Verkställighet av utländska domar och beslut;–//RG|NOM//punct//4 en//DT|UTR|SIN|IND//det//3 ny//JJ|POS|UTR|SIN|IND|NOM//amod//3 Bryssel//PM|NOM//nsubj//4 I-förordning//NN|UTR|SIN|IND|NOM//ROOT//4 m.m.//AB|AN//punct//4
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Underrättelseskyldighet//NN|UTR|SIN|IND|NOM//ROOT//0 vid//PP//case//2 domstolsprövningen//NN|UTR|SIN|DEF|NOM//nmod//0
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 kan//VB|PRS|AKT//aux//2 förekomma//VB|INF|AKT//ROOT//2 fall//NN|NEU|PLU|IND|NOM//obj//2 där//HA//advmod//3 en//DT|UTR|SIN|IND//det//6 gäldenär//NN|UTR|SIN|IND|NOM//obj//2 ,//MID//punct//6 t.ex.//AB|AN//advmod//12 efter//PP//mark//12 att//IE//mark//12 ha//VB|INF|AKT//aux//12 fått//VB|SUP|AKT//acl:relcl//6 vetskap//NN|UTR|SIN|IND|NOM//obj//12 om//PP//mark//19 att//SN//mark//19 ett//DT|NEU|SIN|IND//det//17 verkställighetsärende//NN|NEU|SIN|IND|NOM//nsubj//19 är//VB|PRS|AKT//cop//19 aktuellt//JJ|POS|NEU|SIN|IND|NOM//advcl//12 mot//PP//case//21 honom//PN|UTR|SIN|DEF|OBJ//obl//19 eller//KN//cc//23 henne//PN|UTR|SIN|DEF|OBJ//conj//21 ,//MID//punct//25 väljer//VB|PRS|AKT//conj//2 att//IE//mark//28 direkt//AB|POS//advmod//28 ansöka//VB|INF|AKT//xcomp//25 vid//PP//case//30 tingsrätt//NN|UTR|SIN|IND|NOM//obl//28 om//PP//case//33 en//DT|UTR|SIN|IND//det//33 prövning//NN|UTR|SIN|IND|NOM//nmod//30 av//PP//case//35 vägransgrunderna//NN|UTR|PLU|DEF|NOM//nmod//33 enligt//PP//case//37 förordningen//NN|UTR|SIN|DEF|NOM//nmod//35 .//MAD//punct//2
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Domstolen//NN|UTR|SIN|DEF|NOM//nsubj//44 bör//VB|PRS|AKT//aux//44 i//PP//case//43 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//43 fall//NN|NEU|PLU|IND|NOM//obl//44 ha//VB|INF|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//46 skyldighet//NN|UTR|SIN|IND|NOM//obj//44 att//IE//mark//49 skriftligen//AB//advmod//49 underrätta//VB|INF|AKT//acl//46 Kronofogdemyndigheten//PM|NOM//obj//49 om//PP//mark//56 att//SN//mark//56 en//DT|UTR|SIN|IND//det//55 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//55 ansökan//NN|UTR|SIN|IND|NOM//nsubj//56 kommit//VB|SUP|AKT//advcl//49 in//PL//compound:prt//56 .//MID//punct//44
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;För//PP//mark//63 det//DT|NEU|SIN|DEF//fixed//59 fall//NN|NEU|SIN|IND|NOM//fixed//59 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 finns//VB|PRS|SFO//advcl//72 en//DT|UTR|SIN|IND//det//65 ansökan//NN|UTR|SIN|IND|NOM//nsubj//63 om//PP//case//67 verkställighet//NN|UTR|SIN|IND|NOM//nmod//65 av//PP//case//69 avgörandet//NN|NEU|SIN|DEF|NOM//nmod//67 är//VB|PRS|AKT//cop//72 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//44 –//PAD//punct//76 för//PP//mark//76 att//IE//mark//76 minska//VB|INF|AKT//advcl//72 risken//NN|UTR|SIN|DEF|NOM//obj//76 för//PP//case//79 rättsförluster//NN|UTR|PLU|IND|NOM//nmod//77 –//RG|NOM//punct//76 att//SN//mark//83 Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//83 har//VB|PRS|AKT//csubj//72 kännedom//NN|UTR|SIN|IND|NOM//obj//83 om//PP//mark//88 att//SN//mark//88 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//88 pågår//VB|PRS|AKT//advcl//83 en//DT|UTR|SIN|IND//det//90 prövning//NN|UTR|SIN|IND|NOM//obj//88 av//PP//mark//93 om//SN//mark//93 erkännande//NN|NEU|SIN|IND|NOM//nmod//90 eller//KN//cc//95 verkställighet//NN|UTR|SIN|IND|NOM//conj//93 av//PP//case//97 avgörandet//NN|NEU|SIN|DEF|NOM//nmod//95 ska//VB|PRS|AKT//aux//99 vägras//VB|INF|SFO//conj//83 .//MAD//punct//44
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//102 har//VB|PRS|AKT//conj//44 ju//AB//advmod//102 dessutom//AB//advmod//102 möjlighet//NN|UTR|SIN|IND|NOM//obj//102 att//IE//mark//110 i//PP//case//109 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 fall//NN|NEU|PLU|IND|NOM//obl//110 avbryta//VB|INF|AKT//acl//105 handläggningen//NN|UTR|SIN|DEF|NOM//obj//110 (//PAD//punct//102 se//VB|IMP|AKT//parataxis//102 artikel//NN|UTR|SIN|IND|NOM//nmod//115 38//RG|NOM//obj//113 och//KN//cc//117 44.2//RG|NOM//conj//115 )//PAD//punct//102 .//MAD//punct//44
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Underrättelseskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//4 för//PP//case//2 domstolen//NN|UTR|SIN|DEF|NOM//nmod//0 bör//VB|PRS|AKT//aux//4 gälla//VB|INF|AKT//ROOT//4 fall//NN|NEU|PLU|IND|NOM//obj//4 då//HA//advmod//9 en//DT|UTR|SIN|IND//det//8 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//9 gjorts//VB|SUP|SFO//advcl//4 om//PP//mark//14 att//SN//mark//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 inte//AB//advmod//14 finns//VB|PRS|SFO//advcl//9 någon//DT|UTR|SIN|IND//det//16 grund//NN|UTR|SIN|IND|NOM//nsubj//14 för//PP//mark//19 att//IE//mark//19 vägra//VB|INF|AKT//advcl//14 erkännande//NN|NEU|SIN|IND|NOM//xcomp//19 ,//MID//punct//4 en//DT|UTR|SIN|IND//det//23 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//28 om//PP//case//25 vägran//NN|UTR|SIN|IND|NOM//nsubj:pass//28 av//PP//case//27 erkännande//NN|NEU|SIN|IND|NOM//amod//28 lämnats//VB|SUP|SFO//parataxis//4 in//PL//advmod//28 ,//MID//punct//28 och//KN//cc//32 fall//NN|NEU|PLU|IND|NOM//conj//28 då//HA//advmod//32 en//DT|UTR|SIN|IND//det//35 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//40 om//PP//case//37 vägran//NN|UTR|SIN|IND|NOM//nmod//35 av//PP//case//39 verkställighet//NN|UTR|SIN|IND|NOM//nmod//37 lämnats//VB|SUP|SFO//acl:relcl//32 in//PL//compound:prt//40 .//MAD//punct//4
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Att//SN//mark//13 en//DT|UTR|SIN|IND//det//2 domstol//NN|UTR|SIN|IND|NOM//nsubj//13 som//HP|-|-|-//nsubj//4 förordnat//VB|SUP|AKT//acl:relcl//2 att//SN//mark//13 en//DT|UTR|SIN|IND//det//7 exekutionstitel//NN|UTR|SIN|IND|NOM//nsubj//13 tills//SN//mark//12 vidare//AB|KOM//advmod//12 inte//AB//advmod//12 får//VB|PRS|AKT//aux//12 verkställas//VB|INF|SFO//acl:relcl//7 har//VB|PRS|AKT//csubj//26 en//DT|UTR|SIN|IND//det//15 skyldighet//NN|UTR|SIN|IND|NOM//obj//13 att//SN//mark//19 samma//DT|UTR/NEU|SIN/PLU|IND//det//18 dag//NN|UTR|SIN|IND|NOM//obl//19 sända//VB|INF|AKT//acl//15 en//DT|UTR|SIN|IND//det//21 kopia//NN|UTR|SIN|IND|NOM//obj//19 av//PP//case//23 beslutet//NN|NEU|SIN|DEF|NOM//nmod//21 till//PP//case//25 Kronofogdemyndigheten//PM|NOM//nmod//23 framgår//VB|PRS|AKT//ROOT//26 av//PP//case//28 förordningen//NN|UTR|SIN|DEF|NOM//obl//26 (//PAD//punct//30 1981:967//RG|NOM//appos//28 )//PAD//punct//30 om//PP//case//33 skyldighet//NN|UTR|SIN|IND|NOM//conj//28 för//PP//case//35 domstol//NN|UTR|SIN|IND|NOM//nmod//33 och//KN//cc//37 Kronofogdemyndigheten//PM|NOM//conj//35 att//IE//mark//39 lämna//VB|INF|AKT//acl//28 underrättelser//NN|UTR|PLU|IND|NOM//obj//39 om//PP//case//43 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 beslut//NN|NEU|PLU|IND|NOM//nmod//40 av//PP//case//46 exekutiv//JJ|POS|UTR|SIN|IND|NOM//amod//46 betydelse//NN|UTR|SIN|IND|NOM//nmod//43 .//MAD//punct//26
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Skyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//49 gäller//VB|PRS|AKT//parataxis//26 också//AB//advmod//49 i//PP//case//55 fråga//NN|UTR|SIN|IND|NOM//fixed//51 om//PP//fixed//51 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 beslut//NN|NEU|PLU|IND|NOM//obl//49 av//PP//case//57 betydelse//NN|UTR|SIN|IND|NOM//nmod//55 för//PP//case//59 verkställigheten//NN|UTR|SIN|DEF|NOM//nmod//57 .//MAD//punct//49
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;För//PP//case//2 det//DT|NEU|SIN|DEF//fixed//0 fall//NN|NEU|SIN|IND|NOM//obl//4 en//DT|UTR|SIN|IND//det//4 gäldenär//NN|UTR|SIN|IND|NOM//nsubj//22 ,//MID//punct//4 inom//PP//case//10 ramen//NN|UTR|SIN|DEF|NOM//fixed//6 för//PP//fixed//6 en//DT|UTR|SIN|IND//det//10 ansökan//NN|UTR|SIN|IND|NOM//nmod//4 om//PP//case//12 prövning//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//14 vägran//NN|UTR|SIN|IND|NOM//nmod//12 av//PP//case//16 erkännande//NN|NEU|SIN|IND|NOM//nmod//14 eller//KN//cc//18 verkställighet//NN|UTR|SIN|IND|NOM//conj//16 vid//PP//case//20 domstol//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//4 åberopar//VB|PRS|AKT//ROOT//22 omständigheter//NN|UTR|PLU|IND|NOM//obj//22 som//HP|-|-|-//nsubj:pass//26 kan//VB|PRS|AKT//aux//26 hänföras//VB|INF|SFO//acl:relcl//23 till//PP//case//29 en//DT|UTR|SIN|IND//det//29 invändning//NN|UTR|SIN|IND|NOM//obl//26 mot//PP//case//31 verkställighet//NN|UTR|SIN|IND|NOM//nmod//29 enligt//PP//case//37 3//RG|NOM//nummod//34 kap.//NN|AN//nmod//35 21//RG|NOM//nummod//36 §//NN|AN//nmod//37 UB//PM|NOM//nmod//31 åligger//VB|PRS|AKT//xcomp//22 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//38 domstolen//NN|UTR|SIN|DEF|NOM//obj//38 ,//MID//punct//46 inom//PP//case//46 ramen//NN|UTR|SIN|DEF|NOM//fixed//42 för//PP//fixed//42 sin//PS|UTR|SIN|DEF//nmod:poss//46 serviceskyldighet//NN|UTR|SIN|IND|NOM//conj//40 ,//MID//punct//49 att//IE//mark//49 hänvisa//VB|INF|AKT//conj//22 sökanden//NN|UTR|SIN|DEF|NOM//obj//49 till//PP//case//53 rätt//JJ|POS|UTR|SIN|IND|NOM//amod//53 instans//NN|UTR|SIN|IND|NOM//obl//49 .//MID//punct//49
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Någon//DT|UTR|SIN|IND//det//57 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//57 bestämmelse//NN|UTR|SIN|IND|NOM//obj//49 om//PP//mark//60 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//60 behövs//VB|PRS|SFO//advcl//49 därmed//AB//advmod//60 inte//AB//advmod//60 .//MAD//punct//22
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Parallella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 ärenden//NN|NEU|PLU|IND|NOM//ROOT//1 vid//PP//case//3 domstol//NN|UTR|SIN|IND|NOM//nmod//1
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Som//HP|-|-|-//mark//1 redogjorts//VB|SUP|SFO//advcl//8 för//PP//case//3 ovan//AB//obl//1 kan//VB|PRS|AKT//aux//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 vid//PP//case//7 domstolen//NN|UTR|SIN|DEF|NOM//obl//8 uppstå//VB|INF|AKT//ROOT//8 parallella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 ärenden//NN|NEU|PLU|IND|NOM//nsubj:pass//8 i//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 fall//NN|NEU|PLU|IND|NOM//obl//8 en//DT|UTR|SIN|IND//det//15 gäldenär//NN|UTR|SIN|IND|NOM//nsubj//16 överklagar//VB|PRS|AKT//parataxis//8 ett//DT|NEU|SIN|IND//det//18 beslut//NN|NEU|SIN|IND|NOM//obj//16 av//PP//case//20 Kronofogdemyndigheten//PM|NOM//nmod//18 i//PP//case//22 verkställighetsärendet//NN|NEU|SIN|DEF|NOM//obl//16 och//KN//cc//25 vid//PP//case//25 domstol//NN|UTR|SIN|IND|NOM//conj//22 ansöker//VB|PRS|AKT//conj//16 om//PP//case//28 prövning//NN|UTR|SIN|IND|NOM//obl//26 av//PP//case//30 vägransgrund//NN|NEU|PLU|IND|NOM//nmod//28 enligt//PP//case//32 förordningen//NN|UTR|SIN|DEF|NOM//nmod//28 .//MAD//punct//8
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Exempelvis//AB//advmod//36 kan//VB|PRS|AKT//aux//36 tänkas//VB|INF|SFO//parataxis//8 att//SN//mark//40 gäldenären//NN|UTR|SIN|DEF|NOM//nsubj//40 dels//KN//advmod//40 invänder//VB|PRS|AKT//ccomp//36 att//SN//mark//43 han//PN|UTR|SIN|DEF|SUB//nsubj//43 har//VB|PRS|AKT//ccomp//40 rätt//PL//obj//43 att//IE//mark//46 kvitta//VB|INF|AKT//acl//44 mot//PP//case//49 en//DT|UTR|SIN|IND//det//49 fordran//NN|UTR|SIN|IND|NOM//obl//46 som//HP|-|-|-//nsubj:pass//51 fastställts//VB|SUP|SFO//acl:relcl//49 genom//PP//case//54 en//DT|UTR|SIN|IND//det//54 dom//NN|UTR|SIN|IND|NOM//obl//51 som//HP|-|-|-//nsubj:pass//56 meddelats//VB|SUP|SFO//acl:relcl//54 senare//AB|KOM//advmod//56 än//KN//case//59 ursprungsdomen//NN|UTR|SIN|DEF|NOM//obl//56 (//PAD//punct//59 3//RG|NOM//nummod//62 kap.//NN|AN//nmod//65 21//RG|NOM//nummod//64 §//NN|AN//nmod//65 UB//PM|NOM//nmod//59 )//PAD//punct//40 ,//MID//punct//74 dels//KN//advmod//74 att//SN//mark//74 han//PN|UTR|SIN|DEF|SUB//nsubj//74 i//PP//case//72 ursprungsstaten//NN|UTR|SIN|DEF|NOM//obl//74 inte//AB//advmod//74 delgavs//VB|PRT|SFO//conj//8 stämningsansökan//NN|UTR|SIN|DEF|NOM//obj//74 på//PP//case//79 ett//DT|NEU|SIN|IND//det//79 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//79 sätt//NN|NEU|SIN|IND|NOM//obl//74 att//SN//mark//83 han//PN|UTR|SIN|DEF|SUB//nsubj//83 kunde//VB|PRT|AKT//aux//83 förbereda//VB|INF|AKT//acl//79 sitt//PS|NEU|SIN|DEF//nmod:poss//85 svaromål//NN|NEU|SIN|IND|NOM//obj//83 (//PAD//punct//85 artikel//NN|UTR|SIN|IND|NOM//nmod//88 45.1//RG|NOM//appos//85 b//NN|NEU|SIN|IND|NOM//nummod//88 )//PAD//punct//85 Bryssel//PM|NOM//nmod//92 I-förordningen//NN|UTR|SIN|DEF|NOM//obj//83 )//PAD//punct//92 .//MAD//punct//8
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Problemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 ska//VB|PRS|AKT//aux//4 dock//AB//advmod//4 inte//AB//advmod//4 överdrivas//VB|INF|SFO//ROOT//4 ,//MID//punct//4 då//HA//advmod//14 antalet//NN|NEU|SIN|DEF|NOM//nmod//8 fall//NN|NEU|PLU|IND|NOM//nsubj//14 där//HA//advmod//8 en//DT|UTR|SIN|IND//det//11 prövning//NN|UTR|SIN|IND|NOM//nsubj:pass//14 av//PP//case//13 vägransgrunderna//NN|UTR|PLU|DEF|NOM//nmod//11 aktualiseras//VB|PRS|SFO//advcl//4 inte//AB//advmod//14 är//VB|PRS|AKT//cop//17 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//xcomp//14 än//KN//case//21 knappt//AB|POS//advmod//20 40//RG|NOM//nummod//21 stycken//NN|UTR|PLU|IND|NOM//acl//17 per//PP//case//23 år//NN|NEU|SIN|IND|NOM//nmod//21 (//PAD//punct//4 se//VB|IMP|AKT//parataxis//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//27 3.2.1//RG|NOM//obj//25 )//PAD//punct//4 .//MAD//punct//32
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Någon//DT|UTR|SIN|IND//det//32 dramatisk//JJ|POS|UTR|SIN|IND|NOM//amod//32 ökning//NN|UTR|SIN|IND|NOM//xcomp//40 av//PP//case//35 antalet//NN|NEU|SIN|DEF|NOM//nmod//35 ärenden//NN|NEU|PLU|IND|NOM//nmod//32 kan//VB|PRS|AKT//aux//40 ,//MID//punct//40 som//HA//mark//40 ovan//AB//advmod//40 påpekats//VB|SUP|SFO//conj//4 ,//MID//punct//43 inte//AB//advmod//43 förutses//VB|PRS|SFO//conj//4 .//MAD//punct//4
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;En//DT|UTR|SIN|IND//det//1 invändning//NN|UTR|SIN|IND|NOM//nsubj//4 mot//PP//case//3 verkställighet//NN|UTR|SIN|IND|NOM//nmod//1 kommer//VB|PRS|AKT//ROOT//4 under//PP//case//8 en//DT|UTR|SIN|IND//det//8 domstols//NN|UTR|SIN|IND|GEN//amod//8 prövning//NN|UTR|SIN|IND|NOM//obl//4 efter//PP//case//10 överklagande//NN|NEU|SIN|IND|NOM//nmod//8 av//PP//case//13 Kronofogdemyndighetens//PM|GEN//nmod:poss//13 beslut//NN|NEU|SIN|IND|NOM//nmod//10 .//MAD//punct//4
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;En//DT|UTR|SIN|IND//det//16 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//23 om//PP//case//18 prövning//NN|UTR|SIN|IND|NOM//nmod//16 av//PP//case//20 vägransgrunder//NN|UTR|PLU|IND|NOM//nmod//18 enligt//PP//case//22 förordningen//NN|UTR|SIN|DEF|NOM//nmod//18 görs//VB|PRS|SFO//parataxis//4 direkt//AB|POS//advmod//23 till//PP//case//26 domstolen//NN|UTR|SIN|DEF|NOM//obl//23 .//MAD//punct//4
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Ärendena//NN|NEU|PLU|DEF|NOM//nsubj//30 kan//VB|PRS|AKT//aux//30 komma//VB|INF|AKT//parataxis//4 in//PL//compound:prt//30 i//PP//case//34 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 anslutning//NN|UTR|SIN|IND|NOM//obl//30 till//PP//case//36 varandra//PN|UTR/NEU|PLU|DEF|OBJ//nmod//34 ,//MID//punct//30 men//KN//cc//40 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//40 behöver//VB|PRS|AKT//conj//30 inte//AB//advmod//40 nödvändigtvis//AB//advmod//40 vara//VB|INF|AKT//xcomp//40 så//AB//advmod//43 .//MAD//punct//30
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Mot//PP//case//47 bakgrund//NN|UTR|SIN|IND|NOM//obl//58 av//PP//mark//51 att//SN//mark//51 ärendena//NN|NEU|PLU|DEF|NOM//nsubj:pass//51 initieras//VB|PRS|SFO//acl//47 på//PP//case//54 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 sätt//NN|NEU|PLU|IND|NOM//obl//51 kommer//VB|PRS|AKT//aux//58 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//58 att//IE//mark//58 handläggas//VB|INF|SFO//advcl//30 som//KN//case//61 separata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 ärenden//NN|NEU|PLU|IND|NOM//obl//58 .//MAD//punct//4
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//64 finns//VB|PRS|SFO//parataxis//4 dock//AB//advmod//64 inget//PN|NEU|SIN|IND|SUB/OBJ//nsubj//64 som//HP|-|-|-//nsubj//68 hindrar//VB|PRS|AKT//acl:relcl//66 att//SN//mark//71 ärendena//NN|NEU|PLU|DEF|NOM//nsubj:pass//71 handläggs//VB|PRS|SFO//ccomp//68 samtidigt//AB//advmod//71 och//KN//fixed//72 av//PP//case//76 samma//DT|UTR/NEU|SIN/PLU|IND//det//76 domare//NN|UTR|SIN|IND|NOM//obl//71 .//MID//punct//64
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//85 är//VB|PRS|AKT//cop//85 tvärtom//AB//advmod//85 i//PP//case//83 flertalet//NN|NEU|SIN|DEF|NOM//nmod//83 fall//NN|NEU|PLU|IND|NOM//obl//85 en//DT|UTR|SIN|IND//det//85 fördel//NN|UTR|SIN|IND|NOM//parataxis//64 för//PP//case//87 handläggningen//NN|UTR|SIN|DEF|NOM//nmod//85 .//MAD//punct//64
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 ser//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 något//DT|NEU|SIN|IND//det//4 behov//NN|NEU|SIN|IND|NOM//obj//1 av//PP//case//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//4 med//PP//case//9 anledning//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//13 dessa//DT|UTR/NEU|PLU|DEF//det//13 parallella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förfaranden//NN|NEU|PLU|IND|NOM//nmod//9 .//MAD//punct//1
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 om//PP//mark//3 att//IE//mark//3 skjuta//VB|INF|AKT//acl//0 upp//PL//compound:prt//3 verkställigheten//NN|UTR|SIN|DEF|NOM//obj//3 m.m.//AB|AN//conj//0
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Kronofogdemyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//2 får//VB|PRS|AKT//aux//2 avbryta//VB|INF|AKT//ROOT//2 handläggningen//NN|UTR|SIN|DEF|NOM//obj//2 av//PP//case//6 ett//DT|NEU|SIN|IND//det//6 verkställighetsärende//NN|NEU|SIN|IND|NOM//nmod//3 helt//AB|POS//advmod//6 eller//KN//cc//9 delvis//AB//conj//7 med//PP//case//12 direkt//JJ|POS|NEU|SIN|IND|NOM//amod//12 stöd//NN|NEU|SIN|IND|NOM//obl//2 i//PP//case//14 förordningen//NN|UTR|SIN|DEF|NOM//obl//2 ,//MID//punct//16 se//VB|IMP|AKT//conj//2 artikel//NN|UTR|SIN|IND|NOM//nmod//18 38//RG|NOM//obj//16 och//KN//cc//18 44//RG|NOM//nummod//18 2//RG|NOM//nummod//18 .//MAD//punct//2
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;När//HA//mark//7 en//DT|UTR|SIN|IND//det//2 ansökan//NN|UTR|SIN|IND|NOM//nsubj//7 om//PP//case//4 prövning//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//6 vägransgrunderna//NN|UTR|PLU|DEF|NOM//nmod//4 kommit//VB|SUP|AKT//advcl//17 in//PL//compound:prt//7 till//PP//case//10 domstol//NN|UTR|SIN|IND|NOM//obl//7 kan//VB|PRS|AKT//aux//17 också//AB//advmod//17 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//17 på//PP//case//16 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 sätt//NN|NEU|PLU|IND|NOM//obl//17 begränsa//VB|INF|AKT//ROOT//17 eller//KN//cc//19 inhibera//VB|INF|AKT//conj//17 verkställigheten//NN|UTR|SIN|DEF|NOM//obj//19 .//MAD//punct//17
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 följer//VB|PRS|AKT//conj//17 av//PP//case//25 bestämmelser//NN|UTR|PLU|IND|NOM//obl//23 i//PP//case//27 förordningen//NN|UTR|SIN|DEF|NOM//obl//23 (//PAD//punct//23 se//VB|IMP|AKT//parataxis//23 t.ex.//AB|AN//advmod//29 artiklarna//NN|UTR|PLU|DEF|NOM//nmod//32 44.1//RG|NOM//obj//29 och//KN//cc//34 51.1//RG|NOM//conj//32 )//PAD//punct//23 .//MAD//punct//17
6.3.7 Förhållandet mellan prövningen vid Kronofogdemyndigheten och prövningen vid domstol;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//5 att//IE//mark//2 avbryta//VB|INF|AKT//acl//0 handläggningen//NN|UTR|SIN|DEF|NOM//obj//2 ,//MID//punct//0 kräva//VB|INF|AKT//ROOT//5 säkerhet//NN|UTR|SIN|IND|NOM//obj//5 ,//MID//punct//8 skjuta//VB|INF|AKT//conj//5 upp//PL//compound:prt//8 eller//KN//cc//11 begränsa//VB|INF|AKT//conj//8 verkställighetsförfarandet//NN|NEU|SIN|DEF|NOM//obj//11 eller//KN//cc//15 att//IE//mark//15 låta//VB|INF|AKT//conj//8 handläggningen//NN|UTR|SIN|DEF|NOM//obj//15 av//PP//case//18 ärendet//NN|NEU|SIN|DEF|NOM//nmod//16 vila//NN|UTR|SIN|IND|NOM//xcomp//15 följer//VB|PRS|AKT//xcomp//19 direkt//AB|POS//advmod//20 av//PP//case//25 den//DT|UTR|SIN|DEF//det//25 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 Bryssel//PM|NOM//nmod//26 I-förordningen//NN|UTR|SIN|DEF|NOM//obj//20 .//MAD//punct//5
