Juridiskt kön och medicinsk könskorrigering;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 åldersgränsen//NN|UTR|SIN|DEF|NOM//nmod//2 för//PP//case//6 fastställelse//NN|UTR|SIN|IND|NOM//nmod//4 av//PP//case//9 ändrad//PC|PRF|UTR|SIN|IND|NOM//amod//9 könstillhörighet//NN|UTR|SIN|IND|NOM//nmod//6
7.2.1 Upplevelse av att tillhöra det andra könet;Enligt//PP//case//97 dessa//DT|UTR/NEU|PLU|DEF//det//97 förarbeten//NN|NEU|PLU|IND|NOM//obl//100 är//VB|PRS|AKT//cop//100 könstillhörighetslagen//NN|UTR|SIN|DEF|NOM//nsubj//100 begränsad//PC|PRF|UTR|SIN|IND|NOM//advmod//88 till//PP//case//103 de//DT|UTR/NEU|PLU|DEF//det//103 fall//NN|NEU|PLU|IND|NOM//obl//100 där//HA//advmod//112 den//DT|UTR|SIN|DEF//det//108 ”//PAD//punct//105 psykosexuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//108 inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//112 ”//PM|NOM//punct//108 är//VB|PRS|AKT//cop//112 helt//AB|POS//advmod//112 bestämd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//103 och//KN//cc//115 har//VB|PRS|AKT//aux//115 varat//VB|SUP|AKT//conj//112 en//DT|UTR|SIN|IND//det//118 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 tid//NN|UTR|SIN|IND|NOM//obj//115 ,//MID//punct//118 i//PP//mark//126 syfte//NN|NEU|SIN|IND|NOM//fixed//120 att//SN//mark//126 man//PN|UTR|SIN|IND|SUB//nsubj//126 inte//AB//advmod//126 ska//VB|PRS|AKT//aux//126 behöva//VB|INF|AKT//acl:relcl//118 befara//VB|INF|AKT//xcomp//126 att//SN//mark//131 den//DT|UTR|SIN|DEF//det//130 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//131 ångrar//VB|PRS|AKT//ccomp//127 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//131 eller//KN//cc//138 att//SN//mark//138 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//138 i//PP//advmod//138 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//136 uppkommer//VB|PRS|AKT//conj//131 anledning//NN|UTR|SIN|IND|NOM//obj//138 att//IE//mark//141 återgå//VB|INF|AKT//advcl//138 till//PP//case//145 den//DT|UTR|SIN|DEF//det//145 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//145 könstillhörigheten//NN|UTR|SIN|DEF|NOM//obl//141 .//MAD//punct//75

7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Förutom//PP//mark//3 att//SN//fixed//0 den//DT|UTR|SIN|DEF//det//3 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obl//9 sedan//PP//case//6 lång//JJ|POS|UTR|SIN|IND|NOM//amod//6 tid//NN|UTR|SIN|IND|NOM//nmod//3 tillbaka//AB//advmod//3 ska//VB|PRS|AKT//aux//9 uppleva//VB|INF|AKT//advcl//32 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 tillhöra//VB|INF|AKT//xcomp//9 det//DT|NEU|SIN|DEF//det//14 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 könet//NN|NEU|SIN|DEF|NOM//obj//11 ska//VB|PRS|AKT//aux//16 vederbörande//NN|UTR|SIN|IND|NOM//advmod//9 också//AB//advmod//16 sedan//SN//case//20 en//DT|UTR|SIN|IND//det//20 tid//NN|UTR|SIN|IND|NOM//obl//21 uppträda//VB|INF|AKT//xcomp//9 i//PP//case//26 enlighet//NN|UTR|SIN|IND|NOM//fixed//22 med//PP//fixed//22 denna//DT|UTR|SIN|DEF//det//26 könsidentitet//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//21
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;I//PP//case//29 prop//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//9
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;2011/12:142//RG|NOM//punct//9 beskrivs//VB|PRS|SFO//ROOT//32 hur//HA//advmod//40 innebörden//NN|UTR|SIN|DEF|NOM//nsubj//40 av//PP//case//36 kravet//NN|NEU|SIN|DEF|NOM//nmod//34 på//PP//case//38 uppträdande//NN|NEU|SIN|IND|NOM//nmod//36 är//VB|PRS|AKT//cop//40 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//32 av//PP//case//43 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 förhållanden//NN|NEU|PLU|IND|NOM//nmod//40 hos//PP//case//47 den//DT|UTR|SIN|DEF//det//47 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 personen//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//32
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Ofta//AB|POS//advmod//50 innebär//VB|PRS|AKT//parataxis//32 kravet//NN|NEU|SIN|DEF|NOM//nsubj//50 att//SN//mark//56 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//56 ska//VB|PRS|AKT//aux//56 ha//VB|INF|AKT//aux//56 uppträtt//VB|SUP|AKT//acl//51 konsekvent//AB|POS//advmod//56 i//PP//case//61 den//DT|UTR|SIN|DEF//det//61 upplevda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//61 könsidentiteten//NN|UTR|SIN|DEF|NOM//obl//56 ute//AB//advmod//64 i//PP//case//64 samhället//NN|NEU|SIN|DEF|NOM//obl//56 ,//MID//punct//56 på//PP//case//67 arbetsplatsen//NN|UTR|SIN|DEF|NOM//obl//56 ,//MID//punct//67 i//PP//case//70 familjen//NN|UTR|SIN|DEF|NOM//nmod//67 etc.//AB|AN//conj//70 ,//MID//punct//75 s.k.//AB|AN//amod//74 Real//PM|NOM//compound//75 Life//PM|NOM//appos//67 Experience//PM|NOM//conj//67 .//MAD//punct//32
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//79 finns//VB|PRS|SFO//parataxis//32 inte//AB//advmod//79 någon//DT|UTR|SIN|IND//det//84 fast//JJ|POS|UTR|SIN|IND|NOM//amod//84 rekommenderad//PC|PRF|UTR|SIN|IND|NOM//amod//84 tidsgräns//NN|UTR|SIN|IND|NOM//nsubj//79 för//PP//mark//91 hur//HA//advmod//87 länge//AB|POS//advmod//91 denna//DT|UTR|SIN|DEF//det//89 period//NN|UTR|SIN|IND|NOM//nsubj:pass//91 ska//VB|PRS|AKT//aux//91 pågå//VB|INF|AKT//advcl//79 ,//MID//punct//98 men//KN//cc//98 praxis//NN|UTR|SIN|IND|NOM//nsubj//98 är//VB|PRS|AKT//cop//98 minst//AB|SUV//advmod//97 ett//RG|NEU|SIN|IND|NOM//nummod//98 år//NN|NEU|SIN|IND|NOM//conj//91 .//MAD//punct//98
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;I//PP//case//103 det//DT|NEU|SIN|DEF//det//103 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//103 fallet//NN|NEU|SIN|DEF|NOM//obl//109 kan//VB|PRS|AKT//aux//109 en//DT|UTR|SIN|IND//det//107 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//107 tid//NN|UTR|SIN|IND|NOM//nsubj//109 vara//VB|INF|AKT//cop//109 motiverad//PC|PRF|UTR|SIN|IND|NOM//conj//79 .//MAD//punct//109
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Enligt//PP//case//112 propositionen//NN|UTR|SIN|DEF|NOM//obl//113 lämnar//VB|PRS|AKT//conj//79 tidsangivelsen//NN|UTR|SIN|DEF|NOM//nsubj//113 ”//PM|NOM//punct//79 sedan//PP//case//118 en//DT|UTR|SIN|IND//det//118 tid//NN|UTR|SIN|IND|NOM//obl//79 ”//PAD//punct//118 utrymme//NN|NEU|SIN|IND|NOM//nsubj//79 för//PP//case//123 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//123 förändringar//NN|UTR|PLU|IND|NOM//nmod//120 när//HA//mark//130 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//124 gäller//VB|PRS|AKT//fixed//124 hur//HA//advmod//130 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//130 ska//VB|PRS|AKT//aux//130 tolkas//VB|INF|SFO//advcl//79 .//MAD//punct//32
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//16 med//PP//case//2 kravet//NN|NEU|SIN|DEF|NOM//nmod//0 på//PP//mark//9 att//SN//mark//9 den//DT|UTR|SIN|DEF//det//6 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//9 ska//VB|PRS|AKT//aux//9 ha//VB|INF|AKT//aux//9 uppträtt//VB|SUP|AKT//acl//2 i//PP//case//15 enlighet//NN|UTR|SIN|IND|NOM//fixed//10 med//PP//fixed//10 den//DT|UTR|SIN|DEF//det//15 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//15 könsidentiteten//NN|UTR|SIN|DEF|NOM//obl//9 är//VB|PRS|AKT//ROOT//16 enligt//PP//case//20 1972//RG|NOM//nummod//19 års//NN|NEU|SIN|IND|GEN//nmod:poss//20 proposition//NN|UTR|SIN|IND|NOM//obl//16 att//SN//mark//26 den//DT|UTR|SIN|DEF//det//23 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//26 ska//VB|PRS|AKT//aux//26 ha//VB|INF|AKT//aux//26 visat//VB|SUP|AKT//ccomp//16 på//PP//case//28 förmåga//NN|UTR|SIN|IND|NOM//obl//26 att//IE//mark//30 hävda//VB|INF|AKT//acl//28 den//DT|UTR|SIN|DEF//det//33 upplevda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//33 könsidentiteten//NN|UTR|SIN|DEF|NOM//obj//30 i//PP//case//37 förhållande//NN|NEU|SIN|IND|NOM//fixed//34 till//PP//fixed//34 omgivningen//NN|UTR|SIN|DEF|NOM//obl//30 och//KN//cc//39 anpassa//VB|INF|AKT//conj//30 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//39 till//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 krav//NN|NEU|PLU|IND|NOM//obl//39 som//HP|-|-|-//nsubj:pass//45 ställs//VB|PRS|SFO//acl:relcl//43 på//PP//case//47 arbetsplatsen//NN|UTR|SIN|DEF|NOM//obl//45 ,//MID//punct//50 i//PP//case//50 umgängeslivet//NN|NEU|SIN|DEF|NOM//obl//39 eller//KN//cc//55 i//PP//case//55 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 sammanhang//NN|NEU|PLU|IND|NOM//conj//50 .//MAD//punct//16
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Vidare//AB|KOM//advmod//58 beskrivs//VB|PRS|SFO//parataxis//16 hur//HA//advmod//82 man//PN|UTR|SIN|IND|SUB//nsubj//82 ,//MID//punct//63 vid//PP//case//63 bedömningen//NN|UTR|SIN|DEF|NOM//obl//82 av//PP//mark//68 om//SN//mark//68 den//DT|UTR|SIN|DEF//det//67 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//68 uppfyller//VB|PRS|AKT//acl//63 kravet//NN|NEU|SIN|DEF|NOM//obj//68 på//PP//mark//73 att//IE//mark//73 ha//VB|INF|AKT//aux//73 uppträtt//VB|SUP|AKT//advcl//68 i//PP//case//79 enlighet//NN|UTR|SIN|IND|NOM//fixed//74 med//PP//fixed//74 den//DT|UTR|SIN|DEF//det//79 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//79 könsidentiteten//NN|UTR|SIN|DEF|NOM//obl//73 ,//MID//punct//63 ska//VB|PRS|AKT//aux//82 lägga//VB|INF|AKT//ccomp//58 vikt//NN|UTR|SIN|IND|NOM//obj//82 vid//PP//case//87 den//DT|UTR|SIN|DEF//det//87 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//87 önskemål//NN|NEU|PLU|IND|NOM//obl//82 om//PP//case//90 operativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 åtgärder//NN|UTR|PLU|IND|NOM//nmod//87 .//MAD//punct//58
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Om//SN//mark//97 den//DT|UTR|SIN|DEF//det//94 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//97 inte//AB//advmod//97 har//VB|PRS|AKT//aux//97 framfört//VB|SUP|AKT//advcl//58 krav//NN|NEU|SIN|IND|NOM//obj//97 eller//KN//cc//100 önskemål//NN|NEU|PLU|IND|NOM//conj//98 om//PP//case//103 operativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 åtgärder//NN|UTR|PLU|IND|NOM//nmod//100 ,//MID//punct//97 i//PP//case//106 syfte//NN|NEU|SIN|IND|NOM//obl//97 att//IE//mark//108 uppnå//VB|INF|AKT//acl//106 anatomisk//JJ|POS|UTR|SIN|IND|NOM//amod//110 likhet//NN|UTR|SIN|IND|NOM//obj//108 med//PP//case//114 det//DT|NEU|SIN|DEF//det//114 motsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//114 könet//NN|NEU|SIN|DEF|NOM//obl//108 ,//MID//punct//116 anser//VB|PRS|AKT//parataxis//16 man//PN|UTR|SIN|IND|SUB//nsubj//116 att//SN//mark//120 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//120 finns//VB|PRS|SFO//ccomp//116 anledning//NN|UTR|SIN|IND|NOM//nsubj//120 till//PP//case//124 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//124 försiktighet//NN|UTR|SIN|IND|NOM//obl//120 vid//PP//case//126 prövningen//NN|UTR|SIN|DEF|NOM//obl//120 av//PP//case//129 den//DT|UTR|SIN|DEF//det//129 ”//PAD//nmod//126 psykosexuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//131 inriktningen//NN|UTR|SIN|DEF|NOM//appos//126 ”//PM|NOM//punct//16 och//KN//cc//135 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//135 möjlighet//NN|UTR|SIN|IND|NOM//conj//16 att//IE//mark//137 hävda//VB|INF|AKT//acl//135 denna//PN|UTR|SIN|DEF|SUB/OBJ//obj//137 i//PP//case//140 samhället//NN|NEU|SIN|DEF|NOM//obl//137 .//MAD//punct//16
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;2007//RG|NOM//nummod//143 års//NN|NEU|SIN|IND|GEN//nmod:poss//144 könstillhörighetsutredning//NN|UTR|SIN|IND|NOM//nsubj//145 beskriver//VB|PRS|AKT//parataxis//16 hur//HA//advmod//147 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//156 av//PP//case//149 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//147 som//HP|-|-|-//nsubj//151 ansöker//VB|PRS|AKT//acl:relcl//149 om//PP//case//154 ändrad//PC|PRF|UTR|SIN|IND|NOM//amod//154 könstillhörighet//NN|UTR|SIN|IND|NOM//obl//151 också//AB//advmod//156 har//VB|PRS|AKT//ccomp//145 önskemål//NN|NEU|PLU|IND|NOM//obj//156 om//PP//mark//160 att//IE//mark//160 genomgå//VB|INF|AKT//acl//157 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//162 former//NN|UTR|PLU|IND|NOM//obj//160 av//PP//case//165 könskorrigerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//165 behandling//NN|UTR|SIN|IND|NOM//nmod//162 och//KN//cc//167 operationer//NN|UTR|PLU|IND|NOM//conj//165 .//MAD//punct//16
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//cc//187 av//PP//fixed//169 hur//HA//advmod//172 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//187 av//PP//case//174 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//172 som//HP|-|-|-//nsubj//176 ansöker//VB|PRS|AKT//acl:relcl//174 ändrad//PC|PRF|UTR|SIN|IND|NOM//amod//178 könstillhörighet//NN|UTR|SIN|IND|NOM//obj//176 som//HP|-|-|-//nsubj//180 har//VB|PRS|AKT//acl:relcl//178 önskemål//NN|NEU|PLU|IND|NOM//obj//180 om//PP//case//184 könskorrigerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//184 behandling//NN|UTR|SIN|IND|NOM//nmod//181 är//VB|PRS|AKT//cop//187 vår//PS|UTR|SIN|DEF//nmod:poss//187 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//319 ,//MID//punct//187 att//SN//mark//205 kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//205 på//PP//mark//197 att//SN//mark//197 den//DT|UTR|SIN|DEF//det//194 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//197 ska//VB|PRS|AKT//aux//197 ha//VB|INF|AKT//aux//197 uppträtt//VB|SUP|AKT//acl//190 i//PP//case//203 enlighet//NN|UTR|SIN|IND|NOM//fixed//198 med//PP//fixed//198 den//DT|UTR|SIN|DEF//det//203 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//203 könsidentiteten//NN|UTR|SIN|DEF|NOM//obl//197 måste//VB|PRS|AKT//aux//205 ses//VB|INF|SFO//acl//187 i//PP//case//207 ljuset//NN|NEU|SIN|DEF|NOM//obl//205 av//PP//case//210 de//DT|UTR/NEU|PLU|DEF//det//210 ändringar//NN|UTR|PLU|IND|NOM//obl//205 som//HP|-|-|-//nsubj:pass//212 gjordes//VB|PRT|SFO//acl:relcl//210 i//PP//case//214 könstillhörighetslagen//NN|UTR|SIN|DEF|NOM//obl//212 2013//RG|NOM//nummod//214 .//MAD//punct//187
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//218 tvingar//VB|PRS|AKT//parataxis//187 inte//AB//advmod//218 den//DT|UTR|SIN|DEF//det//221 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obj//218 till//PP//case//224 kirurgiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//224 ingrepp//NN|NEU|PLU|IND|NOM//obl//218 och//KN//cc//226 uppställer//VB|PRS|AKT//conj//218 inte//AB//advmod//226 några//DT|UTR/NEU|PLU|IND//det//230 direkta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//230 krav//NN|NEU|PLU|IND|NOM//obj//226 på//PP//mark//236 att//SN//mark//236 den//DT|UTR|SIN|DEF//det//234 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//236 ska//VB|PRS|AKT//aux//236 ha//VB|INF|AKT//acl//230 önskemål//NN|NEU|PLU|IND|NOM//obj//236 om//PP//case//240 könskorrigerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//240 vård//NN|UTR|SIN|IND|NOM//nmod//237 och//KN//cc//242 behandling//NN|UTR|SIN|IND|NOM//conj//240 för//PP//mark//245 att//IE//mark//245 uppfylla//VB|INF|AKT//advcl//236 kraven//NN|NEU|PLU|DEF|NOM//obj//245 för//PP//case//249 ändrad//PC|PRF|UTR|SIN|IND|NOM//amod//249 könstillhörighet//NN|UTR|SIN|IND|NOM//nmod//246 i//PP//case//253 1//RG|NOM//nummod//252 §//NN|AN//nmod//253 könstillhörighetslagen//NN|UTR|SIN|DEF|NOM//nmod//246 .//MAD//punct//218
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Till//PP//advmod//277 skillnad//NN|UTR|SIN|IND|NOM//fixed//255 från//PP//case//258 vad//HP|NEU|SIN|IND//obl//277 som//HP|-|-|-//nsubj:pass//260 beskrivs//VB|PRS|SFO//acl:relcl//258 i//PP//case//264 1972//RG|NOM//nummod//263 års//NN|NEU|SIN|IND|GEN//nmod:poss//264 proposition//NN|UTR|SIN|IND|NOM//obl//260 kan//VB|PRS|AKT//aux//277 den//DT|UTR|SIN|DEF//det//267 omständigheten//NN|UTR|SIN|DEF|NOM//nsubj//277 att//SN//mark//272 den//DT|UTR|SIN|DEF//det//270 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//272 inte//AB//advmod//272 önskar//VB|PRS|AKT//acl//267 genomgå//VB|INF|AKT//amod//275 könskorrigerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//275 behandling//NN|UTR|SIN|IND|NOM//obj//272 inte//AB//advmod//277 utgöra//VB|INF|AKT//conj//187 grund//NN|UTR|SIN|IND|NOM//obj//277 för//PP//case//280 försiktighet//NN|UTR|SIN|IND|NOM//obl//277 vid//PP//case//282 bedömningen//NN|UTR|SIN|DEF|NOM//obl//277 av//PP//mark//287 om//SN//mark//287 den//DT|UTR|SIN|DEF//det//286 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//287 uppfyller//VB|PRS|AKT//acl//282 kravet//NN|NEU|SIN|DEF|NOM//obj//287 på//PP//mark//292 att//IE//mark//292 ha//VB|INF|AKT//aux//292 uppträtt//VB|SUP|AKT//advcl//287 i//PP//case//298 enlighet//NN|UTR|SIN|IND|NOM//fixed//293 med//PP//fixed//293 den//DT|UTR|SIN|DEF//det//298 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//298 könsidentiteten//NN|UTR|SIN|DEF|NOM//obl//292 .//MAD//punct//187
7.2.2 Uppträda i enlighet med den önskade könsidentiteten;Kravet//NN|NEU|SIN|DEF|NOM//appos//187 på//PP//mark//310 att//SN//mark//310 den//DT|UTR|SIN|DEF//det//304 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//310 sedan//SN//case//307 en//DT|UTR|SIN|IND//det//307 tid//NN|UTR|SIN|IND|NOM//obl//310 ska//VB|PRS|AKT//aux//310 ha//VB|INF|AKT//aux//310 uppträtt//VB|SUP|AKT//acl//300 i//PP//case//316 enlighet//NN|UTR|SIN|IND|NOM//fixed//311 med//PP//fixed//311 den//DT|UTR|SIN|DEF//det//316 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//316 könsidentiteten//NN|UTR|SIN|DEF|NOM//obl//310 ska//VB|PRS|AKT//aux//319 inte//AB//advmod//319 kopplas//VB|INF|SFO//parataxis//16 samman//PL//compound:prt//319 med//PP//case//319 eller//KN//cc//323 göras//VB|INF|SFO//conj//319 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//328 av//PP//case//328 den//DT|UTR|SIN|DEF//det//327 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//328 önskemål//NN|NEU|PLU|IND|NOM//obl//323 om//PP//case//331 könskorrigerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//331 behandling//NN|UTR|SIN|IND|NOM//nmod//328 eller//KN//cc//333 operation//NN|UTR|SIN|IND|NOM//conj//331 .//MAD//punct//16

7.2.3 Antagande om att personen kommer att leva i den önskade könstillhörigheten även i framtiden;Kravet//NN|NEU|SIN|DEF|NOM//nsubj//17 att//SN//mark//8 den//DT|UTR|SIN|DEF//det//3 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//8 sedan//SN//case//6 en//DT|UTR|SIN|IND//det//6 tid//NN|UTR|SIN|IND|NOM//nmod//3 ska//VB|PRS|AKT//aux//8 ha//VB|INF|AKT//acl//0 upprätt//AB|POS//xcomp//8 i//PP//case//15 enlighet//NN|UTR|SIN|IND|NOM//fixed//10 med//PP//fixed//10 den//DT|UTR|SIN|DEF//det//15 upplevda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//15 könstillhörigheten//NN|UTR|SIN|DEF|NOM//obl//8 är//VB|PRS|AKT//cop//17 kopplat//PC|PRF|NEU|SIN|IND|NOM//ROOT//17 till//PP//case//21 det//DT|NEU|SIN|DEF//det//21 tredje//RO|NOM//amod//21 kravet//NN|NEU|SIN|DEF|NOM//obl//17 i//PP//case//25 1//RG|NOM//nummod//24 §//NN|AN//nmod//25 könstillhörighetslagen//NN|UTR|SIN|DEF|NOM//nmod//21 ,//MID//punct//25 nämligen//AB//advmod//25 att//SN//mark//34 den//DT|UTR|SIN|DEF//det//30 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj:pass//34 måste//VB|PRS|AKT//aux//34 komma//VB|INF|AKT//aux//34 att//IE//mark//34 antas//VB|INF|SFO//acl//25 leva//VB|INF|AKT//xcomp//34 i//PP//case//39 den//DT|UTR|SIN|DEF//det//39 önskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//39 könstillhörigheten//NN|UTR|SIN|DEF|NOM//obl//35 även//AB//advmod//42 i//PP//case//42 framtiden//NN|UTR|SIN|DEF|NOM//obl//35 .//MAD//punct//17
7.2.3 Antagande om att personen kommer att leva i den önskade könstillhörigheten även i framtiden;I//PP//case//47 1972//RG|NOM//nummod//46 års//NN|NEU|SIN|IND|GEN//nmod:poss//47 proposition//NN|UTR|SIN|IND|NOM//obl//48 beskrivs//VB|PRS|SFO//parataxis//17 att//SN//mark//65 ett//DT|NEU|SIN|IND//det//51 krav//NN|NEU|SIN|IND|NOM//nsubj:pass//65 på//PP//case//53 prognos//NN|UTR|SIN|IND|NOM//nmod//51 om//PP//mark//60 att//SN//mark//60 den//DT|UTR|SIN|DEF//det//57 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//60 kommer//VB|PRS|AKT//aux//60 att//IE//mark//60 leva//VB|INF|AKT//acl//53 i//PP//case//64 den//DT|UTR|SIN|DEF//det//64 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 könsrollen//NN|UTR|SIN|DEF|NOM//obl//60 uppställs//VB|PRS|SFO//ccomp//48 ,//MID//punct//65 eftersom//SN//mark//76 en//DT|UTR|SIN|IND//det//69 ändring//NN|UTR|SIN|IND|NOM//nsubj//76 av//PP//case//71 könstillhörigheten//NN|UTR|SIN|DEF|NOM//nmod//69 är//VB|PRS|AKT//cop//76 av//PP//case//76 så//AB//advmod//75 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 betydelse//NN|UTR|SIN|IND|NOM//advcl//65 för//PP//case//78 framtiden//NN|UTR|SIN|DEF|NOM//nmod//76 .//MAD//punct//17
