Underhållsskyldighet;i//PP//case//2 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 situationer//NN|UTR|PLU|IND|NOM//ROOT//2 –//RG|NOM//punct//2
7.3.8.1 En fullständig kopia av avgörandet ska bifogas en ansökan;Av//PP//case//146 dessa//DT|UTR/NEU|PLU|DEF//det//146 skäl//NN|NEU|PLU|IND|NOM//obl//147 anser//VB|PRS|AKT//conj//34 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//147 att//SN//mark//152 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//152 bör//VB|PRS|AKT//aux//152 krävas//VB|INF|SFO//ccomp//147 att//SN//mark//161 en//DT|UTR|SIN|IND//det//156 fullständig//JJ|POS|UTR|SIN|IND|NOM//amod//156 kopia//NN|UTR|SIN|IND|NOM//nsubj:pass//161 av//PP//case//158 avgörandet//NN|NEU|SIN|DEF|NOM//nmod//156 alltid//AB//advmod//161 ska//VB|PRS|AKT//aux//161 ges//VB|INF|SFO//ccomp//152 in//PL//compound:prt//161 .//MAD//punct//147
7.3.8.1 En fullständig kopia av avgörandet ska bifogas en ansökan;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//166 bör//VB|PRS|AKT//aux//166 anmälas//VB|INF|SFO//parataxis//147 till//PP//case//168 kommissionen//NN|UTR|SIN|DEF|NOM//obl//166 .//MAD//punct//34
7.3.8.1 En fullständig kopia av avgörandet ska bifogas en ansökan;Med//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 förslag//NN|NEU|SIN|IND|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 inte//AB//advmod//3 för//PP//case//8 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 anledning//NN|UTR|SIN|IND|NOM//nsubj//3 att//IE//mark//21 under//PP//case//12 några//DT|UTR/NEU|PLU|IND//det//12 förhållanden//NN|NEU|PLU|IND|NOM//obl//21 ,//MID//punct//12 i//PP//case//19 stället//NN|NEU|SIN|DEF|NOM//fixed//14 för//PP//fixed//14 det//DT|NEU|SIN|DEF//det//19 fullständiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 avgörandet//NN|NEU|SIN|DEF|NOM//conj//12 ,//MID//punct//21 godta//VB|INF|AKT//acl//8 ett//DT|NEU|SIN|IND//det//24 upprättat//PC|PRF|NEU|SIN|IND|NOM//amod//24 sammandrag//NN|NEU|SIN|IND|NOM//obj//21 eller//KN//cc//27 ett//DT|NEU|SIN|IND//det//27 utdrag//NN|NEU|SIN|IND|NOM//conj//24 av//PP//case//29 avgörandet//NN|NEU|SIN|DEF|NOM//nmod//27 enligt//PP//case//31 formulär//NN|NEU|SIN|IND|NOM//nmod//29 (//PAD//punct//3 se//VB|IMP|AKT//parataxis//3 artikel//NN|UTR|SIN|IND|NOM//nmod//35 25.3//RG|NOM//nummod//36 b//NN|NEU|SIN|IND|NOM//obl//33 och//KN//cc//39 artikel//NN|UTR|SIN|IND|NOM//nmod//39 57.1//RG|NOM//conj//36 e//NN|AN//nmod//39 i//PP//case//44 2007//RG|NOM//nummod//43 års//NN|NEU|SIN|IND|GEN//nmod:poss//44 Haagkonvention//NN|UTR|SIN|IND|NOM//nmod//39 )//PAD//punct//3 .//MAD//punct//3

7.3.8.2 Delgivning av ett beslut om verkställbarhet;När//HA//mark//3 exekvaturmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 förklarat//VB|SUP|AKT//advcl//32 att//SN//mark//9 ett//DT|NEU|SIN|IND//det//7 utländskt//JJ|POS|NEU|SIN|IND|NOM//amod//7 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//9 får//VB|PRS|AKT//aux//9 verkställas//VB|INF|SFO//ccomp//3 i//PP//case//11 Sverige//PM|NOM//obl//9 ,//MID//punct//14 eller//KN//cc//14 vägrat//VB|SUP|AKT//conj//9 att//IE//mark//16 meddela//VB|INF|AKT//xcomp//14 en//DT|UTR|SIN|IND//det//19 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//19 verkställbarhetsförklaring//NN|UTR|SIN|IND|NOM//obj//16 ,//MID//punct//32 ska//VB|PRS|AKT//aux//32 ,//MID//punct//21 som//HP|-|-|-//nsubj:pass//24 redovisas//VB|PRS|SFO//acl:relcl//21 i//PP//case//27 avsnitt//NN|NEU|SIN|IND|NOM//nmod//27 7.2.1.4//RG|NOM//obl//24 ,//MID//punct//29 sökanden//NN|UTR|SIN|DEF|NOM//conj//27 och//KN//cc//31 motparten//NN|UTR|SIN|DEF|NOM//conj//27 underrättas//VB|PRS|SFO//ROOT//32 om//PP//case//34 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//32 (//PAD//punct//34 artikel//NN|UTR|SIN|IND|NOM//nmod//37 23.5//RG|NOM//appos//34 )//PAD//punct//32 .//MAD//punct//32
7.3.8.2 Delgivning av ett beslut om verkställbarhet;Härefter//AB//nsubj//41 löper//VB|PRS|AKT//conj//32 en//DT|UTR|SIN|IND//det//43 tidsfrist//NN|UTR|SIN|IND|NOM//obj//41 inom//PP//case//45 vilken//HP|UTR|SIN|IND//obl//49 en//DT|UTR|SIN|IND//det//47 part//NN|UTR|SIN|IND|NOM//nsubj//49 kan//VB|PRS|AKT//aux//49 invända//VB|INF|AKT//acl//43 mot//PP//case//51 beslutet//NN|NEU|SIN|DEF|NOM//obl//49 ,//MID//punct//41 dvs.//AB|AN//advmod//54 ansöka//VB|INF|AKT//appos//41 om//PP//case//56 ändring//NN|UTR|SIN|IND|NOM//obl//54 (//PAD//punct//41 se//VB|IMP|AKT//parataxis//41 artikel//NN|UTR|SIN|IND|NOM//nmod//60 23.6//RG|NOM//obj//58 )//PAD//punct//41 .//MAD//punct//32
7.3.8.2 Delgivning av ett beslut om verkställbarhet;En//DT|UTR|SIN|IND//det//64 invändning//NN|UTR|SIN|IND|NOM//nsubj:pass//66 ska//VB|PRS|AKT//aux//66 ges//VB|INF|SFO//conj//32 in//PL//compound:prt//66 inom//PP//case//72 30//RG|NOM//nummod//72 eller//KN//cc//69 60//RG|NOM//nummod//69 dagar//NN|UTR|PLU|IND|NOM//obl//66 från//PP//case//74 underrättelsen//NN|UTR|SIN|DEF|NOM//nmod//72 .//MAD//punct//32
7.3.8.2 Delgivning av ett beslut om verkställbarhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//77 framgår//VB|PRS|AKT//parataxis//32 inte//AB//advmod//77 direkt//AB|POS//advmod//77 av//PP//case//81 konventionen//NN|UTR|SIN|DEF|NOM//obl//77 om//SN//mark//85 parterna//NN|UTR|PLU|DEF|NOM//nsubj//85 ska//VB|PRS|AKT//aux//85 delges//VB|INF|SFO//advcl//77 beslutet//NN|NEU|SIN|DEF|NOM//obj//85 eller//KN//punct//77 inte//AB//advmod//77 .//MID//punct//77
7.3.8.2 Delgivning av ett beslut om verkställbarhet;När//HA//mark//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 gäller//VB|PRS|AKT//advcl//77 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//94 bestämmelse//NN|UTR|SIN|IND|NOM//obj//92 i//PP//case//96 underhållsförordningen//NN|UTR|SIN|DEF|NOM//obl//92 (//PAD//punct//96 artikel//NN|UTR|SIN|IND|NOM//nmod//99 31//RG|NOM//appos//96 )//PAD//punct//77 ska//VB|PRS|AKT//aux//103 sökanden//NN|UTR|SIN|DEF|NOM//nsubj:pass//103 underrättas//VB|INF|SFO//conj//32 om//PP//case//105 beslutet//NN|NEU|SIN|DEF|NOM//obl//103 som//HP|-|-|-//nsubj:pass//107 meddelats//VB|SUP|SFO//acl:relcl//105 med//PP//case//109 anledning//NN|UTR|SIN|IND|NOM//obl//107 av//PP//case//112 en//DT|UTR|SIN|IND//det//112 ansökan//NN|UTR|SIN|IND|NOM//nmod//109 om//PP//case//114 verkställbarhetsförklaring//NN|UTR|SIN|IND|NOM//nmod//112 (//PAD//punct//103 punkten//NN|UTR|SIN|DEF|NOM//nmod//117 1//RG|NOM//appos//103 )//PAD//punct//32 och//KN//cc//121 den//DT|UTR|SIN|DEF//det//121 part//NN|UTR|SIN|IND|NOM//conj//32 mot//PP//case//124 vilken//HD|UTR|SIN|IND//det//124 verkställighet//NN|UTR|SIN|IND|NOM//obl//127 begärs//VB|PRS|SFO//flat//124 ska//VB|PRS|AKT//aux//127 delges//VB|INF|SFO//acl:relcl//121 det//DT|NEU|SIN|DEF//obj//127 (//PAD//punct//121 punkten//NN|UTR|SIN|DEF|NOM//appos//121 2//RG|NOM//nummod//130 )//PAD//punct//121 .//MAD//punct//32
7.3.8.2 Delgivning av ett beslut om verkställbarhet;En//DT|UTR|SIN|IND//det//135 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//142 om//PP//case//137 ändring//NN|UTR|SIN|IND|NOM//nmod//135 av//PP//case//140 en//DT|UTR|SIN|IND//det//140 verkställbarhetsförklaring//NN|UTR|SIN|IND|NOM//nmod//137 ska//VB|PRS|AKT//aux//142 göras//VB|INF|SFO//conj//32 inom//PP//case//145 30//RG|NOM//nummod//145 dagar//NN|UTR|PLU|IND|NOM//obl//142 efter//PP//case//147 delgivningen//NN|UTR|SIN|DEF|NOM//nmod//145 (//PAD//punct//145 artikel//NN|UTR|SIN|IND|NOM//nmod//150 32.5//RG|NOM//appos//145 i//PP//case//152 underhållsförordningen//NN|UTR|SIN|DEF|NOM//nmod//150 )//PAD//punct//32 .//MID//punct//32
7.3.8.2 Delgivning av ett beslut om verkställbarhet;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//156 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//157 finns//VB|PRS|SFO//conj//32 i//PP//case//159 Bryssel//PM|NOM//obl//157 I-förordningen//NN|UTR|SIN|DEF|NOM//obl//157 (//PAD//punct//160 artikel//NN|UTR|SIN|IND|NOM//nmod//163 42//RG|NOM//appos//160 och//KN//cc//165 artikel//NN|UTR|SIN|IND|NOM//conj//163 43.5//RG|NOM//conj//163 )//PAD//punct//157 .//MAD//punct//32
7.3.8.2 Delgivning av ett beslut om verkställbarhet;Eftersom//SN//mark//8 det//DT|NEU|SIN|DEF//det//3 första//RO|NOM//amod//3 skedet//NN|NEU|SIN|DEF|NOM//nsubj//8 av//PP//case//5 exekvaturförfarandet//NN|NEU|SIN|DEF|NOM//nmod//3 endast//AB//advmod//8 är//VB|PRS|AKT//cop//8 formellt//JJ|POS|NEU|SIN|IND|NOM//advcl//22 och//KN//cc//12 parterna//NN|UTR|PLU|DEF|NOM//nsubj//12 inte//AB//advmod//12 har//VB|PRS|AKT//conj//8 rätt//PL//obj//12 att//IE//mark//15 yttra//VB|INF|AKT//acl//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//15 i//PP//case//19 detta//DT|NEU|SIN|DEF//det//19 skede//NN|NEU|SIN|IND|NOM//obl//15 är//VB|PRS|AKT//cop//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 rimligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//22 att//IE//mark//28 i//PP//case//27 vart//DT|NEU|SIN|IND//det//27 fall//NN|NEU|SIN|IND|NOM//fixed//25 motparten//NN|UTR|SIN|DEF|NOM//obl//28 delges//VB|PRS|SFO//csubj//22 beslutet//NN|NEU|SIN|DEF|NOM//obj//28 .//MAD//punct//22
7.3.8.2 Delgivning av ett beslut om verkställbarhet;Till//PP//case//34 skillnad//NN|UTR|SIN|IND|NOM//fixed//31 från//PP//case//34 sökanden//NN|UTR|SIN|DEF|NOM//obl//39 är//VB|PRS|AKT//cop//39 motparten//NN|UTR|SIN|DEF|NOM//nsubj//39 ofta//AB|POS//advmod//39 inte//AB//advmod//39 medveten//JJ|POS|UTR|SIN|IND|NOM//parataxis//22 om//PP//mark//43 att//SN//mark//43 saken//NN|UTR|SIN|DEF|NOM//nsubj:pass//43 prövas//VB|PRS|SFO//acl//39 av//PP//case//45 exekvaturmyndigheten//NN|UTR|SIN|DEF|NOM//obl:agent//43 eftersom//SN//mark//48 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//48 meddelas//VB|PRS|SFO//advcl//43 utan//PP//case//51 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 skriftväxling//NN|UTR|SIN|IND|NOM//obl//48 .//MID//punct//39
7.3.8.2 Delgivning av ett beslut om verkställbarhet;Ett//DT|NEU|SIN|IND//det//55 annat//JJ|POS|NEU|SIN|IND|NOM//amod//55 skäl//NN|NEU|SIN|IND|NOM//appos//39 för//PP//case//57 delgivning//NN|UTR|SIN|IND|NOM//nmod//55 är//VB|PRS|AKT//cop//55 att//SN//mark//63 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 är//VB|PRS|AKT//cop//63 en//DT|UTR|SIN|IND//det//63 fördel//NN|UTR|SIN|IND|NOM//nsubj:pass//71 om//PP//case//65 exekvaturförfarandet//NN|NEU|SIN|DEF|NOM//nmod//63 enligt//PP//case//69 de//DT|UTR/NEU|PLU|DEF//det//69 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 instrumenten//NN|NEU|PLU|DEF|NOM//nmod//65 kan//VB|PRS|AKT//aux//71 hanteras//VB|INF|SFO//conj//39 så//AB//advmod//73 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//71 som//KN//mark//75 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//71 .//MAD//punct//39
7.3.8.2 Delgivning av ett beslut om verkställbarhet;En//DT|UTR|SIN|IND//det//79 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj:pass//82 bör//VB|PRS|AKT//aux//82 därför//AB//advmod//82 införas//VB|INF|SFO//conj//39 i//PP//case//84 lag//NN|UTR|SIN|IND|NOM//obl//82 som//HP|-|-|-//nsubj//86 föreskriver//VB|PRS|AKT//acl:relcl//84 att//SN//mark//98 ett//DT|NEU|SIN|IND//det//89 avgörande//NN|NEU|SIN|IND|NOM//nsubj//98 med//PP//case//91 anledning//NN|UTR|SIN|IND|NOM//nmod//89 av//PP//case//94 en//DT|UTR|SIN|IND//det//94 ansökan//NN|UTR|SIN|IND|NOM//nmod//91 om//PP//case//96 verkställbarhetsförklaring//NN|UTR|SIN|IND|NOM//nmod//94 ska//VB|PRS|AKT//aux//98 delges//VB|INF|SFO//ccomp//86 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//98 som//HP|-|-|-//nsubj//101 har//VB|PRS|AKT//acl:relcl//99 rätt//PL//obj//101 att//IE//mark//104 ansöka//VB|INF|AKT//acl//102 om//PP//case//106 ändring//NN|UTR|SIN|IND|NOM//obl//104 .//MAD//punct//22

7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;När//HA//mark//4 en//DT|UTR|SIN|IND//det//2 ansökan//NN|UTR|SIN|IND|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 skett//VB|SUP|AKT//advcl//14 genom//PP//case//6 centralmyndigheterna//NN|UTR|PLU|DEF|NOM//obl//4 och//KN//cc//10 avgörandet//NN|NEU|SIN|DEF|NOM//nsubj//10 har//VB|PRS|AKT//aux//10 förklarats//VB|SUP|SFO//conj//4 verkställbart//AB|POS//xcomp//10 ska//VB|PRS|AKT//aux//14 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 fortgå//VB|INF|AKT//ROOT//14 utan//PP//mark//18 att//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 krävs//VB|PRS|SFO//advcl//14 några//DT|UTR/NEU|PLU|IND//det//21 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//18 från//PP//case//23 sökanden//NN|UTR|SIN|DEF|NOM//nmod//21 (//PAD//punct//21 artikel//NN|UTR|SIN|IND|NOM//nmod//26 32.3//RG|NOM//appos//21 )//PAD//punct//18 .//MAD//punct//14
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten; //_SP////28 I//PP//case//32 detta//DT|NEU|SIN|DEF//det//32 avseende//NN|NEU|SIN|IND|NOM//obl//33 skiljer//VB|PRS|AKT//parataxis//14 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//33 2007//RG|NOM//nummod//36 års//NN|NEU|SIN|IND|GEN//nmod:poss//37 Haagkonvention//NN|UTR|SIN|IND|NOM//obj//33 från//PP//case//41 t.ex.//AB|AN//advmod//40 Bryssel//PM|NOM//nmod//41 I-förordningen//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//33
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Enligt//PP//case//45 denna//DT|UTR|SIN|DEF//det//45 förordning//NN|UTR|SIN|IND|NOM//obl//46 skickas//VB|PRS|SFO//parataxis//33 inte//AB//advmod//46 ett//DT|NEU|SIN|IND//det//49 beslut//NN|NEU|SIN|IND|NOM//obj//46 om//PP//case//51 verkställbarhet//NN|UTR|SIN|IND|NOM//nmod//49 direkt//AB|POS//advmod//55 från//PP//case//55 Svea//PM|GEN//nmod:poss//55 hovrätt//NN|UTR|SIN|IND|NOM//obl//46 till//PP//case//57 Kronofogdemyndigheten//PM|NOM//obl//46 .//MAD//punct//33
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;För//PP//mark//63 att//SN//mark//63 Sverige//PM|NOM//nsubj//63 ska//VB|PRS|AKT//aux//63 uppfylla//VB|INF|AKT//advcl//71 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//65 förpliktelser//NN|UTR|PLU|IND|NOM//obj//63 enligt//PP//case//69 2007//RG|NOM//nummod//68 års//NN|NEU|SIN|IND|GEN//nmod:poss//69 Haagkonvention//NN|UTR|SIN|IND|NOM//nmod//65 måste//VB|PRS|AKT//aux//71 säkerställas//VB|INF|SFO//parataxis//33 att//SN//mark//74 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj//74 fortgår//VB|PRS|AKT//advcl//71 efter//PP//case//76 verkställbarhetsbeslutet//NN|NEU|SIN|DEF|NOM//obl//74 .//MAD//punct//14
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Om//SN//mark//2 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//2 bistår//VB|PRS|AKT//advcl//8 den//DT|UTR|SIN|DEF//det//4 underhållsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//obj//2 enligt//PP//case//6 New//PM|NOM//obl//8 York-konventionen//NN|UTR|SIN|DEF|NOM//flat//6 brukar//VB|PRS|AKT//ROOT//8 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//8 –//RG|NOM//punct//12 i//PP//case//12 egenskap//NN|UTR|SIN|IND|NOM//obl//8 av//PP//case//14 centralmyndighet//NN|UTR|SIN|IND|NOM//nmod//12 –//PAD//punct//8 försöka//VB|INF|AKT//parataxis//8 förmå//VB|INF|AKT//xcomp//16 den//DT|UTR|SIN|DEF//det//19 betalningsskyldige//JJ|POS|MAS|SIN|DEF|NOM//obj//17 att//IE//mark//21 betala//VB|INF|AKT//acl//19 på//PP//case//24 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//24 väg//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//8
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Först//AB//advmod//27 därefter//AB//advmod//28 förmedlar//VB|PRS|AKT//parataxis//8 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//28 beslutet//NN|NEU|SIN|DEF|NOM//obj//28 om//PP//case//32 verkställbarhet//NN|UTR|SIN|IND|NOM//nmod//30 till//PP//case//34 Kronofogdemyndigheten//PM|NOM//obl//28 .//MAD//punct//8
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Att//IE//mark//37 låta//VB|INF|AKT//xcomp//8 centralmyndigheten//NN|UTR|SIN|DEF|NOM//obj//37 sköta//VB|INF|AKT//xcomp//37 förmedlingen//NN|UTR|SIN|DEF|NOM//obj//39 av//PP//case//42 verkställbarhetsbeslutet//NN|NEU|SIN|DEF|NOM//obl//39 på//PP//case//45 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 sätt//NN|NEU|SIN|IND|NOM//nmod//42 även//AB//advmod//50 enligt//PP//case//50 2007//RG|NOM//nummod//49 års//NN|NEU|SIN|IND|GEN//nmod:poss//50 Haagkonvention//NN|UTR|SIN|IND|NOM//obl//39 framstår//VB|PRS|AKT//xcomp//37 som//KN//mark//55 en//DT|UTR|SIN|IND//det//55 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//55 ordning//NN|UTR|SIN|IND|NOM//obl//51 .//MID//punct//8
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Ett//DT|NEU|SIN|IND//det//58 alternativ//NN|NEU|SIN|IND|NOM//nsubj//61 skulle//VB|PRT|AKT//aux//61 kunna//VB|INF|AKT//aux//61 vara//VB|INF|AKT//parataxis//8 att//IE//mark//63 låta//VB|INF|AKT//ccomp//61 Svea//PM|GEN//obj//63 hovrätt//NN|UTR|SIN|IND|NOM//flat//64 expediera//VB|INF|AKT//xcomp//63 beslutet//NN|NEU|SIN|DEF|NOM//obj//66 direkt//AB|POS//advmod//66 till//PP//case//70 Kronofogdemyndigheten//PM|NOM//obl//66 .//MID//punct//8
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Ett//DT|NEU|SIN|IND//det//74 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//74 alternativ//NN|NEU|SIN|IND|NOM//nsubj//75 saknar//VB|PRS|AKT//parataxis//8 emellertid//AB//advmod//75 mellansteget//NN|NEU|SIN|DEF|NOM//obj//75 där//HA//advmod//81 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//80 betalning//NN|UTR|SIN|IND|NOM//nsubj:pass//81 undersöks//VB|PRS|SFO//acl:relcl//77 .//MAD//punct//75
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Eftersom//SN//mark//90 betalning//NN|UTR|SIN|IND|NOM//nsubj//90 på//PP//case//87 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//87 väg//NN|UTR|SIN|IND|NOM//nmod//84 är//VB|PRS|AKT//cop//90 till//PP//case//90 fördel//NN|UTR|SIN|IND|NOM//advcl//75 för//PP//case//94 den//DT|UTR|SIN|DEF//det//94 underhållsberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//94 parten//NN|UTR|SIN|DEF|NOM//nmod//90 bör//VB|PRS|AKT//aux//98 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//98 inte//AB//advmod//98 expedieras//VB|INF|SFO//conj//8 direkt//AB|POS//advmod//98 från//PP//case//101 Svea//PM|GEN//nmod:poss//102 hovrätt//NN|UTR|SIN|IND|NOM//obl//98 .//MAD//punct//8
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;I//PP//advmod//108 stället//NN|NEU|SIN|DEF|NOM//fixed//104 får//VB|PRS|AKT//aux//108 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//108 följa//VB|INF|AKT//advcl//127 av//PL//case//111 centralmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//111 åligganden//NN|NEU|PLU|IND|NOM//obl:agent//108 enligt//PP//case//115 2007//RG|NOM//nummod//114 års//NN|NEU|SIN|IND|GEN//nmod:poss//115 Haagkonvention//NN|UTR|SIN|IND|NOM//obl//108 att//IE//mark//117 fullfölja//VB|INF|AKT//acl//115 sitt//PS|NEU|SIN|DEF//nmod:poss//119 ärende//NN|NEU|SIN|IND|NOM//obj//117 med//PP//case//122 en//DT|UTR|SIN|IND//det//122 ansökan//NN|UTR|SIN|IND|NOM//obl//117 om//PP//case//124 verkställighet//NN|UTR|SIN|IND|NOM//nmod//122 .//MID//punct//108
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Därmed//AB//advmod//127 ges//VB|PRS|SFO//parataxis//8 utrymme//NN|NEU|SIN|IND|NOM//nsubj:pass//127 för//PP//case//130 uppgörelser//NN|UTR|PLU|IND|NOM//obl//127 på//PP//case//133 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//133 väg//NN|UTR|SIN|IND|NOM//nmod//130 .//MAD//punct//127
7.3.8.3 Centralmyndigheten vidarebefordrar verkställbarhetsbeslutet till Kronofogdemyndigheten;Enligt//PP//case//137 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//137 bedömning//NN|UTR|SIN|IND|NOM//obl//141 är//VB|PRS|AKT//cop//141 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//141 inte//AB//advmod//141 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//conj//8 att//IE//mark//143 föreskriva//VB|INF|AKT//csubj//141 en//DT|UTR|SIN|IND//det//145 skyldighet//NN|UTR|SIN|IND|NOM//obj//143 för//PP//case//147 centralmyndigheten//NN|UTR|SIN|DEF|NOM//obl//143 att//IE//mark//149 vidarebefordra//VB|INF|AKT//acl//147 beslutet//NN|NEU|SIN|DEF|NOM//obj//149 till//PP//case//152 Kronofogdemyndigheten//PM|NOM//nmod//150 .//MAD//punct//8


8.1 Inledning;Både//KN//cc//1 underhållsförordningen//NN|UTR|SIN|DEF|NOM//nsubj//6 och//KN//cc//5 2007//RG|NOM//nummod//4 års//NN|NEU|SIN|IND|GEN//nmod:poss//5 Haagkonvention//NN|UTR|SIN|IND|NOM//conj//1 förutsätter//VB|PRS|AKT//ROOT//6 att//SN//mark//12 avtal//NN|NEU|PLU|IND|NOM//nsubj//12 om//PP//case//10 underhållsbidrag//NN|NEU|SIN|IND|NOM//nmod//8 kan//VB|PRS|AKT//aux//12 träffas//VB|INF|SFO//ccomp//6 .//MID//punct//6
8.1 Inledning;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//15 avtal//NN|NEU|PLU|IND|NOM//nsubj:pass//20 ska//VB|PRS|AKT//aux//20 under//PP//case//19 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 förutsättningar//NN|UTR|PLU|IND|NOM//obl//20 erkännas//VB|INF|SFO//parataxis//6 och//KN//cc//22 verkställas//VB|INF|SFO//conj//20 enligt//PP//case//24 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//22 i//PP//case//26 förordningen//NN|UTR|SIN|DEF|NOM//nmod//24 och//KN//cc//28 konventionen//NN|UTR|SIN|DEF|NOM//conj//26 (//PAD//punct//6 se//VB|IMP|AKT//parataxis//6 avsnitt//NN|NEU|SIN|IND|NOM//nmod//32 7.1.2//RG|NOM//obj//30 och//KN//cc//35 avsnitt//NN|NEU|SIN|IND|NOM//nmod//35 7.2.1.4//RG|NOM//conj//32 )//PAD//punct//6 .//MAD//punct//6
