Flickor, pojkar, individer;–//RG|NOM//punct//2 om//PP//case//2 betydelsen//NN|UTR|SIN|DEF|NOM//ROOT//2 av//PP//case//4 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//2 för//PP//case//6 kunskap//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//8 utveckling//NN|UTR|SIN|IND|NOM//conj//6 i//PP//case//10 skolan//NN|UTR|SIN|DEF|NOM//nmod//8
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Begreppet//NN|NEU|SIN|DEF|NOM//nmod:poss//1 genusordning//NN|UTR|SIN|IND|NOM//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 användas//VB|INF|SFO//ROOT//3 neutralt//AB|POS//amod//5 beskrivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//3 och//KN//cc//7 beteckna//VB|INF|AKT//conj//3 de//DT|UTR/NEU|PLU|DEF//det//9 regler//NN|UTR|PLU|IND|NOM//obj//7 och//KN//cc//11 normer//NN|UTR|PLU|IND|NOM//conj//9 som//HP|-|-|-//mark//13 särskiljer//VB|PRS|AKT//acl:relcl//11 och//KN//cc//15 identifierar//VB|PRS|AKT//conj//3 kvinnor//NN|UTR|PLU|IND|NOM//obj//15 och//KN//cc//18 män//NN|UTR|PLU|IND|NOM//conj//16 i//PP//case//21 ett//DT|NEU|SIN|IND//det//21 samhälle//NN|NEU|SIN|IND|NOM//nmod//18 ,//MID//punct//24 en//DT|UTR|SIN|IND//det//24 kultur//NN|UTR|SIN|IND|NOM//conj//16 eller//KN//cc//27 en//DT|UTR|SIN|IND//det//27 miljö//NN|UTR|SIN|IND|NOM//conj//16 .//MID//punct//3
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Om//SN//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 exempelvis//AB//advmod//32 finns//VB|PRS|SFO//advcl//3 en//DT|UTR|SIN|IND//det//34 förväntan//NN|UTR|SIN|IND|NOM//nsubj//32 om//PP//mark//40 att//SN//mark//40 pojkar//NN|UTR|PLU|IND|NOM//nsubj//40 ska//VB|PRS|AKT//aux//40 ”//NN|UTR|SIN|IND|NOM//punct//40 busa//VB|INF|AKT//acl//34 ”//PM|NOM//obj//40 i//PP//case//43 skolan//NN|UTR|SIN|DEF|NOM//obl//40 ,//MID//punct//40 och//KN//cc//52 att//SN//mark//51 flickor//NN|UTR|PLU|IND|NOM//nsubj//51 ska//VB|PRS|AKT//aux//51 vara//VB|INF|AKT//cop//51 ”//NN|UTR|SIN|IND|NOM//punct//51 ordentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 ”//PM|NOM//conj//40 ,//MID//punct//40 så//AB//advmod//58 är//VB|PRS|AKT//cop//58 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//58 alltså//AB//advmod//58 uttryck//NN|NEU|SIN|IND|NOM//conj//40 för//PP//case//62 den//DT|UTR|SIN|DEF//det//62 rådande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 genusordningen//NN|UTR|SIN|DEF|NOM//nmod//58 .//MAD//punct//3
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Ofta//AB|POS//advmod//65 läggs//VB|PRS|SFO//parataxis//3 dock//AB//advmod//65 ett//DT|NEU|SIN|IND//det//68 antagande//NN|NEU|SIN|IND|NOM//nsubj:pass//65 om//SN//mark//71 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj:pass//71 används//VB|PRS|SFO//advcl//65 i//PP//case//73 forskningen//NN|UTR|SIN|DEF|NOM//obl//71 har//VB|PRS|AKT//aux//78 därmed//AB//advmod//78 kommit//VB|SUP|AKT//aux//78 att//IE//mark//78 få//VB|INF|AKT//conj//3 en//DT|UTR|SIN|IND//det//82 delvis//AB//advmod//81 annan//JJ|POS|UTR|SIN|IND|NOM//amod//82 innebörd//NN|UTR|SIN|IND|NOM//obj//78 .//MAD//punct//3
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;I//PP//case//2 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 proposition//NN|UTR|SIN|IND|NOM//nmod//4  //_SP////2 Makt//NN|UTR|SIN|IND|NOM//nsubj//23 att//IE//mark//6 forma//VB|INF|AKT//acl//4 samhället//NN|NEU|SIN|DEF|NOM//obj//6 och//KN//cc//11 sitt//PS|NEU|SIN|DEF//nmod:poss//11 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//11 liv//NN|NEU|SIN|IND|NOM//conj//7 –//PAD//punct//6  //_SP////12 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 mål//NN|NEU|PLU|IND|NOM//obj//6 i//PP//case//17 jämställdhetspolitiken//NN|UTR|SIN|DEF|NOM//obl//6 (//PAD//punct//6 prop//NN|UTR|SIN|IND|NOM//appos//6 .//MID//punct//6
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;2005/06:155//RG|NOM//appos//4 )//PAD//punct//21 står//VB|PRS|AKT//ROOT//23 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//23 att//IE//mark//26 läsa//VB|INF|AKT//xcomp//23 om//PP//case//28 genussystemet//NN|NEU|SIN|DEF|NOM//obl//26 ://MAD//punct//23
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;När//HA//mark//5 begreppet//NN|NEU|SIN|DEF|NOM//nmod//3 ”//PAD//punct//3 genussystem//NN|NEU|SIN|IND|NOM//nsubj:pass//5 ”//PAD//punct//3 introducerades//VB|PRT|SFO//advcl//8 i//PP//case//7 jämställdhetspolitiken//NN|UTR|SIN|DEF|NOM//obl//5 gavs//VB|PRT|SFO//ROOT//8 en//DT|UTR|SIN|IND//det//11 utförlig//JJ|POS|UTR|SIN|IND|NOM//amod//11 redogörelse//NN|UTR|SIN|IND|NOM//nsubj:pass//8 för//PP//case//13 Yvonne//PM|NOM//nmod:poss//15 Hirdmans//PM|GEN//flat:name//13 teori//NN|UTR|SIN|IND|NOM//nmod//11 om//PP//case//17 genussystemet//NN|NEU|SIN|DEF|NOM//nmod//15 så//AB//mark//21 som//HA//fixed//18 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//21 presenterades//VB|PRT|SFO//advcl//8 i//PP//case//24 Maktutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 huvudbetänkande//NN|NEU|SIN|IND|NOM//obl//21 .//MAD//punct//8
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;När//HA//mark//29 begreppet//NN|NEU|SIN|DEF|NOM//nmod//28 könsmaktordning//NN|UTR|SIN|IND|NOM//nsubj:pass//29 introducerades//VB|PRT|SFO//advcl//30 gjordes//VB|PRT|SFO//parataxis//8 ingen//DT|UTR|SIN|IND//det//33 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 redovisning//NN|UTR|SIN|IND|NOM//nsubj:pass//30 av//PP//case//35 teori//NN|UTR|SIN|IND|NOM//nmod//33 eller//KN//cc//37 empiri//NN|UTR|SIN|IND|NOM//conj//35 .//MAD//punct//8
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Ändringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 föregicks//VB|PRT|SFO//parataxis//8 heller//AB//advmod//40 inte//AB//advmod//40 av//PP//case//45 någon//DT|UTR|SIN|IND//det//45 utredning//NN|UTR|SIN|IND|NOM//obl:agent//40 .//MID//punct//40
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;När//HA//mark//49 man//PN|UTR|SIN|IND|SUB//nsubj//49 lyfte//VB|PRT|AKT//advcl//40 fram//PL//compound:prt//49 att//SN//mark//54 jämställdhetspolitiken//NN|UTR|SIN|DEF|NOM//nsubj//54 skulle//VB|PRT|AKT//aux//54 blir//VB|PRS|AKT//ccomp//49 mer//AB|KOM//advmod//56 feministisk//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//57 redogjordes//VB|PRT|SFO//xcomp//54 inte//AB//advmod//57 heller//AB//advmod//57 för//PP//case//63 vilken//HD|UTR|SIN|IND//det//63 feministisk//JJ|POS|UTR|SIN|IND|NOM//amod//63 inriktning//NN|UTR|SIN|IND|NOM//obl//57 som//HP|-|-|-//nsubj:pass//65 åsyftades//VB|PRT|SFO//acl:relcl//63 .//MAD//punct//8
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;När//HA//mark//3 teoretiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 begrepp//NN|NEU|PLU|IND|NOM//nsubj:pass//3 lyfts//VB|PRS|SFO//advcl//7 in//PL//advmod//3 i//PP//case//6 politiken//NN|UTR|SIN|DEF|NOM//obl//3 finns//VB|PRS|SFO//ROOT//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 risk//NN|UTR|SIN|IND|NOM//nsubj//7 för//PP//case//11 förenkling//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//17 ///MID//cc//12 eller//KN//cc//17 att//SN//mark//17 begreppen//NN|NEU|PLU|DEF|NOM//nsubj//17 börjar//VB|PRS|AKT//conj//7 fyllas//VB|INF|SFO//xcomp//17 med//PP//case//22 en//DT|UTR|SIN|IND//det//22 annan//JJ|POS|UTR|SIN|IND|NOM//amod//22 innebörd//NN|UTR|SIN|IND|NOM//obl//18 ,//MID//punct//17 så//SN//mark//30 att//SN//fixed//24 endast//AB//advmod//29 ett//DT|NEU|SIN|IND//det//29 semantiskt//JJ|POS|NEU|SIN|IND|NOM//amod//29 släktskap//NN|NEU|SIN|IND|NOM//nsubj//30 återstår//VB|PRS|AKT//advcl//17 mellan//PP//mark//34 hur//HA//advmod//34 begreppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//34 används//VB|PRS|SFO//advcl//30 inom//PP//case//36 politiken//NN|UTR|SIN|DEF|NOM//obl//34 och//KN//cc//40 inom//PP//case//40 den//DT|UTR|SIN|DEF//det//40 teori//NN|UTR|SIN|IND|NOM//conj//36 där//HA//advmod//44 begreppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//44 har//VB|PRS|AKT//aux//44 utvecklats//VB|SUP|SFO//acl:relcl//40 .//MAD//punct//7
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 är//VB|PRS|AKT//cop//50 troligen//AB//advmod//50 ett//DT|NEU|SIN|IND//det//50 problem//NN|NEU|SIN|IND|NOM//parataxis//7 som//HP|-|-|-//nsubj//54 inte//AB//advmod//54 endast//AB//advmod//54 berör//VB|PRS|AKT//acl:relcl//50 jämställdhetspolitiken//NN|UTR|SIN|DEF|NOM//obj//54 ,//MID//punct//60 utan//KN//cc//60 även//AB//advmod//59 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 politikområden//NN|NEU|PLU|IND|NOM//conj//50 med//PP//case//62 kopplingar//NN|UTR|PLU|IND|NOM//nmod//60 till//PP//case//65 utvecklad//PC|PRF|UTR|SIN|IND|NOM//amod//65 teoribildning//NN|UTR|SIN|IND|NOM//nmod//62 .//MAD//punct//50
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Att//IE//mark//68 använda//VB|INF|AKT//csubj//76 teoretiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 begrepp//NN|NEU|PLU|IND|NOM//obj//68 utan//PP//case//73 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 förklaring//NN|UTR|SIN|IND|NOM//obl//68 kan//VB|PRS|AKT//aux//76 också//AB//advmod//76 innebära//VB|INF|AKT//parataxis//50 ett//DT|NEU|SIN|IND//det//79 demokratiskt//JJ|POS|NEU|SIN|IND|NOM//amod//79 problem//NN|NEU|SIN|IND|NOM//obj//76 om//SN//mark//82 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//82 görs//VB|PRS|SFO//advcl//76 på//PP//case//86 ett//DT|NEU|SIN|IND//det//86 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//86 sätt//NN|NEU|SIN|IND|NOM//obl//82 att//SN//mark//89 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 utestänger//VB|PRS|AKT//acl//86 människor//NN|UTR|PLU|IND|NOM//obj//89 .//MAD//punct//50
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 förutsätts//VB|PRS|SFO//parataxis//50 att//SN//mark//98 den//DT|UTR|SIN|DEF//det//96 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//98 ska//VB|PRS|AKT//aux//98 ha//VB|INF|AKT//csubj//93 djupgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 teoretiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//101 förkunskaper//NN|UTR|PLU|IND|NOM//obj//98 för//PP//mark//104 att//IE//mark//104 förstå//VB|INF|AKT//advcl//98 vad//HP|NEU|SIN|IND//obj//107 politiken//NN|UTR|SIN|DEF|NOM//nsubj//107 syftar//VB|PRS|AKT//ccomp//104 till//PP//mark//110 att//IE//mark//110 uppnå//VB|INF|AKT//advcl//107 och//KN//cc//112 hur//HA//conj//107 .//MAD//punct//50
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Vår//PS|UTR|SIN|DEF//nmod:poss//1 slutsats//NN|UTR|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//SN//mark//18 radikaliteten//NN|UTR|SIN|DEF|NOM//nsubj//18 ,//MID//punct//8 i//PP//case//8 bemärkelsen//NN|UTR|SIN|DEF|NOM//nmod//8 potentialen//NN|UTR|SIN|DEF|NOM//nmod//4 att//IE//mark//10 åstadkomma//VB|INF|AKT//acl//8 förändring//NN|UTR|SIN|IND|NOM//obj//10 i//PP//case//13 riktning//NN|UTR|SIN|IND|NOM//obl//10 mot//PP//case//15 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//18 inte//AB//advmod//18 ligger//VB|PRS|AKT//ccomp//2 i//PP//case//21 vilka//HD|UTR/NEU|PLU|IND//det//21 ord//NN|NEU|PLU|IND|NOM//obl//18 eller//KN//cc//23 begrepp//NN|NEU|PLU|IND|NOM//conj//21 som//HP|-|-|-//nsubj:pass//25 används//VB|PRS|SFO//acl:relcl//23 .//MAD//punct//2
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Däremot//AB//advmod//29 är//VB|PRS|AKT//cop//29 radikaliteten//NN|UTR|SIN|DEF|NOM//parataxis//2 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 av//PP//case//35 vilken//HD|UTR|SIN|IND//det//33 innebörd//NN|UTR|SIN|IND|NOM//nmod:poss//35 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 begrepp//NN|NEU|PLU|IND|NOM//nmod//30 ges//VB|INF|SFO//conj//29 och//KN//cc//44 i//PP//case//39 vad//HP|NEU|SIN|IND//obl//44 mån//NN|UTR|SIN|IND|NOM//advmod//39 denna//DT|UTR|SIN|DEF//det//42 innebörd//NN|UTR|SIN|IND|NOM//nsubj:pass//44 kan//VB|PRS|AKT//aux//44 översättas//VB|INF|SFO//conj//36 i//PP//case//47 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//47 handling//NN|UTR|SIN|IND|NOM//obl//44 som//HP|-|-|-//nsubj//49 leder//VB|PRS|AKT//acl:relcl//47 till//PP//case//52 önskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 förändringar//NN|UTR|PLU|IND|NOM//obl//49 i//PP//case//54 samhället//NN|NEU|SIN|DEF|NOM//nmod//52 .//MAD//punct//29
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Innebörden//NN|UTR|SIN|DEF|NOM//nsubj//66 av//PP//case//58 jämställdhetsbegreppet//NN|NEU|SIN|DEF|NOM//nmod//56 och//KN//cc//60 omsättningen//NN|UTR|SIN|DEF|NOM//conj//58 i//PP//case//62 strategin//NN|UTR|SIN|DEF|NOM//nmod//60 jämställdhetsintegrering//NN|UTR|SIN|IND|NOM//nmod//60 är//VB|PRS|AKT//cop//66 mer//AB|KOM//advmod//66 radikalt//JJ|POS|NEU|SIN|IND|NOM//conj//29 om//SN//mark//69 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//69 innebär//VB|PRS|AKT//advcl//66 att//SN//mark//72 man//PN|UTR|SIN|IND|SUB//nsubj//72 åstadkommer//VB|PRS|AKT//ccomp//69 förändring//NN|UTR|SIN|IND|NOM//obj//72 .//MAD//punct//29
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 delar//VB|PRS|AKT//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//3 farhågor//NN|UTR|PLU|IND|NOM//obj//1 om//PP//case//6 ”//PAD//punct//6 överanvändning//NN|UTR|SIN|IND|NOM//nmod//3 ”//PAD//punct//6 av//PP//case//10 forskningsmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 begrepp//NN|NEU|PLU|IND|NOM//nmod//6 som//HP|-|-|-//obj//13 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//13 uttrycker//VB|PRS|AKT//acl:relcl//10 i//PP//case//15 propositionen//NN|UTR|SIN|DEF|NOM//obl//13 ovan//AB//advmod//13 .//MAD//punct//6
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Men//KN//cc//20 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 hindrar//VB|PRS|AKT//conj//1 inte//AB//advmod//20 att//SN//mark//27 vi//PN|UTR|PLU|DEF|SUB//nsubj//27 i//PP//case//26 vårt//PS|NEU|SIN|DEF//nmod:poss//26 arbete//NN|NEU|SIN|IND|NOM//obl//27 haft//VB|SUP|AKT//ccomp//20 nytta//NN|UTR|SIN|IND|NOM//obj//27 av//PP//case//30 teorin//NN|UTR|SIN|DEF|NOM//obl//27 om//PP//case//32 genussystemet//NN|NEU|SIN|DEF|NOM//nmod//30 ,//MID//punct//27 inte//AB//advmod//35 minst//AB|SUV//advmod//27 när//HA//case//39 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//36 gäller//VB|PRS|AKT//fixed//36 förståelsen//NN|UTR|SIN|DEF|NOM//obl//27 av//PP//case//41 orsakerna//NN|UTR|PLU|DEF|NOM//nmod//39 till//PP//case//45 den//DT|UTR|SIN|DEF//det//45 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 jämställdheten//NN|UTR|SIN|DEF|NOM//nmod//41 i//PP//case//47 samhället//NN|NEU|SIN|DEF|NOM//nmod//45 och//KN//cc//50 i//PP//case//50 skolan//NN|UTR|SIN|DEF|NOM//conj//41 .//MAD//punct//20
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Inom//PP//case//1 samhällsvetenskapen//NN|UTR|SIN|DEF|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 en//DT|UTR|SIN|IND//det//6 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 teoretisk//JJ|POS|UTR|SIN|IND|NOM//amod//6 klyfta//NN|UTR|SIN|IND|NOM//nsubj//2 mellan//PP//case//8 konstruktivism//NN|UTR|SIN|IND|NOM//nmod//6  //_SP////8 och//KN//cc//11 essentialism//NN|UTR|SIN|IND|NOM//conj//8 .//MAD//punct//2
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Konstruktivism//NN|UTR|SIN|IND|NOM//nsubj//14 innebär//VB|PRS|AKT//parataxis//2 att//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 är//VB|PRS|AKT//cop//19 vi//PN|UTR|PLU|DEF|SUB//nsubj//19 människor//NN|UTR|PLU|IND|NOM//ccomp//14 som//HP|-|-|-//nsubj//28 med//PP//case//23 vår//PS|UTR|SIN|DEF//nmod:poss//23 förmåga//NN|UTR|SIN|IND|NOM//obl//28 till//PP//case//25 begreppsbildning//NN|UTR|SIN|IND|NOM//nmod//23 och//KN//cc//27 språk//NN|NEU|SIN|IND|NOM//conj//25 ordnar//VB|PRS|AKT//acl:relcl//19 världen//NN|UTR|SIN|DEF|NOM//obj//28 .//MAD//punct//2
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Essentialism//PM|NOM//nsubj//32 innebär//VB|PRS|AKT//parataxis//2 (//PAD//punct//34 förenklat//PC|PRF|NEU|SIN|IND|NOM//advmod//32 )//PAD//punct//34 att//SN//mark//39 världen//NN|UTR|SIN|DEF|NOM//nsubj//39 är//VB|PRS|AKT//cop//39 ordnad//PC|PRF|UTR|SIN|IND|NOM//ccomp//32 på//PP//case//43 ett//DT|NEU|SIN|IND//det//43 visst//JJ|POS|NEU|SIN|IND|NOM//amod//43 sätt//NN|NEU|SIN|IND|NOM//obl//39 ,//MID//punct//39 oavsett//AB|POS//mark//49 hur//HA//advmod//49 vi//PN|UTR|PLU|DEF|SUB//nsubj//49 människor//NN|UTR|PLU|IND|NOM//nsubj//49 betraktar//VB|PRS|AKT//advcl//39 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//49 .//MAD//punct//32
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Vetenskapens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 uppgift//NN|UTR|SIN|IND|NOM//nsubj//54 är//VB|PRS|AKT//ccomp//32 att//IE//mark//56 blottlägga//VB|INF|AKT//ccomp//54 denna//DT|UTR|SIN|DEF//det//59 verkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 ordning//NN|UTR|SIN|IND|NOM//obj//56 .//MAD//punct//32
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;För//PP//case//62 konstruktivisterna//NN|UTR|PLU|DEF|NOM//nsubj//64 är//VB|PRS|AKT//cop//64 isärhållandet//NN|NEU|SIN|DEF|NOM//parataxis//32 av//PP//case//66 könen//NN|NEU|PLU|DEF|NOM//nmod//64 grunden//NN|UTR|SIN|DEF|NOM//obj//32 för//PP//case//69 bristen//NN|UTR|SIN|DEF|NOM//nmod//67 på//PP//case//71 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//69 .//MAD//punct//32
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Med//PP//case//77 ett//DT|NEU|SIN|IND//det//77 mera//AB|KOM//advmod//76 essentialistiskt//JJ|POS|NEU|SIN|IND|NOM//amod//77 sätt//NN|NEU|SIN|IND|NOM//obl//32 att//IE//mark//79 tänka//VB|INF|AKT//acl//77 tenderar//VB|PRS|AKT//xcomp//32 skillnader//NN|UTR|PLU|IND|NOM//obj//80 i//PP//case//83 beteenden//NN|NEU|PLU|IND|NOM//nmod//81 mellan//PP//case//85 könen//NN|NEU|PLU|DEF|NOM//nmod//83 att//IE//mark//90 i//PP//case//89 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 utsträckning//NN|UTR|SIN|IND|NOM//obl//90 betraktas//VB|PRS|SFO//advcl//80 som//KN//mark//93 biologiskt//AB|POS//advmod//93 grundade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//90 .//MAD//punct//2
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Konstruktivisterna//NN|UTR|PLU|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//3 kön//NN|NEU|SIN|IND|NOM//nsubj:pass//5 ”//PM|NOM//punct//5 görs//VB|PRS|SFO//ccomp//1 ”//PM|NOM//nsubj:pass//5 ,//MID//punct//9 och//KN//cc//9 menar//VB|PRS|AKT//conj//1 att//SN//mark//16 vi//PN|UTR|PLU|DEF|SUB//nsubj//16 i//PP//case//14 hög//JJ|POS|UTR|SIN|IND|NOM//amod//14 utsträckning//NN|UTR|SIN|IND|NOM//obl//16 kan//VB|PRS|AKT//aux//16 påverka//VB|INF|AKT//ccomp//9 genusordningen//NN|UTR|SIN|DEF|NOM//obj//16 ,//MID//punct//19 låt//VB|IMP|AKT//conj//16 vara//VB|INF|AKT//xcomp//19 att//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 inte//AB//advmod//24 finns//VB|PRS|SFO//ccomp//19 någon//DT|UTR|SIN|IND//det//27 bred//JJ|POS|UTR|SIN|IND|NOM//amod//27 enighet//NN|UTR|SIN|IND|NOM//nsubj//24 om//PP//mark//34 hur//HA//advmod//34  //_SP////29 denna//DT|UTR|SIN|DEF//det//32 påverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//34 ska//VB|PRS|AKT//aux//34 utövas//VB|INF|SFO//acl//27 .//MAD//punct//1
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Essentialisterna//NN|UTR|PLU|DEF|NOM//nsubj//37 menar//VB|PRS|AKT//parataxis//1 att//SN//mark//39 kön//NN|NEU|SIN|IND|NOM//ccomp//37 ”//PM|NOM//punct//39 är//VB|PRS|AKT//cop//39 ”//PAD//punct//1 och//KN//cc//44 tenderar//VB|PRS|AKT//conj//1 att//IE//mark//46 anse//VB|INF|AKT//xcomp//44 att//SN//mark//53 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 könsskillnader//NN|UTR|PLU|IND|NOM//nsubj//53 i//PP//case//51 beteenden//NN|NEU|PLU|IND|NOM//nmod//49 inte//AB//advmod//53 går//VB|PRS|AKT//ccomp//46 att//IE//mark//55 förändra//VB|INF|AKT//xcomp//53 .//MAD//punct//1
2 Förslag till lag om ändring i skollagen (2010:800) / Förståelsen av och förklaringar till könsskillnader och brist på jämställdhet;Konstruktivisterna//NN|UTR|PLU|DEF|NOM//nsubj//58 anklagar//VB|PRS|AKT//parataxis//1 ofta//AB|POS//advmod//58 essentialisterna//NN|UTR|PLU|DEF|NOM//obj//58 för//PP//mark//64 att//IE//mark//64 vara//VB|INF|AKT//cop//64 deterministiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//60 .//MAD//punct//1
