Komplementär och alternativ medicin och vård;–//RG|NOM//punct//2 ny//JJ|POS|UTR|SIN|IND|NOM//amod//2 lagstiftning//NN|UTR|SIN|IND|NOM//ROOT//2
11.6 Förbud att behandla allvarliga sjukdomar / Förbudsbestämmelsen utformning;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//72 bedöms//VB|PRS|SFO//parataxis//47 också//AB//advmod//72 förenligt//AB|POS//xcomp//72 med//PP//case//78 den//DT|UTR|SIN|DEF//det//78 EU-rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//78 reglering//NN|UTR|SIN|IND|NOM//obl//74 som//HP|-|-|-//nsubj//80 gäller//VB|PRS|AKT//acl:relcl//78 för//PP//case//82 tjänster//NN|UTR|PLU|IND|NOM//obl//80 .//MAD//punct//47

11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//10 ://MID//punct//1
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning; //_SP////2 Det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//1 ska//VB|PRS|AKT//aux//10 i//PP//case//9 den//DT|UTR|SIN|DEF//det//9 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 lagen//NN|UTR|SIN|DEF|NOM//obl//10 införas//VB|INF|SFO//ROOT//10 förbud//NN|NEU|SIN|IND|NOM//nsubj:pass//10 mot//PP//mark//14 att//IE//mark//14 utreda//VB|INF|AKT//advcl//10 eller//KN//cc//16 behandla//VB|INF|AKT//conj//14 sjukdomar//NN|UTR|PLU|IND|NOM//obj//16 i//PP//case//21 samband//NN|NEU|SIN|IND|NOM//fixed//18 med//PP//fixed//18 graviditet//NN|UTR|SIN|IND|NOM//obl//14 eller//KN//cc//23 förlossning//NN|UTR|SIN|IND|NOM//conj//21 .//MAD//punct//10
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Förbud//NN|NEU|SIN|IND|NOM//csubj//10 att//IE//mark//2 behandla//VB|INF|AKT//xcomp//0 sjukdomar//NN|UTR|PLU|IND|NOM//obj//2 i//PP//case//7 samband//NN|NEU|SIN|IND|NOM//fixed//4 med//PP//fixed//4 graviditet//NN|UTR|SIN|IND|NOM//obl//2 eller//KN//cc//9 förlossning//NN|UTR|SIN|IND|NOM//conj//7 finns//VB|PRS|SFO//ROOT//10 i//PP//case//12 patientsäkerhetslagen//NN|UTR|SIN|DEF|NOM//obl//10 .//MAD//punct//10
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Förbudet//NN|NEU|SIN|DEF|NOM//nsubj//20 i//PP//case//18 den//DT|UTR|SIN|DEF//det//18 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 lagen//NN|UTR|SIN|DEF|NOM//nmod//14 ska//VB|PRS|AKT//aux//20 omfatta//VB|INF|AKT//parataxis//10 utredning//NN|UTR|SIN|IND|NOM//obj//20 och//KN//cc//23 behandling//NN|UTR|SIN|IND|NOM//conj//21 för//PP//mark//26 att//IE//mark//26 bota//VB|INF|AKT//advcl//20 eller//KN//cc//28 hejda//VB|INF|AKT//conj//26 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//28 av//PP//case//32 en//DT|UTR|SIN|IND//det//32 sjukdom//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//20
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Åtgärder//NN|UTR|PLU|IND|NOM//nsubj//62 som//HP|-|-|-//nsubj:pass//36 vidtas//VB|PRS|SFO//acl:relcl//34 i//PP//case//38 syfte//NN|NEU|SIN|IND|NOM//obl//36 att//IE//mark//40 förebygga//VB|INF|AKT//advcl//36 en//DT|UTR|SIN|IND//det//42 sjukdom//NN|UTR|SIN|IND|NOM//obj//40 och//KN//cc//44 åtgärder//NN|UTR|PLU|IND|NOM//conj//42 som//HP|-|-|-//nsubj//47 uteslutande//AB//advmod//47 syftar//VB|PRS|AKT//acl:relcl//44 till//PP//compound:prt//47 att//IE//mark//50 lindra//VB|INF|AKT//xcomp//47 symtom//NN|NEU|PLU|IND|NOM//obj//50 som//HP|-|-|-//nsubj:pass//53 orsakats//VB|SUP|SFO//acl:relcl//51 av//PP//case//56 en//DT|UTR|SIN|IND//det//56 sjukdom//NN|UTR|SIN|IND|NOM//obl:agent//53 eller//KN//cc//59 en//DT|UTR|SIN|IND//det//59 sjukdomsbehandling//NN|UTR|SIN|IND|NOM//conj//56 ska//VB|PRS|AKT//aux//62 inte//AB//advmod//62 omfattas//VB|INF|SFO//parataxis//20 av//PP//case//64 förbudet//NN|NEU|SIN|DEF|NOM//obl:agent//62 .//MID//punct//62
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//68 ska//VB|PRS|AKT//aux//68 framgå//VB|INF|AKT//parataxis//62 av//PP//case//70 lagen//NN|UTR|SIN|DEF|NOM//obl//68 .//MAD//punct//20
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//5 ://MID//punct//1
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning; //_SP////2 Förslaget//NN|NEU|SIN|DEF|NOM//nmod//1 bedöms//VB|PRS|SFO//ROOT//5 förenligt//AB|POS//xcomp//5 med//PP//case//9 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 fri-//JJ|POS|UTR|-|-|SMS//obl//6 och//KN//cc//11 rättigheter//NN|UTR|PLU|IND|NOM//conj//9 och//KN//cc//15 den//DT|UTR|SIN|DEF//det//15 fria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 rörligheten//NN|UTR|SIN|DEF|NOM//conj//9 för//PP//case//17 tjänster//NN|UTR|PLU|IND|NOM//nmod//15 .//MAD//punct//5
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Särskild//PC|PRF|UTR|SIN|IND|NOM//amod//1 hänsyn//NN|UTR|SIN|IND|NOM//nsubj//20 till//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 hälsorisker//NN|UTR|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj//6 finns//VB|PRS|SFO//acl:relcl//4 vid//PP//case//8 behandling//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//10 gravida//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//8 inom//PP//case//12 KAV//PM|NOM//nmod//8 ,//MID//punct//15 särskilt//AB//advmod//15 risken//NN|UTR|SIN|DEF|NOM//appos//1 för//PP//case//17 fosterskador//NN|UTR|PLU|IND|NOM//nmod//15 ,//MID//punct//20 har//VB|PRS|AKT//aux//20 medfört//VB|SUP|AKT//ROOT//20 att//SN//mark//22 förbudet//NN|NEU|SIN|DEF|NOM//nsubj//34 mot//PP//mark//25 att//IE//mark//25 behandla//VB|INF|AKT//acl//22 sjukliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 tillstånd//NN|NEU|PLU|IND|NOM//obj//25 vid//PP//case//29 graviditet//NN|UTR|SIN|IND|NOM//obl//25 eller//KN//cc//31 förlossning//NN|UTR|SIN|IND|NOM//conj//29 inte//AB//advmod//34 endast//AB//advmod//34 avser//VB|PRS|AKT//ccomp//20 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 sjukdomar//NN|UTR|PLU|IND|NOM//obj//34 .//MAD//punct//20
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Som//HA//mark//2 tidigare//AB|KOM//advmod//2 anförts//VB|SUP|SFO//advcl//23 medför//VB|PRS|AKT//xcomp//2 sjukdomsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 och//KN//cc//6 utredande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//4 åtgärder//NN|UTR|PLU|IND|NOM//obj//3 som//KN//xcomp//3 regel//NN|UTR|SIN|IND|NOM//fixed//8 inte//AB//advmod//3 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//12 hälsorisker//NN|UTR|PLU|IND|NOM//obj//3 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 är//VB|PRS|AKT//cop//16 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//acl//12 att//IE//mark//18 förbjuda//VB|INF|AKT//csubj//16 åtgärderna//NN|UTR|PLU|DEF|NOM//obj//18 .//MID//punct//2
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Inte//AB//advmod//23 heller//AB//advmod//23 medför//VB|PRS|AKT//ROOT//23 symtomlindrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 åtgärder//NN|UTR|PLU|IND|NOM//obj//23 som//HP|-|-|-//nsubj:pass//27 används//VB|PRS|SFO//acl:relcl//25 vid//PP//case//29 KAV//PM|NOM//obl//27 i//PP//advmod//27 allmänhet//NN|UTR|SIN|IND|NOM//fixed//30 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//33 hälsorisker//NN|UTR|PLU|IND|NOM//obj//27 att//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 är//VB|PRS|AKT//cop//37 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//23 att//IE//mark//40 helt//AB|POS//advmod//40 förbjuda//VB|INF|AKT//csubj//37 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//40 .//MAD//punct//23
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 innebär//VB|PRS|AKT//parataxis//23 dock//AB//advmod//44 inte//AB//advmod//44 att//SN//mark//64 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//49 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//64 som//HP|-|-|-//nsubj:pass//51 används//VB|PRS|SFO//acl:relcl//49 inom//PP//case//53 KAV//PM|NOM//obl//51 för//PP//mark//56 att//IE//mark//56 förebygga//VB|INF|AKT//advcl//51 ,//MID//punct//58 utreda//VB|INF|AKT//conj//56 eller//KN//cc//60 symtomlindra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//56 sjukdomar//NN|UTR|PLU|IND|NOM//obj//56 ,//MID//punct//64 är//VB|PRS|AKT//cop//64 riskfria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//44 .//MID//punct//64
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Även//AB//advmod//68 okvalificerad//JJ|POS|UTR|SIN|IND|NOM//amod//68 behandling//NN|UTR|SIN|IND|NOM//nsubj//77 av//PP//case//72 relativt//AB|POS//advmod//71 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 sjukdomstillstånd//NN|NEU|PLU|IND|NOM//nmod//68 kan//VB|PRS|AKT//aux//77 i//PP//case//76 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 fall//NN|NEU|PLU|IND|NOM//obl//77 innebära//VB|INF|AKT//conj//64 risker//NN|UTR|PLU|IND|NOM//obj//77 för//PP//case//80 skada//NN|UTR|SIN|IND|NOM//nmod//78 på//PP//case//83 ett//DT|NEU|SIN|IND//det//83 foster//NN|NEU|SIN|IND|NOM//nmod//80 .//MAD//punct//44
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Risken//NN|UTR|SIN|DEF|NOM//nsubj//90 torde//VB|PRT|AKT//aux//90 som//KN//nsubj//90 regel//NN|UTR|SIN|IND|NOM//fixed//87 vara//VB|INF|AKT//cop//90 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//parataxis//44 vid//PP//case//92 användning//NN|UTR|SIN|IND|NOM//obl//90 av//PP//case//94 läkemedel//NN|NEU|PLU|IND|NOM//nmod//92 ,//MID//punct//92 t.ex.//AB|AN//advmod//99 traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 växtbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//99 läkemedel//NN|NEU|PLU|IND|NOM//appos//92 eller//KN//cc//101 naturläkemedel//NN|NEU|PLU|IND|NOM//conj//99 ,//MID//punct//90 och//KN//cc//105 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 ämnen//NN|NEU|PLU|IND|NOM//conj//90 som//HP|-|-|-//nsubj:pass//107 tillförs//VB|PRS|SFO//acl:relcl//105 människokroppen//NN|UTR|SIN|DEF|NOM//obj//107 .//MAD//punct//44
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Att//SN//mark//114 ett//DT|NEU|SIN|IND//det//112 läkemedel//NN|NEU|SIN|IND|NOM//nsubj//114 är//VB|PRS|AKT//cop//114 receptfritt//JJ|POS|NEU|SIN|IND|NOM//nsubj//115 innebär//VB|PRS|AKT//conj//44 inte//AB//advmod//115 i//PP//case//118 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//115 att//SN//mark//122 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//122 är//VB|PRS|AKT//cop//122 säkert//JJ|POS|NEU|SIN|IND|NOM//ccomp//115 att//IE//mark//124 använda//VB|INF|AKT//csubj//122 vid//PP//case//126 graviditet//NN|UTR|SIN|IND|NOM//obl//124 eller//KN//cc//128 amning//NN|UTR|SIN|IND|NOM//conj//126 .//MAD//punct//44
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Användning//NN|UTR|SIN|IND|NOM//obj//44 av//PP//case//132 läkemedel//NN|NEU|PLU|IND|NOM//nmod//130 ,//MID//punct//130 även//AB//advmod//135 receptfria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//136 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//appos//130 ,//MID//punct//142 under//PP//case//140 en//DT|UTR|SIN|IND//det//140 graviditet//NN|UTR|SIN|IND|NOM//obl//142 bör//VB|PRS|AKT//aux//142 ske//VB|INF|AKT//advcl//44 först//AB//advmod//142 efter//PP//case//145 samråd//NN|NEU|SIN|IND|NOM//obl//142 med//PP//case//147 hälso-//NN|UTR|-|-|SMS//nmod//145 och//KN//cc//149 sjukvårdspersonal//NN|UTR|SIN|IND|NOM//conj//147 .//MAD//punct//44
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 gravida//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//6 kan//VB|PRS|AKT//aux//6 man//PN|UTR|SIN|IND|SUB//nsubj//6 argumentera//VB|INF|AKT//ROOT//6 för//PP//mark//12 att//SN//mark//12 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 skyddshänsyn//NN|UTR|SIN|IND|NOM//nsubj//12 ändå//AB//advmod//12 motiverar//VB|PRS|AKT//advcl//6 ett//DT|NEU|SIN|IND//det//15 generellt//JJ|POS|NEU|SIN|IND|NOM//amod//15 förbud//NN|NEU|SIN|IND|NOM//obj//12 för//PP//case//18 all//DT|UTR|SIN|IND/DEF//det//18 behandling//NN|UTR|SIN|IND|NOM//obl//12 .//MID//punct//6
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//23 bör//VB|PRS|AKT//aux//23 dock//AB//advmod//23 beaktas//VB|INF|SFO//parataxis//6 att//SN//mark//44 behandlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//44 av//PP//case//27 sådant//JJ|POS|NEU|SIN|IND|NOM//nmod//25 som//HP|-|-|-//nsubj:pass//30 vanligen//AB//advmod//30 kallas//VB|PRS|SFO//acl:relcl//25 graviditetsbesvär//NN|NEU|PLU|IND|NOM//xcomp//30 ,//MID//punct//31 dvs.//AB|AN//advmod//34 besvär//NN|NEU|PLU|IND|NOM//appos//31 som//HP|-|-|-//nsubj//37 inte//AB//advmod//37 beror//VB|PRS|AKT//acl:relcl//34 på//PP//case//40 någon//DT|UTR|SIN|IND//det//40 sjukdom//NN|UTR|SIN|IND|NOM//obl//37 ,//MID//punct//25 inte//AB//advmod//44 torde//VB|PRT|AKT//aux//44 omfattas//VB|INF|SFO//advcl//23 av//PP//case//48 nu//AB//advmod//48 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 förbud//NN|NEU|SIN|IND|NOM//obl:agent//44 .//MAD//punct//23
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;En//DT|UTR|SIN|IND//det//51 rad//NN|UTR|SIN|IND|NOM//nmod//52 produkter//NN|UTR|PLU|IND|NOM//appos//23 som//KN//mark//55 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 livsmedel//NN|NEU|PLU|IND|NOM//appos//52 ,//MID//punct//57 tobak//NN|UTR|SIN|IND|NOM//conj//55 ,//MID//punct//61 alkohol//NN|UTR|SIN|IND|NOM//nsubj//61 kan//VB|PRS|AKT//aux//61 påverka//VB|INF|AKT//conj//23 foster//NN|NEU|PLU|IND|NOM//xcomp//61 negativt//AB|POS//advmod//61 .//MAD//punct//23
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Något//DT|NEU|SIN|IND//det//66 förbud//NN|NEU|SIN|IND|NOM//nsubj//82 för//PP//case//68 gravida//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//66 att//IE//mark//70 använda//VB|INF|AKT//acl//66 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//72 produkter//NN|UTR|PLU|IND|NOM//obj//70 eller//KN//cc//75 för//PP//case//75 handlare//NN|UTR|PLU|IND|NOM//conj//72 att//IE//mark//77 sälja//VB|INF|AKT//acl//75 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//79 produkter//NN|UTR|PLU|IND|NOM//obj//77 till//PP//case//81 gravida//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//77 finns//VB|PRS|SFO//parataxis//23 inte//AB//advmod//82 i//PP//case//86 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//86 rätt//NN|UTR|SIN|IND|NOM//obl//82 .//MAD//punct//82
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;I//PP//advmod//90 stället//NN|NEU|SIN|DEF|NOM//fixed//88 ger//VB|PRS|AKT//conj//23 mödrahälsovården//NN|NEU|PLU|DEF|NOM//nsubj//90 detaljerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//93 råd//NN|NEU|PLU|IND|NOM//obj//90 om//PP//mark//100 vad//HP|NEU|SIN|IND//obj//100 en//DT|UTR|SIN|IND//det//98 blivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//98 moder//NN|UTR|SIN|IND|NOM//nsubj//100 bör//VB|PRS|AKT//aux//100 undvika//VB|INF|AKT//acl//93 under//PP//case//102 graviditeten//NN|UTR|SIN|DEF|NOM//obl//100 .//MAD//punct//23
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 individers//NN|UTR|PLU|IND|GEN//nmod:poss//2 självbestämmande//NN|NEU|SIN|IND|NOM//nsubj//9 och//KN//cc//4 skyddet//NN|NEU|SIN|DEF|NOM//conj//2 för//PP//case//6 näringsfriheten//NN|UTR|SIN|DEF|NOM//nmod//4 i//PP//case//8 grundlag//NN|UTR|SIN|IND|NOM//nmod//6 innebär//VB|PRS|AKT//advcl//62 att//SN//mark//14 inskränkningarna//NN|UTR|PLU|DEF|NOM//nsubj//14 ska//VB|PRS|AKT//aux//14 vara//VB|INF|AKT//cop//14 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//9 och//KN//cc//16 proportionerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 .//MAD//punct//9
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Samtidigt//AB//advmod//22 ska//VB|PRS|AKT//aux//22 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//21 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//22 tas//VB|INF|SFO//parataxis//9 till//PP//case//24 behovet//NN|NEU|SIN|DEF|NOM//obl//22 av//PP//mark//27 att//IE//mark//27 skydda//VB|INF|AKT//acl//24 foster//NN|NEU|PLU|IND|NOM//obj//27 mot//PP//case//31 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 hälsorisker//NN|UTR|PLU|IND|NOM//obl//28 .//MAD//punct//22
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Därför//AB//advmod//34 anser//VB|PRS|AKT//parataxis//22 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//34 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 även//AB//advmod//40 fortsättningsvis//AB//advmod//40 finns//VB|PRS|SFO//ccomp//34 skäl//NN|NEU|PLU|IND|NOM//obj//40 att//IE//mark//43 upprätthålla//VB|INF|AKT//acl//41 ett//DT|NEU|SIN|IND//det//45 förbud//NN|NEU|SIN|IND|NOM//obj//43 att//IE//mark//47 behandla//VB|INF|AKT//acl//45 sjukdomar//NN|UTR|PLU|IND|NOM//obj//47 eller//KN//cc//53 med//PP//case//51 sjukdomar//NN|UTR|PLU|IND|NOM//obl//53 jämförliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 tillstånd//NN|NEU|PLU|IND|NOM//conj//47 i//PP//case//57 samband//NN|NEU|SIN|IND|NOM//fixed//54 med//PP//case//57 graviditet//NN|UTR|SIN|IND|NOM//nmod//53 och//KN//cc//59 förlossning//NN|UTR|SIN|IND|NOM//conj//57 .//MAD//punct//9
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Vidare//AB|KOM//punct//9 anser//VB|PRS|AKT//ROOT//62 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//62 att//SN//mark//66 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 finns//VB|PRS|SFO//ccomp//62 skäl//NN|NEU|PLU|IND|NOM//nsubj//66 att//IE//mark//70 särskilt//AB//advmod//70 beakta//VB|INF|AKT//acl//67 de//DT|UTR/NEU|PLU|DEF//det//72 risker//NN|UTR|PLU|IND|NOM//obj//70 som//HP|-|-|-//nsubj//85 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 diagnoser//NN|UTR|PLU|IND|NOM//nsubj//85 och//KN//cc//78 fördröjd//PC|PRF|UTR|SIN|IND|NOM//amod//78 vård//NN|UTR|SIN|IND|NOM//conj//75 av//PP//case//80 sjukdomar//NN|UTR|PLU|IND|NOM//nmod//78 inom//PP//case//82 hälso-//NN|UTR|-|-|SMS//nmod//78 och//KN//cc//84 sjukvården//NN|UTR|SIN|DEF|NOM//conj//82 medför//VB|PRS|AKT//acl:relcl//72 för//PP//case//87 foster//NN|NEU|PLU|IND|NOM//obl//85 .//MID//punct//62
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//90 finns//VB|PRS|SFO//parataxis//62 därutöver//AB//advmod//90 inte//AB//advmod//90 heller//AB//advmod//90 skäl//NN|NEU|PLU|IND|NOM//nsubj//90 att//IE//mark//96 tillåta//VB|INF|AKT//acl//94 en//DT|UTR|SIN|IND//det//98 utövare//NN|UTR|SIN|IND|NOM//obj//96 av//PP//case//100 KAV//PM|NOM//nmod//98 att//IE//mark//102 utreda//VB|INF|AKT//acl//94 sjukdomar//NN|UTR|PLU|IND|NOM//obj//102 som//HP|-|-|-//obj//110 han//PN|UTR|SIN|DEF|SUB//nsubj//110 eller//KN//cc//107 hon//PN|UTR|SIN|DEF|SUB//conj//105 inte//AB//advmod//110 får//VB|PRS|AKT//aux//110 behandla//VB|INF|AKT//acl:relcl//103 .//MAD//punct//90
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Förbudet//NN|NEU|SIN|DEF|NOM//nsubj//4 bör//VB|PRS|AKT//aux//4 dock//AB//advmod//4 inte//AB//advmod//4 omfatta//VB|INF|AKT//ROOT//4 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 åtgärder//NN|UTR|PLU|IND|NOM//obj//4 .//MAD//punct//4
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Vidare//AB|KOM//advmod//30 bör//VB|PRS|AKT//aux//30 lindring//NN|UTR|SIN|IND|NOM//nsubj:pass//30 av//PP//case//12 symtom//NN|NEU|PLU|IND|NOM//nmod//10 som//HP|-|-|-//nsubj:pass//14 orsakats//VB|SUP|SFO//acl:relcl//12 av//PP//case//16 sjukdom//NN|UTR|SIN|IND|NOM//obl:agent//14 eller//KN//cc//19 en//DT|UTR|SIN|IND//det//19 sjukdomsbehandling//NN|UTR|SIN|IND|NOM//conj//16 och//KN//cc//21 lindring//NN|UTR|SIN|IND|NOM//conj//16 av//PP//case//24 t.ex.//AB|AN//advmod//24 illamående//NN|NEU|SIN|IND|NOM//nmod//21 relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//14 till//PP//case//27 graviditet//NN|UTR|SIN|IND|NOM//obl//25 och//KN//cc//29 förlossning//NN|UTR|SIN|IND|NOM//conj//27 tillåtas//VB|INF|SFO//conj//4 .//MAD//punct//32
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Behandlingar//NN|UTR|PLU|IND|NOM//parataxis//4 som//HP|-|-|-//nsubj:pass//34 utförs//VB|PRS|SFO//acl:relcl//32 i//PP//mark//38 syfte//NN|NEU|SIN|IND|NOM//fixed//35 att//IE//mark//38 förebygga//VB|INF|AKT//advcl//34 ,//MID//punct//42 eller//KN//cc//41 lindra//VB|INF|AKT//amod//42 symtom//NN|NEU|PLU|IND|NOM//conj//34 som//HP|-|-|-//nsubj:pass//44 orsakats//VB|SUP|SFO//acl:relcl//42 av//PP//case//47 en//DT|UTR|SIN|IND//det//47 sjukdom//NN|UTR|SIN|IND|NOM//obl:agent//44 eller//KN//cc//50 en//DT|UTR|SIN|IND//det//50 behandling//NN|UTR|SIN|IND|NOM//conj//47 kommer//VB|PRS|AKT//aux//55 således//AB//advmod//55 inte//AB//advmod//55 att//IE//mark//55 omfattas//VB|INF|SFO//conj//4 av//PP//case//57 förbudet//NN|NEU|SIN|DEF|NOM//obl:agent//55 .//MAD//punct//4
11.7 Förbud att utreda och behandla sjukdomar i samband med graviditet och förlossning;Allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//4 hälsorisker//NN|UTR|PLU|IND|NOM//obj//59 vid//PP//case//63 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//63 behandlingar//NN|UTR|PLU|IND|NOM//obl//59 motverkas//VB|PRS|SFO//xcomp//4 genom//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 förslag//NN|NEU|PLU|IND|NOM//obl//64 till//PP//case//69 straffbestämmelser//NN|UTR|PLU|IND|NOM//nmod//67 som//HP|-|-|-//nsubj:pass//71 lämnas//VB|PRS|SFO//acl:relcl//69 i//PP//case//74 avsnitt//NN|NEU|SIN|IND|NOM//nmod//74 11.11//RG|NOM//obl//71 .//MAD//punct//4
