Förändringar i läsvanor och läsförmåga bland 9till 10-åringar ;Resultat//NN|NEU|PLU|IND|NOM//ROOT//0 från//PP//case//3 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 studier//NN|UTR|PLU|IND|NOM//obl//0
Skönlitteraturens kunskapsteoretiska värde;Att//SN//mark//2 människan//NN|UTR|SIN|DEF|NOM//nsubj//2 behöver//VB|PRS|AKT//csubj//10 berättelser//NN|UTR|PLU|IND|NOM//obj//2 för//PP//mark//7 att//IE//mark//7 kunna//VB|INF|AKT//aux//7 överleva//VB|INF|AKT//acl//3 har//VB|PRS|AKT//aux//10 också//AB//advmod//10 blivit//VB|SUP|AKT//ROOT//10 alltmer//AB//advmod//12 självklart//JJ|POS|NEU|SIN|IND|NOM//xcomp//10 inom//PP//case//14 självbiografiforskningen//NN|UTR|SIN|DEF|NOM//obl//10 .//MAD//punct//10
Skönlitteraturens kunskapsteoretiska värde;I//PP//case//17 böcker//NN|UTR|PLU|IND|NOM//obl//118 som//KN//obl//29 How//PM|NOM//nmod//21 Our//PM|NOM//compound//21 Lifes//PM|NOM//nmod//22 Become//PM|NOM//nsubj//29 Stories//PM|NOM//flat:name//22  //_SP////23 och//KN//cc//26 Living//PM|NOM//conj//22 Autobiographically//PM|NOM//flat:name//26  //_SP////27 diskuterar//VB|PRS|AKT//acl:relcl//17 exempelvis//AB//advmod//29 John//PM|NOM//obj//29 Paul//PM|NOM//flat//31 Eakin//PM|NOM//flat//31 ,//MID//punct//35 nestorn//NN|UTR|SIN|DEF|NOM//conj//31 inom//PP//case//37 fältet//NN|NEU|SIN|DEF|NOM//nmod//35 ,//MID//punct//31 hur//HA//advmod//41 vi//PN|UTR|PLU|DEF|SUB//nsubj//41 tänker//VB|PRS|AKT//ccomp//29 oss//PN|UTR|PLU|DEF|OBJ//obj//41 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 och//KN//cc//45 skapar//VB|PRS|AKT//conj//41 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//47 identiteter//NN|UTR|PLU|IND|NOM//obj//45 med//PP//case//49 berättelser//NN|UTR|PLU|IND|NOM//obl//45 som//HP|-|-|-//obj//52 vi//PN|UTR|PLU|DEF|SUB//nsubj//52 lånar//VB|PRS|AKT//acl:relcl//49 ,//MID//punct//54 påtvingas//VB|INF|SFO//conj//52 ,//MID//punct//56 önskar//VB|PRS|AKT//conj//52 och//KN//cc//59 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 konstruerar//VB|PRS|AKT//conj//52 .//MAD//punct//41
Skönlitteraturens kunskapsteoretiska värde;Filosofen//NN|UTR|SIN|DEF|NOM//nmod//62 Martha//PM|NOM//nsubj//64 Nussbaum//PM|NOM//flat//62 understryker//VB|PRS|AKT//parataxis//41 i//PP//case//68 sin//PS|UTR|SIN|DEF//nmod:poss//67 bok//NN|UTR|SIN|IND|NOM//nmod//68 Love//PM|NOM//obl//64 ’//PM|NOM//punct//64 s//PM|NOM//case//71 Knowledge//PM|NOM//obl//64  //_SP////71 –//RG|NOM//punct//78 den//DT|UTR|SIN|DEF//det//78 kanske//AB//advmod//77 allra//AB//advmod//77 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//78 argumentationen//NN|UTR|SIN|DEF|NOM//appos//41 för//PP//case//81 fiktionens//NN|UTR|SIN|DEF|GEN//nmod:poss//81 värde//NN|NEU|SIN|IND|NOM//nmod//78 som//HP|-|-|-//obj//84 jag//PN|UTR|SIN|DEF|SUB//nsubj//84 läst//VB|SUP|AKT//acl:relcl//78 –//RG|NOM//punct//78 att//SN//mark//91 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 framför//PP//advmod//91 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//88 är//VB|PRS|AKT//cop//91 formen//NN|UTR|SIN|DEF|NOM//ccomp//78 som//HP|-|-|-//nsubj//93 gör//VB|PRS|AKT//acl:relcl//91 den//DT|UTR|SIN|DEF//det//96 fiktiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//96 texten//NN|UTR|SIN|DEF|NOM//obj//93 till//PP//case//100 ett//DT|NEU|SIN|IND//det//100 oslagbart//JJ|POS|NEU|SIN|IND|NOM//amod//100 instrument//NN|NEU|SIN|IND|NOM//obl//93 att//IE//mark//102 tänka//VB|INF|AKT//acl//100 med//PP//compound:prt//102 .//MAD//punct//91
Skönlitteraturens kunskapsteoretiska värde;Samtidigt//AB//mark//109 som//HA//fixed//105 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//109 är//VB|PRS|AKT//cop//109 öppen//JJ|POS|UTR|SIN|IND|NOM//appos//91 och//KN//cc//111 går//VB|PRS|AKT//conj//109 att//IE//mark//113 läsa//VB|INF|AKT//xcomp//111 på//PP//case//116 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 sätt//NN|NEU|PLU|IND|NOM//obl//113 ,//MID//punct//91 visar//VB|PRS|AKT//parataxis//10 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//118 genom//PP//mark//126 att//IE//mark//126 vara//VB|INF|AKT//cop//126 en//DT|UTR|SIN|IND//det//126 gestaltad//PC|PRF|UTR|SIN|IND|NOM//amod//126 narrativ//JJ|POS|UTR|SIN|IND|NOM//amod//126 konsekvenserna//NN|UTR|PLU|DEF|NOM//obl//118 av//PP//case//130 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//130  //_SP////128 sätt//NN|NEU|PLU|IND|NOM//nmod//126 att//IE//mark//132 tänka//VB|INF|AKT//acl//130 och//KN//cc//134 agera//VB|INF|AKT//conj//132 .//MAD//punct//118
Skönlitteraturens kunskapsteoretiska värde;Att//IE//mark//137 läsa//VB|INF|AKT//csubj//141 en//DT|UTR|SIN|IND//det//140 fiktiv//JJ|POS|UTR|SIN|IND|NOM//amod//140 berättelse//NN|UTR|SIN|IND|NOM//obj//137 är//VB|PRS|AKT//ccomp//118 att//IE//mark//143 gå//VB|INF|AKT//xcomp//141 in//PL//compound:prt//143 i//PP//case//147 ett//DT|NEU|SIN|IND//det//147 spel//NN|NEU|SIN|IND|NOM//obl//143 där//HA//advmod//150 läsaren//NN|UTR|SIN|DEF|NOM//nsubj//150 har//VB|PRS|AKT//advcl//143 tillgång//NN|UTR|SIN|IND|NOM//obj//150 till//PP//case//156 en//DT|UTR|SIN|IND//det//154 rad//NN|UTR|SIN|IND|NOM//nmod//156 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//156 positioner//NN|UTR|PLU|IND|NOM//nmod//151 ,//MID//punct//143 till//PP//case//159 skillnad//NN|UTR|SIN|IND|NOM//obl//143 från//PP//case//163 i//PP//case//163 verkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//163 livet//NN|NEU|SIN|DEF|NOM//nmod//159 där//HA//advmod//168 man//PN|UTR|SIN|IND|SUB//nsubj//168 alltid//AB//advmod//168 måste//VB|PRS|AKT//aux//168 välja//VB|INF|AKT//acl:relcl//163 eller//KN//cc//171 blir//VB|PRS|AKT//aux:pass//171 tilldelad//PC|PRF|UTR|SIN|IND|NOM//conj//168 en//DT|UTR|SIN|IND//det//173 position//NN|UTR|SIN|IND|NOM//obj//171 och//KN//cc//175 strategi//NN|UTR|SIN|IND|NOM//conj//173 .//MAD//punct//118
Skönlitteraturens kunskapsteoretiska värde;"Ett//PN|NEU|SIN|IND|SUB/OBJ//xcomp//10 av//PP//case//181 fiktionens//NN|UTR|SIN|DEF|GEN//nmod:poss//181 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//181 värden//NN|NEU|PLU|IND|NOM//nmod//177 är//VB|PRS|AKT//punct//10 ,//MID//punct//184 menar//VB|PRS|AKT//parataxis//10 Nussbaum//PM|NOM//nsubj//184 ,//MID//punct//184 att//SN//mark//191 man//PN|UTR|SIN|IND|SUB//nsubj//191 där//AB//advmod//191 kan//VB|PRS|AKT//aux//191 tillåta//VB|INF|AKT//ccomp//184 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//191 och//KN//cc//194 pröva//VB|INF|AKT//conj//191 saker//NN|UTR|PLU|IND|NOM//obj//194 man//PN|UTR|SIN|IND|SUB//nsubj//199 annars//AB//advmod//199 inte//AB//advmod//199 vågar//VB|PRS|AKT//acl:relcl//195 ;//MID//punct//184"
Skönlitteraturens kunskapsteoretiska värde;att//SN//mark//208 man//PN|UTR|SIN|IND|SUB//nsubj//208 i//PP//case//204 läsningen//NN|UTR|SIN|DEF|NOM//obl//208 av//PP//case//206 fiktion//NN|UTR|SIN|IND|NOM//nmod//204 kan//VB|PRS|AKT//aux//208 släppa//VB|INF|AKT//ccomp//184 på//PP//case//210 det//DT|NEU|SIN|DEF//obl//208 integritetsskydd//NN|NEU|SIN|IND|NOM//obl//208 som//HP|-|-|-//obj//217 alla//DT|UTR/NEU|PLU|IND/DEF//det//214 människor//NN|UTR|PLU|IND|NOM//nsubj//217 av//PP//case//216 nödvändighet//NN|UTR|SIN|IND|NOM//nmod//214 upprättar//VB|PRS|AKT//acl:relcl//211 ,//MID//punct//222 men//KN//cc//222 som//HP|-|-|-//nsubj//222 lätt//AB|POS//advmod//222 blir//VB|PRS|AKT//conj//208 ett//DT|NEU|SIN|IND//det//224 hinder//NN|NEU|SIN|IND|NOM//nsubj//222 både//KN//cc//227 för//PP//case//227 kunskapsinhämtning//NN|UTR|SIN|IND|NOM//obl//222 ,//MID//punct//229 självinsikt//NN|UTR|SIN|IND|NOM//conj//227 och//KN//cc//231 relationer//NN|UTR|PLU|IND|NOM//conj//227 .//MAD//punct//10
Skönlitteraturens kunskapsteoretiska värde;För//PP//case//1 Martha//PM|NOM//nmod//5 Nussbaum//PM|NOM//flat//1 är//VB|PRS|AKT//cop//5 fiktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 berättelser//NN|UTR|PLU|IND|NOM//obl//77 också//AB//advmod//5 ,//MID//punct//12 liksom//PP//advmod//12 inom//PP//case//12 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 tids//NN|UTR|SIN|IND|GEN//nmod:poss//12 historieforskning//NN|UTR|SIN|IND|NOM//nmod//5 ,//MID//punct//14 etnologi//NN|UTR|SIN|IND|NOM//conj//12 ,//MID//punct//16 sociologi//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//19 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 vetenskaper//NN|UTR|PLU|IND|NOM//conj//12 ,//MID//punct//12 en//DT|UTR|SIN|IND//det//23 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//23 källa//NN|UTR|SIN|IND|NOM//conj//12 till//PP//case//25 kunskap//NN|UTR|SIN|IND|NOM//nmod//23 om//PP//case//28 människors//NN|UTR|PLU|IND|GEN//nmod:poss//28 tänkande//NN|NEU|SIN|IND|NOM//nmod//25 och//KN//cc//30 livsvillkor//NN|NEU|PLU|IND|NOM//conj//28 under//PP//case//34 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 historiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 epoker//NN|UTR|PLU|IND|NOM//nmod//12 .//MAD//punct//12
Skönlitteraturens kunskapsteoretiska värde;Inom//PP//case//38 kulturanalytisk//JJ|POS|UTR|SIN|IND|NOM//amod//38 populärlitteraturforskning//NN|UTR|SIN|IND|NOM//obl//43 har//VB|PRS|AKT//aux//43 man//PN|UTR|SIN|IND|SUB//nsubj//43 exempelvis//AB//advmod//43 kunnat//VB|SUP|AKT//aux//43 se//VB|INF|AKT//acl:relcl//5 hur//HA//advmod//45 mans-//NN|UTR|-|-|SMS//nsubj:pass//48 och//KN//cc//47 kvinnobilder//NN|UTR|PLU|IND|NOM//conj//45 uppdaterats//VB|SUP|SFO//ccomp//43 och//KN//cc//50 förnyats//VB|SUP|SFO//conj//48 i//PP//case//52 dialog//NN|UTR|SIN|IND|NOM//obl//50 med//PP//case//56 läsarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//56 förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//56 omständigheter//NN|UTR|PLU|IND|NOM//obl//50 under//PP//case//58 1900-talet//NN|NEU|SIN|DEF|NOM//nmod//56 .//MAD//punct//43
Skönlitteraturens kunskapsteoretiska värde;  //_SP////59 Ser//VB|PRS|AKT//parataxis//43 man//PN|UTR|SIN|IND|SUB//nsubj//61 till//PP//case//68 exempelvis//AB//advmod//68 de//DT|UTR/NEU|PLU|DEF//det//67 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//67 decenniernas//NN|NEU|PLU|DEF|GEN//nmod:poss//68 boom//NN|UTR|SIN|IND|NOM//obl//61 av//PP//case//70 detektivromaner//NN|UTR|PLU|IND|NOM//nmod//68 och//KN//cc//74 så//AB//advmod//73 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//74 chic-lit//NN|UTR|SIN|IND|NOM//conj//70 kan//VB|PRS|AKT//aux//77 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//77 ge//VB|INF|AKT//ROOT//77 värdefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 kunskaper//NN|UTR|PLU|IND|NOM//obj//77 om//PP//case//82 samtidens//NN|UTR|SIN|DEF|GEN//nmod:poss//82 syn//NN|UTR|SIN|IND|NOM//nmod//79 på//PP//case//86 ondska//NN|UTR|SIN|IND|NOM//amod//86 respektive//AB//cc//86 kärlek//NN|UTR|SIN|IND|NOM//nmod//82 .//MAD//punct//77

Den passionerade läsaren;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 romaner//NN|UTR|PLU|IND|NOM//nsubj//9 i//PP//case//7 ”//PM|NOM//punct//7 the//PM|NOM//det//5 popular//PM|NOM//nmod//7 literary//PM|NOM//nmod:poss//7 culture//PM|NOM//nmod//1 ”//PM|NOM//punct//1 diskuterar//VB|PRS|AKT//ROOT//9 också//AB//advmod//9 ,//MID//punct//9 precis//AB//advmod//9 som//KN//case//17 under//PP//case//17 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//14 för//PP//case//17 bokmarknaden//NN|UTR|SIN|DEF|NOM//obl//12 så//AB//advmod//22 dynamiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 och//KN//cc//21 expansiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//19 1800-talet//NN|NEU|SIN|DEF|NOM//obl//9 ,//MID//punct//22 värdet//NN|NEU|SIN|DEF|NOM//xcomp//9 av//PP//mark//27 att//IE//mark//27 läsa//VB|INF|AKT//acl//24 skönlitteratur//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//9
Den passionerade läsaren;Men//KN//cc//36 till//PP//case//32 skillnad//NN|UTR|SIN|IND|NOM//obl//36 från//PP//case//35 1800-talets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 diskussion//NN|UTR|SIN|IND|NOM//nmod//32 handlar//VB|PRS|AKT//conj//9 den//DT|UTR|SIN|DEF//det//38 samtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//36 inte//AB//advmod//41 om//PP//case//41 restriktioner//NN|UTR|PLU|IND|NOM//obl//36 och//KN//cc//43 påbud//NN|NEU|PLU|IND|NOM//conj//41 .//MAD//punct//36
Den passionerade läsaren;I//PP//case//50 ”//PM|NOM//punct//50 the//PM|NOM//det//48 popular//PM|NOM//amod//50 literary//PM|NOM//nmod:poss//50 culture//PM|NOM//obl//36 ”//PM|NOM//punct//36 är//VB|PRS|AKT//cop//59 läsningen//NN|UTR|SIN|DEF|NOM//nsubj//59 så//AB//advmod//59 gott//AB|POS//fixed//54 som//KN//nsubj//59 alltid//AB//advmod//59 något//DT|NEU|SIN|IND//det//59 värdefullt//JJ|POS|NEU|SIN|IND|NOM//advmod//9 .//MAD//punct//9
Den passionerade läsaren;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//4 är//VB|PRS|AKT//cop//4 genom//PP//case//4 en//DT|UTR|SIN|IND//det//4 bok//NN|UTR|SIN|IND|NOM//ROOT//4 som//KN//case//8 den//DT|UTR|SIN|DEF//det//8 kvinnliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 huvudpersonen//NN|UTR|SIN|DEF|NOM//nmod//4 i//PP//case//12 Marian//PM|NOM//nmod:poss//12 Keyes//PM|GEN//flat//10 roman//NN|UTR|SIN|IND|NOM//nmod//8 Vattenmelonen//NN|UTR|SIN|DEF|NOM//nmod//8 ,//MID//punct//13 som//HP|-|-|-//nsubj//17 var//VB|PRT|AKT//cop//17 startskottet//NN|NEU|SIN|DEF|NOM//acl:relcl//13 på//PP//case//19 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//17 som//HP|-|-|-//nsubj:pass//23 kommit//VB|SUP|AKT//aux//23 att//IE//mark//23 kallas//VB|INF|SFO//acl:relcl//19 chic-lit//NN|UTR|SIN|IND|NOM//xcomp//23 ,//MID//punct//4 får//VB|PRS|AKT//conj//4 upp//PL//compound:prt//26 ögonen//NN|NEU|PLU|DEF|NOM//obj//26 för//PP//case//31 den//DT|UTR|SIN|DEF//det//31 man//NN|UTR|SIN|IND|NOM//obl//26 som//HP|-|-|-//nsubj//34 ska//VB|PRS|AKT//aux//34 bli//VB|INF|AKT//acl:relcl//31 hennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//37 förste//RO|MAS|SIN|IND/DEF|NOM//amod//37 make//NN|UTR|SIN|IND|NOM//xcomp//34 .//MAD//punct//4
Den passionerade läsaren;Hon//PN|UTR|SIN|DEF|SUB//nsubj//41 är//VB|PRS|AKT//cop//41 servitris//NN|UTR|SIN|IND|NOM//parataxis//4 på//PP//case//45 en//DT|UTR|SIN|IND//det//45 trendig//JJ|POS|UTR|SIN|IND|NOM//amod//45 restaurang//NN|UTR|SIN|IND|NOM//obl//41 i//PP//case//47 London//PM|NOM//nmod//45 ,//MID//punct//50 men//KN//cc//50 föraktar//VB|PRS|AKT//conj//41 egentligen//AB//advmod//50 det//DT|NEU|SIN|DEF//det//54 ytliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 klientelet//NN|NEU|SIN|DEF|NOM//obj//50 som//HP|-|-|-//nsubj//56 kommer//VB|PRS|AKT//acl:relcl//54 dit//AB//advmod//56 och//KN//cc//59 äter//VB|PRS|AKT//conj//56 och//KN//cc//61 dricker//VB|PRS|AKT//conj//56 för//PP//case//64 enorma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 summor//NN|UTR|PLU|IND|NOM//obl//61 .//MAD//punct//41
Den passionerade läsaren;Hon//PN|UTR|SIN|DEF|SUB//nsubj//67 avvisar//VB|PRS|AKT//parataxis//4 konsekvent//AB|POS//advmod//67 alla//DT|UTR/NEU|PLU|IND/DEF//det//70 inviter//NN|UTR|PLU|IND|NOM//obj//67 ,//MID//punct//75 men//KN//cc//75 en//DT|UTR|SIN|IND//det//74 kväll//NN|UTR|SIN|IND|NOM//obl//75 ligger//VB|PRS|AKT//conj//67 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 en//DT|UTR|SIN|IND//det//78 roman//NN|UTR|SIN|IND|NOM//nsubj//75 ,//MID//punct//83 som//HP|-|-|-//obl//83 hon//PN|UTR|SIN|DEF|SUB//nsubj//83 just//AB//advmod//83 läst//VB|SUP|AKT//acl:relcl//78 med//PP//compound:prt//83 stort//JJ|POS|NEU|SIN|IND|NOM//amod//86 intresse//NN|NEU|SIN|IND|NOM//obj//83 ,//MID//punct//83 på//PP//case//89 ett//PN|NEU|SIN|IND|SUB/OBJ//obl//83 av//PP//case//91 restaurangborden//NN|UTR|SIN|DEF|NOM//nmod//89 och//KN//cc//94 hon//PN|UTR|SIN|DEF|SUB//nsubj//94 gör//VB|PRS|AKT//conj//75 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//94 beredd//PC|PRF|UTR|SIN|IND|NOM//xcomp//94 att//IE//mark//99 bli//VB|INF|AKT//aux:pass//99 förälskad//PC|PRF|UTR|SIN|IND|NOM//acl//96 i//PP//case//101 läsaren//NN|UTR|SIN|DEF|NOM//obl//99 av//PP//case//103 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//101 .//MAD//punct//67
Den passionerade läsaren;I//PP//case//2 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 romaner//NN|UTR|PLU|IND|NOM//obl//3 går//VB|PRS|AKT//ROOT//3 författaren//NN|UTR|SIN|DEF|NOM//nsubj//3 i//PP//case//6 dialog//NN|UTR|SIN|IND|NOM//obl//3 med//PP//case//10 en//DT|UTR|SIN|IND//det//10 annan//JJ|POS|UTR|SIN|IND|NOM//amod//10 författare//NN|UTR|SIN|IND|NOM//obl//3 ,//MID//punct//13 som//HP|-|-|-//nsubj//13 Linda//PM|NOM//acl:relcl//10 Skugge//PM|NOM//flat:name//13 i//PP//case//17 Ett//DT|NEU|SIN|IND//det//17 tal//NN|NEU|SIN|IND|NOM//obl//13 till//PP//case//21 min//PS|UTR|SIN|DEF//nmod:poss//20 systers//NN|UTR|SIN|IND|GEN//nmod:poss//21 bröllop//NN|NEU|SIN|IND|NOM//obl//13 ,//MID//punct//27 där//HA//advmod//27 hon//PN|UTR|SIN|DEF|SUB//nsubj//27 för//PP//case//27 intensiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 diskussioner//NN|UTR|PLU|IND|NOM//acl:relcl//13 framför//PP//case//29 allt//PN|NEU|SIN|IND|SUB/OBJ//nmod//27 med//PP//case//31 Sylvia//PM|NOM//nmod//29 Plath//PM|NOM//flat//31 och//KN//cc//34 Märta//PM|NOM//conj//31 Tikkanen//PM|NOM//flat:name//34 .//MAD//punct//31
Den passionerade läsaren;Maria//PM|NOM//nsubj//39 Sveland//PM|NOM//flat//37 refererar//VB|PRS|AKT//conj//3 gång//NN|UTR|SIN|IND|NOM//obj//39 på//PP//case//42 gång//NN|UTR|SIN|IND|NOM//obl//39 till//PP//case//44 Suzanne//PM|NOM//obl//39 Brøggers//PM|GEN//flat//44 böcker//NN|UTR|PLU|IND|NOM//obj//39 i//PP//case//50 sin//PS|UTR|SIN|DEF//nmod:poss//50 uppmärksammade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//50 roman//NN|UTR|SIN|IND|NOM//nmod//51 Bitterfittan//PM|NOM//obj//39 .//MAD//punct//39
Den passionerade läsaren;"I//PP//case//57 den//DT|UTR|SIN|DEF//det//56 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 succéromanen//NN|UTR|SIN|DEF|NOM//nmod//57 Timmarna//NN|UTR|PLU|DEF|NOM//obl//39  //_SP////57 låter//VB|PRS|AKT//conj//3 författaren//NN|UTR|SIN|DEF|NOM//nmod//61 Michael//PM|NOM//nsubj//59 Cunningham//PM|NOM//flat:name//61 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 storyn//NN|UTR|SIN|DEF|NOM//nsubj//65 cirkulera//VB|INF|AKT//xcomp//59 kring//PP//case//68 en//DT|UTR|SIN|IND//det//68 bok//NN|UTR|SIN|IND|NOM//obl//65 ;//MID//punct//3"
Den passionerade läsaren;Virginia//PM|NOM//obl//3 Woolfs//PM|GEN//flat//70 Mrs//PM|NOM//nmod//73 Dalloway//PM|NOM//flat//70 ,//MID//punct//86 och//KN//cc//86 Cunninghams//PM|GEN//nmod:poss//77 roman//NN|UTR|SIN|IND|NOM//nsubj//86 ,//MID//punct//80 som//HP|-|-|-//nsubj//80 blev//VB|PRT|AKT//acl:relcl//77 en//DT|UTR|SIN|IND//det//82 storsuccé//NN|UTR|SIN|IND|NOM//xcomp//80 som//KN//case//84 film//NN|UTR|SIN|IND|NOM//xcomp//80 ,//MID//punct//86 handlar//VB|PRS|AKT//conj//70 ,//MID//punct//88 signifikativt//AB|POS//conj//70 nog//AB//advmod//70 lika//AB//advmod//91 mycket//AB|POS//flat//70 om//PP//case//93 läsarna//NN|UTR|PLU|DEF|NOM//nmod//70 som//KN//mark//96 om//SN//fixed//94 författaren//NN|UTR|SIN|DEF|NOM//nmod//70 .//MAD//punct//3
Den passionerade läsaren;Romaner//NN|UTR|PLU|IND|NOM//nsubj//7 om//PP//case//2 kvinnor//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//nsubj//4 läser//VB|PRS|AKT//acl:relcl//2 romaner//NN|UTR|PLU|IND|NOM//obj//4 har//VB|PRS|AKT//aux//7 blivit//VB|SUP|AKT//ROOT//7 allt//AB//advmod//9 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//7 ,//MID//punct//9 liksom//PP//mark//14 att//SN//fixed//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//14 utspelar//VB|PRS|AKT//advcl//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//14 i//PP//case//17 miljöer//NN|UTR|PLU|IND|NOM//obl//14 där//HA//advmod//20 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//20 läses//VB|PRS|SFO//acl:relcl//17 .//MID//punct//7
Den passionerade läsaren;Karen//PM|NOM//nsubj//34 Joy//PM|NOM//flat//22 Fowlers//PM|NOM//nmod:poss//25 Jane//PM|NOM//conj//22  //_SP////25 Austen-klubben//NN|UTR|SIN|DEF|NOM//conj//22   //_SP////27 och//KN//cc//30 Elizabeth//PM|NOM//conj//27 Nobles//PM|GEN//flat//30 Bokcirkeln//NN|UTR|SIN|DEF|NOM//flat//30  //_SP////32 utspelar//VB|PRS|AKT//parataxis//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//34 helt//AB|POS//advmod//34 och//KN//cc//38 hållet//AB//conj//36 i//PP//case//41 en//DT|UTR|SIN|IND//det//41 läsecirkel//NN|UTR|SIN|IND|NOM//obl//34 .//MAD//punct//34
Den passionerade läsaren;Båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 dessa//DT|UTR/NEU|PLU|DEF//det//45 böcker//NN|UTR|PLU|IND|NOM//nsubj:pass//47 har//VB|PRS|AKT//aux//47 filmatiserats//VB|SUP|SFO//parataxis//34 och//KN//cc//51 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 är//VB|PRS|AKT//cop//51 intressant//JJ|POS|NEU|SIN|IND|NOM//conj//34 att//IE//mark//53 se//VB|INF|AKT//csubj//51 hur//HA//advmod//58 läsecirkeln//NN|UTR|SIN|DEF|NOM//nsubj//58 liksom//PP//mark//57 bokhandeln//NN|UTR|SIN|DEF|NOM//nmod//55 blivit//VB|SUP|AKT//ccomp//53 ett//DT|NEU|SIN|IND//det//60 rum//NN|NEU|SIN|IND|NOM//xcomp//58 ,//MID//punct//60 där//HA//advmod//66 extraordinära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 möten//NN|NEU|PLU|IND|NOM//nsubj//66 kan//VB|PRS|AKT//aux//66 äga//VB|INF|AKT//acl:relcl//60 rum//NN|NEU|SIN|IND|NOM//compound:prt//66 inom//PP//case//70 den//DT|UTR|SIN|DEF//det//70 filmgenre//NN|UTR|SIN|IND|NOM//obl//66 som//HP|-|-|-//nsubj//72 brukar//VB|PRS|AKT//acl:relcl//70 benämnas//VB|INF|SFO//xcomp//72 romcom//NN|UTR|SIN|IND|NOM//nsubj:pass//73 .//MAD//punct//34
