Straffrättsliga åtgärder mot deltagande i en väpnad konflikt till stöd för en terroristorganisation;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//2 av//PP//case//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 straffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 åtaganden//NN|NEU|PLU|IND|NOM//nmod//4 för//PP//mark//11 att//IE//mark//11 förhindra//VB|INF|AKT//advcl//0 och//KN//cc//13 bekämpa//VB|INF|AKT//conj//11 terrorism//NN|UTR|SIN|IND|NOM//obj//13
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;En//DT|UTR|SIN|IND//det//42 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//42 distinktion//NN|UTR|SIN|IND|NOM//nsubj//56 mellan//PP//case//44 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//42 som//HP|-|-|-//nsubj//46 deltar//VB|PRS|AKT//acl:relcl//44 i//PP//case//50 en//DT|UTR|SIN|IND//det//50 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//50 konflikt//NN|UTR|SIN|IND|NOM//obl//46 och//KN//cc//52 den//PN|UTR|SIN|DEF|SUB/OBJ//conj//46 som//HP|-|-|-//nsubj//54 står//VB|PRS|AKT//acl:relcl//52 utanför//PP//advmod//54 utgör//VB|PRS|AKT//ROOT//56 en//PN|UTR|SIN|IND|SUB/OBJ//obj//56 av//PP//case//59 grundprinciperna//NN|UTR|PLU|DEF|NOM//nmod//57 inom//PP//case//63 den//DT|UTR|SIN|DEF//det//63 humanitära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 rätten//NN|UTR|SIN|DEF|NOM//nmod//59 .//MAD//punct//56
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//68 kan//VB|PRS|AKT//aux//68 därför//AB//advmod//68 anses//VB|INF|SFO//parataxis//56 som//KN//case//72 en//DT|UTR|SIN|IND//det//72 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//72 utgångspunkt//NN|UTR|SIN|IND|NOM//xcomp//68 för//PP//case//74 vad//HP|NEU|SIN|IND//obl//68 som//HP|-|-|-//nsubj:pass//80 i//PP//case//78 detta//DT|NEU|SIN|DEF//det//78 sammanhang//NN|NEU|SIN|IND|NOM//obl//80 ska//VB|PRS|AKT//aux//80 anses//VB|INF|SFO//acl:relcl//74 utgöra//VB|INF|AKT//xcomp//80 ett//DT|NEU|SIN|IND//det//83 deltagande//NN|NEU|SIN|IND|NOM//obj//81 i//PP//case//87 en//DT|UTR|SIN|IND//det//87 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//87 konflikt//NN|UTR|SIN|IND|NOM//nmod//83 .//MAD//punct//68
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Viss//JJ|POS|UTR|SIN|IND|NOM//amod//90 ledning//NN|UTR|SIN|IND|NOM//nsubj:pass//98 för//PP//mark//96 hur//HA//advmod//96 denna//DT|UTR|SIN|DEF//det//94 avgränsning//NN|UTR|SIN|IND|NOM//nsubj:pass//96 kan//VB|PRS|AKT//aux//96 göras//VB|INF|SFO//acl//90 kan//VB|PRS|AKT//aux//98 hämtas//VB|INF|SFO//conj//56 i//PP//case//100 begreppet//NN|NEU|SIN|DEF|NOM//obl//98 direkt//AB|POS//advmod//104 ///MID//cc//104 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//104 deltagande//NN|NEU|SIN|IND|NOM//nmod//100 i//PP//case//106 fientligheterna//NN|UTR|PLU|DEF|NOM//nmod//104 som//HP|-|-|-//nsubj//108 förekommer//VB|PRS|AKT//acl:relcl//104 inom//PP//case//112 bl.a.//AB|AN//advmod//112 humanitärrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//112 doktrin//NN|UTR|SIN|IND|NOM//obl//108 ,//MID//punct//114 se//VB|IMP|AKT//parataxis//56 avsnitt//NN|NEU|SIN|IND|NOM//nmod//116 3.5.2//RG|NOM//obj//114 .//MAD//punct//56
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Således//AB//advmod//14 kan//VB|PRS|AKT//aux//14 ett//DT|NEU|SIN|IND//det//3 deltagande//NN|NEU|SIN|IND|NOM//nsubj//14 i//PP//case//7 en//DT|UTR|SIN|IND//det//7 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//7 konflikt//NN|UTR|SIN|IND|NOM//nmod//3 ,//MID//punct//3 inom//PP//case//12 ramen//NN|UTR|SIN|DEF|NOM//fixed//9 för//PP//fixed//9 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//3 ,//MID//punct//14 ske//VB|INF|AKT//ROOT//14 genom//PP//case//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 typer//NN|UTR|PLU|IND|NOM//obl//14 av//PP//case//20 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 stridshandlingar//NN|UTR|PLU|IND|NOM//nmod//17 ,//MID//punct//17 t.ex.//AB|AN//advmod//24 att//IE//mark//24 döda//VB|INF|AKT//amod//31 ,//MID//punct//26 skada//VB|INF|AKT//conj//24 ,//MID//punct//28 hota//VB|INF|AKT//conj//24 eller//KN//cc//30 tillfångata//VB|INF|AKT//conj//24 personer//NN|UTR|PLU|IND|NOM//appos//17 ,//MID//punct//34 att//IE//mark//34 skada//VB|INF|AKT//appos//17 eller//KN//cc//36 förstöra//VB|INF|AKT//conj//34 egendom//NN|UTR|SIN|IND|NOM//obj//36 ,//MID//punct//34 att//IE//mark//40 hindra//VB|INF|AKT//acl//34 motparten//NN|UTR|SIN|DEF|NOM//obj//40 från//PP//mark//44 att//IE//mark//44 förflytta//VB|INF|AKT//advcl//40 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//44 eller//KN//cc//48 sin//PS|UTR|SIN|DEF//nmod:poss//48 utrustning//NN|UTR|SIN|IND|NOM//conj//45 eller//KN//cc//51 att//IE//mark//51 transportera//VB|INF|AKT//conj//44 personer//NN|UTR|PLU|IND|NOM//obj//51 ,//MID//punct//54 vapen//NN|NEU|PLU|IND|NOM//conj//52 eller//KN//cc//56 förnödenheter//NN|UTR|PLU|IND|NOM//conj//52 som//KN//obj//59 ett//DT|NEU|SIN|IND//det//59 led//NN|NEU|SIN|IND|NOM//advcl//51 i//PP//case//61 stridigheterna//NN|UTR|PLU|DEF|NOM//obl//59 .//MAD//punct//14
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Vidare//AB|KOM//advmod//4 kan//VB|PRS|AKT//aux//4 ett//DT|NEU|SIN|IND//det//3 deltagande//NN|NEU|SIN|IND|NOM//nsubj//4 innefatta//VB|INF|AKT//ROOT//4 gärningar//NN|UTR|PLU|IND|NOM//obj//4 av//PP//case//8 stridsförberedande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 karaktär//NN|UTR|SIN|IND|NOM//nmod//5 .//MID//punct//4
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//14 kan//VB|PRS|AKT//aux//14 t.ex.//AB|AN//advmod//14 vara//VB|INF|AKT//cop//14 fråga//NN|UTR|SIN|IND|NOM//parataxis//4 om//PP//mark//26 att//IE//mark//26 genom//PP//case//18 användande//NN|NEU|SIN|IND|NOM//obl//26 av//PP//case//20 våld//NN|NEU|SIN|IND|NOM//nmod//18 ,//MID//punct//22 hot//NN|NEU|SIN|IND|NOM//conj//20 eller//KN//cc//25 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 medel//NN|NEU|PLU|IND|NOM//conj//20 kontrollera//VB|INF|AKT//advcl//14 ett//DT|NEU|SIN|IND//det//28 landområde//NN|NEU|SIN|IND|NOM//obj//26 eller//KN//cc//31 en//DT|UTR|SIN|IND//det//31 del//NN|UTR|SIN|IND|NOM//conj//28 av//PP//case//33 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//31 eller//KN//cc//37 att//IE//mark//37 annars//AB//advmod//37 hindra//VB|INF|AKT//conj//26 motparten//NN|UTR|SIN|DEF|NOM//obj//37 från//PP//mark//41 att//IE//mark//41 röra//VB|INF|AKT//advcl//37 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//41 över//PP//case//45 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 områden//NN|NEU|PLU|IND|NOM//obl//41 eller//KN//cc//47 dra//VB|INF|AKT//conj//41 nytta//NN|UTR|SIN|IND|NOM//obj//47 av//PP//case//51 de//DT|UTR/NEU|PLU|DEF//det//51 resurser//NN|UTR|PLU|IND|NOM//obl//47 som//HP|-|-|-//nsubj//53 finns//VB|PRS|SFO//acl:relcl//51 där//AB//advmod//53 ,//MID//punct//53 t.ex.//AB|AN//advmod//59 genom//PP//mark//59 att//IE//mark//59 upprätta//VB|INF|AKT//advcl//53 vägspärrar//NN|UTR|PLU|IND|NOM//obj//59 ,//MID//punct//62 spränga//VB|INF|AKT//conj//53 broar//NN|UTR|PLU|IND|NOM//obj//62 eller//KN//cc//65 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//63 .//MAD//punct//14
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Även//AB//advmod//69 ett//DT|NEU|SIN|IND//det//69 handlande//NN|NEU|SIN|IND|NOM//conj//14 som//HP|-|-|-//nsubj:pass//74 inte//AB//advmod//74 direkt//AB|POS//advmod//74 kan//VB|PRS|AKT//aux//74 kopplas//VB|INF|SFO//acl:relcl//69 till//PP//case//76 användning//NN|UTR|SIN|IND|NOM//obl//74 av//PP//case//78 våld//NN|NEU|SIN|IND|NOM//nmod//76 eller//KN//cc//80 tvång//NN|NEU|SIN|IND|NOM//conj//78 ,//MID//punct//88 men//KN//cc//88 som//HP|-|-|-//nsubj//88 i//PP//case//86 något//DT|NEU|SIN|IND//det//86 avseende//NN|NEU|SIN|IND|NOM//obl//88 kan//VB|PRS|AKT//aux//88 bidra//VB|INF|AKT//conj//69 till//PP//case//90 genomförandet//NN|NEU|SIN|DEF|NOM//obl//88 av//PP//case//92 stridsåtgärder//NN|UTR|PLU|IND|NOM//nmod//90 ,//MID//punct//14 bör//VB|PRS|AKT//aux//98 i//PP//case//97 detta//DT|NEU|SIN|DEF//det//97 sammanhang//NN|NEU|SIN|IND|NOM//obl//98 anses//VB|PRS|SFO//conj//4 utgöra//VB|INF|AKT//xcomp//98 ett//DT|NEU|SIN|IND//det//101 deltagande//NN|NEU|SIN|IND|NOM//obj//99 i//PP//case//104 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//104 konflikten//NN|UTR|SIN|DEF|NOM//nmod//101 .//MAD//punct//4
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//107 gäller//VB|PRS|AKT//parataxis//4 t.ex.//AB|AN//advmod//107 störande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//107 av//PP//case//113 motpartens//NN|UTR|SIN|DEF|GEN//nmod:poss//113 elektroniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//113 kommunikation//NN|UTR|SIN|IND|NOM//nmod//109 eller//KN//cc//115 datasystem//NN|NEU|SIN|IND|NOM//conj//113 ,//MID//punct//117 avlyssning//NN|UTR|SIN|IND|NOM//conj//113 eller//KN//cc//120 annan//JJ|POS|UTR|SIN|IND|NOM//amod//120 informationsinhämtning//NN|UTR|SIN|IND|NOM//conj//113 rörande//PP//case//122 motparten//NN|UTR|SIN|DEF|NOM//nmod//109 eller//KN//cc//125 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//125 agerande//NN|NEU|SIN|IND|NOM//conj//122 eller//KN//cc//127 införskaffande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//122 av//PP//case//129 vapen//NN|NEU|PLU|IND|NOM//nmod//127 eller//KN//cc//132 annan//JJ|POS|UTR|SIN|IND|NOM//amod//132 utrustning//NN|UTR|SIN|IND|NOM//conj//122 till//PP//case//134 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//132 som//HP|-|-|-//nsubj//137 ska//VB|PRS|AKT//aux//137 strida//VB|INF|AKT//acl:relcl//134 eller//KN//cc//141 annars//AB//advmod//141 aktivt//AB|POS//advmod//141 delta//VB|INF|AKT//conj//137 i//PP//case//143 konflikten//NN|UTR|SIN|DEF|NOM//obl//141 .//MAD//punct//4
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Slutligen//AB//advmod//4 bör//VB|PRS|AKT//fixed//0 ,//MID//punct//4 med//PP//case//4 beaktande//NN|NEU|SIN|IND|NOM//ROOT//4 av//PP//case//7 uppdragets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 avgränsning//NN|UTR|SIN|IND|NOM//nmod//4 till//PP//mark//10 att//IE//mark//10 gälla//VB|INF|AKT//advcl//4 agerande//NN|NEU|SIN|IND|NOM//xcomp//10 som//HP|-|-|-//nsubj//13 sker//VB|PRS|AKT//acl:relcl//11 inom//PP//case//18 ramen//NN|UTR|SIN|DEF|NOM//fixed//14 för//PP//fixed//14 en//DT|UTR|SIN|IND//det//18 terroristorganisation//NN|UTR|SIN|IND|NOM//obl//13 ,//MID//punct//21 även//AB//advmod//21 prövas//VB|PRS|SFO//conj//4 i//PP//case//24 vilken//HD|UTR|SIN|IND//det//24 omfattning//NN|UTR|SIN|IND|NOM//obl//21 ett//DT|NEU|SIN|IND//det//26 handlande//NN|NEU|SIN|IND|NOM//obj//21 som//HP|-|-|-//nsubj//28 främjar//VB|PRS|AKT//acl:relcl//26 eller//KN//cc//30 bidrar//VB|PRS|AKT//conj//28 till//PP//case//34 en//DT|UTR|SIN|IND//det//33 terroristorganisations//NN|UTR|SIN|IND|GEN//nmod:poss//34 möjligheter//NN|UTR|PLU|IND|NOM//obl//30 eller//KN//cc//36 förmåga//NN|UTR|SIN|IND|NOM//conj//34 att//IE//mark//41 genom//PP//mark//41 t.ex.//AB|AN//advmod//41 stridshandlingar//NN|UTR|PLU|IND|NOM//nsubj//41 delta//VB|INF|AKT//acl//36 i//PP//case//45 en//DT|UTR|SIN|IND//det//45 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//45 konflikt//NN|UTR|SIN|IND|NOM//obl//41  //_SP////45 är//VB|PRS|AKT//cop//48 straffbart//JJ|POS|NEU|SIN|IND|NOM//conj//41 .//MAD//punct//4
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//52 kan//VB|PRS|AKT//aux//52 röra//VB|INF|AKT//conj//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//52 om//PP//case//55 handlingar//NN|UTR|PLU|IND|NOM//obl//52 som//HP|-|-|-//dislocated//59 ,//MID//punct//59 inte//AB//advmod//59 sedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//55 var//PN|UTR|SIN|IND|SUB/OBJ//obl//52 för//PP//case//62 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//52 men//KN//cc//64 sammantaget//AB//conj//62 ,//MID//punct//66 utgör//VB|PRS|AKT//conj//52 ett//DT|NEU|SIN|IND//det//70 inte//AB//advmod//69 obetydligt//JJ|POS|NEU|SIN|IND|NOM//amod//70 bidrag//NN|NEU|SIN|IND|NOM//obj//66 till//PP//case//74 en//DT|UTR|SIN|IND//det//73 terroristorganisations//NN|UTR|SIN|IND|GEN//nmod:poss//74 möjligheter//NN|UTR|PLU|IND|NOM//nmod//70 att//IE//mark//76 delta//VB|INF|AKT//acl//74 i//PP//case//78 strid//NN|UTR|SIN|IND|NOM//obl//76 .//MAD//punct//66
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Som//KN//mark//83 exempel//NN|NEU|SIN|IND|NOM//fixed//80 kan//VB|PRS|AKT//aux//83 nämnas//VB|INF|SFO//conj//52 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//83 som//HP|-|-|-//nsubj//93 inom//PP//case//92 ramen//NN|UTR|SIN|DEF|NOM//fixed//86 för//PP//fixed//86 en//DT|UTR|SIN|IND//det//90 terroristorganisations//NN|UTR|SIN|IND|GEN//nmod:poss//92 stridsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//92 verksamhet//NN|UTR|SIN|IND|NOM//obl//93 tilldelas//VB|PRS|SFO//acl:relcl//84 uppgifter//NN|UTR|PLU|IND|NOM//obj//93 som//HP|-|-|-//nsubj//98 t.ex.//AB|AN//advmod//98 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//98 materielvård//NN|UTR|SIN|IND|NOM//obl//93 ,//MID//punct//100 transport//NN|UTR|SIN|IND|NOM//conj//98 ,//MID//punct//102 underhåll//NN|NEU|SIN|IND|NOM//conj//98 eller//KN//cc//104 matlagning//NN|UTR|SIN|IND|NOM//conj//98 .//MAD//punct//52
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Även//AB//advmod//107 handlande//NN|NEU|SIN|IND|NOM//nsubj//131 som//HP|-|-|-//nsubj//109 innebär//VB|PRS|AKT//acl:relcl//107 att//SN//mark//126 någon//DT|UTR|SIN|IND//det//112 form//NN|UTR|SIN|IND|NOM//nsubj:pass//126 av//PP//case//115 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//115 bidrag//NN|NEU|SIN|IND|NOM//nmod//112 ,//MID//punct//112 t.ex.//AB|AN//advmod//118 pengar//NN|UTR|PLU|IND|NOM//appos//112 ,//MID//punct//120 mat//NN|UTR|SIN|IND|NOM//conj//118 ,//MID//punct//122 kläder//NN|UTR|PLU|IND|NOM//conj//118 eller//KN//cc//124 utrustning//NN|UTR|SIN|IND|NOM//conj//118 ,//MID//punct//112 förmedlas//VB|PRS|SFO//ccomp//109 till//PP//case//128 terroristorganisationen//NN|UTR|SIN|DEF|NOM//obl//126 är//VB|PRS|AKT//cop//131 av//PP//case//131 intresse//NN|NEU|SIN|IND|NOM//obl//52 i//PP//case//133 sammanhanget//NN|NEU|SIN|DEF|NOM//nmod//131 .//MAD//punct//52
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Terroristorganisation//NN|UTR|SIN|IND|NOM//ROOT//0
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Vidare//AB|KOM//advmod//1 framgår//VB|PRS|AKT//ROOT//1 av//PP//case//3 direktiven//NN|NEU|PLU|DEF|NOM//obl//1 att//SN//mark//7 frågeställningen//NN|UTR|SIN|DEF|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 begränsad//PC|PRF|UTR|SIN|IND|NOM//ccomp//1 till//PP//case//9 deltagande//NN|NEU|SIN|IND|NOM//obl//7 i//PP//case//13 en//DT|UTR|SIN|IND//det//13 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//13 konflikt//NN|UTR|SIN|IND|NOM//obl//7 som//HP|-|-|-//nsubj:pass//15 företas//VB|PRS|SFO//acl:relcl//13 inom//PP//case//20 ramen//NN|UTR|SIN|DEF|NOM//fixed//16 för//PP//fixed//16 en//DT|UTR|SIN|IND//det//20 terroristorganisation//NN|UTR|SIN|IND|NOM//obl//15 .//MAD//punct//1
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Som//HA//mark//1 redovisas//VB|PRS|SFO//advcl//5 i//PP//case//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 3.6.1//RG|NOM//obl//1 saknas//VB|PRS|SFO//ROOT//5 en//DT|UTR|SIN|IND//det//11 internationellt//AB|POS//advmod//10 och//KN//cc//9 universellt//AB|POS//conj//7 accepterad//PC|PRF|UTR|SIN|IND|NOM//amod//11 definition//NN|UTR|SIN|IND|NOM//nsubj:pass//5 av//PP//case//13 terrorism//NN|UTR|SIN|IND|NOM//nmod//11 .//MID//punct//5
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Inte//AB//advmod//18 heller//AB//advmod//18 begreppen//NN|NEU|PLU|DEF|NOM//nmod//18 terrorist//NN|UTR|SIN|IND|NOM//nsubj//23 och//KN//cc//20 terroristorganisation//NN|UTR|SIN|IND|NOM//conj//18 är//VB|PRS|AKT//cop//23 enhetligt//AB|POS//advmod//23 definierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//5 .//MAD//punct//23
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;För//PP//case//26 frågan//NN|UTR|SIN|DEF|NOM//obl//52 om//SN//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 finns//VB|PRS|SFO//acl//26 ett//DT|NEU|SIN|IND//det//31 behov//NN|NEU|SIN|IND|NOM//nsubj//29 av//PP//mark//34 att//IE//mark//34 utsträcka//VB|INF|AKT//acl//31 det//DT|NEU|SIN|DEF//det//37 straffbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 området//NN|NEU|SIN|DEF|NOM//obj//34 när//HA//mark//41 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//38 gäller//VB|PRS|AKT//fixed//38 agerande//NN|NEU|SIN|IND|NOM//advcl//34 som//HP|-|-|-//nsubj:pass//43 företas//VB|PRS|SFO//acl:relcl//41 inom//PP//case//48 ramen//NN|UTR|SIN|DEF|NOM//fixed//44 för//PP//fixed//44 en//DT|UTR|SIN|IND//det//48 terroristorgansation//NN|UTR|SIN|IND|NOM//obl//43 är//VB|PRS|AKT//cop//52 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 emellertid//AB//advmod//52 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//23 att//SN//mark//58 begreppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//58 på//PP//case//57 något//DT|NEU|SIN|IND//det//57 sätt//NN|NEU|SIN|IND|NOM//obl//58 avgränsas//VB|INF|SFO//csubj//52 .//MAD//punct//52
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Just//AB//advmod//62 det//DT|NEU|SIN|DEF//expl//62 förhållandet//NN|NEU|SIN|DEF|NOM//nsubj//74 att//SN//mark//65 handlandet//NN|NEU|SIN|DEF|NOM//nsubj//65 sker//VB|PRS|AKT//csubj//62 inom//PP//case//71 ramen//NN|UTR|SIN|DEF|NOM//fixed//66 för//PP//fixed//66 en//DT|UTR|SIN|IND//det//71 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//71 organisation//NN|UTR|SIN|IND|NOM//obl//65 kan//VB|PRS|AKT//aux//74 vara//VB|INF|AKT//cop//74 styrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//52 för//PP//mark//79 om//SN//mark//79 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//79 kan//VB|PRS|AKT//aux//79 anses//VB|INF|SFO//advcl//74 finnas//VB|INF|SFO//xcomp//79 ett//DT|NEU|SIN|IND//det//82 behov//NN|NEU|SIN|IND|NOM//obj//80 av//PP//case//85 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 kriminalisering//NN|UTR|SIN|IND|NOM//nmod//82 .//MAD//punct//5
3.2.1 Uppdragets avgränsning till att avse deltagande i en väpnad konflikt utomlands inom ramen för en terroristorganisation;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 om//PP//mark//4 vad//HP|NEU|SIN|IND//dislocated//4 som//HP|-|-|-//nsubj:pass//4 avses//VB|PRS|SFO//acl//0 med//PP//case//7 begreppet//NN|NEU|SIN|DEF|NOM//nmod//7 terroristorganisation//NN|UTR|SIN|IND|NOM//obl//4 har//VB|PRS|AKT//aux//10 nyligen//AB//advmod//10 behandlats//VB|SUP|SFO//ROOT//10 med//PP//case//12 anledning//NN|UTR|SIN|IND|NOM//obl//10 av//PP//mark//22 att//SN//mark//22 straffansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//22 för//PP//case//17 finansiering//NN|UTR|SIN|IND|NOM//nmod//15 av//PP//case//21 en//DT|UTR|SIN|IND//det//21 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//21 organisation//NN|UTR|SIN|IND|NOM//nmod//17 infördes//VB|PRT|SFO//acl//12 i//PP//case//25 3//RG|NOM//nummod//25 §//NN|AN//obl//22 första//RO|NOM//amod//27 stycket//NN|NEU|SIN|DEF|NOM//nmod//25 2//RG|NOM//nummod//25 finansieringslagen//NN|UTR|SIN|DEF|NOM//appos//25 den//DT|UTR|SIN|DEF//det//32 1//RO|NOM//nummod//32 april//NN|UTR|SIN|IND|NOM//nmod//29 2016//RG|NOM//nummod//32 .//MAD//punct//10
