5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll;1//RG|NOM//nummod//1 §//NN|AN//ROOT//1
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Den//DT|UTR|SIN|DEF//det//106 första//RO|NOM//amod//106 extraplatsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//107 tilldelas//VB|PRS|SFO//parataxis//19 arbetstagarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//107 i//PP//case//111 den//DT|UTR|SIN|DEF//det//111 stat//NN|UTR|SIN|IND|NOM//obl//107 där//HA//advmod//114 det//DT|NEU|SIN|DEF//det//114 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//acl:relcl//111 av//PP//case//117 dessa//DT|UTR/NEU|PLU|DEF//det//117 bolag//NN|NEU|PLU|IND|NOM//nmod//114 finns//VB|PRS|SFO//conj//19 .//MAD//punct//19
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Den//DT|UTR|SIN|DEF//det//122 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//122 extraplatsen//NN|UTR|SIN|DEF|NOM//obl//123 tilldelas//VB|PRS|SFO//parataxis//19 arbetstagarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//123 i//PP//case//127 den//DT|UTR|SIN|DEF//det//127 stat//NN|UTR|SIN|IND|NOM//obl//123 där//HA//advmod//133 det//DT|NEU|SIN|DEF//det//132 näst//AB//amod//132 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//132 bolaget//NN|NEU|SIN|DEF|NOM//nsubj//133 finns//VB|PRS|SFO//acl:relcl//127 o.s.v.//AB|AN//expl//133 till//PP//mark//142 dess//AB//fixed//135 att//SN//mark//142 alla//DT|UTR/NEU|PLU|IND/DEF//det//140 disponibla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 extraplatser//NN|UTR|PLU|IND|NOM//nsubj//142 är//VB|PRS|AKT//cop//142 fördelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//123 .//MAD//punct//19
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Fördelningen//NN|UTR|SIN|DEF|NOM//nsubj//5 av//PP//case//2 extraplatser//NN|UTR|PLU|IND|NOM//nmod//0 får//VB|PRS|AKT//aux//5 inte//AB//advmod//5 medföra//VB|INF|AKT//ROOT//5 att//SN//mark//10 någon//DT|UTR|SIN|IND//det//8 arbetstagare//NN|UTR|SIN|IND|NOM//nsubj:pass//10 blir//VB|PRS|AKT//aux:pass//10 representerad//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 av//PP//case//15 mer//AB|KOM//advmod//14 än//KN//fixed//12 en//DT|UTR|SIN|IND//det//15 ledamot//NN|UTR|SIN|IND|NOM//obl:agent//10 .//MAD//punct//5
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Om//SN//mark//23 något//DT|NEU|SIN|IND//det//19 lands//NN|NEU|SIN|IND|GEN//nmod:poss//21 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 valmetod//NN|UTR|SIN|IND|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 konstruerad//PC|PRF|UTR|SIN|IND|NOM//advcl//5 så//AB//mark//31 att//SN//fixed//24 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj:pass//31 av//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 ledamöterna//NN|UTR|PLU|DEF|NOM//nmod//26 anses//VB|PRS|SFO//advcl//23 representera//VB|INF|AKT//xcomp//31 alla//DT|UTR/NEU|PLU|IND/DEF//det//34 arbetstagare//NN|UTR|PLU|IND|NOM//obj//32 från//PP//case//37 den//DT|UTR|SIN|DEF//det//37 staten//NN|UTR|SIN|DEF|NOM//nmod//34 ,//MID//punct//45 kan//VB|PRS|AKT//aux//45 arbetstagare//NN|UTR|PLU|IND|NOM//nsubj:pass//45 från//PP//case//43 det//DT|NEU|SIN|DEF//det//43 landet//NN|NEU|SIN|DEF|NOM//nmod//40 inte//AB//advmod//45 tilldelas//VB|PRS|SFO//conj//5 någon//DT|UTR|SIN|IND//det//48 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 ledamot//NN|UTR|SIN|IND|NOM//nsubj:pass//45 med//PP//case//50 stöd//NN|NEU|SIN|IND|NOM//nmod//48 av//PP//case//53 denna//DT|UTR|SIN|DEF//det//53 paragraf//NN|UTR|SIN|IND|NOM//nmod//50 .//MAD//punct//5
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Om//SN//mark//61 något//DT|NEU|SIN|IND//det//57 lands//NN|NEU|SIN|IND|GEN//nmod:poss//59 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 valmetod//NN|UTR|SIN|IND|NOM//nsubj//61 är//VB|PRS|AKT//cop//61 konstruerad//PC|PRF|UTR|SIN|IND|NOM//advcl//76 så//AB//mark//67 att//SN//fixed//62 en//DT|UTR|SIN|IND//det//66 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 ledamot//NN|UTR|SIN|IND|NOM//nsubj//67 representerar//VB|PRS|AKT//advcl//61 arbetstagare//NN|UTR|PLU|IND|NOM//obj//67 från//PP//case//71 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//71 bolag//NN|NEU|PLU|IND|NOM//nmod//68 ,//MID//punct//76 skall//VB|PRS|AKT//aux//76 även//AB//advmod//76 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//76 beaktas//VB|INF|SFO//ccomp//5 vid//PP//case//78 bedömningen//NN|UTR|SIN|DEF|NOM//obl//76 av//PP//mark//86 om//SN//mark//86 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//86 i//PP//advmod//86 och//KN//fixed//82 för//PP//fixed//82 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//82 finns//VB|PRS|SFO//acl//78 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//86 för//PP//mark//90 att//IE//mark//90 göra//VB|INF|AKT//acl//87 anspråk//NN|NEU|SIN|IND|NOM//obj//90 på//PP//case//94 en//DT|UTR|SIN|IND//det//94 extraplats//NN|UTR|SIN|IND|NOM//obl//90 enligt//PP//case//97 denna//DT|UTR|SIN|DEF//det//97 paragraf//NN|UTR|SIN|IND|NOM//nmod//94 .//MAD//punct//5
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;10//RG|NOM//nummod//100 §//NN|AN//appos//5
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Paragrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 någon//DT|UTR|SIN|IND//det//5 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//5 motsvarighet//NN|UTR|SIN|IND|NOM//obj//1 i//PP//case//7 direktivet//NN|NEU|SIN|DEF|NOM//obl//1 .//MAD//punct//1
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//10 beskrivs//VB|PRS|SFO//parataxis//1 i//PP//case//13 avsnitt//NN|NEU|SIN|IND|NOM//nmod//13 4.5.5//RG|NOM//obl//10 .//MAD//punct//1
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Den//DT|UTR|SIN|DEF//det//2 geografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 fördelningen//NN|UTR|SIN|DEF|NOM//nsubj//10 av//PP//case//4 platserna//NN|UTR|PLU|DEF|NOM//nmod//2 i//PP//case//6 förhandlingsdelegationen//NN|UTR|SIN|DEF|NOM//nmod//4 ,//MID//punct//10 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//10 vill//VB|PRS|AKT//aux//10 säga//VB|INF|AKT//ROOT//10 fördelningen//NN|UTR|SIN|DEF|NOM//obj//10 mellan//PP//case//13 arbetstagarna//NN|UTR|PLU|DEF|NOM//nmod//11 i//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 staterna//NN|UTR|PLU|DEF|NOM//nmod//13 ,//MID//punct//10 skall//VB|PRS|AKT//aux//20 justeras//VB|INF|SFO//conj//10 vid//PP//case//23 väsentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 förändringar//NN|UTR|PLU|IND|NOM//obl//20 .//MAD//punct//10
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;En//DT|UTR|SIN|IND//det//27 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//27 förändring//NN|UTR|SIN|IND|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 en//DT|UTR|SIN|IND//det//31 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//31 förändring//NN|UTR|SIN|IND|NOM//parataxis//10 som//HP|-|-|-//nsubj//33 medför//VB|PRS|AKT//acl:relcl//31 att//SN//mark//38 den//DT|UTR|SIN|DEF//det//37 geografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 fördelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//38 påverkas//VB|PRS|SFO//ccomp//33 .//MAD//punct//31
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;I//PP//case//42 dylika//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//42 fall//NN|NEU|PLU|IND|NOM//obl//47 skall//VB|PRS|AKT//aux//47 en//DT|UTR|SIN|IND//det//46 ny//JJ|POS|UTR|SIN|IND|NOM//amod//46 fördelning//NN|UTR|SIN|IND|NOM//nsubj:pass//47 göras//VB|INF|SFO//acl//31 enligt//PP//case//50 8//RG|NOM//nummod//50 §//NN|AN//obl//47 och//KN//cc//54 i//PP//case//54 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 fall//NN|NEU|PLU|IND|NOM//conj//50 även//AB//advmod//58 enligt//PP//case//58 9//RG|NOM//nummod//58 §//NN|AN//obl//54 .//MAD//punct//31
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Hur//HA//advmod//4 platserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//4 i//PP//case//3 förhandlingsdelegationen//NN|UTR|SIN|DEF|NOM//nmod//1 fördelas//VB|PRS|SFO//ROOT//4 mellan//PP//case//6 arbetstagarna//NN|UTR|PLU|DEF|NOM//obl//4 i//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 enheterna//NN|UTR|PLU|DEF|NOM//nmod//6 11//RG|NOM//nummod//12 §//NN|AN//nmod//13 11–16//RG|NOM//nummod//14 §//NN|AN//nmod//15 §//NN|AN//nmod//6 bygger//VB|PRS|AKT//conj//4 på//PP//case//19 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 artikel//NN|UTR|SIN|IND|NOM//nmod//20 3.2b//RG|NOM//obl//16 )//PAD//punct//4 .//MAD//punct//4
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Se//VB|IMP|AKT//parataxis//4 även//AB//advmod//23 avsnitt//NN|NEU|SIN|IND|NOM//nmod//26 4.5.3//RG|NOM//obj//23 .//MAD//punct//4
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;och//KN//cc//29 4.5.4//RG|NOM//conj//4
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Enligt//PP//case//2 första//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//16 skall//VB|PRS|AKT//aux//16 de//DT|UTR/NEU|PLU|DEF//det//6 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 platser//NN|UTR|PLU|IND|NOM//nsubj:pass//16 till//PP//case//8 förhandlingsdelegationen//NN|UTR|SIN|DEF|NOM//nmod//6 som//HP|-|-|-//nsubj:pass//10 tilldelats//VB|SUP|SFO//acl:relcl//6 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 arbetstagare//NN|UTR|PLU|IND|NOM//obj//10 i//PP//mark//16 första//RO|NOM//fixed//13 hand//NN|UTR|SIN|IND|NOM//fixed//13 fördelas//VB|PRS|SFO//ROOT//16 mellan//PP//case//18 arbetstagare//NN|UTR|PLU|IND|NOM//obl//16 i//PP//case//22 de//DT|UTR/NEU|PLU|DEF//det//22 deltagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 bolagen//NN|NEU|PLU|DEF|NOM//nmod//18 .//MAD//punct//16
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Arbetstagarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//29 i//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 bolagen//NN|NEU|PLU|DEF|NOM//nmod//24 tilldelas//VB|PRS|SFO//parataxis//16 enbart//AB//advmod//29 en//DT|UTR|SIN|IND//det//32 plats//NN|UTR|SIN|IND|NOM//obj//29 per//PP//case//34 bolag//NN|NEU|SIN|IND|NOM//nmod//32 enligt//PP//case//37 detta//DT|NEU|SIN|DEF//det//37 stycke//NN|NEU|SIN|IND|NOM//obl//29 .//MID//punct//29
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Om//SN//mark//42 inte//AB//advmod//42 platserna//NN|UTR|PLU|DEF|NOM//nsubj//42 räcker//VB|PRS|AKT//advcl//49 till//PP//case//44 arbetstagarna//NN|UTR|PLU|DEF|NOM//obl//42 i//PP//case//48 alla//DT|UTR/NEU|PLU|IND/DEF//det//48 deltagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 bolag//NN|NEU|PLU|IND|NOM//obl//42 rangordnas//VB|PRS|SFO//conj//16 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//49 i//PP//case//52 storleksordning//NN|UTR|SIN|IND|NOM//obl//49 efter//PP//case//55 antalet//NN|NEU|SIN|DEF|NOM//nmod//55 arbetstagare//NN|UTR|PLU|IND|NOM//obl//49 .//MAD//punct//16
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//advcl//13 platser//NN|UTR|PLU|IND|NOM//nsubj//2 kvar//AB//compound:prt//2 att//IE//mark//6 fördela//VB|INF|AKT//csubj//2 sedan//SN//case//8 arbetstagarna//NN|UTR|PLU|DEF|NOM//obl//6 i//PP//case//12 alla//DT|UTR/NEU|PLU|IND/DEF//det//12 deltagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 bolag//NN|NEU|PLU|IND|NOM//nmod//8 fått//VB|SUP|AKT//ROOT//13 en//DT|UTR|SIN|IND//det//15 plats//NN|UTR|SIN|IND|NOM//obj//13 var//VB|PRT|AKT//advmod//13 ,//MID//punct//13 tilldelas//VB|PRS|SFO//parataxis//13 arbetstagarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//18 i//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 dotterbolagen//NN|NEU|PLU|DEF|NOM//obl//18 och//KN//cc//25 filialerna//NN|UTR|PLU|DEF|NOM//conj//23 en//DT|UTR|SIN|IND//det//27 plats//NN|UTR|SIN|IND|NOM//obj//13 var//VB|PRT|AKT//xcomp//13 enligt//PP//case//31 andra//RO|NOM//amod//31 stycket//NN|NEU|SIN|DEF|NOM//obl//28 .//MID//punct//13
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Om//SN//mark//36 inte//AB//advmod//36 platserna//NN|UTR|PLU|DEF|NOM//nsubj//36 räcker//VB|PRS|AKT//advcl//43 till//PP//case//38 arbetstagarna//NN|UTR|PLU|DEF|NOM//obl//36 i//PP//case//42 alla//DT|UTR/NEU|PLU|IND/DEF//det//42 dessa//DT|UTR/NEU|PLU|DEF//det//42 enheter//NN|UTR|PLU|IND|NOM//obl//36 rangordnas//VB|PRS|SFO//parataxis//13 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//43 i//PP//case//46 storleksordning//NN|UTR|SIN|IND|NOM//obl//43 efter//PP//case//49 antalet//NN|NEU|SIN|DEF|NOM//nmod//49 arbetstagare//NN|UTR|PLU|IND|NOM//obl//43 .//MAD//punct//13
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//advcl//19 platser//NN|UTR|PLU|IND|NOM//nsubj//2 kvar//AB//compound:prt//2 att//IE//mark//6 fördela//VB|INF|AKT//csubj//2 efter//PP//mark//10 att//SN//mark//10 fördelning//NN|UTR|SIN|IND|NOM//nsubj//10 skett//VB|SUP|AKT//advcl//6 enligt//PP//case//15 första//RO|NOM//amod//15 och//KN//cc//14 andra//RO|NOM//conj//12 stycket//NN|NEU|SIN|DEF|NOM//obl//10 ,//MID//punct//19 skall//VB|PRS|AKT//aux//19 fördelningen//NN|UTR|SIN|DEF|NOM//nsubj//19 fortsätta//VB|INF|AKT//ROOT//19 enligt//PP//case//22 tredje//RO|NOM//amod//22 stycket//NN|NEU|SIN|DEF|NOM//obl//19 .//MAD//punct//19
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Deltagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 bolag//NN|NEU|SIN|IND|NOM//nsubj:pass//32 ,//MID//punct//27 dotterbolag//NN|NEU|PLU|IND|NOM//conj//25 och//KN//cc//29 filialer//NN|UTR|PLU|IND|NOM//conj//25 i//PP//case//31 Sverige//PM|NOM//nmod//29 rangordnas//VB|PRS|SFO//parataxis//19 i//PP//case//34 storleksordning//NN|UTR|SIN|IND|NOM//obl//32 efter//PP//case//37 antalet//NN|NEU|SIN|DEF|NOM//nmod//37 anställda//NN|UTR|PLU|IND|NOM//obl//32 .//MAD//punct//32
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;De//DT|UTR/NEU|PLU|DEF//det//41 återstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 platserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//42 tilldelas//VB|PRS|SFO//parataxis//32 sedan//SN//case//44 enheterna//NN|UTR|PLU|DEF|NOM//obl//42 med//PP//case//47 en//DT|UTR|SIN|IND//det//47 plats//NN|UTR|SIN|IND|NOM//obl//42 var//VB|PRT|AKT//conj//32 i//PP//case//51 strikt//JJ|POS|UTR|SIN|IND|NOM//amod//51 storleksordning//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//32
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Fördelning//NN|UTR|SIN|IND|NOM//nsubj//58 enligt//PP//case//56 detta//DT|NEU|SIN|DEF//det//56 mönster//NN|NEU|SIN|IND|NOM//nmod//53 skall//VB|PRS|AKT//aux//58 fortgå//VB|INF|AKT//parataxis//32 till//PP//case//60 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//58 att//SN//mark//66 alla//DT|UTR/NEU|PLU|IND/DEF//det//64 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 platser//NN|UTR|PLU|IND|NOM//nsubj//66 är//VB|PRS|AKT//cop//66 fördelande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//58 .//MAD//punct//19
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Enligt//PP//case//2 fjärde//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//3 ges//VB|PRS|SFO//ROOT//3 de//DT|UTR/NEU|PLU|DEF//det//5 arbetstagarorganisationer//NN|UTR|PLU|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj//11 enligt//PP//case//9 15//RG|NOM//nummod//9 §//NN|AN//obl//11 skall//VB|PRS|AKT//aux//11 utse//VB|INF|AKT//acl:relcl//5 ledamöter//NN|UTR|PLU|IND|NOM//obj//11 för//PP//case//14 arbetstagarna//NN|UTR|PLU|DEF|NOM//nmod//12 vid//PP//case//16 enheterna//NN|UTR|PLU|DEF|NOM//nmod//14 i//PP//case//18 Sverige//PM|NOM//nmod//16 ,//MID//punct//20 möjlighet//NN|UTR|SIN|IND|NOM//conj//3 att//IE//mark//22 överenskomma//VB|INF|AKT//acl//20 om//PP//compound:prt//22 en//DT|UTR|SIN|IND//det//26 annan//JJ|POS|UTR|SIN|IND|NOM//amod//26 fördelning//NN|UTR|SIN|IND|NOM//obj//22 av//PP//case//28 platser//NN|UTR|PLU|IND|NOM//nmod//26 än//KN//mark//30 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//22 som//HP|-|-|-//nsubj//32 gäller//VB|PRS|AKT//acl:relcl//30 enligt//PP//case//37 första//RO|NOM//fixed//33 till//PP//case//37 tredje//RO|NOM//amod//37 stycket//NN|NEU|SIN|DEF|NOM//obl//32 i//PP//case//39 paragrafen//NN|UTR|SIN|DEF|NOM//nmod//37 .//MAD//punct//3
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Avsikten//NN|UTR|SIN|DEF|NOM//parataxis//3 är//VB|PRS|AKT//conj//3 dock//AB//advmod//42 att//SN//mark//47 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//47 skall//VB|PRS|AKT//aux//47 följa//VB|INF|AKT//ccomp//42 paragrafens//NN|UTR|SIN|DEF|GEN//nmod:poss//49 fördelningsmodell//NN|UTR|SIN|IND|NOM//obj//47 ,//MID//punct//47 om//SN//mark//59 inte//AB//advmod//59 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//59 i//PP//case//57 det//DT|NEU|SIN|DEF//det//57 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 fallet//NN|NEU|SIN|DEF|NOM//obl//59 är//VB|PRS|AKT//cop//59 olämpligt//JJ|POS|NEU|SIN|IND|NOM//advcl//76 .//MID//punct//59
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;Om//SN//mark//63 organisationerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//63 enas//VB|INF|SFO//advcl//76 om//PP//case//67 en//DT|UTR|SIN|IND//det//67 annan//JJ|POS|UTR|SIN|IND|NOM//amod//67 fördelning//NN|UTR|SIN|IND|NOM//obl//63 ,//MID//punct//76 skall//VB|PRS|AKT//aux//76 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//76 så//AB//advmod//75 långt//AB|POS//advmod//75 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//75 är//VB|PRS|AKT//cop//75 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//76 fördela//VB|INF|AKT//conj//47 platserna//NN|UTR|PLU|DEF|NOM//obj//76 så//AB//mark//85 att//SN//fixed//78 arbetstagarna//NN|UTR|PLU|DEF|NOM//nsubj//85 i//PP//case//84 varje//DT|UTR/NEU|SIN|IND//det//84 deltagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 bolag//NN|NEU|SIN|IND|NOM//nmod//80 blir//VB|PRS|AKT//advcl//76 direkt//AB|POS//advmod//87 representerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//85 av//PP//case//91 minst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//90 en//RG|UTR|SIN|IND|NOM//det//91 ledamot//NN|UTR|SIN|IND|NOM//obl:agent//87 .//MAD//punct//3
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;12//RG|NOM//nummod//94 §//NN|AN//nsubj:pass//3
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;De//DT|UTR/NEU|PLU|DEF//det//2 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 platser//NN|UTR|PLU|IND|NOM//nsubj//16 i//PP//case//4 förhandlingsdelegationen//NN|UTR|SIN|DEF|NOM//nmod//2 som//KN//nsubj:pass//10 i//PP//advmod//10 fall//NN|NEU|SIN|IND|NOM//fixed//6 av//PP//case//9 fusion//NN|UTR|SIN|IND|NOM//nmod//7 tilldelats//VB|SUP|SFO//acl:relcl//2 arbetstagare//NN|UTR|PLU|IND|NOM//obj//10 i//PP//case//14 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 bolag//NN|NEU|PLU|IND|NOM//nmod//11 skall//VB|PRS|AKT//aux//16 tillkomma//VB|INF|AKT//ROOT//16 arbetstagarna//NN|UTR|PLU|DEF|NOM//obj//16 vid//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 bolag//NN|NEU|PLU|IND|NOM//nmod//17 som//HP|-|-|-//nsubj//26 vid//PP//case//25 den//DT|UTR|SIN|DEF//det//25 geografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 fördelningen//NN|UTR|SIN|DEF|NOM//obl//26 föranlett//VB|SUP|AKT//acl:relcl//20 att//SN//mark//30 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 arbetstagare//NN|UTR|PLU|IND|NOM//nsubj:pass//30 tilldelats//VB|SUP|SFO//ccomp//26 platsen//NN|UTR|SIN|DEF|NOM//obj//30 i//PP//case//33 fråga//NN|UTR|SIN|IND|NOM//obl//30 .//MAD//punct//16
5.1 Förslaget till lag om arbetstagarinflytande i europabolag Lagens innehåll / Arbetstagarnas förhandlingsdelegation;13//RG|NOM//nummod//36 §//NN|AN//appos//16
