Mer gemensamma tobaksregler;Ett//DT|NEU|SIN|IND//det//1 genomförande//NN|NEU|SIN|IND|NOM//ROOT//1 av//PP//case//3 tobaksproduktdirektivet//NN|NEU|SIN|DEF|NOM//nmod//1
12.3.1 Var ska bestämmelserna införas?;Vid//PP//case//3 en//DT|UTR|SIN|IND//det//3 sammantagen//PC|PRF|UTR|SIN|IND|NOM//amod//3 bedömning//NN|UTR|SIN|IND|NOM//obl//4 anser//VB|PRS|AKT//ROOT//4 vi//PN|UTR|PLU|DEF|SUB//nsubj//4 att//SN//mark//21 de//DT|UTR/NEU|PLU|DEF//det//9 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 likheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//21 mellan//PP//case//11 örtprodukter//NN|UTR|PLU|IND|NOM//nmod//9 för//PP//case//13 rökning//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 tobaksvaror//NN|UTR|PLU|IND|NOM//conj//13 ,//MID//punct//18 både//KN//cc//18 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//9 hur//HA//advmod//21 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//21 används//VB|PRS|SFO//ccomp//4 och//KN//cc//26 hur//HA//advmod//26 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//26 bör//VB|PRS|AKT//aux//26 regleras//VB|INF|SFO//conj//21 ,//MID//punct//28 innebär//VB|PRS|AKT//conj//4 att//SN//mark//32 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//32 bör//VB|PRS|AKT//aux//32 regleras//VB|INF|SFO//ccomp//28 i//PP//case//35 samma//DT|UTR/NEU|SIN/PLU|IND//det//35 lag//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//4
12.3.1 Var ska bestämmelserna införas?;Tobaksproduktdirektivets//NN|NEU|SIN|DEF|GEN//nmod:poss//38 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//45 om//PP//case//40 örtprodukter//NN|UTR|PLU|IND|NOM//nmod//38 för//PP//case//42 rökning//NN|UTR|SIN|IND|NOM//nmod//40 bör//VB|PRS|AKT//aux//45 därför//AB//advmod//45 genomföras//VB|INF|SFO//parataxis//4 i//PP//case//47 tobakslagen//NN|UTR|SIN|DEF|NOM//obl//45 .//MAD//punct//4
12.3.1 Var ska bestämmelserna införas?;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 utreda//VB|INF|AKT//ROOT//2 och//KN//cc//6 vid//PP//case//5 behov//NN|NEU|SIN|IND|NOM//obl//6 lämna//VB|INF|AKT//conj//2 förslag//NN|NEU|SIN|IND|NOM//obj//6 för//PP//mark//10 att//IE//mark//10 begränsa//VB|INF|AKT//advcl//6 rökning//NN|UTR|SIN|IND|NOM//obj//10 av//PP//case//14 tobaksrelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 produkter//NN|UTR|PLU|IND|NOM//nmod//11 ,//MID//punct//18 som//KN//mark//18 t.ex.//AB|AN//advmod//18 e-cigaretter//NN|UTR|PLU|IND|NOM//appos//6 och//KN//cc//20 örtprodukter//NN|UTR|PLU|IND|NOM//conj//18 för//PP//case//22 rökning//NN|UTR|SIN|IND|NOM//nmod//20 ,//MID//punct//6 i//PP//case//26 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 lokaler//NN|UTR|PLU|IND|NOM//obl//6 och//KN//cc//28 utrymmen//NN|NEU|PLU|IND|NOM//conj//26 samt//KN//cc//32 på//PP//case//32 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 områden//NN|NEU|PLU|IND|NOM//conj//26 utomhus//AB//nmod//32 ,//MID//punct//26 i//PP//case//36 likhet//NN|UTR|SIN|IND|NOM//conj//26 med//PP//mark//40 vad//HP|NEU|SIN|IND//dislocated//40 som//HP|-|-|-//nsubj//40 gäller//VB|PRS|AKT//advcl//6 för//PP//case//42 tobaksrök//NN|NEU|SIN|IND|NOM//obl//40 .//MAD//punct//2
12.3.1 Var ska bestämmelserna införas?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//45 kommer//VB|PRS|AKT//parataxis//2 med//PP//case//49 hänsyn//NN|UTR|SIN|IND|NOM//fixed//46 till//PP//fixed//46 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//45 att//IE//mark//51 få//VB|INF|AKT//advcl//45 anledning//NN|UTR|SIN|IND|NOM//obj//51 att//IE//mark//60 i//PP//case//57 samband//NN|NEU|SIN|IND|NOM//fixed//54 med//PP//fixed//54 redovisningen//NN|UTR|SIN|DEF|NOM//obl//60 av//PP//case//59 slutbetänkandet//NN|NEU|SIN|DEF|NOM//nmod//57 återkomma//VB|INF|AKT//xcomp//51 till//PP//compound:prt//60 om//SN//case//63 rökförbudet//NN|NEU|SIN|DEF|NOM//obl//60 i//PP//case//65 2//RG|NOM//nummod//70 och//KN//cc//67 4–7//RG|NOM//conj//65 §//NN|AN//nmod//70 §//NN|AN//nmod//70 tobakslagen//NN|UTR|SIN|DEF|NOM//nmod//63 även//AB//advmod//73 ska//VB|PRS|AKT//aux//73 omfatta//VB|INF|AKT//advcl//45 bl.a.//AB|AN//advmod//73 örtprodukter//NN|UTR|PLU|IND|NOM//obj//73 för//PP//case//77 rökning//NN|UTR|SIN|IND|NOM//nmod//75 .//MAD//punct//45

12.3.2 Definition av örtprodukt för rökning;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//6 ://MID//punct//1
12.3.2 Definition av örtprodukt för rökning; //_SP////2 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 ska//VB|PRS|AKT//aux//6 införas//VB|INF|SFO//ROOT//6 en//DT|UTR|SIN|IND//det//8 definition//NN|UTR|SIN|IND|NOM//nsubj:pass//6 av//PP//case//11 begreppet//NN|NEU|SIN|DEF|NOM//nmod//11 örtprodukt//NN|UTR|SIN|IND|NOM//nmod//8 för//PP//case//13 rökning//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//6
12.3.2 Definition av örtprodukt för rökning;De//DT|UTR/NEU|PLU|DEF//det//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 begreppen//NN|NEU|PLU|DEF|NOM//nsubj//7 i//PP//case//4 tobakslagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//2 är//VB|PRS|AKT//aux:pass//7 väl//AB|POS//advmod//7 inarbetade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//7 i//PP//case//10 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//10 rätt//NN|UTR|SIN|IND|NOM//obl//7 .//MAD//punct//7
12.3.2 Definition av örtprodukt för rökning;Som//HP|-|-|-//mark//13 angetts//VB|SUP|SFO//advcl//7 i//PP//case//16 avsnitt//NN|NEU|SIN|IND|NOM//nmod//16 5.2//RG|NOM//obl//13 finns//VB|PRS|SFO//conj//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 inte//AB//advmod//17 behov//NN|NEU|SIN|IND|NOM//nsubj//17 av//PP//mark//23 att//IE//mark//23 införa//VB|INF|AKT//acl//20 en//DT|UTR|SIN|IND//det//25 definition//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//28 begreppet//NN|NEU|SIN|DEF|NOM//nmod//28 tobaksvara//NN|UTR|SIN|IND|NOM//nmod//25 .//MAD//punct//7
12.3.2 Definition av örtprodukt för rökning;Begreppet//NN|NEU|SIN|DEF|NOM//nmod//31 örtprodukt//NN|UTR|SIN|IND|NOM//nsubj//36 för//PP//case//33 rökning//NN|UTR|SIN|IND|NOM//nmod//31 är//VB|PRS|AKT//cop//36 inte//AB//advmod//36 inarbetat//PC|PRF|NEU|SIN|IND|NOM//conj//7 på//PP//case//39 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 sätt//NN|NEU|SIN|IND|NOM//obl//36 och//KN//cc//41 introduceras//VB|PRS|SFO//conj//36 i//PP//case//43 tobaksproduktdirektivet//NN|NEU|SIN|DEF|NOM//obl//41 .//MID//punct//7
12.3.2 Definition av örtprodukt för rökning;Eftersom//SN//mark//47 vi//PN|UTR|PLU|DEF|SUB//nsubj//47 föreslår//VB|PRS|AKT//advcl//7 att//SN//mark//54 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//54 om//PP//case//51 örtprodukter//NN|UTR|PLU|IND|NOM//nmod//49 för//PP//case//53 rökning//NN|UTR|SIN|IND|NOM//nmod//51 införs//VB|PRS|SFO//ccomp//47 i//PP//case//56 tobakslagen//NN|UTR|SIN|DEF|NOM//obl//54 behöver//VB|PRS|AKT//conj//7 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//57 införas//VB|INF|SFO//xcomp//57 en//DT|UTR|SIN|IND//det//61 definition//NN|UTR|SIN|IND|NOM//nsubj:pass//59 av//PP//case//63 begreppet//NN|NEU|SIN|DEF|NOM//nmod//61 för//PP//mark//66 att//IE//mark//66 särskilja//VB|INF|AKT//advcl//59 denna//DT|UTR|SIN|DEF//det//68 produktkategori//NN|UTR|SIN|IND|NOM//obj//66 från//PP//case//70 tobaksvaror//NN|UTR|PLU|IND|NOM//obl//66 .//MAD//punct//7

12.3.3 Hälsovarning på förpackningar;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//13 ://MID//punct//1
12.3.3 Hälsovarning på förpackningar; //_SP////2 Tillverkare//NN|UTR|PLU|IND|NOM//appos//1 och//KN//cc//6 importörer//NN|UTR|PLU|IND|NOM//conj//4 av//PP//case//8 örtprodukter//NN|UTR|PLU|IND|NOM//nmod//6 för//PP//case//10 rökning//NN|UTR|SIN|IND|NOM//nmod//8 ska//VB|PRS|AKT//aux//13 vara//VB|INF|AKT//cop//13 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//13 att//IE//mark//15 förse//VB|INF|AKT//csubj//13 förpackningar//NN|UTR|PLU|IND|NOM//obj//15 till//PP//case//18 produkterna//NN|UTR|PLU|DEF|NOM//obl//15 med//PP//case//21 en//DT|UTR|SIN|IND//det//21 hälsovarning//NN|UTR|SIN|IND|NOM//obl//15 .//MAD//punct//13
12.3.3 Hälsovarning på förpackningar;En//DT|UTR|SIN|IND//det//24 örtprodukt//NN|UTR|SIN|IND|NOM//nsubj//27 för//PP//case//26 rökning//NN|UTR|SIN|IND|NOM//nmod//24 får//VB|PRS|AKT//aux//31 inte//AB//advmod//27 i//PP//case//30 näringsverksamhet//NN|UTR|SIN|IND|NOM//obl//31 tillhandahållas//VB|PRS|SFO//parataxis//13 konsumenter//NN|UTR|PLU|IND|NOM//nsubj:pass//31 inom//PP//case//34 landet//NN|NEU|SIN|DEF|NOM//obl//31 ,//MID//punct//31 om//SN//mark//38 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//38 saknar//VB|PRS|AKT//advcl//31 hälsovarning//NN|UTR|SIN|IND|NOM//obj//38 ,//MID//punct//31 eller//KN//cc//46 om//SN//mark//46 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//46 är//VB|PRS|AKT//cop//46 uppenbart//AB|POS//advmod//46 oriktig//JJ|POS|UTR|SIN|IND|NOM//conj//31 .//MAD//punct//13
12.3.3 Hälsovarning på förpackningar;Tobaksproduktdirektivet//NN|NEU|SIN|DEF|NOM//nsubj//1 kräver//VB|PRS|AKT//ROOT//1 att//SN//mark//3 örtprodukter//NN|UTR|PLU|IND|NOM//ccomp//1 för//PP//case//5 rökning//NN|UTR|SIN|IND|NOM//nmod//3 förses//VB|PRS|SFO//advcl//1 med//PP//case//8 hälsovarningen//NN|UTR|SIN|DEF|NOM//obl//6 ”//PAD//punct//1 att//IE//mark//11 röka//VB|INF|AKT//xcomp//1 denna//DT|UTR|SIN|DEF//det//13 produkt//NN|UTR|SIN|IND|NOM//obj//11 skadar//VB|PRS|AKT//conj//1 din//PS|UTR|SIN|DEF//nmod:poss//16 hälsa//NN|UTR|SIN|IND|NOM//obj//14 ”//PAD//punct//1 .//MAD//punct//1
12.3.3 Hälsovarning på förpackningar;Produktförpackningen//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 att//IE//mark//3 betrakta//VB|INF|AKT//ROOT//3 som//KN//case//7 en//DT|UTR|SIN|IND//det//7 tryckt//PC|PRF|UTR|SIN|IND|NOM//amod//7 skrift//NN|UTR|SIN|IND|NOM//obl//3 enligt//PP//case//9 tryckfrihetsförordningen//NN|UTR|SIN|DEF|NOM//nmod//7 .//MAD//punct//3
12.3.3 Hälsovarning på förpackningar;Som//HP|-|-|-//mark//12 nämnts//VB|SUP|SFO//advcl//3 ovan//AB//advmod//12 kommer//VB|PRS|AKT//conj//3 ett//DT|NEU|SIN|IND//det//16 krav//NN|NEU|SIN|IND|NOM//obj//14 om//PP//mark//23 att//SN//mark//23 en//DT|UTR|SIN|IND//det//21 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//21 skrift//NN|UTR|SIN|IND|NOM//nsubj//23 ska//VB|PRS|AKT//aux//23 ha//VB|INF|AKT//acl//16 ett//DT|NEU|SIN|IND//det//26 visst//JJ|POS|NEU|SIN|IND|NOM//amod//26 innehåll//NN|NEU|SIN|IND|NOM//obj//23 i//PP//case//28 princip//NN|UTR|SIN|IND|NOM//obl//23 i//PP//advmod//23 konflikt//NN|UTR|SIN|IND|NOM//fixed//29 med//PP//case//32 tryckfrihetsförordningen//NN|UTR|SIN|DEF|NOM//obl//23 .//MAD//punct//3
12.3.3 Hälsovarning på förpackningar;Som//HP|-|-|-//nsubj:pass//35 redovisats//VB|SUP|SFO//advcl//3 i//PP//case//38 kapitel//NN|NEU|SIN|IND|NOM//nmod//38 3//RG|NOM//obl//35 finns//VB|PRS|SFO//conj//3 dock//AB//advmod//39 ett//DT|NEU|SIN|IND//det//43 visst//JJ|POS|NEU|SIN|IND|NOM//amod//43 utrymme//NN|NEU|SIN|IND|NOM//nsubj//39 för//PP//case//46 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//46 ålägganden//NN|NEU|PLU|IND|NOM//nmod//43 när//HA//mark//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 rör//VB|PRS|AKT//advcl//39 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//49 om//PP//case//53 saklig//JJ|POS|UTR|SIN|IND|NOM//amod//53 information//NN|UTR|SIN|IND|NOM//obl//49 som//HP|-|-|-//nsubj//55 bygger//VB|PRS|AKT//acl:relcl//53 på//PP//case//57 resultaten//NN|NEU|PLU|DEF|NOM//obl//55 av//PP//case//59 forskning//NN|UTR|SIN|IND|NOM//nmod//57 på//PP//case//61 området//NN|NEU|SIN|DEF|NOM//nmod//59 .//MAD//punct//3
12.3.3 Hälsovarning på förpackningar;Örtprodukter//NN|UTR|PLU|IND|NOM//nsubj//3 för//PP//case//2 rökning//NN|UTR|SIN|IND|NOM//nmod//0 innehåller//VB|PRS|AKT//ROOT//3 med//PP//case//5 nödvändighet//NN|UTR|SIN|IND|NOM//obl//3 organiskt//JJ|POS|NEU|SIN|IND|NOM//amod//7 material//NN|NEU|SIN|IND|NOM//obj//3 eftersom//SN//mark//13 produkterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//13 enligt//PP//case//12 sin//PS|UTR|SIN|DEF//nmod:poss//12 definition//NN|UTR|SIN|IND|NOM//obl//13 utgörs//VB|PRS|SFO//advcl//3 av//PP//case//15 växter//NN|UTR|PLU|IND|NOM//obl:agent//13 ,//MID//punct//17 örter//NN|UTR|PLU|IND|NOM//conj//15 eller//KN//cc//19 frukter//NN|UTR|PLU|IND|NOM//conj//15 .//MAD//punct//3
12.3.3 Hälsovarning på förpackningar;Rök//NN|UTR|SIN|IND|NOM//nsubj//27 från//PP//case//23 förbränning//NN|UTR|SIN|IND|NOM//nmod//21 av//PP//case//26 organiskt//JJ|POS|NEU|SIN|IND|NOM//amod//26 material//NN|NEU|SIN|IND|NOM//nmod//23 innehåller//VB|PRS|AKT//parataxis//3 kolmonoxid//NN|UTR|SIN|IND|NOM//obj//27 ,//MID//punct//28 som//HP|-|-|-//nsubj//31 ökar//VB|PRS|AKT//acl:relcl//28 risken//NN|UTR|SIN|DEF|NOM//obj//31 för//PP//case//34 hjärt-//NN|NEU|-|-|SMS//nmod//32 och//KN//cc//36 kärlsjukdomar//NN|UTR|PLU|IND|NOM//conj//34 .//MID//punct//27
12.3.3 Hälsovarning på förpackningar;Att//SN//mark//44 röken//NN|UTR|SIN|DEF|NOM//nsubj//44 från//PP//case//41 örtprodukter//NN|UTR|PLU|IND|NOM//obl//44 för//PP//case//43 rökning//NN|UTR|SIN|IND|NOM//nmod//41 innehåller//VB|PRS|AKT//csubj//46 kolmonoxid//NN|UTR|SIN|IND|NOM//obj//44 finns//VB|PRS|SFO//parataxis//27 också//AB//advmod//46 belagt//PC|PRF|NEU|SIN|IND|NOM//xcomp//46 i//PP//case//50 forskning//NN|UTR|SIN|IND|NOM//obl//48 .//MAD//punct//27
12.3.3 Hälsovarning på förpackningar;Hälsovarningen//NN|UTR|SIN|DEF|NOM//nsubj//53 grundar//VB|PRS|AKT//parataxis//27 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//53 alltså//AB//advmod//53 på//PP//case//57 forskning//NN|UTR|SIN|IND|NOM//obl//53 på//PP//case//59 området//NN|NEU|SIN|DEF|NOM//nmod//57 och//KN//cc//62 får//VB|PRS|AKT//aux//62 anses//VB|INF|SFO//conj//53 utgöra//VB|INF|AKT//xcomp//62 saklig//JJ|POS|UTR|SIN|IND|NOM//amod//65 information//NN|UTR|SIN|IND|NOM//obj//63 som//HP|-|-|-//nsubj//68 är//VB|PRS|AKT//cop//68 angelägen//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//65 ur//PP//case//70 folkhälsosynpunkt//NN|UTR|SIN|IND|NOM//obl//68 .//MAD//punct//27
12.3.3 Hälsovarning på förpackningar;Ett//DT|NEU|SIN|IND//det//73 krav//NN|NEU|SIN|IND|NOM//nsubj//81 på//PP//mark//78 att//SN//mark//78 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//77 information//NN|UTR|SIN|IND|NOM//nsubj:pass//78 trycks//VB|PRS|SFO//acl//73 på//PP//case//80 förpackningen//NN|UTR|SIN|DEF|NOM//obl//78 strider//VB|PRS|AKT//parataxis//27 därför//AB//advmod//81 inte//AB//advmod//81 mot//PP//case//85 tryckfrihetsförordningen//NN|UTR|SIN|DEF|NOM//obl//81 och//KN//cc//90 inte//AB//advmod//90 heller//AB//advmod//90 textens//NN|UTR|SIN|DEF|GEN//nmod:poss//90 innehåll//NN|NEU|SIN|IND|NOM//conj//85 .//MAD//punct//27
12.3.3 Hälsovarning på förpackningar;Hälsovarningen//NN|UTR|SIN|DEF|NOM//nsubj//2 ska//VB|PRS|AKT//aux//2 täcka//VB|INF|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//4 yta//NN|UTR|SIN|IND|NOM//obj//2 om//PP//case//7 30//RG|NOM//nummod//7 procent//NN|UTR|PLU|IND|NOM//nmod//4 av//PP//case//10 förpackningens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 fram-//AB|SMS//nmod//7 och//KN//cc//12 baksida//NN|UTR|SIN|IND|NOM//conj//10 .//MID//punct//2
12.3.3 Hälsovarning på förpackningar;Denna//DT|UTR|SIN|DEF//det//15 ytstorlek//NN|UTR|SIN|IND|NOM//nsubj//29 är//VB|PRS|AKT//cop//29 ,//MID//punct//29 i//PP//case//22 enlighet//NN|UTR|SIN|IND|NOM//fixed//18 med//PP//fixed//18 det//DT|NEU|SIN|DEF//det//22 resonemang//NN|NEU|SIN|IND|NOM//obl//29 som//HP|-|-|-//nsubj:pass//24 förts//VB|SUP|SFO//acl:relcl//22 i//PP//case//27 avsnitt//NN|NEU|SIN|IND|NOM//nmod//27 5.2//RG|NOM//obl//24 ,//MID//punct//29 förenlig//JJ|POS|UTR|SIN|IND|NOM//conj//2 med//PP//case//32 tryckfrihetsförordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 bestämmelser//NN|UTR|PLU|IND|NOM//obl//29 .//MAD//punct//2
12.3.3 Hälsovarning på förpackningar;Sammanfattningsvis//AB//advmod//1 finns//VB|PRS|SFO//ROOT//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 alltså//AB//advmod//1 inte//AB//advmod//1 några//DT|UTR/NEU|PLU|IND//det//7 tryckfrihetsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 hinder//NN|NEU|PLU|IND|NOM//nsubj//1 mot//PP//mark//10 att//IE//mark//10 införa//VB|INF|AKT//acl//7 den//DT|UTR|SIN|DEF//det//13 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 hälsovarningen//NN|UTR|SIN|DEF|NOM//obj//10 .//MAD//punct//1
12.3.3 Hälsovarning på förpackningar;Den//DT|UTR|SIN|DEF//det//17 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 utformningen//NN|UTR|SIN|DEF|NOM//nsubj//21 av//PP//case//19 regelverket//NN|NEU|SIN|DEF|NOM//nmod//17 bör//VB|PRS|AKT//aux//21 följa//VB|INF|AKT//parataxis//1 den//DT|UTR|SIN|DEF//det//23 lagstiftningsteknik//NN|UTR|SIN|IND|NOM//obj//21 som//HP|-|-|-//nsubj:pass//25 använts//VB|SUP|SFO//acl:relcl//23 för//PP//case//28 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 hälsovarning//NN|UTR|SIN|IND|NOM//obl//25 på//PP//case//30 tobaksvaror//NN|UTR|PLU|IND|NOM//nmod//28 .//MAD//punct//1
12.3.3 Hälsovarning på förpackningar;Den//DT|UTR|SIN|DEF//det//34 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//40 om//PP//case//37 hälsovarningens//NN|UTR|SIN|DEF|GEN//nmod:poss//37 utseende//NN|NEU|SIN|IND|NOM//nmod//34 bör//VB|PRS|AKT//aux//40 därför//AB//advmod//40 införas//VB|INF|SFO//parataxis//1 i//PP//case//42 tobaksförordningen//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//1

12.3.4 Bestämmelser om produktpresentation;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//22 ://MID//punct//1
12.3.4 Bestämmelser om produktpresentation; //_SP////2 Bestämmelserna//NN|UTR|PLU|DEF|NOM//appos//1 i//PP//case//6 tobakslagen//NN|UTR|SIN|DEF|NOM//nmod//4 om//PP//case//8 produktpresentation//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//10 tobaksvaror//NN|UTR|PLU|IND|NOM//nmod//8 ska//VB|PRS|AKT//aux//22 ,//MID//punct//15 i//PP//case//15 den//DT|UTR|SIN|DEF//det//15 utsträckning//NN|UTR|SIN|IND|NOM//obl//22 som//HP|-|-|-//nsubj:pass//17 krävs//VB|PRS|SFO//acl:relcl//15 enligt//PP//case//19 tobaksproduktdirektivet//NN|NEU|SIN|DEF|NOM//obl//17 ,//MID//punct//22 även//AB//advmod//22 omfatta//VB|INF|AKT//ROOT//22 örtprodukter//NN|UTR|PLU|IND|NOM//obj//22 för//PP//case//25 rökning//NN|UTR|SIN|IND|NOM//nmod//23 .//MAD//punct//22
12.3.4 Bestämmelser om produktpresentation;Örtprodukter//NN|UTR|PLU|IND|NOM//nsubj:pass//3 för//PP//case//2 rökning//NN|UTR|SIN|IND|NOM//nmod//0 omfattas//VB|PRS|SFO//ROOT//3 inte//AB//advmod//3 av//PP//case//8 alla//DT|UTR/NEU|PLU|IND/DEF//det//8 de//DT|UTR/NEU|PLU|DEF//det//8 bestämmelser//NN|UTR|PLU|IND|NOM//obl//3 i//PP//case//11 artikel//NN|UTR|SIN|IND|NOM//nmod//11 13//RG|NOM//nmod//8 i//PP//case//13 tobaksproduktdirektivet//NN|NEU|SIN|DEF|NOM//nmod//8 om//PP//case//15 produktpresentation//NN|UTR|SIN|IND|NOM//obl//3 som//HP|-|-|-//nsubj//17 gäller//VB|PRS|AKT//acl:relcl//15 för//PP//case//19 tobaksvaror//NN|UTR|PLU|IND|NOM//obl//17 .//MAD//punct//3
12.3.4 Bestämmelser om produktpresentation;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//22 innebär//VB|PRS|AKT//parataxis//3 exempelvis//AB//advmod//22 att//SN//mark//46 märkningen//NN|UTR|SIN|DEF|NOM//nsubj//46 av//PP//case//27 styckförpackningar//NN|UTR|PLU|IND|NOM//nmod//25 och//KN//cc//30 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 ytterförpackningar//NN|UTR|PLU|IND|NOM//conj//27 till//PP//case//32 örtprodukter//NN|UTR|PLU|IND|NOM//nmod//30 för//PP//case//34 rökning//NN|UTR|SIN|IND|NOM//nmod//32 ,//MID//punct//25 till//PP//case//39 skillnad//NN|UTR|SIN|IND|NOM//fixed//36 mot//PP//fixed//36 vad//HP|NEU|SIN|IND//nmod//25 som//HP|-|-|-//nsubj//41 gäller//VB|PRS|AKT//acl:relcl//39 för//PP//case//43 tobaksvaror//NN|UTR|PLU|IND|NOM//obl//41 ,//MID//punct//25 får//VB|PRS|AKT//aux//46 innehålla//VB|INF|AKT//ccomp//22 hänvisning//NN|UTR|SIN|IND|NOM//obj//46 till//PP//case//49 smak//NN|UTR|SIN|IND|NOM//nmod//47 ,//MID//punct//51 doft//NN|UTR|SIN|IND|NOM//conj//49 ,//MID//punct//54 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 smaktillsatser//NN|UTR|PLU|IND|NOM//conj//49 eller//KN//cc//57 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 tillsatser//NN|UTR|PLU|IND|NOM//conj//49 eller//KN//cc//59 avsaknaden//NN|UTR|SIN|DEF|NOM//conj//49 därav//AB//nmod//59 samt//KN//cc//62 antydning//NN|UTR|SIN|IND|NOM//conj//49 om//PP//mark//66 att//SN//mark//66 produkten//NN|UTR|SIN|DEF|NOM//nsubj//66 har//VB|PRS|AKT//acl//62 förbättrad//PC|PRF|UTR|SIN|IND|NOM//amod//69 biologisk//JJ|POS|UTR|SIN|IND|NOM//amod//69 nedbrytbarhet//NN|UTR|SIN|IND|NOM//obj//66 eller//KN//cc//72 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 miljöfördelar//NN|UTR|PLU|IND|NOM//conj//69 .//MAD//punct//22
