Översyn av lex Laval;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utstationeringskommittén//NN|UTR|SIN|DEF|NOM//nmod//0
7.3.2 De lagregler med minimivillkor som ska tillämpas för utstationerade arbetstagare;Sverige//PM|NOM//nsubj//81 har//VB|PRS|AKT//aux//81 i//PP//case//80 utstationeringslagen//NN|UTR|SIN|DEF|NOM//obl//81 använt//VB|SUP|AKT//parataxis//10 dessa//DT|UTR/NEU|PLU|DEF//det//83 möjligheter//NN|UTR|PLU|IND|NOM//obj//81 för//PP//mark//86 att//IE//mark//86 göra//VB|INF|AKT//acl//83 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 regler//NN|UTR|PLU|IND|NOM//obj//86 i//PP//case//90 medbestämmandelagen//NN|UTR|SIN|DEF|NOM//obl//86 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//86 vid//PP//case//93 utstationering//NN|UTR|SIN|IND|NOM//obl//91 .//MID//punct//81
7.3.2 De lagregler med minimivillkor som ska tillämpas för utstationerade arbetstagare;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//96 gäller//VB|PRS|AKT//conj//81 reglerna//NN|UTR|PLU|DEF|NOM//obj//96 om//PP//case//99 föreningsrätt//NN|UTR|SIN|IND|NOM//nmod//97 (//PAD//punct//97 8//RG|NOM//nummod//102 §//NN|AN//appos//97 )//PAD//punct//96 och//KN//cc//107 den//DT|UTR|SIN|DEF//det//107 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//107 rätten//NN|UTR|SIN|DEF|NOM//conj//96 till//PP//case//109 förhandling//NN|UTR|SIN|IND|NOM//nmod//107 (//PAD//punct//107 10//RG|NOM//nummod//112 §//NN|AN//appos//107 )//PAD//punct//107 .//MAD//punct//10
7.3.2 De lagregler med minimivillkor som ska tillämpas för utstationerade arbetstagare;Dessutom//AB//advmod//132 har//VB|PRS|AKT//aux//132 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//132 om//PP//case//121 den//DT|UTR|SIN|DEF//det//121 s.k.//AB|AN//amod//121 fredspliktsverkan//NN|UTR|SIN|DEF|NOM//nmod//117 som//HP|-|-|-//mark//123 slutandet//NN|NEU|SIN|DEF|NOM//nsubj//127 av//PP//case//126 ett//DT|NEU|SIN|IND//det//126 kollektivavtal//NN|NEU|SIN|IND|NOM//nmod//123 får//VB|PRS|AKT//acl:relcl//121 (//PAD//punct//127 41//RG|NOM//nummod//130 §//NN|AN//obj//127 )//PAD//punct//127 utsträckts//VB|SUP|SFO//conj//10 till//PP//mark//135 att//IE//mark//135 gälla//VB|INF|AKT//advcl//132 när//HA//mark//140 ett//DT|NEU|SIN|IND//det//138 kollektivavtal//NN|NEU|SIN|IND|NOM//nsubj:pass//140 har//VB|PRS|AKT//aux//140 slutits//VB|SUP|SFO//advcl//135 med//PP//case//144 en//DT|UTR|SIN|IND//det//144 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//144 arbetstagarorganisation//NN|UTR|SIN|IND|NOM//obl//140 ,//MID//punct//153 även//AB//mark//153 om//SN//fixed//146 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//149 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//153 annars//AB//advmod//153 inte//AB//advmod//153 ska//VB|PRS|AKT//aux//153 tillämpas//VB|INF|SFO//advcl//132 på//PP//case//155 avtalet//NN|NEU|SIN|DEF|NOM//obl//153 .//MAD//punct//132
7.3.2 De lagregler med minimivillkor som ska tillämpas för utstationerade arbetstagare;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//163 i//PP//case//159 medbestämmandelagen//NN|UTR|SIN|DEF|NOM//nmod//157 om//PP//case//161 skadestånd//NN|NEU|SIN|IND|NOM//nmod//159 ska//VB|PRS|AKT//aux//163 tillämpas//VB|INF|SFO//parataxis//132 vid//PP//case//165 brott//NN|NEU|SIN|IND|NOM//obl//163 mot//PP//case//170 de//DT|UTR/NEU|PLU|DEF//det//170 nu//AB//advmod//169 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//170 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//163 .//MAD//punct//10
7.3.2 De lagregler med minimivillkor som ska tillämpas för utstationerade arbetstagare;Mål//NN|NEU|PLU|IND|NOM//nsubj:pass//15 om//PP//case//2 villkoren//NN|NEU|PLU|DEF|NOM//obl//0 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 hårda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 kärnan//NN|UTR|SIN|DEF|NOM//nmod//2 eller//KN//cc//9 de//DT|UTR/NEU|PLU|DEF//det//9 bestämmelser//NN|UTR|PLU|IND|NOM//conj//6 som//HP|-|-|-//nsubj//11 rör//VB|PRS|AKT//acl:relcl//9 ordre//UO//obj//11 public//UO//nsubj:pass//15 får//VB|PRS|AKT//aux//15 tas//VB|INF|SFO//ROOT//15 upp//PL//compound:prt//15 i//PP//case//19 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//19 domstol//NN|UTR|SIN|IND|NOM//obl//15 ,//MID//punct//19 tingsrätten//NN|UTR|SIN|DEF|NOM//appos//19 i//PP//case//24 den//DT|UTR|SIN|DEF//det//24 ort//NN|UTR|SIN|IND|NOM//nmod//21 där//HA//advmod//27 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//27 är//VB|PRS|AKT//advcl//15 eller//KN//cc//31 har//VB|PRS|AKT//aux//31 varit//VB|SUP|AKT//cop//31 utstationerad//PC|PRF|UTR|SIN|IND|NOM//conj//27 om//SN//mark//36 inte//AB//advmod//34 talan//NN|UTR|SIN|IND|NOM//nsubj//36 kan//VB|PRS|AKT//aux//36 väckas//VB|INF|SFO//advcl//31 någon//DT|UTR|SIN|IND//det//38 annanstans//AB//obl//36 .//MID//punct//15
7.3.2 De lagregler med minimivillkor som ska tillämpas för utstationerade arbetstagare;Då//AB//advmod//41 tillämpas//VB|PRS|SFO//parataxis//15 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 (//PAD//punct//44 1974:371//RG|NOM//obl//41 )//PAD//punct//44 om//PP//case//47 rättegången//NN|UTR|SIN|DEF|NOM//obl//41 i//PP//case//49 arbetstvister//NN|UTR|PLU|IND|NOM//nmod//47 och//KN//cc//53 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 rättegångs-//NN|UTR|-|-|SMS//conj//49 och//KN//cc//55 preskriptionsregler//NN|UTR|PLU|IND|NOM//conj//53 .//MAD//punct//15

7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Inledning//NN|UTR|SIN|IND|NOM//ROOT//0
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;När//HA//mark//2 utstationeringslagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 infördes//VB|PRT|SFO//advcl//4 1999//RG|NOM//nummod//2 ansågs//VB|PRT|SFO//ROOT//4 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//4 att//SN//mark//7 kollektivavtalsreglerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//4 villkor//NN|NEU|PLU|IND|NOM//nsubj:pass//10 skulle//VB|PRT|AKT//aux//10 lämnas//VB|INF|SFO//parataxis//4 utanför//PP//case//13 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 tillämpningsområde//NN|NEU|SIN|IND|NOM//obl//10 .//MAD//punct//4
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Man//PN|UTR|SIN|IND|SUB//nsubj//16 utgick//VB|PRT|AKT//parataxis//4 då//AB//advmod//16 från//PP//mark//23 att//SN//mark//23 arbetstagarorganisationerna//NN|UTR|PLU|DEF|NOM//nsubj//23 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//20 kunde//VB|PRT|AKT//aux//23 genomdriva//VB|INF|AKT//advcl//16 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//25 villkor//NN|NEU|PLU|IND|NOM//obj//23 ,//MID//punct//29 ytterst//AB|SUV//advmod//29 med//PP//case//29 stridsåtgärder//NN|UTR|PLU|IND|NOM//obl//23 som//KN//mark//31 påtryckningsmedel//NN|NEU|SIN|IND|NOM//appos//29 ,//MID//punct//38 och//KN//cc//38 att//SN//mark//38 utstationeringsdirektivet//NN|NEU|SIN|DEF|NOM//nsubj//38 är//VB|PRS|AKT//cop//38 av//PP//case//38 minimikaraktär//NN|UTR|SIN|IND|NOM//conj//16 och//KN//cc//44 därmed//AB//advmod//42 i//PP//case//42 princip//NN|UTR|SIN|IND|NOM//obl//44 inte//AB//advmod//44 hindrar//VB|PRS|AKT//conj//16 att//SN//mark//50 utstationerande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj:pass//50 med//PP//case//49 stridsåtgärder//NN|UTR|PLU|IND|NOM//nmod//47 påtvingas//VB|PRS|SFO//ccomp//44 villkor//NN|NEU|PLU|IND|NOM//obj//50 i//PP//case//53 kollektivavtal//NN|NEU|SIN|IND|NOM//obl//50 .//MAD//punct//16
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Lavaldomen//NN|NEU|PLU|DEF|NOM//nsubj//56 visade//VB|PRT|AKT//conj//4 att//SN//mark//61 dessa//DT|UTR/NEU|PLU|DEF//det//59 bedömningar//NN|UTR|PLU|IND|NOM//nsubj//61 var//VB|PRT|AKT//cop//61 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//56 .//MAD//punct//61
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Arbetstagarorganisationerna//NN|UTR|PLU|DEF|NOM//nsubj//66 i//PP//case//65 Sverige//PM|NOM//nmod//63 får//VB|PRS|AKT//parataxis//61 enligt//PP//case//68 EU-rätten//NN|UTR|SIN|DEF|NOM//obl//66 ,//MID//punct//66 såsom//HA//advmod//72 EUdomstolen//PM|NOM//nsubj//72 slog//VB|PRT|AKT//advcl//66 fast//PL//compound:prt//72 i//PP//case//75 Lavaldomen//NN|UTR|SIN|DEF|NOM//obl//72 ,//MID//punct//66 inte//AB//advmod//78 ges//VB|PRS|SFO//conj//66 möjlighet//NN|UTR|SIN|IND|NOM//obj//78 att//IE//mark//81 vidta//VB|INF|AKT//acl//79 stridsåtgärder//NN|UTR|PLU|IND|NOM//obj//81 för//PP//mark//85 att//IE//mark//85 förmå//VB|INF|AKT//advcl//81 den//DT|UTR|SIN|DEF//det//88 utstationerande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 arbetsgivaren//NN|UTR|SIN|DEF|NOM//obj//85 att//IE//mark//90 tillämpa//VB|INF|AKT//xcomp//85 villkor//NN|NEU|PLU|IND|NOM//obj//90 för//PP//case//95 de//DT|UTR/NEU|PLU|DEF//det//95 utstationerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//95 arbetstagarna//NN|UTR|PLU|DEF|NOM//obl//90 som//HP|-|-|-//nsubj//97 går//VB|PRS|AKT//acl:relcl//95 utöver//PP//case//99 minimivillkoren//NN|UTR|SIN|DEF|NOM//obl//97 i//PP//case//103 den//DT|UTR|SIN|DEF//det//103 hårda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//103 kärnan//NN|UTR|SIN|DEF|NOM//nmod//99 ,//MID//punct//66 dvs.//AB|AN//advmod//107 är//VB|PRS|AKT//cop//107 förmånligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//66 för//PP//case//111 de//DT|UTR/NEU|PLU|DEF//det//111 utstationerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//111 arbetstagarna//NN|UTR|PLU|DEF|NOM//nmod//107 eller//KN//cc//113 avser//VB|PRS|AKT//conj//66 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//115 områden//NN|NEU|PLU|IND|NOM//obj//113 .//MAD//punct//4
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Lex//PM|NOM//ROOT//0 Laval//PM|NOM//nsubj//0
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 ansågs//VB|PRT|SFO//ROOT//1 därför//AB//mark//5 att//SN//fixed//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 behövdes//VB|PRT|SFO//ccomp//1 lagändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//5 .//MAD//punct//1
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Dessa//DT|UTR/NEU|PLU|DEF//det//9 ändringar//NN|UTR|PLU|IND|NOM//nsubj//14 –//RG|NOM//punct//9 lex//PM|NOM//appos//9 Laval//PM|NOM//obj//11 –//RG|NOM//punct//9 innebär//VB|PRS|AKT//parataxis//1 bl.a.//AB|AN//advmod//14 att//SN//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 i//PP//case//19 utstationeringslagen//NN|UTR|SIN|DEF|NOM//obl//20 infördes//VB|PRT|SFO//ccomp//14 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//20 om//PP//mark//28 under//PP//mark//28 vilka//HD|UTR/NEU|PLU|IND//det//25 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//28 stridsåtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//28 får//VB|PRS|AKT//aux//28 vidtas//VB|INF|SFO//acl//21 mot//PP//case//31 en//DT|UTR|SIN|IND//det//31 arbetsgivare//NN|UTR|SIN|IND|NOM//obl//28 i//PP//case//33 syfte//NN|NEU|SIN|IND|NOM//nmod//31 att//IE//mark//37 genom//PP//case//36 kollektivavtal//NN|NEU|SIN|IND|NOM//obl//37 få//VB|INF|AKT//acl//31 till//PP//compound:prt//37 stånd//NN|NEU|SIN|IND|NOM//fixed//38 en//DT|UTR|SIN|IND//det//41 reglering//NN|UTR|SIN|IND|NOM//obj//37 av//PP//case//43 villkoren//NN|NEU|PLU|DEF|NOM//nmod//41 för//PP//case//46 utstationerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//46 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//43 .//MAD//punct//1
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Man//PN|UTR|SIN|IND|SUB//nsubj//49 ansåg//VB|PRT|AKT//parataxis//1 nämligen//AB//advmod//49 att//SN//mark//61 det//DT|NEU|SIN|DEF//det//54 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 systemet//NN|NEU|SIN|DEF|NOM//nsubj//61 med//PP//case//56 kollektivavtal//NN|NEU|PLU|IND|NOM//nmod//54 och//KN//cc//58 stridsåtgärder//NN|UTR|PLU|IND|NOM//conj//56 för//PP//mark//61 att//IE//mark//61 fastställa//VB|INF|AKT//ccomp//49 arbets-//NN|NEU|-|-|SMS//nsubj:pass//70 och//KN//cc//64 anställningsvillkor//NN|NEU|PLU|IND|NOM//conj//62 för//PP//case//67 utstationerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//67 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//64 inte//AB//advmod//70 borde//VB|PRT|AKT//aux//70 överges//VB|INF|SFO//ccomp//61 .//MAD//punct//49
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Det//DT|NEU|SIN|DEF//expl//73 tillämpade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//49 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//75 bevarades//VB|PRT|SFO//xcomp//73 i//PP//case//77 grunden//NN|UTR|SIN|DEF|NOM//obl//75 ,//MID//punct//80 men//KN//cc//80 modifierades//VB|PRT|SFO//conj//49 på//PP//case//83 ett//DT|NEU|SIN|IND//det//83 sätt//NN|NEU|SIN|IND|NOM//obl//80 som//HP|-|-|-//nsubj//86 skulle//VB|PRT|AKT//aux//86 medföra//VB|INF|AKT//acl:relcl//83 att//SN//mark//89 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 blev//VB|PRT|AKT//ccomp//86 EU-rättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//91 hållbart//JJ|POS|NEU|SIN|IND|NOM//xcomp//89 .//MAD//punct//49
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//3 är//VB|PRS|AKT//cop//3 bara//AB//advmod//3 stridsåtgärder//NN|UTR|PLU|IND|NOM//ROOT//3 mot//PP//case//6 en//DT|UTR|SIN|IND//det//6 arbetsgivare//NN|UTR|SIN|IND|NOM//nmod//3 i//PP//case//8 syfte//NN|NEU|SIN|IND|NOM//nmod//6 att//IE//mark//12 genom//PP//case//11 kollektivavtal//NN|NEU|SIN|IND|NOM//obl//12 få//VB|INF|AKT//acl//6 till//PP//compound:prt//12 stånd//NN|NEU|SIN|IND|NOM//fixed//13 en//DT|UTR|SIN|IND//det//16 reglering//NN|UTR|SIN|IND|NOM//obj//12 av//PP//case//18 villkoren//NN|NEU|PLU|DEF|NOM//nmod//16 för//PP//case//21 utstationerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//18 som//HP|-|-|-//nsubj:pass//23 omfattas//VB|PRS|SFO//acl:relcl//21 av//PP//case//26 lex//PM|NOM//compound//26 Laval//PM|NOM//obl:agent//23 .//MAD//punct//3
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//34 att//IE//mark//30 vidta//VB|INF|AKT//acl//28 stridsåtgärder//NN|UTR|PLU|IND|NOM//obj//30 i//PP//advmod//30 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//32 berörs//VB|PRS|SFO//parataxis//3 inte//AB//advmod//34 .//MAD//punct//3
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 är//VB|PRS|AKT//cop//39 syftet//NN|NEU|SIN|DEF|NOM//parataxis//3 som//HP|-|-|-//nsubj//42 är//VB|PRS|AKT//cop//42 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:cleft//39 ,//MID//punct//47 inte//AB//advmod//47 när//HA//mark//47 stridsåtgärderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//47 vidtas//VB|PRS|SFO//conj//42 .//MAD//punct//39
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Som//KN//case//3 grund//NN|UTR|SIN|IND|NOM//fixed//0 för//PP//fixed//0 ändringarna//NN|UTR|PLU|DEF|NOM//obl//4 åberopade//VB|PRT|AKT//ROOT//4 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//4 artikel//NN|UTR|SIN|IND|NOM//nmod//7 3.8//RG|NOM//obj//4 (//PAD//punct//7 företrädesvis//AB//advmod//11 andra//RO|NOM//amod//11 stycket//NN|NEU|SIN|DEF|NOM//appos//7 första//RO|NOM//amod//13 strecksatsen//NN|UTR|SIN|DEF|NOM//obj//4 )//PAD//punct//13 i//PP//case//16 utstationeringsdirektivet//NN|NEU|SIN|DEF|NOM//obl//4 .//MID//punct//4
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Enligt//PP//case//20 den//DT|UTR|SIN|DEF//det//20 artikeln//NN|UTR|SIN|DEF|NOM//obl//4 kan//VB|PRS|AKT//punct//4 medlemsstater//NN|UTR|PLU|IND|NOM//obj//4 ,//MID//punct//22 som//HP|-|-|-//nsubj//25 saknar//VB|PRS|AKT//acl:relcl//22 ett//DT|NEU|SIN|IND//det//27 system//NN|NEU|SIN|IND|NOM//obj//25 för//PP//mark//30 att//IE//mark//30 förklara//VB|INF|AKT//advcl//25 att//SN//mark//35 kollektivavtal//NN|NEU|PLU|IND|NOM//nsubj//35 eller//KN//cc//34 skiljedomar//NN|UTR|PLU|IND|NOM//conj//32 har//VB|PRS|AKT//ccomp//30 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//37 giltighet//NN|UTR|SIN|IND|NOM//obj//35 ,//MID//punct//39 besluta//VB|INF|AKT//conj//35 att//SN//mark//49 vid//PP//case//42 fastställandet//NN|NEU|SIN|DEF|NOM//obl//49 av//PP//case//44 minimivillkoren//NN|UTR|SIN|DEF|NOM//nmod//42 i//PP//case//48 den//DT|UTR|SIN|DEF//det//48 hårda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 kärnan//NN|UTR|SIN|DEF|NOM//nmod//44 utgå//VB|INF|AKT//ccomp//39 ifrån//PP//case//51 kollektivavtal//NN|NEU|PLU|IND|NOM//obl//49 som//HP|-|-|-//nsubj//53 gäller//VB|PRS|AKT//acl:relcl//51 allmänt//AB|POS//advmod//53 för//PP//case//58 alla//DT|UTR/NEU|PLU|IND/DEF//det//58 likartade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 företag//NN|NEU|PLU|IND|NOM//obl//53 inom//PP//case//62 den//DT|UTR|SIN|DEF//det//62 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 sektorn//NN|UTR|SIN|DEF|NOM//nmod//58 .//MAD//punct//4
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//65 förutsätter//VB|PRS|AKT//parataxis//4 dock//AB//advmod//65 att//SN//mark//70 utstationerande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj:pass//70 behandlas//VB|PRS|SFO//ccomp//65 på//PP//case//73 samma//DT|UTR/NEU|SIN/PLU|IND//det//73 sätt//NN|NEU|SIN|IND|NOM//obl//70 som//KN//mark//76 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 arbetsgivare//NN|UTR|PLU|IND|NOM//acl//73 ,//MID//punct//76 som//HP|-|-|-//nsubj//79 befinner//VB|PRS|AKT//acl:relcl//76 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//79 i//PP//case//84 en//DT|UTR|SIN|IND//det//84 likartad//PC|PRF|UTR|SIN|IND|NOM//amod//84 situation//NN|UTR|SIN|IND|NOM//obl//79 ,//MID//punct//65 vad//HP|NEU|SIN|IND//nsubj//87 gäller//VB|PRS|AKT//conj//65 tillämpningen//NN|UTR|SIN|DEF|NOM//obj//87 av//PP//case//90 kollektivavtalsvillkoren//NN|UTR|SIN|DEF|NOM//nmod//88 inom//PP//case//94 den//DT|UTR|SIN|DEF//det//94 hårda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//94 kärnan//NN|UTR|SIN|DEF|NOM//nmod//90 .//MAD//punct//65
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;Utstationerande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//97 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj:pass//110 och//KN//cc//100 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 arbetsgivare//NN|UTR|PLU|IND|NOM//conj//97 ,//MID//punct//97 som//HP|-|-|-//nsubj//103 befinner//VB|PRS|AKT//acl:relcl//97 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//103 i//PP//case//108 en//DT|UTR|SIN|IND//det//108 likartad//PC|PRF|UTR|SIN|IND|NOM//amod//108 situation//NN|UTR|SIN|IND|NOM//obl//103 ,//MID//punct//97 behandlas//VB|PRS|SFO//parataxis//65 på//PP//case//113 samma//DT|UTR/NEU|SIN/PLU|IND//det//113 sätt//NN|NEU|SIN|IND|NOM//obl//110 när//HA//mark//121 arbetsgivarna//NN|UTR|PLU|DEF|NOM//nsubj//121 inom//PP//case//119 de//DT|UTR/NEU|PLU|DEF//det//119 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 sektorerna//NN|UTR|PLU|DEF|NOM//nmod//115 är//VB|PRS|AKT//cop//121 underkastade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//113 samma//DT|UTR/NEU|SIN/PLU|IND//det//123 skyldigheter//NN|UTR|PLU|IND|NOM//obj//121 vad//HP|NEU|SIN|IND//nsubj//125 gäller//VB|PRS|AKT//acl:relcl//123 villkoren//NN|NEU|PLU|DEF|NOM//obj//125 i//PP//case//130 den//DT|UTR|SIN|DEF//det//130 hårda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//130 kärnan//NN|UTR|SIN|DEF|NOM//nmod//126 och//KN//cc//133 ska//VB|PRS|AKT//aux//133 uppfylla//VB|INF|AKT//conj//121 dessa//DT|UTR/NEU|PLU|DEF//det//135 skyldigheter//NN|UTR|PLU|IND|NOM//obj//133 på//PP//case//138 samma//DT|UTR/NEU|SIN/PLU|IND//det//138 sätt//NN|NEU|SIN|IND|NOM//obl//133 .//MAD//punct//65
7.3.3 Lex Laval tillåter stridsåtgärder för att få förmånligare minimivillkor;De//DT|UTR/NEU|PLU|DEF//det//2 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 kollektivavtalen//NN|NEU|PLU|DEF|NOM//nsubj//19 som//HP|-|-|-//nsubj:pass//4 tillämpas//VB|PRS|SFO//acl:relcl//2 i//PP//case//7 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 Sverige//PM|NOM//obl//4 på//PP//case//9 arbetstagare//NN|UTR|PLU|IND|NOM//obl//4 i//PP//case//13 den//DT|UTR|SIN|DEF//det//13 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 branschen//NN|UTR|SIN|DEF|NOM//nmod//9 –//RG|NOM//punct//2 de//DT|UTR/NEU|PLU|DEF//det//17 s.k.//AB|AN//amod//17 riksavtalen//NN|UTR|SIN|DEF|NOM//appos//2 –//RG|NOM//punct//2 ansåg//VB|PRT|AKT//ROOT//19 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//19 vara//VB|INF|AKT//cop//23 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//23 kollektivavtal//NN|NEU|PLU|IND|NOM//obj//19 ”//PAD//punct//23 som//HP|-|-|-//nsubj//26 gäller//VB|PRS|AKT//acl:relcl//23 allmänt//AB|POS//advmod//26 för//PP//case//31 alla//DT|UTR/NEU|PLU|IND/DEF//det//31 likartade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 företag//NN|NEU|PLU|IND|NOM//obl//26 inom//PP//case//35 den//DT|UTR|SIN|DEF//det//35 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 sektorn//NN|UTR|SIN|DEF|NOM//nmod//31 ”//PM|NOM//obl//26 .//MAD//punct//19
