
Trängselavgifter;Stockholm//PM|NOM//ROOT//0 2003//RG|NOM//nummod//0
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Låginkomsttagare//NN|UTR|PLU|IND|NOM//nsubj//5 som//HP|-|-|-//nsubj//3 är//VB|PRS|AKT//cop//3 bilresenärer//NN|UTR|PLU|IND|NOM//acl:relcl//0 skulle//VB|PRT|AKT//aux//5 förlora//VB|INF|AKT//ROOT//5 på//PP//case//7 individnivå//NN|UTR|SIN|IND|NOM//obl//5 relativt//AB|POS//advmod//9 sett//PC|PRF|NEU|SIN|IND|NOM//advcl//5 mest//AB|SUV//advmod//9 på//PP//case//12 avgifter//NN|UTR|PLU|IND|NOM//obl//9 genom//PP//mark//16 att//SN//mark//16 låginkomsttagare//NN|UTR|PLU|IND|NOM//nsubj//16 har//VB|PRS|AKT//advcl//5 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 betalningsförmåga//NN|UTR|SIN|IND|NOM//obj//16 än//KN//mark//20 medel-//NN|UTR|-|-|SMS//acl//18 och//KN//cc//22 höginkomsttagare//NN|UTR|PLU|IND|NOM//conj//20 .//MAD//punct//5
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Relativt//AB|POS//advmod//25 sett//PC|PRF|NEU|SIN|IND|NOM//parataxis//5 skulle//VB|PRT|AKT//aux//28 höginkomsttagarna//NN|UTR|PLU|DEF|NOM//nsubj//28 minska//VB|INF|AKT//conj//5 sitt//PS|NEU|SIN|DEF//nmod:poss//30 bilresande//NN|NEU|SIN|IND|NOM//obj//28 mer//AB|KOM//advmod//28 .//MAD//punct//5
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;I//PP//case//35 absoluta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 tal//NN|NEU|PLU|IND|NOM//obl//39 är//VB|PRS|AKT//cop//39 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//39 också//AB//advmod//39 stor//JJ|POS|UTR|SIN|IND|NOM//parataxis//5 ,//MID//punct//5 eftersom//SN//mark//43 höginkomsttagarna//NN|UTR|PLU|DEF|NOM//nsubj//43 svarar//VB|PRS|AKT//advcl//5 för//PP//case//47 en//DT|UTR|SIN|IND//det//47 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 del//NN|UTR|SIN|IND|NOM//obl//43 av//PP//case//49 bilresandet//NN|NEU|SIN|DEF|NOM//nmod//47 .//MAD//punct//5
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Höginkomsttagare//NN|UTR|PLU|IND|NOM//nsubj:pass//1 beräknas//VB|PRS|SFO//ROOT//1 förlora//VB|INF|AKT//xcomp//1 totalt//AB|POS//advmod//4 sett//PC|PRF|NEU|SIN|IND|NOM//advmod//1 som//KN//mark//6 grupp//NN|UTR|SIN|IND|NOM//obl//1 mer//AB|KOM//advmod//1 än//KN//case//9 låginkomsttagare//NN|UTR|SIN|IND|NOM//nmod//7 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//14 på//PP//fixed//10 att//SN//mark//14 reskostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//14 ökar//VB|PRS|AKT//advcl//1 mest//AB|SUV//advmod//14 för//PP//case//18 de//DT|UTR/NEU|PLU|DEF//det//18 boende//NN|UTR|PLU|IND|NOM//obl//14 i//PP//case//20 höginkomstområden//NN|UTR|SIN|DEF|NOM//nmod//18 och//KN//cc//27 för//PP//mark//27 att//SN//fixed//22 bilanvändandet//NN|NEU|SIN|DEF|NOM//nsubj//27 där//AB//advmod//27 är//VB|PRS|AKT//cop//27 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//14 .//MAD//punct//1
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Höginkomsttagarna//NN|UTR|PLU|DEF|NOM//nsubj//4 kommer//VB|PRS|AKT//aux//4 således//AB//advmod//4 att//IE//mark//4 betala//VB|INF|AKT//ROOT//4 avgift//NN|UTR|SIN|IND|NOM//obj//4 i//PP//case//8 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 grad//NN|UTR|SIN|IND|NOM//obl//4 än//KN//mark//10 låginkomsttagarna//NN|UTR|PLU|DEF|NOM//acl//8 .//MAD//punct//4
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Beräkningsexemplet//NN|NEU|SIN|DEF|NOM//nsubj//17 med//PP//case//16 över//AB//advmod//15 200//RG|NOM//nummod//16 inkomstområden//NN|NEU|PLU|IND|NOM//nmod//12 ger//VB|PRS|AKT//parataxis//4 att//SN//mark//28 den//DT|UTR|SIN|DEF//det//20 femtedel//NN|UTR|SIN|IND|NOM//nsubj:pass//28 med//PP//case//23 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//23 inkomster//NN|UTR|PLU|IND|NOM//nmod//20 av//PP//case//25 invånarna//NN|UTR|PLU|DEF|NOM//nmod//23 i//PP//case//27 länet//NN|NEU|SIN|DEF|NOM//nmod//25 beräknas//VB|PRS|SFO//ccomp//17 betala//VB|INF|AKT//xcomp//28 drygt//AB|POS//advmod//31 fyra//RG|NOM//nummod//32 gånger//NN|UTR|PLU|IND|NOM//obl//33 mer//AB|KOM//advmod//29 i//PP//case//36 totala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 trängselavgifter//NN|UTR|PLU|IND|NOM//nmod//33 än//KN//case//39 den//DT|UTR|SIN|DEF//det//39 femtedelen//NN|UTR|SIN|DEF|NOM//nmod//36 av//PP//case//41 invånarna//NN|UTR|PLU|DEF|NOM//nmod//39 med//PP//case//44 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//44 inkomst//NN|UTR|SIN|IND|NOM//nmod//39 .//MAD//punct//4
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Vad//HP|NEU|SIN|IND//nsubj//1 avser//VB|PRS|AKT//ROOT//1 det//DT|NEU|SIN|DEF//det//3 antal//NN|NEU|SIN|IND|NOM//nmod//4 individer//NN|UTR|PLU|IND|NOM//nsubj//1 i//PP//case//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 inkomstkategorier//NN|UTR|PLU|IND|NOM//nmod//4 som//HP|-|-|-//nsubj//10 skulle//VB|PRT|AKT//aux//10 behöva//VB|INF|AKT//acl:relcl//7 betala//VB|INF|AKT//xcomp//10 avgift//NN|UTR|SIN|IND|NOM//obj//11 beräknas//VB|PRS|SFO//xcomp//1 antalet//NN|NEU|SIN|DEF|NOM//nmod//15 höginkomsttagare//NN|UTR|PLU|IND|NOM//nsubj:pass//13 som//HP|-|-|-//nsubj//17 betalar//VB|PRS|AKT//acl:relcl//15 avgift//NN|UTR|SIN|IND|NOM//obj//17 sammantaget//PC|PRF|NEU|SIN|IND|NOM//obj//17 att//IE//mark//22 vara//VB|INF|AKT//cop//22 flest//JJ|SUV|UTR/NEU|PLU|IND|NOM//advcl//17 .//MAD//punct//1
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 är//VB|PRS|AKT//cop//2 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//2 att//IE//mark//4 avgränsa//VB|INF|AKT//csubj//2 de//DT|UTR/NEU|PLU|DEF//det//6 ”//PAD//punct//2 nödvändigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//8 utgifterna//NN|UTR|PLU|DEF|NOM//dislocated//2 ”//PAD//punct//8 i//PP//case//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 inkomstklasser//NN|UTR|PLU|IND|NOM//nmod//8 och//KN//cc//15 att//IE//mark//15 illustrera//VB|INF|AKT//conj//2 vilka//HD|UTR/NEU|PLU|IND//det//17 utgifter//NN|UTR|PLU|IND|NOM//obj//15 på//PP//case//19 marginalen//NN|UTR|SIN|DEF|NOM//nmod//17 som//HP|-|-|-//nsubj//22 skulle//VB|PRT|AKT//aux//22 behöva//VB|INF|AKT//acl:relcl//19 lämna//VB|INF|AKT//xcomp//22 plats//NN|UTR|SIN|IND|NOM//obj//23 för//PP//case//26 trängselavgiften//NN|UTR|SIN|DEF|NOM//obl//23 .//MAD//punct//2
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;En//DT|UTR|SIN|IND//det//30 tillkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 utgift//NN|UTR|SIN|IND|NOM//nsubj//44 av//PP//case//34 omkring//AB//advmod//33 1000//RG|NOM//nummod//34 kr//NN|AN//nmod//30 per//PP//case//36 månad//NN|UTR|SIN|IND|NOM//nmod//34 av//PP//case//38 nettoinkomsten//NN|UTR|SIN|DEF|NOM//nmod//36 är//VB|PRS|AKT//cop//44 för//AB//case//41 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//advmod//39 en//DT|UTR|SIN|IND//det//44 stor//JJ|POS|UTR|SIN|IND|NOM//amod//44 utgift//NN|UTR|SIN|IND|NOM//parataxis//2 .//MAD//punct//2
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Trängselavgiften//NN|UTR|SIN|DEF|NOM//nsubj//6 kommer//VB|PRS|AKT//aux//6 av//PP//case//4 naturliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 skäl//NN|NEU|PLU|IND|NOM//obl//6 att//IE//mark//6 slå//VB|INF|AKT//ROOT//6 hårdare//AB|KOM//advmod//6 på//PP//case//10 låginkomsttagarens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 budget//NN|UTR|SIN|IND|NOM//obl//6 än//KN//mark//13 på//PP//case//13 höginkomsttagarens//NN|UTR|SIN|DEF|GEN//obl//6 .//MAD//punct//6
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Ett//DT|NEU|SIN|IND//det//16 sätt//NN|NEU|SIN|IND|NOM//obj//6 att//IE//mark//18 beskriva//VB|INF|AKT//acl//16 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//18 är//VB|PRS|AKT//cop//16 att//SN//mark//37 för//PP//case//24 den//DT|UTR|SIN|DEF//det//24 fjärdedel//NN|UTR|SIN|IND|NOM//obl//37 av//PP//case//26 hushållen//NN|NEU|PLU|DEF|NOM//nmod//24 i//PP//case//28 Stockholm//PM|NOM//nmod//24 som//HP|-|-|-//nsubj//30 har//VB|PRS|AKT//acl:relcl//24 den//DT|UTR|SIN|DEF//det//34 lägsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//34 disponibla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 inkomsten//NN|UTR|SIN|DEF|NOM//obj//30 skulle//VB|PRT|AKT//aux//37 trängselavgiften//NN|UTR|SIN|DEF|NOM//nsubj//37 motsvara//VB|INF|AKT//acl//16 ca//AB|AN//advmod//39 7//RG|NOM//nummod//40 procent//NN|UTR|PLU|IND|NOM//obj//37 av//PP//case//42 genomsnittsutgiften//NN|UTR|SIN|DEF|NOM//nmod//40 .//MAD//punct//6
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 andel//NN|UTR|SIN|IND|NOM//nsubj//54 för//PP//case//48 den//DT|UTR|SIN|DEF//det//48 fjärdedel//NN|UTR|SIN|IND|NOM//nmod//45 med//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//53 disponibla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 inkomsterna//NN|UTR|PLU|DEF|NOM//nmod//48 ligger//VB|PRS|AKT//parataxis//6 på//PP//case//58 knappt//AB|POS//advmod//57 3//RG|NOM//nummod//58 procent//NN|UTR|PLU|IND|NOM//obl//54 .//MAD//punct//6
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;Ett//DT|NEU|SIN|IND//det//62 annat//JJ|POS|NEU|SIN|IND|NOM//amod//62 exempel//NN|NEU|SIN|IND|NOM//appos//6 är//VB|PRS|AKT//cop//62 att//SN//mark//72 för//PP//case//66 låginkomsthushållet//NN|NEU|SIN|DEF|NOM//obl//72 skulle//VB|PRT|AKT//aux//72 trängselavgiften//NN|UTR|SIN|DEF|NOM//nsubj//72 under//PP//case//71 ett//DT|NEU|SIN|IND//det//71 år//NN|NEU|SIN|IND|NOM//obl//72 innebära//VB|INF|AKT//csubj//62 en//DT|UTR|SIN|IND//det//74 nedskärning//NN|UTR|SIN|IND|NOM//obj//72 av//PP//case//76 utgifterna//NN|UTR|PLU|DEF|NOM//nmod//74 med//PP//case//79 ett//DT|NEU|SIN|IND//det//79 belopp//NN|NEU|SIN|IND|NOM//nmod//76 som//HP|-|-|-//nsubj//82 är//VB|PRS|AKT//cop//82 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//79 än//KN//case//86 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 årets//NN|NEU|SIN|DEF|GEN//nmod:poss//86 inköp//NN|NEU|SIN|IND|NOM//obl//82 av//PP//case//88 kläder//NN|UTR|PLU|IND|NOM//nmod//86 och//KN//cc//90 skor//NN|UTR|PLU|IND|NOM//conj//88 .//MAD//punct//62
7.4.2 Exempel från Stockholmsförhållanden / Inkomstsamband;För//PP//case//93 höginkomsthushållet//NN|NEU|SIN|DEF|NOM//obl//94 skulle//VB|PRT|AKT//aux//103 knappt//AB|POS//advmod//96 hälften//NN|UTR|SIN|DEF|NOM//obj//94 av//PP//case//98 budgeten//NN|UTR|SIN|DEF|NOM//nmod//96 för//PP//case//100 kläder//NN|UTR|PLU|IND|NOM//nmod//98 och//KN//cc//102 skor//NN|UTR|PLU|IND|NOM//conj//100 försvinna//VB|INF|AKT//conj//6 .//MAD//punct//6

7.4.2 Exempel från Stockholmsförhållanden / Hushåll;För//PP//case//1 pensionärer//NN|UTR|PLU|IND|NOM//obl//8 ,//MID//punct//1 studerande//NN|UTR|PLU|IND|NOM//amod//5 respektive//AB//cc//5 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//1 med//PP//case//7 barn//NN|NEU|PLU|IND|NOM//nmod//5 beräknas//VB|PRS|SFO//ROOT//8 andelen//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 avgiftsbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 bilresor//NN|UTR|PLU|IND|NOM//nsubj//12 bli//VB|INF|AKT//xcomp//8 mycket//AB|POS//advmod//14 liten//JJ|POS|UTR|SIN|IND|NOM//xcomp//12 .//MAD//punct//8
7.4.2 Exempel från Stockholmsförhållanden / Hushåll;Av//PP//case//1 bilister//NN|UTR|PLU|IND|NOM//obl//10 som//HP|-|-|-//nsubj//5 kommer//VB|PRS|AKT//aux//5 att//IE//mark//5 behöva//VB|INF|AKT//acl:relcl//1 betala//VB|INF|AKT//xcomp//5 avgift//NN|UTR|SIN|IND|NOM//obj//6 i//PP//case//9 högtrafik//NN|UTR|SIN|IND|NOM//obl//6 tillhör//VB|PRS|AKT//ROOT//10 enligt//PP//case//12 beräkningar//NN|UTR|PLU|IND|NOM//obl//10 knappt//AB|POS//advmod//14 hälften//NN|UTR|SIN|DEF|NOM//nummod//15 hushåll//NN|NEU|PLU|IND|NOM//nsubj//10 med//PP//case//17 barn//NN|NEU|PLU|IND|NOM//nmod//15 ,//MID//punct//20 knappt//AB|POS//advmod//20 hälften//NN|UTR|SIN|DEF|NOM//amod//21 hushåll//NN|NEU|PLU|IND|NOM//nsubj//10 utan//PP//case//23 barn//NN|NEU|PLU|IND|NOM//nmod//21 och//KN//cc//25 resterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//21 ca//AB|AN//advmod//27 4//RG|NOM//nummod//28 procent//NN|UTR|PLU|IND|NOM//nsubj//29 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//21 med//PP//case//31 barn//NN|NEU|PLU|IND|NOM//obl//29 .//MAD//punct//10
7.4.2 Exempel från Stockholmsförhållanden / Hushåll;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 i//PP//mark//7 hur//HA//advmod//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 hushållstypers//NN|UTR|PLU|IND|GEN//nmod:poss//5 resande//NN|UTR|PLU|IND|NOM//nsubj:pass//7 skulle//VB|PRT|AKT//aux//7 påverkas//VB|INF|SFO//acl//0 förklaras//VB|INF|SFO//ROOT//8 sannolikt//AB|POS//advmod//8 i//PP//case//12 stor//JJ|POS|UTR|SIN|IND|NOM//amod//12 utsträckning//NN|UTR|SIN|IND|NOM//obl//8 av//PP//case//14 skillnader//NN|UTR|PLU|IND|NOM//nmod//12 i//PP//case//16 inkomst//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//21 men//KN//cc//21 också//AB//advmod//21 av//PP//case//21 bilinnehav//NN|NEU|SIN|IND|NOM//conj//8 .//MAD//punct//8
7.4.2 Exempel från Stockholmsförhållanden / Hushåll;Hushåll//NN|NEU|PLU|IND|NOM//nsubj:pass//4 med//PP//case//3 två//RG|NOM//nummod//3 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//0 beräknas//VB|PRS|SFO//ROOT//4 betala//VB|INF|AKT//xcomp//4 mest//AB|SUV//advmod//5 i//PP//case//8 avgifter//NN|UTR|PLU|IND|NOM//obl//5 (//PAD//punct//11 per//PP//case//11 vuxen//JJ|POS|UTR|SIN|IND|NOM//appos//8 i//PP//case//13 hushållet//NN|NEU|SIN|DEF|NOM//nmod//11 )//PAD//punct//4 ,//MID//punct//16 ensamhushåll//NN|NEU|SIN|IND|NOM//parataxis//4 något//AB//advmod//18 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//16 ,//MID//punct//16 och//KN//cc//21 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//16 med//PP//case//23 barn//NN|NEU|PLU|IND|NOM//nmod//21 minst//AB|SUV//advmod//21 .//MAD//punct//4
7.4.2 Exempel från Stockholmsförhållanden / Hushåll;När//HA//mark//2 man//PN|UTR|SIN|IND|SUB//nsubj//2 jämför//VB|PRS|AKT//advcl//6 hur//HA//advmod//4 mycket//AB|POS//amod//5 avgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//6 beräknas//VB|PRS|SFO//ROOT//6 förändra//VB|INF|AKT//xcomp//6 resandet//NN|NEU|SIN|DEF|NOM//obj//7 för//PP//case//11 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 hushållstyper//NN|UTR|PLU|IND|NOM//nmod//8 syns//VB|PRS|SFO//xcomp//6 inga//DT|UTR/NEU|PLU|IND//det//15 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 skillnader//NN|UTR|PLU|IND|NOM//obj//12 .//MAD//punct//6
7.4.2 Exempel från Stockholmsförhållanden / Hushåll;Förvärvsarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//1 beräknas//VB|PRS|SFO//ROOT//1 betala//VB|INF|AKT//xcomp//1 omkring//AB//advmod//2 dubbelt//AB|POS//advmod//5 så//AB//advmod//6 mycket//AB|POS//advmod//2 i//PP//case//9 total//JJ|POS|UTR|SIN|IND|NOM//amod//9 avgift//NN|UTR|SIN|IND|NOM//obl//2 per//PP//case//11 person//NN|UTR|SIN|IND|NOM//nmod//9 som//KN//mark//14 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 grupper//NN|UTR|PLU|IND|NOM//nmod//9 ,//MID//punct//9 dvs.//AB|AN//advmod//17 studerande//NN|UTR|PLU|IND|NOM//appos//9 ,//MID//punct//19 pensionärer//NN|UTR|PLU|IND|NOM//conj//17 och//KN//cc//22 icke//AB//advmod//22 arbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//17 .//MAD//punct//1
7.4.2 Exempel från Stockholmsförhållanden / Hushåll;Mellan//PP//case//26 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 grupper//NN|UTR|PLU|IND|NOM//obl//30 är//VB|PRS|AKT//cop//30 skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//30 ganska//AB//advmod//30 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 .//MAD//punct//30
7.4.2 Exempel från Stockholmsförhållanden / Hushåll;Gruppernas//NN|UTR|PLU|DEF|GEN//nmod:poss//33 resande//NN|NEU|SIN|IND|NOM//nsubj//34 skiljer//VB|PRS|AKT//parataxis//30 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//34 dock//AB//advmod//34 mycket//AB|POS//advmod//34 i//PP//advmod//34 fråga//NN|UTR|SIN|IND|NOM//fixed//38 om//PP//case//41 tid-//AB|SMS//obl//34 och//KN//cc//43 målpunkter//NN|UTR|PLU|IND|NOM//conj//41 .//MAD//punct//34
7.4.2 Exempel från Stockholmsförhållanden / Hushåll;41//RG|NOM//nummod//1

7.4.2 Exempel från Stockholmsförhållanden / Geografiska skillnader;Ju//KN//advmod//1 längre//AB|KOM//advmod//2 ut//AB//advmod//5 från//PP//case//5 Stockholms//PM|GEN//nmod:poss//5 centrum//NN|NEU|SIN|IND|NOM//obl//14 man//PN|UTR|SIN|IND|SUB//nsubj//7 kommer//VB|PRS|AKT//aux//14 ,//MID//punct//11 desto//AB//advmod//10 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 andel//NN|UTR|SIN|IND|NOM//nsubj:pass//14 av//PP//case//13 resorna//NN|UTR|PLU|DEF|NOM//nmod//11 företas//VB|PRS|SFO//ROOT//14 med//PP//case//16 bil//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//14
7.4.2 Exempel från Stockholmsförhållanden / Geografiska skillnader;Preliminära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 resultat//NN|NEU|PLU|IND|NOM//nsubj//20 tyder//VB|PRS|AKT//parataxis//14 på//PP//mark//35 att//SN//mark//35 andelen//NN|UTR|SIN|DEF|NOM//advmod//35 arbetsresor//NN|UTR|PLU|IND|NOM//nsubj//35 som//HP|-|-|-//nsubj:pass//28 kommer//VB|PRS|AKT//aux//28 att//IE//mark//28 beröras//VB|INF|SFO//acl:relcl//24 av//PP//case//30 avgifter//NN|UTR|PLU|IND|NOM//obl:agent//28 under//PP//case//32 högtrafik//NN|UTR|SIN|IND|NOM//obl//28 är//VB|PRS|AKT//cop//35 något//AB//nsubj//35 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//20 för//PP//case//37 kranskommunerna//NN|UTR|PLU|DEF|NOM//obl//35 än//KN//mark//41 för//PP//case//41 Stockholms//PM|GEN//nmod:poss//41 kommun//NN|UTR|SIN|IND|NOM//nmod//37 .//MAD//punct//43
7.4.2 Exempel från Stockholmsförhållanden / Geografiska skillnader;Boende//NN|NEU|SIN|IND|NOM//nsubj//46 i//PP//case//45 innerstaden//NN|UTR|SIN|DEF|NOM//nmod//43 gör//VB|PRS|AKT//conj//20 drygt//AB|POS//advmod//48 20//RG|NOM//nummod//49 %//NN|AN//obj//46 av//PP//case//52 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//52 resor//NN|UTR|PLU|IND|NOM//nmod//49 med//PP//case//54 bil//NN|UTR|SIN|IND|NOM//nmod//52 ,//MID//punct//56 boende//NN|NEU|SIN|IND|NOM//conj//54 i//PP//case//58 kranskommuner//NN|UTR|PLU|IND|NOM//nmod//56 nära//PP//case//60 Stockholm//PM|NOM//nmod//58 omkring//AB//advmod//62 40//RG|NOM//nummod//63 %//NN|AN//conj//54 och//KN//cc//65 boende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//63 i//PP//case//69 de//DT|UTR/NEU|PLU|DEF//det//69 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//52 drygt//AB|POS//advmod//71 hälften//NN|UTR|SIN|DEF|NOM//obl//46 .//MAD//punct//14
7.4.2 Exempel från Stockholmsförhållanden / Geografiska skillnader;Vid//PP//case//1 beräkningar//NN|UTR|PLU|IND|NOM//obl//17 i//PP//case//5 ”//PM|NOM//punct//4 Stockholm//PM|NOM//amod//5 april//NN|UTR|SIN|IND|NOM//nmod//1 2003//RG|NOM//nummod//5 ”//NN|AN//punct//1 ,//MID//punct//10 med//PP//case//10 avgifter//NN|UTR|PLU|IND|NOM//nmod//1 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 dagen//NN|UTR|SIN|DEF|NOM//nmod//10 av//PP//case//15 olika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 nivå//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//17 framkommer//VB|PRS|AKT//ROOT//17 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//17 .//MAD//punct//17
7.4.2 Exempel från Stockholmsförhållanden / Geografiska skillnader;Eftersom//SN//mark//25 trängselavgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//25 i//PP//case//24 detta//DT|NEU|SIN|DEF//det//24 exempel//NN|NEU|SIN|IND|NOM//obl//25 utformats//VB|SUP|SFO//advcl//17 så//AB//mark//30 att//SN//fixed//26 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//30 huvudsakligen//AB//advmod//30 berör//VB|PRS|AKT//advcl//25 bilresandet//NN|NEU|SIN|DEF|NOM//obj//30 i//PP//case//35 eller//KN//cc//34 nära//PP//conj//32 innerstaden//NN|UTR|SIN|DEF|NOM//obl//30 kommer//VB|PRS|AKT//conj//17 boende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//36 i//PP//case//39 Stockholm//PM|NOM//obl//36 särskilt//AB//advmod//41 innerstadsbor//NN|UTR|PLU|IND|NOM//obj//36 ,//MID//punct//17 att//IE//mark//44 beröras//VB|INF|SFO//ccomp//17 mer//AB|KOM//advmod//44 av//PP//case//47 avgifterna//NN|UTR|PLU|DEF|NOM//obl:agent//44 än//KN//mark//50 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 länet//NN|NEU|SIN|DEF|NOM//obl//44 .//MID//punct//17
7.4.2 Exempel från Stockholmsförhållanden / Geografiska skillnader;Innerstadsborna//NN|UTR|PLU|DEF|NOM//nsubj:pass//53 beräknas//VB|PRS|SFO//parataxis//17 betala//VB|INF|AKT//xcomp//53 mer//AB|KOM//advmod//54 i//PP//case//57 avgifter//NN|UTR|PLU|IND|NOM//obl//54 än//KN//mark//59 invånare//NN|UTR|PLU|IND|NOM//acl//57 i//PP//case//62 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 länet//NN|NEU|SIN|DEF|NOM//nmod//59 .//MAD//punct//53
