SVEN  -  ERIC LIEDMAN  ,  professor idéhistoria, Göteborg, samtalsledare ;THOMAS//PM|NOM//ROOT//0 ÖSTROS//PM|NOM//nsubj//0  //_SP////1 ,//MID//punct//5  //_SP////3 utbildningsminister//NN|UTR|PLU|IND|NOM//conj//1
Kunskap är makt och pengar;Så//AB//advmod//1 långt//AB|POS//advmod//4 har//VB|PRS|AKT//aux//4 vi//PN|UTR|PLU|DEF|SUB//nsubj//4 talat//VB|SUP|AKT//ROOT//4 om//PP//case//8 kunskapens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 förankring//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
Kunskap är makt och pengar;Men//KN//cc//15 kunnandet//NN|NEU|SIN|DEF|NOM//nsubj//15 är//VB|PRS|AKT//cop//15 också//AB//advmod//15 en//DT|UTR|SIN|IND//det//15 maktfaktor//NN|UTR|SIN|IND|NOM//conj//4 och//KN//cc//19 ett//DT|NEU|SIN|IND//det//19 begärligt//JJ|POS|NEU|SIN|IND|NOM//amod//19 mål//NN|NEU|SIN|IND|NOM//conj//15 för//PP//case//21 makthavare//NN|UTR|PLU|IND|NOM//nmod//19 ,//MID//punct//23 säger//VB|PRS|AKT//parataxis//4 Sven-Eric//PM|NOM//nsubj//23 Liedman//PM|NOM//flat//24 .//MAD//punct//23 ”//JJ|POS|UTR|SIN|IND|NOM//discourse//30
Kunskap är makt och pengar;Kunskap//NN|UTR|SIN|IND|NOM//nsubj//30 är//VB|PRS|AKT//cop//30 makt//NN|UTR|SIN|IND|NOM//parataxis//23 ”//RG|NOM//punct//30 ,//MID//punct//33 hävdade//VB|PRT|AKT//parataxis//4 Francis//PM|NOM//nsubj//33 Bacon//PM|NOM//flat//34 för//PP//case//38 fyrahundra//RG|NOM//amod//38 år//NN|NEU|PLU|IND|NOM//obl//33 sedan//AB//fixed//38 .//MAD//punct//33
Kunskap är makt och pengar;Spontant//AB|POS//advmod//42 förknippar//VB|PRS|AKT//parataxis//33 vi//PN|UTR|PLU|DEF|SUB//nsubj//42 nog//AB//advmod//42 makt//NN|UTR|SIN|IND|NOM//obj//42 och//KN//cc//47 kunskap//NN|UTR|SIN|IND|NOM//conj//45 med//PP//case//54 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 tiders//NN|UTR|PLU|IND|GEN//nmod:poss//54 andliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 och//KN//cc//53 världsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//51 furstar//NN|UTR|PLU|IND|NOM//nmod//47 vilka//HP|UTR/NEU|PLU|IND//nsubj//56 försökte//VB|PRT|AKT//acl:relcl//54 förhindra//VB|INF|AKT//xcomp//56 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//59 undersåtar//NN|UTR|PLU|IND|NOM//obj//57 att//IE//mark//61 tänka//VB|INF|AKT//xcomp//57 fritt//AB|POS//advmod//61 och//KN//cc//65 att//IE//mark//65 uttrycka//VB|INF|AKT//conj//61 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//68 verkliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 åsikter//NN|UTR|PLU|IND|NOM//obj//65 .//MAD//punct//42
Kunskap är makt och pengar;Till//PP//case//72 samma//DT|UTR/NEU|SIN/PLU|IND//amod//72 kategori//NN|UTR|SIN|IND|NOM//obl//73 hör//VB|PRS|AKT//parataxis//42 moderna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 diktatorer//NN|UTR|PLU|IND|NOM//nsubj//73 som//HP|-|-|-//nsubj//78 vill//VB|PRS|AKT//aux//78 påtvinga//VB|INF|AKT//amod//79 vetenskapen//NN|UTR|SIN|DEF|NOM//flat//75 sin//PS|UTR|SIN|DEF//nmod:poss//81 ”//RO|NOM//punct//79 ariska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//83 fysik//NN|UTR|SIN|IND|NOM//conj//75 ”//PAD//punct//42 eller//KN//cc//89 sin//PS|UTR|SIN|DEF//nmod:poss//87 ”//PAD//nmod//89 proletära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//89 vetenskap//NN|UTR|SIN|IND|NOM//conj//42 ”//PAD//punct//42 .//MAD//punct//4
Kunskap är makt och pengar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//5 kan//VB|PRS|AKT//aux//5 knappast//AB|SUV//advmod//5 heller//AB//advmod//5 vara//VB|INF|AKT//cop//5 omedvetna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//5 om//PP//case//9 kunskapens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 betydelse//NN|UTR|SIN|IND|NOM//obl//5 .//MAD//punct//5
Kunskap är makt och pengar;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//12 basuneras//VB|PRS|SFO//conj//5 ut//PL//compound:prt//12 ständigt//AB|POS//advmod//12 och//KN//cc//16 överallt//AB//conj//14 ://MID//punct//12
Kunskap är makt och pengar;från//PP//case//19 uppgifterna//NN|UTR|PLU|DEF|NOM//obl//12 om//PP//case//22 kunskapens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 roll//NN|UTR|SIN|IND|NOM//nmod//19 för//PP//case//27 ett//DT|NEU|SIN|IND//det//25 lands//NN|NEU|SIN|IND|GEN//nmod:poss//27 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 utveckling//NN|UTR|SIN|IND|NOM//nmod//22 till//PP//case//29 lovsångerna//NN|UTR|PLU|DEF|NOM//nmod//27 över//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 moderna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 kunskapsföretagen//NN|NEU|PLU|DEF|NOM//nmod//29 med//PP//case//37 sitt//PS|NEU|SIN|DEF//nmod:poss//37 enorma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 kunskapskapital//NN|NEU|SIN|IND|NOM//nmod//33 .//MAD//punct//5
Kunskap är makt och pengar;De//DT|UTR/NEU|PLU|DEF//det//3 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 multinationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 företagen//NN|NEU|PLU|DEF|NOM//nsubj//4 har//VB|PRS|AKT//ROOT//4 ett//DT|NEU|SIN|IND//det//7 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 inﬂytande//NN|NEU|SIN|IND|NOM//obj//4 över//PP//case//9 produktionen//NN|UTR|SIN|DEF|NOM//obl//4 av//PP//case//12 ny//JJ|POS|UTR|SIN|IND|NOM//amod//12 kunskap//NN|UTR|SIN|IND|NOM//nmod//9 .//MAD//punct//4
Kunskap är makt och pengar;Forskningsresurserna//NN|UTR|PLU|DEF|NOM//nsubj//17 kan//VB|PRS|AKT//aux//17 vara//VB|INF|AKT//cop//17 enorma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//4 .//MAD//punct//17
Kunskap är makt och pengar;En//DT|UTR|SIN|IND//det//22 snabbt//AB|POS//advmod//21 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 andel//NN|UTR|SIN|IND|NOM//nsubj//26 av//PP//case//25 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 forskning//NN|UTR|SIN|IND|NOM//nmod//22 ligger//VB|PRS|AKT//conj//17 i//PP//case//29 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 händer//NN|UTR|PLU|IND|NOM//obl//26 .//MAD//punct//17
Kunskap är makt och pengar;I//PP//mark//12 och//KN//fixed//0 med//PP//fixed//0 att//SN//mark//12 samarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 mellan//PP//case//9 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 eller//KN//cc//8 stiftelseägda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//6 högskolor//NN|UTR|PLU|IND|NOM//nmod//4 och//KN//cc//11 näringsliv//NN|NEU|SIN|IND|NOM//conj//9 utvecklas//VB|PRS|SFO//advcl//13 växer//VB|PRS|AKT//ROOT//13 också//AB//advmod//13 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//16 inﬂytande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//13 över//PP//case//20 vilken//HD|UTR|SIN|IND//det//19 slags//NN|NEU|SIN|IND|GEN//nmod:poss//20 kunskap//NN|UTR|SIN|IND|NOM//nmod//16 som//HP|-|-|-//nsubj:pass//23 ska//VB|PRS|AKT//aux//23 produceras//VB|INF|SFO//acl:relcl//20 och//KN//cc//25 förmedlas//VB|INF|SFO//conj//23 där//AB//advmod//25 .//MID//punct//13
Kunskap är makt och pengar;Det//DT|NEU|SIN|DEF//det//30 omedelbart//AB|POS//advmod//30 användbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//33 och//KN//cc//32 proﬁtabla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//30 framstår//VB|PRS|AKT//parataxis//13 som//KN//mark//35 viktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//33 än//KN//case//39 den//DT|UTR|SIN|DEF//det//38 sorts//NN|UTR|SIN|IND|GEN//nmod:poss//39 kunskaper//NN|UTR|PLU|IND|NOM//obl//33 som//HP|-|-|-//nsubj//41 ger//VB|PRS|AKT//acl:relcl//39 orientering//NN|UTR|SIN|IND|NOM//obj//41 ,//MID//punct//45 kritisk//JJ|POS|UTR|SIN|IND|NOM//amod//45 distans//NN|UTR|SIN|IND|NOM//conj//42 och//KN//cc//47 perspektiv//NN|NEU|SIN|IND|NOM//conj//42 .//MID//punct//33
Kunskap är makt och pengar;IT-världen//NN|UTR|SIN|DEF|NOM//nsubj//56 och//KN//cc//51 genteknologin//NN|UTR|SIN|DEF|NOM//conj//49 är//VB|PRS|AKT//cop//56 de//PN|UTR/NEU|PLU|DEF|SUB//det//56 riktigt//AB//advmod//55 heta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 områdena//NN|NEU|PLU|DEF|NOM//appos//33 .//MAD//punct//13
Kunskap är makt och pengar;Men//KN//cc//7 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 lurande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 faror//NN|UTR|PLU|IND|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 sannolikt//AB|POS//advmod//7 ännu//AB//advmod//7 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//7 .//MAD//punct//7
Kunskap är makt och pengar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//14 kan//VB|PRS|AKT//cop//9 ﬁnnas//NN|UTR|PLU|DEF|GEN//nmod:poss//14 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 intressen//NN|NEU|PLU|IND|NOM//parataxis//7 för//PP//mark//23 att//SN//mark//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 teorier//NN|UTR|PLU|IND|NOM//nsubj:pass//23 eller//KN//cc//20 uppfattningar//NN|UTR|PLU|IND|NOM//conj//18 ska//VB|PRS|AKT//aux//23 få//VB|INF|AKT//aux//23 gälla//VB|INF|AKT//acl//14 som//KN//case//26 vetenskapens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 ord//NN|NEU|PLU|IND|NOM//obl//23 .//MAD//punct//14
Kunskap är makt och pengar;Kolindustrin//PM|NOM//nsubj//31 och//KN//cc//30 oljebolagen//NN|NEU|PLU|DEF|NOM//conj//28 satsar//VB|PRS|AKT//parataxis//14 väldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 summor//NN|UTR|PLU|IND|NOM//obj//31 på//PP//case//35 forskning//NN|UTR|SIN|IND|NOM//obl//31 som//HP|-|-|-//nsubj//38 ska//VB|PRS|AKT//aux//38 visa//VB|INF|AKT//acl:relcl//35 att//SN//mark//44 fossila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 bränslen//NN|NEU|PLU|IND|NOM//nsubj//44 inte//AB//advmod//43 alls//AB//advmod//44 hotar//VB|PRS|AKT//ccomp//38 miljön//NN|UTR|SIN|DEF|NOM//obj//44 .//MID//punct//31
Kunskap är makt och pengar;När//HA//mark//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 gäller//VB|PRS|AKT//advcl//53 växthuseffekten//NN|UTR|SIN|DEF|NOM//obj//49 är//VB|PRS|AKT//cop//53 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 industrier//NN|UTR|PLU|IND|NOM//parataxis//31 på//PP//case//55 offensiven//NN|UTR|SIN|DEF|NOM//advmod//31 för//PP//mark//59 att//IE//mark//59 kunna//VB|INF|AKT//aux//59 göra//VB|INF|AKT//advcl//31 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//59 troligt//JJ|POS|NEU|SIN|IND|NOM//advmod//59 att//SN//mark//67 människans//NN|UTR|SIN|DEF|GEN//nmod:poss//64 miljöpåverkan//NN|UTR|SIN|IND|NOM//nsubj//67 inte//AB//advmod//66 långsiktigt//AB|POS//advmod//67 förändrar//VB|PRS|AKT//advcl//59 klimatet//NN|NEU|SIN|DEF|NOM//obj//67 .//MAD//punct//14
Kunskap är makt och pengar;Thomas//PM|NOM//nsubj//2 Östros//PM|NOM//advmod//0 säger//VB|PRS|AKT//ROOT//2 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 under//PP//case//6 90-talet//NN|NEU|SIN|DEF|NOM//obl//8 var//VB|PRT|AKT//cop//8 vanligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//2 att//IE//mark//10 koppla//VB|INF|AKT//csubj//8 kultursatsningar//NN|UTR|PLU|IND|NOM//obj//10 till//PP//case//13 företagsetableringar//NN|UTR|PLU|IND|NOM//obl//10 .//MAD//punct//2
Kunskap är makt och pengar;–//RG|NOM//punct//4 Men//KN//cc//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 vanskligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 ,//MID//punct//6 menar//VB|PRS|AKT//parataxis//4 han//PN|UTR|SIN|DEF|SUB//nsubj//6 .//MAD//punct//4
Kunskap är makt och pengar;Jag//PN|UTR|SIN|DEF|SUB//nsubj//10 tror//VB|PRS|AKT//parataxis//4 att//SN//mark//14 man//PN|UTR|SIN|IND|SUB//nsubj//14 måste//VB|PRS|AKT//aux//14 argumentera//VB|INF|AKT//ccomp//10 för//PP//case//16 värden//NN|NEU|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj//19 är//VB|PRS|AKT//cop//19 oköpeliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//16 och//KN//cc//22 inte//AB//advmod//22 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//19 att//IE//mark//24 marknadsvärdera//VB|INF|AKT//acl//22 .//MAD//punct//10
Kunskap är makt och pengar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 är//VB|PRS|AKT//cop//28 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//4 att//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 kan//VB|PRS|AKT//csubj//28 ﬁnnas//VB|INF|SFO//nmod:poss//34 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 effekter//NN|UTR|PLU|IND|NOM//obj//31 ,//MID//punct//34 man//PN|UTR|SIN|IND|SUB//nsubj//39 ska//VB|PRS|AKT//aux//39 inte//AB//advmod//39 blunda//VB|INF|AKT//conj//28 för//PP//mark//47 att//SN//mark//47 kunskap//NN|UTR|SIN|IND|NOM//nsubj//47 i//PP//advmod//47 dag//NN|UTR|SIN|IND|NOM//fixed//43 är//VB|PRS|AKT//cop//47 intimt//AB|POS//advmod//47 förknippad//PC|PRF|UTR|SIN|IND|NOM//advcl//39 med//PP//case//51 vilken//HD|UTR|SIN|IND//det//51 samhällsekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//51 utveckling//NN|UTR|SIN|IND|NOM//obl//47 vi//PN|UTR|PLU|DEF|SUB//nsubj//54 ska//VB|PRS|AKT//aux//54 ha//VB|INF|AKT//acl:relcl//51 .//MAD//punct//4
Kunskap är makt och pengar;Men//KN//cc//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 är//VB|PRS|AKT//cop//62 inte//AB//advmod//62 det//DT|NEU|SIN|DEF//det//62 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 argument//NN|NEU|SIN|IND|NOM//conj//4 vi//PN|UTR|PLU|DEF|SUB//nsubj//64 har//VB|PRS|AKT//acl:relcl//62 för//PP//mark//67 att//IE//mark//67 bedriva//VB|INF|AKT//advcl//64 kunskapspolitik//NN|UTR|SIN|IND|NOM//obj//67 .//MID//punct//62
Kunskap är makt och pengar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//71 handlar//VB|PRS|AKT//parataxis//62 om//PP//case//73 demokrati//NN|UTR|SIN|IND|NOM//obl//71 ,//MID//punct//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//76 handlar//VB|PRS|AKT//acl:relcl//62 om//PP//case//78 bildning//NN|UTR|SIN|IND|NOM//obl//76 ,//MID//punct//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//81 handlar//VB|PRS|AKT//acl:relcl//62 om//PP//mark//87 vilket//HD|NEU|SIN|IND//det//84 samhälle//NN|NEU|SIN|IND|NOM//obj//87 vi//PN|UTR|PLU|DEF|SUB//nsubj//87 vill//VB|PRS|AKT//aux//87 leva//VB|INF|AKT//advcl//81 i//PP//compound:prt//87 och//KN//cc//91 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//91 handlar//VB|PRS|AKT//conj//87 om//PP//case//93 värden//NN|NEU|PLU|IND|NOM//obl//91 som//HP|-|-|-//nsubj//96 är//VB|PRS|AKT//cop//96 oköpeliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//93 .//MAD//punct//4
Kunskap är makt och pengar;Vi//PN|UTR|PLU|DEF|SUB//det//1 socialdemokrater//NN|UTR|PLU|IND|NOM//nsubj//2 säger//VB|PRS|AKT//ROOT//2 ofta//AB|POS//advmod//2 att//SN//mark//7 människovärdet//NN|NEU|SIN|DEF|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//2 än//KN//case//9 marknadsvärdet//NN|NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//2
Kunskap är makt och pengar;Men//KN//cc//17 om//SN//mark//14 man//PN|UTR|SIN|IND|SUB//nsubj//14 funderar//VB|PRS|AKT//advcl//17 på//PP//case//16 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//14 låter//VB|PRS|AKT//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//17 som//KN//mark//23 om//SN//fixed//19 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 ändå//AB//advmod//23 gick//VB|PRT|AKT//ccomp//17 att//IE//mark//25 mäta//VB|INF|AKT//xcomp//23 ,//MID//punct//30 som//KN//mark//30 om//SN//fixed//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 ligger//VB|PRS|AKT//advcl//23 någonstans//AB//advmod//30 där//AB//advmod//34 ovanför//PP//case//34 marknadsvärdet//NN|NEU|SIN|DEF|NOM//obl//30 .//MAD//punct//17
Kunskap är makt och pengar;Men//KN//cc//40 människovärdet//NN|NEU|SIN|DEF|NOM//nsubj//40 är//VB|PRS|AKT//cop//40 kanske//AB//advmod//40 oköpeligt//JJ|POS|NEU|SIN|IND|NOM//conj//17 och//KN//cc//44 ska//VB|PRS|AKT//aux//44 inte//AB//advmod//44 relateras//VB|INF|SFO//conj//17 i//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 termerna//NN|UTR|PLU|DEF|NOM//obl//44 .//MAD//punct//17
Kunskap är makt och pengar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 är//VB|PRS|AKT//cop//51 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//17 för//PP//case//53 kulturpolitiken//NN|UTR|SIN|DEF|NOM//obl//51 .//MAD//punct//17
Kunskap är makt och pengar;–//RG|NOM//punct//4 Vi//PN|UTR|PLU|DEF|SUB//nsubj//4 får//VB|PRS|AKT//aux//4 inte//AB//advmod//4 tro//VB|INF|AKT//ROOT//4 att//SN//mark//8 vi//PN|UTR|PLU|DEF|SUB//nsubj//8 kan//VB|PRS|AKT//aux//8 beställa//VB|INF|AKT//ccomp//4 kunskap//NN|UTR|SIN|IND|NOM//obj//8 ,//MID//punct//11 menar//VB|PRS|AKT//parataxis//4 Lars//PM|NOM//nsubj//11 Å//PM|NOM//flat:name//12 Hanson//PM|NOM//flat//12 .//MAD//punct//11
Kunskap är makt och pengar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//19 kan//VB|PRS|AKT//aux//19 inte//AB//advmod//19 göra//VB|INF|AKT//parataxis//11 ett//DT|NEU|SIN|IND//det//21 projekt//NN|NEU|SIN|IND|NOM//obj//19 för//PP//mark//24 att//IE//mark//24 få//VB|INF|AKT//advcl//19 svar//NN|NEU|SIN|IND|NOM//obj//24 på//PP//case//28 en//DT|UTR|SIN|IND//det//28 fråga//NN|UTR|SIN|IND|NOM//obl//24 .//MID//punct//19
Kunskap är makt och pengar;De//DT|UTR/NEU|PLU|DEF//det//33 verkligt//AB|POS//advmod//32 genomgripande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 upptäckterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//34 görs//VB|PRS|SFO//parataxis//19 ofta//AB|POS//advmod//34 i//PP//case//37 grundforskning//NN|UTR|SIN|IND|NOM//obl//34 som//KN//mark//39 överraskningar//NN|UTR|PLU|IND|NOM//obl//34 ,//MID//punct//41 det//PN|NEU|SIN|DEF|SUB/OBJ//appos//19 som//HP|-|-|-//nsubj//43 vänder//VB|PRS|AKT//acl:relcl//41 på//PP//case//46 vår//PS|UTR|SIN|DEF//nmod:poss//46 kunskap//NN|UTR|SIN|IND|NOM//obl//43 ,//MID//punct//46 som//HP|-|-|-//nsubj//49 får//VB|PRS|AKT//acl:relcl//46 oss//PN|UTR|PLU|DEF|OBJ//obj//49 att//IE//mark//52 se//VB|INF|AKT//xcomp//49 bakom//PL//case//54 hörnet//NN|NEU|SIN|DEF|NOM//obl//52 och//KN//cc//57 som//HP|-|-|-//nsubj//57 gör//VB|PRS|AKT//conj//49 oss//PN|UTR|PLU|DEF|OBJ//obj//57 medvetna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//57 om//PP//mark//65 att//SN//mark//65 vår//PS|UTR|SIN|DEF//nmod:poss//63 kunskap//NN|UTR|SIN|IND|NOM//nsubj//65 aldrig//AB//advmod//65 räcker//VB|PRS|AKT//acl//59 .//MAD//punct//4
Kunskap är makt och pengar;Karl-Erik//PM|NOM//nsubj//2 Eriksson//PM|NOM//flat//0 tar//VB|PRS|AKT//ROOT//2 upp//PL//compound:prt//2 ett//DT|NEU|SIN|IND//det//6 annat//JJ|POS|NEU|SIN|IND|NOM//amod//6 problem//NN|NEU|SIN|IND|NOM//obj//2 när//HA//case//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 gäller//VB|PRS|AKT//fixed//7 ekonomi//NN|UTR|SIN|IND|NOM//obl//2 och//KN//cc//12 kunskap//NN|UTR|SIN|IND|NOM//conj//10 .//MAD//punct//2
Kunskap är makt och pengar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//15 handlar//VB|PRS|AKT//parataxis//2 om//PP//mark//21 att//SN//mark//21 i//PP//case//19 USA//PM|NOM//obl//21 är//VB|PRS|AKT//cop//21 ﬂer//NN|NEU|PLU|IND|NOM//advcl//15 än//KN//case//23 hälften//NN|UTR|SIN|DEF|NOM//obl//21 av//PP//case//25 de//PN|UTR/NEU|PLU|DEF|SUB//nmod//23 som//HP|-|-|-//nsubj//27 disputerar//VB|PRS|AKT//acl:relcl//25 utlänningar//NN|UTR|PLU|IND|NOM//obj//27 .//MAD//punct//15
Kunskap är makt och pengar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 innebär//VB|PRS|AKT//conj//2 att//SN//mark//34 USA//PM|NOM//nsubj//34 drar//VB|PRS|AKT//ccomp//31 in//PL//compound:prt//34 kompetens//NN|UTR|SIN|IND|NOM//obj//34 till//PP//case//39 sin//PS|UTR|SIN|DEF//nmod:poss//39 ekonomi//NN|UTR|SIN|IND|NOM//obl//34 i//PP//case//41 världsskala//NN|UTR|SIN|IND|NOM//obl//34 ,//MID//punct//34 och//KN//cc//46 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//46 bara//AB//advmod//46 ökar//VB|PRS|AKT//conj//34 .//MAD//punct//2
Kunskap är makt och pengar;–//PAD//punct//2 Jag//PN|UTR|SIN|DEF|SUB//nsubj//2 var//VB|PRT|AKT//ROOT//2 med//PL//advmod//2 och//KN//cc//5 föreläste//VB|PRT|AKT//conj//2 på//PP//case//9 en//DT|UTR|SIN|IND//det//9 västafrikansk//JJ|POS|UTR|SIN|IND|NOM//amod//9 matematikkurs//NN|UTR|SIN|IND|NOM//obl//5 i//PP//case//11 Ghana//PM|NOM//nmod//9 .//MAD//punct//2
Kunskap är makt och pengar;När//HA//mark//15 kursen//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 öppnades//VB|PRT|SFO//advcl//16 sa//VB|PRT|AKT//parataxis//2 min//PS|UTR|SIN|DEF//nmod:poss//18 kollega//NN|UTR|SIN|IND|NOM//nsubj//16 ,//MID//punct//18 som//HP|-|-|-//nsubj//23 är//VB|PRS|AKT//cop//23 teoretisk//JJ|POS|UTR|SIN|IND|NOM//amod//23 fysiker//NN|UTR|SIN|IND|NOM//xcomp//16 och//KN//cc//26 har//VB|PRS|AKT//aux//26 jobbat//VB|SUP|AKT//conj//16 trettio//RG|NOM//nummod//28 år//NN|NEU|PLU|IND|NOM//obj//26 i//PP//case//30 Ghana//PM|NOM//obl//26 ,//MID//punct//26 att//SN//mark//35 han//PN|UTR|SIN|DEF|SUB//nsubj//35 har//VB|PRS|AKT//aux//35 förlorat//VB|SUP|AKT//ccomp//26 i//PP//advmod//35 stort//AB//fixed//36 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//36 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//35 som//HP|-|-|-//obj//42 han//PN|UTR|SIN|DEF|SUB//nsubj//42 utbildat//VB|SUP|AKT//acl:relcl//39 till//PP//case//45 en//DT|UTR|SIN|IND//det//45 doktorsgrad//NN|UTR|SIN|IND|NOM//obl//42 .//MAD//punct//2
