Etappmål i miljömålssystemet;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Miljömålsberedningen//NN|UTR|SIN|DEF|NOM//nmod//0
7.2.3 Konventioner, lagstiftning och pågående initiativ Internationella konventioner / Svensk lagstiftning och nationella initiativ;I//PP//case//95 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//7 finns//VB|PRS|SFO//ROOT//96 också//AB//advmod//96 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//96 om//PP//case//102 s.k.//AB|AN//amod//102 indikativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 normer//NN|UTR|PLU|IND|NOM//nmod//98 och//KN//cc//106 om//PP//case//106 de//DT|UTR/NEU|PLU|DEF//det//106 normer//NN|UTR|PLU|IND|NOM//conj//102 i//PP//advmod//106 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//107 som//HP|-|-|-//nsubj//110 följer//VB|PRS|AKT//acl:relcl//106 av//PP//case//113 vårt//PS|NEU|SIN|DEF//nmod:poss//113 EU-medlemskap//NN|NEU|SIN|IND|NOM//obl//110 .//MAD//punct//96
7.2.3 Konventioner, lagstiftning och pågående initiativ Internationella konventioner / Svensk lagstiftning och nationella initiativ;Införandet//NN|NEU|SIN|DEF|NOM//nsubj//6 av//PP//case//2 EU//PM|NOM//nmod//0 ://MID//punct//2 s//JJ|AN//case//5 industriutsläppsdirektiv//NN|NEU|SIN|IND|NOM//nmod//0 innebär//VB|PRS|AKT//ROOT//6 en//DT|UTR|SIN|IND//det//8 skärpning//NN|UTR|SIN|IND|NOM//obj//6 av//PP//case//10 kraven//NN|NEU|PLU|DEF|NOM//nmod//8 för//PP//case//13 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förbränningsanläggningar//NN|UTR|PLU|IND|NOM//nmod//10 .//MAD//punct//6
7.2.3 Konventioner, lagstiftning och pågående initiativ Internationella konventioner / Svensk lagstiftning och nationella initiativ;För//PP//case//17 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 industrianläggningar//NN|UTR|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj:pass//19 omfattas//VB|PRS|SFO//acl:relcl//17 av//PP//case//21 direktivet//NN|NEU|SIN|DEF|NOM//obl:agent//19 innebär//VB|PRS|AKT//parataxis//6 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//22 krav//NN|NEU|PLU|IND|NOM//obj//22 på//PP//mark//32 att//SN//mark//32 tillstånden//NN|NEU|PLU|DEF|NOM//nsubj:pass//32 för//PP//case//29 anläggningarna//NN|UTR|PLU|DEF|NOM//nmod//27 regelbundet//AB//nmod//27 ska//VB|PRS|AKT//aux//32 ses//VB|INF|SFO//acl//24 över//PL//compound:prt//32 och//KN//cc//35 omprövas//VB|INF|SFO//conj//32 .//MAD//punct//6
7.2.3 Konventioner, lagstiftning och pågående initiativ Internationella konventioner / Svensk lagstiftning och nationella initiativ;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//40 är//VB|PRS|AKT//cop//40 att//IE//mark//40 säkerställa//VB|INF|AKT//parataxis//6 att//SN//mark//45 villkoren//NN|NEU|PLU|DEF|NOM//nsubj//45 i//PP//case//44 tillstånden//NN|NEU|PLU|DEF|NOM//nmod//42 överensstämmer//VB|PRS|AKT//ccomp//40 med//PP//case//49 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//49 tillgängliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 teknik//NN|UTR|SIN|IND|NOM//obl//45 .//MAD//punct//40
7.2.3 Konventioner, lagstiftning och pågående initiativ Internationella konventioner / Svensk lagstiftning och nationella initiativ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//53 har//VB|PRS|AKT//aux//53 tillsatt//VB|SUP|AKT//conj//40 en//DT|UTR|SIN|IND//det//55 utredning//NN|UTR|SIN|IND|NOM//nsubj:pass//53 som//HP|-|-|-//nsubj//57 har//VB|PRS|AKT//acl:relcl//55 i//PP//advmod//53 uppdrag//NN|NEU|SIN|IND|NOM//fixed//58 att//IE//mark//66 senast//AB|SUV//advmod//63 vid//PP//case//63 utgången//NN|UTR|SIN|DEF|NOM//obl//66 av//PP//case//65 2011//RG|NOM//nmod//63 lämna//VB|INF|AKT//ccomp//53 förslag//NN|NEU|SIN|IND|NOM//obj//66 på//PP//mark//72 hur//HA//advmod//72 direktivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//72 ska//VB|PRS|AKT//aux//72 genomföras//VB|INF|SFO//advcl//66 i//PP//case//75 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//75 rätt//NN|UTR|SIN|IND|NOM//obl//72 .//MAD//punct//6
7.2.3 Konventioner, lagstiftning och pågående initiativ Internationella konventioner / Svensk lagstiftning och nationella initiativ;I//PP//case//2 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 proposition//NN|UTR|SIN|IND|NOM//obl//5 En//DT|UTR|SIN|IND//det//5 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//5 klimat//NN|NEU|SIN|IND|NOM//ROOT//5 och//KN//cc//7 energipolitik//NN|UTR|SIN|IND|NOM//conj//5 (//PAD//punct//5 prop//NN|UTR|SIN|IND|NOM//appos//5 .//MAD//punct//11
7.2.3 Konventioner, lagstiftning och pågående initiativ Internationella konventioner / Svensk lagstiftning och nationella initiativ;2008/09:162//RG|NOM//conj//5 )//PAD//punct//11 redovisade//VB|PRT|AKT//parataxis//5 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//13 visionen//NN|UTR|SIN|DEF|NOM//obj//13 att//SN//mark//21 Sverige//PM|NOM//nsubj//21 år//NN|NEU|SIN|IND|NOM//nmod//19 2030//RG|NOM//obl//21 ska//VB|PRS|AKT//aux//21 ha//VB|INF|AKT//acl//15 en//DT|UTR|SIN|IND//det//23 fordonsflotta//NN|UTR|SIN|IND|NOM//obj//21 som//HP|-|-|-//nsubj//26 är//VB|PRS|AKT//cop//26 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//23 av//PP//case//29 fossila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 bränslen//NN|NEU|PLU|IND|NOM//obl//26 .//MAD//punct//5
7.2.3 Konventioner, lagstiftning och pågående initiativ Internationella konventioner / Svensk lagstiftning och nationella initiativ;En//DT|UTR|SIN|IND//det//33 minskad//PC|PRF|UTR|SIN|IND|NOM//amod//33 fossilanvändning//NN|UTR|SIN|IND|NOM//conj//5 ,//MID//punct//33 liksom//PP//mark//36 åtgärder//NN|UTR|PLU|IND|NOM//appos//33 för//PP//mark//39 att//IE//mark//39 öka//VB|INF|AKT//acl//36 energieffektiviteten//NN|UTR|SIN|DEF|NOM//obj//39 i//PP//case//42 transportsystemet//NN|NEU|SIN|DEF|NOM//obl//39 ,//MID//punct//44 minskar//VB|PRS|AKT//parataxis//5 luftföroreningarna//NN|UTR|PLU|DEF|NOM//nsubj//44 från//PP//case//47 trafiken//NN|UTR|SIN|DEF|NOM//obl//44 .//MAD//punct//5

7.3 Struktur för etappmål om luftföroreningar;De//DT|UTR/NEU|PLU|DEF//det//2 miljöpolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 åtgärderna//NN|UTR|PLU|DEF|NOM//nsubj//9 för//PP//mark//5 att//IE//mark//5 begränsa//VB|INF|AKT//acl//2 luftföroreningarna//NN|UTR|PLU|DEF|NOM//obj//5 i//PP//case//8 Sverige//PM|NOM//obl//5 sker//VB|PRS|AKT//ROOT//9 inom//PP//case//12 tre//RG|NOM//nummod//12 nyckelområden//NN|NEU|PLU|IND|NOM//obl//9 med//PP//case//15 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 inriktning//NN|UTR|SIN|IND|NOM//obl//9 ://MAD//punct//9
7.3 Struktur för etappmål om luftföroreningar;•//NN|UTR|SIN|IND|NOM//case//2 Minskad//PC|PRF|UTR|SIN|IND|NOM//amod//2 import//NN|UTR|SIN|IND|NOM//ROOT//2 av//PP//case//4 luftföroreningar//NN|UTR|PLU|IND|NOM//nmod//2 .//MAD//punct//2
7.3 Struktur för etappmål om luftföroreningar;•//NN|UTR|SIN|IND|NOM//case//3 Minskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 inhemska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 utsläpp//NN|NEU|PLU|IND|NOM//ROOT//3 av//PP//case//5 luftföroreningar//NN|UTR|PLU|IND|NOM//nmod//3 .//MAD//punct//3
7.3 Struktur för etappmål om luftföroreningar;•//PP//case//3 Förbättrad//PC|PRF|UTR|SIN|IND|NOM//amod//2 lokal//JJ|POS|UTR|SIN|IND|NOM//nmod//3 luftkvalitet//NN|UTR|SIN|IND|NOM//ROOT//3 genom//PP//case//5 åtgärder//NN|UTR|PLU|IND|NOM//nmod//3 på//PP//case//8 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//8 nivå//NN|UTR|SIN|IND|NOM//nmod//5 .//MAD//punct//3

7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Utsläppen//NN|NEU|PLU|DEF|NOM//nsubj//4 av//PP//case//2 luftföroreningar//NN|UTR|PLU|IND|NOM//nmod//0 har//VB|PRS|AKT//aux//4 minskat//VB|SUP|AKT//ROOT//4 radikalt//AB|POS//advmod//4 i//PP//case//7 Sverige//PM|NOM//obl//4 sedan//PP//mark//10 miljömålssystemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//10 infördes//VB|PRT|SFO//advcl//4 .//MAD//punct//4
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;De//DT|UTR/NEU|PLU|DEF//det//13 delmål//NN|NEU|PLU|IND|NOM//nsubj:pass//22 inom//PP//case//15 luftområdet//NN|NEU|SIN|DEF|NOM//nmod//13 som//HP|-|-|-//nsubj//17 avser//VB|PRS|AKT//acl:relcl//15 begränsningar//NN|UTR|PLU|IND|NOM//obj//17 i//PP//case//20 utsläppen//NN|NEU|PLU|DEF|NOM//nmod//18 har//VB|PRS|AKT//aux//22 nåtts//VB|SUP|SFO//parataxis//4 .//MAD//punct//22
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;De//DT|UTR/NEU|PLU|DEF//det//25 delmål//NN|NEU|PLU|IND|NOM//nsubj:pass//33 som//HP|-|-|-//nsubj//27 avser//VB|PRS|AKT//acl:relcl//25 miljökvaliteten//NN|UTR|SIN|DEF|NOM//obj//27 har//VB|PRS|AKT//aux//33 däremot//AB//advmod//33 inte//AB//advmod//33 kunnat//VB|SUP|AKT//aux//33 nås//VB|INF|SFO//parataxis//22 .//MAD//punct//33
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 delen//NN|UTR|SIN|DEF|NOM//nsubj//49 av//PP//case//39 de//DT|UTR/NEU|PLU|DEF//det//39 föroreningshalter//NN|UTR|PLU|IND|NOM//nmod//36 som//HP|-|-|-//nsubj//41 mäts//VB|PRS|SFO//acl:relcl//39 i//PP//case//43 luften//NN|UTR|SIN|DEF|NOM//obl//41 i//PP//case//46 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 bakgrundsmiljöer//NN|UTR|PLU|IND|NOM//nmod//43 utanför//PP//case//48 tätorterna//NN|UTR|PLU|DEF|NOM//nmod//46 beror//VB|PRS|AKT//conj//33 på//PP//case//51 utsläpp//NN|NEU|PLU|IND|NOM//obl//49 utanför//PP//case//53 Sverige//PM|NOM//nmod//51 även//AB//case//56 om//SN//fixed//54 luftkvaliteten//NN|UTR|SIN|DEF|NOM//nsubj//63 i//PP//case//59 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 tätorter//NN|UTR|PLU|IND|NOM//nmod//56 ofta//AB|POS//advmod//63 är//VB|PRS|AKT//cop//63 starkt//AB|POS//advmod//63 påverkad//PC|PRF|UTR|SIN|IND|NOM//advcl//49 av//PP//case//66 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 utsläpp//NN|NEU|PLU|IND|NOM//obl//63 främst//AB|SUV//advmod//69 från//PP//case//69 trafiken//NN|UTR|SIN|DEF|NOM//obl//63 .//MAD//punct//4
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Omkring//PP//advmod//72 75//RG|NOM//nummod//73 procent//NN|UTR|PLU|IND|NOM//nsubj:pass//81 av//PP//case//76 den//DT|UTR|SIN|DEF//det//76 ammoniak//NN|UTR|SIN|IND|NOM//nmod//73 som//HP|-|-|-//nsubj//78 finns//VB|PRS|SFO//acl:relcl//76 i//PP//case//80 luften//NN|UTR|SIN|DEF|NOM//obl//78 importeras//VB|PRS|SFO//conj//4 från//PP//case//84 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//84 grannländer//NN|NEU|PLU|IND|NOM//obl//81 .//MAD//punct//81
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;För//PP//case//87 kväveoxiderna//NN|UTR|PLU|DEF|NOM//obl//88 bedöms//VB|PRS|SFO//conj//4 importen//NN|UTR|SIN|DEF|NOM//obj//88 svara//VB|INF|AKT//xcomp//88 för//PP//case//94 omkring//PP//advmod//93 90//RG|NOM//nummod//94 procent//NN|UTR|PLU|IND|NOM//obl//90 .//MAD//punct//88
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;När//HA//mark//98 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//98 gäller//VB|PRS|AKT//advcl//88 marknära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 ozon//NN|NEU|SIN|IND|NOM//obj//98 och//KN//cc//103 ozonbildande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//103 ämnen//NN|NEU|PLU|IND|NOM//conj//100 ,//MID//punct//106 främst//AB|SUV//advmod//106 kväveoxider//NN|UTR|PLU|IND|NOM//appos//98 och//KN//cc//110 flyktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 organiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 ämnen//NN|NEU|PLU|IND|NOM//conj//106 ,//MID//punct//4 är//VB|PRS|AKT//cop//115 importen//NN|UTR|SIN|DEF|NOM//nsubj//115 något//AB//advmod//115 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//4 .//MAD//punct//115
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;En//DT|UTR|SIN|IND//det//121 central//JJ|POS|UTR|SIN|IND|NOM//amod//121 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//121 miljöpolitisk//JJ|POS|UTR|SIN|IND|NOM//amod//121 uppgift//NN|UTR|SIN|IND|NOM//nsubj//150 är//VB|PRS|AKT//cop//121 att//IE//mark//127 genom//PP//case//126 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//126 samarbete//NN|NEU|SIN|IND|NOM//obl//127 skapa//VB|INF|AKT//csubj//121 ett//DT|NEU|SIN|IND//det//130 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//130 regelverk//NN|NEU|SIN|IND|NOM//obj//127 som//HP|-|-|-//nsubj//132 begränsar//VB|PRS|AKT//acl:relcl//130 utsläppen//NN|NEU|PLU|DEF|NOM//obj//132 av//PP//case//135 luftföroreningar//NN|UTR|PLU|IND|NOM//nmod//133 inte//AB//advmod//132 bara//AB//advmod//132 i//PP//case//139 Sverige//PM|NOM//obl//132 utan//KN//cc//144 också//AB//advmod//144 i//PP//case//144 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//144 grannländer//NN|NEU|PLU|IND|NOM//conj//139 .//MAD//punct//121
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Sveriges//PM|GEN//nmod:poss//147 medlemskap//NN|NEU|SIN|IND|NOM//nsubj//150 i//PP//case//149 EU//PM|NOM//nmod//147 skapar//VB|PRS|AKT//conj//4 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//152 förutsättningar//NN|UTR|PLU|IND|NOM//obj//150 för//PP//case//154 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//150 .//MAD//punct//150
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//1 att//IE//mark//8 inom//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//7 åren//NN|NEU|PLU|DEF|NOM//obl//8 skärpa//VB|INF|AKT//acl//2 kraven//NN|NEU|PLU|DEF|NOM//obj//8 på//PP//case//11 utsläppsminskningar//NN|UTR|PLU|IND|NOM//nmod//9 .//MAD//punct//8
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;För//PP//case//14 närvarande//NN|NEU|SIN|IND|NOM//obl//15 pågår//VB|PRS|AKT//conj//1 en//DT|UTR|SIN|IND//det//17 revidering//NN|UTR|SIN|IND|NOM//nsubj//15 av//PP//case//19 Göteborgsprotokollet//NN|NEU|SIN|DEF|NOM//nmod//17 inom//PP//case//21 FN//PM|NOM//nmod//17 ://MID//punct//17 s//NN|NEU|SIN|IND|GEN//case//24 luftvårdskonvention//NN|UTR|SIN|IND|NOM//appos//17 .//MAD//punct//15
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 bedöms//VB|PRS|SFO//parataxis//15 att//SN//mark//35 förhandlingarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//35 om//PP//case//32 detta//DT|NEU|SIN|DEF//det//32 protokoll//NN|NEU|SIN|IND|NOM//nmod//29 ska//VB|PRS|AKT//aux//35 kunna//VB|INF|AKT//aux//35 avslutas//VB|INF|SFO//ccomp//27 under//PP//case//37 2011//RG|NOM//obl//35 .//MAD//punct//27
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Inom//PP//case//40 EU//PM|NOM//obl//41 finns//VB|PRS|SFO//conj//1 avsikten//NN|UTR|SIN|DEF|NOM//nsubj//41 att//IE//mark//45 därefter//AB//advmod//45 revidera//VB|INF|AKT//csubj//41 också//AB//advmod//45 det//DT|NEU|SIN|DEF//det//49 s.k.//AB|AN//amod//49 takdirektivet//NN|NEU|SIN|DEF|NOM//obj//45 för//PP//mark//52 att//IE//mark//52 få//VB|INF|AKT//advcl//45 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 bestämmelser//NN|UTR|PLU|IND|NOM//obj//52 som//HP|-|-|-//nsubj//56 reglerar//VB|PRS|AKT//acl:relcl//54 de//DT|UTR/NEU|PLU|DEF//det//59 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 utsläppen//NN|NEU|PLU|DEF|NOM//obj//56 av//PP//case//63 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 förorenande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 ämnen//NN|NEU|PLU|IND|NOM//nmod//59 .//MAD//punct//41
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Fönstret//NN|NEU|SIN|DEF|NOM//nsubj//67 är//VB|PRS|AKT//cop//67 öppet//JJ|POS|NEU|SIN|IND|NOM//parataxis//41 för//PP//case//70 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 insatser//NN|UTR|PLU|IND|NOM//obl//67 att//IE//mark//72 minska//VB|INF|AKT//acl//70 importen//NN|UTR|SIN|DEF|NOM//obj//72 av//PP//case//75 luftföroreningar//NN|UTR|PLU|IND|NOM//nmod//73 .//MAD//punct//41
7.3 Struktur för etappmål om luftföroreningar / Minskad import av luftföroreningar;Målet//NN|NEU|SIN|DEF|NOM//nsubj//4 bör//VB|PRS|AKT//aux//4 vara//VB|INF|AKT//cop//4 ett//DT|NEU|SIN|IND//det//4 regelverk//NN|NEU|SIN|IND|NOM//ROOT//4 inom//PP//case//6 EU//PM|NOM//nmod//4 som//HP|-|-|-//nsubj//9 påtagligt//AB|POS//advmod//9 minskar//VB|PRS|AKT//acl:relcl//4 den//DT|UTR|SIN|DEF//det//12 utländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 tillförseln//NN|UTR|SIN|DEF|NOM//obj//9 av//PP//case//14 luftföroreningar//NN|UTR|PLU|IND|NOM//nmod//12 till//PP//case//16 Sverige//PM|NOM//nmod//14 .//MAD//punct//4

7.3 Struktur för etappmål om luftföroreningar / Minskade svenska utsläpp;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 räcker//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 att//IE//mark//4 begränsa//VB|INF|AKT//csubj//1 enbart//AB//advmod//6 importen//NN|UTR|SIN|DEF|NOM//obj//4 .//MAD//punct//1
7.3 Struktur för etappmål om luftföroreningar / Minskade svenska utsläpp;Även//AB//advmod//12 de//DT|UTR/NEU|PLU|DEF//det//11 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 utsläppen//NN|NEU|PLU|DEF|NOM//nsubj//12 behöver//VB|PRS|AKT//aux//13 minskas//VB|INF|SFO//parataxis//1 för//PP//mark//19 att//SN//mark//19 miljökvalitetsmålen//NN|UTR|SIN|DEF|NOM//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 kunna//VB|INF|AKT//aux//19 nås//VB|INF|SFO//advcl//13 .//MAD//punct//1
7.3 Struktur för etappmål om luftföroreningar / Minskade svenska utsläpp;Ett//DT|NEU|SIN|IND//det//24 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//24 reviderat//PC|PRF|NEU|SIN|IND|NOM//amod//24 takdirektiv//NN|NEU|SIN|IND|NOM//nsubj//25 kommer//VB|PRS|AKT//parataxis//1 också//AB//advmod//29 med//PP//case//29 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//29 sannolikhet//NN|UTR|SIN|IND|NOM//obl//25 att//IE//mark//31 ställa//VB|INF|AKT//acl//29 krav//NN|NEU|PLU|IND|NOM//obj//31 på//PP//case//34 Sverige//PM|NOM//obl//31 att//IE//mark//36 minska//VB|INF|AKT//advcl//31 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//38 utsläpp//NN|NEU|PLU|IND|NOM//obj//36 .//MAD//punct//1
7.3 Struktur för etappmål om luftföroreningar / Minskade svenska utsläpp;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 kommer//VB|PRS|AKT//parataxis//1 troligen//AB//advmod//41 framför//PP//case//44 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//41 att//IE//mark//46 gälla//VB|INF|AKT//acl//44 utsläppen//NN|NEU|PLU|DEF|NOM//obj//46 av//PP//case//49 kväveoxider//NN|UTR|PLU|IND|NOM//nmod//47 där//HA//advmod//55 Sverige//PM|NOM//nsubj//55 utan//PP//case//54 några//DT|UTR/NEU|PLU|IND//det//54 marginaler//NN|UTR|PLU|IND|NOM//obl//55 klarar//VB|PRS|AKT//acl:relcl//49 EU//PM|NOM//obj//55 ://MID//punct//55 s//NN|NEU|SIN|IND|GEN//nummod//60 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 utsläppstak//NN|NEU|SIN|IND|NOM//appos//55 .//MAD//punct//1
7.3 Struktur för etappmål om luftföroreningar / Minskade svenska utsläpp;Även//AB//advmod//63 utsläppen//NN|NEU|PLU|DEF|NOM//nsubj//70 av//PP//case//65 partiklar//NN|UTR|PLU|IND|NOM//nmod//63 och//KN//cc//69 flyktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 organiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 föreningar//NN|UTR|PLU|IND|NOM//conj//65 behöver//VB|PRS|AKT//advcl//1 minskas//VB|INF|SFO//xcomp//70 för//PP//mark//77 att//SN//mark//77 Sverige//PM|NOM//nsubj//77 ska//VB|PRS|AKT//aux//77 kunna//VB|INF|AKT//aux//77 nå//VB|INF|AKT//advcl//70 miljökvalitetsmålen//NN|UTR|SIN|DEF|NOM//obj//77 ,//MID//punct//70 framför//PP//case//81 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//70 på//PP//case//84 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//84 nivå//NN|UTR|SIN|IND|NOM//nmod//81 .//MAD//punct//1

7.3 Struktur för etappmål om luftföroreningar / Lokala åtgärder för förbättrad luftkvalitet;En//DT|UTR|SIN|IND//det//2 generell//JJ|POS|UTR|SIN|IND|NOM//amod//2 bedömning//NN|UTR|SIN|IND|NOM//dislocated//18 är//VB|PRS|AKT//cop//2 att//SN//mark//9 luftkvaliteten//NN|UTR|SIN|DEF|NOM//nsubj//9 i//PP//case//7 Sverige//PM|NOM//nmod//5 har//VB|PRS|AKT//aux//9 förbättrats//VB|SUP|SFO//csubj//2 radikalt//AB|POS//xcomp//9 under//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//15 20//RG|NOM//nummod//15 åren//NN|NEU|PLU|DEF|NOM//obl//9 .//MAD//punct//2
7.3 Struktur för etappmål om luftföroreningar / Lokala åtgärder för förbättrad luftkvalitet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 finns//VB|PRS|SFO//ROOT//18 dock//AB//advmod//18 fortfarande//AB//advmod//18 lokalt//AB|POS//advmod//18 en//DT|UTR|SIN|IND//det//24 besvärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 miljösituation//NN|UTR|SIN|IND|NOM//nsubj//18 på//PP//case//27 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 platser//NN|UTR|PLU|IND|NOM//obl//18 .//MAD//punct//18
7.3 Struktur för etappmål om luftföroreningar / Lokala åtgärder för förbättrad luftkvalitet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 gäller//VB|PRS|AKT//parataxis//18 framför//PP//case//33 allt//PN|NEU|SIN|IND|SUB/OBJ//det//33 halterna//NN|UTR|PLU|DEF|NOM//obl//30 av//PP//case//35 kvävedioxid//NN|UTR|SIN|IND|NOM//nmod//33 ,//MID//punct//38 organiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 ämnen//NN|NEU|PLU|IND|NOM//conj//35 och//KN//cc//40 partiklar//NN|UTR|PLU|IND|NOM//conj//35 som//HP|-|-|-//nsubj//47 på//PP//case//44 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 orter//NN|UTR|PLU|IND|NOM//obl//47 eller//KN//cc//46 områden//NN|NEU|PLU|IND|NOM//conj//44 ligger//VB|PRS|AKT//acl:relcl//33 långt//AB|POS//advmod//47 över//PP//case//50 miljökvalitetsnormerna//NN|UTR|PLU|DEF|NOM//obl//47 .//MAD//punct//52
