Fiskevård i enskilt vatten;–//RG|NOM//punct//2 en//DT|UTR|SIN|IND//det//2 översyn//NN|UTR|SIN|IND|NOM//ROOT//2 av//PP//case//4 lagen//NN|UTR|SIN|DEF|NOM//nmod//2 om//PP//case//6 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//4
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//61 ansåg//VB|PRT|AKT//conj//24 att//SN//mark//65 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//65 var//VB|PRT|AKT//cop//65 fiskevårdsintresset//NN|NEU|SIN|DEF|NOM//ccomp//61 som//HP|-|-|-//nsubj//70 skulle//VB|PRT|AKT//aux//70 vara//VB|INF|AKT//cop//70 det//DT|NEU|SIN|DEF//det//70 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:cleft//65 för//PP//case//72 verksamheten//NN|UTR|SIN|DEF|NOM//obl//70 inom//PP//case//74 föreningen//NN|UTR|SIN|DEF|NOM//nmod//72 .//MAD//punct//24
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Därför//AB//advmod//77 föreslog//VB|PRT|AKT//conj//24 utredningen//NN|UTR|SIN|DEF|NOM//obj//77 att//SN//mark//87 syftet//NN|NEU|SIN|DEF|NOM//nsubj:pass//87 att//IE//mark//82 främja//VB|INF|AKT//acl//80 fiskerättsinnehavarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//85 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 intressen//NN|NEU|PLU|IND|NOM//obj//82 skulle//VB|PRT|AKT//aux//87 tas//VB|INF|SFO//ccomp//77 bort//PL//compound:prt//87 i//PP//case//91 1//RG|NOM//nummod//91 §//NN|AN//obl//87 .//MAD//punct//24
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//94 föreslog//VB|PRT|AKT//parataxis//24 även//AB//advmod//94 ett//DT|NEU|SIN|IND//det//99 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//99 första//RO|NOM//amod//99 stycke//NN|NEU|SIN|IND|NOM//obj//94 i//PP//case//102 8//RG|NOM//nummod//102 §//NN|AN//nmod//99 i//PP//case//104 vilket//HP|NEU|SIN|IND//obl//107 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//107 skulle//VB|PRT|AKT//aux//107 anges//VB|INF|SFO//advcl//94 att//SN//mark//113 en//DT|UTR|SIN|IND//det//110 fiskevårdsområdesförening//NN|UTR|SIN|IND|NOM//nsubj//112 inte//AB//advmod//112 får//VB|PRS|AKT//aux//113 bedriva//VB|INF|AKT//ccomp//107 verksamhet//NN|UTR|SIN|IND|NOM//obj//113 som//HP|-|-|-//nsubj//117 är//VB|PRS|AKT//cop//117 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//114 för//PP//case//119 ändamålet//NN|NEU|SIN|DEF|NOM//obl//117 som//HP|-|-|-//obj//123 fiskevårdsområdet//NN|NEU|SIN|DEF|NOM//nsubj//123 ska//VB|PRS|AKT//aux//123 tillgodose//VB|INF|AKT//acl:relcl//119 .//MAD//punct//24
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Härigenom//AB//nsubj:pass//126 tydliggörs//VB|PRS|SFO//parataxis//24 föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//128 kompetens//NN|UTR|SIN|IND|NOM//nsubj:pass//126 ,//MID//punct//126 eftersom//SN//mark//132 ändamålet//NN|NEU|SIN|DEF|NOM//nsubj//132 sätter//VB|PRS|AKT//advcl//126 gränsen//NN|UTR|SIN|DEF|NOM//obj//132 för//PP//case//136 föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//136 verksamhet//NN|UTR|SIN|IND|NOM//nmod//133 och//KN//cc//139 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//139 befogenheter//NN|UTR|PLU|IND|NOM//conj//136 .//MAD//punct//24
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);I//PP//case//1 betänkandet//NN|NEU|SIN|DEF|NOM//obl//2 analyserade//VB|PRT|AKT//ROOT//2 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 följderna//NN|UTR|PLU|DEF|NOM//obj//2 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 ändringar//NN|UTR|PLU|IND|NOM//nmod//4 som//HP|-|-|-//nsubj:pass//9 gjordes//VB|PRT|SFO//acl:relcl//7 i//PP//case//12 2//RG|NOM//nummod//12 kap.//NN|AN//nmod//15 18//RG|NOM//nummod//14 §//NN|AN//nmod//15 RF//PM|NOM//obl//9 år//NN|NEU|SIN|IND|NOM//nmod//17 1995//RG|NOM//obl//9 samt//KN//cc//19 följderna//NN|UTR|PLU|DEF|NOM//conj//2 av//PP//mark//37 att//SN//mark//37 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//37 angående//PP//case//25 skydd//NN|NEU|SIN|IND|NOM//nmod//23 för//PP//case//29 de//DT|UTR/NEU|PLU|DEF//det//29 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//25 och//KN//cc//33 de//DT|UTR/NEU|PLU|DEF//det//33 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 friheterna//NN|UTR|PLU|DEF|NOM//conj//29 (//PAD//punct//33 Europakonventionen//NN|UTR|SIN|DEF|NOM//appos//33 )//PAD//punct//33 införlivades//VB|PRT|SFO//acl//19 med//PP//case//42 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//42 rätt//NN|UTR|SIN|IND|NOM//advmod//41 samma//DT|UTR/NEU|SIN/PLU|IND//nummod//42 år//NN|NEU|SIN|IND|NOM//obl//37 .//MAD//punct//2
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//45 fann//VB|PRT|AKT//parataxis//2 dock//AB//advmod//45 inte//AB//advmod//45 skäl//NN|NEU|PLU|IND|NOM//obj//45 att//IE//mark//50 ändra//VB|INF|AKT//acl//48 opinionsvillkoret//NN|NEU|SIN|DEF|NOM//obj//50 i//PP//case//54 6//RG|NOM//nummod//54 §//NN|AN//obl//50 ,//MID//punct//56 se//VB|IMP|AKT//conj//2 avsnitt//NN|NEU|SIN|IND|NOM//nmod//58 2.3.3//RG|NOM//obj//56 ,//MID//punct//61 vid//PP//case//61 bildande//NN|NEU|SIN|IND|NOM//advcl//56 av//PP//case//63 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//61 till//PP//case//67 ett//DT|NEU|SIN|IND//det//67 preciserat//PC|PRF|NEU|SIN|IND|NOM//amod//67 majoritetsvillkor//NN|NEU|SIN|IND|NOM//nmod//61 som//HP|-|-|-//case//70 i//PP//case//70 lagen//NN|UTR|SIN|DEF|NOM//nmod//67 om//PP//case//72 viltvårdsområden//NN|NEU|PLU|IND|NOM//nmod//70 .//MAD//punct//2
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Detta//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//2 eftersom//SN//mark//80 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//80 enligt//PP//case//78 utredningen//NN|UTR|SIN|DEF|NOM//nmod//76 varken//KN//cc//80 stred//VB|PRT|AKT//acl:relcl//74 mot//PP//case//82 RF//PM|NOM//obl//80 eller//KN//cc//84 Europakonventionen//NN|UTR|SIN|DEF|NOM//conj//82 .//MID//punct//2
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Dessutom//AB//advmod//87 ansåg//VB|PRT|AKT//conj//2 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//87 att//SN//mark//95 en//DT|UTR|SIN|IND//det//91 ändring//NN|UTR|SIN|IND|NOM//nsubj//95 av//PP//case//93 opinionsvillkoret//NN|NEU|SIN|DEF|NOM//nmod//91 skulle//VB|PRT|AKT//aux//95 försvåra//VB|INF|AKT//ccomp//87 bildande//NN|NEU|SIN|IND|NOM//xcomp//95 av//PP//case//98 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//96 .//MAD//punct//2
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslog//VB|PRT|AKT//ROOT//1 vidare//AB|KOM//advmod//1 att//SN//mark//50 gränsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 för//PP//case//8 hur//HA//advmod//7 lång//JJ|POS|UTR|SIN|IND|NOM//amod//8 tid//NN|UTR|SIN|IND|NOM//nmod//4 som//HP|-|-|-//nsubj//11 måste//VB|PRS|AKT//aux//11 förflyta//VB|INF|AKT//acl:relcl//8 från//PP//case//13 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//11 att//SN//mark//21 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//21 om//PP//case//17 bildande//NN|NEU|SIN|IND|NOM//nmod//15 av//PP//case//20 ett//DT|NEU|SIN|IND//det//20 område//NN|NEU|SIN|IND|NOM//nmod//17 vunnit//VB|SUP|AKT//acl//4 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 kraft//NN|UTR|SIN|IND|NOM//obj//21 till//PP//case//25 dess//AB//obl//21 att//SN//mark//29 medlemmarna//NN|UTR|PLU|DEF|NOM//nsubj//29 kan//VB|PRS|AKT//aux//29 besluta//VB|INF|AKT//acl//4 om//PP//case//31 upplösning//NN|UTR|SIN|IND|NOM//obl//29 av//PP//case//33 området//NN|NEU|SIN|DEF|NOM//nmod//31 p.g.a.//PP|AN//case//36 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 vilja//NN|UTR|SIN|IND|NOM//nmod//33 att//IE//mark//38 ingå//VB|INF|AKT//advcl//29 i//PP//case//40 området//NN|NEU|SIN|DEF|NOM//obl//38 ,//MID//punct//4 i//PP//case//43 likhet//NN|UTR|SIN|IND|NOM//nmod//4 med//PP//case//45 lagen//NN|UTR|SIN|DEF|NOM//nmod//43 om//PP//case//47 viltvårdsområden//NN|NEU|PLU|IND|NOM//nmod//45 ,//MID//punct//50 skulle//VB|PRT|AKT//aux//50 ändras//VB|INF|SFO//ccomp//1 från//PP//case//52 tio//RG|NOM//nummod//55 till//PP//case//55 tre//RG|NOM//nummod//55 år//NN|NEU|PLU|IND|NOM//obl//50 .//MAD//punct//1
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);På//PP//case//59 så//AB//amod//59 sätt//NN|NEU|SIN|IND|NOM//obl//64 skulle//VB|PRT|AKT//aux//64 intresset//NN|NEU|SIN|DEF|NOM//nsubj:pass//64 av//PP//case//63 långsiktighet//NN|UTR|SIN|IND|NOM//nmod//61 tillgodoses//VB|PRS|SFO//parataxis//1 utan//PP//mark//67 att//SN//mark//67 medlemmarna//NN|UTR|PLU|DEF|NOM//advcl//64 bands//VB|PRT|SFO//advmod//69 upp//PL//nmod//67 under//PP//case//73 alltför//AB//advmod//72 lång//JJ|POS|UTR|SIN|IND|NOM//amod//73 tid//NN|UTR|SIN|IND|NOM//nmod//67 .//MAD//punct//67
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterade//VB|PRT|AKT//ROOT//1 att//SN//mark//14 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 straffbestämmelse//NN|UTR|SIN|IND|NOM//nsubj//14 ,//MID//punct//4 30//RG|NOM//nummod//7 §//NN|AN//nmod//8 lagen//NN|UTR|SIN|DEF|NOM//nmod//4 om//PP//case//10 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//8 ,//MID//punct//4 inte//AB//advmod//14 är//VB|PRS|AKT//cop//14 förenlig//JJ|POS|UTR|SIN|IND|NOM//ccomp//1 med//PP//case//16 RF//PM|NOM//obl//14 ://MID//punct//16 s//NN|AN//nummod//19 regler//NN|UTR|PLU|IND|NOM//obl//14 om//PP//case//21 normgivning//NN|UTR|SIN|IND|NOM//nmod//19 .//MAD//punct//1
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//24 ansåg//VB|PRT|AKT//parataxis//1 dock//AB//advmod//24 att//SN//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 var//VB|PRT|AKT//cop//29 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//24 att//SN//mark//40 sanktionerna//NN|UTR|PLU|DEF|NOM//nsubj//40 vid//PP//case//33 överträdelser//NN|UTR|PLU|IND|NOM//nmod//31 av//PP//case//35 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//33 inom//PP//case//38 ett//DT|NEU|SIN|IND//det//38 fiskevårdsområde//NN|NEU|SIN|IND|NOM//nmod//35 var//VB|PRT|AKT//cop//40 verkningsfulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//csubj//29 och//KN//cc//42 stod//VB|PRT|AKT//conj//40 i//PP//case//47 proportion//NN|UTR|SIN|IND|NOM//fixed//43 till//PP//fixed//43 de//DT|UTR/NEU|PLU|DEF//det//47 intressen//NN|NEU|PLU|IND|NOM//obl//42 som//HP|-|-|-//obj//50 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//50 avsåg//VB|PRT|AKT//acl:relcl//47 att//IE//mark//52 skydda//VB|INF|AKT//xcomp//50 .//MAD//punct//24
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//55 föreslog//VB|PRT|AKT//conj//24 därför//AB//advmod//55 att//SN//fixed//56 en//DT|UTR|SIN|IND//det//59 straffbestämmelse//NN|UTR|SIN|IND|NOM//obj//55 ,//MID//punct//59 till//PP//case//62 skillnad//NN|UTR|SIN|IND|NOM//nmod//59 från//PP//case//64 lagen//NN|UTR|SIN|DEF|NOM//nmod//62 om//PP//case//66 viltvårdsområden//NN|NEU|PLU|IND|NOM//nmod//62 ,//MID//punct//69 skulle//VB|PRT|AKT//aux//69 finnas//VB|INF|SFO//conj//55 kvar//PL//advmod//69 i//PP//case//72 lagen//NN|UTR|SIN|DEF|NOM//obl//69 om//PP//case//74 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//72 .//MAD//punct//1
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//77 föreslogs//VB|PRT|SFO//parataxis//1 att//SN//mark//90 fiskevårdsområdesföreningarna//NN|UTR|PLU|DEF|NOM//nsubj//90 ,//MID//punct//82 efter//PP//case//82 anmälan//NN|UTR|SIN|IND|NOM//nmod//79 till//PP//case//84 Fiskeriverket//PM|NOM//nmod//82 eller//KN//cc//86 länsstyrelsen//NN|UTR|SIN|DEF|NOM//conj//84 ,//MID//punct//90 skulle//VB|PRT|AKT//aux//90 kunna//VB|INF|AKT//aux//90 få//VB|INF|AKT//ccomp//77 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//92 regler//NN|UTR|PLU|IND|NOM//obj//90 införda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//90 i//PP//case//95 föreskrifter//NN|UTR|PLU|IND|NOM//obl//93 som//HP|-|-|-//nsubj:pass//97 meddelas//VB|PRS|SFO//acl:relcl//95 av//PP//case//99 myndigheten//NN|UTR|SIN|DEF|NOM//obl:agent//97 i//PP//case//101 fråga//NN|UTR|SIN|IND|NOM//nmod//99 .//MAD//punct//90
2.5 Utvärdering av det fria handredskapsfisket (SOU 2001:82);Straffbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//109 i//PP//case//106 30//RG|NOM//nummod//106 §//NN|AN//nmod//103 skulle//VB|PRT|AKT//aux//109 därför//AB//advmod//109 ändras//VB|INF|SFO//parataxis//90 så//SN//mark//113 att//SN//fixed//110 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//113 avsåg//VB|PRT|AKT//advcl//109 brott//NN|NEU|PLU|IND|NOM//obj//113 mot//PP//case//117 de//DT|UTR/NEU|PLU|DEF//det//117 regler//NN|UTR|PLU|IND|NOM//obl//113 som//HP|-|-|-//nsubj//124 enligt//PP//case//120 stadgarna//NN|UTR|PLU|DEF|NOM//obl//124 och//KN//cc//123 fiskestämmans//NN|UTR|SIN|DEF|GEN//nmod:poss//123 beslut//NN|NEU|SIN|IND|NOM//conj//120 gäller//VB|PRS|AKT//acl:relcl//117 för//PP//case//126 fisket//NN|NEU|SIN|DEF|NOM//obl//124 inom//PP//case//128 området//NN|NEU|SIN|DEF|NOM//nmod//126 och//KN//cc//147 som//HP|-|-|-//nsubj//147 ,//MID//punct//147 efter//PP//case//133 anmälan//NN|UTR|SIN|IND|NOM//obl//147 till//PP//case//136 den//DT|UTR|SIN|DEF//det//136 myndighet//NN|UTR|SIN|IND|NOM//nmod//133 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//138 föreskriver//VB|PRS|AKT//nsubj:pass//139 införts//VB|SUP|SFO//acl:relcl//136 i//PP//case//141 författningssamling//NN|UTR|SIN|IND|NOM//obl//139 ,//MID//punct//147 om//SN//mark//147 inte//AB//advmod//147 gärningen//NN|UTR|SIN|DEF|NOM//nsubj//147 är//VB|PRS|AKT//cop//147 belagd//PC|PRF|UTR|SIN|IND|NOM//conj//124 med//PP//case//149 straff//NN|NEU|SIN|IND|NOM//obl//147 i//PP//case//152 annan//JJ|POS|UTR|SIN|IND|NOM//amod//152 lag//NN|UTR|SIN|IND|NOM//nmod//149 eller//KN//cc//154 författning//NN|UTR|SIN|IND|NOM//conj//152 .//MAD//punct//1

2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//1 gavs//VB|PRT|SFO//ROOT//1 i//PP//case//5 2006//RG|NOM//nummod//4 års//NN|NEU|SIN|IND|GEN//nmod:poss//5 regleringsbrev//NN|NEU|SIN|IND|NOM//obl//1 i//PP//case//7 uppdrag//NN|NEU|SIN|IND|NOM//nmod//5 att//IE//mark//10 gemensamt//AB|POS//advmod//10 redovisa//VB|INF|AKT//acl//7 situationen//NN|UTR|SIN|DEF|NOM//obj//10 och//KN//cc//13 utvecklingen//NN|UTR|SIN|DEF|NOM//conj//11 av//PP//case//15 bildandet//NN|NEU|SIN|DEF|NOM//nmod//13 av//PP//case//17 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//15 i//PP//case//19 Sverige//PM|NOM//nmod//17 .//MAD//punct//1
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//23 var//VB|PRT|AKT//cop//23 formulerat//PC|PRF|NEU|SIN|IND|NOM//parataxis//1 enligt//PP//case//25 följande//NN|NEU|SIN|IND|NOM//obl//23 .//MAD//punct//23
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 gemensamt//AB|POS//advmod//3 redovisa//VB|INF|AKT//ROOT//3 situationen//NN|UTR|SIN|DEF|NOM//obj//3 och//KN//cc//6 utvecklingen//NN|UTR|SIN|DEF|NOM//conj//4 vad//HP|NEU|SIN|IND//nsubj//8 avser//VB|PRS|AKT//acl:relcl//6 bildandet//NN|NEU|SIN|DEF|NOM//obj//8 av//PP//case//11 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//9 i//PP//case//13 Sverige//PM|NOM//obl//8 .//MAD//punct//3
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Redovisningen//NN|UTR|SIN|DEF|NOM//nsubj//17 skall//VB|PRS|AKT//aux//17 innehålla//VB|INF|AKT//conj//3 antal//NN|NEU|PLU|IND|NOM//obj//17 idag//AB//advmod//20 bildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//17 fiskevårdsområden//NN|NEU|PLU|IND|NOM//obj//20 samt//KN//cc//24 kvarvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 vattenområden//NN|NEU|PLU|IND|NOM//conj//21 som//HP|-|-|-//obj//27 länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//27 anser//VB|PRS|AKT//acl:relcl//24 vara//VB|INF|AKT//xcomp//27 i//PP//case//30 behov//NN|NEU|SIN|IND|NOM//obl//28 av//PP//case//33 en//DT|UTR|SIN|IND//det//33 förvaltning//NN|UTR|SIN|IND|NOM//nmod//30 ,//MID//punct//38 men//KN//cc//38 som//KN//nsubj:pass//38 förvaltning//NN|UTR|SIN|IND|NOM//nsubj:pass//38 saknas//VB|PRS|SFO//conj//17 för//PP//case//38 .//MID//punct//17
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Även//AB//advmod//42 behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//51 av//PP//case//44 ombildning//NN|UTR|SIN|IND|NOM//nmod//42 i//PP//case//49 form//NN|UTR|SIN|IND|NOM//fixed//45 av//PP//fixed//45 exempelvis//AB//amod//49 sammanslagning//NN|UTR|SIN|IND|NOM//nmod//44 skall//VB|PRS|AKT//aux//51 redovisas//VB|INF|SFO//advcl//17 .//MAD//punct//17
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Områdena//NN|NEU|PLU|DEF|NOM//nsubj:pass//55 skall//VB|PRS|AKT//aux//55 delas//VB|INF|SFO//conj//17 in//PL//compound:prt//55 i//PP//case//59 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//59 vatten//NN|NEU|SIN|IND|NOM//obl//55 på//PP//case//62 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 ostkusten//NN|UTR|SIN|DEF|NOM//obl//55 och//KN//cc//67 i//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 sjöarna//NN|UTR|PLU|DEF|NOM//conj//62 som//HP|-|-|-//nsubj:pass//69 omfattas//VB|PRS|SFO//acl:relcl//67 av//PP//case//71 reformen//NN|UTR|SIN|DEF|NOM//obl:agent//69 om//PP//case//74 fritt//JJ|POS|NEU|SIN|IND|NOM//amod//74 handredskapsfiske//NN|NEU|SIN|IND|NOM//nmod//71 samt//KN//cc//78 i//PP//case//78 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 inlandsvatten//NN|NEU|PLU|IND|NOM//conj//74 .//MAD//punct//82
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);En//DT|UTR|SIN|IND//det//82 översiktlig//JJ|POS|UTR|SIN|IND|NOM//amod//82 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//94 av//PP//case//84 kostnaden//NN|UTR|SIN|DEF|NOM//nmod//82 för//PP//case//86 bildande//NN|NEU|SIN|IND|NOM//nmod//84 av//PP//case//88 fiskevårdsområde//NN|NEU|SIN|IND|NOM//nmod//86 för//PP//case//91 respektive//AB//amod//91 vattenområde//NN|NEU|SIN|IND|NOM//nmod//88 skall//VB|PRS|AKT//aux//94 också//AB//advmod//94 göras//VB|INF|SFO//advcl//3 .//MAD//punct//3
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Vidare//AB|KOM//punct//3 skall//VB|PRS|AKT//aux//100 de//DT|UTR/NEU|PLU|DEF//det//99 problem//NN|NEU|PLU|IND|NOM//nsubj:pass//100 redovisas//VB|INF|SFO//conj//3 som//HP|-|-|-//mark//102 föreligger//VB|PRS|AKT//advcl//100 för//PP//case//104 bildande//NN|NEU|SIN|IND|NOM//obl//102 av//PP//case//107 de//DT|UTR/NEU|PLU|DEF//det//107 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//104 som//HP|-|-|-//obj//110 länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//110 anser//VB|PRS|AKT//acl:relcl//107 att//SN//mark//113 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//113 finns//VB|PRS|SFO//ccomp//110 behov//NN|NEU|SIN|IND|NOM//nsubj//113 av//PP//case//113 .//MAD//punct//3
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//120 skall//VB|PRS|AKT//aux//120 också//AB//advmod//120 föreslå//VB|INF|AKT//conj//3 åtgärder//NN|UTR|PLU|IND|NOM//obj//120 för//PP//mark//124 att//IE//mark//124 underlätta//VB|INF|AKT//advcl//120 bildandet//NN|NEU|SIN|DEF|NOM//obj//124 av//PP//case//127 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nmod//125 för//PP//case//131 kvarvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//131 intressanta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//131 vatten//NN|NEU|SIN|IND|NOM//obl//124 .//MAD//punct//120
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//138 i//PP//case//136 Stockholms//PM|GEN//nmod:poss//136 län//NN|NEU|SIN|IND|NOM//nmod//133 skall//VB|PRS|AKT//aux//138 samordna//VB|INF|AKT//parataxis//120 arbetet//NN|NEU|SIN|DEF|NOM//obj//138 och//KN//cc//141 redovisa//VB|INF|AKT//conj//138 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//141 i//PP//case//146 en//DT|UTR|SIN|IND//det//146 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//146 rapport//NN|UTR|SIN|IND|NOM//obl//141 till//PP//case//148 regeringen//NN|UTR|SIN|DEF|NOM//obl//141 (//PAD//punct//150 Jordbruksdepartementet//NN|NEU|SIN|DEF|NOM//appos//148 )//PAD//punct//150 senast//AB|SUV//case//155 den//DT|UTR|SIN|DEF//det//154 29//RG|NOM//nummod//155 september//NN|UTR|SIN|IND|NOM//obl//141 2006//RG|NOM//nummod//155 .//MAD//punct//120
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);Av//PP//case//1 rapporten//NN|UTR|SIN|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 sammanfattningsvis//AB//advmod//2 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//2 .//MAD//punct//2
2.6 Länsstyrelsernas rapport Situationen och utvecklingen av bildandet av fiskevårdsområden i Sverige (dnr Jo2006/2401);År//NN|NEU|SIN|IND|NOM//nmod//1 2006//RG|NOM//obl//2 fanns//VB|PRT|SFO//ROOT//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 2002//RG|NOM//nummod//2 fiskevårdsområden//NN|NEU|PLU|IND|NOM//nsubj//2 i//PP//case//7 landet//NN|NEU|SIN|DEF|NOM//nmod//5 .//MAD//punct//2
