Sammanfattning av uppdraget (1);En//DT|UTR|SIN|IND//det//2 parlamentarisk//JJ|POS|UTR|SIN|IND|NOM//amod//2 kommitté//NN|UTR|SIN|IND|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 följa//VB|INF|AKT//ROOT//4 den//DT|UTR|SIN|DEF//det//7 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//4 i//PP//case//9 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nmod//7 .//MAD//punct//4
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);I//PP//case//45 denna//DT|UTR|SIN|DEF//det//45 första//RO|NOM//amod//45 rapport//NN|UTR|SIN|IND|NOM//obl//46 redovisar//VB|PRS|AKT//ROOT//46 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//46 därför//HA//advmod//46 hur//HA//advmod//51 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nsubj//51 lyckas//VB|PRS|SFO//ccomp//46 ge//VB|INF|AKT//xcomp//51 ungdomar//NN|UTR|PLU|IND|NOM//iobj//52 en//DT|UTR|SIN|IND//det//55 fullständi//NN|UTR|SIN|IND|NOM//nmod//57 g//NN|NEU|SIN|IND|GEN//nmod:poss//57 gymnasieutbildning//NN|UTR|SIN|IND|NOM//obj//52 ,//MID//punct//57 hur//HA//advmod//63 undervisningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//63 i//PP//case//62 kärnämnen//NN|NEU|PLU|IND|NOM//obl//63 bedrivs//VB|PRS|SFO//acl:relcl//57 ,//MID//punct//63 den//DT|UTR|SIN|DEF//det//66 arbets//NN|UTR|SIN|IND|GEN//conj//63 -//MID//punct//66 platsförlagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//xcomp//51 utbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//70 kvantitet//NN|UTR|SIN|IND|NOM//obj//68 och//KN//cc//72 kvalitet//NN|UTR|SIN|IND|NOM//conj//70 samt//KN//cc//74 systemen//NN|NEU|PLU|DEF|NOM//conj//70 för//PP//case//76 kursutformning//NN|UTR|SIN|IND|NOM//nmod//74 och//KN//cc//78 betyg//NN|NEU|PLU|IND|NOM//conj//76 .//MAD//punct//46
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//81 presenterar//VB|PRS|AKT//parataxis//46 en//DT|UTR|SIN|IND//det//83 lägesbedömning//NN|UTR|SIN|IND|NOM//obj//81 och//KN//cc//91 kommer//VB|PRS|AKT//aux//91 att//IE//mark//91 i//PP//case//90 sitt//PS|NEU|SIN|DEF//nmod:poss//90 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//90 arbete//NN|NEU|SIN|IND|NOM//obl//91 följa//VB|INF|AKT//conj//81 också//AB//advmod//91 dessa//DT|UTR/NEU|PLU|DEF//det//94 frågor//NN|UTR|PLU|IND|NOM//obj//91 .//MAD//punct//46
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//5 under//PP//case//4 sitt//PS|NEU|SIN|DEF//nmod:poss//4 arbete//NN|NEU|SIN|IND|NOM//obl//5 fått//VB|SUP|AKT//ROOT//5 upprepade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 bevis//NN|NEU|PLU|IND|NOM//obj//5 för//PP//mark//14 att//SN//mark//14 motiven//NN|NEU|PLU|DEF|NOM//nsubj//14 för//PP//case//12 gymnasiereformen//NN|UTR|SIN|DEF|NOM//nmod//10 behöver//VB|PRS|AKT//aux//14 bli//VB|INF|AKT//advcl//5 bättre//AB|KOM//advmod//16 kända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//14 .//MAD//punct//5
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Motiven//NN|NEU|PLU|DEF|NOM//nsubj//20 kan//VB|PRS|AKT//aux//20 sammanfatta//VB|INF|AKT//parataxis//5 s//PM|NOM//obj//20 sålunda//AB//advmod//20 ://MAD//punct//5
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);*//MID//punct//2 arbetslivet//NN|NEU|SIN|DEF|NOM//nsubj//2 ställer//VB|PRS|AKT//ROOT//2 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 krav//NN|NEU|PLU|IND|NOM//obj//2 på//PP//case//7 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 kunskaper//NN|UTR|PLU|IND|NOM//obl//2
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);*//MID//punct//1 kraven//NN|NEU|PLU|DEF|NOM//nsubj//2 gäller//VB|PRS|AKT//ROOT//2 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//2 –//RG|NOM//punct//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 finns//VB|PRS|SFO//parataxis//2 knappast//AB|SUV//advmod//6 några//DT|UTR/NEU|PLU|IND//det//10 okvalificerade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 arbeten//NN|NEU|PLU|IND|NOM//nsubj//6 kvar//AB//advmod//6
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);*//MID//punct//7 för//PP//case//3 a//NN|NEU|SIN|IND|NOM//fixed//1 tt//NN|NEU|SIN|IND|NOM//obl//7 man//PN|UTR|SIN|IND|SUB//nsubj//7 skall//VB|PRS|AKT//aux//7 kunna//VB|INF|AKT//aux//7 anpassa//VB|INF|AKT//ROOT//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//7 till//PP//case//12 ett//DT|NEU|SIN|IND//det//12 föränderligt//JJ|POS|NEU|SIN|IND|NOM//amod//12 arbetsliv//NN|NEU|SIN|IND|NOM//obl//7 kräv//VB|IMP|AKT//conj//7 s//PM|NOM//nummod//16 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 kunskaper//NN|UTR|PLU|IND|NOM//obj//13
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);*//MID//punct//4 för//PP//mark//4 att//IE//mark//4 kunna//VB|INF|AKT//aux//4 påverka//VB|INF|AKT//advcl//9 sitt//PS|NEU|SIN|DEF//nmod:poss//6 arbete//NN|NEU|SIN|IND|NOM//obj//4 behöver//VB|PRS|AKT//aux//9 man//PN|UTR|SIN|IND|SUB//nsubj//9 ha//VB|INF|AKT//ROOT//9 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 kunskaper//NN|UTR|PLU|IND|NOM//obj//9
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);*//MID//punct//2 samhällsförhållandena//NN|NEU|PLU|DEF|NOM//nsubj//2 ändra//VB|INF|AKT//ROOT//2 s//NN|AN//obl//2 och//KN//cc//5 ställer//VB|PRS|AKT//conj//2 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 krav//NN|NEU|PLU|IND|NOM//obj//5 på//PP//case//9 kunskaper//NN|UTR|PLU|IND|NOM//obl//5 hos//PP//case//12 alla//DT|UTR/NEU|PLU|IND/DEF//det//12 medborgare//NN|UTR|PLU|IND|NOM//nmod//9
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);*//MID//punct//3 den//DT|UTR|SIN|DEF//det//2 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//3 möjligheter//NN|UTR|PLU|IND|NOM//ROOT//3 att//IE//mark//9 på//PP//case//7 verka//VB|INF|AKT//amod//7 samhällsutvecklingen//NN|UTR|SIN|DEF|NOM//obl//9 är//VB|PRS|AKT//cop//9 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//3 av//PP//mark//18 hur//HA//advmod//18 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 kunskaper//NN|UTR|PLU|IND|NOM//nsubj//18 han//PN|UTR|SIN|DEF|SUB//nsubj//18 eller//KN//cc//17 hon//PN|UTR|SIN|DEF|SUB//conj//15 har//VB|PRS|AKT//advcl//9
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);*//MID//punct//4 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 kunskaper//NN|UTR|PLU|IND|NOM//nsubj//4 ökar//VB|PRS|AKT//ROOT//4 ens//PS|UTR/NEU|SIN/PLU|DEF//advmod//4 förutsättningar//NN|UTR|PLU|IND|NOM//obj//4 att//IE//mark//8 skapa//VB|INF|AKT//acl//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//8 et//UO//punct//8 t//PP//nmod//13 personligt//JJ|POS|NEU|SIN|IND|NOM//amod//13 liv//NN|NEU|SIN|IND|NOM//obj//8 med//PP//case//16 utvecklande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 upplevelser//NN|UTR|PLU|IND|NOM//obl//8 av//PP//case//18 kultur//NN|UTR|SIN|IND|NOM//nmod//16 ,//MID//punct//20 natur//NN|UTR|SIN|IND|NOM//conj//18 och//KN//cc//22 möten//NN|NEU|PLU|IND|NOM//conj//18 med//PP//case//24 människor//NN|UTR|PLU|IND|NOM//nmod//22 från//PP//case//27 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 språkområden//NN|NEU|PLU|IND|NOM//nmod//22 och//KN//cc//29 miljöer//NN|UTR|PLU|IND|NOM//conj//27
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);*//MID//punct//3 en//DT|UTR|SIN|IND//det//3 god//JJ|POS|UTR|SIN|IND|NOM//amod//3 grund//NN|UTR|SIN|IND|NOM//nsubj//9 av//PP//case//6 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 kunskaper//NN|UTR|PLU|IND|NOM//nmod//3 är//VB|PRS|AKT//cop//9 en//DT|UTR|SIN|IND//det//9 bas//NN|UTR|SIN|IND|NOM//ROOT//9 för//PP//case//12 livslångt//JJ|POS|NEU|SIN|IND|NOM//amod//12 lärande//NN|NEU|SIN|IND|NOM//nmod//9 och//KN//cc//16 för//PP//case//16 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 studier//NN|UTR|PLU|IND|NOM//conj//12 i//PP//case//19 ett//DT|NEU|SIN|IND//det//19 utbildningssystem//NN|NEU|SIN|IND|NOM//nmod//16 utan//PP//case//21 återvändsgränder//NN|UTR|PLU|IND|NOM//nmod//19 .//MAD//punct//9
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 att//SN//mark//9 motiven//NN|NEU|PLU|DEF|NOM//nsubj//9 för//PP//case//5 gymnasiereformen//NN|UTR|SIN|DEF|NOM//nmod//3 fortfarande//AB//advmod//9 ä//UO//nummod//8 r//UO//obl//9 giltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//1 och//KN//cc//12 ännu//AB//advmod//12 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//9 i//PP//advmod//12 dag//NN|UTR|SIN|IND|NOM//fixed//13 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Den//DT|UTR|SIN|DEF//det//2 reformerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nsubj//11 ,//MID//punct//2 som//HP|-|-|-//nsubj//6 nu//AB//advmod//6 håller//VB|PRS|AKT//acl:relcl//2 på//PL//compound:prt//6 att//IE//mark//9 genomföras//VB|INF|SFO//ccomp//6 ,//MID//punct//2 innebär//VB|PRS|AKT//ROOT//11 en//DT|UTR|SIN|IND//det//13 ambitionshöjning//NN|UTR|SIN|IND|NOM//obj//11 ,//MID//punct//13 framför//PP//case//16 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//11 för//PP//case//18 yrkesutbildningen//NN|UTR|SIN|DEF|NOM//nmod//16 .//MID//punct//11
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Alla//DT|UTR/NEU|PLU|IND/DEF//det//24 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 och//KN//cc//23 specialutformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//21 program//NN|NEU|PLU|IND|NOM//nsubj//26 är//VB|PRS|AKT//cop//26 treåriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//11 och//KN//cc//28 innehåller//VB|PRS|AKT//conj//26 en//DT|UTR|SIN|IND//det//30 kärna//NN|UTR|SIN|IND|NOM//obj//28 a//UO//case//34 v//KN|AN//fixed//31 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 ämnen//NN|NEU|PLU|IND|NOM//nmod//30 .//MAD//punct//11
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Komplexiteten//NN|UTR|SIN|DEF|NOM//nsubj//38 har//VB|PRS|AKT//aux//38 ökat//VB|SUP|AKT//parataxis//11 också//AB//advmod//38 inom//PP//case//41 yrkesämnena//NN|NEU|PLU|DEF|NOM//obl//38 .//MAD//punct//38
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 program//NN|NEU|PLU|IND|NOM//nsubj//45 kompletterar//VB|PRS|AKT//conj//38 de//DT|UTR/NEU|PLU|DEF//det//48 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 programmen//NN|NEU|PLU|DEF|NOM//obj//45 .//MAD//punct//11
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Gymnasieskolan//NN|UTR|SIN|DEF|NOM//nsubj//5 skall//VB|PRS|AKT//aux//5 vara//VB|INF|AKT//cop//5 en//DT|UTR|SIN|IND//det//5 flexibel//JJ|POS|UTR|SIN|IND|NOM//amod//5 skola//NN|UTR|SIN|IND|NOM//ROOT//5 som//HP|-|-|-//nsubj:pass//8 kan//VB|PRS|AKT//aux//8 förändras//VB|INF|SFO//acl:relcl//5 efte//NN|NEU|SIN|IND|NOM//nmod:poss//12 r//UO//fixed//9 arbetslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//12 krav//NN|NEU|PLU|IND|NOM//obl//8 samt//KN//cc//15 elevernas//NN|UTR|PLU|DEF|GEN//nmod:poss//15 önskemål//NN|NEU|PLU|IND|NOM//conj//12 .//MAD//punct//5
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//18 får//VB|PRS|AKT//parataxis//5 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 möjligheter//NN|UTR|PLU|IND|NOM//obj//18 att//IE//mark//22 välja//VB|INF|AKT//acl//20 utbildning//NN|UTR|SIN|IND|NOM//obj//22 ,//MID//punct//25 har//VB|PRS|AKT//conj//18 rätt//NN|UTR|SIN|IND|NOM//obj//25 till//PP//case//28 medbestämmande//NN|NEU|SIN|IND|NOM//obl//25 under//PP//case//31 sin//PS|UTR|SIN|DEF//nmod:poss//31 utbildning//NN|UTR|SIN|IND|NOM//obl//25 och//KN//cc//34 skall//VB|PRS|AKT//aux//34 ta//VB|INF|AKT//conj//18 ansvar//NN|NEU|SIN|IND|NOM//obj//34 för//PP//case//38 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//38 studier//NN|UTR|PLU|IND|NOM//nmod//35 .//MAD//punct//18
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Genomförandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//7 av//PP//case//2 reformen//NN|UTR|SIN|DEF|NOM//nmod//0 har//VB|PRS|AKT//aux//7 enligt//PP//case//6 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//6 bedömning//NN|UTR|SIN|IND|NOM//obl//7 försvårats//VB|SUP|SFO//ROOT//7 av//PP//case//10 det//DT|NEU|SIN|DEF//det//10 förhållandet//NN|NEU|SIN|DEF|NOM//obl:agent//7 att//SN//mark//22 den//DT|UTR|SIN|DEF//det//14 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 läroplanen//NN|UTR|SIN|DEF|NOM//nsubj//22 och//KN//cc//18 det//DT|NEU|SIN|DEF//det//18 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 betygssystemet//NN|NEU|SIN|DEF|NOM//conj//14 int//AB//advmod//22 e//NN|NEU|SIN|IND|NOM//nsubj//22 var//VB|PRT|AKT//cop//22 färdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//10 då//HA//advmod//25 reformen//NN|UTR|SIN|DEF|NOM//nsubj//25 började//VB|PRT|AKT//advcl//22 genomföras//VB|INF|SFO//xcomp//25 och//KN//cc//37 av//PP//case//37 att//SN//mark//37 kursplanerna//NN|UTR|PLU|DEF|NOM//nsubj//37 frå//PP//amod//33 n//PM|NOM//nummod//33 början//NN|UTR|SIN|DEF|NOM//nmod//30 var//VB|PRT|AKT//cop//37 av//PP//case//37 provisorisk//JJ|POS|UTR|SIN|IND|NOM//amod//37 karaktär//NN|UTR|SIN|IND|NOM//conj//26 .//MID//punct//37
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Refo//PM|NOM//nmod//41 rmens//NN|UTR|SIN|DEF|GEN//nmod:poss//41 syfte//NN|NEU|SIN|IND|NOM//nsubj//46 och//KN//cc//43 mål//NN|NEU|SIN|IND|NOM//conj//41 är//VB|PRS|AKT//cop//46 inte//AB//advmod//46 kända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//7 av//PP//case//49 alla//DT|UTR/NEU|PLU|IND/DEF//det//49 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//46 som//HP|-|-|-//nsubj//52 skall//VB|PRS|AKT//aux//52 genomföra//VB|INF|AKT//acl:relcl//49 gymnasiereformen//NN|UTR|SIN|DEF|NOM//obj//52 och//KN//cc//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 behöver//VB|PRS|AKT//aux//57 göra//VB|INF|AKT//conj//52 s//PM|GEN//nummod//59 insatser//NN|UTR|PLU|IND|NOM//obj//57 för//PP//mark//62 att//IE//mark//62 åstadkomma//VB|INF|AKT//advcl//57 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//62 .//MAD//punct//7
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 att//SN//mark//5 reformen//NN|UTR|SIN|DEF|NOM//nsubj//5 varit//VB|SUP|AKT//cop//5 framgångsrik//JJ|POS|UTR|SIN|IND|NOM//ccomp//1 i//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 organisatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 avseendena//NN|NEU|PLU|DEF|NOM//obl//5 och//KN//cc//14 att//SN//mark//14 svårigheterna//NN|UTR|PLU|DEF|NOM//nsubj//14 är//VB|PRS|AKT//cop//14 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//5 vad//HP|NEU|SIN|IND//nsubj//16 gäller//VB|PRS|AKT//advcl//14 undervisningen//NN|UTR|SIN|DEF|NOM//obj//16 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//21 ställs//VB|PRS|SFO//parataxis//1 på//PP//case//26 lärares//NN|UTR|PLU|IND|GEN//nmod:poss//26 och//KN//cc//25 skolledares//NN|UTR|PLU|IND|GEN//conj//23 professionalitet//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Numera//AB//advmod//1 går//VB|PRS|AKT//ROOT//1 98//RG|NOM//nummod//3 %//NN|AN//nsubj//1 av//PP//case//5 eleverna//NN|UTR|PLU|DEF|NOM//nmod//3 från//PP//case//7 grundskolan//NN|UTR|SIN|DEF|NOM//nmod//5 vidare//AB|KOM//advmod//1 till//PP//case//10 gymnasieskolan//NN|UTR|SIN|DEF|NOM//obl//1 ,//MID//punct//1 vilket//HP|NEU|SIN|IND//nsubj//16 är//VB|PRS|AKT//cop//16 en//DT|UTR|SIN|IND//det//16 avsevärd//JJ|POS|UTR|SIN|IND|NOM//amod//16 ökning//NN|UTR|SIN|IND|NOM//parataxis//1 sedan//PP//case//18 slutet//NN|NEU|SIN|DEF|NOM//nmod//16 av//PP//case//20 1970-talet//NN|NEU|SIN|DEF|NOM//nmod//18 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Samtidigt//AB//advmod//23 ha//VB|INF|AKT//advcl//1 r//NN|NEU|SIN|IND|NOM//obj//23 andelen//NN|UTR|SIN|DEF|NOM//amod//26 elever//NN|UTR|PLU|IND|NOM//obj//23 som//HP|-|-|-//nsubj//28 avbryter//VB|PRS|AKT//acl:relcl//26 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//30 studier//NN|UTR|PLU|IND|NOM//obj//28 halverats//VB|SUP|SFO//xcomp//28 .//MAD//punct//23
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Undersökningar//NN|UTR|PLU|IND|NOM//obj//23 a//NN|NEU|SIN|IND|NOM//case//36 v//KN|AN//fixed//34 studieavbrott//NN|NEU|PLU|IND|NOM//nmod//33 som//HP|-|-|-//nsubj:pass//38 gjorts//VB|SUP|SFO//acl:relcl//36 visar//VB|PRS|AKT//conj//23 dock//AB//advmod//39 att//SN//mark//45 skolan//NN|UTR|SIN|DEF|NOM//nsubj//45 inte//AB//advmod//45 alltid//AB//advmod//45 tagit//VB|SUP|AKT//ccomp//39 sitt//PS|NEU|SIN|DEF//nmod:poss//47 ansvar//NN|NEU|SIN|IND|NOM//obj//45 för//PP//mark//50 att//IE//mark//50 hjälpa//VB|INF|AKT//advcl//45 elever//NN|UTR|PLU|IND|NOM//obj//50 med//PP//case//53 studiesvårigheter//NN|UTR|PLU|IND|NOM//obl//50 .//MAD//punct//57
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Alltför//AB//advmod//56 ofta//AB|POS//advmod//57 löses//VB|PRS|SFO//parataxis//1 elevers//NN|UTR|PLU|IND|GEN//nmod:poss//60 proble//UO//amod//60 m//PM|NOM//obj//57 genom//PP//case//63 organisatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 åtgärder//NN|UTR|PLU|IND|NOM//obl//57 –//RG|NOM//punct//63 eleverna//NN|UTR|PLU|DEF|NOM//nsubj:pass//66 hänvisas//VB|PRS|SFO//acl:relcl//63 till//PP//case//70 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//70 a//PP//case//70 programmet//NN|NEU|SIN|DEF|NOM//obl//66 –//RG|NOM//punct//57 i//PP//advmod//78 stället//NN|NEU|SIN|DEF|NOM//fixed//72 för//PP//fixed//72 genom//PP//case//77 pedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 insat//NN|UTR|SIN|IND|NOM//fixed//72 ser//VB|PRS|AKT//conj//1 i//PP//case//81 den//DT|UTR|SIN|DEF//det//81 undervisning//NN|UTR|SIN|IND|NOM//obl//78 där//HA//advmod//84 eleven//NN|UTR|SIN|DEF|NOM//nsubj//84 har//VB|PRS|AKT//acl:relcl//81 studiesvårigheter//NN|UTR|PLU|IND|NOM//obj//84 .//MAD//punct//1
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Trenden//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 att//SN//mark//4 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 programmet//NN|NEU|SIN|DEF|NOM//nsubj//4 ökat//VB|SUP|AKT//acl//0 synes//VB|PRS|SFO//obj//4 nu//AB//advmod//4 ha//VB|INF|AKT//aux//8 brutits//VB|SUP|SFO//ROOT//8 och//KN//cc//13 i//PP//case//12 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 kommuner//NN|UTR|PLU|IND|NOM//obl//13 återgår//VB|PRS|AKT//conj//8 eller//KN//cc//15 övergår//VB|PRS|AKT//conj//13 en//DT|UTR|SIN|IND//det//19 allt//AB//advmod//18 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 andel//NN|UTR|SIN|IND|NOM//nsubj//13 av//PP//case//21 eleverna//NN|UTR|PLU|DEF|NOM//nmod//19 till//PP//case//24 någo//NN|NEU|SIN|IND|GEN//amod//24 t//NN|NEU|SIN|IND|NOM//nmod//26 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//26 program//NN|NEU|SIN|IND|NOM//obl//13 .//MAD//punct//8
Sammanfattning av kommitténs första delbetänkande, Den nya gymnasieskolan – hur går det? (SOU 1996:1);Eleverna//NN|UTR|PLU|DEF|NOM//nsubj//29 uppskattar//VB|PRS|AKT//parataxis//8 de//DT|UTR/NEU|PLU|DEF//det//31 insatser//NN|UTR|PLU|IND|NOM//nmod//32 lärarna//NN|UTR|PLU|DEF|NOM//obj//29 på//PP//case//35 det//DT|NEU|SIN|DEF//det//35 indivi//NN|UTR|PLU|IND|NOM//nmod//32 -//MID//punct//32 duella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 programmet//NN|NEU|SIN|DEF|NOM//nsubj//39 gör//VB|PRS|AKT//parataxis//32 fö//NN|NEU|SIN|IND|NOM//amod//41 r//UO//obj//39 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//39 och//KN//cc//45 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//45 väljer//VB|PRS|AKT//conj//39 ofta//AB|POS//advmod//45 skickliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 lärare//NN|UTR|PLU|IND|NOM//obj//45 för//PP//case//52 det//DT|NEU|SIN|DEF//det//52 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 programmet//NN|NEU|SIN|DEF|NOM//obl//45 .//MAD//punct//8
