Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 5//RO|NOM//nummod//5 juli//NN|UTR|SIN|IND|NOM//obl//0 2001//RG|NOM//nummod//5 .//MAD//punct//0
Uppdraget;Fördelningsplanen//NN|UTR|SIN|DEF|NOM//nsubj//1 medför//VB|PRS|AKT//ROOT//1 i//PP//case//4 detta//DT|NEU|SIN|DEF//det//4 fall//NN|NEU|SIN|IND|NOM//obl//1 inte//AB//advmod//1 några//DT|UTR/NEU|PLU|IND//det//7 åligganden//NN|NEU|PLU|IND|NOM//obj//1 för//PP//case//11 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 eller//KN//cc//11 ingrepp//NN|NEU|PLU|IND|NOM//nmod//7 i//PP//case//17 enskildas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//nmod:poss//17 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 eller//KN//cc//16 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 förhållanden//NN|NEU|PLU|IND|NOM//nmod//11 .//MAD//punct//1
Uppdraget;Att//IE//mark//20 lagstifta//VB|INF|AKT//advcl//1 om//SN//case//22 fördelningsplanen//NN|UTR|SIN|DEF|NOM//obl//20 skulle//VB|PRT|AKT//aux//25 kunna//VB|INF|AKT//aux//25 medföra//VB|INF|AKT//conj//1 det//DT|NEU|SIN|DEF//det//27 missförståndet//NN|NEU|SIN|DEF|NOM//obj//25 ,//MID//punct//27 att//SN//mark//38 angivandet//NN|NEU|SIN|DEF|NOM//nsubj//38 av//PP//case//32 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//30 för//PP//case//35 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 anläggningar//NN|UTR|PLU|IND|NOM//nmod//32 skulle//VB|PRT|AKT//aux//38 vara//VB|INF|AKT//cop//38 styrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//27 för//PP//case//42 det//DT|NEU|SIN|DEF//det//42 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//42 tilldelningsförfarandet//NN|NEU|SIN|DEF|NOM//obl//38 .//MAD//punct//1
Uppdraget;Enligt//PP//case//46 min//PS|UTR|SIN|DEF//nmod:poss//46 mening//NN|UTR|SIN|IND|NOM//obl//51 bör//VB|PRS|AKT//aux//51 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//51 inte//AB//advmod//51 vara//VB|INF|AKT//cop//51 fallet//NN|NEU|SIN|DEF|NOM//parataxis//1 .//MAD//punct//1
Uppdraget;Tilldelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 får//VB|PRS|AKT//aux//4 i//PP//advmod//4 stället//NN|NEU|SIN|DEF|NOM//fixed//2 prövas//VB|INF|SFO//ROOT//4 i//PP//case//8 ett//DT|NEU|SIN|IND//det//8 vanligt//JJ|POS|NEU|SIN|IND|NOM//amod//8 förvaltningsförfarande//NN|NEU|SIN|IND|NOM//obl//4 efter//PP//case//10 ansökan//NN|UTR|SIN|IND|NOM//obl//4 ,//MID//punct//12 kommunikation//NN|UTR|SIN|IND|NOM//conj//10 etc.//AB|AN//conj//10
Uppdraget;Visserligen//AB//advmod//17 skall//VB|PRS|AKT//aux//17 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//17 ske//VB|INF|AKT//conj//4 på//PP//case//21 grundval//NN|NEU|SIN|IND|NOM//fixed//18 av//PP//fixed//18 fördelningsplanen//NN|UTR|SIN|DEF|NOM//obl//17 ,//MID//punct//27 men//KN//cc//27 dennas//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//25 principer//NN|UTR|PLU|IND|NOM//nsubj//27 måste//VB|PRS|AKT//aux//27 komma//VB|INF|AKT//conj//17 till//PP//case//29 uttryck//NN|NEU|SIN|IND|NOM//obl//27 i//PP//case//32 en//DT|UTR|SIN|IND//det//32 lag//NN|UTR|SIN|IND|NOM//obl//27 om//PP//case//34 handel//NN|UTR|SIN|IND|NOM//nmod//32 med//PP//case//36 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//34 .//MAD//punct//4
Uppdraget;Vederbörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 myndighet//NN|UTR|SIN|IND|NOM//nsubj//44 bör//VB|PRS|AKT//aux//44 därför//AB//advmod//44 kunna//VB|INF|AKT//aux//44 direkt//AB|POS//advmod//44 tillämpa//VB|INF|AKT//conj//4 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//46 bestämmelser//NN|UTR|PLU|IND|NOM//obj//44 om//PP//case//48 tilldelning//NN|UTR|SIN|IND|NOM//nmod//46 och//KN//cc//55 på//PP//case//55 grundval//NN|NEU|SIN|IND|NOM//fixed//50 av//PP//fixed//50 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//det//55 fatta//VB|INF|AKT//amod//55 beslut//NN|NEU|PLU|IND|NOM//conj//48 som//HP|-|-|-//nsubj//58 är//VB|PRS|AKT//cop//58 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//55 från//PP//case//60 fördelningsplanen//NN|UTR|SIN|DEF|NOM//obl//58 .//MAD//punct//4
Uppdraget;Besluten//NN|NEU|PLU|DEF|NOM//conj//4 bör//VB|PRS|AKT//aux//66 som//HA//mark//66 förut//AB//advmod//66 anförts//VB|SUP|SFO//conj//4 kunna//VB|INF|AKT//aux//68 överklagas//VB|INF|SFO//xcomp//66 till//PP//case//71 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//71 förvaltningsdomstol//NN|UTR|SIN|IND|NOM//obl//68 .//MAD//punct//4
Uppdraget;Bilaga//NN|UTR|SIN|IND|NOM//ROOT//0 5//RG|NOM//nummod//0

Handel med utsläppsrätter förenlighet med miljöbalkens krav;Av//PP//case//2 Juridiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 institutionen//NN|UTR|SIN|DEF|NOM//ROOT//2 vid//PP//case//5 Göteborgs//PM|GEN//nmod:poss//5 universitet//NN|NEU|SIN|IND|NOM//nmod//2 15//RG|NOM//nummod//7 september//NN|UTR|SIN|IND|NOM//nmod//2 2003//RG|NOM//nummod//7
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Sammanfattning//NN|UTR|SIN|IND|NOM//ROOT//0
Handel med utsläppsrätter förenlighet med miljöbalkens krav;•//NN|UTR|SIN|IND|NOM//nsubj:pass//3 Genom//PP//case//2 handelsdirektivet//NN|NEU|SIN|DEF|NOM//obl//3 införs//VB|PRS|SFO//ROOT//3 ett//DT|NEU|SIN|IND//det//6 europeiskt//JJ|POS|NEU|SIN|IND|NOM//amod//6 system//NN|NEU|SIN|IND|NOM//nsubj:pass//3 för//PP//case//3
Handel med utsläppsrätter förenlighet med miljöbalkens krav;handel//NN|UTR|SIN|IND|NOM//nsubj//10 med//PP//case//2 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//0 för//PP//case//4 växthusgaser//NN|UTR|PLU|IND|NOM//nmod//2 .//MAD//punct//0
Handel med utsläppsrätter förenlighet med miljöbalkens krav;För//PP//case//7 perioden//NN|UTR|SIN|DEF|NOM//obl//9 2005//RG|NOM//nummod//7 2007//RG|NOM//nmod//0 omfattar//VB|PRS|AKT//ROOT//10 systemet//NN|NEU|SIN|DEF|NOM//nsubj//10 dock//AB//advmod//10 endast//AB//advmod//14 koldioxid//NN|UTR|SIN|IND|NOM//obj//10 .//MAD//punct//10
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Syftet//NN|NEU|SIN|DEF|NOM//obj//10 med//PP//case//18 direktivet//NN|NEU|SIN|DEF|NOM//nmod//16 är//VB|PRS|AKT//amod//10 att//IE//mark//21 minska//VB|INF|AKT//csubj//10 utsläppen//NN|NEU|PLU|DEF|NOM//obj//21 av//PP//case//24 koldioxid//NN|UTR|SIN|IND|NOM//nmod//22 från//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 verksamheter//NN|UTR|PLU|IND|NOM//obl//21 som//HP|-|-|-//nsubj:pass//29 omfattas//VB|PRS|SFO//acl:relcl//27 av//PP//case//31 handelssystemet//NN|NEU|SIN|DEF|NOM//obl:agent//29 .//MAD//punct//10
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Utsläppsminskningen//NN|UTR|SIN|DEF|NOM//nsubj//35 skall//VB|PRS|AKT//aux//35 ske//VB|INF|AKT//conj//10 på//PP//case//39 ett//DT|NEU|SIN|IND//det//39 kostnadseffektivt//JJ|POS|NEU|SIN|IND|NOM//amod//39 sätt//NN|NEU|SIN|IND|NOM//obl//35 .//MAD//punct//10
Handel med utsläppsrätter förenlighet med miljöbalkens krav;•//PP//nmod//1 Handel//NN|UTR|SIN|IND|NOM//nsubj//4 med//PP//case//3 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//1 skiljer//VB|PRS|AKT//ROOT//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//4 väsentligt//AB|POS//advmod//4 från//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 regleringsinstrument//NN|NEU|PLU|IND|NOM//obl//4 som//HP|-|-|-//nsubj:pass//12 traditionellt//AB|POS//advmod//12 tillämpats//VB|SUP|SFO//acl:relcl//9 på//PP//case//14 miljöområdet//NN|NEU|SIN|DEF|NOM//obl//12 .//MID//punct//4
Handel med utsläppsrätter förenlighet med miljöbalkens krav;De//DT|UTR/NEU|PLU|DEF//det//18 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//18 styrmedlen//NN|NEU|PLU|DEF|NOM//obj//4 av//PP//case//21 traditionell//JJ|POS|UTR|SIN|IND|NOM//amod//21 karaktär//NN|UTR|SIN|IND|NOM//nmod//18 är//VB|PRS|AKT//advmod//4 i//PP//case//25 detta//DT|NEU|SIN|DEF//det//25 sammanhang//NN|NEU|SIN|IND|NOM//obl//4  //_SP////25 IPPC-direktivet//NN|NEU|SIN|DEF|NOM//appos//25 på//PP//case//30 EG-rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//30 nivå//NN|UTR|SIN|IND|NOM//nmod//27 och//KN//cc//32 miljöbalken//NN|UTR|SIN|DEF|NOM//conj//30 på//PP//case//35 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//35 nivå//NN|UTR|SIN|IND|NOM//nmod//32 .//MAD//punct//4
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Miljöbalken//NN|UTR|SIN|DEF|NOM//nsubj//38 implementerar//VB|PRS|AKT//parataxis//4 IPPCdirektivet//NN|NEU|SIN|DEF|NOM//obj//38 i//PP//case//42 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//42 rätt//NN|UTR|SIN|IND|NOM//obl//38 .//MID//punct//4
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Dessa//DT|UTR/NEU|PLU|DEF//det//45 lagar//NN|UTR|PLU|IND|NOM//nsubj//46 bygger//VB|PRS|AKT//parataxis//4 på//PP//case//49 en//DT|UTR|SIN|IND//det//49 skyldighet//NN|UTR|SIN|IND|NOM//obl//46 för//PP//case//51 verksamhetsutövarna//NN|UTR|PLU|DEF|NOM//nmod//49 att//IE//mark//53 inhämta//VB|INF|AKT//acl//49 tillstånd//NN|NEU|SIN|IND|NOM//obj//53 för//PP//case//56 drift//NN|UTR|SIN|IND|NOM//obl//53 av//PP//case//58 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//56 .//MAD//punct//4
Handel med utsläppsrätter förenlighet med miljöbalkens krav;I//PP//case//61 tillståndet//NN|NEU|SIN|DEF|NOM//obl//62 föreskriver//VB|PRS|AKT//conj//4 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//62 tämligen//AB//advmod//65 detaljerat//VB|SUP|AKT//advmod//62 vilka//HD|UTR/NEU|PLU|IND//det//67 villkor//NN|NEU|PLU|IND|NOM//obj//62 som//HP|-|-|-//nsubj//70 skall//VB|PRS|AKT//aux//70 gälla//VB|INF|AKT//acl:relcl//67 för//PP//case//72 driften//NN|UTR|SIN|DEF|NOM//obl//70 av//PP//case//74 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//72 .//MAD//punct//4
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Ambitionsnivån//NN|UTR|SIN|DEF|NOM//nsubj:pass//81 vid//PP//case//78 reglering//NN|UTR|SIN|IND|NOM//nmod//76 av//PP//case//80 verksamheterna//NN|UTR|PLU|DEF|NOM//nmod//78 bestäms//VB|PRS|SFO//parataxis//4 med//PP//case//83 stöd//NN|NEU|SIN|IND|NOM//obl//81 av//PP//case//88 begreppen//NN|NEU|PLU|DEF|NOM//nmod//88 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//88 tillgängliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 teknik//NN|UTR|SIN|IND|NOM//nmod//83 (//PAD//punct//88 BAT//PM|NOM//appos//88 )//PAD//punct//88 i//PP//case//93 IPPCdirektivet//NN|NEU|SIN|DEF|NOM//obl//81 ,//MID//punct//98 respektive//AB//amod//98 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//98 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//98 teknik//NN|UTR|SIN|IND|NOM//conj//93 (//PAD//punct//98 BMT//PM|NOM//appos//98 )//PAD//punct//98 i//PP//case//103 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//81 .//MAD//punct//4
Handel med utsläppsrätter förenlighet med miljöbalkens krav;•//NN|UTR|SIN|IND|NOM//nsubj//9 Till//PP//case//4 skillnad//NN|UTR|SIN|IND|NOM//fixed//1 från//PP//case//4 system//NN|NEU|PLU|IND|NOM//obl//9 med//PP//case//6 tillstånd//NN|NEU|PLU|IND|NOM//nmod//4 och//KN//cc//8 villkor//NN|NEU|PLU|IND|NOM//conj//6 kräver//VB|PRS|AKT//ROOT//9 inte//AB//advmod//9 handelsdirektivet//NN|NEU|SIN|DEF|NOM//obj//9 att//SN//mark//16 den//DT|UTR|SIN|DEF//det//15 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//15 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//16 genomför//VB|PRS|AKT//ccomp//9 några//DT|UTR/NEU|PLU|IND//det//18 åtgärder//NN|UTR|PLU|IND|NOM//obj//16 i//PP//case//20 syfte//NN|NEU|SIN|IND|NOM//obl//16 att//IE//mark//22 minska//VB|INF|AKT//acl//20 utsläppen//NN|NEU|PLU|DEF|NOM//obj//22 .//MAD//punct//9
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Det//DT|NEU|SIN|DEF//det//26 viktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//parataxis//9 är//VB|PRS|AKT//cop//26 att//SN//mark//34 de//DT|UTR/NEU|PLU|DEF//det//31 totala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 utsläppen//NN|NEU|PLU|DEF|NOM//nsubj//34 inom//PP//case//33 bubblan//NN|UTR|SIN|DEF|NOM//nmod//31 minskar//VB|PRS|AKT//csubj//26 genom//PP//mark//39 att//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 endast//AB//advmod//39 finns//VB|PRS|SFO//advcl//34 en//DT|UTR|SIN|IND//det//42 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//42 mängd//NN|UTR|SIN|IND|NOM//nmod//43 utsläppsrätter//NN|NEU|PLU|IND|NOM//nsubj//39 att//IE//mark//45 tillgå//VB|INF|AKT//xcomp//39 .//MAD//punct//9
Handel med utsläppsrätter förenlighet med miljöbalkens krav;•//NN|UTR|SIN|IND|NOM//advmod//3 Ett//DT|NEU|SIN|IND//det//2 handelssystem//NN|NEU|SIN|IND|NOM//nsubj//3 fungerar//VB|PRS|AKT//ROOT//3 om//SN//mark//6 verksamheterna//NN|UTR|PLU|DEF|NOM//nsubj//6 tillerkänns//VB|PRS|SFO//ccomp//3 viss//JJ|POS|UTR|SIN|IND|NOM//amod//8 flexibilitet//NN|UTR|SIN|IND|NOM//obj//6 genom//PP//mark//12 att//SN//mark//12 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//12 tillåts//VB|PRS|SFO//advcl//6 hantera//VB|INF|AKT//xcomp//12 koldioxidutsläppen//NN|NEU|PLU|DEF|NOM//obj//13 på//PP//case//17 det//DT|NEU|SIN|DEF//det//17 sätt//NN|NEU|SIN|IND|NOM//obl//13 som//HP|-|-|-//nsubj//19 bedöms//VB|PRS|SFO//acl:relcl//17 vara//VB|INF|AKT//cop//22 mest//AB|SUV//advmod//22 kostnadseffektivt//JJ|POS|NEU|SIN|IND|NOM//xcomp//19 för//PP//case//26 den//DT|UTR|SIN|DEF//det//26 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 anläggningen//NN|UTR|SIN|DEF|NOM//obl//22 .//MAD//punct//3
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 måste//VB|PRS|AKT//aux//30 finnas//VB|INF|SFO//parataxis//3 utrymme//NN|NEU|SIN|IND|NOM//obj//30 för//PP//case//33 handel//NN|UTR|SIN|IND|NOM//nmod//31 ,//MID//punct//31 dvs.//AB|AN//advmod//37 en//DT|UTR|SIN|IND//det//37 möjlighet//NN|UTR|SIN|IND|NOM//appos//31 att//IE//mark//44 i//PP//case//43 enlighet//NN|UTR|SIN|IND|NOM//fixed//39 med//PP//fixed//39 handelssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//43 funktion//NN|UTR|SIN|IND|NOM//obl//44 köpa//VB|INF|AKT//acl//37 upp//PL//compound:prt//44 utsläppsrätter//NN|NEU|PLU|IND|NOM//obj//44 från//PP//case//49 annat//JJ|POS|NEU|SIN|IND|NOM//amod//49 håll//NN|NEU|SIN|IND|NOM//obl//44 .//MAD//punct//30
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Av//PP//case//53 dessa//DT|UTR/NEU|PLU|DEF//det//53 skäl//NN|NEU|PLU|IND|NOM//obl//56 är//VB|PRS|AKT//cop//56 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//56 problematiskt//JJ|POS|NEU|SIN|IND|NOM//conj//30 för//PP//case//59 handelssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//59 funktion//NN|UTR|SIN|IND|NOM//obl//56 om//SN//mark//62 verksamheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//62 regleras//VB|PRS|SFO//advcl//56 av//PP//case//64 tillståndsvillkor//NN|NEU|PLU|IND|NOM//obl:agent//62 som//HP|-|-|-//nsubj//69 direkt//AB|POS//advmod//69 eller//KN//cc//68 indirekt//AB|POS//conj//66 sätter//VB|PRS|AKT//acl:relcl//64 gränser//NN|UTR|PLU|IND|NOM//obj//69 för//PP//case//72 koldioxidutsläppen//NN|NEU|PLU|DEF|NOM//obl//69 .//MAD//punct//30
Handel med utsläppsrätter förenlighet med miljöbalkens krav;•//NN|UTR|SIN|IND|NOM//mark//19 Såväl//KN//advmod//3  //_SP////1 IPPC-direktivet//NN|NEU|SIN|DEF|NOM//nsubj//19 som//HP|-|-|-//obl//6 miljöbalken//NN|UTR|SIN|DEF|NOM//nsubj//6 ger//VB|PRS|AKT//acl:relcl//3 möjlighet//NN|UTR|SIN|IND|NOM//obj//6 att//IE//mark//9 föreskriva//VB|INF|AKT//acl//7 gränsvärden//NN|NEU|PLU|IND|NOM//obj//9 för//PP//case//14 hur//HA//advmod//13 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//14 koldioxid//NN|UTR|SIN|IND|NOM//advcl//6 en//DT|UTR|SIN|IND//det//16 verksamhet//NN|UTR|SIN|IND|NOM//obj//6 skall//VB|PRS|AKT//aux//19 få//VB|INF|AKT//aux//19 släppa//VB|INF|AKT//ROOT//19 ut//PL//compound:prt//19 .//MAD//punct//19
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Genom//PP//case//23 handelsdirektivet//NN|NEU|SIN|DEF|NOM//obl//24 görs//VB|PRS|SFO//conj//19 dock//AB//advmod//24 en//DT|UTR|SIN|IND//det//27 änd-//NN|UTR|-|-|SMS//nsubj:pass//24
Handel med utsläppsrätter förenlighet med miljöbalkens krav;ring//NN|UTR|SIN|IND|NOM//nsubj:pass//33 i//PP//case//2 IPPC-direktivet//NN|NEU|SIN|DEF|NOM//nmod//0 som//HP|-|-|-//nsubj//4 innebär//VB|PRS|AKT//acl:relcl//2 att//SN//mark//9 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//9 inte//AB//advmod//9 skall//VB|PRS|AKT//aux//9 föreskriva//VB|INF|AKT//ccomp//4 några//DT|UTR/NEU|PLU|IND//det//11 gränsvärden//NN|NEU|PLU|IND|NOM//obj//9 för//PP//case//13 koldioxidutsläpp//NN|NEU|PLU|IND|NOM//nmod//11 för//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 verksamheter//NN|UTR|PLU|IND|NOM//nmod//13 som//HP|-|-|-//nsubj:pass//18 omfattas//VB|PRS|SFO//acl:relcl//16 av//PP//case//20 handelssystemet//NN|NEU|SIN|DEF|NOM//obl:agent//18 .//MAD//punct//0
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Med//PP//case//25 hänsyn//NN|UTR|SIN|IND|NOM//fixed//22 till//PP//fixed//22 skyldigheten//NN|UTR|SIN|DEF|NOM//nmod//0 att//IE//mark//27 implementera//VB|INF|AKT//acl//25 EG-rätten//NN|UTR|SIN|DEF|NOM//obj//27 måste//VB|PRS|AKT//aux//33 en//DT|UTR|SIN|IND//det//32 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//32 ändring//NN|UTR|SIN|IND|NOM//nsubj:pass//33 införas//VB|INF|SFO//ROOT//33 också//AB//advmod//33 i//PP//case//36 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//33 .//MID//punct//33
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Härmed//AB//advmod//39 undanröjs//VB|PRS|SFO//parataxis//33 risken//NN|UTR|SIN|DEF|NOM//nsubj//54 för//PP//case//44 den//DT|UTR|SIN|DEF//det//44 direkta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 konflikt//NN|UTR|SIN|IND|NOM//nmod//40 med//PP//case//46 handelssystemet//NN|NEU|SIN|DEF|NOM//nmod//44 som//KN//mark//48 föreskrivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//40 av//PP//case//50 gränsvärden//NN|NEU|PLU|IND|NOM//obl//48 för//PP//case//52 koldioxidsutsläpp//NN|UTR|PLU|IND|NOM//nmod//50 skulle//VB|PRT|AKT//aux//54 innebära//VB|INF|AKT//advcl//39 .//MAD//punct//33
Handel med utsläppsrätter förenlighet med miljöbalkens krav;•//NN|UTR|SIN|IND|NOM//case//1 Vidare//AB|KOM//advmod//9 skall//VB|PRS|AKT//aux//9 enligt//PP//case//5  //_SP////3 IPPC-direktivet//NN|NEU|SIN|DEF|NOM//obl//9 och//KN//cc//7 miljöbalken//NN|UTR|SIN|DEF|NOM//conj//5 gränsvärden//NN|NEU|PLU|IND|NOM//nsubj:pass//9 föreskrivas//VB|PRS|SFO//ROOT//9 för//PP//case//13 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förorenande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 ämnen//NN|NEU|PLU|IND|NOM//obl//9 som//HP|-|-|-//nsubj//17 ofta//AB|POS//advmod//17 är//VB|PRS|AKT//cop//17 förknippade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//13 med//PP//case//19 koldioxidutsläpp//NN|NEU|PLU|IND|NOM//obl//17 .//MAD//punct//9
Handel med utsläppsrätter förenlighet med miljöbalkens krav;T.ex.//AB|AN//advmod//22 ger//VB|PRS|AKT//parataxis//9 förbränning//NN|UTR|SIN|IND|NOM//obj//22 av//PP//case//25 olja//NN|UTR|SIN|IND|NOM//nmod//23 upphov//NN|NEU|SIN|IND|NOM//obj//22 till//PP//case//29 både//KN//cc//29 koldioxidutsläpp//NN|NEU|PLU|IND|NOM//obl//22 och//KN//cc//31 utsläpp//NN|NEU|PLU|IND|NOM//conj//29 av//PP//case//33 kväveoxider//NN|UTR|PLU|IND|NOM//nmod//31 .//MID//punct//22
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Handelsdirektivet//NN|NEU|SIN|DEF|NOM//nsubj//36 innebär//VB|PRS|AKT//conj//9 ingen//DT|UTR|SIN|IND//det//38 ändring//NN|UTR|SIN|IND|NOM//obj//36 av//PP//case//40 IPPCdirektivet//NN|NEU|SIN|DEF|NOM//nmod//38 i//PP//case//43 detta//DT|NEU|SIN|DEF//det//43 hänseende//NN|NEU|SIN|IND|NOM//nmod//40 .//MAD//punct//36
Handel med utsläppsrätter förenlighet med miljöbalkens krav;Tvärtom//AB//advmod//46 stadgas//VB|PRS|SFO//conj//36 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//46 i//PP//case//50 handelsdirektivets//NN|NEU|SIN|DEF|GEN//nmod:poss//50 artikel//NN|UTR|SIN|IND|NOM//nmod//51 2//RG|NOM//obl//46 att//SN//mark//56 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//56 inte//AB//advmod//56 skall//VB|PRS|AKT//aux//56 påverka//VB|INF|AKT//advcl//46 tillämpningen//NN|UTR|SIN|DEF|NOM//obj//56 av//PP//case//59 IPPC-direktivet//NN|NEU|SIN|DEF|NOM//nmod//57 .//MAD//punct//36
Handel med utsläppsrätter förenlighet med miljöbalkens krav;För//PP//case//63 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//63 del//NN|UTR|SIN|IND|NOM//obl//64 innebär//VB|PRS|AKT//conj//36 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//64 en//DT|UTR|SIN|IND//det//67 skyldighet//NN|UTR|SIN|IND|NOM//obj//64 under//PP//case//69 EG-rätten//NN|UTR|SIN|DEF|NOM//nmod//67 att//SN//mark//73 även//AB//advmod//73 fortsättningsvis//AB//advmod//73 föreskriva//VB|INF|AKT//acl//67 gränsvärden//NN|NEU|PLU|IND|NOM//obj//73 för//PP//case//77 förorenande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 ämnen//NN|NEU|PLU|IND|NOM//nmod//74 ,//MID//punct//82 även//AB//mark//82 om//SN//fixed//79 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//82 påverkar//VB|PRS|AKT//advcl//64 verksamheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//84 koldioxidutsläpp//NN|NEU|PLU|IND|NOM//obj//82 .//MAD//punct//36
Handel med utsläppsrätter förenlighet med miljöbalkens krav;•//PP//case//1 IPPC-direktivet//NN|NEU|SIN|DEF|NOM//nsubj//4 och//KN//cc//3 miljöbalken//NN|UTR|SIN|DEF|NOM//conj//1 ställer//VB|PRS|AKT//ROOT//4 krav//NN|NEU|PLU|IND|NOM//obj//4 på//PP//case//8 verksamheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//8 energieffektivitet//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
