Den nya inskrivningsmyndigheten;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 IM-utredningen//NN|UTR|SIN|DEF|NOM//nmod//0
8 Överväganden och förslag;Vidare//AB|KOM//advmod//1 bör//VB|PRS|AKT//aux//43 de//DT|UTR/NEU|PLU|DEF//det//31 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//43 som//HP|-|-|-//nsubj//33 anger//VB|PRS|AKT//acl:relcl//31 att//SN//mark//37 underrättelser//NN|UTR|PLU|IND|NOM//nsubj:pass//37 skall//VB|PRS|AKT//aux//37 lämnas//VB|INF|SFO//ccomp//33 mellan//PP//case//39 inskrivningsmyndigheten//NN|UTR|SIN|DEF|NOM//obl//37 och//KN//cc//41 Lantmäteriverket//PM|NOM//conj//39 (//PAD//punct//31 jfr//VB|AN//conj//1 avsnitt//NN|NEU|SIN|IND|NOM//nmod//45 7.2//RG|NOM//obj//43 )//PAD//punct//1 behållas//VB|PRS|SFO//parataxis//1 .//MAD//punct//1
8 Överväganden och förslag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//52 är//VB|PRS|AKT//cop//52 en//DT|UTR|SIN|IND//det//52 konsekvens//NN|UTR|SIN|IND|NOM//parataxis//1 av//PP//mark//57 att//SN//mark//57 Lantmäteriverket//NN|NEU|SIN|DEF|NOM//nsubj//57 skall//VB|PRS|AKT//aux//57 ha//VB|INF|AKT//acl//52 två//RG|NOM//nummod//60 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//60 myndighetsfunktioner//NN|UTR|PLU|IND|NOM//obj//57 ,//MID//punct//60 dvs.//AB|AN//advmod//64 som//KN//case//64 inskrivningsmyndighet//NN|UTR|SIN|IND|NOM//appos//60 och//KN//cc//67 som//KN//mark//67 verk//NN|NEU|SIN|IND|NOM//conj//64 ,//MID//punct//70 inom//PP//case//70 inskrivningsverksamheten//NN|UTR|SIN|DEF|NOM//obl//57 .//MAD//punct//1
8 Överväganden och förslag;Avslutningsvis//AB//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 emellertid//AB//advmod//3 konstateras//VB|INF|SFO//ROOT//3 att//SN//mark//9 ,//MID//punct//9 eftersom//SN//mark//9 inskrivningsverksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 skall//VB|PRS|AKT//aux//9 avskiljas//VB|INF|SFO//ccomp//3 från//PP//case//11 domstolsorganisationen//NN|UTR|SIN|DEF|NOM//obl//9 ,//MID//punct//9 de//DT|UTR/NEU|PLU|DEF//det//14 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//29 som//HP|-|-|-//nsubj//16 föreskriver//VB|PRS|AKT//acl:relcl//14 att//SN//mark//20 Lantmäteriverket//NN|NEU|SIN|DEF|NOM//nsubj//20 skall//VB|PRS|AKT//aux//20 samråda//VB|INF|AKT//ccomp//16 med//PP//case//22 Domstolsverket//NN|NEU|SIN|DEF|NOM//obl//20 i//PP//case//24 frågor//NN|UTR|PLU|IND|NOM//nmod//22 som//HP|-|-|-//nsubj//26 rör//VB|PRS|AKT//acl:relcl//24 inskrivningsverksamheten//NN|UTR|SIN|DEF|NOM//obj//26 bör//VB|PRS|AKT//aux//29 slopas//VB|INF|SFO//advcl//9 .//MAD//punct//9
8 Överväganden och förslag;8.1.5//RG|NOM//amod//33 Domstolsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 funktioner//NN|UTR|PLU|IND|NOM//parataxis//9 inom//PP//case//35 inskrivningsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//33
8 Överväganden och förslag;IM-utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//ROOT//1 ://MID//punct//1
8 Överväganden och förslag;"Domstolsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 funktioner//NN|UTR|PLU|IND|NOM//nsubj:pass//8 inom//PP//case//6 inskrivningsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//4 skall//VB|PRS|AKT//aux//8 tas//VB|INF|SFO//acl:relcl//1 över//PL//compound:prt//8 av//PP//case//11 Lantmäteriverket//NN|NEU|SIN|DEF|NOM//obl:agent//8 utom//PP//advmod//8 såvitt//SN//advmod//14 avser//VB|PRS|AKT//conj//8 uppgiften//NN|UTR|SIN|DEF|NOM//obj//14 att//IE//mark//17 ha//VB|INF|AKT//xcomp//14 tillsyn//NN|UTR|SIN|IND|NOM//obj//17 över//PP//case//20 uppbörd//NN|UTR|SIN|IND|NOM//obl//17 och//KN//cc//22 redovisning//NN|UTR|SIN|IND|NOM//conj//20 av//PP//case//24 stämpelskatt//NN|UTR|SIN|IND|NOM//nmod//22 ;//MID//punct//1"
8 Överväganden och förslag;regleringen//NN|UTR|SIN|DEF|NOM//appos//1 om//PP//mark//31 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//31 skall//VB|PRS|AKT//aux//31 helt//AB|POS//advmod//31 slopas//VB|INF|SFO//advcl//1 .//MAD//punct//1
8 Överväganden och förslag;Domstolsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//6 inom//PP//case//4 inskrivningsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//2 (//PAD//punct//2 jfr//VB|AN//ROOT//6 avsnitt//NN|NEU|SIN|IND|NOM//nmod//8 7.1//RG|NOM//obj//6 )//PAD//punct//6 bör//VB|PRS|AKT//aux//13 i//PP//advmod//13 huvudsak//NN|UTR|SIN|IND|NOM//fixed//11 flyttas//VB|INF|SFO//conj//6 över//PL//compound:prt//13 till//PP//case//16 Lantmäteriverket//PM|NOM//obl//13 .//MAD//punct//13
8 Överväganden och förslag;Av//PP//case//19 skäl//NN|NEU|PLU|IND|NOM//obl//27 som//HP|-|-|-//nsubj:pass//21 nämnts//VB|SUP|SFO//acl:relcl//19 i//PP//case//24 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 avsnitt//NN|NEU|SIN|IND|NOM//obl//21 får//VB|PRS|AKT//aux//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 anses//VB|INF|SFO//advcl//13 vara//VB|INF|AKT//cop//29 viktigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//27 att//SN//mark//34 den//DT|UTR|SIN|DEF//det//33 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 inskrivningsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//34 får//VB|PRS|AKT//csubj//29 en//DT|UTR|SIN|IND//det//38 lika//AB//advmod//37 renodlad//PC|PRF|UTR|SIN|IND|NOM//amod//38 funktion//NN|UTR|SIN|IND|NOM//obj//34 som//HP|-|-|-//obj//43 de//DT|UTR/NEU|PLU|DEF//det//42 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 inskrivningsmyndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//43 har//VB|PRS|AKT//acl:relcl//38 .//MAD//punct//6
8 Överväganden och förslag;Det//DT|NEU|SIN|DEF//expl//2 nu//AB//advmod//2 sagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//3 innebär//VB|PRS|AKT//ROOT//3 att//SN//mark//8 Domstolsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//6 befogenhet//NN|UTR|SIN|IND|NOM//nsubj//8 att//IE//mark//8 fastställa//VB|INF|AKT//ccomp//3 blanketter//NN|UTR|PLU|IND|NOM//obj//8 som//KN//nsubj:pass//18 inskrivningsbevis//AB//advmod//18 ,//MID//punct//13 vilandebevis//AB//conj//11 och//KN//cc//15 skriftliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 pantbrev//NN|NEU|PLU|IND|NOM//conj//11 skall//VB|PRS|AKT//aux//18 utfärdas//VB|INF|SFO//acl:relcl//9 på//PP//case//18 bör//VB|PRS|AKT//aux//21 flyttas//VB|INF|SFO//conj//8 över//PL//compound:prt//21 till//PP//case//24 Lantmäteriverket//PM|NOM//obl//21 .//MID//punct//3
8 Överväganden och förslag;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//27 gäller//VB|PRS|AKT//parataxis//3 Domstolsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//29 föreskriftsrätt//NN|UTR|SIN|IND|NOM//obj//27 angående//PP//case//31 förande//NN|NEU|SIN|IND|NOM//nmod//29 av//PP//case//33 dagbok//NN|UTR|SIN|IND|NOM//nmod//31 m.m.//AB|AN//obl//27 Vidare//AB|KOM//advmod//27 bör//VB|PRS|AKT//aux//41 Domstolsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//38 funktioner//NN|UTR|PLU|IND|NOM//nsubj:pass//41 rörande//PP//case//40 stämpelskatt//NN|UTR|SIN|IND|NOM//nmod//38 flyttas//VB|PRS|SFO//conj//3 över//PL//compound:prt//41 till//PP//case//44 Lantmäteriverket//PM|NOM//obl//41 .//MAD//punct//3
8 Överväganden och förslag;Undantag//NN|NEU|SIN|IND|NOM//nsubj:pass//49 bör//VB|PRS|AKT//aux//49 dock//AB//advmod//49 göras//VB|INF|SFO//conj//3 beträffande//PP//case//51 regleringen//NN|UTR|SIN|DEF|NOM//obl//49 om//PP//mark//56 att//SN//mark//56 Domstolsverket//NN|NEU|SIN|DEF|NOM//nsubj//56 skall//VB|PRS|AKT//aux//56 ha//VB|INF|AKT//acl//51 tillsyn//NN|UTR|SIN|IND|NOM//obj//56 över//PP//case//59 uppbörd//NN|UTR|SIN|IND|NOM//obl//56 och//KN//cc//61 redovisning//NN|UTR|SIN|IND|NOM//conj//59 av//PP//case//63 stämpelskatt//NN|UTR|SIN|IND|NOM//nmod//61 .//MAD//punct//49
8 Överväganden och förslag;Att//IE//mark//66 ha//VB|INF|AKT//advcl//49 kvar//PL//compound:prt//66 en//DT|UTR|SIN|IND//det//70 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//70 reglering//NN|UTR|SIN|IND|NOM//obj//66 om//PP//mark//75 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//75 kan//VB|PRS|AKT//aux//75 inte//AB//advmod//75 anses//VB|INF|SFO//advcl//66 vara//VB|INF|AKT//cop//77 behövligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//75 när//HA//mark//80 Lantmäteriverket//NN|NEU|SIN|DEF|NOM//nsubj//80 har//VB|PRS|AKT//advcl//75 hand//NN|UTR|SIN|IND|NOM//compound:prt//80 om//PP//case//84 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 uppbörden//NN|UTR|SIN|DEF|NOM//obl//80 .//MAD//punct//49
8 Överväganden och förslag;Härutöver//NN|UTR|PLU|IND|NOM//advmod//2 kan//VB|PRS|AKT//aux//2 konstateras//VB|INF|SFO//ROOT//2 att//SN//mark//22 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//22 om//PP//case//6 rapportering//NN|UTR|SIN|IND|NOM//nmod//4 till//PP//case//8 rättsstatistiken//NN|UTR|SIN|DEF|NOM//nmod//6 ,//MID//punct//12 som//KN//case//12 en//DT|UTR|SIN|IND//det//12 följd//NN|UTR|SIN|IND|NOM//nmod//4 av//PP//mark//17 att//SN//mark//17 inskrivningsverksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 skall//VB|PRS|AKT//aux//17 avskiljas//VB|INF|SFO//acl//12 från//PP//case//19 domstolsorganisationen//NN|UTR|SIN|DEF|NOM//obl//17 ,//MID//punct//4 bör//VB|PRS|AKT//aux//22 utmönstras//VB|INF|SFO//ccomp//2 .//MAD//punct//2
8 Överväganden och förslag;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//58 om//SN//mark//28 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//28 är//VB|PRS|AKT//cop//28 motiverat//PC|PRF|NEU|SIN|IND|NOM//acl//24 med//PP//case//30 ändringar//NN|UTR|PLU|IND|NOM//obl//28 i//PP//case//32 förordningen//NN|UTR|SIN|DEF|NOM//nmod//30 (//PAD//punct//24 2001:100//RG|NOM//appos//24 )//PAD//punct//24 om//PP//case//39 den//DT|UTR|SIN|DEF//det//39 officiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 statistiken//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 i//PP//case//41 anledning//NN|UTR|SIN|IND|NOM//nmod//39 av//PP//mark//46 att//SN//mark//46 Lantmäteriverket//NN|NEU|SIN|DEF|NOM//nsubj//46 skall//VB|PRS|AKT//aux//46 utgöra//VB|INF|AKT//acl//41 inskrivningsmyndighet//NN|UTR|SIN|IND|NOM//obj//46 kommer//VB|PRS|AKT//aux//50 att//IE//mark//50 behandlas//VB|INF|SFO//acl//24 i//PP//case//53 avsnitt//NN|NEU|SIN|IND|NOM//nmod//53 8.2.10//RG|NOM//obl//50 .//MAD//punct//24
8 Överväganden och förslag;Här//AB//advmod//58 kan//VB|PRS|AKT//aux//58 dock//AB//advmod//58 konstateras//VB|INF|SFO//parataxis//2 att//SN//mark//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 saknas//VB|PRS|SFO//amod//62 skäl//NN|NEU|PLU|IND|NOM//obl//58 att//IE//mark//64 införa//VB|INF|AKT//acl//62 några//DT|UTR/NEU|PLU|IND//det//67 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 bestämmelser//NN|UTR|PLU|IND|NOM//obj//64 i//PP//case//69 anledning//NN|UTR|SIN|IND|NOM//obl//64 av//PP//mark//75 att//SN//mark//75 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//75 rörande//PP//case//74 rättsstatistik//NN|UTR|SIN|IND|NOM//obl//75 slopas//VB|PRS|SFO//advcl//64 .//MAD//punct//58
8 Överväganden och förslag;Enligt//PP//case//78 vad//HP|NEU|SIN|IND//dislocated//80 som//HP|-|-|-//nsubj//80 framkommit//VB|SUP|AKT//advcl//86 har//VB|PRS|AKT//aux//86 de//DT|UTR/NEU|PLU|DEF//det//84 ifrågavarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//86 inte//AB//advmod//86 tillämpats//VB|SUP|SFO//conj//2 under//PP//case//89 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 år//NN|NEU|PLU|IND|NOM//obl//86 .//MAD//punct//2
8 Överväganden och förslag;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//advcl//6 expeditionsavgifter//NN|UTR|PLU|IND|NOM//obj//1 kommer//VB|PRS|AKT//aux//6 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//6 att//IE//mark//6 behandlas//VB|INF|SFO//ROOT//6 särskilt//AB//advmod//6 i//PP//case//10 avsnitt//NN|NEU|SIN|IND|NOM//nmod//10 8.2.8//RG|NOM//obl//6 .//MAD//punct//6
8 Överväganden och förslag;Slutligen//AB//advmod//2 kan//VB|PRS|AKT//aux//2 konstateras//VB|INF|SFO//ROOT//2 att//SN//mark//22 de//DT|UTR/NEU|PLU|DEF//det//5 uppgifter//NN|UTR|PLU|IND|NOM//nmod//6 Domstolsverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//22 har//VB|PRS|AKT//aux//22 i//PP//case//12 dag//NN|UTR|SIN|IND|NOM//fixed//8 beträffande//PP//fixed//8 arbetsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//22 av//PP//case//15 repressiv//JJ|POS|UTR|SIN|IND|NOM//amod//15 karaktär//NN|UTR|SIN|IND|NOM//nmod//12 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//17 personalen//NN|UTR|SIN|DEF|NOM//nmod//12 vid//PP//case//19 inskrivningsmyndigheterna//NN|UTR|PLU|DEF|NOM//nmod//17 kommer//VB|PRS|AKT//aux//22 att//IE//mark//22 övertas//VB|INF|SFO//ccomp//2 av//PP//case//25 Lantmäteriverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//25 personansvarsnämnd//NN|UTR|SIN|IND|NOM//obl:agent//22 i//PP//advmod//22 och//KN//fixed//26 med//PP//fixed//26 att//SN//mark//33 Lantmäteriverket//NN|NEU|SIN|DEF|NOM//nsubj//33 skall//VB|PRS|AKT//aux//33 vara//VB|INF|AKT//cop//33 inskrivningsmyndighet//NN|UTR|SIN|IND|NOM//advcl//22 .//MAD//punct//36
8 Överväganden och förslag;8.1.6//RG|NOM//amod//36 Ledning//NN|UTR|SIN|IND|NOM//parataxis//2 och//KN//cc//38 styrning//NN|UTR|SIN|IND|NOM//conj//36
8 Överväganden och förslag;IM-utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//18 ://MID//punct//1
8 Överväganden och förslag;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 om//PP//mark//9 att//SN//mark//9 en//DT|UTR|SIN|IND//det//7 inskrivningsmyndighet//NN|UTR|SIN|IND|NOM//nsubj:pass//9 skall//VB|PRS|AKT//aux//9 ledas//VB|INF|SFO//acl//3 av//PP//case//13 en//DT|UTR|SIN|IND//det//13 lagfaren//JJ|POS|UTR|SIN|IND|NOM//amod//13 domare//NN|UTR|SIN|IND|NOM//obl:agent//9 skall//VB|PRS|AKT//aux//15 utmönstras//VB|INF|SFO//parataxis//1 .//MAD//punct//1
8 Överväganden och förslag;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nmod//1 gäller//VB|PRS|AKT//ROOT//18 bestämmelsen//NN|UTR|SIN|DEF|NOM//obj//18 om//PP//mark//24 att//SN//mark//24 tingsrätten//NN|UTR|SIN|DEF|NOM//nsubj//24 skall//VB|PRS|AKT//aux//24 förordna//VB|INF|AKT//advcl//18 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//24 som//HP|-|-|-//nsubj//28 skall//VB|PRS|AKT//aux//28 leda//VB|INF|AKT//acl:relcl//25 myndigheten//NN|UTR|SIN|DEF|NOM//obj//28 .//MAD//punct//18
8 Överväganden och förslag;IM-utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//dislocated//19 ://MID//punct//1
8 Överväganden och förslag;Lantmäteriverket//NN|NEU|SIN|DEF|NOM//nsubj//7 skall//VB|PRS|AKT//aux//7 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//7 få//VB|INF|AKT//aux//7 bestämma//VB|INF|AKT//parataxis//1 hur//HA//advmod//11 inskrivningsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 skall//VB|PRS|AKT//aux//11 ledas//VB|INF|SFO//ccomp//7 och//KN//cc//13 styras//VB|INF|SFO//conj//11 .//MAD//punct//1
8 Överväganden och förslag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 torde//VB|PRT|AKT//aux//19 dock//AB//advmod//19 vara//VB|INF|AKT//cop//19 ändamålsenligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//19 att//IE//mark//21 dela//VB|INF|AKT//csubj//19 upp//PL//compound:prt//21 ledningen//NN|UTR|SIN|DEF|NOM//obj//21 och//KN//cc//25 styrningen//NN|UTR|SIN|DEF|NOM//conj//23 på//PP//case//29 en//DT|UTR|SIN|IND//det//29 central//JJ|POS|UTR|SIN|IND|NOM//amod//29 nivå//NN|UTR|SIN|IND|NOM//nmod//25 och//KN//cc//33 en//DT|UTR|SIN|IND//det//32 lokal//JJ|POS|UTR|SIN|IND|NOM//nmod//33 nivå//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//19
8 Överväganden och förslag;Som//HA//mark//1 framgått//VB|SUP|AKT//advcl//12 tidigare//AB|KOM//advmod//1 skall//VB|PRS|AKT//aux//12 enligt//PP//case//6 19//RG|NOM//nummod//6 kap.//NN|AN//obl//8 5//RG|NOM//nummod//8 §//NN|AN//nmod//9 jordabalken//NN|UTR|SIN|DEF|NOM//iobj//3 en//DT|UTR|SIN|IND//det//11 inskrivningsmyndighet//NN|UTR|SIN|IND|NOM//nsubj:pass//12 ledas//VB|INF|SFO//ROOT//12 av//PP//case//16 en//DT|UTR|SIN|IND//det//16 lagfaren//JJ|POS|UTR|SIN|IND|NOM//amod//16 domare//NN|UTR|SIN|IND|NOM//obl:agent//12 (//PAD//punct//16 inskrivningsdomaren//NN|UTR|SIN|DEF|NOM//appos//16 )//PAD//punct//16 .//MID//punct//12
8 Överväganden och förslag;Myndighetschef//NN|UTR|SIN|IND|NOM//nsubj//28 för//PP//case//24 en//DT|UTR|SIN|IND//det//24 inskrivningsmyndighet//NN|UTR|SIN|IND|NOM//nmod//21 är//VB|PRS|AKT//cop//28 dock//AB//advmod//28 inte//AB//advmod//28 inskrivningsdomaren//NN|UTR|SIN|DEF|NOM//parataxis//12 utan//KN//case//30 lagmannen//NN|UTR|SIN|DEF|NOM//nmod//28 vid//PP//case//33 den//DT|UTR|SIN|DEF//det//33 tingsrätt//NN|UTR|SIN|IND|NOM//obl//28 där//HA//advmod//36 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//36 finns//VB|PRS|SFO//acl:relcl//33 .//MAD//punct//28
8 Överväganden och förslag;Enligt//PP//case//41 2//RG|NOM//nummod//40 §//NN|AN//nmod//41 inskrivningsförordningen//NN|UTR|SIN|DEF|NOM//nmod//28 (//PAD//punct//43 2000:309//RG|NOM//appos//41 )//PAD//punct//41 är//VB|PRS|AKT//cop//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 också//AB//advmod//48 tingsrätten//NN|UTR|SIN|DEF|NOM//conj//12 som//HP|-|-|-//nsubj//50 förordnar//VB|PRS|AKT//acl:cleft//48 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//50 som//HP|-|-|-//nsubj//55 skall//VB|PRS|AKT//aux//55 vara//VB|INF|AKT//cop//55 inskrivningsdomare//NN|UTR|SIN|IND|NOM//acl:relcl//51 (//PAD//punct//57 jfr//VB|AN//parataxis//48 avsnitt//NN|NEU|SIN|IND|NOM//nmod//59 5.1//RG|NOM//obj//57 och//KN//cc//61 5.2//RG|NOM//conj//59 )//PAD//punct//57 .//MAD//punct//12
8 Överväganden och förslag;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//1 är//VB|PRS|AKT//ROOT//1 om//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 finns//VB|PRS|SFO//ccomp//1 skäl//NN|NEU|PLU|IND|NOM//nsubj//4 att//IE//mark//7 ha//VB|INF|AKT//acl//5 kvar//PL//compound:prt//7 en//DT|UTR|SIN|IND//det//11 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//11 reglering//NN|UTR|SIN|IND|NOM//obj//7 rörande//PP//case//13 ledning//NN|UTR|SIN|IND|NOM//obl//7 och//KN//cc//15 styrning//NN|UTR|SIN|IND|NOM//conj//13 av//PP//case//17 inskrivningsmyndigheten//NN|UTR|SIN|DEF|NOM//nmod//15 trots//PP//mark//24 att//SN//mark//24 Lantmäteriverket//NN|NEU|SIN|DEF|NOM//nsubj//24 skall//VB|PRS|AKT//aux//24 vara//VB|INF|AKT//cop//24 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//24 myndighet//NN|UTR|SIN|IND|NOM//obl//7 .//MAD//punct//1
8 Överväganden och förslag;För//PP//mark//28 att//IE//mark//28 ta//VB|INF|AKT//advcl//35 ställning//NN|UTR|SIN|IND|NOM//obj//28 till//PP//case//31 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//28 kan//VB|PRS|AKT//aux//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 vara//VB|INF|AKT//cop//35 lämpligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 att//IE//mark//38 först//AB//advmod//38 belysa//VB|INF|AKT//csubj//35 vilka//HD|UTR/NEU|PLU|IND//det//41 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 behörighetskrav//NN|NEU|PLU|IND|NOM//obj//38 som//HP|-|-|-//nsubj:pass//45 i//PP//advmod//45 dag//NN|UTR|SIN|IND|NOM//fixed//43 ställs//VB|PRS|SFO//acl:relcl//41 på//PP//case//48 en//DT|UTR|SIN|IND//det//48 inskrivningsdomare//NN|UTR|SIN|IND|NOM//obl//45 .//MAD//punct//1
8 Överväganden och förslag;I//PP//case//1 förarbetena//NN|NEU|PLU|DEF|NOM//obl//8 till//PP//case//4 19//RG|NOM//nummod//4 kap.//NN|AN//nmod//1 5//RG|NOM//nummod//6 §//NN|AN//nmod//7 jordabalken//NN|UTR|SIN|DEF|NOM//nmod//4 anges//VB|PRS|SFO//ROOT//8 inte//AB//advmod//8 någon//DT|UTR|SIN|IND//det//12 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//12 definition//NN|UTR|SIN|IND|NOM//nsubj:pass//8 av//PP//case//16 begreppet//NN|NEU|SIN|DEF|NOM//nmod//16 lagfaren//JJ|POS|UTR|SIN|IND|NOM//amod//16 domare//NN|UTR|SIN|IND|NOM//nmod//12 (//PAD//punct//12 jfr//VB|AN//parataxis//8 prop//NN|UTR|SIN|IND|NOM//obj//18 .//MAD//punct//8
8 Överväganden och förslag;1999/2000//RG|NOM//nummod//22 s.//NN|AN//nmod//24 150//RG|NOM//nummod//24 f.//NN|AN//appos//8 )//PAD//punct//24 .//MAD//punct//8
8 Överväganden och förslag;Uppenbarligen//AB//dep//8 har//VB|PRS|AKT//aux//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 från//PP//case//32 lagstiftarens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 sida//NN|UTR|SIN|IND|NOM//obl//34 inte//AB//advmod//34 funnits//VB|SUP|SFO//conj//8 någon//DT|UTR|SIN|IND//det//36 avsikt//NN|UTR|SIN|IND|NOM//obj//34 att//IE//mark//38 göra//VB|INF|AKT//acl//36 åtskillnad//NN|UTR|SIN|IND|NOM//obj//38 mellan//PP//case//43 en//DT|UTR|SIN|IND//det//43 lagfaren//JJ|POS|UTR|SIN|IND|NOM//amod//43 domare//NN|UTR|SIN|IND|NOM//nmod//39 enligt//PP//case//46 19//RG|NOM//nummod//46 kap.//NN|AN//nmod//43 5//RG|NOM//nummod//48 §//NN|AN//nmod//49 jordabalken//NN|UTR|SIN|DEF|NOM//nmod//43 och//KN//cc//53 4//RG|NOM//nummod//52 kap.//NN|AN//nmod//53 rättegångsbalken//NN|UTR|SIN|DEF|NOM//conj//49 när//HA//case//57 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//54 gäller//VB|PRS|AKT//fixed//54 behörighetskrav//NN|NEU|PLU|IND|NOM//obl//38 .//MAD//punct//8
