Nytt pensionssystem för den statsunderstödda scenkonsten;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Scenkonstpensionsutredningen//PM|NOM//nmod//0
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;För//PP//case//17 2005//RG|NOM//nummod//18 redovisade//VB|PRT|AKT//parataxis//10 tre//RG|NOM//nummod//20 institutioner//NN|UTR|PLU|IND|NOM//obj//18 med//PP//case//23 integrerad//PC|PRF|UTR|SIN|IND|NOM//amod//23 verksamhet//NN|UTR|SIN|IND|NOM//nmod//20 organisationens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 personal//NN|UTR|SIN|IND|NOM//conj//20 och//KN//cc//31 ytterligare//AB|KOM//advmod//29 två//RG|NOM//nummod//30 länsmusikorganisationer//NN|UTR|PLU|IND|NOM//nsubj//31 inkluderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//18 respektive//AB//amod//33 orkesterinstitution//NN|UTR|SIN|IND|NOM//obj//31 i//PP//case//36 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//36 redovisningar//NN|UTR|PLU|IND|NOM//obl//31 .//MAD//punct//10
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter; //_SP////1 Kulturrådet//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 ,//MID//punct//5 uppgifter//NN|UTR|PLU|IND|NOM//conj//3 för//PP//case//7 Dramaten//PM|NOM//nmod//5 och//KN//cc//9 Riksteatern//PM|NOM//conj//7 2007//RG|NOM//nummod//9 har//VB|PRS|AKT//aux//12 hämtats//VB|SUP|SFO//parataxis//0 från//PP//case//14 årsredovisning//NN|UTR|SIN|IND|NOM//obl//12 respektive//AB//cc//16 verksamhetsberättelse//NN|UTR|SIN|IND|NOM//conj//14 .//MAD//punct//0
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;På//PP//case//2 samma//DT|UTR/NEU|SIN/PLU|IND//det//2 sätt//NN|NEU|SIN|IND|NOM//obl//9 som//KN//mark//5 i//PP//case//5 redovisningen//NN|UTR|SIN|DEF|NOM//acl//2 av//PP//case//8 antal//NN|NEU|SIN|IND|NOM//nmod//8 årsverken//NN|NEU|PLU|IND|NOM//nmod//5 skedde//VB|PRT|AKT//ROOT//9 en//DT|UTR|SIN|IND//det//11 ökning//NN|UTR|SIN|IND|NOM//nsubj//9 mellan//PP//case//13 2004//RG|NOM//nmod//11 och//KN//cc//15 2005//RG|NOM//conj//13 som//HP|-|-|-//nsubj//17 hänger//VB|PRS|AKT//acl:relcl//11 samman//PL//compound:prt//17 med//PP//case//20 rapporteringen//NN|UTR|SIN|DEF|NOM//obl//17 av//PP//case//22 uppgifter//NN|UTR|PLU|IND|NOM//nmod//20 till//PP//case//24 Kulturrådet//NN|NEU|SIN|DEF|NOM//nmod//22 .//MAD//punct//9
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;Kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//27 ökade//VB|PRT|AKT//parataxis//9 även//AB//advmod//30 mellan//PP//case//30 2005//RG|NOM//obl//27 och//KN//cc//30 2006//RG|NOM//nummod//30 .//MAD//punct//27
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;Framför//PP//advmod//27 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//34 var//VB|PRT|AKT//cop//38 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 personalkostnaderna//NN|UTR|PLU|DEF|NOM//parataxis//27 som//HP|-|-|-//nsubj//40 ökade//VB|PRT|AKT//acl:cleft//38 .//MAD//punct//9
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter; //_SP////1 Kulturrådet//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 ,//MID//punct//5 uppgift//NN|UTR|SIN|IND|NOM//conj//3 för//PP//case//7 Dramaten//PM|NOM//nmod//5 och//KN//cc//9 Riksteatern//PM|NOM//conj//7 2007//RG|NOM//nummod//9 har//VB|PRS|AKT//aux//12 hämtats//VB|SUP|SFO//parataxis//0 från//PP//case//14 årsredovisning//NN|UTR|SIN|IND|NOM//obl//12 respektive//AB//cc//16 verksamhetsberättelse//NN|UTR|SIN|IND|NOM//conj//14 .//MAD//punct//0
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;Ökningen//NN|UTR|SIN|DEF|NOM//nsubj//5 mellan//PP//case//2 2004//RG|NOM//nmod//0 och//KN//cc//2 2005//RG|NOM//nummod//2 hänger//VB|PRS|AKT//ROOT//5 samman//PL//compound:prt//5 med//PP//case//8 rapporteringen//NN|UTR|SIN|DEF|NOM//obl//5 av//PP//case//10 uppgifter//NN|UTR|PLU|IND|NOM//nmod//8 till//PP//case//12 Kulturrådet//NN|NEU|SIN|DEF|NOM//nmod//10 .//MID//punct//5
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;De//DT|UTR/NEU|PLU|DEF//det//16 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 intäkterna//NN|UTR|PLU|DEF|NOM//appos//5 mellan//PP//case//18 2005//RG|NOM//nmod//16 och//KN//cc//18 2006//RG|NOM//nummod//18 kan//VB|PRS|AKT//aux//22 härledas//VB|INF|SFO//conj//5 till//PP//case//25 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 bidrag//NN|NEU|PLU|IND|NOM//obl//22 från//PP//case//27 staten//NN|UTR|SIN|DEF|NOM//nmod//25 och//KN//cc//29 landsting//NN|NEU|SIN|IND|NOM//conj//27 .//MAD//punct//22
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;Minskningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 av//PP//case//33 intäkter//NN|UTR|PLU|IND|NOM//nmod//31 mellan//PP//case//35 2006//RG|NOM//nmod//33 och//KN//cc//35 2007//RG|NOM//nummod//35 kan//VB|PRS|AKT//aux//40 också//AB//advmod//40 härledas//VB|INF|SFO//conj//5 till//PP//case//42 staten//NN|UTR|SIN|DEF|NOM//obl//40 och//KN//cc//44 landsting//NN|NEU|SIN|IND|NOM//conj//42 .//MAD//punct//40
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
3.1.2 Institutioner / Institutionernas årsverken, kostnader och intäkter; //_SP////1 Kulturrådet//NN|NEU|SIN|DEF|NOM//appos//0 .//MAD//punct//0

3.2 Pensionssystemet;Tjänstepensionsvillkoren//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 vid//PP//case//2 flertalet//NN|NEU|SIN|DEF|NOM//nmod//0 av//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 statsunderstödda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//6 teater-//NN|UTR|-|-|SMS//nmod//2 ,//MID//punct//8 dans-//NN|UTR|-|-|SMS//conj//6 och//KN//cc//10 musikinstitutionerna//NN|UTR|PLU|DEF|NOM//conj//6 regleras//VB|PRS|SFO//ROOT//11 dels//KN//advmod//16 i//PP//case//16 en//DT|UTR|SIN|IND//det//16 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//16 förordning//NN|UTR|SIN|IND|NOM//obl//11 ,//MID//punct//21 dels//KN//advmod//21 i//PP//case//21 ett//DT|NEU|SIN|IND//det//21 kollektivavtal//NN|NEU|SIN|IND|NOM//appos//16 .//MAD//punct//11
3.2 Pensionssystemet;Förordningen//NN|UTR|SIN|DEF|NOM//nsubj//17 (//PAD//punct//0 2003:56//RG|NOM//appos//0 )//PAD//punct//2 om//PP//case//5 tjänstepension//NN|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//7 tjänstegrupplivförsäkring//NN|UTR|SIN|IND|NOM//conj//5 för//PP//case//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//5 med//PP//case//13 icke-statlig//JJ|POS|UTR|SIN|IND|NOM//amod//13 anställning//NN|UTR|SIN|IND|NOM//nmod//10 (//PAD//punct//13 PISAförordningen//NN|UTR|SIN|DEF|NOM//appos//13 )//PAD//punct//0 knyter//VB|PRS|AKT//ROOT//17 an//PL//compound:prt//17 till//PP//case//22 det//DT|NEU|SIN|DEF//det//22 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 pensionsavtalet//NN|NEU|SIN|DEF|NOM//obl//17 PA//PM|NOM//nmod//22 03//RG|NOM//nummod//23 .//MAD//punct//17
3.2 Pensionssystemet;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//27 omfattar//VB|PRS|AKT//parataxis//17 förmånsbestämd//PC|PRF|UTR|SIN|IND|NOM//amod//29 ålderspension//NN|UTR|SIN|IND|NOM//obj//27 ,//MID//punct//31 sjukpension//NN|UTR|SIN|IND|NOM//conj//29 och//KN//cc//33 efterlevandepension//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//27
3.2 Pensionssystemet;Med//PP//case//37 förmånsbestämd//PC|PRF|UTR|SIN|IND|NOM//amod//37 pension//NN|UTR|SIN|IND|NOM//obl//38 menas//VB|PRS|SFO//advcl//27 att//SN//mark//43 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 är//VB|PRS|AKT//cop//43 pensionsförmånens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 storlek//NN|UTR|SIN|IND|NOM//nsubj:pass//38 som//HP|-|-|-//nsubj//46 är//VB|PRS|AKT//aux:pass//46 definierad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//43 i//PP//case//48 pensionsbestämmelserna//NN|UTR|PLU|DEF|NOM//obl//46 .//MAD//punct//43
3.2 Pensionssystemet;Kollektivavtalet//NN|NEU|SIN|DEF|NOM//nsubj//58 om//PP//case//54 avgiftsbestämd//PC|PRF|UTR|SIN|IND|NOM//amod//54 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//54 ålderspension//NN|UTR|SIN|IND|NOM//nmod//50 (//PAD//punct//54 AIP//PM|NOM//appos//54 )//PAD//punct//50 omfattar//VB|PRS|AKT//parataxis//43 en//DT|UTR|SIN|IND//det//61 avgiftsbestämd//PC|PRF|UTR|SIN|IND|NOM//amod//61 ålderspension//NN|UTR|SIN|IND|NOM//obj//58 .//MAD//punct//58
3.2 Pensionssystemet;Med//PP//case//65 avgiftsbestämd//NN|UTR|SIN|IND|NOM//amod//65 menas//VB|PRS|SFO//obl//17 att//SN//mark//70 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//70 är//VB|PRS|AKT//cop//70 den//DT|UTR|SIN|DEF//det//70 pensionsavgift//NN|UTR|SIN|IND|NOM//ccomp//65 som//HP|-|-|-//nsubj:pass//73 ska//VB|PRS|AKT//aux//73 sättas//VB|INF|SFO//acl:relcl//70 av//PL//mark//77 som//HP|-|-|-//nsubj//77 är//VB|PRS|AKT//cop//77 definierad//PC|PRF|UTR|SIN|IND|NOM//acl//73 i//PP//case//79 pensionsbestämmelserna//NN|UTR|PLU|DEF|NOM//obl//77 .//MAD//punct//17
3.2 Pensionssystemet;När//HA//mark//7 PA//PM|NOM//nsubj:pass//7 03//RG|NOM//flat:name//1 och//KN//cc//6 den//DT|UTR|SIN|DEF//det//6 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 PISA-förordningen//NN|UTR|SIN|DEF|NOM//conj//1 infördes//VB|PRT|SFO//advcl//9 2003//RG|NOM//nummod//7 fick//VB|PRT|AKT//ROOT//9 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//9 som//HP|-|-|-//nsubj//12 hade//VB|PRT|AKT//acl:relcl//10 fem//RG|NOM//nummod//14 år//NN|NEU|PLU|IND|NOM//obj//12 eller//KN//cc//16 mindre//AB|KOM//conj//12 kvar//AB//advmod//12 till//PP//case//19 pensionsåldern//NN|UTR|SIN|DEF|NOM//obl//12 kvarstå//VB|INF|AKT//xcomp//12 på//PP//case//23 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 pensionsbestämmelser//NN|UTR|PLU|IND|NOM//obl//20 .//MAD//punct//9
3.2 Pensionssystemet;För//PP//case//26 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//27 regleras//VB|PRS|SFO//conj//9 pensionsvillkoren//NN|NEU|PLU|DEF|NOM//nsubj:pass//27 i//PP//case//30 pensionsavtalet//NN|NEU|SIN|DEF|NOM//obl//27 PA-91//PM|NOM//nsubj:pass//27 och//KN//cc//33 förordningen//NN|UTR|SIN|DEF|NOM//conj//31 (//PAD//punct//33 1991:1427//RG|NOM//appos//33 )//PAD//punct//33 om//PP//case//38 tjänstepension//NN|UTR|SIN|IND|NOM//obl//27 och//KN//cc//40 tjänstegrupplivförsäkring//NN|UTR|SIN|IND|NOM//conj//38 för//PP//case//43 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 arbetstagare//NN|UTR|PLU|IND|NOM//nmod//38 med//PP//case//46 icke-statlig//JJ|POS|UTR|SIN|IND|NOM//amod//46 anställning//NN|UTR|SIN|IND|NOM//nmod//43 (//PAD//punct//51 även//AB//advmod//51 den//DT|UTR|SIN|DEF//det//51 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//51 PISA-förordningen//NN|UTR|SIN|DEF|NOM//appos//38 )//PAD//punct//51 .//MAD//punct//9
3.2 Pensionssystemet;Anställda//NN|UTR|PLU|IND|NOM//nsubj:pass//7 vid//PP//case//2 teater-//NN|UTR|-|-|SMS//nmod//0 ,//MID//punct//4 dans-//NN|UTR|-|-|SMS//conj//2 och//KN//cc//6 musikinstitutionerna//NN|UTR|PLU|DEF|NOM//conj//2 omfattas//VB|PRS|SFO//ROOT//7 inte//AB//advmod//7 av//PP//case//11 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 grupplivförsäkring//NN|UTR|SIN|IND|NOM//obl//7 (//PAD//punct//13 TGL-S//NN|UTR|SIN|IND|NOM//appos//11 )//PAD//punct//13 ,//MID//punct//18 det//DT|NEU|SIN|DEF//det//18 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 personskadeavtalet//NN|NEU|SIN|DEF|NOM//obj//32 (//PAD//punct//18 PSA//PM|NOM//appos//18 )//PAD//punct//18 eller//KN//cc//25 det//DT|NEU|SIN|DEF//det//25 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 trygghetsavtalet//NN|NEU|SIN|DEF|NOM//conj//18 (//PAD//punct//25 TA//PM|NOM//appos//25 )//PAD//punct//25 .//MAD//punct//18
3.2 Pensionssystemet;I//PP//advmod//18 stället//NN|NEU|SIN|DEF|NOM//fixed//30 har//VB|PRS|AKT//advcl//7 institutionerna//NN|UTR|PLU|DEF|NOM//nsubj//32 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 kollektivavtal//NN|NEU|PLU|IND|NOM//obj//32 för//PP//case//37 trygghetsförsäkring//NN|UTR|SIN|IND|NOM//obl//32 vid//PP//case//39 arbetsskada//NN|UTR|SIN|IND|NOM//nmod//37 (//PAD//punct//32 TFA//PM|NOM//appos//32 )//PAD//punct//41 och//KN//cc//44 tjänstegrupplivförsäkring//NN|UTR|SIN|IND|NOM//nsubj//53 (//PAD//punct//44 TGL//NN|AN//appos//44 )//PAD//punct//46 för//PP//case//51 vilka//HP|UTR/NEU|PLU|IND//det//50 AFA//PM|NOM//nmod//51 Försäkring//NN|UTR|SIN|IND|NOM//dep//44 är//VB|PRS|AKT//cop//53 försäkringsgivare//NN|UTR|PLU|IND|NOM//conj//32 .//MAD//punct//7
3.2 Pensionssystemet;Vidare//AB|KOM//advmod//56 omfattas//VB|PRS|SFO//parataxis//7 de//DT|UTR/NEU|PLU|DEF//det//58 anställda//NN|UTR|PLU|IND|NOM//nsubj:pass//56 av//PP//case//61 ett//DT|NEU|SIN|IND//det//61 omställningsavtal//NN|NEU|SIN|IND|NOM//nmod//58 och//KN//cc//64 den//DT|UTR|SIN|DEF//det//64 verksamhet//NN|UTR|SIN|IND|NOM//conj//61 som//HP|-|-|-//nsubj:pass//66 bedrivs//VB|PRS|SFO//acl:relcl//64 genom//PP//case//68 Trygghetsrådet//PM|NOM//nmod//69 TRS//PM|NOM//obl//66 .//MAD//punct//7

3.2.1 Allmän pension;Denna//DT|UTR|SIN|DEF//det//1 utredning//NN|UTR|SIN|IND|NOM//nsubj//2 handlar//VB|PRS|AKT//ROOT//2 inte//AB//advmod//2 om//PP//case//7 den//DT|UTR|SIN|DEF//det//7 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 pensionen//NN|UTR|SIN|DEF|NOM//obl//2 ,//MID//punct//12 men//KN//cc//12 en//DT|UTR|SIN|IND//det//12 kort//JJ|POS|UTR|SIN|IND|NOM//amod//12 beskrivning//NN|UTR|SIN|IND|NOM//conj//2 av//PP//case//15 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//15 ålderspension//NN|UTR|SIN|IND|NOM//nmod//12 är//VB|PRS|AKT//cop//12 på//PP//case//19 sin//PS|UTR|SIN|DEF//nmod:poss//19 plats//NN|UTR|SIN|IND|NOM//obl//16 .//MAD//punct//2
3.2.1 Allmän pension;Nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 ålderspensionssystem//NN|NEU|SIN|IND|NOM//nsubj:pass//2 beslutades//VB|PRT|SFO//ROOT//2 av//PP//case//4 riksdagen//NN|UTR|SIN|DEF|NOM//obl:agent//2 1998//RG|NOM//nummod//4 .//MAD//punct//2
3.2.1 Allmän pension;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 består//VB|PRS|AKT//parataxis//2 av//PP//case//10 inkomstpension//NN|UTR|SIN|IND|NOM//obl//8 ,//MID//punct//12 premiepension//NN|UTR|SIN|IND|NOM//conj//10 och//KN//cc//14 garantipension//NN|UTR|SIN|IND|NOM//conj//10 samt//KN//cc//16 tilläggspension//NN|UTR|SIN|IND|NOM//conj//10 för//PP//case//18 personer//NN|UTR|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj//21 är//VB|PRS|AKT//cop//21 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//18 1953//RG|NOM//nummod//21 och//KN//cc//24 tidigare//AB|KOM//conj//22 .//MAD//punct//8
3.2.1 Allmän pension;Systemet//NN|NEU|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//aux//28 trätt//VB|SUP|AKT//parataxis//8 i//PP//advmod//28 kraft//NN|UTR|SIN|IND|NOM//fixed//29 gradvis//AB//advmod//28 och//KN//cc//33 gäller//VB|PRS|AKT//conj//28 fullt//AB|POS//advmod//35 ut//AB//advmod//41 från//PP//case//41 och//KN//fixed//36 med//PP//fixed//36 den//DT|UTR|SIN|DEF//det//41 1//RO|NOM//nummod//41 januari//NN|UTR|SIN|IND|NOM//obl//33 2003//RG|NOM//nummod//41 .//MAD//punct//28
3.2.1 Allmän pension;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 omfattar//VB|PRS|AKT//parataxis//28 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//45 som//HP|-|-|-//nsubj//49 är//VB|PRS|AKT//cop//49 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//46 1938//RG|NOM//nummod//49 eller//KN//cc//52 senare//AB|KOM//conj//50 .//MAD//punct//45
3.2.1 Allmän pension;De//DT|UTR/NEU|PLU|DEF//det//55 äldsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nsubj//65 i//PP//case//57 åldersgruppen//NN|UTR|SIN|DEF|NOM//nmod//55 ,//MID//punct//55 de//PN|UTR/NEU|PLU|DEF|SUB//conj//55 som//HP|-|-|-//nsubj//62 är//VB|PRS|AKT//cop//62 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//59 1938–1953//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//62 ,//MID//punct//55 får//VB|PRS|AKT//parataxis//45 en//DT|UTR|SIN|IND//det//67 del//NN|UTR|SIN|IND|NOM//obj//65 av//PP//case//70 sin//PS|UTR|SIN|DEF//nmod:poss//70 pension//NN|UTR|SIN|IND|NOM//nmod//67 i//PP//case//74 form//NN|UTR|SIN|IND|NOM//fixed//71 av//PP//fixed//71 tilläggspension//NN|UTR|SIN|IND|NOM//nmod//67 enligt//PP//case//78 de//DT|UTR/NEU|PLU|DEF//det//78 gamla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 reglerna//NN|UTR|PLU|DEF|NOM//nmod//74 om//PP//case//80 folkpension//NN|UTR|SIN|IND|NOM//nmod//78 och//KN//cc//82 ATP//PM|NOM//conj//80 .//MAD//punct//45
3.2.1 Allmän pension;Ju//KN//advmod//85 tidigare//AB|KOM//advmod//91 i//PP//case//87 perioden//NN|UTR|SIN|DEF|NOM//obl//85 en//DT|UTR|SIN|IND//det//89 person//NN|UTR|SIN|IND|NOM//nsubj//91 är//VB|PRS|AKT//cop//91 född//PC|PRF|UTR|SIN|IND|NOM//advcl//45 ,//MID//punct//94 desto//AB//advmod//94 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//csubj//97 är//VB|PRS|AKT//cop//97 andelen//NN|UTR|SIN|DEF|NOM//amod//97 tilläggspension//NN|UTR|SIN|IND|NOM//obj//91 .//MAD//punct//28
3.2.1 Allmän pension;Inkomstpensionen//NN|UTR|SIN|DEF|NOM//nsubj//3 och//KN//cc//2 premiepensionen//NN|UTR|SIN|DEF|NOM//conj//0 grundar//VB|PRS|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 på//PP//case//8 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 livets//NN|NEU|SIN|DEF|GEN//nmod:poss//8 inkomst//NN|UTR|SIN|IND|NOM//obl//3 .//MAD//punct//3
3.2.1 Allmän pension;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 innefattar//VB|PRS|AKT//parataxis//3 alla//DT|UTR/NEU|PLU|IND/DEF//det//13 inkomster//NN|UTR|PLU|IND|NOM//obj//11 för//PP//case//16 vilka//HP|UTR/NEU|PLU|IND//det//16 skatt//NN|UTR|SIN|IND|NOM//nsubj:pass//17 betalas//VB|PRS|SFO//acl:relcl//13 ,//MID//punct//20 inklusive//PP//case//20 ersättningar//NN|UTR|PLU|IND|NOM//obl//17 från//PP//case//22 socialförsäkringssystemet//NN|NEU|SIN|DEF|NOM//nmod//20 och//KN//cc//24 arbetslöshetsförsäkringen//NN|UTR|SIN|DEF|NOM//conj//22 ,//MID//punct//20 med//PP//case//27 begränsning//NN|UTR|SIN|IND|NOM//nmod//20 till//PP//case//30 en//DT|UTR|SIN|IND//det//30 lägsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nmod//27 och//KN//cc//34 en//DT|UTR|SIN|IND//det//34 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//34 nivå//NN|UTR|SIN|IND|NOM//conj//30 .//MAD//punct//11
3.2.1 Allmän pension;Den//DT|UTR|SIN|DEF//det//38 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//38 nivån//NN|UTR|SIN|DEF|NOM//appos//11 ,//MID//punct//43 det//DT|NEU|SIN|DEF//det//43 så//AB//advmod//42 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//43 taket//NN|NEU|SIN|DEF|NOM//nsubj//53 ,//MID//punct//47 för//PP//case//47 pensionsgrundande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 inkomst//NN|UTR|SIN|IND|NOM//conj//43 under//PP//case//50 ett//DT|NEU|SIN|IND//det//50 år//NN|NEU|SIN|IND|NOM//nmod//47 är//VB|PRS|AKT//cop//53 7,5//RG|NOM//nummod//53 inkomstbasbelopp//NN|NEU|PLU|IND|NOM//appos//38 ,//MID//punct//53 vilket//HP|NEU|SIN|IND//obl//57 2009//RG|NOM//nsubj//57 motsvarar//VB|PRS|AKT//acl:relcl//53 en//DT|UTR|SIN|IND//det//59 månadslön//NN|UTR|SIN|IND|NOM//obj//57 på//PP//case//63 31//RG|NOM//nummod//62 813//RG|NOM//nmod//63 kronor//NN|UTR|PLU|IND|NOM//nmod//59 .//MAD//punct//53
3.2.1 Allmän pension;För//PP//mark//67 att//IE//mark//67 tjäna//VB|INF|AKT//advcl//73 in//PL//compound:prt//67 till//PP//case//72 en//DT|UTR|SIN|IND//det//72 pensionsgrundande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 inkomst//NN|UTR|SIN|IND|NOM//obl//67 krävs//VB|PRS|SFO//advcl//11 att//SN//mark//76 årsinkomsten//NN|UTR|SIN|DEF|NOM//nsubj//76 uppgår//VB|PRS|AKT//advcl//73 till//PP//compound:prt//76 minst//AB|SUV//advmod//79 0,423//RG|NOM//advmod//76 prisbasbelopp//NN|NEU|SIN|IND|NOM//obl//76 .//MAD//punct//11
3.2.1 Allmän pension;Är//VB|PRS|AKT//advcl//86 inkomsten//NN|UTR|SIN|DEF|NOM//nsubj//85 så//AB//advmod//85 hög//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//86 beräknas//VB|PRS|SFO//conj//3 den//DT|UTR|SIN|DEF//det//89 pensionsgrundande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 inkomsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//86 från//PP//case//92 första//RO|NOM//amod//92 kronan//NN|UTR|SIN|DEF|NOM//nmod//89 .//MAD//punct//86
3.2.1 Allmän pension;Den//DT|UTR|SIN|DEF//det//96 pensionsgrundande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 inkomsten//NN|UTR|SIN|DEF|NOM//nsubj//101 är//VB|PRS|AKT//cop//101 bruttoinkomsten//NN|UTR|SIN|DEF|NOM//nsubj//101 minus//AB//nmod//101 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//101 pensionsavgift//NN|UTR|SIN|IND|NOM//parataxis//86 (//PAD//punct//101 7//RG|NOM//nummod//104 procent//NN|UTR|PLU|IND|NOM//appos//101 )//PAD//punct//101 .//MAD//punct//3
