5 Resurstilldelningen för konstnärliga utbildningar ;De//DT|UTR/NEU|PLU|DEF//det//2 konstnärliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 utbildningarna//NN|UTR|PLU|DEF|NOM//nsubj//3 har//VB|PRS|AKT//ROOT//3 annan//JJ|POS|UTR|SIN|IND|NOM//amod//5 karaktär//NN|UTR|SIN|IND|NOM//obj//3 och//KN//cc//7 uppläggning//NN|UTR|SIN|IND|NOM//conj//5 än//KN//mark//10 övrig//JJ|POS|UTR|SIN|IND|NOM//amod//10 högskoleutbildning//NN|UTR|SIN|IND|NOM//nmod//7 .//MID//punct//3
6.1 Nuläge;I//PP//case//13 anslagen//NN|NEU|PLU|DEF|NOM//obl//16 till//PP//case//15 vetenskapsområdena//NN|NEU|PLU|DEF|NOM//nmod//13 ingår//VB|PRS|AKT//ROOT//16 resurser//NN|UTR|PLU|IND|NOM//nsubj//16 för//PP//case//20 såväl//KN//amod//20 forskning//NN|UTR|SIN|IND|NOM//obl//16 som//KN//mark//23 för//PP//case//23 forskarutbildning//NN|UTR|SIN|IND|NOM//obl//16 .//MAD//punct//16
6.1 Nuläge;Statsmakternas//NN|UTR|PLU|DEF|GEN//nmod:poss//1 styrning//NN|UTR|SIN|IND|NOM//nsubj:pass//7 av//PP//case//4 forskarutbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 omfattning//NN|UTR|SIN|IND|NOM//nmod//1 och//KN//cc//6 inriktning//NN|UTR|SIN|IND|NOM//conj//4 görs//VB|PRS|SFO//ROOT//7 idag//AB//advmod//7 genom//PP//case//10 tilldelning//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//12 vetenskapsområden//NN|NEU|PLU|IND|NOM//nmod//10 ,//MID//punct//14 examensmål//NN|NEU|PLU|IND|NOM//conj//12 och//KN//cc//16 öronmärkning//NN|UTR|SIN|IND|NOM//conj//12 av//PP//case//18 minimiresurser//NN|UTR|PLU|IND|NOM//nmod//16 för//PP//case//20 studiefinansiering//NN|UTR|SIN|IND|NOM//nmod//18 i//PP//case//22 forskarutbildningen//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//7

6.1.1.1 Examensrätt för forskarutbildning;I//PP//case//1 högskolelagen//NN|UTR|SIN|DEF|NOM//obl//13 kap.//NN|AN//nmod//5 2//RG|NOM//nummod//4 §//NN|AN//nmod//5 5//RG|NOM//nmod//1 och//KN//cc//8 i//PP//case//8 högskoleförordningen//NN|UTR|SIN|DEF|NOM//conj//5 kap.//NN|AN//nmod//12 8//RG|NOM//nummod//11 §//NN|AN//nmod//12 3//RG|NOM//nmod//8 anges//VB|PRS|SFO//ROOT//13 att//SN//mark//17 forskarutbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//17 får//VB|PRS|AKT//aux//17 anordnas//VB|INF|SFO//ccomp//13 av//PP//case//19 universiteten//NN|NEU|PLU|DEF|NOM//obl:agent//17 .//MAD//punct//13 ”//PAD//punct//23
6.1.1.1 Examensrätt för forskarutbildning;En//DT|UTR|SIN|IND//det//23 högskola//NN|UTR|SIN|IND|NOM//appos//13 som//HP|-|-|-//nsubj//27 inte//AB//advmod//27 är//VB|PRS|AKT//cop//27 universitet//NN|NEU|SIN|IND|NOM//nsubj//29 får//VB|PRS|AKT//aux//29 anordna//VB|INF|AKT//acl:relcl//23 forskarutbildning//NN|UTR|SIN|IND|NOM//obj//29 inom//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 vetenskapsområden//NN|NEU|PLU|IND|NOM//obl//29 som//HP|-|-|-//nsubj//35 finns//VB|PRS|SFO//acl:relcl//33 vid//PP//case//38 den//DT|UTR|SIN|DEF//det//38 högskolan//NN|UTR|SIN|DEF|NOM//obl//35 .//MAD//punct//23 ”//RG|NOM//punct//23
6.1.1.1 Examensrätt för forskarutbildning;Inga//DT|UTR/NEU|PLU|IND//det//2 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//3 har//VB|PRS|AKT//ROOT//3 idag//AB//advmod//3 något//DT|NEU|SIN|IND//det//7 formellt//JJ|POS|NEU|SIN|IND|NOM//amod//7 ansvar//NN|NEU|SIN|IND|NOM//obj//3 för//PP//case//9 forskarutbildning//NN|UTR|SIN|IND|NOM//obl//3 .//MAD//punct//3
6.1.1.1 Examensrätt för forskarutbildning;I//PP//case//13 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 länder//NN|NEU|PLU|IND|NOM//obl//17 är//VB|PRS|AKT//cop//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 inte//AB//advmod//17 ovanligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 att//SN//mark//21 forskningsråden//NN|NEU|PLU|DEF|NOM//nsubj//21 är//VB|PRS|AKT//cop//21 engagerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//17 i//PP//case//23 forskarutbildningen//NN|UTR|SIN|DEF|NOM//obl//21 .//MAD//punct//3
6.1.1.1 Examensrätt för forskarutbildning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 kan//VB|PRS|AKT//aux//28 också//AB//advmod//28 finnas//VB|INF|SFO//conj//3 särskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 organ//NN|NEU|PLU|IND|NOM//obj//28 eller//KN//cc//32 myndigheter//NN|UTR|PLU|IND|NOM//conj//30 för//PP//case//34 planering//NN|UTR|SIN|IND|NOM//nmod//32 och//KN//cc//38 ///MID//cc//38 eller//KN//cc//38 finansiering//NN|UTR|SIN|IND|NOM//conj//34 av//PP//case//40 forskarutbildningen//NN|UTR|SIN|DEF|NOM//nmod//38 .//MAD//punct//3
6.1.1.1 Examensrätt för forskarutbildning;Forskarutbildningen//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 mycket//AB|POS//advmod//3 differentierad//PC|PRF|UTR|SIN|IND|NOM//ROOT//3 och//KN//cc//6 organisatoriskt//AB|POS//advmod//6 spridd//JJ|POS|UTR|SIN|IND|NOM//conj//3 .//MID//punct//3
6.1.1.1 Examensrätt för forskarutbildning;Forskarutbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//9 bedrivs//VB|PRS|SFO//conj//3 i//PP//case//13 minst//AB|SUV//advmod//12 600//RG|NOM//nummod//13 ämnen//NN|NEU|PLU|IND|NOM//obl//9 vid//PP//case//18 ca//AB|AN//advmod//16 1//RG|NOM//nummod//17 000//RG|NOM//nummod//18 institutioner//NN|UTR|PLU|IND|NOM//obl//9 .//MAD//punct//3
6.1.1.1 Examensrätt för forskarutbildning;Antalet//NN|NEU|SIN|DEF|NOM//nmod//21 doktorander//NN|UTR|PLU|IND|NOM//nsubj//28 inom//PP//case//25 ett//DT|NEU|SIN|IND//det//25 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//25 ämne//NN|NEU|SIN|IND|NOM//nmod//21 kan//VB|PRS|AKT//aux//28 vara//VB|INF|AKT//cop//28 stort//JJ|POS|NEU|SIN|IND|NOM//conj//3 och//KN//cc//31 mycket//AB|POS//advmod//31 litet//JJ|POS|NEU|SIN|IND|NOM//conj//28 .//MAD//punct//3
6.1.1.1 Examensrätt för forskarutbildning;Formellt//AB|POS//advmod//1 ansvarig//JJ|POS|UTR|SIN|IND|NOM//ROOT//1 för//PP//case//3 forskarutbildningen//NN|UTR|SIN|DEF|NOM//obl//1 enligt//PP//case//5 högskoleförordningen//NN|UTR|SIN|DEF|NOM//nmod//3 är//VB|PRS|AKT//cop//7 fakultetsnämnd//NN|UTR|SIN|IND|NOM//nsubj//1 .//MAD//punct//1
6.1.1.1 Examensrätt för forskarutbildning;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//10 fastställer//VB|PRS|AKT//parataxis//1 forskarutbildningsämne//NN|NEU|SIN|IND|NOM//obj//10 och//KN//cc//13 forskarutbildningsplan//NN|UTR|SIN|DEF|NOM//conj//11 .//MAD//punct//1
6.1.1.1 Examensrätt för forskarutbildning;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//16 utser//VB|PRS|AKT//parataxis//1 (//PAD//punct//16 med//PP//case//19 delegationsrätt//NN|UTR|SIN|IND|NOM//obl//16 )//PAD//punct//19 handledare//NN|UTR|PLU|IND|NOM//conj//19 och//KN//cc//24 betygsbestämmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//24 lärare//NN|UTR|PLU|IND|NOM//conj//21 .//MAD//punct//16
6.1.1.1 Examensrätt för forskarutbildning;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//27 utser//VB|PRS|AKT//parataxis//16 också//AB//advmod//27 fakultetsopponent//NN|UTR|SIN|IND|NOM//obj//27 och//KN//cc//31 betygsnämnd//NN|UTR|SIN|IND|NOM//conj//29 inför//PP//case//33 disputationer//NN|UTR|PLU|IND|NOM//nmod//31 .//MAD//punct//1

6.1.1.2 Examensmål för forskarutbildningen;Statsmakterna//NN|UTR|PLU|DEF|NOM//nsubj//1 anger//VB|PRS|AKT//ROOT//1 för//PP//case//3 universiteten//NN|NEU|PLU|DEF|NOM//obl//1 och//KN//cc//7 de//DT|UTR/NEU|PLU|DEF//det//7 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 högskolorna//NN|UTR|PLU|DEF|NOM//conj//1 mål//NN|NEU|PLU|IND|NOM//nmod//7 för//PP//case//10 antalet//NN|NEU|SIN|DEF|NOM//nmod//7 examina//NN|UTR|PLU|IND|NOM//nmod//10 under//PP//case//14 en//DT|UTR|SIN|IND//det//14 treårsperiod//NN|UTR|SIN|IND|NOM//nmod//11 inom//PP//case//16 vart//PN|NEU|SIN|IND|SUB/OBJ//nmod//14 och//KN//fixed//16 ett//PN|NEU|SIN|IND|SUB/OBJ//fixed//16 av//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 vetenskapsområden//NN|NEU|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj//24 är//VB|PRS|AKT//aux:pass//24 företrädda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//21 vid//PP//case//27 respektive//AB//amod//27 lärosäte//NN|NEU|SIN|IND|NOM//obl//24 .//MAD//punct//1
6.1.1.2 Examensmål för forskarutbildningen;Lärosätena//NN|NEU|PLU|DEF|NOM//nsubj//30 får//VB|PRS|AKT//conj//1 omfördela//VB|INF|AKT//xcomp//30 högst//AB|SUV//advmod//33 tre//RG|NOM//nummod//34 procent//NN|UTR|PLU|IND|NOM//obj//31 av//PP//case//36 examensmålet//NN|NEU|SIN|DEF|NOM//nmod//34 för//PP//case//39 ett//DT|NEU|SIN|IND//det//39 vetenskapsområdet//NN|NEU|SIN|DEF|NOM//obl//31 till//PP//case//42 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 vetenskapsområden//NN|NEU|PLU|IND|NOM//nmod//39 .//MAD//punct//30
6.1.1.2 Examensmål för forskarutbildningen;Examinationen//NN|UTR|SIN|DEF|NOM//nsubj//57 under//PP//case//48 den//DT|UTR|SIN|DEF//det//48 första//RO|NOM//amod//48 treårsperioden//NN|UTR|SIN|DEF|NOM//nmod//44 1994/95–96/97//RG|NOM//nummod//48 samt//KN//cc//51 målen//NN|NEU|PLU|DEF|NOM//conj//49 och//KN//cc//53 examinationen//NN|UTR|SIN|DEF|NOM//conj//49 för//PP//case//55 treårsperioden//NN|UTR|SIN|DEF|NOM//nmod//56 1997–1999//NN|UTR|SIN|IND|NOM//nmod//53 framgår//VB|PRS|AKT//parataxis//30 av//PP//case//60 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 tabell//NN|UTR|SIN|IND|NOM//obl//57 .//MAD//punct//1
6.1.1.2 Examensmål för forskarutbildningen;Examinationen//NN|UTR|SIN|DEF|NOM//nsubj//6 mellan//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 två//RG|NOM//nummod//4 treårsperioderna//NN|UTR|PLU|DEF|NOM//nmod//0 har//VB|PRS|AKT//aux//6 ökat//VB|SUP|AKT//ROOT//6 med//PP//case//9 18//RG|NOM//nummod//9 %//NN|AN//obl//6 .//MAD//punct//6
6.1.1.2 Examensmål för forskarutbildningen;Utfallet//NN|NEU|SIN|DEF|NOM//nsubj//16 för//PP//case//15 den//DT|UTR|SIN|DEF//det//15 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//15 treårsperioden//NN|UTR|SIN|DEF|NOM//nmod//11 visar//VB|PRS|AKT//parataxis//6 att//SN//mark//19 målen//NN|NEU|PLU|DEF|NOM//nsubj:pass//19 nåtts//VB|SUP|SFO//ccomp//16 med//PP//case//21 råge//NN|UTR|SIN|IND|NOM//obl//19 för//PP//case//23 samhällsvetenskap//NN|UTR|SIN|IND|NOM//nmod//21 och//KN//cc//25 medicin//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//16 men//KN//cc//28 ligger//VB|PRS|AKT//conj//16 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj//28 under//AB//compound:prt//28 för//PP//case//32 naturvetenskap//NN|UTR|SIN|IND|NOM//obl//28 och//KN//cc//34 teknik//NN|UTR|SIN|IND|NOM//conj//32 .//MAD//punct//16
6.1.1.2 Examensmål för forskarutbildningen;En//DT|UTR|SIN|IND//det//37 anledning//NN|UTR|SIN|IND|NOM//nsubj//41 till//PP//case//39 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//37 är//VB|PRS|AKT//cop//41 säkerligen//AB//parataxis//16 att//SN//mark//48 målen//NN|NEU|PLU|DEF|NOM//nsubj:pass//48 för//PP//case//45 naturvetenskap//NN|UTR|SIN|IND|NOM//nmod//43 och//KN//cc//47 teknik//NN|UTR|SIN|IND|NOM//conj//45 sattes//VB|PRT|SFO//csubj//41 16//RG|NOM//nummod//50 %//NN|AN//obj//48 resp.//AB|AN//cc//53 21//RG|NOM//nummod//53 %//NN|AN//conj//48 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//48 än//KN//case//57 examinationen//NN|UTR|SIN|DEF|NOM//nmod//57 1994/95–96/97//RG|NOM//obl//48 ,//MID//punct//62 men//KN//cc//62 endast//AB//advmod//62 3//RG|NOM//nummod//62 %//NN|AN//conj//48 resp.//AB|AN//nummod//62 2//RG|NOM//nummod//65 %//NN|AN//dep//62 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//68 för//PP//case//68 humaniorasamhällsvetenskap//NN|UTR|SIN|IND|NOM//nmod//62 resp.//AB|AN//cc//70 medicin//NN|UTR|SIN|IND|NOM//conj//68 .//MAD//punct//6
6.1.1.2 Examensmål för forskarutbildningen;I//PP//case//1 budgetpropositionen//NN|UTR|SIN|DEF|NOM//obl//4 för//PP//case//3 1998//RG|NOM//nmod//1 sattes//VB|PRT|SFO//ROOT//4 preliminära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 examensmål//NN|NEU|PLU|IND|NOM//nsubj:pass//4 för//PP//case//8 2000-02//RG|NOM//obl//4 ,//MID//punct//11 som//HP|-|-|-//nsubj//11 innebär//VB|PRS|AKT//acl:relcl//8 en//DT|UTR|SIN|IND//det//13 ökning//NN|UTR|SIN|IND|NOM//obj//11 med//PP//case//17 totalt//AB|POS//advmod//16 22//RG|NOM//nummod//17 %//NN|AN//nmod//13 .//MAD//punct//4
6.1.1.2 Examensmål för forskarutbildningen;I//PP//case//20 jämförelse//NN|UTR|SIN|IND|NOM//obl//25 med//PP//case//22 utfallet//NN|NEU|SIN|DEF|NOM//nmod//20 för//PP//case//24 1997–99//NN|UTR|SIN|DEF|NOM//nmod//22 innebär//VB|PRS|AKT//conj//4 de//DT|UTR/NEU|PLU|DEF//det//28 preliminära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 målen//NN|NEU|PLU|DEF|NOM//obj//25 att//SN//mark//32 humaniorasamhällsvetenskap//NN|UTR|SIN|IND|NOM//nsubj//32 redan//AB//advmod//32 har//VB|PRS|AKT//acl//28 en//DT|UTR|SIN|IND//det//34 examination//NN|UTR|SIN|IND|NOM//obj//32 i//PP//case//36 nivå//NN|UTR|SIN|IND|NOM//nmod//34 med//PP//case//38 målen//NN|NEU|PLU|DEF|NOM//obl//32 .//MAD//punct//25
6.1.1.2 Examensmål för forskarutbildningen;Även//AB//advmod//41 medicin//NN|UTR|SIN|IND|NOM//nsubj//42 ligger//VB|PRS|AKT//parataxis//25 nära//AB|POS//advmod//42 ,//MID//punct//49 medan//SN//mark//49 naturvetenskap//NN|UTR|SIN|IND|NOM//nsubj//49 och//KN//cc//48 teknik//NN|UTR|SIN|IND|NOM//conj//46 har//VB|PRS|AKT//advcl//42 en//DT|UTR|SIN|IND//det//52 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 situation//NN|UTR|SIN|IND|NOM//obj//49 .//MAD//punct//4
6.1.1.2 Examensmål för forskarutbildningen;Av//PP//case//1 svaren//NN|NEU|PLU|DEF|NOM//obl//9 på//PP//case//4 vår//PS|UTR|SIN|DEF//nmod:poss//4 enkät//NN|UTR|SIN|IND|NOM//nmod//1 till//PP//case//6 universitet//NN|NEU|PLU|IND|NOM//nmod//4 och//KN//cc//8 högskolor//NN|UTR|PLU|IND|NOM//conj//6 framgår//VB|PRS|AKT//ROOT//9 att//SN//mark//13 statsmakternas//NN|UTR|PLU|DEF|GEN//nmod:poss//12 examensmål//NN|NEU|PLU|IND|NOM//nsubj:pass//13 tas//VB|PRS|SFO//ccomp//9 till//PP//case//19 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//14 för//PP//fixed//14 den//DT|UTR|SIN|DEF//det//19 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 planeringen//NN|UTR|SIN|DEF|NOM//obl//13 .//MAD//punct//9
6.1.1.2 Examensmål för forskarutbildningen;Styrelserna//NN|UTR|PLU|DEF|NOM//nsubj//37 för//PP//case//23 examensmålen//NN|NEU|PLU|DEF|NOM//nmod//21 vidare//AB|KOM//nmod//21 till//PP//case//26 fakultetsnämnder//NN|UTR|PLU|IND|NOM//nmod//21 eller//KN//cc//29 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 organ//NN|NEU|SIN|IND|NOM//conj//26 .//MAD//punct//21
6.1.1.2 Examensmål för forskarutbildningen;Uppsala//PM|GEN//amod//32 universitet//NN|NEU|SIN|IND|NOM//appos//21 ,//MID//punct//35 till//PP//case//35 exempel//NN|NEU|SIN|IND|NOM//conj//32 ,//MID//punct//21 anger//VB|PRS|AKT//parataxis//9 att//SN//mark//45 examensmål//NN|NEU|PLU|IND|NOM//nsubj//45 och//KN//cc//43 den//DT|UTR|SIN|DEF//det//43 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 forskarutbildningsreformen//NN|UTR|SIN|DEF|NOM//conj//39 har//VB|PRS|AKT//aux//45 lett//VB|SUP|AKT//ccomp//37 till//PP//mark//49 att//SN//mark//49 universitetet//NN|NEU|SIN|DEF|NOM//nsubj//49 satsat//VB|SUP|AKT//advcl//45 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//51 resurser//NN|UTR|PLU|IND|NOM//obj//49 på//PP//case//57 forskarstuderande//NN|UTR|PLU|IND|NOM//fixed//52 inom//PP//case//57 det//DT|NEU|SIN|DEF//det//57 humanistisksamhällsvetenskapliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 området//NN|NEU|SIN|DEF|NOM//obl//49 .//MAD//punct//9
6.1.1.2 Examensmål för forskarutbildningen;Vanligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//0 är//VB|PRS|AKT//cop//0 att//SN//mark//8 examinationen//NN|UTR|SIN|DEF|NOM//nsubj//8 av//PP//case//5 doktorer//NN|UTR|PLU|IND|NOM//nmod//3 och//KN//cc//7 licentiater//NN|UTR|PLU|IND|NOM//conj//5 ligger//VB|PRS|AKT//csubj//0 till//PP//case//14 grund//NN|UTR|SIN|IND|NOM//fixed//9 för//PP//fixed//9 den//DT|UTR|SIN|DEF//det//14 interna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 fördelningen//NN|UTR|SIN|DEF|NOM//obl//8 på//PP//case//16 ämnen//NN|NEU|PLU|IND|NOM//nmod//14 av//PP//case//19 någon//DT|UTR|SIN|IND//det//19 del//NN|UTR|SIN|IND|NOM//nmod//16 av//PP//case//23 lärosätets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//23 statsbudgetanslag//NN|NEU|SIN|IND|NOM//nmod//19 till//PP//case//25 forskning//NN|UTR|SIN|IND|NOM//nmod//19 och//KN//cc//27 forskarutbildning//NN|UTR|SIN|IND|NOM//conj//25 .//MAD//punct//0
6.1.1.2 Examensmål för forskarutbildningen;Enligt//PP//case//1 enkäten//NN|UTR|SIN|DEF|NOM//obl//2 har//VB|PRS|AKT//aux//6 inget//DT|NEU|SIN|IND//det//4 lärosäte//NN|NEU|SIN|IND|NOM//nsubj//6 hittills//AB//advmod//6 utnyttjat//VB|SUP|AKT//ROOT//6 möjligheten//NN|UTR|SIN|DEF|NOM//obj//6 att//IE//mark//10 ”//PAD//punct//10 omfördela//VB|INF|AKT//csubj//18 ”//PAD//punct//10 examensmål//NN|NEU|PLU|IND|NOM//obj//10 mellan//PP//case//14 vetenskapsområden//NN|NEU|PLU|IND|NOM//nmod//12 .//MAD//punct//10
6.1.1.2 Examensmål för forskarutbildningen;Uppsala//PM|GEN//amod//17 universitet//NN|NEU|SIN|IND|NOM//obj//10 anger//VB|PRS|AKT//advcl//6 dock//AB//advmod//18 att//SN//mark//26 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 eventuellt//AB|POS//advmod//26 kan//VB|PRS|AKT//aux//26 komma//VB|INF|AKT//aux//26 att//IE//mark//26 utnyttjas//VB|INF|SFO//ccomp//18 .//MAD//punct//18
6.1.1.2 Examensmål för forskarutbildningen;Universitetets//NN|NEU|SIN|DEF|GEN//nmod:poss//29 satsning//NN|UTR|SIN|IND|NOM//nsubj//35 på//PP//case//33 det//DT|NEU|SIN|DEF//det//33 humanistisk-samhällsvetenskapliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 området//NN|NEU|SIN|DEF|NOM//nmod//29 har//VB|PRS|AKT//aux//35 genererat//VB|SUP|AKT//advcl//18 ett//DT|NEU|SIN|IND//det//38 stort//JJ|POS|NEU|SIN|IND|NOM//amod//38 antal//NN|NEU|SIN|IND|NOM//nmod//39 examina//NN|UTR|PLU|IND|NOM//obj//35 som//HP|-|-|-//nsubj:pass//43 kan//VB|PRS|AKT//aux//43 behöva//VB|INF|AKT//aux//43 utnyttjas//VB|INF|SFO//acl:relcl//39 för//PP//mark//46 att//IE//mark//46 nå//VB|INF|AKT//advcl//43 de//DT|UTR/NEU|PLU|DEF//det//48 mål//NN|NEU|PLU|IND|NOM//obj//46 som//HP|-|-|-//nsubj:pass//50 satts//VB|SUP|SFO//acl:relcl//48 för//PP//case//52 examina//NN|UTR|PLU|DEF|NOM//obl//50 inom//PP//case//58 de//DT|UTR/NEU|PLU|DEF//det//58 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 och//KN//cc//57 naturvetenskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//55 vetenskapsområdena//NN|NEU|PLU|DEF|NOM//nmod//52 .//MAD//punct//6

6.1.1.3 Öronmärkta medel till studiefinansiering i forskarutbildningen;Statsmakterna//NN|UTR|PLU|DEF|NOM//nsubj//1 anger//VB|PRS|AKT//ROOT//1  //_SP////1 minimibelopp//NN|NEU|SIN|IND|NOM//obj//1 för//PP//case//5 studiefinansiering//NN|UTR|SIN|IND|NOM//nmod//3 inom//PP//case//7 forskarutbildningen//NN|UTR|SIN|DEF|NOM//nmod//5 i//PP//case//9 anslagen//NN|NEU|PLU|DEF|NOM//nmod//7 till//PP//case//11 vetenskapsområdena//NN|NEU|PLU|DEF|NOM//nmod//9 .//MAD//punct//1
6.1.1.3 Öronmärkta medel till studiefinansiering i forskarutbildningen;Beloppen//NN|NEU|PLU|DEF|NOM//nsubj//17 för//PP//case//16 år//NN|NEU|SIN|IND|NOM//nmod//16 1999//RG|NOM//nmod//13 framgår//VB|PRS|AKT//parataxis//1 av//PP//case//20 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 tabell//NN|UTR|SIN|IND|NOM//obl//17 ://MAD//punct//17
6.1.1.3 Öronmärkta medel till studiefinansiering i forskarutbildningen;Statsmakternas//NN|UTR|PLU|DEF|GEN//nmod:poss//1 examensmål//NN|NEU|SIN|IND|NOM//nsubj//5 för//PP//case//3 perioden//NN|UTR|SIN|DEF|NOM//nmod//4 1997–1999//NN|UTR|SIN|IND|NOM//nmod//1 förutsätter//VB|PRS|AKT//ROOT//5 ett//DT|NEU|SIN|IND//det//9 absolut//AB|POS//advmod//8 minsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//9 antal//NN|NEU|SIN|IND|NOM//nmod//10 doktorander//NN|UTR|PLU|IND|NOM//obj//5 på//PP//case//15 ca//AB|AN//advmod//13 7//RG|NOM//nummod//15 500//RG|NOM//nummod//15 doktorander//NN|UTR|PLU|IND|NOM//obl//5 (//PAD//punct//15 examensmål//NN|NEU|PLU|IND|NOM//appos//15 för//PP//case//19 treårsperioden//NN|UTR|SIN|DEF|NOM//nmod//17 /3//RG|NOM//punct//5 ger//VB|PRS|AKT//conj//5 antalet//NN|NEU|SIN|DEF|NOM//iobj//21 examina//NN|UTR|PLU|IND|NOM//obj//21 per//PP//case//25 år//NN|NEU|SIN|IND|NOM//nmod//23 ,//MID//punct//21 detta//DT|NEU|SIN|DEF//det//28 antal//NN|NEU|SIN|IND|NOM//nmod//29 multiplicerat//PC|PRF|NEU|SIN|IND|NOM//parataxis//21 med//PP//case//31 4//RG|NOM//nmod//29 för//PP//case//36 det//DT|NEU|SIN|DEF//det//35 minsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//35 antal//NN|NEU|SIN|IND|NOM//nmod//36 årskullar//NN|UTR|PLU|IND|NOM//obl//21 som//HP|-|-|-//nsubj:pass//38 behövs//VB|PRS|SFO//acl:relcl//36 för//PP//case//42 den//DT|UTR|SIN|DEF//det//42 fyraåriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 doktorsexamen//NN|UTR|SIN|IND|NOM//obl//38 )//PAD//punct//5 .//MAD//punct//5
6.1.1.3 Öronmärkta medel till studiefinansiering i forskarutbildningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 är//VB|PRS|AKT//cop//49 det//PN|NEU|SIN|DEF|SUB/OBJ//det//48 antal//NN|NEU|SIN|IND|NOM//nmod//49 doktorander//NN|UTR|PLU|IND|NOM//parataxis//5 som//HP|-|-|-//nsubj:pass//51 krävs//VB|PRS|SFO//acl:cleft//49 för//PP//mark//54 att//IE//mark//54 nå//VB|INF|AKT//advcl//51 målen//NN|NEU|PLU|DEF|NOM//obj//54 med//PP//case//59 en//DT|UTR|SIN|IND//det//59 100-procentig//JJ|POS|UTR|SIN|IND|NOM//amod//59 examinationsfrekvens//NN|UTR|SIN|IND|NOM//nmod//55 på//PP//case//61 normalstudietid//NN|UTR|SIN|IND|NOM//nmod//59 ,//MID//punct//65 dvs.//AB|AN//advmod//64 fyra//RG|NOM//nummod//65 år//NN|NEU|PLU|IND|NOM//obl//54 .//MAD//punct//65
