av den kommunalekonomiska utjämningen;–//RG|NOM//punct//2 med//PP//case//2 förslag//NN|NEU|SIN|IND|NOM//ROOT//2 om//PP//case//4 organisation//NN|UTR|SIN|IND|NOM//nmod//2 samt//KN//cc//6 löne-//NN|-|-|-|SMS//conj//4 och//KN//cc//8 byggkostnadsutjämning//NN|UTR|SIN|IND|NOM//conj//4
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Källa: Egen bearbetning och Sveriges Kommuner och Landsting;För//PP//case//105 en//DT|UTR|SIN|IND//det//105 utförlig//JJ|POS|UTR|SIN|IND|NOM//amod//105 förteckning//NN|UTR|SIN|IND|NOM//obl//110 över//PP//case//109 respektive//AB//amod//108 kommuns//NN|UTR|SIN|IND|GEN//nmod:poss//109 löneindex//NN|NEU|SIN|IND|NOM//nmod//105 se//VB|INF|AKT//parataxis//95 bilaga//NN|UTR|SIN|IND|NOM//obj//110 3//RG|NOM//nummod//110 .//MAD//punct//90
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Källa: Egen bearbetning och Sveriges Kommuner och Landsting;Under//PP//case//2 perioden//NN|UTR|SIN|DEF|NOM//nmod//2 2002-2005//RG|NOM//obl//11 hade//VB|PRT|AKT//aux//11 75//RG|NOM//nsubj//11 av//PP//case//9 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 totalt//AB|POS//advmod//8 290//RG|NOM//nummod//9 kommuner//NN|UTR|PLU|IND|NOM//nmod//4 ett//DT|NEU|SIN|IND//det//11 index//NN|NEU|SIN|IND|NOM//ROOT//11 över//AB//case//13 100//RG|NOM//obl//11 ,//MID//punct//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 vill//VB|PRS|AKT//aux//17 säga//VB|INF|AKT//conj//11 ett//DT|NEU|SIN|IND//det//19 löneläge//NN|NEU|SIN|IND|NOM//obj//17 över//PP//case//21 genomsnittet//NN|NEU|SIN|DEF|NOM//nmod//19 medan//SN//mark//24 213//RG|NOM//nummod//24 hade//VB|PRT|AKT//advcl//17 ett//DT|NEU|SIN|IND//det//26 löneindex//NN|NEU|SIN|IND|NOM//obj//24 under//PP//case//28 100//RG|NOM//nmod//26 .//MAD//punct//11
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Källa: Egen bearbetning och Sveriges Kommuner och Landsting;Sammanlagt//PC|PRF|NEU|SIN|IND|NOM//nsubj//31 hade//VB|PRT|AKT//parataxis//11 29//RG|NOM//nummod//33 kommuner//NN|UTR|PLU|IND|NOM//obj//31 ett//DT|NEU|SIN|IND//det//35 index//NN|NEU|SIN|IND|NOM//obj//31 över//AB//case//37 102//RG|NOM//nmod//35 ,//MID//punct//31 och//KN//cc//42 av//PP//case//41 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//42 låg//VB|PRT|AKT//conj//31 inte//AB//advmod//42 mindre//AB|KOM//advmod//46 än//KN//fixed//44 23//RG|NOM//obl//42 i//PP//case//49 Stockholms//PM|GEN//nmod:poss//49 län//NN|NEU|SIN|IND|NOM//obl//42 .//MAD//punct//31
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Källa: Egen bearbetning och Sveriges Kommuner och Landsting;Av//PP//case//53 dessa//DT|UTR/NEU|PLU|DEF//det//53 23//RG|NOM//obl//60 hade//VB|PRT|AKT//aux//60 i//PP//advmod//58 sin//PS|UTR|SIN|DEF//fixed//55 tur//NN|UTR|SIN|IND|NOM//fixed//55 15//RG|NOM//obl//60 ett//DT|NEU|SIN|IND//det//60 index//NN|NEU|SIN|IND|NOM//parataxis//31 på//PP//case//63 över//AB//advmod//63 104//RG|NOM//nmod//60 .//MAD//punct//31
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Källa: Egen bearbetning och Sveriges Kommuner och Landsting;Högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//66 lönenivå//NN|UTR|SIN|IND|NOM//nsubj//69 i//PP//case//68 regionen//NN|UTR|SIN|DEF|NOM//nmod//66 hade//VB|PRT|AKT//parataxis//31 Solna//PM|NOM//obj//69 ,//MID//punct//72 Stockholm//PM|NOM//conj//70 och//KN//cc//74 Nacka//PM|NOM//conj//70 som//HP|-|-|-//obj//77 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//77 hade//VB|PRT|AKT//acl:relcl//74 ett//DT|NEU|SIN|IND//det//79 index//NN|NEU|SIN|IND|NOM//obj//77 över//AB//case//81 106//RG|NOM//nmod//79 .//MAD//punct//11
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Källa: Egen bearbetning och Sveriges Kommuner och Landsting;De//DT|UTR/NEU|PLU|DEF//det//86 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 6//RG|NOM//nummod//86 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//94 som//HP|-|-|-//nsubj//88 hade//VB|PRT|AKT//acl:relcl//86 ett//DT|NEU|SIN|IND//det//90 index//NN|NEU|SIN|IND|NOM//obj//88 över//AB//case//92 102//RG|NOM//nmod//90 var//VB|PRT|AKT//cop//94 Vellinge//PM|NOM//parataxis//11 ,//MID//punct//96 Lomma//PM|NOM//conj//94 ,//MID//punct//98 Svedala//PM|NOM//conj//94 ,//MID//punct//100 Mölndal//PM|NOM//conj//94 ,//MID//punct//102 Ale//PM|NOM//conj//94 och//KN//cc//104 Kiruna//PM|NOM//conj//94 .//MAD//punct//11
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Källa: Egen bearbetning och Sveriges Kommuner och Landsting;Bland//PP//case//2 de//DT|UTR/NEU|PLU|DEF//det//2 kommuner//NN|UTR|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj//4 hade//VB|PRT|AKT//acl:relcl//2 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//6 index//NN|NEU|SIN|IND|NOM//obj//4 återfinns//VB|PRS|SFO//ROOT//7 bland//PP//case//10 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//10 Nordmaling//PM|NOM//obl//7 ,//MID//punct//12 Hudiksvall//PM|NOM//conj//10 och//KN//cc//14 Ockelbo//PM|NOM//conj//10 som//HP|-|-|-//nsubj//20 tillsammans//AB//advmod//18 med//PP//case//18 Ludvika//PM|NOM//nmod//19 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//20 hade//VB|PRT|AKT//acl:relcl//14 ett//DT|NEU|SIN|IND//det//22 index//NN|NEU|SIN|IND|NOM//obj//20 under//PP//case//24 95,5//RG|NOM//obl//20 .//MAD//punct//7
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Källa: Egen bearbetning och Sveriges Kommuner och Landsting;Skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//7 mellan//PP//case//28 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//26 med//PP//case//31 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//31 lönenivåer//NN|UTR|PLU|IND|NOM//nmod//28 och//KN//cc//36 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//36 med//PP//mark//36 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//36 uppgår//VB|PRS|AKT//conj//7 således//AB//advmod//36 till//PP//case//41 över//AB//advmod//40 10//RG|NOM//nummod//41 procentenheter//NN|UTR|PLU|IND|NOM//obl//36 .//MAD//punct//7

4.3 Hur stora är löneskillnaderna mellan kommunerna? / Löneskillnaderna inget tillfälligt fenomen;De//DT|UTR/NEU|PLU|DEF//det//1 löneskillnader//NN|UTR|PLU|IND|NOM//nsubj//9 som//HP|-|-|-//nsubj//3 fanns//VB|PRT|SFO//acl:relcl//1 under//PP//case//5 perioden//NN|UTR|SIN|DEF|NOM//nmod//6 1997-2000//RG|NOM//obl//3 har//VB|PRS|AKT//aux//9 inte//AB//advmod//9 minskat//VB|SUP|AKT//ROOT//9 under//PP//case//12 perioden//NN|UTR|SIN|DEF|NOM//nmod//12 2002-2005//RG|NOM//obl//9 .//MID//punct//9
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Löneskillnaderna inget tillfälligt fenomen;Fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//15 kommuner//NN|UTR|PLU|IND|NOM//nsubj//23 ,//MID//punct//15 framförallt//AB//advmod//19 i//PP//case//19 stockholmsområdet//NN|NEU|SIN|DEF|NOM//conj//15 ,//MID//punct//15 har//VB|PRS|AKT//aux//23 tvärtom//AB//advmod//23 höjt//VB|SUP|AKT//conj//9 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//26 relativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 lönenivåer//NN|UTR|PLU|IND|NOM//obj//23 .//MAD//punct//9
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Löneskillnaderna inget tillfälligt fenomen;Samtidigt//AB//advmod//45 har//VB|PRS|AKT//aux//45 det//DT|NEU|SIN|DEF//det//32 relativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 löneläget//NN|NEU|SIN|DEF|NOM//nsubj//29 bland//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 kommuner//NN|UTR|PLU|IND|NOM//obl//29 som//HP|-|-|-//nsubj//39 redan//AB//advmod//39 tidigare//AB|KOM//advmod//39 låg//VB|PRT|AKT//acl:relcl//35 under//PP//case//41 genomsnittet//NN|NEU|SIN|DEF|NOM//obl//39 i//PP//case//44 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 fall//NN|NEU|PLU|IND|NOM//nmod//41 sjunkit//VB|SUP|AKT//parataxis//9 ytterligare//AB|KOM//advmod//45 .//MAD//punct//9
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Löneskillnaderna inget tillfälligt fenomen;Sammantaget//PC|PRF|NEU|SIN|IND|NOM//nsubj//49 har//VB|PRS|AKT//parataxis//9 skillnaden//NN|UTR|SIN|DEF|NOM//obj//49 i//PP//case//52 lönenivåer//NN|UTR|PLU|IND|NOM//obl//49 mellan//PP//case//54 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//52 ökat//VB|SUP|AKT//advcl//49 .//MAD//punct//49

4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Index//NN|AN//ROOT//0 1997-2000//RG|NOM//nummod//0  //_SP////1 Index//PM|NOM//appos//0 2002-2005//RG|NOM//nummod//3
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Under//PP//case//1 perioden//NN|UTR|SIN|DEF|NOM//nmod//2 1997-2000//RG|NOM//obl//6 var//VB|PRT|AKT//cop//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 209//RG|NOM//nummod//6 kommuner//NN|UTR|PLU|IND|NOM//ROOT//6 som//HP|-|-|-//nsubj//8 hade//VB|PRT|AKT//acl:cleft//6 en//DT|UTR|SIN|IND//det//10 lönenivå//NN|UTR|SIN|IND|NOM//obj//8 under//PP//case//12 genomsnittet//NN|NEU|SIN|DEF|NOM//obl//8 ,//MID//punct//6 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//16 vill//VB|PRS|AKT//aux//16 säga//VB|INF|AKT//conj//6 ett//DT|NEU|SIN|IND//det//18 index//NN|NEU|SIN|IND|NOM//obj//16 under//PP//case//20 100//RG|NOM//nmod//18 .//MAD//punct//6
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Av//PP//case//23 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//24 hade//VB|PRT|AKT//parataxis//6 192//RG|NOM//nummod//26 stycken//NN|UTR|PLU|IND|NOM//obj//24 ,//MID//punct//30 hela//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 92//RG|NOM//nummod//30 %//NN|AN//appos//26 ,//MID//punct//33 ett//DT|NEU|SIN|IND//det//33 index//NN|NEU|SIN|IND|NOM//conj//24 under//PP//case//35 100//RG|NOM//nummod//41 även//AB//advmod//41 i//PP//case//41 den//DT|UTR|SIN|DEF//det//40 nästföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 perioden//NN|UTR|SIN|DEF|NOM//nmod//41 2002-2005//RG|NOM//nmod//33 .//MAD//punct//24
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Av//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 78//RG|NOM//nummod//46 kommunerna//NN|UTR|PLU|DEF|NOM//obl//6 som//HP|-|-|-//nsubj//48 hade//VB|PRT|AKT//acl:relcl//46 ett//DT|NEU|SIN|IND//det//50 index//NN|NEU|SIN|IND|NOM//obj//48 över//PP//case//52 100//RG|NOM//nmod//50 hade//VB|PRT|AKT//amod//46 57//RG|NOM//nummod//55 stycken//NN|UTR|PLU|IND|NOM//obj//53 ,//MID//punct//55 73//RG|NOM//nummod//58 %//NN|AN//appos//55 ,//MID//punct//55 ett//DT|NEU|SIN|IND//det//61 index//NN|NEU|SIN|IND|NOM//appos//46 över//AB//case//63 100//RG|NOM//nummod//68 även//AB//advmod//68 i//PP//case//68 den//DT|UTR|SIN|DEF//det//68 nästföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 perioden//NN|UTR|SIN|DEF|NOM//obl//61 .//MAD//punct//46
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Bland//PP//case//71 kommunerna//NN|UTR|PLU|DEF|NOM//obl//79 med//PP//case//74 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//74 index//NN|NEU|SIN|IND|NOM//nmod//71 ,//MID//punct//77 över//PP//case//77 102//RG|NOM//nmod//74 ,//MID//punct//71 återfanns//VB|PRT|SFO//conj//46 17//RG|NOM//obj//79 av//PP//case//84 de//DT|UTR/NEU|PLU|DEF//det//84 20//RG|NOM//nummod//84 kommuner//NN|UTR|PLU|IND|NOM//obl//79 som//HP|-|-|-//nsubj//86 fanns//VB|PRT|SFO//acl:relcl//84 där//AB//advmod//86 under//PP//case//89 perioden//NN|UTR|SIN|DEF|NOM//obl//86 1997-2000//RG|NOM//nummod//89 även//AB//advmod//94 under//PP//case//94 perioden//NN|UTR|SIN|DEF|NOM//nmod//94 2002-2005//RG|NOM//obl//86 .//MAD//punct//46
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//11 mellan//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 kommuner//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//nsubj//5 har//VB|PRS|AKT//acl:relcl//3 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//7 respektive//AB//amod//9 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//9 lönenivåer//NN|UTR|PLU|IND|NOM//obj//5 har//VB|PRS|AKT//aux//11 ökat//VB|SUP|AKT//ROOT//11 under//PP//case//13 perioden//NN|UTR|SIN|DEF|NOM//obl//11 och//KN//cc//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 finns//VB|PRS|SFO//conj//11 tecken//NN|NEU|PLU|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//19 tyder//VB|PRS|AKT//acl:relcl//17 på//PP//mark//27 att//SN//mark//27 denna//DT|UTR|SIN|DEF//det//23 utveckling//NN|UTR|SIN|IND|NOM//nsubj//27 kan//VB|PRS|AKT//aux//27 komma//VB|INF|AKT//aux//27 att//IE//mark//27 fortsätta//VB|INF|AKT//advcl//19 .//MAD//punct//11
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Under//PP//case//31 perioden//NN|UTR|SIN|DEF|NOM//nmod//31 1997-2000//RG|NOM//obl//11 hade//VB|PRT|AKT//aux//36 52//RG|NOM//nummod//34 kommuner//NN|UTR|PLU|IND|NOM//nsubj//36 ett//DT|NEU|SIN|IND//det//36 index//NN|NEU|SIN|IND|NOM//conj//11 under//AB//case//41 98//RG|NOM//nummod//41 och//KN//cc//38 20//RG|NOM//nummod//38 kommuner//NN|UTR|PLU|IND|NOM//obl//36 ett//DT|NEU|SIN|IND//det//43 index//NN|NEU|SIN|IND|NOM//obl//11 över//AB//case//45 102//RG|NOM//obl//43 .//MAD//punct//11
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Under//PP//case//50 den//DT|UTR|SIN|DEF//det//50 nästföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 perioden//NN|UTR|SIN|DEF|NOM//obl//51 hade//VB|PRT|AKT//conj//11 ännu//AB//advmod//53 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//54 kommuner//NN|UTR|PLU|IND|NOM//obj//51 ,//MID//punct//54 93//RG|NOM//nummod//57 stycken//NN|UTR|PLU|IND|NOM//appos//54 ,//MID//punct//59 fått//VB|SUP|AKT//conj//51 ett//DT|NEU|SIN|IND//det//61 index//NN|NEU|SIN|IND|NOM//obj//59 under//AB//case//63 98//RG|NOM//obl//59 samtidigt//AB//mark//73 som//HA//fixed//64 antalet//NN|NEU|SIN|DEF|NOM//fixed//64 kommuner//NN|UTR|PLU|IND|NOM//nsubj//73 med//PP//case//70 ett//DT|NEU|SIN|IND//det//70 index//NN|NEU|SIN|IND|NOM//nmod//67 över//AB//case//72 102//RG|NOM//nmod//70 ökat//VB|SUP|AKT//advcl//51 till//PP//case//76 29//RG|NOM//nummod//76 stycken//NN|UTR|PLU|IND|NOM//obl//73 .//MAD//punct//11
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Av//PP//case//81 de//DT|UTR/NEU|PLU|DEF//det//81 93//RG|NOM//nummod//81 kommuner//NN|UTR|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj//83 hade//VB|PRT|AKT//acl:relcl//81 ett//DT|NEU|SIN|IND//det//85 index//NN|NEU|SIN|IND|NOM//obj//83 under//PP//case//87 98//RG|NOM//nmod//85 hade//VB|PRT|AKT//aux//90 90//RG|NOM//nsubj//90 haft//VB|SUP|AKT//conj//11 ett//DT|NEU|SIN|IND//det//92 index//NN|NEU|SIN|IND|NOM//obj//90 under//PP//case//94 100//RG|NOM//obl//90 i//PP//case//98 den//DT|UTR|SIN|DEF//det//98 förgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//98 perioden//NN|UTR|SIN|DEF|NOM//nmod//94 .//MAD//punct//11
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Av//PP//case//103 de//DT|UTR/NEU|PLU|DEF//det//103 29//RG|NOM//nummod//103 kommuner//NN|UTR|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj//105 hade//VB|PRT|AKT//acl:relcl//103 ett//DT|NEU|SIN|IND//det//107 index//NN|NEU|SIN|IND|NOM//obj//105 över//PP//case//109 102//RG|NOM//nmod//107 hade//VB|PRT|AKT//aux//112 samtliga//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//112 haft//VB|SUP|AKT//conj//11 ett//DT|NEU|SIN|IND//det//114 index//NN|NEU|SIN|IND|NOM//obj//112 över//AB//case//116 100//RG|NOM//nmod//114 i//PP//case//120 den//DT|UTR|SIN|DEF//det//120 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 perioden//NN|UTR|SIN|DEF|NOM//obl//112 .//MAD//punct//11
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Kommuner//NN|UTR|PLU|IND|NOM//nsubj//5 med//PP//case//4 ett//DT|NEU|SIN|IND//det//4 högt//JJ|POS|NEU|SIN|IND|NOM//amod//4 löneläge//NN|NEU|SIN|IND|NOM//nmod//0 har//VB|PRS|AKT//aux//9 med//PP//case//8 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 ord//NN|NEU|PLU|IND|NOM//obl//9 ökat//VB|SUP|AKT//ROOT//9 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//11 löner//NN|UTR|PLU|IND|NOM//obj//9 i//PP//case//14 snabbare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 takt//NN|UTR|SIN|IND|NOM//obl//9 än//KN//case//16 kommuner//NN|UTR|PLU|IND|NOM//nmod//14 med//PP//case//20 ett//DT|NEU|SIN|IND//det//20 lågt//JJ|POS|NEU|SIN|IND|NOM//amod//20 löneläge//NN|NEU|SIN|IND|NOM//nmod//16 .//MAD//punct//9
4.3 Hur stora är löneskillnaderna mellan kommunerna? / Diagram 4:3 Lönenivåer i kommunerna fördelade på kommungrupper 19972000 samt 2002-2005. Standardiserade för en genomsnittlig personal- och åldersstruktur. Ovägt genomsnitt. Riket= index 100;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 tycks//VB|PRS|SFO//parataxis//9 således//AB//advmod//23 som//KN//mark//35 att//SN//fixed//25 löneskillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//35 mellan//PP//case//29 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//27 inte//AB//advmod//35 är//VB|PRS|AKT//cop//35 av//PP//case//35 en//DT|UTR|SIN|IND//det//35 övergående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 natur//NN|UTR|SIN|IND|NOM//xcomp//23 .//MAD//punct//9

4.4 Beror skillnader i lönenivåer på strukturella faktorer?;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 konstaterat//VB|SUP|AKT//ROOT//2 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 finns//VB|PRS|SFO//ccomp//2 relativt//AB|POS//advmod//7 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 löneskillnader//NN|UTR|PLU|IND|NOM//nsubj//5 i//PP//case//10 kommunsektorn//NN|UTR|SIN|DEF|NOM//nmod//8 .//MAD//punct//2
4.4 Beror skillnader i lönenivåer på strukturella faktorer?;Enligt//PP//case//14 min//PS|UTR|SIN|DEF//nmod:poss//14 bedömning//NN|UTR|SIN|IND|NOM//obl//15 finns//VB|PRS|SFO//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 inget//PN|NEU|SIN|IND|SUB/OBJ//nsubj//15 som//HP|-|-|-//nsubj//19 tyder//VB|PRS|AKT//acl:relcl//17 på//PP//case//29 att//SN//mark//29 skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//29 är//VB|PRS|AKT//cop//29 av//PP//case//29 en//DT|UTR|SIN|IND//det//29 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//29 ,//MID//punct//28 övergående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 natur//NN|UTR|SIN|IND|NOM//obl//19 utan//KN//cc//32 tvärtom//AB//advmod//32 verkar//VB|PRS|AKT//conj//19 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//35 snarare//AB|KOM//advmod//35 öka//VB|INF|AKT//xcomp//32 över//PP//case//37 tiden//NN|UTR|SIN|DEF|NOM//obl//35 .//MID//punct//15
4.4 Beror skillnader i lönenivåer på strukturella faktorer?;Att//SN//mark//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 finns//VB|PRS|SFO//csubj//49 bestående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 löneskillnader//NN|UTR|PLU|IND|NOM//nsubj//41 i//PP//case//45 kommunsektorn//NN|UTR|SIN|DEF|NOM//nmod//43 är//VB|PRS|AKT//cop//49 dock//AB//advmod//49 inget//DT|NEU|SIN|IND//det//49 skäl//NN|NEU|SIN|IND|NOM//conj//2 i//PP//case//51 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//49 för//PP//case//54 en//DT|UTR|SIN|IND//det//54 utjämning//NN|UTR|SIN|IND|NOM//nmod//49 .//MAD//punct//49
4.4 Beror skillnader i lönenivåer på strukturella faktorer?;För//PP//mark//61 att//SN//mark//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 ska//VB|PRS|AKT//aux//61 vara//VB|INF|AKT//cop//61 aktuellt//JJ|POS|NEU|SIN|IND|NOM//advcl//67 att//IE//mark//63 utjämna//VB|INF|AKT//csubj//61 för//PP//case//66 dessa//DT|UTR/NEU|PLU|DEF//det//66 löneskillnader//NN|UTR|PLU|IND|NOM//obl//63 krävs//VB|PRS|SFO//advcl//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//67 att//SN//mark//73 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//73 är//VB|PRS|AKT//cop//73 strukturellt//AB|POS//advmod//73 betingade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//67 .//MAD//punct//2

4.4 Beror skillnader i lönenivåer på strukturella faktorer? / Löneskillnaderna är i hög grad strukturellt betingade;Tidigare//AB|KOM//advmod//1 bestämdes//VB|PRT|SFO//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//4 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 lönerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//1 genom//PP//case//7 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 avtal//NN|NEU|PLU|IND|NOM//obl//1 .//MAD//punct//1
4.4 Beror skillnader i lönenivåer på strukturella faktorer? / Löneskillnaderna är i hög grad strukturellt betingade;Lönespridningen//NN|UTR|SIN|DEF|NOM//nsubj//17 mellan//PP//case//11 kommuner//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//14 mellan//PP//case//14 landsting//NN|NEU|SIN|IND|NOM//conj//11 var//VB|PRT|AKT//cop//17 relativt//AB|POS//advmod//17 liten//JJ|POS|UTR|SIN|IND|NOM//parataxis//1 .//MAD//punct//17
