Skolans ledningsstruktur;Om//SN//case//1 styrning//NN|UTR|SIN|IND|NOM//ROOT//1 och//KN//cc//3 ledning//NN|UTR|SIN|IND|NOM//conj//1 i//PP//case//5 skolan//NN|UTR|SIN|DEF|NOM//nmod//3
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning;Han//PN|UTR|SIN|DEF|SUB//nsubj//63 arbetar//VB|PRS|AKT//parataxis//10 med//PP//case//65 begreppen//NN|NEU|PLU|DEF|NOM//obl//63 ”//PM|NOM//punct//73 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//73 ”//PM|NOM//punct//67 respektive//AB//cc//71 ”//RG|NOM//punct//71 utvidgad//PC|PRF|UTR|SIN|IND|NOM//conj//67 ”//PAD//punct//67 professionalism//NN|UTR|SIN|IND|NOM//xcomp//63 hos//PP//case//75 lärarna//NN|UTR|PLU|DEF|NOM//nmod//73 och//KN//cc//77 sätter//VB|PRS|AKT//conj//63 dessa//DT|UTR/NEU|PLU|DEF//det//79 begrepp//NN|NEU|PLU|IND|NOM//obj//77 i//PP//case//84 samband//NN|NEU|SIN|IND|NOM//fixed//80 med//PP//case//84 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 skolkulturer//NN|UTR|PLU|IND|NOM//obl//77 .//MAD//punct//63
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning;Skolkulturen//NN|UTR|SIN|DEF|NOM//nsubj:pass//87 avgränsas//VB|PRS|SFO//parataxis//63 till//PP//mark//90 att//IE//mark//90 handla//VB|INF|AKT//advcl//87 om//PP//case//93 lärares//NN|UTR|PLU|IND|GEN//nmod:poss//93 kåranda//NN|UTR|SIN|IND|NOM//obl//90 och//KN//cc//95 yrkesnormer//NN|UTR|PLU|IND|NOM//conj//93 .//MID//punct//63
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning;Berg//PM|NOM//nsubj//98 gör//VB|PRS|AKT//conj//63 ett//DT|NEU|SIN|IND//det//100 försök//NN|NEU|SIN|IND|NOM//obj//98 att//IE//mark//102 härleda//VB|INF|AKT//acl//100 rimliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 och//KN//cc//105 logiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//103 relationer//NN|UTR|PLU|IND|NOM//obj//102 mellan//PP//case//111 en//DT|UTR|SIN|IND//det//109 skolas//NN|UTR|SIN|IND|GEN//nmod:poss//111 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//111 styrning//NN|UTR|SIN|IND|NOM//nmod//106 i//PP//case//115 form//NN|UTR|SIN|IND|NOM//fixed//112 av//PP//fixed//112 läroplaner//NN|UTR|PLU|IND|NOM//nmod//111 ,//MID//punct//117 mål//NN|NEU|PLU|IND|NOM//conj//115 och//KN//cc//119 styrdokument//NN|NEU|PLU|IND|NOM//conj//115 och//KN//cc//123 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//123 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//123 styrning//NN|UTR|SIN|IND|NOM//conj//115 ,//MID//punct//127 den//DT|UTR|SIN|DEF//det//127 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//127 kulturen//NN|UTR|SIN|DEF|NOM//obl//98 .//MAD//punct//63
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning;Dessa//DT|UTR/NEU|PLU|DEF//det//130 styrkällor//NN|UTR|PLU|IND|NOM//nsubj//131 påverkar//VB|PRS|AKT//parataxis//63 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//131 för//PP//case//134 ledningsfunktion//NN|UTR|SIN|IND|NOM//nmod//132 och//KN//cc//136 ledarskap//NN|NEU|SIN|IND|NOM//conj//134 .//MAD//punct//63
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning;Bergs//PM|GEN//nmod:poss//1 forskning//NN|UTR|SIN|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 betytt//VB|SUP|AKT//ROOT//3 mycket//AB|POS//advmod//3 för//PP//case//6 förståelsen//NN|UTR|SIN|DEF|NOM//obl//3 av//PP//case//9 rektors//NN|UTR|PLU|IND|GEN//nmod:poss//9 situation//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//11 förutsättningarna//NN|UTR|PLU|DEF|NOM//conj//6 för//PP//mark//14 att//IE//mark//14 utöva//VB|INF|AKT//acl//11 ledarskap//NN|NEU|SIN|IND|NOM//obj//14 i//PP//case//17 skolan//NN|UTR|SIN|DEF|NOM//obl//14 .//MAD//punct//3
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning;Vår//PS|UTR|SIN|DEF//nmod:poss//20 utgångspunkt//NN|UTR|SIN|IND|NOM//parataxis//3 är//VB|PRS|AKT//cop//20 att//SN//mark//26 en//DT|UTR|SIN|IND//det//24 rektor//NN|UTR|SIN|IND|NOM//nsubj//26 måste//VB|PRS|AKT//aux//26 förstå//VB|INF|AKT//csubj//20 de//DT|UTR/NEU|PLU|DEF//det//28 krafter//NN|UTR|PLU|IND|NOM//obj//26 som//HP|-|-|-//nsubj//30 verkar//VB|PRS|AKT//acl:relcl//28 i//PP//case//33 den//DT|UTR|SIN|DEF//det//33 skola//NN|UTR|SIN|IND|NOM//obl//30 han//PN|UTR|SIN|DEF|SUB//nsubj//38 eller//KN//cc//36 hon//PN|UTR|SIN|DEF|SUB//conj//34 är//VB|PRS|AKT//cop//38 satt//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//33 att//IE//mark//40 leda//VB|INF|AKT//xcomp//38 ,//MID//punct//48 samt//KN//cc//48 att//SN//mark//48 en//DT|UTR|SIN|IND//det//45 analys//NN|UTR|SIN|IND|NOM//nsubj//48 och//KN//cc//47 förståelse//NN|UTR|SIN|IND|NOM//conj//45 hjälper//VB|PRS|AKT//conj//30 rektor//NN|UTR|SIN|IND|NOM//obj//48 att//IE//mark//51 välja//VB|INF|AKT//advcl//48 sätt//NN|NEU|SIN|IND|NOM//obj//51 att//IE//mark//54 leda//VB|INF|AKT//acl//52 verksamheten//NN|UTR|SIN|DEF|NOM//obj//54 .//MAD//punct//3

5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;Skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//4 pedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 och//KN//cc//4 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 klimat//NN|NEU|PLU|IND|NOM//ROOT//4 och//KN//cc//6 rektorerna//NN|UTR|PLU|DEF|NOM//conj//4 som//KN//nsubj:pass//13 pedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 och//KN//cc//10 didaktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//8 ledare//NN|UTR|PLU|IND|NOM//nsubj:pass//13 har//VB|PRS|AKT//aux//13 behandlats//VB|SUP|SFO//acl:relcl//6 av//PP//case//16 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//16 forskare//NN|UTR|PLU|IND|NOM//obl:agent//13 ,//MID//punct//16 bl.a.//AB|AN//advmod//19 Lennart//PM|NOM//appos//16 Grosin//PM|NOM//flat:name//19 ,//MID//punct//19 2002//RG|NOM//nummod//19 ,//MID//punct//16 och//KN//cc//28 Peter//PM|NOM//nmod//28 McNamara//PM|NOM//flat//25 ,//MID//punct//25 1998//RG|NOM//conj//16 .//MAD//punct//4
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;Grosin//PM|NOM//nsubj//1 diskuterar//VB|PRS|AKT//ROOT//1 ,//MID//punct//1 bl.a.//AB|AN//advmod//6 i//PP//case//6 en//DT|UTR|SIN|IND//det//6 artikel//NN|UTR|SIN|IND|NOM//obl//1 i//PP//case//9 Nordisk//JJ|POS|UTR|SIN|IND|NOM//amod//9 pedagogik//NN|UTR|SIN|IND|NOM//nmod//6 2002//RG|NOM//nummod//9 ,//MID//punct//13 den//DT|UTR|SIN|DEF//det//13 forskning//NN|UTR|SIN|IND|NOM//parataxis//1 som//HP|-|-|-//nsubj//16 klart//AB|POS//advmod//16 visat//VB|SUP|AKT//acl:relcl//13 att//SN//mark//29 de//DT|UTR/NEU|PLU|DEF//det//22 pedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 och//KN//cc//21 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//19 processerna//NN|UTR|PLU|DEF|NOM//nsubj//29 i//PP//case//25 en//DT|UTR|SIN|IND//det//25 skola//NN|UTR|SIN|IND|NOM//nmod//22 kan//VB|PRS|AKT//aux//29 vara//VB|INF|AKT//cop//29 så//AB//advmod//29 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//16 och//KN//cc//31 framgångsrika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//29 att//SN//mark//36 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//36 kan//VB|PRS|AKT//aux//36 ”//NN|UTR|SIN|IND|NOM//punct//36 besegra//VB|INF|AKT//advcl//29 ”//PM|NOM//punct//13 de//DT|UTR/NEU|PLU|DEF//det//39 handikapp//NN|NEU|PLU|IND|NOM//obj//1 som//HP|-|-|-//nsubj//42 kan//VB|PRS|AKT//aux//42 ligga//VB|INF|AKT//acl:relcl//39 i//PP//mark//47 att//SN//mark//47 en//DT|UTR|SIN|IND//det//46 skola//NN|UTR|SIN|IND|NOM//nsubj//47 har//VB|PRS|AKT//advcl//42 elever//NN|UTR|PLU|IND|NOM//obj//47 med//PP//case//54 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 socioekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 och//KN//cc//53 kulturella//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//51 bakgrundsförhållanden//NN|UTR|SIN|DEF|NOM//obl//47 .//MAD//punct//1
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;En//DT|UTR|SIN|IND//det//58 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 skola//NN|UTR|SIN|IND|NOM//nsubj//61 kan//VB|PRS|AKT//aux//61 alltså//AB//advmod//61 åstadkomma//VB|INF|AKT//conj//1 mycket//AB|POS//advmod//63 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 resultat//NN|NEU|PLU|IND|NOM//obj//61 med//PP//case//66 elever//NN|UTR|PLU|IND|NOM//nmod//64 som//HP|-|-|-//nsubj//68 har//VB|PRS|AKT//acl:relcl//66 objektivt//AB|POS//advmod//70 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 studieförutsättningar//NN|UTR|PLU|IND|NOM//obj//68 .//MAD//punct//1
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;En//DT|UTR|SIN|IND//det//75 dålig//JJ|POS|UTR|SIN|IND|NOM//amod//75 skola//NN|UTR|SIN|IND|NOM//nsubj//79 kan//VB|PRS|AKT//aux//79 därmed//AB//advmod//79 också//AB//advmod//79 åstadkomma//VB|INF|AKT//conj//1 dåliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 resultat//NN|NEU|PLU|IND|NOM//obj//79 med//PP//case//83 elever//NN|UTR|PLU|IND|NOM//obl//79 som//HP|-|-|-//nsubj//86 synes//VB|PRS|SFO//advmod//86 ha//VB|INF|AKT//acl:relcl//83 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 grundförutsättningar//NN|UTR|PLU|IND|NOM//obj//86 (//PAD//punct//88 Rutter//PM|NOM//appos//88 et//PM|NOM//nummod//90 al//PM|NOM//conj//90 .//MAD//punct//88
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;1979//RG|NOM//punct//1 ,//MID//punct//96 Brookover//PM|NOM//conj//1 et//PM|NOM//flat//96 al//PM|NOM//nummod//96 .//MAD//punct//1
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;1979//RG|NOM//nummod//1 )//PAD//punct//1 .//MAD//punct//1
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;Det//DT|NEU|SIN|DEF//det//4 pedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 och//KN//cc//3 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//1 klimatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//10 i//PP//case//7 en//DT|UTR|SIN|IND//det//7 skola//NN|UTR|SIN|IND|NOM//nmod//4 kan//VB|PRS|AKT//aux//10 alltså//AB//advmod//10 utformas//VB|INF|SFO//ROOT//10 så//AB//mark//16 att//SN//fixed//11 en//DT|UTR|SIN|IND//det//14 skola//NN|UTR|SIN|IND|NOM//nsubj//16 kan//VB|PRS|AKT//aux//16 bidra//VB|INF|AKT//advcl//10 till//PP//case//19 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//19 jämlikhet//NN|UTR|SIN|IND|NOM//obl//16 med//PP//case//29 avseende//NN|NEU|SIN|IND|NOM//fixed//20 på//PP//fixed//20 det//DT|NEU|SIN|DEF//det//29 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 ,//MID//punct//26 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//24 och//KN//cc//28 kulturella//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//24 kapitalet//NN|NEU|SIN|DEF|NOM//nmod//19 .//MID//punct//10
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;Forskarna//NN|UTR|PLU|DEF|NOM//nsubj//32 talar//VB|PRS|AKT//parataxis//10 om//PP//case//35 ett//DT|NEU|SIN|IND//det//35 ethos//NN|NEU|SIN|IND|NOM//obl//32 ,//MID//punct//35 en//DT|UTR|SIN|IND//det//38 uppsättning//NN|UTR|SIN|IND|NOM//nmod//39 värden//NN|NEU|PLU|IND|NOM//conj//35 ,//MID//punct//41 attityder//NN|UTR|PLU|IND|NOM//conj//39 och//KN//cc//43 beteenden//NN|NEU|PLU|IND|NOM//conj//39 som//HP|-|-|-//nsubj//45 karakteriserar//VB|PRS|AKT//acl:relcl//43 en//DT|UTR|SIN|IND//det//47 skola//NN|UTR|SIN|IND|NOM//obj//45 .//MID//punct//35
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;PESOK//PM|NOM//appos//35 ,//MID//punct//35 det//DT|NEU|SIN|DEF//det//55 pedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 och//KN//cc//54 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 klimatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//56 definieras//VB|PRS|SFO//advcl//32 som//KN//mark//58 rektors//NN|UTR|SIN|IND|GEN//obl//56 ,//MID//punct//60 skolledningens//NN|UTR|SIN|DEF|GEN//conj//58 och//KN//cc//63 lärarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//63 förväntningar//NN|UTR|PLU|IND|NOM//conj//58 samt//KN//cc//65 normer//NN|UTR|PLU|IND|NOM//conj//58 och//KN//cc//67 försanthållanden//NN|NEU|PLU|IND|NOM//conj//58 beträffande//PP//case//70 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//70 syfte//NN|NEU|SIN|IND|NOM//nmod//67 ,//MID//punct//72 möjligheter//NN|UTR|PLU|IND|NOM//conj//70 och//KN//cc//74 begränsningar//NN|UTR|PLU|IND|NOM//conj//70 samt//KN//punct//10 de//DT|UTR/NEU|PLU|DEF//det//79 därav//AB//fixed//76 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 handlingsmönstren//NN|UTR|SIN|DEF|NOM//appos//10 gentemot//PP//case//81 elever//NN|UTR|PLU|IND|NOM//nmod//79 ,//MID//punct//83 kolleger//NN|UTR|PLU|IND|NOM//conj//81 och//KN//cc//85 föräldrar//NN|UTR|PLU|IND|NOM//conj//81 .//MAD//punct//10
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Forskningen om skoleffekter samt kultur och ledarskap i framgångsrika skolor;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//8 detta//DT|NEU|SIN|DEF//det//7 pedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 och//KN//cc//7 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 klimat//NN|NEU|SIN|IND|NOM//nsubj:pass//8 skapas//VB|PRS|SFO//ccomp//1 genom//PP//case//10 ledarskap//NN|NEU|SIN|IND|NOM//obl//8 ,//MID//punct//12 organisationsstruktur//NN|UTR|SIN|IND|NOM//conj//10 och//KN//cc//14 styrning//NN|UTR|SIN|IND|NOM//conj//10 och//KN//cc//19 i//PP//case//18 sin//PS|UTR|SIN|DEF//nmod:poss//18 tur//NN|UTR|SIN|IND|NOM//obl//19 skapar//VB|PRS|AKT//conj//8 förutsättningar//NN|UTR|PLU|IND|NOM//obj//19 för//PP//case//23 dessa//DT|UTR/NEU|PLU|DEF//det//23 faktorer//NN|UTR|PLU|IND|NOM//nmod//20 .//MAD//punct//1

5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Utmanande eller utmanat ledarskap;Hans-Åke//PM|NOM//nmod//1 Scherp//PM|NOM//nsubj//2 skriver//VB|PRS|AKT//ROOT//2 i//PP//case//4 boken//NN|UTR|SIN|DEF|NOM//obl//2 med//PP//case//7 denna//DT|UTR|SIN|DEF//det//7 titel//NN|UTR|SIN|IND|NOM//obl//2 (//PAD//punct//7 1998//RG|NOM//nummod//7 )//PAD//punct//7 om//PP//mark//22 att//SN//mark//22 ett//DT|NEU|SIN|IND//det//19 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//19 ,//MID//punct//16 krävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 och//KN//cc//18 drivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//16 ledarskap//NN|NEU|SIN|IND|NOM//nsubj//22 oftare//AB|KOM//advmod//22 är//VB|PRS|AKT//cop//22 förenat//PC|PRF|NEU|SIN|IND|NOM//advcl//2 med//PP//case//25 förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 arbetsformer//NN|UTR|PLU|IND|NOM//obl//22 än//KN//mark//28 ett//DT|NEU|SIN|IND//det//28 ledarskap//NN|NEU|SIN|IND|NOM//acl//25 som//HP|-|-|-//nsubj//31 huvudsakligen//AB//advmod//31 förväntar//VB|PRS|AKT//acl:relcl//28 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//31 att//SN//mark//38 initiativ//NN|NEU|PLU|IND|NOM//nsubj//38 till//PP//case//36 förändringar//NN|UTR|PLU|IND|NOM//nmod//34 ska//VB|PRS|AKT//aux//38 komma//VB|INF|AKT//ccomp//31 från//PP//case//40 lärare//NN|UTR|PLU|IND|NOM//obl//38 .//MAD//punct//2
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Utmanande eller utmanat ledarskap;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//1 väljer//VB|PRS|AKT//ROOT//1 detta//DT|NEU|SIN|DEF//det//3 citat//NN|NEU|SIN|IND|NOM//obj//1 från//PP//case//6 en//DT|UTR|SIN|IND//det//6 skolforskare//NN|UTR|SIN|IND|NOM//obl//1 för//PP//mark//9 att//IE//mark//9 illustrera//VB|INF|AKT//acl//6 ledarskapets//NN|NEU|SIN|DEF|GEN//nmod:poss//11 betydelse//NN|UTR|SIN|IND|NOM//obj//9 för//PP//case//15 ett//DT|NEU|SIN|IND//det//15 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//15 förändringsarbete//NN|NEU|SIN|IND|NOM//obl//9 i//PP//case//19 den//DT|UTR|SIN|DEF//det//19 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 skolan//NN|UTR|SIN|DEF|NOM//nmod//15 .//MAD//punct//1

5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Ingenting är omöjligt;Uttrycket//NN|NEU|SIN|DEF|NOM//nsubj//4 ”//PAD//punct//0 ingenting//PN|NEU|SIN|IND|SUB/OBJ//nsubj//4 är//VB|PRS|AKT//cop//4 omöjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 ”//PM|NOM//punct//4 är//VB|PRS|AKT//aux:pass//8 inte//AB//advmod//8 hämtat//PC|PRF|NEU|SIN|IND|NOM//conj//4 från//PP//case//11 någon//DT|UTR|SIN|IND//det//11 forskningsrapport//NN|UTR|SIN|IND|NOM//obl//8 utan//KN//cc//14 är//VB|PRS|AKT//cop//14 titeln//NN|UTR|SIN|DEF|NOM//conj//8 på//PP//case//17 en//DT|UTR|SIN|IND//det//17 bok//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//17 som//HP|-|-|-//nsubj//20 haft//VB|SUP|AKT//acl:relcl//17 en//DT|UTR|SIN|IND//det//24 mycket//AB|POS//advmod//23 stor//JJ|POS|UTR|SIN|IND|NOM//amod//24 betydelse//NN|UTR|SIN|IND|NOM//obj//20 för//PP//case//26 skoldebatten//NN|UTR|SIN|DEF|NOM//obl//20 under//PP//case//29 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 år//NN|NEU|PLU|IND|NOM//nmod//26 (//PAD//punct//14 Lorraine//PM|NOM//appos//14 Monroe//PM|NOM//flat//31 1997//RG|NOM//nummod//31 )//PAD//punct//14 .//MAD//punct//47
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Ingenting är omöjligt;Bland//PP//advmod//40 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//36 med//PP//case//40 denna//DT|UTR|SIN|DEF//det//40 bok//NN|UTR|SIN|IND|NOM//obl//47 som//KN//nsubj//42 utgångspunkt//NN|UTR|SIN|IND|NOM//acl:relcl//40 har//VB|PRS|AKT//aux//47 man//PN|UTR|SIN|IND|SUB//nsubj//47 kommit//VB|SUP|AKT//aux//47 att//IE//mark//47 tala//VB|INF|AKT//conj//4 om//PP//mark//50 ”//UO//punct//50 turn//UO//advcl//47 around-skolor//UO//obj//47 ”//PAD//punct//47 ,//MID//punct//47 dvs.//AB|AN//advmod//55 skolor//NN|UTR|PLU|IND|NOM//appos//47 i//PP//case//61 socialt//JJ|POS|NEU|SIN|IND|NOM//advmod//60 och//KN//cc//59 språkligt//AB|POS//conj//57 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//61 områden//NN|NEU|PLU|IND|NOM//nmod//55 ,//MID//punct//61 som//HP|-|-|-//nsubj//64 lyfter//VB|PRS|AKT//acl:relcl//61 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//64 genom//PP//case//67 nyorientering//NN|UTR|SIN|IND|NOM//obl//64 och//KN//cc//69 fokusering//NN|UTR|SIN|IND|NOM//conj//67 .//MAD//punct//47
5.4 Begrepp och metaforer, hämtade ur forskningen om ledarskap i skolan, som har inspirerat denna utredning / Ingenting är omöjligt;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//72 vässar//VB|PRS|AKT//parataxis//47 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//74 resultat//NN|NEU|PLU|IND|NOM//obj//72 och//KN//cc//77 sin//PS|UTR|SIN|DEF//nmod:poss//77 profil//NN|UTR|SIN|IND|NOM//conj//74 och//KN//cc//79 visar//VB|PRS|AKT//conj//72 vilka//HD|UTR/NEU|PLU|IND//det//81 möjligheter//NN|UTR|PLU|IND|NOM//dislocated//83 som//HP|-|-|-//nsubj//83 finns//VB|PRS|SFO//ccomp//79 för//PP//case//86 en//DT|UTR|SIN|IND//det//86 skola//NN|UTR|SIN|IND|NOM//obl//83 att//IE//mark//92 trots//PP//case//91 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 omständigheter//NN|UTR|PLU|IND|NOM//obl//92 blir//VB|PRS|AKT//acl//86 en//DT|UTR|SIN|IND//det//94 symbol//NN|UTR|SIN|IND|NOM//xcomp//92 för//PP//case//96 uttrycket//NN|NEU|SIN|DEF|NOM//nmod//94 ”//PAD//punct//100 ingenting//PN|NEU|SIN|IND|SUB/OBJ//nsubj//100 är//VB|PRS|AKT//cop//100 omöjligt//JJ|POS|NEU|SIN|IND|NOM//conj//72 ”//PM|NOM//punct//4 .//MAD//punct//4

5.5 Ledningens roll i styrningen;Ingen//DT|UTR|SIN|IND//det//1 styrning//NN|UTR|SIN|IND|NOM//nsubj//2 har//VB|PRS|AKT//ROOT//2 förutsättningar//NN|UTR|PLU|IND|NOM//obj//2 att//IE//mark//5 fungera//VB|INF|AKT//acl//3 om//SN//mark//12 inte//AB//advmod//8 ledning//NN|UTR|SIN|IND|NOM//nsubj//12 och//KN//cc//10 ledarskap//NN|NEU|SIN|IND|NOM//conj//8 kan//VB|PRS|AKT//aux//12 se//VB|INF|AKT//ccomp//5 till//PL//compound:prt//12 att//SN//mark//16 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//16 gör//VB|PRS|AKT//ccomp//12 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//16 .//MAD//punct//2
5.5 Ledningens roll i styrningen;Ledarskapsforskningen//NN|UTR|SIN|DEF|NOM//nsubj//22 må//VB|INF|AKT//aux//22 vara//VB|INF|AKT//cop//22 spretig//JJ|POS|UTR|SIN|IND|NOM//parataxis//2 och//KN//cc//24 mångdimensionell//JJ|POS|UTR|SIN|IND|NOM//conj//22 men//KN//cc//29 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 är//VB|PRS|AKT//cop//29 en//DT|UTR|SIN|IND//det//29 punkt//NN|UTR|SIN|IND|NOM//conj//22 där//HA//advmod//34 alla//DT|UTR/NEU|PLU|IND/DEF//det//32 forskare//NN|UTR|PLU|IND|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 överens//PL//acl:relcl//29 .//MAD//punct//22
