Engagemang, mångfald och integration;Om//SN//case//1 möjligheter//NN|UTR|PLU|IND|NOM//ROOT//1 och//KN//cc//3 hinder//NN|NEU|PLU|IND|NOM//conj//1 för//PP//case//6 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//6 jämlikhet//NN|UTR|SIN|IND|NOM//nmod//3
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Författarens//NN|UTR|SIN|DEF|GEN//nmod:poss//176 slutsats//NN|UTR|SIN|IND|NOM//nsubj//177 blir//VB|PRS|AKT//conj//156 följaktligen//AB//advmod//177 att//SN//mark//187 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//181 medborgare//NN|UTR|PLU|IND|NOM//nsubj//187 som//HP|-|-|-//nsubj//183 bor//VB|PRS|AKT//acl:relcl//181 i//PP//case//185 Sverige//PM|NOM//obl//183 bör//VB|PRS|AKT//aux//187 ges//VB|INF|SFO//advcl//177 samma//DT|UTR/NEU|SIN/PLU|IND//det//189 förutsättningar//NN|UTR|PLU|IND|NOM//obj//187 som//KN//mark//192 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//192 medborgare//NN|UTR|PLU|IND|NOM//acl//189 att//IE//mark//194 påverka//VB|INF|AKT//acl//192 samhällsutformningen//NN|UTR|SIN|DEF|NOM//obj//194 genom//PP//mark//198 att//IE//mark//198 rösta//VB|INF|AKT//advcl//194 i//PP//case//201 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//201 val//NN|NEU|PLU|IND|NOM//obl//198 .//MAD//punct//20
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Magnus//PM|NOM//nsubj//3 Dahlstedt//PM|NOM//flat//0  //_SP////1 söker//VB|PRS|AKT//ROOT//3 förklaringar//NN|UTR|PLU|IND|NOM//obj//3 till//PP//case//9 den//DT|UTR|SIN|DEF//det//9 alltjämt//AB//advmod//8 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 mångfalden//NN|UTR|SIN|DEF|NOM//obl//3 i//PP//case//14 fråga//NN|UTR|SIN|IND|NOM//fixed//10 om//PP//fixed//10 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 förtroendeuppdrag//NN|NEU|PLU|IND|NOM//nmod//9 .//MID//punct//3
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Föga//AB//advmod//17 förvånade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//3 ,//MID//punct//17 givet//PC|PRF|NEU|SIN|IND|NOM//conj//17 vad//HP|NEU|SIN|IND//obj//22 vi//PN|UTR|PLU|DEF|SUB//nsubj//22 känner//VB|PRS|AKT//ccomp//17 till//PL//compound:prt//22 om//PP//case//25 tendenser//NN|UTR|PLU|IND|NOM//obl//22 till//PP//case//28 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//28 utanförskap//NN|NEU|SIN|IND|NOM//nmod//25 ,//MID//punct//35 är//VB|PRS|AKT//cop//35 de//DT|UTR/NEU|PLU|DEF//nsubj//35 invandrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//35 (//PAD//punct//35 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 medborgare//NN|UTR|PLU|IND|NOM//conj//17 eller//KN//cc//37 ej//AB//conj//17 )//PAD//punct//37 som//KN//nsubj//41 grupp//NN|UTR|SIN|IND|NOM//nsubj//41 betraktat//VB|SUP|AKT//advcl//17 också//AB//advmod//41 systematiskt//AB|POS//advmod//41 underrepresenterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//41 i//PP//case//48 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 församlingar//NN|UTR|PLU|IND|NOM//obl//44 .//MAD//punct//17
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Dahlstedt//PM|NOM//nsubj//51 uppmärksammar//VB|PRS|AKT//conj//3 här//AB//advmod//51 betydelsen//NN|UTR|SIN|DEF|NOM//obj//51 av//PP//case//56 etablerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//56 normer//NN|UTR|PLU|IND|NOM//nmod//53 ,//MID//punct//58 tankemönster//NN|UTR|PLU|IND|NOM//conj//56 och//KN//cc//60 konventioner//NN|UTR|PLU|IND|NOM//conj//56 inom//PP//case//65 de//DT|UTR/NEU|PLU|DEF//det//65 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 partierna//NN|NEU|PLU|DEF|NOM//obl//51 .//MAD//punct//51
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Den//DT|UTR|SIN|DEF//det//69 interna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//69 kultur//NN|UTR|SIN|IND|NOM//nsubj:pass//79 som//HP|-|-|-//nsubj:pass//71 formas//VB|PRS|SFO//acl:relcl//69 inom//PP//case//75 ett//DT|NEU|SIN|IND//det//75 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//75 parti//NN|NEU|SIN|IND|NOM//obl//71 kan//VB|PRS|AKT//aux//79 mycket//AB|POS//advmod//78 väl//AB|POS//advmod//79 tänkas//VB|INF|SFO//parataxis//51 påverka//VB|INF|AKT//xcomp//79 medlemmarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//82 motivation//NN|UTR|SIN|IND|NOM//obj//80 att//IE//mark//84 bibehålla//VB|INF|AKT//xcomp//80 eller//KN//cc//86 utveckla//VB|INF|AKT//conj//84 sitt//PS|NEU|SIN|DEF//nmod:poss//88 engagemang//NN|NEU|SIN|IND|NOM//obj//86 .//MAD//punct//51
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Via//PP//case//91 intervjuer//NN|UTR|PLU|IND|NOM//obl//125 med//PP//case//93 personer//NN|UTR|PLU|IND|NOM//nmod//91 som//HP|-|-|-//nsubj//95 har//VB|PRS|AKT//acl:relcl//93 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//97 bakgrund//NN|UTR|SIN|IND|NOM//obj//95 och//KN//cc//100 dessutom//AB//advmod//100 erfarenhet//NN|UTR|SIN|IND|NOM//conj//95 från//PP//case//102 arbete//NN|NEU|SIN|IND|NOM//nmod//100 i//PP//case//105 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 partier//NN|NEU|PLU|IND|NOM//nmod//100 kan//VB|PRS|AKT//aux//125 Dahlstedt//PM|NOM//nmod:poss//109 utforska//VB|INF|AKT//amod//109 förekomsten//NN|UTR|SIN|DEF|NOM//obj//106 av//PP//case//113 en//DT|UTR|SIN|IND//det//113 subtil//JJ|POS|UTR|SIN|IND|NOM//amod//113 form//NN|UTR|SIN|IND|NOM//nmod//109 av//PP//case//115 underordning//NN|UTR|SIN|IND|NOM//nmod//113 och//KN//cc//117 utestängning//NN|UTR|SIN|IND|NOM//conj//115 inom//PP//case//119 partierna//NN|NEU|PLU|DEF|NOM//nmod//113 .//MAD//punct//109
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Politiker//NN|UTR|PLU|IND|NOM//nsubj//125 med//PP//case//124 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//124 bakgrund//NN|UTR|SIN|IND|NOM//nmod//121 upplever//VB|PRS|AKT//conj//51 att//SN//mark//133 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//128 kompetens//NN|UTR|SIN|IND|NOM//nsubj:pass//133 och//KN//cc//130 insatser//NN|UTR|PLU|IND|NOM//conj//128 inte//AB//advmod//133 riktigt//AB//advmod//133 tas//VB|PRS|SFO//ccomp//125 på//PP//case//135 allvar//NN|NEU|SIN|IND|NOM//obl//133 .//MAD//punct//51
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//138 möter//VB|PRS|AKT//parataxis//51 också//AB//advmod//138 mer//AB|KOM//advmod//143 eller//KN//fixed//140 mindre//AB|KOM//advmod//143 outtalade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//144 krav//NN|NEU|PLU|IND|NOM//obj//138 på//PP//mark//147 att//IE//mark//147 anpassa//VB|INF|AKT//acl//144 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//147 till//PP//case//154 ett//DT|NEU|SIN|IND//det//154 ”//NN|NEU|SIN|IND|NOM//punct//152 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//154 ”//RO|NOM//punct//154 sätt//NN|NEU|SIN|IND|NOM//obl//147 att//IE//mark//156 argumentera//VB|INF|AKT//acl//154 och//KN//cc//158 driva//VB|INF|AKT//conj//156 frågor//NN|UTR|PLU|IND|NOM//obj//158 på//PP//obl//158 .//MAD//punct//138
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;I//PP//case//163 intervjusvaren//NN|NEU|PLU|DEF|NOM//obl//164 framkommer//VB|PRS|AKT//conj//138 också//AB//advmod//164 att//SN//mark//171 de//DT|UTR/NEU|PLU|DEF//det//168 partiinterna//NN|UTR|PLU|DEF|NOM//nmod//170 rekryterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//170 nätverken//NN|NEU|PLU|DEF|NOM//nsubj//171 kan//VB|PRS|AKT//ccomp//164
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Kapitel//NN|NEU|SIN|IND|NOM//nsubj:pass//10 1//RG|NOM//nummod//2 Engagemang//NN|NEU|SIN|IND|NOM//conj//0 ,//MID//punct//4 mångfald//NN|UTR|SIN|IND|NOM//conj//2 och//KN//cc//6 integration//NN|UTR|SIN|IND|NOM//conj//2 –//RG|NOM//punct//2 en//DT|UTR|SIN|IND//det//9 introduktion//NN|UTR|SIN|IND|NOM//nsubj:pass//10 upplevas//VB|INF|SFO//ROOT//10 som//KN//case//13 svårforcerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 hinder//NN|NEU|PLU|IND|NOM//obl:agent//10 –//PAD//punct//13 en//DT|UTR|SIN|IND//det//19 ytligt//AB|POS//advmod//17 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//15 välkomnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 inställning//NN|UTR|SIN|IND|NOM//nsubj//20 avspeglar//VB|PRS|AKT//conj//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//20 långt//AB|POS//advmod//20 i//PP//advmod//20 från//PP//fixed//23 alltid//AB//fixed//23 när//HA//mark//28 man//PN|UTR|SIN|IND|SUB//nsubj//28 går//VB|PRS|AKT//advcl//20 från//PP//case//30 ord//NN|NEU|SIN|IND|NOM//obl//28 till//PP//case//32 handling//NN|UTR|SIN|IND|NOM//obl//28 i//PP//case//34 nomineringsprocesser//NN|UTR|PLU|IND|NOM//nmod//32 .//MAD//punct//10
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Mirzet//PM|NOM//nsubj//3 Tursunovic//PM|NOM//flat//0  //_SP////1 belyser//VB|PRS|AKT//ROOT//3 i//PP//case//7 sitt//PS|NEU|SIN|DEF//nmod:poss//6 kapitel//NN|NEU|SIN|IND|NOM//nmod//7 situationen//NN|UTR|SIN|DEF|NOM//obl//3 i//PP//case//11 en//DT|UTR|SIN|IND//det//11 annan//JJ|POS|UTR|SIN|IND|NOM//amod//11 samhällsinstitution//NN|UTR|SIN|IND|NOM//nmod//7 som//HP|-|-|-//nsubj:pass//13 förväntas//VB|PRS|SFO//acl:relcl//11 spela//VB|INF|AKT//xcomp//13 en//DT|UTR|SIN|IND//det//17 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//17 roll//NN|UTR|SIN|IND|NOM//obj//14 i//PP//case//19 demokratin//NN|UTR|SIN|DEF|NOM//obl//14 .//MAD//punct//3
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 handlar//VB|PRS|AKT//conj//3 här//AB//advmod//22 om//PP//case//26 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//26 uppdrag//NN|NEU|SIN|IND|NOM//obl//22 att//IE//mark//28 förmedla//VB|INF|AKT//acl//26 kunskap//NN|UTR|SIN|IND|NOM//obj//28 till//PP//case//31 eleverna//NN|UTR|PLU|DEF|NOM//nmod//29 om//PP//case//34 demokratiskt//JJ|POS|NEU|SIN|IND|NOM//advmod//34 beslutsfattande//NN|NEU|SIN|IND|NOM//obl//28 ,//MID//punct//37 och//KN//cc//37 ge//VB|INF|AKT//conj//22 eleverna//NN|UTR|PLU|DEF|NOM//iobj//37 förutsättningar//NN|UTR|PLU|IND|NOM//obj//37 att//IE//mark//41 tilllämpa//VB|INF|AKT//acl//39 demokratiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 principer//NN|UTR|PLU|IND|NOM//obj//41 i//PP//case//47 det//DT|NEU|SIN|DEF//det//47 vardagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 skolarbetet//NN|NEU|SIN|DEF|NOM//obl//41 .//MAD//punct//22
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;En//DT|UTR|SIN|IND//det//51 berättigad//PC|PRF|UTR|SIN|IND|NOM//amod//51 fråga//NN|UTR|SIN|IND|NOM//appos//22 är//VB|PRS|AKT//aux:pass//60 förstås//AB//advmod//60 i//PP//case//55 vilken//HD|UTR|SIN|IND//det//58 mån//NN|UTR|SIN|IND|NOM//fixed//55 detta//DT|NEU|SIN|DEF//det//58 ideal//NN|NEU|SIN|IND|NOM//nsubj:pass//60 kan//VB|PRS|AKT//aux//60 realiseras//VB|INF|SFO//advcl//22 i//PP//case//62 praktiken//NN|UTR|SIN|DEF|NOM//obl//60 .//MAD//punct//22
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Men//KN//cc//66 särskilt//AB//advmod//66 intressant//JJ|POS|NEU|SIN|IND|NOM//xcomp//77 i//PP//case//69 detta//DT|NEU|SIN|DEF//det//69 sammanhang//NN|NEU|SIN|IND|NOM//nmod//66 är//VB|PRS|AKT//aux:pass//77 också//AB//advmod//77 hur//HA//advmod//77 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//74 roll//NN|UTR|SIN|IND|NOM//nsubj:pass//77 som//KN//nsubj:pass//77 demokratifostrare//NN|UTR|SIN|IND|NOM//nsubj:pass//77 uppfattas//VB|PRS|SFO//advcl//22 av//PP//case//79 elever//NN|UTR|PLU|IND|NOM//obl:agent//77 med//PP//case//82 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//82 bakgrund//NN|UTR|SIN|IND|NOM//nmod//79 som//HP|-|-|-//nsubj//84 har//VB|PRS|AKT//acl:relcl//82 erfarenheter//NN|UTR|PLU|IND|NOM//obj//84 från//PP//case//88 icke-demokratiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 samhällssystem//NN|NEU|PLU|IND|NOM//nmod//85 .//MAD//punct//22
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Tursunovic//PM|NOM//nsubj//91 baserar//VB|PRS|AKT//parataxis//22 sin//PS|UTR|SIN|DEF//nmod:poss//93 analys//NN|UTR|SIN|IND|NOM//obj//91 på//PP//case//96 bosniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 gymnasieungdomars//NN|UTR|PLU|IND|GEN//nmod//93 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 upplevelser//NN|UTR|PLU|IND|NOM//obj//91 av//PP//case//102 den//DT|UTR|SIN|DEF//det//102 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//102 skolan//NN|UTR|SIN|DEF|NOM//nmod//98 .//MAD//punct//91
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Genom//PP//case//105 samtalsintervjuer//NN|UTR|PLU|IND|NOM//obl//91 i//PP//case//107 fokusgrupper//NN|UTR|PLU|IND|NOM//nmod//105 framträder//VB|PRS|AKT//advcl//91 såväl//KN//advmod//110 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//108 som//KN//case//113 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 bilder//NN|UTR|PLU|IND|NOM//obl//108 .//MAD//punct//22
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;"Vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//appos//22 av//PP//case//117 ungdomarna//NN|UTR|PLU|DEF|NOM//nmod//115 tycks//VB|PRS|SFO//conj//22 ha//VB|INF|AKT//xcomp//118 såväl//KN//advmod//121 hög//JJ|POS|UTR|SIN|IND|NOM//amod//122 ”//PAD//punct//22 självtilltro//NN|UTR|SIN|IND|NOM//advmod//22 ”//PAD//punct//22 som//KN//mark//128 hög//JJ|POS|UTR|SIN|IND|NOM//amod//127 ”//PAD//nmod//128 systemtilltro//NN|UTR|SIN|IND|NOM//appos//22 ”//PAD//punct//22 ;//MID//punct//3"
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//132 anser//VB|PRS|AKT//parataxis//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//132 tillräckligt//AB|POS//advmod//135 kompetenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//132 för//PP//mark//138 att//IE//mark//138 vara//VB|INF|AKT//acl//135 med//PL//compound:prt//138 och//KN//cc//141 påverka//VB|INF|AKT//conj//138 och//KN//cc//143 upplever//VB|PRS|AKT//conj//138 också//AB//advmod//143 att//SN//mark//150 lärare//NN|UTR|PLU|IND|NOM//nsubj//150 i//PP//advmod//150 allmänhet//NN|UTR|SIN|IND|NOM//fixed//147 är//VB|PRS|AKT//cop//150 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//143 att//IE//mark//152 ta//VB|INF|AKT//advcl//150 intryck//NN|NEU|PLU|IND|NOM//obj//152 .//MAD//punct//132
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//156 elever//NN|UTR|PLU|IND|NOM//nsubj//157 ger//VB|PRS|AKT//parataxis//132 däremot//AB//advmod//157 snarast//AB|SUV//advmod//157 uttryck//NN|NEU|PLU|IND|NOM//obj//157 för//PP//case//164 en//DT|UTR|SIN|IND//det//164 motsatt//PC|PRF|UTR|SIN|IND|NOM//amod//164 uppfattning//NN|UTR|SIN|IND|NOM//nmod//160 .//MAD//punct//132
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Författaren//NN|UTR|SIN|DEF|NOM//nsubj//167 noterar//VB|PRS|AKT//parataxis//132 här//AB//advmod//167 en//DT|UTR|SIN|IND//det//170 variation//NN|UTR|SIN|IND|NOM//obj//167 dels//KN//advmod//175 mellan//PP//case//175 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//175 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//175 skolor//NN|UTR|PLU|IND|NOM//obl//167 ,//MID//punct//167 och//KN//cc//182 dels//KN//advmod//182 mellan//PP//case//182 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//182 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//182 årskurser//NN|UTR|PLU|IND|NOM//conj//167 .//MAD//punct//182
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;"Hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//185 resultat//NN|NEU|SIN|IND|NOM//nsubj//186 tyder//VB|PRS|AKT//advcl//167 vidare//AB|KOM//advmod//186 på//PP//mark//203 att//SN//mark//203 institutionaliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//191 former//NN|UTR|PLU|IND|NOM//nsubj//203 för//PP//case//193 elevinflytande//NN|NEU|SIN|IND|NOM//nmod//191 ,//MID//punct//197 som//HP|-|-|-//nsubj//197 idealt//AB|POS//advmod//197 befrämjar//VB|PRS|AKT//acl:relcl//191 såväl//KN//advmod//199 motivation//NN|UTR|SIN|IND|NOM//obj//197 som//KN//mark//201 färdigheter//NN|UTR|PLU|IND|NOM//conj//199 ,//MID//punct//191 har//VB|PRS|AKT//advcl//186 starkt//AB|POS//advmod//205 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//206 räckvidd//NN|UTR|SIN|IND|NOM//obj//203 ;//MID//punct//132"
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//209 uppfattas//VB|PRS|SFO//parataxis//132 av//PP//case//211 eleverna//NN|UTR|PLU|DEF|NOM//obl:agent//209 stundtals//AB//advmod//213 snarast//AB|SUV//advmod//209 som//KN//case//216 ett//DT|NEU|SIN|IND//det//216 spel//NN|NEU|SIN|IND|NOM//obl//209 för//PP//case//218 gallerierna//NN|UTR|PLU|DEF|NOM//nmod//216 .//MAD//punct//3
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Isabell//PM|NOM//nsubj//3 Schierenbeck//PM|NOM//flat//0  //_SP////1 förmedlar//VB|PRS|AKT//ROOT//3 i//PP//case//6 sin//PS|UTR|SIN|DEF//nmod:poss//6 tur//NN|UTR|SIN|IND|NOM//obl//3 inblickar//VB|PRS|AKT//xcomp//3 i//PP//mark//15 hur//HA//advmod//15 den//DT|UTR|SIN|DEF//det//12 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 välfärdsstaten//NN|UTR|SIN|DEF|NOM//nsubj//15 konkret//AB|POS//advmod//15 kan//VB|PRS|AKT//aux//15 gestalta//VB|INF|AKT//advcl//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//15 för//PP//case//18 människor//NN|UTR|PLU|IND|NOM//obl//15 med//PP//case//21 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//21 bakgrund//NN|UTR|SIN|IND|NOM//nmod//18 .//MAD//punct//3
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;I//PP//advmod//25 fokus//NN|NEU|SIN|IND|NOM//fixed//23 står//VB|PRS|AKT//conj//3 här//AB//advmod//25 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 kvaliteten//NN|UTR|SIN|DEF|NOM//nsubj//25 i//PP//case//32 det//DT|NEU|SIN|DEF//det//32 viktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 möte//NN|NEU|SIN|IND|NOM//nmod//28 som//HP|-|-|-//nsubj//34 sker//VB|PRS|AKT//acl:relcl//32 mellan//PP//case//36 institution//NN|UTR|SIN|IND|NOM//obl//34 och//KN//cc//38 individ//NN|UTR|SIN|IND|NOM//conj//36 i//PP//case//42 form//NN|UTR|SIN|IND|NOM//fixed//39 av//PP//fixed//39 myndighetskontakter//NN|UTR|PLU|IND|NOM//obl//34 .//MAD//punct//46
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Som//HP|-|-|-//mark//46 Schierenbeck//PM|NOM//nsubj//46 klargör//VB|PRS|AKT//advcl//25 kan//VB|PRS|AKT//aux//54 kontakter//NN|UTR|PLU|IND|NOM//nsubj:pass//54 mellan//PP//case//51 välfärdsstatens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 funktionärer//NN|UTR|PLU|IND|NOM//nmod//48 och//KN//cc//53 klienter//NN|UTR|PLU|IND|NOM//conj//51 tänkas//VB|INF|SFO//ccomp//46 påverka//VB|INF|AKT//xcomp//54 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//55 för//PP//case//59 demokratisk//JJ|POS|UTR|SIN|IND|NOM//amod//59 delaktighet//NN|UTR|SIN|IND|NOM//nmod//56 .//MAD//punct//46
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;I//PP//case//62 mötet//NN|NEU|SIN|DEF|NOM//obl//46 med//PP//case//66 det//DT|NEU|SIN|DEF//det//65 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 förmedlas//VB|PRS|SFO//nmod//62 också//AB//advmod//66 omedvetna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 budskap//NN|NEU|PLU|IND|NOM//obj//66 från//PP//case//74 det//DT|NEU|SIN|DEF//det//73 demokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//73 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//74 representanter//NN|UTR|PLU|IND|NOM//obl//66 .//MAD//punct//62
1. Engagemang, mångfald och integration – en introduktion / Hur strukturer och institutioner kan påverka – en förklaringsmodell;Hur//HA//advmod//80 myndighetsutövningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//80 i//PP//case//79 praktiken//NN|UTR|SIN|DEF|NOM//nmod//77 utformas//VB|INF|SFO//nsubj:pass//83 kan//VB|PRS|AKT//aux//83 därmed//AB//advmod//83 tänkas//VB|INF|SFO//advcl//25 influera//VB|INF|AKT//xcomp//83 klienternas//NN|UTR|PLU|DEF|GEN//nmod:poss//86 syn//NN|UTR|SIN|IND|NOM//obj//84 på//PP//case//89 sin//PS|UTR|SIN|DEF//nmod:poss//89 position//NN|UTR|SIN|IND|NOM//obl//84 i//PP//case//91 samhället//NN|NEU|SIN|DEF|NOM//nmod//89 och//KN//cc//94 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//94 uppfattningar//NN|UTR|PLU|IND|NOM//nsubj//105 om//PP//mark//100 huruvida//SN//mark//100 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//98 engagemang//NN|NEU|SIN|IND|NOM//nsubj//100 är//VB|PRS|AKT//cop//100 meningsfullt//JJ|POS|NEU|SIN|IND|NOM//acl//94 .//MAD//punct//94
