Demokrati på svenska?;Om//SN//case//2 strukturell//JJ|POS|UTR|SIN|IND|NOM//amod//2 diskriminering//NN|UTR|SIN|IND|NOM//ROOT//2 och//KN//cc//5 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//5 deltagande//NN|NEU|SIN|IND|NOM//conj//2
4 Det är inte mitt samhälle! / Förklaringsansatser;Två//RG|NOM//nummod//57 begränsningar//NN|UTR|PLU|IND|NOM//nsubj//67 hos//PP//case//60 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 studier//NN|UTR|PLU|IND|NOM//nmod//57 av//PP//case//63 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//63 handlande//NN|NEU|SIN|IND|NOM//nmod//60 bland//PP//case//66 underordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//66 grupper//NN|UTR|PLU|IND|NOM//nmod//63 har//VB|PRS|AKT//advcl//31 ,//MID//punct//69 menar//VB|PRS|AKT//conj//31 hon//PN|UTR|SIN|DEF|SUB//nsubj//69 ,//MID//punct//69 varit//VB|SUP|AKT//conj//31 att//SN//mark//76 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//76 dels//KN//advmod//76 använt//VB|SUP|AKT//ccomp//72 beteckningar//NN|UTR|PLU|IND|NOM//obj//76 som//KN//mark//104 ”//PAD//punct//80 cynism//NN|UTR|SIN|IND|NOM//nsubj//104 ”//RG|NOM//punct//80 och//KN//cc//84 ”//PAD//punct//84 apati//NN|UTR|SIN|IND|NOM//conj//80 ”//PAD//punct//84 som//KN//case//90 odiskutabla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 ,//MID//punct//87 deskriptiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 benämningar//NN|UTR|PLU|IND|NOM//nmod//80 och//KN//cc//93 dels//KN//advmod//93 dragit//VB|SUP|AKT//conj//80 likhetstecken//NN|NEU|SIN|IND|NOM//obj//93 mellan//PP//case//96 apati//NN|UTR|SIN|IND|NOM//obl//93 och//KN//cc//99 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//99 inaktivitet//NN|UTR|SIN|IND|NOM//conj//96 .//MAD//punct//80
4 Det är inte mitt samhälle! / Förklaringsansatser;Ett//DT|NEU|SIN|IND//det//103 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//103 tillvägagångssätt//NN|NEU|SIN|IND|NOM//appos//80 har//VB|PRS|AKT//advcl//106 ,//MID//punct//106 markerar//VB|PRS|AKT//parataxis//31 hon//PN|UTR|SIN|DEF|SUB//obj//106 ,//MID//punct//109 gjort//VB|SUP|AKT//conj//106 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//109 svårt//JJ|POS|NEU|SIN|IND|NOM//xcomp//109 för//PP//case//113 forskarna//NN|UTR|PLU|DEF|NOM//obl//109 att//IE//mark//115 närma//VB|INF|AKT//advcl//109 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//115 människors//NN|UTR|PLU|IND|GEN//nmod:poss//119 reella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 skäl//NN|NEU|PLU|IND|NOM//obj//115 till//PP//mark//125 att//IE//mark//125 ,//MID//punct//123 exempelvis//AB//advmod//125 ,//MID//punct//125 inta//VB|INF|AKT//acl//119 en//DT|UTR|SIN|IND//det//128 skeptisk//JJ|POS|UTR|SIN|IND|NOM//amod//128 hållning//NN|UTR|SIN|IND|NOM//obj//125 till//PP//case//131 ”//PAD//punct//131 politik//NN|UTR|SIN|IND|NOM//nmod//128 ”//RG|NOM//punct//106 .//MAD//punct//31
4 Det är inte mitt samhälle! / Förklaringsansatser;Cynism//NN|UTR|SIN|IND|NOM//nsubj:pass//138 bör//VB|PRS|AKT//aux//138 inte//AB//advmod//138 minst//AB|SUV//advmod//138 relateras//VB|INF|SFO//conj//31 till//PP//case//140 upplevelser//NN|UTR|PLU|IND|NOM//obl//138 av//PP//case//143 de//DT|UTR/NEU|PLU|DEF//det//143 möjligheter//NN|UTR|PLU|IND|NOM//nmod//140 som//HP|-|-|-//nsubj//145 finns//VB|PRS|SFO//acl:relcl//143 att//SN//mark//150 över//PP//advmod//150 huvud//NN|NEU|SIN|IND|NOM//fixed//147 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//147 delta//VB|INF|AKT//ccomp//145 eller//KN//cc//153 ”//PAD//punct//153 ta//VB|INF|AKT//conj//150 plats//NN|UTR|SIN|IND|NOM//obj//153 ”//RG|NOM//punct//31 .//MAD//punct//31
4 Det är inte mitt samhälle! / Förklaringsansatser;Hon//PN|UTR|SIN|DEF|SUB//nsubj//158 frågar//VB|PRS|AKT//conj//31 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//158 om//SN//compound:prt//158 inte//AB//advmod//162 cynism//NN|UTR|SIN|IND|NOM//nsubj//170 bland//PP//case//166 underordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//166 etniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//166 grupper//NN|UTR|PLU|IND|NOM//nmod//162 kan//VB|PRS|AKT//aux//170 vara//VB|INF|AKT//cop//170 ett//DT|NEU|SIN|IND//det//170 svar//NN|NEU|SIN|IND|NOM//obl//158 på//PP//case//176 en//DT|UTR|SIN|IND//det//176 kraftigt//AB|POS//advmod//174 strukturellt//AB|POS//advmod//175 underordnad//PC|PRF|UTR|SIN|IND|NOM//amod//176 position//NN|UTR|SIN|IND|NOM//nmod//170 i//PP//case//178 samhället//NN|NEU|SIN|DEF|NOM//nmod//176 ,//MID//punct//158 snarare//AB|KOM//advmod//183 än//KN//mark//183 ett//DT|NEU|SIN|IND//det//183 uttryck//NN|NEU|SIN|IND|NOM//advcl//158 för//PP//case//185 passivitet//NN|UTR|SIN|IND|NOM//nmod//183 och//KN//cc//187 apati//NN|UTR|SIN|IND|NOM//conj//185 .//MAD//punct//158

4 Det är inte mitt samhälle! / Blågula murar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 är//VB|PRS|AKT//cop//6 således//AB//advmod//6 ,//MID//punct//6 för//PP//mark//6 att//IE//mark//6 följa//VB|INF|AKT//ROOT//6 Bhavnanis//PM|GEN//nmod:poss//8 argumentation//NN|UTR|SIN|IND|NOM//obj//6 ,//MID//punct//10 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//6 att//IE//mark//13 inte//AB//advmod//13 falla//VB|INF|AKT//acl//10 för//PP//case//15 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//13 i//PP//case//19 det//DT|NEU|SIN|DEF//det//19 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 samtalet//NN|NEU|SIN|DEF|NOM//nmod//22 vanligt//AB|POS//advmod//21 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 böjelsen//NN|UTR|SIN|DEF|NOM//obl//13 att//IE//mark//24 söka//VB|INF|AKT//acl//22 orsaker//NN|UTR|PLU|IND|NOM//obj//24 till//PP//case//28 ”//PAD//punct//28 invandrares//NN|UTR|PLU|IND|GEN//nmod//25 ”//PAD//punct//30 tillvaro//NN|UTR|SIN|IND|NOM//obj//24 i//PP//case//33 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 marginalskikt//NN|UTR|SIN|IND|NOM//nmod//30 i//PP//case//35 faktorer//NN|UTR|PLU|IND|NOM//nmod//30 som//HP|-|-|-//nsubj//38 enbart//AB//advmod//38 rör//VB|PRS|AKT//acl:relcl//35 ”//PAD//punct//40 dem//PN|UTR/NEU|PLU|DEF|OBJ//parataxis//6 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 ”//PM|NOM//obj//6 .//MAD//punct//6
4 Det är inte mitt samhälle! / Blågula murar;Demokratiutredningen//NN|UTR|SIN|DEF|NOM//nsubj//45 gjorde//VB|PRT|AKT//parataxis//6 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 bedömning//NN|UTR|SIN|IND|NOM//obj//45 i//PP//case//49 slutet//NN|NEU|SIN|DEF|NOM//nmod//47 av//PP//case//51 nittiotalet//NN|NEU|SIN|DEF|NOM//nmod//49 .//MAD//punct//6
4 Det är inte mitt samhälle! / Blågula murar;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//54 pekade//VB|PRT|AKT//parataxis//6 på//PP//case//59 påtagligt//AB|POS//advmod//57 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 klyftor//NN|UTR|PLU|IND|NOM//obl//54 mellan//PP//case//61 infödda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//59 och//KN//cc//63 personer//NN|UTR|PLU|IND|NOM//conj//61 med//PP//case//66 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//66 bakgrund//NN|UTR|SIN|IND|NOM//nmod//59 .//MID//punct//54
4 Det är inte mitt samhälle! / Blågula murar;Jan//PM|NOM//dep//6 Teorell//PM|NOM//flat:name//68 och//KN//cc//72 Anders//PM|NOM//nmod//72 Westholm//PM|NOM//conj//68 (//PAD//punct//72 1999//RG|NOM//nummod//68 ://MID//punct//68
4 Det är inte mitt samhälle! / Blågula murar;42//RG|NOM//nummod//68 )//PAD//punct//68 konstaterade//VB|PRT|AKT//conj//6 att//SN//mark//83 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//83 inte//AB//advmod//83 kunde//VB|PRT|AKT//aux//83 förklaras//VB|INF|SFO//ccomp//78 av//PP//mark//86 att//SN//mark//86 personer//NN|UTR|PLU|IND|NOM//nsubj//91 med//PP//case//89 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//89 bakgrund//NN|UTR|SIN|IND|NOM//nmod//86 skulle//VB|PRT|AKT//aux//91 ha//VB|INF|AKT//advcl//83 en//DT|UTR|SIN|IND//det//95 ”//JJ|POS|UTR|SIN|IND|NOM//nmod//95 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//95 oförmåga//NN|UTR|SIN|IND|NOM//obj//91 att//IE//mark//97 ta//VB|INF|AKT//acl//95 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//97 fram//PL//compound:prt//97 i//PP//case//103 det//DT|NEU|SIN|DEF//det//103 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//103 skranket//NN|NEU|SIN|DEF|NOM//obl//97 ”//RG|NOM//punct//6 .//MAD//punct//6
4 Det är inte mitt samhälle! / Blågula murar;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//107 ställer//VB|PRS|AKT//parataxis//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//107 i//PP//advmod//107 stället//NN|NEU|SIN|DEF|NOM//fixed//109 försiktigt//AB|POS//fixed//109 frågan//NN|UTR|SIN|DEF|NOM//obj//107 ://MID//punct//112 ”//PM|NOM//punct//124
4 Det är inte mitt samhälle! / Blågula murar;Är//VB|PRS|AKT//cop//124 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//124 i//PP//advmod//124 stället//NN|NEU|SIN|DEF|NOM//fixed//117 så//SN//mark//124 att//SN//fixed//119 skranket//NN|NEU|SIN|DEF|NOM//nsubj//124 är//VB|PRS|AKT//cop//124 för//AB//advmod//124 högt//JJ|POS|NEU|SIN|IND|NOM//conj//107 ?//MID//punct//124 ”//PAD//punct//128
4 Det är inte mitt samhälle! / Blågula murar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//128 tycks//VB|PRS|SFO//conj//6 mig//PN|UTR|SIN|DEF|OBJ//obj//128 oundvikligt//JJ|POS|NEU|SIN|IND|NOM//advmod//128 att//IE//mark//132 reflektera//VB|INF|AKT//advcl//128 kring//PP//case//134 rasism//NN|UTR|SIN|IND|NOM//obl//132 och//KN//cc//136 diskriminering//NN|UTR|SIN|IND|NOM//conj//134 när//HA//mark//141 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//137 gäller//VB|PRS|AKT//fixed//137 att//IE//mark//141 förstå//VB|INF|AKT//advcl//132 fenomen//NN|NEU|PLU|IND|NOM//obj//141 som//KN//mark//144 misstro//NN|UTR|SIN|IND|NOM//nmod//142 och//KN//cc//146 ickedeltagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//144 i//PP//case//148 ”//PM|NOM//punct//149 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//128 ”//PAD//punct//151 förorter//NN|UTR|PLU|IND|NOM//obj//149 .//MAD//punct//6
4 Det är inte mitt samhälle! / Blågula murar;Kapitlet//NN|NEU|SIN|DEF|NOM//nsubj:pass//1 baseras//VB|PRS|SFO//ROOT//1 på//PP//case//3 fältarbete//NN|NEU|SIN|IND|NOM//obl//1 i//PP//case//6 mångetniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 förortsmiljöer//NN|UTR|PLU|IND|NOM//nmod//3 i//PP//case//8 Stockholm//PM|NOM//nmod//6 ,//MID//punct//10 Göteborg//PM|NOM//conj//8 ,//MID//punct//12 Malmö//PM|NOM//conj//8 och//KN//cc//14 Umeå//PM|NOM//conj//8 ,//MID//punct//18 i//PP//advmod//18 huvudsak//NN|UTR|SIN|IND|NOM//fixed//16 genomförts//VB|SUP|SFO//conj//1 under//PP//case//20 sommaren//NN|UTR|SIN|DEF|NOM//obl//18 och//KN//cc//22 hösten//NN|UTR|SIN|DEF|NOM//conj//20 1998//RG|NOM//nummod//22 samt//KN//cc//26 våren//NN|UTR|SIN|DEF|NOM//nmod//26 2000//RG|NOM//conj//20 .//MAD//punct//1
4 Det är inte mitt samhälle! / Blågula murar;Det//DT|NEU|SIN|DEF//det//29 material//NN|NEU|SIN|IND|NOM//parataxis//1 som//HP|-|-|-//nsubj:pass//31 analyseras//VB|PRS|SFO//acl:relcl//29 består//VB|PRS|AKT//xcomp//31 av//PP//case//34 djupintervjuer//NN|UTR|PLU|IND|NOM//obl//32 och//KN//cc//36 fokusgruppsamtal//NN|NEU|PLU|IND|NOM//conj//34 med//PP//case//40 ett//DT|NEU|SIN|IND//det//39 hundratal//NN|NEU|SIN|IND|NOM//nmod//40 personer//NN|UTR|PLU|IND|NOM//nmod//34 med//PP//case//43 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//43 bakgrund//NN|UTR|SIN|IND|NOM//nmod//40 ,//MID//punct//45 verksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//34 i//PP//case//48 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 partier//NN|NEU|PLU|IND|NOM//obl//45 och//KN//cc//51 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//51 förvaltning//NN|UTR|SIN|IND|NOM//conj//48 samt//KN//cc//53 företrädare//NN|UTR|PLU|IND|NOM//conj//51 för//PP//case//51 och//KN//cc//56 medlemmar//NN|UTR|PLU|IND|NOM//conj//51 i//PP//case//59 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 föreningar//NN|UTR|PLU|IND|NOM//nmod//51 i//PP//case//62 dessa//DT|UTR/NEU|PLU|DEF//det//62 miljöer//NN|UTR|PLU|IND|NOM//nmod//59 .//MAD//punct//29
4 Det är inte mitt samhälle! / Blågula murar;Intervjuerna//NN|UTR|PLU|DEF|NOM//nsubj//65 handlade//VB|PRT|AKT//parataxis//29 inte//AB//advmod//65 bara//AB//advmod//65 om//PP//case//69 valrörelsen//NN|UTR|SIN|DEF|NOM//obl//65 ,//MID//punct//65 utan//KN//cc//72 kretsade//VB|PRT|AKT//advcl//75 kring//PP//case//74 de//DT|UTR/NEU|PLU|DEF//obl//72 intervjuades//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//conj//65 upplevelser//NN|UTR|PLU|IND|NOM//nsubj:pass//75 av//PP//case//78 villkoren//NN|NEU|PLU|DEF|NOM//nmod//76 för//PP//case//80 deltagande//NN|NEU|SIN|IND|NOM//nmod//78 och//KN//cc//82 inflytande//NN|NEU|SIN|IND|NOM//conj//80 i//PP//case//86 samtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//86 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//86 demokrati//NN|UTR|SIN|IND|NOM//nmod//82 ,//MID//punct//75 i//PP//case//90 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 mening//NN|UTR|SIN|IND|NOM//obl//75 .//MAD//punct//65
4 Det är inte mitt samhälle! / Blågula murar;Materialet//NN|NEU|SIN|DEF|NOM//nsubj//93 kom//VB|PRT|AKT//conj//65 även//AB//advmod//96 att//IE//mark//96 bestå//VB|INF|AKT//advcl//93 av//PP//case//98 observationer//NN|UTR|PLU|IND|NOM//obl//96 och//KN//cc//100 iakttagelser//NN|UTR|PLU|IND|NOM//conj//98 på//PP//case//103 ”//PM|NOM//punct//103 fältet//NN|NEU|SIN|DEF|NOM//nmod//104 ”//PM|NOM//obl//93 ,//MID//punct//107 av//PP//case//107 policydokument//NN|NEU|PLU|IND|NOM//obl//93 ,//MID//punct//109 informationsmaterial//NN|NEU|PLU|IND|NOM//conj//107 ,//MID//punct//111 utredningar//NN|UTR|PLU|IND|NOM//conj//107 och//KN//cc//113 annat//JJ|POS|NEU|SIN|IND|NOM//conj//107 ”//PAD//punct//107 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//117 ”//PAD//punct//117 material//NN|NEU|PLU|IND|NOM//conj//107 ,//MID//punct//120 diverse//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//120 val//NN|NEU|PLU|IND|NOM//conj//117 -//MID//punct//117 och//KN//cc//123 kampanjmaterial//NN|NEU|PLU|IND|NOM//conj//107 som//KN//mark//125 partiprogram//NN|NEU|PLU|IND|NOM//nmod//123 ,//MID//punct//127 affischer//NN|UTR|PLU|IND|NOM//conj//125 och//KN//cc//129 flygblad//NN|NEU|PLU|IND|NOM//conj//125 .//MAD//punct//93
4 Det är inte mitt samhälle! / Blågula murar;Vidare//AB|KOM//advmod//132 insamlades//VB|PRT|SFO//parataxis//93 och//KN//cc//134 analyserades//VB|PRT|SFO//conj//132 ett//DT|NEU|SIN|IND//det//137 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//137 pressmaterial//NN|NEU|SIN|IND|NOM//nsubj:pass//134 .//MAD//punct//29
4 Det är inte mitt samhälle! / Blågula murar;Intervjuerna//NN|UTR|PLU|DEF|NOM//nsubj//1 kretsade//VB|PRT|AKT//ROOT//1 i//PP//advmod//1 huvudsak//NN|UTR|SIN|IND|NOM//fixed//2 just//AB//advmod//1 kring//PP//mark//7 de//DT|UTR/NEU|PLU|DEF//nsubj//7 intervjuades//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//advcl//1 erfarenheter//NN|UTR|PLU|IND|NOM//nsubj:pass//7 av//PP//mark//14 att//IE//mark//14 i//PP//case//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 avseenden//NN|NEU|PLU|IND|NOM//obl//14 rangordnas//VB|PRS|SFO//acl//8 och//KN//cc//16 ställas//VB|INF|SFO//conj//14 vid//PP//case//23 sidan//NN|UTR|SIN|DEF|NOM//fixed//17 av//PP//fixed//17 i//PP//case//23 det//DT|NEU|SIN|DEF//det//23 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 samhället//NN|NEU|SIN|DEF|NOM//obl//16 .//MAD//punct//1
4 Det är inte mitt samhälle! / Blågula murar;En//DT|UTR|SIN|IND//det//27 stor//JJ|POS|UTR|SIN|IND|NOM//amod//27 del//NN|UTR|SIN|IND|NOM//appos//1 av//PP//case//29 frågan//NN|UTR|SIN|DEF|NOM//nmod//27 om//PP//case//34 ”//PM|NOM//punct//34 invandrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//34 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 utanförskap//NN|NEU|SIN|IND|NOM//nmod//29 ”//RG|NOM//punct//1 tycktes//VB|PRT|SFO//conj//1 därmed//AB//advmod//36 handla//VB|INF|AKT//xcomp//36 om//PP//case//40 stigmatisering//NN|UTR|SIN|IND|NOM//obl//38 ,//MID//punct//42 diskriminering//NN|UTR|SIN|IND|NOM//conj//40 och//KN//cc//44 utanförskap//NN|NEU|SIN|IND|NOM//conj//40 .//MID//punct//1
4 Det är inte mitt samhälle! / Blågula murar;De//DT|UTR/NEU|PLU|DEF//nsubj:pass//47 intervjuades//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//nsubj:pass//53 berättelser//NN|UTR|PLU|IND|NOM//obj//47 om//PP//case//50 åsidosättande//NN|NEU|SIN|IND|NOM//nmod//48 och//KN//cc//52 diskriminering//NN|UTR|SIN|IND|NOM//conj//50 återspeglas//VB|PRS|SFO//parataxis//1 i//PP//case//57 en//DT|UTR|SIN|IND//det//56 rad//NN|UTR|SIN|IND|NOM//nmod//57 kartläggningar//NN|UTR|PLU|IND|NOM//obl//53 av//PP//case//61 ”//PAD//punct//61 vardaglig//JJ|POS|UTR|SIN|IND|NOM//amod//61 diskriminering//NN|UTR|SIN|IND|NOM//nmod//57 ”//PAD//punct//57 i//PP//case//66 det//DT|NEU|SIN|DEF//det//66 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 samhället//NN|NEU|SIN|DEF|NOM//obl//53 (//PAD//punct//66 Kamali//PM|NOM//appos//66 ,//MID//punct//68 2005//RG|NOM//nummod//68 )//PAD//punct//66 .//MAD//punct//1
4 Det är inte mitt samhälle! / Blågula murar;Anders//PM|NOM//nmod//74 Lange//PM|NOM//parataxis//1 (//PAD//punct//74 1999//RG|NOM//nummod//74 )//PAD//punct//74 ,//MID//punct//85 som//HP|-|-|-//nsubj//85 under//PP//case//82 andra//RO|NOM//amod//82 hälften//NN|UTR|SIN|DEF|NOM//obl//85 av//PP//case//84 nittiotalet//NN|NEU|SIN|DEF|NOM//nmod//82 kartlagt//PC|PRF|NEU|SIN|IND|NOM//advcl//1 upplevd//PC|PRF|UTR|SIN|IND|NOM//amod//87 diskriminering//NN|UTR|SIN|IND|NOM//obj//85 ,//MID//punct//90 har//VB|PRS|AKT//aux//90 funnit//VB|SUP|AKT//conj//1 att//SN//mark//94 mellan//PP//case//94 var//DT|UTR|SIN|IND//cop//94 tredje//RO|NOM//xcomp//90 och//KN//cc//98 var//VB|PRT|AKT//det//98 annan//JJ|POS|UTR|SIN|IND|NOM//amod//98 person//NN|UTR|SIN|IND|NOM//nsubj//99 född//PC|PRF|UTR|SIN|IND|NOM//advcl//1 i//PP//case//101 Afrika//PM|NOM//obl//99 ,//MID//punct//103 Iran//PM|NOM//obl//1 ,//MID//punct//106 arabisktalande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//106 länder//NN|NEU|PLU|IND|NOM//nsubj//109 och//KN//cc//108 Latinamerika//PM|NOM//conj//106 upplever//VB|PRS|AKT//conj//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//109 ha//VB|INF|AKT//aux//112 utsatts//VB|SUP|SFO//xcomp//109 för//PP//case//114 hot//NN|NEU|PLU|IND|NOM//obl//112 ,//MID//punct//116 förolämpningar//NN|UTR|PLU|IND|NOM//conj//114 och//KN//cc//118 trakasserier//NN|NEU|PLU|IND|NOM//conj//114 på//PP//case//121 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 platser//NN|UTR|PLU|IND|NOM//nmod//118 .//MAD//punct//109
4 Det är inte mitt samhälle! / Blågula murar;Av//PP//case//124 kartläggningen//NN|UTR|SIN|DEF|NOM//obl//125 framgår//VB|PRS|AKT//parataxis//109 ,//MID//punct//125 vidare//AB|KOM//advmod//125 ,//MID//punct//129 tydligt//AB|POS//conj//125 att//SN//mark//134 erfarenheter//NN|UTR|PLU|IND|NOM//nsubj//134 av//PP//case//133 diskriminering//NN|UTR|SIN|IND|NOM//nmod//131 varierar//VB|PRS|AKT//csubj//129 påtagligt//AB|POS//advmod//134 mellan//PP//case//138 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//138 nationaliteter//NN|UTR|PLU|IND|NOM//obl//134 .//MAD//punct//1
4 Det är inte mitt samhälle! / Blågula murar;Bilden//NN|UTR|SIN|DEF|NOM//nsubj//141 motsvarar//VB|PRS|AKT//parataxis//1 i//PP//advmod//145 huvudsak//NN|UTR|SIN|IND|NOM//fixed//142 de//DT|UTR/NEU|PLU|DEF//det//145 mönster//NN|NEU|PLU|IND|NOM//obl//141 som//HP|-|-|-//nsubj:pass//148 kan//VB|PRS|AKT//aux//148 skönjas//VB|INF|SFO//acl:relcl//145 i//PP//case//150 arbets-//NN|NEU|-|-|SMS//obl//148 och//KN//cc//152 bostadsmarknadsstatistiken//NN|UTR|SIN|DEF|NOM//conj//150 ,//MID//punct//162 nämligen//AB//advmod//162 att//SN//mark//162 erfarenhet//NN|UTR|SIN|IND|NOM//nsubj//162 av//PP//case//158 diskriminering//NN|UTR|SIN|IND|NOM//nmod//156 genomgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//156 är//VB|PRS|AKT//cop//162 betydligt//AB//advmod//162 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//148 bland//PP//case//164 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//162 som//HP|-|-|-//nsubj:pass//166 upplevs//VB|PRS|SFO//acl:relcl//164 och//KN//cc//168 beskrivs//VB|PRS|SFO//conj//166 som//KN//mark//170 hörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//168 till//PP//case//181 de//DT|UTR/NEU|PLU|DEF//det//175 allra//AB//advmod//174 mest//AB|SUV//amod//175 ”//PAD//nmod//181 geografiskt//AB|POS//amod//181 och//KN//cc//179 kulturellt//AB|POS//advmod//179 avlägsna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//176 ”//PAD//punct//176 delarna//NN|UTR|PLU|DEF|NOM//obl//168 av//PP//case//183 världen//NN|UTR|SIN|DEF|NOM//nmod//181 (//PAD//punct//141 jfr//VB|AN//parataxis//141 till//PP//advmod//185 exempel//NN|NEU|SIN|IND|NOM//fixed//186 SOU//PM|NOM//obj//185 2000//RG|NOM//nummod//188 ://MID//punct//185
4 Det är inte mitt samhälle! / Blågula murar;"3//RG|NOM//conj//141 ;//MID//punct//1"
4 Det är inte mitt samhälle! / Blågula murar;"Andersson//PM|NOM//obl//1 ,//MID//punct//193 2002//RG|NOM//nummod//193 ;//MID//punct//193"
4 Det är inte mitt samhälle! / Blågula murar;Neergaard//PM|NOM//conj//193 ,//MID//punct//197 2002//RG|NOM//nummod//197 )//PAD//punct//193 .//MAD//punct//1
