En yrkesinriktning inom teknikprogrammet;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Yrkesprogramsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Mål för gymnasiearbetet;Gymnasiearbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 ska//VB|PRS|AKT//aux//32 utföras//VB|INF|SFO//conj//19 på//PP//case//36 ett//DT|NEU|SIN|IND//det//36 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//36 sätt//NN|NEU|SIN|IND|NOM//obl//32 att//SN//mark//39 eleven//NN|UTR|SIN|DEF|NOM//nsubj//39 planerar//VB|PRS|AKT//acl//36 ,//MID//punct//41 genomför//VB|PRS|AKT//conj//39 och//KN//cc//43 utvärderar//VB|PRS|AKT//conj//39 sin//PS|UTR|SIN|DEF//nmod:poss//45 uppgift//NN|UTR|SIN|IND|NOM//obj//43 .//MAD//punct//19
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Mål för gymnasiearbetet;Gymnasiearbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//49 kan//VB|PRS|AKT//aux//49 utformas//VB|INF|SFO//parataxis//19 så//AB//mark//53 att//SN//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 ger//VB|PRS|AKT//advcl//49 eleverna//NN|UTR|PLU|DEF|NOM//iobj//53 möjlighet//NN|UTR|SIN|IND|NOM//obj//53 att//IE//mark//57 pröva//VB|INF|AKT//acl//55 sitt//PS|NEU|SIN|DEF//nmod:poss//59 yrkeskunnande//NN|NEU|SIN|IND|NOM//obj//57 i//PP//case//62 företagsliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 arbetsformer//NN|UTR|PLU|IND|NOM//obl//57 .//MAD//punct//19

Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Naturbruksprogrammet//NN|NEU|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 fem//RG|NOM//nummod//3 inriktningar//NN|UTR|PLU|IND|NOM//obj//1 .//MAD//punct//1
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//4 häst//NN|UTR|SIN|IND|NOM//nmod//0  //_SP////1 ska//VB|PRS|AKT//aux//4 ge//VB|INF|AKT//ROOT//4 kunskaper//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//7 hästar//NN|UTR|PLU|IND|NOM//nmod//5 ,//MID//punct//10 hästars//NN|UTR|PLU|IND|GEN//nmod:poss//10 beteende//NN|NEU|SIN|IND|NOM//conj//7 och//KN//cc//12 behov//NN|NEU|SIN|IND|NOM//conj//7 samt//KN//cc//14 samspelet//NN|NEU|SIN|DEF|NOM//conj//7 mellan//PP//case//16 häst//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//18 människa//NN|UTR|SIN|IND|NOM//conj//16 .//MAD//punct//4
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;I//PP//case//21 inriktningen//NN|UTR|SIN|DEF|NOM//obl//30 ska//VB|PRS|AKT//aux//30 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//30 ,//MID//punct//28 utifrån//PP//case//28 ett//DT|NEU|SIN|IND//det//28 vetenskapligt//JJ|POS|NEU|SIN|IND|NOM//amod//28 synsätt//NN|NEU|SIN|IND|NOM//obl//30 ,//MID//punct//30 lära//VB|INF|AKT//parataxis//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//30 att//IE//mark//33 arbeta//VB|INF|AKT//xcomp//30 yrkesmässigt//AB|POS//advmod//33 med//PP//case//36 hästar//NN|UTR|PLU|IND|NOM//obl//33 och//KN//cc//39 att//IE//mark//39 sköta//VB|INF|AKT//conj//33 hästanläggningar//NN|UTR|PLU|IND|NOM//obj//39 .//MAD//punct//30
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//43 betonar//VB|PRS|AKT//parataxis//30 sambandet//NN|NEU|SIN|DEF|NOM//obj//43 mellan//PP//case//51 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 ,//MID//punct//46 biologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 och//KN//cc//50 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//48 kunskaper//NN|UTR|PLU|IND|NOM//nmod//44 för//PP//case//55 en//DT|UTR|SIN|IND//det//55 god//JJ|POS|UTR|SIN|IND|NOM//amod//55 hästhållning//NN|UTR|SIN|IND|NOM//nmod//51 .//MAD//punct//30
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//advmod//4 kan//VB|PRS|AKT//aux//4 till//PP//advmod//4 exempel//NN|NEU|SIN|IND|NOM//fixed//2 leda//VB|INF|AKT//ROOT//4 till//PP//case//6 arbete//NN|NEU|SIN|IND|NOM//obl//4 som//KN//mark//8 hästskötare//NN|UTR|SIN|IND|NOM//obl//4 med//PP//case//10 inriktning//NN|UTR|SIN|IND|NOM//nmod//8 mot//PP//case//12 ridning//NN|UTR|SIN|IND|NOM//nmod//10 eller//KN//cc//14 trav//NN|NEU|SIN|IND|NOM//conj//12 .//MAD//punct//4
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//advmod//1 sällskapsdjur//NN|NEU|PLU|IND|NOM//nsubj//4  //_SP////1 ska//VB|PRS|AKT//aux//4 ge//VB|INF|AKT//ROOT//4 kunskaper//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//7 sällskapsdjur//NN|NEU|PLU|IND|NOM//nmod//5 och//KN//cc//10 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//10 beteende//NN|NEU|SIN|IND|NOM//conj//7 och//KN//cc//12 behov//NN|NEU|SIN|IND|NOM//conj//10 samt//KN//cc//14 samspelet//NN|NEU|SIN|DEF|NOM//conj//5 mellan//PP//case//16 djur//NN|NEU|PLU|IND|NOM//nmod//14 och//KN//cc//18 människa//NN|UTR|SIN|IND|NOM//conj//16 .//MAD//punct//4
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;I//PP//case//21 inriktningen//NN|UTR|SIN|DEF|NOM//obl//30 ska//VB|PRS|AKT//aux//30 eleverna//NN|UTR|PLU|DEF|NOM//nsubj//30 ,//MID//punct//28 utifrån//PP//case//28 ett//DT|NEU|SIN|IND//det//28 vetenskapligt//JJ|POS|NEU|SIN|IND|NOM//amod//28 synsätt//NN|NEU|SIN|IND|NOM//obl//30 ,//MID//punct//30 lära//VB|INF|AKT//parataxis//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//30 att//IE//mark//33 arbeta//VB|INF|AKT//xcomp//30 yrkesmässigt//AB|POS//advmod//33 med//PP//case//36 djur//NN|NEU|PLU|IND|NOM//obl//33 och//KN//cc//39 att//IE//mark//39 sköta//VB|INF|AKT//conj//33 djuranläggningar//NN|UTR|PLU|IND|NOM//obj//39 .//MAD//punct//30
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//43 betonar//VB|PRS|AKT//parataxis//30 sambandet//NN|NEU|SIN|DEF|NOM//obj//43 mellan//PP//case//51 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 ,//MID//punct//46 biologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 och//KN//cc//50 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//48 kunskaper//NN|UTR|PLU|IND|NOM//nmod//44 för//PP//case//55 en//DT|UTR|SIN|IND//det//55 god//JJ|POS|UTR|SIN|IND|NOM//amod//55 djurhållning//NN|UTR|SIN|IND|NOM//nmod//51 .//MAD//punct//30
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//advmod//61 kan//VB|PRS|AKT//aux//61 till//PP//advmod//61 exempel//NN|NEU|SIN|IND|NOM//fixed//59 leda//VB|INF|AKT//parataxis//30 till//PP//case//63 arbete//NN|NEU|SIN|IND|NOM//obl//61 med//PP//case//65 hundar//NN|UTR|PLU|IND|NOM//obl//61 eller//KN//cc//67 arbete//NN|NEU|SIN|IND|NOM//conj//65 som//KN//mark//69 djurvårdare//NN|UTR|SIN|IND|NOM//conj//65 .//MAD//punct//30
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//4 lantbruk//NN|NEU|SIN|IND|NOM//nmod//0  //_SP////1 ska//VB|PRS|AKT//aux//4 ge//VB|INF|AKT//ROOT//4 kunskaper//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//7 mark//NN|UTR|SIN|IND|NOM//nmod//5 ,//MID//punct//9 vatten//NN|NEU|SIN|IND|NOM//conj//7 ,//MID//punct//11 växter//NN|UTR|PLU|IND|NOM//conj//7 ,//MID//punct//13 djur//NN|NEU|PLU|IND|NOM//conj//7 ,//MID//punct//15 ekonomi//NN|UTR|SIN|IND|NOM//conj//7 och//KN//cc//17 teknik//NN|UTR|SIN|IND|NOM//conj//7 .//MAD//punct//4
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//22 ska//VB|PRS|AKT//aux//22 också//AB//advmod//22 ge//VB|INF|AKT//parataxis//4 kunskaper//NN|UTR|PLU|IND|NOM//obj//22 om//PP//case//26 växternas//NN|UTR|PLU|DEF|GEN//nmod:poss//26 betydelse//NN|UTR|SIN|IND|NOM//nmod//23 för//PP//case//28 naturbruket//NN|NEU|SIN|DEF|NOM//nmod//26 ,//MID//punct//30 miljön//NN|UTR|SIN|DEF|NOM//conj//28 och//KN//cc//33 människors//NN|UTR|PLU|IND|GEN//nmod:poss//33 hälsa//NN|UTR|SIN|IND|NOM//conj//28 .//MAD//punct//22
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;I//PP//case//36 inriktningen//NN|UTR|SIN|DEF|NOM//obl//37 betonas//VB|PRS|SFO//conj//22 de//DT|UTR/NEU|PLU|DEF//det//40 biologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 sambanden//NN|NEU|PLU|DEF|NOM//nsubj:pass//37 som//HP|-|-|-//nsubj//42 ligger//VB|PRS|AKT//acl:relcl//40 till//PP//case//47 grund//NN|UTR|SIN|IND|NOM//fixed//43 för//PP//case//47 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 verksamheter//NN|UTR|PLU|IND|NOM//obl//42 .//MAD//punct//22
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj//51 ska//VB|PRS|AKT//aux//51 ge//VB|INF|AKT//conj//22 kunskaper//NN|UTR|PLU|IND|NOM//obj//51 om//PP//case//54 produktion//NN|UTR|SIN|IND|NOM//nmod//52 av//PP//case//56 varor//NN|UTR|PLU|IND|NOM//nmod//54 och//KN//cc//58 tjänster//NN|UTR|PLU|IND|NOM//conj//56 och//KN//cc//62 om//PP//case//62 lantbrukets//NN|NEU|SIN|DEF|GEN//nmod:poss//62 betydelse//NN|UTR|SIN|IND|NOM//conj//54 för//PP//case//64 landsbygdsutveckling//NN|UTR|SIN|IND|NOM//nmod//62 samt//KN//cc//66 miljö-//NN|UTR|-|-|SMS//conj//64 ,//MID//punct//68 natur-//NN|UTR|-|-|SMS//conj//66 och//KN//cc//70 landskapsvård//NN|UTR|SIN|IND|NOM//conj//66 .//MAD//punct//22
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//advmod//76 kan//VB|PRS|AKT//aux//76 till//PP//advmod//76 exempel//NN|NEU|SIN|IND|NOM//fixed//74 leda//VB|INF|AKT//conj//22 till//PP//case//78 arbete//NN|NEU|SIN|IND|NOM//obl//76 med//PP//case//80 växtodling//NN|UTR|SIN|IND|NOM//obl//76 ,//MID//punct//82 lantbruksmaskiner//NN|UTR|PLU|IND|NOM//conj//80 ,//MID//punct//84 kombinationslantbruk//NN|NEU|PLU|IND|NOM//conj//80 eller//KN//cc//86 landsbygdstjänster//NN|UTR|PLU|IND|NOM//conj//80 .//MAD//punct//22
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//det//1 skog//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////1 ska//VB|PRS|AKT//aux//4 ge//VB|INF|AKT//ROOT//4 kunskaper//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//7 skogen//NN|UTR|SIN|DEF|NOM//nmod//5 som//KN//case//13 en//DT|UTR|SIN|IND//det//13 förnybar//JJ|POS|UTR|SIN|IND|NOM//amod//13 och//KN//cc//12 uthållig//JJ|POS|UTR|SIN|IND|NOM//conj//10 resurs//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;I//PP//case//16 inriktningen//NN|UTR|SIN|DEF|NOM//obl//17 betonas//VB|PRS|SFO//parataxis//4 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 och//KN//cc//20 biologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//18 kunskaper//NN|UTR|PLU|IND|NOM//nsubj:pass//17 för//PP//case//25 en//DT|UTR|SIN|IND//det//25 hög//JJ|POS|UTR|SIN|IND|NOM//amod//25 avkastning//NN|UTR|SIN|IND|NOM//nmod//21 med//PP//case//29 bibehållen//JJ|POS|UTR|SIN|IND|NOM//nmod//29 biologisk//JJ|POS|UTR|SIN|IND|NOM//amod//29 mångfald//NN|UTR|SIN|IND|NOM//nmod//25 och//KN//cc//33 med//PP//case//33 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 värden//NN|NEU|PLU|IND|NOM//conj//21 på//PP//case//35 produkter//NN|UTR|PLU|IND|NOM//nmod//33 och//KN//cc//37 tjänster//NN|UTR|PLU|IND|NOM//conj//35 .//MAD//punct//17
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//amod//40 skog//NN|UTR|SIN|IND|NOM//nsubj//43 ska//VB|PRS|AKT//aux//43 också//AB//advmod//43 ge//VB|INF|AKT//conj//4 kunskaper//NN|UTR|PLU|IND|NOM//obj//43 om//PP//case//46 skogen//NN|UTR|SIN|DEF|NOM//nmod//44 för//PP//case//48 rekreation//NN|UTR|SIN|IND|NOM//nmod//46 och//KN//cc//50 upplevelser//NN|UTR|PLU|IND|NOM//conj//48 .//MAD//punct//4
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//advmod//56 kan//VB|PRS|AKT//aux//56 till//PP//advmod//56 exempel//NN|NEU|SIN|IND|NOM//fixed//54 leda//VB|INF|AKT//parataxis//4 till//PP//case//58 arbete//NN|NEU|SIN|IND|NOM//obl//56 som//KN//mark//60 skogsmaskinförare//NN|UTR|SIN|IND|NOM//obl//56 ,//MID//punct//62 arbete//NN|NEU|SIN|IND|NOM//conj//60 med//PP//case//64 skogsmaskinservice//NN|UTR|SIN|IND|NOM//nmod//62 eller//KN//cc//67 med//PP//case//67 skogs-//NN|UTR|-|-|SMS//conj//64 ,//MID//punct//69 vilt-//NN|UTR|-|-|SMS//conj//67 och//KN//cc//71 vattenvård//NN|UTR|SIN|IND|NOM//conj//67 .//MAD//punct//56
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//cop//1 trädgård//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////1 ska//VB|PRS|AKT//aux//4 ge//VB|INF|AKT//ROOT//4 kunskaper//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//7 mark//NN|UTR|PLU|IND|NOM//nmod//5 ,//MID//punct//9 växter//NN|UTR|PLU|IND|NOM//conj//7 ,//MID//punct//11 växtmiljöer//NN|UTR|PLU|IND|NOM//conj//7 och//KN//cc//14 trädgårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 betydelse//NN|UTR|SIN|IND|NOM//conj//7 i//PP//case//16 samhället//NN|NEU|SIN|DEF|NOM//nmod//14 .//MAD//punct//4
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;I//PP//case//19 inriktningen//NN|UTR|SIN|DEF|NOM//obl//20 betonas//VB|PRS|SFO//parataxis//4 biologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//20 ,//MID//punct//23 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//21 ,//MID//punct//27 och//KN//cc//27 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 kunskaper//NN|UTR|PLU|IND|NOM//conj//21 för//PP//case//30 god//JJ|POS|UTR|SIN|IND|NOM//amod//30 kvalitet//NN|UTR|SIN|IND|NOM//nmod//27 på//PP//case//32 produkter//NN|UTR|PLU|IND|NOM//nmod//30 och//KN//cc//34 tjänster//NN|UTR|PLU|IND|NOM//conj//32 .//MAD//punct//20
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Kunskaper//NN|UTR|PLU|IND|NOM//nsubj//40 om//PP//case//38 växter//NN|UTR|PLU|IND|NOM//nmod//36 är//VB|PRS|AKT//cop//40 centralt//JJ|POS|NEU|SIN|IND|NOM//parataxis//20 för//PP//case//43 allt//DT|NEU|SIN|IND/DEF//det//43 arbete//NN|NEU|SIN|IND|NOM//obl//40 inom//PP//case//45 trädgårdsbranschen//NN|UTR|SIN|DEF|NOM//nmod//43 .//MAD//punct//4
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Inriktningen//NN|UTR|SIN|DEF|NOM//advmod//51 kan//VB|PRS|AKT//aux//51 till//PP//advmod//51 exempel//NN|NEU|SIN|IND|NOM//fixed//49 leda//VB|INF|AKT//parataxis//4 till//PP//case//53 arbete//NN|NEU|SIN|IND|NOM//obl//51 med//PP//case//55 trädgårdsanläggning//NN|UTR|SIN|IND|NOM//obl//51 ,//MID//punct//57 odling//NN|UTR|SIN|IND|NOM//conj//55 ,//MID//punct//59 skötsel//NN|UTR|SIN|IND|NOM//conj//55 av//PP//case//61 utemiljöer//NN|UTR|PLU|IND|NOM//nmod//59 eller//KN//cc//64 med//PP//case//64 trädgårdstjänster//NN|UTR|PLU|IND|NOM//conj//61 .//MAD//punct//51
Bilaga 1. Förslag till nytt examensmål för naturbruksprogrammet / Inriktningar;Samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//1 inriktningar//NN|UTR|PLU|IND|NOM//nsubj//3 kan//VB|PRS|AKT//aux//3 leda//VB|INF|AKT//ROOT//3 till//PP//case//6 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//6 studier//NN|UTR|PLU|IND|NOM//obl//3 på//PP//case//8 yrkeshögskola//NN|UTR|SIN|IND|NOM//nmod//6 .//MAD//punct//3


4 Förslagens konsekvenser;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 redogörs//VB|PRS|SFO//ROOT//3 för//PP//case//5 konsekvenser//NN|UTR|PLU|IND|NOM//obl//3 av//PP//case//7 förslaget//NN|NEU|SIN|DEF|NOM//nmod//5 om//PP//case//9 försöksverksamhet//NN|UTR|SIN|IND|NOM//nmod//7 med//PP//case//11 yrkesinriktning//NN|UTR|SIN|IND|NOM//nmod//9 inom//PP//case//13 teknikprogrammet//NN|NEU|SIN|DEF|NOM//nmod//11 ,//MID//punct//24 och//KN//cc//24 av//PP//case//17 förslaget//NN|NEU|SIN|DEF|NOM//obl//24 om//PP//case//19 förändringar//NN|UTR|PLU|IND|NOM//nmod//17 i//PP//case//21 naturbruksprogrammet//NN|NEU|SIN|DEF|NOM//nmod//19 .//MAD//punct//17
4 Förslagens konsekvenser;Konsekvensanalysen//NN|UTR|SIN|DEF|NOM//nsubj:pass//24 utförs//VB|PRS|SFO//conj//3 i//PP//case//29 enlighet//NN|UTR|SIN|IND|NOM//fixed//25 med//PP//fixed//25 de//DT|UTR/NEU|PLU|DEF//det//29 krav//NN|NEU|PLU|IND|NOM//obl//24 som//HP|-|-|-//nsubj:pass//31 regleras//VB|PRS|SFO//acl:relcl//29 i//PP//case//33 14–15//RG|NOM//nummod//34 a//NN|NEU|SIN|IND|NOM//nummod//37 §//NN|AN//nmod//36 §//NN|AN//nmod//37 kommittéförordningen//NN|UTR|SIN|DEF|NOM//obl//31 (//PAD//punct//37 1998:1474//RG|NOM//appos//37 )//PAD//punct//37 .//MAD//punct//24
4 Förslagens konsekvenser;Enligt//PP//case//44 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//44 tilläggsdirektiv//NN|NEU|PLU|IND|NOM//obl//48 ska//VB|PRS|AKT//aux//48 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//48 även//AB//advmod//48 redovisa//VB|INF|AKT//parataxis//24 förslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 konsekvenser//NN|UTR|PLU|IND|NOM//obj//48 för//PP//case//53 studiemedelssystemet//NN|NEU|SIN|DEF|NOM//nmod//51 samt//KN//cc//56 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//56 påverkan//NN|UTR|SIN|IND|NOM//conj//3 på//PP//case//58 förutsättningarna//NN|UTR|PLU|DEF|NOM//nmod//56 för//PP//case//61 full//JJ|POS|UTR|SIN|IND|NOM//amod//61 delaktighet//NN|UTR|SIN|IND|NOM//nmod//58 i//PP//case//63 utbildning//NN|UTR|SIN|IND|NOM//nmod//61 för//PP//case//65 elever//NN|UTR|PLU|IND|NOM//nmod//63 med//PP//case//67 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//61 .//MAD//punct//3


4.1.1 Problemformulering;Tillverkningsindustrin//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//4 stor//JJ|POS|UTR|SIN|IND|NOM//amod//4 betydelse//NN|UTR|SIN|IND|NOM//obj//1 för//PP//case//8 Sveriges//PM|GEN//nmod:poss//8 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 utveckling//NN|UTR|SIN|IND|NOM//obl//1 och//KN//cc//11 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//11 står//VB|PRS|AKT//conj//1 för//PP//case//15 en//DT|UTR|SIN|IND//det//15 stor//JJ|POS|UTR|SIN|IND|NOM//amod//15 del//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//18 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//18 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//1
4.1.1 Problemformulering;Tillgång//NN|UTR|SIN|IND|NOM//nsubj//28 till//PP//case//24 god//JJ|POS|UTR|SIN|IND|NOM//amod//24 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//24 kompetens//NN|UTR|SIN|IND|NOM//nmod//20 är//VB|PRS|AKT//cop//28 en//DT|UTR|SIN|IND//det//28 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//28 förutsättning//NN|UTR|SIN|IND|NOM//conj//1 för//PP//case//33 den//DT|UTR|SIN|DEF//det//32 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 industrins//NN|UTR|SIN|DEF|GEN//nmod:poss//33 förmåga//NN|UTR|SIN|IND|NOM//nmod//28 att//IE//mark//35 möta//VB|INF|AKT//acl//33 den//DT|UTR|SIN|DEF//det//38 globala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 konkurrensen//NN|UTR|SIN|DEF|NOM//obj//35 ,//MID//punct//28 och//KN//cc//46 för//PP//mark//43 att//IE//mark//43 delta//VB|INF|AKT//advcl//46 i//PP//case//45 produktionen//NN|UTR|SIN|DEF|NOM//obl//43 krävs//VB|PRS|SFO//conj//28 i//PP//advmod//46 dag//NN|UTR|SIN|IND|NOM//fixed//47 kvalificerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//50 kunskaper//NN|UTR|PLU|IND|NOM//nsubj:pass//46 och//KN//cc//54 en//DT|UTR|SIN|IND//det//54 god//JJ|POS|UTR|SIN|IND|NOM//amod//54 förmåga//NN|UTR|SIN|IND|NOM//conj//50 att//IE//mark//56 lära//VB|INF|AKT//acl//54 nytt//AB|POS//advmod//56 .//MAD//punct//28
4.1.1 Problemformulering;Trots//PP//mark//5 att//SN//fixed//0 arbeten//NN|NEU|PLU|IND|NOM//nsubj//5 inom//PP//case//4 tillverkningsindustrin//NN|UTR|SIN|DEF|NOM//nmod//2 utgör//VB|PRS|AKT//advcl//14 en//DT|UTR|SIN|IND//det//9 så//AB//advmod//8 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 del//NN|UTR|SIN|IND|NOM//obj//5 av//PP//case//13 den//DT|UTR|SIN|DEF//det//13 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//9 har//VB|PRS|AKT//aux//24 intresset//NN|NEU|SIN|DEF|NOM//nsubj//24 bland//PP//case//17 ungdomar//NN|UTR|PLU|IND|NOM//nmod//15 för//PP//case//21 gymnasieskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//21 industritekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 program//NN|NEU|SIN|IND|NOM//nmod//17 länge//AB|POS//advmod//24 varit//VB|SUP|AKT//cop//24 lågt//JJ|POS|NEU|SIN|IND|NOM//ROOT//24 .//MAD//punct//24
4.1.1 Problemformulering;Arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//33 inom//PP//case//28 teknik-//NN|UTR|-|-|SMS//nmod//26 och//KN//cc//30 industriområdet//NN|NEU|SIN|DEF|NOM//conj//28 har//VB|PRS|AKT//aux//33 dessutom//AB//advmod//33 identifierat//VB|SUP|AKT//parataxis//24 behov//NN|NEU|SIN|IND|NOM//obj//33 av//PP//case//36 kompetenser//NN|UTR|PLU|IND|NOM//nmod//34 som//HP|-|-|-//nsubj:pass//41 inte//AB//advmod//41 fullt//AB|POS//advmod//40 ut//AB//advmod//41 tillgodoses//VB|PRS|SFO//acl:relcl//36 inom//PP//case//44 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//44 utbildningssystem//NN|NEU|SIN|IND|NOM//obl//41 .//MAD//punct//24
