Aggressionsbrottet i svensk rätt och svensk straffrättslig domsrätt;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Aggressionsbrottsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Såsom//HA//advmod//29 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//29 konstaterat//VB|SUP|AKT//advcl//33 i//PP//case//32 sitt//PS|NEU|SIN|DEF//nmod:poss//32 kommittédirektiv//NN|NEU|SIN|IND|NOM//obl//29 framstår//VB|PRS|AKT//ROOT//33 de//DT|UTR/NEU|PLU|DEF//det//35 förslag//NN|NEU|PLU|IND|NOM//nsubj//33 som//HP|-|-|-//nsubj:pass//37 lämnats//VB|SUP|SFO//acl:relcl//35 i//PP//case//41 dessa//DT|UTR/NEU|PLU|DEF//det//41 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 arbeten//NN|NEU|PLU|IND|NOM//obl//37 som//KN//mark//43 välgrundade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//41 och//KN//cc//45 framsynta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//43 .//MAD//punct//33
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//48 har//VB|PRS|AKT//aux//54 under//PP//case//50 remissbehandlingen//NN|UTR|SIN|DEF|NOM//obl//48 i//PP//case//53 allt//DT|NEU|SIN|IND/DEF//det//53 väsentligt//JJ|POS|NEU|SIN|IND|NOM//advmod//54 mottagits//VB|SUP|SFO//parataxis//33 väl//AB|POS//advmod//54 .//MAD//punct//33
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Utredningen//NN|UTR|SIN|DEF|NOM//amod//58 delar//VB|PRS|AKT//parataxis//33 i//PP//case//61 hög//JJ|POS|UTR|SIN|IND|NOM//amod//61 utsträckning//NN|UTR|SIN|IND|NOM//nmod//58 de//DT|UTR/NEU|PLU|DEF//det//63 bedömningar//NN|UTR|PLU|IND|NOM//obj//33 som//HP|-|-|-//obj//67 Internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 straffrättsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//67 gjort//VB|SUP|AKT//acl:relcl//63 .//MAD//punct//33
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Även//AB//advmod//70 förslagen//NN|NEU|PLU|DEF|NOM//nsubj//74 i//PP//case//72 departementspromemorian//NN|UTR|SIN|DEF|NOM//nmod//70 är//VB|PRS|AKT//cop//74 välgrundade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//33 och//KN//cc//76 kan//VB|PRS|AKT//conj//74 ,//MID//punct//74 tillsammans//AB//advmod//82 med//PP//case//82 nyss//AB//advmod//81 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//82 betänkande//NN|NEU|SIN|IND|NOM//obl//74 ,//MID//punct//84 läggas//VB|INF|SFO//conj//33 till//PP//case//89 grund//NN|UTR|SIN|IND|NOM//fixed//85 för//PP//fixed//85 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//89 överväganden//NN|NEU|PLU|IND|NOM//obl//84 och//KN//cc//91 förslag//NN|NEU|PLU|IND|NOM//conj//89 .//MAD//punct//33
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Sedan//SN//mark//3 Internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 straffrättsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 lämnade//VB|PRT|AKT//advcl//9 sitt//PS|NEU|SIN|DEF//nmod:poss//5 betänkande//NN|NEU|SIN|IND|NOM//obj//3 har//VB|PRS|AKT//aux//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 emellertid//AB//advmod//9 passerat//VB|SUP|AKT//ROOT//9 mer//AB|KOM//advmod//12 än//KN//fixed//10 femton//RG|NOM//nummod//13 år//NN|NEU|PLU|IND|NOM//obj//9 och//KN//cc//16 en//DT|UTR|SIN|IND//det//16 del//NN|UTR|SIN|IND|NOM//conj//13 av//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 förslag//NN|NEU|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj:pass//21 lämnades//VB|PRT|SFO//acl:relcl//19 är//VB|PRS|AKT//cop//28 därför//AB//advmod//28 inte//AB//advmod//27 längre//AB|KOM//advmod//26 fullt//AB|POS//advmod//27 ut//PL//advmod//28 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//9 .//MAD//punct//9
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;En//DT|UTR|SIN|IND//det//32 stor//JJ|POS|UTR|SIN|IND|NOM//amod//32 del//NN|UTR|SIN|IND|NOM//nsubj//39 av//PP//case//34 arbetet//NN|NEU|SIN|DEF|NOM//nmod//32 har//VB|PRS|AKT//aux//39 mot//PP//case//38 den//DT|UTR|SIN|DEF//det//38 bakgrunden//NN|UTR|SIN|DEF|NOM//obl//39 bestått//VB|SUP|AKT//parataxis//9 i//PP//mark//42 att//IE//mark//42 uppdatera//VB|INF|AKT//advcl//39 de//DT|UTR/NEU|PLU|DEF//det//45 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 förslagen//NN|NEU|PLU|DEF|NOM//obj//42 i//PP//advmod//42 förhållande//NN|NEU|SIN|IND|NOM//fixed//46 till//PP//fixed//46 nu//AB//fixed//46 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//51 rätt//NN|UTR|SIN|IND|NOM//obj//42 .//MID//punct//9
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Kravet//NN|NEU|SIN|DEF|NOM//obj//9 på//PP//case//55 åtalsförordnande//NN|NEU|SIN|IND|NOM//nmod//53 för//PP//case//57 brott//NN|NEU|PLU|IND|NOM//nmod//55 som//HP|-|-|-//nsubj:pass//60 har//VB|PRS|AKT//aux//60 begåtts//VB|SUP|SFO//acl:relcl//53 utomlands//AB//advmod//62 framhålls//VB|PRS|SFO//obl//60 som//KN//case//66 en//DT|UTR|SIN|IND//det//66 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//66 fråga//NN|UTR|SIN|IND|NOM//obl//62 i//PP//case//68 utredningsuppdraget//NN|NEU|SIN|DEF|NOM//nmod//66 .//MID//punct//53
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;När//HA//case//73 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//70 gäller//VB|PRS|AKT//fixed//70 utformningen//NN|UTR|SIN|DEF|NOM//appos//53 av//PP//case//75 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//73 på//PP//case//78 det//DT|NEU|SIN|DEF//det//78 området//NN|NEU|SIN|DEF|NOM//nmod//75 ,//MID//punct//53 både//KN//cc//82 såvitt//SN//advmod//82 avser//VB|PRS|AKT//conj//9 brottsbalkens//NN|UTR|SIN|DEF|GEN//nmod:poss//85 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//85 reglering//NN|UTR|SIN|IND|NOM//obj//82 om//PP//case//87 åtalsförordnande//NN|NEU|SIN|IND|NOM//nmod//85 och//KN//cc//90 det//DT|NEU|SIN|DEF//det//90 regelverk//NN|NEU|SIN|IND|NOM//conj//87 som//HP|-|-|-//nsubj//92 finns//VB|PRS|SFO//acl:relcl//90 i//PP//case//95 specialstraffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 författningar//NN|UTR|PLU|IND|NOM//obl//92 ,//MID//punct//9 utgör//VB|PRS|AKT//parataxis//9 departementspromemorian//NN|UTR|SIN|DEF|NOM//nsubj//97 en//DT|UTR|SIN|IND//det//101 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//101 beredning//NN|UTR|SIN|IND|NOM//obj//97 och//KN//cc//103 översyn//NN|UTR|SIN|IND|NOM//conj//101 av//PP//case//107 Internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 straffrättsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//107 förslag//NN|NEU|SIN|IND|NOM//nmod//103 .//MAD//punct//9
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//112 i//PP//case//111 departementspromemorian//NN|UTR|SIN|DEF|NOM//nmod//109 utgår//VB|PRS|AKT//parataxis//9 emellertid//AB//advmod//112 från//PP//compound:prt//112 då//AB//advmod//112 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//117 rätt//NN|UTR|SIN|IND|NOM//obl//112 och//KN//cc//123 inte//AB//advmod//123 från//PP//case//123 Internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//122 straffrättsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//123 förslag//NN|NEU|SIN|IND|NOM//conj//117 till//PP//case//129 ett//DT|NEU|SIN|IND//det//129 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//129 2//RO|NOM//nummod//128 kap.//NN|AN//nmod//129 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//123 ,//MID//punct//133 varför//HA//advmod//133 en//DT|UTR|SIN|IND//det//133 sammanjämkning//NN|UTR|SIN|IND|NOM//nsubj//139 av//PP//case//137 dessa//DT|UTR/NEU|PLU|DEF//det//137 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//137 författningsförslag//NN|NEU|PLU|IND|NOM//nmod//133 varit//VB|SUP|AKT//cop//139 nödvändig//JJ|POS|UTR|SIN|IND|NOM//conj//112 .//MAD//punct//112
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Liksom//AB//mark//2 var//VB|PRT|AKT//cop//2 fallet//NN|NEU|SIN|DEF|NOM//advcl//7 för//PP//case//5 Internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 straffrättsutredningen//NN|UTR|SIN|DEF|NOM//nmod//2 är//VB|PRS|AKT//cop//7 syftet//NN|NEU|SIN|DEF|NOM//nsubj//38 med//PP//case//11 denna//DT|UTR|SIN|DEF//det//11 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 översyn//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//15 den//DT|UTR|SIN|DEF//det//15 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 domsrätten//NN|UTR|SIN|DEF|NOM//nmod//11 att//IE//mark//17 åstadkomma//VB|INF|AKT//acl//7 en//DT|UTR|SIN|IND//det//24 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//24 ,//MID//punct//21 överskådlig//JJ|POS|UTR|SIN|IND|NOM//conj//19 och//KN//cc//23 lättillämpad//PC|PRF|UTR|SIN|IND|NOM//conj//19 reglering//NN|UTR|SIN|IND|NOM//obj//17 ,//MID//punct//24 som//HP|-|-|-//nsubj//27 är//VB|PRS|AKT//acl:relcl//24 i//PP//case//29 överensstämmelse//NN|UTR|SIN|IND|NOM//obl//27 med//PP//case//33 Sveriges//PM|GEN//nmod:poss//33 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 åtaganden//NN|NEU|PLU|IND|NOM//nmod//29 .//MAD//punct//7
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//det//37 straffrättsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//37 betänkande//NN|NEU|SIN|IND|NOM//nsubj//38 innehåller//VB|PRS|AKT//ROOT//38 en//DT|UTR|SIN|IND//det//41 fyllig//JJ|POS|UTR|SIN|IND|NOM//amod//41 redovisning//NN|UTR|SIN|IND|NOM//obj//38 av//PP//case//43 motiven//NN|NEU|PLU|DEF|NOM//nmod//41 till//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 förslag//NN|NEU|PLU|IND|NOM//obl//38 som//HP|-|-|-//nsubj:pass//48 lämnats//VB|SUP|SFO//acl:relcl//46 .//MID//punct//38
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Så//AB//discourse//53 är//VB|PRS|AKT//cop//53 också//AB//advmod//53 fallet//NN|NEU|SIN|DEF|NOM//parataxis//38 med//PP//case//57 den//DT|UTR|SIN|DEF//det//57 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 departementspromemorian//NN|UTR|SIN|DEF|NOM//nmod//53 .//MAD//punct//53
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;I//PP//case//61 stor//JJ|POS|UTR|SIN|IND|NOM//amod//61 utsträckning//NN|UTR|SIN|IND|NOM//obl//65 är//VB|PRS|AKT//cop//65 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//65 således//AB//advmod//65 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//53 att//IE//mark//73 ,//MID//punct//73 i//PP//case//70 den//DT|UTR|SIN|DEF//det//70 mån//NN|UTR|SIN|IND|NOM//obl//73 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//73 inte//AB//advmod//73 önskar//VB|PRS|AKT//csubj//65 frångå//VB|INF|AKT//xcomp//73 de//DT|UTR/NEU|PLU|DEF//det//77 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 bedömningar//NN|UTR|PLU|IND|NOM//obj//74 som//HP|-|-|-//nsubj:pass//79 gjorts//VB|SUP|SFO//acl:relcl//77 ,//MID//punct//81 hänvisa//VB|INF|AKT//conj//79 till//PP//case//83 vad//HP|NEU|SIN|IND//obl//81 som//HP|-|-|-//nsubj:pass//86 redan//AB//advmod//86 framförts//VB|SUP|SFO//acl:relcl//83 i//PP//case//90 dessa//DT|UTR/NEU|PLU|DEF//det//90 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 arbeten//NN|NEU|PLU|IND|NOM//obl//86 .//MAD//punct//53
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Ambitionen//NN|UTR|SIN|DEF|NOM//nsubj//95 har//VB|PRS|AKT//aux//95 dock//AB//advmod//95 varit//VB|SUP|AKT//conj//38 att//SN//mark//112 den//DT|UTR|SIN|DEF//det//98 översyn//NN|UTR|SIN|IND|NOM//nsubj:pass//112 av//PP//case//100 domsrättsreglerna//NN|UTR|PLU|DEF|NOM//nmod//98 som//HP|-|-|-//nsubj:pass//102 gjorts//VB|SUP|SFO//acl:relcl//100 och//KN//cc//105 de//DT|UTR/NEU|PLU|DEF//det//105 förslag//NN|NEU|PLU|IND|NOM//conj//100 som//HP|-|-|-//obj//108 översynen//NN|UTR|SIN|DEF|NOM//nsubj//108 resulterat//VB|SUP|AKT//acl:relcl//105 i//PP//case//108 ,//MID//punct//105 ska//VB|PRS|AKT//aux//112 redovisas//VB|INF|SFO//ccomp//95 på//PP//case//116 ett//DT|NEU|SIN|IND//det//116 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//116 sätt//NN|NEU|SIN|IND|NOM//obl//112 att//SN//mark//127 de//DT|UTR/NEU|PLU|DEF//det//120 bakomliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 skälen//NN|NEU|PLU|DEF|NOM//nsubj//127 för//PP//case//122 förslagen//NN|NEU|PLU|DEF|NOM//nmod//120 i//PP//case//125 allt//DT|NEU|SIN|IND/DEF//fixed//123 väsentligt//JJ|POS|NEU|SIN|IND|NOM//advmod//127 ska//VB|PRS|AKT//aux//127 gå//VB|INF|AKT//acl//116 att//IE//mark//129 utläsa//VB|INF|AKT//xcomp//127 ur//PP//case//132 detta//DT|NEU|SIN|DEF//det//132 betänkande//NN|NEU|SIN|IND|NOM//obl//129 .//MAD//punct//136
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Denna//DT|UTR|SIN|DEF//det//135 metod//NN|UTR|SIN|IND|NOM//nsubj//136 medför//VB|PRS|AKT//parataxis//95 att//SN//mark//147 en//DT|UTR|SIN|IND//det//139 del//NN|UTR|SIN|IND|NOM//nmod//140 upprepningar//NN|UTR|PLU|IND|NOM//nsubj//147 från//PP//case//145 de//DT|UTR/NEU|PLU|DEF//det//145 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//145 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 redovisningarna//NN|UTR|PLU|DEF|NOM//nmod//140 är//VB|PRS|AKT//cop//147 oundvikliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//136 .//MAD//punct//38
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 straffrättsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 betänkande//NN|NEU|SIN|IND|NOM//nsubj//7 och//KN//cc//4 departementspromemorian//NN|UTR|SIN|IND|NOM//conj//2 från//PP//case//6 2014//RG|NOM//nmod//4 framhålls//VB|PRS|SFO//ROOT//7 ,//MID//punct//10 som//HA//nsubj:pass//10 nämnts//VB|SUP|SFO//advcl//7 ,//MID//punct//10 i//PP//case//13 kommittédirektivet//NN|NEU|SIN|DEF|NOM//obl//7 uttryckligen//AB//advmod//16 som//KN//mark//16 utgångspunkt//NN|UTR|SIN|IND|NOM//advcl//7 för//PP//case//18 uppdraget//NN|NEU|SIN|DEF|NOM//obl//16 i//PP//case//21 denna//DT|UTR|SIN|DEF//det//21 del//NN|UTR|SIN|IND|NOM//obl//16 .//MAD//punct//7
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Det//DT|NEU|SIN|DEF//det//25 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 syftet//NN|NEU|SIN|DEF|NOM//nsubj:pass//30 med//PP//case//27 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//25 måste//VB|PRS|AKT//aux//30 dock//AB//advmod//30 anses//VB|INF|SFO//parataxis//7 vara//VB|INF|AKT//xcomp//30 att//IE//mark//33 åstadkomma//VB|INF|AKT//csubj//30 en//DT|UTR|SIN|IND//det//40 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//40 ,//MID//punct//37 överskådlig//JJ|POS|UTR|SIN|IND|NOM//conj//35 och//KN//cc//39 lättillämpad//PC|PRF|UTR|SIN|IND|NOM//conj//35 reglering//NN|UTR|SIN|IND|NOM//obj//33 av//PP//case//44 den//DT|UTR|SIN|DEF//det//44 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 domsrätten//NN|UTR|SIN|DEF|NOM//nmod//40 .//MAD//punct//7
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;I//PP//case//48 den//DT|UTR|SIN|DEF//det//48 mån//NN|UTR|SIN|IND|NOM//obl//50 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 bedömts//VB|SUP|SFO//parataxis//7 föreligga//VB|INF|AKT//xcomp//50 övertygande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 skäl//NN|NEU|PLU|IND|NOM//obj//51 för//PP//case//55 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//50 har//VB|PRS|AKT//advcl//7 de//DT|UTR/NEU|PLU|DEF//det//58 förslag//NN|NEU|PLU|IND|NOM//obj//7 som//HP|-|-|-//nsubj:pass//61 tidigare//AB|KOM//advmod//61 lämnats//VB|SUP|SFO//acl:relcl//58 frångåtts//VB|SUP|SFO//advcl//7 .//MAD//punct//7
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//67 har//VB|PRS|AKT//aux//67 dock//AB//advmod//67 skett//VB|SUP|AKT//parataxis//7 i//PP//case//71 endast//AB//advmod//70 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//71 omfattning//NN|UTR|SIN|IND|NOM//obl//67 .//MAD//punct//7
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;De//DT|UTR/NEU|PLU|DEF//det//2 straffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 domsrättsbestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//3 samlas//VB|PRS|SFO//ROOT//3 i//PP//case//7 2//RG|NOM//nummod//6 kap.//NN|AN//nmod//7 brottsbalken//NN|UTR|SIN|DEF|NOM//obl//3
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;De//DT|UTR/NEU|PLU|DEF//det//2 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//8 om//PP//case//7 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 domstolars//NN|UTR|PLU|IND|GEN//nmod:poss//7 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 domsrätt//NN|UTR|SIN|IND|NOM//nmod//2 finns//VB|PRS|SFO//ROOT//8 i//PP//case//12 2//RG|NOM//nummod//11 kap.//NN|AN//nmod//12 brottsbalken//NN|UTR|SIN|DEF|NOM//obl//8 .//MAD//punct//8
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Kapitlet//NN|NEU|SIN|DEF|NOM//nsubj//15 innehåller//VB|PRS|AKT//parataxis//8 bl.a.//AB|AN//advmod//15 regler//NN|UTR|PLU|IND|NOM//obj//15 om//PP//case//19 jurisdiktion//NN|UTR|SIN|IND|NOM//nmod//17 över//PP//case//21 brott//NN|NEU|PLU|IND|NOM//nmod//19 begångna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//15 såväl//KN//advmod//28 inom//PP//case//28 som//KN//fixed//24 utom//PP//case//28 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//28 gränser//NN|UTR|PLU|IND|NOM//obl//22 ,//MID//punct//15 om//SN//mark//35 var//VB|PRT|AKT//advmod//35 ett//DT|NEU|SIN|IND//det//33 brott//NN|NEU|SIN|IND|NOM//nsubj:pass//35 ska//VB|PRS|AKT//aux//35 anses//VB|INF|SFO//advcl//15 begånget//NN|NEU|SIN|DEF|NOM//xcomp//35 ,//MID//punct//36 liksom//PP//mark//40 om//SN//fixed//38 krav//NN|NEU|PLU|IND|NOM//obl//35 på//PP//case//44 s.k.//AB|AN//amod//44 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//44 straffbarhet//NN|UTR|SIN|IND|NOM//nmod//40 och//KN//cc//48 på//PP//case//48 särskilt//PC|PRF|NEU|SIN|IND|NOM//advmod//48 förordnande//NN|NEU|SIN|IND|NOM//conj//40 om//PP//case//50 rätt//NN|UTR|SIN|IND|NOM//obl//48 att//IE//mark//52 väcka//VB|INF|AKT//acl//50 åtal//NN|NEU|SIN|IND|NOM//obj//52 .//MAD//punct//35
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Innehållet//NN|NEU|SIN|DEF|NOM//nsubj//59 i//PP//case//57 kapitlet//NN|NEU|SIN|DEF|NOM//nmod//55 är//VB|PRS|AKT//cop//59 allmängiltigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//35 och//KN//cc//61 gäller//VB|PRS|AKT//conj//59 för//PP//case//64 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//64 brottmålsförfaranden//NN|NEU|PLU|IND|NOM//obl//61 i//PP//case//67 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 domstolar//NN|UTR|PLU|IND|NOM//obl//61 ,//MID//punct//73 såvida//SN//mark//73 inte//AB//advmod//73 något//DT|NEU|SIN|IND//det//72 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//73 framgår//VB|PRS|AKT//conj//59 av//PP//case//76 specialstraffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 författningar//NN|UTR|PLU|IND|NOM//obl//73 .//MAD//punct//8
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;Som//HA//advmod//1 framgår//VB|PRS|AKT//advcl//5 i//PP//case//4 det//DT|NEU|SIN|DEF//det//4 följande//NN|NEU|SIN|IND|NOM//obl//1 innehåller//VB|PRS|AKT//advcl//56 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 förslag//NN|NEU|SIN|IND|NOM//obj//5 till//PP//case//11 en//DT|UTR|SIN|IND//det//11 ny//JJ|POS|UTR|SIN|IND|NOM//amod//11 lydelse//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//15 2//RG|NOM//nummod//14 kap.//NN|AN//nmod//15 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//11 inte//AB//advmod//20 några//DT|UTR/NEU|PLU|IND//det//20 mer//AB|KOM//advmod//19 genomgripande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 ändringar//NN|UTR|PLU|IND|NOM//obj//5 i//PP//nmod//20 sak//NN|UTR|SIN|IND|NOM//fixed//21 .//MAD//punct//5
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;För//PP//case//26 kapitlets//NN|NEU|SIN|DEF|GEN//nmod:poss//26 disposition//NN|UTR|SIN|IND|NOM//obl//27 föreslås//VB|PRS|SFO//conj//5 däremot//AB//advmod//27 relativt//AB|POS//advmod//30 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 omarbetningar//NN|UTR|PLU|IND|NOM//xcomp//27 .//MAD//punct//27
11.2 Ett förslag till en samlad och lättillämpad reglering av straffrättslig domsrätt – några utgångspunkter;I//PP//case//34 likhet//NN|UTR|SIN|IND|NOM//obl//27 med//PP//case//38 Internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 straffrättsutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 förslag//NN|NEU|SIN|IND|NOM//nmod//34 är//VB|PRS|AKT//cop//40 ambitionen//NN|UTR|SIN|DEF|NOM//nsubj//5 att//IE//mark//42 skapa//VB|INF|AKT//acl//40 ett//DT|NEU|SIN|IND//det//45 mer//AB|KOM//amod//45 sammanhållet//PC|PRF|NEU|SIN|IND|NOM//amod//46 regelverk//NN|NEU|SIN|IND|NOM//obj//42 .//MAD//punct//5
