Ny Administration;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Pensionsadministrationsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
2.2 Allmänt om administrationen av pensionerna;Inom//PP//case//1 ålderspensionssystemet//NN|NEU|SIN|DEF|NOM//obl//2 ansvarar//VB|PRS|AKT//ROOT//2 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//2 för//PP//case//5 administrationen//NN|UTR|SIN|DEF|NOM//obl//2 av//PP//case//7 inkomstpensionen//NN|UTR|SIN|DEF|NOM//nmod//5 ,//MID//punct//9 tilläggspensionen//NN|UTR|SIN|DEF|NOM//conj//7 och//KN//cc//11 garantipensionen//NN|UTR|SIN|DEF|NOM//conj//7 .//MAD//punct//2
2.2 Allmänt om administrationen av pensionerna;Vidare//AB|KOM//advmod//14 administrerar//VB|PRS|AKT//parataxis//2 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//14 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//17 utbetalningar//NN|UTR|PLU|IND|NOM//obj//14 av//PP//case//19 ålderspensionen//NN|UTR|SIN|DEF|NOM//nmod//17 ,//MID//punct//17 dvs.//AB|AN//advmod//23 även//AB//advmod//23 utbetalningen//NN|UTR|SIN|DEF|NOM//appos//17 av//PP//case//25 premiepensionen//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//14
2.2 Allmänt om administrationen av pensionerna;Ett//DT|NEU|SIN|IND//det//1 pensionsärende//NN|NEU|SIN|IND|NOM//nsubj:pass//2 initieras//VB|PRS|SFO//ROOT//2 med//PP//mark//9 att//SN//mark//9 en//DT|UTR|SIN|IND//det//6 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//9 om//PP//case//8 pension//NN|UTR|SIN|IND|NOM//nmod//6 skickas//VB|PRS|SFO//advcl//2 till//PP//case//11 Försäkringskassan//NN|UTR|SIN|DEF|NOM//obl//9 ,//MID//punct//15 eller//KN//cc//15 att//SN//mark//15 förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//9 förhållanden//NN|NEU|PLU|IND|NOM//obj//15 från//PP//case//19 en//DT|UTR|SIN|IND//det//19 individ//NN|UTR|SIN|IND|NOM//obl//15 som//HP|-|-|-//nsubj//22 redan//AB//advmod//22 har//VB|PRS|AKT//acl:relcl//19 pension//NN|UTR|SIN|IND|NOM//obj//22 kommer//VB|PRS|AKT//conj//2 till//PP//case//27 Försäkringskassans//NN|UTR|SIN|DEF|GEN//nmod:poss//27 kännedom//NN|UTR|SIN|IND|NOM//obl//24 .//MAD//punct//2
2.2 Allmänt om administrationen av pensionerna;Försäkringskassans//NN|UTR|SIN|DEF|GEN//nmod:poss//30 hantering//NN|UTR|SIN|IND|NOM//nsubj//33 av//PP//case//32 ansökan//NN|UTR|SIN|IND|NOM//nmod//30 sker//VB|PRS|AKT//parataxis//2 för//PP//case//35 närvarande//NN|NEU|SIN|IND|NOM//obl//33 av//PP//case//37 handläggare//NN|UTR|PLU|IND|NOM//nmod//35 vid//PP//case//39 kontoren//NN|NEU|PLU|DEF|NOM//nmod//37 i//PP//case//41 länsorganisationen//NN|UTR|SIN|DEF|NOM//nmod//39 ,//MID//punct//48 som//HP|-|-|-//nsubj//48 med//PP//case//47 hjälp//NN|UTR|SIN|IND|NOM//fixed//44 av//PP//fixed//44 IT-stöd//NN|NEU|SIN|IND|NOM//obl//48 utför//VB|PRS|AKT//advcl//33 bedömning//NN|UTR|SIN|IND|NOM//obj//48 och//KN//cc//51 beräkning//NN|UTR|SIN|IND|NOM//conj//49 av//PP//case//53 ärendet//NN|NEU|SIN|DEF|NOM//nmod//51 .//MAD//punct//33
2.2 Allmänt om administrationen av pensionerna;Försäkringskassans//NN|UTR|SIN|DEF|GEN//nmod:poss//56 handläggning//NN|UTR|SIN|IND|NOM//nsubj:pass//61 och//KN//cc//58 kundtjänst//NN|UTR|SIN|IND|NOM//conj//56 ska//VB|PRS|AKT//aux//61 dock//AB//advmod//61 omstruktureras//VB|INF|SFO//parataxis//33 de//DT|UTR/NEU|PLU|DEF//det//64 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//64 åren//NN|NEU|PLU|DEF|NOM//nsubj:pass//61 ,//MID//punct//66 se//VB|IMP|AKT//parataxis//33 kap.//NN|AN//nmod//68 5//RG|NOM//obj//66 .//MAD//punct//2
2.2 Allmänt om administrationen av pensionerna;Den//DT|UTR|SIN|DEF//det//3 mest//AB|SUV//advmod//2 tidskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 handläggningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 utgörs//VB|PRS|SFO//ROOT//4 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 ansökningar//NN|UTR|PLU|IND|NOM//obl:agent//4 som//HP|-|-|-//nsubj//9 kommer//VB|PRS|AKT//acl:relcl//7 från//PP//case//11 personer//NN|UTR|PLU|IND|NOM//obl//9 som//HP|-|-|-//nsubj//13 bott//VB|SUP|AKT//acl:relcl//11 eller//KN//cc//15 arbetat//VB|SUP|AKT//conj//13 utomlands//AB//advmod//15 .//MAD//punct//4
2.2 Allmänt om administrationen av pensionerna;Dessa//DT|UTR/NEU|PLU|DEF//det//19 ärenden//NN|NEU|PLU|IND|NOM//nsubj//20 utgör//VB|PRS|AKT//parataxis//4 ca//AB|AN//advmod//22 20//RG|NOM//nummod//23 %//NN|AN//obj//20 av//PP//case//25 ärendemängden//NN|UTR|SIN|DEF|NOM//nmod//23 men//KN//cc//27 tar//VB|PRS|AKT//conj//20 ca//AB|AN//advmod//29 50//RG|NOM//nummod//30 %//NN|AN//obj//27 av//PP//case//32 handläggningstiden//NN|UTR|SIN|DEF|NOM//nmod//30 .//MAD//punct//27
2.2 Allmänt om administrationen av pensionerna;Anledningen//NN|UTR|SIN|DEF|NOM//obj//27 till//PP//mark//42 att//SN//mark//42 denna//DT|UTR|SIN|DEF//det//38 typ//NN|UTR|SIN|IND|NOM//nsubj//42 av//PP//case//40 ärenden//NN|NEU|PLU|IND|NOM//nmod//38 är//VB|PRS|AKT//cop//42 tidskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//34 är//VB|PRS|AKT//cop//34 att//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 krävs//VB|PRS|SFO//advcl//27 att//SN//mark//53 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//53 i//PP//case//52 det//DT|NEU|SIN|DEF//det//52 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 fallet//NN|NEU|SIN|DEF|NOM//obl//53 gör//VB|PRS|AKT//csubj//46 en//DT|UTR|SIN|IND//det//55 utredning//NN|UTR|SIN|IND|NOM//obj//53 tillsammans//AB//advmod//61 med//PP//case//61 den//DT|UTR|SIN|DEF//det//61 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//61 utländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 pensionsmyndigheten//NN|UTR|SIN|DEF|NOM//obl//53 .//MAD//punct//20
2.2 Allmänt om administrationen av pensionerna; //_SP////62 Till//PP//case//66 den//DT|UTR|SIN|DEF//det//66 del//NN|UTR|SIN|IND|NOM//obl//69 dessa//DT|UTR/NEU|PLU|DEF//det//68 ärenden//NN|NEU|PLU|IND|NOM//nsubj//69 innebär//VB|PRS|AKT//conj//20 att//SN//mark//72 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//72 lämnar//VB|PRS|AKT//ccomp//69 information//NN|UTR|SIN|IND|NOM//obj//72 om//PP//case//76 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//76 pension//NN|UTR|SIN|IND|NOM//nmod//73 avser//VB|PRS|AKT//conj//20 informationen//NN|UTR|SIN|DEF|NOM//obj//77 även//AB//advmod//77 premiepension//NN|UTR|SIN|IND|NOM//obj//77 .//MAD//punct//20
2.2 Allmänt om administrationen av pensionerna;Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//1 räknar//VB|PRS|AKT//ROOT//1 årligen//AB//advmod//1 om//PP//case//4 pensionerna//NN|UTR|PLU|DEF|NOM//obl//1 för//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//9 ca//AB|AN//advmod//8 1,6//RG|NOM//nummod//9 miljoner//NN|UTR|PLU|IND|NOM//nmod//10 personer//NN|UTR|PLU|IND|NOM//obl//1 som//HP|-|-|-//nsubj//12 uppbär//VB|PRS|AKT//acl:relcl//10 ålderspension//NN|UTR|SIN|IND|NOM//obj//12 med//PP//case//18 hänsyn//NN|UTR|SIN|IND|NOM//fixed//14 till//PP//fixed//14 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//18 prisbasbelopp//NN|NEU|SIN|IND|NOM//obl//12 och//KN//cc//20 inkomstindex//NN|NEU|SIN|IND|NOM//conj//18 .//MID//punct//1
2.2 Allmänt om administrationen av pensionerna;Pensionerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//23 räknas//VB|PRS|SFO//parataxis//1 även//AB//advmod//30 om//PL//fixed//24 med//PP//fixed//24 hänsyn//NN|UTR|SIN|IND|NOM//fixed//26 till//PP//fixed//26 t.ex.//AB|AN//advmod//30 civilståndsändring//NN|UTR|SIN|IND|NOM//obl//23 samt//KN//cc//33 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 pensionspoäng//NN|UTR|PLU|IND|NOM//conj//30 eller//KN//cc//35 pensionsrätter//NN|UTR|PLU|IND|NOM//conj//33 .//MAD//punct//23
2.2 Allmänt om administrationen av pensionerna;Utöver//PP//case//38 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//39 fattar//VB|PRS|AKT//parataxis//23 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//39 beslut//NN|NEU|PLU|IND|NOM//obj//39
2.2 Allmänt om administrationen av pensionerna;  //_SP////1 Inom//PP//case//2 EU//PM|NOM//obl//3 pågår//VB|PRS|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//5 arbete//NN|NEU|SIN|IND|NOM//nsubj//3 för//PP//mark//14 att//SN//mark//14 utbytet//NN|NEU|SIN|DEF|NOM//nsubj//14 av//PP//case//10 information//NN|UTR|SIN|IND|NOM//nmod//8 mellan//PP//case//12 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//10 skall//VB|PRS|AKT//aux//14 ske//VB|INF|AKT//advcl//3 elektroniskt//AB|POS//advmod//14 och//KN//cc//17 inte//AB//conj//14 som//KN//nsubj//22 idag//AB//advmod//22 genom//PP//mark//22 att//IE//mark//22 skicka//VB|INF|AKT//acl//17 pappersblanketter//NN|UTR|PLU|IND|NOM//obj//22 .//MAD//punct//3
2.2 Allmänt om administrationen av pensionerna;Redan//AB//advmod//26 idag//AB//advmod//43 har//VB|PRS|AKT//aux//43 Sverige//PM|NOM//obj//27 månadsvis//AB//advmod//30 maskinellt//JJ|POS|NEU|SIN|IND|NOM//advmod//27 utbyte//NN|NEU|SIN|IND|NOM//obj//27 av//PP//case//33 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//31 med//PP//case//35 Finland//PM|NOM//nmod//33 och//KN//cc//37 Norge//PM|NOM//conj//35 .//MAD//punct//27
2.2 Allmänt om administrationen av pensionerna;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 utbyte//NN|NEU|SIN|IND|NOM//nsubj:pass//43 skall//VB|PRS|AKT//aux//43 även//AB//advmod//43 inledas//VB|INF|SFO//parataxis//3 med//PP//case//45 Tyskland//PM|NOM//obl//43 ,//MID//punct//47 Danmark//PM|NOM//conj//45 och//KN//cc//49 Nederländerna//PM|NOM//conj//45 även//AB//mark//56 om//SN//fixed//50 detta//DT|NEU|SIN|DEF//det//53 utbyte//NN|NEU|SIN|IND|NOM//nsubj//56 endast//AB//advmod//56 skall//VB|PRS|AKT//aux//56 ske//VB|INF|AKT//advcl//43 kvartalsvis//AB//advmod//56 .//MAD//punct//3
2.2 Allmänt om administrationen av pensionerna;om//PP//mark//68 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 förmåner//NN|UTR|PLU|IND|NOM//nsubj//68 som//HP|-|-|-//mark//63 individen//NN|UTR|SIN|DEF|NOM//appos//61 under//PP//case//66 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 förutsättningar//NN|UTR|PLU|IND|NOM//nmod//63 kan//VB|PRS|AKT//aux//68 kombinera//VB|INF|AKT//advcl//3 med//PP//case//72 den//DT|UTR|SIN|DEF//det//72 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//72 ålderspensionen//NN|UTR|SIN|DEF|NOM//obl//68 ,//MID//punct//72 t.ex.//AB|AN//advmod//75 BTP//PM|NOM//appos//72 ,//MID//punct//77 efterlevandepension//NN|UTR|SIN|IND|NOM//conj//75 och//KN//cc//79 äldreförsörjningsstöd//NN|NEU|SIN|IND|NOM//conj//75 .//MAD//punct//3
2.2 Allmänt om administrationen av pensionerna;Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//1 handlägger//VB|PRS|AKT//ROOT//1 även//AB//advmod//1 frågor//NN|UTR|PLU|IND|NOM//obj//1 som//HP|-|-|-//nsubj//5 rör//VB|PRS|AKT//acl:relcl//3 den//DT|UTR|SIN|DEF//det//7 tid//NN|UTR|SIN|IND|NOM//obj//5 då//HA//mark//10 medborgarna//NN|UTR|PLU|DEF|NOM//nsubj//10 tjänar//VB|PRS|AKT//acl:relcl//7 in//PL//compound:prt//10 till//PP//case//14 sin//PS|UTR|SIN|DEF//nmod:poss//14 ålderspension//NN|UTR|SIN|IND|NOM//obl//10 liksom//PP//mark//23 att//IE//mark//23 med//PP//case//22 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//17 från//PP//fixed//17 bl.a.//AB|AN//advmod//22 Skatteverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 underlag//NN|NEU|SIN|IND|NOM//obl//23 fastställa//VB|INF|AKT//advcl//10 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 pensionsrätter//NN|UTR|PLU|IND|NOM//obj//23 .//MAD//punct//1
2.2 Allmänt om administrationen av pensionerna;Vidare//AB|KOM//advmod//1 tar//VB|PRS|AKT//parataxis//1 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//28 fram//PL//compound:prt//28 pensionsprognoser//NN|UTR|PLU|IND|NOM//obj//28 ,//MID//punct//31 där//HA//advmod//35 PPM//PM|NOM//nsubj//35 bidrar//VB|PRS|AKT//acl:relcl//31 med//PP//case//37 information//NN|UTR|SIN|IND|NOM//obl//35 om//PP//case//39 premiepensionen//NN|UTR|SIN|DEF|NOM//nmod//37 ,//MID//punct//37 där//HA//advmod//45 den//DT|UTR|SIN|DEF//det//44 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//44 delen//NN|UTR|SIN|DEF|NOM//nsubj:pass//45 utgörs//VB|PRS|SFO//acl:relcl//37 av//PP//case//49 den//DT|UTR|SIN|DEF//det//49 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 prognos//NN|UTR|SIN|IND|NOM//obl:agent//45 som//HP|-|-|-//nsubj:pass//51 skickas//VB|PRS|SFO//acl:relcl//49 i//PP//case//56 det//DT|NEU|SIN|DEF//det//56 s.k.//AB|AN//amod//56 orangea//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 kuvertet//NN|NEU|SIN|DEF|NOM//obl//51 med//PP//case//59 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 pensionsbehållning//NN|UTR|SIN|IND|NOM//nmod//56 ,//MID//punct//71 men//KN//cc//71 även//AB//advmod//64 de//DT|UTR/NEU|PLU|DEF//det//64 prognoser//NN|UTR|PLU|IND|NOM//nsubj//71 som//HP|-|-|-//obj//67 minpension.se//PM|NOM//nsubj//67 tillhandahåller//VB|PRS|AKT//acl:relcl//64 .//MAD//punct//64
2.2 Allmänt om administrationen av pensionerna;På//PP//case//70 begäran//NN|UTR|SIN|IND|NOM//obl//71 beräknar//VB|PRS|AKT//conj//1 Försäkringskassans//NN|UTR|SIN|DEF|GEN//nmod:poss//73 handläggare//NN|UTR|PLU|IND|NOM//nsubj//71 varje//DT|UTR/NEU|SIN|IND//det//75 år//NN|NEU|SIN|IND|NOM//obl//71 även//AB//advmod//81 ca//AB|AN//advmod//78 80//RG|NOM//nummod//79 000//RG|NOM//nummod//81 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 pensionsprognoser//NN|UTR|PLU|IND|NOM//obl//71 .//MAD//punct//71
2.2 Allmänt om administrationen av pensionerna;Denna//DT|UTR|SIN|DEF//det//84 prognos//NN|UTR|SIN|IND|NOM//nsubj//86 kan//VB|PRS|AKT//aux//86 beakta//VB|INF|AKT//parataxis//71 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//advmod//88 individrelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//89 förhållanden//NN|NEU|PLU|IND|NOM//obj//86 eller//KN//cc//91 önskemål//NN|NEU|PLU|IND|NOM//conj//89 än//KN//case//93 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//91 som//HP|-|-|-//nsubj:pass//95 lämnas//VB|PRS|SFO//acl:relcl//93 i//PP//case//99 det//DT|NEU|SIN|DEF//det//99 orange//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 kuvertet//NN|NEU|SIN|DEF|NOM//obl//95 .//MID//punct//1
2.2 Allmänt om administrationen av pensionerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//102 finns//VB|PRS|SFO//parataxis//1 även//AB//advmod//102 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//102 att//IE//mark//106 göra//VB|INF|AKT//acl//104 en//DT|UTR|SIN|IND//det//109 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//109 pensionsprognos//NN|UTR|SIN|IND|NOM//obj//106 på//PP//case//112 Försäkringskassans//NN|UTR|SIN|DEF|GEN//nmod:poss//112 hemsida//NN|UTR|SIN|IND|NOM//obl//106 .//MAD//punct//102
2.2 Allmänt om administrationen av pensionerna;Pensionärer//NN|UTR|PLU|IND|NOM//nsubj//10 som//HP|-|-|-//nsubj//3 är//VB|PRS|AKT//cop//3 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//0 utomlands//AB//advmod//3 måste//VB|PRS|AKT//aux//10 en//DT|UTR|SIN|IND//det//7 gång//NN|UTR|SIN|IND|NOM//nsubj//10 per//PP//case//9 år//NN|NEU|SIN|IND|NOM//nmod//7 bekräfta//VB|INF|AKT//ROOT//10 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//12 personuppgifter//NN|UTR|PLU|IND|NOM//obj//10 .//MAD//punct//10
2.2 Allmänt om administrationen av pensionerna;Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//15 administrerar//VB|PRS|AKT//parataxis//10 hanteringen//NN|UTR|SIN|DEF|NOM//obj//15 av//PP//case//18 levnadsintyg//NN|NEU|PLU|IND|NOM//nmod//16 som//HP|-|-|-//case//21 varje//DT|UTR/NEU|SIN|IND//det//21 år//NN|NEU|SIN|IND|NOM//obl//15 undertecknas//VB|PRS|SFO//advcl//15 av//PP//case//25 försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl:agent//22 i//PP//case//27 länder//NN|NEU|PLU|IND|NOM//obl//22 med//PP//mark//31 vilka//HP|UTR/NEU|PLU|IND//obl//31 Sverige//PM|NOM//nsubj//31 saknar//VB|PRS|AKT//advcl//22 maskinellt//JJ|POS|NEU|SIN|IND|NOM//amod//33 utbyte//NN|NEU|SIN|IND|NOM//obj//31 av//PP//case//35 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//33 .//MAD//punct//15
2.2 Allmänt om administrationen av pensionerna;Information//NN|UTR|SIN|IND|NOM//nsubj:pass//40 från//PP//case//39 levnadsintygen//NN|NEU|PLU|DEF|NOM//nmod//37 används//VB|PRS|SFO//parataxis//15 också//AB//advmod//40 för//PP//mark//44 att//IE//mark//44 utbetala//VB|INF|AKT//advcl//40 premiepensionen//NN|UTR|SIN|DEF|NOM//obj//44 .//MAD//punct//10
2.2 Allmänt om administrationen av pensionerna;Utöver//PP//case//1 handläggningsuppgifterna//NN|UTR|PLU|DEF|NOM//obl//4 är//VB|PRS|AKT//cop//4 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//4 ansvarig//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 för//PP//mark//11 att//SN//mark//11 en//DT|UTR|SIN|IND//det//8 årsredovisning//NN|UTR|SIN|IND|NOM//nsubj:pass//11 för//PP//case//10 pensionssystemet//NN|NEU|SIN|DEF|NOM//nmod//8 tas//VB|PRS|SFO//advcl//4 fram//PL//compound:prt//11 med//PP//case//15 bl.a.//AB|AN//advmod//15 resultat-//NN|UTR|-|-|SMS//obl//11 och//KN//cc//17 balansräkning//NN|UTR|SIN|IND|NOM//conj//15 för//PP//case//19 inkomst-//NN|UTR|-|-|SMS//nmod//17 ,//MID//punct//22 tilläggssamt//JJ|POS|NEU|SIN|IND|NOM//amod//22 premiepension//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//4
2.2 Allmänt om administrationen av pensionerna;Årsredovisningen//NN|UTR|SIN|DEF|NOM//nsubj//25 syftar//VB|PRS|AKT//parataxis//4 till//PP//mark//28 att//IE//mark//28 sprida//VB|INF|AKT//advcl//25 information//NN|UTR|SIN|IND|NOM//obj//28 och//KN//cc//31 kunskap//NN|UTR|SIN|IND|NOM//conj//29 om//PP//case//33 pensionssystemet//NN|NEU|SIN|DEF|NOM//nmod//31 ,//MID//punct//37 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//37 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 ställning//NN|UTR|SIN|IND|NOM//conj//33 och//KN//cc//39 utveckling//NN|UTR|SIN|IND|NOM//conj//33 .//MAD//punct//25
2.2 Allmänt om administrationen av pensionerna;Årsredovisningen//NN|UTR|SIN|DEF|NOM//nsubj//42 innehåller//VB|PRS|AKT//parataxis//25 även//AB//advmod//42 en//DT|UTR|SIN|IND//det//45 framskrivning//NN|UTR|SIN|IND|NOM//obj//42 av//PP//case//49 pensionssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//49 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 utveckling//NN|UTR|SIN|IND|NOM//nmod//45 samt//KN//cc//52 de//DT|UTR/NEU|PLU|DEF//det//52 pensionsnivåer//NN|UTR|PLU|IND|NOM//conj//45 som//HP|-|-|-//nsubj//54 följer//VB|PRS|AKT//acl:relcl//52 av//PP//case//56 reglerna//NN|UTR|PLU|DEF|NOM//obl//54 och//KN//cc//60 de//DT|UTR/NEU|PLU|DEF//det//60 antagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//60 demografiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//56 och//KN//cc//63 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 utvecklingsförloppen//NN|NEU|PLU|DEF|NOM//conj//60 .//MAD//punct//42
2.2 Allmänt om administrationen av pensionerna;2.2.3//RG|NOM//nmod//66 PPM//NN|AN//appos//42 ://MID//punct//66 s//NN|NEU|SIN|IND|GEN//nummod//69 roll//NN|UTR|SIN|IND|NOM//appos//66 i//PP//case//71 pensionsadministrationen//NN|UTR|SIN|DEF|NOM//nmod//69
2.2 Allmänt om administrationen av pensionerna;I//PP//mark//6 samband//NN|NEU|SIN|IND|NOM//fixed//0 med//PP//case//3 reformeringen//NN|UTR|SIN|DEF|NOM//fixed//0 av//PP//case//5 ålderspensionssystemet//NN|NEU|SIN|DEF|NOM//nmod//3 beslöts//VB|PRT|SFO//ROOT//6 att//SN//mark//10 premiepensionen//NN|UTR|SIN|DEF|NOM//nsubj//10 skulle//VB|PRT|AKT//aux//10 handhas//VB|INF|SFO//ccomp//6 av//PP//case//15 en//DT|UTR|SIN|IND//det//15 nyinrättad//PC|PRF|UTR|SIN|IND|NOM//amod//15 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//15 myndighet//NN|UTR|SIN|IND|NOM//obl//10 –//RG|NOM//punct//15 Premiepensionsmyndigheten//NN|UTR|SIN|DEF|NOM//appos//15 .//MAD//punct//6
2.2 Allmänt om administrationen av pensionerna;Bakgrunden//NN|UTR|SIN|DEF|NOM//nsubj//5 till//PP//case//2 bildandet//NN|NEU|SIN|DEF|NOM//nmod//0 av//PP//case//4 PPM//PM|NOM//nmod//2 var//VB|PRT|AKT//ROOT//5 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 vid//PP//case//11 den//DT|UTR|SIN|DEF//det//11 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 tidpunkten//NN|UTR|SIN|DEF|NOM//obl//13 inte//AB//advmod//13 ansågs//VB|PRT|SFO//ccomp//5 finnas//VB|INF|SFO//xcomp//13 någon//DT|UTR|SIN|IND//nsubj//14 då//AB//fixed//15 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//18 myndighet//NN|UTR|SIN|IND|NOM//obl//14 ,//MID//punct//18 med//PP//case//23 hänsyn//NN|UTR|SIN|IND|NOM//fixed//20 till//PP//fixed//20 organisationsstruktur//NN|UTR|SIN|IND|NOM//acl//18 ,//MID//punct//25 kompetens//NN|UTR|SIN|IND|NOM//conj//23 och//KN//cc//27 arbetsuppgifter//NN|UTR|PLU|IND|NOM//conj//23 ,//MID//punct//18 som//HP|-|-|-//nsubj//31 var//VB|PRT|AKT//cop//31 given//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//18 som//KN//case//33 försäkringsgivare//NN|UTR|SIN|IND|NOM//obl//31 .//MID//punct//5
2.2 Allmänt om administrationen av pensionerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 ansågs//VB|PRT|SFO//parataxis//5 inte//AB//advmod//36 lämpligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//36 att//IE//mark//40 lägga//VB|INF|AKT//acl//38 försäkringsfunktionen//NN|UTR|SIN|DEF|NOM//obj//40 på//PP//case//45 de//DT|UTR/NEU|PLU|DEF//det//45 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 försäkringskassorna//NN|UTR|PLU|DEF|NOM//obl//40 med//PP//case//51 hänsyn//NN|UTR|SIN|IND|NOM//fixed//46 till//PP//fixed//46 de//DT|UTR/NEU|PLU|DEF//det//51 täta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 kontakter//NN|UTR|PLU|IND|NOM//obl//40 med//PP//case//57 ett//DT|NEU|SIN|IND//det//55 stort//JJ|POS|NEU|SIN|IND|NOM//amod//55 antal//NN|NEU|SIN|IND|NOM//nmod//57 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 fondförvaltare//NN|UTR|PLU|IND|NOM//nmod//51 som//HP|-|-|-//nsubj:pass//60 skulle//VB|PRT|AKT//aux//60 krävas//VB|INF|SFO//acl:relcl//57 .//MAD//punct//36
