Välfärdsverksamhet för sjömän;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Sjömansserviceutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;s//NN|NEU|SIN|IND|GEN//case//79 verksamhet//NN|UTR|SIN|IND|NOM//nmod//74 .//MAD//punct//74
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Ett//DT|NEU|SIN|IND//det//82 tecken//NN|NEU|SIN|IND|NOM//nsubj//107 på//PP//case//85 verksamhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//85 stabilitet//NN|UTR|SIN|IND|NOM//nmod//82 är//VB|PRS|AKT//cop//82 också//AB//advmod//82 att//SN//mark//97 HKF//PM|NOM//nsubj//97 ://MID//punct//89 s//NN|AN//nummod//93 totala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 kostnader//NN|UTR|PLU|IND|NOM//obl//95 realt//AB|POS//advmod//95 sett//PC|PRF|NEU|SIN|IND|NOM//amod//89 har//VB|PRS|AKT//aux//97 legat//VB|SUP|AKT//acl//82 på//PL//compound:prt//97 i//PP//case//103 stort//AB//fixed//99 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//99 samma//DT|UTR/NEU|SIN/PLU|IND//det//103 nivå//NN|UTR|SIN|IND|NOM//obl//97 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//105 perioden//NN|UTR|SIN|DEF|NOM//obl//97 ,//MID//punct//82 låt//VB|IMP|AKT//conj//63 vara//VB|INF|AKT//xcomp//107 att//SN//mark//112 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//112 har//VB|PRS|AKT//aux//112 skett//VB|SUP|AKT//ccomp//107 med//PP//case//115 minskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//115 personalstyrka//NN|UTR|SIN|IND|NOM//obl//112 .//MAD//punct//3
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Att//IE//mark//14 för//PP//case//2 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//14 av//PP//case//4 HKF//PM|NOM//nmod//2 ://MID//punct//2 s//NN|AN//nummod//7 tjänster//NN|UTR|PLU|IND|NOM//nmod//8 antalet//NN|NEU|SIN|DEF|NOM//appos//2 ”//PM|NOM//punct//2 levererade//VB|PRT|AKT//amod//11 enheter//NN|UTR|PLU|IND|NOM//appos//2 ”//RG|NOM//nmod//2 har//VB|PRS|AKT//aux//14 förändrats//VB|SUP|SFO//advcl//32 under//PP//case//16 perioden//NN|UTR|SIN|DEF|NOM//obl//14 (//PAD//punct//14 t.ex.//AB|AN//advmod//23 har//VB|PRS|AKT//aux//23 antalet//NN|NEU|SIN|DEF|NOM//nmod//22 distribuerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 böcker//NN|UTR|PLU|IND|NOM//nsubj//23 minskat//VB|SUP|AKT//parataxis//14 relativt//AB|POS//advmod//25 kraftigt//AB|POS//advmod//23 )//PAD//punct//14 kan//VB|PRS|AKT//aux//32 enligt//PP//case//30 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 mening//NN|UTR|SIN|IND|NOM//obl//32 inte//AB//advmod//32 tolkas//VB|INF|SFO//ROOT//32 som//KN//mark//37 att//SN//mark//37 nivån//NN|UTR|SIN|DEF|NOM//nsubj:pass//37 har//VB|PRS|AKT//aux//37 sänkts//VB|SUP|SFO//advcl//32 .//MAD//punct//32
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Med//PP//mark//44 hänsyn//NN|UTR|SIN|IND|NOM//fixed//39 till//PP//fixed//39 att//SN//mark//44 antalet//NN|NEU|SIN|DEF|NOM//nsubj//44 betjänade//VB|PRT|AKT//advcl//49 fartyg//NN|NEU|PLU|IND|NOM//obj//44 till//PP//case//47 sjöss//NN|-|-|-|-//nmod//45 har//VB|PRS|AKT//aux//49 minskat//VB|SUP|AKT//parataxis//32 med//PP//case//53 drygt//AB|POS//advmod//52 25//RG|NOM//nummod//53 procent//NN|UTR|PLU|IND|NOM//obl//49 under//PP//case//55 perioden//NN|UTR|SIN|DEF|NOM//obl//49 handlar//VB|PRS|AKT//conj//32 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//56 istället//AB//advmod//56 om//PP//mark//67 att//SN//mark//67 –//RG|NOM//punct//67 i//PP//mark//67 enlighet//NN|UTR|SIN|IND|NOM//fixed//62 med//PP//fixed//62 vad//HP|NEU|SIN|IND//dislocated//67 som//HP|-|-|-//nsubj//67 sades//VB|PRT|SFO//advcl//56 i//PP//case//70 avsnitt//NN|NEU|SIN|IND|NOM//nmod//70 4.2//RG|NOM//obl//67 –//NN|AN//punct//56 dimensioneringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//77 av//PP//case//74 välfärdsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//72 kontinuerligt//AB|POS//advmod//77 har//VB|PRS|AKT//aux//77 anpassats//VB|SUP|SFO//parataxis//56 till//PP//case//79 förändringar//NN|UTR|PLU|IND|NOM//obl//77 i//PP//case//82 målgruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//82 storlek//NN|UTR|SIN|IND|NOM//nmod//79 ,//MID//punct//87 men//KN//cc//87 med//PP//case//87 bevarad//PC|PRF|UTR|SIN|IND|NOM//amod//87 standard//NN|UTR|SIN|IND|NOM//conj//56 .//MAD//punct//56
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;På//PP//case//91 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 sätt//NN|NEU|SIN|IND|NOM//obl//122 bör//VB|PRS|AKT//aux//122 –//PN|UTR|SIN|IND|SUB//punct//108 förutsatt//PC|PRF|NEU|SIN|IND|NOM//mark//97 att//SN//fixed//94 vårt//PS|NEU|SIN|DEF//nmod:poss//97 antagande//NN|NEU|SIN|IND|NOM//obl//108 om//PP//case//100 ett//DT|NEU|SIN|IND//det//100 samband//NN|NEU|SIN|IND|NOM//nmod//97 mellan//PP//case//103 antal//NN|NEU|SIN|IND|NOM//nmod//103 anlöp//NN|NEU|PLU|IND|NOM//nmod//100 och//KN//cc//105 antal//NN|NEU|PLU|IND|NOM//conj//103 av//PP//case//107 HKF//PM|NOM//nmod//105 betjänade//VB|PRT|AKT//ccomp//92 anlöp//NN|NEU|SIN|IND|NOM//obj//108 är//VB|PRS|AKT//cop//111 riktigt//AB//advmod//113 –//RG|NOM//punct//113 nedgången//NN|UTR|SIN|DEF|NOM//nsubj:pass//122 i//PP//case//116 antal//NN|NEU|SIN|IND|NOM//nmod//116 besök//NN|NEU|PLU|IND|NOM//nmod//113 vid//PP//case//118 sjömansklubbarna//NN|UTR|PLU|DEF|NOM//nmod//116 åtminstone//AB//advmod//122 delvis//AB//advmod//122 kunna//VB|INF|AKT//aux//122 förklaras//VB|INF|SFO//conj//56 av//PP//mark//129 att//SN//mark//129 antalet//NN|NEU|SIN|DEF|NOM//nsubj//129 anlöpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//127 fartyg//NN|NEU|PLU|IND|NOM//nmod//125 har//VB|PRS|AKT//aux//129 minskat//VB|SUP|AKT//advcl//122 .//MAD//punct//32
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Vidare//AB|KOM//advmod//11 bör//VB|PRS|AKT//aux//11 nedläggningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 av//PP//case//4 HKF//PM|NOM//nmod//2 ://MID//punct//4 s//PM|NOM//nummod//7 station//NN|UTR|SIN|IND|NOM//nsubj:pass//11 i//PP//case//9 Helsingborg//PM|NOM//nmod//7 kunna//VB|INF|AKT//aux//11 sägas//VB|INF|SFO//ROOT//11 vara//VB|INF|AKT//cop//13 exempel//NN|NEU|SIN|IND|NOM//xcomp//11 på//PP//case//16 en//DT|UTR|SIN|IND//det//16 sådan//JJ|POS|UTR|SIN|IND|NOM//nmod//13 enligt//PP//case//18 ILO//PM|NOM//nmod//16 ://MID//punct//18
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;s//NN|AN//nummod//23 konventionspraxis//NN|UTR|SIN|IND|NOM//amod//23 acceptabel//JJ|POS|UTR|SIN|IND|NOM//amod//23 effektivisering//NN|UTR|SIN|IND|NOM//obl//11 ,//MID//punct//23 som//HP|-|-|-//nsubj:pass//26 talats//VB|SUP|SFO//acl:relcl//23 om//PL//compound:prt//26 i//PP//case//30 avsnitt//NN|NEU|SIN|IND|NOM//nmod//30 4.2//RG|NOM//obl//31 ovan//AB//xcomp//26 ,//MID//punct//23 i//PP//advmod//23 synnerhet//NN|UTR|SIN|IND|NOM//fixed//33 som//KN//obl//39 viss//JJ|POS|UTR|SIN|IND|NOM//amod//37 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//39 är//VB|PRS|AKT//cop//39 tänkt//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//23 att//IE//punct//23 ,//MID//punct//43 på//PP//case//43 HKF//PM|NOM//fixed//40 ://MID//punct//43 s//NN|AN//amod//46 uppdrag//NN|NEU|SIN|IND|NOM//appos//43 ,//MID//punct//49 fortsatt//AB//aux:pass//49 bedrivas//VB|INF|SFO//conj//43 av//PP//case//51 sjömanskyrkan//NN|UTR|SIN|DEF|NOM//obl:agent//49 .//MID//punct//43
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Då//HA//advmod//56 nedläggningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//56 får//VB|PRS|AKT//aux//56 förutsättas//VB|INF|SFO//acl:relcl//43 ha//VB|INF|AKT//aux//58 förankrats//VB|SUP|SFO//xcomp//56 i//PP//case//60 HKF//PM|NOM//obl//58 ://MID//punct//60 s//PM|GEN//nummod//63 styrelse//NN|UTR|SIN|IND|NOM//appos//60 ,//MID//punct//67 med//PP//case//67 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//67 representation//NN|UTR|SIN|IND|NOM//conj//63 från//PP//case//70 sjöarbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//70 parter//NN|UTR|PLU|IND|NOM//nmod//67 ,//MID//punct//76 bör//VB|PRS|AKT//aux//76 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//76 också//AB//advmod//76 kunna//VB|INF|AKT//aux//76 sägas//VB|INF|SFO//conj//11 ha//VB|INF|AKT//aux//78 skett//VB|SUP|AKT//xcomp//76 efter//PP//case//81 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//81 samråd//NN|NEU|SIN|IND|NOM//obl//78 som//HP|-|-|-//nsubj//91 enligt//PP//case//85 artikel//NN|UTR|SIN|IND|NOM//nmod//85 3//RG|NOM//obl//91 i//PP//case//87 konvention//NN|UTR|SIN|IND|NOM//nmod//89 nr//NN|AN//nmod//89 163//RG|NOM//nummod//85 skall//VB|PRS|AKT//aux//91 ske//VB|INF|AKT//acl:relcl//81 med//PP//case//98 ”//NN|UTR|SIN|IND|NOM//punct//98 redarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//98 och//KN//cc//96 sjömännens//NN|NEU|PLU|DEF|GEN//nmod:poss//98 representativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 organisationer//NN|UTR|PLU|IND|NOM//obl//91 ”//RG|NOM//punct//11 vid//PP//case//101 bestämning//NN|UTR|SIN|IND|NOM//obl//11 av//PP//mark//105 i//PP//mark//105 vilka//HP|UTR/NEU|PLU|IND//nsubj//105 hamnar//VB|PRS|AKT//acl//101 i//PP//case//107 landet//NN|NEU|SIN|DEF|NOM//obl//105 välfärdsanordningar//NN|UTR|PLU|IND|NOM//nsubj:pass//112 och//KN//cc//110 välfärdsåtgärder//NN|UTR|PLU|IND|NOM//conj//108 skall//VB|PRS|AKT//aux//112 tillhandahållas//VB|INF|SFO//parataxis//11 .//MAD//punct//11
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Att//SN//mark//6 HKF//PM|NOM//nsubj//6 på//PP//case//4 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 tid//NN|UTR|SIN|IND|NOM//obl//6 har//VB|PRS|AKT//aux//6 infört//VB|SUP|AKT//advcl//34 avgifter//NN|UTR|PLU|IND|NOM//obj//6 för//PP//case//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 tjänster//NN|UTR|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//15 tidigare//AB|KOM//advmod//15 inte//AB//advmod//15 var//VB|PRT|AKT//cop//15 belagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//10 med//PP//case//18 direkta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 avgifter//NN|UTR|PLU|IND|NOM//obl//15 för//PP//case//21 svenskregistrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 fartyg//NN|NEU|PLU|IND|NOM//nmod//18 (//PAD//punct//21 SAX-presset//NN|NEU|SIN|DEF|NOM//appos//21 och//KN//cc//25 distributionen//NN|UTR|SIN|DEF|NOM//conj//23 av//PP//case//27 TV-program//NN|NEU|PLU|IND|NOM//nmod//25 )//PAD//punct//6 är//VB|PRS|AKT//cop//34 också//AB//advmod//34 i//PP//case//34 enlighet//NN|UTR|SIN|IND|NOM//fixed//31 med//PP//fixed//31 konventionen//NN|UTR|SIN|DEF|NOM//nsubj//61 ,//MID//punct//34 då//HA//mark//39 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//39 inte//AB//advmod//39 tar//VB|PRS|AKT//acl:relcl//34 ställning//NN|UTR|SIN|IND|NOM//obj//39 till//PP//case//42 vem//HP|UTR|SIN|IND//obl//39 som//HP|-|-|-//nsubj//45 skall//VB|PRS|AKT//aux//45 finansiera//VB|INF|AKT//acl:relcl//42 tjänsterna//NN|UTR|PLU|DEF|NOM//obj//45 .//MAD//punct//34
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Som//HP|-|-|-//mark//49 framgått//VB|SUP|AKT//acl:relcl//34 av//PP//case//52 avsnitt//NN|NEU|SIN|IND|NOM//nmod//52 4.2//RG|NOM//obl//49 skall//VB|PRS|AKT//aux//61 en//DT|UTR|SIN|IND//det//55 stat//NN|UTR|SIN|IND|NOM//nsubj//61 som//HP|-|-|-//nsubj//57 ratificerar//VB|PRS|AKT//acl:relcl//55 konvention//NN|UTR|SIN|IND|NOM//nmod//60 nr//NN|AN//nmod//60 163//RG|NOM//obj//57 säkerställa//VB|INF|AKT//ROOT//61 att//SN//mark//65 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//65 vidtas//VB|PRS|SFO//ccomp//61 för//PP//case//67 finansieringen//NN|UTR|SIN|DEF|NOM//obl//65 av//PP//case//69 välfärdsanordningar//NN|UTR|PLU|IND|NOM//nmod//67 och//KN//cc//71 välfärdsåtgärder//NN|UTR|PLU|IND|NOM//conj//69 .//MAD//punct//61
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Med//PP//case//77 hänsyn//NN|UTR|SIN|IND|NOM//fixed//73 till//PP//fixed//73 att//SN//fixed//73 HKF//PM|NOM//obl//61 ://MID//punct//77 s//NN|NEU|SIN|IND|GEN//amod//80 verksamhet//NN|UTR|SIN|IND|NOM//appos//77 på//PP//case//83 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 år//NN|NEU|PLU|IND|NOM//nmod//80 har//VB|PRS|AKT//aux//85 gått//VB|SUP|AKT//conj//61 med//PP//case//87 underskott//NN|NEU|SIN|IND|NOM//obl//85 (//PAD//punct//61 se//VB|IMP|AKT//parataxis//61 kapitel//NN|NEU|SIN|IND|NOM//nmod//91 3//RG|NOM//obj//89 )//PAD//punct//61 förefaller//VB|PRS|AKT//parataxis//61 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//93 härmed//AB//advmod//93 naturligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//93 att//SN//mark//100 staten//NN|UTR|SIN|DEF|NOM//nsubj//100 har//VB|PRS|AKT//aux//100 vidtagit//VB|SUP|AKT//ccomp//93 åtgärder//NN|UTR|PLU|IND|NOM//obj//100 för//PP//advmod//100 öka//VB|INF|AKT//xcomp//93 intäkterna//NN|UTR|PLU|DEF|NOM//obj//103 .//MAD//punct//61
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Alternativet//NN|NEU|SIN|DEF|NOM//appos//61 till//PP//mark//109 att//IE//mark//109 införa//VB|INF|AKT//acl//106 dessa//DT|UTR/NEU|PLU|DEF//det//111 avgifter//NN|UTR|PLU|IND|NOM//obj//109 hade//VB|PRT|AKT//aux//114 rimligen//AB//advmod//114 varit//VB|SUP|AKT//conj//61 att//IE//mark//119 i//PP//case//118 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 mån//NN|UTR|SIN|IND|NOM//obl//119 öka//VB|INF|AKT//ccomp//114 bidraget//NN|NEU|SIN|DEF|NOM//obj//119 från//PP//case//122 farledsavgifterna//NN|UTR|PLU|DEF|NOM//obl//119 .//MAD//punct//61
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;En//DT|UTR|SIN|IND//det//125 skillnad//NN|UTR|SIN|IND|NOM//appos//61 är//VB|PRS|AKT//cop//125 dock//AB//advmod//125 givetvis//AB//advmod//125 att//SN//mark//134 bidraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//134 från//PP//case//132 farledsavgifterna//NN|UTR|PLU|DEF|NOM//nmod//130 kollektivt//AB|POS//advmod//134 finansieras//VB|PRS|SFO//ccomp//125 av//PP//case//137 alla//DT|UTR/NEU|PLU|IND/DEF//det//137 fartyg//NN|NEU|PLU|IND|NOM//obl:agent//134 som//HP|-|-|-//nsubj//139 anlöper//VB|PRS|AKT//acl:relcl//137 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//141 hamnar//NN|UTR|PLU|IND|NOM//obj//139 ,//MID//punct//125 medan//SN//mark//148 den//DT|UTR|SIN|DEF//det//146 direkta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//146 avgiftsfinansieringen//NN|UTR|SIN|DEF|NOM//nsubj//148 endast//AB//advmod//148 berör//VB|PRS|AKT//advcl//125 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//148 som//HP|-|-|-//nsubj//151 använder//VB|PRS|AKT//acl:relcl//149 tjänsterna//NN|UTR|PLU|DEF|NOM//obj//151 ifråga//AB//advmod//151 .//MAD//punct//125
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;4.5//RG|NOM//nummod//156 Möjligheter//NN|UTR|PLU|IND|NOM//conj//125 att//IE//mark//158 utnyttja//VB|INF|AKT//acl//156 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//160 bibliotek//NN|NEU|PLU|IND|NOM//obj//158 och//KN//cc//162 kollektivtrafik//NN|UTR|SIN|IND|NOM//conj//160
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;I//PP//case//2 Sjömansserviceutredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 direktiv//NN|NEU|PLU|IND|NOM//obl//3 anges//VB|PRS|SFO//ROOT//3 att//SN//mark//13 utredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//13 i//PP//case//8 sin//PS|UTR|SIN|DEF//nmod:poss//8 analys//NN|UTR|SIN|IND|NOM//nmod//5 av//PP//case//10 vad//HP|NEU|SIN|IND//dislocated//13 som//HP|-|-|-//nsubj:pass//13 skall//VB|PRS|AKT//aux//13 tillhandahållas//VB|INF|SFO//ccomp//3 enligt//PP//case//15 konventionen//NN|UTR|SIN|DEF|NOM//obl//13 skall//VB|PRS|AKT//aux//17 undersöka//VB|INF|AKT//conj//3 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 möjligheter//NN|UTR|PLU|IND|NOM//obj//17 som//HP|-|-|-//nsubj//21 finns//VB|PRS|SFO//acl:relcl//19 för//PP//mark//24 att//IE//mark//24 utnyttja//VB|INF|AKT//advcl//21 såväl//KN//advmod//26 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//24 som//KN//case//29 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 tjänster//NN|UTR|PLU|IND|NOM//obl//24 .//MAD//punct//3
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Därvid//AB//advmod//32 ställs//VB|PRS|SFO//parataxis//3 två//RG|NOM//nummod//34 frågor//NN|UTR|PLU|IND|NOM//nmod//35 explicit//AB|POS//nsubj:pass//32 ://MAD//punct//32
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;•//NN|UTR|SIN|IND|NOM//obl//3 Är//VB|PRS|AKT//cop//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 möjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//IE//mark//5 hävda//VB|INF|AKT//csubj//3 att//SN//mark//8 sjöfolket//NN|NEU|SIN|DEF|NOM//nsubj//8 har//VB|PRS|AKT//ccomp//5 tillgång//NN|UTR|SIN|IND|NOM//obj//8 till//PP//case//12 ett//DT|NEU|SIN|IND//det//12 bibliotek//NN|NEU|SIN|IND|NOM//nmod//9 om//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//15 görs//VB|PRS|SFO//advcl//8 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//15 för//PP//case//18 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//15 att//IE//mark//25 genom//PP//case//21 avtal//NN|NEU|PLU|IND|NOM//obl//25 med//PP//case//24 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 bibliotek//NN|NEU|PLU|IND|NOM//nmod//21 låna//VB|INF|AKT//advcl//15 böcker//NN|UTR|PLU|IND|NOM//obj//25 för//PP//case//30 en//DT|UTR|SIN|IND//det//30 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 tid//NN|UTR|SIN|IND|NOM//obl//25 ?//MAD//punct//3
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;•//NN|UTR|SIN|IND|NOM//punct//9 Har//VB|PRS|AKT//aux//9 sjöfolk//NN|NEU|SIN|IND|NOM//nsubj//1 på//PP//case//4 besök//NN|NEU|SIN|IND|NOM//nmod//2 i//PP//case//8 en//DT|UTR|SIN|IND//det//8 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//8 hamn//NN|UTR|SIN|IND|NOM//nmod//4 tillgång//NN|UTR|SIN|IND|NOM//ROOT//9 till//PP//case//11 kultur-//NN|UTR|-|-|SMS//nmod//9 och//KN//cc//13 fritidsaktiviteter//NN|UTR|PLU|IND|NOM//conj//11 i//PP//case//16 konventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 mening//NN|UTR|SIN|IND|NOM//nmod//9 om//SN//mark//19 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//19 informeras//VB|PRS|SFO//advcl//9 om//PP//mark//24 hur//HA//advmod//24 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//24 kan//VB|PRS|AKT//aux//24 ta//VB|INF|AKT//advcl//19 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//24 till//PP//case//31 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 och//KN//cc//30 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 institutioner//NN|UTR|PLU|IND|NOM//obl//24 med//PP//case//33 kollektivtrafiken//NN|UTR|SIN|DEF|NOM//nmod//31 ?//MAD//punct//9
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Dessa//DT|UTR/NEU|PLU|DEF//det//2 två//RG|NOM//nummod//2 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//3 behandlas//VB|PRS|SFO//ROOT//3 i//PP//case//6 avsnitten//NN|NEU|PLU|DEF|NOM//nmod//6 4.5.1//RG|NOM//obl//3 respektive//AB//cc//8 4.5.2//RG|NOM//conj//6 .//MID//punct//3
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Inledningsvis//AB//nsubj//13 bör//VB|PRS|AKT//aux//13 dock//AB//advmod//13 upprepas//VB|INF|SFO//parataxis//3 att//SN//mark//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 ,//MID//punct//18 av//PP//case//18 skäl//NN|NEU|PLU|IND|NOM//obl//27 som//HP|-|-|-//nsubj//20 framgått//VB|SUP|AKT//acl:relcl//18 av//PP//case//23 avsnitt//NN|NEU|SIN|IND|NOM//nmod//23 4.2//RG|NOM//obl//20 ,//MID//punct//18 inte//AB//advmod//27 är//VB|PRS|AKT//cop//27 meningsfullt//JJ|POS|NEU|SIN|IND|NOM//ccomp//13 att//IE//mark//38 för//PP//case//31 en//DT|UTR|SIN|IND//det//31 främjandekonvention//NN|UTR|SIN|IND|NOM//obl//38 (//PAD//punct//31 som//KN//case//36 konvention//NN|UTR|SIN|IND|NOM//nmod//36 nr//NN|AN//nmod//36 163//RG|NOM//appos//31 )//PAD//punct//31 söka//VB|INF|AKT//csubj//27 slå//VB|INF|AKT//xcomp//38 fast//PL//compound:prt//39 en//DT|UTR|SIN|IND//det//44 generell//JJ|POS|UTR|SIN|IND|NOM//amod//43 ”//PAD//punct//44 miniminivå//NN|UTR|SIN|IND|NOM//obj//39 ”//RG|NOM//punct//44 som//HP|-|-|-//nsubj:pass//47 krävs//VB|PRS|SFO//acl:relcl//44 för//PP//mark//50 att//IE//mark//50 uppfylla//VB|INF|AKT//advcl//47 konventionen//NN|UTR|SIN|DEF|NOM//obj//50 .//MAD//punct//3
4 Möjligheter att förändra givet ILO:s generella regelverk och kraven i konvention nr 163;Istället//AB//advmod//54 har//VB|PRS|AKT//conj//3 varje//DT|UTR/NEU|SIN|IND//det//57 ratificerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 stat//NN|UTR|SIN|IND|NOM//obj//54 i//PP//case//59 praktiken//NN|UTR|SIN|DEF|NOM//nmod//57 sin//PS|UTR|SIN|DEF//nmod:poss//62 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//62 nivå//NN|UTR|SIN|IND|NOM//obj//54 .//MID//punct//54
