Bilaga 1 Överlevandes röster;Ö//PP//nummod//1 verlevande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//5 efter//PP//case//3 Estoniakatastrofen//PM|NOM//obl//1 har//VB|PRS|AKT//aux//5 känt//VB|SUP|AKT//ROOT//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//5 åsidosatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//5 av//PP//case//9 samhället//NN|NEU|SIN|DEF|NOM//obl//7 i//PP//case//12 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 sammanhang//NN|NEU|PLU|IND|NOM//obl//7 .//MAD//punct//5
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Då//HA//mark//3 en//DT|UTR|SIN|IND//det//2 människa//NN|UTR|SIN|IND|NOM//nsubj:pass//3 drabbats//VB|SUP|SFO//advcl//7 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 katastrof//NN|UTR|SIN|IND|NOM//obl:agent//3 behövs//VB|PRS|SFO//ROOT//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//7 väldigt//AB|POS//advmod//7 lite//AB|POS//advmod//7 för//PP//mark//20 att//SN//fixed//11 den//DT|UTR|SIN|DEF//det//15 lilla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 tillit//NN|UTR|SIN|IND|NOM//nsubj:pass//20 som//HP|-|-|-//nsubj//17 finns//VB|PRS|SFO//acl:relcl//15 kvar//PL//compound:prt//17 skall//VB|PRS|AKT//aux//20 förstöras//VB|INF|SFO//advcl//7 .//MAD//punct//7
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 handlar//VB|PRS|AKT//parataxis//7 också//AB//advmod//23 om//PP//case//26 trovärdighet//NN|UTR|SIN|IND|NOM//obl//23 .//MID//punct//23
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Då//HA//mark//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 gäller//VB|PRS|AKT//advcl//37 händelserna//NN|UTR|PLU|DEF|NOM//obj//30 efter//PP//case//34 Estonias//PM|GEN//nmod:poss//34 förlisning//NN|UTR|SIN|IND|NOM//obl//30 kan//VB|PRS|AKT//aux//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 konstateras//VB|INF|SFO//parataxis//23 att//SN//mark//43 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 motsägelsefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 uttalanden//NN|NEU|PLU|IND|NOM//nsubj:pass//43 har//VB|PRS|AKT//aux//43 gjorts//VB|SUP|SFO//ccomp//37 ,//MID//punct//47 vilket//HP|NEU|SIN|IND//nsubj//47 har//VB|PRS|AKT//aux//47 rubbat//VB|SUP|AKT//ccomp//43 trovärdigheten//NN|UTR|SIN|DEF|NOM//obj//47 .//MAD//punct//23
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Det//DT|NEU|SIN|DEF//det//53 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 ”//RO|NOM//punct//53 löftet//NN|NEU|SIN|DEF|NOM//nsubj:pass//56 ”//PM|NOM//punct//53 har//VB|PRS|AKT//aux//56 tagits//VB|SUP|SFO//parataxis//23 tillbaka//PL//advmod//56 och//KN//cc//60 inte//AB//advmod//60 infriats//VB|SUP|SFO//conj//56 .//MAD//punct//56
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Så//AB//cc//64 småningom//AB//advmod//64 behövs//VB|PRS|SFO//conj//56 mindre//AB|KOM//advmod//64 och//KN//fixed//65 mindre//AB|KOM//conj//65 för//PP//mark//70 att//IE//mark//70 skaka//VB|INF|AKT//advcl//64 om//PL//compound:prt//70 trovärdigheten//NN|UTR|SIN|DEF|NOM//obj//70 .//MAD//punct//23
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;I//PP//case//76 en//DT|UTR|SIN|IND//det//76 förlängning//NN|UTR|SIN|IND|NOM//obl//77 riskerar//VB|PRS|AKT//parataxis//23 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//80 förlorad//PC|PRF|UTR|SIN|IND|NOM//amod//80 trovärdighet//NN|UTR|SIN|IND|NOM//obj//77 och//KN//cc//82 tillit//NN|UTR|SIN|IND|NOM//conj//80 att//IE//mark//84 leda//VB|INF|AKT//acl//82 till//PP//case//86 utveckling//NN|UTR|SIN|IND|NOM//obl//84 av//PP//case//88 konspirationsteorier//NN|UTR|PLU|IND|NOM//nmod//86 .//MAD//punct//23
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Den//DT|UTR|SIN|DEF//det//92 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 beredskapen//NN|UTR|SIN|DEF|NOM//nsubj//93 bidrar//VB|PRS|AKT//parataxis//23 –//PAD//punct//98 man//PN|UTR|SIN|IND|SUB//nsubj//98 är//VB|PRS|AKT//cop//98 ständigt//AB|POS//advmod//98 beredd//PC|PRF|UTR|SIN|IND|NOM//parataxis//23 att//SN//mark//106 något//DT|NEU|SIN|IND//det//101 mer//AB|KOM//nsubj//106 (//PAD//punct//101 negativt//AB|POS//advmod//101 )//PAD//punct//101 skall//VB|PRS|AKT//aux//106 hända//VB|INF|AKT//ccomp//98 .//MAD//punct//7
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//7 som//HP|-|-|-//nsubj:pass//2 drabbats//VB|SUP|SFO//acl:relcl//0 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 traumatisk//JJ|POS|UTR|SIN|IND|NOM//amod//6 händelse//NN|UTR|SIN|IND|NOM//obl//2 behöver//VB|PRS|AKT//aux//9 framförallt//AB//advmod//9 få//VB|INF|AKT//ROOT//9 tillbaka//PL//compound:prt//9 tryggheten//NN|UTR|SIN|DEF|NOM//obj//9 .//MAD//punct//9
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//15 kan//VB|PRS|AKT//aux//15 ske//VB|INF|AKT//conj//9 genom//PP//case//18 medmänsklig//JJ|POS|UTR|SIN|IND|NOM//amod//18 omsorg//NN|UTR|SIN|IND|NOM//obl//15 och//KN//cc//20 vila//NN|UTR|SIN|IND|NOM//conj//18 .//MAD//punct//15
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Individen//NN|UTR|SIN|DEF|NOM//nsubj//25 behöver//VB|PRS|AKT//aux//25 även//AB//advmod//25 bearbeta//VB|INF|AKT//parataxis//15 upplevelserna//NN|UTR|PLU|DEF|NOM//obj//25 ,//MID//punct//28 rekonstruera//VB|INF|AKT//conj//25 och//KN//cc//30 berätta//VB|INF|AKT//conj//28 för//PP//case//32 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//30 som//HP|-|-|-//nsubj//34 lyssnar//VB|PRS|AKT//acl:relcl//32 och//KN//cc//36 respekterar//VB|PRS|AKT//conj//34 .//MAD//punct//25
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;I//PP//case//40 detta//DT|NEU|SIN|DEF//det//40 arbete//NN|NEU|SIN|IND|NOM//obl//41 betyder//VB|PRS|AKT//conj//25 gemenskapen//NN|UTR|SIN|DEF|NOM//obj//41 i//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 nätverken//NN|NEU|PLU|DEF|NOM//nmod//42 oerhört//AB|POS//advmod//48 mycket//AB|POS//advmod//41 för//PP//case//50 individen//NN|UTR|SIN|DEF|NOM//obl//41 ,//MID//punct//58 men//KN//cc//58 ibland//AB//advmod//58 kan//VB|PRS|AKT//aux//58 även//AB//advmod//56 professionell//JJ|POS|UTR|SIN|IND|NOM//amod//57 hjälp//NN|UTR|SIN|IND|NOM//nsubj:pass//58 behövas//VB|INF|SFO//conj//41 .//MAD//punct//9
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Även//AB//advmod//2 omgivningen//NN|UTR|SIN|DEF|NOM//nsubj//2 reagerar//VB|PRS|AKT//ROOT//2 på//PP//case//6 den//DT|UTR|SIN|DEF//det//6 katastrofdrabbades//JJ|POS|MAS|SIN|DEF|GEN//amod//6 situation//NN|UTR|SIN|IND|NOM//obl//2 och//KN//cc//8 upplevelse//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//2
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;En//DT|UTR|SIN|IND//det//12 typisk//JJ|POS|UTR|SIN|IND|NOM//amod//12 reaktion//NN|UTR|SIN|IND|NOM//appos//2 är//VB|PRS|AKT//cop//12 att//SN//mark//16 omgivningen//NN|UTR|SIN|DEF|NOM//nsubj//16 identifierar//VB|PRS|AKT//csubj//12 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//16 med//PP//mark//20 den//DT|UTR|SIN|DEF//det//20 drabbade//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//16 och//KN//cc//22 känner//VB|PRS|AKT//conj//16 in//PL//compound:prt//22 det//DT|NEU|SIN|DEF//det//25 kaos//NN|NEU|SIN|IND|NOM//obj//22 som//HP|-|-|-//obj//30 han//PN|UTR|SIN|DEF|SUB//nsubj//30 eller//KN//cc//29 hon//PN|UTR|SIN|DEF|SUB//conj//27 upplever//VB|PRS|AKT//acl:relcl//25 .//MAD//punct//2
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 kan//VB|PRS|AKT//aux//34 leda//VB|INF|AKT//parataxis//2 till//PP//mark//38 att//SN//mark//38 omgivningen//NN|UTR|SIN|DEF|NOM//nsubj//38 söker//VB|PRS|AKT//advcl//34 få//VB|INF|AKT//xcomp//38 kontroll//NN|UTR|SIN|IND|NOM//obj//39 och//KN//cc//45 till//PP//mark//45 att//SN//mark//45 omgivningen//NN|UTR|SIN|DEF|NOM//nsubj//45 fattar//VB|PRS|AKT//conj//38 beslut//NN|NEU|PLU|IND|NOM//obj//45 som//HP|-|-|-//nsubj//48 pendlar//VB|PRS|AKT//acl:relcl//46 från//PP//case//52 den//DT|UTR|SIN|DEF//det//52 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 ytterligheten//NN|UTR|SIN|DEF|NOM//obl//48 till//PP//case//55 den//DT|UTR|SIN|DEF//det//55 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//48 .//MAD//punct//45
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Denna//DT|UTR|SIN|DEF//det//58 effekt//NN|UTR|SIN|IND|NOM//nsubj//61 kan//VB|PRS|AKT//aux//61 även//AB//advmod//61 uppstå//VB|INF|AKT//parataxis//45 i//PP//case//63 samhället//NN|NEU|SIN|DEF|NOM//obl//61 som//KN//case//66 en//DT|UTR|SIN|IND//det//66 reaktion//NN|UTR|SIN|IND|NOM//obl//61 på//PP//case//70 en//DT|UTR|SIN|IND//det//70 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 katastrof//NN|UTR|SIN|IND|NOM//nmod//66 .//MAD//punct//2
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Ett//DT|NEU|SIN|IND//det//2 annat//JJ|POS|NEU|SIN|IND|NOM//amod//2 sätt//NN|NEU|SIN|IND|NOM//nsubj//20 för//PP//case//4 omgivningen//NN|UTR|SIN|DEF|NOM//nmod//2 att//IE//mark//6 reagera//VB|INF|AKT//acl//2 på//PP//compound:prt//6 är//VB|PRS|AKT//cop//2 att//IE//mark//10 fly//VB|INF|AKT//csubj//2 genom//PP//mark//14 att//IE//mark//14 inte//AB//advmod//14 lyssna//VB|INF|AKT//advcl//10 .//MAD//punct//2
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;På//PP//case//17 individnivå//NN|UTR|SIN|IND|NOM//obl//20 kan//VB|PRS|AKT//aux//20 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 innebära//VB|INF|AKT//ROOT//20 att//SN//mark//23 medmänniskor//NN|UTR|PLU|IND|NOM//nsubj//23 undviker//VB|PRS|AKT//ccomp//20 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//23 som//HP|-|-|-//nsubj:pass//26 drabbats//VB|SUP|SFO//acl:relcl//24 av//PP//case//30 en//DT|UTR|SIN|IND//det//30 uppskakande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 händelse//NN|UTR|SIN|IND|NOM//obl:agent//26 .//MAD//punct//20
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;I//PP//case//33 sjukvården//NN|UTR|SIN|DEF|NOM//obl//36 kan//VB|PRS|AKT//aux//36 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//36 få//VB|INF|AKT//parataxis//20 till//PP//case//38 effekt//NN|UTR|SIN|IND|NOM//obl//36 att//SN//mark//42 den//DT|UTR|SIN|DEF//nsubj:pass//42 vårdsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//42 remitteras//VB|PRS|SFO//advcl//36 till//PP//case//45 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 instanser//NN|UTR|PLU|IND|NOM//obl//42 .//MAD//punct//20
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Individen//NN|UTR|SIN|DEF|NOM//nsubj//1 behöver//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//3 omgivning//NN|UTR|SIN|IND|NOM//obj//1 som//HP|-|-|-//nsubj//5 visar//VB|PRS|AKT//acl:relcl//3 empati//NN|UTR|SIN|IND|NOM//obj//5 .//MAD//punct//1
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Men//KN//cc//12 han//PN|UTR|SIN|DEF|SUB//nsubj//12 eller//KN//cc//11 hon//PN|UTR|SIN|DEF|SUB//conj//9 behöver//VB|PRS|AKT//conj//1 även//AB//advmod//12 en//DT|UTR|SIN|IND//det//15 omgivning//NN|UTR|SIN|IND|NOM//obj//12 som//HP|-|-|-//nsubj//17 har//VB|PRS|AKT//acl:relcl//15 kunskap//NN|UTR|SIN|IND|NOM//obj//17 och//KN//cc//20 lyhördhet//NN|UTR|SIN|IND|NOM//conj//18 .//MID//punct//12
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 måste//VB|PRS|AKT//aux//24 finnas//VB|INF|SFO//parataxis//12 på//PP//case//27 alla//DT|UTR/NEU|PLU|IND/DEF//det//27 nivåer//NN|UTR|PLU|IND|NOM//obl//24 ,//MID//punct//24 från//PP//case//33 det//DT|NEU|SIN|DEF//det//33 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 nätverket//NN|NEU|SIN|DEF|NOM//obl//24 till//PP//case//37 det//DT|NEU|SIN|DEF//det//37 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 samhället//NN|NEU|SIN|DEF|NOM//nmod//33 ://MID//punct//33
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;myndigheter//NN|UTR|PLU|IND|NOM//appos//33 ,//MID//punct//41 massmedier//NN|NEU|PLU|IND|NOM//conj//39 ,//MID//punct//43 regering//NN|UTR|SIN|IND|NOM//conj//39 .//MAD//punct//1
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;En//DT|UTR|SIN|IND//det//1 slutsats//NN|UTR|SIN|IND|NOM//ROOT//1 från//PP//case//3 erfarenheterna//NN|UTR|PLU|DEF|NOM//nmod//1 av//PP//case//5 Estonia//PM|NOM//nmod//3 är//VB|PRS|AKT//cop//1 att//SN//mark//9 samhället//NN|NEU|SIN|DEF|NOM//nsubj//9 har//VB|PRS|AKT//csubj//1 en//DT|UTR|SIN|IND//det//11 medvetenhet//NN|UTR|SIN|IND|NOM//obj//9 om//PP//case//13 behovet//NN|NEU|SIN|DEF|NOM//nmod//11 av//PP//case//15 omhändertagande//NN|NEU|SIN|IND|NOM//nmod//13 .//MAD//punct//1
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;En//DT|UTR|SIN|IND//det//18 medvetenhet//NN|UTR|SIN|IND|NOM//appos//1 om//PP//mark//25 att//SN//mark//25 de//DT|UTR/NEU|PLU|DEF//det//23 psykologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 behoven//NN|NEU|PLU|DEF|NOM//nsubj:pass//25 måste//VB|PRS|AKT//aux//25 tillgodoses//VB|INF|SFO//acl//18 .//MAD//punct//1
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Den//DT|UTR|SIN|DEF//det//29 goda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 lärdomen//NN|UTR|SIN|DEF|NOM//nsubj//33 från//PP//case//31 Estonia//PM|NOM//nmod//29 kan//VB|PRS|AKT//aux//33 bli//VB|INF|AKT//parataxis//1 att//SN//mark//36 vi//PN|UTR|PLU|DEF|SUB//nsubj//36 ägnar//VB|PRS|AKT//ccomp//33 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 tid//NN|UTR|SIN|IND|NOM//obj//36 åt//PP//mark//41 de//DT|UTR/NEU|PLU|DEF//det//41 drabbade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//36 .//MAD//punct//1
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;En//DT|UTR|SIN|IND//det//1 insikt//NN|UTR|SIN|IND|NOM//nsubj:pass//43 och//KN//cc//4 en//DT|UTR|SIN|IND//det//4 lärdom//NN|UTR|SIN|IND|NOM//conj//1 som//HP|-|-|-//obj//7 Estonia//PM|NOM//nsubj//7 fört//VB|SUP|AKT//acl:relcl//4 med//PL//case//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//7 är//VB|PRS|AKT//cop//1 att//SN//mark//15 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//15 inte//AB//advmod//15 får//VB|PRS|AKT//aux//15 förstöra//VB|INF|AKT//csubj//1 det//DT|NEU|SIN|DEF//det//17 arbete//NN|NEU|SIN|IND|NOM//obj//15 som//HP|-|-|-//nsubj//21 exempelvis//AB//advmod//21 sjukvården//NN|UTR|SIN|DEF|NOM//nsubj//21 gör//VB|PRS|AKT//acl:relcl//17 ,//MID//punct//25 som//KN//case//25 en//DT|UTR|SIN|IND//det//25 följd//NN|UTR|SIN|IND|NOM//ccomp//21 av//PP//case//28 en//DT|UTR|SIN|IND//det//28 katastrof//NN|UTR|SIN|IND|NOM//nmod//25 .//MAD//punct//1
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Den//DT|UTR|SIN|DEF//det//32 första//RO|NOM//amod//32 skada//NN|UTR|SIN|IND|NOM//appos//1 som//HP|-|-|-//nsubj//34 uppkommer//VB|PRS|AKT//acl:relcl//32 för//PP//case//36 individen//NN|UTR|SIN|DEF|NOM//obl//34 i//PP//case//39 en//DT|UTR|SIN|IND//det//39 händelse//NN|UTR|SIN|IND|NOM//obl//34 som//KN//case//41 Estoniakatastrofen//PM|NOM//nmod//39 ,//MID//punct//32 benämns//VB|PRS|SFO//ROOT//43 primärtraumatisering//NN|UTR|SIN|IND|NOM//nsubj:pass//43 och//KN//cc//46 utlöses//VB|PRS|SFO//conj//43 av//PP//case//50 den//DT|UTR|SIN|DEF//det//50 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 händelsen//NN|UTR|SIN|DEF|NOM//obl:agent//46 .//MAD//punct//43
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Sekundärtraumatisering//NN|UTR|SIN|IND|NOM//nsubj//54 däremot//AB//advmod//52 uppstår//VB|PRS|AKT//parataxis//43 som//KN//mark//57 en//DT|UTR|SIN|IND//det//57 följd//NN|UTR|SIN|IND|NOM//obl//54 av//PP//case//60 omgivningens//NN|UTR|SIN|DEF|GEN//nmod:poss//60 bemötande//NN|NEU|SIN|IND|NOM//nmod//57 av//PP//case//62 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//60 som//HP|-|-|-//nsubj:pass//64 drabbats//VB|SUP|SFO//acl:relcl//62 av//PP//case//66 händelsen//NN|UTR|SIN|DEF|NOM//obl:agent//64 .//MAD//punct//43
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Abbe Schulman, överläkare vid Huddinge sjukhus, Centrum för kriskunskap;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 är//VB|PRS|AKT//cop//72 den//DT|UTR|SIN|DEF//det//72 sekundära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//72 traumatiseringen//NN|UTR|SIN|DEF|NOM//parataxis//43 som//HP|-|-|-//nsubj//75 kan//VB|PRS|AKT//aux//75 leda//VB|INF|AKT//acl:relcl//72 till//PP//mark//82 att//SN//mark//82 en//DT|UTR|SIN|IND//det//79 människas//NN|UTR|SIN|IND|GEN//nmod:poss//81 psykiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//81 hälsa//NN|UTR|SIN|IND|NOM//nsubj:pass//82 äventyras//VB|PRS|SFO//advcl//75 på//PP//case//85 lång//JJ|POS|UTR|SIN|IND|NOM//amod//85 sikt//NN|UTR|SIN|IND|NOM//obl//82 .//MAD//punct//72

Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Bertil Flodin, docent och forskare i kommunikationsvetenskap med särskild inriktning på planerad kommunikation i myndigheter;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//6 som//HP|-|-|-//nsubj//3 skall//VB|PRS|AKT//aux//3 styra//VB|INF|AKT//acl:relcl//0 informationen//NN|UTR|SIN|DEF|NOM//obj//3 är//VB|PRS|AKT//cop//6 människors//NN|UTR|PLU|IND|GEN//ROOT//6 ,//MID//punct//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 vill//VB|PRS|AKT//aux//10 säga//VB|INF|AKT//conj//6 de//DT|UTR/NEU|PLU|DEF//det//13 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 individernas//NN|UTR|PLU|DEF|GEN//nmod:poss//14 behov//NN|NEU|PLU|IND|NOM//obj//10 ,//MID//punct//16 intressen//NN|NEU|PLU|IND|NOM//conj//14 och//KN//cc//18 preferenser//NN|UTR|PLU|IND|NOM//conj//14 .//MAD//punct//6
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Bertil Flodin, docent och forskare i kommunikationsvetenskap med särskild inriktning på planerad kommunikation i myndigheter;Informationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 skall//VB|PRS|AKT//aux//22 anpassas//VB|INF|SFO//parataxis//6 efter//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 berördas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//obl//22 och//KN//cc//28 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//28 intresserades//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//conj//25 behov//NN|NEU|PLU|IND|NOM//nsubj:pass//28 .//MAD//punct//22
Bilaga 3 Kommunikation och psykiskt och socialt bemötande i katastrofer / Bertil Flodin, docent och forskare i kommunikationsvetenskap med särskild inriktning på planerad kommunikation i myndigheter;Man//PN|UTR|SIN|IND|SUB//nsubj//33 måste//VB|PRS|AKT//aux//33 utgå//VB|INF|AKT//conj//6 från//PP//mark//38 att//SN//mark//38 människor//NN|UTR|PLU|IND|NOM//nsubj//38 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//36 fattar//VB|PRS|AKT//advcl//33 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 beslut//NN|NEU|PLU|IND|NOM//obj//38 med//PP//case//45 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//41 från//PP//fixed//41 den//DT|UTR|SIN|DEF//det//45 information//NN|UTR|SIN|IND|NOM//obl//38 som//HP|-|-|-//obj//48 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//48 har//VB|PRS|AKT//acl:relcl//45 tillgång//NN|UTR|SIN|IND|NOM//obj//48 till//PP//case//48 .//MAD//punct//33
