Nya påföljder;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Påföljdsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//4 i//PP//case//2 rambeslutet//NN|NEU|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//4 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//4 att//IE//mark//6 användas//VB|INF|SFO//advcl//4 för//PP//mark//9 att//IE//mark//9 överföra//VB|INF|AKT//advcl//6 verkställigheten//NN|UTR|SIN|DEF|NOM//obj//9 av//PP//case//13 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 påföljder//NN|UTR|PLU|IND|NOM//nmod//10 utdömda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//9 i//PP//case//17 en//DT|UTR|SIN|IND//det//17 medlemsstat//NN|UTR|SIN|IND|NOM//obl//9 till//PP//case//20 den//DT|UTR|SIN|DEF//det//20 medlemsstat//NN|UTR|SIN|IND|NOM//obl//9 där//HA//advmod//25 den//DT|UTR|SIN|DEF//det//24 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 återanpassningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//25 förväntas//VB|PRS|SFO//acl:relcl//20 ske//VB|INF|AKT//xcomp//25 bäst//AB|SUV//advmod//26 .//MAD//punct//4
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;I//PP//case//31 första//RO|NOM//amod//31 hand//NN|UTR|SIN|IND|NOM//obl//34 ska//VB|PRS|AKT//aux//34 överförandet//NN|NEU|SIN|DEF|NOM//nsubj//34 ske//VB|INF|AKT//parataxis//4 till//PP//case//37 den//DT|UTR|SIN|DEF//det//37 stat//NN|UTR|SIN|IND|NOM//obl//34 där//HA//advmod//40 den//DT|UTR|SIN|DEF//nsubj//40 dömde//PC|PRF|MAS|SIN|DEF|NOM//acl:relcl//37 är//VB|PRS|AKT//cop//42 medborgare//NN|UTR|PLU|IND|NOM//obj//40 och//KN//cc//44 bor//VB|PRS|AKT//conj//40 eller//KN//cc//48 dit//HA//advmod//48 den//DT|UTR|SIN|DEF//nsubj//48 dömde//PC|PRF|MAS|SIN|DEF|NOM//conj//40 ska//VB|PRS|AKT//aux//50 utvisas//VB|INF|SFO//conj//4 efter//PP//case//53 avtjänat//PC|PRF|NEU|SIN|IND|NOM//amod//53 straff//NN|NEU|SIN|IND|NOM//obl//50 (//PAD//punct//53 den//DT|UTR|SIN|DEF//det//57 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 staten//NN|UTR|SIN|DEF|NOM//appos//53 )//PAD//punct//4 .//MAD//punct//65
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;En//DT|UTR|SIN|IND//det//61 medlemsstat//NN|UTR|SIN|IND|NOM//nsubj//65 är//VB|PRS|AKT//cop//65 enligt//PP//case//64 rambeslutet//NN|NEU|SIN|DEF|NOM//obl//65 skyldig//JJ|POS|UTR|SIN|IND|NOM//parataxis//4 att//IE//mark//67 erkänna//VB|INF|AKT//advcl//65 och//KN//cc//69 verkställa//VB|INF|AKT//conj//67 en//DT|UTR|SIN|IND//det//71 dom//NN|UTR|SIN|IND|NOM//obj//67 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 påföljder//NN|UTR|PLU|IND|NOM//obj//67 ,//MID//punct//65 om//SN//mark//78 den//DT|UTR|SIN|DEF//nsubj//78 dömde//PC|PRF|MAS|SIN|DEF|NOM//advcl//65 är//VB|PRS|AKT//cop//80 medborgare//NN|UTR|PLU|IND|NOM//obj//78 och//KN//cc//82 bor//VB|PRS|AKT//conj//78 i//PP//case//85 den//DT|UTR|SIN|DEF//det//85 staten//NN|UTR|SIN|DEF|NOM//obl//82 .//MAD//punct//4
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Initiativrätten//NN|UTR|SIN|DEF|NOM//nsubj//88 ligger//VB|PRS|AKT//parataxis//4 sålunda//AB//advmod//88 hos//PP//case//92 den//DT|UTR|SIN|DEF//det//92 stat//NN|UTR|SIN|IND|NOM//obl//88 som//HP|-|-|-//nsubj//94 meddelat//VB|SUP|AKT//acl:relcl//92 domen//NN|UTR|SIN|DEF|NOM//obj//94 (//PAD//punct//99 den//DT|UTR|SIN|DEF//det//99 utfärdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 staten//NN|UTR|SIN|DEF|NOM//appos//95 )//PAD//punct//88 .//MAD//punct//109
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Den//DT|UTR|SIN|DEF//det//103 staten//NN|UTR|SIN|DEF|NOM//nsubj//109 har//VB|PRS|AKT//aux//109 dock//AB//advmod//109 enligt//PP//case//107 rambeslutet//NN|NEU|SIN|DEF|NOM//obl//109 ingen//DT|UTR|SIN|IND//det//109 skyldighet//NN|UTR|SIN|IND|NOM//conj//4 att//IE//mark//111 begära//VB|INF|AKT//acl//109 att//SN//mark//114 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//114 överförs//VB|PRS|SFO//ccomp//111 .//MID//punct//109
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Den//DT|UTR|SIN|DEF//det//118 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 staten//NN|UTR|SIN|DEF|NOM//nsubj//124 och//KN//cc//121 den//DT|UTR|SIN|DEF//det//121 dömde//PC|PRF|MAS|SIN|DEF|NOM//conj//118 kan//VB|PRS|AKT//aux//124 därtill//AB//advmod//124 begära//VB|INF|AKT//parataxis//109 att//SN//mark//129 den//DT|UTR|SIN|DEF//det//128 utfärdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//128 staten//NN|UTR|SIN|DEF|NOM//nsubj//129 inleder//VB|PRS|AKT//ccomp//124 en//DT|UTR|SIN|IND//det//131 överlämningsförfarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//129 .//MID//punct//109
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Inte//AB//advmod//136 heller//AB//advmod//135 då//AB//advmod//136 föreligger//VB|PRS|AKT//parataxis//109 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//136 dock//AB//advmod//136 någon//DT|UTR|SIN|IND//det//141 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//141 skyldighet//NN|UTR|SIN|IND|NOM//nsubj//136 för//PP//case//145 den//DT|UTR|SIN|DEF//det//145 utfärdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 staten//NN|UTR|SIN|DEF|NOM//obl//136 .//MAD//punct//109
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Även//AB//mark//150 om//SN//fixed//147 den//DT|UTR|SIN|DEF//nsubj//150 dömde//PC|PRF|MAS|SIN|DEF|NOM//advcl//152 inte//AB//advmod//152 bor//VB|PRS|AKT//parataxis//109 i//PP//case//156 den//DT|UTR|SIN|DEF//det//156 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//156 staten//NN|UTR|SIN|DEF|NOM//obl//152 är//VB|PRS|AKT//cop//160 den//DT|UTR|SIN|DEF//det//159 staten//NN|UTR|SIN|DEF|NOM//nsubj//160 skyldig//JJ|POS|UTR|SIN|IND|NOM//advcl//4 att//IE//mark//162 verkställa//VB|INF|AKT//advcl//160 domen//NN|UTR|SIN|DEF|NOM//obj//162 ,//MID//punct//162 om//SN//mark//167 den//DT|UTR|SIN|DEF//nsubj//167 dömde//PC|PRF|MAS|SIN|DEF|NOM//advcl//162 genom//PP//case//169 domen//NN|UTR|SIN|DEF|NOM//obl//167 ska//VB|PRS|AKT//aux//171 utvisas//VB|INF|SFO//conj//4 dit//AB//advmod//171 efter//PP//case//174 verkställighet//NN|UTR|SIN|IND|NOM//obl//171 av//PP//case//176 påföljden//NN|UTR|SIN|DEF|NOM//nmod//174 .//MAD//punct//4
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Den//DT|UTR|SIN|DEF//nsubj:pass//179 dömdes//PC|PRF|MAS|SIN|DEF|GEN//parataxis//4 samtycke//NN|NEU|SIN|IND|NOM//obj//179 krävs//VB|PRS|SFO//xcomp//179 inte//AB//advmod//181 i//PP//case//184 något//PN|NEU|SIN|IND|SUB/OBJ//obl//181 av//PP//case//187 dessa//DT|UTR/NEU|PLU|DEF//det//187 fall//NN|NEU|PLU|IND|NOM//nmod//184 .//MAD//punct//179
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;I//PP//case//191 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//191 fall//NN|NEU|PLU|IND|NOM//obl//197 är//VB|PRS|AKT//cop//197 den//DT|UTR|SIN|DEF//det//195 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//195 staten//NN|UTR|SIN|DEF|NOM//nsubj//197 inte//AB//advmod//197 skyldig//JJ|POS|UTR|SIN|IND|NOM//conj//4 att//IE//mark//199 verkställa//VB|INF|AKT//advcl//197 en//DT|UTR|SIN|IND//det//202 utdömd//PC|PRF|UTR|SIN|IND|NOM//amod//202 påföljd//NN|UTR|SIN|IND|NOM//obj//199 .//MAD//punct//197
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Då//AB//advmod//205 krävs//VB|PRS|SFO//conj//4 också//AB//advmod//205 den//DT|UTR|SIN|DEF//nsubj:pass//208 dömdes//PC|PRF|MAS|SIN|DEF|GEN//nsubj:pass//205 samtycke//NN|NEU|SIN|IND|NOM//obj//208 .//MAD//punct//4
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Den//DT|UTR|SIN|DEF//det//2 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 staten//NN|UTR|SIN|DEF|NOM//nsubj//5 får//VB|PRS|AKT//aux//5 inte//AB//advmod//5 ställa//VB|INF|AKT//ROOT//5 upp//PL//compound:prt//5 ett//DT|NEU|SIN|IND//det//8 krav//NN|NEU|SIN|IND|NOM//obj//5 på//PP//case//11 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//11 straffbarhet//NN|UTR|SIN|IND|NOM//nmod//8 om//PP//mark//16 den//DT|UTR|SIN|DEF//det//15 utfärdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 staten//NN|UTR|SIN|DEF|NOM//nsubj//16 anser//VB|PRS|AKT//advcl//5 att//SN//mark//22 brottet//NN|NEU|SIN|DEF|NOM//nsubj//22 som//HP|-|-|-//nsubj//20 föranlett//VB|SUP|AKT//acl:relcl//18 domen//NN|UTR|SIN|DEF|NOM//obj//20 motsvarar//VB|PRS|AKT//ccomp//16 något//PN|NEU|SIN|IND|SUB/OBJ//obj//22 av//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 brott//NN|NEU|PLU|IND|NOM//nmod//23 som//HP|-|-|-//nsubj:pass//28 räknas//VB|PRS|SFO//acl:relcl//26 upp//PL//compound:prt//28 en//DT|UTR|SIN|IND//det//32 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//32 förteckning//NN|UTR|SIN|IND|NOM//obj//28 i//PP//case//34 rambeslutet//NN|NEU|SIN|DEF|NOM//nmod//32 .//MAD//punct//5
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Varje//DT|UTR/NEU|SIN|IND//det//37 medlemsstat//NN|UTR|SIN|IND|NOM//nsubj//40 kan//VB|PRS|AKT//aux//40 dock//AB//advmod//40 lämna//VB|INF|AKT//parataxis//5 en//DT|UTR|SIN|IND//det//42 förklaring//NN|UTR|SIN|IND|NOM//obj//40 om//PP//mark//49 att//SN//mark//49 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//49 alltid//AB//advmod//49 kommer//VB|PRS|AKT//aux//49 att//IE//mark//49 kräva//VB|INF|AKT//acl//42 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//51 straffbarhet//NN|UTR|SIN|IND|NOM//obj//49 .//MAD//punct//5
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Den//DT|UTR|SIN|DEF//det//2 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 staten//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 ska//VB|PRS|AKT//aux//5 omedelbart//AB|POS//advmod//5 verkställas//VB|INF|SFO//ROOT//5 domen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 om//SN//mark//13 inte//AB//advmod//13 någon//DT|UTR|SIN|IND//det//11 särskilt//AB//advmod//11 vägransgrund//NN|NEU|SIN|IND|NOM//nsubj:pass//13 kan//VB|PRS|AKT//aux//13 åberopas//VB|INF|SFO//acl//6 .//MAD//punct//5
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Vägransgrunderna//NN|UTR|PLU|DEF|NOM//nsubj//16 innefattar//VB|PRS|AKT//parataxis//5 dels//KN//advmod//24 att//SN//mark//24 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//24 inte//AB//advmod//24 är//VB|PRS|AKT//cop//24 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//16 ,//MID//punct//31 dels//KN//advmod//31 bl.a.//AB|AN//advmod//31 att//SN//mark//31 verkställighet//NN|UTR|SIN|IND|NOM//nsubj//31 skulle//VB|PRT|AKT//aux//31 strida//VB|INF|AKT//acl:relcl//24 mot//PP//case//33 principerna//NN|UTR|PLU|DEF|NOM//obl//31 om//PP//case//35 ne//UO//nsubj//48 bis//UO//flat:name//35 in//UO//compound:prt//36 idem//UO//conj//35 och//KN//cc//41 dubbel//JJ|POS|UTR|SIN|IND|NOM//amod//41 straffbarhet//NN|UTR|SIN|IND|NOM//conj//35 ,//MID//punct//35 att//SN//mark//45 den//DT|UTR|SIN|DEF//nsubj//45 utdöma//PC|PRF|UTR/NEU|SIN|DEF|NOM//csubj//35 påföljden//NN|UTR|SIN|DEF|NOM//obj//45 är//VB|PRS|AKT//cop//48 föremål//NN|NEU|PLU|IND|NOM//obj//16 för//PP//case//50 preskription//NN|UTR|SIN|IND|NOM//nmod//48 enligt//PP//case//55 den//DT|UTR|SIN|DEF//det//54 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//55 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//50 ,//MID//punct//48 att//SN//mark//59 den//DT|UTR|SIN|DEF//nsubj//59 dömde//PC|PRF|MAS|SIN|DEF|NOM//acl//48 inte//AB//advmod//62 är//VB|PRS|AKT//cop//62 straffmyndig//JJ|POS|UTR|SIN|IND|NOM//xcomp//59 enligt//PP//case//67 den//DT|UTR|SIN|DEF//det//66 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//67 lagstiftning//NN|UTR|SIN|IND|NOM//obl//62 ,//MID//punct//62 att//SN//mark//74 mindre//AB|KOM//advmod//72 än//KN//fixed//70 sex//RG|NOM//nummod//73 månader//NN|UTR|PLU|IND|NOM//obl//74 återstår//VB|PRS|AKT//advcl//62 att//IE//mark//76 avtjäna//VB|INF|AKT//xcomp//74 av//PP//case//78 straffet//NN|NEU|SIN|DEF|NOM//obl//76 eller//KN//cc//82 att//SN//mark//82 domen//NN|UTR|SIN|DEF|NOM//nsubj:pass//82 meddelats//VB|SUP|SFO//conj//16 i//PP//case//86 den//DT|UTR|SIN|DEF//det//86 dömdes//PC|PRF|MAS|SIN|DEF|GEN//amod//86 utevaro//NN|UTR|SIN|IND|NOM//obl//82 .//MAD//punct//16
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Huvudregeln//NN|UTR|SIN|DEF|NOM//nsubj//24 är//VB|PRS|AKT//cop//0 att//SN//mark//8 påföljden//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 i//PP//case//7 den//DT|UTR|SIN|DEF//det//7 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 staten//NN|UTR|SIN|DEF|NOM//nmod//3 verkställs//VB|PRS|SFO//csubj//0 utan//PP//mark//12 att//SN//mark//12 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//12 förändras//VB|PRS|SFO//advcl//8 till//PP//case//15 sin//PS|UTR|SIN|DEF//nmod:poss//15 art//NN|UTR|SIN|IND|NOM//obl//12 eller//KN//cc//17 längd//NN|UTR|SIN|IND|NOM//conj//15 .//MAD//punct//0
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Är//VB|PRS|AKT//cop//24 påföljdens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 art//NN|UTR|SIN|IND|NOM//nsubj//24 eller//KN//cc//23 längd//NN|UTR|SIN|IND|NOM//conj//21 oförenlig//JJ|POS|UTR|SIN|IND|NOM//ROOT//24 med//PP//case//29 den//DT|UTR|SIN|DEF//det//28 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 lagstiftning//NN|UTR|SIN|IND|NOM//obl//24 ,//MID//punct//40 kan//VB|PRS|AKT//aux//40 påföljden//NN|UTR|SIN|DEF|NOM//nsubj//40 dock//AB//advmod//32 i//PP//case//35 undantagsfall//NN|NEU|PLU|IND|NOM//nmod//32 och//KN//cc//40 under//PP//case//39 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 förutsättningar//NN|UTR|PLU|IND|NOM//obl//40 anpassas//VB|PRS|SFO//conj//24 till//PP//case//45 den//DT|UTR|SIN|DEF//det//44 verkställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//45 lagstiftning//NN|UTR|SIN|IND|NOM//obl//40 .//MAD//punct//24
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 rambeslut//NN|NEU|SIN|IND|NOM//amod//2 2008/947//RG|NOM//ROOT//2 ///MID//cc//4 RIF//PM|NOM//conj//2 av//PP//case//8 den//DT|UTR|SIN|DEF//det//8 27//RG|NOM//nummod//8 november//NN|UTR|SIN|IND|NOM//nmod//4 2008//RG|NOM//nummod//8 om//PP//case//11 tillämpning//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//13 principen//NN|UTR|SIN|DEF|NOM//nmod//11 om//PP//case//16 ömsesidigt//JJ|POS|NEU|SIN|IND|NOM//advmod//16 erkännande//NN|NEU|SIN|IND|NOM//nmod//13 på//PP//case//18 domar//NN|UTR|PLU|IND|NOM//nmod//16 och//KN//cc//20 övervakningsbeslut//NN|NEU|PLU|IND|NOM//conj//18 i//PP//case//22 syfte//NN|NEU|SIN|IND|NOM//nmod//11 att//IE//mark//24 övervaka//VB|INF|AKT//acl//11 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 påföljder//NN|UTR|PLU|IND|NOM//obj//24 och//KN//cc//28 övervakningsåtgärder//NN|UTR|PLU|IND|NOM//conj//26
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Det//DT|NEU|SIN|DEF//det//4 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 instrument//NN|NEU|SIN|IND|NOM//nsubj//54 som//HP|-|-|-//nsubj:pass//9 för//PP//case//7 närvarande//NN|NEU|SIN|IND|NOM//obl//9 kan//VB|PRS|AKT//aux//9 tillämpas//VB|INF|SFO//acl:relcl//4 mellan//PP//case//11 EU//PM|NOM//obl//9 ://MID//punct//11 s//NN|AN//nummod//14 medlemsstater//NN|UTR|PLU|IND|NOM//appos//11 beträffande//PP//case//16 verkställighet//NN|UTR|SIN|IND|NOM//nmod//14 eller//KN//cc//18 övervakning//NN|UTR|SIN|IND|NOM//conj//16 av//PP//case//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 icke//AB//advmod//22 frihetsberövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 påföljder//NN|UTR|PLU|IND|NOM//nmod//18 ,//MID//punct//27 är//VB|PRS|AKT//cop//27 Europarådets//PM|GEN//nmod:poss//27 konvention//NN|UTR|SIN|IND|NOM//nsubj//54 av//PP//case//31 den//DT|UTR|SIN|DEF//det//31 30//RG|NOM//nummod//31 november//NN|UTR|SIN|IND|NOM//nmod//27 1964//RG|NOM//nummod//27 rörande//PP//amod//34 övervakning//NN|UTR|SIN|IND|NOM//nmod//27 av//PP//case//41 villkorligt//AB|POS//advmod//37 dömda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//41 eller//KN//cc//39 villkorligt//AB|POS//conj//37 frigivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//41 personer//NN|UTR|PLU|IND|NOM//nmod//34 (//PAD//punct//27 se//VB|IMP|AKT//parataxis//27 närmare//AB|KOM//advmod//43 om//PP//case//43 den//PN|UTR|SIN|DEF|SUB/OBJ//fixed//45 i//PP//case//49 avsnitt//NN|NEU|SIN|IND|NOM//nmod//49 3.1.4//RG|NOM//obl//43 )//PAD//punct//27 .//MAD//punct//27
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Enligt//PP//case//53 konventionen//NN|UTR|SIN|DEF|NOM//obl//54 åtar//VB|PRS|AKT//ROOT//54 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//54 de//DT|UTR/NEU|PLU|DEF//det//58 fördragsslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 parterna//NN|UTR|PLU|DEF|NOM//obj//54 att//IE//mark//60 lämna//VB|INF|AKT//xcomp//54 varandra//PN|UTR/NEU|PLU|DEF|OBJ//iobj//60 erforderlig//JJ|POS|UTR|SIN|IND|NOM//amod//63 hjälp//NN|UTR|SIN|IND|NOM//obj//60 med//PP//case//65 övervakning//NN|UTR|SIN|IND|NOM//obl//60 av//PP//case//72 villkorligt//AB|POS//advmod//68 dömda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//72 och//KN//cc//70 villkorligt//AB|POS//advmod//71 frigivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//72 personer//NN|UTR|PLU|IND|NOM//nmod//65 .//MAD//punct//54
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//79 har//VB|PRS|AKT//aux//79 i//PP//case//79 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//79 rätt//NN|UTR|SIN|IND|NOM//amod//79 genomförts//VB|SUP|SFO//parataxis//54 genom//PP//case//81 lagen//NN|UTR|SIN|DEF|NOM//obl//79 (//PAD//punct//83 1978:801//RG|NOM//appos//81 )//PAD//punct//83 med//PP//case//87 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 bestämmelser//NN|UTR|PLU|IND|NOM//obl//79 om//PP//case//90 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//90 samarbete//NN|NEU|SIN|IND|NOM//nmod//87 rörande//PP//case//92 kriminalvård//NN|UTR|SIN|IND|NOM//nmod//90 i//PP//case//94 frihet//NN|UTR|SIN|IND|NOM//nmod//92 .//MAD//punct//54
4.2.3 Rambeslutet om erkännande och verkställande av brottmålsdomar avseende frihetsberövande påföljder och rambeslutet om erkännande och övervakning av vissa icke frihetsberövande påföljder;Mellan//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 länderna//NN|NEU|PLU|DEF|NOM//obl//4 finns//VB|PRS|SFO//ROOT//4 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//4 om//PP//case//7 övervakning//NN|UTR|SIN|IND|NOM//obl//4 av//PP//case//13 villkorligt//AB|POS//advmod//10 dömda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 och//KN//cc//12 villkorligt//AB|POS//conj//10 frigivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 i//PP//case//15 lagen//NN|UTR|SIN|DEF|NOM//obl//13 (//PAD//punct//17 1963:193//RG|NOM//appos//7 )//PAD//punct//17 om//PP//case//20 samarbete//NN|NEU|SIN|IND|NOM//nmod//7 med//PP//case//22 Danmark//PM|NOM//nmod//20 ,//MID//punct//24 Finland//PM|NOM//conj//22 ,//MID//punct//26 Island//PM|NOM//conj//22 och//KN//cc//28 Norge//PM|NOM//conj//22 ang.//AB|AN//amod//30 verkställighet//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//32 straff//NN|NEU|SIN|IND|NOM//nmod//30 m.m.//AB|AN//parataxis//4
