och Försvarets radioanstalt;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//2 av//PP//case//6 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//4 vid//PP//case//8 Försvarsmakten//PM|NOM//nmod//6
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//51 bör//VB|PRS|AKT//aux//51 avse//VB|INF|AKT//parataxis//4 den//DT|UTR|SIN|DEF//det//53 behandling//NN|UTR|SIN|IND|NOM//obj//51 av//PP//case//55 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//53 i//PP//case//57 informationssäkerhetsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//53 som//HP|-|-|-//nsubj//60 är//VB|PRS|AKT//cop//60 nödvändig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//57 för//PP//mark//64 att//IE//mark//64 kunna//VB|INF|AKT//aux//64 skydda//VB|INF|AKT//advcl//60 den//DT|UTR|SIN|DEF//det//67 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//67 verksamheten//NN|UTR|SIN|DEF|NOM//obj//64 och//KN//cc//72 för//PP//mark//72 att//IE//mark//72 kunna//VB|INF|AKT//aux//72 stödja//VB|INF|AKT//conj//64 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 verksamheter//NN|UTR|PLU|IND|NOM//obj//72 som//HP|-|-|-//nsubj//76 är//VB|PRS|AKT//acl:relcl//74 av//PP//case//78 betydelse//NN|UTR|SIN|IND|NOM//obl//76 för//PP//case//81 Sveriges//PM|GEN//nmod:poss//81 säkerhet//NN|UTR|SIN|IND|NOM//nmod//78 .//MAD//punct//4
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//85 bör//VB|PRS|AKT//aux//85 föreskrivas//VB|INF|SFO//parataxis//4 att//SN//mark//89 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//89 att//IE//mark//89 lämna//VB|INF|AKT//ccomp//85 stöd//NN|NEU|SIN|IND|NOM//obj//89 till//PP//case//93 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 verksamheter//NN|UTR|PLU|IND|NOM//obl//89 ska//VB|PRS|AKT//aux//95 följa//VB|INF|AKT//conj//85 av//PP//case//97 lag//NN|UTR|SIN|IND|NOM//obl:agent//95 eller//KN//cc//99 förordning//NN|UTR|SIN|IND|NOM//conj//97 eller//KN//cc//101 regeringsbeslut//NN|NEU|SIN|IND|NOM//conj//97 i//PP//case//105 ett//DT|NEU|SIN|IND//det//105 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//105 fall//NN|NEU|SIN|IND|NOM//obl//95 .//MAD//punct//4
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Som//HA//mark//3 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 nämnt//VB|SUP|AKT//advcl//14 i//PP//case//5 avsnitten//NN|NEU|PLU|DEF|NOM//obl//3 om//PP//case//8 radioanstaltens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 försvarsunderrättelse-//NN|UTR|-|-|SMS//nmod//5 och//KN//cc//10 utvecklingsverksamhet//NN|UTR|SIN|IND|NOM//conj//8 är//VB|PRS|AKT//cop//14 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//14 en//DT|UTR|SIN|IND//det//14 fördel//NN|UTR|SIN|IND|NOM//ROOT//14 från//PP//case//16 integritetsskyddssynpunkt//NN|UTR|SIN|IND|NOM//nmod//14 att//IE//mark//21 i//PP//case//20 görligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//20 mån//NN|UTR|SIN|IND|NOM//obl//21 precisera//VB|INF|AKT//acl//14 i//PP//case//24 vilka//HD|UTR/NEU|PLU|IND//det//24 fall//NN|NEU|PLU|IND|NOM//obl//27 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//nsubj//27 får//VB|PRS|AKT//aux//27 ske//VB|INF|AKT//conj//14 för//PP//case//30 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 ändamål//NN|NEU|PLU|IND|NOM//obl//27 än//KN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//31 för//PP//mark//37 vilket//HP|NEU|SIN|IND//obl//37 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//37 har//VB|PRS|AKT//aux//37 samlats//VB|SUP|SFO//advcl//27 in//PL//compound:prt//37 .//MAD//punct//14
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 enligt//PP//case//3 utredningen//NN|UTR|SIN|DEF|NOM//obl//1 ett//DT|NEU|SIN|IND//det//5 antal//NN|NEU|SIN|IND|NOM//nmod//7 tillkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 ändamål//NN|NEU|PLU|IND|NOM//nsubj//1 för//PP//case//10 vilka//HD|UTR/NEU|PLU|IND//det//10 personuppgifter//NN|UTR|PLU|IND|NOM//obl//1 som//HP|-|-|-//nsubj:pass//12 behandlas//VB|PRS|SFO//acl:relcl//10 i//PP//case//16 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 radioanstalts//NN|UTR|SIN|IND|GEN//nmod:poss//16 informationssäkerhetsverksamhet//NN|UTR|SIN|IND|NOM//obl//12 bör//VB|PRS|AKT//aux//19 få//VB|INF|AKT//aux//19 behandlas//VB|INF|SFO//conj//1 .//MAD//punct//1
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 bör//VB|PRS|AKT//aux//24 få//VB|INF|AKT//aux//24 ske//VB|INF|AKT//parataxis//1 om//SN//mark//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 är//VB|PRS|AKT//cop//28 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//24 för//PP//mark//31 att//IE//mark//31 tillhandahålla//VB|INF|AKT//advcl//28 information//NN|UTR|SIN|IND|NOM//obj//31 som//HP|-|-|-//nsubj:pass//34 behövs//VB|PRS|SFO//acl:relcl//32 hos//PP//case//36 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//34 som//HP|-|-|-//nsubj//38 tar//VB|PRS|AKT//acl:relcl//36 emot//PL//compound:prt//38 uppgifter//NN|UTR|PLU|IND|NOM//obj//38 om//PP//case//42 informationssäkerhet//NN|UTR|SIN|IND|NOM//obl//38 .//MAD//punct//24
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Vidare//AB|KOM//advmod//48 bör//VB|PRS|AKT//aux//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 få//VB|INF|AKT//aux//48 ske//VB|INF|AKT//parataxis//24 om//SN//mark//52 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 är//VB|PRS|AKT//cop//52 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//48 för//PP//mark//55 att//IE//mark//55 tillhandahålla//VB|INF|AKT//advcl//52 information//NN|UTR|SIN|IND|NOM//obj//55 som//HP|-|-|-//nsubj:pass//58 behövs//VB|PRS|SFO//acl:relcl//56 med//PP//case//60 anledning//NN|UTR|SIN|IND|NOM//obl//58 av//PP//case//62 samverkan//NN|UTR|SIN|IND|NOM//nmod//60 med//PP//case//64 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//62 som//HP|-|-|-//nsubj//66 verkar//VB|PRS|AKT//acl:relcl//64 på//PP//case//68 informationssäkerhetsområdet//NN|NEU|SIN|DEF|NOM//obl//66 såväl//KN//advmod//73 inom//PP//case//73 som//KN//fixed//70 utom//PP//case//73 landet//NN|NEU|SIN|DEF|NOM//nmod//68 .//MID//punct//24
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//80 bör//VB|PRS|AKT//aux//80 dock//AB//advmod//80 bara//AB//advmod//80 få//VB|INF|AKT//aux//80 ske//VB|INF|AKT//parataxis//24 i//PP//case//83 den//DT|UTR|SIN|DEF//det//83 utsträckning//NN|UTR|SIN|IND|NOM//obl//80 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//85 följer//VB|PRS|AKT//acl:relcl//83 av//PP//compound:prt//85 lag//NN|UTR|SIN|IND|NOM//obl//85 eller//KN//cc//89 förordning//NN|UTR|SIN|IND|NOM//conj//87 eller//KN//cc//97 om//SN//mark//97 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//97 i//PP//case//96 ett//DT|NEU|SIN|IND//det//96 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//96 fall//NN|NEU|SIN|IND|NOM//obl//97 beslutar//VB|PRS|AKT//conj//85 om//PP//case//99 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//97 .//MAD//punct//1
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;En//DT|UTR|SIN|IND//det//2 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 samverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//45 mellan//PP//case//4 försvarsunderrättelseverksamheten//NN|UTR|SIN|DEF|NOM//nmod//2 och//KN//cc//7 informationssäkerhetsverksamheten//NN|UTR|SIN|DEF|NOM//nsubj//7 är//VB|PRS|AKT//conj//2 av//PP//case//10 stor//JJ|POS|UTR|SIN|IND|NOM//amod//10 betydelse//NN|UTR|SIN|IND|NOM//obl//7 .//MAD//punct//2
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;För//PP//case//13 underrättelseverksamheten//NN|UTR|SIN|DEF|NOM//obl//16 är//VB|PRS|AKT//cop//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 angeläget//JJ|POS|NEU|SIN|IND|NOM//conj//2 att//IE//mark//19 kunna//VB|INF|AKT//aux//19 ta//VB|INF|AKT//csubj//16 del//NN|UTR|SIN|IND|NOM//obj//19 av//PP//case//22 uppgifter//NN|UTR|PLU|IND|NOM//nmod//20 från//PP//case//24 informationssäkerhetsverksamheten//NN|UTR|SIN|DEF|NOM//obl//19 när//HA//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//25 gäller//VB|PRS|AKT//fixed//25 att//IE//mark//29 kartlägga//VB|INF|AKT//advcl//19 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 hot//NN|NEU|PLU|IND|NOM//obj//29 mot//PP//case//35 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 infrastruktur//NN|UTR|SIN|IND|NOM//obl//29 och//KN//cc//38 främmande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 underrättelseverksamhet//NN|UTR|SIN|IND|NOM//conj//35 .//MAD//punct//16
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Personuppgifter//NN|UTR|PLU|IND|NOM//appos//16 bör//VB|PRS|AKT//aux//45 därför//AB//advmod//45 även//AB//advmod//45 få//VB|INF|AKT//aux//45 behandlas//VB|INF|SFO//ROOT//45 om//SN//mark//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 är//VB|PRS|AKT//cop//49 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//45 för//PP//mark//52 att//IE//mark//52 tillhandahålla//VB|INF|AKT//advcl//49 information//NN|UTR|SIN|IND|NOM//obj//52 av//PP//case//56 detta//DT|NEU|SIN|DEF//det//56 slag//NN|NEU|SIN|IND|NOM//nmod//53 .//MAD//punct//45
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//59 radioanstalt//NN|UTR|SIN|IND|NOM//nsubj//63 har//VB|PRS|AKT//aux//63 därvid//AB//advmod//63 att//IE//mark//63 förhålla//VB|INF|AKT//parataxis//45 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//63 till//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 regler//NN|UTR|PLU|IND|NOM//obl//63 som//HP|-|-|-//nsubj//69 gäller//VB|PRS|AKT//acl:relcl//67 för//PP//case//71 försvarsunderrättelseverksamheten//NN|UTR|SIN|DEF|NOM//obl//69 .//MAD//punct//45
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Informationssäkerhetsverksamheten//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 även//AB//advmod//4 av//PP//case//4 betydelse//NN|UTR|SIN|IND|NOM//ROOT//4 för//PP//case//6 utvecklingsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//4 .//MAD//punct//4
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Personuppgifter//NN|UTR|PLU|IND|NOM//conj//4 som//HP|-|-|-//nsubj:pass//11 får//VB|PRS|AKT//aux//11 behandlas//VB|INF|SFO//acl:relcl//8 i//PP//case//13 informationssäkerhetsverksamheten//NN|UTR|SIN|DEF|NOM//obl//11 bör//VB|PRS|AKT//aux//18 därför//AB//advmod//18 även//AB//advmod//18 få//VB|INF|AKT//aux//18 behandlas//VB|INF|SFO//conj//4 om//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 är//VB|PRS|AKT//cop//22 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//18 för//PP//mark//25 att//IE//mark//25 tillhandahålla//VB|INF|AKT//advcl//22 information//NN|UTR|SIN|IND|NOM//obj//25 som//HP|-|-|-//nsubj:pass//28 behövs//VB|PRS|SFO//acl:relcl//26 i//PP//case//30 utvecklingsverksamheten//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//4
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Den//DT|UTR|SIN|DEF//det//2 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 regleringen//NN|UTR|SIN|DEF|NOM//nsubj//3 innebär//VB|PRS|AKT//ROOT//3 således//AB//advmod//3 som//KN//mark//9 i//PP//advmod//9 de//DT|UTR/NEU|PLU|DEF//nsubj//9 tidigare//AB|KOM//advmod//9 behandlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//3 fallen//NN|NEU|PLU|DEF|NOM//obj//9 att//SN//mark//12 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//nsubj:pass//17 för//PP//case//15 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 ändamål//NN|NEU|PLU|IND|NOM//nmod//12 uttryckligen//AB//advmod//17 regleras//VB|PRS|SFO//advcl//9 i//PP//case//19 lag//NN|UTR|SIN|IND|NOM//obl//17 ,//MID//punct//17 i//PP//mark//29 stället//NN|NEU|SIN|DEF|NOM//fixed//21 för//PP//fixed//21 att//IE//fixed//21 ,//MID//punct//27 som//KN//mark//27 tidigare//AB|KOM//advmod//29 ,//MID//punct//29 hanteras//VB|PRS|SFO//advcl//3 i//PP//case//33 enlighet//NN|UTR|SIN|IND|NOM//fixed//30 med//PP//fixed//30 finalitetsprincipen//NN|UTR|SIN|DEF|NOM//obl//29 .//MAD//punct//3
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Avsikten//NN|UTR|SIN|DEF|NOM//parataxis//3 är//VB|PRS|AKT//cop//35 att//IE//mark//38 åstadkomma//VB|INF|AKT//csubj//35 tydlighet//NN|UTR|SIN|IND|NOM//obj//38 i//PP//case//44 de//DT|UTR/NEU|PLU|DEF//det//44 nu//AB//advmod//43 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//44 fallen//NN|NEU|PLU|DEF|NOM//obl//38 .//MAD//punct//3
6.3.8 Informationssäkerhetsverksamhet som rättslig grund för behandling av personuppgifter hos Försvarets radioanstalt;Finalitetsprincipen//NN|UTR|SIN|DEF|NOM//nsubj//47 gäller//VB|PRS|AKT//parataxis//3 därutöver//AB//advmod//47 .//MAD//punct//3

6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//11 ://MID//punct//1
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål; //_SP////2 Personuppgifter//NN|UTR|PLU|IND|NOM//appos//1 som//HP|-|-|-//nsubj//6 utgör//VB|PRS|AKT//acl:relcl//4 allmänt//AB|POS//advmod//8 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//amod//9 information//NN|UTR|SIN|IND|NOM//nsubj:pass//11 får//VB|PRS|AKT//aux//11 behandlas//VB|INF|SFO//ROOT//11 av//PP//case//14 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//14 radioanstalt//NN|UTR|SIN|IND|NOM//obl:agent//11 om//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 är//VB|PRS|AKT//cop//18 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//11 för//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 ändamål//NN|NEU|PLU|IND|NOM//obl//18 som//HP|-|-|-//nsubj:pass//23 anges//VB|PRS|SFO//acl:relcl//21 för//PP//case//25 försvarsunderrättelse-//NN|UTR|-|-|SMS//obl//23 och//KN//cc//27 utvecklingsverksamheten//NN|UTR|SIN|DEF|NOM//conj//25 och//KN//cc//29 informationssäkerhetsverksamheten//NN|UTR|SIN|DEF|NOM//conj//25 .//MAD//punct//11
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;Skäl//NN|NEU|PLU|IND|NOM//advcl//16 för//PP//case//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 förslag//NN|NEU|SIN|IND|NOM//obl//0 ://MID//punct//3
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;Liksom//PP//case//6 Försvarsmakten//NN|UTR|SIN|DEF|NOM//appos//3 (//PAD//punct//6 se//VB|IMP|AKT//conj//6 avsnitt//NN|NEU|SIN|IND|NOM//nmod//10 6.3.4//RG|NOM//obj//8 .//MAD//punct//0 )//PAD//punct//0
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;bör//VB|PRS|AKT//aux//16 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 radioanstalt//NN|UTR|SIN|IND|NOM//nsubj//16 ha//VB|INF|AKT//ROOT//16 ett//DT|NEU|SIN|IND//det//19 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//19 stöd//NN|NEU|SIN|IND|NOM//obj//16 för//PP//mark//25 att//IE//mark//25 i//PP//case//24 s.k.//AB|AN//amod//24 referensdatabaser//NN|UTR|PLU|IND|NOM//obl//25 behandla//VB|INF|AKT//advcl//16 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 uppgifter//NN|UTR|PLU|IND|NOM//obj//25 om//PP//case//29 personer//NN|UTR|PLU|IND|NOM//obl//25 som//HP|-|-|-//nsubj//33 är//VB|PRS|AKT//cop//33 allmänt//AB|POS//advmod//33 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//29 .//MAD//punct//16
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 gäller//VB|PRS|AKT//parataxis//16 information//NN|UTR|SIN|IND|NOM//obj//36 som//HP|-|-|-//nsubj:pass//39 utgörs//VB|PRS|SFO//acl:relcl//37 av//PP//case//41 personuppgifter//NN|UTR|PLU|IND|NOM//obl:agent//39 som//HP|-|-|-//nsubj//44 kan//VB|PRS|AKT//aux//44 påträffas//VB|INF|SFO//acl:relcl//41 vid//PP//case//46 sökning//NN|UTR|SIN|IND|NOM//obl//44 på//PP//case//48 internet//NN|NEU|SIN|DEF|NOM//nmod//46 eller//KN//cc//51 vid//PP//case//51 sökningar//NN|UTR|PLU|IND|NOM//conj//48 i//PP//case//54 öppna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 databaser//NN|UTR|PLU|IND|NOM//nmod//51 Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//58 kan//VB|PRS|AKT//aux//58 vara//VB|INF|AKT//cop//58 gratis//AB//acl:relcl//37 eller//KN//cc//60 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//58 på//PP//case//63 kommersiell//JJ|POS|UTR|SIN|IND|NOM//amod//63 grund//NN|UTR|SIN|IND|NOM//nmod//60 .//MAD//punct//36
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;Gemensamt//AB|POS//punct//16 för//PP//case//67 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//65 är//VB|PRS|AKT//cop//65 att//SN//mark//73 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//73 är//VB|PRS|AKT//cop//73 publikt//AB|POS//advmod//73 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//csubj//65 .//MAD//punct//16
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//77 kan//VB|PRS|AKT//aux//77 röra//VB|INF|AKT//parataxis//16 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//77 om//PP//case//80 uppgifter//NN|UTR|PLU|IND|NOM//obl//77 som//HP|-|-|-//nsubj//84 t.ex.//AB|AN//advmod//84 en//DT|UTR|SIN|IND//det//84 abonnent//NN|UTR|SIN|IND|NOM//obl//77 på//PP//case//89 ett//DT|NEU|SIN|IND//det//89 eller//KN//cc//88 annat//JJ|POS|NEU|SIN|IND|NOM//conj//86 sätt//NN|NEU|SIN|IND|NOM//nmod//84 har//VB|PRS|AKT//aux//91 samtyckt//VB|SUP|AKT//conj//77 att//SN//mark//94 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//94 finns//VB|PRS|SFO//ccomp//91 med//PL//compound:prt//94 i//PP//case//98 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 telefonkataloger//NN|UTR|PLU|IND|NOM//obl//94 eller//KN//cc//100 förteckningar//NN|UTR|PLU|IND|NOM//conj//98 över//PP//case//102 ip-adresser//NN|UTR|PLU|IND|NOM//obl//94 i//PP//case//105 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 länder//NN|NEU|PLU|IND|NOM//nmod//102 .//MAD//punct//77
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;Utöver//PP//case//109 de//DT|UTR/NEU|PLU|DEF//det//109 syften//NN|NEU|PLU|IND|NOM//obl//77 för//PP//case//112 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//112 behandling//NN|UTR|SIN|IND|NOM//nmod//109 som//HP|-|-|-//nsubj:pass//114 beskrivs//VB|PRS|SFO//acl:relcl//112 i//PP//case//116 avsnittet//NN|NEU|SIN|DEF|NOM//obl//114 om//PP//case//118 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//116 när//HA//case//122 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//119 gäller//VB|PRS|AKT//fixed//119 försvarsunderrättelseverksamheten//NN|UTR|SIN|DEF|NOM//obl//114 ,//MID//punct//122 som//HP|-|-|-//nsubj//127 endast//AB//advmod//127 får//VB|PRS|AKT//aux//127 avse//VB|INF|AKT//acl:relcl//122 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//129 förhållanden//NN|NEU|PLU|IND|NOM//obj//127 ,//MID//punct//131 behöver//VB|PRS|AKT//aux//134 Försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//133 radioanstalt//NN|UTR|SIN|IND|NOM//nsubj//134 behandla//VB|INF|AKT//conj//16 personuppgifter//NN|UTR|PLU|IND|NOM//obj//134 i//PP//case//138 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//138 databaser//NN|UTR|PLU|IND|NOM//obl//134 för//PP//mark//142 att//IE//mark//142 kunna//VB|INF|AKT//aux//142 filtrera//VB|INF|AKT//advcl//134 bort//PL//compound:prt//142 signaler//NN|UTR|PLU|IND|NOM//obj//142 i//PP//case//147 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//147 fall//NN|NEU|PLU|IND|NOM//obl//142 där//HA//advmod//153 både//KN//cc//150 sändare//NN|UTR|PLU|IND|NOM//nsubj//153 och//KN//cc//152 mottagare//NN|UTR|PLU|IND|NOM//conj//150 befinner//VB|PRS|AKT//acl:relcl//147 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//153 i//PP//case//156 Sverige//PM|NOM//obl//153 ,//MID//punct//153 t.ex.//AB|AN//advmod//161 genom//PP//mark//161 att//IE//mark//161 bedöma//VB|INF|AKT//advcl//153 vilka//HD|UTR/NEU|PLU|IND//det//163 ip-adresser//NN|UTR|PLU|IND|NOM//obj//161 som//HP|-|-|-//nsubj//165 avser//VB|PRS|AKT//acl:relcl//163 datorer//NN|UTR|PLU|IND|NOM//obj//165 i//PP//case//168 Sverige//PM|NOM//obl//165 .//MAD//punct//16
6.3.9 Rättsliga grunder för behandling vid Försvarets radioanstalt av allmänt tillgänglig information för vissa ändamål;Som//HA//mark//2 tidigare//AB|KOM//advmod//2 nämnts//VB|SUP|SFO//advcl//3 får//VB|PRS|AKT//aux//15 enligt//PP//case//7 2//RG|NOM//fixed//4 a//NN|NEU|SIN|IND|NOM//fixed//4 §//NN|AN//nmod//8 lagen//NN|UTR|SIN|DEF|NOM//nsubj//15 om//PP//case//10 signalspaning//NN|UTR|SIN|IND|NOM//nmod//8 i//PP//case//13 försvarsunderrättelseverksamhet//NN|UTR|SIN|IND|NOM//nmod//13 inhämtning//NN|UTR|SIN|IND|NOM//nmod//10 inte//AB//advmod//15 avse//VB|INF|AKT//ROOT//15 signaler//NN|UTR|PLU|IND|NOM//obj//15 mellan//PP//case//19 en//DT|UTR|SIN|IND//det//19 avsändare//NN|UTR|SIN|IND|NOM//nmod//16 och//KN//cc//22 en//DT|UTR|SIN|IND//det//22 mottagare//NN|UTR|SIN|IND|NOM//conj//19 som//HP|-|-|-//obj//25 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//25 befinner//VB|PRS|AKT//acl:relcl//22 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//25 i//PP//case//28 Sverige//PM|NOM//obl//25 .//MAD//punct//15
