– ett enklare förfarande;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Kamerabevakningsutredningen//PM|NOM//nmod//0
4.3.1 Stockholm stads trygghetsmätning år 2017;Graden//NN|UTR|SIN|DEF|NOM//nsubj//60 av//PP//case//55 upplevd//PC|PRF|UTR|SIN|IND|NOM//amod//55 trygghet//NN|UTR|SIN|IND|NOM//nmod//52 var//VB|PRT|AKT//cop//60 vidare//AB|KOM//advmod//60 ungefär//AB//advmod//59 lika//AB//advmod//60 stor//JJ|POS|UTR|SIN|IND|NOM//conj//3 bland//PP//case//63 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//63 män//NN|UTR|PLU|IND|NOM//obl//60 som//HP|-|-|-//nsubj//67 bland//PP//case//67 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//67 kvinnor//NN|UTR|PLU|IND|NOM//acl:relcl//63 .//MAD//punct//3
4.3.1 Stockholm stads trygghetsmätning år 2017;Personer//NN|UTR|PLU|IND|NOM//nsubj//3 i//PP//case//72 åldern//NN|UTR|SIN|DEF|NOM//nmod//72 65//RG|NOM//nmod//69 –//NN|AN//punct//69 85//RG|NOM//nummod//75 år//NN|NEU|PLU|IND|NOM//nmod//69 var//VB|PRT|AKT//cop//78 den//DT|UTR|SIN|DEF//det//78 grupp//NN|UTR|SIN|IND|NOM//nsubj//3 som//HP|-|-|-//nsubj//83 i//PP//case//82 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//82 utsträckning//NN|UTR|SIN|IND|NOM//obl//83 uppgav//VB|PRT|AKT//acl:relcl//78 att//SN//mark//86 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//86 känner//VB|PRS|AKT//ccomp//83 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//86 trygga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//86 när//HA//mark//91 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//91 reser//VB|PRS|AKT//advcl//86 i//PP//case//93 kollektivtrafiken//NN|UTR|SIN|DEF|NOM//obl//91 (//PAD//punct//91 73//RG|NOM//nummod//96 procent//NN|UTR|PLU|IND|NOM//appos//91 )//PAD//punct//78 .//MAD//punct//3


4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;Statistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 centralbyrån//NN|UTR|SIN|DEF|NOM//nsubj//2 genomförde//VB|PRT|AKT//ROOT//2 år//NN|NEU|SIN|IND|NOM//nmod//4 2006//RG|NOM//obl//2 en//DT|UTR|SIN|IND//det//6 enkätundersökning//NN|UTR|SIN|IND|NOM//obj//2 i//PP//case//8 syfte//NN|NEU|SIN|IND|NOM//nmod//6 att//IE//mark//10 få//VB|INF|AKT//acl//6 en//DT|UTR|SIN|IND//det//13 ungefärlig//JJ|POS|UTR|SIN|IND|NOM//amod//13 uppfattning//NN|UTR|SIN|IND|NOM//obj//10 om//PP//case//16 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 inställning//NN|UTR|SIN|IND|NOM//obl//10 till//PP//case//18 behovet//NN|NEU|SIN|DEF|NOM//nmod//16 av//PP//case//20 skydd//NN|NEU|SIN|IND|NOM//nmod//18 för//PP//case//24 den//DT|UTR|SIN|DEF//det//24 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 integriteten//NN|UTR|SIN|DEF|NOM//nmod//18 ,//MID//punct//2 särskilt//AB//advmod//2 när//HA//mark//30 detta//DT|NEU|SIN|DEF//det//29 behov//NN|NEU|SIN|IND|NOM//nsubj//30 kommer//VB|PRS|AKT//advcl//2 i//PP//advmod//30 konflikt//NN|UTR|SIN|IND|NOM//fixed//31 med//PP//case//36 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 behjärtansvärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 intressen//NN|NEU|PLU|IND|NOM//obl//30 .//MAD//punct//2
4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;Enkäten//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 genomfördes//VB|PRT|SFO//parataxis//2 på//PP//case//41 uppdrag//NN|NEU|SIN|IND|NOM//obl//39 av//PP//case//43 Integritetsskyddskommittén//NN|UTR|SIN|DEF|NOM//nmod//41 (//PAD//punct//43 SOU//PM|NOM//appos//43 2007:22//RG|NOM//conj//43 ,//MID//punct//48 bilaga//NN|UTR|SIN|IND|NOM//conj//43 4//RG|NOM//nummod//48 )//PAD//punct//39 .//MAD//punct//2
4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;Undersökningen//NN|UTR|SIN|DEF|NOM//nsubj//1 visade//VB|PRT|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//5 starkt//AB|POS//advmod//4 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//5 inställning//NN|UTR|SIN|IND|NOM//obj//1 till//PP//case//7 kamerabevakning//NN|UTR|SIN|IND|NOM//nmod//5 på//PP//case//10 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//10 plats//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//mark//13 att//IE//mark//13 förebygga//VB|INF|AKT//advcl//1 brott//NN|NEU|PLU|IND|NOM//obj//13 .//MAD//punct//1
4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;Attityderna//NN|UTR|PLU|DEF|NOM//nsubj//21 var//VB|PRT|AKT//cop//21 i//PP//case//20 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 drag//NN|NEU|PLU|IND|NOM//obl//21 lika//AB//parataxis//1 oavsett//PP//case//23 kön//NN|NEU|SIN|IND|NOM//obl//21 och//KN//cc//25 ålder//NN|UTR|SIN|IND|NOM//conj//23 .//MAD//punct//1
4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;Hela//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 97//RG|NOM//nummod//29 procent//NN|UTR|PLU|IND|NOM//nsubj//33 av//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//29 ansåg//VB|PRT|AKT//parataxis//1 att//SN//mark//38 kamerabevakning//NN|UTR|SIN|IND|NOM//nsubj//38 ska//VB|PRS|AKT//aux//38 vara//VB|INF|AKT//cop//38 tillåten//JJ|POS|UTR|SIN|IND|NOM//ccomp//33 på//PP//case//41 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//41 plats//NN|UTR|SIN|IND|NOM//obl//38 ,//MID//punct//38 om//SN//mark//45 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//45 behövs//VB|PRS|SFO//advcl//38 för//PP//mark//48 att//IE//mark//48 förhindra//VB|INF|AKT//advcl//45 grov//JJ|POS|UTR|SIN|IND|NOM//amod//50 brottslighet//NN|UTR|SIN|IND|NOM//obj//48 som//KN//mark//52 misshandel//NN|UTR|SIN|IND|NOM//appos//50 ,//MID//punct//54 rån//NN|NEU|SIN|IND|NOM//conj//52 ,//MID//punct//56 våldtäkt//NN|UTR|SIN|IND|NOM//conj//52 och//KN//cc//58 narkotikalangning//NN|UTR|SIN|IND|NOM//conj//52 .//MAD//punct//1
4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;En//DT|UTR|SIN|IND//det//63 lika//AB//advmod//62 stor//JJ|POS|UTR|SIN|IND|NOM//amod//63 majoritet//NN|UTR|SIN|IND|NOM//appos//1 –//RG|NOM//punct//63 96//RG|NOM//nummod//66 procent//NN|UTR|PLU|IND|NOM//appos//63 av//PP//case//69 de//DT|UTR/NEU|PLU|DEF//det//69 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//66 –//NN|UTR|PLU|IND|NOM//punct//71 ansåg//VB|PRT|AKT//conj//1 att//SN//mark//76 kamerabevakning//NN|UTR|SIN|IND|NOM//nsubj//76 ska//VB|PRS|AKT//aux//76 vara//VB|INF|AKT//cop//76 tillåten//JJ|POS|UTR|SIN|IND|NOM//ccomp//71 på//PP//case//79 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//79 plats//NN|UTR|SIN|IND|NOM//obl//76 om//SN//mark//82 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//82 behövs//VB|PRS|SFO//advcl//76 för//PP//mark//85 att//IE//mark//85 förhindra//VB|INF|AKT//advcl//82 eller//KN//cc//87 avslöja//VB|INF|AKT//conj//85 terrordåd//NN|NEU|PLU|IND|NOM//obj//87 .//MAD//punct//1
4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;Även//AB//advmod//96 när//HA//case//96 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 gällde//VB|PRT|AKT//fixed//91 mindre//AB|KOM//advmod//95 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//96 brottslighet//NN|UTR|SIN|IND|NOM//obl//1 ,//MID//punct//96 såsom//KN//mark//99 klotter//NN|NEU|SIN|IND|NOM//appos//96 ,//MID//punct//101 skadegörelse//NN|UTR|SIN|IND|NOM//conj//99 och//KN//cc//103 snatteri//NN|NEU|SIN|IND|NOM//conj//99 ,//MID//punct//105 fanns//VB|PRT|SFO//conj//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//105 en//DT|UTR|SIN|IND//det//109 stor//JJ|POS|UTR|SIN|IND|NOM//amod//109 acceptans//NN|UTR|SIN|IND|NOM//nsubj//105 för//PP//case//111 kamerabevakning//NN|UTR|SIN|IND|NOM//obl//105 på//PP//case//114 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//114 plats//NN|UTR|SIN|IND|NOM//nmod//111 .//MAD//punct//1
4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;Av//PP//case//118 de//DT|UTR/NEU|PLU|DEF//det//118 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//appos//1 ansåg//VB|PRT|AKT//conj//1 87//RG|NOM//nummod//121 procent//NN|UTR|PLU|IND|NOM//obj//119 att//SN//mark//126 kamerabevakning//NN|UTR|SIN|IND|NOM//nsubj//126 ska//VB|PRS|AKT//aux//126 vara//VB|INF|AKT//cop//126 tillåten//JJ|POS|UTR|SIN|IND|NOM//acl//121 på//PP//case//129 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//129 plats//NN|UTR|SIN|IND|NOM//obl//126 ,//MID//punct//1 om//SN//mark//133 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//133 behövs//VB|PRS|SFO//advcl//1 i//PP//case//135 syfte//NN|NEU|SIN|IND|NOM//obl//133 att//IE//mark//137 förhindra//VB|INF|AKT//xcomp//133 eller//KN//cc//139 avslöja//VB|INF|AKT//conj//137 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//141 brott//NN|NEU|PLU|IND|NOM//obj//139 .//MAD//punct//1
4.4.1 Integritetsskyddskommitténs enkätundersökning år 2006;Därtill//AB//advmod//144 ansåg//VB|PRT|AKT//parataxis//1 90//RG|NOM//nummod//146 procent//NN|UTR|PLU|IND|NOM//nsubj//144 av//PP//case//149 de//DT|UTR/NEU|PLU|DEF//det//149 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//144 att//SN//mark//153 kamerabevakning//NN|UTR|SIN|IND|NOM//nsubj:pass//153 ska//VB|PRS|AKT//aux//153 tillåtas//VB|INF|SFO//advcl//144 på//PP//case//156 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//156 platser//NN|UTR|PLU|IND|NOM//obl//153 om//SN//mark//159 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//159 behövs//VB|PRS|SFO//advcl//153 för//PP//mark//164 att//SN//mark//164 människor//NN|UTR|PLU|IND|NOM//nsubj//164 ska//VB|PRS|AKT//aux//164 känna//VB|INF|AKT//advcl//159 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//164 tryggare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//164 .//MAD//punct//1

4.4.2 Datainspektionens rapport Ungdomar och integritet år 2011;Datainspektionen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 vid//PP//case//5 ett//DT|NEU|SIN|IND//det//4 flertal//NN|NEU|SIN|IND|NOM//nmod//5 tillfällen//NN|NEU|PLU|IND|NOM//obl//1 låtit//VB|SUP|AKT//conj//1 göra//VB|INF|AKT//xcomp//6 undersökningar//NN|UTR|PLU|IND|NOM//obj//7 av//PP//case//10 ungdomars//NN|UTR|PLU|IND|GEN//nmod//8 (//PAD//punct//10 15–18//RG|NOM//nummod//13 år//NN|NEU|PLU|IND|NOM//conj//10 )//PAD//punct//13 inställning//NN|UTR|SIN|IND|NOM//obj//7 till//PP//case//17 integritet//NN|UTR|SIN|IND|NOM//nmod//15 .//MID//punct//1
4.4.2 Datainspektionens rapport Ungdomar och integritet år 2011;Den//DT|UTR|SIN|DEF//det//21 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//21 publicerades//VB|PRT|SFO//conj//1 i//PP//case//24 rapporten//NN|UTR|SIN|DEF|NOM//nmod//24 Ungdomar//NN|UTR|PLU|IND|NOM//nmod//21 och//KN//cc//26 integritet//NN|UTR|SIN|IND|NOM//conj//24 2011//RG|NOM//nummod//24 (//PAD//punct//30 Datainspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 rapport//NN|UTR|SIN|IND|NOM//appos//24 2011:1//RG|NOM//nmod//30 )//PAD//punct//30 .//MAD//punct//1
4.4.2 Datainspektionens rapport Ungdomar och integritet år 2011;En//DT|UTR|SIN|IND//det//35 slutsats//NN|UTR|SIN|IND|NOM//conj//1 som//HP|-|-|-//nsubj:pass//37 drogs//VB|PRT|SFO//acl:relcl//35 i//PP//case//40 den//DT|UTR|SIN|DEF//det//40 undersökningen//NN|UTR|SIN|DEF|NOM//obl//37 var//VB|PRT|AKT//cop//35 att//SN//mark//45 den//DT|UTR|SIN|DEF//nsubj//45 mest//AB|SUV//advmod//45 accepterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//csubj//35 formen//NN|UTR|SIN|DEF|NOM//nsubj//50 av//PP//case//48 övervakning//NN|UTR|SIN|IND|NOM//nmod//46 var//VB|PRT|AKT//cop//50 kamerabevakning//NN|UTR|SIN|IND|NOM//obj//45 ,//MID//punct//50 vilken//HP|UTR|SIN|IND//obj//54 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//54 tolererade//VB|PRT|AKT//acl:relcl//50 i//PP//case//57 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 utsträckning//NN|UTR|SIN|IND|NOM//obl//54 än//KN//mark//59 exempelvis//AB//advmod//60 övervakning//NN|UTR|SIN|IND|NOM//obl//54 på//PP//case//62 internet//NN|NEU|SIN|DEF|NOM//nmod//60 .//MAD//punct//50
4.4.2 Datainspektionens rapport Ungdomar och integritet år 2011;Av//PP//case//65 ungdomarna//NN|UTR|PLU|DEF|NOM//obl//66 ansåg//VB|PRT|AKT//conj//45 85//RG|NOM//nummod//68 procent//NN|UTR|PLU|IND|NOM//obj//66 att//SN//mark//72 kamerabevakning//NN|UTR|SIN|IND|NOM//nsubj:pass//72 kan//VB|PRS|AKT//aux//72 accepteras//VB|INF|SFO//ccomp//66 ,//MID//punct//72 om//SN//mark//76 syftet//NN|NEU|SIN|DEF|NOM//nsubj//76 är//VB|PRS|AKT//advcl//35 att//IE//mark//78 förhindra//VB|INF|AKT//csubj//76 grova//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 brott//NN|NEU|PLU|IND|NOM//obj//78 .//MAD//punct//35
4.4.2 Datainspektionens rapport Ungdomar och integritet år 2011;82//RG|NOM//nummod//83 procent//NN|UTR|PLU|IND|NOM//nsubj//84 ansåg//VB|PRT|AKT//acl:relcl//35 att//SN//mark//88 kamerabevakning//NN|UTR|SIN|IND|NOM//nsubj:pass//88 kan//VB|PRS|AKT//aux//88 accepteras//VB|INF|SFO//ccomp//84 om//SN//mark//91 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//91 förhindrar//VB|PRS|AKT//advcl//88 terrordåd//NN|NEU|PLU|IND|NOM//obj//91 .//MAD//punct//35
4.4.2 Datainspektionens rapport Ungdomar och integritet år 2011;Acceptansen//NN|UTR|SIN|DEF|NOM//appos//35 för//PP//case//96 kamerabevakning//NN|UTR|SIN|IND|NOM//nmod//94 för//PP//mark//99 att//IE//mark//99 förhindra//VB|INF|AKT//acl//94 mindre//AB|KOM//advmod//101 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 brott//NN|NEU|PLU|IND|NOM//obj//99 ,//MID//punct//105 som//KN//mark//105 klotter//NN|NEU|SIN|IND|NOM//appos//99 och//KN//cc//107 snatteri//NN|NEU|SIN|IND|NOM//conj//105 ,//MID//punct//111 var//VB|PRT|AKT//cop//111 också//AB//advmod//111 hög//JJ|POS|UTR|SIN|IND|NOM//conj//35 .//MAD//punct//1
4.4.2 Datainspektionens rapport Ungdomar och integritet år 2011;Vidare//AB|KOM//advmod//114 ansåg//VB|PRT|AKT//parataxis//1 hela//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 72//RG|NOM//nummod//117 procent//NN|UTR|PLU|IND|NOM//nsubj//114 att//SN//mark//125 kamerabevakning//NN|UTR|SIN|IND|NOM//nsubj:pass//125 i//PP//case//121 tunnelbana//NN|UTR|SIN|IND|NOM//nmod//119 och//KN//cc//123 buss//NN|UTR|SIN|IND|NOM//conj//121 kan//VB|PRS|AKT//aux//125 accepteras//VB|INF|SFO//ccomp//114 .//MID//punct//114
4.4.2 Datainspektionens rapport Ungdomar och integritet år 2011;Lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//131 kunde//VB|PRT|AKT//aux//131 dessutom//AB//advmod//131 acceptera//VB|INF|AKT//conj//1 kamerabevakning//NN|UTR|SIN|IND|NOM//obj//131 om//SN//mark//135 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//135 får//VB|PRS|AKT//advcl//131 människor//NN|UTR|PLU|IND|NOM//obj//135 att//IE//mark//138 känna//VB|INF|AKT//xcomp//135 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//138 tryggare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//138 .//MAD//punct//1

4.4.3 LUSAX opinionsundersökning år 2018;LUSAX-säkerhetsforskargrupp//NN|NEU|PLU|IND|NOM//nsubj//6 vid//PP//case//2 Ekonomihögskolan//PM|NOM//nmod//0 vid//PP//case//5 Lunds//PM|GEN//nmod:poss//5 universitet//NN|NEU|SIN|IND|NOM//nmod//2 genomförde//VB|PRT|AKT//ROOT//6 i//PP//case//8 april//NN|UTR|SIN|IND|NOM//obl//6 2018//RG|NOM//nummod//6 en//DT|UTR|SIN|IND//det//11 opinionsundersökning//NN|UTR|SIN|IND|NOM//obj//6 om//PP//case//14 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 uppfattning//NN|UTR|SIN|IND|NOM//nmod//11 kring//PP//case//16 användandet//NN|NEU|SIN|DEF|NOM//nmod//14 av//PP//case//18 bevakningskameror//NN|UTR|PLU|IND|NOM//nmod//16 på//PP//case//21 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//21 plats//NN|UTR|SIN|IND|NOM//nmod//18 relaterat//PC|PRF|NEU|SIN|IND|NOM//amod//11 till//PP//case//26 den//DT|UTR|SIN|DEF//det//26 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 integriteten//NN|UTR|SIN|DEF|NOM//obl//22 (//PAD//punct//26 Lahtinen//PM|NOM//appos//26 ,//MID//punct//28 M.//PM|NOM//conj//28 ,//MID//punct//28 Allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 uppfattning//NN|UTR|SIN|IND|NOM//nmod//11 kring//PP//case//35 användandet//NN|NEU|SIN|DEF|NOM//nmod//33 av//PP//case//37 bevakningskameror//NN|UTR|PLU|IND|NOM//nmod//35 på//PP//case//40 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//40 plats//NN|UTR|SIN|IND|NOM//nmod//37 )//PAD//punct//6 .//MAD//punct//43
4.4.3 LUSAX opinionsundersökning år 2018;Undersökningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//57 ,//MID//punct//43 som//HP|-|-|-//nsubj//48 var//VB|PRT|AKT//cop//48 en//DT|UTR|SIN|IND//det//48 uppföljning//NN|UTR|SIN|IND|NOM//acl:relcl//43 av//PP//case//52 en//DT|UTR|SIN|IND//det//52 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 undersökning//NN|UTR|SIN|IND|NOM//nmod//48 från//PP//case//55 augusti//NN|UTR|SIN|IND|NOM//nmod//55 2017//RG|NOM//nmod//52 ,//MID//punct//43 gjordes//VB|PRT|SFO//parataxis//6 som//KN//case//60 en//DT|UTR|SIN|IND//det//60 samverkansaktivitet//NN|UTR|SIN|IND|NOM//obl//57 med//PP//case//62 Securitas//PM|NOM//nmod//60 Sverige//PM|NOM//flat//62 AB//NN|AN//conj//62 och//KN//cc//67 i//PP//case//67 samarbete//NN|NEU|SIN|IND|NOM//conj//62 med//PP//case//69 Kantar//PM|NOM//nmod//67 Sifo//PM|NOM//flat//69 .//MAD//punct//6
4.4.3 LUSAX opinionsundersökning år 2018;Inom//PP//case//3 ramen//NN|UTR|SIN|DEF|NOM//fixed//0 för//PP//fixed//0 undersökningen//NN|UTR|SIN|DEF|NOM//obl//4 tillfrågades//VB|PRT|SFO//ROOT//4 ett//DT|NEU|SIN|IND//det//10 geografiskt//JJ|POS|NEU|SIN|IND|NOM//advmod//9 och//KN//cc//8 demografiskt//JJ|POS|NEU|SIN|IND|NOM//conj//6 representativt//JJ|POS|NEU|SIN|IND|NOM//amod//10 urval//NN|NEU|SIN|IND|NOM//nsubj:pass//4 av//PP//case//12 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//10 om//PP//case//15 sin//PS|UTR|SIN|DEF//nmod:poss//15 inställning//NN|UTR|SIN|IND|NOM//nmod//10 till//PP//case//17 bevakningskameror//NN|UTR|PLU|IND|NOM//nmod//15 ,//MID//punct//21 dels//KN//advmod//21 till//PP//case//21 kamerabevakning//NN|UTR|SIN|IND|NOM//obl//4 i//PP//nmod//21 allmänhet//NN|UTR|SIN|IND|NOM//fixed//22 ,//MID//punct//27 dels//KN//advmod//27 till//PP//case//27 användandet//NN|NEU|SIN|DEF|NOM//nmod//21 av//PP//case//29 bevakningskameror//NN|UTR|PLU|IND|NOM//nmod//27 kopplat//PC|PRF|NEU|SIN|IND|NOM//conj//4 till//PP//case//32 behovet//NN|NEU|SIN|DEF|NOM//obl//30 av//PP//case//35 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//35 integritet//NN|UTR|SIN|IND|NOM//nmod//32 .//MAD//punct//4
4.4.3 LUSAX opinionsundersökning år 2018;1//RG|NOM//nummod//39 000//RG|NOM//nummod//39 personer//NN|UTR|PLU|IND|NOM//nsubj//40 deltog//VB|PRT|AKT//parataxis//4 i//PP//case//42 undersökningen//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//4
4.4.3 LUSAX opinionsundersökning år 2018;Av//PP//case//2 de//DT|UTR/NEU|PLU|DEF//det//2 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//9 var//VB|PRT|AKT//cop//9 90//RG|NOM//nummod//5 procent//NN|UTR|PLU|IND|NOM//nsubj//9 mycket//AB|POS//advmod//9 eller//KN//cc//9 ganska//AB//advmod//9 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//9 till//PP//case//11 bevakningskameror//NN|UTR|PLU|IND|NOM//nmod//9 på//PP//case//14 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//14 plats//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//9
4.4.3 LUSAX opinionsundersökning år 2018;Av//PP//case//18 de//DT|UTR/NEU|PLU|DEF//det//18 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//9 hade//VB|PRT|AKT//conj//9 82//RG|NOM//nummod//21 procent//NN|UTR|PLU|IND|NOM//nmod//22 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//19 (//PAD//punct//24 stämmer//VB|PRS|AKT//parataxis//9 mycket//AB|POS//advmod//24 eller//KN//cc//28 ganska//AB//advmod//28 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//24 )//PAD//punct//24 att//SN//mark//34 närvaron//NN|UTR|SIN|DEF|NOM//nsubj//34 av//PP//case//33 bevakningskameror//NN|UTR|PLU|IND|NOM//nmod//31 verkar//VB|PRS|AKT//ccomp//24 avskräckande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//34 för//PP//case//38 potentiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 gärningsmän//NN|UTR|PLU|IND|NOM//obl//34 .//MAD//punct//24
4.4.3 LUSAX opinionsundersökning år 2018;Lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//42 hade//VB|PRT|AKT//conj//24 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//42 att//SN//mark//48 materialet//NN|NEU|SIN|DEF|NOM//nsubj//48 från//PP//case//47 bevakningskameror//NN|UTR|PLU|IND|NOM//nmod//45 leder//VB|PRS|AKT//ccomp//42 till//PP//mark//53 att//SN//mark//51 begångna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 brott//NN|NEU|PLU|IND|NOM//nsubj:pass//53 utreds//VB|PRS|SFO//advcl//48 och//KN//cc//55 klaras//VB|INF|SFO//conj//53 upp//PL//compound:prt//55 .//MAD//punct//42
4.4.3 LUSAX opinionsundersökning år 2018;87//RG|NOM//nummod//59 procent//NN|UTR|PLU|IND|NOM//nsubj//60 hade//VB|PRT|AKT//conj//9 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//60 att//SN//mark//66 bevakningskameror//NN|UTR|PLU|IND|NOM//nsubj//66 är//VB|PRS|AKT//cop//66 ett//DT|NEU|SIN|IND//det//66 stöd//NN|NEU|SIN|IND|NOM//ccomp//60 i//PP//case//68 arbetet//NN|NEU|SIN|DEF|NOM//nmod//66 att//IE//mark//70 upptäcka//VB|INF|AKT//acl//66 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 brott//NN|NEU|PLU|IND|NOM//obj//70 .//MAD//punct//9
