Inledning;Utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//45 i//PP//case//3 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//3 äktenskapsrätt//NN|UTR|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//0 att//SN//mark//14 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//14 som//HP|-|-|-//nsubj//11 är//VB|PRS|AKT//cop//11 under//PP//advmod//10 18//RG|NOM//nummod//11 år//NN|NEU|PLU|IND|NOM//obl//14 inte//AB//advmod//14 har//VB|PRS|AKT//aux//14 nått//VB|SUP|AKT//ccomp//4 den//DT|UTR|SIN|DEF//det//16 mognad//NN|UTR|SIN|IND|NOM//obj//14 som//HP|-|-|-//nsubj:pass//18 krävs//VB|PRS|SFO//acl:relcl//16 för//PP//mark//22 att//IE//mark//22 självständigt//AB|POS//advmod//22 ta//VB|INF|AKT//advcl//18 ställning//NN|UTR|SIN|IND|NOM//obj//22 i//PP//case//29 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//29 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 och//KN//cc//28 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//26 frågor//NN|UTR|PLU|IND|NOM//obl//22 som//HP|-|-|-//nsubj//31 uppkommer//VB|PRS|AKT//acl:relcl//29 i//PP//case//34 ett//DT|NEU|SIN|IND//det//34 äktenskap//NN|NEU|SIN|IND|NOM//obl//31 .//MAD//punct//0
I Sverige;En//DT|UTR|SIN|IND//det//27 del//NN|UTR|SIN|IND|NOM//nsubj//31 av//PP//case//29 barnen//NN|NEU|PLU|DEF|NOM//nmod//27 har//VB|PRS|AKT//aux//31 ingått//VB|SUP|AKT//parataxis//9 äktenskap//NN|NEU|PLU|IND|NOM//obj//31 utomlands//AB//advmod//31 .//MAD//punct//9
I Sverige;I//PP//case//2 Migrationsverkets//PM|GEN//nmod:poss//2 rapport//NN|UTR|SIN|IND|NOM//obl//5 Är//VB|PRS|AKT//cop//5 du//PN|UTR|SIN|DEF|SUB//nsubj//5 gift//PC|PRF|UTR|SIN|IND|NOM//ROOT//5 ?//MID//punct//5
I Sverige;Utredning//NN|UTR|SIN|IND|NOM//parataxis//5 av//PP//case//9 handläggning//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//11 barn//NN|NEU|PLU|IND|NOM//nmod//9 som//HP|-|-|-//nsubj//14 är//VB|PRS|AKT//cop//14 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//7 när//HA//mark//17 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//17 söker//VB|PRS|AKT//advcl//14 skydd//NN|NEU|SIN|IND|NOM//obj//17 i//PP//case//20 Sverige//PM|NOM//obl//17  //_SP////20 (//PAD//punct//23 2016//RG|NOM//obl//17 )//PAD//punct//7 har//VB|PRS|AKT//aux//28 132//RG|NOM//nummod//27 barn//NN|NEU|PLU|IND|NOM//obj//25 befunnits//VB|SUP|SFO//conj//5 vara//VB|INF|AKT//cop//30 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//28 .//MAD//punct//28
I Sverige;Mörkertalet//NN|NEU|SIN|DEF|NOM//obl//28 bland//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//32 befaras//VB|PRS|SFO//conj//28 vara//VB|INF|AKT//cop//38 stort//JJ|POS|NEU|SIN|IND|NOM//xcomp//36 varför//HA//advmod//46 antalet//NN|NEU|SIN|DEF|NOM//nmod//42 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 barn//NN|NEU|PLU|IND|NOM//nsubj//46 torde//VB|PRT|AKT//aux//46 vara//VB|INF|AKT//cop//46 betydligt//AB//advmod//46 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//ccomp//36 .//MAD//punct//5
I Sverige;Av//PP//case//52 de//DT|UTR/NEU|PLU|DEF//det//50 132//RG|NOM//nummod//52 identifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 barnen//NN|NEU|PLU|DEF|NOM//obl//55 är//VB|PRS|AKT//cop//55 129//RG|NOM//nummod//55 flickor//NN|UTR|PLU|IND|NOM//parataxis//5 och//KN//cc//58 3//RG|NOM//nummod//58 pojkar//NN|UTR|PLU|IND|NOM//conj//55 .//MAD//punct//55
I Sverige;Huvuddelen//NN|UTR|SIN|DEF|NOM//nsubj//67 av//PP//case//63 dessa//DT|UTR/NEU|PLU|DEF//det//63 barn//NN|NEU|PLU|IND|NOM//nmod//60 är//VB|PRS|AKT//cop//67 16–17//RG|NOM//nummod//66 år//NN|NEU|PLU|IND|NOM//nmod//67 gamla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//5 .//MAD//punct//67
I Sverige;Nästan//AB//advmod//70 alla//DT|UTR/NEU|PLU|IND/DEF//det//71 barn//NN|NEU|PLU|IND|NOM//nsubj//72 har//VB|PRS|AKT//conj//5 sitt//PS|NEU|SIN|DEF//nmod:poss//74 ursprung//NN|NEU|SIN|IND|NOM//obj//72 i//PP//case//76 Afghanistan//PM|NOM//obl//72 ,//MID//punct//78 Irak//PM|NOM//conj//76 eller//KN//cc//80 Syrien//PM|NOM//conj//76 .//MID//punct//5
I Sverige;Cirka//AB//advmod//84 en//DT|UTR|SIN|IND//det//84 tredjedel//NN|UTR|SIN|IND|NOM//nsubj//87 av//PP//case//86 barnen//NN|NEU|PLU|DEF|NOM//nmod//84 har//VB|PRS|AKT//parataxis//5 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 barn//NN|NEU|PLU|IND|NOM//obj//87 .//MAD//punct//87
I Sverige;De//DT|UTR/NEU|PLU|DEF//det//92 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//nsubj//94 hade//VB|PRT|AKT//aux//94 sökt//VB|SUP|AKT//conj//87 asyl//NN|UTR|SIN|IND|NOM//obj//94 efter//PP//case//99 den//DT|UTR|SIN|DEF//det//98 1//RO|NOM//nummod//99 augusti//NN|UTR|SIN|IND|NOM//obl//94 2015//RG|NOM//nummod//99 och//KN//cc//103 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//103 finns//VB|PRS|SFO//conj//87 spridda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advmod//103 i//PP//case//107 80//RG|NOM//nummod//107 kommuner//NN|UTR|PLU|IND|NOM//obl//103 .//MAD//punct//87
I Sverige;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 tillfrågat//VB|SUP|AKT//ROOT//2 Statistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 centralbyrån//NN|UTR|SIN|DEF|NOM//obj//2 (//PAD//punct//4 SCB//PM|NOM//appos//4 )//PAD//punct//4 om//PP//case//11 hur//HA//advmod//10 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 barn//NN|NEU|PLU|IND|NOM//obl//2 i//PP//case//14 åldern//NN|UTR|SIN|DEF|NOM//nmod//14 15–17//RG|NOM//nmod//11 som//HP|-|-|-//nsubj:pass//16 registrerats//VB|SUP|SFO//acl:relcl//11 som//HP|-|-|-//mark//18 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//16 efter//PP//case//22 den//DT|UTR|SIN|DEF//det//22 1//RO|NOM//nummod//22 juli//NN|UTR|SIN|IND|NOM//obl//18 2014//RG|NOM//nummod//22 (//PAD//punct//11 tidpunkten//NN|UTR|SIN|DEF|NOM//appos//11 då//HA//advmod//28 äktenskapsdispensen//NN|UTR|SIN|DEF|NOM//nsubj:pass//28 togs//VB|PRT|SFO//acl:relcl//25 bort//PL//advmod//28 )//PAD//punct//25 fram//AB//conj//11 till//PP//case//36 den//DT|UTR|SIN|DEF//det//34 30//RG|NOM//nummod//35 augusti//NN|UTR|SIN|IND|NOM//nmod//36 2017//RG|NOM//obl//31 .//MAD//punct//2
I Sverige;Sökningen//NN|UTR|SIN|DEF|NOM//nsubj//39 identifierade//VB|PRT|AKT//parataxis//2 109//RG|NOM//nummod//41 barn//NN|NEU|PLU|IND|NOM//obj//39 som//HP|-|-|-//nsubj:pass//43 registrerats//VB|SUP|SFO//acl:relcl//41 som//HP|-|-|-//mark//45 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//43 under//PP//case//49 den//DT|UTR|SIN|DEF//det//49 angivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//49 perioden//NN|UTR|SIN|DEF|NOM//obl//45 ,//MID//punct//52 varav//HA//advmod//52 95//RG|NOM//conj//2 är//VB|PRS|AKT//cop//54 flickor//NN|UTR|PLU|IND|NOM//nsubj//58 och//KN//cc//56 14//RG|NOM//conj//54 är//VB|PRS|AKT//cop//58 pojkar//NN|UTR|PLU|IND|NOM//nsubj//52 .//MAD//punct//58
I Sverige;Att//SN//mark//63 antalet//NN|NEU|SIN|DEF|NOM//nsubj//63 är//VB|PRS|AKT//cop//63 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//2 än//KN//mark//67 vad//HP|NEU|SIN|IND//dislocated//67 som//HP|-|-|-//nsubj//67 framkommit//VB|SUP|AKT//advcl//63 i//PP//case//70 Migrationsverkets//PM|GEN//nmod:poss//70 rapport//NN|UTR|SIN|IND|NOM//obl//67 tyder//VB|PRS|AKT//conj//2 på//PP//mark//81 att//SN//mark//81 en//DT|UTR|SIN|IND//det//75 del//NN|UTR|SIN|IND|NOM//nsubj//81 av//PP//case//77 barnen//NN|NEU|PLU|DEF|NOM//nmod//75 som//HP|-|-|-//nsubj:pass//79 uppgetts//VB|SUP|SFO//acl:relcl//75 vara//VB|INF|AKT//cop//81 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//71 aldrig//AB//advmod//83 registrerats//VB|SUP|SFO//xcomp//81 som//HP|-|-|-//mark//86 formellt//AB|POS//advmod//86 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//83 i//PP//case//88 folkbokföringsdatabasen//NN|UTR|SIN|DEF|NOM//obl//86 .//MAD//punct//2

Några utgångspunkter i övrigt;Barnäktenskap//PM|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 inte//AB//advmod//6 enbart//AB//advmod//6 ett//DT|NEU|SIN|IND//det//6 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//6 problem//NN|NEU|SIN|IND|NOM//ROOT//6 ,//MID//punct//11 utan//KN//case//11 ett//DT|NEU|SIN|IND//det//11 globalt//JJ|POS|NEU|SIN|IND|NOM//amod//11 sådant//JJ|POS|NEU|SIN|IND|NOM//conj//6 som//HP|-|-|-//nsubj//13 angår//VB|PRS|AKT//acl:relcl//11 alla//DT|UTR/NEU|PLU|IND/DEF//det//16 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 länder//NN|NEU|PLU|IND|NOM//obj//13 .//MAD//punct//16
Några utgångspunkter i övrigt;Miljontals//AB//nmod:poss//19 människor//NN|UTR|PLU|IND|NOM//obj//13 ,//MID//punct//22 däribland//AB//advmod//22 barn//NN|NEU|PLU|IND|NOM//conj//19 som//HP|-|-|-//nsubj//24 ingått//VB|SUP|AKT//acl:relcl//22 äktenskap//NN|NEU|SIN|IND|NOM//obj//24 ,//MID//punct//28 har//VB|PRS|AKT//aux//28 tvingats//VB|SUP|SFO//conj//6 fly//VB|INF|AKT//xcomp//28 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//31 hemländer//NN|NEU|PLU|IND|NOM//obj//29 och//KN//cc//33 hamnat//VB|SUP|AKT//conj//6 i//PP//case//35 länder//NN|NEU|PLU|IND|NOM//obl//33 i//PP//case//37 Europa//PM|NOM//nmod//35 som//HP|-|-|-//nsubj//39 har//VB|PRS|AKT//acl:relcl//33 en//DT|UTR|SIN|IND//det//41 kultur//NN|UTR|SIN|IND|NOM//obj//39 vitt//AB|POS//advmod//43 skild//PC|PRF|UTR|SIN|IND|NOM//xcomp//39 från//PP//case//46 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//46 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//obl//39 .//MAD//punct//6
Några utgångspunkter i övrigt;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//51 om//PP//case//50 barnäktenskap//NN|NEU|SIN|IND|NOM//nmod//48 har//VB|PRS|AKT//aux//59 framför//PP//advmod//59 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//52 mot//PP//case//55 bakgrund//NN|UTR|SIN|IND|NOM//fixed//52 härav//AB//fixed//52 kommit//VB|SUP|AKT//aux//59 att//IE//mark//59 uppmärksammas//VB|INF|SFO//parataxis//6 allt//AB//advmod//61 mer//AB|KOM//advmod//59 .//MAD//punct//6
Några utgångspunkter i övrigt;Försöken//NN|NEU|PLU|DEF|NOM//nsubj//8 att//IE//mark//2 komma//VB|INF|AKT//acl//0 till//PP//compound:prt//2 rätta//NN|UTR|-|-|-//fixed//3 med//PP//case//6 barnäktenskap//NN|NEU|SIN|IND|NOM//obl//2 har//VB|PRS|AKT//aux//8 pågått//VB|SUP|AKT//ROOT//8 i//PP//case//11 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 år//NN|NEU|PLU|IND|NOM//obl//8 på//PP//case//15 den//DT|UTR|SIN|DEF//det//15 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 arenan//NN|UTR|SIN|DEF|NOM//obl//8 .//MAD//punct//8
Några utgångspunkter i övrigt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 finns//VB|PRS|SFO//parataxis//8 en//DT|UTR|SIN|IND//det//22 snart//AB|POS//advmod//21 40//RG|NOM//nummod//22 år//NN|NEU|PLU|IND|NOM//nmod//24 gammal//JJ|POS|UTR|SIN|IND|NOM//amod//24 FN-konvention//NN|UTR|SIN|IND|NOM//nsubj//18 om//PP//case//27 bl.a.//AB|AN//advmod//27 minimiålder//NN|UTR|SIN|IND|NOM//obl//18 för//PP//case//29 äktenskap//NN|NEU|SIN|IND|NOM//nmod//27 (//PAD//punct//27 FN//PM|NOM//appos//27 ://MID//punct//31 s//NN|NEU|SIN|IND|GEN//nummod//34 konvention//NN|UTR|SIN|IND|NOM//conj//27 om//PP//case//36 avskaffande//NN|NEU|SIN|IND|NOM//nmod//34 av//PP//case//39 all//DT|UTR|SIN|IND/DEF//det//39 diskriminering//NN|UTR|SIN|IND|NOM//nmod//36 av//PP//case//41 kvinnor//NN|UTR|PLU|IND|NOM//nmod//39 [//PAD//nmod//43 SÖ//PM|NOM//nmod//44 1980:8//RG|NOM//nmod//39 ]//PAD//punct//18 )//PAD//punct//18 .//MAD//punct//18
Några utgångspunkter i övrigt;Diskussionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 här//AB//advmod//0 i//PP//case//3 landet//NN|NEU|SIN|DEF|NOM//nmod//0 om//PP//case//5 barnäktenskap//NN|NEU|SIN|IND|NOM//nmod//0 inleddes//VB|PRT|SFO//ROOT//6 i//PP//case//8 början//NN|UTR|SIN|DEF|NOM//obl//6 av//PP//case//10 1970-talet//NN|NEU|SIN|DEF|NOM//nmod//8 och//KN//cc//13 har//VB|PRS|AKT//aux//13 intensifierats//VB|SUP|SFO//conj//6 de//DT|UTR/NEU|PLU|DEF//det//17 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//17 10–15//RG|NOM//nummod//17 åren//NN|NEU|PLU|DEF|NOM//nsubj:pass//13 .//MAD//punct//6
Några utgångspunkter i övrigt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 står//VB|PRS|AKT//conj//6 i//PP//advmod//20 dag//NN|UTR|SIN|IND|NOM//fixed//21 också//AB//advmod//24 klart//AB|POS//xcomp//20 att//SN//mark//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 i//PP//case//29 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 fall//NN|NEU|PLU|IND|NOM//obl//30 finns//VB|PRS|SFO//csubj//20 en//DT|UTR|SIN|IND//det//32 koppling//NN|UTR|SIN|IND|NOM//nsubj//30 mellan//PP//case//34 barnäktenskap//NN|NEU|SIN|IND|NOM//nmod//32 och//KN//cc//36 tvångsäktenskap//NN|NEU|SIN|IND|NOM//conj//34 å//PP//case//40 den//DT|UTR|SIN|DEF//det//40 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 sidan//NN|UTR|SIN|DEF|NOM//obl//30 och//KN//cc//43 hedersrelaterat//PC|PRF|NEU|SIN|IND|NOM//amod//43 våld//NN|NEU|SIN|IND|NOM//conj//40 och//KN//cc//45 förtryck//NN|NEU|SIN|IND|NOM//conj//43 å//PP//advmod//30 den//DT|UTR|SIN|DEF//det//48 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//fixed//46 (//PAD//punct//50 se//VB|IMP|AKT//parataxis//20 även//AB//advmod//50 SOU//PM|NOM//obj//50 2012:35//RG|NOM//case//55 s.//NN|AN//nmod//55 25//RG|NOM//obl//50 )//PAD//punct//20 .//MAD//punct//20
Några utgångspunkter i övrigt;De//DT|UTR/NEU|PLU|DEF//det//2 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//8 om//PP//case//4 erkännande//NN|NEU|SIN|IND|NOM//nmod//2 av//PP//case//7 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 äktenskap//NN|NEU|PLU|IND|NOM//nmod//4 hade//VB|PRT|AKT//ROOT//8 länge//AB|POS//advmod//8 inriktningen//NN|UTR|SIN|DEF|NOM//obj//8 att//SN//mark//14 erkännande//NN|NEU|SIN|IND|NOM//nsubj//14 ska//VB|PRS|AKT//aux//14 ske//VB|INF|AKT//acl//10 i//PP//case//18 så//AB//advmod//17 stor//JJ|POS|UTR|SIN|IND|NOM//amod//18 utsträckning//NN|UTR|SIN|IND|NOM//obl//14 som//KN//mark//20 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//18 .//MAD//punct//8
Några utgångspunkter i övrigt;En//DT|UTR|SIN|IND//det//24 framväxande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 insikt//NN|UTR|SIN|IND|NOM//obj//8 om//PP//mark//30 att//SN//mark//30 de//DT|UTR/NEU|PLU|DEF//det//29 liberala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//30 gjorde//VB|PRT|AKT//acl//24 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//30 enkelt//AB|POS//advmod//30 för//PP//case//34 människor//NN|UTR|PLU|IND|NOM//obl//30 att//IE//mark//36 undandra//VB|INF|AKT//xcomp//30 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//36 de//DT|UTR/NEU|PLU|DEF//det//40 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 äktenskapshindren//NN|NEU|PLU|DEF|NOM//obj//36 ,//MID//punct//40 däribland//AB//advmod//43 underårighet//NN|UTR|SIN|IND|NOM//conj//40 ,//MID//punct//45 ledde//VB|PRT|AKT//conj//8 år//NN|NEU|SIN|IND|NOM//nmod//47 2004//RG|NOM//obl//45 till//PP//case//49 införandet//NN|NEU|SIN|DEF|NOM//obl//45 av//PP//case//51 undantagsregeln//NN|UTR|SIN|DEF|NOM//nmod//49 i//PP//case//55 1//RG|NOM//nummod//54 kap.//NN|AN//nmod//55 8//RG|NOM//nummod//56 a//NN|NEU|SIN|IND|NOM//case//58 §//NN|AN//nmod//58 IÄL//PM|NOM//nmod//51 ,//MID//punct//45 vid//PP//case//66 sidan//NN|UTR|SIN|DEF|NOM//fixed//60 av//PP//fixed//60 det//DT|NEU|SIN|DEF//det//66 mer//AB|KOM//advmod//65 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 förbehållet//NN|NEU|SIN|DEF|NOM//obl//45 för//PP//case//68 ordre//UO//nmod//66 public//UO//amod//66 (//PAD//punct//69 7//RG|NOM//nummod//72 kap.//NN|AN//nmod//75 4//RG|NOM//nummod//74 §//NN|AN//nmod//75 IÄL//PM|NOM//nmod//69 )//PAD//punct//45 .//MAD//punct//8
Några utgångspunkter i övrigt;Sedan//PP//mark//2 dess//AB//fixed//0 gäller//VB|PRS|AKT//ROOT//2 att//SN//mark//23 barnäktenskap//NN|NEU|SIN|IND|NOM//nsubj//23 och//KN//cc//7 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 äktenskap//NN|NEU|PLU|IND|NOM//conj//4 i//PP//case//13 strid//NN|UTR|SIN|IND|NOM//fixed//8 med//PP//fixed//8 de//DT|UTR/NEU|PLU|DEF//det//13 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 äktenskapshindren//NN|NEU|PLU|DEF|NOM//nmod//4 ,//MID//punct//13 där//HA//advmod//17 minst//AB|SUV//advmod//17 en//RG|UTR|SIN|IND|NOM//appos//13 av//PP//case//19 parterna//NN|UTR|PLU|DEF|NOM//nmod//17 vid//PP//case//22 äktenskapets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 ingående//NN|NEU|SIN|IND|NOM//nmod//19 hade//VB|PRT|AKT//csubj//2 anknytning//NN|UTR|SIN|IND|NOM//obj//23 till//PP//case//26 Sverige//PM|NOM//obl//23 ,//MID//punct//29 genom//PP//case//29 medborgarskap//NN|NEU|SIN|IND|NOM//obl//23 eller//KN//cc//31 hemvist//NN|UTR|SIN|IND|NOM//conj//29 ,//MID//punct//36 som//KN//nsubj//36 huvudregel//NN|UTR|SIN|IND|NOM//nsubj//36 inte//AB//advmod//36 erkänns//VB|PRS|SFO//acl:relcl//29 .//MAD//punct//2
Några utgångspunkter i övrigt;Samtidigt//AB//advmod//1 infördes//VB|PRT|SFO//ROOT//1 en//DT|UTR|SIN|IND//det//3 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//1 att//IE//mark//5 göra//VB|INF|AKT//acl//3 undantag//NN|NEU|SIN|IND|NOM//obj//5 från//PP//case//8 erkännandeförbudet//NN|NEU|SIN|DEF|NOM//obl//5 vid//PP//case//11 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 skäl//NN|NEU|PLU|IND|NOM//obl//5 (//PAD//punct//11 1//RG|NOM//nummod//14 kap.//NN|AN//nmod//15 8//RG|NOM//nummod//19 a//NN|NEU|SIN|IND|NOM//case//17 §//NN|AN//obl//19 andra//RO|NOM//amod//19 stycket//NN|NEU|SIN|DEF|NOM//nmod//20 IÄL//PM|NOM//appos//11 )//PAD//punct//1 .//MAD//punct//1
Några utgångspunkter i övrigt;Sedan//PP//advmod//25 år//NN|NEU|SIN|IND|NOM//nmod//25 2004//RG|NOM//dep//1 gäller//VB|PRS|AKT//parataxis//1 också//AB//advmod//26 att//SN//mark//36 ett//DT|NEU|SIN|IND//nsubj//36 enligt//PP//case//34 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//34 rätt//AB//advmod//33 giltigt//JJ|POS|NEU|SIN|IND|NOM//amod//34 äktenskap//NN|NEU|SIN|IND|NOM//obl//36 inte//AB//advmod//36 erkänns//VB|PRS|SFO//ccomp//26 i//PP//case//38 Sverige//PM|NOM//obl//36 om//SN//mark//42 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 är//VB|PRS|AKT//cop//42 sannolikt//JJ|POS|NEU|SIN|IND|NOM//advcl//36 att//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//46 har//VB|PRS|AKT//aux//46 ingåtts//VB|SUP|SFO//csubj//42 under//PP//case//48 tvång//NN|NEU|SIN|IND|NOM//obl//46 .//MAD//punct//1
Några utgångspunkter i övrigt;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//51 gäller//VB|PRS|AKT//parataxis//1 oavsett//PP//case//54 parternas//NN|UTR|PLU|DEF|GEN//nmod:poss//54 ålder//NN|UTR|SIN|IND|NOM//obl//51 och//KN//cc//59 även//AB//mark//59 om//SN//fixed//56 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//59 saknar//VB|PRS|AKT//conj//51 varje//DT|UTR/NEU|SIN|IND//det//61 anknytning//NN|UTR|SIN|IND|NOM//obj//59 till//PP//case//63 Sverige//PM|NOM//obl//59 när//HA//mark//66 äktenskapet//NN|NEU|SIN|DEF|NOM//nsubj:pass//66 ingicks//VB|PRT|SFO//advcl//59 (//PAD//punct//66 1//RG|NOM//nummod//69 kap.//NN|AN//nmod//70 8//RG|NOM//nummod//72 a//NN|NEU|SIN|IND|NOM//case//72 §//NN|AN//obl//74 första//RO|NOM//amod//74 stycket//NN|NEU|SIN|DEF|NOM//obl//66 2//RG|NOM//nummod//76 IÄL//PM|NOM//nmod//74 )//PAD//punct//51 .//MAD//punct//1
Några utgångspunkter i övrigt;År//NN|NEU|SIN|IND|NOM//nmod//1 2014//RG|NOM//obl//2 antog//VB|PRT|AKT//ROOT//2 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//2 ett//DT|NEU|SIN|IND//det//5 antal//NN|NEU|SIN|IND|NOM//nmod//6 lagändringar//NN|UTR|PLU|IND|NOM//obj//2 som//HP|-|-|-//nsubj//8 syftade//VB|PRT|AKT//acl:relcl//6 till//PP//mark//12 att//IE//mark//12 ytterligare//AB|KOM//advmod//12 stärka//VB|INF|AKT//ccomp//8 skyddet//NN|NEU|SIN|DEF|NOM//obj//12 mot//PP//case//15 barnäktenskap//NN|NEU|SIN|IND|NOM//nmod//13 och//KN//cc//17 tvångsäktenskap//NN|NEU|SIN|IND|NOM//conj//15 .//MAD//punct//2
Några utgångspunkter i övrigt;Bl.a.//AB|AN//advmod//20 avskaffades//VB|PRT|SFO//parataxis//2 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 för//PP//case//23 barn//NN|NEU|PLU|IND|NOM//nmod//21 i//PP//case//25 Sverige//PM|NOM//nmod//23 att//IE//mark//27 få//VB|INF|AKT//acl//21 dispens//NN|UTR|SIN|IND|NOM//obj//27 att//IE//mark//30 gifta//VB|INF|AKT//xcomp//27 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//30 och//KN//cc//33 utrymmet//NN|NEU|SIN|DEF|NOM//conj//31 att//IE//mark//35 göra//VB|INF|AKT//acl//33 undantag//NN|NEU|SIN|IND|NOM//obj//35 från//PP//case//38 erkännandeförbudet//NN|NEU|SIN|DEF|NOM//obl//35 begränsades//VB|PRT|SFO//advcl//20 till//PP//mark//42 att//IE//mark//42 gälla//VB|INF|AKT//advcl//39 endast//AB//advmod//46 om//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 finns//VB|PRS|SFO//advcl//42 synnerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 skäl//NN|NEU|PLU|IND|NOM//nsubj//46 att//IE//mark//50 erkänna//VB|INF|AKT//acl//48 äktenskapet//NN|NEU|SIN|DEF|NOM//obj//50 .//MID//punct//2
