– förslag till ny lag;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 vägtransporter//NN|UTR|PLU|IND|NOM//nmod//2 och//KN//cc//6 arbetstid//NN|UTR|SIN|IND|NOM//conj//4
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Tillsyn//NN|UTR|SIN|IND|NOM//case//2 15//RG|NOM//nummod//2 §//NN|AN//ROOT//2
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Arbetsmiljöverket//NN|NEU|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 se//VB|INF|AKT//ROOT//2 till//PL//compound:prt//2 att//SN//mark//6 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 följs//VB|PRS|SFO//ccomp//2 och//KN//cc//8 har//VB|PRS|AKT//conj//6 rätt//PL//obj//8 att//IE//mark//13 på//PP//case//12 begäran//NN|UTR|SIN|IND|NOM//obl//13 få//VB|INF|AKT//acl//9 de//DT|UTR/NEU|PLU|DEF//det//15 upplysningar//NN|UTR|PLU|IND|NOM//obj//13 och//KN//cc//17 handlingar//NN|UTR|PLU|IND|NOM//conj//15 som//HP|-|-|-//nsubj:pass//19 behövs//VB|PRS|SFO//acl:relcl//17 för//PP//case//21 tillsynen//NN|UTR|SIN|DEF|NOM//obl//19 .//MAD//punct//2
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;För//PP//mark//2 att//IE//mark//2 utöva//VB|INF|AKT//advcl//4 tillsynen//NN|UTR|SIN|DEF|NOM//obj//2 har//VB|PRS|AKT//ROOT//4 Arbetsmiljöverket//PM|NOM//nsubj//4 rätt//NN|UTR|SIN|IND|NOM//obj//4 att//IE//mark//8 komma//VB|INF|AKT//acl//6 in//PL//compound:prt//8 på//PP//case//11 arbetsställena//NN|NEU|PLU|DEF|NOM//obl//8 .//MAD//punct//4
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Polisen//NN|UTR|SIN|DEF|NOM//nsubj//16 skall//VB|PRS|AKT//aux//16 därvid//AB//advmod//16 lämna//VB|INF|AKT//parataxis//4 den//DT|UTR|SIN|DEF//det//18 handräckning//NN|UTR|SIN|IND|NOM//obj//16 som//HP|-|-|-//nsubj:pass//20 behövs//VB|PRS|SFO//acl:relcl//18 .//MAD//punct//16
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;16//RG|NOM//nummod//23 §//NN|AN//obl//16
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Arbetsmiljöverket//NN|NEU|SIN|DEF|NOM//nsubj//2 får//VB|PRS|AKT//aux//2 meddela//VB|INF|AKT//ROOT//2 de//DT|UTR/NEU|PLU|DEF//det//4 förelägganden//NN|NEU|PLU|IND|NOM//obj//2 eller//KN//cc//6 förbud//NN|NEU|PLU|IND|NOM//conj//4 som//HP|-|-|-//nsubj:pass//8 behövs//VB|PRS|SFO//acl:relcl//6 för//PP//mark//14 att//SN//fixed//9 denna//DT|UTR|SIN|DEF//det//12 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//14 skall//VB|PRS|AKT//aux//14 följas//VB|INF|SFO//advcl//8 .//MAD//punct//2
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;I//PP//case//17 beslut//NN|NEU|SIN|IND|NOM//obl//24 om//PP//mark//19 föreläggande//NN|NEU|SIN|IND|NOM//acl//17 eller//KN//cc//21 förbud//NN|NEU|SIN|IND|NOM//conj//19 kan//VB|PRS|AKT//aux//24 Arbetsmiljöverket//NN|NEU|SIN|DEF|NOM//nsubj//24 sätta//VB|INF|AKT//conj//2 ut//PL//compound:prt//24 viten//NN|NEU|PLU|DEF|NOM//obj//24 .//MAD//punct//2
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Straffbestämmelser//NN|UTR|PLU|IND|NOM//ROOT//0 17//RG|NOM//nummod//2 §//NN|AN//nmod//0
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Till//PP//case//1 böter//NN|UTR|PLU|IND|NOM//obl//8 eller//KN//cc//3 fängelse//NN|NEU|SIN|IND|NOM//conj//1 i//PP//case//7 högst//AB|SUV//advmod//6 ett//RG|NEU|SIN|IND|NOM//nummod//7 år//NN|NEU|SIN|IND|NOM//nmod//3 döms//VB|PRS|SFO//ROOT//8 den//DT|UTR|SIN|DEF//det//10 arbetsgivare//NN|UTR|SIN|IND|NOM//nsubj//8 som//HP|-|-|-//mark//12 uppsåtligen//AB//acl:relcl//10 eller//KN//cc//15 av//PP//case//15 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//10 bryter//VB|PRS|AKT//xcomp//8 mot//PP//case//19 ett//DT|NEU|SIN|IND//det//19 föreläggande//NN|NEU|SIN|IND|NOM//obl//16 eller//KN//cc//22 ett//DT|NEU|SIN|IND//det//22 förbud//NN|NEU|SIN|IND|NOM//conj//19 som//HP|-|-|-//nsubj:pass//25 har//VB|PRS|AKT//aux//25 meddelats//VB|SUP|SFO//acl:relcl//22 med//PP//case//27 stöd//NN|NEU|SIN|IND|NOM//obl//25 av//PP//case//30 16//RG|NOM//nummod//30 §//NN|AN//nmod//27 .//MAD//punct//8
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//33 gäller//VB|PRS|AKT//parataxis//8 dock//AB//advmod//33 inte//AB//advmod//33 om//SN//case//37 föreläggandet//NN|NEU|SIN|DEF|NOM//obl//33 eller//KN//cc//39 förbudet//NN|NEU|SIN|DEF|NOM//conj//37 har//VB|PRS|AKT//aux//41 förenats//VB|SUP|SFO//advcl//33 med//PP//case//43 vite//NN|NEU|SIN|IND|NOM//obl//41 .//MAD//punct//33
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;18//RG|NOM//nummod//46 §//NN|AN//obl//33
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Till//PP//case//1 böter//NN|UTR|PLU|IND|NOM//obl//2 döms//VB|PRS|SFO//ROOT//2 en//DT|UTR|SIN|IND//det//4 arbetsgivare//NN|UTR|SIN|IND|NOM//nsubj//2 som//HP|-|-|-//mark//6 uppsåtligen//AB//acl:relcl//4 eller//KN//cc//9 av//PP//case//9 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//6 har//VB|PRS|AKT//advcl//2 19//RG|NOM//nummod//12 §//NN|AN//obj//10
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;För//PP//case//2 en//DT|UTR|SIN|IND//det//2 arbetsgivare//NN|UTR|SIN|IND|NOM//obl//16 som//HP|-|-|-//nsubj//5 inte//AB//advmod//5 fullgör//VB|PRS|AKT//acl:relcl//2 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//7 förpliktelser//NN|UTR|PLU|IND|NOM//obj//5 enligt//PP//case//9 kollektivavtal//NN|NEU|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj:pass//11 avses//VB|PRS|SFO//acl:relcl//9 i//PP//case//14 2//RG|NOM//nummod//14 §//NN|AN//obl//11 ,//MID//punct//2 gäller//VB|PRS|AKT//ROOT//16 vad//HP|NEU|SIN|IND//dislocated//19 som//HP|-|-|-//nsubj:pass//19 föreskrivs//VB|PRS|SFO//ccomp//16 om//PP//case//21 påföljd//NN|UTR|SIN|IND|NOM//obl//19 i//PP//case//23 avtalet//NN|NEU|SIN|DEF|NOM//nmod//21 eller//KN//cc//26 i//PP//case//26 lagen//NN|UTR|SIN|DEF|NOM//conj//21 (//PAD//punct//28 1976:580//RG|NOM//appos//26 )//PAD//punct//28 om//PP//case//31 medbestämmande//NN|NEU|SIN|IND|NOM//advcl//19 i//PP//case//33 arbetslivet//NN|NEU|SIN|DEF|NOM//obl//31 .//MAD//punct//16
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Övertidsavgifter//VB|PRS|AKT//nsubj//2 20//RG|NOM//nummod//2 §//NN|AN//ROOT//2
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Om//SN//mark//4 en//DT|UTR|SIN|IND//det//2 arbetsgivare//NN|UTR|SIN|IND|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 överträtt//VB|SUP|AKT//advcl//29 bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//4 i//PP//case//11 5//RG|NOM//nummod//10 och//KN//cc//7 6//RG|NOM//nummod//7 §//NN|AN//nmod//11 §//NN|AN//nmod//5 utan//PP//mark//14 att//IE//mark//14 ha//VB|INF|AKT//advcl//4 stöd//NN|NEU|SIN|IND|NOM//obj//14 i//PP//case//17 kollektivavtal//NN|NEU|SIN|IND|NOM//obl//14 enligt//PP//case//20 2//RG|NOM//nummod//20 §//NN|AN//obl//14 eller//KN//cc//23 ha//VB|INF|AKT//aux//23 fått//VB|SUP|AKT//conj//14 dispens//NN|UTR|SIN|IND|NOM//obj//23 enligt//PP//case//27 14//RG|NOM//nummod//27 §//NN|AN//obl//23 ,//MID//punct//29 tas//VB|PRS|SFO//ROOT//29 en//DT|UTR|SIN|IND//det//32 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//32 avgift//NN|UTR|SIN|IND|NOM//nsubj:pass//29 ut//PL//compound:prt//29 (//PAD//punct//35 övertidsavgift//NN|UTR|SIN|IND|NOM//obl:agent//29 )//PAD//punct//35 .//MAD//punct//29
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 tas//VB|PRS|SFO//conj//29 ut//PL//compound:prt//39 av//PP//case//46 den//DT|UTR|SIN|DEF//det//46 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 eller//KN//cc//45 juridiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//43 person//NN|UTR|SIN|IND|NOM//obl:agent//39 som//HP|-|-|-//nsubj//48 utövar//VB|PRS|AKT//acl:relcl//46 den//DT|UTR|SIN|DEF//det//50 verksamhet//NN|UTR|SIN|IND|NOM//obj//48 i//PP//case//52 vilken//HP|UTR|SIN|IND//obl//54 överträdelsen//NN|UTR|SIN|DEF|NOM//nsubj//54 har//VB|PRS|AKT//aux//55 begåtts//VB|SUP|SFO//obj//39 .//MAD//punct//29
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Övertidsavgiften//NN|UTR|SIN|DEF|NOM//nsubj//1 utgör//VB|PRS|AKT//ROOT//1 för//PP//case//4 varje//DT|UTR/NEU|SIN|IND//det//4 timme//NN|UTR|SIN|IND|NOM//obl//1 otillåten//PC|PRF|UTR|SIN|IND|NOM//amod//6 övertid//NN|UTR|SIN|IND|NOM//obl//1 och//KN//cc//10 för//PP//case//10 varje//DT|UTR/NEU|SIN|IND//det//10 arbetstagare//NN|UTR|SIN|IND|NOM//conj//1 som//HP|-|-|-//nsubj:pass//13 har//VB|PRS|AKT//aux//13 anlitats//VB|SUP|SFO//acl:relcl//10 i//PP//case//20 strid//NN|UTR|SIN|IND|NOM//fixed//14 mot//PP//case//20 5//RG|NOM//nummod//20 eller//KN//cc//17 6//RG|NOM//nummod//17 §//NN|AN//obl//13 ,//MID//punct//23 en//RG|UTR|SIN|IND|NOM//det//23 procent//NN|UTR|SIN|IND|NOM//appos//10 av//PP//case//26 det//DT|NEU|SIN|DEF//det//26 basbelopp//NN|NEU|SIN|IND|NOM//nmod//23 enligt//PP//case//28 lagen//NN|UTR|SIN|DEF|NOM//nmod//26 (//PAD//punct//30 1962:381//RG|NOM//conj//28 )//PAD//punct//30 om//PP//case//34 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//34 försäkring//NN|UTR|SIN|IND|NOM//nmod//23 som//HP|-|-|-//nsubj//36 gällde//VB|PRT|AKT//acl:relcl//34 då//AB//advmod//39 överträdelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 begicks//VB|PRT|SFO//advcl//36 .//MAD//punct//1
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 sättas//VB|INF|SFO//ROOT//2 ned//PL//compound:prt//2 eller//KN//cc//5 efterges//VB|INF|SFO//conj//2 om//SN//mark//9 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 omständigheter//NN|UTR|PLU|IND|NOM//nsubj//9 föreligger//VB|PRS|AKT//obl//5 .//MAD//punct//2
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Beträffande//PP//case//1 övertidsavgifter//NN|UTR|PLU|IND|NOM//obl//10 i//PP//advmod//1 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//2 skall//VB|PRS|AKT//aux//10 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//10 i//PP//case//9 27//RG|NOM//nummod//8 §//NN|AN//nmod//9 arbetstidslagen//NN|UTR|SIN|DEF|NOM//nmod//5 tillämpas//VB|PRS|SFO//ROOT//10 .//MAD//punct//10
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Överklaganden//NN|NEU|PLU|IND|NOM//ROOT//0 ,//MID//punct//0 m.m.//AB|AN//conj//0 21//RG|NOM//nummod//4 §//NN|AN//appos//0
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Arbetsmiljöverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//19 i//PP//case//3 ärenden//NN|NEU|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//5 avses//VB|PRS|SFO//acl:relcl//3 i//PP//case//8 14//RG|NOM//nummod//8 §//NN|AN//obl//5 eller//KN//cc//10 beslut//NN|NEU|SIN|IND|NOM//conj//8 om//PP//case//12 tillstånd//NN|NEU|SIN|IND|NOM//obl//5 enligt//PP//case//17 6//RG|NOM//nummod//15 §//NN|AN//nmod//17 tredje//RO|NOM//amod//17 stycket//NN|NEU|SIN|DEF|NOM//nmod//12 får//VB|PRS|AKT//aux//19 överklagas//VB|INF|SFO//ROOT//19 hos//PP//case//22 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//22 förvaltningsdomstol//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//19
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Prövningstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//1 krävs//VB|PRS|SFO//ROOT//1 vid//PP//case//3 överklagande//NN|NEU|SIN|IND|NOM//obl//1 till//PP//case//5 kammarrätten//NN|UTR|SIN|DEF|NOM//obl//1 .//MAD//punct//1
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 beslut//NN|NEU|PLU|IND|NOM//nsubj:pass//17 som//HP|-|-|-//obj//12 Arbetsmiljöverket//PM|NOM//nsubj//12 har//VB|PRS|AKT//aux//12 meddelat//VB|SUP|AKT//acl:relcl//8 enligt//PP//case//15 denna//DT|UTR|SIN|DEF//det//15 lag//NN|UTR|SIN|IND|NOM//obl//12 får//VB|PRS|AKT//aux//17 överklagas//VB|INF|SFO//parataxis//1 hos//PP//case//19 regeringen//NN|UTR|SIN|DEF|NOM//obl//17 .//MAD//punct//17
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;22//RG|NOM//nummod//22 §//NN|AN//appos//17
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;För//PP//mark//2 att//IE//mark//2 ta//VB|INF|AKT//advcl//13 till//PP//compound:prt//2 vara//NN|-|-|-|-//cop//6 arbetstagarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//6 intresse//NN|NEU|SIN|IND|NOM//obj//2 i//PP//case//9 ett//DT|NEU|SIN|IND//det//9 ärende//NN|NEU|SIN|IND|NOM//nmod//6 enligt//PP//case//12 denna//DT|UTR|SIN|DEF//det//12 lag//NN|UTR|SIN|IND|NOM//nmod//9 får//VB|PRS|AKT//ROOT//13 beslut//NN|NEU|SIN|IND|NOM//obj//13 som//HP|-|-|-//nsubj:pass//16 avses//VB|PRS|SFO//acl:relcl//14 i//PP//case//19 21//RG|NOM//nummod//19 §//NN|AN//obl//16 överklagas//VB|PRS|SFO//xcomp//16 av//PP//case//22 huvudskyddsombud//NN|NEU|SIN|IND|NOM//obl:agent//20 eller//KN//cc//30 ,//MID//punct//30 om//SN//mark//30 något//DT|NEU|SIN|IND//det//28 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//28 ombud//NN|NEU|SIN|IND|NOM//nsubj//30 inte//AB//advmod//30 finns//VB|PRS|SFO//conj//16 ,//MID//punct//30 av//PP//case//34 annat//JJ|POS|NEU|SIN|IND|NOM//amod//34 skyddsombud//NN|NEU|SIN|IND|NOM//obl//30 .//MAD//punct//13
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Finns//VB|PRS|SFO//parataxis//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 inte//AB//advmod//36 något//DT|NEU|SIN|IND//det//40 skyddsombud//NN|NEU|SIN|IND|NOM//nsubj//36 ,//MID//punct//36 får//VB|PRS|AKT//aux//45 en//DT|UTR|SIN|IND//det//44 arbetstagarorganisation//NN|UTR|SIN|IND|NOM//nsubj//45 överklaga//VB|INF|AKT//conj//13 ett//DT|NEU|SIN|IND//det//48 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//48 beslut//NN|NEU|SIN|IND|NOM//obj//45 i//PP//case//51 den//DT|UTR|SIN|DEF//det//51 mån//NN|UTR|SIN|IND|NOM//obl//45 saken//NN|UTR|SIN|DEF|NOM//nsubj//53 rör//VB|PRS|AKT//conj//13 medlemmarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//55 intresse//NN|NEU|SIN|IND|NOM//obj//53 och//KN//cc//57 organisationen//NN|UTR|SIN|DEF|NOM//conj//55 tidigare//AB|KOM//advmod//60 har//VB|PRS|AKT//aux//60 yttrat//VB|SUP|AKT//conj//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//60 i//PP//case//63 ärendet//NN|NEU|SIN|DEF|NOM//obl//60 .//MAD//punct//60
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;23//RG|NOM//nummod//66 §//NN|AN//appos//60
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Arbetsmiljöverket//NN|NEU|SIN|DEF|NOM//nsubj//2 får//VB|PRS|AKT//aux//2 förordna//VB|INF|AKT//ROOT//2 att//SN//mark//7 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//5 beslut//NN|NEU|SIN|IND|NOM//nsubj//7 skall//VB|PRS|AKT//aux//7 gälla//VB|INF|AKT//ccomp//2 omedelbart//AB|POS//advmod//7 .//MAD//punct//2
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Denna//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 23//RG|NOM//nummod//7 mars//NN|UTR|SIN|IND|NOM//obl//2 2005//RG|NOM//nummod//7 .//MAD//punct//2
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;2//RG|NOM//nummod//11 Förslag//NN|NEU|PLU|IND|NOM//parataxis//2 till//PP//case//13 lag//NN|UTR|SIN|IND|NOM//nmod//11 (//PAD//punct//11 …//NN|NEU|SIN|IND|NOM//appos//11 )//PAD//punct//11 om//PP//case//18 ändring//NN|UTR|SIN|IND|NOM//obl//2 i//PP//case//20 arbetstidslagen//NN|UTR|SIN|DEF|NOM//nmod//18 (//PAD//punct//22 1982:673//RG|NOM//conj//18 )//PAD//punct//22
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Härigenom//AB//nsubj:pass//1 föreskrivs//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//fixed//2 arbetstidslagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 (//PAD//punct//7 1982:673//RG|NOM//conj//5 )//PAD//punct//7 att//SN//mark//13 2//RG|NOM//nummod//11 §//NN|AN//nsubj//13 skall//VB|PRS|AKT//aux//13 ha//VB|INF|AKT//advcl//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 lydelse//NN|UTR|SIN|IND|NOM//obj//13
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 lydelse//NN|UTR|SIN|IND|NOM//ROOT//1
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 eller//KN//cc//3 den//DT|UTR|SIN|DEF//det//3 myndighet//NN|UTR|SIN|IND|NOM//conj//0 som//HP|-|-|-//obj//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 bestämmer//VB|PRS|AKT//acl:relcl//3 får//VB|PRS|AKT//aux//8 föreskriva//VB|INF|AKT//ROOT//8 att//SN//mark//12 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//12 skall//VB|PRS|AKT//aux//12 tillämpas//VB|INF|SFO//ccomp//8 i//PP//case//16 fråga//NN|UTR|SIN|IND|NOM//fixed//13 om//PP//case//16 fartygsarbete//NN|NEU|SIN|IND|NOM//obl//12 som//HP|-|-|-//nsubj:pass//19 har//VB|PRS|AKT//aux//19 undantagits//VB|SUP|SFO//acl:relcl//16 från//PP//case//21 tillämpning//NN|UTR|SIN|IND|NOM//obl//19 av//PP//case//23 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//21 om//PP//case//25 vilotid//NN|UTR|SIN|IND|NOM//nmod//23 i//PP//case//27 lagen//NN|UTR|SIN|DEF|NOM//nmod//25 (//PAD//punct//29 1998:958//RG|NOM//appos//16 )//PAD//punct//29 om//PP//case//32 vilotid//NN|UTR|SIN|IND|NOM//obl//12 för//PP//case//34 sjömän//NN|UTR|PLU|IND|NOM//nmod//32 .//MAD//punct//8
För att likväl upprätthålla kollektivavtalens betydelse i fråga om arbetstid lägger utredningen ett författningsförslag som fullt ut tillvaratar de möjligheter direktivet ger åt parterna att förfoga över bestämmelserna i kollektivavtal.;Föreslagen//PC|PRF|UTR|SIN|IND|NOM//amod//1 lydelse//NN|UTR|SIN|IND|NOM//ROOT//1 2//RG|NOM//nummod//3 §//NN|AN//nmod//1
