Kompletterande regler om personuppgiftsbehandling på det arbetsmarknadspolitiska området;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 personuppgiftsbehandling//NN|UTR|SIN|IND|NOM//nmod//2 inom//PP//case//8 den//DT|UTR|SIN|DEF//det//8 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//4 och//KN//cc//11 i//PP//case//11 tillsynsverksamheten//NN|UTR|SIN|DEF|NOM//conj//0 över//PP//case//13 denna//PN|UTR|SIN|DEF|SUB/OBJ//nmod//11
1 Förslag till lag (2013:00) om kompletterande aktörer / Kap. 4 Behandling av vissa personuppgifter i en databas;Denna//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 juli//NN|UTR|SIN|IND|NOM//obl//2 2013//RG|NOM//nummod//7 .//MAD//punct//2

2 Förslag till lag om ändring i offentlighets- och sekretesslagen (2009:400);Härigenom//AB//nsubj:pass//1 föreskrivs//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//case//5 offentlighets-//NN|UTR|-|-|SMS//obl//1 och//KN//cc//7 sekretesslagen//NN|UTR|SIN|DEF|NOM//conj//5 (//PAD//punct//9 2009:400//RG|NOM//appos//1 )//PAD//punct//9 dels//KN//advmod//1  //_SP////11 att//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 i//PP//case//16 lagen//NN|UTR|SIN|DEF|NOM//obl//18 ska//VB|PRS|AKT//aux//18 införas//VB|INF|SFO//advcl//11 en//DT|UTR|SIN|IND//det//21 ny//JJ|POS|UTR|SIN|IND|NOM//amod//21 paragraf//NN|UTR|SIN|IND|NOM//nsubj:pass//18 ,//MID//punct//21 28//RG|NOM//nummod//24 kap.//NN|AN//nmod//25 12//RG|NOM//nummod//26 b//NN|NEU|SIN|IND|NOM//nmod//27 §//NN|AN//nmod//21 ,//MID//punct//35 samt//KN//cc//32 närmast//AB|SUV//advmod//32 före//PP//case//32 paragrafen//NN|UTR|SIN|DEF|NOM//nmod//35 en//DT|UTR|SIN|IND//det//35 ny//JJ|POS|UTR|SIN|IND|NOM//amod//35 rubrik//NN|UTR|SIN|IND|NOM//conj//11 av//PP//case//38 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 lydelse//NN|UTR|SIN|IND|NOM//nmod//35 ,//MID//punct//48 dels//KN//advmod//48  //_SP////40 att//SN//mark//48 28//RG|NOM//nummod//44 kap.//NN|AN//nmod//45 13//RG|NOM//nummod//46 §//NN|AN//nsubj//48 ska//VB|PRS|AKT//aux//48 ha//VB|INF|AKT//advcl//11 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 lydelse//NN|UTR|SIN|IND|NOM//obj//48 .//MAD//punct//1

2 Förslag till lag om ändring i offentlighets- och sekretesslagen (2009:400) / 28 kap.;Sekretessbrytande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//0 bestämmelse//NN|UTR|SIN|IND|NOM//obj//0 12//RG|NOM//nummod//3 b//NN|NEU|SIN|IND|NOM//nmod//4 §//NN|AN//obl//0
2 Förslag till lag om ändring i offentlighets- och sekretesslagen (2009:400) / 28 kap.;Sekretess//NN|UTR|SIN|IND|NOM//nsubj//6 enligt//PP//case//5 11–12//RG|NOM//nummod//5 a//NN|NEU|SIN|IND|NOM//case//5 §//NN|AN//nmod//5 §//NN|AN//nmod//0 hindrar//VB|PRS|AKT//ROOT//6 inte//AB//advmod//6 att//SN//mark//13 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//13 till//PP//case//12 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 aktör//NN|UTR|SIN|IND|NOM//obl//13 lämnar//VB|PRS|AKT//ccomp//6 de//DT|UTR/NEU|PLU|DEF//det//15 uppgifter//NN|UTR|PLU|IND|NOM//obj//13 som//HP|-|-|-//nsubj:pass//17 anges//VB|PRS|SFO//acl:relcl//15 i//PP//case//21 6//RG|NOM//nummod//20 §//NN|AN//nmod//21 lagen//NN|UTR|SIN|DEF|NOM//obl//17 (//PAD//punct//21 2013:00//RG|NOM//appos//21 )//PAD//punct//21 om//PP//case//27 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 aktörer//NN|UTR|PLU|IND|NOM//appos//21 om//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 är//VB|PRS|AKT//cop//31 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//acl//27 för//PP//mark//39 att//SN//mark//39 den//DT|UTR|SIN|DEF//det//36 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 aktören//NN|UTR|SIN|DEF|NOM//nsubj//39 ska//VB|PRS|AKT//aux//39 kunna//VB|INF|AKT//aux//39 fullgöra//VB|INF|AKT//advcl//31 sitt//PS|NEU|SIN|DEF//nmod:poss//41 uppdrag//NN|NEU|SIN|IND|NOM//obj//39 .//MAD//punct//6
2 Förslag till lag om ändring i offentlighets- och sekretesslagen (2009:400) / 28 kap.;Arbetslöshetsersättning//NN|UTR|SIN|IND|NOM//ROOT//0 m.m.//AB|AN//conj//0 13//RG|NOM//nummod//3 §//NN|AN//nmod//0
2 Förslag till lag om ändring i offentlighets- och sekretesslagen (2009:400) / 28 kap.;Sekretess//NN|UTR|SIN|IND|NOM//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 i//PP//case//3 ärende//NN|NEU|SIN|IND|NOM//obl//1 om//PP//case//5 arbetslöshetsersättning//NN|UTR|SIN|IND|NOM//obl//1 enligt//PP//case//7 lagen//NN|UTR|SIN|DEF|NOM//nmod//5 (//PAD//punct//9 1997:238//RG|NOM//appos//5 )//PAD//punct//9 om//PP//case//12 arbetslöshetsförsäkring//NN|UTR|SIN|IND|NOM//nmod//5 och//KN//cc//15 i//PP//case//15 ärende//NN|NEU|SIN|IND|NOM//conj//12 om//PP//case//17 medlemsavgift//NN|UTR|SIN|IND|NOM//nmod//12 för//PP//case//20 arbetslös//JJ|POS|UTR|SIN|IND|NOM//amod//20 medlem//NN|UTR|SIN|IND|NOM//nmod//17 enligt//PP//case//22 lagen//NN|UTR|SIN|DEF|NOM//nmod//17 (//PAD//punct//24 1997:239//RG|NOM//appos//5 )//PAD//punct//24 om//PP//case//27 arbetslöshetskassor//NN|UTR|PLU|IND|NOM//obl//1 för//PP//case//29 uppgift//NN|UTR|SIN|IND|NOM//nmod//27 om//PP//case//34 en//DT|UTR|SIN|IND//det//32 enskilds//NN|UTR|SIN|IND|GEN//nmod:poss//34 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 förhållanden//NN|NEU|PLU|IND|NOM//nmod//29 ,//MID//punct//39 om//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//39 kan//VB|PRS|AKT//aux//39 antas//VB|INF|SFO//advcl//1 att//SN//mark//48 den//DT|UTR|SIN|DEF//det//42 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//48 eller//KN//cc//45 någon//DT|UTR|SIN|IND//det//45 närstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//42 till//PP//case//47 denne//PN|MAS|SIN|DEF|SUB/OBJ//nmod//45 lider//VB|PRS|AKT//ccomp//39 men//KN//cc//52 om//SN//case//52 uppgiften//NN|UTR|SIN|DEF|NOM//amod//52 röjs//VB|PRS|SFO//conj//48 .//MAD//punct//1
2 Förslag till lag om ändring i offentlighets- och sekretesslagen (2009:400) / 28 kap.;I//PP//case//1 ärende//NN|NEU|SIN|IND|NOM//obl//5 enligt//PP//case//4 första//RO|NOM//amod//4 stycket//NN|NEU|SIN|DEF|NOM//nmod//1 gäller//VB|PRS|AKT//ROOT//5 sekretess//NN|UTR|SIN|IND|NOM//nsubj//5 för//PP//case//8 uppgifter//NN|UTR|PLU|IND|NOM//obl//5 om//PP//case//10 lagöverträdelser//NN|UTR|PLU|IND|NOM//nmod//8 som//HP|-|-|-//nsubj//12 innefattar//VB|PRS|AKT//acl:relcl//10 brott//NN|NEU|PLU|IND|NOM//obj//12 och//KN//cc//15 domar//NN|UTR|PLU|IND|NOM//conj//13 i//PP//case//17 brottmål//NN|NEU|PLU|IND|NOM//nmod//15 ,//MID//punct//22 om//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 inte//AB//advmod//22 står//VB|PRS|AKT//advcl//5 klart//AB|POS//xcomp//22 att//SN//mark//27 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 kan//VB|PRS|AKT//aux//27 röjas//VB|INF|SFO//ccomp//22 utan//PP//mark//37 att//SN//mark//37 den//DT|UTR|SIN|DEF//det//31 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//37 eller//KN//cc//34 någon//DT|UTR|SIN|IND//det//34 närstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//31 till//PP//case//36 denne//PN|MAS|SIN|DEF|SUB/OBJ//nmod//34 lider//VB|PRS|AKT//advcl//27 men//KN//obj//37 .//MAD//punct//5
2 Förslag till lag om ändring i offentlighets- och sekretesslagen (2009:400) / 28 kap.;För//PP//case//1 uppgift//NN|UTR|SIN|IND|NOM//obl//6 i//PP//case//5 en//DT|UTR|SIN|IND//det//5 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//5 handling//NN|UTR|SIN|IND|NOM//nmod//1 gäller//VB|PRS|AKT//ROOT//6 sekretessen//NN|UTR|SIN|DEF|NOM//obj//6 i//PP//case//11 högst//AB|SUV//advmod//10 femtio//RG|NOM//nummod//11 år//NN|NEU|PLU|IND|NOM//obl//6 .//MAD//punct//6
2 Förslag till lag om ändring i offentlighets- och sekretesslagen (2009:400) / 28 kap.;Denna//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 juli//NN|UTR|SIN|IND|NOM//obl//2 2013//RG|NOM//nummod//7 .//MAD//punct//2

3 Förslag till lag om ändring i lagen (2010:197) om etableringsinsatser för vissa nyanlända invandrare;Härigenom//AB//nsubj:pass//1 föreskrivs//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//fixed//2 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 (//PAD//punct//7 2010:197//RG|NOM//conj//5 )//PAD//punct//7 om//PP//case//10 etableringsinsatser//NN|UTR|PLU|IND|NOM//obl//1 för//PP//case//13 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 nyanlända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//10 invandrare//NN|UTR|PLU|IND|NOM//conj//10 dels//KN//advmod//10  //_SP////15 att//SN//mark//21 14//RG|NOM//nummod//19 §//NN|AN//nsubj//21 ska//VB|PRS|AKT//aux//21 ha//VB|INF|AKT//acl//10 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 lydelse//NN|UTR|SIN|IND|NOM//obj//21 ,//MID//punct//32 dels//KN//advmod//32  //_SP////25 att//SN//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 i//PP//case//30 lagen//NN|UTR|SIN|DEF|NOM//obl//32 ska//VB|PRS|AKT//aux//32 införas//VB|INF|SFO//advcl//1 en//DT|UTR|SIN|IND//det//35 ny//JJ|POS|UTR|SIN|IND|NOM//amod//35 paragraf//NN|UTR|SIN|IND|NOM//nsubj:pass//32 ,//MID//punct//35 15//RG|NOM//nummod//39 a//NN|NEU|SIN|IND|NOM//case//39 §//NN|AN//obl//32 ,//MID//punct//32 samt//KN//cc//47 närmast//AB|SUV//advmod//44 före//PP//case//44 paragrafen//NN|UTR|SIN|DEF|NOM//nmod//47 en//DT|UTR|SIN|IND//det//47 ny//JJ|POS|UTR|SIN|IND|NOM//amod//47 rubrik//NN|UTR|SIN|IND|NOM//conj//32 av//PP//case//50 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 lydelse//NN|UTR|SIN|IND|NOM//nmod//47 ,//MID//punct//50 mot//PP//case//54 första//RO|NOM//amod//54 stycket//NN|NEU|SIN|DEF|NOM//obl//55 finns//VB|PRS|SFO//conj//32 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//55 i//PP//case//58 brottsbalken//NN|UTR|SIN|DEF|NOM//obl//55 .//MAD//punct//1
3 Förslag till lag om ändring i lagen (2010:197) om etableringsinsatser för vissa nyanlända invandrare;Behandling//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//3 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//3 15//RG|NOM//nmod//0 a//NN|NEU|SIN|IND|NOM//case//5 §//NN|AN//nmod//0
3 Förslag till lag om ändring i lagen (2010:197) om etableringsinsatser för vissa nyanlända invandrare;Vid//PP//case//1 behandling//NN|UTR|SIN|IND|NOM//obl//16 av//PP//case//3 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//1 hos//PP//case//5 leverantör//NN|UTR|SIN|IND|NOM//nmod//3 av//PP//case//7 tjänster//NN|UTR|PLU|IND|NOM//nmod//3 som//HP|-|-|-//nsubj:pass//9 anges//VB|PRS|SFO//acl:relcl//7 i//PP//case//12 12//RG|NOM//nummod//12 §//NN|AN//obl//9 (//PAD//punct//12 etableringslots//NN|UTR|SIN|IND|NOM//appos//12 )//PAD//punct//12 tillämpas//VB|PRS|SFO//ROOT//16 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 (//PAD//punct//16 2013:00//RG|NOM//nsubj:pass//16 )//PAD//punct//16 om//PP//case//23 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 aktörer//NN|UTR|PLU|IND|NOM//obl//16 .//MAD//punct//16
3 Förslag till lag om ändring i lagen (2010:197) om etableringsinsatser för vissa nyanlända invandrare;Denna//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 juli//NN|UTR|SIN|IND|NOM//obl//2 2013//RG|NOM//nummod//7 .//MAD//punct//2

4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;Härigenom//AB//advmod//1 föreskrivs//VB|PRS|SFO//ROOT//1 att//SN//mark//18 1//RG|NOM//nummod//4 §//NN|AN//nmod//5 lagen//NN|UTR|SIN|DEF|NOM//nsubj//18 (//PAD//punct//7 2002:546//RG|NOM//appos//5 )//PAD//punct//7 om//PP//case//10 behandling//NN|UTR|SIN|IND|NOM//nmod//5 av//PP//case//12 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//10 i//PP//case//16 den//DT|UTR|SIN|DEF//det//16 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//12 ska//VB|PRS|AKT//aux//18 ha//VB|INF|AKT//dep//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 lydelse//NN|UTR|SIN|IND|NOM//obj//18 .//MAD//punct//18
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;1//RG|NOM//nummod//23 §//NN|AN//obl//18
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;Denna//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//2 tillämpas//VB|PRS|SFO//ROOT//2 vid//PP//case//4 behandling//NN|UTR|SIN|IND|NOM//obl//2 av//PP//case//6 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//4 i//PP//case//10 Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 verksamhet//NN|UTR|SIN|IND|NOM//nmod//4 .//MAD//punct//2
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;Lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 tillämpas//VB|PRS|SFO//ROOT//1 också//AB//advmod//1 vid//PP//case//4 behandling//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//6 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//4 i//PP//case//8 ärenden//NN|NEU|PLU|IND|NOM//nmod//6 om//PP//case//10 ersättning//NN|UTR|SIN|IND|NOM//nmod//8 enligt//PP//case//12 lagen//NN|UTR|SIN|DEF|NOM//nmod//10 (//PAD//punct//14 2010:197//RG|NOM//obl//1 )//PAD//punct//14 om//PP//case//17 etableringsinsatser//NN|UTR|PLU|IND|NOM//obl//1 för//PP//case//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 nyanlända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//17 invandrare//NN|UTR|PLU|IND|NOM//conj//17 och//KN//cc//24 i//PP//case//24 ärenden//NN|NEU|PLU|IND|NOM//conj//21 hos//PP//case//26 Arbetsförmedlingen//PM|NOM//nmod//24 om//PP//mark//28 mottagande//NN|NEU|SIN|IND|NOM//nmod//24 för//PP//case//30 bosättning//NN|UTR|SIN|IND|NOM//nmod//24 av//PP//case//33 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 nyanlända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//30 invandrare//NN|UTR|PLU|IND|NOM//conj//17 .//MAD//punct//1
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//52 som//HP|-|-|-//nsubj//38 sägs//VB|PRS|SFO//acl:relcl//36 i//PP//case//41 denna//DT|UTR|SIN|DEF//det//41 lag//NN|UTR|SIN|IND|NOM//obl//38 om//PP//case//43 behandling//NN|UTR|SIN|IND|NOM//nmod//41 av//PP//case//45 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//43 i//PP//case//49 den//DT|UTR|SIN|DEF//det//49 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//45 ska//VB|PRS|AKT//aux//52 även//AB//advmod//52 gälla//VB|INF|AKT//conj//1 behandling//NN|UTR|SIN|IND|NOM//obj//52 av//PP//case//55 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//53 i//PP//case//58 dessa//DT|UTR/NEU|PLU|DEF//det//58 ärenden//NN|NEU|PLU|IND|NOM//nmod//53 .//MAD//punct//1
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;Lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 ska//VB|PRS|AKT//aux//3 inte//AB//advmod//3 tillämpas//VB|INF|SFO//ROOT//3 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 del//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//10 den//DT|UTR|SIN|DEF//det//10 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//6 som//HP|-|-|-//nsubj//13 även//AB//advmod//13 utgör//VB|PRS|AKT//acl:relcl//10 hälso-//NN|UTR|-|-|SMS//obj//13 och//KN//cc//16 sjukvård//NN|UTR|SIN|IND|NOM//conj//14 enligt//PP//case//18 hälso-//NN|UTR|-|-|SMS//obl//13 och//KN//cc//20 sjukvårdslagen//NN|UTR|SIN|DEF|NOM//conj//18 (//PAD//punct//18 1982:763//RG|NOM//conj//18 )//PAD//punct//3 .//MAD//punct//3
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;I//PP//case//27 den//DT|UTR|SIN|DEF//det//27 delen//NN|UTR|SIN|DEF|NOM//obl//30 av//PP//case//29 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//27 tillämpas//VB|PRS|SFO//conj//3 i//PP//advmod//30 stället//NN|NEU|SIN|DEF|NOM//fixed//31 patientdatalagen//NN|UTR|SIN|DEF|NOM//obl//30 (//PAD//punct//33 2008:355//RG|NOM//appos//33 )//PAD//punct//33 .//MAD//punct//3
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;Lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 ska//VB|PRS|AKT//aux//3 inte//AB//advmod//3 tillämpas//VB|INF|SFO//ROOT//3 på//PP//case//5 behandling//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//7 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//5 i//PP//case//10 den//DT|UTR|SIN|DEF//det//10 databas//NN|UTR|SIN|IND|NOM//obl//3 som//HP|-|-|-//obj//15 den//DT|UTR|SIN|DEF//det//14 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//15 tillhandahåller//VB|PRS|AKT//acl:relcl//10 enligt//PP//case//19 12//RG|NOM//nummod//18 §//NN|AN//nmod//19 lagen//NN|UTR|SIN|DEF|NOM//obl//15 (//PAD//punct//3 2013:00//RG|NOM//parataxis//3 )//PAD//punct//3 om//PP//case//25 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 aktörer//NN|UTR|PLU|IND|NOM//obl//3 .//MAD//punct//25
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;För//PP//case//29 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//29 behandling//NN|UTR|SIN|IND|NOM//obl//30 tillämpas//VB|PRS|SFO//conj//3 i//PP//advmod//30 stället//NN|NEU|SIN|DEF|NOM//fixed//31 den//DT|UTR|SIN|DEF//det//34 lagen//NN|UTR|SIN|DEF|NOM//obl//30 .//MAD//punct//3
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 endast//AB//advmod//1 om//SN//mark//9 behandlingen//NN|UTR|SIN|DEF|NOM//nsubj//9 är//VB|PRS|AKT//cop//9 helt//AB|POS//advmod//9 eller//KN//cc//8 delvis//AB//advmod//9 automatiserad//PC|PRF|UTR|SIN|IND|NOM//advcl//1 eller//KN//cc//13 om//SN//mark//13 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//13 ingår//VB|PRS|AKT//conj//1 i//PP//compound:prt//13 eller//KN//cc//17 är//VB|PRS|AKT//cop//17 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//13 att//IE//mark//19 ingå//VB|INF|AKT//acl//17 i//PP//case//24 en//DT|UTR|SIN|IND//det//23 strukturerad//PC|PRF|UTR|SIN|IND|NOM//amod//23 samling//NN|UTR|SIN|IND|NOM//nmod//24 personuppgifter//NN|UTR|PLU|IND|NOM//obl//19 som//HP|-|-|-//nsubj//27 är//VB|PRS|AKT//cop//27 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//24 för//PP//case//29 sökning//NN|UTR|SIN|IND|NOM//nmod//27 eller//KN//cc//31 sammanställning//NN|UTR|SIN|IND|NOM//conj//29 enligt//PP//case//34 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 kriterier//NN|NEU|PLU|IND|NOM//nmod//31 .//MAD//punct//1
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;9//RG|NOM//nummod//37 §//NN|AN//obl//1
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;I//PP//case//3 en//DT|UTR|SIN|IND//det//3 arbetsmarknadspolitisk//JJ|POS|UTR|SIN|IND|NOM//amod//3 databas//NN|UTR|SIN|IND|NOM//obl//4 får//VB|PRS|AKT//ROOT//4 inga//DT|UTR/NEU|PLU|IND//det//8 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj//4 som//HP|-|-|-//nsubj:pass//10 avses//VB|PRS|SFO//acl:relcl//8 i//PP//case//14 13//RG|NOM//nummod//13 §//NN|AN//nmod//14 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//10 (//PAD//punct//14 1998:204//RG|NOM//appos//14 )//PAD//punct//14 behandlas//VB|PRS|SFO//xcomp//4 än//KN//case//20 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//18 som//HP|-|-|-//nsubj//22 avslöjar//VB|PRS|AKT//acl:relcl//20 etniskt//JJ|POS|NEU|SIN|IND|NOM//amod//24 ursprung//NN|NEU|SIN|IND|NOM//obj//22 eller//KN//cc//26 rör//VB|PRS|AKT//conj//22 hälsa//NN|UTR|SIN|IND|NOM//obj//26 .//MAD//punct//4
4 Förslag till lag om ändring i lagen (2002:546) om behandling av personuppgifter i den arbetsmarknadspolitiska verksamheten;Utan//PP//case//1 hinder//NN|NEU|SIN|IND|NOM//obl//9 av//PP//case//3 vad//HP|NEU|SIN|IND//nmod//1 som//HP|-|-|-//nsubj:pass//5 anges//VB|PRS|SFO//acl:relcl//3 i//PP//case//8 första//RO|NOM//amod//8 stycket//NN|NEU|SIN|DEF|NOM//obl//5 får//VB|PRS|AKT//aux//21 uppgift//NN|UTR|SIN|IND|NOM//nsubj:pass//21 som//HP|-|-|-//nsubj//12 avslöjar//VB|PRS|AKT//acl:relcl//10 fackligt//JJ|POS|NEU|SIN|IND|NOM//amod//14 medlemskap//NN|NEU|SIN|IND|NOM//obj//12 för//PP//case//16 kontaktperson//NN|UTR|SIN|IND|NOM//obl//12 i//PP//case//20 samband//NN|NEU|SIN|IND|NOM//fixed//17 med//PP//fixed//17 platsannonsering//NN|UTR|SIN|IND|NOM//obl//12 behandlas//VB|PRS|SFO//ROOT//21 om//SN//mark//24 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//24 lämnat//VB|SUP|AKT//advcl//21 sitt//PS|NEU|SIN|DEF//nmod:poss//26 samtycke//NN|NEU|SIN|IND|NOM//obj//24 till//PP//case//28 arbetsgivaren//NN|UTR|SIN|DEF|NOM//obl//24 .//MAD//punct//21
