6 Ökad uppföljning och kontroll av assistansersättning ;6.1//RG|NOM//nummod//2 Ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//amod//2 användning//NN|UTR|SIN|IND|NOM//ROOT//2 av//PP//case//4 assistansersättning//NN|UTR|SIN|IND|NOM//nmod//2
6 Ökad uppföljning och kontroll av assistansersättning ;Även//AB//mark//4 om//SN//fixed//0 vi//PN|UTR|PLU|DEF|SUB//nsubj//4 inte//AB//advmod//4 föreslår//VB|PRS|AKT//advcl//21 att//SN//mark//13 en//DT|UTR|SIN|IND//det//7 intern//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//9 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//9 redovisning//NN|UTR|SIN|IND|NOM//nsubj//13 skall//VB|PRS|AKT//aux//13 vara//VB|INF|AKT//cop//13 ett//DT|NEU|SIN|IND//det//13 villkor//NN|NEU|SIN|IND|NOM//ccomp//4 för//PP//case//15 utbetalning//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//17 assistansersättning//NN|UTR|SIN|IND|NOM//nmod//15 ,//MID//punct//21 vill//VB|PRS|AKT//aux//21 vi//PN|UTR|PLU|DEF|SUB//nsubj//21 framhålla//VB|INF|AKT//ROOT//21 fördelarna//NN|UTR|PLU|DEF|NOM//obj//21 med//PP//mark//27 att//SN//mark//27 assistansanordnare//NN|UTR|PLU|IND|NOM//nsubj//27 kan//VB|PRS|AKT//aux//27 se//VB|INF|AKT//advcl//21 och//KN//cc//29 visa//VB|INF|AKT//conj//27 hur//HA//advmod//32 assistansersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 används//VB|PRS|SFO//ccomp//29 för//PP//case//36 varje//DT|UTR/NEU|SIN|IND//det//36 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//36 assistansberättigad//PC|PRF|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//21
6 Ökad uppföljning och kontroll av assistansersättning ;För//PP//case//40 den//DT|UTR|SIN|DEF//det//40 assistansberättigade//PC|PRF|UTR/NEU|SIN|DEF|NOM//obl//45 kan//VB|PRS|AKT//aux//45 möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//45 till//PP//case//44 självbestämmande//NN|NEU|SIN|IND|NOM//nmod//42 öka//VB|INF|AKT//conj//21 med//PP//case//50 en//DT|UTR|SIN|IND//det//48 intern//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//50 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//50 redovisning//NN|UTR|SIN|IND|NOM//obl//45 ,//MID//punct//45 förutsatt//AB//mark//55 att//SN//fixed//52 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//55 får//VB|PRS|AKT//advcl//45 tillgång//NN|UTR|SIN|IND|NOM//obj//55 till//PP//case//58 redovisningen//NN|UTR|SIN|DEF|NOM//obl//55 .//MAD//punct//45
6 Ökad uppföljning och kontroll av assistansersättning ;För//PP//case//61 assistansanordnare//NN|UTR|SIN|IND|NOM//obl//62 ger//VB|PRS|AKT//conj//21 en//DT|UTR|SIN|IND//det//65 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//65 redovisning//NN|UTR|SIN|IND|NOM//nmod//67 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//67 kunskap//NN|UTR|SIN|IND|NOM//obj//62 om//PP//case//71 den//DT|UTR|SIN|DEF//det//71 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 assistansen//NN|UTR|SIN|DEF|NOM//nmod//67 och//KN//cc//73 kostnaderna//NN|UTR|PLU|DEF|NOM//conj//71 för//PP//case//75 denna//PN|UTR|SIN|DEF|SUB/OBJ//nmod//73 .//MAD//punct//62
6 Ökad uppföljning och kontroll av assistansersättning ;Det//DT|NEU|SIN|DEF//expl//79 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//79 visar//VB|PRS|AKT//conj//62 inte//AB//advmod//79 minst//AB|SUV//advmod//82 erfarenheterna//NN|UTR|PLU|DEF|NOM//obj//79 från//PP//case//84 kommuner//NN|UTR|PLU|IND|NOM//nmod//82 som//HP|-|-|-//nsubj//89 utan//PP//case//88 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 investeringar//NN|UTR|PLU|IND|NOM//obl//89 infört//VB|SUP|AKT//acl:relcl//84 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//91 redovisning//NN|UTR|SIN|IND|NOM//obj//89 .//MAD//punct//62
6 Ökad uppföljning och kontroll av assistansersättning ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 utgår//VB|PRS|AKT//ROOT//1 från//PP//mark//11 att//SN//mark//11 fördelarna//NN|UTR|PLU|DEF|NOM//nsubj//11 med//PP//case//9 en//DT|UTR|SIN|IND//det//7 intern//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//9 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//9 redovisning//NN|UTR|SIN|IND|NOM//nmod//4 skall//VB|PRS|AKT//aux//11 göra//VB|INF|AKT//advcl//1 att//SN//mark//15 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//14 anordnare//NN|UTR|PLU|IND|NOM//nsubj//15 väljer//VB|PRS|AKT//ccomp//11 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//17 lösningar//NN|UTR|PLU|IND|NOM//obj//15 för//PP//case//21 sitt//PS|NEU|SIN|DEF//nmod:poss//20 interna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 arbete//NN|NEU|SIN|IND|NOM//obl//15 –//RG|NOM//punct//24 och//KN//cc//24 gör//VB|PRS|AKT//conj//1 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//det//26 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//obj//24 för//PP//case//29 de//DT|UTR/NEU|PLU|DEF//det//29 assistansberättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//24 –//PAD//punct//24 också//AB//advmod//35 utan//PP//mark//35 att//SN//mark//35 staten//NN|UTR|SIN|DEF|NOM//nsubj//35 tvingar//VB|PRS|AKT//advcl//24 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//35 .//MAD//punct//24
6 Ökad uppföljning och kontroll av assistansersättning ;6.2//RG|NOM//nummod//39 Assistansersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//42 skall//VB|PRS|AKT//aux//42 endast//AB//advmod//42 användas//VB|INF|SFO//parataxis//24 till//PP//case//44 kostnader//NN|UTR|PLU|IND|NOM//obl//42 för//PP//case//47 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//47 assistans//NN|UTR|SIN|IND|NOM//nmod//44 .//MAD//punct//1
6 Ökad uppföljning och kontroll av assistansersättning ;Assistanskommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//ROOT//1
6 Ökad uppföljning och kontroll av assistansersättning ;•//PP//mark//2 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 behövs//VB|PRS|SFO//ROOT//2 en//DT|UTR|SIN|IND//det//5 generell//JJ|POS|UTR|SIN|IND|NOM//amod//5 reglering//NN|UTR|SIN|IND|NOM//nsubj:pass//2 i//PP//case//7 lag//NN|UTR|SIN|IND|NOM//nmod//5 om//PP//mark//16 att//SN//mark//16 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//16 för//PP//case//13 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//13 assistans//NN|UTR|SIN|IND|NOM//nmod//10 endast//AB//advmod//16 får//VB|PRS|AKT//aux//16 användas//VB|INF|SFO//advcl//2 till//PP//case//18 kostnader//NN|UTR|PLU|IND|NOM//obl//16 för//PP//case//21 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//21 assistans//NN|UTR|SIN|IND|NOM//nmod//18 .//MAD//punct//2
6 Ökad uppföljning och kontroll av assistansersättning ;Utan//PP//cc//28 en//DT|UTR|SIN|IND//det//27 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//27 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//27 reglering//NN|UTR|SIN|IND|NOM//nsubj//28 kommer//VB|PRS|AKT//conj//2 utbetalande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 myndigheter//NN|UTR|PLU|IND|NOM//obj//28 även//AB//advmod//34 i//PP//case//33 fortsättningen//NN|UTR|SIN|DEF|NOM//obl//34 sakna//VB|INF|AKT//advcl//28 möjligheter//NN|UTR|PLU|IND|NOM//obj//34 att//IE//mark//37 agera//VB|INF|AKT//acl//35 i//PP//case//39 situationer//NN|UTR|PLU|IND|NOM//obl//37 där//HA//advmod//42 ersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//42 används//VB|PRS|SFO//acl:relcl//39 till//PP//case//46 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//43 än//KN//fixed//43 kostnader//NN|UTR|PLU|IND|NOM//obl//42 för//PP//case//49 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//49 assistans//NN|UTR|SIN|IND|NOM//nmod//46 .//MAD//punct//2
6 Ökad uppföljning och kontroll av assistansersättning ;•//NN|UTR|SIN|IND|NOM//punct//13 En//DT|UTR|SIN|IND//det//3 generell//JJ|POS|UTR|SIN|IND|NOM//amod//3 reglering//NN|UTR|SIN|IND|NOM//nsubj//13 av//PP//case//6 vilka//HD|UTR/NEU|PLU|IND//det//6 kostnader//NN|UTR|PLU|IND|NOM//nmod//3 som//HP|-|-|-//nsubj:pass//9 får//VB|PRS|AKT//aux//9 täckas//VB|INF|SFO//acl:relcl//6 med//PP//case//11 assistansersättning//NN|UTR|SIN|IND|NOM//obl//9 skall//VB|PRS|AKT//aux//13 gälla//VB|INF|AKT//ROOT//13 oavsett//AB|POS//mark//19 om//SN//mark//19 staten//NN|UTR|SIN|DEF|NOM//nsubj//19 eller//KN//cc//18 kommunen//NN|UTR|SIN|DEF|NOM//conj//16 betalar//VB|PRS|AKT//advcl//13 ut//PL//compound:prt//19 ersättningen//NN|UTR|SIN|DEF|NOM//obj//19 .//MAD//punct//13
6 Ökad uppföljning och kontroll av assistansersättning ;De//DT|UTR/NEU|PLU|DEF//det//25 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj//33 som//HP|-|-|-//obj//29 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//29 får//VB|PRS|AKT//aux//29 meddela//VB|INF|AKT//acl:relcl//25 bör//VB|PRS|AKT//aux//33 dock//AB//advmod//33 endast//AB//advmod//33 avse//VB|INF|AKT//parataxis//13 den//DT|UTR|SIN|DEF//det//36 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 assistansersättningen//NN|UTR|SIN|DEF|NOM//obj//33 .//MAD//punct//13
6 Ökad uppföljning och kontroll av assistansersättning ;Assistanskommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//ROOT//1
6 Ökad uppföljning och kontroll av assistansersättning ;•//PP//punct//2 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 införs//VB|PRS|SFO//ROOT//2 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//2 i//PP//case//5 LSS//PM|NOM//nmod//3 och//KN//cc//7 LASS//PM|NOM//conj//3 om//PP//mark//16 att//SN//mark//16 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//16 för//PP//case//13 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//13 assistans//NN|UTR|SIN|IND|NOM//nmod//10 endast//AB//advmod//16 får//VB|PRS|AKT//aux//16 användas//VB|INF|SFO//acl//7 till//PP//case//18 kostnader//NN|UTR|PLU|IND|NOM//obl//16 för//PP//case//21 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//21 assistans//NN|UTR|SIN|IND|NOM//nmod//18 .//MAD//punct//2
6 Ökad uppföljning och kontroll av assistansersättning ;6.2.1//RG|NOM//amod//24 Reglering//NN|UTR|SIN|IND|NOM//appos//2 i//PP//case//27 både//KN//cc//27 LSS//PM|NOM//nmod//24 och//KN//cc//29 LASS//PM|NOM//conj//27
6 Ökad uppföljning och kontroll av assistansersättning ;RFV//PM|NOM//nsubj//1 tar//VB|PRS|AKT//ROOT//1 i//PP//case//4 sin//PS|UTR|SIN|DEF//nmod:poss//4 rapport//NN|UTR|SIN|IND|NOM//obl//1 om//PP//case//7 skärpt//PC|PRF|UTR|SIN|IND|NOM//amod//7 kostnadskontroll//NN|UTR|SIN|IND|NOM//obl//1 inte//AB//advmod//1 upp//PL//compound:prt//1 behovet//NN|NEU|SIN|DEF|NOM//obj//1 av//PP//case//14 en//DT|UTR|SIN|IND//det//14 generell//JJ|POS|UTR|SIN|IND|NOM//amod//14 reglering//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//17 vilka//HD|UTR/NEU|PLU|IND//det//17 kostnader//NN|UTR|PLU|IND|NOM//nmod//14 som//HP|-|-|-//obl//21 assistansersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//21 får//VB|PRS|AKT//aux//21 användas//VB|INF|SFO//acl:relcl//17 till//PP//case//18 .//MAD//punct//1
6 Ökad uppföljning och kontroll av assistansersättning ;Däremot//AB//advmod//25 föreslår//VB|PRS|AKT//parataxis//1 RFV//PM|NOM//nsubj//25 att//SN//mark//39 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//39 ,//MID//punct//32 eller//KN//cc//32 den//DT|UTR|SIN|DEF//det//32 myndighet//NN|UTR|SIN|IND|NOM//obl//39 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//34 bestämmer//VB|PRS|AKT//acl:relcl//32 ,//MID//punct//32 enligt//PP//case//37 LASS//PM|NOM//advmod//39 skall//VB|PRS|AKT//aux//39 få//VB|INF|AKT//ccomp//25 möjlighet//NN|UTR|SIN|IND|NOM//obj//39 att//IE//mark//42 meddela//VB|INF|AKT//acl//40 föreskrifter//NN|UTR|PLU|IND|NOM//obj//42 om//PP//mark//49 vilka//HD|UTR/NEU|PLU|IND//det//46 kostnader//NN|UTR|PLU|IND|NOM//obj//49 assistansersättningen//NN|UTR|SIN|DEF|NOM//nsubj//49 får//VB|PRS|AKT//aux//49 täcka//VB|INF|AKT//advcl//42 .//MAD//punct//1
6 Ökad uppföljning och kontroll av assistansersättning ;Vidare//AB|KOM//punct//1 föreslår//VB|PRS|AKT//conj//1 RFV//PM|NOM//nsubj//52 att//SN//mark//59 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 i//PP//case//57 LASS-förordningen//NN|UTR|SIN|DEF|NOM//obl//59 skall//VB|PRS|AKT//aux//59 föreskrivas//VB|INF|SFO//ccomp//52 att//SN//mark//63 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//63 får//VB|PRS|AKT//aux//63 meddela//VB|INF|AKT//ccomp//59 föreskrifter//NN|UTR|PLU|IND|NOM//obj//63 om//PP//case//66 beräkningen//NN|UTR|SIN|DEF|NOM//obl//63 av//PP//case//68 assistansersättningen//NN|UTR|SIN|DEF|NOM//nmod//66 och//KN//cc//75 om//PP//mark//75 vilka//HD|UTR/NEU|PLU|IND//det//72 kostnader//NN|UTR|PLU|IND|NOM//obj//75 assistansersättningen//NN|UTR|SIN|DEF|NOM//nsubj//75 får//VB|PRS|AKT//aux//75 täcka//VB|INF|AKT//conj//63 .//MAD//punct//1
6 Ökad uppföljning och kontroll av assistansersättning ;RFV//PM|NOM//nsubj//78 föreslår//VB|PRS|AKT//parataxis//1 att//SN//mark//86 den//DT|UTR|SIN|DEF//det//82 lägsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//82 nivån//NN|UTR|SIN|DEF|NOM//nsubj:pass//86 för//PP//case//84 lönekostnaderna//NN|UTR|PLU|DEF|NOM//nmod//82 skall//VB|PRS|AKT//aux//86 regleras//VB|INF|SFO//ccomp//78 på//PP//case//89 det//DT|NEU|SIN|DEF//det//89 sättet//NN|NEU|SIN|DEF|NOM//obl//86 och//KN//cc//91 håller//VB|PRS|AKT//conj//86 öppet//AB|POS//advmod//91 för//PP//mark//98 att//SN//mark//98 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 detaljregleringar//NN|UTR|PLU|IND|NOM//nsubj:pass//98 kan//VB|PRS|AKT//aux//98 behövas//VB|INF|SFO//advcl//91 efter//PP//case//100 hand//NN|UTR|SIN|IND|NOM//obl//98 .//MAD//punct//1
6 Ökad uppföljning och kontroll av assistansersättning ;Remissinstanserna//NN|UTR|PLU|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 i//PP//advmod//4 huvudsak//NN|UTR|SIN|IND|NOM//fixed//2 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//4 till//PP//mark//17 att//SN//mark//17 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//17 ,//MID//punct//11 eller//KN//cc//11 den//DT|UTR|SIN|DEF//det//11 myndighet//NN|UTR|SIN|IND|NOM//obl//17 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//13 bestämmer//VB|PRS|AKT//acl:relcl//11 ,//MID//punct//17 skall//VB|PRS|AKT//aux//17 kunna//VB|INF|AKT//aux//17 föreskriva//VB|INF|AKT//advcl//4 vilka//HD|UTR/NEU|PLU|IND//det//19 kostnader//NN|UTR|PLU|IND|NOM//obj//22 assistansersättningen//NN|UTR|SIN|DEF|NOM//nsubj//22 får//VB|PRS|AKT//aux//22 täcka//VB|INF|AKT//ccomp//17 .//MAD//punct//4
6 Ökad uppföljning och kontroll av assistansersättning ;JO//NN|AN//nsubj//25 anser//VB|PRS|AKT//parataxis//4 dock//AB//advmod//25 att//SN//mark//34 utformningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 av//PP//case//30 kontrollen//NN|UTR|SIN|DEF|NOM//nmod//28 i//PP//case//32 föreskrifter//NN|UTR|PLU|IND|NOM//nmod//30 bör//VB|PRS|AKT//aux//34 utredas//VB|INF|SFO//ccomp//25 ytterligare//AB|KOM//advmod//34 .//MAD//punct//25
6 Ökad uppföljning och kontroll av assistansersättning ;Föreningen//NN|UTR|SIN|DEF|NOM//nsubj//39 JAG//PN|UTR|SIN|DEF|SUB//nsubj//39 anser//VB|PRS|AKT//parataxis//25 att//SN//mark//43 man//PN|UTR|SIN|IND|SUB//nsubj//43 borde//VB|PRT|AKT//aux//43 föreskriva//VB|INF|AKT//ccomp//39 i//PP//case//45 lag//NN|UTR|SIN|IND|NOM//obl//43 att//IE//mark//47 assistansberättigades//VB|INF|SFO//advcl//43 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//52 måste//VB|PRS|AKT//aux//52 användas//VB|INF|SFO//conj//43 för//PP//case//54 köp//NN|NEU|SIN|IND|NOM//obl//52 av//PP//case//57 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//57 assistans//NN|UTR|SIN|IND|NOM//nmod//54 hos//PP//case//60 en//DT|UTR|SIN|IND//det//60 assistansanordnare//NN|UTR|SIN|IND|NOM//nmod//54 .//MAD//punct//25
6 Ökad uppföljning och kontroll av assistansersättning ;"Några//DT|UTR/NEU|PLU|IND//det//63 remissinstanser//NN|UTR|PLU|IND|NOM//nsubj//64 framhåller//VB|PRS|AKT//conj//25 att//SN//mark//81 frånvaron//NN|UTR|SIN|DEF|NOM//nsubj//81 av//PP//case//68 förslag//NN|NEU|SIN|IND|NOM//nmod//66 om//PP//case//70 reglering//NN|UTR|SIN|IND|NOM//nmod//68 av//PP//case//73 den//DT|UTR|SIN|DEF//det//73 del//NN|UTR|SIN|IND|NOM//nmod//70 av//PP//case//75 ersättningen//NN|UTR|SIN|DEF|NOM//nmod//73 som//HP|-|-|-//nsubj:pass//78 inte//AB//advmod//78 används//VB|PRS|SFO//acl:relcl//66 till//PP//case//80 lönekostnader//NN|UTR|PLU|IND|NOM//obl//78 möjliggör//VB|PRS|AKT//ccomp//64 fortsatt//VB|SUP|AKT//amod//84 ""//PAD//punct//84 missbruk//NN|NEU|SIN|IND|NOM//xcomp//81 ""//PAD//punct//84 av//PP//case//87 assistansersättning//NN|UTR|SIN|IND|NOM//nmod//84 .//MID//punct//84"
6 Ökad uppföljning och kontroll av assistansersättning ;Ytterligare//AB|KOM//advmod//91 några//DT|UTR/NEU|PLU|IND//det//91 remissinstanser//NN|UTR|PLU|IND|NOM//nsubj//92 varnar//VB|PRS|AKT//conj//81 för//PP//mark//99 att//SN//mark//99 en//DT|UTR|SIN|IND//det//97 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//97 detaljreglering//NN|UTR|SIN|IND|NOM//nsubj//99 kan//VB|PRS|AKT//aux//99 leda//VB|INF|AKT//advcl//92 till//PP//case//102 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//102 administration//NN|UTR|SIN|IND|NOM//obl//99 och//KN//cc//104 motverka//VB|INF|AKT//conj//99 de//DT|UTR/NEU|PLU|DEF//det//107 assistansberättigades//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//amod//107 möjligheter//NN|UTR|PLU|IND|NOM//obj//104 till//PP//case//109 självbestämmande//NN|NEU|SIN|IND|NOM//nmod//107 .//MAD//punct//25
6 Ökad uppföljning och kontroll av assistansersättning ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 att//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 behövs//VB|PRS|SFO//ccomp//1 en//DT|UTR|SIN|IND//det//7 generell//JJ|POS|UTR|SIN|IND|NOM//amod//7 reglering//NN|UTR|SIN|IND|NOM//nsubj:pass//4 som//HP|-|-|-//nsubj//9 omfattar//VB|PRS|AKT//acl:relcl//7 både//KN//cc//15 kommunalt//AB|POS//advmod//14 och//KN//cc//13 statligt//AB|POS//conj//11 finansierad//PC|PRF|UTR|SIN|IND|NOM//amod//15 assistans//NN|UTR|SIN|IND|NOM//obj//9 .//MAD//punct//1
6 Ökad uppföljning och kontroll av assistansersättning ;Av//PP//case//18 regleringen//NN|UTR|SIN|DEF|NOM//obl//20 skall//VB|PRS|AKT//aux//20 framgå//VB|INF|AKT//parataxis//1 att//SN//mark//28 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//28 för//PP//case//25 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//25 assistans//NN|UTR|SIN|IND|NOM//nmod//22 endast//AB//advmod//28 får//VB|PRS|AKT//aux//28 användas//VB|INF|SFO//ccomp//20 till//PP//case//30 kostnader//NN|UTR|PLU|IND|NOM//obl//28 för//PP//case//33 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//33 assistans//NN|UTR|SIN|IND|NOM//nmod//30 .//MAD//punct//20
6 Ökad uppföljning och kontroll av assistansersättning ;Att//IE//mark//37 enbart//AB//advmod//37 reglera//VB|INF|AKT//csubj//44 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 användningar//NN|UTR|PLU|IND|NOM//obj//37 av//PP//case//43 den//DT|UTR|SIN|DEF//det//43 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 assistansersättningen//NN|UTR|SIN|DEF|NOM//nmod//39 räcker//VB|PRS|AKT//parataxis//20 inte//AB//advmod//44 för//PP//mark//48 att//IE//mark//48 säkerställa//VB|INF|AKT//advcl//44 en//DT|UTR|SIN|IND//det//51 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//amod//51 användning//NN|UTR|SIN|IND|NOM//obj//48 av//PP//case//53 ersättningar//NN|UTR|PLU|IND|NOM//nmod//51 för//PP//case//56 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//56 assistans//NN|UTR|SIN|IND|NOM//nmod//53 .//MAD//punct//44
6 Ökad uppföljning och kontroll av assistansersättning ;Utan//PP//cc//64 en//DT|UTR|SIN|IND//det//63 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//63 och//KN//cc//62 generell//JJ|POS|UTR|SIN|IND|NOM//conj//60 reglering//NN|UTR|SIN|IND|NOM//nsubj//64 kommer//VB|PRS|AKT//conj//44 utbetalande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 myndigheter//NN|UTR|PLU|IND|NOM//obj//64 även//AB//advmod//69 i//PP//case//69 fortsättningen//NN|UTR|SIN|DEF|NOM//obl//64 att//IE//mark//71 sakna//VB|INF|AKT//xcomp//64 möjligheter//NN|UTR|PLU|IND|NOM//obj//71 att//IE//mark//74 agera//VB|INF|AKT//acl//72 i//PP//case//76 situationer//NN|UTR|PLU|IND|NOM//obl//74 ,//MID//punct//76 där//HA//advmod//83 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//83 för//PP//case//82 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//82 assistans//NN|UTR|SIN|IND|NOM//nmod//79 används//VB|PRS|SFO//acl:relcl//76 till//PP//case//87 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//84 än//KN//fixed//84 kostnader//NN|UTR|PLU|IND|NOM//obl//83 för//PP//case//89 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//87 .//MAD//punct//44
6 Ökad uppföljning och kontroll av assistansersättning ;Därmed//AB//advmod//95 skulle//VB|PRT|AKT//aux//95 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//95 ständigt//AB|POS//advmod//95 finnas//VB|INF|SFO//conj//44 risk//NN|UTR|SIN|IND|NOM//xcomp//95 att//SN//mark//99 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//99 uppstår//VB|PRS|AKT//acl//96 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//101 situationer//NN|UTR|PLU|IND|NOM//nsubj//99 som//HP|-|-|-//nsubj//103 hotar//VB|PRS|AKT//acl:relcl//101 att//IE//mark//105 minska//VB|INF|AKT//advcl//103 assistansreformens//NN|UTR|SIN|DEF|GEN//nmod:poss//107 trovärdighet//NN|UTR|SIN|IND|NOM//obj//105 .//MAD//punct//20
