10.1 Direktivets föreskrifter;Allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//15 om//PP//mark//6 materiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 mottagningsvillkor//NN|UTR|PLU|IND|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 införda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//1 i//PP//case//10 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 artikel//NN|UTR|SIN|IND|NOM//nmod//10 13//RG|NOM//obl//6 .//MAD//punct//1

10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Det//DT|NEU|SIN|DEF//det//2 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 boendet//NN|NEU|SIN|DEF|NOM//nsubj:pass//5 har//VB|PRS|AKT//aux//5 även//AB//advmod//5 ifrågasatts//VB|SUP|SFO//ROOT//5 p.g.a.//PP|AN//mark//9 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//9 medför//VB|PRS|AKT//advcl//5 svårigheter//NN|UTR|PLU|IND|NOM//obj//9 för//PP//case//14 den//DT|UTR|SIN|DEF//det//14 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 utlänningskontrollen//NN|UTR|SIN|DEF|NOM//nmod//10 och//KN//cc//17 för//PP//case//17 verkställigheten//NN|UTR|SIN|DEF|NOM//conj//14 av//PP//case//19 av-//AB|SMS//nmod//17 och//KN//cc//21 utvisningar//NN|UTR|PLU|IND|NOM//conj//19 .//MAD//punct//5
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//30 om//PP//case//25 verkställighet//NN|UTR|SIN|IND|NOM//nmod//23 och//KN//cc//27 kontroll//NN|UTR|SIN|IND|NOM//conj//25 i//PP//case//29 utlänningsärenden//NN|NEU|PLU|IND|NOM//nmod//27 påpekade//VB|PRT|AKT//parataxis//5 i//PP//case//33 sitt//PS|NEU|SIN|DEF//nmod:poss//33 betänkande//NN|NEU|SIN|IND|NOM//obl//30 (//PAD//punct//33 SOU//PM|NOM//nmod//36 1997:128//RG|NOM//appos//33 )//PAD//punct//33 att//SN//mark//50 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//50 mot//PP//case//42 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//42 boende//NN|NEU|SIN|IND|NOM//nmod//39 i//PP//advmod//50 stället//NN|NEU|SIN|DEF|NOM//fixed//43 för//PP//fixed//43 förläggningsboende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//43 i//PP//case//49 viss//JJ|POS|UTR|SIN|IND|NOM//amod//49 utsträckning//NN|UTR|SIN|IND|NOM//obl//43 medfört//VB|SUP|AKT//advcl//30 svårigheter//NN|UTR|PLU|IND|NOM//obj//50 för//PP//case//55 den//DT|UTR|SIN|DEF//det//55 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 utlänningskontrollen//NN|UTR|SIN|DEF|NOM//nmod//51 och//KN//cc//58 för//PP//case//58 verkställighetsarbetet//NN|NEU|SIN|DEF|NOM//conj//55 .//MAD//punct//30
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//61 anförde//VB|PRT|AKT//parataxis//30 även//AB//advmod//61 att//SN//mark//70 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//70 ur//PP//case//67 strikt//JJ|POS|UTR|SIN|IND|NOM//amod//67 kontrollsynpunkt//NN|UTR|SIN|IND|NOM//obl//70 skulle//VB|PRT|AKT//aux//70 vara//VB|INF|AKT//cop//70 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//61 om//PP//case//73 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//73 boende//NN|NEU|SIN|IND|NOM//obl//70 över//PP//advmod//70 huvud//NN|NEU|SIN|IND|NOM//fixed//74 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//74 inte//AB//advmod//79 kunde//VB|PRT|AKT//aux//79 komma//VB|INF|AKT//conj//30 i//PP//compound:prt//79 fråga//NN|UTR|SIN|IND|NOM//fixed//80 för//PP//case//83 personer//NN|UTR|PLU|IND|NOM//obl//79 med//PP//case//86 oklar//JJ|POS|UTR|SIN|IND|NOM//amod//86 identitet//NN|UTR|SIN|IND|NOM//nmod//83 eller//KN//cc//89 för//PP//case//89 personer//NN|UTR|PLU|IND|NOM//conj//86 för//PP//mark//94 vilka//HP|UTR/NEU|PLU|IND//det//92 verkställighetsproblem//NN|NEU|PLU|IND|NOM//nsubj:pass//94 kan//VB|PRS|AKT//aux//94 förutses//VB|INF|SFO//advcl//79 .//MAD//punct//30
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Å//PP//discourse//99 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//98 sidan//NN|UTR|SIN|DEF|NOM//nsubj:pass//99 konstaterades//VB|PRT|SFO//conj//30 att//SN//mark//115 den//DT|UTR|SIN|DEF//det//103 praktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//103 betydelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//115 av//PP//mark//110 att//SN//mark//110 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//107 utlänningar//NN|UTR|PLU|IND|NOM//nsubj//110 i//PP//advmod//110 stället//NN|NEU|SIN|DEF|NOM//fixed//108 bodde//VB|PRT|AKT//acl//103 på//PP//case//112 förläggning//NN|UTR|SIN|IND|NOM//obl//110 inte//AB//advmod//115 borde//VB|PRT|AKT//aux//115 överdrivas//VB|INF|SFO//ccomp//99 eftersom//SN//mark//119 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//119 ofta//AB|POS//advmod//119 försvårades//VB|PRT|SFO//advcl//115 av//PP//mark//123 att//SN//mark//123 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//123 höll//VB|PRT|AKT//advcl//119 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//123 undan//PL//advmod//123 redan//AB//advmod//129 innan//SN//case//129 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//129 boende//NN|NEU|SIN|IND|NOM//obl//123 förekom//VB|PRT|AKT//advcl//123 .//MAD//punct//99
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Vidare//AB|KOM//advmod//133 framhölls//VB|PRT|SFO//parataxis//99 att//SN//mark//141 en//DT|UTR|SIN|IND//det//137 fullständig//JJ|POS|UTR|SIN|IND|NOM//amod//137 återgång//NN|UTR|SIN|IND|NOM//nsubj//141 till//PP//case//139 förläggningsboende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//137 skulle//VB|PRT|AKT//aux//141 innebära//VB|INF|AKT//ccomp//133 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//143 kostnader//NN|UTR|PLU|IND|NOM//obj//141 för//PP//case//145 statsmakterna//NN|UTR|PLU|DEF|NOM//nmod//143 ,//MID//punct//141 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//151 sannolikt//AB|POS//advmod//151 inte//AB//advmod//151 skulle//VB|PRT|AKT//aux//151 uppvägas//VB|INF|SFO//appos//141 av//PP//case//155 den//DT|UTR|SIN|DEF//det//155 förbättrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//155 kontrollmöjligheten//NN|UTR|SIN|DEF|NOM//obl:agent//151 och//KN//cc//159 därmed//AB//advmod//158 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//159 effektivitet//NN|UTR|SIN|IND|NOM//conj//155 i//PP//case//161 verkställighetsarbetet//NN|NEU|SIN|DEF|NOM//nmod//159 .//MAD//punct//99
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//164 ansåg//VB|PRT|AKT//parataxis//99 även//AB//advmod//164 att//SN//mark//171 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//171 av//PP//case//170 humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//170 skäl//NN|NEU|PLU|IND|NOM//obl//171 var//VB|PRT|AKT//ccomp//164 av//PP//case//173 vikt//NN|UTR|SIN|IND|NOM//obl//171 att//IE//mark//176 kunna//VB|INF|AKT//aux//176 underlätta//VB|INF|AKT//acl//173 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//178 boende//NN|NEU|SIN|IND|NOM//obj//176 .//MAD//punct//164
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;För//PP//mark//182 att//IE//mark//182 kompensera//VB|INF|AKT//advcl//199 de//DT|UTR/NEU|PLU|DEF//det//184 svårigheter//NN|UTR|PLU|IND|NOM//iobj//182 denna//DT|UTR|SIN|DEF//det//186 boendeform//NN|UTR|SIN|IND|NOM//nsubj//191 ändå//AB//advmod//191 kunde//VB|PRT|AKT//aux//191 komma//VB|INF|AKT//aux//191 att//IE//mark//191 medföra//VB|INF|AKT//acl:relcl//184 för//PP//case//195 den//DT|UTR|SIN|DEF//det//195 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//195 utlänningskontrollen//NN|UTR|SIN|DEF|NOM//obl//191 och//KN//cc//198 för//PP//case//198 verkställighetsarbetet//NN|NEU|SIN|DEF|NOM//conj//195 pekade//VB|PRT|AKT//conj//164 utredningen//NN|UTR|SIN|DEF|NOM//obj//199 på//PP//mark//213 att//SN//mark//213 nedsättning//NN|UTR|SIN|IND|NOM//nsubj//213 av//PP//case//205 dagersättningen//NN|UTR|SIN|DEF|NOM//nmod//203 och//KN//cc//207 bidraget//NN|NEU|SIN|DEF|NOM//conj//205 till//PP//case//210 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//210 boende//NN|NEU|SIN|IND|NOM//nmod//207 borde//VB|PRT|AKT//aux//213 kunna//VB|INF|AKT//aux//213 komma//VB|INF|AKT//acl//200 till//PP//case//215 användning//NN|UTR|SIN|IND|NOM//obl//213 oftare//AB|KOM//advmod//222 än//KN//mark//222 vad//HP|NEU|SIN|IND//dislocated//222 som//HP|-|-|-//nsubj//222 dittills//AB//advmod//222 varit//VB|SUP|AKT//cop//222 fallet//NN|NEU|SIN|DEF|NOM//obl//213 .//MAD//punct//99
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//225 lade//VB|PRT|AKT//parataxis//99 även//AB//advmod//225 fram//PL//compound:prt//225 ett//DT|NEU|SIN|IND//det//229 förslag//NN|NEU|SIN|IND|NOM//obj//225 om//PP//mark//238 att//SN//mark//238 bidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//238 till//PP//case//235 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//235 boende//NN|NEU|SIN|IND|NOM//nmod//232 borde//VB|PRT|AKT//aux//238 kunna//VB|INF|AKT//aux//238 vägras//VB|INF|SFO//acl//229 redan//AB//advmod//241 från//PP//case//241 början//NN|UTR|SIN|DEF|NOM//obl//238 om//SN//mark//244 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//244 fanns//VB|PRT|SFO//advcl//238 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//246 skäl//NN|NEU|PLU|IND|NOM//nsubj//244 ,//MID//punct//246 dvs.//AB|AN//advmod//251 i//PP//case//251 de//DT|UTR/NEU|PLU|DEF//det//251 fall//NN|NEU|PLU|IND|NOM//conj//246 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//253 framstod//VB|PRT|AKT//advcl//225 som//KN//mark//256 särskilt//AB//advmod//256 angeläget//JJ|POS|NEU|SIN|IND|NOM//xcomp//253 att//IE//mark//258 beakta//VB|INF|AKT//acl//256 intresset//NN|NEU|SIN|DEF|NOM//obj//258 av//PP//case//264 en//DT|UTR|SIN|IND//det//264 god//JJ|POS|UTR|SIN|IND|NOM//amod//264 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//264 utlänningskontroll//NN|UTR|SIN|IND|NOM//nmod//259 .//MAD//punct//99
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//270 har//VB|PRS|AKT//aux//270 emellertid//AB//advmod//270 inte//AB//advmod//270 föranlett//VB|SUP|AKT//parataxis//99 lagstiftning//NN|UTR|SIN|IND|NOM//obj//270 .//MAD//punct//30
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Samma//DT|UTR/NEU|SIN/PLU|IND//det//1 ifrågasättanden//NN|NEU|PLU|IND|NOM//nsubj:pass//3 har//VB|PRS|AKT//aux//3 gjorts//VB|SUP|SFO//ROOT//3 i//PP//case//5 utredningen//NN|UTR|SIN|DEF|NOM//obl//3 om//PP//case//7 regleringen//NN|UTR|SIN|DEF|NOM//nmod//5 av//PP//case//9 verkställighet//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//11 beslut//NN|NEU|SIN|IND|NOM//nmod//9 om//PP//case//13 avvisning//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 utvisning//NN|UTR|SIN|IND|NOM//conj//13 enligt//PP//case//17 utlänningslagen//NN|UTR|SIN|DEF|NOM//nmod//15 och//KN//cc//20 angränsande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 lagstiftning//NN|UTR|SIN|IND|NOM//conj//17 ,//MID//punct//3 särskilt//AB//advmod//3 när//HA//case//26 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//23 gäller//VB|PRS|AKT//fixed//23 ärenden//NN|NEU|PLU|IND|NOM//obl//3 när//HA//mark//31 utlänningens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 identitet//NN|UTR|SIN|IND|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 oklar//JJ|POS|UTR|SIN|IND|NOM//advcl//3 .//MAD//punct//31
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Utredningen//NN|UTR|SIN|DEF|NOM//obl//31 ,//MID//punct//33 nedan//AB//advmod//37 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//37 verkställighetsutredningen//NN|UTR|SIN|DEF|NOM//conj//33 ,//MID//punct//33 anför//VB|PRS|AKT//conj//31 i//PP//case//41 betänkandet//NN|NEU|SIN|DEF|NOM//nmod//42 Verkställighet//NN|UTR|SIN|IND|NOM//obj//39 vid//PP//case//45 oklar//JJ|POS|UTR|SIN|IND|NOM//amod//45 identitet//NN|UTR|SIN|IND|NOM//nmod//42 m.m.//AB|AN//conj//42 (//PAD//punct//39 SOU//PM|NOM//appos//39 2003:25//RG|NOM//obl//39 )//PAD//punct//31 ://MAD//punct//3
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Med//PP//case//1 facit//NN|NEU|SIN|IND|NOM//obl//7 i//PP//case//3 hand//NN|UTR|SIN|IND|NOM//nmod//1 kan//VB|PRS|AKT//aux//7 man//PN|UTR|SIN|IND|SUB//nsubj//7 nu//AB//advmod//7 konstatera//VB|INF|AKT//ROOT//7 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 har//VB|PRS|AKT//aux//11 blivit//VB|SUP|AKT//ccomp//7 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//11 för//PP//case//14 Migrationsverket//NN|NEU|SIN|DEF|NOM//obl//11 att//IE//mark//16 komma//VB|INF|AKT//advcl//11 i//PP//compound:prt//16 kontakt//NN|UTR|SIN|IND|NOM//fixed//17 med//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//16 när//HA//mark//25 så//AB//advmod//24 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//25 bor//VB|PRS|AKT//advcl//16 i//PP//case//28 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//28 boende//NN|NEU|SIN|IND|NOM//obl//25 .//MAD//punct//7
10.3 Förmånerna i praktiken Dagersättning och ersättning för logi / Andra utredningar där bostadsersättningen och det egna boendet berörts;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 förekommer//VB|PRS|AKT//parataxis//7 t.ex.//AB|AN//advmod//31 att//SN//mark//36 den//DT|UTR|SIN|DEF//det//35 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//36 uppger//VB|PRS|AKT//ccomp//31 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//36 bo//VB|INF|AKT//xcomp//36 på//PP//case//41 en//DT|UTR|SIN|IND//det//41 adress//NN|UTR|SIN|IND|NOM//obl//38 där//HA//advmod//47 han//PN|UTR|SIN|DEF|SUB//nsubj//47 eller//KN//cc//45 hon//PN|UTR|SIN|DEF|SUB//conj//43 inte//AB//advmod//47 finns//VB|PRS|SFO//acl:relcl//41 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//advmod//47 ,//MID//punct//48 s.k.//AB|AN//amod//51 brevlådeadress//NN|UTR|SIN|IND|NOM//obl//47 .//MAD//punct//7

10.4 Överväganden;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//6 ://MID//punct//1
10.4 Överväganden;Den//DT|UTR|SIN|DEF//det//5 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 ordningen//NN|UTR|SIN|DEF|NOM//nsubj//6 uppfyller//VB|PRS|AKT//ROOT//6 ,//MID//punct//9 såväl//KN//advmod//9 rättsligt//AB|POS//xcomp//6 som//KN//case//11 faktiskt//AB|POS//advcl//6 ,//MID//punct//6 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//14 krav//NN|NEU|SIN|IND|NOM//obj//6 .//MAD//punct//6
10.4 Överväganden;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 att//SN//mark//9 de//DT|UTR/NEU|PLU|DEF//det//4 förmåner//NN|UTR|PLU|IND|NOM//nsubj//9 som//HP|-|-|-//nsubj:pass//6 föreskrivs//VB|PRS|SFO//acl:relcl//4 i//PP//case//8 direktivet//NN|NEU|SIN|DEF|NOM//obl//6 finns//VB|PRS|SFO//ccomp//1 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//9 för//PP//case//12 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//9 som//HP|-|-|-//nsubj//14 ger//VB|PRS|AKT//acl:relcl//12 in//PL//compound:prt//14 en//DT|UTR|SIN|IND//det//17 asylansökan//NN|UTR|SIN|IND|NOM//obj//14 .//MAD//punct//1
10.4 Överväganden;De//DT|UTR/NEU|PLU|DEF//det//21 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//22 medför//VB|PRS|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//24 levnadsstandard//NN|UTR|SIN|IND|NOM//obj//22 som//HP|-|-|-//nsubj//26 täcker//VB|PRS|AKT//acl:relcl//24 de//DT|UTR/NEU|PLU|DEF//det//28 asylsökandes//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|GEN//nmod:poss//29 behov//NN|NEU|PLU|IND|NOM//obj//26 i//PP//case//33 fråga//NN|UTR|SIN|IND|NOM//fixed//30 om//PP//fixed//30 hälsa//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//35 uppehälle//NN|NEU|SIN|IND|NOM//conj//33 .//MAD//punct//1
10.4 Överväganden;Den//DT|UTR|SIN|DEF//det//39 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 författningsregleringen//NN|UTR|SIN|DEF|NOM//nsubj//40 uppfyller//VB|PRS|AKT//parataxis//1 därmed//AB//advmod//40 punkt//NN|UTR|SIN|IND|NOM//obj//40 1//RG|NOM//nummod//42 och//KN//cc//43 2//RG|NOM//nummod//43 i//PP//case//49 artikel//NN|UTR|SIN|IND|NOM//nmod//48 13//RG|NOM//nummod//49 direktivet//NN|NEU|SIN|DEF|NOM//obl//40 .//MAD//punct//40
10.4 Överväganden;Även//AB//advmod//52 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//62 med//PP//case//55 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//55 behov//NN|NEU|PLU|IND|NOM//nmod//52 och//KN//cc//57 personer//NN|UTR|PLU|IND|NOM//conj//55 som//HP|-|-|-//nsubj:pass//59 hålls//VB|PRS|SFO//acl:relcl//57 i//PP//case//61 förvar//NN|NEU|SIN|IND|NOM//obl//59 garanteras//VB|INF|SFO//conj//40 samma//DT|UTR/NEU|SIN/PLU|IND//det//64 levnadsstandard//NN|UTR|SIN|IND|NOM//obj//62 .//MAD//punct//1
10.4 Överväganden;Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//67 reglering//NN|UTR|SIN|IND|NOM//nsubj//68 tillgodoser//VB|PRS|AKT//parataxis//1 därmed//AB//advmod//68 även//AB//advmod//68 vad//HP|NEU|SIN|IND//punct//1 som//HP|-|-|-//nsubj:pass//73 föreskrivs//VB|PRS|SFO//acl:relcl//71 i//PP//case//75 punkt//NN|UTR|SIN|IND|NOM//obl//73 2//RG|NOM//nummod//78 andra//RO|NOM//amod//78 stycket//NN|NEU|SIN|DEF|NOM//obj//1 samt//KN//cc//80 punkt//NN|UTR|SIN|IND|NOM//conj//78 5//RG|NOM//nummod//83 andra//RO|NOM//amod//83 stycket//NN|NEU|SIN|DEF|NOM//obj//80 .//MID//punct//1
10.4 Överväganden;De//DT|UTR/NEU|PLU|DEF//det//86 belopp//NN|NEU|PLU|IND|NOM//appos//1 som//HP|-|-|-//nsubj:pass//88 utges//VB|PRS|SFO//acl:relcl//86 är//VB|PRS|AKT//cop//90 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//88 enligt//PP//case//93 de//DT|UTR/NEU|PLU|DEF//det//93 principer//NN|UTR|PLU|IND|NOM//obl//90 som//HP|-|-|-//nsubj:pass//95 anges//VB|PRS|SFO//acl:relcl//93 i//PP//case//98 artikel//NN|UTR|SIN|IND|NOM//nmod//98 13//RG|NOM//obl//95 .//MAD//punct//1
10.4 Överväganden;Sverige//PM|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 villkor//NN|NEU|PLU|IND|NOM//obj//1 som//HP|-|-|-//nsubj:pass//6 anges//VB|PRS|SFO//acl:relcl//4 i//PP//case//10 den//DT|UTR|SIN|DEF//det//10 fakultativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 regeln//NN|UTR|SIN|DEF|NOM//obl//6 i//PP//case//12 punkt//NN|UTR|SIN|IND|NOM//nmod//10 tre//RG|NOM//nummod//12 .//MAD//punct//1
10.4 Överväganden;Det//DT|NEU|SIN|DEF//det//16 bistånd//NN|NEU|SIN|IND|NOM//nsubj//34 som//HP|-|-|-//nsubj:pass//18 ges//VB|PRS|SFO//acl:relcl//16 liksom//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 bidrag//NN|NEU|PLU|IND|NOM//obl//18 som//HP|-|-|-//nsubj:pass//24 kan//VB|PRS|AKT//aux//24 lämnas//VB|INF|SFO//acl:relcl//21 till//PP//case//26 vårdavgifter//NN|UTR|PLU|IND|NOM//obl//24 inom//PP//case//28 hälso-//NN|UTR|-|-|SMS//obl//24 och//KN//cc//30 sjukvården//NN|UTR|SIN|DEF|NOM//conj//28 i//PP//case//32 Sverige//PM|NOM//nmod//30 är//VB|PRS|AKT//cop//34 behovsprövade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//1 .//MAD//punct//1
10.4 Överväganden;Här//AB//advmod//37 finns//VB|PRS|SFO//parataxis//1 även//AB//advmod//37 regler//NN|UTR|PLU|IND|NOM//nsubj//37 om//PP//mark//58 att//SN//mark//58 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//58 som//HP|-|-|-//nsubj//44 har//VB|PRS|AKT//acl:relcl//42 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 medel//NN|NEU|PLU|IND|NOM//obj//44 ,//MID//punct//42 t.ex.//AB|AN//advmod//49 de//PN|UTR/NEU|PLU|DEF|SUB//appos//42 som//HP|-|-|-//nsubj//51 arbetat//VB|SUP|AKT//acl:relcl//49 under//PP//case//55 en//DT|UTR|SIN|IND//det//55 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//55 period//NN|UTR|SIN|IND|NOM//obl//51 ,//MID//punct//42 skall//VB|PRS|AKT//aux//58 täcka//VB|INF|AKT//acl//39 och//KN//cc//60 bidra//VB|INF|AKT//conj//58 till//PP//case//62 kostnaderna//NN|UTR|PLU|DEF|NOM//obl//60 för//PP//case//64 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//62 (//PAD//punct//37 punkt//NN|UTR|SIN|IND|NOM//appos//37 4//RG|NOM//nummod//69 första//RO|NOM//amod//69 stycket//NN|NEU|SIN|DEF|NOM//nsubj//37 )//PAD//punct//37 .//MAD//punct//1
10.4 Överväganden;Sverige//PM|NOM//nsubj//73 har//VB|PRS|AKT//parataxis//1 dock//AB//advmod//73 inga//DT|UTR/NEU|PLU|IND//det//76 regler//NN|UTR|PLU|IND|NOM//obj//73 som//HP|-|-|-//nsubj//78 gör//VB|PRS|AKT//acl:relcl//76 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//78 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//78 att//IE//mark//82 kräva//VB|INF|AKT//advcl//78 återbetalning//NN|UTR|SIN|IND|NOM//obj//82 av//PP//compound:prt//82 lämnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//86 förmåner//NN|UTR|PLU|IND|NOM//obj//73 från//PP//case//88 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//86 som//HP|-|-|-//nsubj//90 visar//VB|PRS|AKT//acl:relcl//88 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//90 ha//VB|INF|AKT//xcomp//90 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 medel//NN|NEU|PLU|IND|NOM//obj//92 på//PP//case//96 sätt//NN|NEU|PLU|IND|NOM//obl//92 som//HP|-|-|-//nsubj:pass//98 förutsätts//VB|PRS|SFO//acl:relcl//96 i//PP//case//102 den//DT|UTR|SIN|DEF//det//102 fakultativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//102 regeln//NN|UTR|SIN|DEF|NOM//obl//98 i//PP//case//104 punkt//NN|UTR|SIN|IND|NOM//obl//98 4//RG|NOM//nummod//107 andra//RO|NOM//amod//107 stycket//NN|NEU|SIN|DEF|NOM//obl//98 .//MAD//punct//1
