Våld och tvång under internationella militära insatser;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Fredsinsatsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3.2.1 Vad är mänskliga rättigheter?;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//50 syftar//VB|PRS|AKT//parataxis//9 till//PP//mark//56 att//SN//mark//56 alla//DT|UTR/NEU|PLU|IND/DEF//det//54 människor//NN|UTR|PLU|IND|NOM//nsubj//56 ska//VB|PRS|AKT//aux//56 få//VB|INF|AKT//ccomp//50 möjlighet//NN|UTR|SIN|IND|NOM//obj//56 att//IE//mark//59 leva//VB|INF|AKT//acl//57 ett//DT|NEU|SIN|IND//det//62 drägligt//JJ|POS|NEU|SIN|IND|NOM//amod//62 liv//NN|NEU|SIN|IND|NOM//obj//59 .//MID//punct//50
3.2.1 Vad är mänskliga rättigheter?;Alla//DT|UTR/NEU|PLU|IND/DEF//det//65 människor//NN|UTR|PLU|IND|NOM//nsubj:pass//66 anses//VB|PRS|SFO//conj//50 därför//AB//advmod//66 ha//VB|INF|AKT//xcomp//66 rätt//NN|UTR|SIN|IND|NOM//obj//68 till//PP//case//71 liv//NN|NEU|SIN|IND|NOM//obl//68 och//KN//cc//73 frihet//NN|UTR|SIN|IND|NOM//conj//71 ,//MID//punct//66 att//IE//mark//76 tänka//VB|INF|AKT//conj//50 ,//MID//punct//78 tycka//VB|INF|AKT//conj//76 och//KN//cc//80 säga//VB|INF|AKT//conj//76 vad//HP|NEU|SIN|IND//obj//83 man//PN|UTR|SIN|IND|SUB//nsubj//83 vill//VB|PRS|AKT//ccomp//80 ,//MID//punct//50 att//IE//mark//87 få//VB|INF|AKT//aux//87 utöva//VB|INF|AKT//advcl//50 sin//PS|UTR|SIN|DEF//nmod:poss//89 religion//NN|UTR|SIN|IND|NOM//obj//87 ,//MID//punct//94 samt//KN//cc//94 att//IE//mark//94 inte//AB//advmod//94 diskrimineras//VB|PRS|SFO//conj//87 .//MAD//punct//50
3.2.1 Vad är mänskliga rättigheter?;Till//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 rättigheterna//NN|UTR|PLU|DEF|NOM//obl//4 hör//VB|PRS|AKT//ROOT//4 också//AB//advmod//4 rätten//NN|UTR|SIN|DEF|NOM//obj//4 till//PP//case//10 en//DT|UTR|SIN|IND//det//10 opartisk//JJ|POS|UTR|SIN|IND|NOM//amod//10 rättegång//NN|UTR|SIN|IND|NOM//nmod//6 ,//MID//punct//12 rätten//NN|UTR|SIN|DEF|NOM//conj//10 att//IE//mark//14 gifta//VB|INF|AKT//acl//12 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//14 med//PP//case//17 vem//HP|UTR|SIN|IND//obl//14 man//PN|UTR|SIN|IND|SUB//nsubj//19 vill//VB|PRS|AKT//acl:relcl//17 och//KN//cc//21 bilda//VB|INF|AKT//conj//19 familj//NN|UTR|SIN|IND|NOM//obj//19 ,//MID//punct//17 liksom//PP//mark//25 rätt//NN|UTR|SIN|IND|NOM//acl:relcl//17 till//PP//case//27 mat//NN|UTR|SIN|IND|NOM//nmod//25 ,//MID//punct//29 kläder//NN|UTR|PLU|IND|NOM//conj//27 och//KN//cc//31 bostad//NN|UTR|SIN|IND|NOM//conj//27 och//KN//cc//35 en//DT|UTR|SIN|IND//det//35 tillfredsställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 levnadsstandard//NN|UTR|SIN|IND|NOM//conj//27 samt//KN//cc//37 rätt//NN|UTR|SIN|IND|NOM//conj//27 till//PP//case//39 hälsa//NN|UTR|SIN|IND|NOM//nmod//37 ,//MID//punct//41 arbete//NN|NEU|SIN|IND|NOM//conj//39 och//KN//cc//43 utbildning//NN|UTR|SIN|IND|NOM//conj//39 .//MAD//punct//4
3.2.1 Vad är mänskliga rättigheter?;Rätt//NN|UTR|SIN|IND|NOM//parataxis//4 till//PP//case//49 en//DT|UTR|SIN|IND//det//49 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//49 identitet//NN|UTR|SIN|IND|NOM//nmod//45 ,//MID//punct//51 medborgarskap//NN|NEU|SIN|IND|NOM//conj//49 och//KN//cc//53 rätten//NN|UTR|SIN|DEF|NOM//conj//49 att//IE//mark//55 rösta//VB|INF|AKT//acl//53 i//PP//case//58 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 val//NN|NEU|PLU|IND|NOM//obl//55 ,//MID//punct//45 att//IE//mark//61 söka//VB|INF|AKT//acl//45 asyl//NN|UTR|SIN|IND|NOM//obj//61 och//KN//cc//64 förbud//NN|NEU|SIN|IND|NOM//conj//62 mot//PP//case//66 tortyr//NN|UTR|SIN|IND|NOM//obl//61 och//KN//cc//68 slaveri//NN|NEU|SIN|IND|NOM//conj//66 ingår//VB|PRS|AKT//conj//4 också//AB//advmod//69 i//PP//case//74 de//DT|UTR/NEU|PLU|DEF//det//74 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 rättigheterna//NN|UTR|PLU|DEF|NOM//obl//69 .//MAD//punct//4
3.2.1 Vad är mänskliga rättigheter?;Med//PP//case//78 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 ord//NN|NEU|PLU|IND|NOM//obl//79 finns//VB|PRS|SFO//parataxis//4 bland//PP//case//82 dessa//DT|UTR/NEU|PLU|DEF//det//82 regler//NN|UTR|PLU|IND|NOM//obl//79 en//DT|UTR|SIN|IND//det//84 mängd//NN|UTR|SIN|IND|NOM//nmod//85 rättigheter//NN|UTR|PLU|IND|NOM//nsubj//79 som//HP|-|-|-//nsubj//87 begränsar//VB|PRS|AKT//acl:relcl//85 användningen//NN|UTR|SIN|DEF|NOM//obj//87 av//PP//case//90 våld//NN|NEU|SIN|IND|NOM//nmod//88 och//KN//cc//92 tvång//NN|NEU|SIN|IND|NOM//conj//90 ,//MID//punct//87 vilka//HP|UTR/NEU|PLU|IND//nsubj//96 kan//VB|PRS|AKT//aux//96 vara//VB|INF|AKT//advcl//79 av//PP//case//98 intresse//NN|NEU|SIN|IND|NOM//obl:agent//96 för//PP//case//101 vårt//PS|NEU|SIN|DEF//nmod:poss//101 uppdrag//NN|NEU|SIN|IND|NOM//nmod//98 ,//MID//punct//96 liksom//SN//mark//106 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//106 också//AB//advmod//106 finns//VB|PRS|SFO//ccomp//96 regler//NN|UTR|PLU|IND|NOM//nsubj//106 som//HP|-|-|-//nsubj//112 inte//AB//advmod//112 är//VB|PRS|AKT//cop//112 lika//AB//advmod//112 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//107 för//PP//case//115 vårt//PS|NEU|SIN|DEF//nmod:poss//115 uppdrag//NN|NEU|SIN|IND|NOM//obl//112 .//MAD//punct//4

3.2.2 Bakgrund till regelverket;De//DT|UTR/NEU|PLU|DEF//det//2 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 rättigheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//5 har//VB|PRS|AKT//aux//5 framförallt//AB//advmod//5 utvecklats//VB|SUP|SFO//ROOT//5 efter//PP//case//8 andra//RO|NOM//amod//8 världskriget//NN|NEU|SIN|DEF|NOM//obl//5 .//MID//punct//5
3.2.2 Bakgrund till regelverket;Erfarenheterna//NN|UTR|PLU|DEF|NOM//nsubj//13 från//PP//case//12 kriget//NN|NEU|SIN|DEF|NOM//nmod//10 gjorde//VB|PRT|AKT//parataxis//5 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//16 växte//VB|PRT|AKT//ccomp//13 fram//PL//advmod//16 en//DT|UTR|SIN|IND//det//19 uppfattning//NN|UTR|SIN|IND|NOM//obj//16 att//SN//mark//24 världssamfundets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 stater//NN|UTR|PLU|IND|NOM//nsubj//24 måste//VB|PRS|AKT//aux//24 ta//VB|INF|AKT//acl//19 ett//DT|NEU|SIN|IND//det//27 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//27 ansvar//NN|NEU|SIN|IND|NOM//obj//24 för//PP//case//32 den//DT|UTR|SIN|DEF//det//30 enskildes//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//32 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 rättigheter//NN|UTR|PLU|IND|NOM//nmod//27 .//MAD//punct//13
3.2.2 Bakgrund till regelverket;Att//IE//mark//35 främja//VB|INF|AKT//advcl//13 de//DT|UTR/NEU|PLU|DEF//det//38 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 rättigheterna//NN|UTR|PLU|DEF|NOM//obj//35 är//VB|PRS|AKT//cop//35 ,//MID//punct//35 som//HA//nsubj//42 framgår//VB|PRS|AKT//acl:relcl//35 av//PP//case//44 FN-stadgan//NN|UTR|SIN|DEF|NOM//obl//42 ,//MID//punct//46 ett//PN|NEU|SIN|IND|SUB/OBJ//conj//35 av//PP//case//48 FN//PM|NOM//nmod//46 ://MID//punct//46 s//NN|AN//nummod//51 mål//NN|NEU|SIN|IND|NOM//nmod//46 .//MAD//punct//13

3.2.3 Centrala dokument och traktater;År//NN|NEU|SIN|IND|NOM//nmod//1 1948//RG|NOM//obl//2 antog//VB|PRT|AKT//ROOT//2 FN//PM|NOM//nsubj//2 ://MID//punct//3 s//NN|NEU|SIN|IND|GEN//case//6 generalförsamling//NN|UTR|SIN|IND|NOM//obl//2 den//DT|UTR|SIN|DEF//det//9 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 förklaringen//NN|UTR|SIN|DEF|NOM//nmod//6 om//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//9 .//MAD//punct//6
3.2.3 Centrala dokument och traktater;Förklaringen//NN|UTR|SIN|DEF|NOM//nsubj//19 är//VB|PRS|AKT//cop//19 ett//DT|NEU|SIN|IND//det//19 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//19 dokument//NN|NEU|SIN|IND|NOM//parataxis//2 som//HP|-|-|-//nsubj//21 fastställer//VB|PRS|AKT//acl:relcl//19 att//SN//mark//26 alla//DT|UTR/NEU|PLU|IND/DEF//det//24 människor//NN|UTR|PLU|IND|NOM//nsubj//26 är//VB|PRS|AKT//cop//26 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//21 fria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//26 och//KN//cc//29 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//27 i//PP//case//31 värde//NN|NEU|SIN|IND|NOM//obl//27 och//KN//cc//33 rättigheter//NN|UTR|PLU|IND|NOM//conj//31 .//MAD//punct//19
3.2.3 Centrala dokument och traktater;I//PP//case//38 den//DT|UTR|SIN|DEF//det//38 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 förklaringen//NN|UTR|SIN|DEF|NOM//obl//39 slås//VB|PRS|SFO//acl//19 bland//PP//advmod//39 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//40 fast//PL//compound:prt//39 att//SN//mark//47 de//DT|UTR/NEU|PLU|DEF//det//46 utpekade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//46 rättigheterna//NN|UTR|PLU|DEF|NOM//nsubj//47 gäller//VB|PRS|AKT//advcl//39 för//PP//case//49 var//PN|UTR|SIN|IND|SUB/OBJ//obl//47 och//KN//fixed//49 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//49 ,//MID//punct//49 oavsett//PP//case//54 ras//NN|UTR|SIN|IND|NOM//conj//19 ,//MID//punct//56 hudfärg//NN|UTR|SIN|IND|NOM//conj//54 ,//MID//punct//58 kön//NN|NEU|SIN|IND|NOM//conj//54 ,//MID//punct//60 språk//NN|NEU|SIN|IND|NOM//conj//54 ,//MID//punct//62 religion//NN|UTR|SIN|IND|NOM//conj//54 ,//MID//punct//65 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//65 uppfattning//NN|UTR|SIN|IND|NOM//conj//54 ,//MID//punct//68 social//JJ|POS|UTR|SIN|IND|NOM//amod//68 ställning//NN|UTR|SIN|IND|NOM//conj//54 eller//KN//cc//72 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//72 grunder//NN|UTR|PLU|IND|NOM//conj//54 .//MAD//punct//19
3.2.3 Centrala dokument och traktater;Efterföljande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 FN-konventioner//NN|UTR|PLU|IND|NOM//nsubj//80 är//VB|PRS|AKT//cop//80 1948//RG|NOM//nummod//79 års//NN|NEU|SIN|IND|GEN//nmod:poss//80 konvention//NN|UTR|SIN|IND|NOM//appos//19 mot//PP//case//82 folkmord//NN|NEU|SIN|IND|NOM//nmod//80 ,//MID//punct//80 1951//RG|NOM//nummod//85 års//NN|NEU|SIN|IND|GEN//nmod:poss//86 konvention//NN|UTR|SIN|IND|NOM//conj//80 angående//PP//case//90 flyktingars//NN|UTR|PLU|IND|GEN//nmod:poss//90 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 ställning//NN|UTR|SIN|IND|NOM//nmod//86 ,//MID//punct//86 1965//RG|NOM//nummod//93 års//NN|NEU|SIN|IND|GEN//nmod:poss//94 konvention//NN|UTR|SIN|IND|NOM//conj//86 om//PP//case//96 avskaffande//NN|NEU|SIN|IND|NOM//nmod//94 av//PP//case//99 alla//DT|UTR/NEU|PLU|IND/DEF//det//99 former//NN|UTR|PLU|IND|NOM//nmod//96 av//PP//case//101 rasdiskriminering//NN|UTR|SIN|IND|NOM//nmod//99 ,//MID//punct//86 1966//RG|NOM//nummod//104 års//NN|NEU|SIN|IND|GEN//nmod:poss//107 två//RG|NOM//nummod//107 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//107 konventioner//NN|UTR|PLU|IND|NOM//conj//86 om//PP//case//109 medborgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 och//KN//cc//111 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//109 rättigheter//NN|UTR|PLU|IND|NOM//nmod//107 respektive//AB//cc//119 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 ,//MID//punct//114 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 och//KN//cc//118 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//116 rättigheter//NN|UTR|PLU|IND|NOM//conj//112 ,//MID//punct//86 1979//RG|NOM//nummod//122 års//NN|NEU|SIN|IND|GEN//nmod:poss//123 konvention//NN|UTR|SIN|IND|NOM//conj//86 om//PP//case//125 avskaffande//NN|NEU|SIN|IND|NOM//nmod//123 av//PP//case//129 all//DT|UTR|SIN|IND/DEF//det//128 slags//NN|NEU|SIN|IND|GEN//nmod:poss//129 diskriminering//NN|UTR|SIN|IND|NOM//nmod//125 av//PP//case//131 kvinnor//NN|UTR|PLU|IND|NOM//nmod//129 ,//MID//punct//86 1984//RG|NOM//nummod//134 års//NN|NEU|SIN|IND|GEN//nmod:poss//135 konvention//NN|UTR|SIN|IND|NOM//conj//86 mot//PP//case//137 tortyr//NN|UTR|SIN|IND|NOM//nmod//86 och//KN//cc//145 annan//JJ|POS|UTR|SIN|IND|NOM//amod//145 grym//JJ|POS|UTR|SIN|IND|NOM//amod//145 ,//MID//punct//140 omänsklig//JJ|POS|UTR|SIN|IND|NOM//amod//145 eller//KN//cc//144 förnedrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//142 behandling//NN|UTR|SIN|IND|NOM//conj//137 (//PAD//punct//145 tortyrkonventionen//NN|UTR|SIN|DEF|NOM//appos//145 )//PAD//punct//145 ,//MID//punct//86 1989//RG|NOM//nummod//151 års//NN|NEU|SIN|IND|GEN//nmod:poss//152 konvention//NN|UTR|SIN|IND|NOM//conj//86 om//PP//case//155 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//155 rättigheter//NN|UTR|PLU|IND|NOM//nmod//152 ,//MID//punct//86 2006//RG|NOM//nummod//158 års//NN|NEU|SIN|IND|GEN//nmod:poss//159 konvention//NN|UTR|SIN|IND|NOM//conj//86 om//PP//case//161 rättigheter//NN|UTR|PLU|IND|NOM//nmod//159 för//PP//case//163 personer//NN|UTR|PLU|IND|NOM//nmod//159 med//PP//case//165 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//163 samt//KN//cc//169 2006//RG|NOM//nummod//168 års//NN|NEU|SIN|IND|GEN//nmod:poss//169 konvention//NN|UTR|SIN|IND|NOM//conj//165 till//PP//case//171 skydd//NN|NEU|SIN|IND|NOM//nmod//169 för//PP//case//174 alla//DT|UTR/NEU|PLU|IND/DEF//det//174 människor//NN|UTR|PLU|IND|NOM//nmod//169 mot//PP//case//177 påtvingade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//177 försvinnanden//NN|NEU|PLU|IND|NOM//nmod//174 .//MAD//punct//19
3.2.3 Centrala dokument och traktater;Utöver//PP//case//2 dessa//DT|UTR/NEU|PLU|DEF//det//2 FN-konventioner//NN|UTR|PLU|IND|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 ett//DT|NEU|SIN|IND//det//5 antal//NN|NEU|SIN|IND|NOM//nmod//7 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 konventioner//NN|UTR|PLU|IND|NOM//nsubj//3 så//AB//advmod//39 som//KN//fixed//8 1950//RG|NOM//nummod//11 års//NN|NEU|SIN|IND|GEN//nmod:poss//13 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 konvention//NN|UTR|SIN|IND|NOM//fixed//8 om//PP//case//15 skydd//NN|NEU|SIN|IND|NOM//nmod//13 för//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//15 och//KN//cc//23 de//DT|UTR/NEU|PLU|DEF//det//23 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 friheterna//NN|UTR|PLU|DEF|NOM//conj//19 (//PAD//punct//25 Europakonventionen//NN|UTR|SIN|DEF|NOM//appos//23 )//PAD//punct//25 inklusive//PP//case//30 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//30 tretton//RG|NOM//nummod//30 tilläggsprotokoll//NN|NEU|PLU|IND|NOM//nmod//23 ,//MID//punct//35 den//DT|UTR|SIN|DEF//det//35 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 stadgan//NN|UTR|SIN|DEF|NOM//conj//8 från//PP//case//37 1961//RG|NOM//nmod//35 (//PAD//punct//8 reviderad//PC|PRF|UTR|SIN|IND|NOM//advcl//3 1996//RG|NOM//nummod//39 )//PAD//punct//39 ,//MID//punct//39 1987//RG|NOM//nummod//44 års//NN|NEU|SIN|IND|GEN//nmod:poss//46 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 konvention//NN|UTR|SIN|IND|NOM//conj//39 till//PP//case//50 förhindrande//NN|NEU|SIN|IND|NOM//fixed//47 av//PP//case//50 tortyr//NN|UTR|SIN|IND|NOM//obl//39 och//KN//cc//55 omänsklig//JJ|POS|UTR|SIN|IND|NOM//amod//55 eller//KN//cc//54 förnedrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//52 behandling//NN|UTR|SIN|IND|NOM//conj//50 eller//KN//cc//57 bestraffning//NN|UTR|SIN|IND|NOM//conj//55 ,//MID//punct//39 1995//RG|NOM//nummod//60 års//NN|NEU|SIN|IND|GEN//nmod:poss//61 ramkonvention//NN|UTR|SIN|IND|NOM//conj//39 om//PP//case//63 skydd//NN|NEU|SIN|IND|NOM//nmod//61 för//PP//case//66 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 minoriteter//NN|UTR|PLU|IND|NOM//nmod//63 ,//MID//punct//39 1992//RG|NOM//nummod//69 års//NN|NEU|SIN|IND|GEN//nmod:poss//71 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 stadga//NN|UTR|SIN|IND|NOM//conj//39 om//PP//case//73 landsdels-//NN|NEU|-|-|SMS//nmod//71 eller//KN//cc//75 minoritetsspråk//NN|NEU|SIN|IND|NOM//conj//73 ,//MID//punct//80 1969//RG|NOM//nummod//78 års//NN|NEU|SIN|IND|GEN//nmod:poss//80 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 konvention//NN|UTR|SIN|IND|NOM//conj//71 om//PP//case//83 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 rättigheter//NN|UTR|PLU|IND|NOM//nmod//80 samt//KN//cc//88 1981//RG|NOM//nummod//86 års//NN|NEU|SIN|IND|GEN//nmod:poss//88 afrikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 stadga//NN|UTR|SIN|IND|NOM//conj//80 om//PP//case//90 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//88 och//KN//cc//93 folkens//NN|NEU|PLU|DEF|GEN//nmod:poss//93 rättigheter//NN|UTR|PLU|IND|NOM//conj//90 .//MAD//punct//3
3.2.3 Centrala dokument och traktater;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 koncentrerar//VB|PRS|AKT//ROOT//1 vår//PS|UTR|SIN|DEF//nmod:poss//3 framställning//NN|UTR|SIN|IND|NOM//obj//1 till//PP//case//5 tre//RG|NOM//nummod//9 för//PP//case//8 denna//DT|UTR|SIN|DEF//det//8 utrednings//NN|UTR|SIN|IND|GEN//nmod//9 vidkommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//11 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 traktater//NN|UTR|PLU|IND|NOM//obj//1 inom//PP//case//13 området//NN|NEU|SIN|DEF|NOM//nmod//11 för//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//13 –//PM|NOM//punct//19 Europakonventionen//NN|UTR|SIN|DEF|NOM//appos//11 ,//MID//punct//21 FN//PM|NOM//conj//19 ://MID//punct//21 s//NN|NEU|SIN|IND|GEN//nummod//24 konvention//NN|UTR|SIN|IND|NOM//conj//19 om//PP//case//29 medborgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 och//KN//cc//28 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//26 rättigheter//NN|UTR|PLU|IND|NOM//nmod//24 (//PAD//punct//32 Internationell//JJ|POS|UTR|SIN|IND|NOM//amod//32 konvention//NN|UTR|SIN|IND|NOM//conj//24 om//PP//case//37 medborgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 och//KN//cc//36 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//34 rättigheter//NN|UTR|PLU|IND|NOM//nmod//32 ,//MID//punct//39 New//PM|NOM//conj//24 York//PM|NOM//flat//39 den//DT|UTR|SIN|DEF//det//43 16//RG|NOM//nummod//43 december//NN|UTR|SIN|IND|NOM//nmod//39 1966//RG|NOM//nummod//43 )//PAD//punct//24 samt//KN//cc//47 tortyrkonventionen//NN|UTR|SIN|DEF|NOM//conj//19 .//MAD//punct//1
3.2.3 Centrala dokument och traktater;Av//PP//case//51 dessa//DT|UTR/NEU|PLU|DEF//det//51 tre//RG|NOM//nummod//54 har//VB|PRS|AKT//aux//54 vi//PN|UTR|PLU|DEF|SUB//nsubj//54 lagt//VB|SUP|AKT//conj//1 störts//VB|SUP|SFO//xcomp//54 fokus//NN|NEU|SIN|IND|NOM//advmod//55 vid//PP//case//58 praxis//NN|UTR|SIN|IND|NOM//nmod//56 från//PP//case//60 Europadomstolen//PM|NOM//nmod//58 i//PP//case//63 vår//PS|UTR|SIN|DEF//nmod:poss//63 redovisning//NN|UTR|SIN|IND|NOM//obl//55 av//PP//case//65 rättsläget//NN|NEU|SIN|DEF|NOM//nmod//63 i//PP//case//69 de//DT|UTR/NEU|PLU|DEF//det//69 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 frågor//NN|UTR|PLU|IND|NOM//nmod//63 som//HP|-|-|-//nsubj:pass//71 aktualiseras//VB|PRS|SFO//acl:relcl//69 .//MAD//punct//1
3.2.3 Centrala dokument och traktater;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 dock//AB//advmod//3 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//IE//mark//5 notera//VB|INF|AKT//csubj//3 att//SN//mark//9 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//9 inte//AB//advmod//9 innebär//VB|PRS|AKT//ccomp//5 att//SN//mark//24 de//DT|UTR/NEU|PLU|DEF//det//13 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 traktaterna//NN|UTR|PLU|DEF|NOM//nsubj//24 och//KN//cc//15 sedvanerätten//NN|UTR|SIN|DEF|NOM//conj//13 på//PP//case//17 området//NN|NEU|SIN|DEF|NOM//nmod//15 för//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//17 inte//AB//advmod//24 kan//VB|PRS|AKT//aux//24 bli//VB|INF|AKT//ccomp//9 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//24 under//PP//case//28 en//DT|UTR|SIN|IND//det//28 insats//NN|UTR|SIN|IND|NOM//obl//24 .//MAD//punct//3
3.2.3 Centrala dokument och traktater;Den//DT|UTR|SIN|DEF//det//32 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 strategin//NN|UTR|SIN|DEF|NOM//nsubj//33 pekar//VB|PRS|AKT//parataxis//3 ut//PL//compound:prt//33 ett//DT|NEU|SIN|IND//det//37 stort//JJ|POS|NEU|SIN|IND|NOM//amod//37 antal//NN|NEU|SIN|IND|NOM//nmod//38 traktater//NN|UTR|PLU|IND|NOM//obj//33 inom//PP//case//40 området//NN|NEU|SIN|DEF|NOM//nmod//38 för//PP//case//44 de//DT|UTR/NEU|PLU|DEF//det//44 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//40 som//KN//mark//46 vägledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//44 vid//PP//case//50 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 insatser//NN|UTR|PLU|IND|NOM//obl//46 .//MAD//punct//3
