Europeisk kvarstad på bankmedel;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 europeisk//JJ|POS|UTR|SIN|IND|NOM//amod//5 kvarstad//NN|UTR|SIN|IND|NOM//nmod//2 på//PP//case//7 bankmedel//NN|NEU|PLU|IND|NOM//nmod//5
2.1 Uppdraget;I//PP//case//81 skrivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 stund//NN|UTR|SIN|IND|NOM//obl//90 har//VB|PRS|AKT//aux//90 dock//AB//advmod//90 den//DT|UTR|SIN|DEF//det//86 slutliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 utformningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//90 av//PP//case//88 bilagorna//NN|UTR|PLU|DEF|NOM//nmod//86 inte//AB//advmod//90 antagits//VB|SUP|SFO//parataxis//57 .//MID//punct//1
2.1 Uppdraget;Några//DT|UTR/NEU|PLU|IND//det//94 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//94 bilagor//NN|UTR|PLU|IND|NOM//nsubj//95 finns//VB|PRS|SFO//parataxis//1 följaktligen//AB//advmod//95 inte//AB//advmod//98 bifogade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//95 till//PP//case//100 betänkandet//NN|NEU|SIN|DEF|NOM//obl//98 .//MAD//punct//95

2.2 Vårt arbete;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 arbete//NN|NEU|SIN|IND|NOM//nsubj:pass//3 har//VB|PRS|AKT//aux//3 bedrivits//VB|SUP|SFO//ROOT//3 på//PP//case//6 sedvanligt//JJ|POS|NEU|SIN|IND|NOM//amod//6 sätt//NN|NEU|SIN|IND|NOM//obl//3 med//PP//case//9 regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 sammanträden//NN|NEU|PLU|IND|NOM//nmod//6 med//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 förordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 experterna//NN|UTR|PLU|DEF|NOM//nmod//9 .//MAD//punct//3
2.2 Vårt arbete;Sammanlagt//AB//advmod//18 har//VB|PRS|AKT//aux//18 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//18 haft//VB|SUP|AKT//parataxis//3 åtta//RG|NOM//nummod//20 sammanträden//NN|NEU|PLU|IND|NOM//obj//18 .//MAD//punct//18
2.2 Vårt arbete;Regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//18 interna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//24 arbetsmöten//NN|NEU|PLU|IND|NOM//nsubj:pass//26 har//VB|PRS|AKT//aux//26 hållits//VB|SUP|SFO//acl:relcl//22 mellan//PP//case//28 utredare//NN|UTR|PLU|IND|NOM//obl//26 och//KN//cc//30 sekreterare//NN|UTR|SIN|IND|NOM//conj//28 .//MAD//punct//18
2.2 Vårt arbete;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 arbete//NN|NEU|SIN|IND|NOM//nsubj:pass//36 har//VB|PRS|AKT//aux//36 också//AB//advmod//36 förts//VB|SUP|SFO//conj//18 framåt//PP//advmod//36 tack//NN|NEU|SIN|IND|NOM//case//41 vare//VB|KON|PRS|AKT//fixed//38 täta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 underhandskontakter//NN|UTR|PLU|IND|NOM//obl//36 med//PP//case//43 experterna//NN|UTR|PLU|DEF|NOM//obl//36 .//MAD//punct//18
2.2 Vårt arbete;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//6 och//KN//cc//2 sekreteraren//NN|UTR|SIN|DEF|NOM//conj//0 har//VB|PRS|AKT//aux//6 utöver//PP//case//5 expertsammanträden//NN|UTR|SIN|DEF|NOM//obl//6 hållit//VB|SUP|AKT//ROOT//6 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 möten//NN|NEU|PLU|IND|NOM//obj//6 med//PP//case//10 Kronofogdemyndigheten//PM|NOM//nmod//8 ,//MID//punct//12 Domstolsverket//NN|NEU|SIN|DEF|NOM//conj//10 samt//KN//cc//15 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 Bankföreningen//NN|UTR|SIN|DEF|NOM//conj//10 och//KN//cc//17 företrädare//NN|UTR|PLU|IND|NOM//conj//10 för//PP//case//20 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//20 medlemmar//NN|UTR|PLU|IND|NOM//obl//6 .//MAD//punct//6
2.2 Vårt arbete;Även//AB//advmod//23 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//28 i//PP//case//26 Stockholms//PM|GEN//nmod:poss//26 län//NN|NEU|SIN|IND|NOM//nmod//23 har//VB|PRS|AKT//aux//28 getts//VB|SUP|SFO//parataxis//6 möjlighet//NN|UTR|SIN|IND|NOM//obj//28 att//IE//mark//31 yttra//VB|INF|AKT//acl//29 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//31 över//PP//case//35 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//35 förslag//NN|NEU|PLU|IND|NOM//obl//31 i//PP//case//38 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 delar//NN|UTR|PLU|IND|NOM//nmod//35 .//MAD//punct//28
2.2 Vårt arbete;Under//PP//case//42 vårt//PS|NEU|SIN|DEF//nmod:poss//42 arbete//NN|NEU|SIN|IND|NOM//obl//46 har//VB|PRS|AKT//aux//46 vi//PN|UTR|PLU|DEF|SUB//nsubj//46 också//AB//advmod//46 utbytt//VB|SUP|AKT//amod//47 erfarenheter//NN|UTR|PLU|IND|NOM//obj//28 med//PP//case//50 den//DT|UTR|SIN|DEF//det//50 arbetsgrupp//NN|UTR|SIN|IND|NOM//nmod//47 som//HP|-|-|-//nsubj:pass//52 tillsatts//VB|SUP|SFO//acl:relcl//50 av//PP//case//56 det//DT|NEU|SIN|DEF//det//56 finska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 Justitieministeriet//PM|NOM//obl:agent//52 för//PP//mark//59 att//IE//mark//59 utreda//VB|INF|AKT//advcl//52 behovet//NN|NEU|SIN|DEF|NOM//obj//59 av//PP//case//64 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 finska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 författningsbestämmelser//NN|UTR|PLU|IND|NOM//nmod//60 till//PP//case//66 kvarstadsförordningen//NN|UTR|SIN|DEF|NOM//nmod//64 .//MAD//punct//6

2.3 Betänkandets disposition;Betänkandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//1 inleds//VB|PRS|SFO//ROOT//1 med//PP//case//4 en//DT|UTR|SIN|IND//det//4 sammanfattning//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//6 innehållet//NN|NEU|SIN|DEF|NOM//nmod//4 i//PP//case//8 kvarstadsförordningen//NN|UTR|SIN|DEF|NOM//nmod//6 (//PAD//punct//1 kapitel//NN|NEU|SIN|IND|NOM//appos//1 3//RG|NOM//nummod//10 )//PAD//punct//1 .//MAD//punct//1
2.3 Betänkandets disposition;Därefter//AB//advmod//15 följer//VB|PRS|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//18 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 redogörelse//NN|UTR|SIN|IND|NOM//obj//15 för//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//15 om//PP//case//25 kvarstad//NN|UTR|SIN|IND|NOM//nmod//23 i//PP//case//27 tvistemål//NN|NEU|SIN|IND|NOM//nmod//25 (//PAD//punct//15 kapitel//NN|NEU|SIN|IND|NOM//appos//15 4//RG|NOM//nummod//29 )//PAD//punct//15 .//MAD//punct//1
2.3 Betänkandets disposition;Våra//PS|UTR/NEU|PLU|DEF//nmod:poss//34 överväganden//NN|NEU|PLU|IND|NOM//nsubj:pass//37 och//KN//cc//36 förslag//NN|NEU|PLU|IND|NOM//conj//34 redovisas//VB|PRS|SFO//conj//1 i//PP//case//40 kapitel//NN|NEU|SIN|IND|NOM//nmod//40 5//RG|NOM//obl//37 .//MAD//punct//1
2.3 Betänkandets disposition;Ikraftträdande-//PM|SMS//nsubj:pass//45 och//KN//cc//44 övergångsbestämmelser//NN|UTR|PLU|IND|NOM//conj//42 behandlas//VB|PRS|SFO//conj//1 i//PP//case//48 kapitel//NN|NEU|SIN|IND|NOM//nmod//48 6//RG|NOM//obl//45 .//MAD//punct//1
2.3 Betänkandets disposition;I//PP//case//52 kapitel//NN|NEU|SIN|IND|NOM//nmod//52 7//RG|NOM//obl//53 redogör//VB|PRS|AKT//parataxis//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//53 för//PP//case//56 konsekvenserna//NN|UTR|PLU|DEF|NOM//obl//53 av//PP//case//59 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//59 förslag//NN|NEU|PLU|IND|NOM//nmod//56 .//MAD//punct//53
2.3 Betänkandets disposition;Slutligen//AB//advmod//62 följer//VB|PRS|AKT//conj//1 en//DT|UTR|SIN|IND//det//64 författningskommentar//NN|UTR|SIN|IND|NOM//obj//62 till//PP//mark//67 de//DT|UTR/NEU|PLU|DEF//nsubj//67 lämnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//62 lagförslagen//NN|NEU|PLU|DEF|NOM//obj//67 (//PAD//punct//62 kapitel//NN|NEU|SIN|IND|NOM//appos//62 8)//RG|NOM//nummod//70 .//MAD//punct//1


3.1 Bakgrund och syfte;EU-kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterade//VB|PRT|AKT//ROOT//1 redan//AB//advmod//1 i//PP//case//5 sitt//PS|NEU|SIN|DEF//nmod:poss//5 meddelande//NN|NEU|SIN|IND|NOM//obl//1 från//PP//case//7 1998//RG|NOM//nmod//5 om//PP//case//10 ”//JJ|POS|UTR|SIN|IND|NOM//punct//10 effektivisering//NN|UTR|SIN|IND|NOM//obl//1 av//PP//mark//14 hur//HA//advmod//14 domar//NN|UTR|PLU|IND|NOM//nsubj:pass//14 meddelas//VB|PRS|SFO//acl//10 och//KN//cc//16 verkställs//VB|PRS|SFO//conj//14 inom//PP//case//19 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 unionen//NN|UTR|SIN|DEF|NOM//obl//14 ”//PM|NOM//punct//10 att//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 är//VB|PRS|AKT//cop//24 svårt//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 att//IE//mark//26 driva//VB|INF|AKT//csubj//24 in//PL//compound:prt//26 skulder//NN|UTR|PLU|IND|NOM//obj//26 över//PP//case//30 gränserna//NN|UTR|PLU|DEF|NOM//obl//26 .//MAD//punct//1
3.1 Bakgrund och syfte;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//33 betonade//VB|PRT|AKT//conj//1 vidare//AB|KOM//advmod//33 behovet//NN|NEU|SIN|DEF|NOM//obj//33 av//PP//mark//40 att//IE//mark//40 på//PP//case//39 EU-nivå//NN|UTR|SIN|IND|NOM//obl//40 förbättra//VB|INF|AKT//acl//35 verkställigheten//NN|UTR|SIN|DEF|NOM//obj//40 av//PP//case//43 beslut//NN|NEU|PLU|IND|NOM//nmod//41 och//KN//cc//46 att//IE//mark//46 inrätta//VB|INF|AKT//conj//40 säkerhetsåtgärder//NN|UTR|PLU|IND|NOM//obj//46 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 gäldenärers//NN|UTR|PLU|IND|GEN//nmod:poss//50 tillgångar//NN|UTR|PLU|IND|NOM//obl//46 .//MAD//punct//1
3.1 Bakgrund och syfte;Rådet//NN|NEU|SIN|DEF|NOM//nsubj//53 stödde//VB|PRT|AKT//conj//1 denna//DT|UTR|SIN|DEF//det//55 strategi//NN|UTR|SIN|IND|NOM//obj//53 i//PP//case//58 sitt//PS|NEU|SIN|DEF//nmod:poss//58 åtgärdsprogram//NN|NEU|SIN|IND|NOM//nmod//55 för//PP//case//60 genomförande//NN|NEU|SIN|IND|NOM//nmod//58 av//PP//case//62 principen//NN|UTR|SIN|DEF|NOM//nmod//60 om//PP//case//65 ömsesidigt//JJ|POS|NEU|SIN|IND|NOM//amod//65 erkännande//NN|NEU|SIN|IND|NOM//nmod//62 av//PP//case//67 domar//NN|UTR|PLU|IND|NOM//nmod//65 på//PP//case//70 privaträttens//NN|UTR|SIN|DEF|GEN//nmod:poss//70 område//NN|NEU|SIN|IND|NOM//nmod//67 från//PP//case//72 2000//RG|NOM//nmod//70 .//MAD//punct//1
3.1 Bakgrund och syfte;År//NN|NEU|SIN|IND|NOM//nmod//1 2006//RG|NOM//obl//2 lade//VB|PRT|AKT//ROOT//2 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//2 fram//PL//advmod//2 en//DT|UTR|SIN|IND//det//6 grönbok//NN|UTR|SIN|IND|NOM//obj//2 om//PP//case//9 effektivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 verkställighet//NN|UTR|SIN|IND|NOM//nmod//6 av//PP//case//11 domstolsavgöranden//NN|NEU|PLU|IND|NOM//nmod//9 i//PP//case//13 EU//PM|NOM//nmod//11 .//MAD//punct//2
3.1 Bakgrund och syfte;Grönboken//NN|UTR|SIN|DEF|NOM//nsubj//16 innehöll//VB|PRT|AKT//parataxis//2 ett//DT|NEU|SIN|IND//det//18 initiativ//NN|NEU|SIN|IND|NOM//obj//16 till//PP//case//20 införande//NN|NEU|SIN|IND|NOM//obl//16 av//PP//case//24 ett//DT|NEU|SIN|IND//det//24 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 förfarande//NN|NEU|SIN|IND|NOM//nmod//20 inom//PP//case//26 EU//PM|NOM//nmod//20 för//PP//case//29 tillfälligt//JJ|POS|NEU|SIN|IND|NOM//amod//29 bevarande//NN|NEU|SIN|IND|NOM//obl//16 av//PP//case//31 banktillgodohavanden//NN|NEU|PLU|IND|NOM//nmod//29 .//MAD//punct//16
3.1 Bakgrund och syfte;I//PP//case//1 Stockholmsprogrammet//NN|NEU|SIN|DEF|NOM//obl//20 från//PP//case//3 december//NN|UTR|SIN|IND|NOM//nmod//4 2009//RG|NOM//nmod//1 ,//MID//punct//7 som//HP|-|-|-//nsubj//7 fastställde//VB|PRT|AKT//acl:relcl//4 prioriteringar//NN|UTR|PLU|IND|NOM//obj//7 för//PP//case//10 perioden//NN|UTR|SIN|DEF|NOM//nmod//11 2010–2014//PC|PRF|UTR|SIN|IND|NOM//obl//7 på//PP//case//14 områdena//NN|NEU|PLU|DEF|NOM//nmod//14 frihet//NN|UTR|SIN|IND|NOM//nmod//11 ,//MID//punct//16 säkerhet//NN|UTR|SIN|IND|NOM//conj//14 och//KN//cc//18 rättvisa//NN|UTR|SIN|IND|NOM//conj//14 ,//MID//punct//20 uppmanade//VB|PRT|AKT//ROOT//20 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 rådet//NN|NEU|SIN|DEF|NOM//nsubj//20 kommissionen//NN|UTR|SIN|DEF|NOM//obj//20 att//IE//mark//25 bedöma//VB|INF|AKT//acl//23 behovet//NN|NEU|SIN|DEF|NOM//obj//25 av//PP//nmod//26 och//KN//cc//29 genomförbarheten//NN|NEU|PLU|DEF|NOM//conj//26 när//HA//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//30 gäller//VB|PRS|AKT//fixed//30 att//IE//mark//34 föreskriva//VB|INF|AKT//advcl//25 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 åtgärder//NN|UTR|PLU|IND|NOM//obj//34 på//PP//case//39 unionsnivå//NN|UTR|SIN|IND|NOM//obl//34 ,//MID//punct//42 däribland//AB//advmod//42 säkerhetsåtgärder//NN|UTR|PLU|IND|NOM//conj//39 ,//MID//punct//45 i//PP//case//45 syfte//NN|NEU|SIN|IND|NOM//conj//39 att//IE//mark//47 förebygga//VB|INF|AKT//acl//45 t.ex.//AB|AN//advmod//47 att//SN//mark//51 tillgångar//NN|UTR|PLU|IND|NOM//nsubj//51 försvinner//VB|PRS|AKT//ccomp//47 innan//SN//case//53 verkställighet//NN|UTR|SIN|IND|NOM//obl//51 av//PP//case//56 en//DT|UTR|SIN|IND//det//56 fordran//NN|UTR|SIN|IND|NOM//nmod//53 har//VB|PRS|AKT//aux//58 skett//VB|SUP|AKT//conj//51 ,//MID//punct//62 samt//KN//cc//62 att//IE//mark//62 lägga//VB|INF|AKT//conj//20 fram//PL//compound:prt//62 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 förslag//NN|NEU|PLU|IND|NOM//obj//62 till//PP//case//67 förbättring//NN|UTR|SIN|IND|NOM//obl//62 av//PP//case//69 effektiviteten//NN|UTR|SIN|DEF|NOM//nmod//67 vid//PP//case//71 verkställighet//NN|UTR|SIN|IND|NOM//nmod//69 av//PP//case//73 domar//NN|UTR|PLU|IND|NOM//nmod//71 inom//PP//case//75 unionen//NN|UTR|SIN|DEF|NOM//nmod//73 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 bankmedel//NN|NEU|PLU|IND|NOM//nmod//73 som//HP|-|-|-//nsubj//79 finns//VB|PRS|SFO//acl:relcl//77 på//PP//case//81 bankkonton//NN|NEU|PLU|IND|NOM//obl//79 och//KN//cc//84 gäldenärers//NN|UTR|PLU|IND|GEN//nmod:poss//84 tillgångar//NN|UTR|PLU|IND|NOM//conj//81 .//MAD//punct//20
3.1 Bakgrund och syfte;Behovet//NN|NEU|SIN|DEF|NOM//nsubj//9 av//PP//mark//3 att//IE//mark//3 förbättra//VB|INF|AKT//acl//0 indrivningen//NN|UTR|SIN|DEF|NOM//obj//3 av//PP//case//6 skulder//NN|UTR|PLU|IND|NOM//nmod//4 över//PP//case//8 gränserna//NN|UTR|PLU|DEF|NOM//nmod//6 underströks//VB|PRT|SFO//ROOT//9 i//PP//case//11 maj//NN|UTR|SIN|IND|NOM//nmod//12 2011//RG|NOM//obl//9 av//PP//case//14 Europaparlamentet//NN|NEU|SIN|DEF|NOM//obl//9 som//HP|-|-|-//nsubj//17 då//AB//advmod//17 antog//VB|PRT|AKT//acl:relcl//14 ett//DT|NEU|SIN|IND//det//19 initiativbetänkande//NN|NEU|SIN|IND|NOM//obj//17 där//HA//advmod//22 parlamentet//NN|NEU|SIN|DEF|NOM//nsubj//22 uppmanade//VB|PRT|AKT//acl:relcl//19 kommissionen//NN|UTR|SIN|DEF|NOM//obj//22 att//IE//mark//25 lägga//VB|INF|AKT//acl//23 fram//PL//compound:prt//25 ett//DT|NEU|SIN|IND//det//28 förslag//NN|NEU|SIN|IND|NOM//obj//25 om//PP//case//31 tillfälliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 åtgärder//NN|UTR|PLU|IND|NOM//nmod//28 för//PP//mark//34 att//IE//mark//34 frysa//VB|INF|AKT//advcl//25 och//KN//cc//36 redovisa//VB|INF|AKT//conj//34 gäldenärers//NN|UTR|PLU|IND|GEN//nmod:poss//38 tillgångar//NN|UTR|PLU|IND|NOM//obj//34 i//PP//case//41 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 ärenden//NN|NEU|PLU|IND|NOM//nmod//38 .//MAD//punct//9
3.1 Bakgrund och syfte;I//PP//case//1 juli//NN|UTR|SIN|IND|NOM//obl//3 2011//RG|NOM//nummod//1 presenterade//VB|PRT|AKT//ROOT//3 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//3 ett//DT|NEU|SIN|IND//det//6 förslag//NN|NEU|SIN|IND|NOM//obj//3 till//PP//case//8 förordning//NN|UTR|SIN|IND|NOM//nmod//6 om//PP//case//11 europeisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 kvarstad//NN|UTR|SIN|IND|NOM//nmod//8 på//PP//case//13 bankmedel//NN|NEU|PLU|IND|NOM//nmod//11 .//MAD//punct//3
3.1 Bakgrund och syfte;I//PP//case//16 motiveringen//NN|UTR|SIN|DEF|NOM//obl//19 till//PP//case//18 förslaget//NN|NEU|SIN|DEF|NOM//nmod//16 konstaterades//VB|PRT|SFO//conj//3 att//SN//mark//33 en//DT|UTR|SIN|IND//det//22 fordringsägare//NN|UTR|SIN|IND|NOM//nsubj//33 som//HP|-|-|-//nsubj//25 vill//VB|PRS|AKT//aux//25 driva//VB|INF|AKT//acl:relcl//22 in//PL//compound:prt//25 en//DT|UTR|SIN|IND//det//28 skuld//NN|UTR|SIN|IND|NOM//obj//25 i//PP//case//32 en//DT|UTR|SIN|IND//det//32 annan//JJ|POS|UTR|SIN|IND|NOM//amod//32 medlemsstat//NN|UTR|SIN|IND|NOM//obl//25 stöter//VB|PRS|AKT//dep//19 på//PL//case//36 avsevärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 problem//NN|NEU|PLU|IND|NOM//obl//33 .//MAD//punct//19
3.1 Bakgrund och syfte;I//PP//advmod//42 synnerhet//NN|UTR|SIN|IND|NOM//fixed//38 är//VB|PRS|AKT//cop//42 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 krångligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//19 och//KN//cc//44 dyrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//42 och//KN//cc//46 tar//VB|PRS|AKT//conj//42 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 tid//NN|UTR|SIN|IND|NOM//obj//46 att//IE//mark//50 erhålla//VB|INF|AKT//acl//48 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 åtgärder//NN|UTR|PLU|IND|NOM//obj//50 för//PP//mark//55 att//IE//mark//55 bevara//VB|INF|AKT//advcl//50 de//DT|UTR/NEU|PLU|DEF//det//57 tillgångar//NN|UTR|PLU|IND|NOM//obj//55 som//HP|-|-|-//obj//60 gäldenären//NN|UTR|SIN|DEF|NOM//nsubj//60 har//VB|PRS|AKT//acl:relcl//57 utomlands//AB//advmod//60 .//MAD//punct//3
3.1 Bakgrund och syfte;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//64 framhölls//VB|PRT|SFO//parataxis//3 att//SN//mark//68 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//68 är//VB|PRS|AKT//cop//68 problematiskt//JJ|POS|NEU|SIN|IND|NOM//ccomp//64 ,//MID//punct//68 eftersom//SN//mark//75 ett//DT|NEU|SIN|IND//det//75 snabbt//JJ|POS|NEU|SIN|IND|NOM//amod//75 och//KN//cc//74 smidigt//JJ|POS|NEU|SIN|IND|NOM//conj//72 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//csubj//82 av//PP//case//79 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//79 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 åtgärder//NN|UTR|PLU|IND|NOM//nmod//75 ofta//AB|POS//advmod//82 är//VB|PRS|AKT//cop//82 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//68 för//PP//mark//88 att//SN//mark//88 gäldenären//NN|UTR|SIN|DEF|NOM//nsubj//88 inte//AB//advmod//88 ska//VB|PRS|AKT//aux//88 hinna//VB|INF|AKT//advcl//82 avlägsna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//88 eller//KN//cc//91 skingra//VB|INF|AKT//conj//89 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//93 tillgångar//NN|UTR|PLU|IND|NOM//obj//91 innan//SN//mark//97 fordringsägaren//NN|UTR|SIN|DEF|NOM//nsubj//97 har//VB|PRS|AKT//aux//97 erhållit//VB|SUP|AKT//advcl//91 och//KN//cc//99 verkställt//VB|SUP|AKT//conj//97 en//DT|UTR|SIN|IND//det//101 dom//NN|UTR|SIN|IND|NOM//obj//97 i//PP//case//103 sakfrågan//NN|UTR|SIN|DEF|NOM//obl//97 .//MAD//punct//64
3.1 Bakgrund och syfte;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//106 poängterades//VB|PRT|SFO//conj//3 att//SN//mark//111 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//111 är//VB|PRS|AKT//cop//111 särskilt//AB//advmod//111 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//106 när//HA//mark//114 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//114 gäller//VB|PRS|AKT//advcl//111 bankkontotillgångar//NN|UTR|PLU|IND|NOM//obj//114 ,//MID//punct//123 eftersom//SN//mark//123 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//123 snabbt//AB|POS//advmod//123 och//KN//cc//121 enkelt//AB|POS//conj//119 kan//VB|PRS|AKT//aux//123 flyttas//VB|INF|SFO//advcl//111 av//PP//case//125 gäldenären//NN|UTR|SIN|DEF|NOM//obl:agent//123 från//PP//case//128 ett//DT|NEU|SIN|IND//det//128 konto//NN|NEU|SIN|IND|NOM//nmod//125 i//PP//case//131 en//DT|UTR|SIN|IND//det//131 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//128 till//PP//case//134 ett//DT|NEU|SIN|IND//det//134 konto//NN|NEU|SIN|IND|NOM//obl//123 i//PP//case//138 en//DT|UTR|SIN|IND//det//138 annan//JJ|POS|UTR|SIN|IND|NOM//amod//138 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//134 för//PP//mark//141 att//IE//mark//141 undvika//VB|INF|AKT//advcl//123 verkställighetsåtgärder//NN|UTR|PLU|IND|NOM//obj//141 .//MAD//punct//106
