En översyn av överskottsmålet;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Överskottsmålskommittén//NN|UTR|SIN|DEF|NOM//nmod//0
5.1 Finanspolitiska regler för att motverka underskott;De//DT|UTR/NEU|PLU|DEF//det//3 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//3 finanspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//11 bland//PP//case//5 IMF//PM|NOM//nmod//3 ://MID//punct//5 s//JJ|AN//nummod//8 medlemsländer//NN|NEU|PLU|IND|NOM//nmod//3 är//VB|PRS|AKT//cop//11 saldomål//NN|NEU|PLU|IND|NOM//nsubj//11 följt//PC|PRF|NEU|SIN|IND|NOM//ROOT//11 av//PP//case//13 skuldregler//NN|UTR|PLU|IND|NOM//obl:agent//11 (//PAD//punct//11 se//VB|IMP|AKT//parataxis//11 figur//NN|UTR|SIN|IND|NOM//nmod//17 5.1//RG|NOM//obj//15 )//PAD//punct//15 .//MAD//punct//11
5.1 Finanspolitiska regler för att motverka underskott;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 är//VB|PRS|AKT//cop//23 främst//AB|SUV//advmod//23 användningen//NN|UTR|SIN|DEF|NOM//parataxis//11 av//PP//case//25 saldomål//NN|NEU|PLU|IND|NOM//nmod//23 och//KN//cc//27 skuldregler//NN|UTR|PLU|IND|NOM//conj//25 som//HP|-|-|-//nsubj//29 ökat//VB|SUP|AKT//acl:relcl//27 ,//MID//punct//35 vilket//HP|NEU|SIN|IND//nsubj//35 till//PP//case//34 stor//JJ|POS|UTR|SIN|IND|NOM//amod//34 del//NN|UTR|SIN|IND|NOM//obl//35 beror//VB|PRS|AKT//conj//23 på//PP//mark//44 att//SN//mark//44 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//44 av//PP//case//40 länderna//NN|NEU|PLU|DEF|NOM//nmod//38 i//PP//case//42 urvalet//NN|NEU|SIN|DEF|NOM//nmod//40 är//VB|PRS|AKT//cop//44 EU-länder//NN|UTR|PLU|IND|NOM//obl//35 .//MAD//punct//44
5.1 Finanspolitiska regler för att motverka underskott;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 länder//NN|NEU|PLU|IND|NOM//nsubj//48 har//VB|PRS|AKT//conj//23 också//AB//advmod//48 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//51 regler//NN|UTR|PLU|IND|NOM//obj//48 av//PP//case//54 samma//DT|UTR/NEU|SIN/PLU|IND//det//54 kategori//NN|UTR|SIN|IND|NOM//nmod//51 .//MAD//punct//23
5.1 Finanspolitiska regler för att motverka underskott;Trots//PP//case//1 framväxten//NN|UTR|SIN|DEF|NOM//obl//8 av//PP//case//7 allt//AB//det//7 mer//AB|KOM//advmod//5 utvecklade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 finanspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 ramverk//NN|NEU|PLU|IND|NOM//nmod//1 har//VB|PRS|AKT//ROOT//8 den//DT|UTR|SIN|DEF//det//11 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//12 skuld//NN|UTR|SIN|IND|NOM//obj//8 som//KN//mark//14 andel//NN|UTR|SIN|IND|NOM//nsubj//17 av//PP//case//16 BNP//NN|AN//nmod//14 ökat//VB|SUP|AKT//acl:relcl//12 märkbart//AB|POS//advmod//17 i//PP//case//22 de//DT|UTR/NEU|PLU|DEF//det//22 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//22 länder//NN|NEU|PLU|IND|NOM//obl//17 sedan//PP//case//24 slutet//NN|NEU|SIN|DEF|NOM//nmod//22 av//PP//case//26 1990-talet//NN|NEU|SIN|DEF|NOM//nmod//24 .//MAD//punct//8
5.1 Finanspolitiska regler för att motverka underskott;Särskilt//AB//advmod//32 under//PP//case//32 den//DT|UTR|SIN|DEF//det//32 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//32 lågkonjunkturen//NN|UTR|SIN|DEF|NOM//obl//39 efter//PP//case//34 finanskrisen//NN|UTR|SIN|DEF|NOM//nmod//32 2008//RG|NOM//nummod//34 har//VB|PRS|AKT//aux//39 sparandet//NN|NEU|SIN|DEF|NOM//nsubj//39 varit//VB|SUP|AKT//cop//39 lågt//JJ|POS|NEU|SIN|IND|NOM//parataxis//8 och//KN//cc//42 skuldsättningen//NN|UTR|SIN|DEF|NOM//nsubj//42 ökat//VB|SUP|AKT//conj//39 (//PAD//punct//42 tabell//NN|UTR|SIN|IND|NOM//nmod//45 5.1//RG|NOM//appos//42 )//PAD//punct//39 .//MAD//punct//8
5.1 Finanspolitiska regler för att motverka underskott;De//DT|UTR/NEU|PLU|DEF//det//52 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 och//KN//cc//51 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//49 förändringar//NN|UTR|PLU|IND|NOM//nsubj//70 av//PP//case//55 finanspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 regler//NN|UTR|PLU|IND|NOM//nmod//52 som//KN//nmod//52 (//PAD//punct//56 ”//PAD//punct//61 budget//NN|UTR|SIN|IND|NOM//nmod//61 balance//UO//amod//61 rule//UO//appos//56 ”//PAD//punct//61 )//PAD//punct//56 .//MAD//punct//52
5.1 Finanspolitiska regler för att motverka underskott;många//PN|UTR/NEU|PLU|IND|SUB/OBJ//amod//52 framför//PP//case//68 allt//PN|NEU|SIN|IND|SUB/OBJ//det//68 EU-länder//NN|UTR|PLU|IND|NOM//nmod//65 har//VB|PRS|AKT//aux//70 genomfört//VB|SUP|AKT//parataxis//8 och//KN//cc//72 genomför//VB|PRS|AKT//conj//70 kan//VB|PRS|AKT//aux//74 ses//VB|INF|SFO//advcl//70 som//KN//case//77 ett//DT|NEU|SIN|IND//det//77 sätt//NN|NEU|SIN|IND|NOM//obl//74 att//IE//mark//79 försöka//VB|INF|AKT//acl//77 komma//VB|INF|AKT//xcomp//79 tillrätta//PL//compound:prt//80 med//PP//case//83 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//80 .//MAD//punct//8
5.1 Finanspolitiska regler för att motverka underskott;Under//PP//case//3 den//DT|UTR|SIN|DEF//det//3 djupa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 lågkonjunkturen//NN|UTR|SIN|DEF|NOM//obl//6 efter//PP//case//5 finanskrisen//NN|UTR|SIN|DEF|NOM//nmod//3 kom//VB|PRT|AKT//ROOT//6 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 länder//NN|NEU|PLU|IND|NOM//nsubj//6 också//AB//advmod//6 att//IE//mark//11 bryta//VB|INF|AKT//xcomp//6 mot//PP//case//15 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//15 finanspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 regler//NN|UTR|PLU|IND|NOM//obl//11 .//MID//punct//6
5.1 Finanspolitiska regler för att motverka underskott;Då//HA//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 ofta//AB|POS//advmod//20 saknades//VB|PRT|SFO//advcl//6 undantagsklausuler//NN|UTR|PLU|IND|NOM//nsubj:pass//20 i//PP//case//23 regelverken//NN|NEU|PLU|DEF|NOM//obl//20 antingen//KN//cc//25 åsidosattes//VB|PRT|SFO//conj//20 reglerna//NN|UTR|PLU|DEF|NOM//obj//25 ,//MID//punct//25 eller//KN//cc//30 så//AB//advmod//30 justerades//VB|PRT|SFO//conj//20 reglernas//NN|UTR|PLU|DEF|GEN//nmod:poss//32 gränsnivåer//NN|UTR|PLU|IND|NOM//nsubj:pass//30 .//MAD//punct//6
5.1 Finanspolitiska regler för att motverka underskott;Ofta//AB|POS//advmod//35 lades//VB|PRT|SFO//parataxis//6 anpassningsbanor//NN|UTR|PLU|IND|NOM//nsubj:pass//35 fast//PL//advmod//35 för//PP//mark//40 att//IE//mark//40 ge//VB|INF|AKT//advcl//35 viss//JJ|POS|UTR|SIN|IND|NOM//amod//42 flexibilitet//NN|UTR|SIN|IND|NOM//obj//40 i//PP//case//44 hanteringen//NN|UTR|SIN|DEF|NOM//obl//40 av//PP//case//49 den//DT|UTR|SIN|DEF//det//49 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 osäkerheten//NN|UTR|SIN|DEF|NOM//nmod//44 .//MAD//punct//6
5.1 Finanspolitiska regler för att motverka underskott;En//DT|UTR|SIN|IND//det//52 trend//NN|UTR|SIN|IND|NOM//appos//6 efter//PP//case//54 skuldkrisen//NN|UTR|SIN|DEF|NOM//nmod//52 har//VB|PRS|AKT//aux//56 varit//VB|SUP|AKT//cop//52 att//SN//mark//60 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//59 länder//NN|NEU|PLU|IND|NOM//nsubj//60 använder//VB|PRS|AKT//ccomp//56 en//DT|UTR|SIN|IND//det//62 skuldregel//NN|UTR|SIN|IND|NOM//obj//60 tillsammans//AB//advmod//66 med//PP//case//66 en//DT|UTR|SIN|IND//det//66 utgiftsregel//NN|UTR|SIN|IND|NOM//obl//60 för//PP//mark//69 att//IE//mark//69 kombinera//VB|INF|AKT//acl//66 hållbarhetsmotivet//NN|NEU|SIN|DEF|NOM//obj//69 med//PP//case//72 flexibilitet//NN|UTR|SIN|IND|NOM//obl//69 för//PP//mark//75 att//IE//mark//75 hantera//VB|INF|AKT//advcl//69 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 störningar//NN|UTR|PLU|IND|NOM//obj//75 (//PAD//punct//79 Schaechter//NN|UTR|PLU|IND|NOM//appos//77 m.fl.//AB|AN//punct//79 IMF//PM|NOM//conj//79 2012//RG|NOM//nummod//81 )//PAD//punct//79 .//MAD//punct//6
5.1 Finanspolitiska regler för att motverka underskott;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
5.1 Finanspolitiska regler för att motverka underskott;IMF//PM|NOM//amod//3 april//NN|UTR|SIN|IND|NOM//appos//0 2016//RG|NOM//nummod//3 (//PAD//punct//3 Schweiz//PM|NOM//appos//3 och//KN//cc//9 Nya//PM|NOM//amod//9 Zeeland//PM|NOM//conj//6 )//PAD//punct//3 ,//MID//punct//12 EU-kommissionen//NN|UTR|SIN|DEF|NOM//appos//0 maj//NN|UTR|SIN|IND|NOM//nmod//12 2016//RG|NOM//nummod//13 (//PAD//punct//12 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//12 )//PAD//punct//12 .//MAD//punct//0

5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;En//DT|UTR|SIN|IND//det//1 grundorsak//NN|UTR|SIN|IND|NOM//nsubj:pass//8 till//PP//mark//4 att//SN//mark//4 finanspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//1 och//KN//cc//6 regler//NN|UTR|PLU|IND|NOM//conj//4 har//VB|PRS|AKT//aux//8 introducerats//VB|SUP|SFO//advcl//11 är//VB|PRS|AKT//cop//11 den//PN|UTR|SIN|DEF|SUB/OBJ//det//11 tendens//NN|UTR|SIN|IND|NOM//ROOT//11 till//PP//case//13 underskott//NN|NEU|SIN|IND|NOM//nmod//11 i//PP//case//15 utformningen//NN|UTR|SIN|DEF|NOM//nmod//13 av//PP//case//17 finanspolitiken//NN|UTR|SIN|DEF|NOM//nmod//15 (//PAD//punct//17 eng.//NN|AN//nsubj//20 deficit//UO//appos//17 bias//UO//obj//20 )//PAD//punct//17 som//HP|-|-|-//nsubj:pass//25 har//VB|PRS|AKT//aux//25 observerats//VB|SUP|SFO//acl:relcl//11 i//PP//case//29 ett//DT|NEU|SIN|IND//det//28 flertal//NN|NEU|SIN|IND|NOM//nmod//29 länder//NN|NEU|PLU|IND|NOM//obl//25 .//MAD//punct//29
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;Forskning//NN|UTR|SIN|IND|NOM//nsubj//36 i//PP//case//34 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//34 ekonomi//NN|UTR|SIN|IND|NOM//nmod//31 har//VB|PRS|AKT//aux//36 identifierat//VB|SUP|AKT//conj//11 ett//DT|NEU|SIN|IND//det//38 antal//NN|NEU|SIN|IND|NOM//nmod//39 orsaker//NN|UTR|PLU|IND|NOM//obj//36 till//PP//mark//43 att//SN//mark//43 finanspolitiken//NN|UTR|SIN|DEF|NOM//nsubj//43 tenderar//VB|PRS|AKT//advcl//36 att//IE//mark//45 utformas//VB|INF|SFO//xcomp//43 utifrån//PP//case//50 ett//DT|NEU|SIN|IND//det//50 alltför//AB//advmod//49 kortsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//50 perspektiv//NN|NEU|SIN|IND|NOM//obl//45 ,//MID//punct//53 vilket//HP|NEU|SIN|IND//nsubj//53 leder//VB|PRS|AKT//advcl//36 till//PP//case//55 underskott//NN|NEU|SIN|IND|NOM//obl//53 .//MAD//punct//36
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;Bland//PP//case//58 annat//PN|NEU|SIN|IND|SUB/OBJ//obl//61 har//VB|PRS|AKT//aux//61 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//61 lyfts//VB|PRS|SFO//conj//36 fram//PL//advmod//61 ://MID//punct//61
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;//NN|AN//nmod//65 Informationsproblem//NN|UTR|SIN|DEF|NOM//appos//61 ://MID//punct//65
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;Vare//KN//cc//69 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//67 politiker//NN|UTR|PLU|IND|NOM//nsubj//72 eller//KN//cc//71 väljare//NN|UTR|PLU|IND|NOM//conj//69 inser//VB|PRS|AKT//parataxis//65 de//DT|UTR/NEU|PLU|DEF//det//75 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//72 av//PP//case//79 ett//DT|NEU|SIN|IND//det//79 nutida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 budgetunderskott//NN|NEU|SIN|IND|NOM//nmod//75 ,//MID//punct//86 och//KN//cc//86 vad//HP|NEU|SIN|IND//obj//86 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//86 kommer//VB|PRS|AKT//aux//86 att//IE//mark//86 kräva//VB|INF|AKT//conj//61 i//PP//case//91 form//NN|UTR|SIN|IND|NOM//fixed//87 av//PP//fixed//87 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 skattehöjningar//NN|UTR|PLU|IND|NOM//obl//86 eller//KN//cc//93 utgiftsnedskärningar//NN|UTR|PLU|IND|NOM//conj//91 .//MID//punct//36
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//99 kan//VB|PRS|AKT//aux//99 alternativt//AB|POS//advmod//99 också//AB//advmod//99 handla//VB|INF|AKT//conj//36 om//PP//compound:prt//99 att//SN//mark//103 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//103 finns//VB|PRS|SFO//advcl//99 en//DT|UTR|SIN|IND//det//106 orealistisk//JJ|POS|UTR|SIN|IND|NOM//amod//106 syn//NN|UTR|SIN|IND|NOM//nsubj//103 på//PP//case//110 den//DT|UTR|SIN|DEF//det//110 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 tillväxten//NN|UTR|SIN|DEF|NOM//obl//103 ,//MID//punct//113 vilket//HP|NEU|SIN|IND//nsubj//113 leder//VB|PRS|AKT//acl:relcl//110 till//PP//case//115 underskott//NN|NEU|SIN|IND|NOM//obl//113 då//HA//mark//119 skatteinkomsterna//NN|UTR|PLU|DEF|NOM//nsubj//119 ständigt//AB|POS//advmod//119 tenderar//VB|PRS|AKT//advcl//113 att//IE//mark//121 bli//VB|INF|AKT//xcomp//119 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//121 än//KN//mark//124 förväntat//PC|PRF|NEU|SIN|IND|NOM//advcl//121 .//MAD//punct//99
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;Informationsasymmetri//NN|UTR|SIN|IND|NOM//obj//99 mellan//PP//case//128 regering//NN|UTR|SIN|IND|NOM//nmod//126 och//KN//cc//130 väljare//NN|UTR|PLU|IND|NOM//conj//128 kan//VB|PRS|AKT//aux//133 vidare//AB|KOM//advmod//133 leda//VB|INF|AKT//conj//99 till//PP//mark//141 att//SN//mark//141 en//DT|UTR|SIN|IND//det//137 regering//NN|UTR|SIN|IND|NOM//nsubj:pass//141 av//PP//case//140 strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 skäl//NN|NEU|PLU|IND|NOM//nmod//137 frestas//VB|INF|SFO//advcl//133 att//IE//mark//143 föra//VB|INF|AKT//xcomp//141 en//DT|UTR|SIN|IND//det//147 alltför//AB//advmod//146 expansiv//JJ|POS|UTR|SIN|IND|NOM//amod//147 politik//NN|UTR|SIN|IND|NOM//obj//143 inför//PP//case//149 val//NN|NEU|SIN|IND|NOM//obl//143 ,//MID//punct//143 då//HA//mark//156 väljarna//NN|UTR|PLU|DEF|NOM//nsubj//156 inte//AB//advmod//156 till//PP//advmod//156 fullo//NN|-|-|-|-//fixed//154 inser//VB|PRS|AKT//advcl//143 de//DT|UTR/NEU|PLU|DEF//det//159 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//159 konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//156 av//PP//case//163 ett//DT|NEU|SIN|IND//det//163 nutida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//163 underskott//NN|NEU|SIN|IND|NOM//nmod//159 .//MAD//punct//99
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;//NN|AN//nmod//166 Otålighet//NN|UTR|SIN|IND|NOM//nsubj//177 och//KN//cc//168 tidsinkonsistenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//166 preferenser//NN|UTR|PLU|IND|NOM//conj//166 ://MID//punct//166
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi; //_SP////170 En//DT|UTR|SIN|IND//det//174 annan//JJ|POS|UTR|SIN|IND|NOM//amod//174 förklaring//NN|UTR|SIN|IND|NOM//conj//166 till//PP//case//176 underskott//NN|NEU|SIN|IND|NOM//nmod//174 handlar//VB|PRS|AKT//conj//99 om//PP//case//179 otålighet//NN|UTR|SIN|IND|NOM//obl//177 och//KN//cc//181 tidsinkonsistenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//179 preferenser//NN|UTR|PLU|IND|NOM//conj//179 på//PP//case//185 såväl//KN//advmod//185 individnivå//NN|UTR|SIN|IND|NOM//obl//177 som//KN//mark//188 hos//PP//case//188 regeringar//NN|UTR|PLU|IND|NOM//conj//185 .//MAD//punct//177
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;En//DT|UTR|SIN|IND//det//191 analogi//NN|UTR|SIN|IND|NOM//nsubj//224 är//VB|PRS|AKT//cop//191 att//SN//mark//196 vi//PN|UTR|PLU|DEF|SUB//nsubj//196 exempelvis//AB//advmod//196 vet//VB|PRS|AKT//csubj//191 med//PL//case//198 oss//PN|UTR|PLU|DEF|OBJ//obl//196 att//SN//mark//204 vi//PN|UTR|PLU|DEF|SUB//nsubj//204 av//PP//case//202 hälsoskäl//NN|NEU|PLU|IND|NOM//obl//204 bör//VB|PRS|AKT//aux//204 följa//VB|INF|AKT//ccomp//196 en//DT|UTR|SIN|IND//det//207 viss//JJ|POS|UTR|SIN|IND|NOM//amod//207 diet//NN|UTR|SIN|IND|NOM//obj//204 ,//MID//punct//214 men//KN//cc//214 trots//PP//case//211 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//214 inte//AB//advmod//214 kan//VB|PRS|AKT//aux//214 motstå//VB|INF|AKT//conj//196 frestelsen//NN|UTR|SIN|DEF|NOM//obj//214 av//PP//case//219 en//DT|UTR|SIN|IND//det//219 god//JJ|POS|UTR|SIN|IND|NOM//amod//219 dessert//NN|UTR|SIN|IND|NOM//nmod//215 .//MAD//punct//191
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;En//DT|UTR|SIN|IND//det//222 regering//NN|UTR|SIN|IND|NOM//nsubj//224 kan//VB|PRS|AKT//aux//224 ha//VB|INF|AKT//conj//99 en//DT|UTR|SIN|IND//det//227 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//227 diskonteringsfaktor//NN|UTR|SIN|IND|NOM//obj//224 än//KN//mark//229 väljarna//NN|UTR|PLU|DEF|NOM//acl//227 ,//MID//punct//233 då//HA//mark//233 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//233 tar//VB|PRS|AKT//advcl//224 hänsyn//NN|UTR|SIN|IND|NOM//obj//233 till//PP//case//236 möjligheten//NN|UTR|SIN|DEF|NOM//obl//233 att//IE//mark//238 förlora//VB|INF|AKT//acl//236 i//PP//case//240 val//NN|NEU|SIN|IND|NOM//obl//238 .//MAD//punct//99
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;En//DT|UTR|SIN|IND//det//244 otålig//JJ|POS|UTR|SIN|IND|NOM//amod//244 politiker//NN|UTR|SIN|IND|NOM//nsubj//247 kan//VB|PRS|AKT//aux//247 därför//AB//advmod//247 tillåta//VB|INF|AKT//parataxis//99 att//SN//mark//250 skulden//NN|UTR|SIN|DEF|NOM//nsubj//250 skjuter//VB|PRS|AKT//ccomp//247 i//PP//case//252 höjden//NN|UTR|SIN|DEF|NOM//obl//250 efter//PP//case//257 en//DT|UTR|SIN|IND//det//257 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//257 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//257 chock//NN|UTR|SIN|IND|NOM//obl//250 .//MAD//punct//99
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;//NN|AN//nmod//261 Politisk//JJ|POS|UTR|SIN|IND|NOM//amod//261 konkurrens//NN|UTR|SIN|IND|NOM//parataxis//99 ://MID//punct//261
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi; //_SP////262 Enligt//PP//case//267 den//DT|UTR|SIN|DEF//det//267 här//AB//fixed//265 teorin//NN|UTR|SIN|DEF|NOM//obl//268 tar//VB|PRS|AKT//parataxis//261 inte//AB//advmod//268 regeringar//NN|UTR|PLU|IND|NOM//obj//268 fullt//JJ|POS|NEU|SIN|IND|NOM//amod//272 ansvar//NN|NEU|SIN|IND|NOM//obj//268 för//PP//case//274 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//272 för//PP//case//278 en//DT|UTR|SIN|IND//det//278 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//278 skuld//NN|UTR|SIN|IND|NOM//nmod//274 eftersom//SN//mark//281 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//281 drabbar//VB|PRS|AKT//advcl//268 ett//DT|NEU|SIN|IND//det//284 annat//JJ|POS|NEU|SIN|IND|NOM//amod//284 parti//NN|NEU|SIN|IND|NOM//obj//281 om//SN//mark//288 regeringspartiet//NN|NEU|SIN|DEF|NOM//nsubj//288 inte//AB//advmod//288 återväljs//VB|PRS|SFO//advcl//281 .//MAD//punct//261
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;Skulduppbyggnaden//NN|UTR|SIN|DEF|NOM//nsubj//291 inskränker//VB|PRS|AKT//parataxis//261 då//HA//advmod//291 handlingsutrymmet//NN|NEU|SIN|DEF|NOM//obj//291 för//PP//case//296 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//296 partier//NN|NEU|PLU|IND|NOM//nmod//293 den//DT|UTR|SIN|DEF//det//298 dag//NN|UTR|SIN|IND|NOM//obl//291 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//300 kommer//VB|PRS|AKT//acl:relcl//298 till//PP//case//302 makten//NN|UTR|SIN|DEF|NOM//obl//300 ,//MID//punct//291 eftersom//SN//mark//310 en//DT|UTR|SIN|IND//det//306 del//NN|UTR|SIN|IND|NOM//nsubj:pass//310 av//PP//case//308 budgetutrymmet//NN|NEU|SIN|DEF|NOM//nmod//306 måste//VB|PRS|AKT//aux//310 användas//VB|INF|SFO//advcl//291 för//PP//case//312 räntebetalningar//NN|UTR|PLU|IND|NOM//obl//310 och//KN//cc//314 amorteringar//NN|UTR|PLU|IND|NOM//conj//312 .//MAD//punct//291
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;//NN|AN//nmod//317 Common-pool//NN|UTR|SIN|IND|NOM//appos//291 ://MID//punct//317
5.1 Finanspolitiska regler för att motverka underskott / Orsaker till underskott och skulduppbyggnad enligt forskning i politisk ekonomi;  //_SP////318 Avgränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//321 intressegrupper//NN|UTR|PLU|IND|NOM//nsubj//322 bedriver//VB|PRS|AKT//acl:relcl//317 ”//PAD//punct//324 lobbying//NN|UTR|SIN|IND|NOM//obj//322 ”//PAD//punct//324 för//PP//case//327 utgiftsökningar//NN|UTR|PLU|IND|NOM//nmod//324 eller//KN//cc//329 skattesänkningar//NN|UTR|PLU|IND|NOM//conj//327 som//HP|-|-|-//nsubj//331 gynnar//VB|PRS|AKT//acl:relcl//329 den//DT|UTR|SIN|DEF//det//334 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//334 gruppen//NN|UTR|SIN|DEF|NOM//obj//331 .//MID//punct//317
