Genomförande av EU:s barnrättsdirektiv och två andra straffprocessuella frågor;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//6 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 straffprocessuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 frågor//NN|UTR|PLU|IND|NOM//nmod//2
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt;Planen//NN|UTR|SIN|DEF|NOM//nsubj//50 ska//VB|PRS|AKT//aux//50 vara//VB|INF|AKT//cop//50 individuellt//AB|POS//advmod//50 utformad//PC|PRF|UTR|SIN|IND|NOM//parataxis//2 och//KN//cc//52 utgå//VB|INF|AKT//conj//50 från//PP//case//54 omständigheterna//NN|UTR|PLU|DEF|NOM//obl//52 i//PP//case//58 det//DT|NEU|SIN|DEF//det//58 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 fallet//NN|NEU|SIN|DEF|NOM//nmod//54 .//MAD//punct//50

10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;En//DT|UTR|SIN|IND//det//1 misstänkt//PC|PRF|UTR|SIN|IND|NOM//nsubj//7 som//HP|-|-|-//nsubj//4 är//VB|PRS|AKT//cop//4 gripen//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//1 eller//KN//cc//6 anhållen//PC|PRF|UTR|SIN|IND|NOM//conj//4 blir//VB|PRS|AKT//advcl//18 normalt//AB|POS//advmod//7 placerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//7 i//PP//case//11 polisarrest//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//7
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Om//SN//mark//15 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//15 misstänkte//VB|PRT|AKT//advcl//18 därefter//AB//advmod//15 häktas//VB|INF|SFO//xcomp//15 förflyttas//VB|INF|SFO//nsubj:pass//36 han//PN|UTR|SIN|DEF|SUB//nsubj:pass//18 eller//KN//cc//21 hon//PN|UTR|SIN|DEF|SUB//conj//19 till//PP//case//24 ett//DT|NEU|SIN|IND//det//24 häkte//NN|NEU|SIN|IND|NOM//obl//18 .//MAD//punct//18
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Häktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//18 med//PP//case//28 restriktioner//NN|UTR|PLU|IND|NOM//obl//26 samt//KN//cc//30 häktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//26 som//HP|-|-|-//nsubj//33 är//VB|PRS|AKT//cop//33 isolerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//30 av//PP//case//35 säkerhetsskäl//NN|NEU|PLU|IND|NOM//nmod//33 placeras//VB|PRS|SFO//ROOT//36 på//PP//case//38 restriktionsavdelningar//NN|UTR|PLU|IND|NOM//obl//36 där//HA//advmod//53 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//53 som//KN//nsubj//45 huvudregel//NN|UTR|SIN|IND|NOM//fixed//41 inte//AB//advmod//45 får//VB|PRS|AKT//aux//45 komma//VB|INF|AKT//acl:relcl//40 i//PP//case//47 kontakt//NN|UTR|SIN|IND|NOM//obl//45 med//PP//case//49 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//45 .//MAD//punct//40
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 intagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//53 placeras//VB|PRS|SFO//acl:relcl//38 om//PP//case//55 möjligt//JJ|POS|NEU|SIN|IND|NOM//obl:agent//53 på//PP//case//57 gemensamhetsavdelningar//NN|UTR|PLU|IND|NOM//obl//53 med//PP//case//60 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//60 utrymmen//NN|NEU|PLU|IND|NOM//nmod//57 för//PP//case//62 gemensamhetsaktiviteter//NN|UTR|PLU|IND|NOM//nmod//60 .//MAD//punct//36
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;För//PP//case//1 personer//NN|UTR|PLU|IND|NOM//obl//5 under//PP//case//4 18//RG|NOM//nummod//4 år//NN|NEU|PLU|IND|NOM//nmod//1 gäller//VB|PRS|AKT//ROOT//5 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 regler//NN|UTR|PLU|IND|NOM//obj//5 i//PP//case//11 fråga//NN|UTR|SIN|IND|NOM//fixed//8 om//PP//fixed//8 placering//NN|UTR|SIN|IND|NOM//obl//5 ,//MID//punct//13 något//PN|NEU|SIN|IND|SUB/OBJ//appos//5 som//HP|-|-|-//nsubj//18 är//VB|PRS|AKT//cop//18 av//PP//case//18 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//18 intresse//NN|NEU|SIN|IND|NOM//acl:relcl//13 i//PP//case//20 ljuset//NN|NEU|SIN|DEF|NOM//nmod//18 av//PP//case//22 direktivet//NN|NEU|SIN|DEF|NOM//nmod//20 .//MAD//punct//13
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;En//DT|UTR|SIN|IND//det//25 intagen//PC|PRF|UTR|SIN|IND|NOM//nsubj:pass//33 som//HP|-|-|-//nsubj//30 är//VB|PRS|AKT//cop//30 under//PP//advmod//29 18//RG|NOM//nummod//30 år//NN|NEU|PLU|IND|NOM//acl:relcl//25 får//VB|PRS|AKT//aux//33 inte//AB//advmod//33 placeras//VB|INF|SFO//parataxis//5 så//AB//mark//39 att//SN//mark//39 han//PN|UTR|SIN|DEF|SUB//nsubj//39 eller//KN//cc//38 hon//PN|UTR|SIN|DEF|SUB//conj//36 vistas//VB|PRS|SFO//advcl//33 tillsammans//AB//advmod//42 med//PP//case//42 intagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//39 över//PP//advmod//44 18//RG|NOM//nummod//45 år//NN|NEU|PLU|IND|NOM//obl//42 om//SN//mark//50 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 inte//AB//advmod//50 kan//VB|PRS|AKT//aux//50 anses//VB|INF|SFO//advcl//39 vara//VB|INF|AKT//cop//56 till//PP//case//56 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//56 eller//KN//cc//55 hennes//PS|UTR/NEU|SIN/PLU|DEF//conj//53 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//xcomp//50 .//MAD//punct//5
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//60 är//VB|PRS|AKT//cop//60 reglerat//PC|PRF|NEU|SIN|IND|NOM//parataxis//5 i//PP//case//63 2//RG|NOM//nummod//63 kap.//NN|AN//nmod//66 3//RG|NOM//nummod//65 §//NN|AN//nmod//66 häkteslagen//NN|UTR|SIN|DEF|NOM//obl//60 .//MID//punct//60
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Ett//DT|NEU|SIN|IND//det//69 fall//NN|NEU|SIN|IND|NOM//appos//60 där//HA//advmod//73 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//73 kan//VB|PRS|AKT//aux//73 anses//VB|INF|SFO//acl:relcl//69 vara//VB|INF|AKT//cop//77 till//PP//case//77 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//77 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//xcomp//73 att//IE//mark//79 placeras//VB|INF|SFO//acl//77 tillsammans//AB//advmod//82 med//PP//case//82 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//79 är//VB|PRS|AKT//cop//69 om//SN//mark//87 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//87 inte//AB//advmod//87 finns//VB|PRS|SFO//csubj//69 några//DT|UTR/NEU|PLU|IND//det//90 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 intagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//87 som//HP|-|-|-//nsubj//95 är//VB|PRS|AKT//cop//95 under//PP//advmod//94 18//RG|NOM//nummod//95 år//NN|NEU|PLU|IND|NOM//acl:relcl//90 och//KN//cc//101 han//PN|UTR|SIN|DEF|SUB//nsubj//100 eller//KN//cc//99 hon//PN|UTR|SIN|DEF|SUB//conj//97 behöver//VB|PRS|AKT//aux//101 umgås//VB|INF|SFO//conj//87 med//PP//case//104 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//104 intagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//101 för//PP//mark//107 att//IE//mark//107 bryta//VB|INF|AKT//advcl//101 sin//PS|UTR|SIN|DEF//nmod:poss//109 isolering//NN|UTR|SIN|IND|NOM//obj//107 .//MAD//punct//5
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//115 måste//VB|PRS|AKT//aux//115 då//AB//advmod//115 särskilt//AB//advmod//115 beaktas//VB|INF|SFO//parataxis//5 vilka//HD|UTR/NEU|PLU|IND//mark//118 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//118 intagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//123 den//DT|UTR|SIN|DEF//det//120 unge//JJ|POS|MAS|SIN|DEF|NOM//obj//118 kommer//VB|PRS|AKT//aux//123 att//IE//mark//123 vistas//VB|INF|SFO//appos//115 tillsammans//AB//advmod//123 med//PP//obl//123 och//KN//cc//138 att//SN//mark//138 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//129 inverkan//NN|UTR|SIN|IND|NOM//nsubj//138 från//PP//case//133 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//133 intagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//133 motverkas//VB|PRS|SFO//nmod//129 så//AB//advmod//138 långt//AB|POS//fixed//134 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//138 är//VB|PRS|AKT//cop//138 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//123 .//MAD//punct//115
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//141 finns//VB|PRS|SFO//parataxis//115 dock//AB//advmod//141 också//AB//advmod//141 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//145 ungdomshäkten//NN|UTR|SIN|DEF|NOM//nsubj//141 ,//MID//punct//145 alternativt//AB|POS//advmod//148 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//149 avdelningar//NN|UTR|PLU|IND|NOM//appos//145 för//PP//case//152 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//152 personer//NN|UTR|PLU|IND|NOM//nmod//149 .//MAD//punct//115
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 inte//AB//advmod//1 någon//DT|UTR|SIN|IND//det//5 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//5 särreglering//NN|UTR|SIN|IND|NOM//nsubj//1 vad//HP|NEU|SIN|IND//nsubj//7 gäller//VB|PRS|AKT//acl:relcl//5 placering//NN|UTR|SIN|IND|NOM//obj//7 av//PP//case//10 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//8 som//HP|-|-|-//nsubj//12 fyller//VB|PRS|AKT//acl:relcl//10 18//RG|NOM//nummod//14 år//NN|NEU|PLU|IND|NOM//obj//12 under//PP//case//16 tiden//NN|UTR|SIN|DEF|NOM//obl//12 som//HP|-|-|-//nsubj//18 häktade//VB|PRT|AKT//acl:relcl//16 .//MAD//punct//1
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;En//DT|UTR|SIN|IND//det//21 intagen//PC|PRF|UTR|SIN|IND|NOM//nsubj:pass//22 betraktas//VB|PRS|SFO//parataxis//1 dock//AB//advmod//22 som//KN//case//26 ung//JJ|POS|UTR|SIN|IND|NOM//advmod//26 upp//AB//advmod//22 till//PP//case//29 dess//AB//nmod:poss//29 han//PN|UTR|SIN|DEF|SUB//obl//22 eller//KN//cc//31 hon//PN|UTR|SIN|DEF|SUB//conj//29 fyller//VB|PRS|AKT//conj//22 21//RG|NOM//nummod//34 år//NN|NEU|PLU|IND|NOM//obj//32 .//MAD//punct//1
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Placering;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 innebär//VB|PRS|AKT//parataxis//1 t.ex.//AB|AN//advmod//37 att//SN//mark//47 på//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//43 ungdomshäktena//NN|NEU|PLU|DEF|NOM//obl//47 ,//MID//punct//43 alternativt//AB|POS//amod//46 ungdomsavdelningarna//NN|UTR|PLU|DEF|NOM//nsubj//47 vistas//VB|PRS|SFO//ccomp//37 personer//NN|UTR|PLU|IND|NOM//obj//47 fram//AB//advmod//47 tills//PP//mark//53 att//SN//mark//53 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//53 fyller//VB|PRS|AKT//advcl//47 21//RG|NOM//nummod//55 år//NN|NEU|PLU|IND|NOM//obj//53 .//MAD//punct//1

10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;En//DT|UTR|SIN|IND//nsubj//1 gripen//PC|PRF|UTR|SIN|IND|NOM//nsubj:pass//20 ,//MID//punct//3 anhållen//PC|PRF|UTR|SIN|IND|NOM//conj//1 eller//KN//cc//5 häktad//PC|PRF|UTR|SIN|IND|NOM//conj//1 person//NN|UTR|SIN|IND|NOM//obj//1 som//HP|-|-|-//nsubj//8 behöver//VB|PRS|AKT//acl:relcl//6 hälso-//NN|UTR|-|-|SMS//nsubj:pass//13 och//KN//cc//11 sjukvård//NN|UTR|SIN|IND|NOM//conj//9 ska//VB|PRS|AKT//aux//13 undersökas//VB|INF|SFO//conj//1 av//PP//case//15 läkare//NN|UTR|PLU|IND|NOM//obl:agent//13 .//MAD//punct//1
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Läkare//NN|UTR|PLU|IND|NOM//conj//1 ska//VB|PRS|AKT//aux//20 också//AB//advmod//20 tillkallas//VB|INF|SFO//ROOT//20 om//SN//case//23 en//DT|UTR|SIN|IND//det//23 intagen//PC|PRF|UTR|SIN|IND|NOM//nsubj//24 begär//VB|PRS|AKT//parataxis//20 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//24 och//KN//cc//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 inte//AB//advmod//30 är//VB|PRS|AKT//cop//30 uppenbart//JJ|POS|NEU|SIN|IND|NOM//conj//24 att//SN//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//34 inte//AB//advmod//34 behövs//VB|PRS|SFO//ccomp//30 .//MAD//punct//20
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 följer//VB|PRS|AKT//parataxis//20 av//PP//compound:prt//37 5//RG|NOM//nummod//40 kap.//NN|AN//obl//37 1//RG|NOM//nummod//42 §//NN|AN//nmod//43 häkteslagen//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Av//PP//case//46 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//49 i//PP//case//48 häkteslagen//NN|UTR|SIN|DEF|NOM//nmod//46 framgår//VB|PRS|AKT//conj//37 vidare//AB|KOM//advmod//49 att//SN//mark//58 den//DT|UTR|SIN|DEF//det//54 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 hälso-//NN|UTR|-|-|SMS//nsubj:pass//58 och//KN//cc//56 sjukvården//NN|UTR|SIN|DEF|NOM//conj//54 ska//VB|PRS|AKT//aux//58 anlitas//VB|INF|SFO//advcl//49 om//SN//mark//64 den//DT|UTR|SIN|DEF//det//61 intagne//JJ|POS|MAS|SIN|DEF|NOM//nsubj:pass//64 inte//AB//advmod//64 kan//VB|PRS|AKT//aux//64 undersökas//VB|INF|SFO//advcl//58 eller//KN//cc//66 behandlas//VB|INF|SFO//conj//64 på//PP//case//70 ett//DT|NEU|SIN|IND//det//70 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//70 sätt//NN|NEU|SIN|IND|NOM//obl//66 i//PP//case//72 förvaringslokalen//NN|UTR|SIN|DEF|NOM//nmod//70 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Den//DT|UTR|SIN|DEF//det//75 intagne//JJ|POS|MAS|SIN|DEF|NOM//nsubj//76 ska//VB|PRS|AKT//parataxis//37 ,//MID//punct//76 om//SN//mark//80 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//80 behövs//VB|PRS|SFO//advcl//82 ,//MID//punct//80 föras//VB|INF|SFO//conj//76 över//PL//compound:prt//82 till//PP//case//85 sjukhus//NN|NEU|SIN|IND|NOM//obl//82 .//MAD//punct//82
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;I//PP//case//88 häktesförordningen//NN|UTR|SIN|DEF|NOM//obl//92 (//PAD//punct//88 2010:2011//RG|NOM//appos//88 )//PAD//punct//88 anges//VB|PRS|SFO//conj//37 att//SN//mark//97 varje//DT|UTR/NEU|SIN|IND//det//95 förvaringslokal//NN|UTR|SIN|IND|NOM//nsubj//97 ska//VB|PRS|AKT//aux//97 ha//VB|INF|AKT//ccomp//92 tillgång//NN|UTR|SIN|IND|NOM//obj//97 till//PP//case//101 legitimerad//PC|PRF|UTR|SIN|IND|NOM//amod//101 läkare//NN|UTR|SIN|IND|NOM//nmod//98 och//KN//cc//103 personal//NN|UTR|SIN|IND|NOM//conj//101 med//PP//case//106 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//106 sjukvårdsutbildning//NN|UTR|SIN|IND|NOM//nmod//103 ,//MID//punct//37 se//VB|IMP|AKT//conj//37 15//RG|NOM//nummod//110 §//NN|AN//obj//108 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Enligt//PP//case//115 t.ex.//AB|AN//advmod//115 Kriminalvårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//115 föreskrifter//NN|UTR|PLU|IND|NOM//obl//37 och//KN//cc//118 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//118 råd//NN|NEU|PLU|IND|NOM//conj//115 om//PP//case//120 häkte//NN|NEU|SIN|IND|NOM//nmod//118 ,//MID//punct//122 KVFS//PM|NOM//conj//37 2011:2//RG|NOM//obj//122 ,//MID//punct//37 ska//VB|PRS|AKT//advcl//37 en//DT|UTR|SIN|IND//det//127 intagen//PC|PRF|UTR|SIN|IND|NOM//obj//125 ,//MID//punct//130 i//PP//case//130 anslutning//NN|UTR|SIN|IND|NOM//nmod//127 till//PP//mark//136 att//SN//mark//136 han//PN|UTR|SIN|DEF|SUB//nsubj:pass//136 eller//KN//cc//135 hon//PN|UTR|SIN|DEF|SUB//conj//133 tas//VB|PRS|SFO//advcl//125 in//PL//compound:prt//136 i//PP//case//139 häkte//NN|NEU|SIN|IND|NOM//obl//136 ,//MID//punct//37 också//AB//advmod//142 tillfrågas//VB|INF|SFO//conj//37 om//PP//case//145 sitt//PS|NEU|SIN|DEF//nmod:poss//145 hälsotillstånd//NN|NEU|SIN|IND|NOM//obl//142 (//PAD//punct//145 se//VB|IMP|AKT//conj//37 5//RG|NOM//nummod//149 kap.//NN|AN//obj//147 ,//MID//punct//37 jfr//VB|AN//conj//37 även//AB//advmod//153 6//RG|NOM//nummod//154 kap.//NN|AN//obj//151 i//PP//case//157 Polismyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//157 föreskrifter//NN|UTR|PLU|IND|NOM//nmod//154 och//KN//cc//160 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//160 råd//NN|NEU|PLU|IND|NOM//conj//157 om//PP//case//162 polisarrester//NN|UTR|PLU|IND|NOM//nmod//160 ,//MID//punct//164 PMFS//PM|NOM//appos//37 2015:7//RG|NOM//nummod//164 )//PAD//punct//164 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Vidare//AB|KOM//advmod//171 ska//VB|PRS|AKT//aux//171 den//DT|UTR|SIN|DEF//det//171 intagne//JJ|POS|MAS|SIN|DEF|NOM//parataxis//37 så//AB//advmod//173 snart//AB|POS//advmod//176 som//KN//mark//175 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//176 ges//VB|PRS|SFO//advcl//37 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//176 att//IE//mark//179 få//VB|INF|AKT//acl//177 sin//PS|UTR|SIN|DEF//nmod:poss//181 hälsa//NN|UTR|SIN|IND|NOM//obj//179 undersökt//VB|SUP|AKT//xcomp//179 av//PP//case//185 en//DT|UTR|SIN|IND//det//185 sjuksköterska//NN|UTR|SIN|IND|NOM//obl//182 ,//MID//punct//193 om//SN//mark//193 en//DT|UTR|SIN|IND//det//190 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//190 undersökning//NN|UTR|SIN|IND|NOM//nsubj:pass//193 inte//AB//advmod//193 har//VB|PRS|AKT//aux//193 genomförts//VB|SUP|SFO//conj//179 i//PP//case//197 ett//DT|NEU|SIN|IND//det//197 annat//JJ|POS|NEU|SIN|IND|NOM//amod//197 häkte//NN|NEU|SIN|IND|NOM//obl//193 eller//KN//cc//201 i//PP//case//201 en//DT|UTR|SIN|IND//det//201 anstalt//NN|UTR|SIN|IND|NOM//conj//197 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;En//DT|UTR|SIN|IND//det//204 intagen//PC|PRF|UTR|SIN|IND|NOM//nsubj:pass//213 som//HP|-|-|-//nsubj//206 har//VB|PRS|AKT//acl:relcl//204 en//DT|UTR|SIN|IND//det//210 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//210 medicinsk//JJ|POS|UTR|SIN|IND|NOM//amod//210 behandling//NN|UTR|SIN|IND|NOM//obj//206 ska//VB|PRS|AKT//aux//213 alltid//AB//advmod//213 ges//VB|INF|SFO//parataxis//37 möjlighet//NN|UTR|SIN|IND|NOM//obj//213 att//IE//mark//216 träffa//VB|INF|AKT//acl//214 sjuksköterska//NN|UTR|SIN|IND|NOM//obj//216 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Vid//PP//case//221 akut//JJ|POS|UTR|SIN|IND|NOM//amod//221 sjukdom//NN|UTR|SIN|IND|NOM//obl//226 eller//KN//cc//223 skada//NN|UTR|SIN|IND|NOM//conj//221 ska//VB|PRS|AKT//aux//226 den//DT|UTR|SIN|DEF//det//226 intagne//JJ|POS|MAS|SIN|DEF|NOM//nsubj//228 omedelbart//AB|POS//advmod//228 få//VB|INF|AKT//advcl//37 vård//NN|UTR|SIN|IND|NOM//obj//228 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Av//PP//case//233 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//233 rätt//NN|UTR|SIN|IND|NOM//obl//234 framgår//VB|PRS|AKT//conj//37 inte//AB//advmod//234 uttryckligen//AB//advmod//234 vem//HP|UTR|SIN|IND//advmod//37 som//KN//mark//240 –//RG|NOM//punct//240 annan//JJ|POS|UTR|SIN|IND|NOM//acl//237 än//KN//case//243 den//DT|UTR|SIN|DEF//det//243 intagne//JJ|POS|MAS|SIN|DEF|NOM//nmod//240 –//PAD//punct//246 kan//VB|PRS|AKT//aux//246 påkalla//VB|INF|AKT//conj//37 en//DT|UTR|SIN|IND//det//249 medicinsk//JJ|POS|UTR|SIN|IND|NOM//amod//249 undersökning//NN|UTR|SIN|IND|NOM//obj//246 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Av//PP//case//252 hälso-//NN|UTR|-|-|SMS//obl//37 och//KN//cc//254 sjukvårdslagen//NN|UTR|SIN|DEF|NOM//conj//252 (//PAD//punct//252 2017:30//RG|NOM//conj//252 )//PAD//punct//252 följer//VB|PRS|AKT//conj//37 dock//AB//advmod//258 att//SN//mark//263 vården//NN|UTR|SIN|DEF|NOM//nsubj//263 ska//VB|PRS|AKT//aux//263 bygga//VB|INF|AKT//ccomp//258 på//PP//case//265 respekt//NN|UTR|SIN|IND|NOM//obl//263 för//PP//case//268 patientens//NN|UTR|SIN|DEF|GEN//nmod:poss//268 självbestämmande//NN|NEU|SIN|IND|NOM//obl//263 och//KN//cc//270 integritetet//NN|NEU|SIN|DEF|NOM//conj//268 ,//MID//punct//37 se//VB|IMP|AKT//conj//37 3//RG|NOM//nummod//274 kap.//NN|AN//nmod//276 1//RG|NOM//nummod//276 §//NN|AN//obl//272 .//MAD//punct//37
10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Rätt till läkarundersökning;Resultatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//288 m.m.//AB|AN//conj//278 av//PP//case//281 läkarundersökningar//NN|UTR|PLU|IND|NOM//nmod//279 och//KN//cc//284 övrig//JJ|POS|UTR|SIN|IND|NOM//amod//284 hälso-//NN|UTR|-|-|SMS//conj//281 och//KN//cc//286 sjukvård//NN|UTR|SIN|IND|NOM//conj//284 ska//VB|PRS|AKT//aux//288 dokumenteras//VB|INF|SFO//parataxis//37 (//PAD//punct//288 jfr//VB|AN//parataxis//20 t.ex.//AB|AN//advmod//290 patientdatalagen//NN|UTR|SIN|DEF|NOM//obj//290 [//PAD//nmod//294 2008:355//RG|NOM//obj//290 ]//PAD//punct//20 )//PAD//punct//20 .//MAD//punct//20

10.3.4 Bestämmelser som reglerar behandlingen av frihetsberövade Allmänt / Barnets rättigheter som frihetsberövad;Ett//DT|NEU|SIN|IND//det//1 barn//NN|NEU|SIN|IND|NOM//nsubj//5 som//HP|-|-|-//nsubj//4 är//VB|PRS|AKT//aux:pass//4 frihetsberövat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//1 har//VB|PRS|AKT//ROOT//5 i//PP//case//7 grunden//NN|UTR|SIN|DEF|NOM//obl//5 kvar//PL//case//10 samma//DT|UTR/NEU|SIN/PLU|IND//det//10 rättigheter//NN|UTR|PLU|IND|NOM//obl//5 som//KN//case//13 ett//DT|NEU|SIN|IND//det//13 barn//NN|NEU|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj//17 inte//AB//advmod//17 är//VB|PRS|AKT//cop//17 frihetsberövat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//13 .//MID//punct//5
