Utredningens bakgrund och uppdrag;Miljökvalitetsmålet//NN|NEU|SIN|DEF|NOM//nmod//2 Giftfri//JJ|POS|UTR|SIN|IND|NOM//amod//2 miljö//NN|UTR|SIN|IND|NOM//ROOT//2

EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);Enligt//PP//case//2 vår//PS|UTR|SIN|DEF//nmod:poss//2 uppfattning//NN|UTR|SIN|IND|NOM//obl//5 kommer//VB|PRS|AKT//aux//5 den//DT|UTR|SIN|DEF//det//5 kemikaliestrategi//NN|UTR|SIN|IND|NOM//ROOT//5 som//HP|-|-|-//obj//8 EU//PM|NOM//nsubj//8 håller//VB|PRS|AKT//acl:relcl//5 på//PL//compound:prt//8 att//IE//mark//11 ta//VB|INF|AKT//xcomp//8 fram//PL//compound:prt//11 ,//MID//punct//5 att//IE//mark//15 spela//VB|INF|AKT//acl//5 en//DT|UTR|SIN|IND//det//18 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 roll//NN|UTR|SIN|IND|NOM//obj//15 för//PP//case//20 möjligheterna//NN|UTR|PLU|DEF|NOM//obl//15 att//IE//mark//22 uppnå//VB|INF|AKT//acl//20 det//DT|NEU|SIN|DEF//det//25 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 miljömålet//NN|NEU|SIN|DEF|NOM//obj//22 Giftfri//JJ|POS|UTR|SIN|IND|NOM//amod//27 miljö//NN|UTR|SIN|IND|NOM//obj//22 .//MAD//punct//5
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);EU//PM|NOM//nsubj//38 ://MID//punct//29 s//NN|NEU|SIN|IND|GEN//case//32 utveckling//NN|UTR|SIN|IND|NOM//appos//29 på//PP//case//35 detta//DT|NEU|SIN|DEF//det//35 område//NN|NEU|SIN|IND|NOM//nmod//32 kommer//VB|PRS|AKT//aux//38 att//IE//mark//38 påverka//VB|INF|AKT//parataxis//5 den//DT|UTR|SIN|DEF//det//41 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 kemikaliekontrollen//NN|UTR|SIN|DEF|NOM//obj//38 och//KN//cc//44 Kemikalieinspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//44 arbete//NN|NEU|SIN|IND|NOM//conj//41 i//PP//case//46 framtiden//NN|UTR|SIN|DEF|NOM//obl//38 .//MAD//punct//38
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);Vi//PN|UTR|PLU|DEF|SUB//nsubj//49 anser//VB|PRS|AKT//parataxis//38 därför//AB//mark//54 att//SN//fixed//50 Sverige//PM|NOM//nsubj//54 bör//VB|PRS|AKT//aux//54 utnyttja//VB|INF|AKT//advcl//49 varje//DT|UTR/NEU|SIN|IND//det//56 möjlighet//NN|UTR|SIN|IND|NOM//obj//54 att//IE//mark//58 påverka//VB|INF|AKT//acl//56 utformningen//NN|UTR|SIN|DEF|NOM//obj//58 och//KN//cc//61 genomförandet//NN|NEU|SIN|DEF|NOM//conj//59 av//PP//case//63 EU//PM|NOM//nmod//61 ://MID//punct//58 s//NN|NEU|SIN|IND|GEN//nummod//67 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 kemikaliestrategi//NN|UTR|SIN|IND|NOM//obl//58 .//MAD//punct//5
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);EU//PM|NOM//nsubj//8 ://MID//punct//0 s//NN|NEU|SIN|IND|GEN//case//4 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 kemikaliestrategi//NN|UTR|SIN|IND|NOM//appos//0 kommer//VB|PRS|AKT//aux//8 sannolikt//AB|POS//advmod//8 att//IE//mark//8 innebära//VB|INF|AKT//ROOT//8 en//DT|UTR|SIN|IND//det//11 höjd//PC|PRF|UTR|SIN|IND|NOM//amod//11 ambitionsnivå//NN|UTR|SIN|IND|NOM//obj//8 inom//PP//case//13 EU//PM|NOM//nmod//11 för//PP//case//15 kemikaliefrågorna//NN|UTR|PLU|DEF|NOM//obl//8 .//MAD//punct//8
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);En//DT|UTR|SIN|IND//det//18 utveckling//NN|UTR|SIN|IND|NOM//nsubj:pass//23 av//PP//case//21 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 regler//NN|UTR|PLU|IND|NOM//nmod//18 kan//VB|PRS|AKT//aux//23 förutses//VB|INF|SFO//parataxis//8 liksom//PP//case//28 en//DT|UTR|SIN|IND//det//28 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//28 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//28 kemikaliemyndighet//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//8
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);Sverige//PM|NOM//nsubj//3 bör//VB|PRS|AKT//aux//3 aktivt//AB|POS//advmod//3 delta//VB|INF|AKT//ROOT//3 och//KN//cc//5 påverka//VB|INF|AKT//conj//3 utformning//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//8 tillämpning//NN|UTR|SIN|IND|NOM//conj//6 av//PP//case//13 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 och//KN//cc//12 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//10 regler//NN|UTR|PLU|IND|NOM//nmod//8 inom//PP//case//15 EU//PM|NOM//nmod//13 .//MAD//punct//3
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);EU-arbetet//NN|NEU|SIN|DEF|NOM//obl//3 och//KN//cc//22 det//DT|NEU|SIN|DEF//det//21 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//22 behöver//VB|PRS|AKT//conj//3 enligt//PP//case//25 vår//PS|UTR|SIN|DEF//nmod:poss//25 uppfattning//NN|UTR|SIN|IND|NOM//obl//22 en//DT|UTR|SIN|IND//det//28 kraftig//JJ|POS|UTR|SIN|IND|NOM//amod//28 förstärkning//NN|UTR|SIN|IND|NOM//obj//22 om//PP//mark//32 Sverige//PM|NOM//nsubj//32 vill//VB|PRS|AKT//aux//32 vara//VB|INF|AKT//advcl//22 med//PL//compound:prt//32 och//KN//cc//35 påverka//VB|INF|AKT//conj//32 den//DT|UTR|SIN|DEF//det//38 konkreta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 utformningen//NN|UTR|SIN|DEF|NOM//obj//35 samt//KN//cc//40 genomförandet//NN|NEU|SIN|DEF|NOM//conj//38 av//PP//case//44 den//DT|UTR|SIN|DEF//det//44 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 kemikaliestrategin//NN|UTR|SIN|DEF|NOM//nmod//40 .//MAD//punct//3
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);Under//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//3 sex//RG|NOM//nummod//3 år//NN|NEU|PLU|IND|NOM//nmod//4 Sverige//PM|NOM//obl//7 har//VB|PRS|AKT//aux//7 varit//VB|SUP|AKT//cop//7 medlem//NN|UTR|SIN|IND|NOM//ROOT//7 i//PP//case//9 EU//PM|NOM//obl//7 har//VB|PRS|AKT//aux//16 Kemikalieinspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 EU-arbete//NN|NEU|SIN|IND|NOM//obj//10 till//PP//case//15 stor//JJ|POS|UTR|SIN|IND|NOM//amod//15 del//NN|UTR|SIN|IND|NOM//obl//16 präglats//VB|SUP|SFO//conj//7 av//PP//mark//19 att//IE//mark//19 försvara//VB|INF|AKT//advcl//16 de//DT|UTR/NEU|PLU|DEF//det//21 undantag//NN|NEU|PLU|IND|NOM//obj//19 på//PP//case//23 kemikalieområdet//NN|NEU|SIN|DEF|NOM//obl//19 som//HP|-|-|-//obj//26 Sverige//PM|NOM//nsubj//26 fick//VB|PRT|AKT//acl:relcl//23 i//PP//advmod//26 samband//NN|NEU|SIN|IND|NOM//fixed//27 med//PP//case//30 medlemskapsförhandlingarna//NN|UTR|PLU|DEF|NOM//obl//26 .//MAD//punct//7
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);De//DT|UTR/NEU|PLU|DEF//det//2 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 året//NN|NEU|SIN|DEF|NOM//nsubj//10 ///MID//case//4 åren//NN|NEU|PLU|DEF|NOM//nmod//2 framöver//AB//nmod//2 är//VB|PRS|AKT//cop//10 på//PP//case//9 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 sätt//NN|NEU|PLU|IND|NOM//obl//10 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//10 för//PP//case//14 vilken//HD|UTR|SIN|IND//det//13 inriktning//NN|UTR|SIN|IND|NOM//nmod//14 EU//PM|NOM//obl//10 ://MID//punct//14 s//NN|AN//obl//10 ,//MID//punct//10 och//KN//cc//25 därmed//AB//advmod//20 Sveriges//PM|GEN//nsubj//25 ,//MID//punct//22 kemikaliesäkerhetsarbete//NN|NEU|SIN|IND|NOM//conj//20 kommer//VB|PRS|AKT//aux//25 att//IE//mark//25 få//VB|INF|AKT//conj//10 .//MAD//punct//10
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);Dels//KN//advmod//32 kommer//VB|PRS|AKT//aux//32 en//DT|UTR|SIN|IND//det//30 kemikaliestrategi//NN|UTR|SIN|IND|NOM//nsubj:pass//32 att//IE//mark//32 antas//VB|INF|SFO//conj//10 och//KN//cc//35 närmare//AB|KOM//advmod//35 utformas//VB|INF|SFO//conj//32 inom//PP//case//37 EU//PM|NOM//obl//35 ,//MID//punct//40 dels//KN//advmod//40 står//VB|PRS|AKT//conj//32 en//DT|UTR|SIN|IND//det//42 rad//NN|UTR|SIN|IND|NOM//nmod//44 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 beslut//NN|NEU|PLU|IND|NOM//obj//40 för//PP//case//46 dörren//NN|UTR|SIN|DEF|NOM//obl//40 som//HP|-|-|-//nsubj//48 gäller//VB|PRS|AKT//acl:relcl//46 riskbedömning//NN|UTR|SIN|IND|NOM//obj//48 och//KN//cc//51 riskhantering//NN|UTR|SIN|IND|NOM//conj//49 –//RG|NOM//punct//56 både//KN//cc//54 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 s.k.//AB|AN//amod//56 allmänkemikalier//NN|NEU|PLU|IND|NOM//conj//49 och//KN//cc//58 bekämpningsmedel//NN|NEU|PLU|IND|NOM//conj//56 (//PAD//punct//60 växtskyddsmedel//NN|NEU|PLU|IND|NOM//conj//49 och//KN//cc//62 biocider//NN|UTR|PLU|IND|NOM//conj//60 )//PAD//punct//60 .//MAD//punct//10
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//11 en//DT|UTR|SIN|IND//det//6 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//6 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//6 handlingsplan//NN|UTR|SIN|IND|NOM//nsubj:pass//11 för//PP//case//9 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//9 kemikaliearbete//NN|NEU|SIN|IND|NOM//nmod//6 bör//VB|PRS|AKT//aux//11 tas//VB|INF|SFO//ccomp//1 fram//PL//compound:prt//11 .//MAD//punct//1
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);Kemikalieinspektionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 bör//VB|PRS|AKT//aux//16 ges//VB|INF|SFO//parataxis//1 i//PP//case//18 uppdrag//NN|NEU|SIN|IND|NOM//obl//16 att//IE//mark//30 i//PP//case//23 samarbete//NN|NEU|SIN|IND|NOM//fixed//20 med//PP//case//23 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//obl//30 ,//MID//punct//25 Arbetarskyddsstyrelsen//NN|UTR|SIN|DEF|NOM//conj//23 och//KN//cc//29 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//29 myndigheter//NN|UTR|PLU|IND|NOM//conj//23 ta//VB|INF|AKT//acl//18 fram//PL//compound:prt//30 en//DT|UTR|SIN|IND//det//34 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//34 handlingsplan//NN|UTR|SIN|IND|NOM//obj//30 för//PP//case//38 vårt//PS|NEU|SIN|DEF//nmod:poss//38 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 kemikaliearbete//NN|NEU|SIN|IND|NOM//obl//30 ,//MID//punct//41 inklusive//PP//case//41 EUarbetet//NN|NEU|SIN|DEF|NOM//obl//30 .//MAD//punct//1
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//4 Sverige//PM|NOM//nsubj//4 driver//VB|PRS|AKT//ccomp//1 frågan//NN|UTR|SIN|DEF|NOM//obj//4 om//PP//mark//8 att//IE//mark//8 inrätta//VB|INF|AKT//acl//5 en//DT|UTR|SIN|IND//det//11 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//11 kemikaliemyndighet//NN|UTR|SIN|IND|NOM//obj//8 inom//PP//case//13 EU//PM|NOM//obl//8 .//MAD//punct//1
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);En//DT|UTR|SIN|IND//det//17 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//17 myndighet//NN|UTR|SIN|IND|NOM//nsubj//20 bör//VB|PRS|AKT//aux//20 kunna//VB|INF|AKT//aux//20 effektivisera//VB|INF|AKT//parataxis//1 kemikaliearbetet//NN|NEU|SIN|DEF|NOM//obj//20 ,//MID//punct//20 framför//PP//case//24 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//20 när//HA//case//28 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//25 gäller//VB|PRS|AKT//fixed//25 riskbedömningar//NN|UTR|PLU|IND|NOM//obl//20 .//MAD//punct//20
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);EU//PM|NOM//nsubj//36 ://MID//punct//30 s//NN|NEU|SIN|IND|GEN//nummod//33 läkemedelsmyndighet//NN|UTR|SIN|IND|NOM//appos//30 bör//VB|PRS|AKT//aux//36 kunna//VB|INF|AKT//aux//36 tjäna//VB|INF|AKT//parataxis//1 som//KN//mark//38 modell//NN|UTR|SIN|IND|NOM//xcomp//36 vid//PP//case//40 utformningen//NN|UTR|SIN|DEF|NOM//obl//36 av//PP//case//44 en//DT|UTR|SIN|IND//det//44 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//44 kemikaliemyndighet//NN|UTR|SIN|IND|NOM//nmod//40 .//MAD//punct//36
EU-arbetet och övrigt internationellt arbete är avgörande för att uppnå Giftfri miljömålet (kapitel 5);En//DT|UTR|SIN|IND//det//2 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//2 kemikaliemyndighet//NN|UTR|SIN|IND|NOM//nsubj//7 i//PP//case//4 EU//PM|NOM//nmod//2 bör//VB|PRS|AKT//aux//7 bl.a.//AB|AN//advmod//7 ansvara//VB|INF|AKT//ROOT//7 för//PP//case//10 administrativ//JJ|POS|UTR|SIN|IND|NOM//amod//10 samordning//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//12 riskbedömning//NN|UTR|SIN|IND|NOM//nmod//10 och//KN//cc//14 strategi//NN|UTR|SIN|IND|NOM//conj//12 för//PP//case//16 riskhantering//NN|UTR|SIN|IND|NOM//nmod//14 på//PP//case//18 kemikalieområdet//NN|NEU|SIN|DEF|NOM//nmod//16 ,//MID//punct//22 både//KN//cc//22 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 allmänkemikalier//NN|NEU|PLU|IND|NOM//conj//16 och//KN//cc//24 bekämpningsmedel//NN|NEU|PLU|IND|NOM//conj//22 ,//MID//punct//27 administrativt//JJ|POS|NEU|SIN|IND|NOM//amod//27 ansvar//NN|NEU|SIN|IND|NOM//conj//10 för//PP//case//31 den//DT|UTR|SIN|DEF//det//31 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 dokumentationen//NN|UTR|SIN|DEF|NOM//nmod//27 ,//MID//punct//33 databaser//NN|UTR|PLU|IND|NOM//conj//31 m.m.//AB|AN//conj//31 ,//MID//punct//36 informationsspridning//NN|UTR|SIN|IND|NOM//conj//31 och//KN//cc//38 riskkommunikation//NN|UTR|SIN|IND|NOM//conj//31 .//MAD//punct//7

Tillsynen enligt 14 kap. miljöbalken behöver förbättras (kapitel 6);Vår//PS|UTR|SIN|DEF//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//SN//mark//22 tillsynen//NN|UTR|SIN|DEF|NOM//nsubj//22 enligt//PP//case//8 14//RG|NOM//nummod//7 kap.//NN|AN//nmod//8 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//4 över//PP//case//10 tillverkare//NN|UTR|PLU|IND|NOM//nmod//8 och//KN//cc//12 importörer//NN|UTR|PLU|IND|NOM//conj//10 (//PAD//punct//14 primärleverantörer//NN|UTR|PLU|IND|NOM//conj//8 )//PAD//punct//14 av//PP//case//18 kemiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 produkter//NN|UTR|PLU|IND|NOM//nmod//14 är//VB|PRS|AKT//cop//22 en//DT|UTR|SIN|IND//det//22 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 förutsättning//NN|UTR|SIN|IND|NOM//ccomp//2 för//PP//case//26 att//SN//mark//26 övrig//JJ|POS|UTR|SIN|IND|NOM//amod//26 kemikalietillsyn//NN|UTR|SIN|IND|NOM//obl//22 och//KN//cc//29 övrigt//JJ|POS|NEU|SIN|IND|NOM//advmod//29 kemikaliesäkerhetsarbete//NN|NEU|SIN|IND|NOM//conj//26 (//PAD//punct//26 bl.a.//AB|AN//advmod//32 användningen//NN|UTR|SIN|DEF|NOM//appos//26 av//PP//case//34 kemikalier//NN|UTR|PLU|IND|NOM//nmod//32 )//PAD//punct//22 skall//VB|PRS|AKT//aux//37 fungera//VB|INF|AKT//parataxis//2 effektivt//AB|POS//advmod//37 .//MAD//punct//2
Tillsynen enligt 14 kap. miljöbalken behöver förbättras (kapitel 6);Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 har//VB|PRS|AKT//aux//2 noterat//VB|SUP|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//4 rad//NN|UTR|SIN|IND|NOM//nmod//5 brister//NN|UTR|PLU|IND|NOM//obj//2 i//PP//case//8 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 tillsyn//NN|UTR|SIN|IND|NOM//nmod//5 enligt//PP//case//11 14//RG|NOM//nummod//11 kap.//NN|AN//nmod//5 i//PP//case//13 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//11 .//MAD//punct//2
Tillsynen enligt 14 kap. miljöbalken behöver förbättras (kapitel 6);Bristerna//NN|UTR|PLU|DEF|NOM//nsubj//16 hänger//VB|PRS|AKT//conj//2 samman//PL//compound:prt//16 med//PP//case//19 brist//NN|UTR|SIN|IND|NOM//obl//16 på//PP//case//21 resurser//NN|UTR|PLU|IND|NOM//nmod//19 och//KN//cc//23 prioritering//NN|UTR|SIN|IND|NOM//conj//21 av//PP//case//26 denna//DT|UTR|SIN|DEF//det//26 tillsyn//NN|UTR|SIN|IND|NOM//nmod//23 samt//KN//cc//28 oklarheter//NN|UTR|PLU|IND|NOM//conj//26 och//KN//cc//30 dubbleringar//NN|UTR|PLU|IND|NOM//conj//28 beträffande//PP//case//32 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//2
Tillsynen enligt 14 kap. miljöbalken behöver förbättras (kapitel 6);Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//6 Kemikalieinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//6 ensam//JJ|POS|UTR|SIN|IND|NOM//acl//3 bör//VB|PRS|AKT//aux//6 ansvara//VB|INF|AKT//ccomp//1 för//PP//case//10 det//DT|NEU|SIN|DEF//det//10 operativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 tillsynsansvaret//NN|NEU|SIN|DEF|NOM//obl//6 över//PP//case//12 tillverkare//NN|UTR|PLU|IND|NOM//nmod//10 och//KN//cc//14 importörer//NN|UTR|PLU|IND|NOM//conj//12 (//PAD//punct//16 primärleverantörer//NN|UTR|PLU|IND|NOM//conj//12 )//PAD//punct//16 av//PP//case//20 kemiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 produkter//NN|UTR|PLU|IND|NOM//nmod//12 .//MAD//punct//1
Tillsynen enligt 14 kap. miljöbalken behöver förbättras (kapitel 6);Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 innebär//VB|PRS|AKT//parataxis//1 att//SN//mark//27 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//26 ansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//27 tas//VB|PRS|SFO//ccomp//23 bort//PL//compound:prt//27 på//PP//case//31 detta//DT|NEU|SIN|DEF//det//31 område//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//38
Tillsynen enligt 14 kap. miljöbalken behöver förbättras (kapitel 6);Kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//34 tillsynsansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//38 bör//VB|PRS|AKT//aux//38 i//PP//advmod//38 stället//NN|NEU|SIN|DEF|NOM//fixed//36 koncentreras//VB|PRS|SFO//parataxis//23 till//PP//mark//41 att//IE//mark//41 gälla//VB|INF|AKT//advcl//38 återförsäljare//NN|UTR|PLU|IND|NOM//obj//41 (//PAD//punct//44 sekundärleverantörer//NN|UTR|PLU|IND|NOM//appos//42 )//PAD//punct//44 och//KN//cc//48 yrkesmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 användare//NN|UTR|PLU|IND|NOM//conj//42 av//PP//case//51 kemiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 produkter//NN|UTR|PLU|IND|NOM//nmod//48 .//MAD//punct//23
Tillsynen enligt 14 kap. miljöbalken behöver förbättras (kapitel 6);Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 i//PP//case//3 likhet//NN|UTR|SIN|IND|NOM//obl//1 med//PP//case//6 ovanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 princip//NN|UTR|SIN|IND|NOM//obl//1 att//SN//mark//11 enbart//AB//advmod//11 staten//NN|UTR|SIN|DEF|NOM//nsubj//11 bör//VB|PRS|AKT//aux//11 ansvara//VB|INF|AKT//acl//6 för//PP//case//14 bl.a.//AB|AN//advmod//14 tillsynen//NN|UTR|SIN|DEF|NOM//obl//11 över//PP//case//16 tillverkare//NN|UTR|PLU|IND|NOM//obl//11 och//KN//cc//18 importörer//NN|UTR|PLU|IND|NOM//conj//16 av//PP//case//23 kosmetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 och//KN//cc//22 hygieniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 produkter//NN|UTR|PLU|IND|NOM//nmod//18 (//PAD//punct//25 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//appos//11 )//PAD//punct//25 samt//KN//cc//28 material//NN|NEU|PLU|IND|NOM//conj//25 och//KN//cc//30 produkter//NN|UTR|PLU|IND|NOM//conj//25 som//HP|-|-|-//nsubj:pass//33 är//VB|PRS|AKT//cop//33 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//30 att//IE//mark//35 komma//VB|INF|AKT//advcl//33 i//PP//compound:prt//35 kontakt//NN|UTR|SIN|IND|NOM//fixed//36 med//PP//case//39 livsmedel//NN|NEU|SIN|IND|NOM//obl//35 (//PAD//punct//41 Livsmedelsverket//NN|NEU|SIN|DEF|NOM//appos//25 )//PAD//punct//41 .//MAD//punct//25
Tillsynen enligt 14 kap. miljöbalken behöver förbättras (kapitel 6);Också//AB//advmod//47 i//PP//case//47 dessa//DT|UTR/NEU|PLU|DEF//det//47 fall//NN|NEU|PLU|IND|NOM//obl//48 kommer//VB|PRS|AKT//aux//52 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//50 tillsynsansvar//NN|NEU|SIN|IND|NOM//nsubj//52 att//IE//mark//52 gälla//VB|INF|AKT//ccomp//1 hanteringen//NN|UTR|SIN|DEF|NOM//obj//52 i//PP//case//55 leden//NN|UTR|SIN|DEF|NOM//obl//52 efter//PP//case//57 primärleverantörerna//NN|UTR|PLU|DEF|NOM//obl//52 .//MAD//punct//1

