– bättre nytta och ökad säkerhet;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 översyn//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//6 djursjukdata//NN|NEU|PLU|IND|NOM//nmod//4
3 Mål och syften med djursjukdata, behovsanalys;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//60 kommer//VB|PRS|AKT//aux//60 att//IE//mark//59 behöva//VB|INF|AKT//aux//60 byggas//VB|INF|SFO//parataxis//26 upp//PL//compound:prt//60 databaser//NN|UTR|PLU|IND|NOM//obj//60 som//HP|-|-|-//nsubj//64 hanterar//VB|PRS|AKT//acl:relcl//62 denna//DT|UTR|SIN|DEF//det//66 information//NN|UTR|SIN|IND|NOM//obj//64 .//MAD//punct//60
3 Mål och syften med djursjukdata, behovsanalys;I//PP//case//69 nuläget//NN|NEU|SIN|DEF|NOM//obl//60 är//VB|PRS|AKT//cop//74 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//74 emellertid//AB//advmod//74 inte//AB//advmod//74 klart//JJ|POS|NEU|SIN|IND|NOM//advcl//60 hur//HA//advmod//80 detta//DT|NEU|SIN|DEF//det//77 system//NN|NEU|SIN|IND|NOM//nsubj//80 kommer//VB|PRS|AKT//aux//80 att//IE//mark//80 se//VB|INF|AKT//csubj//74 ut//PL//compound:prt//80 .//MAD//punct//26
3 Mål och syften med djursjukdata, behovsanalys;Livsmedelsverket//NN|NEU|SIN|DEF|NOM//nsubj//6 skulle//VB|PRT|AKT//aux//6 visserligen//AB//advmod//6 i//PP//case//4 framtiden//NN|UTR|SIN|DEF|NOM//obl//6 kunna//VB|INF|AKT//aux//6 ha//VB|INF|AKT//ROOT//6 ett//DT|NEU|SIN|IND//det//8 intresse//NN|NEU|SIN|IND|NOM//obj//6 av//PP//mark//11 att//IE//mark//11 använda//VB|INF|AKT//acl//8 djursjukdatabasen//NN|UTR|SIN|DEF|NOM//obj//11 som//KN//mark//16 en//DT|UTR|SIN|IND//det//16 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 informationskälla//NN|UTR|SIN|IND|NOM//xcomp//11 i//PP//case//19 detta//DT|NEU|SIN|DEF//det//19 sammanhang//NN|NEU|SIN|IND|NOM//obl//11 ,//MID//punct//24 men//KN//cc//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 skulle//VB|PRT|AKT//aux//24 förutsätta//VB|INF|AKT//conj//6 tillgång//NN|UTR|SIN|IND|NOM//obj//24 till//PP//case//27 data//NN|NEU|PLU|IND|NOM//nmod//25 på//PP//case//29 invidnivå//NN|UTR|SIN|IND|NOM//nmod//27 som//HP|-|-|-//nsubj:pass//32 inte//AB//advmod//32 avidentifierats//VB|SUP|SFO//acl:relcl//29 .//MAD//punct//6
3 Mål och syften med djursjukdata, behovsanalys;Vidare//AB|KOM//advmod//38 skulle//VB|PRT|AKT//aux//38 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//38 kunna//VB|INF|AKT//aux//38 visa//VB|INF|AKT//conj//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//38 i//PP//case//41 framtiden//NN|UTR|SIN|DEF|NOM//obl//38 att//SN//mark//44 databaserna//NN|UTR|PLU|DEF|NOM//nsubj//44 överlappar//VB|PRS|AKT//ccomp//38 i//PP//case//47 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 delar//NN|UTR|PLU|IND|NOM//obl//44 .//MAD//punct//6
3 Mål och syften med djursjukdata, behovsanalys;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//52 bör//VB|PRS|AKT//aux//52 då//AB//advmod//52 övervägas//VB|INF|SFO//parataxis//6 hur//HA//advmod//69 de//DT|UTR/NEU|PLU|DEF//det//56 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 systemen//NN|NEU|PLU|DEF|NOM//nsubj//69 för//PP//case//58 uppgiftsinsamling//NN|UTR|SIN|IND|NOM//nmod//56 ,//MID//punct//62 dels//KN//advmod//62 från//PP//case//62 veterinärerna//NN|UTR|PLU|DEF|NOM//nmod//56 ,//MID//punct//62 dels//KN//advmod//66 från//PP//case//66 livsmedelsföretagen//NN|UTR|SIN|DEF|NOM//nmod//62 ,//MID//punct//69 bör//VB|PRS|AKT//aux//69 förhålla//VB|INF|AKT//ccomp//52 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//69 till//PP//case//72 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//69 .//MAD//punct//6
3 Mål och syften med djursjukdata, behovsanalys;Slutsats//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
3 Mål och syften med djursjukdata, behovsanalys;djursjukdata//NN|NEU|PLU|IND|NOM//nsubj//8 kommer//VB|PRS|AKT//aux//8 inte//AB//advmod//8 i//PP//case//6 nuläget//NN|NEU|SIN|DEF|NOM//fixed//4 att//IE//mark//8 bidra//VB|INF|AKT//parataxis//0 till//PP//case//10 spårbarheten//NN|UTR|SIN|DEF|NOM//obl//8 för//PP//case//12 livsmedel//NN|NEU|SIN|IND|NOM//nmod//10
3 Mål och syften med djursjukdata, behovsanalys;I//PP//case//1 dagsläget//NN|NEU|SIN|DEF|NOM//obl//5 är//VB|PRS|AKT//cop//5 vår//PS|UTR|SIN|DEF//nmod:poss//5 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//5 bedömning//NN|UTR|SIN|IND|NOM//ROOT//5 ,//MID//punct//5 som//HP|-|-|-//nsubj:pass//8 stöds//VB|PRS|SFO//acl:relcl//5 av//PP//case//10 Livsmedelsverket//NN|NEU|SIN|DEF|NOM//obl:agent//8 ,//MID//punct//10 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 inte//AB//advmod//16 är//VB|PRS|AKT//cop//16 realistiskt//JJ|POS|NEU|SIN|IND|NOM//acl//10 att//SN//mark//22 djursjukdatabasen//NN|UTR|SIN|DEF|NOM//nsubj//22 ytterligare//AB|KOM//advmod//22 skulle//VB|PRT|AKT//aux//22 kunna//VB|INF|AKT//aux//22 bidra//VB|INF|AKT//csubj//16 till//PP//case//24 spårbarheten//NN|UTR|SIN|DEF|NOM//obl//22 för//PP//case//26 livsmedlen//NN|NEU|PLU|DEF|NOM//nmod//24 –//RG|NOM//punct//5 och//KN//cc//30 därmed//AB//advmod//30 skyddet//NN|NEU|SIN|DEF|NOM//conj//5 för//PP//case//32 folkhälsan//NN|UTR|SIN|DEF|NOM//nmod//30 i//PP//case//35 detta//DT|NEU|SIN|DEF//det//35 avseende//NN|NEU|SIN|IND|NOM//nmod//32 .//MID//punct//5
3 Mål och syften med djursjukdata, behovsanalys;Inte//AB//advmod//38 heller//AB//advmod//39 kommer//VB|PRS|AKT//parataxis//5 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//39 i//PP//case//42 nuläget//NN|NEU|SIN|DEF|NOM//nmod//40 att//IE//mark//45 kunna//VB|INF|AKT//aux//45 ingå//VB|INF|AKT//advcl//39 i//PP//case//47 informationen//NN|UTR|SIN|DEF|NOM//obl//45 från//PP//case//49 livsmedelskedjan//NN|UTR|SIN|DEF|NOM//nmod//47 .//MAD//punct//5
3 Mål och syften med djursjukdata, behovsanalys;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 blir//VB|PRS|AKT//parataxis//5 sannolikt//AB|POS//advmod//52 fråga//NN|UTR|SIN|IND|NOM//xcomp//52 om//PP//case//56 veterinär-//NN|UTR|-|-|SMS//obl//52 eller//KN//cc//58 djurägarbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//56 data//NN|NEU|PLU|IND|NOM//conj//56 som//HP|-|-|-//nsubj:pass//61 hålls//VB|PRS|SFO//acl:relcl//59 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//61 hos//PP//case//64 företagen//NN|NEU|PLU|DEF|NOM//nmod//62 och//KN//cc//71 som//HP|-|-|-//nsubj:pass//71 ,//MID//punct//69 vid//PP//case//69 behov//NN|NEU|SIN|IND|NOM//obl//71 ,//MID//punct//69 lämnas//VB|PRS|SFO//conj//52 över//PL//compound:prt//71 till//PP//case//75 nästa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 steg//NN|NEU|SIN|IND|NOM//obl//71 i//PP//case//77 kedjan//NN|UTR|SIN|DEF|NOM//obl//71 .//MAD//punct//5
3 Mål och syften med djursjukdata, behovsanalys;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 förutses//VB|PRS|SFO//ROOT//1 dock//AB//advmod//1 att//SN//mark//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 informationssystem//NN|NEU|PLU|IND|NOM//nsubj:pass//7 skall//VB|PRS|AKT//aux//7 byggas//VB|INF|SFO//csubj//1 upp//PL//compound:prt//7 för//PP//case//10 informationen//NN|UTR|SIN|DEF|NOM//obl//7 från//PP//case//12 livsmedelskedjan//NN|UTR|SIN|DEF|NOM//nmod//10 .//MAD//punct//1
3 Mål och syften med djursjukdata, behovsanalys;Bedömningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//24 av//PP//case//17 djursjukdatasystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//17 roll//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//19 betydelse//NN|UTR|SIN|IND|NOM//conj//17 kan//VB|PRS|AKT//aux//24 därför//AB//advmod//24 komma//VB|INF|AKT//aux//24 att//IE//mark//24 förändras//VB|INF|SFO//parataxis//1 ,//MID//punct//24 allteftersom//SN//mark//34 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//34 med//PP//mark//30 att//IE//mark//30 genomföra//VB|INF|AKT//acl//27 den//DT|UTR|SIN|DEF//det//33 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 livsmedelspolitiken//NN|UTR|SIN|DEF|NOM//obj//30 fortskrider//VB|PRS|AKT//advcl//24 .//MAD//punct//1
3 Mål och syften med djursjukdata, behovsanalys;Djurhälsouppgifter//NN|UTR|PLU|IND|NOM//nsubj//41 är//VB|PRS|AKT//cop//41 under//PP//case//40 alla//DT|UTR/NEU|PLU|IND/DEF//det//40 omständigheter//NN|UTR|PLU|IND|NOM//nmod//41 intressanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 för//PP//case//43 informationen//NN|UTR|SIN|DEF|NOM//obl//41 från//PP//case//45 livsmedelskedjan//NN|UTR|SIN|DEF|NOM//nmod//43 .//MAD//punct//41
3 Mål och syften med djursjukdata, behovsanalys;När//HA//mark//51 informationssystemen//NN|NEU|PLU|DEF|NOM//nsubj:pass//51 för//PP//case//50 livsmedelskedjan//NN|UTR|SIN|DEF|NOM//obl//51 byggts//VB|SUP|SFO//advcl//41 upp//PL//compound:prt//51 ,//MID//punct//41 bör//VB|PRS|AKT//aux//57 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 överväganden//NN|NEU|PLU|IND|NOM//nsubj:pass//57 göras//VB|INF|SFO//conj//1 kring//PP//case//59 djursjukdata//NN|NEU|PLU|IND|NOM//obl//57 och//KN//cc//61 livsmedelsinformation//NN|UTR|SIN|IND|NOM//conj//59 .//MAD//punct//1
3 Mål och syften med djursjukdata, behovsanalys;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//65 kan//VB|PRS|AKT//aux//65 gälla//VB|INF|AKT//parataxis//1 såväl//KN//mark//70 att//SN//mark//70 djursjukdata//NN|NEU|PLU|IND|NOM//nsubj//70 kan//VB|PRS|AKT//aux//70 bidra//VB|INF|AKT//advcl//65 till//PP//case//72 informationen//NN|UTR|SIN|DEF|NOM//obl//70 ,//MID//punct//78 som//HA//mark//78 att//SN//fixed//74 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//78 bör//VB|PRS|AKT//aux//78 modifieras//VB|INF|SFO//acl:relcl//72 för//PP//mark//81 att//IE//mark//81 undvika//VB|INF|AKT//advcl//78 överlappningar//NN|UTR|PLU|IND|NOM//obj//81 och//KN//cc//86 därmed//AB//advmod//86 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//86 dubbelarbete//NN|NEU|SIN|IND|NOM//conj//82 .//MAD//punct//65
3 Mål och syften med djursjukdata, behovsanalys;3.3.2//RG|NOM//nummod//89 Övervakning//NN|UTR|SIN|IND|NOM//nsubj//94 av//PP//case//91 läkemedelsanvändningen//NN|UTR|SIN|DEF|NOM//nmod//89 till//PP//case//93 djur//NN|NEU|PLU|IND|NOM//nmod//91 kräver//VB|PRS|AKT//parataxis//65 rapportering//NN|UTR|SIN|IND|NOM//obj//94 från//PP//case//97 veterinärerna//NN|UTR|PLU|DEF|NOM//nmod//95
3 Mål och syften med djursjukdata, behovsanalys;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj//12 med//PP//mark//3 att//IE//mark//3 motverka//VB|INF|AKT//acl//0 resistensbildning//NN|UTR|SIN|IND|NOM//obj//3 emot//PP//case//6 läkemedel//NN|NEU|PLU|IND|NOM//obl//3 ,//MID//punct//3 i//PP//advmod//3 synnerhet//NN|UTR|SIN|IND|NOM//fixed//8 antibiotika//NN|NEU|PLU|IND|NOM//obj//3 ,//MID//punct//0 har//VB|PRS|AKT//ROOT//12 hög//JJ|POS|UTR|SIN|IND|NOM//amod//14 prioritet//NN|UTR|SIN|IND|NOM//obj//12 .//MAD//punct//12
3 Mål och syften med djursjukdata, behovsanalys;Veterinärernas//NN|UTR|PLU|DEF|GEN//nmod:poss//17 ansvar//NN|NEU|SIN|IND|NOM//nsubj//21 för//PP//case//19 läkemedelsanvändningen//NN|UTR|SIN|DEF|NOM//nmod//17 är//VB|PRS|AKT//cop//21 uppenbart//JJ|POS|NEU|SIN|IND|NOM//parataxis//12 .//MAD//punct//21
3 Mål och syften med djursjukdata, behovsanalys;Att//IE//mark//24 begränsa//VB|INF|AKT//csubj//21 användningen//NN|UTR|SIN|DEF|NOM//obj//24 av//PP//case//27 antibiotika//NN|NEU|PLU|IND|NOM//nmod//25 för//PP//mark//30 att//IE//mark//30 undvika//VB|INF|AKT//advcl//24 att//SN//mark//32 resistenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//30 bakterier//NN|UTR|PLU|IND|NOM//obj//32 utvecklas//VB|PRS|SFO//advcl//21 ,//MID//punct//36 har//VB|PRS|AKT//conj//12 stor//JJ|POS|UTR|SIN|IND|NOM//amod//38 betydelse//NN|UTR|SIN|IND|NOM//obj//36 för//PP//case//41 såväl//KN//advmod//41 folkhälsa//NN|UTR|SIN|IND|NOM//obl//36 som//KN//mark//43 djurhälsa//NN|UTR|SIN|IND|NOM//nmod//41 .//MAD//punct//12
3 Mål och syften med djursjukdata, behovsanalys;Användningen//NN|UTR|SIN|DEF|NOM//nsubj//50 till//PP//case//47 hästar//NN|UTR|PLU|IND|NOM//nmod//45 och//KN//cc//49 sällskapsdjur//NN|NEU|PLU|IND|NOM//conj//47 har//VB|PRS|AKT//aux//70 inte//AB//advmod//50 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 betydelse//NN|UTR|SIN|IND|NOM//obj//50 än//KN//mark//56 lantbrukets//NN|NEU|SIN|DEF|GEN//nmod:poss//56 djur//NN|NEU|PLU|IND|NOM//acl//53 i//PP//case//59 detta//DT|NEU|SIN|DEF//det//59 avseende//NN|NEU|SIN|IND|NOM//obl//50 ,//MID//punct//50 eftersom//SN//mark//63 resistensgener//NN|UTR|PLU|IND|NOM//nsubj:pass//63 tillförs//VB|PRS|SFO//advcl//50 till//PP//case//65 genpoolen//NN|UTR|SIN|DEF|NOM//obl//63 och//KN//cc//67 resistenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 bakterier//NN|UTR|PLU|IND|NOM//nsubj:pass//70 kan//VB|PRS|AKT//aux//70 spridas//VB|INF|SFO//parataxis//12 från//PP//case//72 sällskapsdjur//NN|NEU|PLU|IND|NOM//obl//70 till//PP//case//74 människa//NN|UTR|SIN|IND|NOM//obl//70 genom//PP//case//76 närkontakt//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//12
3 Mål och syften med djursjukdata, behovsanalys;Läkemedelsanvändningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 till//PP//case//2 djur//NN|NEU|PLU|IND|NOM//nmod//0 skall//VB|PRS|AKT//aux//4 redovisas//VB|INF|SFO//ROOT//4 från//PP//case//7 år//NN|NEU|SIN|IND|NOM//nmod//7 2006//RG|NOM//obl//4
3 Mål och syften med djursjukdata, behovsanalys;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 givit//VB|SUP|AKT//ROOT//2 Jordbruksverket//NN|NEU|SIN|DEF|NOM//obj//2 i//PP//case//5 uppdrag//NN|NEU|SIN|IND|NOM//obl//2 att//IE//mark//7 övervaka//VB|INF|AKT//acl//5 den//DT|UTR|SIN|DEF//det//10 veterinära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 läkemedelsanvändningen//NN|UTR|SIN|DEF|NOM//obj//7 ,//MID//punct//12 baserat//PC|PRF|NEU|SIN|IND|NOM//conj//2 på//PP//case//14 statistik//NN|UTR|SIN|IND|NOM//obl//12 från//PP//case//16 Apoteksbolaget//PM|NOM//nmod//14 och//KN//cc//18 djursjukdata//NN|UTR|SIN|IND|NOM//conj//16 .//MAD//punct//2
3 Mål och syften med djursjukdata, behovsanalys;Apoteken//NN|UTR|SIN|DEF|NOM//nsubj//25 skall//VB|PRS|AKT//aux//25 från//PP//case//24 år//NN|NEU|SIN|IND|NOM//nmod//24 2004//RG|NOM//obl//25 registrera//VB|INF|AKT//conj//2 djurslag//NN|NEU|PLU|IND|NOM//obj//25 för//PP//case//30 varje//DT|UTR/NEU|SIN|IND//det//30 expedierat//PC|PRF|NEU|SIN|IND|NOM//amod//30 djurläkemedel//NN|NEU|SIN|IND|NOM//nmod//26 .//MAD//punct//25
3 Mål och syften med djursjukdata, behovsanalys;Jordbruksverkets//PM|GEN//nmod:poss//33 redovisning//NN|UTR|SIN|IND|NOM//nsubj//35 skall//VB|PRS|AKT//aux//35 omfatta//VB|INF|AKT//conj//25 användningen//NN|UTR|SIN|DEF|NOM//obj//35 av//PP//case//38 läkemedel//NN|NEU|PLU|IND|NOM//nmod//36 som//HP|-|-|-//nsubj//41 är//VB|PRS|AKT//cop//41 antimikrobiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//38 ,//MID//punct//43 antiparasitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//41 (//PAD//punct//46 endast//AB//advmod//46 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//41 )//PAD//punct//46 eller//KN//cc//50 som//HP|-|-|-//nsubj//50 innehåller//VB|PRS|AKT//conj//41 hormoner//NN|NEU|PLU|IND|NOM//obj//50 .//MAD//punct//25
3 Mål och syften med djursjukdata, behovsanalys;Endast//AB//advmod//56 för//PP//case//56 livsmedelsproducerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 djur//NN|NEU|PLU|IND|NOM//obl//60 skall//VB|PRS|AKT//aux//60 redovisningen//NN|UTR|SIN|DEF|NOM//nsubj//60 vara//VB|INF|AKT//cop//60 uppdelad//PC|PRF|UTR|SIN|IND|NOM//advcl//25 på//PP//case//62 djurslag//NN|NEU|PLU|IND|NOM//obl//60 och//KN//cc//65 även//AB//advmod//65 omfatta//VB|INF|AKT//conj//25 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//67 läkemedel//NN|NEU|PLU|IND|NOM//obj//65 som//HP|-|-|-//nsubj:pass//69 omfattas//VB|PRS|SFO//acl:relcl//67 av//PP//case//71 restsubstanskontroll//NN|UTR|SIN|IND|NOM//obl//69 .//MAD//punct//25
3 Mål och syften med djursjukdata, behovsanalys;Bakgrunden//NN|UTR|SIN|DEF|NOM//nsubj//5 till//PP//case//2 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//5 ett//DT|NEU|SIN|IND//det//5 förslag//NN|NEU|SIN|IND|NOM//ROOT//5 till//PP//case//7 registrering//NN|UTR|SIN|IND|NOM//nmod//5 och//KN//cc//9 redovisning//NN|UTR|SIN|IND|NOM//conj//7 av//PP//case//11 läkemedelsförbrukningen//NN|UTR|SIN|DEF|NOM//nmod//9 som//HP|-|-|-//obj//14 Jordbruksverket//NN|NEU|SIN|DEF|NOM//nsubj//14 lämnade//VB|PRT|AKT//acl:relcl//5 på//PP//case//17 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 uppdrag//NN|NEU|SIN|IND|NOM//obl//14 år//NN|NEU|SIN|IND|NOM//nmod//19 1999//RG|NOM//nmod//17 .//MAD//punct//5
3 Mål och syften med djursjukdata, behovsanalys;Där//AB//advmod//22 föreslogs//VB|PRT|SFO//parataxis//5 att//SN//mark//27 Vet@-//VB|INF|AKT//amod//25 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//27 skulle//VB|PRT|AKT//aux//27 användas//VB|INF|SFO//ccomp//22 för//PP//case//29 läkemedelsrapportering//NN|UTR|SIN|IND|NOM//obl//27 från//PP//case//31 stordjursveterinärer//NN|UTR|PLU|IND|NOM//obl//27 och//KN//cc//36 att//SN//mark//36 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//36 skulle//VB|PRT|AKT//aux//36 kompletteras//VB|INF|SFO//conj//22 med//PP//case//38 receptstatistik//NN|UTR|SIN|IND|NOM//obl//36 från//PP//case//40 apoteken//NN|UTR|SIN|DEF|NOM//nmod//38 .//MAD//punct//5
3 Mål och syften med djursjukdata, behovsanalys;Verket//NN|NEU|SIN|DEF|NOM//nsubj//43 kompletterade//VB|PRT|AKT//conj//5 uppdraget//NN|NEU|SIN|DEF|NOM//obj//43 år//NN|NEU|SIN|IND|NOM//nmod//46 2000//RG|NOM//obl//43 med//PP//case//49 en//DT|UTR|SIN|IND//det//49 beräkning//NN|UTR|SIN|IND|NOM//obl//43 av//PP//case//51 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//49 ,//MID//punct//49 varefter//HA//advmod//55 förslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//55 remissbehandlades//VB|PRT|SFO//conj//43 år//NN|NEU|SIN|IND|NOM//nmod//57 2001//RG|NOM//obl//55 .//MAD//punct//63
3 Mål och syften med djursjukdata, behovsanalys;Mot//PP//case//60 bakgrund//NN|UTR|SIN|IND|NOM//obl//63 av//PP//case//62 remissvaren//NN|NEU|PLU|DEF|NOM//nmod//60 slöt//VB|PRT|AKT//conj//43 så//AB//advmod//63 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//63 ett//DT|NEU|SIN|IND//det//67 avtal//NN|NEU|SIN|IND|NOM//obj//63 med//PP//case//69 Apoteksbolaget//NN|NEU|SIN|DEF|NOM//nmod//67 om//PP//case//71 registrering//NN|UTR|SIN|IND|NOM//obl//63 av//PP//case//75 all//DT|UTR|SIN|IND/DEF//det//74 veterinär//JJ|POS|UTR|SIN|IND|NOM//nmod//75 läkemedelsförsäljning//NN|UTR|SIN|IND|NOM//nmod//71 och//KN//cc//77 gav//VB|PRT|AKT//conj//63 år//NN|NEU|SIN|IND|NOM//nmod//79 2003//RG|NOM//nummod//80 verket//NN|NEU|SIN|DEF|NOM//obj//77 i//PP//case//82 uppdrag//NN|NEU|SIN|IND|NOM//nmod//80 att//IE//mark//88 från//PP//advmod//87 2006//RG|NOM//fixed//84 årligen//AB//advmod//87 redovisa//VB|INF|AKT//amod//88 läkemedelsstatistik//NN|UTR|SIN|IND|NOM//obj//77 .//MAD//punct//5
3 Mål och syften med djursjukdata, behovsanalys;Anledningen//NN|UTR|SIN|DEF|NOM//nsubj//6 till//PP//mark//5 att//SN//mark//5 två//RG|NOM//nummod//4 statistikkällor//NN|UTR|PLU|IND|NOM//nsubj:pass//5 krävs//VB|PRS|SFO//acl//0 är//VB|PRS|AKT//ROOT//6 dels//KN//advmod//6 att//SN//mark//11 smådjursveterinärer//NN|UTR|PLU|IND|NOM//nsubj//11 inte//AB//advmod//11 rapporterar//VB|PRS|AKT//ccomp//6 läkemedelsanvändning//NN|UTR|SIN|IND|NOM//obj//11 till//PP//case//14 djursjukdatasystemet//NN|NEU|SIN|DEF|NOM//obl//11 ,//MID//punct//22 dels//KN//advmod//22 att//SN//mark//22 40//RG|NOM//nummod//19 procent//NN|UTR|PLU|IND|NOM//nsubj:pass//22 av//PP//case//21 läkemedlen//NN|NEU|PLU|DEF|NOM//nmod//19 säljs//VB|PRS|SFO//advcl//11 på//PP//case//24 rekvisition//NN|UTR|SIN|IND|NOM//obl//22 till//PP//case//26 veterinärer//NN|UTR|PLU|IND|NOM//obl//22 ,//MID//punct//28 kliniker//NN|UTR|PLU|IND|NOM//conj//26 och//KN//cc//30 djursjukhus//NN|NEU|PLU|IND|NOM//conj//26 .//MAD//punct//11
3 Mål och syften med djursjukdata, behovsanalys;I//PP//case//35 det//DT|NEU|SIN|DEF//det//35 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 fallet//NN|NEU|SIN|DEF|NOM//obl//40 kan//VB|PRS|AKT//aux//40 inte//AB//advmod//40 apotekens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 statistik//NN|UTR|SIN|IND|NOM//nsubj//40 utvisa//VB|INF|AKT//parataxis//11 någon//DT|UTR|SIN|IND//det//42 koppling//NN|UTR|SIN|IND|NOM//obj//40 emellan//PP//case//44 djurslag//NN|NEU|PLU|IND|NOM//nmod//42 och//KN//cc//46 läkemedel//NN|NEU|PLU|IND|NOM//conj//44 .//MAD//punct//11
3 Mål och syften med djursjukdata, behovsanalys;För//PP//case//51 denna//DT|UTR|SIN|DEF//det//51 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 andel//NN|UTR|SIN|IND|NOM//obl//54 av//PP//case//53 läkemedelsanvändningen//NN|UTR|SIN|DEF|NOM//nmod//51 används//VB|PRS|SFO//parataxis//11 därför//AB//advmod//54 djursjukdata//NN|NEU|PLU|IND|NOM//xcomp//54 för//PP//mark//59 att//IE//mark//59 komplettera//VB|INF|AKT//advcl//54 statistiken//NN|UTR|SIN|DEF|NOM//obj//59 för//PP//case//63 livsmedelsproducerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 djur//NN|NEU|PLU|IND|NOM//obl//59 .//MAD//punct//11
3 Mål och syften med djursjukdata, behovsanalys;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//66 ger//VB|PRS|AKT//parataxis//11 även//AB//advmod//66 en//DT|UTR|SIN|IND//det//69 möjlighet//NN|UTR|SIN|IND|NOM//obj//66 till//PP//case//71 korskontroll//NN|UTR|SIN|IND|NOM//nmod//69 emellan//PP//case//73 statistikkällorna//NN|UTR|PLU|DEF|NOM//nmod//71 .//MAD//punct//66
