Del 1;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 samordning//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//6 socialförsäkringslagarna//NN|UTR|PLU|DEF|NOM//nmod//4 (//PAD//punct//8 SamSol//UO//appos//0 )//PAD//punct//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//35 gäller//VB|PRS|AKT//parataxis//18 dock//AB//advmod//35 endast//AB//advmod//35 i//PP//case//40 den//DT|UTR|SIN|DEF//det//40 utsträckning//NN|UTR|SIN|IND|NOM//obl//42 föräldern//NN|UTR|SIN|DEF|NOM//nsubj//42 går//VB|PRS|AKT//advcl//35 miste//PL//compound:prt//42 om//PP//case//45 löneförmånerna//NN|UTR|PLU|DEF|NOM//obl//42 .//MAD//punct//35
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Överlåtelse//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 rätten//NN|UTR|SIN|DEF|NOM//nmod//0 till//PP//case//5 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//5 föräldrapenning//NN|UTR|SIN|IND|NOM//nmod//2
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;8//RG|NOM//nummod//1 §//NN|AN//ROOT//1  //_SP////1 En//DT|UTR|SIN|IND//det//4 förälder//NN|UTR|SIN|IND|NOM//nsubj//6 får//VB|PRS|AKT//aux//6 överlåta//VB|INF|AKT//acl:relcl//1 rätt//NN|UTR|SIN|IND|NOM//obj//6 till//PP//case//10 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//10 föräldrapenning//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//case//12 vård//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//15 ett//DT|NEU|SIN|IND//det//15 barn//NN|NEU|SIN|IND|NOM//nmod//12 till//PP//case//17 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//6 som//HP|-|-|-//nsubj//20 är//VB|PRS|AKT//aux:pass//20 försäkrad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//17 för//PP//case//23 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//23 föräldrapenning//NN|UTR|SIN|IND|NOM//obl//20 och//KN//cc//30 som//HP|-|-|-//nsubj//30 i//PP//case//29 stället//NN|NEU|SIN|DEF|NOM//fixed//26 för//PP//fixed//26 föräldern//NN|UTR|SIN|DEF|NOM//obl//30 avstår//VB|PRS|AKT//conj//20 från//PP//case//32 förvärvsarbete//NN|NEU|SIN|IND|NOM//obl//30 för//PP//case//34 vård//NN|UTR|SIN|IND|NOM//obl//30 av//PP//case//36 barnet//NN|NEU|SIN|DEF|NOM//nmod//34 .//MID//punct//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//39 överlåtelse//NN|UTR|SIN|IND|NOM//nsubj//41 får//VB|PRS|AKT//aux//41 ske//VB|INF|AKT//parataxis//1 i//PP//case//44 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 situationer//NN|UTR|PLU|IND|NOM//obl//41 ://MAD//punct//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;9//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//4 får//VB|PRS|AKT//ROOT//4 ,//MID//punct//4 efter//PP//case//7 medgivande//NN|NEU|SIN|IND|NOM//obl//4 av//PP//case//10 en//DT|UTR|SIN|IND//det//10 förälder//NN|UTR|SIN|IND|NOM//nmod//7 ,//MID//punct//12 besluta//VB|INF|AKT//conj//4 att//SN//mark//37 en//DT|UTR|SIN|IND//det//16 annan//JJ|POS|UTR|SIN|IND|NOM//amod//16 person//NN|UTR|SIN|IND|NOM//nsubj//37 som//HP|-|-|-//nsubj:pass//23 enligt//PP//case//21 A//PM|NOM//nummod//21 6//RG|NOM//nummod//21 kap.//NN|AN//obl//23 är//VB|PRS|AKT//cop//23 försäkrad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//16 för//PP//case//26 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//26 föräldrapenning//NN|UTR|SIN|IND|NOM//obl//23 och//KN//cc//33 som//HP|-|-|-//nsubj//33 i//PP//case//32 stället//NN|NEU|SIN|DEF|NOM//fixed//29 för//PP//fixed//29 föräldern//NN|UTR|SIN|DEF|NOM//obl//33 avstår//VB|PRS|AKT//conj//23 från//PP//case//35 förvärvsarbete//NN|NEU|SIN|IND|NOM//obl//33 skall//VB|PRS|AKT//aux//37 få//VB|INF|AKT//ccomp//12 rätt//NN|UTR|SIN|IND|NOM//obj//37 till//PP//case//41 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//41 föräldrapenning//NN|UTR|SIN|IND|NOM//obl//37 i//PP//case//44 de//DT|UTR/NEU|PLU|DEF//det//44 fall//NN|NEU|PLU|IND|NOM//obl//37 som//HP|-|-|-//nsubj:pass//46 anges//VB|PRS|SFO//acl:relcl//44 i//PP//case//49 8//RG|NOM//nummod//49 §//NN|AN//obl//46 .//MAD//punct//4
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Som//KN//case//1 villkor//NN|NEU|SIN|IND|NOM//obl//4 för//PP//case//3 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//1 gäller//VB|PRS|AKT//ROOT//4
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//1 föräldrapenning//NN|UTR|SIN|IND|NOM//ROOT//1 vid//PP//case//4 barns//NN|NEU|PLU|IND|GEN//nmod:poss//4 födelse//NN|UTR|SIN|IND|NOM//nmod//1 eller//KN//cc//6 adoption//NN|UTR|SIN|IND|NOM//conj//4
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Rätten//NN|UTR|SIN|DEF|NOM//ROOT//0 till//PP//case//2 förmånen//NN|UTR|SIN|DEF|NOM//nmod//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;10//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Rätt//NN|UTR|SIN|IND|NOM//nsubj//7 till//PP//case//6 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//6 föräldrapenning//NN|UTR|SIN|IND|NOM//nmod//3 har//VB|PRS|AKT//ROOT//7 en//DT|UTR|SIN|IND//det//9 far//NN|UTR|SIN|IND|NOM//obj//7 som//HP|-|-|-//nsubj//11 avstår//VB|PRS|AKT//acl:relcl//9 från//PP//case//13 förvärvsarbete//NN|NEU|SIN|IND|NOM//obl//11 i//PP//case//19 samband//NN|NEU|SIN|IND|NOM//fixed//14 med//PP//fixed//14 sitt//PS|NEU|SIN|DEF//nmod:poss//18 barns//NN|NEU|SIN|IND|GEN//nmod:poss//19 födelse//NN|UTR|SIN|IND|NOM//obl//11 för//PP//case//7 att//IE//fixed//20
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;11//RG|NOM//nummod//1 §//NN|AN//dislocated//8  //_SP////1 I//PP//case//5 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 situationer//NN|UTR|PLU|IND|NOM//nmod//1 får//VB|PRS|AKT//aux//8 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//8 bevilja//VB|INF|AKT//ROOT//8 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//10 föräldrapenning//NN|UTR|SIN|IND|NOM//obj//8 för//PP//case//12 ändamål//NN|NEU|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj:pass//14 anges//VB|PRS|SFO//acl:relcl//12 i//PP//case//17 10//RG|NOM//nummod//17 §//NN|AN//obl//14 till//PP//case//21 en//DT|UTR|SIN|IND//det//21 annan//JJ|POS|UTR|SIN|IND|NOM//amod//21 person//NN|UTR|SIN|IND|NOM//obl//14 som//HP|-|-|-//mark//27 i//PP//case//27 stället//NN|NEU|SIN|DEF|NOM//fixed//23 för//PP//fixed//23 en//DT|UTR|SIN|IND//det//27 far//NN|UTR|SIN|IND|NOM//acl//21 eller//KN//cc//29 mor//NN|UTR|SIN|IND|NOM//conj//27 avstår//VB|PRS|AKT//xcomp//8 från//PP//case//33 sitt//PS|NEU|SIN|DEF//nmod:poss//33 förvärvsarbete//NN|NEU|SIN|IND|NOM//obl//30 i//PP//case//39 samband//NN|NEU|SIN|IND|NOM//fixed//34 med//PP//case//39 ett//DT|NEU|SIN|IND//det//38 barns//NN|NEU|SIN|IND|GEN//nmod:poss//39 födelse//NN|UTR|SIN|IND|NOM//obl//30 ://MAD//punct//8
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;För//PP//mark//5 att//SN//fixed//0 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//5 skall//VB|PRS|AKT//aux//5 kunna//VB|INF|AKT//aux//5 bevilja//VB|INF|AKT//advcl//11 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//7 föräldrapenning//NN|UTR|SIN|IND|NOM//obj//5 enligt//PP//case//10 första//RO|NOM//amod//10 stycket//NN|NEU|SIN|DEF|NOM//obl//5 krävs//VB|PRS|SFO//ROOT//11 att//SN//mark//15 personen//NN|UTR|SIN|DEF|NOM//nsubj//15 är//VB|PRS|AKT//cop//15 försäkrad//PC|PRF|UTR|SIN|IND|NOM//dep//11 för//PP//case//18 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//18 föräldrapenning//NN|UTR|SIN|IND|NOM//obl//15 enligt//PP//case//20 A//PM|NOM//nmod//18 6//RG|NOM//nummod//22 kap.//NN|AN//nmod//20
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;13//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//17  //_SP////1 Vid//PP//case//4 adoption//NN|UTR|SIN|IND|NOM//nmod//1 eller//KN//cc//8 när//HA//mark//8 två//RG|NOM//nummod//8 personer//NN|UTR|PLU|IND|NOM//conj//4 enligt//PP//case//12 6//RG|NOM//nummod//11 kap.//NN|AN//nmod//12 10//RG|NOM//nummod//15 a//NN|NEU|SIN|IND|NOM//case//14 §//NN|AN//nmod//15 föräldrabalken//NN|UTR|SIN|DEF|NOM//nmod//8 har//VB|PRS|AKT//aux//17 förordnats//VB|SUP|SFO//ROOT//17 att//IE//mark//20 gemensamt//AB|POS//advmod//20 utöva//VB|INF|AKT//xcomp//17 vårdnaden//NN|UTR|SIN|DEF|NOM//obj//20 om//PP//case//24 ett//DT|NEU|SIN|IND//det//24 barn//NN|NEU|SIN|IND|NOM//obl//20 gäller//VB|PRS|AKT//xcomp//17 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//25 ://MAD//punct//17
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Förmånstiden//NN|UTR|SIN|DEF|NOM//ROOT//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;14//RG|NOM//nummod//1 §//NN|AN//nmod//4  //_SP////1 Tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//4 föräldrapenning//NN|UTR|SIN|IND|NOM//nsubj:pass//10 enligt//PP//case//9 10//RG|NOM//nummod//7 13//RG|NOM//nummod//8 §//NN|AN//nmod//9 §//NN|AN//nmod//4 lämnas//VB|PRS|SFO//ROOT//10 under//PP//case//14 högst//AB|SUV//advmod//13 tio//RG|NOM//nummod//14 dagar//NN|UTR|PLU|IND|NOM//obl//10 per//PP//case//16 barn//NN|NEU|SIN|IND|NOM//nmod//14 ,//MID//punct//10 dock//KN//advmod//21 inte//AB//advmod//21 för//PP//case//21 tid//NN|UTR|SIN|IND|NOM//conj//10 efter//PP//case//24 sextionde//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 dagen//NN|UTR|SIN|DEF|NOM//obl//10 efter//PP//case//27 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//27 hemkomst//NN|UTR|SIN|IND|NOM//obl//10 efter//PP//case//29 förlossningen//NN|UTR|SIN|DEF|NOM//obl//10 .//MAD//punct//10
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Vid//PP//case//32 adoption//NN|UTR|SIN|IND|NOM//obl//33 räknas//VB|PRS|SFO//parataxis//10 tiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//33 från//PP//case//37 den//DT|UTR|SIN|DEF//det//37 tidpunkt//NN|UTR|SIN|IND|NOM//obl//33 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//39 fått//VB|SUP|AKT//acl:relcl//37 barnet//NN|NEU|SIN|DEF|NOM//obj//39 i//PP//case//43 sin//PS|UTR|SIN|DEF//nmod:poss//43 vård//NN|UTR|SIN|IND|NOM//obl//39 .//MAD//punct//10
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Är//VB|PRS|AKT//cop//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 fråga//NN|UTR|SIN|IND|NOM//ROOT//2 om//PP//case//5 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//5 föräldrapenning//NN|UTR|SIN|IND|NOM//nmod//2 enligt//PP//case//8 11//RG|NOM//nummod//8 §//NN|AN//nmod//5 eller//KN//cc//11 13//RG|NOM//nummod//11 §//NN|AN//conj//8 2//RG|NOM//nummod//11 ,//MID//punct//2 skall//VB|PRS|AKT//aux//17 dock//AB//advmod//17 avräkning//NN|UTR|SIN|IND|NOM//nsubj//17 ske//VB|INF|AKT//parataxis//2 för//PP//case//19 dagar//NN|UTR|PLU|IND|NOM//obl//17 med//PP//case//22 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//22 föräldrapenning//NN|UTR|SIN|IND|NOM//nmod//19 som//HP|-|-|-//obj//28 en//DT|UTR|SIN|IND//det//25 förälder//NN|UTR|SIN|IND|NOM//nsubj//28 kan//VB|PRS|AKT//aux//28 ha//VB|INF|AKT//aux//28 fått//VB|SUP|AKT//acl:relcl//22 med//PP//case//30 stöd//NN|NEU|SIN|IND|NOM//obl//28 av//PP//case//33 10//RG|NOM//nummod//33 §//NN|AN//nmod//30 och//KN//cc//37 13//RG|NOM//nummod//36 §//NN|AN//nmod//37 1//RG|NOM//nummod//33 .//MAD//punct//2
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Fördelning//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 förmånstiden//NN|UTR|SIN|DEF|NOM//nmod//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//advcl//15 endast//AB//advmod//2 en//RG|UTR|SIN|IND|NOM//det//5 adoptivförälder//NN|UTR|SIN|IND|NOM//nsubj//2 eller//KN//cc//9 särskilt//AB//advmod//8 förordnad//PC|PRF|UTR|SIN|IND|NOM//amod//9 vårdnadshavare//NN|UTR|SIN|IND|NOM//conj//5 med//PP//case//11 rätt//NN|UTR|SIN|IND|NOM//nmod//9 till//PP//case//13 ersättning//NN|UTR|SIN|IND|NOM//nmod//11 ,//MID//punct//2 har//VB|PRS|AKT//ROOT//15 den//DT|UTR|SIN|DEF//det//17 föräldern//NN|UTR|SIN|DEF|NOM//obj//15 eller//KN//cc//19 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//conj//17 ensam//JJ|POS|UTR|SIN|IND|NOM//amod//21 rätt//NN|UTR|SIN|IND|NOM//obj//15 till//PP//case//24 alla//DT|UTR/NEU|PLU|IND/DEF//det//24 dagar//NN|UTR|PLU|IND|NOM//obl//15 som//HP|-|-|-//nsubj:pass//26 anges//VB|PRS|SFO//acl:relcl//24 i//PP//case//29 14//RG|NOM//nummod//29 §//NN|AN//obl//26 .//MAD//punct//15
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Vid//PP//case//1 smitta//NN|UTR|SIN|IND|NOM//ROOT//1 ,//MID//punct//3 sjukdom//NN|UTR|SIN|IND|NOM//conj//1 eller//KN//cc//5 annat//JJ|POS|NEU|SIN|IND|NOM//amod//6 vårdbehov//NN|NEU|SIN|IND|NOM//conj//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;16//RG|NOM//nummod//1 §//NN|AN//nsubj//5  //_SP////1 En//DT|UTR|SIN|IND//det//4 förälder//NN|UTR|SIN|IND|NOM//nsubj//5 har//VB|PRS|AKT//ROOT//5 rätt//NN|UTR|SIN|IND|NOM//obj//5 till//PP//case//9 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//9 föräldrapenning//NN|UTR|SIN|IND|NOM//nmod//6 för//PP//case//11 vård//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//14 ett//DT|NEU|SIN|IND//det//14 barn//NN|NEU|SIN|IND|NOM//nmod//11 ,//MID//punct//14 som//HP|-|-|-//nsubj//19 inte//AB//advmod//19 har//VB|PRS|AKT//aux//19 fyllt//VB|SUP|AKT//acl:relcl//14 12//RG|NOM//nummod//21 år//NN|NEU|PLU|IND|NOM//obj//19 ,//MID//punct//5 om//SN//mark//26 föräldern//NN|UTR|SIN|DEF|NOM//nsubj//26 behöver//VB|PRS|AKT//aux//26 avstå//VB|INF|AKT//advcl//5 från//PP//case//28 förvärvsarbete//NN|NEU|SIN|IND|NOM//obl//26 i//PP//advmod//26 samband//NN|NEU|SIN|IND|NOM//fixed//29 med//PP//fixed//29
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;17//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//14  //_SP////1 För//PP//case//4 vård//NN|UTR|SIN|IND|NOM//nmod//1 av//PP//case//7 ett//DT|NEU|SIN|IND//det//7 barn//NN|NEU|SIN|IND|NOM//nmod//4 som//HP|-|-|-//nsubj//10 är//VB|PRS|AKT//cop//10 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//7 än//KN//case//13 240//RG|NOM//nummod//13 dagar//NN|UTR|PLU|IND|NOM//nmod//10 lämnas//VB|PRS|SFO//ROOT//14 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//16 föräldrapenning//NN|UTR|SIN|IND|NOM//nsubj:pass//14 enligt//PP//case//19 16//RG|NOM//nummod//19 §//NN|AN//obl//14 endast//AB//advmod//27 om//SN//mark//27 tillsynen//NN|UTR|SIN|DEF|NOM//nsubj//27 av//PP//case//24 barnet//NN|NEU|SIN|DEF|NOM//nmod//22 är//VB|PRS|AKT//cop//27 stadigvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//27 ordnad//PC|PRF|UTR|SIN|IND|NOM//advcl//14 .//MID//punct//14
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Därutöver//AB//advmod//30 lämnas//VB|PRS|SFO//parataxis//14 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//30 endast//AB//advmod//35 om//SN//mark//35 barnet//NN|NEU|SIN|DEF|NOM//nsubj:pass//35 vårdas//VB|PRS|SFO//advcl//30 på//PP//case//37 sjukhus//NN|NEU|SIN|IND|NOM//obl//35 eller//KN//cc//39 får//VB|PRS|AKT//conj//35 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 vård//NN|UTR|SIN|IND|NOM//obj//39 i//PP//case//43 hemmet//NN|NEU|SIN|DEF|NOM//nmod//41 .//MAD//punct//14
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;18//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//14  //_SP////1 För//PP//case//4 vård//NN|UTR|SIN|IND|NOM//nmod//1 av//PP//case//7 ett//DT|NEU|SIN|IND//det//7 barn//NN|NEU|SIN|IND|NOM//nmod//4 som//HP|-|-|-//nsubj//11 är//VB|PRS|AKT//cop//11 240//RG|NOM//nummod//11 dagar//NN|UTR|PLU|IND|NOM//acl:relcl//1 eller//KN//cc//13 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//11 lämnas//VB|PRS|SFO//ROOT//14 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//16 föräldrapenning//NN|UTR|SIN|IND|NOM//nsubj:pass//14 enligt//PP//case//19 16//RG|NOM//nummod//19 §//NN|AN//nmod//16 inte//AB//advmod//22 för//PP//case//22 tid//NN|UTR|SIN|IND|NOM//obl//14 när//HA//mark//28 föräldrapenning//NN|UTR|SIN|IND|NOM//nsubj:pass//28 annars//AB//advmod//28 skulle//VB|PRT|AKT//aux//28 ha//VB|INF|AKT//aux//28 lämnats//VB|SUP|SFO//advcl//14 .//MAD//punct//14
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 gäller//VB|PRS|AKT//parataxis//14 dock//AB//advmod//31 inte//AB//advmod//31 om//SN//mark//36 barnet//NN|NEU|SIN|DEF|NOM//nsubj:pass//36 vårdas//VB|PRS|SFO//advcl//31 på//PP//case//38 sjukhus//NN|NEU|SIN|IND|NOM//obl//36 .//MAD//punct//31
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;19//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//13  //_SP////1 Med//PP//case//4 vård//NN|UTR|SIN|IND|NOM//nmod//1 på//PP//case//6 sjukhus//NN|NEU|SIN|IND|NOM//nmod//4 enligt//PP//case//8 17//RG|NOM//nmod//4 och//KN//cc//8 18//RG|NOM//nummod//8 §//NN|AN//nmod//12 §//NN|AN//nmod//4 likställs//VB|PRS|SFO//ROOT//13 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//15 vård//NN|UTR|SIN|IND|NOM//obj//13 i//PP//case//17 övergångsboende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//15 för//PP//case//19 barn//NN|NEU|PLU|IND|NOM//obl//13 som//HP|-|-|-//nsubj:pass//21 omfattas//VB|PRS|SFO//acl:relcl//19 av//PP//case//25 1//RG|NOM//nummod//24 §//NN|AN//nmod//25 lagen//NN|UTR|SIN|DEF|NOM//obl:agent//21 (//PAD//punct//27 1993:387//RG|NOM//appos//25 )//PAD//punct//27 om//PP//case//30 stöd//NN|NEU|SIN|IND|NOM//nmod//25 och//KN//cc//32 service//NN|UTR|SIN|IND|NOM//conj//30 till//PP//case//35 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//21 .//MAD//punct//13
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Vid//PP//case//1 läkarbesök//NN|NEU|SIN|IND|NOM//ROOT//1 ,//MID//punct//3 behandling//NN|UTR|SIN|IND|NOM//conj//1 eller//KN//cc//5 deltagande//NN|NEU|SIN|IND|NOM//conj//1 i//PP//case//7 kurs//NN|UTR|SIN|IND|NOM//nmod//1
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;20//RG|NOM//nummod//1 §//NN|AN//nsubj//19  //_SP////1 En//DT|UTR|SIN|IND//det//4 förälder//NN|UTR|SIN|IND|NOM//appos//1 till//PP//case//10 ett//DT|NEU|SIN|IND//det//10 sjukt//JJ|POS|NEU|SIN|IND|NOM//amod//10 eller//KN//cc//9 funktionshindrat//PC|PRF|NEU|SIN|IND|NOM//conj//7 barn//NN|NEU|SIN|IND|NOM//nmod//4 ,//MID//punct//10 som//HP|-|-|-//nsubj//15 inte//AB//advmod//15 har//VB|PRS|AKT//aux//15 fyllt//VB|SUP|AKT//acl:relcl//10 12//RG|NOM//nummod//17 år//NN|NEU|PLU|IND|NOM//obj//15 ,//MID//punct//1 har//VB|PRS|AKT//ROOT//19 rätt//NN|UTR|SIN|IND|NOM//obj//19 till//PP//case//23 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//23 föräldrapenning//NN|UTR|SIN|IND|NOM//nmod//20 när//HA//mark//27 föräldern//NN|UTR|SIN|DEF|NOM//nsubj//27 behöver//VB|PRS|AKT//aux//27 avstå//VB|INF|AKT//advcl//19 från//PP//case//29 förvärvsarbete//NN|NEU|SIN|IND|NOM//obl//27 i//PP//advmod//27 samband//NN|NEU|SIN|IND|NOM//fixed//30 med//PP//fixed//30
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;5//RG|NOM//discourse//2 .//MAD//punct//0
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;deltagande//NN|NEU|SIN|IND|NOM//ROOT//2 i//PP//case//5 någon//DT|UTR|SIN|IND//det//5 behandling//NN|UTR|SIN|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//8 är//VB|PRS|AKT//aux:pass//8 ordinerad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//5 av//PP//case//10 läkare//NN|UTR|PLU|IND|NOM//obl//8 i//PP//case//13 samma//DT|UTR/NEU|SIN/PLU|IND//det//13 syfte//NN|NEU|SIN|IND|NOM//nmod//10 som//HP|-|-|-//nsubj:pass//15 anges//VB|PRS|SFO//acl:relcl//13 i//PP//case//17 4//RG|NOM//obl//15 .//MAD//punct//2
1 Förslag till socialförsäkringsbalk I Inledande bestämmelser, definitioner och förklaringar / Rätten till föräldrapenningsförmåner;Förmånstiden//NN|UTR|SIN|DEF|NOM//ROOT//0
