Frågor och svar;2014-06-26//RG|NOM//ROOT//0
Svar:;En//DT|UTR|SIN|IND//det//3 ny//JJ|POS|UTR|SIN|IND|NOM//amod//3 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//10 om//PP//case//5 tvistlösning//NN|UTR|SIN|IND|NOM//nmod//3 utanför//PP//case//7 domstol//NN|UTR|SIN|IND|NOM//nmod//5 i//PP//case//9 konsumentförhållanden//NN|UTR|SIN|DEF|NOM//nmod//7 införs//VB|PRS|SFO//ROOT//10 ,//MID//punct//10 som//HP|-|-|-//nsubj//14 bl.a.//AB|AN//advmod//14 innehåller//VB|PRS|AKT//acl:relcl//10 reglerna//NN|UTR|PLU|DEF|NOM//obj//14 och//KN//cc//17 kraven//NN|NEU|PLU|DEF|NOM//conj//15 för//PP//case//19 godkännande//NN|NEU|SIN|IND|NOM//nmod//17 av//PP//case//21 tvistlösningsnämnder//NN|UTR|PLU|IND|NOM//nmod//19 och//KN//cc//23 informationskraven//NN|NEU|PLU|DEF|NOM//conj//21 ,//MID//punct//26 inklusive//PP//case//26 sanktioner//NN|UTR|PLU|IND|NOM//conj//21 ,//MID//punct//29 för//PP//case//29 näringsidkare//NN|UTR|PLU|IND|NOM//conj//19 .//MAD//punct//10
Svar:;Fråga//VB|IMP|AKT//dislocated//5 12//RG|NOM//nummod//0 ://MID//punct//0
Svar:; //_SP////2 Vad//HP|NEU|SIN|IND//obj//5 innebär//VB|PRS|AKT//ROOT//5 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 förslag//NN|NEU|SIN|IND|NOM//obj//5 för//PP//case//9 tvistlösningsförfarandet//NN|NEU|SIN|DEF|NOM//nmod//7 vid//PP//case//11 ARN//PM|NOM//nmod//9 ?//MAD//punct//5
Svar:;Svar//NN|NEU|SIN|IND|NOM//nsubj//28 ://MID//punct//0
Svar:; //_SP////1 Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 lägger//VB|PRS|AKT//parataxis//0 fram//PL//compound:prt//4 en//DT|UTR|SIN|IND//det//7 rad//NN|UTR|SIN|IND|NOM//nmod//8 förslag//NN|NEU|PLU|IND|NOM//obj//4 om//PP//mark//16 hur//HA//advmod//16 ARN//PM|NOM//nsubj:pass//16 ://MID//punct//11 s//NN|NEU|SIN|IND|GEN//nummod//14 verksamhet//NN|UTR|SIN|IND|NOM//obl//16 ska//VB|PRS|AKT//aux//16 effektiviseras//VB|INF|SFO//acl//8 ,//MID//punct//20 genom//PP//case//20 förbättrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 handläggningsrutiner//NN|UTR|PLU|IND|NOM//obl//16 och//KN//cc//23 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 resurser//NN|UTR|PLU|IND|NOM//conj//20 .//MAD//punct//4
Svar:;De//DT|UTR/NEU|PLU|DEF//det//27 förbättrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 handläggningsrutinerna//NN|UTR|PLU|DEF|NOM//parataxis//4 innebär//VB|PRS|AKT//ROOT//28 bl.a.//AB|AN//advmod//28 att//SN//mark//33 ARN//PM|NOM//nsubj//33 ska//VB|PRS|AKT//aux//33 göra//VB|INF|AKT//ccomp//28 en//DT|UTR|SIN|IND//det//36 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//36 tidsplan//NN|UTR|SIN|IND|NOM//obj//33 för//PP//case//39 varje//DT|UTR/NEU|SIN|IND//det//39 ärende//NN|NEU|SIN|IND|NOM//obl//33 och//KN//cc//41 informera//VB|INF|AKT//conj//33 parterna//NN|UTR|PLU|DEF|NOM//obj//41 om//PP//case//44 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//41 .//MAD//punct//28
Svar:;ARN//PM|NOM//nsubj//49 ska//VB|PRS|AKT//aux//49 också//AB//advmod//49 meddela//VB|INF|AKT//parataxis//28 parterna//NN|UTR|PLU|DEF|NOM//obj//49 när//HA//mark//55 ett//DT|NEU|SIN|IND//det//53 ärende//NN|NEU|SIN|IND|NOM//nsubj//55 är//VB|PRS|AKT//cop//55 färdigt//JJ|POS|NEU|SIN|IND|NOM//advcl//49 för//PP//case//57 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//55 ,//MID//punct//61 för//PP//mark//61 att//IE//mark//61 undvika//VB|INF|AKT//advcl//55 att//SN//mark//64 parter//NN|UTR|PLU|IND|NOM//nsubj//64 skickar//VB|PRS|AKT//ccomp//61 in//PL//compound:prt//64 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 material//NN|NEU|SIN|IND|NOM//obj//64 till//PP//case//69 nämnden//NN|UTR|SIN|DEF|NOM//obl//64 än//KN//mark//71 nödvändigt//AB|POS//advcl//64 .//MAD//punct//49
Svar:;Ett//DT|NEU|SIN|IND//det//76 annat//JJ|POS|NEU|SIN|IND|NOM//amod//76 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//76 förslag//NN|NEU|SIN|IND|NOM//appos//49 -//MID//punct//76 som//HP|-|-|-//nsubj//79 gynnar//VB|PRS|AKT//acl:relcl//76 både//KN//cc//81 konsumenter//NN|UTR|PLU|IND|NOM//obj//79 och//KN//cc//83 näringsidkare//NN|UTR|PLU|IND|NOM//conj//81 -//MID//punct//76 är//VB|PRS|AKT//cop//76 att//SN//mark//88 ARN//PM|NOM//nsubj//88 får//VB|PRS|AKT//ccomp//85 i//PP//advmod//88 uppgift//NN|UTR|SIN|IND|NOM//fixed//89 att//IE//mark//92 hjälpa//VB|INF|AKT//advcl//88 konsumenter//NN|UTR|PLU|IND|NOM//obj//92 och//KN//cc//95 näringsidkare//NN|UTR|PLU|IND|NOM//conj//93 att//IE//mark//97 komma//VB|INF|AKT//advcl//92 överens//PL//compound:prt//97 om//PP//mark//104 hur//HA//advmod//104 en//DT|UTR|SIN|IND//det//102 tvist//NN|UTR|SIN|IND|NOM//nsubj:pass//104 bör//VB|PRS|AKT//aux//104 lösas//VB|INF|SFO//ccomp//97 ,//MID//punct//107 dvs.//AB|AN//advmod//107 bedriva//VB|INF|AKT//conj//88 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//109 förlikningsverksamhet//NN|UTR|SIN|IND|NOM//obj//107 .//MAD//punct//76
Svar:;Tvistlösningen//NN|UTR|SIN|DEF|NOM//nsubj//116 vid//PP//case//113 ARN//PM|NOM//nmod//111 måste//VB|PRS|AKT//aux//116 dessutom//AB//advmod//116 bli//VB|INF|AKT//conj//49 effektivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//116 för//PP//obl//116 att//IE//punct//49
Svar:;leva//VB|INF|AKT//ROOT//0 upp//PL//compound:prt//0 till//PP//case//3 kraven//NN|NEU|PLU|DEF|NOM//obl//0 enligt//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 EU-rättsakterna//NN|UTR|PLU|DEF|NOM//nmod//3 .//MID//punct//0
Svar:;Enligt//PP//case//12 den//DT|UTR|SIN|DEF//det//12 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 EUlagstiftningen//NN|UTR|SIN|DEF|NOM//obl//15 måste//VB|PRS|AKT//aux//15 tvister//NN|UTR|PLU|IND|NOM//nsubj:pass//15 avgöras//VB|INF|SFO//advcl//0 inom//PP//case//18 90//RG|NOM//nummod//18 dagar//NN|UTR|PLU|IND|NOM//obl//15 från//PP//case//20 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//18 att//SN//mark//25 ett//DT|NEU|SIN|IND//det//23 ärende//NN|NEU|SIN|IND|NOM//nsubj//25 är//VB|PRS|AKT//cop//25 färdigt//JJ|POS|NEU|SIN|IND|NOM//acl//18 för//PP//case//27 beslut//NN|NEU|SIN|IND|NOM//obl//25 .//MAD//punct//0
Svar:;Det//DT|NEU|SIN|DEF//det//30 kravet//NN|NEU|SIN|DEF|NOM//nsubj//33 kommer//VB|PRS|AKT//aux//33 att//IE//mark//33 framgå//VB|INF|AKT//parataxis//0 av//PP//case//35 ARN//PM|NOM//obl//33 ://MID//punct//35 s//NN|NEU|SIN|IND|GEN//nummod//38 instruktion//NN|UTR|SIN|IND|NOM//appos//35 .//MAD//punct//0
Svar:;Fråga//VB|IMP|AKT//ROOT//0 13//RG|NOM//nummod//0 ://MID//punct//0
Svar:; //_SP////2 Hur//HA//advmod//5 ser//VB|PRS|AKT//parataxis//0 ARN//PM|NOM//nsubj//5 ://MID//punct//5 s//NN|AN//nummod//9 handläggningstider//NN|UTR|PLU|IND|NOM//appos//0 ut//PL//compound:prt//9 idag//AB//advmod//9 och//KN//cc//14 vad//HP|NEU|SIN|IND//nsubj:pass//14 görs//VB|PRS|SFO//conj//0 för//PP//mark//19 att//SN//mark//19 ARN//PM|NOM//nsubj//19 ska//VB|PRS|AKT//aux//19 leva//VB|INF|AKT//advcl//14 upp//PL//compound:prt//19 till//PP//case//24 det//DT|NEU|SIN|DEF//det//24 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 90-dagarskravet//NN|NEU|SIN|DEF|NOM//obl//19 ?//MAD//punct//0
Svar:;ARN//PM|NOM//nsubj:pass//16 ://MID//punct//0 s//NN|AN//nummod//4 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 handläggningstider//NN|UTR|PLU|IND|NOM//nsubj//5 varierar//VB|PRS|AKT//parataxis//0 mellan//PP//case//9 nämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 avdelningar//NN|UTR|PLU|IND|NOM//obl//5 .//MAD//punct//5
Svar:;I//PP//case//13 ungefär//AB//advmod//13 hälften//NN|UTR|SIN|DEF|NOM//obl//16 av//PP//case//15 fallen//NN|NEU|PLU|DEF|NOM//nmod//13 avgörs//VB|PRS|SFO//ROOT//16 ärenden//NN|NEU|PLU|IND|NOM//nsubj:pass//16 inom//PP//case//20 90//RG|NOM//nummod//20 dagar//NN|UTR|PLU|IND|NOM//obl//16 .//MAD//punct//16
Svar:;De//DT|UTR/NEU|PLU|DEF//det//23 avdelningar//NN|UTR|PLU|IND|NOM//nsubj//31 som//HP|-|-|-//nsubj//25 har//VB|PRS|AKT//acl:relcl//23 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 handläggningstider//NN|UTR|PLU|IND|NOM//obj//25 är//VB|PRS|AKT//cop//31 i//PP//advmod//31 regel//NN|UTR|SIN|IND|NOM//fixed//29 de//PN|UTR/NEU|PLU|DEF|SUB//parataxis//16 som//HP|-|-|-//nsubj//33 hanterar//VB|PRS|AKT//acl:relcl//31 ärenden//NN|NEU|PLU|IND|NOM//obj//33 som//HP|-|-|-//nsubj//39 ofta//AB|POS//advmod//39 är//VB|PRS|AKT//cop//39 mer//AB|KOM//advmod//39 komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//34 eller//KN//cc//41 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//39 ,//MID//punct//34 såsom//HA//mark//45 t.ex.//AB|AN//advmod//45 bankbostads-//NN|UTR|-|-|SMS//xcomp//33 och//KN//cc//47 försäkringsavdelningarna//NN|UTR|PLU|DEF|NOM//conj//45 .//MAD//punct//16
Svar:;ARN//PM|NOM//nsubj//50 lever//VB|PRS|AKT//parataxis//16 alltså//AB//advmod//50 i//PP//case//54 viss//JJ|POS|UTR|SIN|IND|NOM//amod//54 utsträckning//NN|UTR|SIN|IND|NOM//obl//50 redan//AB//advmod//50 upp//AB//advmod//50 till//PP//case//60 det//DT|NEU|SIN|DEF//det//60 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 kravet//NN|NEU|SIN|DEF|NOM//obl//50 på//PP//case//62 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//60 inom//PP//case//65 90//RG|NOM//nummod//65 dagar//NN|UTR|PLU|IND|NOM//nmod//62 ,//MID//punct//72 men//KN//cc//72 tvistlösningen//NN|UTR|SIN|DEF|NOM//nsubj//72 vid//PP//case//70 nämnden//NN|UTR|SIN|DEF|NOM//nmod//68 måste//VB|PRS|AKT//aux//72 bli//VB|INF|AKT//conj//50 effektivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//72 för//PP//mark//79 att//SN//mark//79 kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//79 helt//AB|POS//advmod//79 ska//VB|PRS|AKT//aux//79 uppfyllas//VB|INF|SFO//acl//73 .//MAD//punct//50
Svar:;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//82 lägger//VB|PRS|AKT//parataxis//50 fram//PL//compound:prt//82 en//DT|UTR|SIN|IND//det//85 rad//NN|UTR|SIN|IND|NOM//nmod//86 förslag//NN|NEU|PLU|IND|NOM//obj//82 om//PP//mark//94 hur//HA//advmod//94 ARN//PM|NOM//nsubj:pass//94 ://MID//punct//89 s//NN|NEU|SIN|IND|GEN//nummod//92 verksamhet//NN|UTR|SIN|IND|NOM//obl//94 ska//VB|PRS|AKT//aux//94 effektiviseras//VB|INF|SFO//acl//86 ,//MID//punct//98 genom//PP//case//98 förbättrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//98 handläggningsrutiner//NN|UTR|PLU|IND|NOM//obl//94 och//KN//cc//101 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//101 resurser//NN|UTR|PLU|IND|NOM//conj//98 .//MAD//punct//50
Svar:;De//DT|UTR/NEU|PLU|DEF//det//105 förbättrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//105 handläggningsrutinerna//NN|UTR|PLU|DEF|NOM//nsubj//106 innebär//VB|PRS|AKT//conj//50 bl.a.//AB|AN//advmod//106 att//SN//mark//111 ARN//PM|NOM//nsubj//111 ska//VB|PRS|AKT//aux//111 göra//VB|INF|AKT//ccomp//106 en//DT|UTR|SIN|IND//det//114 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//114 tidsplan//NN|UTR|SIN|IND|NOM//obj//111 för//PP//case//117 varje//DT|UTR/NEU|SIN|IND//det//117 ärende//NN|NEU|SIN|IND|NOM//obl//111 och//KN//cc//119 informera//VB|INF|AKT//conj//111 parterna//NN|UTR|PLU|DEF|NOM//obj//119 om//PP//case//122 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//119 .//MAD//punct//50
Svar:;ARN//PM|NOM//nsubj//127 ska//VB|PRS|AKT//aux//127 också//AB//advmod//127 meddela//VB|INF|AKT//parataxis//50 parterna//NN|UTR|PLU|DEF|NOM//obj//127 när//HA//mark//133 ett//DT|NEU|SIN|IND//det//131 ärende//NN|NEU|SIN|IND|NOM//nsubj//133 är//VB|PRS|AKT//cop//133 färdigt//JJ|POS|NEU|SIN|IND|NOM//advcl//127 för//PP//case//135 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//133 ,//MID//punct//139 för//PP//mark//139 att//IE//mark//139 undvika//VB|INF|AKT//advcl//133 att//SN//mark//142 parter//NN|UTR|PLU|IND|NOM//nsubj//142 skickar//VB|PRS|AKT//ccomp//139 in//PL//compound:prt//142 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 material//NN|NEU|SIN|IND|NOM//obj//142 till//PP//case//147 nämnden//NN|UTR|SIN|DEF|NOM//obl//142 än//KN//mark//149 nödvändigt//AB|POS//advcl//142 .//MAD//punct//127
Svar:;För//PP//mark//155 att//SN//mark//155 ARN//PM|NOM//nsubj//155 ska//VB|PRS|AKT//aux//155 klara//VB|INF|AKT//advcl//127 av//PL//case//159 en//DT|UTR|SIN|IND//det//159 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//159 ärendetillströmning//NN|UTR|SIN|IND|NOM//obl//155 och//KN//cc//162 samtidigt//AB//advmod//162 bli//VB|INF|AKT//conj//155 effektivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//162 ,//MID//punct//127 har//VB|PRS|AKT//aux//168 vi//PN|UTR|PLU|DEF|SUB//nsubj//168 också//AB//advmod//168 bedömt//VB|SUP|AKT//conj//16 att//SN//mark//175 ARN//PM|NOM//nsubj:pass//175 ://MID//punct//170 s//NN|NEU|SIN|IND|GEN//nummod//173 organisation//NN|UTR|SIN|IND|NOM//obl//175 behöver//VB|PRS|AKT//aux//175 förstärkas//VB|INF|SFO//ccomp//168 med//PP//case//178 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//178 funktioner//NN|UTR|PLU|IND|NOM//obl//175 ,//MID//punct//182 främst//AB|SUV//advmod//181 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//182 jurister//NN|UTR|PLU|IND|NOM//appos//178 .//MID//punct//16
Svar:;Att//SN//mark//186 ARN//PM|NOM//nsubj//186 får//VB|PRS|AKT//advcl//196 i//PP//mark//190 uppgift//NN|UTR|SIN|IND|NOM//fixed//187 att//IE//mark//190 bedriva//VB|INF|AKT//advcl//186 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//192 förlikningsverksamhet//NN|UTR|SIN|IND|NOM//obj//190 ,//MID//punct//196 kommer//VB|PRS|AKT//aux//196 också//AB//advmod//196 göra//VB|INF|AKT//conj//16 verksamheten//NN|UTR|SIN|DEF|NOM//obj//196 mer//AB|KOM//advmod//199 effektiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//196 ,//MID//punct//196 eftersom//SN//mark//207 resurserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//207 då//AB//advmod//207 kommer//VB|PRS|AKT//aux//207 att//IE//mark//207 kunna//VB|INF|AKT//aux//207 koncentreras//VB|INF|SFO//advcl//196 till//PP//case//210 de//DT|UTR/NEU|PLU|DEF//det//210 ärenden//NN|NEU|PLU|IND|NOM//obl//207 där//HA//advmod//214 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//214 verkligen//AB//advmod//214 behövs//VB|PRS|SFO//acl:relcl//210 .//MAD//punct//16
Svar:;Fråga//VB|IMP|AKT//nsubj:pass//9 14//RG|NOM//nummod//0 ://MID//punct//1
Svar:; //_SP////2 Beloppsgränserna//NN|UTR|PLU|DEF|NOM//appos//0 för//PP//case//6 prövning//NN|UTR|SIN|IND|NOM//nmod//4 i//PP//case//8 ARN//PM|NOM//nmod//6 sänks//VB|PRS|SFO//ROOT//9 till//PP//case//11 300//RG|NOM//nummod//16 ,//MID//punct//13 500//RG|NOM//conj//11 och//KN//cc//13 1//RG|NOM//conj//11 000//RG|NOM//nummod//17 kr//NN|AN//obl//9 från//PP//case//19 500//RG|NOM//nmod//17 ,//MID//punct//17 1//RG|NOM//nummod//22 000//RG|NOM//appos//17 och//KN//cc//22 2//RG|NOM//nummod//22 000//RG|NOM//nummod//26 kronor//NN|UTR|PLU|IND|NOM//obl//9 -//MID//punct//26 varför//HA//appos//26 ?//MAD//punct//9
Svar:;Svar//NN|NEU|SIN|IND|NOM//nsubj:pass//68 ://MID//punct//0
Svar:; //_SP////1 Vi//PN|UTR|PLU|DEF|SUB//nsubj//5 har//VB|PRS|AKT//aux//5 bedömt//VB|SUP|AKT//parataxis//0 att//SN//mark//32 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//32 på//PP//case//9 marknaden//NN|UTR|SIN|DEF|NOM//nmod//7 genom//PP//case//14 bl.a.//AB|AN//advmod//14 ett//DT|NEU|SIN|IND//det//14 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 utbud//NN|NEU|SIN|IND|NOM//nmod//7 av//PP//case//16 lågprisprodukter//NN|UTR|PLU|IND|NOM//nmod//14 och//KN//cc//19 aggressivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 marknadsföringsmetoder//NN|UTR|PLU|IND|NOM//conj//16 ,//MID//punct//7 i//PP//case//22 kombination//NN|UTR|SIN|IND|NOM//obl//32 med//PP//case//27 fortsatt//AB//advmod//25 stark//JJ|POS|UTR|SIN|IND|NOM//amod//27 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//27 utveckling//NN|UTR|SIN|IND|NOM//nmod//22 och//KN//cc//31 kraftigt//AB|POS//advmod//30 expanderande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 e-handel//NN|UTR|SIN|IND|NOM//conj//27 bidrar//VB|PRS|AKT//ccomp//5 till//PP//mark//37 att//SN//mark//37 konsumenter//NN|UTR|PLU|IND|NOM//nsubj//37 kan//VB|PRS|AKT//aux//37 ha//VB|INF|AKT//advcl//32 ett//DT|NEU|SIN|IND//det//40 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//40 intresse//NN|NEU|SIN|IND|NOM//obj//37 av//PP//mark//43 att//IE//mark//43 få//VB|INF|AKT//acl//40 klagomål//NN|NEU|PLU|IND|NOM//obj//43 mot//PP//case//46 näringsidkare//NN|UTR|PLU|IND|NOM//nmod//44 prövade//VB|PRT|AKT//conj//5 ,//MID//punct//52 även//AB//advmod//52 när//HA//mark//52 kraven//NN|NEU|PLU|DEF|NOM//nsubj//52 rör//VB|PRS|AKT//conj//5 relativt//AB|POS//advmod//54 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 belopp//NN|NEU|PLU|IND|NOM//obj//52 .//MAD//punct//5
Svar:;Enligt//PP//case//60 den//DT|UTR|SIN|DEF//det//60 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 EU-lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//5 får//VB|PRS|AKT//aux//68 inte//AB//advmod//61 heller//AB//advmod//61 tillgången//NN|UTR|SIN|DEF|NOM//nsubj:pass//68 till//PP//case//66 tvistlösning//NN|UTR|SIN|IND|NOM//nmod//64 inte//AB//advmod//68 försvåras//VB|PRS|SFO//ROOT//68 genom//PP//case//72 för//PP//case//72 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 beloppsgränser//NN|UTR|PLU|IND|NOM//obl//68 .//MAD//punct//68
Svar:;Mot//PP//case//76 den//DT|UTR|SIN|DEF//det//76 bakgrunden//NN|UTR|SIN|DEF|NOM//obl//77 anser//VB|PRS|AKT//parataxis//68 vi//PN|UTR|PLU|DEF|SUB//nsubj//77 att//SN//mark//81 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//81 kräver//VB|PRS|AKT//ccomp//77 att//SN//mark//90 beloppsgränserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//90 för//PP//case//85 prövning//NN|UTR|SIN|IND|NOM//nmod//83 av//PP//case//87 tvister//NN|UTR|PLU|IND|NOM//nmod//85 vid//PP//case//89 ARN//PM|NOM//nmod//87 sänks//VB|PRS|SFO//ccomp//81 .//MAD//punct//68
Svar:;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//95 är//VB|PRS|AKT//cop//95 också//AB//advmod//95 positivt//JJ|POS|NEU|SIN|IND|NOM//parataxis//68 för//PP//case//97 konsumenter//NN|UTR|PLU|IND|NOM//nmod//95 att//IE//mark//99 få//VB|INF|AKT//acl//97 tillgång//NN|UTR|SIN|IND|NOM//obj//99 till//PP//case//102 ARN//PM|NOM//obl//99 ://MID//punct//99 s//NN|NEU|SIN|IND|GEN//amod//105 tvistlösning//NN|UTR|SIN|IND|NOM//nmod//95 i//PP//case//108 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 utsträckning//NN|UTR|SIN|IND|NOM//nmod//105 ,//MID//punct//105 bl.a.//AB|AN//advmod//118 med//PP//mark//118 hänsyn//NN|UTR|SIN|IND|NOM//fixed//111 till//PP//fixed//111 att//SN//mark//118 avgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//118 till//PP//case//117 domstolarna//NN|UTR|PLU|DEF|NOM//nmod//115 höjs//VB|PRS|SFO//advcl//95 från//PP//case//124 och//KN//fixed//119 med//PP//case//124 den//DT|UTR|SIN|DEF//det//124 1//RO|NOM//nummod//124 juli//NN|UTR|SIN|IND|NOM//obl//118 i//PP//advmod//124 år//NN|NEU|SIN|IND|NOM//fixed//125 .//MAD//punct//95
Svar:;I//PP//case//1 korthet//NN|UTR|SIN|IND|NOM//obl//2 föreslår//VB|PRS|AKT//ROOT//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//2 att//SN//mark//6 beloppsgränserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//6 sänks//VB|PRS|SFO//ccomp//2 enligt//PP//case//8 följande//NN|NEU|SIN|IND|NOM//obl//6 ://MAD//punct//2
Svar:;?//MID//punct//3
Svar:;1//RG|NOM//nummod//2 000//RG|NOM//nummod//3 kronor//NN|UTR|PLU|IND|NOM//ROOT//3 i//PP//case//9 stället//NN|NEU|SIN|DEF|NOM//fixed//4 för//PP//fixed//4 2//RG|NOM//nummod//8 000//RG|NOM//nummod//9 kronor//NN|UTR|PLU|IND|NOM//nmod//3 (//PAD//punct//9 för//PP//case//12 tvister//NN|UTR|PLU|IND|NOM//appos//9 rörande//PP//case//14 bank//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//16 fastighetsmäklare//NN|UTR|SIN|IND|NOM//conj//12 ,//MID//punct//18 försäkring//NN|UTR|SIN|IND|NOM//conj//12 ,//MID//punct//20 båt//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//22 bostad//NN|UTR|SIN|IND|NOM//conj//12 )//PAD//punct//3
Svar:;?//MID//punct//2
Svar:;500//RG|NOM//nummod//2 kronor//NN|UTR|PLU|IND|NOM//ROOT//2 i//PP//case//8 stället//NN|NEU|SIN|DEF|NOM//fixed//3 för//PP//fixed//3 1//RG|NOM//nummod//7 000//RG|NOM//nummod//8 kronor//NN|UTR|PLU|IND|NOM//nmod//2 (//PAD//punct//8 för//PP//case//11 tvister//NN|UTR|PLU|IND|NOM//nmod//2 rörande//PP//case//13 elektronik//NN|UTR|SIN|IND|NOM//nmod//11 ,//MID//punct//15 motor//NN|UTR|SIN|IND|NOM//conj//13 ,//MID//punct//17 resor//NN|UTR|PLU|IND|NOM//conj//13 ,//MID//punct//19 möbler//NN|UTR|PLU|IND|NOM//conj//13 och//KN//cc//21 tvätt//NN|UTR|SIN|IND|NOM//conj//13 )//PAD//punct//2
Svar:;?//MID//punct//2
Svar:;300//RG|NOM//nummod//2 kronor//NN|UTR|PLU|IND|NOM//ROOT//2 i//PP//case//7 stället//NN|NEU|SIN|DEF|NOM//fixed//3 för//PP//fixed//3 500//RG|NOM//nummod//7 kronor//NN|UTR|PLU|IND|NOM//nmod//2 (//PAD//punct//7 för//PP//case//10 tvister//NN|UTR|PLU|IND|NOM//nmod//2 rörande//PP//case//12 skor//NN|UTR|PLU|IND|NOM//nmod//10 och//KN//cc//14 textil//NN|UTR|SIN|IND|NOM//conj//12 samt//KN//cc//16 tvister//NN|UTR|PLU|IND|NOM//conj//10 som//HP|-|-|-//nsubj//19 inte//AB//advmod//19 tillhör//VB|PRS|AKT//acl:relcl//16 någon//DT|UTR|SIN|IND//det//22 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//22 kategori//NN|UTR|SIN|IND|NOM//obj//19 )//PAD//punct//2
Svar:;Fråga//VB|IMP|AKT//dislocated//5 15//RG|NOM//nummod//0 ://MID//punct//0
