– reformvård till stöd för en bättre skola;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//6 en//DT|UTR|SIN|IND//det//6 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 skola//NN|UTR|SIN|IND|NOM//nmod//2 genom//PP//case//10 mer//AB|KOM//advmod//9 attraktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 skolprofessioner//NN|UTR|PLU|IND|NOM//obl//0
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//47 sker//VB|PRS|AKT//conj//1 dock//AB//advmod//47 i//PP//advmod//47 dag//NN|UTR|SIN|IND|NOM//fixed//49 i//PP//case//53 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//53 omfattning//NN|UTR|SIN|IND|NOM//obl//47 ,//MID//punct//47 inte//AB//advmod//59 minst//AB|SUV//advmod//59 i//PP//case//59 de//DT|UTR/NEU|PLU|DEF//det//59 språk//NN|NEU|PLU|IND|NOM//obl//47 inom//PP//case//62 vilka//HP|UTR/NEU|PLU|IND//det//62 lärosätena//NN|NEU|PLU|DEF|NOM//nsubj//63 saknar//VB|PRS|AKT//acl:relcl//59 kompetens//NN|UTR|SIN|IND|NOM//obj//63 .//MAD//punct//47
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål;Tyvärr//AB//advmod//67 saknas//VB|PRS|SFO//parataxis//47 tillförlitlig//JJ|POS|UTR|SIN|IND|NOM//amod//69 statistik//NN|UTR|SIN|IND|NOM//nsubj:pass//67 över//PP//case//74 totalt//JJ|POS|NEU|SIN|IND|NOM//amod//72 antal//NN|NEU|SIN|IND|NOM//nmod//74 avlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//74 examina//NN|UTR|PLU|IND|NOM//obl//67 som//HP|-|-|-//nsubj//76 omfattar//VB|PRS|AKT//acl:relcl//74 ett//DT|NEU|SIN|IND//det//78 modersmål//NN|NEU|SIN|IND|NOM//obj//76 .//MAD//punct//47
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål;Tyvärr//AB//advmod//86 är//VB|PRS|AKT//cop//86 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//86 utifrån//PP//case//85 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 statistik//NN|UTR|SIN|IND|NOM//obl//86 svårt//AB|POS//parataxis//47 att//IE//mark//88 särskilja//VB|INF|AKT//advcl//86 vilka//HD|UTR/NEU|PLU|IND//det//90 språk//NN|NEU|PLU|IND|NOM//obj//88 som//HP|-|-|-//nsubj:pass//92 lästs//VB|SUP|SFO//acl:relcl//90 som//KN//mark//94 modersmål//NN|NEU|SIN|IND|NOM//xcomp//92 respektive//AB//cc//98 som//KN//case//98 modernt//JJ|POS|NEU|SIN|IND|NOM//amod//98 språk//NN|NEU|SIN|IND|NOM//conj//94 .//MAD//punct//86
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål;En//DT|UTR|SIN|IND//det//102 grov//JJ|POS|UTR|SIN|IND|NOM//amod//102 uppskattning//NN|UTR|SIN|IND|NOM//nsubj//125 utifrån//PP//case//105 de//DT|UTR/NEU|PLU|DEF//det//105 uppgifter//NN|UTR|PLU|IND|NOM//nmod//102 Universitetskanslersämbetet//NN|NEU|SIN|DEF|NOM//nsubj//107 har//VB|PRS|AKT//acl:relcl//102 över//PP//case//110 vilka//HD|UTR/NEU|PLU|IND//det//110 ämnen//NN|NEU|PLU|IND|NOM//obl//107 som//HP|-|-|-//nsubj//112 ingår//VB|PRS|AKT//acl:relcl//110 i//PP//case//116 en//DT|UTR|SIN|IND//det//116 utfärdad//PC|PRF|UTR|SIN|IND|NOM//amod//116 lärarexamen//NN|UTR|SIN|IND|NOM//obl//112 är//VB|PRS|AKT//cop//102 dock//AB//advmod//117 att//SN//mark//121 20-talet//NN|NEU|SIN|DEF|NOM//nsubj//121 utfärdade//VB|PRT|AKT//acl//102 examina//NN|UTR|PLU|DEF|NOM//obj//121 per//PP//case//124 år//NN|NEU|SIN|IND|NOM//nmod//122 omfattar//VB|PRS|AKT//conj//86 ämnesstudier//NN|UTR|PLU|IND|NOM//obj//125 i//PP//case//128 modersmål//NN|NEU|SIN|IND|NOM//nmod//126 .//MAD//punct//47

8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;När//HA//mark//6 en//DT|UTR|SIN|IND//det//3 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//3 utbildning//NN|UTR|SIN|IND|NOM//nsubj//6 så//AB//advmod//5 ofta//AB|POS//advmod//6 ligger//VB|PRS|AKT//advcl//14 till//PP//case//10 grund//NN|UTR|SIN|IND|NOM//fixed//7 för//PP//fixed//7 behörighet//NN|UTR|SIN|IND|NOM//obl//6 i//PP//case//13 ämnet//NN|NEU|SIN|DEF|NOM//nmod//13 modersmål//NN|NEU|SIN|IND|NOM//nmod//10 har//VB|PRS|AKT//advcl//46 utbildnings-//NN|UTR|-|-|SMS//nsubj//14 och//KN//cc//17 yrkesbakgrunden//NN|NEU|PLU|IND|NOM//conj//15 bland//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//14 som//HP|-|-|-//nsubj//25 av//PP//case//24 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 skäl//NN|NEU|PLU|IND|NOM//obl//25 migrerar//VB|PRS|AKT//acl:relcl//20 till//PP//case//27 Sverige//PM|NOM//obl//25 betydelse//NN|UTR|SIN|IND|NOM//obj//25 för//PP//case//30 tillgången//NN|UTR|SIN|DEF|NOM//obl//25 till//PP//case//32 modersmålslärare//NN|UTR|SIN|IND|NOM//nmod//30 .//MAD//punct//14
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;För//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 nyanlända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//14 som//HP|-|-|-//nsubj:pass//38 omfattas//VB|PRS|SFO//acl:relcl//36 av//PP//case//40 etableringsuppdraget//NN|NEU|SIN|DEF|NOM//obl:agent//38 och//KN//cc//43 är//VB|PRS|AKT//cop//43 inskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//38 på//PP//case//45 Arbetsförmedlingen//PM|NOM//nmod//43 finns//VB|PRS|SFO//ROOT//46 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//46 om//PP//case//50 yrkesbakgrund//NN|UTR|SIN|IND|NOM//nmod//48 .//MAD//punct//46
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//56 som//HP|-|-|-//nsubj:pass//54 räknas//VB|PRS|SFO//acl:relcl//52 i//PP//advmod//54 sökt//PC|PRF|NEU|SIN|IND|NOM//parataxis//46 yrke//NN|NEU|SIN|IND|NOM//obj//56  //_SP////57 bedöms//VB|PRS|SFO//conj//46 ha//VB|INF|AKT//xcomp//59 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 utbildning//NN|UTR|SIN|IND|NOM//obj//60 och//KN//cc//64 arbetslivserfarenhet//NN|UTR|SIN|IND|NOM//conj//62 som//HP|-|-|-//nsubj//66 svarar//VB|PRS|AKT//acl:relcl//64 mot//PP//case//68 kraven//NN|NEU|PLU|DEF|NOM//obl//66 inom//PP//case//70 yrket//NN|NEU|SIN|DEF|NOM//nmod//68 .//MAD//punct//46
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;För//PP//case//74 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 inskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//75 finns//VB|PRS|SFO//parataxis//46 också//AB//advmod//75 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//75 om//PP//case//80 önskat//PC|PRF|NEU|SIN|IND|NOM//amod//80 yrke//NN|NEU|SIN|IND|NOM//nmod//77 ,//MID//punct//75 vilket//HP|NEU|SIN|IND//nsubj//85 är//VB|PRS|AKT//cop//85 ett//DT|NEU|SIN|IND//det//85 yrke//NN|NEU|SIN|IND|NOM//appos//75 som//HP|-|-|-//obj//90 den//DT|UTR|SIN|DEF//det//88 arbetssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//90 vill//VB|PRS|AKT//aux//90 jobba//VB|INF|AKT//acl:relcl//85 inom//PP//compound:prt//90 men//KN//cc//95 där//HA//advmod//95 arbetsförmedlaren//NN|UTR|SIN|DEF|NOM//nsubj//95 bedömer//VB|PRS|AKT//conj//85 att//SN//mark//101 den//DT|UTR|SIN|DEF//det//99 sökandes//NN|UTR|SIN|IND|GEN//nmod:poss//99 meriter//NN|UTR|PLU|IND|NOM//nsubj:pass//101 behöver//VB|PRS|AKT//aux//101 kompletteras//VB|INF|SFO//ccomp//95 .//MAD//punct//46
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;T.ex.//AB|AN//advmod//123 kan//VB|PRS|AKT//aux//123 den//PN|UTR|SIN|DEF|SUB/OBJ//det//106 lärare//NN|UTR|SIN|IND|NOM//nsubj//123 eller//KN//cc//108 förskollärare//NN|UTR|SIN|IND|NOM//conj//106 som//HP|-|-|-//nsubj//112 ännu//AB//advmod//112 inte//AB//advmod//112 fått//VB|SUP|AKT//acl:relcl//108 sin//PS|UTR|SIN|DEF//nmod:poss//114 utbildning//NN|UTR|SIN|IND|NOM//obj//112 eller//KN//cc//116 yrkeskompetens//NN|UTR|SIN|IND|NOM//conj//114 bedömd//PC|PRF|UTR|SIN|IND|NOM//xcomp//112 eller//KN//cc//119 väntar//VB|PRS|AKT//conj//112 på//PP//case//122 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//122 legitimation//NN|UTR|SIN|IND|NOM//obl//119 få//VB|INF|AKT//parataxis//46 ett//DT|NEU|SIN|IND//det//125 yrke//NN|NEU|SIN|IND|NOM//obj//123 angivet//PC|PRF|NEU|SIN|IND|NOM//xcomp//123 som//KN//nsubj//128 önskat//PC|PRF|NEU|SIN|IND|NOM//amod//129 yrke//NN|NEU|SIN|IND|NOM//obj//123 i//PP//advmod//133 stället//NN|NEU|SIN|DEF|NOM//fixed//130 för//PP//fixed//130 sökt//PC|PRF|NEU|SIN|IND|NOM//advcl//123 yrke//NN|NEU|SIN|IND|NOM//obj//133 .//MAD//punct//123
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Tabell//NN|UTR|SIN|IND|NOM//amod//137 8.1//RG|NOM//nsubj//138 ger//VB|PRS|AKT//conj//46 en//DT|UTR|SIN|IND//det//140 ögonblicksbild//NN|UTR|SIN|IND|NOM//obj//138 över//PP//mark//148 hur//HA//advmod//143 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//148 som//KN//nsubj:pass//148 i//PP//case//146 januari//NN|UTR|SIN|IND|NOM//obl//148 2017//RG|NOM//nummod//146 omfattades//VB|PRT|SFO//acl//140 av//PP//case//151 en//DT|UTR|SIN|IND//det//151 etableringsplan//NN|UTR|SIN|IND|NOM//obl:agent//148 och//KN//cc//153 hade//VB|PRT|AKT//conj//148 lärar-//NN|UTR|-|-|SMS//obj//153 eller//KN//cc//156 förskollärarbakgrund//NN|UTR|SIN|IND|NOM//conj//154 .//MAD//punct//138
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Källa//NN|UTR|SIN|IND|NOM//nsubj//6 ://MID//punct//0
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning; //_SP////1 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//appos//0 170307//RG|NOM//nummod//3 .//MAD//punct//0
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Observera//VB|IMP|AKT//ROOT//6 att//SN//mark//11 en//DT|UTR|SIN|IND//det//9 person//NN|UTR|SIN|IND|NOM//nsubj//11 kan//VB|PRS|AKT//aux//11 finnas//VB|INF|SFO//ccomp//6 med//PP//mark//16 både//KN//cc//16 i//PP//case//15 kolumnen//NN|UTR|SIN|DEF|NOM//obl//16 sökt//VB|SUP|AKT//advcl//11 och//KN//cc//18 önskat//PC|PRF|NEU|SIN|IND|NOM//conj//16 yrke//NN|NEU|SIN|IND|NOM//obj//16 i//PP//case//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 lärarkategorier//NN|UTR|PLU|IND|NOM//obl//16 .//MAD//punct//6
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Vid//PP//case//4 sidan//NN|UTR|SIN|DEF|NOM//fixed//0 av//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 personer//NN|UTR|PLU|IND|NOM//obl//17 som//HP|-|-|-//nsubj//6 ingår//VB|PRS|AKT//acl:relcl//4 i//PP//case//8 etableringsuppdraget//NN|NEU|SIN|DEF|NOM//obl//6 ,//MID//punct//4 dvs.//AB|AN//advmod//12 de//DT|UTR/NEU|PLU|DEF//det//12 personer//NN|UTR|PLU|IND|NOM//appos//4 som//HP|-|-|-//nsubj//14 fått//VB|SUP|AKT//acl:relcl//12 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//14 ,//MID//punct//4 finns//VB|PRS|SFO//ROOT//17 också//AB//advmod//17 de//DT|UTR/NEU|PLU|DEF//det//20 personer//NN|UTR|PLU|IND|NOM//nsubj//17 som//HP|-|-|-//nsubj//24 ännu//AB//advmod//24 inte//AB//advmod//24 fått//VB|SUP|AKT//acl:relcl//20 besked//NN|NEU|SIN|IND|NOM//obj//24 om//PP//case//27 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obl//24 ,//MID//punct//30 i//PP//case//30 början//NN|UTR|SIN|DEF|NOM//obl//24 av//PP//case//36 2017//RG|NOM//nummod//35 cirka//AB//advmod//34 70//RG|NOM//nummod//35 000//RG|NOM//nummod//36 personer//NN|UTR|PLU|IND|NOM//nmod//30 liksom//PP//mark//38 de//PN|UTR/NEU|PLU|DEF|SUB//acl//30 som//HP|-|-|-//nsubj//40 kommer//VB|PRS|AKT//acl:relcl//38 till//PP//case//42 Sverige//PM|NOM//obl//40 av//PP//case//45 annan//JJ|POS|UTR|SIN|IND|NOM//amod//45 anledning//NN|UTR|SIN|IND|NOM//obl//40 .//MAD//punct//17
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Även//AB//advmod//50 i//PP//case//50 dessa//DT|UTR/NEU|PLU|DEF//det//50 grupper//NN|UTR|PLU|IND|NOM//nsubj//51 finns//VB|PRS|SFO//parataxis//17 med//PP//case//54 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//54 sannolikhet//NN|UTR|SIN|IND|NOM//obl//51 ett//DT|NEU|SIN|IND//det//56 antal//NN|NEU|SIN|IND|NOM//nmod//57 personer//NN|UTR|PLU|IND|NOM//nsubj//51 med//PP//case//59 utbildning//NN|UTR|SIN|IND|NOM//nmod//57 och//KN//cc//63 ///MID//cc//60 eller//KN//cc//63 yrkeserfarenheter//NN|UTR|PLU|IND|NOM//conj//59 som//KN//mark//65 lärare//NN|UTR|PLU|IND|NOM//appos//57 eller//KN//cc//67 förskollärare//NN|UTR|PLU|IND|NOM//conj//65 som//HP|-|-|-//nsubj:pass//73 med//PP//case//71 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 insatser//NN|UTR|PLU|IND|NOM//obl//73 kan//VB|PRS|AKT//aux//73 tänkas//VB|INF|SFO//acl:relcl//57 bidra//VB|INF|AKT//xcomp//73 till//PP//mark//77 att//IE//mark//77 öka//VB|INF|AKT//xcomp//74 antalet//NN|NEU|SIN|DEF|NOM//nmod//80 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 modersmålslärare//NN|UTR|PLU|IND|NOM//obj//77 .//MAD//punct//17
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Vägen//NN|UTR|SIN|DEF|NOM//nsubj//19 till//PP//case//2 legitimation//NN|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//4 behörighet//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//0 inklusive//PP//mark//8 att//IE//mark//8 ha//VB|INF|AKT//acl//0 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kunskaper//NN|UTR|PLU|IND|NOM//obj//8 i//PP//case//14 det//DT|NEU|SIN|DEF//det//14 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 språket//NN|NEU|SIN|DEF|NOM//obl//8 ,//MID//punct//0 kan//VB|PRS|AKT//aux//19 dock//AB//advmod//19 vara//VB|INF|AKT//cop//19 lång//JJ|POS|UTR|SIN|IND|NOM//ROOT//19 för//PP//case//21 lärare//NN|UTR|PLU|IND|NOM//obl//19 som//HP|-|-|-//nsubj//23 har//VB|PRS|AKT//acl:relcl//21 en//DT|UTR|SIN|IND//det//26 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//26 lärarutbildning//NN|UTR|SIN|IND|NOM//obj//23 ,//MID//punct//19 särskilt//AB//advmod//19 om//SN//mark//31 läraren//NN|UTR|SIN|DEF|NOM//nsubj//31 har//VB|PRS|AKT//advcl//19 en//DT|UTR|SIN|IND//det//33 utbildning//NN|UTR|SIN|IND|NOM//obj//31 från//PP//case//36 ett//DT|NEU|SIN|IND//det//36 land//NN|NEU|SIN|IND|NOM//nmod//33 utanför//PP//case//38 EES-området//NN|NEU|SIN|DEF|NOM//nmod//36 eller//KN//cc//40 Schweiz//PM|NOM//conj//38 ,//MID//punct//31 dvs.//AB|AN//advmod//45 från//PP//case//45 tredje//RO|NOM//amod//45 land//NN|NEU|SIN|IND|NOM//obl//31 .//MAD//punct//19
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;För//PP//mark//49 att//IE//mark//49 förkorta//VB|INF|AKT//advcl//62 och//KN//cc//51 förenkla//VB|INF|AKT//conj//49 vägen//NN|UTR|SIN|DEF|NOM//obj//49 till//PP//case//54 behörighet//NN|UTR|SIN|IND|NOM//obl//49 för//PP//mark//57 att//IE//mark//57 undervisa//VB|INF|AKT//advcl//49 i//PP//case//61 den//DT|UTR|SIN|DEF//det//61 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 skolan//NN|UTR|SIN|DEF|NOM//obl//57 pågår//VB|PRS|AKT//conj//19 de//DT|UTR/NEU|PLU|DEF//det//65 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 insatserna//NN|UTR|PLU|DEF|NOM//nmod//66 ULV//PM|NOM//nsubj//62 och//KN//cc//68 snabbspår//NN|NEU|PLU|IND|NOM//conj//66 för//PP//case//70 lärare//NN|UTR|PLU|IND|NOM//nmod//68 ,//MID//punct//66 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//73 beskrivs//VB|PRS|SFO//acl:relcl//66 nedan//AB//advmod//73 .//MAD//punct//76
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//19 att//IE//mark//78 komma//VB|INF|AKT//acl//76 ihåg//PL//compound:prt//78 är//VB|PRS|AKT//cop//76 dock//AB//advmod//80 att//SN//mark//91 inte//AB//advmod//85 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//85 lärare//NN|UTR|PLU|IND|NOM//nsubj//91 som//HP|-|-|-//nsubj//87 deltar//VB|PRS|AKT//acl:relcl//85 i//PP//case//90 dessa//DT|UTR/NEU|PLU|DEF//det//90 insatser//NN|UTR|PLU|IND|NOM//obl//87 får//VB|PRS|AKT//ccomp//80 behörighet//NN|UTR|SIN|IND|NOM//obj//91 att//IE//mark//94 undervisa//VB|INF|AKT//xcomp//91 i//PP//case//96 modersmål//NN|NEU|SIN|IND|NOM//obl//94 trots//PP//case//98 språkkunskaper//NN|UTR|PLU|IND|NOM//obl//94 .//MAD//punct//76
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;För//PP//case//101 behörighet//NN|UTR|SIN|IND|NOM//obl//102 krävs//VB|PRS|SFO//conj//19 också//AB//advmod//102 studier//NN|UTR|PLU|IND|NOM//nsubj:pass//102 i//PP//case//106 modersmålet//NN|NEU|SIN|DEF|NOM//nmod//104 antingen//KN//cc//109 i//PP//case//109 hemlandet//NN|NEU|SIN|DEF|NOM//conj//104 eller//KN//cc//112 i//PP//case//112 Sverige//PM|NOM//conj//109 .//MAD//punct//102
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//119 som//HP|-|-|-//nsubj//116 deltar//VB|PRS|AKT//acl:relcl//114 i//PP//case//118 insatserna//NN|UTR|PLU|DEF|NOM//obl//116 bedöms//VB|PRS|SFO//parataxis//102 dock//AB//advmod//119 genom//PP//case//124 relativt//AB|POS//advmod//123 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//124 utbildningsinsatser//NN|UTR|PLU|IND|NOM//obl//126 kunna//VB|INF|AKT//aux//126 bli//VB|INF|AKT//advcl//119 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//126 även//AB//advmod//131 i//PP//case//131 ämnet//NN|NEU|SIN|DEF|NOM//nmod//131 modersmål//NN|NEU|SIN|IND|NOM//xcomp//126 varför//HA//advmod//135 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//135 är//VB|PRS|AKT//cop//135 intressanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//131 .//MAD//punct//19
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 lärares//NN|UTR|PLU|IND|GEN//nmod:poss//2 vidareutbildning//NN|UTR|SIN|IND|NOM//ROOT//2 ,//MID//punct//2 ULV//PM|NOM//conj//2
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;För//PP//mark//2 att//IE//mark//2 ta//VB|INF|AKT//advcl//22 till//PP//compound:prt//2 vara//NN|-|-|-|-//cop//5 kompetensen//NN|UTR|SIN|DEF|NOM//obj//2 hos//PP//case//7 personer//NN|UTR|PLU|IND|NOM//nmod//5 med//PP//case//10 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//10 lärarutbildning//NN|UTR|SIN|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//14 inte//AB//advmod//14 kan//VB|PRS|AKT//aux//14 få//VB|INF|AKT//acl:relcl//10 legitimation//NN|UTR|SIN|IND|NOM//obj//14 enbart//AB//advmod//17 baserad//PC|PRF|UTR|SIN|IND|NOM//xcomp//14 på//PP//case//21 sin//PS|UTR|SIN|DEF//nmod:poss//21 utländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 utbildning//NN|UTR|SIN|IND|NOM//obl//17 pågår//VB|PRS|AKT//ROOT//22 sedan//PP//case//24 2007//RG|NOM//obl//22 den//DT|UTR|SIN|DEF//det//27 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//27 utbildningsinsatsen//NN|UTR|SIN|DEF|NOM//nmod//28 ULV//PM|NOM//obl//22 ,//MID//punct//28 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 lärares//NN|UTR|PLU|IND|GEN//nmod:poss//32 vidareutbildning//NN|UTR|SIN|IND|NOM//conj//28 .//MAD//punct//28
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Inom//PP//case//35 ULV//PM|NOM//obl//36 kompletterar//VB|PRS|AKT//conj//22 framför//PP//case//39 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//37 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//60 med//PP//case//42 en//DT|UTR|SIN|IND//det//42 lärarutbildning//NN|UTR|SIN|IND|NOM//nmod//39 från//PP//case//45 tredje//RO|NOM//amod//45 land//NN|NEU|SIN|IND|NOM//nmod//42 sin//PS|UTR|SIN|DEF//nmod:poss//48 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 utbildning//NN|UTR|SIN|IND|NOM//nmod//42 men//KN//cc//51 även//AB//advmod//51 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//42 med//PP//case//54 en//DT|UTR|SIN|IND//det//54 utbildning//NN|UTR|SIN|IND|NOM//nmod//51 från//PP//case//57 ett//DT|NEU|SIN|IND//det//57 EES-land//NN|NEU|SIN|IND|NOM//nmod//54 eller//KN//cc//59 Schweiz//PM|NOM//conj//57 deltar//VB|PRS|AKT//advcl//36 .//MAD//punct//22
8.2.1 Utbildningsvägar för behörighet i ämnet modersmål Möjligheten att läsa till en ämneslärarexamen i modersmål / Kompletterande utbildning för personer med utländsk lärarutbildning;Till//PP//case//1 ULV//PM|NOM//obl//2 söker//VB|PRS|AKT//ROOT//2 varje//DT|UTR/NEU|SIN|IND//det//4 termin//NN|UTR|SIN|IND|NOM//nmod//5 personer//NN|UTR|PLU|IND|NOM//nsubj//2 med//PP//case//8 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//8 utbildning//NN|UTR|SIN|IND|NOM//nmod//5 från//PP//case//12 70–90//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nummod//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 länder//NN|NEU|PLU|IND|NOM//nmod//8 .//MAD//punct//2
