Ny PBL – på rätt sätt;Slutrapport//NN|UTR|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 kompetensinsatser//NN|UTR|PLU|IND|NOM//nmod//2 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//8 en//DT|UTR|SIN|IND//det//8 ny//JJ|POS|UTR|SIN|IND|NOM//amod//8 plan-//NN|UTR|-|-|SMS//obl//0 och//KN//cc//10 bygglag//NN|NEU|SIN|IND|NOM//conj//8
6.4 Stöd till PBL-nätverk;För//PP//case//44 länsstyrelsernas//NN|UTR|PLU|DEF|GEN//nmod:poss//44 del//NN|UTR|SIN|IND|NOM//obl//49 kan//VB|PRS|AKT//aux//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 exempelvis//AB//advmod//49 vara//VB|INF|AKT//cop//49 lämpligt//JJ|POS|NEU|SIN|IND|NOM//conj//17 att//IE//mark//52 bl.a.//AB|AN//advmod//52 behandla//VB|INF|AKT//csubj//49 frågan//NN|UTR|SIN|DEF|NOM//obj//52 om//PP//case//56 samordnat//PC|PRF|NEU|SIN|IND|NOM//amod//56 deltagande//NN|NEU|SIN|IND|NOM//nmod//53 och//KN//cc//58 återrapportera//VB|INF|AKT//conj//52 frågeställningar//NN|UTR|PLU|IND|NOM//obj//58 i//PP//case//62 det//DT|NEU|SIN|DEF//det//62 Forum//NN|NEU|SIN|IND|NOM//obl//58 för//PP//case//65 hållbart//JJ|POS|NEU|SIN|IND|NOM//amod//65 samhällsbyggande//NN|NEU|SIN|IND|NOM//nmod//62 ,//MID//punct//62 som//HP|-|-|-//nsubj:pass//68 inrättades//VB|PRT|SFO//acl:relcl//62 år//NN|NEU|SIN|IND|NOM//nmod//70 2011//RG|NOM//obl//68 .//MAD//punct//4
6.4 Stöd till PBL-nätverk;Utöver//PP//case//2 de//DT|UTR/NEU|PLU|DEF//det//2 medel//NN|NEU|PLU|IND|NOM//obl//18 som//HP|-|-|-//nsubj:pass//4 avsattes//VB|PRT|SFO//acl:relcl//2 för//PP//case//6 lärarutbildning//NN|UTR|SIN|IND|NOM//obl//4 och//KN//cc//8 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//6 av//PP//case//11 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 orienterings-//NN|UTR|-|-|SMS//nmod//8 och//KN//cc//13 översiktskurser//NN|UTR|PLU|IND|NOM//conj//11 har//VB|PRS|AKT//aux//18 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//18 endast//AB//advmod//18 kunnat//VB|SUP|AKT//aux//18 erbjuda//VB|INF|AKT//ROOT//18 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//21 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//21 kompensation//NN|UTR|SIN|IND|NOM//obj//18 för//PP//case//23 resor//NN|UTR|PLU|IND|NOM//obl//18 och//KN//cc//25 uppehälle//NN|NEU|SIN|IND|NOM//conj//23 för//PP//case//27 medlemmarna//NN|UTR|PLU|DEF|NOM//nmod//23 i//PP//case//29 nätverket//NN|NEU|SIN|DEF|NOM//nmod//27 .//MAD//punct//18
6.4 Stöd till PBL-nätverk;Deltagandet//NN|NEU|SIN|DEF|NOM//nsubj//40 i//PP//case//33 nätverket//NN|NEU|SIN|DEF|NOM//nmod//31 har//VB|PRS|AKT//aux//40 därför//AB//advmod//40 i//PP//case//38 hög//JJ|POS|UTR|SIN|IND|NOM//amod//38 grad//NN|UTR|SIN|IND|NOM//obl//40 varit//VB|SUP|AKT//cop//40 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//18 av//PP//case//46 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//46 och//KN//cc//45 länsstyrelsers//NN|UTR|PLU|IND|GEN//conj//43 möjlighet//NN|UTR|SIN|IND|NOM//obl//40 att//IE//mark//48 avsätta//VB|INF|AKT//acl//46 resurser//NN|UTR|PLU|IND|NOM//obj//48 och//KN//cc//51 tid//NN|UTR|SIN|IND|NOM//conj//49 för//PP//case//54 de//DT|UTR/NEU|PLU|DEF//det//54 handläggare//NN|UTR|PLU|IND|NOM//nmod//51 som//HP|-|-|-//nsubj//56 medverkat//VB|SUP|AKT//acl:relcl//54 .//MAD//punct//40
6.4 Stöd till PBL-nätverk;Deltagandet//NN|NEU|SIN|DEF|NOM//nsubj//61 har//VB|PRS|AKT//aux//61 samtidigt//AB//advmod//61 erbjudit//VB|SUP|AKT//parataxis//40 möjlighet//NN|UTR|SIN|IND|NOM//obj//61 för//PP//case//64 medlemmarna//NN|UTR|PLU|DEF|NOM//nmod//62 att//IE//mark//66 få//VB|INF|AKT//acl//64 tidig//JJ|POS|UTR|SIN|IND|NOM//amod//68 information//NN|UTR|SIN|IND|NOM//obj//66 och//KN//cc//70 utbildning//NN|UTR|SIN|IND|NOM//conj//68 för//PP//mark//74 att//IE//mark//74 lättare//AB|KOM//advmod//74 möta//VB|INF|AKT//advcl//66 den//DT|UTR|SIN|DEF//det//77 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 PBL//PM|NOM//obj//74 .//MAD//punct//40
6.4 Stöd till PBL-nätverk;En//DT|UTR|SIN|IND//det//2 viss//JJ|POS|UTR|SIN|IND|NOM//amod//2 tydlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//11 om//PP//case//4 syftet//NN|NEU|SIN|DEF|NOM//nmod//2 ,//MID//punct//6 förväntningar//NN|UTR|PLU|IND|NOM//conj//4 och//KN//cc//9 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 aktiviteter//NN|UTR|PLU|IND|NOM//conj//4 kan//VB|PRS|AKT//aux//11 behövas//VB|INF|SFO//ROOT//11 för//PP//mark//16 att//SN//mark//16 nätverket//NN|NEU|SIN|DEF|NOM//nsubj//16 ska//VB|PRS|AKT//aux//16 leva//VB|INF|AKT//advcl//11 kvar//PL//compound:prt//16 så//SN//mark//21 att//SN//fixed//18 medlemmarna//NN|UTR|PLU|DEF|NOM//nsubj//21 förstår//VB|PRS|AKT//advcl//16 värdet//NN|NEU|SIN|DEF|NOM//obj//21 för//PP//case//26 såväl//KN//advmod//26 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//26 del//NN|UTR|SIN|IND|NOM//nmod//22 och//KN//cc//31 den//DT|UTR|SIN|DEF//det//30 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 organisationens//NN|UTR|SIN|DEF|GEN//nmod:poss//31 del//NN|UTR|SIN|IND|NOM//conj//26 som//HP|-|-|-//case//36 för//PP//case//36 den//DT|UTR|SIN|DEF//det//36 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 PBL-tillämpningen//NN|UTR|SIN|DEF|NOM//nmod//31 .//MAD//punct//11
6.4 Stöd till PBL-nätverk;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 kan//VB|PRS|AKT//aux//41 t.ex.//AB|AN//advmod//41 innebära//VB|INF|AKT//parataxis//11 att//SN//mark//44 medlemmarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//44 uppmuntras//VB|PRS|SFO//ccomp//41 att//IE//mark//46 åta//VB|INF|AKT//xcomp//44 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//46 en//RG|UTR|SIN|IND|NOM//det//52 eller//KN//cc//50 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//48 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 uppgifter//NN|UTR|PLU|IND|NOM//obj//46 ,//MID//punct//52 såsom//KN//mark//56 att//IE//mark//56 organisera//VB|INF|AKT//advcl//46 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 workshoppar//NN|UTR|PLU|IND|NOM//obj//56 i//PP//case//60 anslutning//NN|UTR|SIN|IND|NOM//obl//56 till//PP//case//63 ett//DT|NEU|SIN|IND//det//63 webbseminarium//NN|NEU|SIN|IND|NOM//obl//56 eller//KN//cc//67 kring//PP//case//67 en//DT|UTR|SIN|IND//det//67 nyhet//NN|UTR|SIN|IND|NOM//conj//63 som//HP|-|-|-//nsubj:pass//70 ska//VB|PRS|AKT//aux//70 kommuniceras//VB|INF|SFO//acl:relcl//67 .//MAD//punct//11
6.4 Stöd till PBL-nätverk;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//73 bedömer//VB|PRS|AKT//parataxis//11 att//SN//mark//77 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//77 är//VB|PRS|AKT//cop//77 önskvärt//JJ|POS|NEU|SIN|IND|NOM//ccomp//73 med//PP//case//80 en//DT|UTR|SIN|IND//det//80 huvudfunktion//NN|UTR|SIN|IND|NOM//obl//77 på//PP//case//82 Boverket//NN|NEU|SIN|DEF|NOM//nmod//80 och//KN//cc//86 att//SN//mark//86 man//PN|UTR|SIN|IND|SUB//nsubj//86 anordnar//VB|PRS|AKT//conj//77 en//DT|UTR|SIN|IND//det//90 eller//KN//fixed//87 ett//DT|NEU|SIN|IND//det//90 par//NN|NEU|SIN|IND|NOM//nmod//92 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 aktiviteter//NN|UTR|PLU|IND|NOM//nsubj//93 riktade//VB|PRT|AKT//ccomp//86 specifikt//AB|POS//advmod//93 till//PP//case//97 expertnätverket//NN|NEU|SIN|DEF|NOM//nmod//97 PBL//PM|NOM//obl//93 .//MAD//punct//11
6.4 Stöd till PBL-nätverk;Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//1 arbete//NN|NEU|SIN|IND|NOM//nsubj//2 har//VB|PRS|AKT//aux//6 i//PP//case//5 hög//JJ|POS|UTR|SIN|IND|NOM//amod//5 grad//NN|UTR|SIN|IND|NOM//obl//6 vilat//VB|SUP|AKT//ROOT//6 på//PP//case//9 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 kontakt//NN|UTR|SIN|IND|NOM//obl//6 med//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 lärarlag//NN|NEU|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj:pass//14 bildades//VB|PRT|SFO//acl:relcl//12 under//PP//case//17 våren//NN|UTR|SIN|DEF|NOM//nmod//17 2011//RG|NOM//obl//14 för//PP//mark//20 att//IE//mark//20 genomföra//VB|INF|AKT//advcl//14 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 utbildningar//NN|UTR|PLU|IND|NOM//obj//20 i//PP//case//25 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 PBL//PM|NOM//nmod//22 (//PAD//punct//6 se//VB|IMP|AKT//parataxis//6 avsnitt//NN|NEU|SIN|IND|NOM//nmod//29 3.1//RG|NOM//nmod//30 Orienterings-//NN|UTR|-|-|SMS//obj//27 och//KN//cc//32 översiktskurser//NN|UTR|PLU|IND|NOM//conj//30 för//PP//case//34 politiker//NN|UTR|PLU|IND|NOM//nmod//32 och//KN//cc//36 tjänstemän//NN|UTR|PLU|IND|NOM//conj//34 och//KN//cc//39 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 personer//NN|UTR|PLU|IND|NOM//conj//34 som//HP|-|-|-//nsubj//42 har//VB|PRS|AKT//aux//42 kommit//VB|SUP|AKT//acl:relcl//39 till//PP//compound:prt//42 efterhand//AB//advmod//42 i//PP//case//46 nätverket//NN|NEU|SIN|DEF|NOM//obl//42 )//PAD//punct//6 .//MAD//punct//54
6.4 Stöd till PBL-nätverk;Personerna//NN|UTR|PLU|DEF|NOM//nsubj//54 i//PP//case//51 nätverket//NN|NEU|SIN|DEF|NOM//nmod//49 har//VB|PRS|AKT//aux//54 även//AB//advmod//54 fungerat//VB|SUP|AKT//parataxis//6 som//KN//mark//56 bollplank//NN|NEU|SIN|IND|NOM//xcomp//54 till//PP//case//58 kommittén//NN|UTR|SIN|DEF|NOM//obl//54 när//HA//case//62 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//59 gäller//VB|PRS|AKT//fixed//59 uppläggningen//NN|UTR|SIN|DEF|NOM//obl//54 av//PP//case//64 webbseminarierna//NN|UTR|PLU|DEF|NOM//nmod//62 och//KN//cc//67 som//KN//nsubj//67 resurspersoner//NN|UTR|PLU|IND|NOM//conj//62 för//PP//mark//70 att//IE//mark//70 genomföra//VB|INF|AKT//acl//67 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//70 .//MAD//punct//6
6.4 Stöd till PBL-nätverk;Att//SN//mark//76 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//76 ha//VB|INF|AKT//aux//76 funnits//VB|SUP|SFO//advcl//6 medel//NN|NEU|SIN|IND|NOM//obj//76 för//PP//case//80 viss//JJ|POS|UTR|SIN|IND|NOM//amod//80 ersättning//NN|UTR|SIN|IND|NOM//nmod//77 för//PP//case//82 resor//NN|UTR|PLU|IND|NOM//obl//76 ,//MID//punct//94 och//KN//cc//94 i//PP//case//87 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 fall//NN|NEU|PLU|IND|NOM//obl//94 för//PP//case//90 förlorad//PC|PRF|UTR|SIN|IND|NOM//amod//90 arbetstid//NN|UTR|SIN|IND|NOM//nmod//87 ,//MID//punct//94 har//VB|PRS|AKT//aux//94 varit//VB|SUP|AKT//cop//94 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//76 för//PP//mark//100 att//SN//mark//100 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//100 har//VB|PRS|AKT//aux//100 kunnat//VB|SUP|AKT//aux//100 hålla//VB|INF|AKT//advcl//94 nätverket//NN|NEU|SIN|DEF|NOM//obj//100 aktivt//AB|POS//advmod//100 under//PP//case//105 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//105 perioden//NN|UTR|SIN|DEF|NOM//obl//100 .//MAD//punct//94
6.4 Stöd till PBL-nätverk;Att//IE//mark//108 stödja//VB|INF|AKT//csubj//121 och//KN//cc//110 avsätta//VB|INF|AKT//conj//108 resurser//NN|UTR|PLU|IND|NOM//obj//110 för//PP//case//115 ett//DT|NEU|SIN|IND//det//115 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//115 erfarenhetsutbyte//NN|NEU|SIN|IND|NOM//obl//110 genom//PP//case//117 nätverk//NN|NEU|PLU|IND|NOM//nmod//115 är//VB|PRS|AKT//cop//121 förmodligen//AB//advmod//121 en//DT|UTR|SIN|IND//det//121 framgångsfaktor//NN|UTR|SIN|IND|NOM//parataxis//94 också//AB//advmod//126 i//PP//case//126 en//DT|UTR|SIN|IND//det//126 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//126 kompetenssatsning//NN|UTR|SIN|IND|NOM//nmod//121 .//MAD//punct//6
6.4 Stöd till PBL-nätverk;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//4 avsätts//VB|PRS|SFO//ccomp//1 100//RG|NOM//nummod//6 000//RG|NOM//nummod//7 kronor//NN|UTR|PLU|IND|NOM//obj//4 per//PP//case//9 år//NN|NEU|SIN|IND|NOM//nmod//7 under//PP//case//12 en//DT|UTR|SIN|IND//det//12 treårsperiod//NN|UTR|SIN|IND|NOM//obl//4 som//KN//case//14 stöd//NN|NEU|SIN|IND|NOM//nmod//12 för//PP//case//21 i//PP//advmod//21 första//RO|NOM//fixed//16 hand//NN|UTR|SIN|IND|NOM//fixed//16 ett//DT|NEU|SIN|IND//det//21 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 PBLnätverk//NN|NEU|SIN|IND|NOM//nmod//12 ,//MID//punct//21 som//HP|-|-|-//nsubj:pass//24 baseras//VB|PRS|SFO//acl:relcl//21 på//PP//case//28 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//28 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 nätverk//NN|NEU|PLU|IND|NOM//obl//24 med//PP//case//30 PBLexperter//NN|UTR|PLU|IND|NOM//nmod//28 .//MAD//punct//1

6.5 Introduktionsutbildning för nyanställda tjänstemän i kommuner och på länsstyrelser;Att//IE//mark//1 handlägga//VB|INF|AKT//csubj//5 plan-//NN|UTR|-|-|SMS//obj//1 och//KN//cc//4 byggärenden//NN|NEU|PLU|IND|NOM//conj//2 kräver//VB|PRS|AKT//ROOT//5 –//RG|NOM//punct//9 förutom//PP//case//9 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 sakkunskaper//NN|UTR|PLU|IND|NOM//obj//5 och//KN//cc//11 yrkesfärdigheter//NN|UTR|PLU|IND|NOM//conj//9 –//PAD//punct//13 insikt//NN|UTR|SIN|IND|NOM//conj//9 och//KN//cc//15 förståelse//NN|UTR|SIN|IND|NOM//conj//13 för//PP//case//17 roller//NN|UTR|PLU|IND|NOM//nmod//15 ,//MID//punct//19 uppgifter//NN|UTR|PLU|IND|NOM//conj//17 och//KN//cc//21 ansvarsfördelning//NN|UTR|SIN|IND|NOM//conj//17 .//MAD//punct//5
6.5 Introduktionsutbildning för nyanställda tjänstemän i kommuner och på länsstyrelser;Genomförandet//NN|NEU|SIN|DEF|NOM//nsubj//28 av//PP//case//26 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//26 utbildningsinsatser//NN|UTR|PLU|IND|NOM//nmod//23 har//VB|PRS|AKT//aux//28 visat//VB|SUP|AKT//parataxis//5 att//SN//mark//34 kunskapsnivån//NN|UTR|SIN|DEF|NOM//nsubj//34 i//PP//case//33 dessa//DT|UTR/NEU|PLU|DEF//det//33 delar//NN|UTR|PLU|IND|NOM//nmod//30 varierar//VB|PRS|AKT//ccomp//28 ,//MID//punct//37 vilket//HP|NEU|SIN|IND//nsubj//37 förstärks//VB|PRS|SFO//ccomp//34 av//PP//case//41 det//DT|NEU|SIN|DEF//det//41 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 generationsskiftet//NN|NEU|SIN|DEF|NOM//obl//37 inom//PP//case//43 yrkeskåren//NN|UTR|SIN|DEF|NOM//nmod//41 .//MAD//punct//5
6.5 Introduktionsutbildning för nyanställda tjänstemän i kommuner och på länsstyrelser;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//3 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 ”//PAD//punct//1 systemkunskaper//NN|UTR|PLU|IND|NOM//amod//4 ”//PM|NOM//nsubj:pass//8 kan//VB|PRS|AKT//aux//8 inte//AB//advmod//8 enkelt//AB|POS//advmod//8 förmedlas//VB|INF|SFO//ROOT//8 via//PP//case//10 grundutbildningen//NN|UTR|SIN|DEF|NOM//obl//8 ,//MID//punct//13 utan//KN//cc//13 förvärvas//VB|PRS|SFO//conj//8 i//PP//advmod//13 regel//NN|UTR|SIN|IND|NOM//fixed//14 successivt//AB|POS//advmod//13 i//PP//case//20 det//DT|NEU|SIN|DEF//det//20 dagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 arbetet//NN|NEU|SIN|DEF|NOM//obl//13 .//MAD//punct//13
6.5 Introduktionsutbildning för nyanställda tjänstemän i kommuner och på länsstyrelser;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//32 ,//MID//punct//25 framförallt//AB//advmod//25 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 ,//MID//punct//27 kommuner//NN|UTR|PLU|IND|NOM//conj//25 och//KN//cc//30 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//30 länsstyrelser//NN|UTR|PLU|IND|NOM//conj//22 har//VB|PRS|AKT//aux//32 utvecklat//VB|SUP|AKT//parataxis//13 former//NN|UTR|PLU|IND|NOM//obj//32 för//PP//case//35 utbildning//NN|UTR|SIN|IND|NOM//nmod//33 av//PP//case//38 nyanställd//PC|PRF|UTR|SIN|IND|NOM//amod//38 personal//NN|UTR|SIN|IND|NOM//nmod//35 ,//MID//punct//48 men//KN//cc//48 en//DT|UTR|SIN|IND//det//45 samordnad//PC|PRF|UTR|SIN|IND|NOM//amod//45 och//KN//cc//44 systematisk//JJ|POS|UTR|SIN|IND|NOM//amod//45 introduktionsutbildning//NN|UTR|SIN|IND|NOM//nsubj//48 skulle//VB|PRT|AKT//aux//48 kunna//VB|INF|AKT//aux//48 underlätta//VB|INF|AKT//conj//32 .//MAD//punct//8
6.5 Introduktionsutbildning för nyanställda tjänstemän i kommuner och på länsstyrelser;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//7 under//PP//case//6 en//DT|UTR|SIN|IND//det//6 treårsperiod//NN|UTR|SIN|IND|NOM//obl//7 avsätts//VB|PRS|SFO//ccomp//1 2//RG|NOM//nummod//9 miljoner//NN|UTR|PLU|IND|NOM//nmod//10 kronor//NN|UTR|PLU|IND|NOM//obj//7 per//PP//case//12 år//NN|NEU|SIN|IND|NOM//nmod//10 för//PP//mark//15 att//IE//mark//15 utforma//VB|INF|AKT//advcl//7 och//KN//cc//17 genomföra//VB|INF|AKT//conj//15 en//DT|UTR|SIN|IND//det//20 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//20 introduktionsutbildning//NN|UTR|SIN|IND|NOM//obj//17 om//PP//case//22 PBL//PM|NOM//nmod//20 .//MAD//punct//1
6.5 Introduktionsutbildning för nyanställda tjänstemän i kommuner och på länsstyrelser;Utbildningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//29 bör//VB|PRS|AKT//aux//29 i//PP//advmod//29 första//RO|NOM//fixed//26 hand//NN|UTR|SIN|IND|NOM//fixed//26 riktas//VB|INF|SFO//parataxis//1 till//PP//case//32 nyanställd//PC|PRF|UTR|SIN|IND|NOM//amod//32 personal//NN|UTR|SIN|IND|NOM//obl//29 inom//PP//case//34 kommuner//NN|UTR|PLU|IND|NOM//nmod//32 och//KN//cc//36 länsstyrelser//NN|UTR|PLU|IND|NOM//conj//34 ,//MID//punct//42 och//KN//cc//42 kan//VB|PRS|AKT//aux//42 med//PP//case//41 fördel//NN|UTR|SIN|IND|NOM//obl//42 ske//VB|INF|AKT//conj//29 i//PP//case//46 form//NN|UTR|SIN|IND|NOM//fixed//43 av//PP//fixed//43 distansutbildning//NN|UTR|SIN|IND|NOM//obl//42 på//PP//case//48 webben//NN|UTR|SIN|DEF|NOM//nmod//46 ,//MID//punct//50 varvad//PC|PRF|UTR|SIN|IND|NOM//advcl//42 med//PP//case//52 utbildningar//NN|UTR|PLU|IND|NOM//nmod//50 genom//PP//case//54 webbseminarier//NN|UTR|PLU|IND|NOM//nmod//52 ,//MID//punct//50 med//PP//case//57 möjlighet//NN|UTR|SIN|IND|NOM//obl//42 att//IE//mark//59 ställa//VB|INF|AKT//acl//57 frågor//NN|UTR|PLU|IND|NOM//obj//59 .//MAD//punct//29
6.5 Introduktionsutbildning för nyanställda tjänstemän i kommuner och på länsstyrelser;Ett//DT|NEU|SIN|IND//det//64 samordnat//PC|PRF|NEU|SIN|IND|NOM//amod//64 utbildningspaket//NN|NEU|SIN|IND|NOM//nsubj:pass//67 skulle//VB|PRT|AKT//aux//67 kunna//VB|INF|AKT//aux//67 kombineras//VB|INF|SFO//parataxis//29 med//PP//case//71 en//DT|UTR|SIN|IND//det//71 enkel//JJ|POS|UTR|SIN|IND|NOM//amod//71 form//NN|UTR|SIN|IND|NOM//obl//67 av//PP//case//73 utbytestjänstgöring//NN|UTR|SIN|IND|NOM//nmod//71 eller//KN//cc//76 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 praktikperioder//NN|UTR|PLU|IND|NOM//conj//73 på//PP//case//78 kommun//NN|UTR|SIN|IND|NOM//nmod//76 ,//MID//punct//80 länsstyrelse//NN|UTR|SIN|IND|NOM//conj//78 och//KN//cc//83 central//JJ|POS|UTR|SIN|IND|NOM//amod//83 myndighet//NN|UTR|SIN|IND|NOM//conj//78 .//MAD//punct//1
6.5 Introduktionsutbildning för nyanställda tjänstemän i kommuner och på länsstyrelser;Ansvaret//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 för//PP//case//2 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//0 bör//VB|PRS|AKT//aux//4 delas//VB|INF|SFO//ROOT//4 av//PP//case//6 organisationerna//NN|UTR|PLU|DEF|NOM//obl:agent//4 i//PP//case//8 PBLsamverkansgruppen//NN|UTR|SIN|DEF|NOM//nmod//6 .//MAD//punct//4

6.6 Stöd till gemensam metodutveckling;Som//HA//mark//2 tidigare//AB|KOM//advmod//2 konstaterats//VB|SUP|SFO//advcl//3 har//VB|PRS|AKT//ROOT//3 tillämpningen//NN|UTR|SIN|DEF|NOM//nsubj//3 av//PP//case//6 PBL//PM|NOM//nmod//4 stor//JJ|POS|UTR|SIN|IND|NOM//amod//8 betydelse//NN|UTR|SIN|IND|NOM//obj//3 för//PP//case//10 effektivitet//NN|UTR|SIN|IND|NOM//obl//3 i//PP//case//12 samhällsbyggandet//NN|NEU|SIN|DEF|NOM//nmod//10 ,//MID//punct//10 inte//AB//advmod//17 minst//AB|SUV//advmod//17 för//PP//case//17 bostadsbyggandet//NN|NEU|SIN|DEF|NOM//conj//10 .//MAD//punct//3
6.6 Stöd till gemensam metodutveckling;Den//DT|UTR|SIN|DEF//det//21 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 PBL//PM|NOM//nsubj//22 syftar//VB|PRS|AKT//parataxis//3 bl.a.//AB|AN//advmod//22 till//PP//mark//26 att//IE//mark//26 lägga//VB|INF|AKT//advcl//22 grunden//NN|UTR|SIN|DEF|NOM//obj//26 för//PP//case//29 förenklingar//NN|UTR|PLU|IND|NOM//obl//26 av//PP//case//31 beslutsprocesser//NN|UTR|PLU|IND|NOM//nmod//29 samt//KN//cc//37 för//PP//case//37 en//DT|UTR|SIN|IND//det//37 mer//AB|KOM//advmod//36 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//37 tillämpning//NN|UTR|SIN|IND|NOM//conj//22 av//PP//case//39 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//37 i//PP//case//41 syfte//NN|NEU|SIN|IND|NOM//nmod//39 att//IE//mark//43 bidra//VB|INF|AKT//acl//37 till//PP//case//46 såväl//KN//advmod//46 effektivisering//NN|UTR|SIN|IND|NOM//obl//43 och//KN//cc//49 minskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 kostnader//NN|UTR|PLU|IND|NOM//conj//46 som//KN//case//53 en//DT|UTR|SIN|IND//det//53 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//53 förutsägbarhet//NN|UTR|SIN|IND|NOM//obl//43 och//KN//cc//57 en//DT|UTR|SIN|IND//det//57 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//57 konkurrens//NN|UTR|SIN|IND|NOM//conj//53 inom//PP//case//59 byggsektorn//NN|UTR|SIN|DEF|NOM//nmod//57 .//MAD//punct//22
