En översyn av lagstiftningen om företagsbot;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 frågor//NN|UTR|PLU|IND|NOM//nmod//2 om//PP//case//7 företagsbot//NN|UTR|SIN|IND|NOM//nmod//5
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;I//PP//case//33 domskälen//NN|UTR|SIN|DEF|NOM//obl//34 uttalade//VB|PRT|AKT//amod//35 hovrätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 ,//MID//punct//35 med//PP//case//38 hänvisning//NN|UTR|SIN|IND|NOM//obl//4 till//PP//case//41 rättsfallet//NN|NEU|SIN|DEF|NOM//nmod//41 NJA//PM|NOM//nmod//38 2012//RG|NOM//nummod//44 s.//NN|AN//nmod//44 826//RG|NOM//nmod//38 ,//MID//punct//4 att//SN//mark//51 den//DT|UTR|SIN|DEF//det//49 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 påföljden//NN|UTR|SIN|DEF|NOM//nsubj:pass//51 bör//VB|PRS|AKT//aux//51 ges//VB|INF|SFO//ccomp//4 företräde//NN|NEU|SIN|IND|NOM//obj//51 när//HA//case//56 en//DT|UTR|SIN|IND//det//56 strängare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 påföljd//NN|UTR|SIN|IND|NOM//nsubj:pass//60 än//KN//mark//58 böter//NN|UTR|PLU|IND|NOM//acl//56 ska//VB|PRS|AKT//aux//60 dömas//VB|INF|SFO//advcl//51 ut//PL//compound:prt//60 .//MAD//punct//60
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;Enligt//PP//case//64 hovrätten//NN|UTR|SIN|DEF|NOM//obl//72 borde//VB|PRT|AKT//aux//72 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//72 för//PP//case//68 jämkning//NN|UTR|SIN|IND|NOM//nmod//66 av//PP//case//70 företagsbot//NN|UTR|SIN|IND|NOM//nmod//68 vara//VB|INF|AKT//cop//72 desamma//PN|UTR/NEU|PLU|DEF|SUB/OBJ//conj//60 för//PP//case//75 en//DT|UTR|SIN|IND//det//75 aktieägare//NN|UTR|SIN|IND|NOM//obl//72 med//PP//case//79 ett//DT|NEU|SIN|IND//det//79 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 ägarintresse//NN|NEU|SIN|IND|NOM//nmod//75 i//PP//case//81 bolaget//NN|NEU|SIN|DEF|NOM//nmod//79 som//HP|-|-|-//mark//86 för//PP//case//86 en//DT|UTR|SIN|IND//det//86 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//86 näringsidkare//NN|UTR|SIN|IND|NOM//acl:relcl//75 .//MID//punct//4
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;Om//SN//mark//90 den//DT|UTR|SIN|DEF//nsubj//90 dömde//PC|PRF|MAS|SIN|DEF|NOM//advcl//91 äger//VB|PRS|AKT//ROOT//91 endast//AB//advmod//91 en//DT|UTR|SIN|IND//det//94 del//NN|UTR|SIN|IND|NOM//nsubj//91 av//PP//case//96 bolaget//NN|NEU|SIN|DEF|NOM//nmod//94 –//RG|NOM//punct//100 och//KN//cc//100 företagsbotens//NN|UTR|SIN|DEF|GEN//nmod:poss//100 effekter//NN|UTR|PLU|IND|NOM//conj//94 för//PP//case//102 den//DT|UTR|SIN|DEF//nmod//100 dömde//PC|PRF|MAS|SIN|DEF|NOM//amod//91 därför//AB//advmod//105 blir//VB|PRS|AKT//advcl//91 mer//AB|KOM//advmod//107 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//105 –//RG|NOM//punct//116 borde//VB|PRT|AKT//aux//116 dock//AB//advmod//116 ,//MID//punct//113 enligt//PP//case//113 hovrätten//NN|UTR|SIN|DEF|NOM//obl//116 ,//MID//punct//116 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//116 beaktas//VB|PRS|SFO//conj//91 .//MAD//punct//116
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;2006//RG|NOM//nummod//119 års//NN|NEU|SIN|IND|GEN//nmod:poss//120 lagändringar//NN|UTR|PLU|IND|NOM//nsubj//121 synes//VB|PRS|SFO//conj//116 inte//AB//advmod//121 ha//VB|INF|AKT//aux//124 fått//VB|SUP|AKT//conj//91 önskat//PC|PRF|NEU|SIN|IND|NOM//amod//126 genomslag//NN|NEU|SIN|IND|NOM//obj//124
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 kan//VB|PRS|AKT//aux//3 sammanfattningsvis//AB//advmod//3 konstateras//VB|INF|SFO//ROOT//3 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 inte//AB//advmod//7 finns//VB|PRS|SFO//dep//3 någon//DT|UTR|SIN|IND//det//10 klar//JJ|POS|UTR|SIN|IND|NOM//amod//10 praxis//NN|UTR|SIN|IND|NOM//nsubj//7 om//PP//mark//17 hur//HA//advmod//17 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//17 om//PP//case//15 sanktionskumulation//NN|UTR|SIN|IND|NOM//nmod//13 ska//VB|PRS|AKT//aux//17 hanteras//VB|INF|SFO//acl//10 när//HA//mark//22 företrädare//NN|UTR|PLU|IND|NOM//nsubj//22 för//PP//case//21 fåmansbolag//NN|NEU|SIN|IND|NOM//nmod//19 döms//VB|PRS|SFO//advcl//17 för//PP//case//24 brott//NN|NEU|PLU|IND|NOM//obl//22 som//HP|-|-|-//nsubj//27 har//VB|PRS|AKT//aux//27 skett//VB|SUP|AKT//acl:relcl//24 i//PP//case//29 utövningen//NN|UTR|SIN|DEF|NOM//obl//27 av//PP//case//31 näringsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//29 .//MAD//punct//3
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 finns//VB|PRS|SFO//parataxis//3 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//36 avgöranden//NN|NEU|PLU|IND|NOM//nsubj//34 där//HA//advmod//41 situationen//NN|UTR|SIN|DEF|NOM//nsubj//41 inte//AB//advmod//41 har//VB|PRS|AKT//aux//41 bedömts//VB|SUP|SFO//acl:relcl//36 motivera//VB|INF|AKT//xcomp//41 någon//DT|UTR|SIN|IND//det//44 jämkning//NN|UTR|SIN|IND|NOM//obj//42 över//PP//advmod//42 huvud//NN|NEU|SIN|IND|NOM//fixed//45 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//45 ;//MID//punct//34"
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;såväl//KN//advmod//50 företagsboten//NN|UTR|SIN|DEF|NOM//nsubj//76 som//HA//obj//56 det//DT|NEU|SIN|DEF//det//54 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 straffansvaret//NN|NEU|SIN|DEF|NOM//nsubj//56 har//VB|PRS|AKT//aux//56 fått//VB|SUP|AKT//acl:relcl//50 fullt//JJ|POS|NEU|SIN|IND|NOM//amod//58 genomslag//NN|NEU|SIN|IND|NOM//obj//56 .//MAD//punct//50
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;Samtidigt//AB//advmod//61 finns//VB|PRS|SFO//parataxis//50 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 avgöranden//NN|NEU|PLU|IND|NOM//nsubj//61 där//HA//fixed//63 det//DT|NEU|SIN|DEF//det//66 förhållande//NN|NEU|SIN|IND|NOM//nsubj//61 att//SN//mark//69 företrädarna//NN|UTR|PLU|DEF|NOM//nsubj//69 döms//VB|PRS|SFO//acl//66 till//PP//case//71 fängelse//NN|NEU|SIN|IND|NOM//obl//69 eller//KN//cc//74 annan//JJ|POS|UTR|SIN|IND|NOM//amod//74 påföljd//NN|UTR|SIN|IND|NOM//conj//71 har//VB|PRS|AKT//aux//76 medfört//VB|SUP|AKT//parataxis//34 att//SN//mark//82 yrkandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//82 om//PP//case//80 företagsbot//NN|UTR|SIN|IND|NOM//nmod//78 har//VB|PRS|AKT//aux//82 ogillats//VB|SUP|SFO//ccomp//76 .//MAD//punct//34
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;Det//DT|NEU|SIN|DEF//det//86 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 straffansvaret//NN|NEU|SIN|DEF|NOM//nsubj//87 har//VB|PRS|AKT//aux//91 i//PP//case//90 dessa//DT|UTR/NEU|PLU|DEF//det//90 avgöranden//NN|NEU|PLU|IND|NOM//obl//91 getts//VB|SUP|SFO//conj//34 företräde//NN|NEU|SIN|IND|NOM//obj//91 framför//PP//case//94 företagsboten//NN|UTR|SIN|DEF|NOM//obl//91 .//MAD//punct//34
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;Vidare//AB|KOM//advmod//104 har//VB|PRS|AKT//aux//104 det//DT|NEU|SIN|DEF//det//100 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//100 straffansvaret//NN|NEU|SIN|DEF|NOM//nsubj//104 i//PP//case//103 två//RG|NOM//nummod//103 avgöranden//NN|NEU|PLU|IND|NOM//nmod//100 getts//VB|SUP|SFO//parataxis//34 visst//JJ|POS|NEU|SIN|IND|NOM//amod//106 företräde//NN|NEU|SIN|IND|NOM//obj//104 framför//PP//case//108 företagsboten//NN|UTR|SIN|DEF|NOM//obl//104 genom//PP//mark//113 att//SN//mark//113 företagsboten//NN|UTR|SIN|DEF|NOM//nsubj:pass//113 har//VB|PRS|AKT//aux//113 jämkats//VB|SUP|SFO//advcl//104 .//MAD//punct//104
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;I//PP//mark//122 vad//HP|NEU|SIN|IND//obl//122 mån//NN|UTR|SIN|IND|NOM//fixed//116 företrädarna//NN|UTR|PLU|DEF|NOM//nsubj//122 också//AB//advmod//122 har//VB|PRS|AKT//aux//122 varit//VB|SUP|AKT//cop//122 ägare//NN|UTR|PLU|IND|NOM//parataxis//104 till//PP//case//124 bolagen//NN|NEU|PLU|DEF|NOM//nmod//122 har//VB|PRS|AKT//advcl//104 ibland//AB//advmod//125 ,//MID//punct//104 men//KN//cc//132 inte//AB//advmod//130 alltid//AB//advmod//132 ,//MID//punct//132 tillmätts//VB|SUP|SFO//conj//104 någon//DT|UTR|SIN|IND//det//135 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//135 betydelse//NN|UTR|SIN|IND|NOM//obj//132 .//MAD//punct//104
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//138 innebär//VB|PRS|AKT//parataxis//104 att//SN//mark//152 den//DT|UTR|SIN|DEF//det//141 prioritetsordning//NN|UTR|SIN|IND|NOM//nsubj//152 som//HP|-|-|-//nsubj:pass//144 har//VB|PRS|AKT//aux//144 anvisats//VB|SUP|SFO//acl:relcl//141 i//PP//case//146 förarbetena//NN|NEU|PLU|DEF|NOM//obl//144 till//PP//case//150 2006//RG|NOM//nummod//149 års//NN|NEU|SIN|IND|GEN//nmod:poss//150 lagändringar//NN|UTR|PLU|IND|NOM//obl//144 (//PAD//punct//141 se//VB|IMP|AKT//ccomp//138 avsnitt//NN|NEU|SIN|IND|NOM//nmod//154 11.3//RG|NOM//obj//152 )//PAD//punct//152 inte//AB//advmod//157 verkar//VB|PRS|AKT//conj//138 ha//VB|INF|AKT//aux//159 fått//VB|SUP|AKT//xcomp//157 något//DT|NEU|SIN|IND//det//161 genomslag//NN|NEU|SIN|IND|NOM//obj//159 när//HA//mark//166 företrädare//NN|UTR|PLU|IND|NOM//nsubj//166 för//PP//case//165 fåmansbolag//NN|NEU|SIN|IND|NOM//nmod//163 döms//VB|PRS|SFO//advcl//159 till//PP//case//168 påföljd//NN|UTR|SIN|IND|NOM//obl//166 samtidigt//AB//mark//172 som//HA//fixed//169 bolaget//NN|NEU|SIN|DEF|NOM//nsubj//172 åläggs//VB|PRS|SFO//advcl//166 företagsbot//NN|UTR|SIN|IND|NOM//obj//172 .//MID//punct//34
11.5 Rättspraxis efter år 2006 / Avgöranden som avser fåmansbolag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//177 är//VB|PRS|AKT//cop//177 ovanligt//JJ|POS|NEU|SIN|IND|NOM//conj//34 att//SN//mark//183 man//PN|UTR|SIN|IND|SUB//nsubj//183 utanför//PP//case//182 åtalsprövningsregelns//NN|UTR|SIN|DEF|GEN//nmod:poss//182 tillämpningsområde//NN|NEU|SIN|IND|NOM//obl//183 beaktar//VB|PRS|AKT//csubj//177 sanktionskumulation//NN|UTR|SIN|IND|NOM//obj//183 vid//PP//case//186 bedömningen//NN|UTR|SIN|DEF|NOM//obl//183 av//PP//case//190 det//DT|NEU|SIN|DEF//det//190 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//190 straffansvaret//NN|NEU|SIN|DEF|NOM//nmod//186 med//PP//case//192 stöd//NN|NEU|SIN|IND|NOM//nmod//190 av//PP//case//199 29//RG|NOM//nummod//195 kap.//NN|AN//nmod//196 5//RG|NOM//nummod//197 §//NN|AN//nmod//198 8//RG|NOM//nummod//199 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//192 .//MAD//punct//177

11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;"När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 brott//NN|NEU|PLU|IND|NOM//obl//36 som//HP|-|-|-//nsubj//5 har//VB|PRS|AKT//acl:relcl//3 begåtts//VB|SUP|SFO//obj//5 av//PP//case//8 oaktsamhet//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//13 som//HP|-|-|-//nsubj:pass//13 inte//AB//advmod//13 kan//VB|PRS|AKT//aux//13 antas//VB|INF|SFO//conj//3 leda//VB|INF|AKT//xcomp//13 till//PP//case//17 annan//JJ|POS|UTR|SIN|IND|NOM//amod//17 påföljd//NN|UTR|SIN|IND|NOM//obl//14 än//KN//mark//19 böter//NN|UTR|PLU|IND|NOM//nmod//17 ,//MID//punct//25 är//VB|PRS|AKT//cop//25 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//25 och//KN//cc//24 förarbetsuttalandena//NN|NEU|PLU|DEF|NOM//conj//22 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//3 ;//MID//punct//3"
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;företagsbot//NN|UTR|SIN|IND|NOM//nsubj//33 ska//VB|PRS|AKT//aux//33 vara//VB|INF|AKT//cop//33 den//DT|UTR|SIN|DEF//det//33 primära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 sanktionen//NN|UTR|SIN|DEF|NOM//conj//3 .//MAD//punct//3
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//36 kommer//VB|PRS|AKT//ROOT//36 till//PP//compound:prt//36 uttryck//NN|NEU|SIN|IND|NOM//fixed//37 i//PP//case//40 åtalsprövningsregeln//NN|UTR|SIN|DEF|NOM//obl//36 i//PP//case//44 36//RG|NOM//nummod//43 kap.//NN|AN//nmod//44 10//RG|NOM//obl//36 a//NN|NEU|SIN|IND|NOM//case//47 §//NN|AN//nmod//47 brottsbalken//NN|UTR|SIN|DEF|NOM//obl//36 ,//MID//punct//50 en//DT|UTR|SIN|IND//det//50 regel//NN|UTR|SIN|IND|NOM//conj//47 som//HP|-|-|-//nsubj//52 får//VB|PRS|AKT//acl:relcl//50 till//PP//compound:prt//52 följd//NN|UTR|SIN|IND|NOM//fixed//53 att//SN//mark//60 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//57 brott//NN|NEU|PLU|IND|NOM//nsubj//60 normalt//AB|POS//advmod//60 endast//AB//advmod//60 föranleder//VB|PRS|AKT//advcl//52 företagsbot//NN|UTR|SIN|IND|NOM//obj//60 .//MAD//punct//36
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;I//PP//case//2 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 avseenden//NN|NEU|PLU|IND|NOM//obl//6 är//VB|PRS|AKT//cop//6 rättsläget//NN|NEU|SIN|DEF|NOM//nsubj//6 mer//AB|KOM//advmod//6 osäkert//JJ|POS|NEU|SIN|IND|NOM//ROOT//6 .//MAD//punct//6
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;Varken//KN//cc//9 lag//NN|UTR|SIN|IND|NOM//nsubj//12 eller//KN//cc//11 praxis//NN|UTR|SIN|IND|NOM//conj//9 ger//VB|PRS|AKT//parataxis//6 något//DT|NEU|SIN|IND//det//15 entydigt//JJ|POS|NEU|SIN|IND|NOM//amod//15 besked//NN|NEU|SIN|IND|NOM//obj//12 om//PP//mark//22 hur//HA//advmod//22 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//22 kring//PP//case//20 sanktionskumulation//NN|UTR|SIN|IND|NOM//nmod//18 ska//VB|PRS|AKT//aux//22 behandlas//VB|INF|SFO//acl//15 när//HA//mark//28 en//DT|UTR|SIN|IND//det//25 domstol//NN|UTR|SIN|IND|NOM//nsubj//28 har//VB|PRS|AKT//aux//28 att//IE//mark//28 ta//VB|INF|AKT//advcl//22 ställning//NN|UTR|SIN|IND|NOM//obj//28 till//PP//case//33 såväl//KN//advmod//33 ett//DT|NEU|SIN|IND//det//33 åtal//NN|NEU|SIN|IND|NOM//obl//28 som//HP|-|-|-//case//36 en//DT|UTR|SIN|IND//det//36 talan//NN|UTR|SIN|IND|NOM//nmod//33 om//PP//case//38 företagsbot//NN|UTR|SIN|IND|NOM//nmod//36 .//MID//punct//6
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;De//DT|UTR/NEU|PLU|DEF//det//41 uttalanden//NN|NEU|PLU|IND|NOM//nsubj//50 som//HP|-|-|-//nsubj:pass//43 gjordes//VB|PRT|SFO//acl:relcl//41 i//PP//case//45 förarbetena//NN|NEU|PLU|DEF|NOM//obl//43 till//PP//case//49 2006//RG|NOM//nummod//48 års//NN|NEU|SIN|IND|GEN//nmod:poss//49 reform//NN|UTR|SIN|IND|NOM//nmod//45 visar//VB|PRS|AKT//parataxis//6 att//SN//mark//54 lagstiftaren//NN|UTR|SIN|DEF|NOM//nsubj//54 har//VB|PRS|AKT//aux//54 tänkt//VB|SUP|AKT//ccomp//50 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//54 att//SN//mark//58 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 problem//NN|NEU|PLU|IND|NOM//xcomp//54 i//PP//advmod//63 första//RO|NOM//fixed//59 hand//NN|UTR|SIN|IND|NOM//fixed//59 ska//VB|PRS|AKT//aux//63 lösas//VB|INF|SFO//advcl//54 vid//PP//case//65 påföljdsbestämningen//NN|UTR|SIN|DEF|NOM//obl//63 ,//MID//punct//65 dvs.//AB|AN//advmod//70 genom//PP//case//70 en//DT|UTR|SIN|IND//det//70 tillämpning//NN|UTR|SIN|IND|NOM//appos//65 av//PP//case//76 29//RG|NOM//nummod//73 kap.//NN|AN//obl//75 5//RG|NOM//nummod//75 §//NN|AN//nmod//76 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//70 och//KN//cc//83 att//SN//mark//83 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//83 endast//AB//advmod//83 undantagsvis//AB//advmod//83 skulle//VB|PRT|AKT//aux//83 bli//VB|INF|AKT//conj//54 aktuellt//JJ|POS|NEU|SIN|IND|NOM//xcomp//83 att//IE//mark//86 jämka//VB|INF|AKT//xcomp//83 eller//KN//cc//88 efterge//VB|INF|AKT//conj//86 företagsboten//NN|UTR|SIN|DEF|NOM//obj//86 .//MAD//punct//83
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;Utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//98 i//PP//case//93 rättspraxis//NN|UTR|SIN|IND|NOM//nmod//91 har//VB|PRS|AKT//aux//98 dock//AB//advmod//98 varit//VB|SUP|AKT//cop//98 en//DT|UTR|SIN|IND//det//98 annan//JJ|POS|UTR|SIN|IND|NOM//parataxis//83 .//MAD//punct//98
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;Såsom//KN//mark//104 Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//102 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//104 har//VB|PRS|AKT//aux//104 konstaterat//VB|SUP|AKT//advcl//115 i//PP//case//107 rättsfallet//NN|NEU|SIN|DEF|NOM//nmod//107 NJA//PM|NOM//obl//104 2012//RG|NOM//nummod//110 s.//NN|AN//nmod//110 826//RG|NOM//nmod//107 kan//VB|PRS|AKT//aux//115 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//115 av//PP//case//114 lagstiftaren//NN|UTR|SIN|DEF|NOM//obl//115 förordade//VB|PRT|AKT//conj//6 ordningen//NN|UTR|SIN|DEF|NOM//obj//115 leda//VB|INF|AKT//xcomp//115 till//PP//case//120 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 problem//NN|NEU|PLU|IND|NOM//obl//117 .//MAD//punct//115
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;Genom//PP//case//125 Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//124 domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//125 avgörande//NN|NEU|SIN|IND|NOM//obl//128 har//VB|PRS|AKT//aux//128 rättsläget//NN|NEU|SIN|DEF|NOM//nsubj:pass//128 klargjorts//VB|SUP|SFO//advcl//115 när//HA//mark//131 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//131 gäller//VB|PRS|AKT//advcl//128 den//DT|UTR|SIN|DEF//det//133 situation//NN|UTR|SIN|IND|NOM//obj//131 som//HP|-|-|-//nsubj//135 var//VB|PRT|AKT//acl:relcl//133 uppe//AB//advmod//138 i//PP//case//138 rättsfallet//NN|NEU|SIN|DEF|NOM//obl//135 ,//MID//punct//133 dvs.//AB|AN//advmod//141 där//HA//advmod//143 fråga//NN|UTR|SIN|IND|NOM//nsubj//143 var//VB|PRT|AKT//acl:relcl//133 om//SN//mark//147 företagsbot//NN|UTR|SIN|IND|NOM//nsubj//147 skulle//VB|PRT|AKT//aux//147 åläggas//VB|INF|SFO//advcl//128 en//DT|UTR|SIN|IND//det//150 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//150 näringsidkare//NN|UTR|SIN|IND|NOM//obj//147 som//HP|-|-|-//nsubj:pass//152 dömdes//VB|PRT|SFO//acl:relcl//150 till//PP//case//156 ett//DT|NEU|SIN|IND//det//156 långvarigt//JJ|POS|NEU|SIN|IND|NOM//amod//156 fängelsestraff//NN|NEU|SIN|IND|NOM//obl//152 .//MAD//punct//6
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;Rättsläget//NN|NEU|SIN|DEF|NOM//nsubj//161 är//VB|PRS|AKT//cop//161 emellertid//AB//advmod//161 oklart//JJ|POS|NEU|SIN|IND|NOM//parataxis//6 när//HA//mark//165 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//164 påföljder//NN|UTR|PLU|IND|NOM//nsubj:pass//165 utdöms//VB|PRS|SFO//advcl//161 eller//KN//cc//170 när//HA//mark//170 näringsverksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//170 har//VB|PRS|AKT//aux//170 bedrivits//VB|SUP|SFO//conj//165 av//PP//case//174 en//DT|UTR|SIN|IND//det//174 juridisk//JJ|POS|UTR|SIN|IND|NOM//amod//174 person//NN|UTR|SIN|IND|NOM//obl:agent//170 .//MAD//punct//161
11.5 Rättspraxis efter år 2006 / Några reflektioner om det gällande rättsläget;Vår//PS|UTR|SIN|DEF//nmod:poss//177 genomgång//NN|UTR|SIN|IND|NOM//nsubj//184 av//PP//case//179 underrättspraxis//NN|UTR|SIN|DEF|NOM//nmod//177 efter//PP//case//183 2012//RG|NOM//nummod//182 års//NN|NEU|SIN|IND|GEN//nmod:poss//183 avgörande//NN|NEU|SIN|IND|NOM//nmod//179 tyder//VB|PRS|AKT//parataxis//6 på//PP//mark//192 att//SN//mark//192 domstolarna//NN|UTR|PLU|DEF|NOM//nsubj//192 i//PP//case//190 dessa//DT|UTR/NEU|PLU|DEF//det//190 situationer//NN|UTR|PLU|IND|NOM//nmod//187 har//VB|PRS|AKT//aux//192 hanterat//VB|SUP|AKT//advcl//184 frågor//NN|UTR|PLU|IND|NOM//obj//192 om//PP//case//195 sanktionskumulation//NN|UTR|SIN|IND|NOM//nmod//193 på//PP//case//198 skiftande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//198 sätt//NN|NEU|PLU|IND|NOM//obl//192 och//KN//cc//208 att//SN//mark//208 praxis//NN|UTR|SIN|IND|NOM//nsubj:pass//208 i//PP//case//204 viss//JJ|POS|UTR|SIN|IND|NOM//amod//204 utsträckning//NN|UTR|SIN|IND|NOM//nmod//201 har//VB|PRS|AKT//aux//208 kommit//VB|SUP|AKT//aux//208 att//IE//mark//208 utvecklas//VB|INF|SFO//conj//192 på//PP//case//212 ett//DT|NEU|SIN|IND//det//212 annat//JJ|POS|NEU|SIN|IND|NOM//amod//212 sätt//NN|NEU|SIN|IND|NOM//obl//208 än//KN//mark//216 vad//HP|NEU|SIN|IND//dislocated//216 som//HP|-|-|-//nsubj:pass//216 avsågs//VB|PRT|SFO//acl//212 i//PP//case//218 förarbetena//NN|NEU|PLU|DEF|NOM//obl//216 till//PP//case//222 2006//RG|NOM//nummod//221 års//NN|NEU|SIN|IND|GEN//nmod:poss//222 reform//NN|UTR|SIN|IND|NOM//obl//216 .//MAD//punct//6

11.6 Åtalsprövningsregeln i 36 kap. 10 a § brottsbalken bör inte ändras;Bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//13 ://MID//punct//0
11.6 Åtalsprövningsregeln i 36 kap. 10 a § brottsbalken bör inte ändras; //_SP////1 Åtalsprövningsregeln//NN|UTR|SIN|DEF|NOM//appos//0 i//PP//case//10 36//RG|NOM//nummod//6 kap.//NN|AN//nmod//7 10//RG|NOM//nummod//10 a//NN|NEU|SIN|IND|NOM//case//10 §//NN|AN//nmod//10 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//3 bör//VB|PRS|AKT//aux//13 inte//AB//advmod//13 ändras//VB|INF|SFO//ROOT//13 .//MAD//punct//13

