på höghastighetsjärnvägen;Delrapport//NN|UTR|SIN|IND|NOM//ROOT//0 från//PP//case//2 Sverigeförhandlingen//PM|NOM//nmod//0
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Dessa//DT|UTR/NEU|PLU|DEF//det//39 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//40 framgår//VB|PRS|AKT//parataxis//2 för//PP//case//42 närvarande//NN|NEU|SIN|IND|NOM//obl//40 inte//AB//advmod//40 av//PP//case//45 järnvägslagen//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//40
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;För//PP//mark//49 att//IE//mark//49 tydliggöra//VB|INF|AKT//advcl//40 vilka//HD|UTR/NEU|PLU|IND//det//51 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//62 som//HP|-|-|-//nsubj//54 kan//VB|PRS|AKT//aux//54 motivera//VB|INF|AKT//acl:relcl//51 ramavtal//NN|NEU|PLU|IND|NOM//obj//54 med//PP//case//58 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 löptider//NN|UTR|PLU|IND|NOM//nmod//55 än//KN//mark//61 fem//RG|NOM//nummod//61 år//NN|NEU|PLU|IND|NOM//nmod//58 föreslås//VB|PRS|SFO//ccomp//49 att//SN//mark//67 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//67 i//PP//case//66 lagtexten//NN|UTR|SIN|DEF|NOM//obl//67 anges//VB|PRS|SFO//ccomp//62 att//SN//mark//71 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//71 kan//VB|PRS|AKT//aux//71 ingås//VB|INF|SFO//ccomp//67 om//PP//case//73 affärskontrakt//NN|NEU|PLU|IND|NOM//obl//71 ,//MID//punct//76 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//76 investeringar//NN|UTR|PLU|IND|NOM//conj//73 eller//KN//cc//78 risker//NN|UTR|PLU|IND|NOM//conj//73 föreligger//VB|PRS|AKT//conj//71 .//MAD//punct//2
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Förutsättningar//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//mark//3 att//IE//mark//3 teckna//VB|INF|AKT//acl//0 ramavtal//NN|NEU|PLU|IND|NOM//obj//3 längre//AB|KOM//advmod//8 än//KN//case//8 femton//RG|NOM//nummod//8 år//NN|NEU|PLU|IND|NOM//obl//3
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Vidare//AB|KOM//advmod//10 bör//VB|PRS|AKT//aux//10 ,//MID//punct//10 i//PP//case//6 enlighet//NN|UTR|SIN|IND|NOM//fixed//3 med//PP//fixed//3 regleringen//NN|UTR|SIN|DEF|NOM//obl//10 i//PP//case//8 SERA-direktivet//NN|NEU|SIN|DEF|NOM//nmod//6 ,//MID//punct//10 förtydligas//VB|PRS|SFO//ROOT//10 att//SN//mark//24 ett//DT|NEU|SIN|IND//det//13 ramavtal//NN|NEU|SIN|IND|NOM//nsubj//24 i//PP//case//17 fråga//NN|UTR|SIN|IND|NOM//fixed//14 om//PP//fixed//14 järnvägstrafik//NN|UTR|SIN|IND|NOM//nmod//13 som//HP|-|-|-//nsubj:pass//19 bedrivs//VB|PRS|SFO//acl:relcl//17 på//PP//case//22 reserverad//PC|PRF|UTR|SIN|IND|NOM//amod//22 infrastruktur//NN|UTR|SIN|IND|NOM//obl//19 får//VB|PRS|AKT//aux//24 gälla//VB|INF|AKT//ccomp//10 15//RG|NOM//nummod//26 år//NN|NEU|PLU|IND|NOM//obj//24 om//SN//case//28 trafiken//NN|UTR|SIN|DEF|NOM//obl//24 kräver//VB|PRS|AKT//conj//10 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 och//KN//cc//32 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//30 investeringar//NN|UTR|PLU|IND|NOM//obj//29 .//MAD//punct//10
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//36 innebär//VB|PRS|AKT//parataxis//10 att//SN//mark//46 inte//AB//advmod//41 enbart//AB//advmod//41 infrastrukturförvaltarens//NN|UTR|SIN|DEF|GEN//nmod:poss//41 investeringar//NN|UTR|PLU|IND|NOM//nsubj//46 i//PP//case//43 infrastrukturen//NN|UTR|SIN|DEF|NOM//nmod//41 ska//VB|PRS|AKT//aux//46 vara//VB|INF|AKT//cop//46 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//36 för//PP//case//48 frågan//NN|UTR|SIN|DEF|NOM//obl//46 huruvida//SN//case//50 ramavtal//NN|NEU|PLU|IND|NOM//nsubj:pass//55 med//PP//case//53 lång//JJ|POS|UTR|SIN|IND|NOM//amod//53 löptid//NN|UTR|SIN|IND|NOM//nmod//50 kan//VB|PRS|AKT//aux//55 ingås//VB|INF|SFO//acl:relcl//48 .//MAD//punct//59
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//59 skulle//VB|PRT|AKT//aux//59 innebära//VB|INF|AKT//ccomp//36 att//SN//mark//68 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//63 starka//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 koppling//NN|UTR|SIN|IND|NOM//nsubj:pass//68 till//PP//case//65 investeringar//NN|UTR|PLU|IND|NOM//nmod//63 i//PP//case//67 infrastrukturen//NN|UTR|SIN|DEF|NOM//nmod//65 luckras//VB|PRS|SFO//ccomp//59 upp//PL//compound:prt//68 och//KN//cc//89 att//SN//mark//89 även//AB//advmod//75 sökandens//NN|NEU|PLU|IND|GEN//nmod:poss//75 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 investeringar//NN|UTR|PLU|IND|NOM//nsubj//89 ,//MID//punct//75 t.ex.//AB|AN//advmod//83 i//PP//case//83 ett//DT|NEU|SIN|IND//det//81 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 antal//NN|NEU|SIN|IND|NOM//nmod//83 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 höghastighetståg//NN|NEU|PLU|IND|NOM//appos//75 och//KN//cc//86 i//PP//case//86 depåer//NN|UTR|PLU|IND|NOM//conj//83 ,//MID//punct//75 kan//VB|PRS|AKT//aux//89 motivera//VB|INF|AKT//conj//68 ingåendet//NN|NEU|SIN|DEF|NOM//obj//89 av//PP//case//92 ramavtal//NN|NEU|PLU|IND|NOM//nmod//90 med//PP//case//94 löptider//NN|UTR|PLU|IND|NOM//nmod//92 om//PP//case//97 15//RG|NOM//nummod//97 år//NN|NEU|PLU|IND|NOM//nmod//94 eller//KN//cc//99 mer//AB|KOM//conj//97 .//MAD//punct//10
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 noteras//VB|PRS|SFO//ROOT//1 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 i//PP//case//6 viss//JJ|POS|UTR|SIN|IND|NOM//amod//6 mån//NN|UTR|SIN|IND|NOM//obl//8 är//VB|PRS|AKT//cop//8 oklart//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 om//SN//mark//13 investeringarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//13 måste//VB|PRS|AKT//aux//13 ha//VB|INF|AKT//aux//13 gjorts//VB|SUP|SFO//advcl//8 inom//PP//case//15 järnvägssystemet//NN|NEU|SIN|DEF|NOM//obl//13 ,//MID//punct//15 dvs.//AB|AN//advmod//19 på//PP//case//19 infrastruktursidan//NN|UTR|SIN|DEF|NOM//appos//15 eller//KN//cc//21 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//19 rullande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 materiel//NN|UTR|SIN|IND|NOM//conj//19 ,//MID//punct//46 eller//KN//cc//46 om//SN//fixed//25 även//AB//advmod//28 investeringar//NN|UTR|PLU|IND|NOM//nsubj//46 inom//PP//case//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 delar//NN|UTR|PLU|IND|NOM//nmod//28 av//PP//case//33 samhället//NN|NEU|SIN|DEF|NOM//nmod//31 ,//MID//punct//31 t.ex.//AB|AN//advmod//36 investeringar//NN|UTR|PLU|IND|NOM//appos//31 i//PP//case//38 produktionsanläggningar//NN|UTR|PLU|IND|NOM//nmod//36 såsom//KN//mark//40 gruvor//NN|UTR|PLU|IND|NOM//nmod//28 ,//MID//punct//42 fabriker//NN|UTR|PLU|IND|NOM//conj//40 etc.//AB|AN//conj//40 ,//MID//punct//46 kan//VB|PRS|AKT//aux//46 motivera//VB|INF|AKT//conj//1 långfristiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 ramavtal//NN|NEU|PLU|IND|NOM//obj//46 .//MAD//punct//46
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Enligt//PP//case//52 vår//PS|UTR|SIN|DEF//nmod:poss//52 bedömning//NN|UTR|SIN|IND|NOM//obl//53 ger//VB|PRS|AKT//parataxis//46 artikel//NN|UTR|SIN|IND|NOM//nmod//55 42.5//RG|NOM//obj//53 i//PP//case//57 SERA-direktivet//NN|NEU|SIN|DEF|NOM//obl//53 inte//AB//advmod//53 utrymme//NN|NEU|SIN|IND|NOM//obj//53 för//PP//case//63 en//DT|UTR|SIN|IND//det//63 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//63 tolkning//NN|UTR|SIN|IND|NOM//obl//53 .//MAD//punct//46
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;I//PP//case//66 praktiken//NN|UTR|SIN|DEF|NOM//conj//46 är//VB|PRS|AKT//cop//70 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//70 dock//AB//advmod//70 sannolikt//JJ|POS|NEU|SIN|IND|NOM//advmod//110 så//AB//mark//75 att//SN//mark//75 även//AB//advmod//74 samhällsinvesteringarna//NN|UTR|PLU|DEF|NOM//nsubj//75 förutsätter//VB|PRS|AKT//csubj//70 investeringar//NN|UTR|PLU|IND|NOM//obj//75 inom//PP//case//78 järnvägssystemet//NN|NEU|SIN|DEF|NOM//obl//75 ,//MID//punct//82 antingen//KN//cc//82 på//PP//case//82 infrastruktursidan//NN|UTR|SIN|DEF|NOM//conj//70 eller//KN//cc//86 i//PP//case//86 rullande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//86 materiel//NN|UTR|SIN|IND|NOM//conj//82 .//MAD//punct//70
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;I//PP//case//90 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//90 fall//NN|NEU|PLU|IND|NOM//obl//94 kan//VB|PRS|AKT//aux//94 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//94 vara//VB|INF|AKT//cop//94 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//70 att//IE//mark//96 teckna//VB|INF|AKT//csubj//94 ramavtal//NN|NEU|PLU|IND|NOM//obj//96 med//PP//case//99 löptider//NN|UTR|PLU|IND|NOM//obl//96 överstigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//94 15//RG|NOM//nummod//102 år//NN|NEU|PLU|IND|NOM//obl//70 även//AB//advmod//106 i//PP//case//106 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//106 sammanhang//NN|NEU|PLU|IND|NOM//obl//70 .//MAD//punct//70
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;I//PP//case//109 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//110 noteras//VB|PRS|SFO//conj//1 också//AB//advmod//110 att//SN//mark//123 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//123 att//IE//mark//115 teckna//VB|INF|AKT//acl//113 ramavtal//NN|NEU|PLU|IND|NOM//obj//115 på//PP//case//119 15//RG|NOM//nummod//119 år//NN|NEU|PLU|IND|NOM//obl//115 eller//KN//cc//123 längre//AB|KOM//advmod//123 är//VB|PRS|AKT//cop//123 förbehållen//PC|PRF|UTR|SIN|IND|NOM//ccomp//110 situationer//NN|UTR|PLU|IND|NOM//obj//123 där//HA//advmod//130 den//DT|UTR|SIN|DEF//det//128 berörda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//128 trafiken//NN|UTR|SIN|DEF|NOM//nsubj:pass//130 ska//VB|PRS|AKT//aux//130 utföras//VB|INF|SFO//acl:relcl//124 på//PP//case//132 infrastruktur//NN|UTR|SIN|IND|NOM//obl//130 som//HP|-|-|-//nsubj:pass//134 reserverats//VB|SUP|SFO//acl:relcl//132 för//PP//case//138 den//DT|UTR|SIN|DEF//det//138 berörda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//138 trafiktjänsten//NN|UTR|SIN|DEF|NOM//obl//134 .//MAD//punct//1
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;För//PP//mark//2 att//IE//mark//2 säkerställa//VB|INF|AKT//advcl//12 att//SN//mark//7 långfristiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 avtal//NN|NEU|PLU|IND|NOM//nsubj:pass//7 endast//AB//advmod//7 används//VB|PRS|SFO//ccomp//2 när//HA//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 är//VB|PRS|AKT//cop//11 motiverat//PC|PRF|NEU|SIN|IND|NOM//advcl//12 innebär//VB|PRS|AKT//ROOT//12 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//12 att//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//17 också//AB//advmod//17 anges//VB|PRS|SFO//ccomp//12 i//PP//case//19 lagtexten//NN|UTR|SIN|DEF|NOM//obl//17 ,//MID//punct//23 på//PP//case//23 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 sätt//NN|NEU|SIN|IND|NOM//obl//17 som//KN//mark//26 i//PP//case//26 SERA-direktivet//NN|NEU|SIN|DEF|NOM//nmod//23 och//KN//cc//30 i//PP//case//30 norska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 jernbaneforskriften//NN|UTR|SIN|DEF|NOM//conj//26 ,//MID//punct//35 att//SN//mark//35 investeringarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//35 ska//VB|PRS|AKT//aux//35 motiveras//VB|INF|SFO//acl:relcl//30 av//PP//case//37 sökanden//NN|UTR|SIN|DEF|NOM//obl:agent//35 för//PP//case//41 det//DT|NEU|SIN|DEF//fixed//38 fall//NN|NEU|SIN|IND|NOM//fixed//38 investeringarna//NN|UTR|PLU|DEF|NOM//nmod//37 i//PP//case//43 fråga//NN|UTR|SIN|IND|NOM//nmod//41 avser//VB|PRS|AKT//conj//35 förhållanden//NN|NEU|PLU|IND|NOM//obj//44 på//PP//case//48 sökandens//NN|UTR|SIN|DEF|GEN//nmod:poss//48 sida//NN|UTR|SIN|IND|NOM//obl//44 .//MAD//punct//50
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Bedömningen//NN|UTR|SIN|DEF|NOM//nsubj//59 av//PP//case//54 om//SN//case//54 en//DT|UTR|SIN|IND//det//54 motivering//NN|UTR|SIN|IND|NOM//nmod//50 i//PP//case//58 det//DT|NEU|SIN|DEF//det//58 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 fallet//NN|NEU|SIN|DEF|NOM//nmod//54 utgör//VB|PRS|AKT//conj//12 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 skäl//NN|NEU|PLU|IND|NOM//obj//59 för//PP//case//63 ingående//NN|NEU|SIN|IND|NOM//obl//59 av//PP//case//65 ramavtal//NN|NEU|PLU|IND|NOM//nmod//63 med//PP//case//68 lång//JJ|POS|UTR|SIN|IND|NOM//amod//68 löptid//NN|UTR|SIN|IND|NOM//nmod//65 bör//VB|PRS|AKT//aux//70 ankomma//VB|INF|AKT//conj//59 på//PP//case//72 infrastrukturförvaltaren//NN|UTR|SIN|DEF|NOM//obl//70 .//MAD//punct//59
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Prioritet//NN|UTR|SIN|IND|NOM//ROOT//0 för//PP//case//2 kapacitetsansökningar//NN|UTR|PLU|IND|NOM//nmod//0 i//PP//case//6 enlighet//NN|UTR|SIN|IND|NOM//fixed//3 med//PP//fixed//3 ramavtal//NN|NEU|PLU|IND|NOM//nmod//2
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj:pass//13 till//PP//case//2 författningsändringar//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//nsubj//4 syftar//VB|PRS|AKT//acl:relcl//2 till//PP//case//8 ett//DT|NEU|SIN|IND//det//8 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//8 användande//NN|NEU|SIN|IND|NOM//obl//4 av//PP//case//10 ramavtal//NN|NEU|PLU|IND|NOM//nmod//8 bör//VB|PRS|AKT//aux//13 inte//AB//advmod//13 ses//VB|INF|SFO//ROOT//13 som//KN//mark//15 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//13 från//PP//case//17 förslagen//NN|NEU|PLU|DEF|NOM//obl//13 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//19 utformningen//NN|UTR|SIN|DEF|NOM//obl//13 av//PP//case//21 prioriteringskriterier//NN|UTR|PLU|IND|NOM//nmod//19 .//MAD//punct//13
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Enligt//PP//case//25 vår//PS|UTR|SIN|DEF//nmod:poss//25 bedömning//NN|UTR|SIN|IND|NOM//obl//30 skulle//VB|PRT|AKT//aux//30 inte//AB//advmod//30 ett//DT|NEU|SIN|IND//det//30 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//30 användande//NN|NEU|SIN|IND|NOM//advcl//13 av//PP//case//32 ramavtal//NN|NEU|PLU|IND|NOM//nmod//30 i//PP//case//34 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//32 leda//VB|INF|AKT//conj//30 till//PP//case//39 en//DT|UTR|SIN|IND//det//39 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 framförhållning//NN|UTR|SIN|IND|NOM//obl//35 i//PP//case//41 kapacitetstilldelningsprocessen//NN|UTR|SIN|DEF|NOM//nmod//39 .//MAD//punct//13
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;För//PP//mark//47 att//SN//mark//47 ramavtal//NN|NEU|PLU|IND|NOM//nsubj//47 ska//VB|PRS|AKT//aux//47 få//VB|INF|AKT//advcl//54 den//DT|UTR|SIN|DEF//det//50 avsedda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//50 effekten//NN|UTR|SIN|DEF|NOM//obj//47 och//KN//cc//52 öka//VB|INF|AKT//conj//47 framförhållningen//NN|UTR|SIN|DEF|NOM//obj//52 krävs//VB|PRS|SFO//parataxis//13 att//SN//mark//57 ramavtalen//NN|NEU|PLU|DEF|NOM//nsubj:pass//57 ges//VB|PRS|SFO//advcl//54 en//DT|UTR|SIN|IND//det//60 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 ställning//NN|UTR|SIN|IND|NOM//obj//57 i//PP//case//62 kapacitetstilldelningsprocessen//NN|UTR|SIN|DEF|NOM//obl//57 än//KN//mark//68 vad//HP|NEU|SIN|IND//dislocated//68 som//HP|-|-|-//nsubj//68 nu//AB//advmod//68 är//VB|PRS|AKT//cop//68 fallet//NN|NEU|SIN|DEF|NOM//advcl//57 ,//MID//punct//71 vilket//HP|NEU|SIN|IND//nsubj//71 innebär//VB|PRS|AKT//acl:relcl//68 att//SN//mark//84 ansökningar//NN|UTR|PLU|IND|NOM//nsubj:pass//84 om//PP//case//75 tåglägen//NN|NEU|PLU|IND|NOM//nmod//73 som//HP|-|-|-//nsubj//77 sker//VB|PRS|AKT//acl:relcl//75 med//PP//case//79 stöd//NN|NEU|SIN|IND|NOM//obl//77 av//PP//case//82 ett//DT|NEU|SIN|IND//det//82 ramavtal//NN|NEU|SIN|IND|NOM//nmod//79 bör//VB|PRS|AKT//aux//84 ges//VB|INF|SFO//ccomp//71 företräde//NN|NEU|SIN|IND|NOM//obj//84 framför//PP//case//87 ansökningar//NN|UTR|PLU|IND|NOM//obl//84 om//PP//case//89 tåglägen//NN|NEU|PLU|IND|NOM//obl//84 som//HP|-|-|-//nsubj:pass//91 görs//VB|PRS|SFO//acl:relcl//89 utan//PP//case//93 stöd//NN|NEU|SIN|IND|NOM//obl//91 av//PP//case//96 ett//DT|NEU|SIN|IND//det//96 ramavtal//NN|NEU|SIN|IND|NOM//nmod//93 .//MAD//punct//13
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Enligt//PP//case//2 vår//PS|UTR|SIN|DEF//nmod:poss//2 bedömning//NN|UTR|SIN|IND|NOM//obl//3 innebär//VB|PRS|AKT//ROOT//3 ändringen//NN|UTR|SIN|DEF|NOM//obj//3 av//PP//case//6 reglerna//NN|UTR|PLU|DEF|NOM//nmod//4 kring//PP//case//8 prioriteringskriterier//NN|UTR|PLU|IND|NOM//nmod//6 att//SN//mark//14 infrastrukturförvaltaren//NN|UTR|SIN|DEF|NOM//nsubj//14 med//PP//case//13 dessa//DT|UTR/NEU|PLU|DEF//det//13 ändringar//NN|UTR|PLU|IND|NOM//nmod//10 får//VB|PRS|AKT//ccomp//3 möjlighet//NN|UTR|SIN|IND|NOM//obj//14 att//IE//mark//17 prioritera//VB|INF|AKT//acl//15 ansökningar//NN|UTR|PLU|IND|NOM//obj//17 om//PP//case//20 infrastrukturkapacitet//NN|UTR|SIN|IND|NOM//obl//17 som//HP|-|-|-//nsubj//22 sker//VB|PRS|AKT//acl:relcl//20 med//PP//case//24 stöd//NN|NEU|SIN|IND|NOM//obl//22 av//PP//case//27 ett//DT|NEU|SIN|IND//det//27 ramavtal//NN|NEU|SIN|IND|NOM//nmod//24 .//MAD//punct//3
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Om//SN//mark//31 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 börjar//VB|PRS|AKT//advcl//35 tillämpas//VB|INF|SFO//xcomp//31 i//PP//case//34 praktiken//NN|UTR|SIN|DEF|NOM//obl//32 får//VB|PRS|AKT//aux//63 ramavtalen//NN|NEU|PLU|DEF|NOM//nsubj//35 en//DT|UTR|SIN|IND//det//39 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 ställning//NN|UTR|SIN|IND|NOM//obj//35 än//KN//mark//41 tidigare//AB|KOM//acl//39 ,//MID//punct//35 med//PP//case//44 tillmötesgående//NN|NEU|SIN|IND|NOM//obl//35 av//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//48 kommersiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 aktörernas//NN|UTR|PLU|DEF|GEN//nmod:poss//49 behov//NN|NEU|PLU|IND|NOM//nmod//44 av//PP//case//51 framförhållning//NN|UTR|SIN|IND|NOM//nmod//49 och//KN//cc//53 säkerhet//NN|UTR|SIN|IND|NOM//conj//51 i//PP//case//55 kapacitetstilldelningsprocessen//NN|UTR|SIN|DEF|NOM//nmod//53 .//MAD//punct//35
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;På//PP//case//59 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 sätt//NN|NEU|SIN|IND|NOM//obl//63 skulle//VB|PRT|AKT//aux//63 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//63 även//AB//advmod//63 ge//VB|INF|AKT//parataxis//3 möjlighet//NN|UTR|SIN|IND|NOM//obj//63 för//PP//case//66 regioner//NN|UTR|PLU|IND|NOM//nmod//64 och//KN//cc//69 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 kollektivtrafikhuvudmän//NN|UTR|PLU|IND|NOM//conj//66 att//IE//mark//71 teckna//VB|INF|AKT//advcl//63 ramavtal//NN|NEU|PLU|IND|NOM//obj//71 som//HP|-|-|-//nsubj//74 ligger//VB|PRS|AKT//acl:relcl//72 till//PP//case//78 grund//NN|UTR|SIN|IND|NOM//fixed//75 för//PP//fixed//75 upphandling//NN|UTR|SIN|IND|NOM//obl//74 av//PP//case//80 kollektivtrafiktjänster//NN|UTR|PLU|IND|NOM//nmod//78 eller//KN//cc//82 upplåtande//NN|NEU|SIN|IND|NOM//conj//80 av//PP//case//84 driftskoncessioner//NN|UTR|PLU|IND|NOM//nmod//82 .//MAD//punct//3
3.4.2 Förslag till författningsändringar Användande av ramavtal och ramavtalets ställning i tågplaneprocessen;Därmed//AB//advmod//2 inte//AB//advmod//2 sagt//PC|PRF|NEU|SIN|IND|NOM//advcl//38 att//SN//mark//6 infrastrukturförvaltaren//NN|UTR|SIN|DEF|NOM//nsubj//6 bör//VB|PRS|AKT//aux//6 garantera//VB|INF|AKT//csubj//2 att//SN//mark//16 en//DT|UTR|SIN|IND//det//9 sökande//NN|UTR|SIN|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//11 ingått//VB|SUP|AKT//acl:relcl//9 ramavtal//NN|NEU|PLU|IND|NOM//obj//11 med//PP//case//14 infrastrukturförvaltaren//NN|UTR|SIN|DEF|NOM//nmod//12 alltid//AB//advmod//16 får//VB|PRS|AKT//ccomp//6 tillgång//NN|UTR|SIN|IND|NOM//obj//16 till//PP//case//19 infrastrukturen//NN|UTR|SIN|DEF|NOM//nmod//17 i//PP//case//22 överenskommen//PC|PRF|UTR|SIN|IND|NOM//amod//22 utsträckning//NN|UTR|SIN|IND|NOM//obl//16 .//MID//punct//2
