Försvarets underrättelseverksamhet och säkerhetstjänst;Integritet//NN|UTR|SIN|IND|NOM//ROOT//0 –//RG|NOM//punct//0 Effektivitet//NN|UTR|SIN|IND|NOM//appos//0
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Ändamål m.m.;Militär//JJ|POS|UTR|SIN|IND|NOM//amod//1 säkerhetstjänst//NN|UTR|SIN|IND|NOM//nsubj//14 7//RG|NOM//nummod//3 §//NN|AN//nmod//1  //_SP////3 För//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 ändamål//NN|NEU|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//9 anges//VB|PRS|SFO//acl:relcl//7 i//PP//case//13 6//RG|NOM//nummod//12 §//NN|AN//nmod//13 1–2//RG|NOM//obl//9 får//VB|PRS|AKT//ROOT//14 uppgifter//NN|UTR|PLU|IND|NOM//obj//14 om//PP//case//18 en//DT|UTR|SIN|IND//det//18 person//NN|UTR|SIN|IND|NOM//nmod//15 behandlas//VB|PRS|SFO//xcomp//14 endast//AB//advmod//19 om//SN//case//19
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Ändamål m.m.;Uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//13 om//PP//mark//6 att//SN//mark//6 en//DT|UTR|SIN|IND//det//4 person//NN|UTR|SIN|IND|NOM//nsubj:pass//6 kan//VB|PRS|AKT//aux//6 antas//VB|INF|SFO//acl//0 ha//VB|INF|AKT//xcomp//6 samband//NN|NEU|SIN|IND|NOM//obj//7 med//PP//case//11 säkerhetshotande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 verksamhet//NN|UTR|SIN|IND|NOM//obl//13 skall//VB|PRS|AKT//aux//13 förses//VB|INF|SFO//ROOT//13 med//PP//case//15 upplysning//NN|UTR|SIN|IND|NOM//obl//13 om//PP//case//18 uppgiftslämnarens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 trovärdighet//NN|UTR|SIN|IND|NOM//nmod//15 och//KN//cc//21 uppgifternas//NN|UTR|PLU|DEF|GEN//nmod:poss//21 riktighet//NN|UTR|SIN|IND|NOM//conj//18 i//PP//advmod//13 sak//NN|UTR|SIN|IND|NOM//fixed//22 .//MAD//punct//13
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Ändamål m.m.;Uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//18 om//PP//case//3 en//DT|UTR|SIN|IND//det//3 person//NN|UTR|SIN|IND|NOM//nmod//0 som//HP|-|-|-//nsubj//6 inte//AB//advmod//6 misstänks//VB|PRS|SFO//acl:relcl//3 för//PP//mark//10 att//IE//mark//10 ha//VB|INF|AKT//aux//10 utövat//VB|SUP|AKT//advcl//6 eller//KN//cc//14 komma//VB|INF|AKT//aux//14 att//IE//mark//14 utöva//VB|INF|AKT//conj//10 säkerhetshotande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 verksamhet//NN|UTR|SIN|IND|NOM//obj//14 får//VB|PRS|AKT//aux//18 behandlas//VB|INF|SFO//ROOT//18 endast//AB//advmod//18 om//SN//mark//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 genom//PP//case//24 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//24 upplysning//NN|UTR|SIN|IND|NOM//obl//30 eller//KN//cc//30 på//PP//case//28 annat//JJ|POS|NEU|SIN|IND|NOM//amod//28 sätt//NN|NEU|SIN|IND|NOM//obl//29 klart//AB|POS//advmod//30 framgår//VB|PRS|AKT//advcl//18 att//SN//mark//35 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//33 misstanke//NN|UTR|SIN|IND|NOM//nsubj//35 inte//AB//advmod//35 föreligger//VB|PRS|AKT//csubj//30 .//MAD//punct//18

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Behandling av känsliga personuppgifter;8//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//9 om//PP//case//6 en//DT|UTR|SIN|IND//det//6 person//NN|UTR|SIN|IND|NOM//nmod//3 får//VB|PRS|AKT//aux//9 inte//AB//advmod//9 behandlas//VB|INF|SFO//ROOT//9 enbart//AB//advmod//9 på//PP//case//14 grund//NN|UTR|SIN|IND|NOM//fixed//11 av//PP//fixed//11 vad//HP|NEU|SIN|IND//dislocated//17 som//HP|-|-|-//nsubj//17 är//VB|PRS|AKT//cop//17 känt//PC|PRF|NEU|SIN|IND|NOM//advcl//9 om//PP//case//20 personens//NN|UTR|SIN|DEF|GEN//nmod:poss//20 ras//NN|UTR|SIN|IND|NOM//obl//17 eller//KN//cc//23 etniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 ursprung//NN|NEU|SIN|IND|NOM//conj//20 ,//MID//punct//26 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 åsikter//NN|UTR|PLU|IND|NOM//conj//20 ,//MID//punct//31 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 eller//KN//cc//30 filosofiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//28 övertygelse//NN|UTR|SIN|IND|NOM//conj//20 ,//MID//punct//33 medlemskap//NN|NEU|SIN|IND|NOM//conj//20 i//PP//case//35 fackförening//NN|UTR|SIN|IND|NOM//nmod//33 ,//MID//punct//37 hälsa//NN|UTR|SIN|IND|NOM//conj//35 eller//KN//cc//39 sexualliv//NN|NEU|SIN|IND|NOM//conj//35 .//MAD//punct//9
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Behandling av känsliga personuppgifter;Om//SN//case//1 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//5 om//PP//case//4 en//DT|UTR|SIN|IND//det//4 person//NN|UTR|SIN|IND|NOM//nmod//1 behandlas//VB|PRS|SFO//advcl//11 på//PP//case//8 annan//JJ|POS|UTR|SIN|IND|NOM//amod//8 grund//NN|UTR|SIN|IND|NOM//obl//5 får//VB|PRS|AKT//aux//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//11 kompletteras//VB|INF|SFO//ROOT//11 med//PP//case//14 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//14 uppgifter//NN|UTR|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj:pass//16 avses//VB|PRS|SFO//acl:relcl//14 i//PP//case//19 första//RO|NOM//amod//19 stycket//NN|NEU|SIN|DEF|NOM//obl//16 när//HA//mark//23 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 är//VB|PRS|AKT//cop//23 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//16 för//PP//case//25 syftet//NN|NEU|SIN|DEF|NOM//obl//23 med//PP//case//27 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//11

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Överföring av personuppgifter till tredje land;9//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//12 som//HP|-|-|-//nsubj:pass//5 behandlas//VB|PRS|SFO//acl:relcl//3 med//PP//case//7 stöd//NN|NEU|SIN|IND|NOM//obl//5 av//PP//case//10 denna//DT|UTR|SIN|DEF//det//10 lag//NN|UTR|SIN|IND|NOM//nmod//7 får//VB|PRS|AKT//aux//12 lämnas//VB|INF|SFO//ROOT//12 ut//PL//compound:prt//12 till//PP//case//16 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 länder//NN|NEU|PLU|IND|NOM//obl//12 om//PP//mark//20 sekretess//NN|UTR|SIN|IND|NOM//nsubj//20 inte//AB//advmod//20 hindrar//VB|PRS|AKT//advcl//12 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//20 och//KN//cc//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//24 behövs//VB|PRS|SFO//conj//12 för//PP//mark//30 att//SN//fixed//25 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//30 skall//VB|PRS|AKT//aux//30 kunna//VB|INF|AKT//aux//30 fullgöra//VB|INF|AKT//advcl//24 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//32 uppgifter//NN|UTR|PLU|IND|NOM//obj//30 inom//PP//case//38 ramen//NN|UTR|SIN|DEF|NOM//fixed//33 för//PP//fixed//33 det//DT|NEU|SIN|DEF//det//38 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 försvarsunderrättelse-//NN|UTR|-|-|SMS//obl//30 och//KN//cc//40 säkerhetssamarbetet//NN|NEU|SIN|DEF|NOM//conj//38 eller//KN//cc//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 annars//AB//advmod//45 är//VB|PRS|AKT//cop//45 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//conj//30 för//PP//case//47 verksamheten//NN|UTR|SIN|DEF|NOM//obl//45 .//MAD//punct//12

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / 2 kap. Försvarsmaktens databaser Inledande bestämmelse Informationsdatabasen;2//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//11 som//HP|-|-|-//nsubj:pass//5 samlats//VB|SUP|SFO//acl:relcl//3 in//PL//compound:prt//5 från//PP//case//9 öppna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 källor//NN|UTR|PLU|IND|NOM//obl//5 skall//VB|PRS|AKT//aux//11 behandlas//VB|INF|SFO//ROOT//11 i//PP//case//14 en//DT|UTR|SIN|IND//det//14 informationsdatabas//NN|UTR|SIN|IND|NOM//obl//11 för//PP//mark//17 att//IE//mark//17 göra//VB|INF|AKT//advcl//11 insamlad//PC|PRF|UTR|SIN|IND|NOM//amod//19 information//NN|UTR|SIN|IND|NOM//obj//17 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//xcomp//17 i//PP//case//22 verksamheten//NN|UTR|SIN|DEF|NOM//obl//20 .//MAD//punct//11
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / 2 kap. Försvarsmaktens databaser Inledande bestämmelse Informationsdatabasen;Uppgifter//NN|UTR|PLU|IND|NOM//nsubj//3 i//PP//case//2 databasen//NN|UTR|SIN|DEF|NOM//nmod//0 får//VB|PRS|AKT//ROOT//3 utöver//PP//mark//7 vad//HP|NEU|SIN|IND//dislocated//7 som//HP|-|-|-//nsubj//7 framgår//VB|PRS|AKT//ccomp//3 av//PP//case//10 första//RO|NOM//amod//10 stycket//NN|NEU|SIN|DEF|NOM//obl//7 behandlas//VB|PRS|SFO//xcomp//3 endast//AB//advmod//11 genom//PP//mark//15 att//IE//mark//15 föras//VB|INF|SFO//advcl//11 över//PL//compound:prt//15 till//PP//case//19 en//DT|UTR|SIN|IND//det//19 underrättelse-//NN|UTR|-|-|SMS//obl//15 och//KN//cc//21 säkerhetsdatabas//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//3

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Underrättelse- och säkerhetsdatabasen;3//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Uppgifter//NN|UTR|PLU|IND|NOM//ROOT//3 som//HP|-|-|-//nsubj:pass//5 samlats//VB|SUP|SFO//acl:relcl//3 in//PL//compound:prt//5 på//PP//case//9 annat//JJ|POS|NEU|SIN|IND|NOM//amod//9 sätt//NN|NEU|SIN|IND|NOM//obl//5 än//KN//mark//15 från//PP//case//13 öppna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 källor//NN|UTR|PLU|IND|NOM//obl//15 skall//VB|PRS|AKT//aux//15 lagras//VB|INF|SFO//advcl//5 i//PP//case//18 en//DT|UTR|SIN|IND//det//18 underrättelse-//NN|UTR|-|-|SMS//obl//15 och//KN//cc//20 säkerhetsdatabas//NN|UTR|SIN|IND|NOM//conj//18 .//MAD//punct//3
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Underrättelse- och säkerhetsdatabasen;I//PP//case//1 databasen//NN|UTR|SIN|DEF|NOM//obl//4 får//VB|PRS|AKT//aux//4 även//AB//advmod//4 lagras//VB|INF|SFO//ROOT//4 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//4 som//HP|-|-|-//nsubj:pass//7 överförts//VB|SUP|SFO//acl:relcl//5 från//PP//case//9 informationsdatabasen//NN|UTR|SIN|DEF|NOM//obl//7 .//MAD//punct//4
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Underrättelse- och säkerhetsdatabasen;4//RG|NOM//nummod//12 §//NN|AN//nsubj:pass//16  //_SP////12 Uppgifter//NN|UTR|PLU|IND|NOM//conj//12 får//VB|PRS|AKT//aux//16 behandlas//VB|INF|SFO//parataxis//4 i//PP//case//18 databasen//NN|UTR|SIN|DEF|NOM//obl//16 för//PP//case//20 analys//NN|UTR|SIN|IND|NOM//nmod//18 och//KN//cc//22 bearbetning//NN|UTR|SIN|IND|NOM//conj//20 av//PP//case//25 inhämtat//PC|PRF|NEU|SIN|IND|NOM//amod//25 underrättelsematerial//NN|NEU|SIN|IND|NOM//nmod//22 samt//KN//cc//28 för//PP//case//28 lagring//NN|UTR|SIN|IND|NOM//conj//25 och//KN//cc//30 delgivning//NN|UTR|SIN|IND|NOM//conj//28 av//PP//case//32 underrättelserapporter//NN|UTR|PLU|IND|NOM//nmod//30 .//MAD//punct//4

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Uppgifter som får behandlas;5//RG|NOM//nummod//1 §//NN|AN//nsubj//11  //_SP////1 Regeringen//NN|UTR|SIN|DEF|NOM//nmod//1 ,//MID//punct//1 eller//KN//cc//7 den//DT|UTR|SIN|DEF//det//7 myndighet//NN|UTR|SIN|IND|NOM//conj//1 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//9 bestämmer//VB|PRS|AKT//acl:relcl//7 ,//MID//punct//1 meddelar//VB|PRS|AKT//ROOT//11 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//11 föreskrifter//NN|UTR|PLU|IND|NOM//obj//11 eller//KN//cc//15 beslut//NN|NEU|PLU|IND|NOM//conj//13 om//PP//mark//21 vilka//HD|UTR/NEU|PLU|IND//det//18 uppgifter//NN|UTR|PLU|IND|NOM//dislocated//21 som//HP|-|-|-//nsubj:pass//21 får//VB|PRS|AKT//aux//21 behandlas//VB|INF|SFO//advcl//11 i//PP//case//23 databaserna//NN|UTR|PLU|DEF|NOM//obl//21 .//MAD//punct//11
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Uppgifter som får behandlas;medlemskap//NN|NEU|SIN|IND|NOM//nsubj:pass//32 i//PP//case//27 fackförening//NN|UTR|SIN|IND|NOM//nmod//25 ,//MID//punct//29 hälsa//NN|UTR|SIN|IND|NOM//conj//27 eller//KN//cc//31 sexualliv//NN|NEU|SIN|IND|NOM//conj//27 användas//VB|INF|SFO//parataxis//11 som//KN//mark//34 sökbegrepp//NN|NEU|SIN|IND|NOM//xcomp//32 endast//AB//advmod//39 om//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 är//VB|PRS|AKT//cop//39 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//32 för//PP//case//41 syftet//NN|NEU|SIN|DEF|NOM//obl//39 med//PP//case//43 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//41 .//MAD//punct//32

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Direktåtkomst;7//RG|NOM//nummod//1 §//NN|AN//ROOT//1  //_SP////1 Vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//15 som//HP|-|-|-//nsubj//6 får//VB|PRS|AKT//aux//6 ha//VB|INF|AKT//acl:relcl//3 direktåtkomst//NN|UTR|SIN|IND|NOM//obj//6 till//PP//case//10 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 informationsdatabas//NN|UTR|SIN|IND|NOM//obl//6 eller//KN//cc//12 underrättelse-//NN|UTR|-|-|SMS//conj//10 och//KN//cc//14 säkerhetsdatabas//NN|UTR|SIN|IND|NOM//conj//10 bestäms//VB|PRS|SFO//acl:relcl//1 av//PP//case//17 regeringen//NN|UTR|SIN|DEF|NOM//obl:agent//15 i//PP//case//19 förordning//NN|UTR|SIN|IND|NOM//nmod//17 eller//KN//cc//21 beslut//NN|NEU|SIN|IND|NOM//conj//19 .//MAD//punct//1
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Direktåtkomst;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 ,//MID//punct//4 eller//KN//cc//4 den//DT|UTR|SIN|DEF//det//4 myndighet//NN|UTR|SIN|IND|NOM//conj//0 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 bestämmer//VB|PRS|AKT//acl:relcl//4 ,//MID//punct//4 meddelar//VB|PRS|AKT//ROOT//8 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//8 föreskrifter//NN|UTR|PLU|IND|NOM//obj//8 eller//KN//cc//12 beslut//NN|NEU|PLU|IND|NOM//conj//10 om//PP//case//14 omfattningen//NN|UTR|SIN|DEF|NOM//obl//8 av//PP//case//16 direktåtkomsten//NN|UTR|SIN|DEF|NOM//nmod//14 .//MAD//punct//8

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / 3 kap. Enskildas rättigheter;1//RG|NOM//nummod//1 §//NN|AN//obl//8  //_SP////1 Vid//PP//case//4 tillämpningen//NN|UTR|SIN|DEF|NOM//nmod//1 av//PP//case//7 denna//DT|UTR|SIN|DEF//det//7 lag//NN|UTR|SIN|IND|NOM//nmod//4 gäller//VB|PRS|AKT//ROOT//8 bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//8 om//PP//case//11 information//NN|UTR|SIN|IND|NOM//nmod//9 till//PP//case//14 den//DT|UTR|SIN|DEF//det//14 registrerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nmod//11 i//PP//case//16 23//RG|NOM//obl//14 och//KN//cc//16 25–27//RG|NOM//nummod//16 §//NN|AN//nmod//21 §//NN|AN//nmod//21 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//14 (//PAD//punct//21 1998:204//RG|NOM//appos//21 )//PAD//punct//21 .//MAD//punct//8

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Rättelse och skadestånd;2//RG|NOM//nummod//1 §//NN|AN//nsubj//13  //_SP////1 Bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//1 i//PP//case//5 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//nmod//3 (//PAD//punct//1 1998:204//RG|NOM//appos//1 )//PAD//punct//1 om//PP//case//10 rättelse//NN|UTR|SIN|IND|NOM//nmod//1 och//KN//cc//12 skadestånd//NN|NEU|SIN|IND|NOM//conj//10 gäller//VB|PRS|AKT//ROOT//13 vid//PP//case//15 behandling//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//17 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//15 enligt//PP//case//20 denna//DT|UTR|SIN|DEF//det//20 lag//NN|UTR|SIN|IND|NOM//nmod//15 eller//KN//cc//23 anslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 författningar//NN|UTR|PLU|IND|NOM//conj//20 .//MAD//punct//13

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Överklagande;3//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//21  //_SP////1 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 beslut//NN|NEU|SIN|IND|NOM//nmod//1 om//PP//case//6 rättelse//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//9 om//PP//case//9 information//NN|UTR|SIN|IND|NOM//conj//6 som//HP|-|-|-//nsubj:pass//12 skall//VB|PRS|AKT//aux//12 lämnas//VB|INF|SFO//acl:relcl//9 enligt//PP//case//16 26//RG|NOM//nummod//15 §//NN|AN//nmod//16 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//12 (//PAD//punct//16 1998:204//RG|NOM//appos//16 )//PAD//punct//1 får//VB|PRS|AKT//aux//21 överklagas//VB|INF|SFO//ROOT//21 hos//PP//case//24 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//24 förvaltningsdomstol//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//21
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Överklagande;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 beslut//NN|NEU|PLU|IND|NOM//nsubj:pass//33 enligt//PP//case//30 denna//DT|UTR|SIN|DEF//det//30 lag//NN|UTR|SIN|IND|NOM//nmod//27 får//VB|PRS|AKT//aux//33 inte//AB//advmod//33 överklagas//VB|INF|SFO//parataxis//21 .//MAD//punct//21
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Överklagande;Prövningstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//1 krävs//VB|PRS|SFO//ROOT//1 vid//PP//case//3 överklagande//NN|NEU|SIN|IND|NOM//obl//1 till//PP//case//5 kammarrätten//NN|UTR|SIN|DEF|NOM//obl//1 .//MAD//punct//1

1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Särskild granskning till skydd för den personliga integriteten;_//PM|NOM//nmod//1 _//PM|NOM//nmod//2 _//PM|NOM//nmod//3 _//PM|NOM//nmod//4 _//PM|NOM//nmod//5 _//PM|NOM//nmod//6 _//PM|NOM//nmod//7 _//PM|NOM//nmod//8 _//PM|NOM//nmod//9 _//PM|NOM//nmod//10 _//PM|NOM//nmod//11 _//PM|NOM//nmod//12 _//PM|NOM//nmod//13 _//PM|NOM//nmod//14 _//PM|NOM//nmod//15 2//RG|NOM//discourse//17 .//MAD//punct//15
1 Förslag till lag om behandling av uppgifter i Försvarsmaktens försvarsunderrättelseverksamhet och den militära säkerhetstjänsten / Särskild granskning till skydd för den personliga integriteten;Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//34 i//PP//case//19 lagen//NN|UTR|SIN|DEF|NOM//nmod//17 om//PP//case//22 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 krav//NN|NEU|PLU|IND|NOM//nmod//19 på//PP//case//24 behandling//NN|UTR|SIN|IND|NOM//nmod//22 av//PP//case//26 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//24 samt//KN//cc//28 behandling//NN|UTR|SIN|IND|NOM//conj//26 av//PP//case//31 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//28 skall//VB|PRS|AKT//aux//34 inte//AB//advmod//34 börja//VB|INF|AKT//ROOT//34 tillämpas//VB|INF|SFO//xcomp//34 förrän//SN//case//39 den//DT|UTR|SIN|DEF//det//39 1//RO|NOM//nummod//39 oktober//NN|UTR|SIN|IND|NOM//obl//35 2007//RG|NOM//nummod//39 i//PP//case//42 fråga//NN|UTR|SIN|IND|NOM//obl//35 om//PP//case//46 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//46 manuell//JJ|POS|UTR|SIN|IND|NOM//amod//46 behandling//NN|UTR|SIN|IND|NOM//nmod//42 av//PP//case//48 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//46 som//HP|-|-|-//nsubj:pass//50 påbörjats//VB|SUP|SFO//acl:relcl//46 före//PP//case//54 den//DT|UTR|SIN|DEF//det//54 24//RG|NOM//nummod//54 oktober//NN|UTR|SIN|IND|NOM//obl//50 1998//RG|NOM//nummod//54 eller//KN//cc//58 manuell//JJ|POS|UTR|SIN|IND|NOM//amod//58 behandling//NN|UTR|SIN|IND|NOM//conj//54 som//HP|-|-|-//nsubj:pass//60 utförs//VB|PRS|SFO//acl:relcl//58 för//PP//case//65 ett//DT|NEU|SIN|IND//det//65 visst//JJ|POS|NEU|SIN|IND|NOM//amod//65 bestämt//PC|PRF|NEU|SIN|IND|NOM//amod//65 ändamål//NN|NEU|SIN|IND|NOM//obl//60 om//PP//case//68 manuell//JJ|POS|UTR|SIN|IND|NOM//amod//68 behandling//NN|UTR|SIN|IND|NOM//nmod//65 för//PP//case//70 ändamålet//NN|NEU|SIN|DEF|NOM//nmod//68 påbörjats//VB|SUP|SFO//advcl//34 före//PP//case//75 den//DT|UTR|SIN|DEF//det//75 24//RG|NOM//nummod//75 oktober//NN|UTR|SIN|IND|NOM//obl//71 1998//RG|NOM//nummod//75 .//MAD//punct//34

2 Förslag till lag om behandling av uppgifter i Försvarets radioanstalts underrättelseverksamhet;Härigenom//AB//advmod//1 föreskrivs//VB|PRS|SFO//ROOT//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//1 .//MAD//punct//1

