vid anhöriginvandring;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Försörjningskravsutredningen//PM|NOM//nmod//0
2.3.3 Nordiska medborgare;Flyktingar//NN|UTR|PLU|IND|NOM//ROOT//0 och//KN//cc//2 skyddsbehövande//NN|NEU|SIN|IND|NOM//conj//0 i//PP//advmod//0 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//3
2.3.3 Nordiska medborgare;Enligt//PP//case//1 familjeåterföreningsdirektivet//NN|NEU|SIN|DEF|NOM//obl//13 kan//VB|PRS|AKT//aux//13 personer//NN|UTR|PLU|IND|NOM//nsubj//13 som//HP|-|-|-//nsubj//5 fått//VB|SUP|AKT//acl:relcl//3 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//5 som//KN//case//8 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//5 i//PP//advmod//13 övrigt//AB|POS//fixed//9 inte//AB//advmod//13 vara//VB|INF|AKT//cop//13 anknytningsperson//NN|UTR|SIN|IND|NOM//ROOT//13 .//MID//punct//13
2.3.3 Nordiska medborgare; //_SP////14 Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//17 konstaterade//VB|PRT|AKT//parataxis//13 dock//AB//advmod//17 i//PP//case//22 samband//NN|NEU|SIN|IND|NOM//fixed//19 med//PP//fixed//19 genomförandet//NN|NEU|SIN|DEF|NOM//obl//17 av//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 obligatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 reglerna//NN|UTR|PLU|DEF|NOM//nmod//22 i//PP//case//28 familjeåterföreningsdirektivet//NN|NEU|SIN|DEF|NOM//nmod//26 i//PP//case//31 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//31 rätt//NN|UTR|SIN|IND|NOM//obl//17 att//SN//mark//33 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//31 i//PP//advmod//33 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//34 liksom//PP//fixed//34 flyktingar//NN|UTR|PLU|IND|NOM//nsubj:pass//40 i//PP//advmod//40 regel//NN|UTR|SIN|IND|NOM//fixed//38 beviljades//VB|PRT|SFO//conj//13 permanent//JJ|POS|NEU|SIN|IND|NOM//amod//42 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//40 i//PP//case//44 Sverige//PM|NOM//obl//40 och//KN//cc//46 ansåg//VB|PRT|AKT//conj//13 därför//AB//advmod//46 att//SN//fixed//47 även//AB//advmod//50 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//46 i//PP//advmod//57 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//51 skulle//VB|PRT|AKT//aux//57 kunna//VB|INF|AKT//aux//57 vara//VB|INF|AKT//cop//57 en//DT|UTR|SIN|IND//det//57 anknytningsperson//NN|UTR|SIN|IND|NOM//obl//46 enligt//PP//case//60 5//RG|NOM//nummod//60 kap.//NN|AN//nmod//57 3//RG|NOM//nummod//62 §//NN|AN//nmod//63 UtlL.//MID//obl//46  //_SP////63 Som//HP|-|-|-//mark//67 ovan//AB//advmod//67 nämnts//VB|SUP|SFO//advcl//83 kan//VB|PRS|AKT//aux//83 tredjelandsmedborgare//NN|UTR|PLU|IND|NOM//nsubj//83 eller//KN//cc//71 statslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//69 som//HP|-|-|-//nsubj//74 har//VB|PRS|AKT//aux//74 fått//VB|SUP|AKT//acl:relcl//69 permanent//JJ|POS|NEU|SIN|IND|NOM//amod//76 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//74 som//KN//case//78 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//74 i//PP//advmod//74 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//79 även//AB//advmod//83 vara//VB|INF|AKT//cop//83 anknytningsperson//NN|UTR|SIN|IND|NOM//obj//46 enligt//PP//case//92 5//RG|NOM//nummod//86 kap.//NN|AN//nmod//87 3//RG|NOM//nummod//88 a//NN|NEU|SIN|IND|NOM//nmod//92 §//NN|AN//nmod//91 UtlL.//MID//amod//91 2.3.6//RG|NOM//nmod//92 Barn//NN|NEU|PLU|IND|NOM//obl//83
2.3.3 Nordiska medborgare;Av//PP//case//3 5//RG|NOM//nummod//2 kap.//NN|AN//nmod//3 3//RG|NOM//nummod//6 och//KN//cc//3 3//RG|NOM//nummod//3 a//NN|NEU|SIN|IND|NOM//case//8 §//NN|AN//nmod//8 UtlL//PM|NOM//obl//9 framgår//VB|PRS|AKT//ROOT//9 uttryckligen//AB//advmod//9 två//RG|NOM//nummod//12 fall//NN|NEU|PLU|IND|NOM//obl//9 när//HA//mark//17 barn//NN|NEU|PLU|IND|NOM//nsubj//17 kan//VB|PRS|AKT//aux//17 vara//VB|INF|AKT//cop//17 anknytningspersoner//NN|UTR|PLU|IND|NOM//advcl//9 .//MAD//punct//9
2.3.3 Nordiska medborgare;Som//HA//mark//1 sagts//VB|SUP|SFO//advcl//15 tidigare//AB|KOM//advmod//1 kan//VB|PRS|AKT//aux//15 ett//DT|NEU|SIN|IND//det//6 ensamkommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 barn//NN|NEU|SIN|IND|NOM//nsubj//15 som//HP|-|-|-//nsubj//9 är//VB|PRS|AKT//cop//9 flykting//NN|UTR|SIN|IND|NOM//acl:relcl//6 eller//KN//cc//11 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//9 i//PP//advmod//15 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//12 vara//VB|INF|AKT//cop//15 anknytningsperson//NN|UTR|SIN|IND|NOM//obl//35 enligt//PP//case//18 5//RG|NOM//nummod//18 kap.//NN|AN//obl//15 3//RG|NOM//nummod//20 §//NN|AN//obl//15 första//RO|NOM//amod//22 stycket//NN|NEU|SIN|DEF|NOM//nmod//20 4//RG|NOM//nummod//24 UtlL.//MID//obl//15 Vidare//AB|KOM//nmod//24 kan//VB|PRS|AKT//aux//35 ett//DT|NEU|SIN|IND//det//28 barn//NN|NEU|SIN|IND|NOM//nsubj//35 som//HP|-|-|-//nsubj//31 är//VB|PRS|AKT//cop//31 bosatt//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//28 i//PP//case//33 Sverige//PM|NOM//obl//31 vara//VB|INF|AKT//cop//35 anknytningsperson//NN|UTR|SIN|IND|NOM//ROOT//35 enligt//PP//case//43 5//RG|NOM//nummod//38 kap.//NN|AN//nmod//39 3//RG|NOM//nummod//41 a//NN|NEU|SIN|IND|NOM//case//41 §//NN|AN//nmod//43 första//RO|NOM//amod//43 stycket//NN|NEU|SIN|DEF|NOM//obl//35 3//RG|NOM//nummod//45 UtlL//NN|AN//obl//35 när//HA//mark//50 en//DT|UTR|SIN|IND//det//48 utlänning//NN|UTR|SIN|IND|NOM//nsubj//50 ska//VB|PRS|AKT//aux//50 utöva//VB|INF|AKT//advcl//35 umgänge//NN|NEU|SIN|IND|NOM//obj//50 i//PP//case//55 inte//AB//advmod//54 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//55 omfattning//NN|UTR|SIN|IND|NOM//obl//50 med//PP//case//57 barnet//NN|NEU|SIN|DEF|NOM//nmod//55 .//MAD//punct//35
2.3.3 Nordiska medborgare;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 kan//VB|PRS|AKT//aux//4 dock//AB//advmod//4 inte//AB//advmod//4 uteslutas//VB|INF|SFO//ROOT//4 att//SN//mark//11 ett//DT|NEU|SIN|IND//det//7 barn//NN|NEU|SIN|IND|NOM//nsubj//11 även//AB//advmod//11 kan//VB|PRS|AKT//aux//11 vara//VB|INF|AKT//cop//11 anknytningsperson//NN|UTR|SIN|IND|NOM//ccomp//4 i//PP//case//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 fall//NN|NEU|PLU|IND|NOM//obl//11 .//MAD//punct//4
2.3.3 Nordiska medborgare;En//DT|UTR|SIN|IND//det//17 person//NN|UTR|SIN|IND|NOM//nsubj//23 under//PP//advmod//19 18//RG|NOM//nummod//20 år//NN|NEU|PLU|IND|NOM//nmod//17 kan//VB|PRS|AKT//aux//23 t.ex.//AB|AN//advmod//23 avse//VB|INF|AKT//parataxis//4 att//IE//mark//25 inleda//VB|INF|AKT//xcomp//23 att//SN//mark//27 samboförhållande//NN|NEU|SIN|IND|NOM//xcomp//25 med//PP//case//30 en//DT|UTR|SIN|IND//det//30 utlänning//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//4
2.3.3 Nordiska medborgare;Ett//DT|NEU|SIN|IND//det//33 barn//NN|NEU|SIN|IND|NOM//nsubj//44 som//HP|-|-|-//nsubj//36 är//VB|PRS|AKT//cop//36 flykting//NN|UTR|SIN|IND|NOM//acl:relcl//33 eller//KN//cc//38 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//36 i//PP//advmod//44 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//39 kan//VB|PRS|AKT//aux//44 även//AB//advmod//44 vara//VB|INF|AKT//cop//44 anknytningsperson//NN|UTR|SIN|IND|NOM//parataxis//4 enligt//PP//case//52 5//RG|NOM//nummod//47 kap.//NN|AN//nmod//48 3//RG|NOM//nummod//52 a//NN|NEU|SIN|IND|NOM//case//50 §//NN|AN//obl//51 tredje//RO|NOM//amod//52 stycket//NN|NEU|SIN|DEF|NOM//obl//44 2//RG|NOM//nummod//54 UtlL//NN|AN//conj//44 i//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 fall//NN|NEU|PLU|IND|NOM//obl//44 då//HA//advmod//71 regleringen//NN|UTR|SIN|DEF|NOM//nsubj//68 i//PP//case//62 5//RG|NOM//nummod//62 kap.//NN|AN//nmod//59 3//RG|NOM//nummod//64 §//NN|AN//nmod//59 första//RO|NOM//amod//66 stycket//NN|NEU|SIN|DEF|NOM//nmod//59 4//RG|NOM//nummod//68 UtlL//NN|AN//nsubj//71 inte//AB//advmod//71 är//VB|PRS|AKT//cop//71 tillämplig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//57 .//MAD//punct//44
2.3.3 Nordiska medborgare;2.4//RG|NOM//nmod//74 Flyktingar//NN|UTR|PLU|IND|NOM//appos//44
2.3.3 Nordiska medborgare;Med//PP//case//1 flykting//NN|UTR|SIN|IND|NOM//obl//2 avses//VB|PRS|SFO//ROOT//2 enligt//PP//case//5 4//RG|NOM//nummod//5 kap.//NN|AN//obl//2 1//RG|NOM//nummod//7 §//NN|AN//nmod//8 UtlL//MID//obl//2 en//DT|UTR|SIN|IND//det//10 utlänning//NN|UTR|SIN|IND|NOM//nsubj:pass//2 som//HP|-|-|-//nsubj//12 befinner//VB|PRS|AKT//acl:relcl//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//12 utanför//PP//case//16 det//DT|NEU|SIN|DEF//det//16 land//NN|NEU|SIN|IND|NOM//obl//12 som//HP|-|-|-//nsubj//20 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 medborgare//NN|UTR|PLU|IND|NOM//acl:relcl//16 i//PP//advmod//20 därför//HA//mark//27 att//SN//fixed//22 han//PN|UTR|SIN|DEF|SUB//nsubj//27 eller//KN//cc//26 hon//PN|UTR|SIN|DEF|SUB//conj//24 känner//VB|PRS|AKT//advcl//20 välgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//29 fruktan//NN|UTR|SIN|IND|NOM//obj//27 för//PP//case//31 förföljelse//NN|UTR|SIN|IND|NOM//nmod//29 på//PP//case//35 grund//NN|UTR|SIN|IND|NOM//fixed//32 av//PP//fixed//32 ras//NN|UTR|SIN|IND|NOM//nmod//31 ,//MID//punct//37 nationalitet//NN|UTR|SIN|IND|NOM//conj//35 ,//MID//punct//39 religiös//JJ|POS|UTR|SIN|IND|NOM//amod//42 eller//KN//cc//41 politisk//JJ|POS|UTR|SIN|IND|NOM//conj//39 uppfattning//NN|UTR|SIN|IND|NOM//conj//35 eller//KN//cc//47 på//PP//case//47 grund//NN|UTR|SIN|IND|NOM//fixed//44 av//PP//fixed//44 kön//NN|NEU|SIN|IND|NOM//conj//42 ,//MID//punct//50 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//50 läggning//NN|UTR|SIN|IND|NOM//conj//47 eller//KN//cc//53 annan//JJ|POS|UTR|SIN|IND|NOM//amod//53 tillhörighet//NN|UTR|SIN|IND|NOM//conj//47 till//PP//case//57 en//DT|UTR|SIN|IND//det//57 viss//JJ|POS|UTR|SIN|IND|NOM//amod//57 samhällsgrupp//NN|UTR|SIN|IND|NOM//obl//47 ,//MID//punct//2 och//KN//cc//61 inte//AB//advmod//61 kan//VB|PRS|AKT//conj//2 ,//MID//punct//72 eller//KN//cc//70 på//PP//case//68 grund//NN|UTR|SIN|IND|NOM//fixed//64 av//PP//fixed//64 sin//PS|UTR|SIN|DEF//nmod:poss//68 fruktan//NN|UTR|SIN|IND|NOM//obl//70 inte//AB//advmod//70 vill//VB|PRS|AKT//advcl//72 ,//MID//punct//72 begagna//VB|INF|AKT//conj//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//72 av//PP//case//77 detta//DT|NEU|SIN|DEF//det//76 lands//NN|NEU|SIN|IND|GEN//nmod:poss//77 skydd//NN|NEU|SIN|IND|NOM//obl//72 .//MAD//punct//2
2.3.3 Nordiska medborgare;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//80 gäller//VB|PRS|AKT//parataxis//2 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//80 av//PP//fixed//81 om//SN//mark//87 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//87 är//VB|PRS|AKT//cop//87 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//87 myndigheter//NN|UTR|PLU|IND|NOM//obl//80 som//HP|-|-|-//nsubj//90 är//VB|PRS|AKT//cop//90 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//87 för//PP//mark//94 att//SN//mark//94 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//94 utsatts//VB|SUP|SFO//advcl//87 för//PP//case//96 förföljelse//NN|UTR|SIN|IND|NOM//obl//94 eller//KN//cc//102 om//SN//mark//102 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//102 inte//AB//advmod//102 kan//VB|PRS|AKT//aux//102 antas//VB|INF|SFO//conj//87 erbjuda//VB|INF|AKT//xcomp//102 trygghet//NN|UTR|SIN|IND|NOM//obj//103 mot//PP//case//106 förföljelse//NN|UTR|SIN|IND|NOM//obl//103 från//PP//case//108 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//106 .//MAD//punct//114
2.3.3 Nordiska medborgare;Som//KN//case//111 flykting//NN|UTR|SIN|IND|NOM//obl//114 skall//VB|PRS|AKT//aux//114 även//AB//advmod//114 anses//VB|INF|SFO//advcl//80 en//DT|UTR|SIN|IND//det//116 utlänning//NN|UTR|SIN|IND|NOM//nsubj:pass//114 som//HP|-|-|-//nsubj//119 är//VB|PRS|AKT//cop//119 statslös//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//116 och//KN//cc//125 som//HP|-|-|-//nsubj//125 av//PP//case//124 samma//DT|UTR/NEU|SIN/PLU|IND//det//124 skäl//NN|NEU|SIN|IND|NOM//obl//125 befinner//VB|PRS|AKT//conj//119 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//125 utanför//PP//case//129 det//DT|NEU|SIN|DEF//det//129 land//NN|NEU|SIN|IND|NOM//obl//125 där//HA//advmod//136 han//PN|UTR|SIN|DEF|SUB//nsubj//136 eller//KN//cc//133 hon//PN|UTR|SIN|DEF|SUB//conj//131 tidigare//AB|KOM//advmod//136 har//VB|PRS|AKT//aux//136 haft//VB|SUP|AKT//acl:relcl//129 sin//PS|UTR|SIN|DEF//nmod:poss//139 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//139 vistelseort//NN|UTR|SIN|IND|NOM//obj//136 ,//MID//punct//143 och//KN//cc//143 inte//AB//advmod//143 kan//VB|PRS|AKT//conj//136 ,//MID//punct//152 eller//KN//cc//152 på//PP//case//150 grund//NN|UTR|SIN|IND|NOM//fixed//146 av//PP//fixed//146 sin//PS|UTR|SIN|DEF//nmod:poss//150 fruktan//NN|UTR|SIN|IND|NOM//obl//152 inte//AB//advmod//152 vill//VB|PRS|AKT//conj//136 ,//MID//punct//154 återvända//VB|INF|AKT//conj//136 dit//AB//advmod//154 .//MAD//punct//80
2.3.3 Nordiska medborgare;Definitionen//NN|UTR|SIN|DEF|NOM//nsubj//166 av//PP//case//159 flykting//NN|UTR|SIN|IND|NOM//nmod//157 i//PP//case//162 4//RG|NOM//nummod//162 kap.//NN|AN//nmod//159 1//RG|NOM//nummod//164 §//NN|AN//nmod//165 UtlL//NN|AN//nmod//159 motsvarar//VB|PRS|AKT//parataxis//80 i//PP//case//168 princip//NN|UTR|SIN|IND|NOM//obl//166 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//166 som//HP|-|-|-//nsubj//171 återfinns//VB|PRS|SFO//acl:relcl//169 i//PP//case//173 Genèvekonventionen//NN|UTR|SIN|DEF|NOM//obl//171 om//PP//case//177 flyktingars//NN|UTR|PLU|IND|GEN//nmod:poss//177 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//177 ställning//NN|UTR|SIN|IND|NOM//obl//171 av//PP//case//181 den//DT|UTR|SIN|DEF//det//181 28//RG|NOM//nummod//181 juli//NN|UTR|SIN|IND|NOM//nmod//177 1951//RG|NOM//nummod//181 (//PAD//punct//80 den//DT|UTR|SIN|DEF//det//186 s.k.//AB|AN//amod//186 Genèvekonventionen//NN|UTR|SIN|DEF|NOM//appos//80 )//PAD//punct//186 kompletterad//PC|PRF|UTR|SIN|IND|NOM//acl//186 av//PP//case//190 New//PM|NOM//nmod//188 York//PM|NOM//flat//190 protokollet//NN|NEU|SIN|DEF|NOM//obl//188 av//PP//case//196 den//DT|UTR|SIN|DEF//det//196 31//RG|NOM//nummod//196 januari//NN|UTR|SIN|IND|NOM//nmod//192 1967//RG|NOM//nummod//196 (//PAD//punct//186 det//DT|NEU|SIN|DEF//det//201 s.k.//AB|AN//amod//201 New//PM|NOM//appos//186 York//PM|NOM//flat//201 protokollet//NN|NEU|SIN|DEF|NOM//conj//201 )//PAD//punct//186 .//MAD//punct//2
2.3.3 Nordiska medborgare;År//NN|NEU|SIN|IND|NOM//nmod//1 2007//RG|NOM//obl//2 beviljades//VB|PRT|SFO//ROOT//2 1//RG|NOM//nummod//4 113//RG|NOM//nummod//5 tredjelandsmedborgare//NN|UTR|PLU|IND|NOM//amod//6 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//2 som//KN//case//8 flyktingar//NN|UTR|PLU|IND|NOM//nmod//6 .//MAD//punct//2
2.3.3 Nordiska medborgare;Av//PP//case//11 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//14 var//VB|PRT|AKT//cop//14 346//RG|NOM//nummod//14 barn//NN|NEU|PLU|IND|NOM//parataxis//2 och//KN//cc//17 767//RG|NOM//nummod//17 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 .//MAD//punct//14
2.3.3 Nordiska medborgare;2.4.1//RG|NOM//nmod//20 Anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//2 till//PP//case//22 flyktingar//NN|UTR|PLU|IND|NOM//obl//2 och//KN//cc//24 principen//NN|UTR|SIN|DEF|NOM//conj//22 om//PP//case//27 familjens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 enhet//NN|UTR|SIN|IND|NOM//nmod//24
2.3.3 Nordiska medborgare;Enligt//PP//case//2 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//2 praxis//NN|UTR|SIN|IND|NOM//obl//3 anses//VB|PRS|SFO//ROOT//3 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//5 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//3 till//PP//case//8 en//DT|UTR|SIN|IND//det//8 flykting//NN|UTR|SIN|IND|NOM//obl//3 också//AB//advmod//11 vara//VB|INF|AKT//cop//11 flyktingar//NN|UTR|PLU|IND|NOM//conj//3 även//AB//mark//16 om//SN//fixed//12 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//16 inte//AB//advmod//16 har//VB|PRS|AKT//advcl//3 ”//PM|NOM//punct//18 flyktingskäl//NN|NEU|PLU|IND|NOM//obj//16 ”//RG|NOM//punct//18 som//HP|-|-|-//nsubj//22 är//VB|PRS|AKT//cop//22 hänförliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//18 till//PP//case//24 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//22 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 .//MAD//punct//3
2.3.3 Nordiska medborgare;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//28 kallas//VB|PRS|SFO//parataxis//3 principen//NN|UTR|SIN|DEF|NOM//xcomp//28 om//PP//case//32 familjens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 enhet//NN|UTR|SIN|IND|NOM//obl//28 .//MID//punct//3
2.3.3 Nordiska medborgare;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 är//VB|PRS|AKT//cop//39 i//PP//advmod//39 första//RO|NOM//fixed//36 hand//NN|UTR|SIN|IND|NOM//fixed//36 make//NN|UTR|SIN|IND|NOM//parataxis//3 ,//MID//punct//41 sambo//NN|UTR|SIN|IND|NOM//conj//39 och//KN//cc//43 underåriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 barn//NN|NEU|PLU|IND|NOM//conj//39 som//HP|-|-|-//nsubj:pass//46 omfattas//VB|PRS|SFO//acl:relcl//44 av//PP//case//49 denna//DT|UTR|SIN|DEF//det//49 princip//NN|UTR|SIN|IND|NOM//obl:agent//46 ,//MID//punct//53 men//KN//cc//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 förekommer//VB|PRS|AKT//conj//3 att//SN//mark//58 även//AB//advmod//57 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 familjemedlemmar//NN|UTR|PLU|IND|NOM//nsubj:pass//58 beviljas//VB|INF|SFO//csubj//53 uppehållstillstånd//NN|NEU|SIN|IND|NOM//xcomp//58 som//KN//case//61 flyktingar//NN|UTR|PLU|IND|NOM//obl//58 ,//MID//punct//58 dock//KN//advmod//68 endast//AB//advmod//68 om//SN//mark//68 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//68 har//VB|PRS|AKT//aux//68 hört//VB|SUP|AKT//conj//58 till//PP//case//71 flyktingens//NN|UTR|SIN|DEF|GEN//nmod:poss//71 familj//NN|UTR|SIN|IND|NOM//obl//68 vid//PP//case//74 den//DT|UTR|SIN|DEF//det//74 tidpunkt//NN|UTR|SIN|IND|NOM//obl//68 då//HA//advmod//77 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//77 flydde//VB|PRT|AKT//acl:relcl//74 från//PP//case//79 landet//NN|NEU|SIN|DEF|NOM//obl//77 .//MID//punct//3
2.3.3 Nordiska medborgare; //_SP////80 De//DT|UTR/NEU|PLU|DEF//det//83 familjemedlemmar//NN|UTR|PLU|IND|NOM//parataxis//3 som//HP|-|-|-//nsubj:pass//86 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 beviljas//VB|PRS|SFO//acl:relcl//83 flyktingstatus//NN|UTR|SIN|IND|NOM//obj//86 omfattas//VB|PRS|SFO//conj//3 således//AB//advmod//88 inte//AB//advmod//88 av//PP//case//92 reglerna//NN|UTR|PLU|DEF|NOM//obl//88 om//PP//case//94 anhöriginvandring//NN|UTR|SIN|IND|NOM//nmod//92 i//PP//case//98 5//RG|NOM//nummod//97 kap.//NN|AN//nmod//98 3//RG|NOM//nmod//94 och//KN//cc//98 3//RG|NOM//nummod//98 a//NN|NEU|SIN|IND|NOM//case//103 §//NN|AN//nmod//103 §//NN|AN//nmod//106 UtlL.//MID//case//106 2.5//RG|NOM//nummod//106 Skyddsbehövande//NN|UTR|PLU|IND|NOM//obl:agent//3 i//PP//advmod//3 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//107
2.3.3 Nordiska medborgare;I//PP//case//2 4//RG|NOM//nummod//2 kap.//NN|AN//nmod//5 2//RG|NOM//nummod//4 §//NN|AN//nmod//5 UtlL//NN|AN//obl//6 definieras//VB|PRS|SFO//ROOT//6 vilka//HP|UTR/NEU|PLU|IND//dislocated//9 som//HP|-|-|-//nsubj:pass//9 anses//VB|PRS|SFO//ccomp//6 som//KN//mark//11 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//9 i//PP//advmod//9 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//12 .//MID//punct//6
2.3.3 Nordiska medborgare;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//17 är//VB|PRS|AKT//cop//17 avsedd//PC|PRF|UTR|SIN|IND|NOM//parataxis//6 att//IE//mark//20 uttömmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 reglera//VB|INF|AKT//advcl//17 i//PP//case//23 vilka//HD|UTR/NEU|PLU|IND//det//23 fall//NN|NEU|PLU|IND|NOM//obl//20 en//DT|UTR|SIN|IND//det//25 utlänning//NN|UTR|SIN|IND|NOM//obj//20 ,//MID//punct//25 som//HP|-|-|-//nsubj//30 inte//AB//advmod//30 är//VB|PRS|AKT//cop//30 flykting//NN|UTR|SIN|IND|NOM//acl:relcl//25 ,//MID//punct//32 har//VB|PRS|AKT//conj//17 rätt//NN|UTR|SIN|IND|NOM//obj//32 till//PP//case//35 skydd//NN|NEU|SIN|IND|NOM//obl//32 i//PP//case//37 Sverige//PM|NOM//obl//32 .//MAD//punct//17
2.3.3 Nordiska medborgare;Med//PP//case//1 skyddsbehövande//NN|NEU|SIN|IND|NOM//obl//4 i//PP//advmod//1 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//2 avses//VB|PRS|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//6 utlänning//NN|UTR|SIN|IND|NOM//nsubj:pass//4 som//HP|-|-|-//nsubj:pass//13 i//PP//case//10 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 fall//NN|NEU|PLU|IND|NOM//obl//13 än//KN//mark//13 som//HP|-|-|-//nsubj:pass//13 avses//VB|PRS|SFO//acl:relcl//6 i//PP//case//16 1//RG|NOM//nummod//16 §//NN|AN//obl//13 befinner//VB|PRS|AKT//xcomp//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//17 utanför//PP//case//21 det//DT|NEU|SIN|DEF//det//21 land//NN|NEU|SIN|IND|NOM//obl//17 som//HP|-|-|-//nsubj//25 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//25 är//VB|PRS|AKT//cop//25 medborgare//NN|UTR|PLU|IND|NOM//xcomp//17 i//PP//nmod//25 ,//MID//punct//17 därför//HA//mark//35 att//SN//fixed//28 han//PN|UTR|SIN|DEF|SUB//fixed//28 eller//KN//cc//32 hon//PN|UTR|SIN|DEF|SUB//conj//30 1//RG|NOM//nummod//30 .//MID//punct//28
