Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 6//RO|NOM//nummod//5 mars//NN|UTR|SIN|IND|NOM//obl//0 1997//RG|NOM//nummod//5 .//MAD//punct//0
Stockholms norra djurförsöksetiska nämnd Hållande av djur;Immunisering//NN|UTR|SIN|IND|NOM//obl//95 (//PAD//punct//97 sensibilisering//NN|UTR|SIN|IND|NOM//appos//97 )//PAD//punct//99 med//PP//case//104 Freunds//PM|GEN//nmod:poss//104 kompletta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//104 adjuvans//NN|UTR|SIN|IND|NOM//conj//97 bör//VB|PRS|AKT//aux//107 endast//AB//advmod//107 ges//VB|INF|SFO//conj//95 en//DT|UTR|SIN|IND//det//109 gång//NN|UTR|SIN|IND|NOM//obj//107 enligt//PP//case//111 CFN//PM|NOM//obl//107 ://MID//punct//111 s//NN|NEU|SIN|IND|GEN//nummod//114 rekommendation//NN|UTR|SIN|IND|NOM//obl//107  //_SP////114 3-1990//MID//conj//114 .//MAD//punct//95
Stockholms norra djurförsöksetiska nämnd Hållande av djur;Ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//119 injektioner//NN|UTR|PLU|IND|NOM//nsubj//124 med//PP//case//123 Freunds//PM|GEN//nmod:poss//123 kompletta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//123 adjuvans//NN|UTR|SIN|IND|NOM//nmod//119 förstärker//VB|PRS|AKT//conj//95 inte//AB//advmod//124 immuniseringen//NN|UTR|SIN|DEF|NOM//obj//124 under//PP//case//130 den//DT|UTR|SIN|DEF//det//130 tidsperiod//NN|UTR|SIN|IND|NOM//amod//130 försöket//NN|NEU|SIN|DEF|NOM//obl//124 varar//VB|PRS|AKT//conj//124 ,//MID//punct//95 men//KN//cc//134 medför//VB|PRS|AKT//conj//95 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//136 biverkningar//NN|UTR|PLU|IND|NOM//obj//134 .//MAD//punct//95 —//NN|AN//discourse//151
Stockholms norra djurförsöksetiska nämnd Hållande av djur;(//PAD//punct//138 2//RG|NOM//nummod//141 ärenden//NN|NEU|PLU|IND|NOM//appos//138 )//PAD//punct//141 ://MID//punct//138
Stockholms norra djurförsöksetiska nämnd Hållande av djur;Att//IE//mark//146 om//SN//mark//146 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//151 bör//VB|PRS|AKT//aux//151 de//DT|UTR/NEU|PLU|DEF//det//150 intraperitonala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//150 injektionerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//151 ersättas//VB|INF|SFO//parataxis//95 med//PP//case//153 administration//NN|UTR|SIN|IND|NOM//obl//151 via//PP//case//156 inopererad//PC|PRF|UTR|SIN|IND|NOM//amod//156 pump//NN|UTR|SIN|IND|NOM//nmod//153 samt//KN//cc//162 att//SN//mark//162 de//DT|UTR/NEU|PLU|DEF//det//161 operativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//161 ingreppen//NN|NEU|PLU|DEF|NOM//nsubj:pass//162 genomförs//VB|PRS|SFO//conj//151 under//PP//case//165 adekvat//JJ|POS|UTR|SIN|IND|NOM//amod//165 smärtlindring//NN|UTR|SIN|IND|NOM//obl//162 —//MID//punct//151 ://MID//punct//151
Stockholms norra djurförsöksetiska nämnd Hållande av djur;Att//SN//mark//175 råttorna//NN|UTR|PLU|DEF|NOM//nsubj:pass//175 före//PP//case//171 hållningen//NN|UTR|SIN|DEF|NOM//nmod//169 i//PP//case//173 plaströr//NN|NEU|SIN|IND|NOM//nmod//171 skall//VB|PRS|AKT//aux//175 tillvänjas//VB|INF|SFO//appos//151 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//177 hantering//NN|UTR|SIN|IND|NOM//nsubj:pass//175 .//MAD//punct//95 —//NN|AN//punct//5 ://MID//punct//5
Stockholms norra djurförsöksetiska nämnd Hållande av djur;Koldioxid//NN|UTR|SIN|IND|NOM//nsubj//185 är//VB|PRS|AKT//cop//185 ,//MID//punct//185 såvitt//SN//advmod//185 avser//VB|PRS|AKT//parataxis//5 kanin//NN|UTR|SIN|IND|NOM//obj//185 ,//MID//punct//190 en//DT|UTR|SIN|IND//det//190 olämplig//JJ|POS|UTR|SIN|IND|NOM//amod//190 avlivningsmetod//NN|UTR|SIN|IND|NOM//conj//186 .//MAD//punct//185
Stockholms norra djurförsöksetiska nämnd Hållande av djur;Avlivning//NN|UTR|SIN|IND|NOM//nsubj//195 bör//VB|PRS|AKT//aux//195 istället//AB//advmod//195 ske//VB|INF|AKT//conj//185 genom//PP//case//197 användande//NN|NEU|SIN|IND|NOM//obl//195 av//PP//case//199 barbiturater//NN|UTR|PLU|IND|NOM//nmod//197 .//MAD//punct//185 —//NN|AN//punct//185 ://MID//punct//212
Stockholms norra djurförsöksetiska nämnd Hållande av djur;Att//IE//mark//212 om//PP//mark//206 möjligt//JJ|POS|NEU|SIN|IND|NOM//amod//206 avlivning//NN|UTR|SIN|IND|NOM//nsubj//212 av//PP//case//210 de//DT|UTR/NEU|PLU|DEF//det//210 nyfödda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//210 mössen//NN|UTR|PLU|DEF|NOM//nmod//206 skall//VB|PRS|AKT//aux//212 ske//VB|INF|AKT//advcl//185 genom//PP//case//214 dekapitering//NN|UTR|SIN|IND|NOM//obl//212 .//MAD//punct//185 —//NN|AN//punct//221 ://MID//punct//216
Stockholms norra djurförsöksetiska nämnd Hållande av djur;Att//SN//mark//221 Ketalamin//PM|NOM//nsubj:pass//221 skall//VB|PRS|AKT//aux//221 ges//VB|INF|SFO//conj//5 i//PP//case//223 kombination//NN|UTR|SIN|IND|NOM//obl//221 med//PP//case//226 ett//DT|NEU|SIN|IND//det//226 sedativ//NN|NEU|SIN|IND|NOM//obl//221 ,//MID//punct//226 t//NN|NEU|SIN|IND|NOM//obl//221 ex//NN|AN//nsubj//228 xylasin//RG|NOM//advmod//228 .//MAD//punct//5

Övrigt (4);—//NN|AN//discourse//3 ://MID//punct//3
Övrigt (4);Ansökningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 tillstyrktes//VB|PRT|SFO//ROOT//3 enbart//AB//advmod//3 såvitt//SN//advmod//6 avser//VB|PRS|AKT//advcl//3 arbete//NN|NEU|SIN|IND|NOM//obj//6 på//PP//case//9 molekylär//JJ|POS|UTR|SIN|IND|NOM//obl//6 ///MID//cc//11 biokemisk//JJ|POS|UTR|SIN|IND|NOM//amod//12 nivå//NN|UTR|SIN|IND|NOM//obl//6 och//KN//cc//16 således//AB//advmod//16 inte//AB//advmod//16 beteendenivå//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//3 —//NN|AN//punct//3 ://MID//punct//3
Övrigt (4);Tillstyrktes//AB//parataxis//3 för//PP//case//24 sammanlagt//AB//advmod//23 fyra//RG|NOM//nummod//24 djur//NN|NEU|PLU|IND|NOM//obl//20 under//PP//case//26 förutsättning//NN|UTR|SIN|IND|NOM//obl//20 att//IE//mark//32 efter//PP//case//31 försökens//NN|NEU|PLU|DEF|GEN//nmod:poss//31 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 avrapportering//NN|UTR|SIN|IND|NOM//obl//32 sker//VB|PRS|AKT//acl//26 till//PP//case//34 nämnden//NN|UTR|SIN|DEF|NOM//obl//32 .//MAD//punct//3 —//NN|AN//punct//3 ://MID//punct//40
Övrigt (4);Att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 förutsätts//VB|PRS|SFO//parataxis//3 att//SN//mark//43 de//DT|UTR/NEU|PLU|DEF//nsubj//43 kastrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//40 respektive//AB//amod//46 ovariektomerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//46 djuren//NN|NEU|PLU|DEF|NOM//obj//43 är//VB|PRS|AKT//cop//48 färdigpreparerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//3 innan//SN//mark//51 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//51 anländer//VB|PRS|AKT//advcl//48 till//PP//case//53 företaget//NN|NEU|SIN|DEF|NOM//obl//51 .//MAD//punct//3

Uppsalas djurförsöksetiska nämnd Hållande av djur;—//NN|AN//discourse//4 ://MID//punct//4
Uppsalas djurförsöksetiska nämnd Hållande av djur;Ströet//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 skall//VB|PRS|AKT//aux//4 bytas//VB|INF|SFO//ROOT//4 mot//PP//case//9 ett//DT|NEU|SIN|IND//det//9 fast//JJ|POS|NEU|SIN|IND|NOM//amod//9 absorberande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 underlag//NN|NEU|SIN|IND|NOM//obl//4 .//MAD//punct//4

Försökens utförande (4);—//NN|AN//punct//3 ://MID//punct//3
Försökens utförande (4);Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//3 förutsätter//VB|PRS|AKT//ROOT//3 att//SN//mark//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 sker//VB|PRS|AKT//ccomp//3 en//DT|UTR|SIN|IND//det//9 noggrann//JJ|POS|UTR|SIN|IND|NOM//amod//9 uppföljning//NN|UTR|SIN|IND|NOM//nsubj//6 om//SN//mark//12 djuren//NN|NEU|PLU|DEF|NOM//nsubj//12 uppvisar//VB|PRS|AKT//acl//9 symtom//NN|NEU|PLU|IND|NOM//obj//12 på//PP//case//15 lidande//NN|NEU|SIN|IND|NOM//nmod//13 och//KN//cc//18 att//SN//mark//18 övervakning//NN|UTR|SIN|IND|NOM//nsubj//22 vid//PP//case//20 behov//NN|NEU|SIN|IND|NOM//obl//18 även//AB//advmod//22 sker//VB|PRS|AKT//parataxis//3 nattetid//NN|UTR|SIN|IND|NOM//advmod//22 .//MAD//punct//3 —//NN|NEU|SIN|IND|NOM//discourse//30 ://MID//punct//25
Försökens utförande (4);Subkutan//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//28 vätsketillförsel//NN|UTR|SIN|IND|NOM//nsubj//30 skall//VB|PRS|AKT//aux//30 ske//VB|INF|AKT//parataxis//3 .//MAD//punct//34
Försökens utförande (4);Djuren//NN|NEU|PLU|DEF|NOM//nsubj:pass//34 skall//VB|PRS|AKT//aux//34 övervakas//VB|INF|SFO//parataxis//30 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//36 gånger//NN|UTR|PLU|IND|NOM//obl//34 per//PP//case//38 dygn//NN|NEU|SIN|IND|NOM//nmod//36 ,//MID//punct//41 jämt//AB//advmod//41 fördelat//PC|PRF|NEU|SIN|IND|NOM//advcl//34 över//PP//case//43 dygnet//NN|NEU|SIN|DEF|NOM//obl//41 .//MAD//punct//30 —//NN|AN//punct//30 ://MID//punct//50
Försökens utförande (4);Tumörstorleken//NN|UTR|SIN|DEF|NOM//nsubj//50 skall//VB|PRS|AKT//aux//50 vara//VB|INF|AKT//cop//50 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//30 än//KN//fixed//50 5//RG|NOM//nummod//53 kubikcentimeter//NN|UTR|PLU|IND|NOM//nmod//50 på//PP//case//55 råtta//NN|UTR|SIN|IND|NOM//nmod//53 och//KN//cc//57 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//53 än//KN//fixed//57 10//RG|NOM//nummod//60 mm//NN|AN//obj//57 i//PP//case//62 diameter//NN|UTR|SIN|IND|NOM//nmod//60 på//PP//case//64 möss//NN|UTR|PLU|IND|NOM//nmod//62 .//MAD//punct//50 —//NN|AN//punct//72 ://MID//punct//66
Försökens utförande (4);med//PP//case//69 tillägget//NN|NEU|SIN|DEF|NOM//obl//72 att//SN//mark//72 immuniseringen//NN|UTR|SIN|DEF|NOM//nsubj//72 sker//VB|PRS|AKT//conj//30 enligt//PP//case//74 CFN//PM|NOM//obl//72 ://MID//punct//74 s//NN|AN//amod//77 rutiner//NN|UTR|PLU|IND|NOM//obl//72 .//MAD//punct//72 —//NN|AN//punct//83 ://MID//punct//79
Försökens utförande (4);att//SN//mark//83 immuniseringen//NN|UTR|SIN|DEF|NOM//nsubj//83 sker//VB|PRS|AKT//parataxis//72 i//PP//case//87 enlighet//NN|UTR|SIN|IND|NOM//fixed//84 med//PP//fixed//84 CFN//PM|NOM//obl//83 ://MID//punct//83 s//NN|NEU|SIN|IND|GEN//case//91 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 råd//NN|NEU|SIN|IND|NOM//obl//83 .//MAD//punct//83 —//NN|AN//punct//83 ://MID//punct//95
Försökens utförande (4);Rekommendation//NN|UTR|SIN|IND|NOM//parataxis//83 att//SN//mark//101 injicering//NN|UTR|SIN|IND|NOM//nsubj//101 på//PP//case//99 möss//NN|UTR|PLU|IND|NOM//nmod//97 skall//VB|PRS|AKT//aux//101 ske//VB|INF|AKT//acl//95 subcutant//NN|UTR|SIN|IND|NOM//xcomp//101 eller//KN//cc//104 intraperitonialt//AB|POS//conj//102 .//MAD//punct//95
Försökens utförande (4);Blodprov//NN|NEU|PLU|IND|NOM//nsubj:pass//110 på//PP//case//108 möss//NN|UTR|PLU|IND|NOM//nmod//106 skall//VB|PRS|AKT//aux//110 tas//VB|INF|SFO//parataxis//95 via//PP//case//112 svansartären//NN|UTR|SIN|DEF|NOM//obl//110 .//MAD//punct//110 —//NN|AN//punct//95 ://MID//punct//95
Försökens utförande (4);Sökanden//NN|UTR|SIN|DEF|NOM//nsubj:pass//117 uppmanas//VB|PRS|SFO//parataxis//95 att//IE//mark//119 ta//VB|INF|AKT//xcomp//117 fram//PL//compound:prt//119 metod//NN|UTR|SIN|IND|NOM//obj//119 med//PP//case//124 annan//JJ|POS|UTR|SIN|IND|NOM//amod//124 endpoint//NN|UTR|SIN|IND|NOM//obl//119 än//KN//mark//126 döden//NN|UTR|SIN|DEF|NOM//acl//124 .//MAD//punct//95 —//NN|AN//punct//95 ://MID//punct//131
Försökens utförande (4);Om//SN//mark//131 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//95 bör//VB|PRS|AKT//punct//3 djur//NN|NEU|PLU|IND|NOM//obj//3 som//HP|-|-|-//nsubj:pass//135 använts//VB|SUP|SFO//acl:relcl//133 i//PP//case//138 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//138 försök//NN|NEU|PLU|IND|NOM//obl//135 och//KN//cc//141 skall//VB|PRS|AKT//aux//141 avlivas//VB|INF|SFO//conj//135 användas//VB|INF|SFO//xcomp//141 i//PP//case//145 detta//DT|NEU|SIN|DEF//det//145 försök//NN|NEU|SIN|IND|NOM//obl//142 .//MAD//punct//3

Anestesi- och avlivningsmetoder (3);—//NN|AN//punct//30 ://MID//punct//2
Anestesi- och avlivningsmetoder (3);Injektion//NN|UTR|SIN|IND|NOM//nsubj:pass//30 av//PP//case//5 pentobarbitalnatrium//NN|NEU|SIN|IND|NOM//amod//5 i.v//AB|AN//nmod//2 .//MAD//punct//2 —//NN|AN//punct//2 ://MID//punct//2
Anestesi- och avlivningsmetoder (3);Dekapitering//NN|UTR|SIN|IND|NOM//nsubj:pass//11 bör//VB|PRS|AKT//aux//11 användas//VB|INF|SFO//parataxis//2 som//KN//mark//13 avlivningsmetod//NN|UTR|SIN|IND|NOM//xcomp//11 .//MAD//punct//11 —//NN|AN//punct//2 ://MID//punct//2
Anestesi- och avlivningsmetoder (3);Dekapitering//NN|UTR|SIN|IND|NOM//nsubj:pass//19 bör//VB|PRS|AKT//aux//19 användas//VB|INF|SFO//parataxis//2 som//KN//mark//21 avlivningsmetod//NN|UTR|SIN|IND|NOM//xcomp//19 .//MAD//punct//19 —//NN|AN//punct//2 ://MID//punct//25
Anestesi- och avlivningsmetoder (3);Isofluran//NN|UTR|SIN|IND|NOM//conj//2 eller//KN//cc//28 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 inhalationsanestesimedel//NN|NEU|PLU|IND|NOM//conj//25 bör//VB|PRS|AKT//aux//30 prövas//VB|INF|SFO//ROOT//30 som//KN//case//32 alternativ//NN|NEU|PLU|IND|NOM//obl//30 till//PP//case//34 eter//NN|UTR|SIN|IND|NOM//obl//30 .//MAD//punct//30 —//NN|AN//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Sederingseffekten//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 bör//VB|PRS|AKT//aux//41 inte//AB//advmod//41 avbrytas//VB|INF|SFO//parataxis//30 innan//SN//mark//44 ketalareffekten//NN|UTR|SIN|DEF|NOM//nsubj//44 avtagit//VB|SUP|AKT//advcl//41 ,//MID//punct//49 efter//PP//case//49 cirka//AB//advmod//48 30//RG|NOM//nummod//49 minuter//NN|UTR|PLU|IND|NOM//obl//44 .//MAD//punct//30 —//NN|AN//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Försöket//NN|NEU|SIN|DEF|NOM//nsubj:pass//55 skall//VB|PRS|AKT//aux//55 kompletteras//VB|INF|SFO//parataxis//30 med//PP//case//57 analgetika//NN|NEU|PLU|IND|NOM//obl//55 .//MAD//punct//30
Anestesi- och avlivningsmetoder (3);Enligt//PP//case//60 konensusmöte//NN|UTR|PLU|IND|NOM//obl//30 i//PP//case//62 Bergen//PM|NOM//nmod//60 ger//VB|PRS|AKT//conj//30 inte//AB//advmod//63 föreslagen//PC|PRF|UTR|SIN|IND|NOM//amod//66 anestesi//NN|UTR|SIN|IND|NOM//obj//63 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//68 analgesi//NN|UTR|SIN|IND|NOM//obj//63 för//PP//case//72 typ//NN|UTR|SIN|IND|NOM//nmod//71 III//RG|NOM//nmod//72 ingrepp//NN|NEU|PLU|IND|NOM//nmod//68 ,//MID//punct//77 speciellt//AB|POS//advmod//77 som//HA//mark//76 muskelrelaxantia//NN|NEU|PLU|IND|NOM//nsubj:pass//77 används//VB|PRS|SFO//advcl//63 .//MAD//punct//30 —//NN|AN//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Om//SN//mark//83 försöksmodellen//NN|UTR|SIN|DEF|NOM//nsubj//83 tillåter//VB|PRS|AKT//advcl//89 bör//VB|PRS|AKT//aux//89 djuren//NN|NEU|PLU|DEF|NOM//nsubj//89 i//PP//advmod//89 första//RO|NOM//fixed//86 hand//NN|UTR|SIN|IND|NOM//fixed//86 sövas//VB|INF|SFO//parataxis//30 med//PP//case//91 Inaktin//NN|UTR|SIN|DEF|NOM//obl//89 ,//MID//punct//96 i//PP//advmod//96 andra//RO|NOM//amod//95 hand//NN|UTR|SIN|IND|NOM//fixed//93 ges//VB|PRS|SFO//conj//30 smärtstillande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//98 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//96 .//MAD//punct//30 —//NN|AN//punct//30 ://MID//punct//105
Anestesi- och avlivningsmetoder (3);Som//KN//mark//105 anestesi//NN|UTR|SIN|IND|NOM//nsubj:pass//105 skall//VB|PRS|AKT//aux//105 användas//VB|INF|SFO//parataxis//30 Isofluran//NN|UTR|SIN|DEF|NOM//nsubj:pass//105 eller//KN//cc//108 Rompun//NN|UTR|SIN|DEF|NOM//conj//106 och//KN//cc//110 Ketalar//VB|PRS|AKT//conj//106 .//MAD//punct//105 —//NN|AN//punct//118 ://MID//punct//118
Anestesi- och avlivningsmetoder (3);Som//KN//case//115 narkos//NN|UTR|SIN|IND|NOM//obl//118 skall//VB|PRS|AKT//aux//118 Isofluran//NN|UTR|SIN|DEF|NOM//nsubj:pass//118 användas//VB|INF|SFO//parataxis//105 och//KN//cc//120 Temgesic//NN|UTR|SIN|IND|NOM//conj//118 skall//VB|PRS|AKT//aux//123 endast//AB//advmod//123 ges//VB|INF|SFO//conj//118 vid//PP//case//125 behov//NN|NEU|SIN|IND|NOM//obl//123 .//MAD//punct//118 —//NN|AN//punct//133 ://MID//punct//133
Anestesi- och avlivningsmetoder (3);Som//KN//case//130 narkos//NN|UTR|SIN|IND|NOM//obl//133 skall//VB|PRS|AKT//aux//133 Isofluran//NN|UTR|SIN|DEF|NOM//nsubj:pass//133 användas//VB|INF|SFO//parataxis//118 .//MAD//punct//133 —//NN|AN//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Avlivning//NN|UTR|SIN|IND|NOM//nsubj//139 skall//VB|PRS|AKT//aux//139 ske//VB|INF|AKT//parataxis//30 med//PP//case//141 CO//PM|NOM//obl//139 .//MAD//punct//30 —//NN|AN//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Rompun//NN|UTR|SIN|DEF|NOM//nsubj:pass//146 ges//VB|PRS|SFO//parataxis//30 vid//PP//case//148 behov//NN|NEU|SIN|IND|NOM//obl//146 och//KN//cc//153 om//SN//mark//153 försök//NN|NEU|PLU|IND|NOM//nsubj:pass//153 skall//VB|PRS|AKT//aux//153 utföras//VB|INF|SFO//conj//146 i//PP//case//155 nötkreaturbesättning//NN|UTR|SIN|IND|NOM//obl//153 fordras//VB|PRS|SFO//conj//146 ny//JJ|POS|UTR|SIN|IND|NOM//amod//158 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//156 .//MAD//punct//30 —//MID//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Djuren//NN|NEU|PLU|DEF|NOM//nsubj:pass//164 skall//VB|PRS|AKT//aux//164 fångas//VB|INF|SFO//parataxis//30 in//PL//compound:prt//164 för//PP//case//167 borttagande//NN|NEU|SIN|IND|NOM//obl//164 av//PP//case//169 sändaren//NN|UTR|SIN|DEF|NOM//nmod//167 vid//PP//case//172 mätningens//NN|UTR|SIN|DEF|GEN//nmod:poss//172 slut//NN|NEU|SIN|IND|NOM//obl//164 .//MAD//punct//164 —//NN|AN//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Omvårdnad//NN|UTR|SIN|IND|NOM//nsubj:pass//178 skall//VB|PRS|AKT//aux//178 diskuteras//VB|INF|SFO//parataxis//30 med//PP//case//180 sökanden//NN|UTR|SIN|DEF|NOM//obl//178 och//KN//cc//182 djurvårdare//NN|UTR|PLU|IND|NOM//conj//180 skall//VB|PRS|AKT//aux//184 informeras//VB|INF|SFO//conj//178 om//PP//case//187 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//187 vård//NN|UTR|SIN|IND|NOM//obl//184 .//MAD//punct//30 —//NN|AN//punct//191 ://MID//punct//191
Anestesi- och avlivningsmetoder (3);Tillstyrks//PM|NOM//discourse//205 ,//MID//punct//191 utom//KN//mark//195 vad//HP|NEU|SIN|IND//nsubj//195 avser//VB|PRS|AKT//advcl//191 fångstmetoden//NN|UTR|SIN|DEF|NOM//obj//195 med//PP//case//199 ställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//199 hund//NN|UTR|SIN|IND|NOM//nmod//196 .//MAD//punct//191 —//NN|AN//punct//191 ://MID//punct//191
Anestesi- och avlivningsmetoder (3);Djurägarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//205 skall//VB|PRS|AKT//aux//205 informeras//VB|INF|SFO//parataxis//30 om//PP//case//207 försöket//NN|NEU|SIN|DEF|NOM//obl//205 .//MAD//punct//30 —//MID//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Djuren//NN|NEU|PLU|DEF|NOM//nsubj//213 bör//VB|PRS|AKT//aux//213 stallas//VB|INF|SFO//parataxis//30 upp//PL//compound:prt//213 en//DT|UTR|SIN|IND//det//216 vecka//NN|UTR|SIN|IND|NOM//obl//213 före//PP//case//218 försöket//NN|NEU|SIN|DEF|NOM//obl//213 .//MAD//punct//213 —//NN|AN//punct//30 ://MID//punct//30
Anestesi- och avlivningsmetoder (3);Samråd//NN|NEU|SIN|IND|NOM//nsubj//224 skall//VB|PRS|AKT//aux//224 ske//VB|INF|AKT//parataxis//30 med//PP//case//226 sökanden//NN|UTR|SIN|DEF|NOM//obl//224 om//PP//mark//231 hur//HA//advmod//231 den//DT|UTR|SIN|DEF//det//231 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//231 övervakningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//236 av//PP//case//234 djurens//NN|NEU|PLU|DEF|GEN//nmod:poss//234 beteende//NN|NEU|SIN|IND|NOM//nmod//231 skall//VB|PRS|AKT//aux//236 genomföras//VB|INF|SFO//advcl//224 .//MAD//punct//236 —//NN|AN//punct//236 ://MID//punct//241
Anestesi- och avlivningsmetoder (3);Nämnden//NN|UTR|SIN|DEF|NOM//nsubj//241 rekommenderar//VB|PRS|AKT//parataxis//236 att//SN//mark//245 premedicinering//NN|UTR|SIN|IND|NOM//nsubj//245 skall//VB|PRS|AKT//aux//245 ske//VB|INF|AKT//ccomp//241 redan//AB//advmod//248 vid//PP//case//248 uppfödningsanläggningen//NN|UTR|SIN|DEF|NOM//obl//245 inför//PP//case//250 transporten//NN|UTR|SIN|DEF|NOM//nmod//248 .//MAD//punct//241
Anestesi- och avlivningsmetoder (3);Administration//NN|UTR|SIN|IND|NOM//nsubj//254 bör//VB|PRS|AKT//aux//254 ske//VB|INF|AKT//parataxis//241 av//PP//case//256 mebumal//NN|UTR|SIN|DEF|NOM//obl//254 efter//PP//case//259 kilo//NN|NEU|SIN|IND|NOM//nmod//259 kroppsvikt//NN|UTR|SIN|IND|NOM//obl//254 .//MAD//punct//30

Umeås djurförsöksetiska nämnd Hållande av djur;—//NN|AN//discourse//6 ://MID//punct//6
Umeås djurförsöksetiska nämnd Hållande av djur;Vid//PP//case//3 försöket//NN|NEU|SIN|DEF|NOM//obl//6 får//VB|PRS|AKT//aux//6 inte//AB//advmod//6 användas//VB|INF|SFO//ROOT//6 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 burar//NN|UTR|PLU|IND|NOM//obj//6 än//KN//mark//10 M//PM|NOM//obl//6 III//RG|NOM//flat//10 .//MAD//punct//6 —//NN|AN//punct//6 ://MID//punct//17
Umeås djurförsöksetiska nämnd Hållande av djur;Metabolismburar//NN|UTR|PLU|IND|NOM//nsubj:pass//17 får//VB|PRS|AKT//aux//17 användas//VB|INF|SFO//parataxis//6 under//PP//case//21 maxiamalt//AB|POS//amod//21 tre//RG|NOM//nummod//21 dygn//NN|NEU|PLU|IND|NOM//obl//17 .//MAD//punct//17 —//NN|AN//punct//6 ://MID//punct//6
Umeås djurförsöksetiska nämnd Hållande av djur;Viktkontroll//NN|UTR|SIN|IND|NOM//nsubj//27 skall//VB|PRS|AKT//aux//27 ske//VB|INF|AKT//parataxis//6 och//KN//cc//29 djur//NN|NEU|PLU|IND|NOM//conj//27 som//HP|-|-|-//nsubj//31 visar//VB|PRS|AKT//acl:relcl//29 tecken//NN|NEU|PLU|IND|NOM//obj//31 på//PP//case//34 sjukdom//NN|UTR|SIN|IND|NOM//nmod//32 skall//VB|PRS|AKT//aux//36 avlivas//VB|INF|SFO//xcomp//31 .//MAD//punct//6 —//NN|AN//punct//6 ://MID//punct//6
Umeås djurförsöksetiska nämnd Hållande av djur;Anestesi//NN|UTR|SIN|IND|NOM//nsubj:pass//43 behöver//VB|PRS|AKT//aux//43 inte//AB//advmod//43 användas//VB|INF|SFO//parataxis//6 .//MAD//punct//6 —//NN|AN//punct//6 ://MID//punct//47
