Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 12//RG|NOM//nummod//5 december//NN|UTR|SIN|IND|NOM//nmod//0 2002//RG|NOM//nummod//5 .//MAD//punct//0
5.1 Nätstruktur;Nätens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 struktur//NN|UTR|SIN|IND|NOM//nsubj//2 utgör//VB|PRS|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//5 stark//JJ|POS|UTR|SIN|IND|NOM//amod//5 begränsning//NN|UTR|SIN|IND|NOM//obj//2 genom//PP//mark//17 att//SN//mark//17 platser//NN|UTR|PLU|IND|NOM//nsubj//17 ,//MID//punct//8 där//HA//advmod//14 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 produktionsanläggningar//NN|UTR|PLU|IND|NOM//nsubj:pass//14 kan//VB|PRS|AKT//aux//14 lokaliseras//VB|INF|SFO//acl:relcl//8 ,//MID//punct//17 är//VB|PRS|AKT//cop//17 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//2 .//MAD//punct//17
5.1 Nätstruktur;De//DT|UTR/NEU|PLU|DEF//det//21 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//21 nät//NN|NEU|PLU|IND|NOM//nsubj//22 har//VB|PRS|AKT//conj//2 en//DT|UTR|SIN|IND//det//26 så//AB//advmod//25 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//26 trädstruktur//NN|UTR|SIN|IND|NOM//obj//22 med//PP//case//29 klenare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 ledningsdimensioner//NN|UTR|PLU|IND|NOM//nmod//26 ju//KN//advmod//22 längre//AB|KOM//advmod//22 ut//AB//advmod//22 på//PP//case//34 nätet//NN|NEU|SIN|DEF|NOM//obl//22 man//PN|UTR|SIN|IND|SUB//nsubj//36 kommer//VB|PRS|AKT//acl:relcl//34 .//MAD//punct//2
5.1 Nätstruktur;Nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 ,//MID//punct//2 tillkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 värmeleveranser//NN|UTR|PLU|IND|NOM//nsubj:pass//10 måste//VB|PRS|AKT//aux//10 därför//AB//advmod//10 i//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//9 fall//NN|NEU|PLU|IND|NOM//obl//10 tillföras//VB|INF|SFO//ROOT//10 i//PP//case//13 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//13 rot//NN|UTR|SIN|IND|NOM//obl//10 .//MID//punct//10
5.1 Nätstruktur;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//16 gör//VB|PRS|AKT//parataxis//10 att//SN//mark//21 antalet//NN|NEU|SIN|DEF|NOM//nsubj//21 inmatningspunkter//NN|UTR|PLU|IND|NOM//nsubj//21 är//VB|PRS|AKT//cop//21 begränsat//PC|PRF|NEU|SIN|IND|NOM//ccomp//16 ,//MID//punct//26 likaså//AB//advmod//26 antalet//NN|NEU|SIN|DEF|NOM//nmod//26 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 platser//NN|UTR|PLU|IND|NOM//conj//21 för//PP//case//29 ny//JJ|POS|UTR|SIN|IND|NOM//amod//29 energiproduktion//NN|UTR|SIN|IND|NOM//nmod//26 .//MAD//punct//16
5.1 Nätstruktur;Tekniskt//AB|POS//advmod//36 kan//VB|PRS|AKT//aux//36 dock//AB//advmod//36 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//35 problem//NN|NEU|PLU|IND|NOM//nsubj:pass//36 lösas//VB|INF|SFO//advcl//16 genom//PP//mark//41 att//SN//mark//41 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 förbindelseledningar//NN|UTR|PLU|IND|NOM//nsubj:pass//41 byggs//VB|PRS|SFO//advcl//36 från//PP//case//44 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 produktionsanläggningar//NN|UTR|PLU|IND|NOM//obl//41 till//PP//case//47 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//47 inmatningspunkt//NN|UTR|SIN|IND|NOM//obl//41 på//PP//case//49 näten//NN|NEU|PLU|DEF|NOM//nmod//47 .//MAD//punct//16
5.1 Nätstruktur;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//52 förbindelseledningar//NN|UTR|PLU|IND|NOM//nsubj//53 ökar//VB|PRS|AKT//parataxis//16 tillgängligheten//NN|UTR|SIN|DEF|NOM//obj//53 i//PP//case//56 systemet//NN|NEU|SIN|DEF|NOM//nmod//54 men//KN//cc//58 innebär//VB|PRS|AKT//conj//53 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//60 investeringar//NN|UTR|PLU|IND|NOM//obj//58 .//MAD//punct//16
5.1 Nätstruktur;Paralleller//NN|UTR|PLU|IND|NOM//nsubj:pass//64 kan//VB|PRS|AKT//aux//64 dras//VB|INF|SFO//parataxis//16 med//PP//case//66 elsystemet//NN|NEU|SIN|DEF|NOM//obl//64 där//HA//advmod//71 man//PN|UTR|SIN|IND|SUB//nsubj//71 för//PP//mark//71 att//IE//mark//71 öka//VB|INF|AKT//acl:relcl//66 konkurrensen//NN|UTR|SIN|DEF|NOM//obj//71 behöver//VB|PRS|AKT//aux//74 bygga//VB|INF|AKT//xcomp//71 ut//PL//compound:prt//74 och//KN//cc//77 förbättra//VB|INF|AKT//conj//74 överföringsmöjligheterna//NN|UTR|PLU|DEF|NOM//obj//77 i//PP//case//80 stamnätet//NN|NEU|SIN|DEF|NOM//obl//77 men//KN//cc//84 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//84 måste//VB|PRS|AKT//aux//84 vägas//VB|INF|SFO//conj//71 mot//PP//case//87 erforderliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 investeringar//NN|UTR|PLU|IND|NOM//obl//84 .//MAD//punct//64
5.1 Nätstruktur;Ett//DT|NEU|SIN|IND//det//91 annat//JJ|POS|NEU|SIN|IND|NOM//amod//91 hinder//NN|NEU|SIN|IND|NOM//nsubj//99 för//PP//mark//94 att//IE//mark//94 bygga//VB|INF|AKT//acl//91 förbindelseledningar//NN|UTR|PLU|IND|NOM//obj//94 kan//VB|PRS|AKT//aux//99 också//AB//advmod//99 vara//VB|INF|AKT//cop//99 svårigheter//NN|UTR|PLU|IND|NOM//parataxis//64 att//IE//mark//101 hitta//VB|INF|AKT//acl//99 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 korridorer//NN|UTR|PLU|IND|NOM//obj//101 för//PP//case//105 ledningsbyggande//NN|NEU|SIN|IND|NOM//obl//101 och//KN//cc//111 då//AB//advmod//111 speciellt//AB|POS//advmod//111 i//PP//case//111 tätbebyggda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//111 områden//NN|NEU|PLU|IND|NOM//conj//105 .//MAD//punct//10
5.1 Nätstruktur;En//DT|UTR|SIN|IND//det//1 slutsats//NN|UTR|SIN|IND|NOM//nsubj//2 blir//VB|PRS|AKT//ROOT//2 att//SN//mark//12 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//12 som//HP|-|-|-//nsubj//6 har//VB|PRS|AKT//acl:relcl//4 systemansvaret//NN|NEU|SIN|DEF|NOM//obj//6 ,//MID//punct//4 exempelvis//AB//advmod//10 nätoperatören//NN|UTR|SIN|DEF|NOM//appos//4 ,//MID//punct//4 fastställer//VB|PRS|AKT//ccomp//2 var//HA//advmod//12 i//PP//case//16 fjärrvärmesystemet//NN|NEU|SIN|DEF|NOM//nmod//16 värme//NN|UTR|SIN|IND|NOM//obl//12 kan//VB|PRS|AKT//aux//18 tillföras//VB|INF|SFO//conj//2 .//MAD//punct//2
5.1 Nätstruktur;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//38 som//HP|-|-|-//nsubj//2 motiverar//VB|PRS|AKT//acl:relcl//0 fjärrvärme//NN|UTR|SIN|IND|NOM//obj//2 ekonomiskt//AB|POS//advmod//2 är//VB|PRS|AKT//cop//0 att//IE//mark//8 kunna//VB|INF|AKT//aux//8 producera//VB|INF|AKT//csubj//0 värmeenergin//NN|UTR|SIN|DEF|NOM//nmod//10 billigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//8 än//KN//mark//15 vad//HP|NEU|SIN|IND//dislocated//15 som//HP|-|-|-//nsubj//15 är//VB|PRS|AKT//cop//15 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//10 med//PP//case//18 kundernas//NN|UTR|PLU|DEF|GEN//nmod:poss//18 alternativ//NN|NEU|PLU|IND|NOM//obl//15 ,//MID//punct//21 inklusive//PP//case//21 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//0 för//PP//case//23 distributionen//NN|UTR|SIN|DEF|NOM//nmod//21 .//MAD//punct//0
5.1 Nätstruktur;För//PP//mark//27 att//IE//mark//27 skapa//VB|INF|AKT//advcl//0 en//DT|UTR|SIN|IND//det//31 tekniskt//AB|POS//advmod//30 optimal//JJ|POS|UTR|SIN|IND|NOM//amod//31 situation//NN|UTR|SIN|IND|NOM//obj//27 för//PP//case//33 tredjepartstillträde//NN|NEU|SIN|IND|NOM//obl//27 skulle//VB|PRT|AKT//aux//38 de//DT|UTR/NEU|PLU|DEF//det//37 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//37 nät//NN|NEU|PLU|IND|NOM//nsubj//38 behöva//VB|INF|AKT//ROOT//38 byggas//VB|INF|SFO//xcomp//38 ut//PL//compound:prt//39 med//PP//case//42 tvärförbindelser//NN|UTR|PLU|IND|NOM//obl//39 och//KN//cc//45 kraftigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 dimensioner//NN|UTR|PLU|IND|NOM//conj//42 .//MAD//punct//47
5.1 Nätstruktur;Tekniskt//JJ|POS|NEU|SIN|IND|NOM//advcl//54 är//VB|PRS|AKT//cop//54 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 i//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//53 fall//NN|NEU|PLU|IND|NOM//obl//54 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//38 .//MAD//punct//54
5.1 Nätstruktur;I//PP//advmod//59 första//RO|NOM//fixed//56 hand//NN|UTR|SIN|IND|NOM//fixed//56 är//VB|PRS|AKT//cop//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 ekonomin//NN|UTR|SIN|DEF|NOM//parataxis//54 som//HP|-|-|-//nsubj//64 är//VB|PRS|AKT//cop//64 begränsande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//61 .//MAD//punct//61
5.1 Nätstruktur;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//70 kan//VB|PRS|AKT//aux//70 även//AB//advmod//70 vara//VB|INF|AKT//cop//70 problematiskt//JJ|POS|NEU|SIN|IND|NOM//parataxis//61 att//IE//mark//72 bygga//VB|INF|AKT//acl//70 ut//PL//compound:prt//72 nätet//NN|NEU|SIN|DEF|NOM//obj//72 i//PP//case//78 en//DT|UTR|SIN|IND//det//78 tätbebyggd//PC|PRF|UTR|SIN|IND|NOM//amod//78 stadsmiljö//NN|UTR|SIN|IND|NOM//obl//72 .//MAD//punct//61
5.1 Nätstruktur;Här//AB//advmod//81 finns//VB|PRS|SFO//parataxis//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//81 även//AB//advmod//81 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 begränsningar//NN|UTR|PLU|IND|NOM//nsubj//81 .//MAD//punct//38
5.1 Nätstruktur;Vem//HP|UTR|SIN|IND//ROOT//0 som//HP|-|-|-//nsubj//3 skall//VB|PRS|AKT//aux//3 bära//VB|INF|AKT//acl:relcl//0 kostnaden//NN|UTR|SIN|DEF|NOM//obj//3 för//PP//case//8 en//DT|UTR|SIN|IND//det//8 tillkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 ledning//NN|UTR|SIN|IND|NOM//obl//3 ,//MID//punct//3 från//PP//case//12 en//DT|UTR|SIN|IND//det//12 produktionsanläggning//NN|UTR|SIN|IND|NOM//obl//18 till//PP//case//15 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//15 anslutningspunkt//NN|UTR|SIN|IND|NOM//nmod//12 i//PP//case//17 fjärrvärmenätet//NN|NEU|SIN|DEF|NOM//nmod//15 blir//VB|PRS|AKT//conj//3 en//DT|UTR|SIN|IND//det//21 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//21 fråga//NN|UTR|SIN|IND|NOM//xcomp//18 .//MAD//punct//0

5.2 Bränsleförsörjning och produktionsanläggningar;Flertalet//NN|NEU|SIN|DEF|NOM//nmod//2 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 nät//NN|NEU|PLU|IND|NOM//nsubj//3 har//VB|PRS|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//5 basproduktion//NN|UTR|SIN|IND|NOM//obj//3 som//HP|-|-|-//nsubj//7 inneburit//VB|SUP|AKT//acl:relcl//5 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 investeringar//NN|UTR|PLU|IND|NOM//obj//7 baserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//3 på//PP//case//14 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 beslut//NN|NEU|PLU|IND|NOM//obl//10 .//MAD//punct//3
5.2 Bränsleförsörjning och produktionsanläggningar;I//PP//case//19 ett//DT|NEU|SIN|IND//det//19 stort//JJ|POS|NEU|SIN|IND|NOM//amod//19 antal//NN|NEU|SIN|IND|NOM//obl//34 av//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 och//KN//cc//24 medelstora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//22 systemen//NN|NEU|PLU|DEF|NOM//nmod//19 är//VB|PRS|AKT//cop//34 infrastruktur//NN|UTR|SIN|IND|NOM//nsubj//34 för//PP//case//29 försörjning//NN|UTR|SIN|IND|NOM//nmod//27 och//KN//cc//31 användning//NN|UTR|SIN|IND|NOM//conj//29 av//PP//case//33 biobränsle//NN|NEU|SIN|IND|NOM//nmod//31 uppbyggd//PC|PRF|UTR|SIN|IND|NOM//parataxis//3 i//PP//advmod//34 dag//NN|UTR|SIN|IND|NOM//fixed//35 .//MAD//punct//34
5.2 Bränsleförsörjning och produktionsanläggningar;I//PP//case//40 några//DT|UTR/NEU|PLU|IND//det//40 fall//NN|NEU|PLU|IND|NOM//obl//41 finns//VB|PRS|SFO//parataxis//34 ett//DT|NEU|SIN|IND//det//44 etablerat//PC|PRF|NEU|SIN|IND|NOM//amod//44 samarbete//NN|NEU|SIN|IND|NOM//nsubj//41 mellan//PP//case//46 energibolaget//NN|NEU|SIN|DEF|NOM//nmod//44 och//KN//cc//50 en//DT|UTR|SIN|IND//det//50 stor//JJ|POS|UTR|SIN|IND|NOM//amod//50 industri//NN|UTR|SIN|IND|NOM//conj//46 genom//PP//mark//55 att//SN//mark//55 industrin//NN|UTR|SIN|DEF|NOM//nsubj//55 är//VB|PRS|AKT//cop//55 huvudleverantör//NN|UTR|SIN|IND|NOM//advcl//41 av//PP//case//57 värme//NN|UTR|SIN|IND|NOM//nmod//55 till//PP//case//59 fjärrvär-//NN|UTR|-|-|SMS//obl//55
5.2 Bränsleförsörjning och produktionsanläggningar;Bilaga//NN|UTR|SIN|IND|NOM//ROOT//0 2//RG|NOM//nummod//0
5.2 Bränsleförsörjning och produktionsanläggningar;menätet//NN|NEU|SIN|DEF|NOM//nsubj//29 .//MID//punct//0
5.2 Bränsleförsörjning och produktionsanläggningar;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 exempel//NN|NEU|PLU|IND|NOM//conj//0 är//VB|PRS|AKT//cop//3 att//SN//mark//8 kommunalt//JJ|POS|NEU|SIN|IND|NOM//amod//7 avloppsvatten//NN|NEU|SIN|IND|NOM//nsubj:pass//8 nyttjas//VB|PRS|SFO//csubj//3 som//KN//mark//10 värmekälla//NN|UTR|SIN|IND|NOM//xcomp//8 för//PP//case//12 värmepumpar//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj//14 levererar//VB|PRS|AKT//acl:relcl//12 värme//NN|UTR|SIN|IND|NOM//obj//14 till//PP//case//17 fjärrvärmenätet//NN|NEU|SIN|DEF|NOM//obl//14 eller//KN//cc//21 att//SN//mark//21 man//PN|UTR|SIN|IND|SUB//nsubj//21 valt//VB|SUP|AKT//conj//14 att//IE//mark//23 investera//VB|INF|AKT//xcomp//21 i//PP//case//27 en//DT|UTR|SIN|IND//det//27 avfallseldad//PC|PRF|UTR|SIN|IND|NOM//amod//27 anläggning//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//3
5.2 Bränsleförsörjning och produktionsanläggningar;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//32 av//PP//case//31 orterna//NN|UTR|PLU|DEF|NOM//nmod//29 har//VB|PRS|AKT//ROOT//32 också//AB//advmod//32 utrymme//NN|NEU|SIN|IND|NOM//obj//32 för//PP//case//37 kraftvärmebaserad//PC|PRF|UTR|SIN|IND|NOM//amod//37 värme//NN|UTR|SIN|IND|NOM//nmod//34 i//PP//case//40 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//40 fjärrvärmesystem//NN|NEU|PLU|IND|NOM//obl//32 .//MAD//punct//32
5.2 Bränsleförsörjning och produktionsanläggningar;Ur//PP//case//45 såväl//KN//advmod//45 ett//DT|NEU|SIN|IND//det//45 lokalt//JJ|POS|NEU|SIN|IND|NOM//obl//49 som//KN//mark//48 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//48 perspektiv//NN|NEU|SIN|IND|NOM//acl//45 finns//VB|PRS|SFO//parataxis//32 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//51 faktorer//NN|UTR|PLU|IND|NOM//nsubj//49 som//HP|-|-|-//nsubj//53 talar//VB|PRS|AKT//acl:relcl//51 för//PP//case//56 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//56 elproduktion//NN|UTR|SIN|IND|NOM//obl//53 i//PP//case//58 kraftvärmeverk//NN|NEU|SIN|IND|NOM//nmod//56 .//MAD//punct//32
5.2 Bränsleförsörjning och produktionsanläggningar;I//PP//case//63 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 nät//NN|NEU|PLU|IND|NOM//obl//64 svarar//VB|PRS|AKT//parataxis//32 ofta//AB|POS//advmod//64 en//DT|UTR|SIN|IND//det//67 biobränsleanläggning//NN|UTR|SIN|IND|NOM//obj//64 eller//KN//cc//71 en//DT|UTR|SIN|IND//det//71 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//71 spillvärmeleverantör//NN|UTR|SIN|IND|NOM//conj//67 för//PP//mark//74 att//IE//mark//74 tillgodose//VB|INF|AKT//acl//71 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//76 baslasten//NN|UTR|SIN|DEF|NOM//obj//74 .//MAD//punct//32
5.2 Bränsleförsörjning och produktionsanläggningar;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 anläggningar//NN|UTR|PLU|IND|NOM//nsubj//2 utgör//VB|PRS|AKT//ROOT//2 komplement//NN|NEU|PLU|IND|NOM//xcomp//2 som//HP|-|-|-//obj//6 energibolaget//NN|NEU|SIN|DEF|NOM//nsubj//6 försöker//VB|PRS|AKT//acl:relcl//3 begränsa//VB|INF|AKT//xcomp//6 driften//NN|UTR|SIN|DEF|NOM//obj//7 av//PP//obl//7 ,//MID//punct//2 eftersom//SN//mark//15 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//15 i//PP//advmod//15 regel//NN|UTR|SIN|IND|NOM//fixed//13 har//VB|PRS|AKT//advcl//2 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//17 rörliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 produktionskostnader//NN|UTR|PLU|IND|NOM//obj//15 .//MAD//punct//2
5.2 Bränsleförsörjning och produktionsanläggningar;Kommer//VB|PRS|AKT//parataxis//2 konkurrerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 bränslen//NN|NEU|PLU|IND|NOM//nsubj//20 eller//KN//cc//24 leverantörer//NN|UTR|PLU|IND|NOM//conj//22 in//PL//nmod//24 ,//MID//punct//2 måste//VB|PRS|AKT//aux//33 i//PP//case//30 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 fall//NN|NEU|PLU|IND|NOM//obl//27 ny//JJ|POS|UTR|SIN|IND|NOM//amod//32 infrastrukturer//NN|UTR|PLU|IND|NOM//nsubj:pass//33 byggas//VB|INF|SFO//conj//2 upp//PL//compound:prt//33 parallellt//AB|POS//advmod//37 med//PP//case//37 befintlig//JJ|POS|UTR|SIN|IND|NOM//obl//33 och//KN//cc//40 främst//AB|SUV//advmod//40 konkurrera//VB|INF|AKT//conj//33 med//PP//case//42 baslasten//NN|UTR|SIN|DEF|NOM//obl//40 i//PP//case//44 systemet//NN|NEU|SIN|DEF|NOM//nmod//42 ,//MID//punct//48 för//PP//mark//48 att//IE//mark//48 uppnå//VB|INF|AKT//advcl//33 de//DT|UTR/NEU|PLU|DEF//det//50 drifttider//NN|UTR|PLU|IND|NOM//obj//48 som//HP|-|-|-//nsubj:pass//52 krävs//VB|PRS|SFO//acl:relcl//50 för//PP//mark//57 att//SN//mark//57 investeringarna//NN|UTR|PLU|DEF|NOM//nsubj//57 skall//VB|PRS|AKT//aux//57 bära//VB|INF|AKT//advcl//52 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//57 .//MAD//punct//2
5.2 Bränsleförsörjning och produktionsanläggningar;I//PP//case//3 ett//DT|NEU|SIN|IND//det//3 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 nät//NN|NEU|SIN|IND|NOM//obl//8 med//PP//case//7 ett//DT|NEU|SIN|IND//det//7 stort//JJ|POS|NEU|SIN|IND|NOM//amod//7 värmeunderlag//NN|NEU|SIN|IND|NOM//nmod//3 finns//VB|PRS|SFO//ROOT//8 ett//DT|NEU|SIN|IND//det//11 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 utrymme//NN|NEU|SIN|IND|NOM//nsubj//8 för//PP//case//16 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//16 och//KN//cc//15 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//13 typer//NN|UTR|PLU|IND|NOM//nmod//11 av//PP//case//18 produktionsanläggningar//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//8
5.2 Bränsleförsörjning och produktionsanläggningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 gör//VB|PRS|AKT//parataxis//8 att//SN//dep//21 spillvärme//NN|UTR|SIN|IND|NOM//fixed//22 ,//MID//punct//25 kraftvärme//NN|UTR|SIN|IND|NOM//conj//23 och//KN//cc//27 avfallseldade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//28 anläggningar//NN|UTR|PLU|IND|NOM//nsubj:pass//30 kan//VB|PRS|AKT//aux//30 samsas//VB|INF|SFO//conj//23 i//PP//case//33 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 utsträckning//NN|UTR|SIN|IND|NOM//obl//30 än//KN//mark//37 i//PP//case//37 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 nät//NN|NEU|PLU|IND|NOM//acl//33 .//MAD//punct//30
5.2 Bränsleförsörjning och produktionsanläggningar;Gemensamt//AB|POS//ROOT//0 för//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//4 fjärrvärmesystem//NN|NEU|PLU|IND|NOM//obl//0 är//VB|PRS|AKT//cop//0 att//SN//mark//10 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 investeringar//NN|UTR|PLU|IND|NOM//nsubj:pass//10 har//VB|PRS|AKT//aux//10 gjorts//VB|SUP|SFO//ccomp//5 i//PP//case//12 basproduktion//NN|UTR|SIN|IND|NOM//obl//10 ,//MID//punct//12 såsom//KN//advmod//10 ://MAD//punct//0
5.2 Bränsleförsörjning och produktionsanläggningar;•//PP//case//1 spillvärme//NN|UTR|SIN|IND|NOM//ROOT//1 från//PP//case//3 industrier//NN|UTR|PLU|IND|NOM//nmod//1 ,//MID//punct//1
5.2 Bränsleförsörjning och produktionsanläggningar;•//PP//case//1 avfallsförbränning//NN|UTR|SIN|IND|NOM//ROOT//1 ,//MID//punct//1
5.2 Bränsleförsörjning och produktionsanläggningar;•//PP//case//2 biobränslebaserad//PC|PRF|UTR|SIN|IND|NOM//amod//2 kraftvärme//NN|UTR|SIN|IND|NOM//ROOT//2 eller//KN//punct//2
5.2 Bränsleförsörjning och produktionsanläggningar;•//NN|UTR|SIN|IND|NOM//case//2 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 värmepumpar//NN|UTR|PLU|IND|NOM//ROOT//2 .//MAD//punct//2
5.2 Bränsleförsörjning och produktionsanläggningar;Samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//1 alternativ//NN|NEU|PLU|IND|NOM//nsubj:pass//2 karakteriseras//VB|PRS|SFO//ROOT//2 av//PP//case//5 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 kapitalkostnader//NN|UTR|PLU|IND|NOM//obl:agent//2 ,//MID//punct//11 med//PP//case//11 undantag//NN|NEU|SIN|IND|NOM//fixed//7 för//PP//fixed//7 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 spillvärmelösningar//NN|UTR|PLU|IND|NOM//nsubj//28 ,//MID//punct//16 till//PP//case//16 följd//NN|UTR|SIN|IND|NOM//fixed//13 av//PP//fixed//13 uppbyggnad//NN|UTR|SIN|IND|NOM//nsubj//28 av//PP//case//18 infrastruktur//NN|UTR|SIN|IND|NOM//nmod//16 och//KN//cc//21 investeringstunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 anläggningar//NN|UTR|PLU|IND|NOM//conj//18 som//HP|-|-|-//nsubj//23 tillåter//VB|PRS|AKT//acl:relcl//21 förhållandevis//AB//advmod//25 billiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 bränslen//NN|NEU|PLU|IND|NOM//obj//23 alternativt//AB|POS//advmod//28 har//VB|PRS|AKT//conj//2 hög//JJ|POS|UTR|SIN|IND|NOM//amod//30 verkningsgrad//NN|UTR|SIN|IND|NOM//obj//28 .//MAD//punct//28
