
En utvärdering med koppling till PBL och förslag till fortsatt arbete;Rapport//NN|UTR|SIN|IND|NOM//ROOT//0 från//PP//case//2 PBL-kommittén//NN|UTR|SIN|DEF|NOM//nmod//0
8.3 Bygglovsprövningen;Ett//DT|NEU|SIN|IND//det//91 exempel//NN|NEU|SIN|IND|NOM//nsubj//93 härpå//AB//nmod//91 utgör//VB|PRS|AKT//parataxis//49 Boverkets//PM|GEN//nmod:poss//95 handbok//NN|UTR|SIN|IND|NOM//amod//96 Planering//NN|UTR|SIN|IND|NOM//obj//93 och//KN//cc//98 prövning//NN|UTR|SIN|IND|NOM//conj//96 av//PP//case//100 vindkraftsanläggningar//NN|UTR|PLU|IND|NOM//nmod//98 (//PAD//punct//96 Boverket//PM|NOM//appos//96 ,//MID//punct//104 januari//NN|UTR|SIN|IND|NOM//conj//96 2003//RG|NOM//nummod//104 )//PAD//punct//49 .//MAD//punct//7
8.3 Bygglovsprövningen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//109 hindrar//VB|PRS|AKT//parataxis//7 inte//AB//advmod//109 att//SN//mark//129 bedömningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//129 av//PP//case//114 vad//HP|NEU|SIN|IND//nmod//112 som//HP|-|-|-//nsubj:pass//120 i//PP//case//119 en//DT|UTR|SIN|IND//det//119 viss//JJ|POS|UTR|SIN|IND|NOM//amod//119 miljö//NN|UTR|SIN|IND|NOM//obl//120 anses//VB|PRS|SFO//acl:relcl//114 vara//VB|INF|AKT//cop//124 t.ex.//AB|AN//advmod//124 estetiskt//AB|POS//advmod//124 tilltalande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//120 av//PP//case//127 naturliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//127 skäl//NN|NEU|PLU|IND|NOM//nmod//124 måste//VB|PRS|AKT//aux//129 präglas//VB|INF|SFO//ccomp//109 av//PP//case//133 de//DT|UTR/NEU|PLU|DEF//det//133 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//133 förhållandena//NN|NEU|PLU|DEF|NOM//obl//129 och//KN//cc//137 att//SN//mark//137 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//137 finns//VB|PRS|SFO//conj//129 utrymme//NN|NEU|SIN|IND|NOM//obj//137 för//PP//case//141 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//141 uppfattningar//NN|UTR|PLU|IND|NOM//nmod//138 i//PP//case//144 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//144 frågor//NN|UTR|PLU|IND|NOM//nmod//141 .//MID//punct//109
8.3 Bygglovsprövningen;De//DT|UTR/NEU|PLU|DEF//det//147 intressen//NN|NEU|PLU|IND|NOM//nsubj//157 och//KN//cc//149 hänsyn//NN|UTR|PLU|IND|NOM//conj//147 som//HP|-|-|-//nsubj:pass//152 skall//VB|PRS|AKT//aux//152 beaktas//VB|INF|SFO//acl:relcl//149 enligt//PP//case//154 PBL//PM|NOM//obl//152 är//VB|PRS|AKT//aux:pass//157 generellt//AB|POS//advmod//157 utformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//109 och//KN//cc//159 avser//VB|PRS|AKT//conj//157 alla//DT|UTR/NEU|PLU|IND/DEF//det//161 typer//NN|UTR|PLU|IND|NOM//obj//159 av//PP//case//164 bygglovspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//164 anläggningar//NN|UTR|PLU|IND|NOM//nmod//161 .//MAD//punct//109
8.3 Bygglovsprövningen;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj//172 är//VB|PRS|AKT//cop//172 således//AB//advmod//172 från//PP//case//171 denna//DT|UTR|SIN|DEF//det//171 utgångspunkt//NN|UTR|SIN|IND|NOM//obl//172 objektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//109 och//KN//cc//174 icke-diskriminerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//172 i//PP//case//179 förhållande//NN|NEU|SIN|IND|NOM//fixed//175 till//PP//fixed//175 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//179 typer//NN|UTR|PLU|IND|NOM//obl//174 av//PP//case//181 produktionsanläggningar//NN|UTR|PLU|IND|NOM//nmod//179 för//PP//case//186 el.//KN|AN//advcl//186 Skulle//VB|PRT|AKT//aux//186 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//186 avslås//VB|INF|SFO//obl//109 eller//KN//cc//188 villkor//NN|NEU|PLU|IND|NOM//conj//186 som//HP|-|-|-//obj//191 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//191 anser//VB|PRS|AKT//acl:relcl//188 ovidkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//191 fogas//VB|INF|SFO//advcl//109 till//PP//case//195 bygglovet//NN|NEU|SIN|DEF|NOM//obl//193 går//VB|PRS|AKT//conj//109 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//196 att//IE//mark//199 överklaga//VB|INF|AKT//advcl//196 .//MAD//punct//109
8.3 Bygglovsprövningen;Det//DT|NEU|SIN|DEF//det//1 faktum//NN|NEU|SIN|IND|NOM//nsubj//11 att//SN//mark//7 bygglovsplikten//NN|UTR|SIN|DEF|NOM//nsubj//7 för//PP//case//5 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//3 är//VB|PRS|AKT//cop//7 knuten//PC|PRF|UTR|SIN|IND|NOM//acl//1 till//PP//case//10 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 produktionsanläggningen//NN|UTR|SIN|DEF|NOM//obl//7 synes//VB|PRS|SFO//advcl//80 inte//AB//advmod//13 innebära//VB|INF|AKT//xcomp//11 att//SN//mark//16 prövningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 avses//VB|PRS|SFO//ccomp//13 ha//VB|INF|AKT//xcomp//16 annan//JJ|POS|UTR|SIN|IND|NOM//amod//19 inriktning//NN|UTR|SIN|IND|NOM//obj//17 än//KN//case//25 t.ex.//AB|AN//advmod//25 i//PP//case//25 fråga//NN|UTR|SIN|IND|NOM//fixed//22 om//PP//fixed//22 byggnader//NN|UTR|PLU|IND|NOM//nmod//19 .//MAD//punct//11
8.3 Bygglovsprövningen;Prövningen//NN|UTR|SIN|DEF|NOM//nsubj//32 skall//VB|PRS|AKT//aux//32 i//PP//case//31 bägge//DT|UTR/NEU|PLU|DEF//det//31 fallen//NN|NEU|PLU|DEF|NOM//obl//32 ske//VB|INF|AKT//parataxis//11 utifrån//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 kriterier//NN|NEU|PLU|IND|NOM//obl//32 som//HP|-|-|-//nsubj:pass//37 anges//VB|PRS|SFO//acl:relcl//35 i//PP//case//39 PBL//PM|NOM//obl//37 och//KN//cc//43 kan//VB|PRS|AKT//aux//43 bl.a.//AB|AN//advmod//43 omfatta//VB|INF|AKT//conj//32 byggnadens//NN|UTR|SIN|DEF|GEN//nmod:poss//48 eller//KN//cc//46 anläggningens//NN|UTR|SIN|DEF|GEN//nmod:poss//48 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 form//NN|UTR|SIN|IND|NOM//obj//43 och//KN//cc//50 färg//NN|UTR|SIN|IND|NOM//conj//48 från//PP//case//53 estetisk//JJ|POS|UTR|SIN|IND|NOM//amod//53 synpunkt//NN|UTR|SIN|IND|NOM//obl//43 ,//MID//punct//55 anpassningen//NN|UTR|SIN|DEF|NOM//conj//32 till//PP//case//57 stads-//NN|UTR|-|-|SMS//nmod//55 och//KN//cc//59 landskapsbilden//NN|UTR|SIN|DEF|NOM//conj//57 samt//KN//cc//68 att//SN//mark//68 byggnadens//NN|UTR|SIN|DEF|GEN//nmod:poss//66 eller//KN//cc//64 anläggningens//NN|UTR|SIN|DEF|GEN//conj//62 avsedda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//66 användning//NN|UTR|SIN|IND|NOM//nsubj//68 inte//AB//advmod//68 medför//VB|PRS|AKT//conj//11 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 olägenheter//NN|UTR|PLU|IND|NOM//obj//68 för//PP//case//72 omgivningen//NN|UTR|SIN|DEF|NOM//nmod//70 .//MAD//punct//11
8.3 Bygglovsprövningen;I//PP//case//76 bägge//DT|UTR/NEU|PLU|DEF//det//76 fallen//NN|NEU|PLU|DEF|NOM//obl//80 kan//VB|PRS|AKT//aux//80 prövningen//NN|UTR|SIN|DEF|NOM//nsubj//80 således//AB//advmod//80 ske//VB|INF|AKT//ROOT//80 med//PP//case//88 hänsyn//NN|UTR|SIN|IND|NOM//fixed//81 till//PP//fixed//81 byggnadens//NN|UTR|SIN|DEF|GEN//nmod:poss//88 eller//KN//cc//86 anläggningens//NN|UTR|SIN|DEF|GEN//conj//84 avsedda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//88 användning//NN|UTR|SIN|IND|NOM//obl//80 .//MID//punct//80
8.3 Bygglovsprövningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 finns//VB|PRS|SFO//parataxis//80 knappast//AB|SUV//advmod//91 grund//NN|UTR|SIN|IND|NOM//nsubj//91 för//PP//mark//98 att//IE//mark//98 i//PP//case//97 bygglovet//NN|NEU|SIN|DEF|NOM//obl//98 bestämma//VB|INF|AKT//advcl//91 t.ex.//AB|AN//advmod//98 vilken//HD|UTR|SIN|IND//det//102 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//102 utrustning//NN|UTR|SIN|IND|NOM//obj//98 som//HP|-|-|-//nsubj:pass//105 får//VB|PRS|AKT//aux//105 användas//VB|INF|SFO//acl:relcl//102 eller//KN//cc//108 att//IE//mark//108 reglera//VB|INF|AKT//conj//105 tillåten//JJ|POS|UTR|SIN|IND|NOM//obj//108 produktionskapacitet//NN|UTR|SIN|IND|NOM//obj//109 .//MAD//punct//91
8.3 Bygglovsprövningen;Med//PP//case//113 stöd//NN|NEU|SIN|IND|NOM//obl//120 av//PP//case//115 PBL//PM|NOM//nmod//113 kan//VB|PRS|AKT//aux//120 däremot//AB//advmod//119 i//PP//case//119 bygglovet//NN|NEU|SIN|DEF|NOM//obl//120 bestämmas//VB|INF|SFO//advcl//91 vindkraftverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//122 höjd//NN|UTR|SIN|IND|NOM//nsubj:pass//120 och//KN//cc//125 turbinens//NN|UTR|SIN|DEF|GEN//nmod:poss//125 storlek//NN|UTR|SIN|IND|NOM//conj//122 och//KN//cc//129 den//DT|UTR|SIN|DEF//det//129 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//129 gestaltningen//NN|UTR|SIN|DEF|NOM//conj//125 i//PP//advmod//129 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//130 .//MID//punct//91
8.3 Bygglovsprövningen;Regleringen//NN|UTR|SIN|DEF|NOM//nsubj//140 torde//VB|PRT|AKT//aux//140 därför//AB//advmod//140 inte//AB//advmod//140 på//PP//case//139 denna//DT|UTR|SIN|DEF//det//139 grund//NN|UTR|SIN|IND|NOM//obl//140 innebära//VB|INF|AKT//parataxis//91 något//DT|NEU|SIN|IND//det//142 missgynnande//NN|NEU|SIN|IND|NOM//obj//140 av//PP//case//144 vindkraften//NN|UTR|SIN|DEF|NOM//nmod//142 i//PP//case//146 förhållande//NN|NEU|SIN|IND|NOM//nmod//144 till//PP//case//149 bygglovspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//149 byggnader//NN|UTR|PLU|IND|NOM//nmod//146 för//PP//case//152 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//152 produktionsanläggningar//NN|UTR|PLU|IND|NOM//nmod//149 för//PP//case//154 el.//KN|AN//nmod//152

8.4 Frågor om detaljplan och områdesbestämmelser;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj//6 i//PP//case//2 PBL//PM|NOM//nmod//0 om//PP//case//4 detaljplan//NN|UTR|SIN|IND|NOM//nmod//2 m.m.//AB|AN//nmod//0 framstår//VB|PRS|AKT//ROOT//6 som//KN//mark//8 motiverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//6 med//PP//case//13 hänsyn//NN|UTR|SIN|IND|NOM//fixed//9 till//PP//fixed//9 de//DT|UTR/NEU|PLU|DEF//det//13 intressen//NN|NEU|PLU|IND|NOM//obl//6 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//15 avser//VB|PRS|AKT//acl:relcl//13 att//IE//mark//17 tillgodose//VB|INF|AKT//xcomp//15 .//MAD//punct//6
8.4 Frågor om detaljplan och områdesbestämmelser;Lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 objektivt//AB|POS//advmod//22 utformad//PC|PRF|UTR|SIN|IND|NOM//parataxis//6 t.ex.//AB|AN//advmod//29 i//PP//case//29 förhållande//NN|NEU|SIN|IND|NOM//fixed//24 till//PP//fixed//24 de//DT|UTR/NEU|PLU|DEF//det//29 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 former//NN|UTR|PLU|IND|NOM//obl//22 av//PP//case//31 elproduktion//NN|UTR|SIN|IND|NOM//nmod//29 som//HP|-|-|-//nsubj//34 kan//VB|PRS|AKT//aux//34 komma//VB|INF|AKT//acl:relcl//29 ifråga//AB//compound:prt//34 .//MAD//punct//22
8.4 Frågor om detaljplan och områdesbestämmelser;Nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 regler//NN|UTR|PLU|IND|NOM//nsubj//42 om//PP//case//40 planläggning//NN|UTR|SIN|IND|NOM//nmod//38 m.m.//AB|AN//conj//38 synes//VB|PRS|SFO//parataxis//22 inte//AB//advmod//42 vara//VB|INF|AKT//cop//46 ett//DT|NEU|SIN|IND//det//46 hinder//NN|NEU|SIN|IND|NOM//nsubj//42 för//PP//case//49 en//DT|UTR|SIN|IND//det//49 ökning//NN|UTR|SIN|IND|NOM//nmod//46 av//PP//case//51 produktionen//NN|UTR|SIN|DEF|NOM//nmod//49 av//PP//case//56 el//NN|UTR|SIN|IND|NOM//cc//56 från//PP//case//56 förnybara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 energikällor//NN|UTR|PLU|IND|NOM//nmod//49 i//PP//case//59 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//59 perspektiv//NN|NEU|SIN|IND|NOM//nmod//49 .//MAD//punct//6
8.4 Frågor om detaljplan och områdesbestämmelser;Synpunkter//NN|UTR|PLU|IND|NOM//nsubj:pass//2 har//VB|PRS|AKT//aux//2 framförts//VB|SUP|SFO//ROOT//2 bl.a.//AB|AN//advmod//2 om//PP//mark//8 att//SN//mark//8 detaljplaneförfarandet//NN|NEU|SIN|DEF|NOM//nsubj//8 är//VB|PRS|AKT//cop//8 kostnadskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//2 ,//MID//punct//10 tidskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//8 och//KN//cc//12 omständligt//JJ|POS|NEU|SIN|IND|NOM//conj//8 .//MAD//punct//2
8.4 Frågor om detaljplan och områdesbestämmelser;Som//KN//nsubj:pass//1 konstaterats//VB|SUP|SFO//advcl//5 i//PP//case//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 5.1//RG|NOM//obl//1 anges//VB|PRS|SFO//ROOT//5 i//PP//case//8 5//RG|NOM//nummod//8 kap.//NN|AN//nmod//11 1//RG|NOM//nummod//10 §//NN|AN//nmod//11 PBL//PM|NOM//obl//5 när//HA//mark//15 detaljplan//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 måste//VB|PRS|AKT//aux//15 upprättas//VB|INF|SFO//advcl//5 .//MAD//punct//5
8.4 Frågor om detaljplan och områdesbestämmelser;Enligt//PP//case//20 Boverkets//PM|GEN//nmod:poss//19 handbok//NN|UTR|SIN|IND|NOM//amod//20 Planering//NN|UTR|SIN|IND|NOM//obl//5 och//KN//cc//22 prövning//NN|UTR|SIN|IND|NOM//conj//20 av//PP//case//24 vindkraftsanläggningar//NN|UTR|PLU|IND|NOM//nmod//22 (//PAD//punct//20 s.//NN|AN//nmod//27 93-94//RG|NOM//appos//20 )//PAD//punct//5 kan//VB|PRS|AKT//aux//31 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 finnas//VB|INF|SFO//amod//32 skäl//NN|NEU|PLU|IND|NOM//nsubj:pass//5 att//IE//mark//38 även//AB//advmod//38 i//PP//case//37 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 fall//NN|NEU|PLU|IND|NOM//obl//38 pröva//VB|INF|AKT//acl//32 markens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 användning//NN|UTR|SIN|IND|NOM//obj//38 och//KN//cc//42 bebyggelse//NN|UTR|SIN|IND|NOM//conj//40 på//PP//case//45 detta//DT|NEU|SIN|DEF//det//45 sätt//NN|NEU|SIN|IND|NOM//obl//38 .//MAD//punct//5
8.4 Frågor om detaljplan och områdesbestämmelser;Enligt//PP//case//48 handboken//NN|UTR|SIN|DEF|NOM//obl//50 är//VB|PRS|AKT//cop//50 faktorer//NN|UTR|PLU|IND|NOM//parataxis//5 som//HP|-|-|-//nsubj//53 kan//VB|PRS|AKT//aux//53 påverka//VB|INF|AKT//acl:relcl//50 behovet//NN|NEU|SIN|DEF|NOM//obj//53 av//PP//case//56 detaljplan//NN|UTR|SIN|IND|NOM//nmod//54 eller//KN//cc//58 områdesbestämmelser//JJ|POS|UTR|SIN|IND|NOM//conj//56 närhet//NN|UTR|SIN|IND|NOM//conj//56 till//PP//case//61 bebyggelse//NN|UTR|SIN|IND|NOM//nmod//54 ,//MID//punct//63 lokalisering//NN|UTR|SIN|IND|NOM//conj//61 inom//PP//case//65 områden//NN|NEU|PLU|IND|NOM//nmod//63 av//PP//case//67 riksintresse//NN|NEU|SIN|IND|NOM//nmod//65 för//PP//case//69 bevarandeändamål//NN|NEU|PLU|IND|NOM//nmod//67 ,//MID//punct//73 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 skyddsvärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 områden//NN|NEU|PLU|IND|NOM//conj//69 eller//KN//cc//76 i//PP//case//76 områden//NN|NEU|PLU|IND|NOM//conj//69 där//HA//advmod//79 avsteg//NN|NEU|PLU|IND|NOM//advmod//79 görs//VB|PRS|SFO//acl:relcl//76 från//PP//case//83 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 rekommendationer//NN|UTR|PLU|IND|NOM//obl//79 .//MAD//punct//50
8.4 Frågor om detaljplan och områdesbestämmelser;Ur//PP//case//86 landskapsbilds-//NN|NEU|-|-|SMS//obl//93 och//KN//cc//89 estetiskt//JJ|POS|NEU|SIN|IND|NOM//amod//89 perspektiv//NN|NEU|SIN|IND|NOM//conj//86 kan//VB|PRS|AKT//aux//93 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//93 vilja//VB|INF|AKT//aux//93 reglera//VB|INF|AKT//conj//50 den//DT|UTR|SIN|DEF//det//96 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 utformningen//NN|UTR|SIN|DEF|NOM//obj//93 av//PP//case//99 en//DT|UTR|SIN|IND//det//99 vindkraftspark//NN|UTR|SIN|IND|NOM//nmod//96 ,//MID//punct//105 även//AB//mark//105 om//SN//fixed//101 konkurrerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//104 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//105 saknas//VB|PRS|SFO//advcl//93 .//MAD//punct//113
8.4 Frågor om detaljplan och områdesbestämmelser;Genom//PP//case//108 bestämmelser//NN|UTR|PLU|IND|NOM//obl//113 om//PP//case//110 genomförandetider//NN|UTR|PLU|IND|NOM//nmod//108 kan//VB|PRS|AKT//aux//113 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//113 styra//VB|INF|AKT//xcomp//105 när//HA//mark//118 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 etableringar//NN|UTR|PLU|IND|NOM//nsubj//118 får//VB|PRS|AKT//aux//118 ske//VB|INF|AKT//advcl//113 ,//MID//punct//113 om//SN//mark//125 en//DT|UTR|SIN|IND//det//123 successiv//JJ|POS|UTR|SIN|IND|NOM//amod//123 etablering//NN|UTR|SIN|IND|NOM//nsubj//125 är//VB|PRS|AKT//cop//125 aktuell//JJ|POS|UTR|SIN|IND|NOM//advcl//113 .//MID//punct//50
8.4 Frågor om detaljplan och områdesbestämmelser;Ett//DT|NEU|SIN|IND//det//129 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//129 behov//NN|NEU|SIN|IND|NOM//nsubj//132 av//PP//case//131 samordning//NN|UTR|SIN|IND|NOM//nmod//129 finns//VB|PRS|SFO//parataxis//50 där//AB//advmod//132 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//135 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//136 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//138 kan//VB|PRS|AKT//aux//138 påverkas//VB|INF|SFO//advcl//132 ,//MID//punct//138 där//HA//advmod//143 markägarsituationen//NN|UTR|SIN|DEF|NOM//nsubj//143 är//VB|PRS|AKT//cop//143 komplicerad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//138 eller//KN//cc//150 där//HA//advmod//150 ett//DT|NEU|SIN|IND//det//147 flertal//NN|NEU|SIN|IND|NOM//nmod//148 exploatörer//NN|UTR|PLU|IND|NOM//nsubj//150 är//VB|PRS|AKT//cop//150 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//143 inom//PP//case//153 samma//DT|UTR/NEU|SIN/PLU|IND//det//153 område//NN|NEU|SIN|IND|NOM//obl//150 .//MAD//punct//138
8.4 Frågor om detaljplan och områdesbestämmelser;I//PP//case//156 handboken//NN|UTR|SIN|DEF|NOM//obl//157 konstateras//VB|PRS|SFO//conj//5 att//SN//mark//161 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//161 är//VB|PRS|AKT//cop//161 stor//JJ|POS|UTR|SIN|IND|NOM//ccomp//157 mellan//PP//case//164 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//164 kommuner//NN|UTR|PLU|IND|NOM//obl//161 när//HA//mark//169 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//165 gäller//VB|PRS|AKT//fixed//165 att//IE//mark//169 reglera//VB|INF|AKT//advcl//161 vindkraftsanläggningar//NN|UTR|PLU|IND|NOM//obj//169 med//PP//case//172 detaljplan//NN|UTR|SIN|IND|NOM//obl//169 eller//KN//cc//174 områdesbestämmelser//NN|UTR|PLU|IND|NOM//conj//172 .//MAD//punct//157
8.4 Frågor om detaljplan och områdesbestämmelser;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//177 kommuner//NN|UTR|PLU|IND|NOM//nsubj//178 använder//VB|PRS|AKT//parataxis//157 alltid//AB//advmod//178 detaljplaner//NN|UTR|PLU|IND|NOM//obj//178 eller//KN//cc//182 områdesbestämmelser//NN|UTR|PLU|IND|NOM//conj//180 och//KN//cc//184 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//180 använder//VB|PRS|AKT//conj//178 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//185 inte//AB//advmod//185 alls//AB//advmod//185 .//MID//punct//178
8.4 Frågor om detaljplan och områdesbestämmelser;Enligt//PP//case//191 handboken//NN|UTR|SIN|DEF|NOM//obl//192 förefaller//VB|PRS|AKT//advcl//178 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//192 delvis//AB//advmod//192 bero//VB|INF|AKT//xcomp//192 på//PP//mark//202 hur//HA//advmod//202 vindkraftverkens//NN|UTR|SIN|DEF|GEN//nmod:poss//199 påverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//202 på//PP//case//201 landskapet//NN|NEU|SIN|DEF|NOM//nmod//199 bedöms//VB|PRS|SFO//advcl//192 och//KN//cc//204 effekterna//NN|UTR|PLU|DEF|NOM//conj//178 i//PP//nmod//204 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//205 .//MID//punct//157
8.4 Frågor om detaljplan och områdesbestämmelser;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//209 kommuner//NN|UTR|PLU|IND|NOM//nsubj//218 ,//MID//punct//209 som//HP|-|-|-//nsubj//212 börjat//VB|SUP|AKT//acl:relcl//209 använda//VB|INF|AKT//xcomp//212 detaljplaner//NN|UTR|PLU|IND|NOM//obj//213 och//KN//cc//216 områdesbestämmelser//NN|UTR|PLU|IND|NOM//conj//214 ,//MID//punct//209 menar//VB|PRS|AKT//parataxis//157 att//SN//mark//224 anläggningarna//NN|UTR|PLU|DEF|NOM//nsubj//224 idag//AB//advmod//224 är//VB|PRS|AKT//cop//224 så//AB//advmod//224 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//218 att//SN//mark//228 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//228 måste//VB|PRS|AKT//aux//228 ses//VB|INF|SFO//advcl//224 som//KN//case//230 industrianläggningar//NN|UTR|PLU|IND|NOM//obl//228 ,//MID//punct//230 som//HP|-|-|-//nsubj//233 fordrar//VB|PRS|AKT//acl:relcl//230 omsorg//NN|UTR|SIN|IND|NOM//obj//233 för//PP//mark//237 att//IE//mark//237 lokaliseras//VB|INF|SFO//advcl//233 och//KN//cc//239 utformas//VB|INF|SFO//conj//237 rätt//AB//advmod//239 .//MAD//punct//5
8.4 Frågor om detaljplan och områdesbestämmelser;Oavsett//PP//mark//3 tillämpningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 konstateras//VB|INF|SFO//ROOT//3 att//SN//mark//14 detaljplanekravet//NN|NEU|SIN|DEF|NOM//nsubj//14 i//PP//case//11 5//RG|NOM//nummod//8 kap.//NN|AN//nmod//11 1//RG|NOM//nummod//10 §//NN|AN//nmod//11 PBL//PM|NOM//nmod//5 är//VB|PRS|AKT//cop//14 generellt//AB|POS//advmod//14 utformat//PC|PRF|NEU|SIN|IND|NOM//dep//3 med//PP//case//18 hänsyn//NN|UTR|SIN|IND|NOM//fixed//15 till//PP//case//18 bebyggelseutvecklingen//NN|UTR|SIN|DEF|NOM//obl//14 och//KN//cc//24 inte//AB//advmod//22 i//PP//case//22 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//advmod//24 kan//VB|PRS|AKT//aux//24 anses//VB|INF|SFO//conj//14 gynna//VB|INF|AKT//xcomp//24 eller//KN//cc//27 missgynna//VB|INF|AKT//conj//25 viss//JJ|POS|UTR|SIN|IND|NOM//amod//29 form//NN|UTR|SIN|IND|NOM//obj//27 av//PP//case//31 energiproduktion//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//3
