Förslag för ett långsiktigt arbete för en god och jämlik hälsa;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Kommissionen//NN|UTR|SIN|DEF|NOM//nmod//0 för//PP//case//5 jämlik//JJ|POS|UTR|SIN|IND|NOM//amod//5 hälsa//NN|UTR|SIN|IND|NOM//nmod//2
3.1.1 Externa utmaningar;Likväl//AB//dislocated//23 som//HA//obj//54 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 går//VB|PRS|AKT//acl:relcl//51 att//IE//mark//56 tala//VB|INF|AKT//csubj//54 om//PP//case//58 skattekonkurrens//NN|UTR|SIN|IND|NOM//obl//56 går//VB|PRS|AKT//conj//23 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 alltså//AB//advmod//59 att//IE//mark//63 tala//VB|INF|AKT//csubj//59 om//PP//case//67 ”//PAD//punct//66 välfärdskonkurrens//NN|UTR|SIN|DEF|GEN//nmod:poss//67 ”//PAD//obl//63 ,//MID//punct//71 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//71 vill//VB|PRS|AKT//aux//71 säga//VB|INF|AKT//conj//23 att//SN//mark//83 kvaliteten//NN|UTR|SIN|DEF|NOM//nsubj//83 och//KN//cc//75 omfattningen//NN|UTR|SIN|DEF|NOM//conj//73 på//PP//case//79 den//DT|UTR|SIN|DEF//det//79 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 servicen//NN|UTR|SIN|DEF|NOM//nmod//75 kan//VB|PRS|AKT//aux//83 vara//VB|INF|AKT//cop//83 en//DT|UTR|SIN|IND//det//83 konkurrensfördel//NN|UTR|SIN|IND|NOM//ccomp//71 för//PP//case//85 länder//NN|NEU|PLU|IND|NOM//obl//83 när//HA//mark//90 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//86 gäller//VB|PRS|AKT//fixed//86 att//IE//mark//90 locka//VB|INF|AKT//acl//85 till//PL//case//92 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//90 investeringar//NN|UTR|PLU|IND|NOM//obj//90 och//KN//cc//96 attraktiv//JJ|POS|UTR|SIN|IND|NOM//amod//96 arbetskraft//NN|UTR|SIN|IND|NOM//conj//93 (//PAD//punct//83 SOU//PM|NOM//appos//83 2001:79//RG|NOM//nummod//98 ,//MID//punct//102 s.//NN|AN//nmod//102 228//RG|NOM//conj//98 )//PAD//punct//83 .//MAD//punct//23
3.1.1 Externa utmaningar;Nyare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 forskning//NN|UTR|SIN|IND|NOM//nsubj//2 pekar//VB|PRS|AKT//ROOT//2 också//AB//advmod//2 på//PP//mark//12 att//SN//mark//12 antagandena//NN|NEU|PLU|DEF|NOM//nsubj//12 kring//PP//case//9 internationaliseringens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 konsekvenser//NN|UTR|PLU|IND|NOM//nmod//6 för//PP//case//11 välfärdspolitiken//NN|UTR|SIN|DEF|NOM//nmod//9 saknar//VB|PRS|AKT//advcl//2 empiriskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 stöd//NN|NEU|SIN|IND|NOM//obj//12 och//KN//cc//24 att//SN//mark//24 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 välfärdsutgifter//NN|UTR|PLU|IND|NOM//nsubj//24 under//PP//case//21 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 omständigheter//NN|UTR|PLU|IND|NOM//nmod//18 även//AB//advmod//24 kan//VB|PRS|AKT//aux//24 öka//VB|INF|AKT//conj//12 ett//DT|NEU|SIN|IND//det//27 lands//NN|NEU|SIN|IND|GEN//nmod:poss//27 konkurrenskraft//NN|UTR|SIN|IND|NOM//obj//24 (//PAD//punct//27 Chen//PM|NOM//appos//27 et//PM|NOM//nummod//29 al//PM|NOM//nummod//29 .//MAD//punct//27
3.1.1 Externa utmaningar;2014//RG|NOM//obl//24 )//PAD//punct//24 .//MAD//punct//2
3.1.1 Externa utmaningar;I//PP//case//40 vart//DT|NEU|SIN|IND//advmod//40 fall//NN|NEU|SIN|IND|NOM//fixed//37 är//VB|PRS|AKT//cop//40 relationerna//NN|UTR|PLU|DEF|NOM//parataxis//2 mellan//PP//case//43 välfärdsstatens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 ambitioner//NN|UTR|PLU|IND|NOM//nmod//40 och//KN//cc//45 möjligheter//NN|UTR|PLU|IND|NOM//conj//43 att//IE//mark//47 finansiera//VB|INF|AKT//advcl//40 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//det//52 sannolikt//AB|POS//advmod//50 betydligt//AB//advmod//51 mer//AB|KOM//advmod//52 komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//47 än//KN//case//56 den//DT|UTR|SIN|DEF//det//56 konventionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 synen//NN|UTR|SIN|DEF|NOM//obl//47 på//PP//case//58 internationaliseringen//NN|UTR|SIN|DEF|NOM//nmod//56 och//KN//cc//61 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//61 konsekvenser//NN|UTR|PLU|IND|NOM//nsubj//62 låter//VB|PRS|AKT//conj//2 påskina//VB|INF|AKT//xcomp//62 .//MAD//punct//2
3.1.1 Externa utmaningar;Utmaningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 med//PP//case//4 en//DT|UTR|SIN|IND//det//4 åldrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 befolkning//NN|UTR|SIN|IND|NOM//nmod//0  //_SP////4 är//VB|PRS|AKT//cop//9 också//AB//advmod//9 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//9 kopplad//PC|PRF|UTR|SIN|IND|NOM//ROOT//9 till//PP//case//12 välfärdspolitikens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 kostnader//NN|UTR|PLU|IND|NOM//obl//9 och//KN//cc//14 finansiering//NN|UTR|SIN|IND|NOM//conj//12 .//MID//punct//9
3.1.1 Externa utmaningar;Ytterst//AB|SUV//advmod//17 handlar//VB|PRS|AKT//parataxis//9 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//17 om//PP//case//20 balansen//NN|UTR|SIN|DEF|NOM//obl//17 i//PP//case//22 samhället//NN|NEU|SIN|DEF|NOM//nmod//20 mellan//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 grupper//NN|UTR|PLU|IND|NOM//nmod//20 som//HP|-|-|-//nsubj//27 får//VB|PRS|AKT//acl:relcl//25 omsorg//NN|UTR|SIN|IND|NOM//obj//27 ,//MID//punct//30 utbildning//NN|UTR|SIN|IND|NOM//conj//28 och//KN//cc//32 vård//NN|UTR|SIN|IND|NOM//conj//28 ,//MID//punct//20 dvs.//AB|AN//advmod//35 barn//NN|NEU|PLU|IND|NOM//appos//20 ,//MID//punct//37 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//35 och//KN//cc//39 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//35 ,//MID//punct//20 och//KN//cc//44 den//DT|UTR|SIN|DEF//det//44 förvärvsarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 befolkningen//NN|UTR|SIN|DEF|NOM//conj//20 .//MID//punct//17
3.1.1 Externa utmaningar;När//HA//mark//48 befolkningen//NN|UTR|SIN|DEF|NOM//nsubj//48 blir//VB|PRS|AKT//advcl//51 allt//AB//det//50 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//48 riskerar//VB|PRS|AKT//parataxis//17 vi//PN|UTR|PLU|DEF|SUB//nsubj//51 att//IE//mark//54 få//VB|INF|AKT//xcomp//51 en//DT|UTR|SIN|IND//det//56 situation//NN|UTR|SIN|IND|NOM//obj//54 där//HA//advmod//61 allt//AB//advmod//59 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//61 ska//VB|PRS|AKT//aux//61 försörja//VB|INF|AKT//acl:relcl//56 allt//AB//advmod//63 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//advmod//61 .//MAD//punct//17
3.1.1 Externa utmaningar;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//71 skulle//VB|PRT|AKT//aux//71 i//PP//advmod//71 sin//PS|UTR|SIN|DEF//fixed//67 tur//NN|UTR|SIN|IND|NOM//fixed//67 kunna//VB|INF|AKT//aux//71 leda//VB|INF|AKT//parataxis//17 till//PP//case//74 sänkt//PC|PRF|UTR|SIN|IND|NOM//amod//74 ambitionsnivå//NN|UTR|SIN|IND|NOM//obl//71 i//PP//case//77 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 delar//NN|UTR|PLU|IND|NOM//obl//71 av//PP//case//79 vård-//NN|UTR|-|-|SMS//nmod//77 och//KN//cc//81 omsorgssystemen//NN|UTR|SIN|DEF|NOM//conj//79 eller//KN//cc//84 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 skatter//NN|UTR|PLU|IND|NOM//conj//79 .//MAD//punct//9
3.1.1 Externa utmaningar;Prognoser//NN|UTR|PLU|IND|NOM//nsubj//23 av//PP//case//5 den//DT|UTR|SIN|DEF//det//5 så//AB//advmod//4 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//5 försörjningskvoten//NN|UTR|SIN|DEF|NOM//nmod//0 ,//MID//punct//8 grovt//AB|POS//advmod//8 sett//PC|PRF|NEU|SIN|IND|NOM//conj//0 hur//HA//advmod//10 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//0 som//HP|-|-|-//nsubj//12 arbetar//VB|PRS|AKT//acl:relcl//10 i//PP//case//14 relation//NN|UTR|SIN|IND|NOM//obl//12 till//PP//mark//20 hur//HA//advmod//17 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//dislocated//20 som//HP|-|-|-//nsubj//20 inte//AB//advmod//20 gör//VB|PRS|AKT//advcl//12 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//20 ,//MID//punct//0 visar//VB|PRS|AKT//ROOT//23 att//SN//mark//29 befolkningssammansättningen//NN|UTR|SIN|DEF|NOM//nsubj//29 sannolikt//AB|POS//advmod//29 kommer//VB|PRS|AKT//aux//29 att//IE//mark//29 fortsätta//VB|INF|AKT//ccomp//23 förändras//VB|INF|SFO//xcomp//29 så//AB//mark//36 att//SN//mark//36 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//36 kommer//VB|PRS|AKT//aux//36 att//IE//mark//36 försörja//VB|INF|AKT//advcl//30 fler//PN|UTR/NEU|PLU|IND|SUB/OBJ//advmod//36 i//PP//case//39 framtiden//NN|UTR|SIN|DEF|NOM//obl//36 .//MAD//punct//23
3.1.1 Externa utmaningar;Dessutom//AB//advmod//42 pekar//VB|PRS|AKT//parataxis//23 prognoserna//NN|UTR|PLU|DEF|NOM//nsubj//42 på//PP//mark//51 att//SN//mark//51 denna//DT|UTR|SIN|DEF//det//47 utveckling//NN|UTR|SIN|IND|NOM//nsubj//51 troligen//AB//advmod//51 kommer//VB|PRS|AKT//aux//51 att//IE//mark//51 gå//VB|INF|AKT//advcl//42 allt//AB//advmod//53 snabbare//AB|KOM//advmod//51 (//PAD//punct//42 se//VB|IMP|AKT//parataxis//42 t.ex.//AB|AN//advmod//55 Anderstig//PM|NOM//obj//55 2012//RG|NOM//nummod//57 )//PAD//punct//55 .//MAD//punct//42
3.1.1 Externa utmaningar;Samtidigt//AB//advmod//64 är//VB|PRS|AKT//cop//64 förstås//AB//advmod//64 kopplingen//NN|UTR|SIN|DEF|NOM//parataxis//42 mellan//PP//case//66 andelen//NN|UTR|SIN|DEF|NOM//nmod//64 i//PP//case//69 förvärvsaktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 åldrar//NN|UTR|PLU|IND|NOM//nmod//66 ,//MID//punct//99 eller//KN//cc//99 mellan//PP//case//73 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//99 i//PP//case//77 och//KN//cc//76 utanför//PP//conj//74 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//73 ,//MID//punct//81 inget//DT|NEU|SIN|IND//det//81 entydigt//JJ|POS|NEU|SIN|IND|NOM//amod//81 mått//NN|NEU|SIN|IND|NOM//conj//77 på//PP//case//83 kostnader//NN|UTR|PLU|IND|NOM//nmod//81 för//PP//case//85 välfärdsåtaganden//NN|NEU|PLU|IND|NOM//nmod//83 .//MAD//punct//73
3.1.1 Externa utmaningar;I//PP//case//90 en//DT|UTR|SIN|IND//det//90 åldrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 befolkning//NN|UTR|SIN|IND|NOM//obl//99 där//HA//advmod//95 vård-//NN|UTR|-|-|SMS//nsubj:pass//95 och//KN//cc//94 omsorgsbehov//NN|NEU|SIN|IND|NOM//conj//92 skjuts//VB|PRS|SFO//acl:relcl//90 upp//PL//compound:prt//95 i//PP//case//98 åldrarna//NN|UTR|PLU|DEF|NOM//obl//95 ökar//VB|PRS|AKT//conj//42 inte//AB//advmod//99 nödvändigtvis//AB//advmod//99 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//99 för//PP//case//104 omsorg//NN|UTR|SIN|IND|NOM//nmod//102 och//KN//cc//106 sjukvård//NN|UTR|SIN|IND|NOM//conj//104 .//MAD//punct//99
3.1.1 Externa utmaningar;En//DT|UTR|SIN|IND//det//110 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//110 utveckling//NN|UTR|SIN|IND|NOM//nsubj//111 sätter//VB|PRS|AKT//parataxis//99 dock//AB//advmod//111 också//AB//advmod//111 fingret//NN|NEU|SIN|DEF|NOM//obj//111 på//PP//case//117 arbetslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//117 längd//NN|UTR|SIN|IND|NOM//obl//111 ,//MID//punct//99 och//KN//cc//121 de//DT|UTR/NEU|PLU|DEF//det//121 scenarier//NN|NEU|PLU|IND|NOM//conj//99 som//HP|-|-|-//nsubj:pass//123 framräknats//VB|SUP|SFO//acl:relcl//121 varierar//VB|PRS|AKT//xcomp//123 påtagligt//AB|POS//advmod//124 med//PP//case//127 antaganden//NN|NEU|PLU|IND|NOM//obl//124 om//PP//case//130 arbetslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//130 längd//NN|UTR|SIN|IND|NOM//nmod//127 .//MAD//punct//42
3.1.1 Externa utmaningar;En//DT|UTR|SIN|IND//det//1 fråga//NN|UTR|SIN|IND|NOM//ROOT//1 som//HP|-|-|-//nsubj:pass//4 kan//VB|PRS|AKT//aux//4 ses//VB|INF|SFO//acl:relcl//1 som//KN//mark//8 såväl//KN//advmod//8 en//DT|UTR|SIN|IND//det//8 utmaning//NN|UTR|SIN|IND|NOM//obl//4 som//KN//case//11 en//DT|UTR|SIN|IND//det//11 möjlighet//NN|UTR|SIN|IND|NOM//obl//4 är//VB|PRS|AKT//cop//13 migrationen//NN|UTR|SIN|DEF|NOM//nsubj//1 .//MAD//punct//1
3.1.1 Externa utmaningar;Sveriges//PM|GEN//nmod:poss//16 befolkning//NN|UTR|SIN|IND|NOM//nsubj//20 skulle//VB|PRT|AKT//aux//20 vara//VB|INF|AKT//cop//20 betydligt//AB//advmod//20 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//1 utan//PP//case//23 det//DT|NEU|SIN|DEF//det//23 inflöde//NN|NEU|SIN|IND|NOM//nmod//1 av//PP//case//25 migranter//NN|UTR|PLU|IND|NOM//nmod//23 vi//PN|UTR|PLU|DEF|SUB//nsubj//28 har//VB|PRS|AKT//aux//28 haft//VB|SUP|AKT//acl:relcl//25 ,//MID//punct//1 men//KN//cc//32 också//AB//advmod//32 ha//VB|INF|AKT//conj//1 en//DT|UTR|SIN|IND//det//36 klart//AB//advmod//35 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 andel//NN|UTR|SIN|IND|NOM//nmod//37 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//32 .//MAD//punct//1
3.1.1 Externa utmaningar;Å//PP//advmod//46 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 sidan//NN|UTR|SIN|DEF|NOM//obl//46 skulle//VB|PRT|AKT//aux//46 försörjningskvoten//NN|UTR|SIN|DEF|NOM//nsubj//46 ha//VB|INF|AKT//aux//46 varit//VB|SUP|AKT//cop//46 densamma//PN|UTR|SIN|DEF|SUB/OBJ//conj//1 eftersom//SN//mark//54 andelen//NN|UTR|SIN|DEF|NOM//nmod//49 0//RG|NOM//nsubj//54 till//PP//case//52 19//RG|NOM//nummod//52 år//NN|NEU|PLU|IND|NOM//obl//54 är//VB|PRS|AKT//cop//54 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//46 än//SN//mark//58 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//58 hade//VB|PRT|AKT//aux//58 varit//VB|SUP|AKT//advcl//54 utan//PP//case//60 migration//NN|UTR|SIN|IND|NOM//obl//58 (//PAD//punct//62 Lundkvist//PM|NOM//appos//60 2016//RG|NOM//nummod//62 )//PAD//punct//62 .//MAD//punct//1
3.1.1 Externa utmaningar;Migrationen//NN|UTR|SIN|DEF|NOM//nsubj//1 ger//VB|PRS|AKT//ROOT//1 oss//PN|UTR|PLU|DEF|OBJ//iobj//1 alltså//AB//advmod//1 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//advmod//5 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//1 ,//MID//punct//1 vilket//HP|NEU|SIN|IND//nsubj//10 är//VB|PRS|AKT//cop//10 en//DT|UTR|SIN|IND//det//10 förutsättning//NN|UTR|SIN|IND|NOM//conj//1 för//PP//mark//16 att//IE//mark//16 i//PP//case//14 framtiden//NN|UTR|SIN|DEF|NOM//obl//16 kunna//VB|INF|AKT//aux//16 försörja//VB|INF|AKT//advcl//10 och//KN//cc//18 vårda//VB|INF|AKT//conj//16 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//22 allt//AB//advmod//21 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//22 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//18 .//MAD//punct//1
3.1.1 Externa utmaningar;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 bygger//VB|PRS|AKT//parataxis//1 dock//AB//advmod//25 på//PP//mark//32 att//SN//mark//32 sysselsättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 inte//AB//advmod//32 enbart//AB//advmod//32 förlängs//VB|PRS|SFO//advcl//25 till//PP//case//35 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 åldrar//NN|UTR|PLU|IND|NOM//obl//32 ,//MID//punct//43 utan//PP//mark//43 att//SN//mark//43 den//DT|UTR|SIN|DEF//det//41 invandrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 befolkningens//NN|UTR|SIN|DEF|GEN//nmod:poss//42 sysselsättning//NN|UTR|SIN|IND|NOM//nsubj//43 blir//VB|PRS|AKT//conj//1 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//43 .//MAD//punct//1
3.1.1 Externa utmaningar;Sannolikt//AB|POS//advmod//47 krävs//VB|PRS|SFO//parataxis//1 då//AB//advmod//47 att//SN//mark//56 denna//DT|UTR|SIN|DEF//det//52 grupps//NN|UTR|SIN|IND|GEN//amod//52 utbildningsnivå//NN|UTR|SIN|IND|NOM//nsubj:pass//56 och//KN//cc//54 kompetenser//NN|UTR|PLU|IND|NOM//conj//52 kan//VB|PRS|AKT//aux//56 höjas//VB|INF|SFO//ccomp//47 och//KN//cc//58 tas//VB|INF|SFO//conj//56 tillvara//PL//compound:prt//58 på//PP//case//63 ett//DT|NEU|SIN|IND//det//63 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 sätt//NN|NEU|SIN|IND|NOM//obl//58 än//KN//mark//65 nu//AB//acl//63 .//MAD//punct//1
3.1.1 Externa utmaningar;Sammanfattningsvis//AB//advmod//1 handlar//VB|PRS|AKT//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//4 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 utmaningarna//NN|UTR|PLU|DEF|NOM//nsubj//1 något//DT|NEU|SIN|IND//advmod//6 förenklat//PC|PRF|NEU|SIN|IND|NOM//xcomp//1 om//PP//case//8 möjligheterna//NN|UTR|PLU|DEF|NOM//obl//6 att//IE//mark//10 finansiera//VB|INF|AKT//acl//8 en//DT|UTR|SIN|IND//det//12 välfärdsstat//NN|UTR|SIN|IND|NOM//obj//10 med//PP//case//15 den//DT|UTR|SIN|DEF//det//15 ambitionsnivå//NN|UTR|SIN|IND|NOM//obl//10 vi//PN|UTR|PLU|DEF|SUB//nsubj//18 hittills//AB//advmod//18 vant//VB|SUP|AKT//acl:relcl//15 oss//PN|UTR|PLU|DEF|OBJ//obj//18 vid//PP//obl//18 .//MAD//punct//1
3.1.1 Externa utmaningar;En//DT|UTR|SIN|IND//det//24 åldrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 befolkning//NN|UTR|SIN|IND|NOM//nsubj//25 riskerar//VB|PRS|AKT//parataxis//1 att//IE//mark//27 påverka//VB|INF|AKT//xcomp//25 försörjningskvoten//NN|UTR|SIN|DEF|NOM//obj//27 negativt//AB|POS//advmod//27 ,//MID//punct//1 och//KN//cc//37 även//AB//mark//37 om//SN//fixed//32 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//35 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//37 friska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//1 och//KN//cc//39 arbetar//VB|PRS|AKT//conj//37 längre//AB|KOM//advmod//41 upp//AB//advmod//39 i//PP//case//43 åldrarna//NN|UTR|PLU|DEF|NOM//obl//39 kan//VB|PRS|AKT//aux//54 behoven//NN|NEU|PLU|DEF|NOM//nsubj//54 av//PP//case//47 vård//NN|UTR|SIN|IND|NOM//nmod//45 ,//MID//punct//49 omsorg//NN|UTR|SIN|IND|NOM//conj//47 och//KN//cc//51 försörjning//NN|UTR|SIN|IND|NOM//conj//47 komma//VB|INF|AKT//aux//54 att//IE//mark//54 öka//VB|INF|AKT//conj//1 .//MAD//punct//1
3.1.1 Externa utmaningar;Samtidigt//AB//advmod//57 försvårar//VB|PRS|AKT//parataxis//1 skattebasernas//NN|UTR|PLU|DEF|GEN//nmod:poss//60 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//60 rörlighet//NN|UTR|SIN|IND|NOM//nsubj//57 sannolikt//AB|POS//advmod//62 möjligheterna//NN|UTR|PLU|DEF|NOM//xcomp//57 att//SN//mark//65 skattevägen//NN|UTR|SIN|DEF|NOM//nsubj//65 finansiera//VB|INF|AKT//acl//62 den//DT|UTR|SIN|DEF//det//67 ökning//NN|UTR|SIN|IND|NOM//obj//65 av//PP//case//69 kostnader//NN|UTR|PLU|IND|NOM//nmod//67 denna//DT|UTR|SIN|DEF//det//71 utveckling//NN|UTR|SIN|IND|NOM//nsubj//72 skapar//VB|PRS|AKT//conj//57 .//MAD//punct//1
3.1.1 Externa utmaningar;Migrationen//NN|UTR|SIN|DEF|NOM//nsubj//77 kan//VB|PRS|AKT//aux//77 här//AB//advmod//77 bidra//VB|INF|AKT//parataxis//1 med//PP//case//81 ett//DT|NEU|SIN|IND//det//81 välbehövligt//JJ|POS|NEU|SIN|IND|NOM//amod//81 tillskott//NN|NEU|SIN|IND|NOM//obl//77 av//PP//case//84 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 arbetskraft//NN|UTR|SIN|IND|NOM//nmod//81 ,//MID//punct//81 förutsatt//AB//mark//92 att//SN//fixed//86 integration//NN|UTR|SIN|IND|NOM//nsubj//92 och//KN//cc//90 arbetsmarknadsdeltagande//NN|NEU|SIN|IND|NOM//conj//88 kan//VB|PRS|AKT//aux//92 bli//VB|INF|AKT//advcl//77 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//92 .//MAD//punct//1
3.1.1 Externa utmaningar;Även//AB//mark//4 om//SN//fixed//0 dessa//DT|UTR/NEU|PLU|DEF//det//3 utmaningar//NN|UTR|PLU|IND|NOM//nsubj:pass//4 skapas//VB|PRS|SFO//advcl//13 av//PP//case//6 förhållanden//NN|NEU|PLU|IND|NOM//obl//4 utanför//PP//case//12 den//DT|UTR|SIN|DEF//det//10 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 politikens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 direkta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 kontroll//NN|UTR|SIN|IND|NOM//nmod//6 är//VB|PRS|AKT//ROOT//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 självfallet//AB|POS//advmod//13 så//AB//mark//19 att//SN//fixed//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 finns//VB|PRS|SFO//advcl//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 sätt//NN|NEU|PLU|IND|NOM//nsubj//19 att//IE//mark//23 hantera//VB|INF|AKT//acl//21 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//23 .//MAD//punct//13
3.1.1 Externa utmaningar;Avgörandet//NN|NEU|SIN|DEF|NOM//nsubj//32 hur//HA//advmod//31 dessa//DT|UTR/NEU|PLU|DEF//det//29 utmaningar//NN|UTR|PLU|IND|NOM//nsubj:pass//31 bäst//AB|SUV//advmod//31 hanteras//VB|PRS|SFO//acl:relcl//26 ligger//VB|PRS|AKT//parataxis//13 ytterst//AB|SUV//advmod//32 i//PP//case//35 händerna//NN|UTR|PLU|DEF|NOM//obl//32 på//PP//case//38 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 väljare//NN|UTR|PLU|IND|NOM//obl//32 och//KN//cc//40 politiker//NN|UTR|PLU|IND|NOM//conj//38 ,//MID//punct//48 även//AB//mark//48 om//SN//fixed//42 de//DT|UTR/NEU|PLU|DEF//det//46 yttersta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//46 orsakerna//NN|UTR|PLU|DEF|NOM//nsubj//48 inte//AB//advmod//48 gör//VB|PRS|AKT//advcl//32 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//48 .//MID//punct//13
3.1.1 Externa utmaningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 finns//VB|PRS|SFO//parataxis//13 inte//AB//advmod//52 enbart//AB//advmod//52 ett//DT|NEU|SIN|IND//det//56 svar//NN|NEU|SIN|IND|NOM//nsubj//52 eller//KN//cc//59 en//DT|UTR|SIN|IND//det//59 väg//NN|UTR|SIN|IND|NOM//conj//56 framåt//AB//nmod//59 .//MAD//punct//52
