Effektivare energianvändning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 energisparlån//NN|NEU|SIN|IND|NOM//nmod//2
6 Överväganden och förslag om ekonomiska styrmedel;Dessa//DT|UTR/NEU|PLU|DEF//det//29 studier//NN|UTR|PLU|IND|NOM//nsubj//30 visar//VB|PRS|AKT//parataxis//1 även//AB//advmod//30 på//PP//mark//35 att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 finns//VB|PRS|SFO//advcl//30 en//DT|UTR|SIN|IND//det//37 gräns//NN|UTR|SIN|IND|NOM//nsubj//35 för//PP//mark//44 när//HA//mark//44 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 inte//AB//advmod//44 är//VB|PRS|AKT//cop//44 företegsekonomiskt//AB|POS//advmod//44 lönsamt//JJ|POS|NEU|SIN|IND|NOM//acl//37 att//IE//mark//46 energieffektivisera//VB|INF|AKT//acl//44 en//DT|UTR|SIN|IND//det//48 byggnad//NN|UTR|SIN|IND|NOM//obj//46 ,//MID//punct//57 trots//PP//mark//57 att//SN//mark//57 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj//57 kan//VB|PRS|AKT//aux//57 vara//VB|INF|AKT//cop//57 både//KN//cc//57 samhällsekonomiskt//AB|POS//advmod//57 lönsam//JJ|POS|UTR|SIN|IND|NOM//conj//46 och//KN//cc//59 önskvärd//JJ|POS|UTR|SIN|IND|NOM//conj//57 ur//PP//case//61 miljö-//NN|UTR|-|-|SMS//obl//57 och//KN//cc//63 klimatsynpunkt//NN|UTR|SIN|IND|NOM//conj//61 .//MAD//punct//30
6 Överväganden och förslag om ekonomiska styrmedel;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 pekar//VB|PRS|AKT//ROOT//1 i//PP//case//3 direktiven//NN|NEU|PLU|DEF|NOM//obl//1 också//AB//advmod//1 på//PP//case//8 det//DT|NEU|SIN|DEF//det//8 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 beslutet//NN|NEU|SIN|DEF|NOM//obl//1 att//IE//mark//10 införa//VB|INF|AKT//acl//8 ett//DT|NEU|SIN|IND//det//12 stöd//NN|NEU|SIN|IND|NOM//obj//10 för//PP//case//16 bland//PP//case//16 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//16 energieffektivisering//NN|UTR|SIN|IND|NOM//obl//10 och//KN//cc//18 renovering//NN|UTR|SIN|IND|NOM//conj//16 av//PP//case//20 flerbostadshus//NN|NEU|PLU|IND|NOM//nmod//18 men//KN//cc//22 anger//VB|PRS|AKT//conj//1 att//SN//mark//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 krävs//VB|PRS|SFO//ccomp//22 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//25 för//PP//mark//30 att//IE//mark//30 öka//VB|INF|AKT//advcl//25 takten//NN|UTR|SIN|DEF|NOM//obj//30 på//PP//case//33 renoveringen//NN|UTR|SIN|DEF|NOM//obl//30 .//MAD//punct//1
6 Överväganden och förslag om ekonomiska styrmedel;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//3 direktiven//NN|NEU|PLU|DEF|NOM//nmod//1 har//VB|PRS|AKT//aux//6 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//6 sett//VB|SUP|AKT//ROOT//6 som//KN//case//9 sin//PS|UTR|SIN|DEF//nmod:poss//9 uppgift//NN|UTR|SIN|IND|NOM//obl//6 att//IE//mark//11 analysera//VB|INF|AKT//acl//9 behovet//NN|NEU|SIN|DEF|NOM//obj//11 av//PP//case//11 och//KN//cc//15 möjligheterna//NN|UTR|PLU|DEF|NOM//conj//11 med//PP//case//19 en//DT|UTR|SIN|IND//det//19 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//19 stimulansåtgärd//NN|UTR|SIN|IND|NOM//nmod//15 för//PP//mark//22 att//IE//mark//22 åstadkomma//VB|INF|AKT//acl//19 den//DT|UTR|SIN|DEF//det//25 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//25 takten//NN|UTR|SIN|DEF|NOM//obj//22 i//PP//case//27 energirenoveringar//NN|UTR|PLU|IND|NOM//obl//22 som//HP|-|-|-//mark//30 direktiven//NN|NEU|PLU|DEF|NOM//nsubj//30 efterfrågar//VB|PRS|AKT//appos//27 .//MAD//punct//6
6 Överväganden och förslag om ekonomiska styrmedel;I//PP//case//33 direktiven//NN|NEU|PLU|DEF|NOM//obl//34 anges//VB|PRS|SFO//parataxis//6 ett//DT|NEU|SIN|IND//det//37 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//37 energisparlån//NN|NEU|SIN|IND|NOM//nsubj:pass//34 som//KN//mark//41 det//DT|NEU|SIN|DEF//det//41 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//41 alternativet//NN|NEU|SIN|DEF|NOM//xcomp//34 för//PP//mark//44 att//IE//mark//44 skapa//VB|INF|AKT//advcl//34 en//DT|UTR|SIN|IND//det//47 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//47 stimulans//NN|UTR|SIN|IND|NOM//obj//44 .//MAD//punct//34
6 Överväganden och förslag om ekonomiska styrmedel;I//PP//case//50 delredovisningen//NN|UTR|SIN|DEF|NOM//obl//54 i//PP//case//52 december//NN|UTR|SIN|IND|NOM//nmod//50 2016//RG|NOM//nummod//52 anförde//VB|PRT|AKT//parataxis//6 utredaren//NN|UTR|SIN|DEF|NOM//obj//54 att//SN//mark//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 finns//VB|PRS|SFO//ccomp//54 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 skäl//NN|NEU|PLU|IND|NOM//nsubj//58 som//HP|-|-|-//nsubj//62 talar//VB|PRS|AKT//acl:relcl//60 för//PP//mark//69 att//SN//mark//69 det//DT|NEU|SIN|DEF//det//67 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//67 utredningsarbetet//NN|NEU|SIN|DEF|NOM//nsubj//69 borde//VB|PRT|AKT//aux//69 omfatta//VB|INF|AKT//advcl//62 även//AB//advmod//71 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 incitamentsformer//NN|UTR|PLU|IND|NOM//obl//69 än//KN//mark//76 ett//DT|NEU|SIN|IND//det//76 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//76 energisparlån//NN|NEU|SIN|IND|NOM//acl//72 .//MAD//punct//54
6 Överväganden och förslag om ekonomiska styrmedel;I//PP//case//80 detta//DT|NEU|SIN|DEF//det//80 kapitel//NN|NEU|SIN|IND|NOM//obl//81 redovisar//VB|PRS|AKT//parataxis//54 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//81 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//85 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 alternativ//NN|NEU|PLU|IND|NOM//obj//81 med//PP//case//88 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//88 för-//NN|UTR|-|-|SMS//obl//81 och//KN//cc//90 nackdelar//NN|UTR|PLU|IND|NOM//conj//88 och//KN//cc//92 förordar//VB|PRS|AKT//conj//81 av//PP//case//95 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//95 skäl//NN|NEU|PLU|IND|NOM//obl//92 en//DT|UTR|SIN|IND//det//97 lösning//NN|UTR|SIN|IND|NOM//obj//92 med//PP//case//101 ett//DT|NEU|SIN|IND//det//101 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//101 energisparstöd//NN|NEU|SIN|IND|NOM//nmod//97 .//MAD//punct//54
6 Överväganden och förslag om ekonomiska styrmedel;Kapitlet//NN|NEU|SIN|DEF|NOM//nsubj:pass//1 inleds//VB|PRS|SFO//ROOT//1 med//PP//case//4 en//DT|UTR|SIN|IND//det//4 analys//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//7 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 orsaker//NN|UTR|PLU|IND|NOM//nmod//4 till//PP//mark//10 att//SN//mark//10 energieffektiviserande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 renoveringar//NN|UTR|PLU|IND|NOM//nsubj:pass//13 inte//AB//advmod//13 genomförs//VB|PRS|SFO//conj//1 i//PP//case//16 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//16 omfattning//NN|UTR|SIN|IND|NOM//obl//13 och//KN//cc//19 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//19 anger//VB|PRS|AKT//conj//13 ett//DT|NEU|SIN|IND//det//21 syfte//NN|NEU|SIN|IND|NOM//obj//19 med//PP//case//25 ett//DT|NEU|SIN|IND//det//25 statligt//JJ|POS|NEU|SIN|IND|NOM//amod//25 stöd//NN|NEU|SIN|IND|NOM//obl//19 för//PP//mark//28 att//IE//mark//28 komma//VB|INF|AKT//advcl//19 till//PP//compound:prt//28 rätta//NN|UTR|-|-|-//fixed//29 med//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 hinder//NN|NEU|PLU|IND|NOM//obl//28 som//HP|-|-|-//nsubj//36 kan//VB|PRS|AKT//aux//36 föreligga//VB|INF|AKT//acl:relcl//33 för//PP//mark//39 att//IE//mark//39 öka//VB|INF|AKT//advcl//36 den//DT|UTR|SIN|DEF//det//41 takten//NN|UTR|SIN|DEF|NOM//obj//39 .//MAD//punct//1

6.1 Marknadshinder och marknadsmisslyckanden;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//5 har//VB|PRS|AKT//aux//5 tidigare//AB|KOM//advmod//5 i//PP//case//4 betänkandet//NN|NEU|SIN|DEF|NOM//nmod//2 visat//VB|SUP|AKT//ROOT//5 på//PP//case//7 förekomsten//NN|UTR|SIN|DEF|NOM//obl//5 av//PP//case//9 marknadshinder//NN|UTR|PLU|IND|NOM//nmod//7 och//KN//cc//11 marknadsmisslyckanden//NN|NEU|PLU|IND|NOM//conj//9 i//PP//mark//18 samband//NN|NEU|SIN|IND|NOM//fixed//12 med//PP//fixed//12 att//SN//mark//18 energieffektiviseringsåtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//18 ska//VB|PRS|AKT//aux//18 genomföras//VB|INF|SFO//obl//5 (//PAD//punct//5 jfr//VB|AN//parataxis//5 t.ex.//AB|AN//advmod//20 Avsnitt//NN|NEU|SIN|IND|NOM//nmod//23 2.2//RG|NOM//obj//20 )//PAD//punct//5 .//MAD//punct//5
6.1 Marknadshinder och marknadsmisslyckanden;Marknadshinder//NN|UTR|PLU|IND|NOM//nsubj//27 bidrar//VB|PRS|AKT//conj//5 till//PP//mark//37 att//SN//mark//37 ett//DT|NEU|SIN|IND//det//31 antal//NN|NEU|SIN|IND|NOM//nmod//32 åtgärder//NN|UTR|PLU|IND|NOM//nsubj//37 som//HP|-|-|-//mark//34 förutomstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 betraktare//NN|UTR|PLU|IND|NOM//nsubj//37 kan//VB|PRS|AKT//aux//37 förefalla//VB|INF|AKT//advcl//27 lönsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//37 för//PP//case//40 fastighetsägaren//NN|UTR|SIN|DEF|NOM//obl//37 ändå//AB//advmod//43 inte//AB//advmod//43 genomförs//VB|PRS|SFO//advcl//37 .//MAD//punct//27
6.1 Marknadshinder och marknadsmisslyckanden;Att//SN//mark//50 alla//DT|UTR/NEU|PLU|IND/DEF//det//48 dessa//DT|UTR/NEU|PLU|DEF//det//48 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//50 inte//AB//advmod//50 realiseras//VB|INF|SFO//advcl//27 kan//VB|PRS|AKT//aux//52 bero//VB|INF|AKT//conj//27 på//PP//case//54 marknadsmisslyckanden//NN|NEU|PLU|IND|NOM//obl//52 eller//KN//cc//57 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 hinder//NN|NEU|PLU|IND|NOM//conj//54 .//MAD//punct//27
6.1 Marknadshinder och marknadsmisslyckanden;Hindren//NN|NEU|PLU|DEF|NOM//nsubj//61 kan//VB|PRS|AKT//aux//61 ha//VB|INF|AKT//parataxis//27 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 karaktär//NN|UTR|SIN|IND|NOM//obj//61 och//KN//cc//65 medför//VB|PRS|AKT//conj//61 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 gånger//NN|UTR|PLU|IND|NOM//obl//65 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 kostnader//NN|UTR|PLU|IND|NOM//obj//65 .//MAD//punct//61
6.1 Marknadshinder och marknadsmisslyckanden;Dessa//DT|UTR/NEU|PLU|DEF//det//72 kostnader//NN|UTR|PLU|IND|NOM//nsubj//75 kan//VB|PRS|AKT//aux//75 ibland//AB//advmod//75 innebära//VB|INF|AKT//parataxis//61 att//SN//mark//81 energieffektiviseringsåtgärder//NN|UTR|PLU|IND|NOM//nsubj//81 inte//AB//advmod//81 längre//AB|KOM//advmod//81 är//VB|PRS|AKT//cop//81 lönsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//75 i//PP//case//84 fastighetsägarens//NN|UTR|SIN|DEF|GEN//nmod:poss//84 kalkyl//NN|UTR|SIN|IND|NOM//obl//81 .//MID//punct//61
6.1 Marknadshinder och marknadsmisslyckanden;Alla//DT|UTR/NEU|PLU|IND/DEF//det//87 hinder//NN|NEU|PLU|IND|NOM//nsubj//90 är//VB|PRS|AKT//cop//90 inte//AB//advmod//90 marknadsmisslyckanden//NN|NEU|PLU|IND|NOM//parataxis//61 ,//MID//punct//61 men//KN//cc//96 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//96 kan//VB|PRS|AKT//aux//96 vara//VB|INF|AKT//cop//96 det//PN|NEU|SIN|DEF|SUB/OBJ//conj//61 .//MAD//punct//61
6.1 Marknadshinder och marknadsmisslyckanden;Marknadsmisslyckanden//NN|UTR|SIN|DEF|NOM//nsubj//99 utgör//VB|PRS|AKT//parataxis//61 således//AB//advmod//99 endast//AB//advmod//99 en//DT|UTR|SIN|IND//det//103 del//NN|UTR|SIN|IND|NOM//obj//99 av//PP//case//106 alla//DT|UTR/NEU|PLU|IND/DEF//det//106 marknadshinder//NN|UTR|PLU|IND|NOM//nmod//103 .//MAD//punct//5
6.1 Marknadshinder och marknadsmisslyckanden;Konsultföretaget//NN|NEU|SIN|DEF|NOM//nmod//1 Sweco//PM|NOM//nsubj//2 har//VB|PRS|AKT//ROOT//2 i//PP//case//5 ett//DT|NEU|SIN|IND//det//5 uppdrag//NN|NEU|SIN|IND|NOM//obl//2 för//PP//case//7 Näringsdepartementet//NN|NEU|SIN|DEF|NOM//nmod//5 värderat//VB|SUP|AKT//amod//9 marknadsmisslyckanden//NN|NEU|PLU|IND|NOM//obj//2 och//KN//cc//12 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 hinder//NN|NEU|PLU|IND|NOM//conj//9 för//PP//case//14 energieffektivisering//NN|UTR|SIN|IND|NOM//nmod//12 i//PP//case//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 sektorer//NN|UTR|PLU|IND|NOM//nmod//14 för//PP//mark//20 att//IE//mark//20 bedöma//VB|INF|AKT//advcl//2 hur//HA//advmod//22 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//20 dessa//DT|UTR/NEU|PLU|DEF//det//24 hinder//NN|NEU|PLU|IND|NOM//obj//22 kan//VB|PRS|AKT//aux//26 anses//VB|INF|SFO//conj//2 vara//VB|INF|AKT//xcomp//26 (//PAD//punct//2 jfr//VB|AN//parataxis//2 Avsnitt//NN|NEU|SIN|IND|NOM//nmod//31 3.3.1//RG|NOM//obj//29 )//PAD//punct//2 .//MAD//punct//2
6.1 Marknadshinder och marknadsmisslyckanden;Rapporten//NN|UTR|SIN|DEF|NOM//nsubj//35 omfattar//VB|PRS|AKT//conj//2 sju//RG|NOM//nummod//37 sektorer//NN|UTR|PLU|IND|NOM//obj//35 som//HP|-|-|-//nsubj//40 tillsammans//AB//advmod//40 svarar//VB|PRS|AKT//acl:relcl//37 för//PP//case//43 88//RG|NOM//nummod//43 procent//NN|UTR|PLU|IND|NOM//obl//40 av//PP//case//47 Sveriges//PM|GEN//nmod:poss//47 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 slutanvändning//NN|UTR|SIN|IND|NOM//nmod//43 av//PP//case//49 energi//NN|UTR|SIN|IND|NOM//nmod//47 ,//MID//punct//52 däribland//AB//advmod//52 småhus//NN|NEU|PLU|IND|NOM//conj//49 (//PAD//punct//55 inklusive//PP//case//55 fritidshus//NN|NEU|PLU|IND|NOM//conj//49 )//PAD//punct//35 ,//MID//punct//58 flerbostadshus//NN|NEU|PLU|IND|NOM//conj//2 och//KN//cc//60 kontorslokaler//NN|UTR|PLU|IND|NOM//conj//58 .//MAD//punct//2
6.1 Marknadshinder och marknadsmisslyckanden;Skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//28 mellan//PP//case//3 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 energieffektivitet//NN|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//5 det//PN|NEU|SIN|DEF|SUB/OBJ//conj//0 som//HP|-|-|-//nsubj//7 förefaller//VB|PRS|AKT//acl:relcl//5 lönsamt//AB|POS//advmod//7 för//PP//case//10 fastighetsägaren//NN|UTR|SIN|DEF|NOM//obl//7 ,//MID//punct//5 dvs.//AB|AN//advmod//15 tekniskt//AB|POS//advmod//14 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 effektiviseringsåtgärder//NN|UTR|PLU|IND|NOM//appos//5 som//HP|-|-|-//nsubj//17 har//VB|PRS|AKT//acl:relcl//15 ett//DT|NEU|SIN|IND//det//21 positivt//JJ|POS|NEU|SIN|IND|NOM//advmod//20 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//21 nuvärde//NN|NEU|SIN|IND|NOM//obj//17 ,//MID//punct//28 kan//VB|PRS|AKT//aux//28 vara//VB|INF|AKT//cop//28 mer//AB|KOM//advmod//28 eller//KN//fixed//25 mindre//AB|KOM//advmod//28 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//28 .//MAD//punct//28
6.1 Marknadshinder och marknadsmisslyckanden;Sweco//PM|NOM//nsubj//31 bedömde//VB|PRT|AKT//parataxis//28 att//SN//mark//39 den//DT|UTR|SIN|DEF//det//36 så//AB//advmod//35 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//36 ingenjörspotentialen//NN|UTR|SIN|DEF|NOM//nsubj//39 för//PP//case//38 flerbostadshus//NN|NEU|PLU|IND|NOM//nmod//36 uppgår//VB|PRS|AKT//ccomp//31 till//PP//case//41 11//RG|NOM//nummod//42 TWh//NN|UTR|PLU|IND|NOM//obl//39 år//NN|NEU|SIN|IND|NOM//nmod//44 2030//RG|NOM//nummod//42 .//MAD//punct//31
6.1 Marknadshinder och marknadsmisslyckanden;Den//DT|UTR|SIN|DEF//det//48 hindrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//48 effektiviseringspotentialen//NN|UTR|SIN|DEF|NOM//nsubj//59 ,//MID//punct//48 dvs.//AB|AN//advmod//52 den//DT|UTR|SIN|DEF//det//52 potential//NN|UTR|SIN|IND|NOM//appos//48 som//HP|-|-|-//nsubj:pass//55 inte//AB//advmod//55 utnyttjas//VB|PRS|SFO//acl:relcl//52 spontant//AB|POS//advmod//55 ,//MID//punct//48 skulle//VB|PRT|AKT//aux//59 utgöra//VB|INF|AKT//conj//31 8,5//RG|NOM//nummod//61 TWh//NN|NEU|PLU|IND|NOM//obj//59 eller//KN//cc//65 knappt//AB|POS//advmod//64 25//RG|NOM//nummod//65 procent//NN|UTR|PLU|IND|NOM//conj//61 av//PP//case//70 den//DT|UTR|SIN|DEF//det//70 totalt//AB|POS//advmod//69 bedömda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//70 energianvändningen//NN|UTR|SIN|DEF|NOM//nmod//65 .//MAD//punct//31
6.1 Marknadshinder och marknadsmisslyckanden;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 bedömning//NN|UTR|SIN|IND|NOM//nsubj//78 för//PP//case//75 kontorslokaler//NN|UTR|PLU|IND|NOM//nmod//73 är//VB|PRS|AKT//cop//78 en//DT|UTR|SIN|IND//det//78 ingenjörspotential//NN|UTR|SIN|IND|NOM//parataxis//31 på//PP//case//81 2//RG|NOM//nummod//81 TWh//PM|NOM//nmod//78 ,//MID//punct//88 varav//HA//advmod//88 den//DT|UTR|SIN|DEF//det//86 hindrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//86 potentialen//NN|UTR|SIN|DEF|NOM//nsubj//88 skulle//VB|PRT|AKT//aux//88 uppgå//VB|INF|AKT//conj//31 till//PP//case//91 1,8//RG|NOM//nummod//91 TWh//NN|AN//obl//88 eller//KN//cc//95 drygt//AB|POS//advmod//94 20//RG|NOM//nummod//95 procent//NN|UTR|PLU|IND|NOM//conj//31 av//PP//case//99 den//DT|UTR|SIN|DEF//det//99 bedömda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//99 energianvändningen//NN|UTR|SIN|DEF|NOM//nmod//95 .//MAD//punct//31
6.1 Marknadshinder och marknadsmisslyckanden;För//PP//mark//3 att//IE//mark//3 kunna//VB|INF|AKT//aux//3 bedöma//VB|INF|AKT//advcl//10 hur//HA//advmod//5 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 marknadshinder//NN|UTR|PLU|IND|NOM//obj//3 är//VB|PRS|AKT//cop//7 ,//MID//punct//10 definierade//VB|PRT|AKT//ROOT//10 Sweco//PM|NOM//nsubj//10 sju//RG|NOM//nummod//13 kategorier//NN|UTR|PLU|IND|NOM//obj//10 av//PP//case//15 hinder//NN|NEU|PLU|IND|NOM//nmod//13 för//PP//case//17 energieffektiviseringar//NN|UTR|PLU|IND|NOM//nmod//15 som//HP|-|-|-//nsubj//19 förefaller//VB|PRS|AKT//acl:relcl//17 företagsekonomiskt//AB|POS//advmod//21 lönsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//19 ,//MID//punct//25 nämligen//AB//advmod//25 Asymmetrisk//JJ|POS|UTR|SIN|IND|NOM//amod//25 information//NN|UTR|SIN|IND|NOM//appos//13 ,//MID//punct//27 Kunskap//NN|UTR|SIN|IND|NOM//conj//25 och//KN//cc//29 osäkerhet//NN|UTR|SIN|IND|NOM//conj//25 om//PP//case//32 ny//JJ|POS|UTR|SIN|IND|NOM//amod//32 teknik//NN|UTR|SIN|IND|NOM//nmod//25 ,//MID//punct//34 Transaktionskostnader//PM|NOM//conj//32 ,//MID//punct//37 Begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//37 rationalitet//NN|UTR|SIN|IND|NOM//conj//32 ,//MID//punct//40 Organisatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 hinder//NN|NEU|PLU|IND|NOM//conj//25 ,//MID//punct//40 Finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 hinder//NN|NEU|PLU|IND|NOM//conj//25 samt//KN//cc//45 Policyinstabilitet//PM|NOM//conj//25 .//MAD//punct//10
6.1 Marknadshinder och marknadsmisslyckanden;Till//PP//case//1 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//2 kommer//VB|PRS|AKT//ROOT//2 den//DT|UTR|SIN|DEF//det//4 effektivisering//NN|UTR|SIN|IND|NOM//nsubj//2 som//HP|-|-|-//nsubj:pass//6 hindras//VB|PRS|SFO//acl:relcl//4 av//PP//case//11 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 kostnaders//NN|UTR|PLU|IND|GEN//nmod:poss//11 otillräckliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 internalisering//NN|UTR|SIN|IND|NOM//obl:agent//6 .//MAD//punct//2
6.1 Marknadshinder och marknadsmisslyckanden;Om//PP//mark//24 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 kostnader//NN|UTR|PLU|IND|NOM//nsubj//24 för//PP//case//17 produktion//NN|UTR|SIN|IND|NOM//nmod//15 och//KN//cc//19 användning//NN|UTR|SIN|IND|NOM//conj//17 av//PP//case//21 energi//NN|UTR|SIN|IND|NOM//nmod//19 inte//AB//advmod//24 är//VB|PRS|AKT//cop//24 internaliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//26 ,//MID//punct//26 sänder//VB|PRS|AKT//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//26 fel//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 prissignaler//NN|UTR|PLU|IND|NOM//obj//26 när//HA//case//34 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//30 gäller//VB|PRS|AKT//fixed//30 önskvärd//JJ|POS|UTR|SIN|IND|NOM//amod//34 energieffektivisering//NN|UTR|SIN|IND|NOM//obl//26 i//PP//case//36 samhället//NN|NEU|SIN|DEF|NOM//nmod//34 och//KN//cc//40 är//VB|PRS|AKT//cop//40 således//AB//advmod//40 något//PN|NEU|SIN|IND|SUB/OBJ//conj//26 som//HP|-|-|-//nsubj//42 hindrar//VB|PRS|AKT//acl:relcl//40 energieffektivisering//NN|UTR|SIN|IND|NOM//obj//42 .//MAD//punct//2
6.1 Marknadshinder och marknadsmisslyckanden;Sweco//PM|NOM//nsubj//1 beaktade//VB|PRT|AKT//ROOT//1 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 kostnader//NN|UTR|PLU|IND|NOM//obj//1 för//PP//case//7 bland//PP//case//7 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//7 elanvändning//NN|UTR|SIN|IND|NOM//obl//1 och//KN//cc//9 värmeproduktion//NN|UTR|SIN|IND|NOM//conj//7 .//MAD//punct//1
