Aktiva åtgärder för att främja lika rättigheter och möjligheter;–//PP//punct//4 ett//DT|NEU|SIN|IND//det//4 systematiskt//AB|POS//advmod//3 målinriktat//PC|PRF|NEU|SIN|IND|NOM//amod//4 arbete//NN|NEU|SIN|IND|NOM//ROOT//4 på//PP//case//7 tre//RG|NOM//nummod//7 samhällsområden//NN|NEU|PLU|IND|NOM//nmod//4
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Uppföljningsarbetet//NN|NEU|SIN|DEF|NOM//nsubj//25 ska//VB|PRS|AKT//aux//25 vara//VB|INF|AKT//cop//25 skriftligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//4 .//MAD//punct//25
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 övervägande//NN|NEU|SIN|IND|NOM//nsubj//2 finns//VB|PRS|SFO//ROOT//2 i//PP//case//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//5 3.5.1//RG|NOM//obl//2 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;3//RG|NOM//nummod//8 kap.//NN|AN//nmod//10 21//RG|NOM//nummod//10 §//NN|AN//obl//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//23 som//HP|-|-|-//nsubj//9 enligt//PP//case//8 19//RG|NOM//nummod//8 §//NN|AN//obl//9 ansvarar//VB|PRS|AKT//acl:relcl//4 för//PP//mark//12 att//IE//mark//12 bedriva//VB|INF|AKT//advcl//9 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 åtgärder//NN|UTR|PLU|IND|NOM//obj//12 för//PP//mark//17 att//IE//mark//17 främja//VB|INF|AKT//advcl//12 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 rättigheter//NN|UTR|PLU|IND|NOM//obj//17 och//KN//cc//21 möjligheter//NN|UTR|PLU|IND|NOM//conj//19 är//VB|PRS|AKT//cop//23 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//2 att//IE//mark//25 genomföra//VB|INF|AKT//advcl//23 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 åtgärder//NN|UTR|PLU|IND|NOM//obj//25 som//HP|-|-|-//nsubj:pass//30 kan//VB|PRS|AKT//aux//30 krävas//VB|INF|SFO//acl:relcl//27 för//PP//mark//35 att//SN//mark//35 tjänstgöringsförhållandena//NN|NEU|PLU|DEF|NOM//nsubj//35 ska//VB|PRS|AKT//aux//35 lämpa//VB|INF|AKT//advcl//30 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//35 för//PP//case//38 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//35 oavsett//PP//case//40 kön//NN|NEU|SIN|IND|NOM//nmod//38 ,//MID//punct//42 könsidentitet//NN|UTR|SIN|IND|NOM//conj//40 eller//KN//cc//44 könsuttryck//NN|NEU|SIN|IND|NOM//conj//40 ,//MID//punct//47 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//47 tillhörighet//NN|UTR|SIN|IND|NOM//conj//40 ,//MID//punct//49 religion//NN|UTR|SIN|IND|NOM//conj//40 eller//KN//cc//52 annan//JJ|POS|UTR|SIN|IND|NOM//amod//52 trosuppfattning//NN|UTR|SIN|IND|NOM//conj//40 ,//MID//punct//54 funktionsnedsättning//NN|UTR|SIN|IND|NOM//conj//40 eller//KN//cc//57 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//57 läggning//NN|UTR|SIN|IND|NOM//conj//40 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 berör//VB|PRS|AKT//ROOT//1 totalförsvarspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//1 samt//KN//cc//4 de//PN|UTR/NEU|PLU|DEF|SUB//conj//2 som//HP|-|-|-//nsubj:pass//6 omfattas//VB|PRS|SFO//acl:relcl//4 av//PP//case//8 förordningen//NN|UTR|SIN|DEF|NOM//obl:agent//6 (//PAD//punct//8 2010//RG|NOM//nummod//12 ://MID//punct//10 xx//AB|AN//obl//1 )//PAD//punct//12 om//PP//case//18 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 och//KN//cc//17 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//15 utbildning//NN|UTR|SIN|IND|NOM//nmod//12 inom//PP//case//20 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//18 .//MAD//punct//12
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Tjänstgöringsförhållanden//NN|UTR|SIN|DEF|NOM//nsubj//23 liknar//VB|PRS|AKT//conj//1 i//PP//case//26 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 delar//NN|UTR|PLU|IND|NOM//obl//23 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//23 som//HP|-|-|-//nsubj:pass//29 avses//VB|PRS|SFO//acl:relcl//27 med//PP//case//31 arbetsförhållanden//NN|NEU|PLU|IND|NOM//obl//29 inom//PP//case//33 arbetslivet//NN|NEU|SIN|DEF|NOM//obl//29 .//MAD//punct//1
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 övervägande//NN|NEU|SIN|IND|NOM//nsubj//2 finns//VB|PRS|SFO//ROOT//2 i//PP//case//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//5 3.5.2//RG|NOM//obl//2 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;3//RG|NOM//nummod//8 kap.//NN|AN//nmod//10 22//RG|NOM//nummod//10 §//NN|AN//obl//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//23 som//HP|-|-|-//nsubj//9 enligt//PP//case//8 19//RG|NOM//nummod//8 §//NN|AN//obl//9 ansvarar//VB|PRS|AKT//acl:relcl//4 för//PP//mark//12 att//IE//mark//12 bedriva//VB|INF|AKT//advcl//9 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 åtgärder//NN|UTR|PLU|IND|NOM//obj//12 för//PP//mark//17 att//IE//mark//17 främja//VB|INF|AKT//advcl//12 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 rättigheter//NN|UTR|PLU|IND|NOM//obj//17 och//KN//cc//21 möjligheter//NN|UTR|PLU|IND|NOM//conj//19 är//VB|PRS|AKT//cop//23 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//2 att//IE//mark//25 vidta//VB|INF|AKT//advcl//23 åtgärder//NN|UTR|PLU|IND|NOM//obj//25 för//PP//mark//29 att//IE//mark//29 förebygga//VB|INF|AKT//advcl//25 och//KN//cc//31 förhindra//VB|INF|AKT//conj//29 att//SN//mark//34 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj:pass//34 utsätts//VB|PRS|SFO//ccomp//31 för//PP//case//36 trakasserier//NN|NEU|PLU|IND|NOM//obl//34 eller//KN//cc//39 sexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 trakasserier//NN|NEU|PLU|IND|NOM//conj//36 .//MAD//punct//23
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Skyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//42 gäller//VB|PRS|AKT//conj//2 oavsett//PP//case//44 kön//NN|NEU|SIN|IND|NOM//obl//42 ,//MID//punct//46 könsidentitet//NN|UTR|SIN|IND|NOM//conj//44 eller//KN//cc//48 könsuttryck//NN|NEU|SIN|IND|NOM//conj//44 ,//MID//punct//51 etnisk//JJ|POS|UTR|SIN|IND|NOM//amod//51 tillhörighet//NN|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//53 religion//NN|UTR|SIN|IND|NOM//conj//44 eller//KN//cc//56 annan//JJ|POS|UTR|SIN|IND|NOM//amod//56 trosuppfattning//NN|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//58 funktionsnedsättning//NN|UTR|SIN|IND|NOM//conj//44 eller//KN//cc//61 sexuell//JJ|POS|UTR|SIN|IND|NOM//amod//61 läggning//NN|UTR|SIN|IND|NOM//conj//44 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 berör//VB|PRS|AKT//ROOT//1 totalförsvarspliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//1 samt//KN//cc//4 de//PN|UTR/NEU|PLU|DEF|SUB//conj//2 som//HP|-|-|-//nsubj:pass//6 omfattas//VB|PRS|SFO//acl:relcl//4 av//PP//case//8 förordningen//NN|UTR|SIN|DEF|NOM//obl:agent//6 (//PAD//punct//8 2010//RG|NOM//nummod//12 ://MID//punct//10 xx//AB|AN//obl//1 )//PAD//punct//12 om//PP//case//18 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 och//KN//cc//17 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//15 utbildning//NN|UTR|SIN|IND|NOM//nmod//12 inom//PP//case//20 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//18 .//MAD//punct//1
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 övervägande//NN|NEU|SIN|IND|NOM//nsubj//2 finns//VB|PRS|SFO//ROOT//2 i//PP//case//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//5 3.5.3//RG|NOM//obl//2 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;4//RG|NOM//nummod//8 kap.//NN|AN//obl//2 1//RG|NOM//nummod//10 §//NN|AN//obl//8
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Genom//PP//case//4 ett//DT|NEU|SIN|IND//det//4 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//4 andra//RO|NOM//amod//4 stycke//NN|NEU|SIN|IND|NOM//obl//5 föreskrivs//VB|PRS|SFO//ROOT//5 att//SN//mark//14 Diskrimineringsombudsmannen//NN|UTR|SIN|DEF|NOM//nsubj//14 inom//PP//case//12 ramen//NN|UTR|SIN|DEF|NOM//fixed//8 för//PP//fixed//8 sin//PS|UTR|SIN|DEF//nmod:poss//12 tillsyn//NN|UTR|SIN|IND|NOM//nmod//7 ska//VB|PRS|AKT//aux//14 lämna//VB|INF|AKT//ccomp//5 råd//NN|NEU|SIN|IND|NOM//obj//14 och//KN//cc//17 ge//VB|INF|AKT//conj//14 vägledning//NN|UTR|SIN|IND|NOM//obj//17 .//MAD//punct//5
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Regeln//NN|UTR|SIN|DEF|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 ett//DT|NEU|SIN|IND//det//23 förtydligande//NN|NEU|SIN|IND|NOM//parataxis//5 av//PP//case//25 definition//NN|UTR|SIN|IND|NOM//nmod//23 av//PP//case//27 tillsynen//NN|UTR|SIN|DEF|NOM//nmod//25 ,//MID//punct//30 som//HP|-|-|-//nsubj//30 innehåller//VB|PRS|AKT//acl:relcl//27 både//KN//cc//36 en//DT|UTR|SIN|IND//det//36 granskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 och//KN//cc//35 rådgivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//33 del//NN|UTR|SIN|IND|NOM//obj//30 (//PAD//punct//23 jfr//VB|AN//parataxis//23 prop//NN|UTR|SIN|IND|NOM//obj//38 .//MID//punct//23
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;2008/09:160//RG|NOM//appos//23 )//PAD//punct//41 .//MAD//punct//5
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 övervägande//NN|NEU|SIN|IND|NOM//nsubj//2 finns//VB|PRS|SFO//ROOT//2 i//PP//case//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//5 3.6.1//RG|NOM//obl//2 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;4//RG|NOM//nummod//8 kap.//NN|AN//nmod//10 5//RG|NOM//nummod//10 §//NN|AN//obl//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;I//PP//case//2 första//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//4  //_SP////2 anges//VB|PRS|SFO//ROOT//4 att//SN//mark//27 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//27 som//HP|-|-|-//nsubj//9 inte//AB//advmod//9 fullgör//VB|PRS|AKT//acl:relcl//6 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//11 skyldigheter//NN|UTR|PLU|IND|NOM//obj//9 enligt//PP//case//15 3//RG|NOM//nummod//14 kap.//NN|AN//nmod//15 3–4//RG|NOM//obl//9 ,//MID//punct//15 11–12//RG|NOM//nmod//6 ,//MID//punct//19 14–15//RG|NOM//conj//17 och//KN//cc//19 19//RG|NOM//nummod//22 §//NN|AN//nmod//23 §//NN|AN//nmod//17 kan//VB|PRS|AKT//aux//27 vid//PP//advmod//27 vite//NN|NEU|SIN|IND|NOM//fixed//25 föreläggas//VB|INF|SFO//ccomp//4 att//IE//mark//29 fullgöra//VB|INF|AKT//xcomp//27 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//29 .//MAD//punct//4
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Inom//PP//case//1 arbetslivet//NN|NEU|SIN|DEF|NOM//obl//2 handlar//VB|PRS|AKT//ROOT//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 om//PP//case//6 tre//RG|NOM//nummod//6 situationer//NN|UTR|PLU|IND|NOM//obl//2 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;För//PP//case//10 det//DT|NEU|SIN|DEF//det//10 första//RO|NOM//conj//2 för//PP//mark//13 att//IE//mark//13 få//VB|INF|AKT//acl//10 arbetsgivare//NN|UTR|PLU|IND|NOM//obj//13 att//IE//mark//16 efterfölja//VB|INF|AKT//advcl//13 sin//PS|UTR|SIN|DEF//nmod:poss//18 skyldighet//NN|UTR|SIN|IND|NOM//obj//16 att//IE//mark//20 bedriva//VB|INF|AKT//advcl//16 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 åtgärder//NN|UTR|PLU|IND|NOM//obj//20 för//PP//mark//25 att//IE//mark//25 främja//VB|INF|AKT//advcl//20 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 rättigheter//NN|UTR|PLU|IND|NOM//obj//25 och//KN//cc//29 möjligheter//NN|UTR|PLU|IND|NOM//conj//27 genom//PP//case//34 ett//DT|NEU|SIN|IND//det//34 systematiskt//AB|POS//advmod//33 målinriktat//PC|PRF|NEU|SIN|IND|NOM//amod//34 arbete//NN|NEU|SIN|IND|NOM//nmod//29 enligt//PP//case//40 3//RG|NOM//nummod//37 kap.//NN|AN//nmod//38 3–4//RG|NOM//nummod//39 §//NN|AN//nmod//40 §//NN|AN//nmod//29 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;För//PP//case//44 det//DT|NEU|SIN|DEF//det//44 andra//RO|NOM//conj//2 för//PP//mark//47 att//IE//mark//47 få//VB|INF|AKT//acl//44 arbetsgivare//NN|UTR|PLU|IND|NOM//obj//47 att//IE//mark//50 efterfölja//VB|INF|AKT//advcl//47 sin//PS|UTR|SIN|DEF//nmod:poss//52 skyldighet//NN|UTR|SIN|IND|NOM//obj//50 att//IE//mark//54 bedriva//VB|INF|AKT//advcl//50 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 åtgärder//NN|UTR|PLU|IND|NOM//obj//54 genom//PP//mark//59 att//IE//mark//59 arbeta//VB|INF|AKT//advcl//54 med//PP//case//61 löner//NN|UTR|PLU|IND|NOM//obl//59 till//PP//case//65 följd//NN|UTR|SIN|IND|NOM//fixed//62 av//PP//fixed//62 kön//NN|NEU|SIN|IND|NOM//obl//59 3//RG|NOM//nummod//67 kap.//NN|AN//nmod//70 11-12//RG|NOM//nummod//69 §//NN|AN//nmod//70 §//NN|AN//nmod//65 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;I//PP//case//74 den//DT|UTR|SIN|DEF//det//74 delen//NN|UTR|SIN|DEF|NOM//obl//75 gäller//VB|PRS|AKT//conj//2 samma//DT|UTR/NEU|SIN/PLU|IND//det//77 regler//NN|UTR|PLU|IND|NOM//obj//75 som//HP|-|-|-//nsubj//82 enligt//PP//case//80 hittills//AB//advmod//82 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 diskrimineringslag//NN|NEU|PLU|IND|NOM//acl//77 ,//MID//punct//92 bortsett//PC|PRF|NEU|SIN|IND|NOM//mark//92 från//PP//fixed//84 att//SN//mark//92 –//RG|NOM//punct//92 precis//AB//advmod//92 som//HA//mark//92 när//HA//mark//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 rör//VB|PRS|AKT//conj//82 det//DT|NEU|SIN|DEF//det//96 systematiskt//AB|POS//advmod//95 målinriktade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//96 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//92 –//RG|NOM//punct//99 enbart//AB//advmod//99 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj:pass//107 som//KN//nsubj//103 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//102 kalenderåret//NN|NEU|SIN|DEF|NOM//nsubj//103 sysselsatte//VB|PRT|AKT//acl:relcl//99 minst//AB|SUV//advmod//105 25//RG|NOM//nummod//106 arbetstagare//NN|UTR|PLU|IND|NOM//nsubj:pass//107 omfattas//VB|PRS|SFO//acl:relcl//77 av//PP//case//109 skyldigheten//NN|UTR|SIN|DEF|NOM//obl:agent//107 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Och//KN//cc//114 för//PP//case//114 det//DT|NEU|SIN|DEF//det//114 tredje//RO|NOM//conj//2 att//IE//mark//116 få//VB|INF|AKT//acl//114 arbetsgivaren//NN|UTR|SIN|DEF|NOM//obj//116 att//IE//mark//119 lämna//VB|INF|AKT//xcomp//116 ut//PL//compound:prt//119 information//NN|UTR|SIN|IND|NOM//obj//119 enligt//PP//case//124 3//RG|NOM//nummod//124 kap.//NN|AN//nmod//126 14//RG|NOM//nummod//126 §//NN|AN//nmod//121 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Inom//PP//case//1 utbildningsområdet//NN|NEU|SIN|DEF|NOM//obl//2 handlar//VB|PRS|AKT//ROOT//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 om//PP//mark//6 att//IE//mark//6 få//VB|INF|AKT//advcl//2 utbildningsanordnare//NN|UTR|PLU|IND|NOM//obj//6 att//IE//mark//9 bedriva//VB|INF|AKT//advcl//6 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 åtgärder//NN|UTR|PLU|IND|NOM//obj//9 för//PP//mark//14 att//IE//mark//14 främja//VB|INF|AKT//advcl//9 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 rättigheter//NN|UTR|PLU|IND|NOM//obj//14 och//KN//cc//18 möjligheter//NN|UTR|PLU|IND|NOM//conj//16 genom//PP//case//23 ett//DT|NEU|SIN|IND//det//23 systematiskt//AB|POS//advmod//22 målinriktat//PC|PRF|NEU|SIN|IND|NOM//amod//23 arbete//NN|NEU|SIN|IND|NOM//nmod//18 enligt//PP//case//29 3//RG|NOM//nummod//26 kap.//NN|AN//nmod//27 15–16//RG|NOM//nummod//28 §//NN|AN//nmod//29 §//NN|AN//nmod//18 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Även//AB//advmod//1 ifråga//AB//case//3 om//PP//fixed//1 totalförsvarsplikten//NN|UTR|SIN|DEF|NOM//obl//11 och//KN//cc//7 den//DT|UTR|SIN|DEF//det//7 frivilliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 grundutbildningen//NN|UTR|SIN|DEF|NOM//conj//3 som//HP|-|-|-//obj//10 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//10 bedriver//VB|PRS|AKT//acl:relcl//7 handlar//VB|PRS|AKT//ROOT//11 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//11 om//PP//mark//15 att//IE//mark//15 få//VB|INF|AKT//advcl//11 de//DT|UTR/NEU|PLU|DEF//det//17 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//15 att//IE//mark//19 bedriva//VB|INF|AKT//advcl//15 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 åtgärder//NN|UTR|PLU|IND|NOM//obj//19 för//PP//mark//24 att//IE//mark//24 främja//VB|INF|AKT//advcl//19 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 rättigheter//NN|UTR|PLU|IND|NOM//obj//24 och//KN//cc//28 möjligheter//NN|UTR|PLU|IND|NOM//conj//26 genom//PP//case//33 ett//DT|NEU|SIN|IND//det//33 systematiskt//AB|POS//advmod//32 målinriktat//PC|PRF|NEU|SIN|IND|NOM//amod//33 arbete//NN|NEU|SIN|IND|NOM//nmod//28 enligt//PP//case//36 3//RG|NOM//nummod//36 kap.//NN|AN//nmod//39 19–20//RG|NOM//nummod//38 §//NN|AN//nmod//39 §//NN|AN//nmod//33 .//MAD//punct//11
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 övervägande//NN|NEU|SIN|IND|NOM//nsubj//2 finns//VB|PRS|SFO//ROOT//2 i//PP//case//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//5 3.6.2//RG|NOM//obl//2 .//MAD//punct//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;1//RG|NOM//nummod//8 §//NN|AN//obl//2
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Konsekvensändring//NN|UTR|SIN|IND|NOM//nsubj:pass//10 med//PP//case//2 anledning//NN|UTR|SIN|IND|NOM//nmod//0 dels//KN//advmod//10 av//PP//mark//10 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//7 diskrimineringsgrund//NN|UTR|SIN|IND|NOM//nsubj:pass//10 som//HP|-|-|-//nsubj:pass//10 hittills//AB//advmod//10 benämnts//VB|SUP|SFO//ROOT//10 som//KN//mark//13 könsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 identitet//NN|UTR|SIN|IND|NOM//obl//10 eller//KN//cc//15 uttryck//NN|NEU|SIN|IND|NOM//conj//13 ska//VB|PRS|AKT//aux//17 benämnas//VB|INF|SFO//conj//10 som//KN//mark//19 könsidentitet//NN|UTR|SIN|IND|NOM//xcomp//17 eller//KN//cc//21 könsuttryck//NN|NEU|SIN|IND|NOM//conj//19 och//KN//cc//34 dels//KN//advmod//34 av//PP//mark//34 att//SN//mark//34 den//DT|UTR|SIN|DEF//det//27 diskrimineringsgrund//NN|UTR|SIN|IND|NOM//dislocated//34 som//HP|-|-|-//nsubj:pass//30 hittills//AB//advmod//30 benämnts//VB|SUP|SFO//acl:relcl//27 som//KN//nsubj:pass//34 funktionshinder//NN|NEU|PLU|IND|NOM//nsubj:pass//34 ska//VB|PRS|AKT//aux//34 benämnas//VB|INF|SFO//conj//10 som//KN//mark//36 funktionsnedsättning//NN|UTR|SIN|IND|NOM//xcomp//34 .//MAD//punct//10
4 Författningskommentarer / aktiva åtgärder för att främja lika rättigheter och möjligheter;Se//VB|IMP|AKT//conj//10 närmare//AB|KOM//advmod//38 i//PP//case//41 kommentaren//NN|UTR|SIN|DEF|NOM//obl//38 till//PP//case//46 1//RG|NOM//nummod//44 kap.//NN|AN//nmod//45 5//RG|NOM//nummod//46 §//NN|AN//obl//38 .//MAD//punct//10

4 Författningskommentarer / Högskolelagen (1992:1443);Konsekvensändring//NN|UTR|SIN|IND|NOM//nsubj:pass//10 med//PP//case//2 anledning//NN|UTR|SIN|IND|NOM//nmod//0 dels//KN//advmod//10 av//PP//mark//10 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//7 diskrimineringsgrund//NN|UTR|SIN|IND|NOM//nsubj:pass//10 som//HP|-|-|-//nsubj:pass//10 hittills//AB//advmod//10 benämnts//VB|SUP|SFO//ROOT//10 som//KN//mark//13 könsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 identitet//NN|UTR|SIN|IND|NOM//obl//10 eller//KN//cc//15 uttryck//NN|NEU|SIN|IND|NOM//conj//13 ska//VB|PRS|AKT//aux//17 benämnas//VB|INF|SFO//conj//10 som//KN//mark//19 könsidentitet//NN|UTR|SIN|IND|NOM//xcomp//17 eller//KN//cc//21 könsuttryck//NN|NEU|SIN|IND|NOM//conj//19 och//KN//cc//34 dels//KN//advmod//34 av//PP//mark//34 att//SN//mark//34 den//DT|UTR|SIN|DEF//det//27 diskrimineringsgrund//NN|UTR|SIN|IND|NOM//dislocated//34 som//HP|-|-|-//nsubj:pass//30 hittills//AB//advmod//30 benämnts//VB|SUP|SFO//acl:relcl//27 som//KN//nsubj:pass//34 funktionshinder//NN|NEU|PLU|IND|NOM//nsubj:pass//34 ska//VB|PRS|AKT//aux//34 benämnas//VB|INF|SFO//conj//10 som//KN//mark//36 funktionsnedsättning//NN|UTR|SIN|IND|NOM//xcomp//34 .//MAD//punct//10
4 Författningskommentarer / Högskolelagen (1992:1443);Se//VB|IMP|AKT//conj//10 närmare//AB|KOM//advmod//38 i//PP//case//41 kommentaren//NN|UTR|SIN|DEF|NOM//obl//38 till//PP//case//46 1//RG|NOM//nummod//44 kap.//NN|AN//nmod//45 5//RG|NOM//nummod//46 §//NN|AN//obl//38 .//MAD//punct//10

