Ett stärkt konsumentskydd vid telefonförsäljning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 konsumentskydd//NN|NEU|SIN|IND|NOM//nmod//2 vid//PP//case//6 telefonförsäljning//NN|UTR|SIN|IND|NOM//nmod//4
5.3 SWEDMA och Kontakta / Bakgrund och syfte;Även//AB//advmod//115 Kontakta//PM|NOM//nsubj//116 står//VB|PRS|AKT//conj//56 bakom//PL//case//118 bildandet//NN|NEU|SIN|DEF|NOM//obl//116 av//PP//case//120 NIXTelefon//NN|UTR|SIN|IND|NOM//nmod//118 och//KN//cc//122 tar//VB|PRS|AKT//conj//116 fram//PL//compound:prt//122 riktlinjer//NN|UTR|PLU|IND|NOM//obj//122 för//PP//case//126 telemarketing//NN|UTR|SIN|IND|NOM//obl//122 .//MAD//punct//56

5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;SWEDMA//NN|NEU|PLU|IND|NOM//nsubj//4 och//KN//cc//2 Kontakta//PM|NOM//conj//0 har//VB|PRS|AKT//aux//4 tagit//VB|SUP|AKT//ROOT//4 fram//PL//compound:prt//4 Etiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 regler//NN|UTR|PLU|IND|NOM//obj//4 för//PP//case//9 försäljning//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//11 marknadsföring//NN|UTR|SIN|IND|NOM//conj//9 via//PP//case//13 telefon//NN|UTR|SIN|IND|NOM//nmod//11 till//PP//case//15 konsument//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 tillämpas//VB|INF|SFO//conj//4 av//PP//case//21 SWEDMA//PM|NOM//obl:agent//19 ://MID//punct//21 s//NN|AN//amod//26 och//KN//cc//25 Kontaktas//PM|GEN//conj//23 medlemmar//NN|UTR|PLU|IND|NOM//obl//19 samt//KN//cc//28 anses//VB|PRS|SFO//conj//19 som//KN//case//31 god//JJ|POS|UTR|SIN|IND|NOM//amod//31 praxis//NN|UTR|SIN|IND|NOM//obl//28 vid//PP//case//34 all//DT|UTR|SIN|IND/DEF//det//34 typ//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//36 försäljning//NN|UTR|SIN|IND|NOM//nmod//34 och//KN//cc//38 marknadsföring//NN|UTR|SIN|IND|NOM//conj//36 över//PP//case//40 telefon//NN|UTR|SIN|IND|NOM//nmod//38 till//PP//case//42 konsumenter//NN|UTR|PLU|IND|NOM//nmod//38 .//MAD//punct//19
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Med//PP//case//46 god//JJ|POS|UTR|SIN|IND|NOM//amod//46 sed//NN|UTR|SIN|IND|NOM//obl//47 avses//VB|PRS|SFO//conj//19 god//JJ|POS|UTR|SIN|IND|NOM//amod//49 marknadsföringssed//NN|UTR|SIN|IND|NOM//nsubj:pass//47 enligt//PP//case//53 5//RG|NOM//nummod//52 §//NN|AN//nmod//53 marknadsföringslagen//NN|UTR|SIN|DEF|NOM//obl//47 .//MAD//punct//47
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;De//DT|UTR/NEU|PLU|DEF//det//57 etiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//58 gäller//VB|PRS|AKT//parataxis//47 också//AB//advmod//58 i//PP//case//62 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 delar//NN|UTR|PLU|IND|NOM//obl//58 vid//PP//case//64 penninginsamling//NN|UTR|SIN|IND|NOM//nmod//62 ,//MID//punct//66 kläd-//NN|NEU|-|-|SMS//conj//64 och//KN//cc//69 annan//JJ|POS|UTR|SIN|IND|NOM//amod//69 lösöreinsamling//NN|UTR|SIN|IND|NOM//conj//64 ,//MID//punct//71 försäljning//NN|UTR|SIN|IND|NOM//conj//64 av//PP//case//73 varor//NN|UTR|PLU|IND|NOM//nmod//71 och//KN//cc//75 tjänster//NN|UTR|PLU|IND|NOM//conj//73 samt//KN//cc//77 insamling//NN|UTR|SIN|IND|NOM//conj//64 med//PP//case//79 gåvobevis//NN|NEU|SIN|IND|NOM//nmod//77 för//PP//case//81 humanitärt-//NN|UTR|-|-|SMS//nmod//77 ,//MID//punct//83 välgörande-//NN|UTR|-|-|SMS//conj//81 ,//MID//punct//85 kulturellt//JJ|POS|NEU|SIN|IND|NOM//conj//81 eller//KN//cc//87 annat//JJ|POS|NEU|SIN|IND|NOM//conj//81 allmännyttigt//JJ|POS|NEU|SIN|IND|NOM//amod//89 ändamål//NN|NEU|SIN|IND|NOM//conj//64 via//PP//case//91 telefon//NN|UTR|SIN|IND|NOM//nmod//89 .//MAD//punct//4
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Den//DT|UTR|SIN|DEF//det//2 1//RO|NOM//nummod//2 februari//NN|UTR|SIN|IND|NOM//obl//4 2014//RG|NOM//nummod//2 trädde//VB|PRT|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//7 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//7 ändring//NN|UTR|SIN|IND|NOM//nsubj//4 av//PP//case//9 reglerna//NN|UTR|PLU|DEF|NOM//nmod//7 i//PP//case//11 kraft//NN|UTR|SIN|IND|NOM//nmod//9 med//PP//case//13 innebörd//NN|UTR|SIN|IND|NOM//nmod//9 att//SN//mark//20 telefonförsäljning//NN|UTR|SIN|IND|NOM//nsubj//20 till//PP//case//18 konsumenters//NN|UTR|PLU|IND|GEN//nmod:poss//18 mobiltelefoner//NN|UTR|PLU|IND|NOM//nmod//15 är//VB|PRS|AKT//cop//20 förenligt//JJ|POS|NEU|SIN|IND|NOM//acl//9 med//PP//case//23 god//JJ|POS|UTR|SIN|IND|NOM//amod//23 sed//NN|UTR|SIN|IND|NOM//obl//20 .//MID//punct//4
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Tidigare//AB|KOM//advmod//26 gällde//VB|PRT|AKT//conj//4 enligt//PP//case//29 samma//DT|UTR/NEU|SIN/PLU|IND//det//29 regler//NN|UTR|PLU|IND|NOM//obl//26 motsatsvis//AB//advmod//26 att//SN//mark//36 marknadsföring//NN|UTR|SIN|IND|NOM//nsubj//36 till//PP//case//35 konsumenters//NN|UTR|PLU|IND|GEN//nmod:poss//35 mobiltelefoner//NN|UTR|PLU|IND|NOM//nmod//32 stred//VB|PRT|AKT//ccomp//26 mot//PP//case//39 god//JJ|POS|UTR|SIN|IND|NOM//amod//39 marknadsföringssed//NN|UTR|SIN|IND|NOM//obl//36 .//MAD//punct//26
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Från//PP//case//44 den//DT|UTR|SIN|DEF//det//44 1//RO|NOM//nummod//44 juli//NN|UTR|SIN|IND|NOM//obl//49 2013//RG|NOM//nummod//44 har//VB|PRS|AKT//aux//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 varit//VB|SUP|AKT//cop//49 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//26 att//IE//mark//51 anmäla//VB|INF|AKT//csubj//49 även//AB//advmod//51 mobiltelefonnummer//NN|NEU|PLU|IND|NOM//obj//51 i//PP//case//56 spärregistret//NN|NEU|SIN|DEF|NOM//nmod//56 NIX-Telefon//PM|NOM//obl//53 .//MAD//punct//4
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Av//PP//case//1 reglerna//NN|UTR|PLU|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 i//PP//advmod//2 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//3 följande//NN|NEU|SIN|IND|NOM//nsubj//2 .//MAD//punct//2
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Telefonsamtal//NN|NEU|PLU|IND|NOM//nsubj//7 i//PP//case//2 försäljnings-//NN|UTR|-|-|SMS//nmod//0 eller//KN//cc//4 marknadsföringssyfte//NN|NEU|SIN|IND|NOM//conj//2 är//VB|PRS|AKT//cop//7 inte//AB//advmod//7 tillåtna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//7 till//PP//case//9 konsumenter//NN|UTR|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj//12 är//VB|PRS|AKT//aux:pass//12 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//9 i//PP//case//15 spärregistret//NN|NEU|SIN|DEF|NOM//nmod//15 NIXTelefon//NN|NEU|SIN|IND|NOM//obl//12 (//PAD//punct//17 punkt//NN|UTR|SIN|IND|NOM//appos//7 2//RG|NOM//nummod//17 första//RO|NOM//amod//20 stycket//NN|NEU|SIN|DEF|NOM//conj//17 )//PAD//punct//17 .//MAD//punct//7
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 är//VB|PRS|AKT//ROOT//1 emellertid//AB//advmod//1 alltid//AB//advmod//1 (//PAD//punct//1 oavsett//PP//case//7 första//RO|NOM//amod//7 stycket//NN|NEU|SIN|DEF|NOM//obl//1 )//PAD//punct//9 tillåtet//PC|PRF|NEU|SIN|IND|NOM//conj//7 att//IE//mark//11 ringa//VB|INF|AKT//acl//9 a//NN|NEU|SIN|IND|NOM//advmod//11 )//PAD//punct//7 konsumenter//NN|UTR|PLU|IND|NOM//dislocated//1 som//HP|-|-|-//nsubj//16 lämnat//VB|SUP|AKT//acl:relcl//14 sitt//PS|NEU|SIN|DEF//nmod:poss//18 samtycke//NN|NEU|SIN|IND|NOM//obj//16 till//PP//mark//22 att//IE//mark//22 bli//VB|INF|AKT//aux:pass//22 kontaktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//16 enligt//PP//case//26 10//RG|NOM//nummod//25 §//NN|AN//nmod//26 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//22 (//PAD//punct//26 PuL//PM|NOM//appos//26 )//PAD//punct//26 ,//MID//punct//34 t.ex.//AB|AN//advmod//34 om//SN//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 finns//VB|PRS|SFO//parataxis//1 en//DT|UTR|SIN|IND//det//37 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//37 kundrelation//NN|UTR|SIN|IND|NOM//nsubj//34 eller//KN//cc//39 personen//NN|UTR|SIN|DEF|NOM//conj//37 har//VB|PRS|AKT//aux//41 anmält//VB|SUP|AKT//conj//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//41 till//PP//case//45 en//DT|UTR|SIN|IND//det//45 tävling//NN|UTR|SIN|IND|NOM//obl//41 på//PP//case//47 internet//NN|NEU|SIN|DEF|NOM//nmod//45 och//KN//cc//49 lämnat//VB|SUP|AKT//conj//41 medgivande//NN|NEU|SIN|IND|NOM//obj//49 till//PP//case//53 en//DT|UTR|SIN|IND//det//53 kontakt//NN|UTR|SIN|IND|NOM//obl//49 ,//MID//punct//55 b//NN|NEU|SIN|IND|NOM//conj//53 )//PAD//punct//55 konsumenter//NN|UTR|PLU|IND|NOM//obj//41 som//HP|-|-|-//obl//60 försäljaren//NN|UTR|SIN|DEF|NOM//nsubj//60 har//VB|PRS|AKT//acl:relcl//57 en//DT|UTR|SIN|IND//det//62 kundrelation//NN|UTR|SIN|IND|NOM//obj//60 med//PP//case//58 eller//KN//cc//65 c//NN|NEU|SIN|IND|NOM//conj//63 )//PAD//punct//60 efter//PP//case//69 avslutad//PC|PRF|UTR|SIN|IND|NOM//amod//69 kundrelation//NN|UTR|SIN|IND|NOM//obl//60 ,//MID//punct//69 i//PP//case//72 normalfallet//NN|NEU|SIN|DEF|NOM//obl//73 upp//AB//advmod//60 till//PP//case//76 12//RG|NOM//nummod//76 månader//NN|UTR|PLU|IND|NOM//obl//73 (//PAD//punct//78 punkt//NN|UTR|SIN|IND|NOM//appos//1 2//RG|NOM//nummod//81 andra//RO|NOM//amod//81 stycket//NN|NEU|SIN|DEF|NOM//conj//78 )//PAD//punct//78 .//MAD//punct//1
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Vid//PP//case//1 påringning//NN|UTR|SIN|IND|NOM//obl//4 ska//VB|PRS|AKT//aux//4 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//4 uppringde//VB|PRT|AKT//ROOT//4 vidare//AB|KOM//advmod//4 kunna//VB|INF|AKT//aux//7 avläsa//VB|INF|AKT//xcomp//4 från//PP//case//10 vilket//HD|NEU|SIN|IND//det//10 nummer//NN|NEU|SIN|IND|NOM//obl//7 samtalet//NN|NEU|SIN|DEF|NOM//nsubj//12 kommer//VB|PRS|AKT//acl:relcl//10 och//KN//cc//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 ska//VB|PRS|AKT//aux//16 gå//VB|INF|AKT//conj//12 att//IE//mark//18 ringa//VB|INF|AKT//xcomp//16 tillbaka//PL//advmod//18 till//PP//case//24 det//DT|NEU|SIN|DEF//det//23 uppringande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//24 telefonnummer//NN|NEU|SIN|IND|NOM//obl//18 .//MAD//punct//4
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Vid//PP//case//29 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//29 s.k.//AB|AN//amod//29 motringning//NN|UTR|SIN|IND|NOM//obl//34 ska//VB|PRS|AKT//aux//34 ett//DT|NEU|SIN|IND//det//33 automatiskt//JJ|POS|NEU|SIN|IND|NOM//advmod//33 svarsmeddelande//NN|NEU|SIN|IND|NOM//nsubj:pass//34 läsas//VB|INF|SFO//conj//4 upp//PL//compound:prt//34 som//HP|-|-|-//nsubj//37 anger//VB|PRS|AKT//advcl//34 namn//NN|NEU|SIN|IND|NOM//obj//37 på//PP//case//41 det//DT|NEU|SIN|DEF//det//41 företag//NN|NEU|SIN|IND|NOM//obl//37 som//HP|-|-|-//nsubj//43 genomfört//VB|SUP|AKT//acl:relcl//41 påringningen//NN|UTR|SIN|DEF|NOM//obj//43 samt//KN//cc//51 på//PP//case//48 vilket//HD|NEU|SIN|IND//det//48 sätt//NN|NEU|SIN|IND|NOM//obl//51 företaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//51 kan//VB|PRS|AKT//aux//51 nås//VB|INF|SFO//conj//34 .//MAD//punct//4
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 ska//VB|PRS|AKT//aux//57 alltid//AB//advmod//57 tydligt//AB|POS//amod//57 framgå//VB|INF|AKT//parataxis//4 på//PP//case//60 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//60 webbplats//NN|UTR|SIN|IND|NOM//obl//57 hur//HA//advmod//63 konsumenter//NN|UTR|PLU|IND|NOM//nsubj//63 kommer//VB|PRS|AKT//ccomp//57 i//PP//advmod//63 kontakt//NN|UTR|SIN|IND|NOM//fixed//64 med//PP//case//67 företaget//NN|NEU|SIN|DEF|NOM//obl//63 via//PP//case//69 e-post//NN|UTR|SIN|IND|NOM//nmod//67 och//KN//cc//71 bemannad//PC|PRF|UTR|SIN|IND|NOM//amod//72 telefon//NN|UTR|SIN|IND|NOM//nmod//69 under//PP//case//74 kontorstid//NN|UTR|SIN|IND|NOM//obl//63 (//PAD//punct//57 punkt//NN|UTR|SIN|IND|NOM//nmod//77 3.1//RG|NOM//appos//57 )//PAD//punct//57 .//MAD//punct//4
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Under//PP//case//2 ett//RG|NEU|SIN|IND|NOM//det//2 dygn//NN|NEU|SIN|IND|NOM//obl//3 får//VB|PRS|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//7 och//KN//cc//6 samma//DT|UTR/NEU|SIN/PLU|IND//conj//4 företag//NN|NEU|SIN|IND|NOM//obj//3 till//PP//case//10 samma//DT|UTR/NEU|SIN/PLU|IND//det//10 telefonnummer//NN|NEU|SIN|IND|NOM//obl//11 genomföra//VB|INF|AKT//advcl//3 maximalt//AB|POS//advmod//13 tre//RG|NOM//nummod//14 påringningar//NN|UTR|PLU|IND|NOM//obj//11 inom//PP//case//17 samma//DT|UTR/NEU|SIN/PLU|IND//det//17 uppdrag//NN|NEU|SIN|IND|NOM//obl//11 med//PP//case//21 minst//AB|SUV//advmod//20 fyra//RG|NOM//nummod//21 timmar//NN|UTR|PLU|IND|NOM//nmod//17 mellan//PP//case//24 varje//DT|UTR/NEU|SIN|IND//det//24 påringning//NN|UTR|SIN|IND|NOM//nmod//21 .//MAD//punct//3
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Det//DT|NEU|SIN|DEF//det//28 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 antalet//NN|NEU|SIN|DEF|NOM//nmod//29 påringningar//NN|UTR|PLU|IND|NOM//obj//3 inom//PP//case//32 samma//DT|UTR/NEU|SIN/PLU|IND//det//32 uppdrag//NN|NEU|SIN|IND|NOM//nmod//29 får//VB|PRS|AKT//advcl//3 inte//AB//advmod//33 överstiga//VB|INF|AKT//xcomp//33 tjugo//RG|NOM//nummod//37 stycken//NN|UTR|PLU|IND|NOM//obj//33 under//PP//case//40 en//DT|UTR|SIN|IND//det//40 period//NN|UTR|SIN|IND|NOM//obl//33 av//PP//case//43 trettio//RG|NOM//nummod//43 dagar//NN|UTR|PLU|IND|NOM//nmod//40 .//MID//punct//3
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Påringning//NN|UTR|SIN|IND|NOM//nsubj//49 får//VB|PRS|AKT//aux//49 inte//AB//advmod//49 heller//AB//advmod//49 ske//VB|INF|AKT//parataxis//3 på//PP//case//51 vardagar//NN|UTR|PLU|IND|NOM//obl//49 mellan//PP//case//54 kl.//AB|AN//nmod//54 21.00//RG|NOM//obl//49 och//KN//cc//54 08.00//RG|NOM//conj//54 eller//KN//cc//58 lördag//NN|UTR|SIN|IND|NOM//conj//54 och//KN//cc//60 söndagar//NN|UTR|PLU|IND|NOM//conj//54 mellan//PP//case//63 kl.//AB|AN//nmod//63 18.00//RG|NOM//nmod//60 och//KN//cc//63 10.00//RG|NOM//conj//63 .//MAD//punct//3
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Påringning//NN|UTR|SIN|IND|NOM//nsubj//71 får//VB|PRS|AKT//aux//71 inte//AB//advmod//71 heller//AB//advmod//71 ske//VB|INF|AKT//parataxis//3 på//PP//case//73 julafton//NN|UTR|SIN|IND|NOM//obl//71 ,//MID//punct//75 påskafton//NN|UTR|SIN|IND|NOM//conj//73 eller//KN//cc//77 midsommarafton//NN|UTR|SIN|IND|NOM//conj//73 (//PAD//punct//71 punkt//NN|UTR|SIN|IND|NOM//nmod//80 3.2//RG|NOM//appos//71 )//PAD//punct//71 .//MAD//punct//3
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Vidare//AB|KOM//advmod//88 ska//VB|PRS|AKT//aux//88 s.k.//AB|AN//amod//87 tysta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 samtal//NN|NEU|PLU|IND|NOM//nsubj:pass//88 undvikas//VB|INF|SFO//parataxis//3 (//PAD//punct//88 punkt//NN|UTR|SIN|IND|NOM//appos//88 3.3//RG|NOM//obj//90 )//PAD//punct//88 .//MAD//punct//88
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Under//PP//case//2 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 samtal//NN|NEU|PLU|IND|NOM//obl//10 ska//VB|PRS|AKT//aux//10 försäljaren//NN|UTR|SIN|DEF|NOM//nsubj//10 alltid//AB//advmod//10 på//PP//case//9 ett//DT|NEU|SIN|IND//det//9 otvetydigt//JJ|POS|NEU|SIN|IND|NOM//amod//9 sätt//NN|NEU|SIN|IND|NOM//obl//10 informera//VB|INF|AKT//ROOT//10 konsumenten//NN|UTR|SIN|DEF|NOM//obj//10 om//PP//case//14 sitt//PS|NEU|SIN|DEF//nmod:poss//14 namn//NN|NEU|SIN|IND|NOM//obl//10 ,//MID//punct//14 namnet//NN|NEU|SIN|DEF|NOM//obl//10 på//PP//case//18 uppdragsgivaren//NN|UTR|SIN|DEF|NOM//nmod//16 som//HP|-|-|-//obj//21 försäljaren//NN|UTR|SIN|DEF|NOM//nsubj//21 representerar//VB|PRS|AKT//acl:relcl//16 och//KN//cc//23 ändamålet//NN|NEU|SIN|DEF|NOM//conj//21 med//PP//case//25 samtalet//NN|NEU|SIN|DEF|NOM//nmod//23 .//MAD//punct//10
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Telefonförsäljaren//NN|UTR|SIN|DEF|NOM//nsubj//30 ska//VB|PRS|AKT//aux//30 även//AB//advmod//30 informera//VB|INF|AKT//parataxis//10 konsumenten//NN|UTR|SIN|DEF|NOM//obj//30 om//PP//case//33 namnet//NN|NEU|SIN|DEF|NOM//obl//30 på//PP//case//36 det//DT|NEU|SIN|DEF//det//36 företag//NN|NEU|SIN|IND|NOM//nmod//33 som//HP|-|-|-//obl//40 försäljaren//NN|UTR|SIN|DEF|NOM//nsubj//40 är//VB|PRS|AKT//cop//40 anställd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//36 hos//PP//case//37 ,//MID//punct//44 vilken//HD|UTR|SIN|IND//det//44 adresskällan//NN|UTR|SIN|DEF|NOM//obl//30 är//VB|PRS|AKT//cop//44 ,//MID//punct//44 dvs.//AB|AN//advmod//49 var//VB|PRT|AKT//cop//49 adressuttaget//NN|NEU|SIN|DEF|NOM//parataxis//44 som//HP|-|-|-//obj//53 konsumentens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 telefonnummer//NN|NEU|SIN|IND|NOM//nsubj//53 ingår//VB|PRS|AKT//acl:relcl//49 i//PP//compound:prt//53 kommer//VB|PRS|AKT//conj//30 ifrån//PL//advmod//55 ,//MID//punct//60 de//DT|UTR/NEU|PLU|DEF//det//60 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 reglerna//NN|UTR|PLU|DEF|NOM//obj//30 om//PP//case//62 NIX-Telefon//PM|NOM//nmod//60 och//KN//cc//66 hur//HA//advmod//66 konsumenten//NN|UTR|SIN|DEF|NOM//nsubj//66 går//VB|PRS|AKT//conj//30 tillväga//PL//advmod//66 för//PP//mark//70 att//IE//mark//70 anmäla//VB|INF|AKT//advcl//66 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//70 till//PP//case//73 spärregistret//NN|NEU|SIN|DEF|NOM//obl//70 .//MAD//punct//30
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Försäljaren//NN|UTR|SIN|DEF|NOM//nsubj//78 ska//VB|PRS|AKT//aux//78 alltid//AB//advmod//78 informera//VB|INF|AKT//conj//30 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//78 om//PP//mark//83 huruvida//SN//mark//83 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//83 uppringde//VB|PRT|AKT//advcl//78 kan//VB|PRS|AKT//aux//85 genomföra//VB|INF|AKT//xcomp//83 samtalet//NN|NEU|SIN|DEF|NOM//obj//85 och//KN//cc//89 alltid//AB//advmod//89 respektera//VB|INF|AKT//conj//83 konsumentens//NN|UTR|SIN|DEF|GEN//nmod:poss//91 önskan//NN|UTR|SIN|IND|NOM//obj//89 att//IE//mark//93 avsluta//VB|INF|AKT//acl//91 samtalet//NN|NEU|SIN|DEF|NOM//obj//93 när//HA//mark//97 så//AB//advmod//97 uttrycks//VB|PRS|SFO//advcl//93 av//PP//case//99 konsumenten//NN|UTR|SIN|DEF|NOM//obl:agent//97 .//MAD//punct//30
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Vidare//AB|KOM//advmod//30 ska//VB|PRS|AKT//aux//105 försäljaren//NN|UTR|SIN|DEF|NOM//nsubj//105 alltid//AB//advmod//105 agera//VB|INF|AKT//conj//10 ärligt//AB|POS//advmod//105 och//KN//cc//108 lyhört//AB|POS//conj//106 och//KN//cc//110 ha//VB|INF|AKT//conj//106 förståelse//NN|UTR|SIN|IND|NOM//obj//105 för//PP//case//114 konsumentens//NN|UTR|SIN|DEF|GEN//nmod:poss//114 bemötande//NN|NEU|SIN|IND|NOM//obl//105 .//MAD//punct//10
5.3 SWEDMA och Kontakta / SWEDMA:s och Kontaktas etiska regler för försäljning och marknadsföring via telefon till konsument;Försäljaren//NN|UTR|SIN|DEF|NOM//nsubj//119 ska//VB|PRS|AKT//aux//119 även//AB//advmod//119 ha//VB|INF|AKT//parataxis//10 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//121 kunskap//NN|UTR|SIN|IND|NOM//obj//119 om//PP//case//125 NIX-Telefons//PM|GEN//nmod:poss//125 etiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 regler//NN|UTR|PLU|IND|NOM//obl//119 (//PAD//punct//119 punkt//NN|UTR|SIN|IND|NOM//nmod//128 4.1//RG|NOM//appos//119 )//PAD//punct//119 .//MAD//punct//10
