Biojet för flyget;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 styrmedel//NN|NEU|PLU|IND|NOM//nmod//2 för//PP//mark//7 att//IE//mark//7 främja//VB|INF|AKT//acl//0 användning//NN|UTR|SIN|IND|NOM//obj//7 av//PP//case//10 biobränsle//NN|NEU|SIN|IND|NOM//nmod//8 för//PP//case//12 flyget//NN|NEU|SIN|DEF|NOM//obl//7
5.4.5 Minska höghöjdseffekten;Ny//JJ|POS|UTR|SIN|IND|NOM//amod//136 forskning//NN|UTR|SIN|IND|NOM//nsubj//137 indikerar//VB|PRS|AKT//conj//100 att//SN//mark//142 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 biojetbränslen//NN|NEU|PLU|DEF|NOM//nsubj//142 kan//VB|PRS|AKT//aux//142 minska//VB|INF|AKT//ccomp//137 höghöjdseffekten//NN|UTR|SIN|DEF|NOM//obj//142 ,//MID//punct//147 vilket//HP|NEU|SIN|IND//nsubj//147 kan//VB|PRS|AKT//aux//147 öka//VB|INF|AKT//acl:relcl//143 nyttan//NN|UTR|SIN|DEF|NOM//obj//147 med//PP//case//150 biojetbränslen//NN|UTR|SIN|DEF|NOM//obl//147 för//PP//case//152 flyget//NN|NEU|SIN|DEF|NOM//nmod//150 .//MAD//punct//100

5.4.6 Höjd beläggningsgrad;Flygets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 beläggningsgrad//NN|UTR|SIN|IND|NOM//nsubj:pass//2 anges//VB|PRS|SFO//ROOT//2 ofta//AB|POS//advmod//2 som//KN//case//5 kabinfaktor//NN|UTR|SIN|IND|NOM//xcomp//2 .//MAD//punct//2
5.4.6 Höjd beläggningsgrad;Denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//8 har//VB|PRS|AKT//aux//13 för//PP//case//10 flyget//NN|NEU|SIN|DEF|NOM//obl//12 globalt//AB|POS//advmod//12 sett//PC|PRF|NEU|SIN|IND|NOM//advmod//8 ökat//VB|SUP|AKT//parataxis//2 väsentligt//AB|POS//advmod//18 de//DT|UTR/NEU|PLU|DEF//det//18 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//18 25//RG|NOM//nummod//18 åren//NN|NEU|PLU|DEF|NOM//xcomp//13 .//MAD//punct//13
5.4.6 Höjd beläggningsgrad;Från//PP//case//23 en//DT|UTR|SIN|IND//det//23 genomsnittlig//JJ|POS|UTR|SIN|IND|NOM//amod//23 beläggningsgrad//NN|UTR|SIN|IND|NOM//obl//13 på//PP//case//26 66//RG|NOM//nummod//26 procent//NN|UTR|PLU|IND|NOM//nmod//23 1991//RG|NOM//nummod//26 till//PP//case//30 80//RG|NOM//nummod//30 procent//NN|UTR|PLU|IND|NOM//nmod//23 2014//RG|NOM//nummod//30 .//MAD//punct//36
5.4.6 Höjd beläggningsgrad;För//PP//case//35 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//35 inrikesflyg//NN|NEU|SIN|IND|NOM//obl//36 ligger//VB|PRS|AKT//conj//2 kabinfaktorn//NN|UTR|SIN|DEF|NOM//obj//36 på//PP//case//40 65//RG|NOM//nummod//40 procent//NN|UTR|PLU|IND|NOM//obl//36 och//KN//cc//44 för//PP//case//44 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 utrikesflyget//NN|NEU|SIN|DEF|NOM//conj//40 på//PP//case//47 75//RG|NOM//nummod//47 procent//NN|UTR|PLU|IND|NOM//nmod//44 .//MAD//punct//36
5.4.6 Höjd beläggningsgrad;Ytterligare//AB|KOM//advmod//50 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//51 beläggning//NN|UTR|SIN|IND|NOM//nsubj:pass//52 förväntas//VB|PRS|SFO//parataxis//36 framöver//PP//advmod//52 vilket//HP|NEU|SIN|IND//nsubj//55 bidrar//VB|PRS|AKT//advcl//52 till//PP//case//58 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 energiförbrukning//NN|UTR|SIN|IND|NOM//obl//55 per//PP//case//60 resenär//NN|UTR|SIN|IND|NOM//nmod//58 .//MAD//punct//36
5.4.6 Höjd beläggningsgrad;Att//IE//mark//63 optimera//VB|INF|AKT//csubj//72 storlek//NN|UTR|SIN|IND|NOM//obj//63 på//PP//case//66 plan//NN|UTR|SIN|IND|NOM//nmod//64 efter//PP//case//69 antal//NN|NEU|SIN|IND|NOM//nmod//69 passagerare//NN|UTR|PLU|IND|NOM//nmod//66 är//VB|PRS|AKT//cop//72 ett//DT|NEU|SIN|IND//det//72 sätt//NN|NEU|SIN|IND|NOM//parataxis//36 att//IE//mark//74 fortsätta//VB|INF|AKT//acl//72 höja//VB|INF|AKT//xcomp//74 kabinfaktorn//NN|UTR|SIN|DEF|NOM//obj//75 .//MAD//punct//2

5.4.7 Förändrade resvanor;Att//IE//mark//1 minska//VB|INF|AKT//advcl//11 transportarbetet//NN|NEU|SIN|DEF|NOM//obj//1 med//PP//case//4 flyg//NN|NEU|SIN|IND|NOM//nmod//2 (//PAD//punct//1 eller//KN//cc//8 att//IE//mark//8 dämpa//VB|INF|AKT//conj//1 ökningstakten//NN|UTR|SIN|DEF|NOM//obj//8 )//PAD//punct//1 handlar//VB|PRS|AKT//ROOT//11 om//PP//mark//16 att//SN//mark//16 vi//PN|UTR|PLU|DEF|SUB//nsubj//16 antingen//KN//cc//16 flyger//VB|PRS|AKT//advcl//11 mer//AB|KOM//advmod//18 sällan//AB//advmod//16 ,//MID//punct//20 väljer//VB|PRS|AKT//conj//11 annat//JJ|POS|NEU|SIN|IND|NOM//amod//22 färdmedel//NN|NEU|SIN|IND|NOM//obj//20 eller//KN//cc//25 närmre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//25 destinationer//NN|UTR|PLU|IND|NOM//conj//22 .//MAD//punct//11
5.4.7 Förändrade resvanor;Ett//DT|NEU|SIN|IND//det//28 framtidsscenario//NN|NEU|SIN|IND|NOM//nsubj//11 är//VB|PRS|AKT//cop//28 att//SN//mark//40 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 affärsmöten//NN|NEU|PLU|IND|NOM//nsubj:pass//40 till//PP//case//35 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 del//NN|UTR|SIN|IND|NOM//nmod//32 än//KN//mark//40 i//PP//advmod//40 dag//NN|UTR|SIN|IND|NOM//fixed//37 kan//VB|PRS|AKT//aux//40 ersätts//VB|INF|SFO//csubj//28 av//PP//case//43 resfria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 möten//NN|NEU|PLU|IND|NOM//obl//40 ,//MID//punct//45 något//PN|NEU|SIN|IND|SUB/OBJ//conj//28 som//HP|-|-|-//nsubj//50 skulle//VB|PRT|AKT//aux//50 kunna//VB|INF|AKT//aux//50 vara//VB|INF|AKT//cop//50 attraktivt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//45 för//PP//case//53 både//KN//cc//53 arbetsgivare//NN|UTR|PLU|IND|NOM//obl//50 och//KN//cc//55 arbetstagare//NN|UTR|PLU|IND|NOM//conj//53 .//MAD//punct//28
5.4.7 Förändrade resvanor;En//DT|UTR|SIN|IND//det//58 utveckling//NN|UTR|SIN|IND|NOM//nsubj//67 av//PP//case//60 snabbtåg//NN|NEU|PLU|IND|NOM//nmod//58 ,//MID//punct//62 nattåg//NN|NEU|PLU|IND|NOM//conj//60 och//KN//cc//65 självkörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 bilar//NN|UTR|PLU|IND|NOM//conj//60 kan//VB|PRS|AKT//aux//67 ändra//VB|INF|AKT//conj//11 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//67 för//PP//case//71 långväga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 resande//NN|NEU|SIN|IND|NOM//obl//67 .//MAD//punct//67
5.4.7 Förändrade resvanor;En//DT|UTR|SIN|IND//det//75 förändrad//PC|PRF|UTR|SIN|IND|NOM//amod//75 attityd//NN|UTR|SIN|IND|NOM//nsubj//86 till//PP//case//77 vad//HP|NEU|SIN|IND//dislocated//82 som//HP|-|-|-//nsubj//82 är//VB|PRS|AKT//cop//82 en//DT|UTR|SIN|IND//det//82 attraktiv//JJ|POS|UTR|SIN|IND|NOM//amod//82 semester//NN|UTR|SIN|IND|NOM//nsubj//86 skulle//VB|PRT|AKT//aux//86 också//AB//advmod//86 kunna//VB|INF|AKT//aux//86 spela//VB|INF|AKT//parataxis//67 en//DT|UTR|SIN|IND//det//88 roll//NN|UTR|SIN|IND|NOM//obj//86 .//MAD//punct//67
5.4.7 Förändrade resvanor;Alternativ//JJ|POS|UTR|SIN|IND|NOM//nsubj//11 som//HP|-|-|-//nsubj//93 inte//AB//advmod//93 inbegriper//VB|PRS|AKT//acl:relcl//90 flygresor//NN|UTR|PLU|IND|NOM//obj//93 innebär//VB|PRS|AKT//conj//11 ofta//AB|POS//advmod//95 närmre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//98 resmål//NN|NEU|PLU|IND|NOM//obj//95 ,//MID//punct//98 vilket//HP|NEU|SIN|IND//nsubj//104 även//AB//advmod//104 skulle//VB|PRT|AKT//aux//104 kunna//VB|INF|AKT//aux//104 gynna//VB|INF|AKT//acl:relcl//98 den//DT|UTR|SIN|DEF//det//107 inhemska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//107 besöksnäringen//NN|UTR|SIN|DEF|NOM//obj//104 .//MAD//punct//11

5.4.8 Elflygplan;Flygplan//NN|NEU|PLU|IND|NOM//nsubj//10 med//PP//case//4 helt//AB|POS//advmod//3 elektrisk//JJ|POS|UTR|SIN|IND|NOM//amod//4 framdrivning//NN|UTR|SIN|IND|NOM//nmod//0 från//PP//case//6 batterier//NN|NEU|PLU|IND|NOM//nmod//4 är//VB|PRS|AKT//cop//10 i//PP//advmod//10 dag//NN|UTR|SIN|IND|NOM//fixed//8 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//10 till//PP//case//14 mycket//AB|POS//advmod//13 korta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 flygsträckor//NN|UTR|PLU|IND|NOM//obl//10 ,//MID//punct//18 under//PP//case//18 150//RG|NOM//nummod//18 kilometer//NN|UTR|PLU|IND|NOM//obl//10 .//MID//punct//10
5.4.8 Elflygplan;Dessa//DT|UTR/NEU|PLU|DEF//det//21 flygningar//NN|UTR|PLU|IND|NOM//nsubj:pass//24 bör//VB|PRS|AKT//aux//24 även//AB//advmod//24 göras//VB|INF|SFO//conj//10 under//PP//case//27 ideala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 förutsättning//NN|UTR|SIN|IND|NOM//obl//24 eftersom//SN//mark//31 batterierna//NN|NEU|PLU|DEF|NOM//nsubj//31 inte//AB//advmod//31 har//VB|PRS|AKT//acl//27 den//DT|UTR|SIN|DEF//det//33 reservkapacitet//NN|UTR|SIN|IND|NOM//obj//31 som//HP|-|-|-//nsubj:pass//35 krävs//VB|PRS|SFO//acl:relcl//33 vid//PP//case//39 mindre//AB|KOM//advmod//38 ideala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 förhållanden//NN|NEU|PLU|IND|NOM//obl//35 .//MAD//punct//10
5.4.8 Elflygplan;Elektriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 flygplan//NN|NEU|PLU|IND|NOM//nsubj//49 för//PP//case//44 linjetrafik//NN|UTR|SIN|IND|NOM//nmod//42 kommer//VB|PRS|AKT//aux//49 under//PP//case//48 överskådlig//JJ|POS|UTR|SIN|IND|NOM//amod//48 tid//NN|UTR|SIN|IND|NOM//obl//49 sannolikt//AB|POS//conj//10 att//IE//mark//51 bygga//VB|INF|AKT//acl//49 på//PP//case//53 hybridteknik//NN|UTR|SIN|IND|NOM//obl//51 ,//MID//punct//58 åtminstone//AB//advmod//58 för//PP//mark//58 att//IE//mark//58 ha//VB|INF|AKT//advcl//49 reserver//NN|UTR|PLU|IND|NOM//obj//58 .//MAD//punct//10
5.4.8 Elflygplan;På//PP//case//63 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 sträckor//NN|UTR|PLU|IND|NOM//obl//64 innebär//VB|PRS|AKT//conj//10 batteriernas//NN|UTR|PLU|DEF|GEN//nmod:poss//66 vikt//NN|UTR|SIN|IND|NOM//obj//64 att//SN//mark//71 ett//DT|NEU|SIN|IND//det//70 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//70 hybridplan//NN|NEU|SIN|IND|NOM//nsubj//71 har//VB|PRS|AKT//advcl//64 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 förbrukning//NN|UTR|SIN|IND|NOM//obj//71 än//KN//mark//76 konventionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 plan//NN|NEU|PLU|IND|NOM//acl//73 .//MAD//punct//10
5.4.8 Elflygplan;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//80 är//VB|PRS|AKT//cop//80 tänkbart//JJ|POS|NEU|SIN|IND|NOM//conj//10 att//SN//mark//85 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 batterihybridplan//NN|UTR|SIN|DEF|NOM//nsubj:pass//85 kan//VB|PRS|AKT//aux//85 utvecklas//VB|INF|SFO//csubj//80 för//PP//case//87 flygsträckor//NN|UTR|PLU|IND|NOM//obl//85 upp//AB//advmod//92 till//PP//case//92 cirka//AB//advmod//91 500//RG|NOM//nummod//92 kilometer//NN|UTR|PLU|IND|NOM//obl//85 under//PP//case//96 de//DT|UTR/NEU|PLU|DEF//det//96 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//96 årtiondena//NN|NEU|PLU|DEF|NOM//nmod//92 .//MAD//punct//80
5.4.8 Elflygplan;Att//IE//mark//100 effektivt//AB|POS//advmod//100 transportera//VB|INF|AKT//appos//80 gods//NN|NEU|PLU|IND|NOM//obj//100 och//KN//cc//103 människor//NN|UTR|PLU|IND|NOM//conj//101 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//105 sträckor//NN|UTR|PLU|IND|NOM//obj//100 kräver//VB|PRS|AKT//conj//100 troligen//AB//advmod//106 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//110 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 teknikgenombrott//NN|NEU|PLU|IND|NOM//obj//106 .//MAD//punct//100
5.4.8 Elflygplan;På//PP//case//114 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//114 sträckor//NN|UTR|PLU|IND|NOM//obl//100 ,//MID//punct//114 över//PP//case//119 2//RG|NOM//nummod//118 000//RG|NOM//nummod//119 kilometer//NN|UTR|PLU|IND|NOM//nmod//114 ,//MID//punct//123 kan//VB|PRS|AKT//aux//123 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//123 ta//VB|INF|AKT//conj//100 mycket//AB|POS//advmod//125 lång//JJ|POS|UTR|SIN|IND|NOM//amod//126 tid//NN|UTR|SIN|IND|NOM//obj//123 eller//KN//cc//131 helt//AB|POS//advmod//131 enkelt//AB|POS//fixed//128 aldrig//AB//advmod//131 bli//VB|INF|AKT//conj//100 effektivt//JJ|POS|NEU|SIN|IND|NOM//xcomp//131 med//PP//case//134 batterihybrider//NN|UTR|PLU|IND|NOM//obl//131 .//MAD//punct//80
5.4.8 Elflygplan;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 även//AB//advmod//3 möjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//IE//mark//5 bygga//VB|INF|AKT//csubj//3 s.k.//AB|AN//amod//8 turboelektriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 hybridplan//NN|NEU|PLU|IND|NOM//obj//5 som//HP|-|-|-//nsubj//11 inte//AB//advmod//11 bygger//VB|PRS|AKT//acl:relcl//8 på//PP//case//13 batterier//NN|NEU|PLU|IND|NOM//obl//11 .//MAD//punct//3
5.4.8 Elflygplan;Den//DT|UTR|SIN|DEF//det//17 elektriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 energin//NN|UTR|SIN|DEF|NOM//nsubj:pass//18 genereras//VB|PRS|SFO//parataxis//3 i//PP//advmod//18 stället//NN|NEU|SIN|DEF|NOM//fixed//19 ombord//AB//fixed//19 med//PP//case//24 bränsledrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 motorer//NN|UTR|PLU|IND|NOM//obl//18 .//MAD//punct//3
5.4.8 Elflygplan;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//28 kan//VB|PRS|AKT//aux//28 ge//VB|INF|AKT//parataxis//3 1–5//RG|NOM//nummod//30 procent//NN|UTR|PLU|IND|NOM//obl//31 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 förbrukning//NN|UTR|SIN|IND|NOM//obj//28 än//KN//mark//35 konventionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 plan//NN|NEU|PLU|IND|NOM//nmod//32 även//AB//advmod//39 på//PP//case//39 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 sträckor//NN|UTR|PLU|IND|NOM//obl//28 .//MAD//punct//28
5.4.8 Elflygplan;Större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 besparingar//NN|UTR|PLU|IND|NOM//nsubj//49 ,//MID//punct//42 omkring//PP//advmod//45 5–15//NN|NEU|PLU|IND|GEN//nummod//46 procent//NN|UTR|PLU|IND|NOM//appos//42 ,//MID//punct//42 är//VB|PRS|AKT//cop//49 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//28 med//PP//case//52 supraledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 teknik//NN|UTR|SIN|IND|NOM//obl//49 .//MID//punct//28
5.4.8 Elflygplan;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 skulle//VB|PRT|AKT//aux//57 dock//AB//advmod//57 kräva//VB|INF|AKT//conj//28 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 utveckling//NN|UTR|SIN|IND|NOM//obj//57 .//MID//punct//28
5.4.8 Elflygplan;Ett//DT|NEU|SIN|IND//det//62 specialfall//NN|NEU|SIN|IND|NOM//nsubj//64 är//VB|PRS|AKT//cop//64 markförflyttning//NN|UTR|SIN|IND|NOM//conj//28 av//PP//case//66 plan//NN|UTR|SIN|IND|NOM//nmod//64 där//HA//advmod//69 motorerna//NN|UTR|PLU|DEF|NOM//nsubj//69 har//VB|PRS|AKT//acl:relcl//66 mycket//AB|POS//advmod//71 låg//JJ|POS|UTR|SIN|IND|NOM//amod//72 verkningsgrad//NN|UTR|SIN|IND|NOM//obj//69 (//PAD//punct//72 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 procent//NN|UTR|PLU|IND|NOM//appos//72 )//PAD//punct//64 .//MAD//punct//28
5.4.8 Elflygplan;Här//AB//advmod//82 kan//VB|PRS|AKT//aux//82 elektrisk//JJ|POS|UTR|SIN|IND|NOM//amod//81 teknik//NN|UTR|SIN|IND|NOM//nsubj//82 minska//VB|INF|AKT//amod//83 förbrukning//NN|UTR|SIN|IND|NOM//obj//28 ,//MID//punct//86 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 utsläpp//NN|NEU|PLU|IND|NOM//conj//83 och//KN//cc//88 buller//NN|NEU|SIN|IND|NOM//conj//83 .//MAD//punct//28
5.4.8 Elflygplan;Vikten//NN|UTR|SIN|DEF|NOM//obj//28 av//PP//case//94 de//DT|UTR/NEU|PLU|DEF//det//94 elektriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 komponenterna//NN|UTR|PLU|DEF|NOM//nmod//90 som//HP|-|-|-//nsubj:pass//97 då//AB//advmod//97 behövs//VB|PRS|SFO//acl:relcl//94 i//PP//case//99 flygplanet//NN|NEU|SIN|DEF|NOM//obl//97 ökar//VB|PRS|AKT//conj//28 dock//AB//advmod//100 förbrukningen//NN|UTR|SIN|DEF|NOM//obj//100 under//PP//case//104 flygning//NN|UTR|SIN|IND|NOM//obl//100 .//MAD//punct//28
5.4.8 Elflygplan;Sammantaget//AB//nsubj:pass//4 kan//VB|PRS|AKT//aux//4 elektriskt//JJ|POS|NEU|SIN|IND|NOM//amod//3 flyg//NN|NEU|SIN|IND|NOM//nsubj:pass//4 förväntas//VB|PRS|SFO//ROOT//4 ha//VB|INF|AKT//xcomp//4 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//7 inverkan//NN|UTR|SIN|IND|NOM//obj//5 på//PP//case//10 korta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 sträckor//NN|UTR|PLU|IND|NOM//nmod//7 .//MAD//punct//4
5.4.8 Elflygplan;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 är//VB|PRS|AKT//cop//14 troligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//4 att//SN//mark//33 minskning//NN|UTR|SIN|IND|NOM//nsubj//33 av//PP//case//18 utsläpp//NN|NEU|PLU|IND|NOM//nmod//16 från//PP//case//20 linjetrafiken//NN|UTR|SIN|DEF|NOM//nmod//16 under//PP//case//24 ett//DT|NEU|SIN|IND//det//23 antal//NN|NEU|SIN|IND|NOM//nmod//24 årtionden//NN|NEU|PLU|IND|NOM//nmod//16 framöver//AB//nmod//16 endast//AB//advmod//33 till//PP//case//30 en//DT|UTR|SIN|IND//det//30 liten//JJ|POS|UTR|SIN|IND|NOM//amod//30 del//NN|UTR|SIN|IND|NOM//obl//33 kommer//VB|PRS|AKT//aux//33 att//IE//mark//33 bero//VB|INF|AKT//csubj//14 på//PP//case//36 elektrisk//JJ|POS|UTR|SIN|IND|NOM//amod//36 teknik//NN|UTR|SIN|IND|NOM//obl//33 .//MAD//punct//4
5.4.8 Elflygplan;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 hindrar//VB|PRS|AKT//parataxis//4 inte//AB//advmod//39 att//SN//mark//45 elektrisk//JJ|POS|UTR|SIN|IND|NOM//amod//43 teknik//NN|UTR|SIN|IND|NOM//nsubj//45 kan//VB|PRS|AKT//aux//45 bli//VB|INF|AKT//ccomp//39 ett//DT|NEU|SIN|IND//det//48 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//48 område//NN|NEU|SIN|IND|NOM//xcomp//45 för//PP//mark//51 att//IE//mark//51 optimera//VB|INF|AKT//advcl//45 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 flygplan//NN|NEU|PLU|IND|NOM//obj//51 även//AB//mark//58 om//SN//fixed//54 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//58 huvudsakligen//AB//advmod//58 drivs//VB|PRS|SFO//advcl//51 av//PP//case//60 bränsle//NN|NEU|SIN|IND|NOM//obl:agent//58 .//MAD//punct//4


6.1 Inledning;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 produktionsvägar//NN|UTR|PLU|IND|NOM//nsubj:pass//3 för//PP//case//7 biojetbränsle//NN|UTR|SIN|IND|NOM//nmod//5 ,//MID//punct//5 hur//HA//advmod//15 systemet//NN|NEU|SIN|DEF|NOM//nsubj//15 för//PP//mark//13 att//IE//mark//13 certifiera//VB|INF|AKT//acl//10 biojetbränsle//NN|UTR|SIN|IND|NOM//obj//13 fungerar//VB|PRS|AKT//acl:relcl//5 samt//KN//cc//21 hur//HA//advmod//21 växthusgasutsläpp//NN|NEU|PLU|IND|NOM//nsubj:pass//21 från//PP//case//20 drivmedel//NN|NEU|SIN|IND|NOM//nmod//18 beräknas//VB|PRS|SFO//conj//15 .//MAD//punct//3
6.1 Inledning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 en//DT|UTR|SIN|IND//det//4 stor//JJ|POS|UTR|SIN|IND|NOM//amod//4 mängd//NN|UTR|SIN|IND|NOM//nmod//5 rapporter//NN|UTR|PLU|IND|NOM//nsubj//1 och//KN//cc//7 forskningsprojekt//NN|NEU|PLU|IND|NOM//conj//5 om//PP//case//10 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 frågor//NN|UTR|PLU|IND|NOM//obl//1 kring//PP//case//12 biodrivmedel//NN|NEU|PLU|IND|NOM//nmod//10 och//KN//cc//14 beräkning//NN|UTR|SIN|IND|NOM//conj//12 av//PP//case//16 växthusgasutsläpp//NN|NEU|PLU|IND|NOM//nmod//14 .//MAD//punct//1
6.1 Inledning;För//PP//case//20 en//DT|UTR|SIN|IND//det//20 översikt//NN|UTR|SIN|IND|NOM//obl//25 ur//PP//case//24 ett//DT|NEU|SIN|IND//det//24 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//24 perspektiv//NN|NEU|SIN|IND|NOM//nmod//20 rekommenderas//VB|PRS|SFO//conj//1 SOU//PM|NOM//nsubj:pass//25 2013:84//RG|NOM//punct//25 Fossilfrihet//NN|UTR|SIN|IND|NOM//obl:agent//25 på//PP//case//30 Väg//NN|UTR|SIN|IND|NOM//nmod//28  //_SP////30 med//PP//case//34 tillhörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 underlagsrapporter//NN|UTR|PLU|IND|NOM//nmod//28 samt//KN//cc//38 Trafikutskottets//NN|NEU|SIN|DEF|GEN//nmod:poss//37 rapport//NN|UTR|SIN|IND|NOM//nmod//38 2017/18//RG|NOM//conj//34 ://MID//punct//28
6.1 Inledning;RFR13//PAD//nmod//42 Fossilfria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 drivmedel//NN|NEU|SIN|IND|NOM//nsubj:pass//25 för//PP//mark//45 att//IE//mark//45 minska//VB|INF|AKT//advcl//42 transportsektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//47 klimatpåverkan//NN|UTR|SIN|IND|NOM//obj//45 .//MAD//punct//42
6.1 Inledning;Mer//AB|KOM//advmod//50 detaljerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//51 studier//NN|UTR|PLU|IND|NOM//nsubj//52 finns//VB|PRS|SFO//conj//1 bl.a.//AB|AN//advmod//52 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//52 på//PP//case//56 hemsidan//NN|UTR|SIN|DEF|NOM//nmod//54 för//PP//case//59 kunskapscentrumet//NN|NEU|SIN|DEF|NOM//nmod//59 f3//PM|NOM//nmod//61 Svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//61 kunskapscentrum//NN|NEU|SIN|IND|NOM//nsubj//52 för//PP//case//64 förnybara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 drivmedel//NN|NEU|PLU|IND|NOM//nmod//61  //_SP////64 (//PAD//punct//61 www.f3centre.se//NN|UTR|PLU|IND|NOM//advcl//52 )//PAD//punct//52 .//MAD//punct//1

