– behov och förutsättningar;En//DT|UTR|SIN|IND//det//1 skrift//NN|UTR|SIN|IND|NOM//ROOT//1 från//PP//case//4 Arbetsmiljöpolitiska//PM|NOM//amod//4 kunskapsrådet//NN|NEU|SIN|DEF|NOM//nmod//1
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//279 behöver//VB|PRS|AKT//aux//279 därför//AB//advmod//279 nås//VB|INF|SFO//parataxis//107 längs//PP//case//282 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//282 vägar//NN|UTR|PLU|IND|NOM//obl//279 .//MAD//punct//8
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Samtidigt//AB//advmod//1 anser//VB|PRS|AKT//ROOT//1 Kunskapsrådet//NN|NEU|SIN|DEF|NOM//nsubj//1 också//AB//advmod//1 att//SN//mark//17 den//DT|UTR|SIN|DEF//det//6 avgränsning//NN|UTR|SIN|IND|NOM//nsubj//17 som//HP|-|-|-//nsubj//9 bokstavligt//AB|POS//advmod//9 ligger//VB|PRS|AKT//acl:relcl//6 i//PP//case//11 ordet//NN|NEU|SIN|DEF|NOM//obl//9 ”//PAD//punct//13 kunskapsförmedling//NN|UTR|SIN|IND|NOM//appos//6 ”//PM|NOM//punct//6 är//VB|PRS|AKT//cop//17 för//AB//advmod//17 snäv//JJ|POS|UTR|SIN|IND|NOM//ccomp//1 ,//MID//punct//1 och//KN//cc//22 att//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 finns//VB|PRS|SFO//conj//1 ett//DT|NEU|SIN|IND//det//24 behov//NN|NEU|SIN|IND|NOM//nsubj//22 av//PP//mark//27 att//IE//mark//27 diskutera//VB|INF|AKT//acl//24 en//DT|UTR|SIN|IND//det//30 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//30 aktör//NN|UTR|SIN|IND|NOM//obj//27 med//PP//case//34 ett//DT|NEU|SIN|IND//det//34 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 uppdrag//NN|NEU|SIN|IND|NOM//obl//27 än//KN//mark//40 så//AB//fixed//35 –//RG|NOM//punct//36 ett//DT|NEU|SIN|IND//det//40 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//40 Kunskapscentrum//NN|NEU|SIN|IND|NOM//nmod//34 .//MAD//punct//1
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);En//DT|UTR|SIN|IND//det//43 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//48 ,//MID//punct//45 gedigen//JJ|POS|UTR|SIN|IND|NOM//conj//43 och//KN//cc//47 kompetent//JJ|POS|UTR|SIN|IND|NOM//amod//48 kunskapsförmedling//NN|UTR|SIN|IND|NOM//nsubj//49 förutsätter//VB|PRS|AKT//parataxis//1 inte//AB//advmod//49 bara//AB//advmod//49 en//DT|UTR|SIN|IND//det//54 dagsaktuell//JJ|POS|UTR|SIN|IND|NOM//amod//54 insikt//NN|UTR|SIN|IND|NOM//obj//49 i//PP//case//57 forskningens//NN|UTR|SIN|DEF|GEN//nmod:poss//57 framsteg//NN|NEU|PLU|IND|NOM//nmod//54 utan//KN//cc//63 även//AB//advmod//63 ett//DT|NEU|SIN|IND//det//63 mera//AB|KOM//advmod//62 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//63 angreppssätt//NN|NEU|SIN|IND|NOM//obl//49 som//HP|-|-|-//nsubj//65 inkluderar//VB|PRS|AKT//acl:relcl//63 de//DT|UTR/NEU|PLU|DEF//nsubj//65 delvis//AB//advmod//65 överlappande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 områdena//NN|NEU|PLU|DEF|NOM//obj//65 kunskapsbevakning//NN|UTR|SIN|IND|NOM//obj//65 och//KN//cc//72 kunskapsvård//NN|UTR|SIN|IND|NOM//conj//70 .//MAD//punct//1
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Kunskapsbevakning//NN|UTR|SIN|IND|NOM//nsubj//75 innebär//VB|PRS|AKT//parataxis//1 att//IE//mark//77 ha//VB|INF|AKT//xcomp//75 tillgång//NN|UTR|SIN|IND|NOM//obj//77 till//PP//compound:prt//77 och//KN//cc//82 vara//VB|INF|AKT//cop//82 uppdaterad//PC|PRF|UTR|SIN|IND|NOM//conj//77 på//PP//case//85 aktuell//JJ|POS|UTR|SIN|IND|NOM//amod//85 kunskap//NN|UTR|SIN|IND|NOM//obl//82 som//HP|-|-|-//nsubj:pass//87 tas//VB|PRS|SFO//acl:relcl//85 fram//PL//compound:prt//87 av//PP//case//91 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 aktörer//NN|UTR|PLU|IND|NOM//obl:agent//87 .//MAD//punct//1
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Kunskapsvård//NN|UTR|SIN|IND|NOM//nsubj//94 innebär//VB|PRS|AKT//parataxis//1 att//IE//mark//96 bevara//VB|INF|AKT//xcomp//94 ,//MID//punct//98 bejaka//VB|INF|AKT//conj//96 och//KN//cc//100 återanvända//VB|INF|AKT//conj//96 tidigare//AB|KOM//advmod//102 insamlad//PC|PRF|UTR|SIN|IND|NOM//amod//103 kunskap//NN|UTR|SIN|IND|NOM//obj//100 .//MAD//punct//94
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);I//PP//advmod//118 så//AB//fixed//105 måtto//NN|-|-|-|-//fixed//105 kan//VB|PRS|AKT//aux//118 alltså//AB//advmod//118 ”//RG|NOM//punct//118 aktuell//JJ|POS|UTR|SIN|IND|NOM//amod//113 ”//PAD//punct//113 kunskap//NN|UTR|SIN|IND|NOM//nsubj//118 mycket//AB|POS//advmod//115 väl//AB|POS//advmod//118 vara//VB|INF|AKT//cop//118 gammal//JJ|POS|UTR|SIN|IND|NOM//amod//118 kunskap//NN|UTR|SIN|IND|NOM//nsubj//1 som//HP|-|-|-//nsubj//123 trots//PP//case//122 sin//PS|UTR|SIN|DEF//nmod:poss//122 relevans//NN|UTR|SIN|IND|NOM//obl//123 fallit//VB|SUP|AKT//acl:relcl//118 i//PP//case//125 glömska//NN|UTR|SIN|IND|NOM//obl//123 ,//MID//punct//130 eller//KN//cc//130 som//HP|-|-|-//nsubj:pass//130 behöver//VB|PRS|AKT//aux//130 tolkas//VB|INF|SFO//conj//123 i//PP//case//134 ett//DT|NEU|SIN|IND//det//134 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//134 ljus//NN|NEU|SIN|IND|NOM//obl//130 .//MAD//punct//118
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Kunskapsvård//NN|UTR|SIN|IND|NOM//nsubj//137 innefattar//VB|PRS|AKT//appos//118 –//RG|NOM//punct//141 för//PP//case//141 en//DT|UTR|SIN|IND//det//141 aktör//NN|UTR|SIN|IND|NOM//obj//137 som//HP|-|-|-//nsubj//146 inte//AB//advmod//144 själv//JJ|POS|UTR|SIN|IND|NOM//amod//142 ska//VB|PRS|AKT//aux//146 bedriva//VB|INF|AKT//acl:relcl//141 primärforskning//NN|UTR|SIN|IND|NOM//obj//146 –//RG|NOM//punct//150 att//IE//mark//150 säkerställa//VB|INF|AKT//advcl//137 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//152 insamling//NN|UTR|SIN|IND|NOM//obj//150 av//PP//case//154 information//NN|UTR|SIN|IND|NOM//nmod//152 som//HP|-|-|-//nsubj//160 inte//AB//advmod//160 nödvändigtvis//AB//advmod//160 är//VB|PRS|AKT//cop//160 direkt//AB|POS//advmod//160 knuten//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//152 till//PP//case//164 en//DT|UTR|SIN|IND//det//164 konkret//JJ|POS|UTR|SIN|IND|NOM//amod//164 fråga//NN|UTR|SIN|IND|NOM//nmod//160 inom//PP//case//166 forskning//NN|UTR|SIN|IND|NOM//nmod//164 eller//KN//cc//168 förmedling//NN|UTR|SIN|IND|NOM//conj//166 ,//MID//punct//175 men//KN//cc//175 som//HP|-|-|-//nsubj//175 är//VB|PRS|AKT//cop//175 en//DT|UTR|SIN|IND//det//175 oumbärlig//JJ|POS|UTR|SIN|IND|NOM//amod//175 basis//NN|UTR|SIN|IND|NOM//conj//150 för//PP//mark//178 att//IE//mark//178 få//VB|INF|AKT//advcl//150 ett//DT|NEU|SIN|IND//det//181 historiskt//JJ|POS|NEU|SIN|IND|NOM//amod//181 perspektiv//NN|NEU|SIN|IND|NOM//obj//178 på//PP//case//184 arbetsmiljöns//NN|UTR|SIN|DEF|GEN//amod//184 utveckling//NN|UTR|SIN|IND|NOM//obl//178 .//MAD//punct//1
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Om//SN//mark//3 Kunskapscentret//NN|NEU|SIN|DEF|NOM//nsubj//3 ska//VB|PRS|AKT//aux//3 axla//VB|INF|AKT//advcl//9 sin//PS|UTR|SIN|DEF//nmod:poss//6 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 roll//NN|UTR|SIN|IND|NOM//obj//3 är//VB|PRS|AKT//cop//9 det//DT|NEU|SIN|DEF//expl//9 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//9 att//SN//mark//15 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//12 produkter//NN|UTR|PLU|IND|NOM//nsubj:pass//15 och//KN//cc//14 resultat//NN|NEU|PLU|IND|NOM//conj//12 uppfattas//VB|PRS|SFO//ccomp//9 som//KN//mark//17 trovärdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//15 av//PP//case//19 målgrupperna//NN|UTR|PLU|DEF|NOM//nmod//17 .//MAD//punct//9
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Trovärdighet//NN|UTR|SIN|IND|NOM//nsubj//26 måste//VB|PRS|AKT//aux//26 i//PP//case//25 sin//PS|UTR|SIN|DEF//nmod:poss//25 tur//NN|UTR|SIN|IND|NOM//obl//26 bygga//VB|INF|AKT//parataxis//9 på//PP//case//28 kompetens//NN|UTR|SIN|IND|NOM//obl//26 och//KN//cc//31 professionellt//JJ|POS|NEU|SIN|IND|NOM//advmod//31 agerande//NN|NEU|SIN|IND|NOM//conj//28 .//MAD//punct//26
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Kunskapsrådet//NN|NEU|SIN|DEF|NOM//nsubj//34 anser//VB|PRS|AKT//conj//26 därför//AB//mark//40 att//SN//fixed//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 är//VB|PRS|AKT//cop//40 mycket//AB|POS//advmod//40 viktigt//JJ|POS|NEU|SIN|IND|NOM//advcl//34 att//SN//mark//43 Kunskapscentret//NN|NEU|SIN|DEF|NOM//nsubj//43 har//VB|PRS|AKT//csubj//40 en//DT|UTR|SIN|IND//det//46 stabil//JJ|POS|UTR|SIN|IND|NOM//amod//46 tillgång//NN|UTR|SIN|IND|NOM//obj//43 till//PP//case//51 den//DT|UTR|SIN|DEF//det//51 bäst//AB|SUV//advmod//50 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 expertisen//NN|UTR|SIN|DEF|NOM//nmod//46 i//PP//mark//54 att//IE//mark//54 följa//VB|INF|AKT//advcl//43 ,//MID//punct//56 analysera//VB|INF|AKT//conj//43 ,//MID//punct//58 tolka//VB|INF|AKT//conj//43 och//KN//cc//60 förmedla//VB|INF|AKT//conj//43 aktuell//JJ|POS|UTR|SIN|IND|NOM//amod//62 arbetsmiljöforskning//NN|UTR|SIN|IND|NOM//obj//60 .//MAD//punct//34
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);En//DT|UTR|SIN|IND//det//66 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 förutsättning//NN|UTR|SIN|IND|NOM//obj//26 för//PP//mark//71 att//SN//mark//71 Kunskapscentret//NN|NEU|SIN|DEF|NOM//nsubj//71 ska//VB|PRS|AKT//aux//71 nå//VB|INF|AKT//acl//66 en//DT|UTR|SIN|IND//det//73 position//NN|UTR|SIN|IND|NOM//obj//71 som//KN//mark//76 en//DT|UTR|SIN|IND//det//76 accepterad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//73 och//KN//cc//79 uppskattad//PC|PRF|UTR|SIN|IND|NOM//amod//79 aktör//NN|UTR|SIN|IND|NOM//conj//76 bland//PP//case//81 avnämarna//NN|UTR|PLU|DEF|NOM//obl//71 är//VB|PRS|AKT//cop//66 att//SN//mark//86 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//86 är//VB|PRS|AKT//cop//86 effektiv//JJ|POS|UTR|SIN|IND|NOM//csubj//66 .//MAD//punct//26
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Kunskapscentret//NN|NEU|SIN|DEF|NOM//nsubj//91 måste//VB|PRS|AKT//aux//91 kunna//VB|INF|AKT//aux//91 ge//VB|INF|AKT//conj//26 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 och//KN//cc//94 användbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//92 svar//NN|NEU|PLU|IND|NOM//obj//91 på//PP//case//100 ställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//100 och//KN//cc//99 oställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//97 frågor//NN|UTR|PLU|IND|NOM//nmod//95 som//HP|-|-|-//nsubj//102 motsvarar//VB|PRS|AKT//acl:relcl//100 avnämarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//104 behov//NN|NEU|PLU|IND|NOM//obj//102 medan//SN//mark//110 dessa//DT|UTR/NEU|PLU|DEF//det//107 frågor//NN|UTR|PLU|IND|NOM//nsubj//110 fortfarande//AB//advmod//110 är//VB|PRS|AKT//cop//110 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//102 .//MAD//punct//9
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Kunskapsrådet//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 alltså//AB//advmod//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 finns//VB|PRS|SFO//ccomp//1 ett//DT|NEU|SIN|IND//det//8 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//8 behov//NN|NEU|SIN|IND|NOM//nsubj//5 av//PP//case//12 ett//DT|NEU|SIN|IND//det//12 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//12 kunskapsflöde//NN|NEU|SIN|IND|NOM//nmod//8 mellan//PP//case//14 forskare//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//16 arbetsmiljöaktörer//NN|UTR|PLU|IND|NOM//conj//14 ,//MID//punct//25 och//KN//cc//25 även//AB//advmod//25 av//PP//case//25 en//DT|UTR|SIN|IND//det//25 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//25 ,//MID//punct//24 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//25 bevakning//NN|UTR|SIN|IND|NOM//nsubj//56 av//PP//case//27 arbetsmiljökunskap//NN|UTR|SIN|IND|NOM//nmod//25 ,//MID//punct//30 mot//PP//case//30 bakgrund//NN|UTR|SIN|IND|NOM//conj//25 av//PP//case//33 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 syften//NN|NEU|PLU|IND|NOM//nmod//30 och//KN//cc//35 frågor//NN|UTR|PLU|IND|NOM//conj//33 som//HP|-|-|-//nsubj:pass//37 definieras//VB|PRS|SFO//acl:relcl//35 av//PP//case//39 forskare//NN|UTR|PLU|IND|NOM//obl:agent//37 och//KN//cc//41 avnämare//NN|UTR|PLU|IND|NOM//conj//39 utifrån//PP//case//44 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 intressen//NN|NEU|PLU|IND|NOM//nmod//41 .//MAD//punct//25
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Kunskapsförmedling, kunskapsvård (2);Att//IE//mark//47 ge//VB|INF|AKT//acl//25 ett//DT|NEU|SIN|IND//det//50 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//50 kunskapscentrum//NN|NEU|SIN|IND|NOM//obj//47 en//DT|UTR|SIN|IND//det//53 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 roll//NN|UTR|SIN|IND|NOM//obj//47 än//KN//mark//55 kunskapsförmedling//NN|UTR|SIN|IND|NOM//acl//53 motsvarar//VB|PRS|AKT//conj//1 väl//AB|POS//advmod//56 synpunkter//NN|UTR|PLU|IND|NOM//obj//56 i//PP//case//60 Regeringens//NN|UTR|SIN|DEF|GEN//nmod//58 En//DT|UTR|SIN|IND//det//63 förnyad//PC|PRF|UTR|SIN|IND|NOM//amod//63 arbetsmiljöpolitik//NN|UTR|SIN|IND|NOM//obj//56 med//PP//case//67 en//DT|UTR|SIN|IND//det//67 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//67 handlingsplan//NN|UTR|SIN|IND|NOM//nmod//63  //_SP////67 2010–2015//PAD//nmod//67 ,//MID//punct//56 exempelvis//AB//advmod//73 om//PP//case//73 nödvändigheten//NN|UTR|SIN|DEF|NOM//obl//56 av//PP//mark//76 att//IE//mark//76 bevaka//VB|INF|AKT//acl//73 trender//NN|UTR|PLU|IND|NOM//obj//76 i//PP//case//79 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//77 ,//MID//punct//1 och//KN//cc//82 behovet//NN|NEU|SIN|DEF|NOM//conj//1 av//PP//case//86 en//DT|UTR|SIN|IND//det//86 riktad//PC|PRF|UTR|SIN|IND|NOM//amod//86 kunskapsutveckling//NN|UTR|SIN|IND|NOM//nmod//82 .//MAD//punct//1

2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / En nationell representant i arbetsmiljöfrågor (2);Eftersom//SN//mark//7 ett//DT|NEU|SIN|IND//det//3 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//3 Kunskapscentrum//NN|NEU|SIN|IND|NOM//nsubj//7 för//PP//case//5 arbetsmiljö//NN|UTR|SIN|IND|NOM//nmod//3 måste//VB|PRS|AKT//aux//7 vila//VB|INF|AKT//advcl//41 på//PP//case//11 just//AB//advmod//10 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 intressen//NN|NEU|PLU|IND|NOM//obl//7 och//KN//cc//13 ha//VB|INF|AKT//conj//7 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//15 legitimitet//NN|UTR|SIN|IND|NOM//obj//13 –//RG|NOM//punct//20 i//PP//case//20 motsats//NN|UTR|SIN|IND|NOM//fixed//17 till//PP//fixed//17 flertalet//NN|NEU|SIN|DEF|NOM//obl//13 av//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 arbetsmiljöaktörer//NN|UTR|PLU|IND|NOM//nmod//20 som//HP|-|-|-//nsubj//25 finns//VB|PRS|SFO//acl:relcl//23 i//PP//case//27 Sverige//PM|NOM//obl//25 i//PP//advmod//25 dag//NN|UTR|SIN|IND|NOM//fixed//28 ,//MID//punct//25 som//HP|-|-|-//nsubj//33 naturligtvis//AB//advmod//33 bevakar//VB|PRS|AKT//acl:relcl//23 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//35 särintressen//NN|NEU|PLU|IND|NOM//obj//33 –//RG|NOM//punct//41 vore//VB|KON|PRT|AKT//cop//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 en//DT|UTR|SIN|IND//det//41 uppenbar//JJ|POS|UTR|SIN|IND|NOM//amod//41 möjlighet//NN|UTR|SIN|IND|NOM//ROOT//41 att//IE//mark//43 ge//VB|INF|AKT//acl//41 Kunskapscentret//NN|NEU|SIN|DEF|NOM//obj//43 i//PP//case//46 uppdrag//NN|NEU|SIN|IND|NOM//obl//43 att//IE//mark//48 representera//VB|INF|AKT//acl//46 Sverige//PM|NOM//obj//48 i//PP//case//52 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//48 ,//MID//punct//54 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//52 och//KN//cc//57 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 organ//NN|NEU|PLU|IND|NOM//conj//52 och//KN//cc//59 nätverk//NN|NEU|PLU|IND|NOM//conj//52 där//HA//advmod//64 nationen//NN|UTR|SIN|DEF|NOM//nsubj//64 i//PP//advmod//64 dag//NN|UTR|SIN|IND|NOM//fixed//62 saknar//VB|PRS|AKT//acl:relcl//59 representation//NN|UTR|SIN|IND|NOM//obj//64 ,//MID//punct//64 liksom//PP//mark//70 att//IE//mark//70 vara//VB|INF|AKT//cop//70 en//PN|UTR|SIN|IND|SUB/OBJ//advcl//64 av//PP//case//74 Sveriges//PM|GEN//nmod:poss//74 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 remissinstanser//NN|UTR|PLU|IND|NOM//nmod//70 i//PP//case//76 frågor//NN|UTR|PLU|IND|NOM//nmod//74 på//PP//case//78 arbetsmiljöområdet//NN|NEU|SIN|DEF|NOM//nmod//76 .//MAD//punct//41
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / En nationell representant i arbetsmiljöfrågor (2);Kunskapsrådet//NN|NEU|SIN|DEF|NOM//nsubj//84 är//VB|PRS|AKT//cop//84 av//PP//case//84 samma//DT|UTR/NEU|SIN/PLU|IND//det//84 uppfattning//NN|UTR|SIN|IND|NOM//parataxis//41 som//HP|-|-|-//case//90 nästan//AB//advmod//87 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//90 de//DT|UTR/NEU|PLU|DEF//det//90 intervjuade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//90 aktörerna//NN|UTR|PLU|DEF|NOM//nmod//84 ://MID//punct//84
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / En nationell representant i arbetsmiljöfrågor (2);Sverige//PM|NOM//nsubj//95 måste//VB|PRS|AKT//aux//95 kunna//VB|INF|AKT//aux//95 agera//VB|INF|AKT//parataxis//84 på//PP//case//99 den//DT|UTR|SIN|DEF//det//99 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//99 scenen//NN|UTR|SIN|DEF|NOM//obl//95 genom//PP//case//103 en//DT|UTR|SIN|IND//det//103 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//103 representant//NN|UTR|SIN|IND|NOM//nmod//99 i//PP//case//105 arbetsmiljöfrågor//NN|UTR|PLU|IND|NOM//nmod//103 .//MAD//punct//84
2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / En nationell representant i arbetsmiljöfrågor (2);Kunskapsrådet//NN|NEU|SIN|DEF|NOM//nsubj//108 anser//VB|PRS|AKT//conj//84 också//AB//advmod//108 att//SN//mark//114 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//114 är//VB|PRS|AKT//cop//114 en//DT|UTR|SIN|IND//det//114 förutsättning//NN|UTR|SIN|IND|NOM//ccomp//108 för//PP//mark//120 att//SN//mark//120 Sverige//PM|NOM//nsubj//120 ska//VB|PRS|AKT//aux//120 kunna//VB|INF|AKT//aux//120 bevara//VB|INF|AKT//advcl//114 det//DT|NEU|SIN|DEF//det//122 anseende//NN|NEU|SIN|IND|NOM//obj//120 som//KN//mark//124 föregångsland//NN|NEU|SIN|IND|NOM//acl:relcl//122 inom//PP//case//126 arbetsmiljökunskap//NN|UTR|SIN|IND|NOM//obl//124 och//KN//cc//128 arbetsmiljöarbete//NN|NEU|SIN|IND|NOM//conj//126 som//HP|-|-|-//nsubj:pass//130 byggts//VB|SUP|SFO//acl:relcl//128 upp//PL//compound:prt//130 under//PP//case//133 decennier//NN|NEU|PLU|IND|NOM//obl//130 .//MAD//punct//84

2 Ett nationellt Kunskapscentrum för arbetsmiljö? Kunskapsrådets synpunkter på behov, förutsättningar, syfte och verksamhet / Förutsättningar för ett nationellt Kunskapscentrum (2);Av//PP//case//2 Kunskapsrådets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 intervjuundersökning//NN|UTR|SIN|IND|NOM//obl//3 framgår//VB|PRS|AKT//ROOT//3 tydligt//AB|POS//advmod//3 att//SN//mark//7 Sverige//PM|NOM//nsubj//7 erbjuder//VB|PRS|AKT//csubj//3 utmärkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 förutsättningar//NN|UTR|PLU|IND|NOM//obj//7 på//PP//case//14 en//DT|UTR|SIN|IND//det//12 rad//NN|UTR|SIN|IND|NOM//nmod//14 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 områden//NN|NEU|PLU|IND|NOM//nmod//9 för//PP//mark//17 att//IE//mark//17 uppfylla//VB|INF|AKT//acl//14 de//DT|UTR/NEU|PLU|DEF//det//20 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 behov//NN|NEU|PLU|IND|NOM//obj//17 som//HP|-|-|-//nsubj:pass//22 beskrivits//VB|SUP|SFO//acl:relcl//20 ovan//AB//advmod//22 .//MAD//punct//3
