Id-kort för folkbokförda i Sverige ;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Id-kortsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3 Vissa identifieringsförfaranden av betydelse;Kontrollen//NN|UTR|SIN|DEF|NOM//nsubj:pass//30 av//PP//case//29 sökandens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 identitet//NN|UTR|SIN|IND|NOM//nmod//26 görs//VB|PRS|SFO//ROOT//30 dels//KN//advmod//37 i//PP//mark//37 samband//NN|NEU|SIN|IND|NOM//fixed//32 med//PP//fixed//32 att//SN//mark//37 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//37 lämnas//VB|INF|SFO//advcl//30 in//PL//compound:prt//37 ,//MID//punct//37 dels//KN//advmod//46 i//PP//mark//46 samband//NN|NEU|SIN|IND|NOM//fixed//41 med//PP//fixed//41 att//SN//mark//46 Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//46 handlägger//VB|PRS|AKT//conj//37 ärendet//NN|NEU|SIN|DEF|NOM//obj//46 i//PP//case//49 Sverige//PM|NOM//obl//46 .//MAD//punct//30
3 Vissa identifieringsförfaranden av betydelse;Sökandens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 identitet//NN|UTR|SIN|IND|NOM//nsubj:pass//53 kontrolleras//VB|PRS|SFO//parataxis//30 alltså//AB//advmod//53 innan//SN//mark//57 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//57 kommer//VB|PRS|AKT//advcl//53 till//PP//case//59 Sverige//PM|NOM//obl//57 .//MAD//punct//53
3 Vissa identifieringsförfaranden av betydelse;3.3.2//RG|NOM//nummod//62 Allmänt//AB|POS//parataxis//53 om//PP//case//64 asylförfarandet//NN|NEU|SIN|DEF|NOM//nmod//62
3 Vissa identifieringsförfaranden av betydelse;Med//PP//case//1 asyl//NN|UTR|SIN|IND|NOM//obl//2 avses//VB|PRS|SFO//ROOT//2 enligt//PP//case//5 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 regler//NN|UTR|PLU|IND|NOM//obl//2 ett//DT|NEU|SIN|IND//det//7 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//2 som//HP|-|-|-//nsubj:pass//9 beviljas//VB|PRS|SFO//acl:relcl//7 en//DT|UTR|SIN|IND//det//11 utlänning//NN|UTR|SIN|IND|NOM//obj//9 därför//HA//mark//18 att//SN//fixed//12 han//PN|UTR|SIN|DEF|SUB//nsubj//18 eller//KN//cc//16 hon//PN|UTR|SIN|DEF|SUB//conj//14 är//VB|PRS|AKT//cop//18 flykting//NN|UTR|SIN|IND|NOM//advcl//9 .//MID//punct//2
3 Vissa identifieringsförfaranden av betydelse;En//DT|UTR|SIN|IND//det//21 utlänning//NN|UTR|SIN|IND|NOM//nsubj//24 kan//VB|PRS|AKT//aux//24 också//AB//advmod//24 söka//VB|INF|AKT//parataxis//2 s.k.//AB|AN//advmod//26 tillfälligt//JJ|POS|NEU|SIN|IND|NOM//amod//27 skydd//NN|NEU|SIN|IND|NOM//obj//24 eller//KN//cc//29 skydd//NN|NEU|SIN|IND|NOM//conj//27 som//KN//mark//32 s.k.//AB|AN//amod//32 skyddsbehövande//NN|NEU|SIN|IND|NOM//obl//24 i//PP//advmod//24 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//33 .//MAD//punct//24
3 Vissa identifieringsförfaranden av betydelse;För//PP//case//38 enkelhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 skull//NN|UTR|SIN|IND|NOM//obl//39 används//VB|PRS|SFO//advcl//24 i//PP//case//42 detta//DT|NEU|SIN|DEF//det//42 sammanhang//NN|NEU|SIN|IND|NOM//obl//39 begreppet//NN|NEU|SIN|DEF|NOM//nmod//44 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//39 även//AB//advmod//24 för//PP//case//48 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//48 ansökningar//NN|UTR|PLU|IND|NOM//obl//24 .//MAD//punct//2
3 Vissa identifieringsförfaranden av betydelse;Huvudregeln//NN|UTR|SIN|DEF|NOM//nsubj//10 om//PP//mark//6 att//SN//mark//6 en//DT|UTR|SIN|IND//det//4 utlänning//NN|UTR|SIN|IND|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 ha//VB|INF|AKT//acl//0 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//6 före//PP//case//9 inresan//NN|UTR|SIN|DEF|NOM//obl//6 gäller//VB|PRS|AKT//ROOT//10 inte//AB//advmod//10 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//10 .//MAD//punct//10
3 Vissa identifieringsförfaranden av betydelse;Typiskt//AB|POS//advmod//10 sett//PC|PRF|NEU|SIN|IND|NOM//advmod//14 är//VB|PRS|AKT//cop//21 ju//AB//advmod//21 situationen//NN|UTR|SIN|DEF|NOM//nsubj//21 i//PP//case//20 hemlandet//NN|NEU|SIN|DEF|NOM//nmod//18 sådan//JJ|POS|UTR|SIN|IND|NOM//parataxis//10 att//SN//mark//25 flyktingen//NN|UTR|SIN|DEF|NOM//nsubj//25 inte//AB//advmod//25 har//VB|PRS|AKT//csubj//21 möjlighet//NN|UTR|SIN|IND|NOM//obj//25 att//IE//mark//28 ordna//VB|INF|AKT//acl//26 med//PP//case//32 det//DT|NEU|SIN|DEF//det//32 före//PP//case//32 avresan//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//21
3 Vissa identifieringsförfaranden av betydelse;De//DT|UTR/NEU|PLU|DEF//det//36 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//39 är//VB|PRS|AKT//cop//39 också//AB//advmod//39 utformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//21 så//AB//mark//45 att//SN//mark//45 man//PN|UTR|SIN|IND|SUB//nsubj//45 bara//AB//advmod//45 kan//VB|PRS|AKT//aux//45 söka//VB|INF|AKT//advcl//39 asyl//NN|UTR|SIN|IND|NOM//obj//45 om//SN//mark//50 man//PN|UTR|SIN|IND|SUB//nsubj//50 redan//AB//advmod//50 befinner//VB|PRS|AKT//advcl//45 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//50 i//PP//case//53 Sverige//PM|NOM//obl//50 .//MAD//punct//21
3 Vissa identifieringsförfaranden av betydelse;Asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//61 har//VB|PRS|AKT//aux//61 alltså//AB//advmod//61 vanligtvis//AB//advmod//61 inte//AB//advmod//61 något//DT|NEU|SIN|IND//det//61 uppehållstillstånd//NN|NEU|SIN|IND|NOM//parataxis//21 när//HA//mark//64 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//64 reser//VB|PRS|AKT//advcl//61 in//AB//compound:prt//64 i//PP//case//67 landet//NN|NEU|SIN|DEF|NOM//obl//64 .//MAD//punct//61
3 Vissa identifieringsförfaranden av betydelse;Istället//AB//advmod//70 gäller//VB|PRS|AKT//conj//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 regler//NN|UTR|PLU|IND|NOM//obj//70 .//MAD//punct//10
3 Vissa identifieringsförfaranden av betydelse;Regler//NN|UTR|PLU|IND|NOM//nsubj//12 för//PP//mark//10 hur//HA//advmod//10 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//10 som//HP|-|-|-//nsubj//5 söker//VB|PRS|AKT//acl:relcl//3 asyl//NN|UTR|SIN|IND|NOM//obj//5 i//PP//case//8 Sverige//PM|NOM//nmod//6 ska//VB|PRS|AKT//aux//10 tas//VB|INF|SFO//acl//0 omhand//AB//obj//10 finns//VB|PRS|SFO//ROOT//12 framförallt//AB//advmod//12 i//PP//case//15 utlänningslagen//NN|UTR|SIN|DEF|NOM//obl//12 (//PAD//punct//15 2005:716//RG|NOM//appos//15 )//PAD//punct//15 ,//MID//punct//20 utlänningsförordningen//NN|UTR|SIN|DEF|NOM//conj//12 (//PAD//punct//22 2006:97//RG|NOM//appos//20 )//PAD//punct//22 ,//MID//punct//25 lagen//NN|UTR|SIN|DEF|NOM//conj//20 (//PAD//punct//27 1994:137//RG|NOM//nmod//25 )//PAD//punct//27 om//PP//case//30 mottagande//NN|NEU|SIN|IND|NOM//nmod//25 av//PP//case//32 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//30 m.fl.//AB|AN//conj//20 (//PAD//punct//35 LMA//NN|AN//appos//33 )//PAD//punct//35 och//KN//cc//38 förordningen//NN|UTR|SIN|DEF|NOM//conj//33 (//PAD//punct//38 1994:361//RG|NOM//appos//38 )//PAD//punct//38 om//PP//case//43 mottagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//12 av//PP//case//46 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 m.fl.//AB|AN//nmod//43 (//PAD//punct//48 FMA//PM|NOM//appos//46 )//PAD//punct//48 .//MAD//punct//12
3 Vissa identifieringsförfaranden av betydelse;Därutöver//AB//advmod//54 har//VB|PRS|AKT//aux//54 Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//54 utfärdat//VB|SUP|AKT//conj//12 föreskrifter//NN|UTR|PLU|IND|NOM//obj//54 ,//MID//punct//54 bl.a.//AB|AN//advmod//59 Migrationsverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//59 föreskrifter//NN|UTR|PLU|IND|NOM//appos//54 (//PAD//punct//59 MIGRFS//PM|NOM//appos//59 2005:7//RG|NOM//flat//61 )//PAD//punct//61 om//PP//case//66 Tillfälligt//JJ|POS|NEU|SIN|IND|NOM//amod//66 LMA-kort//NN|NEU|SIN|IND|NOM//conj//61 för//PP//case//68 utlänning//NN|UTR|SIN|IND|NOM//nmod//66 i//PP//case//70 Sverige//PM|NOM//nmod//68 och//KN//cc//72 dokument//NN|NEU|PLU|IND|NOM//conj//68 som//HP|-|-|-//nsubj//74 intygar//VB|PRS|AKT//acl:relcl//72 att//SN//mark//78 innehavaren//NN|UTR|SIN|DEF|NOM//nsubj//78 är//VB|PRS|AKT//cop//78 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//74 .//MID//punct//12
3 Vissa identifieringsförfaranden av betydelse;Dessa//DT|UTR/NEU|PLU|DEF//det//81 regler//NN|UTR|PLU|IND|NOM//nsubj//82 omfattar//VB|PRS|AKT//parataxis//12 en//DT|UTR|SIN|IND//det//84 mängd//NN|UTR|SIN|IND|NOM//nmod//86 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 mottagandeåtgärder//NN|UTR|PLU|IND|NOM//obj//82 ,//MID//punct//86 som//HP|-|-|-//nsubj//89 gäller//VB|PRS|AKT//acl:relcl//86 exempelvis//AB//advmod//89 boende//NN|NEU|SIN|IND|NOM//obj//89 och//KN//cc//93 bistånd//NN|NEU|SIN|IND|NOM//conj//91 .//MAD//punct//82
3 Vissa identifieringsförfaranden av betydelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//82 som//HP|-|-|-//nsubj//107 närmast//AB|SUV//advmod//100 är//VB|PRS|AKT//cop//100 av//PP//case//100 intresse//NN|NEU|SIN|IND|NOM//nmod//107 i//PP//case//103 detta//DT|NEU|SIN|DEF//det//103 sammanhang//NN|NEU|SIN|IND|NOM//nmod//100 är//VB|PRS|AKT//cop//107 dock//AB//advmod//107 de//DT|UTR/NEU|PLU|DEF//det//107 identifieringsåtgärder//NN|UTR|PLU|IND|NOM//acl:relcl//95 som//HP|-|-|-//nsubj:pass//109 vidtas//VB|PRS|SFO//acl:relcl//107 och//KN//cc//112 de//DT|UTR/NEU|PLU|DEF//det//112 handlingar//NN|UTR|PLU|IND|NOM//conj//107 som//HP|-|-|-//nsubj:pass//114 tillhandahålls//VB|PRS|SFO//acl:relcl//112 av//PP//case//119 i//PP//advmod//119 första//RO|NOM//fixed//116 hand//NN|UTR|SIN|IND|NOM//fixed//116 Migrationsverket//NN|NEU|SIN|DEF|NOM//obl:agent//114 .//MID//punct//82
3 Vissa identifieringsförfaranden av betydelse;3.3.3//RG|NOM//nummod//122 Rutiner//NN|UTR|PLU|IND|NOM//parataxis//82 för//PP//case//124 identifiering//NN|UTR|SIN|IND|NOM//nmod//122 av//PP//case//126 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//124
3 Vissa identifieringsförfaranden av betydelse;En//DT|UTR|SIN|IND//det//1 asylansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//2 lämnas//VB|PRS|SFO//ROOT//2 in//PL//compound:prt//2 hos//PP//case//5 Migrationsverket//NN|NEU|SIN|DEF|NOM//obl//2 .//MAD//punct//2
3 Vissa identifieringsförfaranden av betydelse;Sökanden//NN|UTR|SIN|DEF|NOM//nsubj//9 måste//VB|PRS|AKT//aux//9 inställa//VB|INF|AKT//parataxis//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 personligen//AB//advmod//9 och//KN//cc//13 lämna//VB|INF|AKT//conj//9 en//DT|UTR|SIN|IND//det//16 första//RO|NOM//amod//16 redogörelse//NN|UTR|SIN|IND|NOM//obj//13 för//PP//case//18 anledningen//NN|UTR|SIN|DEF|NOM//obl//13 till//PP//mark//24 att//SN//mark//24 han//PN|UTR|SIN|DEF|SUB//nsubj//24 eller//KN//cc//23 hon//PN|UTR|SIN|DEF|SUB//conj//21 söker//VB|PRS|AKT//advcl//13 asyl//NN|UTR|SIN|IND|NOM//obj//24 .//MAD//punct//9
3 Vissa identifieringsförfaranden av betydelse;Vid//PP//case//28 ansökningstillfället//NN|NEU|SIN|DEF|NOM//obl//29 tar//VB|PRS|AKT//conj//9 man//PN|UTR|SIN|IND|SUB//nsubj//29 fotografi//NN|UTR|SIN|IND|NOM//obj//29 och//KN//cc//33 fingeravtryck//NN|NEU|PLU|IND|NOM//conj//31 på//PP//case//35 sökanden//NN|UTR|SIN|DEF|NOM//obl//29 som//HP|-|-|-//nsubj//39 också//AB//advmod//39 får//VB|PRS|AKT//aux//39 skriva//VB|INF|AKT//acl:relcl//35 sin//PS|UTR|SIN|DEF//nmod:poss//41 namnteckning//NN|UTR|SIN|IND|NOM//obj//39 .//MAD//punct//9
3 Vissa identifieringsförfaranden av betydelse;Fingeravtrycket//NN|NEU|SIN|DEF|NOM//nsubj:pass//44 lagras//VB|PRS|SFO//conj//9 digitalt//AB|POS//advmod//44 enligt//PP//case//49 en//DT|UTR|SIN|IND//det//49 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//49 standard//NN|UTR|SIN|IND|NOM//obl//44 och//KN//cc//51 skickas//VB|PRS|SFO//conj//44 dels//KN//advmod//51 till//PP//case//54 EU//PM|NOM//obl//51 ://MID//punct//54 s//NN|AN//amod//57 databas//NN|UTR|SIN|IND|NOM//appos//2 för//PP//case//59 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//57 inom//PP//case//61 EU//PM|NOM//nmod//59 och//KN//cc//67 dels//KN//advmod//67 till//PP//case//67 Rikspolisstyrelsens//PM|GEN//nmod:poss//67 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//67 databas//NN|UTR|SIN|IND|NOM//conj//57 för//PP//case//69 asylsökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//67 .//MAD//punct//57
3 Vissa identifieringsförfaranden av betydelse;Inom//PP//case//73 några//DT|UTR/NEU|PLU|IND//det//73 timmar//NN|UTR|PLU|IND|NOM//obl//76 har//VB|PRS|AKT//aux//76 man//PN|UTR|SIN|IND|SUB//nsubj//76 fått//VB|SUP|AKT//conj//2 svar//NN|NEU|PLU|IND|NOM//obj//76 från//PP//case//80 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//80 databaserna//NN|UTR|PLU|DEF|NOM//obl//76 om//SN//mark//83 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//83 sökt//VB|SUP|AKT//advcl//76 asyl//NN|UTR|SIN|IND|NOM//obj//83 vid//PP//case//88 något//DT|NEU|SIN|IND//det//88 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 tillfälle//NN|NEU|SIN|IND|NOM//obl//83 .//MAD//punct//2
3 Vissa identifieringsförfaranden av betydelse;Databasen//NN|UTR|SIN|DEF|NOM//nsubj//94 inom//PP//case//92 EU//PM|NOM//nmod//90 har//VB|PRS|AKT//aux//94 varit//VB|SUP|AKT//parataxis//2 i//PP//case//96 drift//NN|UTR|SIN|IND|NOM//obl//94 sedan//PP//case//98 januari//NN|UTR|SIN|IND|NOM//obl//94 2003//RG|NOM//nummod//98 och//KN//cc//102 Rikspolisstyrelsens//PM|GEN//nmod:poss//102 databas//NN|UTR|SIN|IND|NOM//conj//98 sedan//PP//case//104 1997//RG|NOM//nmod//102 .//MAD//punct//2
3 Vissa identifieringsförfaranden av betydelse;Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//107 arbetar//VB|PRS|AKT//parataxis//2 i//PP//case//110 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 fall//NN|NEU|PLU|IND|NOM//obl//107 även//AB//advmod//115 med//PP//case//115 ett//DT|NEU|SIN|IND//det//115 s.k.//AB|AN//amod//115 ansiktsigenkänningssystem//NN|NEU|SIN|IND|NOM//obl//107 ,//MID//punct//119 som//HP|-|-|-//nsubj//119 kan//VB|PRS|AKT//aux//119 jämföra//VB|INF|AKT//acl:relcl//115 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 bilder//NN|UTR|PLU|IND|NOM//obj//119 för//PP//mark//124 att//IE//mark//124 avgöra//VB|INF|AKT//advcl//119 om//SN//mark//127 bilderna//NN|UTR|PLU|DEF|NOM//nsubj//127 utvisar//VB|PRS|AKT//advcl//124 samma//DT|UTR/NEU|SIN/PLU|IND//det//129 person//NN|UTR|SIN|IND|NOM//obj//127 .//MAD//punct//107
3 Vissa identifieringsförfaranden av betydelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//132 finns//VB|PRS|SFO//parataxis//107 i//PP//advmod//132 dagsläget//NN|NEU|SIN|DEF|NOM//fixed//133 inget//DT|NEU|SIN|IND//det//137 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//137 samarbete//NN|NEU|SIN|IND|NOM//nsubj//132 som//HP|-|-|-//nsubj//139 bygger//VB|PRS|AKT//acl:relcl//137 på//PP//case//142 denna//DT|UTR|SIN|DEF//det//142 teknik//NN|UTR|SIN|IND|NOM//obl//139 .//MAD//punct//132
3 Vissa identifieringsförfaranden av betydelse;Inom//PP//case//145 EU//PM|NOM//obl//132 arbetar//VB|PRS|AKT//conj//2 man//PN|UTR|SIN|IND|SUB//nsubj//146 med//PP//mark//150 att//IE//mark//150 ta//VB|INF|AKT//advcl//146 fram//PL//compound:prt//150 en//DT|UTR|SIN|IND//det//154 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//154 databas//NN|UTR|SIN|IND|NOM//obj//150 för//PP//case//156 visum//NN|NEU|SIN|IND|NOM//nmod//154 ,//MID//punct//158 VIS//PM|NOM//conj//156 .//MAD//punct//2
3 Vissa identifieringsförfaranden av betydelse;En//DT|UTR|SIN|IND//det//161 uppskattning//NN|UTR|SIN|IND|NOM//parataxis//2 är//VB|PRS|AKT//cop//161 att//SN//mark//172 mellan//PP//case//169 80//RG|NOM//nummod//168 och//KN//cc//165 100//RG|NOM//nummod//168 miljoner//NN|UTR|PLU|IND|NOM//nmod//169 personer//NN|UTR|PLU|IND|NOM//obl//172 kommer//VB|PRS|AKT//aux//172 att//IE//mark//172 registreras//VB|INF|SFO//csubj//161 i//PP//case//174 systemet//NN|NEU|SIN|DEF|NOM//obl//172 som//HP|-|-|-//nsubj//177 kan//VB|PRS|AKT//aux//177 bli//VB|INF|AKT//acl:relcl//174 en//PN|UTR|SIN|IND|SUB/OBJ//xcomp//177 av//PP//case//182 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//182 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//182 databaser//NN|UTR|PLU|IND|NOM//nmod//178 .//MAD//punct//161
3 Vissa identifieringsförfaranden av betydelse;Migrationsverket//NN|NEU|SIN|DEF|NOM//nsubj//185 driver//VB|PRS|AKT//parataxis//161 ett//DT|NEU|SIN|IND//det//187 projekt//NN|NEU|SIN|IND|NOM//obj//185 för//PP//mark//190 att//IE//mark//190 förbereda//VB|INF|AKT//advcl//185 Sveriges//PM|GEN//nmod:poss//192 anslutning//NN|UTR|SIN|IND|NOM//obj//190 .//MAD//punct//185
3 Vissa identifieringsförfaranden av betydelse;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//200 med//PP//case//196 VIS//PM|NOM//nmod//194 är//VB|PRS|AKT//cop//200 bl.a.//AB|AN//advmod//200 att//IE//mark//200 underlätta//VB|INF|AKT//conj//185 kampen//NN|UTR|SIN|DEF|NOM//obj//200 mot//PP//case//203 terrorism//NN|UTR|SIN|IND|NOM//nmod//201 och//KN//cc//205 illegal//JJ|POS|UTR|SIN|IND|NOM//amod//206 invandring//NN|UTR|SIN|IND|NOM//conj//203 .//MAD//punct//161
3 Vissa identifieringsförfaranden av betydelse;Målsättningen//NN|UTR|SIN|DEF|NOM//appos//161 är//VB|PRS|AKT//cop//208 att//SN//mark//214 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//214 ska//VB|PRS|AKT//aux//214 kunna//VB|INF|AKT//aux//214 införas//VB|INF|SFO//ccomp//208 successivt//AB|POS//advmod//214 under//PP//case//217 2008//RG|NOM//obl//214 .//MAD//punct//2
3 Vissa identifieringsförfaranden av betydelse;Den//DT|UTR|SIN|DEF//det//2 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 ske//VB|INF|AKT//ROOT//4 på//PP//case//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 sätt//NN|NEU|PLU|IND|NOM//obl//4 .//MAD//punct//4
3 Vissa identifieringsförfaranden av betydelse;Sökanden//NN|UTR|SIN|DEF|NOM//nsubj//10 har//VB|PRS|AKT//aux//35 med//PP//case//15 hjälp//NN|UTR|SIN|IND|NOM//fixed//11 av//PP//fixed//11 sitt//PS|NEU|SIN|DEF//nmod:poss//15 biträde//NN|NEU|SIN|IND|NOM//obl//10 huvudansvaret//NN|NEU|SIN|DEF|NOM//obj//10 för//PP//mark//22 att//SN//mark//22 skälen//NN|NEU|PLU|DEF|NOM//nsubj:pass//22 för//PP//case//21 ansökan//NN|UTR|SIN|IND|NOM//nmod//19 utvecklas//VB|PRS|SFO//advcl//10 .//MAD//punct//10
3 Vissa identifieringsförfaranden av betydelse;I//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 fall//NN|NEU|PLU|IND|NOM//obl//27 skälen//NN|NEU|PLU|DEF|NOM//obl//10 i//PP//case//30 biträdets//NN|NEU|SIN|DEF|GEN//nmod:poss//30 inlaga//NN|UTR|SIN|IND|NOM//obl//10 tillsammans//AB//advmod//34 med//PP//case//34 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 dokument//NN|NEU|PLU|IND|NOM//nsubj//35 ger//VB|PRS|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//38 klar//JJ|POS|UTR|SIN|IND|NOM//amod//38 bild//NN|UTR|SIN|IND|NOM//obj//35 över//PP//case//40 omständigheterna//NN|UTR|PLU|DEF|NOM//obl//35 i//PP//case//42 ärendet//NN|NEU|SIN|DEF|NOM//nmod//40 kan//VB|PRS|AKT//aux//45 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//45 tas//VB|INF|SFO//conj//4 på//PP//case//47 handlingarna//NN|UTR|PLU|DEF|NOM//obl//45 .//MAD//punct//4
3 Vissa identifieringsförfaranden av betydelse;I//PP//case//51 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 fall//NN|NEU|PLU|IND|NOM//obl//52 kallas//VB|PRS|SFO//parataxis//4 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//52 till//PP//case//57 ett//DT|NEU|SIN|IND//det//57 andra//RO|NOM//amod//57 mötestillfälle//NN|NEU|SIN|IND|NOM//nmod//53 för//PP//case//62 en//DT|UTR|SIN|IND//det//62 mer//AB|KOM//advmod//61 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 asylutredning//NN|UTR|SIN|IND|NOM//nmod//57 .//MAD//punct//4
3 Vissa identifieringsförfaranden av betydelse;Identitetsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//67 är//VB|PRS|AKT//cop//67 en//DT|UTR|SIN|IND//det//67 del//NN|UTR|SIN|IND|NOM//parataxis//4 av//PP//case//70 denna//DT|UTR|SIN|DEF//det//70 utredning//NN|UTR|SIN|IND|NOM//nmod//67 .//MAD//punct//67
3 Vissa identifieringsförfaranden av betydelse;En//DT|UTR|SIN|IND//det//73 handläggare//NN|UTR|SIN|IND|NOM//appos//67 intervjuar//VB|PRS|AKT//nsubj//73 utlänningen//NN|UTR|SIN|DEF|NOM//conj//73 och//KN//cc//77 ställer//VB|PRS|AKT//conj//73 frågor//NN|UTR|PLU|IND|NOM//obj//77 som//HP|-|-|-//nsubj//82 inte//AB//advmod//82 bara//AB//advmod//82 har//VB|PRS|AKT//acl:relcl//78 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//84 betydelse//NN|UTR|SIN|IND|NOM//obj//82 för//PP//case//86 asylbehovet//NN|NEU|SIN|DEF|NOM//obl//82 utan//KN//cc//89 även//AB//advmod//89 kontrollfrågor//NN|UTR|PLU|IND|NOM//obl//77 i//PP//case//91 syfte//NN|NEU|SIN|IND|NOM//nmod//89 att//IE//mark//93 klargöra//VB|INF|AKT//advcl//77 sökandens//NN|UTR|SIN|DEF|GEN//nmod:poss//95 identitet//NN|UTR|SIN|IND|NOM//obj//93 .//MAD//punct//67
