– en utvärdering;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 utvärdering//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//6 bidragsbrottslagen//NN|UTR|SIN|DEF|NOM//nmod//4
5.5.5 Kommunerna;I//PP//case//60 Örebro//PM|GEN//amod//60 kommun//NN|UTR|SIN|IND|NOM//obl//19  //_SP////60 har//VB|PRS|AKT//aux//64 fut-handläggarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//64 utbildats//VB|SUP|SFO//advcl//4 i//PP//case//66 förhörsteknik//NN|UTR|SIN|IND|NOM//obl//64 ,//MID//punct//68 deltagit//VB|SUP|AKT//conj//64 i//PP//case//71 ett//DT|NEU|SIN|IND//det//71 seminarium//NN|NEU|SIN|IND|NOM//obl//68 om//PP//case//74 bidragsbrott//NN|NEU|SIN|IND|NOM//amod//74 anordnat//VB|SUP|AKT//acl//71 av//PP//case//76 Åklagarmyndigheten//PM|NOM//nmod//74 samt//KN//cc//78 har//VB|PRS|AKT//conj//64 ett//DT|NEU|SIN|IND//det//81 gott//JJ|POS|NEU|SIN|IND|NOM//amod//81 samarbete//NN|NEU|SIN|IND|NOM//obj//78 med//PP//case//84 polisens//NN|UTR|SIN|DEF|GEN//nmod:poss//84 bedrägerirotel//NN|UTR|SIN|IND|NOM//obl//78 ,//MID//punct//87 vilket//HP|NEU|SIN|IND//nsubj//87 utvecklat//VB|SUP|AKT//acl:relcl//84 och//KN//cc//89 förbättrat//VB|SUP|AKT//conj//87 utredningarna//NN|UTR|PLU|DEF|NOM//obj//89 .//MAD//punct//64
5.5.5 Kommunerna;För//PP//mark//94 att//IE//mark//94 underlätta//VB|INF|AKT//advcl//98 för//PP//case//96 handläggarna//NN|UTR|PLU|DEF|NOM//obl//94 ,//MID//punct//98 förbättra//VB|INF|AKT//advcl//64 kvaliteten//NN|UTR|SIN|DEF|NOM//obj//98 i//PP//case//101 utredningarna//NN|UTR|PLU|DEF|NOM//obl//98 och//KN//cc//106 på//PP//case//105 så//AB//amod//105 vis//NN|NEU|SIN|IND|NOM//obl//106 ge//VB|INF|AKT//conj//98 polisen//NN|UTR|SIN|DEF|NOM//iobj//106 ett//DT|NEU|SIN|IND//det//111 kvalitativt//AB|POS//advmod//110 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//111 underlag//NN|NEU|SIN|IND|NOM//obj//106 tillsatte//VB|PRT|AKT//conj//98 Södertälje//PM|NOM//nsubj//112 kommun//NN|UTR|SIN|IND|NOM//obj//112  //_SP////114 under//PP//case//119 2016//RG|NOM//nummod//119 två//RG|NOM//nummod//119 heltidstjänster//NN|UTR|PLU|IND|NOM//obl//112 som//HP|-|-|-//nsubj//121 utreder//VB|PRS|AKT//acl:relcl//119 alla//DT|UTR/NEU|PLU|IND/DEF//det//124 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//124 bidragsbrott//NN|NEU|PLU|IND|NOM//obj//121 .//MAD//punct//98
5.5.5 Kommunerna;På//PP//advmod//129 så//AB//amod//128 vis//NN|NEU|SIN|IND|NOM//fixed//126 säkras//VB|PRS|SFO//conj//4 att//SN//mark//133 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//133 alltid//AB//advmod//133 har//VB|PRS|AKT//dep//129 personal//NN|UTR|SIN|IND|NOM//obj//133 som//HP|-|-|-//nsubj//138 är//VB|PRS|AKT//cop//138 extra//AB//amod//138 kunniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//134 på//PP//case//140 området//NN|NEU|SIN|DEF|NOM//nmod//138 .//MAD//punct//129
5.5.5 Kommunerna;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//146 ska//VB|PRS|AKT//aux//146 också//AB//advmod//146 kontinuerligt//AB|POS//advmod//146 stötta//VB|INF|AKT//parataxis//129 handläggarna//NN|UTR|PLU|DEF|NOM//obj//146 att//IE//mark//150 vara//VB|INF|AKT//cop//150 uppmärksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//146 på//PP//case//152 omständigheter//NN|UTR|PLU|IND|NOM//obl//150 i//PP//case//154 ärendena//NN|NEU|PLU|DEF|NOM//nmod//152 som//HP|-|-|-//nsubj//159 skulle//VB|PRT|AKT//aux//159 kunna//VB|INF|AKT//aux//159 vara//VB|INF|AKT//cop//159 tecken//NN|NEU|SIN|IND|NOM//acl:relcl//150 på//PP//case//162 misstänkt//PC|PRF|NEU|SIN|IND|NOM//amod//162 bidragsbrott//NN|NEU|SIN|IND|NOM//nmod//159 .//MAD//punct//146
5.5.5 Kommunerna;Att//SN//mark//167 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//166 bidragsbrott//NN|NEU|PLU|IND|NOM//nsubj:pass//167 upptäcks//VB|PRS|SFO//csubj//170 är//VB|PRS|AKT//cop//170 en//DT|UTR|SIN|IND//det//170 förutsättning//NN|UTR|SIN|IND|NOM//parataxis//146 för//PP//case//172 lagföring//NN|UTR|SIN|IND|NOM//nmod//170 .//MAD//punct//170
5.5.5 Kommunerna;Från//PP//case//176 ledningens//NN|UTR|SIN|DEF|GEN//nmod:poss//176 håll//NN|NEU|SIN|IND|NOM//obl//177 betonas//VB|PRS|SFO//conj//170 även//AB//advmod//177 att//SN//mark//183 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//183 är//VB|PRS|AKT//cop//183 en//DT|UTR|SIN|IND//det//183 skyldighet//NN|UTR|SIN|IND|NOM//ccomp//177 att//IE//mark//185 polisanmäla//VB|INF|AKT//csubj//183 och//KN//cc//188 en//DT|UTR|SIN|IND//det//188 arbetsuppgift//NN|UTR|SIN|IND|NOM//conj//185 bland//PP//case//191 alla//DT|UTR/NEU|PLU|IND/DEF//det//191 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//188 .//MAD//punct//146
5.5.5 Kommunerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//1 framkommer//VB|PRS|AKT//ROOT//1 emellertid//AB//advmod//1 av//PP//case//4 svaren//NN|NEU|PLU|DEF|NOM//obl//1 att//SN//mark//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 kommuner//NN|UTR|PLU|IND|NOM//nsubj//8 tycks//VB|PRS|SFO//csubj//1 ha//VB|INF|AKT//xcomp//8 en//DT|UTR|SIN|IND//det//12 pragmatisk//JJ|POS|UTR|SIN|IND|NOM//amod//12 syn//NN|UTR|SIN|IND|NOM//obj//9 på//PP//case//15 den//DT|UTR|SIN|DEF//det//15 skyldigheten//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//1
5.5.5 Kommunerna;Sundsvalls//PM|GEN//amod//18 kommun//NN|UTR|SIN|IND|NOM//appos//1  //_SP////18 anmäler//VB|PRS|AKT//conj//1 t.ex.//AB|AN//advmod//20 inte//AB//advmod//20 när//HA//mark//27 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//27 av//PP//case//26 erfarenhet//NN|UTR|SIN|IND|NOM//obl//27 vet//VB|PRS|AKT//advcl//20 att//SN//mark//32 Polismyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//32 kommer//VB|PRS|AKT//aux//32 att//IE//mark//32 lägga//VB|INF|AKT//ccomp//27 ned//PL//compound:prt//32 förundersökningen//NN|UTR|SIN|DEF|NOM//obj//32 pga//AB|AN//advmod//32 .//MAD//punct//1
5.5.5 Kommunerna;bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 bevisning//NN|UTR|SIN|IND|NOM//nsubj//1 eller//KN//cc//42 att//SN//mark//42 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 rör//VB|PRS|AKT//conj//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//42 om//PP//case//48 en//DT|UTR|SIN|IND//det//48 relativt//AB|POS//advmod//47 låg//JJ|POS|UTR|SIN|IND|NOM//amod//48 summa//NN|UTR|SIN|IND|NOM//obl//42 .//MAD//punct//1
5.5.5 Kommunerna;Att//SN//mark//5 anmälan//NN|UTR|SIN|DEF|NOM//nsubj//5 inte//AB//advmod//5 är//VB|PRS|AKT//cop//5 någon//DT|UTR|SIN|IND//det//5 garanti//NN|UTR|SIN|IND|NOM//csubj//8 för//PP//case//7 lagföring//NN|UTR|SIN|IND|NOM//nmod//5 framgår//VB|PRS|AKT//ROOT//8 bl.a.//AB|AN//advmod//8 av//PP//case//11 svaret//NN|NEU|SIN|DEF|NOM//obl//8 från//PP//case//14 Stockholms//PM|GEN//nmod:poss//14 stad//NN|UTR|SIN|IND|NOM//nmod//11 ,//MID//punct//18  //_SP////15 som//HP|-|-|-//nsubj//18 konstaterar//VB|PRS|AKT//conj//8 att//SN//mark//24 de//DT|UTR/NEU|PLU|DEF//det//21 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//nsubj:pass//24 av//PP//case//23 anmälningarna//NN|UTR|PLU|DEF|NOM//nmod//21 läggs//VB|PRS|SFO//ccomp//18 ned//PL//compound:prt//24 av//PP//case//27 polis//NN|UTR|SIN|IND|NOM//obl//24 eller//KN//cc//29 åklagare//NN|UTR|SIN|IND|NOM//conj//27 .//MAD//punct//18
5.5.5 Kommunerna;I//PP//case//33 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 fall//NN|NEU|PLU|IND|NOM//obl//34 begär//VB|PRS|AKT//parataxis//8 staden//NN|UTR|SIN|DEF|NOM//nsubj//34 överprövning//NN|UTR|SIN|IND|NOM//obj//34 ,//MID//punct//34 men//KN//cc//40 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//40 leder//VB|PRS|AKT//conj//8 oftast//AB|SUV//advmod//40 inte//AB//advmod//40 heller//AB//advmod//40 till//PP//case//45 åtal//NN|NEU|SIN|IND|NOM//obl//40 .//MAD//punct//8

5.5.6 Migrationsverket;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 arbetat//VB|SUP|AKT//ROOT//2 med//PP//mark//5 att//IE//mark//5 försöka//VB|INF|AKT//advcl//2 förbättra//VB|INF|AKT//xcomp//5 dokumentationen//NN|UTR|SIN|DEF|NOM//obj//6 av//PP//case//9 anmälningsunderlag//NN|NEU|SIN|IND|NOM//nmod//7 .//MID//punct//2
5.5.6 Migrationsverket;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 finns//VB|PRS|SFO//parataxis//2 handläggarstöd//NN|NEU|SIN|IND|NOM//nsubj//12 för//PP//case//15 bedömningen//NN|UTR|SIN|DEF|NOM//obl//12 om//PP//mark//20 när//HA//mark//20 polisanmälan//NN|UTR|SIN|DEF|NOM//nsubj:pass//20 ska//VB|PRS|AKT//aux//20 göras//VB|INF|SFO//acl//15 .//MAD//punct//2

5.5.7 Pensionsmyndigheten;Hos//PP//case//1 myndigheten//NN|UTR|SIN|DEF|NOM//obl//2 utreder//VB|PRS|AKT//ROOT//2 och//KN//cc//4 bedömer//VB|PRS|AKT//conj//2 Kontrollgruppen//NN|UTR|SIN|DEF|NOM//nmod:poss//7 Brott//NN|NEU|SIN|IND|NOM//flat//5 interna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//8 impulser//NN|UTR|PLU|IND|NOM//obj//4 från//PP//case//11 t.ex.//AB|AN//advmod//11 handläggarna//NN|UTR|PLU|DEF|NOM//nmod//8 ,//MID//punct//14 anonyma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 anmälningar//NN|UTR|PLU|IND|NOM//conj//11 från//PP//case//16 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//14 eller//KN//cc//18 anmälningar//NN|UTR|PLU|IND|NOM//conj//16 från//PP//case//21 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 myndigheter//NN|UTR|PLU|IND|NOM//nmod//18 om//PP//case//24 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 brott//NN|NEU|PLU|IND|NOM//nmod//21 och//KN//cc//26 upprättar//VB|PRS|AKT//conj//2 i//PP//case//29 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 fall//NN|NEU|PLU|IND|NOM//obl//26 en//DT|UTR|SIN|IND//det//31 polisanmälan//NN|UTR|SIN|IND|NOM//obj//26 .//MAD//punct//2
5.5.7 Pensionsmyndigheten;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//34 uppger//VB|PRS|AKT//parataxis//2 att//SN//mark//42 med//PP//case//39 en//DT|UTR|SIN|IND//det//39 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//39 kunskap//NN|UTR|SIN|IND|NOM//obl//42 bland//PP//case//41 handläggarna//NN|UTR|PLU|DEF|NOM//nmod//39 kommer//VB|PRS|AKT//ccomp//34 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//45 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 bidragsbrott//NN|NEU|PLU|IND|NOM//nsubj//42 att//IE//mark//47 polisanmälas//VB|INF|SFO//acl//45 framöver//AB//advmod//47 .//MAD//punct//2

5.5.8 Polismyndigheten;Polisområde//NN|NEU|SIN|IND|NOM//nmod//1 Östergötland//PM|NOM//nsubj//3  //_SP////1 arbetar//VB|PRS|AKT//ROOT//3 för//PP//case//5 lagföring//NN|UTR|SIN|IND|NOM//obl//3 genom//PP//mark//8 att//IE//mark//8 utreda//VB|INF|AKT//advcl//3 så//AB//advmod//10 mycket//PN|NEU|SIN|IND|SUB/OBJ//advmod//8 man//PN|UTR|SIN|IND|SUB//nsubj//12 kan//VB|PRS|AKT//advcl//8 .//MAD//punct//3
5.5.8 Polismyndigheten;Att//SN//mark//18 resurser//NN|UTR|PLU|IND|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 ett//DT|NEU|SIN|IND//det//18 hinder//NN|NEU|SIN|IND|NOM//nsubj:pass//24 för//PP//mark//21 att//IE//mark//21 lagföra//VB|INF|AKT//advcl//18 misstänka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//21 brott//NN|NEU|PLU|IND|NOM//obj//22 framhålls//VB|PRS|SFO//parataxis//3 av//PP//case//27 polisområde//NN|NEU|SIN|IND|NOM//nmod//27 Norrbotten//PM|NOM//obl//24  //_SP////27 som//HP|-|-|-//nsubj//30 konstaterar//VB|PRS|AKT//acl:relcl//27 att//SN//compound:prt//30 den//DT|UTR|SIN|DEF//det//33 personal//NN|UTR|SIN|IND|NOM//nsubj//37 som//HP|-|-|-//nsubj:pass//35 avsatts//VB|SUP|SFO//acl:relcl//33 hittills//AB//advmod//35 varit//VB|SUP|AKT//ccomp//30 något//PN|NEU|SIN|IND|SUB/OBJ//obj//30 i//PP//advmod//30 underkant//NN|UTR|SIN|IND|NOM//fixed//39 i//PP//case//44 förhållande//NN|NEU|SIN|IND|NOM//fixed//41 till//PP//fixed//41 inflödet//NN|NEU|SIN|DEF|NOM//obl//30 av//PP//case//46 ärenden//NN|NEU|PLU|IND|NOM//nmod//44 .//MAD//punct//24
5.5.8 Polismyndigheten;Polisregion//PM|NOM//nsubj//51 Väst//PM|NOM//nmod//48  //_SP////49 anger//VB|PRS|AKT//parataxis//24 att//SN//mark//56 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 prioriterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//55 brott//NN|NEU|PLU|IND|NOM//nsubj//56 medför//VB|PRS|AKT//ccomp//51 att//SN//mark//62 dessa//DT|UTR/NEU|PLU|DEF//det//59 ärenden//NN|NEU|PLU|IND|NOM//nsubj:pass//62 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 gånger//NN|UTR|PLU|IND|NOM//obl//62 läggs//VB|PRS|SFO//ccomp//56 åt//PP//case//64 sidan//NN|UTR|SIN|DEF|NOM//obl//62 ,//MID//punct//51 men//KN//cc//69 att//SN//mark//69 ambitionen//NN|UTR|SIN|DEF|NOM//nsubj//69 är//VB|PRS|AKT//conj//51 att//IE//mark//71 fokusera//VB|INF|AKT//xcomp//69 och//KN//cc//74 systematiskt//AB|POS//advmod//74 utreda//VB|INF|AKT//conj//71 dessa//DT|UTR/NEU|PLU|DEF//det//76 brott//NN|NEU|PLU|IND|NOM//obj//74 framöver//AB//obl//69 .//MAD//punct//69
5.5.8 Polismyndigheten;Polisregion//NN|UTR|SIN|IND|NOM//nsubj//82 Stockholm//PM|NOM//flat//79  //_SP////80 arbetar//VB|PRS|AKT//parataxis//69 enligt//PP//case//85 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//85 procedur//NN|UTR|SIN|IND|NOM//obl//82 ,//MID//punct//82 dvs.//AB|AN//advmod//88 inleder//VB|PRS|AKT//parataxis//82 förundersökning//NN|UTR|SIN|IND|NOM//obj//88 ,//MID//punct//91 kallar//VB|PRS|AKT//conj//82 till//PP//case//93 förhör//NN|NEU|SIN|IND|NOM//obl//91 och//KN//cc//95 redovisar//VB|PRS|AKT//conj//82 ärendet//NN|NEU|SIN|DEF|NOM//obj//95 till//PP//case//98 åklagaren//NN|UTR|SIN|DEF|NOM//obl//95 som//HP|-|-|-//nsubj//100 väcker//VB|PRS|AKT//acl:relcl//98 åtal//NN|NEU|SIN|IND|NOM//obj//100 .//MAD//punct//69
5.5.8 Polismyndigheten;Liksom//PP//mark//107 polisområde//NN|NEU|SIN|IND|NOM//nmod//105 Örebro//PM|NOM//nsubj//107  //_SP////105 betonar//VB|PRS|AKT//advcl//69 man//PN|UTR|SIN|IND|SUB//nsubj//107 vikten//NN|UTR|SIN|DEF|NOM//obj//107 av//PP//case//111 information//NN|UTR|SIN|IND|NOM//nmod//109 till//PP//nmod//111 ,//MID//punct//107 och//KN//cc//116 tät//JJ|POS|UTR|SIN|IND|NOM//amod//116 kontakt//NN|UTR|SIN|IND|NOM//conj//107 med//PP//case//120 de//DT|UTR/NEU|PLU|DEF//det//120 utbetalande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 myndigheterna//NN|UTR|PLU|DEF|NOM//nmod//116 för//PP//mark//123 att//IE//mark//123 uppnå//VB|INF|AKT//acl//120 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//125 kvalitet//NN|UTR|SIN|IND|NOM//obj//123 på//PP//case//127 utredningarna//NN|UTR|PLU|DEF|NOM//nmod//125 ,//MID//punct//127 som//HP|-|-|-//nsubj:pass//131 ibland//AB//advmod//131 skickas//VB|PRS|SFO//acl:relcl//127 tillbaka//PL//advmod//131 för//PP//mark//137 att//SN//mark//137 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//137 inte//AB//advmod//137 håller//VB|PRS|AKT//advcl//131 måttet//NN|NEU|SIN|DEF|NOM//obj//137 .//MAD//punct//3

5.5.9 Åklagarmyndigheten;Åklagarmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//1 samverkar//VB|PRS|AKT//ROOT//1 regelbundet//AB//advmod//3 lokalt//AB|POS//advmod//1 ,//MID//punct//5 regionalt//AB|POS//conj//3 och//KN//cc//7 centralt//JJ|POS|NEU|SIN|IND|NOM//conj//3 med//PP//case//9 polis//NN|UTR|SIN|IND|NOM//obl//1 ,//MID//punct//11 Försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//9 och//KN//cc//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 myndigheter//NN|UTR|PLU|IND|NOM//conj//9 och//KN//cc//16 organisationer//NN|UTR|PLU|IND|NOM//conj//9 som//HP|-|-|-//nsubj//18 betalar//VB|PRS|AKT//acl:relcl//16 ut//PL//compound:prt//18 bidrag//NN|NEU|PLU|IND|NOM//obj//18 och//KN//cc//22 ersättningar//NN|UTR|PLU|IND|NOM//conj//20 som//HP|-|-|-//nsubj//24 faller//VB|PRS|AKT//acl:relcl//22 under//PP//case//26 bidragsbrottslagen//NN|UTR|SIN|DEF|NOM//obl//24 .//MAD//punct//1
5.5.9 Åklagarmyndigheten;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//33 ska//VB|PRS|AKT//aux//33 enligt//PP//case//31 Åklagarmyndigheten//NN|UTR|SIN|DEF|NOM//obl//33 ha//VB|INF|AKT//aux//33 lett//VB|SUP|AKT//parataxis//1 till//PP//case//36 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 anmälningar//NN|UTR|PLU|IND|NOM//obl//33 och//KN//cc//39 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 utredningar//NN|UTR|PLU|IND|NOM//conj//36 .//MAD//punct//1

5.5.9 Åklagarmyndigheten / 5.6 I vilken utsträckning polisanmäls misstänkta brott och vilket stöd ges i den preliminära bedömningen av uppsåt eller grov oaktsamhet?;Som//HA//mark//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 tidigare//AB|KOM//advmod//3 nämnt//VB|SUP|AKT//advcl//6 är//VB|PRS|AKT//cop//6 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//6 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//6 att//IE//mark//8 anmäla//VB|INF|AKT//csubj//6 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 bidragsbrott//NN|NEU|PLU|IND|NOM//obj//8 .//MID//punct//6
5.5.9 Åklagarmyndigheten / 5.6 I vilken utsträckning polisanmäls misstänkta brott och vilket stöd ges i den preliminära bedömningen av uppsåt eller grov oaktsamhet?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 framgår//VB|PRS|AKT//parataxis//6 av//PP//case//17 6//RG|NOM//nummod//16 §//NN|AN//nmod//17 bidragsbrottslagen//NN|UTR|SIN|DEF|NOM//obl//13 .//MID//punct//6
5.5.9 Åklagarmyndigheten / 5.6 I vilken utsträckning polisanmäls misstänkta brott och vilket stöd ges i den preliminära bedömningen av uppsåt eller grov oaktsamhet?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 är//VB|PRS|AKT//parataxis//6 just//AB//advmod//20 om//SN//mark//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 kan//VB|PRS|AKT//aux//25 misstänkas//VB|INF|SFO//ccomp//20 att//SN//mark//30 brott//NN|NEU|PLU|IND|NOM//nsubj//30 enligt//PP//case//29 bidragsbrottslagen//NN|UTR|SIN|DEF|NOM//nmod//27 har//VB|PRS|AKT//csubj//25 begåtts//VB|SUP|SFO//obj//30 som//HP|-|-|-//obj//34 anmälningsskyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//34 träder//VB|PRS|AKT//acl:relcl//31 in//PL//compound:prt//34 .//MID//punct//6
5.5.9 Åklagarmyndigheten / 5.6 I vilken utsträckning polisanmäls misstänkta brott och vilket stöd ges i den preliminära bedömningen av uppsåt eller grov oaktsamhet?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//38 innebär//VB|PRS|AKT//parataxis//6 alltså//AB//advmod//38 att//SN//mark//44 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//44 inte//AB//advmod//44 ska//VB|PRS|AKT//aux//44 anmäla//VB|INF|AKT//ccomp//38 varje//DT|UTR/NEU|SIN|IND//det//47 felaktig//JJ|POS|UTR|SIN|IND|NOM//amod//47 utbetalning//NN|UTR|SIN|IND|NOM//obj//44 ,//MID//punct//51 utan//KN//cc//51 först//AB//advmod//51 göra//VB|INF|AKT//conj//44 en//DT|UTR|SIN|IND//det//54 preliminär//JJ|POS|UTR|SIN|IND|NOM//amod//54 bedömning//NN|UTR|SIN|IND|NOM//obj//51 av//PP//mark//59 om//SN//mark//59 den//DT|UTR|SIN|DEF//det//58 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//59 agerat//VB|SUP|AKT//acl//54 uppsåtligen//AB//xcomp//59 eller//KN//cc//64 av//PP//case//64 grov//JJ|POS|UTR|SIN|IND|NOM//amod//64 oaktsamhet//NN|UTR|SIN|IND|NOM//conj//60 .//MAD//punct//38
5.5.9 Åklagarmyndigheten / 5.6 I vilken utsträckning polisanmäls misstänkta brott och vilket stöd ges i den preliminära bedömningen av uppsåt eller grov oaktsamhet?;Syftet//NN|NEU|SIN|DEF|NOM//obj//38 med//PP//case//69 den//DT|UTR|SIN|DEF//det//69 bedömningen//NN|UTR|SIN|DEF|NOM//nmod//66 är//VB|PRS|AKT//cop//66 enligt//PP//case//72 förarbetena//NN|NEU|PLU|DEF|NOM//obl//70 att//IE//mark//78 bland//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 utbetalningarna//NN|UTR|PLU|DEF|NOM//obl//78 sålla//VB|INF|AKT//acl//66 bort//PL//compound:prt//78 ”//PM|NOM//punct//78 helt//AB|POS//advmod//82 klara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 fall//NN|NEU|PLU|IND|NOM//obl//78 där//HA//advmod//87 brott//NN|NEU|PLU|IND|NOM//nsubj:pass//87 inte//AB//advmod//87 begåtts//VB|SUP|SFO//acl:relcl//83 ”//NN|UTR|SIN|IND|NOM//punct//78 för//PP//mark//92 att//IE//mark//92 inte//AB//advmod//92 belasta//VB|INF|AKT//advcl//78 polis//NN|UTR|SIN|IND|NOM//obj//92 och//KN//cc//95 åklagare//NN|UTR|SIN|IND|NOM//conj//93 med//PP//case//97 utredningar//NN|UTR|PLU|IND|NOM//nmod//95 där//HA//advmod//97 en//DT|UTR|SIN|IND//det//101 stor//JJ|POS|UTR|SIN|IND|NOM//amod//101 del//NN|UTR|SIN|IND|NOM//nsubj//103 kunde//VB|PRT|AKT//aux//103 förmodas//VB|INF|SFO//acl:relcl//97 inte//AB//advmod//103 vara//VB|INF|AKT//cop//106 brott//NN|NEU|SIN|IND|NOM//xcomp//103 .//MAD//punct//66
5.5.9 Åklagarmyndigheten / 5.6 I vilken utsträckning polisanmäls misstänkta brott och vilket stöd ges i den preliminära bedömningen av uppsåt eller grov oaktsamhet?;En//DT|UTR|SIN|IND//det//110 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//110 bedömning//NN|UTR|SIN|IND|NOM//nsubj//112 ska//VB|PRS|AKT//aux//112 inkludera//VB|INF|AKT//conj//38 frågan//NN|UTR|SIN|DEF|NOM//obj//112 om//PP//case//116 en//DT|UTR|SIN|IND//det//116 gärning//NN|UTR|SIN|IND|NOM//nmod//113 som//HP|-|-|-//nsubj//122 i//PP//advmod//122 och//KN//fixed//118 för//PP//fixed//118 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//118 omfattas//VB|PRS|SFO//acl:relcl//116 av//PP//case//124 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl:agent//122 om//PP//case//127 vårdslöst//JJ|POS|NEU|SIN|IND|NOM//amod//127 bidragsbrott//NN|NEU|SIN|IND|NOM//nmod//124 har//VB|PRS|AKT//aux//131 varit//VB|SUP|AKT//cop//131 mindre//AB|KOM//advmod//131 allvarlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//38 och//KN//cc//136 därför//AB//advmod//136 inte//AB//advmod//136 kan//VB|PRS|AKT//aux//136 förväntas//VB|INF|SFO//conj//131 leda//VB|INF|AKT//xcomp//136 till//PP//case//139 straffansvar//NN|NEU|SIN|IND|NOM//obl//137 .//MAD//punct//38
