Kategorisering och integration;Om//SN//case//2 föreställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 identiteter//NN|UTR|PLU|IND|NOM//ROOT//2 i//PP//case//4 politik//NN|UTR|SIN|IND|NOM//nmod//2 ,//MID//punct//6 forskning//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//8 media//NN|UTR|SIN|IND|NOM//conj//2 och//KN//cc//10 vardag//NN|UTR|SIN|IND|NOM//conj//2
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;K9//NN|AN//ROOT//0 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Språket//NN|NEU|SIN|DEF|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 ju//AB//advmod//6 väldigt//AB|POS//advmod//6 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//0 ,//MID//punct//6 och//KN//cc//13 att//SN//mark//13 man//PN|UTR|SIN|IND|SUB//nsubj//13 själv//JJ|POS|UTR|SIN|IND|NOM//amod//10 liksom//AB//nsubj//13 har//VB|PRS|AKT//conj//6 en//DT|UTR|SIN|IND//det//16 liten//JJ|POS|UTR|SIN|IND|NOM//amod//16 utåtanda//NN|UTR|SIN|IND|NOM//obj//13 .//MID//punct//6
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Att//SN//mark//21 man//PN|UTR|SIN|IND|SUB//nsubj//21 själv//JJ|POS|UTR|SIN|IND|NOM//amod//19 söker//VB|PRS|AKT//advcl//6 lite//AB|POS//amod//23 kunskap//NN|UTR|SIN|IND|NOM//obj//21 och//KN//cc//26 såna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 grejer//NN|UTR|PLU|IND|NOM//conj//23 ,//MID//punct//21 och//KN//cc//31 inte//AB//advmod//31 bara//AB//advmod//31 tror//VB|PRS|AKT//conj//6 att//SN//mark//35 allting//PN|NEU|SIN|IND|SUB/OBJ//nsubj//35 blir//VB|PRS|AKT//aux:pass//35 serverat//PC|PRF|NEU|SIN|IND|NOM//ccomp//31 ,//MID//punct//47 bara//AB//advmod//47 för//PP//mark//41 att//SN//fixed//38 man//PN|UTR|SIN|IND|SUB//nsubj//41 kommer//VB|PRS|AKT//fixed//37 till//PP//case//45 ett//DT|NEU|SIN|IND//det//44 [//PAD//nmod//45 annat//JJ|POS|NEU|SIN|IND|NOM//obl//41 ]//PAD//punct//45 land//NN|NEU|SIN|IND|NOM//obl//35 då//AB//advmod//47 .//MAD//punct//6
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Samtidigt//AB//advmod//2 ,//MID//punct//0 påpekar//VB|PRS|AKT//advcl//7 K12//PM|NOM//obj//2 ,//MID//punct//7 är//VB|PRS|AKT//cop//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//7 att//SN//mark//10 en//DT|UTR|SIN|IND//det//10 person//NN|UTR|SIN|IND|NOM//csubj//7 som//HP|-|-|-//nsubj//12 önskar//VB|PRS|AKT//acl:relcl//10 lära//VB|INF|AKT//xcomp//12 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//13 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//17 också//AB//advmod//17 bereds//VB|PRS|SFO//xcomp//13 möjlighet//NN|UTR|SIN|IND|NOM//obj//17 att//IE//mark//20 göra//VB|INF|AKT//acl//18 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//20 .//MAD//punct//7
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;K12//PM|NOM//ROOT//0 ://MAD//punct//0 [//PAD//appos//0 …//NN|NEU|SIN|IND|NOM//punct//0 ]//PAD//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;när//HA//mark//7 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//7 kommer//VB|PRS|AKT//advcl//11 hit//AB//advmod//7 ,//MID//punct//7 så//AB//advmod//11 tycker//VB|PRS|AKT//parataxis//0 man//PN|UTR|SIN|IND|SUB//nsubj//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 är//VB|PRS|AKT//cop//16 en//DT|UTR|SIN|IND//det//16 självklarhet//NN|UTR|SIN|IND|NOM//ccomp//11 att//SN//mark//19 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//19 lär//VB|PRS|AKT//csubj//16 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//19 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//19 och//KN//cc//25 att//SN//mark//25 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//25 har//VB|PRS|AKT//conj//19 samma//DT|UTR/NEU|SIN/PLU|IND//det//27 möjligheter//NN|UTR|PLU|IND|NOM//obj//25 att//IE//mark//29 lära//VB|INF|AKT//acl//27 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//29 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//29 också//AB//advmod//29 .//MAD//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Att//IE//mark//1 undvika//VB|INF|AKT//csubj//13 att//IE//mark//3 bli//VB|INF|AKT//xcomp//1 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//3 av//PP//case//7 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 människor//NN|UTR|PLU|IND|NOM//nmod//4 är//VB|PRS|AKT//cop//13 enligt//PP//case//10 K14//PM|NOM//obl//13 en//DT|UTR|SIN|IND//det//13 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//13 anledning//NN|UTR|SIN|IND|NOM//ROOT//13 för//PP//case//15 invandrare//NN|UTR|PLU|IND|NOM//nmod//13 att//IE//mark//17 lära//VB|INF|AKT//csubj//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//17 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//17 .//MAD//punct//13
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Samtidigt//AB//advmod//22 hänvisar//VB|PRS|AKT//parataxis//13 hon//PN|UTR|SIN|DEF|SUB//nsubj//22 till//PP//mark//30 att//SN//mark//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 inte//AB//advmod//30 enbart//AB//advmod//30 är//VB|PRS|AKT//cop//30 språket//NN|NEU|SIN|DEF|NOM//ccomp//22 som//HP|-|-|-//nsubj//33 är//VB|PRS|AKT//cop//33 nyckeln//NN|UTR|SIN|DEF|NOM//acl:relcl//30 till//PP//case//36 ett//DT|NEU|SIN|IND//det//36 samhälle//NN|NEU|SIN|IND|NOM//obl//33 .//MAD//punct//13
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;AB//PM|NOM//nsubj//14 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Tycker//VB|PRS|AKT//parataxis//0 du//PN|UTR|SIN|DEF|SUB//nsubj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 finns//VB|PRS|SFO//ccomp//2 något//DT|NEU|SIN|IND//det//7 viktigt//JJ|POS|NEU|SIN|IND|NOM//nsubj//5 som//HP|-|-|-//case//9 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//7 [//PAD//punct//2 invandrarna//NN|UTR|PLU|DEF|NOM//obj//2 ]//PAD//punct//2 skall//VB|PRS|AKT//aux//14 ta//VB|INF|AKT//ROOT//14 till//PL//case//16 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//14 ,//MID//punct//14 om//SN//mark//21 du//PN|UTR|SIN|DEF|SUB//nsubj//21 skulle//VB|PRT|AKT//aux//21 råda//VB|INF|AKT//advcl//14 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//21 som//HP|-|-|-//nsubj//24 kommer//VB|PRS|AKT//acl:relcl//22 [//PAD//obj//24 hit//AB//advmod//24 ]//PAD//punct//14 idag//AB//advmod//14 ?//MAD//punct//14
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;K14//PM|NOM//obj//3 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Själv//JJ|POS|UTR|SIN|IND|NOM//advmod//0 tror//VB|PRS|AKT//ROOT//3 jag//PN|UTR|SIN|DEF|SUB//nsubj//3 också//AB//advmod//3 att//SN//mark//9 språket//NN|NEU|SIN|DEF|NOM//nsubj//9 är//VB|PRS|AKT//cop//9 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//3 ,//MID//punct//9 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//12 tror//VB|PRS|AKT//conj//9 jag//PN|UTR|SIN|DEF|SUB//nsubj//12 ,//MID//punct//12 för//PP//case//17 sin//PS|UTR|SIN|DEF//nmod:poss//17 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//18 skull//NN|UTR|SIN|IND|NOM//punct//12 .//MAD//punct//12
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Att//IE//mark//22 kunna//VB|INF|AKT//aux//22 känna//VB|INF|AKT//advcl//9 att//SN//obj//22 ,//MID//punct//30 att//SN//mark//30 man//PN|UTR|SIN|IND|SUB//nsubj//30 inte//AB//advmod//30 behöver//VB|PRS|AKT//aux//30 vara//VB|INF|AKT//cop//30 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//22 av//PP//case//33 någon//DT|UTR|SIN|IND//det//33 annan//JJ|POS|UTR|SIN|IND|NOM//obl//30 så//AB//advmod//30 .//MAD//punct//3
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Kapitel//NN|NEU|SIN|IND|NOM//nmod//1 5//RG|NOM//nummod//2 På//PP//obl//15 tal//NN|NEU|SIN|IND|NOM//fixed//2 om//PP//case//5 invandrare//NN|UTR|PLU|IND|NOM//obl//2 ,//MID//punct//7 integration//NN|UTR|SIN|IND|NOM//conj//5 och//KN//cc//9 svenskhet//NN|UTR|SIN|IND|NOM//conj//5 [//PAD//punct//2 …//MAD//punct//2 ]//PAD//punct//2 .//MAD//punct//2
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Sen//AB//advmod//15 tror//VB|PRS|AKT//ROOT//15 jag//PN|UTR|SIN|DEF|SUB//nsubj//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 är//VB|PRS|AKT//cop//19 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//15 att//IE//mark//21 lära//VB|INF|AKT//csubj//19 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//21 ,//MID//punct//15 försöka//VB|INF|AKT//parataxis//15 förstå//VB|INF|AKT//amod//33 kulturen//NN|UTR|SIN|DEF|NOM//obj//25 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//28 lever//VB|PRS|AKT//acl:relcl//26 i//PP//case//31 [//PAD//nmod//31 …//MAD//obl//28 ]//PAD//punct//33 koder//NN|UTR|PLU|IND|NOM//obj//24 som//HP|-|-|-//nsubj//35 finns//VB|PRS|SFO//acl:relcl//33 ,//MID//punct//35 som//HP|-|-|-//nsubj//38 skiljer//VB|PRS|AKT//acl:relcl//35 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//38 .//MAD//punct//15
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 lär//VB|PRS|AKT//parataxis//15 man//PN|UTR|SIN|IND|SUB//nsubj//42 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//42 egentligen//AB//advmod//42 bara//AB//advmod//42 genom//PP//case//48 samspelet//NN|NEU|SIN|DEF|NOM//obl//42 mellan//PP//case//50 människor//NN|UTR|PLU|IND|NOM//nmod//48 ,//MID//punct//57 och//KN//cc//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 är//VB|PRS|AKT//cop//57 precis//AB//advmod//56 lika//AB//advmod//57 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//42 för//PP//case//59 oss//PN|UTR|PLU|DEF|OBJ//obl//57 att//IE//mark//61 förstå//VB|INF|AKT//csubj//57 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 människor//NN|UTR|PLU|IND|NOM//obj//61 .//MAD//punct//42
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;AB//PM|NOM//obl//5 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Som//KN//case//3 oss//PN|UTR|PLU|DEF|OBJ//nmod//0 ,//MID//punct//0 menar//VB|PRS|AKT//ROOT//5 du//PN|UTR|SIN|DEF|SUB//nsubj//5 svenskar//NN|UTR|PLU|IND|NOM//obj//5 då//AB//advmod//5 ?//MAD//punct//5
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;K14//PM|NOM//ROOT//0 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Ja//IN//discourse//4 ,//MID//punct//2 precis//AB//discourse//11 .//MAD//punct//4
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;I//PP//mark//11 och//KN//fixed//6 med//PP//fixed//6 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 finns//VB|PRS|SFO//parataxis//0 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 skillnader//NN|UTR|PLU|IND|NOM//nsubj//11 i//PP//case//15 hur//HA//advcl//11 man//PN|UTR|SIN|IND|SUB//nsubj//11 uppför//VB|PRS|AKT//case//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//16 i//PP//case//20 situationer//NN|UTR|PLU|IND|NOM//nmod//16 och//KN//cc//24 hur//HA//advmod//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//24 tolkas//VB|PRS|SFO//conj//16 och//KN//cc//26 kroppsspråk//NN|NEU|SIN|IND|NOM//conj//24 och//KN//cc//28 allting//PN|NEU|SIN|IND|SUB/OBJ//conj//24 så//AB//advmod//24 .//MAD//punct//11
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Just//AB//advmod//32 att//SN//mark//34 man//PN|UTR|SIN|IND|SUB//nsubj//34 får//VB|PRS|AKT//advcl//11 möjligheten//NN|UTR|SIN|DEF|NOM//obj//34 att//IE//punct//0 [//PAD//punct//0 …//MAD//nmod//37 ]//PAD//punct//45 ,//MID//punct//42 helt//AB|POS//advmod//42 enkelt//AB|POS//advmod//45 ,//MID//punct//42 kunna//VB|INF|AKT//aux//45 tolka//VB|INF|AKT//parataxis//37 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//45 .//MAD//punct//45
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Och//KN//cc//50 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 handlar//VB|PRS|AKT//conj//45 ju//AB//advmod//50 om//PP//mark//56 att//SN//mark//56 vi//PN|UTR|PLU|DEF|SUB//nsubj//56 måste//VB|PRS|AKT//aux//56 träffas//VB|INF|SFO//advcl//50 i//PP//case//59 så//AB//amod//59 fall//NN|NEU|SIN|IND|NOM//obl//56 ,//MID//punct//50 att//SN//mark//66 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//66 är//VB|PRS|AKT//cop//66 ett//DT|NEU|SIN|IND//det//66 öppet//JJ|POS|NEU|SIN|IND|NOM//amod//66 klimat//NN|NEU|SIN|IND|NOM//appos//50 ,//MID//punct//72 och//KN//cc//72 att//SN//mark//72 man//PN|UTR|SIN|IND|SUB//nsubj//72 är//VB|PRS|AKT//cop//72 nyfiken//JJ|POS|UTR|SIN|IND|NOM//conj//50 .//MID//punct//50
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Och//KN//cc//76 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//76 gäller//VB|PRS|AKT//conj//45 ju//AB//advmod//76 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//76 .//MAD//punct//45
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Här//AB//advmod//1 efterfrågas//VB|PRS|SFO//ROOT//1 alltså//AB//advmod//1 en//DT|UTR|SIN|IND//det//4 öppenhet//NN|UTR|SIN|IND|NOM//nsubj:pass//1 från//PP//case//7 invandrarens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 sida//NN|UTR|SIN|IND|NOM//nmod//4 (//PAD//punct//1 men//KN//cc//11 även//AB//advmod//11 invånare//NN|UTR|PLU|IND|NOM//conj//1 i//PP//nmod//11 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//12 )//PAD//punct//11 och//KN//cc//17 en//DT|UTR|SIN|IND//det//17 önskan//NN|UTR|SIN|IND|NOM//conj//11 om//PP//mark//20 att//IE//mark//20 komma//VB|INF|AKT//acl//17 in//PL//compound:prt//20 i//PP//case//25 det//DT|NEU|SIN|DEF//det//25 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 samhället//NN|NEU|SIN|DEF|NOM//obl//20 ,//MID//punct//30 vilket//HP|NEU|SIN|IND//nsubj//30 även//AB//advmod//30 K18//PM|NOM//nsubj//30 nämner//VB|PRS|AKT//acl:relcl//17 .//MAD//punct//1
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;AB//PM|NOM//discourse//9 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Vad//HP|NEU|SIN|IND//obj//3 känner//VB|PRS|AKT//advcl//9 du//PN|UTR|SIN|DEF|SUB//nsubj//3 [//PAD//obj//3 …//MAD//punct//3 ]//PAD//punct//3 är//VB|PRS|AKT//cop//9 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//9 för//PP//case//12 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//det//12 [//PAD//obl//9 som//HP|-|-|-//nsubj//14 flyttar//VB|PRS|AKT//acl:relcl//12 till//PP//case//16 Sverige//PM|NOM//obl//14 ]//PAD//punct//9 att//IE//mark//19 ta//VB|INF|AKT//csubj//9 till//PL//case//21 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//19 när//HA//mark//24 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//24 kommer//VB|PRS|AKT//advcl//19 till//PP//case//26 Sverige//PM|NOM//obl//24 [//PAD//punct//19 …//MAD//punct//9 ]//PAD//punct//9 ?//MAD//punct//9
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;K18//PM|NOM//ROOT//0 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Ja//IN//discourse//5 ,//MID//punct//2 inte//AB//advmod//5 ta//VB|INF|AKT//parataxis//0 till//PL//compound:prt//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//5 ,//MID//punct//5 men//KN//cc//11 jag//PN|UTR|SIN|DEF|SUB//nsubj//11 tror//VB|PRS|AKT//conj//5 ändå//AB//advmod//11 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 är//VB|PRS|AKT//cop//16 lättare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//11 om//SN//mark//20 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//20 är//VB|PRS|AKT//cop//20 öppnare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//16 för//PP//case//23 den//DT|UTR|SIN|DEF//det//23 kulturen//NN|UTR|SIN|DEF|NOM//obl//20 som//HP|-|-|-//nsubj//25 finns//VB|PRS|SFO//acl:relcl//23 här//AB//advmod//25 .//MID//punct//5
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Att//SN//mark//32 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//32 inte//AB//advmod//32 ,//MID//punct//32 nämen//NN|UTR|SIN|DEF|NOM//discourse//36 ,//MID//punct//32 att//SN//mark//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 finns//VB|PRS|SFO//conj//5 en//DT|UTR|SIN|IND//det//38 öppenhet//NN|UTR|SIN|IND|NOM//nsubj//36 från//PP//case//41 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//41 håll//NN|NEU|PLU|IND|NOM//nmod//38 ,//MID//punct//5 så//AB//advmod//45 att//IE//mark//45 säga//VB|INF|AKT//advcl//5 .//MAD//punct//5
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Så//AB//mark//52 att//SN//fixed//47 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//52 inte//AB//advmod//52 heller//AB//advmod//52 sluter//VB|PRS|AKT//conj//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//52 på//PP//case//56 sin//PS|UTR|SIN|DEF//nmod:poss//56 kant//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//5
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Eller//KN//cc//61 inte//AB//advmod//61 ,//MID//punct//61 sluter//VB|PRS|AKT//conj//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//61 ,//MID//punct//5 men//KN//cc//67 att//SN//mark//67 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//67 känner//VB|PRS|AKT//conj//5 att//SN//mark//71 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//71 kanske//AB//advmod//71 har//VB|PRS|AKT//ccomp//67 svårt//AB|POS//obj//71 för//PP//case//75 vårt//PS|NEU|SIN|DEF//nmod:poss//75 levnadssätt//NN|NEU|SIN|IND|NOM//obl//71 .//MAD//punct//5
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Och//KN//cc//82 då//AB//advmod//80 [//PAD//nsubj//80 hellre//AB|KOM//advmod//82 ]//PAD//punct//82 umgås//VB|PRS|SFO//conj//5 inom//PP//case//84 sina//PS|UTR/NEU|PLU|DEF//obl//82 ,//MID//punct//82 ja//IN//nmod//82 inom//PP//case//89 sin//PS|UTR|SIN|DEF//nmod:poss//89 kultur//NN|UTR|SIN|IND|NOM//obl//82 ,//MID//punct//93 eller//KN//cc//93 sin//PS|UTR|SIN|DEF//nmod:poss//93 grupp//NN|UTR|SIN|IND|NOM//conj//82 ,//MID//punct//97 så//AB//mark//97 att//IE//mark//97 säga//VB|INF|AKT//advcl//82 .//MAD//punct//5
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Här//AB//advmod//1 framträder//VB|PRS|AKT//ROOT//1 bilden//NN|UTR|SIN|DEF|NOM//nsubj//1 av//PP//case//4 invandrare//NN|UTR|PLU|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//8 möjligen//AB//advmod//8 inte//AB//advmod//8 tar//VB|PRS|AKT//acl:relcl//4 de//DT|UTR/NEU|PLU|DEF//det//10 steg//NN|NEU|PLU|IND|NOM//obj//8 som//HP|-|-|-//nsubj:pass//12 behövs//VB|PRS|SFO//acl:relcl//10 för//PP//mark//15 att//IE//mark//15 bli//VB|INF|AKT//advcl//12 integrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//15 ,//MID//punct//1 och//KN//cc//21 därmed//AB//advmod//20 ”//PAD//nsubj//21 väljer//VB|PRS|AKT//conj//1 ”//PAD//punct//21 isolering//NN|UTR|SIN|IND|NOM//obj//21 från//PP//case//25 majoritetssamhället//NN|NEU|SIN|DEF|NOM//nmod//23 .//MID//punct//21
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Föreställningen//NN|UTR|SIN|DEF|NOM//obl//21 om//PP//case//30 invandrares//NN|UTR|PLU|IND|GEN//nmod:poss//30 potentiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//27 (//PAD//punct//27 och//KN//cc//37 kanske//AB//advmod//37 till//AB//advmod//37 och//KN//fixed//34 med//AB//fixed//34 troliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//27 )//PAD//punct//27 isolering//NN|UTR|SIN|IND|NOM//obj//21 finns//VB|PRS|SFO//conj//1 också//AB//advmod//40 representerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//40 i//PP//case//45 K13s//PM|NOM//nmod:poss//45 svar//NN|NEU|SIN|IND|NOM//obl//42 på//PP//case//48 min//PS|UTR|SIN|DEF//nmod:poss//48 fråga//NN|UTR|SIN|IND|NOM//nmod//45 om//PP//mark//52 vad//HP|NEU|SIN|IND//dislocated//52 som//HP|-|-|-//nsubj:pass//52 krävs//VB|PRS|SFO//advcl//40 för//PP//mark//57 att//SN//mark//57 invandrare//NN|UTR|PLU|IND|NOM//nsubj//57 ska//VB|PRS|AKT//aux//57 bli//VB|INF|AKT//advcl//52 ”//PAD//punct//59 svenska//NN|UTR|SIN|IND|NOM//xcomp//57 ”//PM|NOM//punct//1 .//MAD//punct//1
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;AB//PM|NOM//ROOT//0 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Hur//HA//advmod//5 kan//VB|PRS|AKT//aux//5 man//PN|UTR|SIN|IND|SUB//nsubj//5 få//VB|INF|AKT//parataxis//0 invandrare//NN|UTR|PLU|IND|NOM//obj//5 att//IE//mark//8 bli//VB|INF|AKT//advcl//5 svenska//NN|UTR|SIN|IND|NOM//xcomp//8 ?//MAD//punct//5
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;K13//NN|NEU|SIN|IND|NOM//ROOT//0 ://MID//punct//0
3. Nyhetslogik och främlingssyn i mediernas konstruktion av ’invandrare’ / Om vikten av att anstränga sig;Åh//IN//discourse//7 ,//MID//punct//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 är//VB|PRS|AKT//cop//7 ju//AB//advmod//7 jättesvårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//0 .//MID//punct//7
