Skärpta regler om utländska månggiften;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 strängare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 regler//NN|UTR|PLU|IND|NOM//nmod//2 om//PP//case//8 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 månggiften//NN|NEU|PLU|IND|NOM//nmod//5
9.3.5 Utredningens slutsatser;En//DT|UTR|SIN|IND//det//1 ordning//NN|UTR|SIN|IND|NOM//nsubj//9 med//PP//case//3 tvångsupplösning//NN|UTR|SIN|IND|NOM//nmod//1 av//PP//case//5 äktenskap//NN|NEU|SIN|IND|NOM//nmod//3 är//VB|PRS|AKT//cop//9 dock//AB//advmod//9 även//AB//advmod//9 förenad//PC|PRF|UTR|SIN|IND|NOM//ROOT//9 med//PP//case//12 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//12 nackdelar//NN|UTR|PLU|IND|NOM//nmod//9 .//MAD//punct//9
9.3.5 Utredningens slutsatser;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//15 förutsätter//VB|PRS|AKT//parataxis//9 att//SN//mark//18 månggiftessituationen//NN|UTR|SIN|DEF|NOM//nsubj//18 kommer//VB|PRS|AKT//ccomp//15 till//PP//case//21 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//21 kännedom//NN|UTR|SIN|IND|NOM//obl//18 ,//MID//punct//18 vilket//HP|NEU|SIN|IND//nsubj//27 i//PP//case//26 stor//JJ|POS|UTR|SIN|IND|NOM//amod//26 utsträckning//NN|UTR|SIN|IND|NOM//obl//27 beror//VB|PRS|AKT//conj//18 på//PP//mark//33 om//SN//mark//33 de//DT|UTR/NEU|PLU|DEF//det//32 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//32 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//33 väljer//VB|PRS|AKT//advcl//27 att//IE//mark//35 berätta//VB|INF|AKT//xcomp//33 om//PP//case//37 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//35 .//MAD//punct//15
9.3.5 Utredningens slutsatser;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//40 förutsätter//VB|PRS|AKT//parataxis//15 också//AB//advmod//40 en//DT|UTR|SIN|IND//det//43 domstolsprocess//NN|UTR|SIN|IND|NOM//obj//40 som//HP|-|-|-//nsubj//46 kan//VB|PRS|AKT//aux//46 dra//VB|INF|AKT//acl:relcl//43 ut//PL//compound:prt//46 på//PP//case//49 tiden//NN|UTR|SIN|DEF|NOM//obl//46 .//MAD//punct//40
9.3.5 Utredningens slutsatser;En//DT|UTR|SIN|IND//det//52 tvångsupplösning//NN|UTR|SIN|IND|NOM//nsubj:pass//58 av//PP//case//55 ett//DT|NEU|SIN|IND//det//55 äktenskap//NN|NEU|SIN|IND|NOM//nmod//52 kan//VB|PRS|AKT//aux//58 även//AB//advmod//58 uppfattas//VB|INF|SFO//parataxis//40 som//KN//mark//60 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//58 för//PP//case//63 de//DT|UTR/NEU|PLU|DEF//det//63 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//58 och//KN//cc//65 skapa//VB|INF|AKT//conj//58 drivkrafter//NN|UTR|PLU|IND|NOM//obj//65 att//IE//mark//68 dölja//VB|INF|AKT//acl//66 månggiften//NN|UTR|SIN|DEF|NOM//obj//68 .//MAD//punct//40
9.3.5 Utredningens slutsatser;Jämfört//PC|PRF|NEU|SIN|IND|NOM//nsubj//86 med//PP//fixed//71 ett//DT|NEU|SIN|IND//det//74 icke-erkännande//NN|NEU|SIN|IND|NOM//obj//71 av//PP//case//77 ett//DT|NEU|SIN|IND//det//77 äktenskap//NN|NEU|SIN|IND|NOM//nmod//74 kan//VB|PRS|AKT//aux//86 en//DT|UTR|SIN|IND//det//80 ordning//NN|UTR|SIN|IND|NOM//nsubj//86 med//PP//case//82 tvångsupplösning//NN|UTR|SIN|IND|NOM//nmod//80 också//AB//advmod//86 vara//VB|INF|AKT//cop//86 mer//AB|KOM//advmod//86 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//40 för//PP//case//89 de//DT|UTR/NEU|PLU|DEF//det//89 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//86 på//PP//case//92 så//AB//amod//92 sätt//NN|NEU|SIN|IND|NOM//obl//86 att//SN//mark//95 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//95 får//VB|PRS|AKT//acl//92 konsekvenser//NN|UTR|PLU|IND|NOM//obj//95 även//AB//advmod//95 i//PP//case//100 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 länder//NN|NEU|PLU|IND|NOM//obl//95 än//KN//mark//103 i//PP//case//103 Sverige//PM|NOM//acl//100 .//MID//punct//40
9.3.5 Utredningens slutsatser;När//HA//case//108 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//105 gäller//VB|PRS|AKT//fixed//105 rättsverkningarna//NN|UTR|PLU|DEF|NOM//obl//40 i//PP//case//113 samband//NN|NEU|SIN|IND|NOM//fixed//109 med//PP//fixed//109 en//DT|UTR|SIN|IND//det//113 äktenskapsskillnad//NN|UTR|SIN|IND|NOM//nmod//108 bör//VB|PRS|AKT//aux//116 även//AB//advmod//116 beaktas//VB|INF|SFO//xcomp//40 att//SN//mark//126 de//DT|UTR/NEU|PLU|DEF//det//120 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//120 personerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//126 i//PP//case//123 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 fall//NN|NEU|PLU|IND|NOM//nmod//120 inte//AB//advmod//126 kan//VB|PRS|AKT//aux//126 antas//VB|INF|SFO//ccomp//116 vara//VB|INF|AKT//cop//128 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//126 av//PP//case//131 en//DT|UTR|SIN|IND//det//131 separation//NN|UTR|SIN|IND|NOM//obl//128 enbart//AB//advmod//138 på//PP//case//138 grund//NN|UTR|SIN|IND|NOM//fixed//133 av//PP//fixed//133 en//DT|UTR|SIN|IND//det//138 framtvingad//PC|PRF|UTR|SIN|IND|NOM//amod//138 upplösning//NN|UTR|SIN|IND|NOM//obl//128 av//PP//case//140 äktenskapet//NN|NEU|SIN|DEF|NOM//nmod//138 .//MAD//punct//40
9.3.5 Utredningens slutsatser;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//148 om//PP//case//144 rättsverkningarna//NN|UTR|PLU|DEF|NOM//nmod//142 vid//PP//case//147 en//DT|UTR|SIN|IND//det//147 upplösning//NN|UTR|SIN|IND|NOM//nmod//144 får//VB|PRS|AKT//parataxis//40 i//PP//case//151 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//151 fall//NN|NEU|PLU|IND|NOM//obl//148 inte//AB//advmod//148 någon//DT|UTR|SIN|IND//det//156 egentlig//JJ|POS|UTR|SIN|IND|NOM//amod//156 praktisk//JJ|POS|UTR|SIN|IND|NOM//amod//156 betydelse//NN|UTR|SIN|IND|NOM//obj//148 .//MAD//punct//40
9.3.5 Utredningens slutsatser;Enligt//PP//case//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 bedömning//NN|UTR|SIN|IND|NOM//nmod//6 är//VB|PRS|AKT//cop//6 en//DT|UTR|SIN|IND//det//6 generell//JJ|POS|UTR|SIN|IND|NOM//amod//6 huvudregel//NN|UTR|SIN|IND|NOM//ROOT//6 om//PP//case//8 icke-erkännande//NN|NEU|SIN|IND|NOM//nmod//6 av//PP//case//11 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 månggiften//NN|NEU|PLU|IND|NOM//nmod//8 den//DT|UTR|SIN|DEF//det//14 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//14 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj//6 för//PP//mark//17 att//IE//mark//17 åstadkomma//VB|INF|AKT//acl//14 ett//DT|NEU|SIN|IND//det//20 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 skydd//NN|NEU|SIN|IND|NOM//obj//17 mot//PP//case//22 månggifte//NN|NEU|SIN|IND|NOM//obl//17 i//PP//case//24 Sverige//PM|NOM//nmod//22 .//MAD//punct//6
9.3.5 Utredningens slutsatser;För//PP//case//29 en//DT|UTR|SIN|IND//det//29 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//29 ordning//NN|UTR|SIN|IND|NOM//obl//30 talar//VB|PRS|AKT//conj//6 att//SN//mark//33 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//33 gäller//VB|PRS|AKT//ccomp//30 direkt//AB|POS//advmod//33 utan//PP//case//37 något//DT|NEU|SIN|IND//det//37 myndighetsingripande//NN|NEU|SIN|IND|NOM//obl//33 .//MAD//punct//6
9.3.5 Utredningens slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 är//VB|PRS|AKT//cop//45 en//DT|UTR|SIN|IND//det//45 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//45 och//KN//cc//44 effektiv//JJ|POS|UTR|SIN|IND|NOM//conj//42 åtgärd//NN|UTR|SIN|IND|NOM//conj//6 som//HP|-|-|-//nsubj//47 underlättar//VB|PRS|AKT//acl:cleft//45 för//PP//case//49 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//47 som//HP|-|-|-//nsubj//52 vill//VB|PRS|AKT//aux//52 frigöra//VB|INF|AKT//acl:relcl//49 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//52 från//PP//case//56 en//DT|UTR|SIN|IND//det//56 relation//NN|UTR|SIN|IND|NOM//obl//52 som//HP|-|-|-//nsubj//60 inte//AB//advmod//60 är//VB|PRS|AKT//cop//60 jämställd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//56 .//MAD//punct//45
9.3.5 Utredningens slutsatser;Samtidigt//AB//advmod//63 har//VB|PRS|AKT//advcl//6 de//DT|UTR/NEU|PLU|DEF//det//66 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//66 möjlighet//NN|UTR|SIN|IND|NOM//obj//63 att//IE//mark//68 få//VB|INF|AKT//acl//66 frågan//NN|UTR|SIN|DEF|NOM//obj//68 om//PP//case//72 äktenskapets//NN|NEU|SIN|DEF|GEN//nmod:poss//72 giltighet//NN|UTR|SIN|IND|NOM//nmod//69 rättskraftigt//AB|POS//advmod//74 prövad//PC|PRF|UTR|SIN|IND|NOM//xcomp//68 i//PP//case//76 domstol//NN|UTR|SIN|IND|NOM//obl//74 .//MAD//punct//63
9.3.5 Utredningens slutsatser;Lösningen//NN|UTR|SIN|DEF|NOM//nsubj//79 innebär//VB|PRS|AKT//parataxis//63 alltså//AB//advmod//79 inte//AB//advmod//79 att//SN//mark//85 man//PN|UTR|SIN|IND|SUB//nsubj//85 behöver//VB|PRS|AKT//aux//85 leva//VB|INF|AKT//ccomp//79 i//PP//case//87 osäkerhet//NN|UTR|SIN|IND|NOM//obl//85 om//PP//case//90 sitt//PS|NEU|SIN|DEF//nmod:poss//90 civilstånd//NN|NEU|SIN|IND|NOM//obl//85 .//MAD//punct//79
9.3.5 Utredningens slutsatser;En//DT|UTR|SIN|IND//det//93 ordning//NN|UTR|SIN|IND|NOM//nsubj//99 med//PP//case//96 vägrat//PC|PRF|NEU|SIN|IND|NOM//amod//96 erkännande//NN|NEU|SIN|IND|NOM//nmod//93 som//KN//mark//98 huvudregel//NN|UTR|SIN|IND|NOM//conj//93 medför//VB|PRS|AKT//parataxis//79 också//AB//advmod//99 en//DT|UTR|SIN|IND//det//104 viss//JJ|POS|UTR|SIN|IND|NOM//amod//104 önskvärd//JJ|POS|UTR|SIN|IND|NOM//amod//104 flexibilitet//NN|UTR|SIN|IND|NOM//obj//99 i//PP//case//107 ömmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//107 situationer//NN|UTR|PLU|IND|NOM//obl//99 .//MAD//punct//79
9.3.5 Utredningens slutsatser;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//113 är//VB|PRS|AKT//cop//113 dessutom//AB//advmod//113 att//IE//mark//113 föredra//VB|INF|AKT//parataxis//79 av//PP//case//116 systematiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 skäl//NN|NEU|PLU|IND|NOM//obl//113 .//MAD//punct//79
9.3.5 Utredningens slutsatser;Som//KN//mark//3 närmare//AB|KOM//advmod//3 har//VB|PRS|AKT//aux//3 beskrivits//VB|SUP|SFO//advcl//7 i//PP//case//6 kap.//NN|AN//nmod//6 7//RG|NOM//obl//3 följer//VB|PRS|AKT//ROOT//7 med//PP//compound:prt//7 ett//DT|NEU|SIN|IND//det//11 erkänt//PC|PRF|NEU|SIN|IND|NOM//amod//11 äktenskap//NN|NEU|SIN|IND|NOM//nsubj//7 ett//DT|NEU|SIN|IND//det//13 antal//NN|NEU|SIN|IND|NOM//nmod//14 rättsverkningar//NN|UTR|PLU|IND|NOM//obj//7 .//MAD//punct//7
9.3.5 Utredningens slutsatser;Vid//PP//case//18 en//DT|UTR|SIN|IND//det//18 huvudregel//NN|UTR|SIN|IND|NOM//obl//22 om//PP//mark//20 vägrat//PC|PRF|NEU|SIN|IND|NOM//nmod//18 erkännande//NN|NEU|SIN|IND|NOM//obj//20 gäller//VB|PRS|AKT//conj//7 dessa//DT|UTR/NEU|PLU|DEF//det//24 rättsverkningar//NN|UTR|PLU|IND|NOM//obj//22 som//KN//nsubj//26 utgångspunkt//NN|UTR|SIN|IND|NOM//acl:relcl//24 inte//AB//advmod//26 .//MAD//punct//7
9.3.5 Utredningens slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 kan//VB|PRS|AKT//aux//34 i//PP//case//33 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 fall//NN|NEU|PLU|IND|NOM//obl//34 medföra//VB|INF|AKT//parataxis//7 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 konsekvenser//NN|UTR|PLU|IND|NOM//obj//34 för//PP//case//39 de//DT|UTR/NEU|PLU|DEF//det//39 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//34 .//MAD//punct//34
9.3.5 Utredningens slutsatser;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//42 konsekvenser//NN|UTR|PLU|IND|NOM//nsubj//46 kan//VB|PRS|AKT//aux//46 även//AB//advmod//46 vara//VB|INF|AKT//cop//46 kopplade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//34 till//PP//case//53 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 ,//MID//punct//50 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//48 och//KN//cc//52 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//48 förhållanden//NN|NEU|PLU|IND|NOM//obl//46 samt//KN//cc//57 till//PP//case//57 den//DT|UTR|SIN|DEF//det//57 omständigheten//NN|UTR|SIN|DEF|NOM//conj//46 att//SN//mark//62 ett//DT|NEU|SIN|IND//det//60 äktenskap//NN|NEU|SIN|IND|NOM//nsubj//62 inte//AB//advmod//62 erkänns//VB|PRS|SFO//acl//57 i//PP//case//64 Sverige//PM|NOM//obl//62 men//KN//cc//67 är//VB|PRS|AKT//cop//67 giltigt//JJ|POS|NEU|SIN|IND|NOM//conj//46 i//PP//case//69 utlandet//NN|NEU|SIN|DEF|NOM//obl//67 ,//MID//punct//73 s.k.//AB|AN//amod//73 haltande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 äktenskap//NN|NEU|PLU|IND|NOM//conj//69 .//MAD//punct//34
9.3.5 Utredningens slutsatser;Enligt//PP//case//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 bedömning//NN|UTR|SIN|IND|NOM//obl//5 bör//VB|PRS|AKT//aux//5 det//DT|NEU|SIN|DEF//expl//5 förhållandet//NN|NEU|SIN|DEF|NOM//ROOT//5 att//SN//mark//10 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//8 konsekvenser//NN|UTR|PLU|IND|NOM//nsubj//10 kan//VB|PRS|AKT//aux//10 uppkomma//VB|INF|AKT//acl//5 inte//AB//advmod//12 hindra//VB|INF|AKT//xcomp//10 införandet//NN|NEU|SIN|DEF|NOM//obj//12 av//PP//case//16 en//DT|UTR|SIN|IND//det//16 huvudregel//NN|UTR|SIN|IND|NOM//nmod//13 om//PP//case//18 icke-erkännande//NN|NEU|SIN|IND|NOM//nmod//16 av//PP//case//21 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 månggiften//NN|NEU|PLU|IND|NOM//nmod//18 .//MAD//punct//5
9.3.5 Utredningens slutsatser;Intresset//NN|NEU|SIN|DEF|NOM//nsubj//30 av//PP//mark//26 att//IE//mark//26 motverka//VB|INF|AKT//acl//23 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 polygama//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 äktenskap//NN|NEU|PLU|IND|NOM//obj//26 väger//VB|PRS|AKT//parataxis//5 tyngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//30 .//MAD//punct//30
9.3.5 Utredningens slutsatser;Att//SN//mark//38 ett//DT|NEU|SIN|IND//det//36 nekat//PC|PRF|NEU|SIN|IND|NOM//amod//36 erkännande//NN|NEU|SIN|IND|NOM//nsubj//38 kan//VB|PRS|AKT//aux//38 innebära//VB|INF|AKT//advcl//30 att//SN//mark//44 rättsverkningarna//NN|UTR|PLU|DEF|NOM//nsubj//44 av//PP//case//43 ett//DT|NEU|SIN|IND//det//43 äktenskap//NN|NEU|SIN|IND|NOM//nmod//40 uteblir//VB|PRS|AKT//ccomp//38 eller//KN//cc//46 medföra//VB|INF|AKT//conj//44 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 konsekvenser//NN|UTR|PLU|IND|NOM//obj//46 för//PP//case//51 de//DT|UTR/NEU|PLU|DEF//det//51 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//48 är//VB|PRS|AKT//cop//56 inte//AB//advmod//56 heller//AB//advmod//56 något//DT|NEU|SIN|IND//det//56 nytt//JJ|POS|NEU|SIN|IND|NOM//conj//44 .//MAD//punct//30
9.3.5 Utredningens slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//59 gäller//VB|PRS|AKT//conj//30 redan//AB//advmod//59 i//PP//advmod//59 dag//NN|UTR|SIN|IND|NOM//fixed//61 för//PP//case//65 såväl//KN//advmod//65 barnäktenskap//NN|NEU|SIN|IND|NOM//obl//59 som//KN//mark//67 tvångsäktenskap//NN|NEU|SIN|IND|NOM//obl//59 oavsett//PP//case//70 parternas//NN|UTR|PLU|DEF|GEN//nmod:poss//70 anknytning//NN|UTR|SIN|IND|NOM//obl//59 till//PP//case//72 Sverige//PM|NOM//nmod//70 vid//PP//case//74 tidpunkten//NN|UTR|SIN|DEF|NOM//obl//59 för//PP//case//77 äktenskapets//NN|NEU|SIN|DEF|GEN//nmod:poss//77 ingående//NN|NEU|SIN|IND|NOM//nmod//74 .//MAD//punct//30
9.3.5 Utredningens slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//80 gäller//VB|PRS|AKT//conj//30 även//AB//advmod//80 för//PP//dep//80 bl.a.//AB|AN//advmod//80 månggiften//NN|NEU|PLU|IND|NOM//obj//80 i//PP//case//86 situationer//NN|UTR|PLU|IND|NOM//nmod//84 där//HA//advmod//89 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 fanns//VB|PRT|SFO//acl:relcl//86 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//91 anknytning//NN|UTR|SIN|IND|NOM//nsubj//89 när//HA//mark//94 äktenskapet//NN|NEU|SIN|DEF|NOM//nsubj:pass//94 ingicks//VB|PRT|SFO//advcl//89 .//MAD//punct//30
9.3.5 Utredningens slutsatser;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 slutsats//NN|UTR|SIN|IND|NOM//nsubj:pass//9 är//VB|PRS|AKT//cop//9 alltså//AB//advmod//9 att//SN//mark//9 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 äktenskap//NN|NEU|PLU|IND|NOM//nsubj:pass//9 som//HP|-|-|-//nsubj:pass//9 har//VB|PRS|AKT//aux//9 ingåtts//VB|SUP|SFO//ROOT//9 när//HA//mark//16 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//16 av//PP//case//13 parterna//NN|UTR|PLU|DEF|NOM//nmod//11 redan//AB//advmod//16 var//VB|PRT|AKT//cop//16 gift//PC|PRF|UTR|SIN|IND|NOM//advcl//9 eller//KN//cc//18 registrerad//PC|PRF|UTR|SIN|IND|NOM//amod//19 partner//NN|UTR|SIN|IND|NOM//obj//16 som//KN//nsubj:pass//24 huvudregel//NN|UTR|SIN|IND|NOM//nsubj:pass//24 inte//AB//advmod//24 ska//VB|PRS|AKT//aux//24 erkännas//VB|INF|SFO//acl:relcl//19 i//PP//case//26 Sverige//PM|NOM//obl//24 och//KN//cc//31 att//SN//mark//31 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 ska//VB|PRS|AKT//aux//31 gälla//VB|INF|AKT//conj//16 oavsett//PP//case//34 parternas//NN|UTR|PLU|DEF|GEN//nmod:poss//34 anknytning//NN|UTR|SIN|IND|NOM//obl//31 hit//AB//advmod//38 när//HA//mark//38 äktenskapet//NN|NEU|SIN|DEF|NOM//nsubj:pass//38 ingicks//VB|PRT|SFO//advcl//31 .//MAD//punct//9
9.3.5 Utredningens slutsatser;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//42 kan//VB|PRS|AKT//aux//42 åstadkommas//VB|INF|SFO//parataxis//9 genom//PP//case//49 att//SN//mark//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 i//PP//advmod//49 dag//NN|UTR|SIN|IND|NOM//fixed//46 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 anknytningskravet//NN|NEU|SIN|DEF|NOM//obl//42 i//PP//case//53 1//RG|NOM//nummod//52 kap.//NN|AN//nmod//53 8//RG|NOM//nummod//54 a//NN|NEU|SIN|IND|NOM//case//56 §//NN|AN//nmod//56 IÄL//PM|NOM//nmod//49 tas//VB|PRS|SFO//conj//42 bort//PL//compound:prt//57 .//MAD//punct//42
9.3.5 Utredningens slutsatser;En//DT|UTR|SIN|IND//det//62 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//62 förändring//NN|UTR|SIN|IND|NOM//nsubj//63 innebär//VB|PRS|AKT//conj//42 ett//DT|NEU|SIN|IND//det//66 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 skydd//NN|NEU|SIN|IND|NOM//obj//63 mot//PP//case//68 månggiften//NN|UTR|SIN|DEF|NOM//obl//63 i//PP//case//70 Sverige//PM|NOM//nmod//68 .//MID//punct//42
9.3.5 Utredningens slutsatser;Alla//DT|UTR/NEU|PLU|IND/DEF//det//74 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 månggiften//NN|NEU|PLU|IND|NOM//nsubj:pass//77 kommer//VB|PRS|AKT//aux//77 att//IE//mark//77 behandlas//VB|INF|SFO//conj//42 på//PP//case//80 samma//DT|UTR/NEU|SIN/PLU|IND//det//80 sätt//NN|NEU|SIN|IND|NOM//obl//77 och//KN//cc//82 kvinnor//NN|UTR|PLU|IND|NOM//conj//80 i//PP//case//84 Sverige//PM|NOM//nmod//82 får//VB|PRS|AKT//conj//42 ett//DT|NEU|SIN|IND//det//87 skydd//NN|NEU|SIN|IND|NOM//obj//85 mot//PP//case//90 polygama//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 äktenskap//NN|NEU|PLU|IND|NOM//nmod//87 oavsett//PP//case//92 härkomst//NN|UTR|SIN|IND|NOM//obl//85 och//KN//cc//94 koppling//NN|UTR|SIN|IND|NOM//conj//92 hit//AB//advmod//85 vid//PP//case//97 tidpunkten//NN|UTR|SIN|DEF|NOM//obl//85 för//PP//case//100 äktenskapets//NN|NEU|SIN|DEF|GEN//nmod:poss//100 ingående//NN|NEU|SIN|IND|NOM//nmod//97 .//MAD//punct//42
9.3.5 Utredningens slutsatser;Utifrån//PP//case//104 en//DT|UTR|SIN|IND//det//104 målsättning//NN|UTR|SIN|IND|NOM//obl//42 att//SN//mark//107 äktenskap//NN|NEU|SIN|IND|NOM//nsubj//107 bygger//VB|PRS|AKT//acl//104 på//PP//case//109 jämställdhet//NN|UTR|SIN|IND|NOM//obl//107 ,//MID//punct//125 och//KN//cc//125 med//PP//case//113 beaktande//NN|NEU|SIN|IND|NOM//obl//125 av//PP//case//117 det//DT|NEU|SIN|DEF//det//117 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//117 antalet//NN|NEU|SIN|DEF|NOM//nmod//118 månggiften//NN|NEU|PLU|IND|NOM//nmod//113 utan//PP//case//121 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//121 anknytning//NN|UTR|SIN|IND|NOM//nmod//118 till//PP//case//123 Sverige//PM|NOM//nmod//121 ,//MID//punct//125 säkerställs//VB|PRS|SFO//conj//42 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//125 att//SN//mark//130 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//130 är//VB|PRS|AKT//cop//130 tydlig//JJ|POS|UTR|SIN|IND|NOM//ccomp//125 och//KN//cc//132 adekvat//JJ|POS|UTR|SIN|IND|NOM//conj//130 i//PP//case//135 detta//DT|NEU|SIN|DEF//det//135 avseende//NN|NEU|SIN|IND|NOM//obl//130 .//MAD//punct//9

9.4 Rätten till fri rörlighet och respekten för privat- och familjeliv hindrar inte en huvudregel om icke-erkännande av utländska månggiften;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//1 är//VB|PRS|AKT//ROOT//1 då//AB//advmod//1 hur//HA//advmod//5 en//DT|UTR|SIN|IND//det//5 huvudregel//NN|UTR|SIN|IND|NOM//nsubj//13 om//PP//mark//11 att//SN//mark//11 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 månggiften//NN|NEU|PLU|IND|NOM//nsubj:pass//11 ska//VB|PRS|AKT//aux//11 vägras//VB|INF|SFO//acl//5 erkännande//NN|NEU|SIN|IND|NOM//obj//11 förhåller//VB|PRS|AKT//ccomp//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//13 till//PP//case//18 Sveriges//PM|GEN//nmod:poss//18 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 åtaganden//NN|NEU|PLU|IND|NOM//obl//13 (//PAD//punct//18 för//PP//case//22 en//DT|UTR|SIN|IND//det//22 bakgrund//NN|UTR|SIN|IND|NOM//obl//13 ,//MID//punct//24 se//VB|IMP|AKT//conj//13 kap.//NN|AN//nmod//26 5//RG|NOM//obj//24 )//PAD//punct//24 .//MAD//punct//1
