– samverkan på regional nivå;Volym//NN|UTR|SIN|IND|NOM//nmod//1 1//RG|NOM//ROOT//1
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Ordet//NN|NEU|SIN|DEF|NOM//nmod//1 landsting//NN|NEU|SIN|IND|NOM//nsubj//2 förekommer//VB|PRS|AKT//ROOT//2 i//PP//case//5 en//DT|UTR|SIN|IND//det//5 paragraf//NN|UTR|SIN|IND|NOM//obl//2 i//PP//case//7 ellagen//NN|UTR|SIN|DEF|NOM//nmod//5 (//PAD//punct//9 1997:857//RG|NOM//appos//7 )//PAD//punct//9 .//MAD//punct//18
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;I//PP//case//17 2//RO|NOM//nummod//14 kap.//NN|AN//nmod//15 11//RG|NOM//nummod//17 a//NN|NEU|SIN|IND|NOM//case//17 §//NN|AN//obl//18 stadgas//VB|INF|SFO//conj//2 att//SN//mark//24 en//DT|UTR|SIN|IND//det//21 nätkoncessions//NN|UTR|SIN|DEF|GEN//nmod:poss//22 giltighet//NN|UTR|SIN|IND|NOM//nsubj:pass//24 får//VB|PRS|AKT//aux//24 göras//VB|INF|SFO//advcl//18 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//29 av//PP//fixed//25 att//SN//mark//29 säkerhet//NN|UTR|SIN|IND|NOM//nsubj:pass//29 ställs//VB|PRS|SFO//advcl//24 för//PP//case//32 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 kostnader//NN|UTR|PLU|IND|NOM//obl//29 .//MAD//punct//2
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Landsting//NN|UTR|SIN|IND|NOM//nsubj//42 och//KN//cc//38 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 aktörer//NN|UTR|PLU|IND|NOM//conj//34 är//VB|PRS|AKT//cop//42 enligt//PP//case//41 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//42 undantagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//2 från//PP//case//44 kravet//NN|NEU|SIN|DEF|NOM//obl//42 på//PP//case//47 ställd//PC|PRF|UTR|SIN|IND|NOM//amod//47 säkerhet//NN|UTR|SIN|IND|NOM//nmod//44 .//MAD//punct//2
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Beteckningen//NN|UTR|SIN|DEF|NOM//nmod//1 landsting//NN|NEU|SIN|IND|NOM//nsubj:pass//8 i//PP//case//3 ellagen//NN|UTR|SIN|DEF|NOM//nmod//1 ska//VB|PRS|AKT//aux//8 enligt//PP//case//7 vårt//PS|NEU|SIN|DEF//nmod:poss//7 förslag//NN|NEU|SIN|IND|NOM//obl//8 ersättas//VB|INF|SFO//ROOT//8 med//PP//case//10 region//NN|UTR|SIN|IND|NOM//obl//8 .//MID//punct//8
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Detta//DT|NEU|SIN|DEF//det//13 ord//NN|NEU|SIN|IND|NOM//nsubj:pass//14 används//VB|PRS|SFO//parataxis//8 dock//AB//advmod//14 redan//AB//advmod//14 i//PP//case//20 en//DT|UTR|SIN|IND//det//20 annan//JJ|POS|UTR|SIN|IND|NOM//amod//20 betydelse//NN|UTR|SIN|IND|NOM//obl//14 i//PP//case//25 4//RG|NOM//nummod//23 kap.//NN|AN//nmod//24 8//RG|NOM//nummod//25 §//NN|AN//nmod//20 .//MAD//punct//8
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//28 reglerar//VB|PRS|AKT//parataxis//8 utformningen//NN|UTR|SIN|DEF|NOM//obj//28 av//PP//case//31 nättariffer//NN|UTR|PLU|IND|NOM//nmod//29 för//PP//case//33 regionledningar//NN|UTR|PLU|IND|NOM//nmod//31 .//MAD//punct//28
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Vid//PP//case//37 denna//DT|UTR|SIN|DEF//det//37 utformning//NN|UTR|SIN|IND|NOM//obl//41 ska//VB|PRS|AKT//aux//41 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 kostnader//NN|UTR|PLU|IND|NOM//nsubj:pass//41 beaktas//VB|PRS|SFO//conj//28 samlat//PC|PRF|NEU|SIN|IND|NOM//xcomp//41 för//PP//case//46 nätkoncessionshavarens//NN|UTR|SIN|DEF|GEN//nmod:poss//46 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//46 regionledningar//NN|UTR|PLU|IND|NOM//obl//42 inom//PP//case//51 en//DT|UTR|SIN|IND//det//51 och//KN//fixed//48 samma//DT|UTR/NEU|SIN/PLU|IND//conj//48 region//NN|UTR|SIN|IND|NOM//obl//42 .//MAD//punct//28
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Vad//HP|NEU|SIN|IND//nsubj:pass//4 en//DT|UTR|SIN|IND//det//2 regionledning//NN|UTR|SIN|IND|NOM//nsubj:pass//4 är//VB|PRS|AKT//aux:pass//4 definieras//VB|PRS|SFO//ROOT//4 i//PP//case//10 1//RG|NOM//nummod//7 kap.//NN|AN//nmod//8 4//RG|NOM//nummod//9 a//NN|NEU|SIN|IND|NOM//nummod//10 §//NN|AN//obl//4 .//MAD//punct//4
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 är//VB|PRS|AKT//cop//15 en//DT|UTR|SIN|IND//det//15 ledning//NN|UTR|SIN|IND|NOM//parataxis//4 som//HP|-|-|-//nsubj:pass//17 omfattas//VB|PRS|SFO//acl:relcl//15 av//PP//case//20 en//DT|UTR|SIN|IND//det//20 nätkoncession//NN|UTR|SIN|IND|NOM//obl:agent//17 för//PP//case//22 linje//NN|UTR|SIN|IND|NOM//nmod//20 och//KN//cc//26 vars//HS|DEF//nmod:poss//25 spänning//NN|UTR|SIN|IND|NOM//nsubj//26 understiger//VB|PRS|AKT//conj//15 220//RG|NOM//nummod//28 kilovolt//NN|UTR|PLU|IND|NOM//obj//26 .//MAD//punct//15
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Vad//HP|NEU|SIN|IND//nsubj//39 som//HP|-|-|-//nsubj//32 utgör//VB|PRS|AKT//acl:relcl//30 en//DT|UTR|SIN|IND//det//34 region//NN|UTR|SIN|IND|NOM//obj//32 är//VB|PRS|AKT//cop//39 däremot//AB//advmod//39 varken//KN//cc//39 uttryckligen//AB//advmod//39 reglerat//PC|PRF|NEU|SIN|IND|NOM//appos//15 eller//KN//cc//41 tydligt//AB|POS//conj//39 utifrån//PP//case//44 det//DT|NEU|SIN|DEF//det//44 sammanhang//NN|NEU|SIN|IND|NOM//obl//39 i//PP//case//47 vilket//HP|NEU|SIN|IND//det//47 ordet//NN|NEU|SIN|DEF|NOM//nsubj//48 förekommer//VB|PRS|AKT//conj//39 .//MAD//punct//15
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Begreppet//NN|NEU|SIN|DEF|NOM//nsubj//51 fyller//VB|PRS|AKT//parataxis//15 en//DT|UTR|SIN|IND//det//53 funktion//NN|UTR|SIN|IND|NOM//obj//51 för//PP//case//55 utjämning//NN|UTR|SIN|IND|NOM//nmod//53 av//PP//case//57 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//55 för//PP//case//61 de//DT|UTR/NEU|PLU|DEF//det//61 s.k.//AB|AN//amod//61 uttagskunderna//NN|UTR|PLU|DEF|NOM//nmod//57 ,//MID//punct//51 samtidigt//AB//mark//76 som//HA//fixed//63 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//76 med//PP//case//68 differentierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//68 nättariffer//NN|UTR|PLU|IND|NOM//nmod//65 för//PP//case//73 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//73 och//KN//cc//72 norra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//70 delarna//NN|UTR|PLU|DEF|NOM//nmod//68 av//PP//case//75 landet//NN|NEU|SIN|DEF|NOM//nmod//73 upprätthålls//VB|PRS|SFO//advcl//51 .//MAD//punct//51
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Enligt//PP//case//79 förarbetena//NN|NEU|PLU|DEF|NOM//obl//80 får//VB|PRS|AKT//conj//51 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//88 om//PP//mark//85 vad//HP|NEU|SIN|IND//dislocated//85 som//HP|-|-|-//nsubj//85 utgör//VB|PRS|AKT//acl//81 samma//DT|UTR/NEU|SIN/PLU|IND//det//87 region//NN|UTR|SIN|IND|NOM//obj//85 avgöras//VB|INF|SFO//ccomp//80 genom//PP//case//91 nätmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//91 praxis//NN|UTR|SIN|IND|NOM//obl//88 (//PAD//punct//93 se//VB|IMP|AKT//parataxis//51 prop//NN|UTR|SIN|IND|NOM//obj//93 .//MAD//punct//93
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;1996/97:136//RG|NOM//nummod//97 s.//NN|AN//nmod//98 155//RG|NOM//obl//93 och//KN//cc//100 prop//NN|UTR|SIN|IND|NOM//conj//98 .//MAD//punct//51
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;2008/09:141//RG|NOM//nummod//103 s.//NN|AN//nmod//104 98//RG|NOM//obl//51 )//PAD//punct//15 .//MAD//punct//15
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Eftersom//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 inte//AB//advmod//4 tydligt//AB|POS//advmod//4 framgår//VB|PRS|AKT//advcl//17 av//PP//case//6 ellagen//NN|UTR|SIN|DEF|NOM//obl//4 att//SN//mark//10 ordet//NN|NEU|SIN|DEF|NOM//nmod//9 region//NN|UTR|SIN|IND|NOM//nsubj//10 betecknar//VB|PRS|AKT//advcl//17 något//DT|NEU|SIN|IND//det//12 annat//JJ|POS|NEU|SIN|IND|NOM//obj//10 än//KN//case//14 landsting//NN|NEU|SIN|IND|NOM//nmod//12 behöver//VB|PRS|AKT//aux//17 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//17 ersättas//VB|INF|SFO//ROOT//17 .//MAD//punct//17
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;I//PP//case//20 ellagen//NN|UTR|SIN|DEF|NOM//obl//21 används//VB|PRS|SFO//parataxis//17 redan//AB//advmod//21 ordet//NN|NEU|SIN|DEF|NOM//nmod//25 ”//PAD//punct//25 område//NN|NEU|SIN|IND|NOM//nsubj:pass//21 ”//PAD//punct//17 med//PP//case//30 en//DT|UTR|SIN|IND//det//30 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//30 betydelse//NN|UTR|SIN|IND|NOM//obl//17 (//PAD//punct//30 se//VB|IMP|AKT//appos//30 2//RG|NOM//nummod//34 kap.//NN|AN//nmod//36 2//RG|NOM//nummod//36 §//NN|AN//obl//32 )//PAD//punct//30 .//MAD//punct//17
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Vi//PN|UTR|PLU|DEF|SUB//nsubj//40 föreslår//VB|PRS|AKT//parataxis//17 därför//AB//mark//45 att//SN//fixed//41 ordet//NN|NEU|SIN|DEF|NOM//nmod//44 region//NN|UTR|SIN|IND|NOM//nsubj:pass//45 behålls//VB|PRS|SFO//advcl//40 som//KN//case//48 ett//DT|NEU|SIN|IND//det//48 ordled//NN|NEU|SIN|IND|NOM//obl//45 men//KN//cc//57 att//SN//mark//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//57 i//PP//case//56 4//RG|NOM//nummod//54 kap.//NN|AN//nmod//55 8//RG|NOM//nummod//56 §//NN|AN//obl//57 förtydligas//VB|INF|SFO//conj//45 så//AB//mark//61 att//SN//fixed//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 framgår//VB|PRS|AKT//advcl//57 att//SN//mark//64 termen//NN|UTR|SIN|DEF|NOM//nsubj//64 avser//VB|PRS|AKT//csubj//61 något//DT|NEU|SIN|IND//det//66 annat//JJ|POS|NEU|SIN|IND|NOM//obj//64 än//KN//case//68 landsting//NN|NEU|SIN|IND|NOM//obl//64 .//MAD//punct//40
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i ellagen;Vi//PN|UTR|PLU|DEF|SUB//nsubj//73 har//VB|PRS|AKT//aux//73 därvid//AB//advmod//73 övervägt//VB|SUP|AKT//conj//40 beteckningar//NN|UTR|PLU|IND|NOM//obj//73 som//KN//mark//76 elregion//NN|UTR|SIN|IND|NOM//acl//74 ,//MID//punct//79 geografisk//JJ|POS|UTR|SIN|IND|NOM//amod//79 region//NN|UTR|SIN|IND|NOM//conj//76 ,//MID//punct//81 ledningsregion//NN|UTR|SIN|IND|NOM//conj//76 ,//MID//punct//83 linjeregion//NN|UTR|SIN|IND|NOM//conj//76 och//KN//cc//85 region//NN|UTR|SIN|IND|NOM//conj//76 för//PP//case//87 linje//NN|UTR|SIN|IND|NOM//obl//73 ,//MID//punct//40 men//KN//cc//91 har//VB|PRS|AKT//aux//91 kommit//VB|SUP|AKT//conj//40 fram//PL//compound:prt//91 till//PP//case//102 att//SN//mark//102 det//DT|NEU|SIN|DEF//det//99 enklaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//99 och//KN//cc//98 tydligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//conj//96 alternativet//NN|NEU|SIN|DEF|NOM//nsubj//102 är//VB|PRS|AKT//cop//102 beteckningen//NN|UTR|SIN|DEF|NOM//nsubj//102 nätregion//NN|UTR|SIN|IND|NOM//obl//91 .//MAD//punct//40

4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//22 ://MID//punct//0
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen; //_SP////1 De//DT|UTR/NEU|PLU|DEF//det//4 regioner//NN|UTR|PLU|IND|NOM//appos//0 som//HP|-|-|-//obl//8 landet//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 har//VB|PRS|AKT//aux//8 delats//VB|SUP|SFO//acl:relcl//4 in//PL//advmod//8 i//PP//advmod//8 för//PP//case//12 hälso-//NN|UTR|-|-|SMS//obl//8 och//KN//cc//14 sjukvård//NN|UTR|SIN|IND|NOM//conj//12 som//HP|-|-|-//nsubj//16 berör//VB|PRS|AKT//acl:relcl//14 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//18 landsting//NN|NEU|PLU|IND|NOM//obj//16 ska//VB|PRS|AKT//aux//22 i//PP//case//21 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//22 benämnas//VB|PRS|SFO//ROOT//22 samverkansregioner//NN|UTR|PLU|IND|NOM//nsubj:pass//22 .//MAD//punct//22
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;I//PP//case//1 hälso-//NN|UTR|-|-|SMS//obl//21 och//KN//cc//3 sjukvårdslagen//NN|UTR|SIN|DEF|NOM//conj//1 (//PAD//punct//1 2017:30//RG|NOM//conj//1 )//PAD//punct//1 (//PAD//punct//8 HSL//NN|AN//appos//1 )//PAD//punct//8 samt//KN//cc//11 hälso-//NN|UTR|-|-|SMS//conj//1 och//KN//cc//13 sjukvårdsförordningen//NN|UTR|SIN|DEF|NOM//conj//11 (//PAD//punct//11 2017:80//RG|NOM//conj//1 )//PAD//punct//1 (//PAD//punct//18 HSF//PM|NOM//appos//1 )//PAD//punct//18 ,//MID//punct//21 förekommer//VB|PRS|AKT//ROOT//21 såväl//KN//advmod//24 begreppet//NN|NEU|SIN|DEF|NOM//nmod//24 landsting//NN|NEU|SIN|IND|NOM//nsubj//21 som//KN//mark//27 begreppet//NN|NEU|SIN|DEF|NOM//nmod//27 region//NN|UTR|SIN|IND|NOM//appos//24 .//MAD//punct//21
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//30 får//VB|PRS|AKT//parataxis//21 ,//MID//punct//30 med//PP//case//33 stöd//NN|NEU|SIN|IND|NOM//obl//30 av//PP//case//39 6//RG|NOM//nummod//36 kap.//NN|AN//nmod//39 1//RG|NOM//nummod//38 §//NN|AN//nmod//39 HSL//NN|AN//nmod//33 ,//MID//punct//41 meddela//VB|INF|AKT//conj//30 föreskrifter//NN|UTR|PLU|IND|NOM//obj//41 om//PP//mark//47 att//SN//mark//47 landet//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 ska//VB|PRS|AKT//aux//47 delas//VB|INF|SFO//advcl//41 in//PL//compound:prt//47 i//PP//case//50 regioner//NN|UTR|PLU|IND|NOM//obl//47 för//PP//case//53 den//DT|UTR|SIN|DEF//det//53 hälso-//NN|UTR|-|-|SMS//obl//47 och//KN//cc//55 sjukvård//NN|UTR|SIN|IND|NOM//conj//53 som//HP|-|-|-//nsubj//57 berör//VB|PRS|AKT//acl:relcl//55 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//59 landsting//NN|NEU|PLU|IND|NOM//obj//57 .//MID//punct//30
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//62 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//64 har//VB|PRS|AKT//aux//64 meddelats//VB|SUP|SFO//advcl//30 i//PP//case//67 3//RG|NOM//nummod//67 kap.//NN|AN//nmod//70 1//RG|NOM//nummod//69 §//NN|AN//nmod//70 hälso-//NN|UTR|-|-|SMS//obl//64 och//KN//cc//72 sjukvårdsförordningen//NN|UTR|SIN|DEF|NOM//conj//70 .//MAD//punct//30
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Enligt//PP//case//75 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//78 är//VB|PRS|AKT//cop//78 landet//NN|NEU|SIN|DEF|NOM//nsubj//78 indelat//PC|PRF|NEU|SIN|IND|NOM//advcl//30 i//PP//case//81 sex//RG|NOM//nummod//81 regioner//NN|UTR|PLU|IND|NOM//obl//78 ://MID//punct//81
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Stockholmsregionen//NN|UTR|SIN|DEF|NOM//appos//81 ,//MID//punct//83 Linköpingsregionen//NN|UTR|SIN|DEF|NOM//conj//83 ,//MID//punct//87 Lund//PM|NOM//conj//83 ///MID//cc//89 Malmöregionen//NN|UTR|SIN|DEF|NOM//conj//83 ,//MID//punct//91 Göteborgsregionen//NN|UTR|SIN|DEF|NOM//conj//83 ,//MID//punct//93 Uppsala//PM|NOM//conj//83 ///MID//cc//95 Örebroregionen//NN|UTR|SIN|DEF|NOM//conj//83 och//KN//cc//97 Umeåregionen//NN|UTR|SIN|DEF|NOM//conj//83 .//MAD//punct//30
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//100 brukar//VB|PRS|AKT//parataxis//30 i//PP//case//104 det//DT|NEU|SIN|DEF//det//104 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//104 språkbruket//NN|NEU|SIN|DEF|NOM//obl//100 benämnas//VB|PRS|SFO//xcomp//100 sjukvårdsregioner//NN|UTR|PLU|IND|NOM//nsubj:pass//105 ,//MID//punct//100 även//AB//mark//119 om//SN//fixed//108 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//119 i//PP//case//112 den//DT|UTR|SIN|DEF//obl//119 för//PP//case//114 tillfället//NN|NEU|SIN|DEF|NOM//obl//119 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//116 lagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//114 alltså//AB//advmod//119 endast//AB//advmod//119 benämns//VB|PRS|SFO//advcl//100 regioner//NN|UTR|PLU|IND|NOM//xcomp//119 .//MAD//punct//100
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;I//PP//case//123 lagförslaget//NN|NEU|SIN|DEF|NOM//obl//100 i//PP//case//125 propositionen//NN|UTR|SIN|DEF|NOM//nmod//123 En//DT|UTR|SIN|IND//det//128 ny//JJ|POS|UTR|SIN|IND|NOM//amod//128 beslutsprocess//NN|UTR|SIN|IND|NOM//obj//100 för//PP//case//132 den//DT|UTR|SIN|DEF//det//132 högspecialiserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//132 vården//NN|UTR|SIN|DEF|NOM//obl//100 (//PAD//punct//132 prop//NN|UTR|SIN|IND|NOM//appos//132 .//MID//punct//132
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;2017/18:40//RG|NOM//nmod//132 )//PAD//punct//100 införs//VB|PRS|SFO//conj//30 emellertid//AB//advmod//138 begreppet//NN|NEU|SIN|DEF|NOM//amod//141 sjukvårdsregion//NN|UTR|SIN|IND|NOM//nsubj:pass//138 i//PP//case//143 HSL//PM|NOM//obl//138 .//MAD//punct//30
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Vi//PN|UTR|PLU|DEF|SUB//nsubj//147 har//VB|PRS|AKT//aux//147 utgått//VB|SUP|AKT//parataxis//30 från//PP//case//150 propositionens//NN|UTR|SIN|DEF|GEN//nmod:poss//150 lagtext//NN|UTR|SIN|IND|NOM//obl//147 när//HA//mark//154 vi//PN|UTR|PLU|DEF|SUB//nsubj//154 har//VB|PRS|AKT//aux//154 utformat//VB|SUP|AKT//advcl//147 vårt//PS|NEU|SIN|DEF//nmod:poss//156 förslag//NN|NEU|SIN|IND|NOM//obj//154 .//MAD//punct//30
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Den//DT|UTR|SIN|DEF//det//2 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 beteckningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 på//PP//case//4 sjukvårdsregionerna//NN|UTR|PLU|DEF|NOM//nmod//2 behöver//VB|PRS|AKT//aux//6 ersättas//VB|INF|SFO//ROOT//6 om//PP//case//9 vårt//PS|NEU|SIN|DEF//nmod:poss//9 förslag//NN|NEU|SIN|IND|NOM//obl//6 om//PP//case//12 ändrad//PC|PRF|UTR|SIN|IND|NOM//amod//12 beteckning//NN|UTR|SIN|IND|NOM//nmod//9 på//PP//case//14 landstingen//NN|NEU|PLU|DEF|NOM//nmod//12 genomförs//VB|PRS|SFO//advcl//6 .//MID//punct//6
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//6 eftersom//SN//mark//24 regionbegreppet//NN|NEU|SIN|DEF|NOM//nsubj//24 i//PP//case//21 HSL//PM|NOM//nmod//19 och//KN//cc//23 HSF//PM|NOM//conj//21 syftar//VB|PRS|AKT//acl:relcl//17 på//PP//case//27 något//DT|NEU|SIN|IND//det//27 annat//JJ|POS|NEU|SIN|IND|NOM//obl//24 än//KN//case//29 landsting//NN|NEU|SIN|IND|NOM//nmod//27 .//MAD//punct//6
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 har//VB|PRS|AKT//aux//2 övervägt//VB|SUP|AKT//ROOT//2 att//IE//mark//4 ersätta//VB|INF|AKT//xcomp//2 regionbegreppet//NN|NEU|SIN|DEF|NOM//obj//4 i//PP//case//7 HSL//PM|NOM//obl//4 och//KN//cc//9 HSF//PM|NOM//conj//7 med//PP//case//12 ordet//NN|NEU|SIN|DEF|NOM//nmod//12 område//NN|NEU|SIN|IND|NOM//nmod//9 ,//MID//punct//2 eventuellt//AB|POS//advmod//16 i//PP//case//16 sammansättning//NN|UTR|SIN|IND|NOM//obl//2 med//PP//case//20 ett//DT|NEU|SIN|IND//det//20 annat//JJ|POS|NEU|SIN|IND|NOM//amod//20 ord//NN|NEU|SIN|IND|NOM//nmod//16 .//MAD//punct//2
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Ordet//NN|NEU|SIN|DEF|NOM//nmod:poss//23 område//NN|NEU|SIN|IND|NOM//nsubj//24 har//VB|PRS|AKT//parataxis//2 dock//AB//advmod//24 den//DT|UTR|SIN|DEF//det//27 nackdelen//NN|UTR|SIN|DEF|NOM//obj//24 att//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 kan//VB|PRS|AKT//aux//31 leda//VB|INF|AKT//acl:relcl//27 tanken//NN|UTR|SIN|DEF|NOM//obj//31 till//PP//case//34 vårdområden//NN|NEU|PLU|IND|NOM//nmod//32 ,//MID//punct//37 såsom//KN//mark//37 kirurgi//NN|UTR|SIN|IND|NOM//appos//32 ,//MID//punct//39 ortopedi//NN|UTR|SIN|IND|NOM//conj//37 eller//KN//cc//41 psykiatri//NN|UTR|SIN|IND|NOM//conj//37 .//MAD//punct//2
4.3 Följdändringar i författningar Allmänt om följdändringarna / Följdändringar i hälso- och sjukvårdslagen samt hälso- och sjukvårdsförordningen;Ett//DT|NEU|SIN|IND//det//2 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 alternativ//NN|NEU|SIN|IND|NOM//ROOT//2 är//VB|PRS|AKT//cop//2 att//IE//mark//5 lägga//VB|INF|AKT//csubj//2 till//PL//compound:prt//5 ett//DT|NEU|SIN|IND//det//8 led//NN|NEU|SIN|IND|NOM//ccomp//5 till//PP//case//11 ordet//NN|NEU|SIN|DEF|NOM//nmod//11 region//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//2
